UID,ID10,ETAG,BRD,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,ELG,PD,LOT,BAND,SPRGWT,FALLWT,BAG,VI93,GRP,DISP,DAYDIS,TRT,BPEN,COND,BGRP,AGE,RMK,YRREC
94IN04502,1988439924,T9924,43,88,2,42,1,02,822,784143,650643,2,,,3,OVX,*,0,0,0,,X,,,,---,,,6.0,OVX.EWE,1994
94IN04503,1988439930,T9930,43,88,2,48,1,02,403,788843,582243,7,,,6,35A,3,190,0,0,,,01,0606,,LIS,,L,6.0,,1994
94IN04504,1988439933,T9933,43,88,2,41,1,02,412,853843,382243,2,,,C,CLO,1,219,199,2,,,,,M,414,,2,6.0,VLT'S,1994
94IN04505,1988439948,T9948,43,88,2,48,1,02,433,883243,597243,7,,,6,35C,3,165,0,0,,,28,0517,,LIS,,L,6.0,LT'S,1994
94IN04506,1988439981,T9981,43,88,2,48,1,02,431,873743,226843,7,,,3,31A,3,221,155,0,,,93,1003,,LIS,,L,6.0,BIG SORE BAG,1994
94IN04507,1988439982,T9982,43,88,2,48,1,02,402,850243,768143,2,,,3,JIM,2,238,215,4,,,93,1010,A,---,4,,6.0,X BAG,1994
94IN04508,1988439996,T9996,43,88,2,48,1,02,  4,793143,936543,2,,,1,JIM,2,174,167,3,,,,,A,  0,3,2,6.0,,1994
94IN04509,1985800587,X0587,80,85,2,47,1,55,472,768494,444594,2,,,3,OVX,*,0,0,0,,X,95,1212,,---,,,9.0,OVX.EWE,1994
94IN04510,1986801044,X1044,80,86,2,56,1,56,672,911194,291894,0,,,,CLO,*,0,0,0,,,93,0810,,---,,,8.0,X EWE,1994
94IN04511,1986801154,X1154,80,86,2,56,1,56,641,917194,812662,0,,,,CLO,*,0,0,0,,,93,0810,,---,,,8.0,X EWE,1994
94IN04512,1986801216,X1216,80,86,2,56,1,56,634,076763,663294,0,,,,TOB,*,0,0,0,,,95,0516,,---,,,8.0,BIG TAG OUT,1994
94IN04513,1986802138,X2138,80,86,2,44,1,52,004,600895,367301,2,,,3,OVX,*,0,0,0,,X,95,1212,,---,,,8.0,OVX.EWE,1994
94IN04514,1986803112,X3112,80,86,2,72,2,30,725,760402,436502,6,,1,,,F,149,0,0,,,42,0906,.,  3,3,F,7.5,,1994
94IN04515,1987803492,X3492,80,87,2,67,1,56,673,101280,092894,2,,,3,OVX,*,0,0,0,,X,,,,---,,,7.0,OVX.EWE,1994
94IN04516,1987803619,X3619,80,87,2,56,1,56,671,119180,884194,0,,,,TOB,*,0,0,0,,,95,0120,,---,,,7.0,,1994
94IN04517,1987803710,X3710,80,87,2,56,1,56,673,101280,548294,0,,,,CLO,*,0,0,0,,,93,0810,,---,,,7.0,X EWE,1994
94IN04518,1987803836,X3836,80,87,2,56,1,56,673,101280,732894,0,,,,TOB,*,0,0,0,,,95,0516,,---,,,7.0,SW.BAG,1994
94IN04519,1987804430,X4430,80,87,2,00,1,55,473,217180,606894,1,,0,1,BLK,2,187,172,2,,B,,,,971,4,1,7.0,BLACK,1994
94IN04520,1987804687,X4687,80,87,2,00,1,51,163,177980,464194,1,,0,1,BLK,1,192,184,2,,B,,,,972,2,1,7.0,BLK THIN 94,1994
94IN04521,1987804688,X4688,80,87,3,00,1,51,163,177980,464194,1,,,3,BLK,W,167,166,1,,W,93,1010,,BLK,3,,7.0,BLK WETHER,1994
94IN04522,1988805662,X5662,80,88,2,97,1,97,297,657497,145280,0,,,2,67,B,164,175,3,,,92,0922,,---,3,,6.0,,1994
94IN04523,1988805672,X5672,80,88,2,56,1,56,671,374280,364794,0,,,,CLO,*,0,0,0,,,93,0810,,---,,,6.0,X EWE,1994
94IN04524,1988805680,X5680,80,88,2,56,1,56,641,522680,173163,0,,,,TOB,*,0,0,0,,,95,0120,,---,,,6.0,,1994
94IN04525,1988805698,X5698,80,88,2,56,1,56,672,369280,534494,0,,,,TOB,*,0,0,0,,,95,0120,,---,,,6.0,,1994
94IN04526,1988805836,X5836,80,88,2,97,1,97,297,657497,876197,0,,,2,67,B,211,194,3,,,92,0922,,---,4,,6.0,,1994
94IN04527,1988806046,X6046,80,88,2,56,1,56,672,369280,168294,0,,,,TOB,*,0,0,0,,,95,0516,,---,,,6.0,1TAG-U,1994
94IN04528,1988806084,X6084,80,88,2,97,1,97,497,105880,383080,0,,,3,,B,182,176,2,,,93,1010,,---,3,,6.0,"BIGBAG,NECKAB",1994
94IN04529,1988806093,X6093,80,88,2,56,1,56,671,374280,154880,0,,,,TOB,*,0,0,0,,,95,0120,,---,,,6.0,,1994
94IN04530,1988806211,X6211,80,88,2,97,1,97,197,002297,879997,0,,,2,67,B,211,199,3,,,92,0922,,---,5,,6.0,,1994
94IN04531,1988806483,X6483,80,88,2,56,1,56,641,522680,236263,0,,,,TOB,*,0,0,0,,,95,0120,,---,,,6.0,,1994
94IN04532,1988806701,X6701,80,88,2,67,1,56,671,374280,986593,2,,,3,OVX,*,0,0,0,,X,,,,---,,,6.0,OVX.EWE,1994
94IN04533,1988807805,X7805,80,88,2,97,1,97,197,002297,903797,0,,,3,,B,198,201,12,,,93,1010,,---,3,,6.0,LF CUT @GATE,1994
94IN04534,1988807919,X7919,80,88,2,97,1,97,197,002297,453797,0,,,2,67,B,206,209,2,,,92,0922,,---,4,,6.0,WIPE NOSE,1994
94IN04535,1989808181,X8181,80,89,2,97,1,97,297,921897,876197,0,,,1,,B,247,249,2,,,,,,971,4,1,5.0,BIG BAG,1994
94IN04536,1989808183,X8183,80,89,2,97,1,97,197,002297,459797,0,,,1,,B,234,225,3,,,,,,972,4,1,5.0,,1994
94IN04537,1989808219,X8219,80,89,2,97,1,97,497,094980,592380,0,,,1,,B,216,218,1,,,,,,971,2,1,5.0,,1994
94IN04538,1989808254,X8254,80,89,2,97,1,97,197,002297,657797,0,,,,CLO,X,239,0,0,,,93,0810,,---,4,,5.0,XBAG 0MILK 94,1994
94IN04539,1989808261,X8261,80,89,2,97,1,97,197,002297,545780,0,,,1,,B,218,204,3,,,,,,972,2,1,5.0,RF.LAME,1994
94IN04540,1989808271,X8271,80,89,2,97,1,97,197,002297,457097,0,,,1,,B,159,165,2,,,,,,972,3,1,5.0,LATE2MILK 94,1994
94IN04541,1989808284,X8284,80,89,2,97,1,97,197,002297,655497,0,,,1,,B,202,214,2,,,,,,971,3,1,5.0,,1994
94IN04542,1989808339,X8339,80,89,2,97,1,97,297,921897,116180,0,,,1,,B,219,235,2,,,,,,971,3,1,5.0,BIG BAG,1994
94IN04543,1989808382,X8382,80,89,2,97,1,97,497,094980,791980,0,,,1,,B,173,175,2,,,,,,972,3,1,5.0,NOSE BOTS 94,1994
94IN04544,1989808436,X8436,80,89,2,97,1,97,397,422480,663880,0,,,,,*,0,0,0,,,76,0314,,---,2,,5.0,THIN 2/94,1994
94IN04545,1990809429,X9429,80,90,3,00,1,58,,000097,743294,1,,,1,BLK,W,189,208,1,,W,,,,BLK,4,,4.0,BLK WETHER,1994
94IN04546,1990809670,X9670,80,90,1,97,1,97,197,110780,382980,0,,,3,BF,M,223,245,0,,,93,1031,,,,,4.0,KEEP,1994
94IN04547,1990809740,X9740,80,90,2,97,1,97,297,422480,861097,0,,,1,,B,215,219,3,,,,,,972,3,1,4.0,,1994
94IN04548,1990809742,X9742,80,90,2,97,1,97,397,596080,826180,0,,,1,,B,222,198,3,,,,,,971,4,1,4.0,,1994
94IN04549,1990809744,X9744,80,90,2,97,1,97,297,422480,570180,0,,,1,,B,219,212,2,,,,,,972,3,1,4.0,,1994
94IN04550,1990809752,X9752,80,90,2,97,1,97,297,422480,627380,0,,,1,,B,177,189,3,,,,,,972,3,1,4.0,DYSTOCIA 94,1994
94IN04551,1990809769,X9769,80,90,2,97,1,97,297,422480,566280,0,,,3,,B,203,200,2,,,93,1010,,---,4,,4.0,X REC.PROLAPS,1994
94IN04552,1990809773,X9773,80,90,2,97,1,97,197,110780,876197,0,,,1,,B,239,251,2,,,,,,971,4,1,4.0,,1994
94IN04553,1990809808,X9808,80,90,2,97,1,97,297,422480,455397,0,,,1,,B,280,240,3,,,,,,972,4,1,4.0,,1994
94IN04554,1990809817,X9817,80,90,1,97,1,97,297,422480,119880,0,,,3,BF,M,218,248,0,,,93,1017,,,,,4.0,KEEP,1994
94IN04555,1990809892,X9892,80,90,2,97,1,97,397,596080,824180,0,,,,,*,0,0,0,,,42,0126,,---,3,,4.0,JAW MISALIGN.,1994
94IN04556,1985028526,Y8526,02,85,2,73,2,30,218,000002,127602,6,,1,3,FL8,F,123,108,2,,,93,1212,.,  5,,F,8.5,X AGE 8,1994
94IN04557,1985028668,Y8668,02,85,2,73,2,30,208,000002,889301,2,,1,3,OVX,*,0,0,0,,X,95,1205,,---,,,8.5,OVX.EWE,1994
94IN04558,1985028747,Y8747,02,85,2,72,2,30,723,000002,149702,6,,1,3,FL8,F,153,162,2,,,93,1212,.,  7,,F,8.5,"XAGE8,BRITCHY",1994
94IN04559,1985028748,Y8748,02,85,2,72,2,30,723,000002,149702,6,,1,3,FL8,F,149,156,2,,,93,1212,.,  6,4,F,8.5,X AGE 8,1994
94IN04560,1985028842,Y8842,02,85,2,00,2,30,210,000002,998001,1,,0,1,BLK,2,178,170,2,,B,,,,972,3,1,8.5,BLACK MIDLUMP,1994
94IN04561,1985029053,Y9053,02,85,2,73,2,30,217,000002,624301,6,,1,3,FL8,F,176,171,2,,,93,1212,.,  4,,F,8.5,X AGE 8,1994
94IN04562,1986029959,Y9959,02,86,2,73,2,30,739,743202,403002,6,,0,3,,F,150,136,3,,,93,1212,.,  8,,F,7.5,X AGE 7.5+,1994
94IN04563,1986029963,Y9963,02,86,2,72,2,30,723,765802,152902,6,,1,3,,F,130,120,2,,,93,1212,.,  2,,F,7.5,X AGE 7.5+,1994
94IN04564,1990810054,Z0054,81,90,3,00,1,10,S1,000097,540319,1,,,1,BLK,W,216,222,1,,W,,,,BLK,4,,4.0,BLK WETHER,1994
94IN04565,1990810058,Z0058,81,90,2,00,1,55,XT,000080,056244,1,,,1,BLK,2,172,163,2,,B,,,,972,3,1,4.0,BLACK,1994
94IN04566,1990810115,Z0115,81,90,2,97,1,97,197,110780,116080,0,,,1,,B,168,185,2,,,,,,971,4,1,4.0,,1994
94IN04567,1990810169,Z0169,81,90,2,97,1,97,497,362280,821980,0,,,1,,B,187,187,2,,,,,,971,4,1,4.0,,1994
94IN04568,1991810466,Z0466,81,91,2,97,1,97,297,422480,351780,0,,,3,,B,211,221,2,,,93,1010,,---,3,,3.0,X VLTS,1994
94IN04569,1991810468,Z0468,81,91,1,97,1,97,397,656980,828480,0,,,1,BF,M,254,287,0,,,,,,,,,3.0,,1994
94IN04570,1991810506,Z0506,81,91,2,97,1,97,397,656980,593680,0,,,1,,B,184,194,2,,,,,,971,2,1,3.0,DYSTOCIA 94,1994
94IN04571,1991810512,Z0512,81,91,1,97,1,97,397,656980,621180,0,,,3,BF,M,202,223,0,,,93,1031,,,,,3.0,,1994
94IN04572,1991810514,Z0514,81,91,2,97,1,97,297,422480,102980,0,,,1,,B,178,181,4,,,,,,972,2,1,3.0,,1994
94IN04573,1991810545,Z0545,81,91,2,97,1,97,397,656980,818080,0,,,6,,B,188,0,0,,,01,0628,,---,3,,3.0,,1994
94IN04574,1991810552,Z0552,81,91,1,97,1,97,197,398880,382980,0,,,1,BF,M,212,253,0,,,,,,,,,3.0,,1994
94IN04575,1991810576,Z0576,81,91,2,97,1,97,197,398880,821980,0,,,1,,B,233,224,1,,,,,,971,2,1,3.0,,1994
94IN04576,1991810581,Z0581,81,91,1,97,1,97,297,422480,627380,0,,,1,BF,M,220,240,0,,,,,,,,,3.0,,1994
94IN04577,1991810582,Z0582,81,91,1,97,1,97,297,422480,627380,0,,,1,BF,M,216,250,0,,,,,,,,,3.0,HANK FROM '91,1994
94IN04578,1991810597,Z0597,81,91,2,97,1,97,397,656980,820680,0,,,3,,B,252,226,2,,,93,1010,,---,2,,3.0,X LOW PRO 94,1994
94IN04579,1991810629,Z0629,81,91,1,97,1,97,197,398880,833980,0,,,3,BF,M,169,203,0,,,93,1031,,,,,3.0,,1994
94IN04580,1991810643,Z0643,81,91,1,97,1,97,297,422480,583680,0,,,1,BF,M,205,234,0,,,,,,,,,3.0,,1994
94IN04581,1991810649,Z0649,81,91,1,97,1,97,297,422480,593880,0,,,1,BF,M,212,228,0,,,,,,,,,3.0,,1994
94IN04582,1991810650,Z0650,81,91,1,97,1,97,397,656980,608480,0,,,1,BF,M,186,212,0,,,93,1031,,,,,3.0,,1994
94IN04583,1991810658,Z0658,81,91,3,55,1,55,XC.,000080,445363,7,,,,RUM,*,0,0,0,,F,95,1118,,RUM,,,3.0,RUMEN,1994
94IN04584,1991810660,Z0660,81,91,3,55,1,55,XT.,000080,096944,7,,,,RUM,*,0,0,0,,F,95,1118,,RUM,,,3.0,RUMEN,1994
94IN04585,1991810664,Z0664,81,91,1,97,1,97,297,422480,562580,0,,,1,BF,M,210,243,0,,,,,,,,,3.0,,1994
94IN04586,1991810683,Z0683,81,91,2,97,1,97,297,422480,861097,0,,,1,,B,158,168,2,,,,,,972,3,1,3.0,,1994
94IN04587,1991810729,Z0729,81,91,2,97,1,97,197,398880,822480,0,,,,,*,0,0,0,,,09,0414,,---,3,,3.0,RUPTURE,1994
94IN04588,1991810733,Z0733,81,91,2,97,1,97,597,829280,976880,0,,,1,,B,169,189,2,,,,,,972,3,1,3.0,,1994
94IN04589,1991810801,Z0801,81,91,1,97,1,97,397,656980,824080,0,,,1,BF,M,189,229,0,,,,,,,,,3.0,,1994
94IN04590,1991810837,Z0837,81,91,3,00,1,58,-0-,000000,005881,1,,,1,BLK,W,213,221,1,,W,,,,BLK,4,,3.0,BLK WETHER,1994
94IN04591,1991810850,Z0850,81,91,2,97,1,97,497,827080,015681,0,,,1,,B,199,207,3,,,,,,971,3,1,3.0,,1994
94IN04592,1991810858,Z0858,81,91,1,97,1,97,397,656980,145280,0,,,3,BF,M,196,227,0,,,93,0829,,,,,3.0,ABS JAW X,1994
94IN04593,1991810882,Z0882,81,91,1,97,1,97,197,398880,123380,0,,,,BF,*,0,0,0,,,16,0130,,,,,3.0,,1994
94IN04594,1991810914,Z0914,81,91,1,97,1,97,397,656980,401380,0,,,1,BF,M,219,261,0,,,,,,,,,3.0,,1994
94IN04595,1992811288,Z1288,81,92,2,97,1,97,972,606580,977380,0,,,2,66,B,203,212,2,,,92,0922,,---,4,,2.0,?BAG,1994
94IN04596,1992811291,Z1291,81,92,2,97,1,97,971,001000,780580,0,,,1,,B,162,171,3,,,,,,971,2,1,2.0,,1994
94IN04597,1992811300,Z1300,81,92,2,97,1,97,971,001000,822480,0,,,1,,B,158,162,3,,,,,,972,3,1,2.0,R.JAW CUT 94,1994
94IN04598,1992811311,Z1311,81,92,2,97,1,97,971,001000,044681,0,,,3,,B,168,197,2,,,93,1010,,---,2,,2.0,X LOW PROD,1994
94IN04599,1992811320,Z1320,81,92,2,97,1,97,971,001000,828480,0,,,2,66,B,178,183,2,,,92,0922,,---,3,,2.0,ENTR,1994
94IN04600,1992811322,Z1322,81,92,2,97,1,97,972,606580,005681,0,,,1,,B,167,190,2,,,,,,972,3,1,2.0,,1994
94IN04601,1992811324,Z1324,81,92,2,97,1,97,971,001000,826180,0,,,1,,B,167,175,2,,,,,,972,3,1,2.0,ENTR,1994
94IN04602,1992811325,Z1325,81,92,2,97,1,97,971,001000,826180,0,,,3,,B,177,175,2,,,93,1010,,---,2,,2.0,X LOW PRO 94,1994
94IN04603,1992811327,Z1327,81,92,1,97,1,97,971,001000,115880,0,,,3,BF,M,201,214,0,,,93,0829,,,,,2.0,BUMBLE FOOT X,1994
94IN04604,1992811335,Z1335,81,92,2,97,1,97,971,001000,824180,0,,,1,,B,188,186,3,,,,,,971,3,1,2.0,,1994
94IN04605,1992811351,Z1351,81,92,1,97,1,97,972,606580,976380,0,,,3,BF,M,182,200,0,,,93,1031,,,,,2.0,,1994
94IN04606,1992811356,Z1356,81,92,2,97,1,97,971,001000,382980,0,,,1,,B,167,182,2,,,,,,972,2,1,2.0,,1994
94IN04607,1992811357,Z1357,81,92,2,97,1,97,971,001000,382980,0,,,3,AVR,B,193,186,3,,,93,1010,,---,3,,2.0,X LOW PROD,1994
94IN04608,1992811369,Z1369,81,92,2,97,1,97,972,606580,550980,0,,,1,,B,182,196,1,,,,,,971,3,1,2.0,,1994
94IN04609,1992811381,Z1381,81,92,2,97,1,97,971,001000,621180,0,,,1,,B,165,175,1,,,,,,972,2,1,2.0,,1994
94IN04610,1992811382,Z1382,81,92,2,97,1,97,971,001000,621180,0,,,2,66,B,196,178,2,,,92,0922,,---,4,,2.0,,1994
94IN04611,1992811383,Z1383,81,92,2,97,1,97,972,606580,976880,0,,,1,,B,174,186,2,,,,,,972,3,1,2.0,ENTR,1994
94IN04612,1992811399,Z1399,81,92,1,97,1,97,971,001000,980880,0,,,3,BF,M,209,242,0,,,93,1017,,,,,2.0,,1994
94IN04613,1992811417,Z1417,81,92,1,97,1,97,971,001000,594980,0,,,,BF,*,0,0,0,,,93,0321,,,,,2.0,X BAD POLL,1994
94IN04614,1992811439,Z1439,81,92,1,97,1,97,972,606580,119880,0,,,1,BF,M,190,226,0,,,,,,,,,2.0,,1994
94IN04615,1992811444,Z1444,81,92,1,97,1,97,971,001000,825480,0,,,1,BF,M,206,239,0,,,,,,,,,2.0,ENTR,1994
94IN04616,1992811458,Z1458,81,92,2,97,1,97,972,606580,833980,0,,,3,,B,188,200,10,,,93,1010,,---,3,,2.0,SUCK1SIDE,1994
94IN04617,1992811460,Z1460,81,92,2,97,1,97,971,001000,971280,0,,,1,,B,168,154,2,,,,,,972,3,1,2.0,,1994
94IN04618,1992811465,Z1465,81,92,1,97,1,97,972,606580,583680,0,,,1,BF,M,208,236,0,,,,,,,,,2.0,,1994
94IN04619,1992811466,Z1466,81,92,2,97,1,97,971,001000,974080,0,,,1,,B,170,187,1,,,,,,971,2,1,2.0,SUCK1SIDE,1994
94IN04620,1992811467,Z1467,81,92,2,97,1,97,971,001000,827180,0,,,1,,B,173,181,2,,,,,,972,3,1,2.0,,1994
94IN04621,1992811486,Z1486,81,92,1,97,1,97,971,001000,962480,0,,,1,BF,M,192,227,0,,,,,,,,,2.0,ENTR,1994
94IN04622,1992811487,Z1487,81,92,1,97,1,97,971,001000,962480,0,,,,BF,*,0,0,0,,,66,0223,,,,,2.0,HI DAM'S IDX,1994
94IN04623,1992811488,Z1488,81,92,1,97,1,97,971,001000,962480,0,,,1,BF,M,208,230,0,,,,,,,,,2.0,HYPEREXTHOCK,1994
94IN04624,1992811497,Z1497,81,92,1,97,1,97,971,001000,975280,0,,,1,BF,M,189,212,0,,,,,,,,,2.0,,1994
94IN04625,1992811498,Z1498,81,92,1,97,1,97,971,001000,975280,0,,,3,BF,M,184,212,0,,,93,1017,,,,,2.0,KEEP,1994
94IN04626,1992811519,Z1519,81,92,1,97,1,97,971,001000,593680,0,,,1,BF,M,187,221,0,,,,,,,,,2.0,ENTR,1994
94IN04627,1992811520,Z1520,81,92,1,97,1,97,971,001000,593680,0,,,1,BF,M,188,232,0,,,,,,,,,2.0,,1994
94IN04628,1992811524,Z1524,81,92,2,97,1,97,972,606580,005781,0,,,3,,B,121,131,2,,,93,1010,,---,2,,2.0,X TEAT WART,1994
94IN04629,1992811550,Z1550,81,92,2,97,1,97,971,001000,015681,0,,,,CLO,X,196,0,0,,,93,0810,,---,4,,2.0,2 YEARS DRY,1994
94IN04630,1992811572,Z1572,81,92,2,97,1,97,972,606580,967180,0,,,1,,B,176,199,1,,,,,,971,3,1,2.0,++MOTHERLY,1994
94IN04631,1992811583,Z1583,81,92,1,97,1,97,972,606580,861097,0,,,1,BF,M,210,226,0,,,,,,,,,2.0,,1994
94IN04632,1992811584,Z1584,81,92,2,97,1,97,972,606580,861097,0,,,1,,B,192,204,2,,,,,,972,3,1,2.0,ENTR,1994
94IN04633,1992811593,Z1593,81,92,2,97,1,97,971,001000,791980,0,,,1,,B,155,179,1,,,,,,972,4,1,2.0,SUCK1SIDE,1994
94IN04634,1992811594,Z1594,81,92,2,97,1,97,972,606580,566280,0,,,1,,B,171,190,1,,,,,,971,3,1,2.0,,1994
94IN04635,1992811599,Z1599,81,92,2,97,1,97,971,001000,370680,0,,,1,,B,192,195,1,,,,,,972,3,1,2.0,,1994
94IN04636,1992811696,Z1696,81,92,1,97,1,97,972,606580,593880,0,,,1,BF,M,177,214,0,,,,,,,,,2.0,,1994
94IN04637,1992811719,Z1719,81,92,3,58,1,58,JIM,000044,472780,7,,,,RUM,,0,144,1,,F,,,,DOG,,,2.0,RUMEN,1994
94IN04638,1992811780,Z1780,81,92,2,58,1,58,JIM,000044,104480,2,,,3,OVX,*,0,0,0,,X,,,,---,,,2.0,OVX.EWE,1994
94IN04639,1992811817,Z1817,81,92,2,58,1,58,JIM,000044,748680,2,,,3,OVX,*,0,0,0,,X,,,,---,,,2.0,OVX.EWE,1994
94IN04640,1992811828,Z1828,81,92,2,58,1,58,JIM,000044,350680,2,,,3,OVX,*,0,0,0,,X,,,,---,,,2.0,OVX.EWE,1994
94IN04641,1992811829,Z1829,81,92,3,58,1,58,JIM,000044,350680,7,,,,DOG,,0,165,1,,D,,,,DOG,,,2.0,DOG TRAIN,1994
94IN04642,1992811856,Z1856,81,92,2,58,1,58,JIM,000044,426780,2,,,3,OVX,*,0,0,0,,X,,,,---,,,2.0,OVX.EWE,1994
94IN04643,1992811857,Z1857,81,92,3,58,1,58,JIM,000044,426780,0,,,,TOB,*,0,0,0,,,95,0516,,TF,,,2.0,WETHER,1994
94IN04644,1992811865,Z1865,81,92,2,97,1,97,974,981780,078681,0,,,1,,B,143,158,3,,,,,,972,4,1,2.0,NICE,1994
94IN04645,1992811876,Z1876,81,92,3,58,1,58,JIM,000044,487780,0,,,,TOB,*,0,0,0,,,95,0120,,TF,,,2.0,WETHER,1994
94IN04646,1992811877,Z1877,81,92,2,58,1,58,JIM,000044,487780,2,,,3,OVX,*,0,0,0,,X,,,,---,,,2.0,OVX.EWE,1994
94IN04647,1992811883,Z1883,81,92,3,58,1,58,JIM,000044,375380,0,,,,TOB,*,0,0,0,,,95,0516,,TF,,,2.0,WETHER,1994
94IN04648,1992811884,Z1884,81,92,2,58,1,58,JIM,000044,375380,2,,,3,OVX,*,0,0,0,,X,,,,---,,,2.0,OVX.EWE,1994
94IN04649,1992811961,Z1961,81,92,2,58,1,58,JIM,000044,209180,2,,,3,OVX,*,0,0,0,,X,,,,---,,,2.0,OVX.EWE,1994
94IN04650,1992811984,Z1984,81,92,1,97,1,97,971,001000,818380,0,,,1,BF,M,199,222,0,,,,,,,,,2.0,,1994
94IN04651,1993812268,Z2268,81,93,2,97,1,97,971,981780,977380,0,,,2,65,B,139,168,1,,,92,0922,,---,,,1.0,,1994
94IN04652,1993812275,Z2275,81,93,1,97,1,97,972,046881,843680,0,,,1,BF,Y,152,177,0,,,,,,,,,1.0,ENTR,1994
94IN04653,1993812285,Z2285,81,93,2,00,1,10,B-0,000097,099610,0,,,,TOB,*,0,0,0,,,93,0523,T,---,,,1.0,,1994
94IN04654,1993812287,Z2287,81,93,3,00,1,10,B-0,000097,061910,0,,,,TOB,*,0,0,0,,,95,0120,L,,,,1.0,,1994
94IN04655,1993812297,Z2297,81,93,2,00,1,11,B-0,000097,044010,0,,,,TOB,*,0,0,0,,,93,0523,T,---,,,1.0,,1994
94IN04656,1993812298,Z2298,81,93,2,97,1,97,972,046881,780580,0,,,1,,B,144,159,1,,,,,,971,,1,1.0,,1994
94IN04657,1993812299,Z2299,81,93,2,97,1,97,972,046881,780580,0,,,1,,B,181,203,1,,,,,,971,,1,1.0,PINKEYE 05/19,1994
94IN04658,1993812300,Z2300,81,93,2,97,1,97,972,046881,780580,0,,,1,,B,149,176,2,,,,,,971,,1,1.0,ENTR,1994
94IN04659,1993812301,Z2301,81,93,1,97,1,97,972,046881,828480,0,,,,,*,0,0,0,,,93,0321,,,,,1.0,X BAD EYES,1994
94IN04660,1993812302,Z2302,81,93,2,97,1,97,972,046881,828480,0,,,2,65,B,136,170,1,,,92,0922,,---,,,1.0,,1994
94IN04661,1993812307,Z2307,81,93,2,97,1,97,972,046881,826180,0,,,1,,B,187,195,2,,,,,,971,,1,1.0,,1994
94IN04662,1993812310,Z2310,81,93,1,97,1,97,971,981780,059781,0,,,1,BF,Y,160,177,0,,,,,,,,,1.0,,1994
94IN04663,1993812311,Z2311,81,93,2,00,1,11,B-0,000097,052710,0,,,,TOB,*,0,0,0,,,93,0523,T,---,,,1.0,,1994
94IN04664,1993812330,Z2330,81,93,1,97,1,97,972,046881,592380,0,,,1,BF,Y,162,183,0,,,,,,,,,1.0,,1994
94IN04665,1993812342,Z2342,81,93,3,00,1,11,B-0,000097,078410,0,,,,TOB,*,0,0,0,,,95,0120,L,,,,1.0,,1994
94IN04666,1993812345,Z2345,81,93,1,97,1,97,972,046881,068381,0,,,1,BF,Y,143,175,0,,,,,,,,,1.0,,1994
94IN04667,1993812365,Z2365,81,93,2,97,1,97,971,981780,833980,0,,,1,,B,128,151,1,,,,,,972,,1,1.0,,1994
94IN04668,1993812366,Z2366,81,93,2,97,1,97,971,981780,833980,0,,,1,,B,130,139,1,,,,,,972,,1,1.0,DYSTOCIA 94,1994
94IN04669,1993812368,Z2368,81,93,2,97,1,97,972,046881,051481,0,,,1,,B,180,182,1,,,,,,971,,1,1.0,,1994
94IN04670,1993812370,Z2370,81,93,2,00,1,10,B-0,000097,072710,0,,,,TOB,*,0,0,0,,,95,0120,L,---,,,1.0,,1994
94IN04671,1993812372,Z2372,81,93,2,97,1,97,971,981780,054481,0,,,3,,B,144,161,2,,,93,1010,,---,,,1.0,RECTAL PRO.X,1994
94IN04672,1993812378,Z2378,81,93,1,97,1,97,972,046881,975280,0,,,1,BF,Y,156,179,0,,,,,,,,,1.0,,1994
94IN04673,1993812379,Z2379,81,93,2,97,1,97,972,046881,975280,0,,,1,,B,133,157,2,,,,,,971,,1,1.0,GOOD MOM,1994
94IN04674,1993812380,Z2380,81,93,1,97,1,97,972,046881,975280,0,,,1,BF,Y,143,169,0,,,,,,,,,1.0,,1994
94IN04675,1993812388,Z2388,81,93,2,97,1,97,971,981780,583680,0,,,1,,B,146,155,1,,,,,,972,,1,1.0,,1994
94IN04676,1993812389,Z2389,81,93,1,97,1,97,971,981780,583680,0,,,1,BF,Y,126,145,0,,,,,,,,,1.0,,1994
94IN04677,1993812396,Z2396,81,93,2,97,1,97,972,046881,974080,0,,,1,,B,147,154,2,,,,,,971,,1,1.0,,1994
94IN04678,1993812397,Z2397,81,93,2,97,1,97,972,046881,974080,0,,,1,,B,136,160,2,,,,,,971,,1,1.0,,1994
94IN04679,1993812398,Z2398,81,93,2,00,1,11,B-0,000097,051210,0,,,,TOB,*,0,0,0,,,93,0523,T,---,,,1.0,,1994
94IN04680,1993812406,Z2406,81,93,1,97,1,97,971,981780,078681,0,,,1,BF,Y,159,182,0,,,,,,,,,1.0,,1994
94IN04681,1993812411,Z2411,81,93,2,97,1,97,972,046881,370680,0,,,1,,B,191,214,1,,,,,,971,,1,1.0,ENTR,1994
94IN04682,1993812416,Z2416,81,93,2,97,1,97,972,046881,825480,0,,,2,65,B,156,179,1,,,92,0922,,---,,,1.0,,1994
94IN04683,1993812418,Z2418,81,93,1,97,1,97,972,046881,825480,0,,,1,BF,Y,164,187,0,,,,,,,,,1.0,ENTR,1994
94IN04684,1993812419,Z2419,81,93,2,97,1,97,972,046881,980880,0,,,1,,B,146,164,1,,,,,,971,,1,1.0,,1994
94IN04685,1993812422,Z2422,81,93,3,00,1,10,B-0,000097,038610,0,,,,TOB,*,0,0,0,,,93,0523,T,,,,1.0,,1994
