UID,ID10,YR,SEX,ETAG,C8,LINE,PEN,TRT1,TRT2,PD,RGRP,ELG,INBR,TBR,ADAM,STM,TM,HORN,BPEN,YRWT,FACE,BAG,SPRGWT,FALLWT,DISP,LNDAM,STAPL,CLFL,BRD,DAYDIS,GRFL,FLGR,SIRE,BAND,IDX,DAM,C78,PHYS,YRREC,AGE
71IN04849,1965617129,65,2,A7129,6,72,903,2,7,,,,,,7,06,3,,803,100,08,03,140,145,,,093,046,61,,099,4,605761,,,290161,,02,1971,6.0
71IN04850,1965617156,65,2,A7156,6,78,065,2,7,,,,,,7,06,7,,781,105,06,02,147,166,,07,124,063,61,,136,6,636261,,,223361,,02,1971,6.0
71IN04851,1965617160,65,2,A7160,6,78,044,4,7,,,,,,7,06,7,,780,108,09,02,170,185,,05,100,049,61,,111,4,639461,,,392961,,02,1971,6.0
71IN04852,1965617165,65,2,A7165,6,73,095,2,4,,,,,,7,06,7,,12,108,07,04,148,155,2,10,135,055,61,0925,111,7,612761,,,481261,,04,1971,6.0
71IN04853,1965617171,65,2,A7171,6,75,085,4,4,,,,,,7,06,7,,751,120,07,03,157,155,,06,103,064,61,,152,3,619461,,,380361,,02,1971,6.0
71IN04854,1965617172,65,2,A7172,6,74,054,4,7,,,,,,7,06,7,,741,100,10,02,125,142,,02,109,063,61,,144,5,603061,,,476261,,02,1971,6.0
71IN04855,1965617176,65,2,A7176,6,72,923,4,7,,,,,,7,06,3,,903,116,09,12,165,150,3,,098,057,61,1101,124,4,610061,,,615261,,02,1971,6.0
71IN04856,1965617181,65,2,A7181,6,74,034,4,3,,,,,,7,06,7,,740,106,11,01,177,198,,05,090,048,61,,107,4,652361,,,367961,,01,1971,6.0
71IN04857,1965617188,65,2,A7188,6,03,030,7,7,,,,29,,7,06,1,,033,088,14,02,121,145,,,091,059,61,,143,4,652361,,,171961,,02,1971,6.0
71IN04858,1965617190,65,2,A7190,6,76,094,2,4,,,,,,7,06,7,,,096,10,,,,6,07,122,061,61,0423,125,5,615061,,,483661,,02,1971,6.0
71IN04859,1965617191,65,2,A7191,6,75,094,2,7,,,,,,7,06,7,,,104,08,,130,,6,07,121,056,61,0601,112,5,615061,,,483661,,02,1971,6.0
71IN04860,1965617193,65,2,A7193,6,73,074,4,1,,,,,,7,06,7,,12,127,09,02,162,185,2,10,097,050,61,0925,115,3,660061,,,390561,,01,1971,6.0
71IN04861,1965617202,65,2,A7202,6,75,105,4,4,,,,,,7,06,7,,750,096,07,02,130,140,,09,099,050,61,,121,5,621761,,,293861,,02,1971,6.0
71IN04862,1965617214,65,2,A7214,6,75,064,4,3,,,,,,7,06,7,,,106,08,03,125,119,3,08,117,051,61,0930,096,5,598061,,,205461,,02,1971,6.0
71IN04863,1965617226,65,2,A7226,6,74,034,2,7,,,,,,7,06,7,,741,083,11,01,120,153,,02,116,040,61,,083,7,652361,,,298961,,02,1971,6.0
71IN04864,1965617228,65,2,A7228,6,70,713,4,5,,,,,,7,06,2,,702,100,07,05,137,149,,,096,044,61,,096,4,525861,,,560861,,09,1971,6.0
71IN04865,1965617237,65,2,A7237,6,78,054,2,1,,,,,,7,06,7,,781,108,08,02,140,155,,02,132,066,61,,139,6,603061,,,341861,,02,1971,6.0
71IN04866,1965617239,65,2,A7239,6,75,025,2,7,,,,,,7,06,7,,751,110,11,03,137,165,,01,113,056,61,,125,5,632661,,,261261,,02,1971,6.0
71IN04867,1965617240,65,2,A7240,6,77,054,2,3,,,,,,7,06,7,,,103,11,01,132,153,3,02,118,058,61,0930,115,6,603061,,,226961,,02,1971,6.0
71IN04868,1965617241,65,2,A7241,6,76,054,4,4,,,,,,7,06,7,,761,094,13,01,118,118,6,02,128,048,61,1201,097,7,603061,,,226961,,02,1971,6.0
71IN04869,1965617253,65,2,A7253,6,72,813,2,7,,,,,,7,06,3,,813,089,07,02,127,140,,,104,046,61,,095,4,629961,,,287761,,02,1971,6.0
71IN04870,1965617255,65,2,A7255,6,78,095,4,7,,,,,,7,06,7,,782,106,09,03,140,150,,10,113,055,61,,114,5,612761,,,627561,,02,1971,6.0
71IN04871,1965617265,65,2,A7265,6,01,013,6,4,,,,33,,7,06,1,,013,087,10,06,125,135,,,097,036,61,,075,5,588861,,,404461,,05,1971,6.0
71IN04872,1965617272,65,2,A7272,6,70,723,,7,,,,,,7,06,2,,,088,09,,,,6,,099,063,61,0325,154,6,451461,,,391561,,02,1971,6.0
71IN04873,1965617275,65,2,A7275,6,75,015,4,7,,,,,,7,06,7,,751,122,09,02,138,170,,04,132,064,61,,125,6,588861,,,111661,,02,1971,6.0
71IN04874,1965617280,65,2,A7280,6,76,084,2,1,,,,,,7,06,7,,760,100,09,01,127,155,,09,112,056,61,,123,2,645461,,,465361,,02,1971,6.0
71IN04875,1965617289,65,2,A7289,6,75,085,2,4,,,,,,7,06,7,,752,100,12,02,138,158,,09,124,058,61,,116,6,619461,,,262761,,02,1971,6.0
71IN04876,1965617294,65,2,A7294,6,,,2,1,,,,,,7,06,,,,119,08,,,,6,,104,053,61,0407,116,5,606161,,,544561,,,1971,6.0
71IN04877,1965617307,65,2,A7307,6,73,015,2,1,,,,,,7,06,7,,,105,10,,125,,6,02,125,063,61,0701,127,5,588861,,,481061,,02,1971,6.0
71IN04878,1965617309,65,2,A7309,6,75,104,4,7,,,,,,7,06,7,,,088,08,,,,6,08,110,050,61,0125,100,5,636361,,,284361,,,1971,6.0
71IN04879,1965617321,65,2,A7321,6,70,713,2,7,,,,,,7,06,2,,700,135,09,01,205,190,,,102,069,61,,171,6,525861,,,227561,,02,1971,6.0
71IN04880,1965617343,65,2,A7343,6,75,034,4,7,,,,,,7,06,7,,751,111,12,02,158,158,,04,098,050,61,,114,4,652361,,,297861,,02,1971,6.0
71IN04881,1965617346,65,2,A7346,6,72,883,4,4,,,,,,7,06,3,,,107,08,,122,,7,,130,054,61,0912,116,7,586461,,,561061,,02,1971,6.0
71IN04882,1965617347,65,2,A7347,6,74,104,2,4,,,,,,7,06,7,,740,096,07,02,134,153,,07,110,049,61,,103,4,636361,,,215961,,02,1971,6.0
71IN04883,1965617349,65,2,A7349,6,77,055,2,1,,,,,,7,06,7,,,096,10,,122,,7,01,104,050,61,0912,104,5,639061,,,458261,,05,1971,6.0
71IN04884,1965617360,65,2,A7360,6,75,055,4,4,,,,,,7,06,7,,752,090,10,02,124,135,,02,080,044,61,,108,3,639061,,,619561,,02,1971,6.0
71IN04885,1965617365,65,2,A7365,6,72,903,4,1,,,,,,7,06,3,,913,114,07,02,140,140,,,117,058,61,,116,6,605761,,,607161,,02,1971,6.0
71IN04886,1965617381,65,2,A7381,6,73,054,2,1,,,,,,7,06,7,,,112,11,06,138,155,3,04,116,055,61,0930,112,5,603061,,,314061,,02,1971,6.0
71IN04887,1965617389,65,2,A7389,6,78,094,,4,,,,,,7,06,7,,780,118,09,05,153,178,,08,093,054,61,,123,4,615061,,,408761,,02,1971,6.0
71IN04888,1965617395,65,2,A7395,6,75,095,4,4,,,,,,7,06,7,,750,092,09,04,128,135,,06,109,040,61,,078,3,612761,,,396261,,02,1971,6.0
71IN04889,1965617397,65,2,A7397,6,10,100,7,1,,,,43,,7,06,1,,103,087,09,02,108,133,,,098,027,61,,052,3,636361,,,604361,,02,1971,6.0
71IN04890,1965617401,65,2,A7401,6,10,100,6,7,,,,26,,7,06,1,,103,112,10,04,172,168,,,123,069,61,,154,5,636361,,,281961,,02,1971,6.0
71IN04891,1965617407,65,2,A7407,6,73,095,4,7,,,,,,7,06,7,,731,093,09,03,135,167,,06,127,062,61,,128,5,612761,,,242061,,02,1971,6.0
71IN04892,1965617415,65,2,A7415,6,77,094,2,7,,,,,,7,06,7,,770,110,06,02,138,153,,10,116,054,61,,109,6,615061,,,447061,,02,1971,6.0
71IN04893,1965617416,65,2,A7416,6,70,723,2,7,,,,,,7,06,2,,702,115,11,03,143,152,,,097,055,61,,128,3,451461,,,463261,,02,1971,6.0
71IN04894,1965617420,65,2,A7420,6,72,823,2,1,,,,,,7,06,3,,,085,10,,133,,7,,111,051,61,0912,108,5,607661,,,633761,,02,1971,6.0
71IN04895,1965617422,65,2,A7422,6,72,943,4,7,,,,,,7,06,3,,823,118,10,02,148,155,,,117,062,61,,135,5,645061,,,314261,,02,1971,6.0
71IN04896,1965617424,65,2,A7424,6,70,723,4,1,,,,,,7,06,2,,700,094,09,02,136,158,,,100,053,61,,122,4,451461,,,615461,,02,1971,6.0
71IN04897,1965617436,65,2,A7436,6,77,084,4,7,,,,,,7,06,7,,772,103,10,01,140,168,,07,116,052,61,,102,5,645461,,,278061,,01,1971,6.0
71IN04898,1965617440,65,2,A7440,6,73,025,2,1,,,,,,7,06,7,,12,088,14,02,130,150,2,04,103,042,61,0925,087,4,632661,,,336361,,02,1971,6.0
71IN04899,1965617444,65,2,A7444,6,78,075,4,4,,,,,,7,06,7,,780,109,08,03,172,160,,08,113,060,61,,133,6,635961,,,305561,,03,1971,6.0
71IN04900,1965617450,65,2,A7450,6,73,104,2,7,,,,,,7,06,7,,,092,10,,,,6,08,108,047,61,0429,090,5,636361,,,424561,,02,1971,6.0
71IN04901,1965617458,65,2,A7458,6,76,074,4,4,,,,,,7,06,7,,761,092,09,01,133,138,,06,113,057,61,,133,7,660061,,,423161,,02,1971,6.0
71IN04902,1965617464,65,2,A7464,6,73,085,2,7,,,,,,7,06,7,,732,098,15,02,150,158,,10,110,050,61,,101,3,619461,,,318461,,02,1971,6.0
71IN04903,1965617465,65,2,A7465,6,78,085,2,4,,,,,,7,06,7,,782,106,14,02,147,182,,10,110,056,61,,127,5,619461,,,318461,,02,1971,6.0
71IN04904,1965617491,65,2,A7491,6,78,094,4,7,,,,,,7,06,7,,781,098,11,01,117,140,,06,081,048,61,,117,4,615061,,,334961,,02,1971,6.0
71IN04905,1965617492,65,2,A7492,6,72,833,2,1,,,,,,7,06,3,,923,125,09,03,160,190,,,118,063,61,,134,6,606161,,,272161,,04,1971,6.0
71IN04906,1965617497,65,2,A7497,6,70,713,2,7,,,,,,7,06,2,,701,123,10,03,175,165,,,102,062,61,,141,5,525861,,,620161,,07,1971,6.0
71IN04907,1965617499,65,2,A7499,6,72,883,4,7,,,,,,7,06,3,,833,097,09,02,145,153,,,112,054,61,,112,5,586461,,,303961,,02,1971,6.0
71IN04908,1965617509,65,2,A7509,6,78,014,,5,,,,,,7,06,7,,780,109,09,02,164,178,,02,100,058,61,,129,5,584861,,,272661,,02,1971,6.0
71IN04909,1965617520,65,2,A7520,6,76,095,2,1,,,,,,7,06,7,,762,094,12,02,120,168,,10,101,047,61,,103,5,612761,,,340961,,02,1971,6.0
71IN04910,1965617522,65,2,A7522,6,77,075,2,7,,,,,,7,06,7,,,097,07,,108,,6,08,124,055,61,0525,108,5,635961,,,429361,,02,1971,6.0
71IN04911,1965617532,65,2,A7532,6,76,074,2,7,,,,,,7,06,7,,762,088,09,01,113,145,,10,098,047,61,,103,5,660061,,,648061,,02,1971,6.0
71IN04912,1965617542,65,2,A7542,6,74,054,2,1,,,,,,7,06,7,,740,093,09,02,135,153,,02,119,055,61,,108,5,603061,,,647861,,02,1971,6.0
71IN04913,1965617543,65,2,A7543,6,74,035,4,4,,,,,,7,06,7,,742,102,09,05,152,158,,04,108,048,61,,096,4,593461,,,243761,,02,1971,6.0
71IN04914,1965617549,65,2,A7549,6,70,723,2,5,,,,,,7,06,2,,,113,10,,126,,6,,100,059,61,0802,136,5,451461,,,587261,,02,1971,6.0
71IN04915,1965617559,65,2,A7559,6,77,014,4,5,,,,,,7,06,7,,770,108,09,12,127,130,3,03,113,063,61,1101,136,6,584861,,,588761,,02,1971,6.0
71IN04916,1965617575,65,2,A7575,6,74,065,4,8,,,,,,7,06,7,,742,083,09,01,120,142,,08,097,044,61,,096,4,636261,,,299761,,02,1971,6.0
71IN04917,1965617580,65,2,A7580,6,75,064,2,3,,,,,,7,06,7,,752,095,08,03,123,141,,09,113,052,61,,111,6,598061,,,295161,,02,1971,6.0
71IN04918,1965617582,65,2,A7582,6,70,713,4,7,,,,,,7,06,2,,,105,09,,,,6,,098,059,61,0428,130,4,525861,,,487761,,02,1971,6.0
71IN04919,1965617584,65,2,A7584,6,72,993,4,8,,,,,,7,06,3,,933,117,10,10,160,168,,,094,059,61,,141,4,651561,,,390361,,02,1971,6.0
71IN04920,1965617586,65,2,A7586,6,78,105,2,4,,,,,,7,06,7,,06,122,09,02,163,198,2,07,111,051,61,0925,107,4,621761,,,610661,,02,1971,6.0
71IN04921,1965617587,65,2,A7587,6,75,075,2,8,,,,,,7,06,7,,,096,08,,100,,6,10,100,039,61,0520,080,3,635961,,,468161,,01,1971,6.0
71IN04922,1965617601,65,2,A7601,6,74,104,2,1,,,,,,7,06,7,,741,090,07,01,164,172,,09,094,042,61,,093,3,636361,,,471561,,01,1971,6.0
71IN04923,1965617609,65,2,A7609,6,77,105,4,8,,,,,,7,06,7,,771,102,12,01,168,192,,07,102,039,61,,083,4,621761,,,454761,,02,1971,6.0
71IN04924,1965617610,65,2,A7610,6,76,105,2,1,,,,,,7,06,7,,,086,11,,103,,3,07,086,041,61,0621,102,2,621761,,,454761,,02,1971,6.0
71IN04925,1965617628,65,2,A7628,6,77,064,4,4,,,,,,7,06,7,,772,102,10,03,138,157,,07,103,044,61,,097,3,598061,,,629261,,02,1971,6.0
71IN04926,1965617629,65,2,A7629,6,74,035,4,1,,,,,,7,06,7,,740,099,14,,148,,,01,108,057,61,,127,5,593461,,,448861,,02,1971,6.0
71IN04927,1965617652,65,2,A7652,6,73,085,4,4,,,,,,7,06,7,,12,106,08,01,128,160,2,06,118,059,61,0925,124,5,619461,,,228361,,01,1971,6.0
71IN04928,1965617662,65,2,A7662,6,75,104,2,4,,,,,,7,06,7,,,094,09,,150,,6,07,118,061,61,0802,137,5,636361,,,357361,,02,1971,6.0
71IN04929,1965617667,65,2,A7667,6,73,075,4,4,,,,,,7,06,7,,731,087,09,02,123,147,,09,115,051,61,,113,5,635961,,,402461,,02,1971,6.0
71IN04930,1965617672,65,2,A7672,6,74,024,4,1,,,,,,7,06,7,,741,094,06,02,125,147,,01,094,039,61,,083,5,633861,,,651361,,01,1971,6.0
71IN04931,1965617680,65,2,A7680,6,70,713,4,7,,,,,,7,06,2,,702,108,10,03,182,166,,,096,055,61,,127,3,525861,,,515461,,02,1971,6.0
71IN04932,1965617683,65,2,A7683,6,,,2,7,,,,,,7,06,,,771,098,09,,140,,3,02,110,050,61,0524,098,5,584861,,,621461,,,1971,6.0
71IN04933,1965617689,65,2,A7689,6,73,024,4,4,,,,,,7,06,7,,730,103,10,01,168,148,,01,120,051,61,,101,5,633861,,,145461,,02,1971,6.0
71IN04934,1965617694,65,2,A7694,6,74,045,2,7,,,,,,7,06,7,,742,103,11,03,132,138,,02,101,053,61,,127,5,649761,,,416461,,02,1971,6.0
71IN04935,1965617695,65,2,A7695,6,73,035,,7,,,,,,7,06,7,,730,076,14,01,115,130,7,01,107,048,61,1101,101,4,593461,,,599361,,02,1971,6.0
71IN04936,1965617696,65,2,A7696,6,70,723,4,4,,,,,,7,06,2,,701,088,10,02,120,133,6,,096,048,61,1116,109,3,451461,,,604061,,02,1971,6.0
71IN04937,1965617702,65,2,A7702,6,75,084,4,1,,,,,,7,06,7,,750,109,08,02,153,158,,10,109,052,61,,108,4,645461,,,503861,,02,1971,6.0
71IN04938,1965617714,65,2,A7714,6,76,085,2,1,,,,,,7,06,7,,,114,11,09,172,188,3,07,136,064,61,0930,123,6,619461,,,440261,,02,1971,6.0
71IN04939,1965617716,65,2,A7716,6,78,035,4,4,,,,,,7,06,7,,,097,12,10,165,168,3,04,096,046,61,0930,104,5,593461,,,370661,,02,1971,6.0
71IN04940,1965617720,65,2,A7720,6,72,903,2,7,,,,,,7,06,3,,,106,11,,160,,6,,119,056,61,0910,112,6,605761,,,394161,,05,1971,6.0
71IN04941,1965617729,65,2,A7729,6,77,035,4,7,,,,,,7,06,7,,771,097,12,02,138,152,,01,117,056,61,,123,6,593461,,,271361,,01,1971,6.0
71IN04942,1965617730,65,2,A7730,6,76,035,2,1,,,,,,7,06,7,,760,096,10,01,123,155,,01,098,052,61,,116,5,593461,,,271361,,02,1971,6.0
71IN04943,1965617732,65,2,A7732,6,72,853,4,1,,,,,,7,06,3,,843,095,06,02,135,159,,,082,046,61,,105,3,617061,,,363461,,02,1971,6.0
71IN04944,1965617743,65,2,A7743,6,78,024,4,5,,,,,,7,06,7,,,090,08,12,136,153,3,04,097,042,61,0930,084,5,633861,,,294861,,02,1971,6.0
71IN04945,1965617747,65,2,A7747,6,70,713,4,4,,,,,,7,06,2,,700,104,10,03,180,158,,,098,051,61,,115,6,525861,,,456261,,01,1971,6.0
71IN04946,1966617750,66,2,A7750,6,72,943,2,,,,,,,6,06,3,1,943,098,10,02,127,153,,,134,,61,,127,6,656161,,,585561,,02,1971,5.0
71IN04947,1966617751,66,2,A7751,6,74,084,4,,,,,,,6,06,7,1,740,104,10,01,138,152,,10,109,,61,,104,5,650361,,,618961,,05,1971,5.0
71IN04948,1966617757,66,2,A7757,6,74,075,,,,,,,,6,06,7,1,741,105,10,02,137,165,,10,108,,61,,106,7,679461,,,340961,,02,1971,5.0
71IN04949,1966617759,66,2,A7759,6,73,055,2,,,,,,,6,06,7,1,732,091,10,01,145,163,,02,096,,61,,092,5,660761,,,270661,,02,1971,5.0
71IN04950,1966617764,66,2,A7764,6,73,084,4,,,,,,,6,06,7,1,731,113,08,02,154,178,,10,107,,61,,117,5,650361,,,306061,,02,1971,5.0
71IN04951,1966617765,66,2,A7765,6,72,933,2,,,,,,,6,06,3,1,853,102,10,02,122,125,,,131,,61,,101,7,686361,,,584561,,02,1971,5.0
71IN04952,1966617775,66,2,A7775,6,70,723,4,,,,,,,6,06,2,1,700,106,09,02,143,170,,,100,,61,,098,6,710261,,,560861,,02,1971,5.0
71IN04953,1966617781,66,2,A7781,6,72,823,4,,,,,,,6,06,3,1,953,085,13,02,136,138,,,125,,61,,101,5,689161,,,677061,,01,1971,5.0
71IN04954,1966617788,66,2,A7788,6,78,105,,,,,,,,6,06,7,1,781,082,09,02,135,160,,08,107,,61,,118,6,693861,,,613761,,02,1971,5.0
71IN04955,1966617792,66,2,A7792,6,72,913,,,,,,,,6,06,3,1,863,083,12,04,123,135,,,086,,61,,070,6,658961,,,644961,,01,1971,5.0
71IN04956,1966617809,66,2,A7809,6,70,733,2,,,,,,,6,06,2,1,700,084,11,02,133,152,,,111,,61,,097,6,670061,,,699061,,02,1971,5.0
71IN04957,1966617816,66,2,A7816,6,77,075,4,,,,,,,6,06,7,1,770,118,10,02,154,175,,09,104,,61,,110,6,679461,,,450961,,02,1971,5.0
71IN04958,1966617817,66,2,A7817,6,76,075,2,,,,,,,6,06,7,1,761,096,10,05,130,135,,09,107,,61,,101,6,679461,,,450961,,02,1971,5.0
71IN04959,1966617820,66,2,A7820,6,76,014,2,,,,,,,6,06,7,1,761,113,10,02,162,168,,02,116,,61,,126,6,686961,,,213761,,02,1971,5.0
71IN04960,1966617829,66,2,A7829,6,73,094,4,,,,,,,6,06,7,1,730,088,09,02,130,148,,07,093,,61,,092,5,698161,,,236661,,02,1971,5.0
71IN04961,1966617834,66,2,A7834,6,73,035,4,,,,,,,6,06,7,1,732,111,12,02,149,166,,02,107,,61,,150,6,707461,,,259361,,01,1971,5.0
71IN04962,1966617838,66,2,A7838,6,74,094,4,,,,,,,6,06,7,1,740,122,12,01,165,175,,10,126,,61,,129,6,698161,,,503861,,02,1971,5.0
71IN04963,1966617845,66,2,A7845,6,77,095,4,,,,,,,6,06,7,1,,086,13,09,132,150,3,07,098,,61,0930,118,5,698861,,,223361,,02,1971,5.0
71IN04964,1966617849,66,2,A7849,6,74,044,4,,,,,,,6,06,7,1,741,102,09,02,152,152,,05,115,,61,,110,5,665161,,,334861,,02,1971,5.0
71IN04965,1966617867,66,2,A7867,6,76,104,4,,,,,,,6,06,7,1,762,116,12,02,152,172,,08,104,,61,,125,5,672561,,,381361,,02,1971,5.0
71IN04966,1966617870,66,2,A7870,6,77,094,2,,,,,,,6,06,7,1,771,121,09,02,168,175,,06,099,,61,,125,6,698161,,,374961,,02,1971,5.0
71IN04967,1966617873,66,2,A7873,6,74,064,2,,,,,,,6,06,7,1,12,087,11,02,130,135,2,09,131,,61,0925,102,8,673061,,,624761,,02,1971,5.0
71IN04968,1966617876,66,2,A7876,6,76,095,2,,,,,,,6,06,7,1,760,102,09,01,144,124,,06,103,,61,,124,5,698861,,,423061,,02,1971,5.0
71IN04969,1966617880,66,2,A7880,6,72,803,,,,,,,,6,06,3,1,963,068,08,02,103,133,,,102,,61,,076,4,684761,,,666861,,02,1971,5.0
71IN04970,1966617887,66,2,A7887,6,78,075,,,,,,,,6,06,7,1,,092,10,,,,6,10,112,,61,0503,104,5,679461,,,481361,,02,1971,5.0
71IN04971,1966617891,66,2,A7891,6,76,024,2,,,,,,,6,06,7,1,762,108,09,01,124,155,,03,122,,61,,117,6,687661,,,588361,,02,1971,5.0
71IN04972,1966617897,66,2,A7897,6,78,055,4,,,,,,,6,06,7,1,781,100,12,05,133,133,,04,101,,61,,107,6,660761,,,065961,,05,1971,5.0
71IN04973,1966617898,66,2,A7898,6,77,074,4,,,,,,,6,06,7,1,,094,09,,120,,6,10,097,,61,0902,084,6,697961,,,616461,,02,1971,5.0
71IN04974,1966617905,66,2,A7905,6,72,923,2,,,,,,,6,06,3,1,873,088,05,02,133,158,,,117,,61,,085,6,674361,,,581761,,01,1971,5.0
71IN04975,1966617908,66,2,A7908,6,77,024,4,,,,,,,6,06,7,1,770,128,08,01,172,215,,04,109,,61,,130,5,687661,,,625561,,01,1971,5.0
71IN04976,1966617916,66,2,A7916,6,76,055,2,,,,,,,6,06,7,1,760,097,11,03,145,158,3,04,093,,61,1101,120,5,660761,,,457061,,02,1971,5.0
71IN04977,1966617924,66,2,A7924,6,73,015,,,,,,,,6,06,7,1,,122,09,09,178,195,3,05,115,,61,0930,143,6,461061,,,415561,,11,1971,5.0
71IN04978,1966617948,66,2,A7948,6,10,103,7,,,,,31,,6,06,1,1,103,095,09,05,136,157,,,107,,61,,098,4,693861,,,447061,,01,1971,5.0
71IN04979,1966617949,66,2,A7949,6,10,103,6,,,,,31,,6,06,1,1,103,085,11,02,136,148,,,100,,61,,089,6,693861,,,447061,,01,1971,5.0
71IN04980,1966617955,66,2,A7955,6,73,094,4,,,,,,,6,06,7,1,731,081,14,02,130,153,,10,128,,61,,093,6,698161,,,195261,,02,1971,5.0
71IN04981,1966617956,66,2,A7956,6,78,094,2,,,,,,,6,06,7,1,782,092,14,02,128,153,,10,117,,61,,111,7,698161,,,195261,,01,1971,5.0
71IN04982,1966617962,66,2,A7962,6,02,020,6,,,,,22,,6,06,1,1,023,096,09,01,125,160,,,098,,61,,094,4,687661,,,341861,,02,1971,5.0
71IN04983,1966617970,66,2,A7970,6,76,094,4,,,,,,,6,06,7,1,760,088,10,02,132,140,6,07,112,,61,1215,110,5,698161,,,423261,,01,1971,5.0
71IN04984,1966617972,66,2,A7972,6,72,903,2,,,,,,,6,06,3,1,973,097,09,02,124,145,,,115,,61,,096,4,657461,,,478661,,04,1971,5.0
71IN04985,1966617975,66,2,A7975,6,01,010,6,,,,,35,,6,06,1,1,,086,11,,,,6,,102,,61,0325,091,5,686961,,,458261,,01,1971,5.0
71IN04986,1966617991,66,2,A7991,6,,,,,,,,,,6,06,,1,,102,09,,155,,3,08,087,,61,0524,102,3,693861,,,429361,,,1971,5.0
71IN04987,1966617993,66,2,A7993,6,77,035,2,,,,,,,6,06,7,1,772,077,13,02,123,145,,02,100,,61,,092,6,707461,,,503261,,02,1971,5.0
71IN04988,1966617998,66,2,A7998,6,78,085,4,,,,,,,6,06,7,1,782,094,10,02,147,153,,06,117,,61,,110,7,619461,,,617561,,02,1971,5.0
71IN04989,1966618002,66,2,A8002,6,73,015,4,,,,,,,6,06,7,1,732,093,10,01,135,148,,02,115,,61,,084,5,461061,,,231861,,01,1971,5.0
71IN04990,1966618014,66,2,A8014,6,70,713,2,,,,,,,6,06,2,1,,098,08,11,152,175,3,,103,,61,0930,129,7,638461,,,700161,,02,1971,5.0
71IN04991,1966618016,66,2,A8016,6,70,713,4,,,,,,,6,06,2,1,701,066,10,06,105,105,,,106,,61,,072,5,638461,,,566661,,02,1971,5.0
71IN04992,1966618023,66,2,A8023,6,76,095,4,,,,,,,6,06,7,1,761,097,14,03,155,170,,10,094,,61,,113,2,698861,,,625761,,02,1971,5.0
71IN04993,1966618025,66,2,A8025,6,76,034,,,,,,,,6,06,7,1,761,115,10,05,145,173,,05,093,,61,,117,4,670261,,,494161,,03,1971,5.0
71IN04994,1966618027,66,2,A8027,6,70,713,2,,,,,,,6,06,2,1,702,088,09,01,120,155,,,115,,61,,130,7,638461,,,219361,,01,1971,5.0
71IN04995,1966618028,66,2,A8028,6,75,094,2,,,,,,,6,06,7,1,750,090,15,02,143,145,,06,112,,61,,098,6,698161,,,123361,,03,1971,5.0
71IN04996,1966618036,66,2,A8036,6,76,024,4,,,,,,,6,06,7,3,760,111,11,05,137,157,,04,099,,61,,110,7,687661,,,438961,,02,1971,5.0
71IN04997,1966618037,66,2,A8037,6,74,105,2,,,,,,,6,06,7,1,740,116,08,04,160,165,,07,107,,61,,107,6,693861,,,226861,,02,1971,5.0
71IN04998,1966618039,66,2,A8039,6,77,035,4,,,,,,,6,06,7,1,771,099,11,04,138,148,,04,123,,61,,129,7,707461,,,454661,,06,1971,5.0
71IN04999,1966618050,66,2,A8050,6,77,064,4,,,,,,,6,06,7,1,772,105,08,02,140,165,,10,122,,61,,100,8,673061,,,508661,,02,1971,5.0
71IN05000,1966618054,66,2,A8054,6,75,094,2,,,,,,,6,06,7,1,751,101,10,02,153,152,,10,097,,61,,140,5,698161,,,438661,,02,1971,5.0
71IN05001,1966618056,66,2,A8056,6,02,020,6,,,,,28,,6,06,1,1,023,093,10,01,123,155,,,122,,61,,104,5,687661,,,481061,,02,1971,5.0
71IN05002,1966618062,66,2,A8062,6,74,105,2,,,,,,,6,06,7,1,741,103,08,05,130,142,,08,119,,61,,110,6,693861,,,096861,,02,1971,5.0
71IN05003,1966618063,66,2,A8063,6,70,733,2,,,,,,,6,06,2,1,701,113,09,01,145,170,,,120,,61,,128,6,670061,,,684161,,02,1971,5.0
71IN05004,1966618064,66,2,A8064,6,10,100,7,,,,,32,,6,06,1,1,103,086,09,02,124,145,,,094,,61,,087,3,672561,,,481261,,02,1971,5.0
71IN05005,1966618066,66,2,A8066,6,02,023,6,,,,,33,,6,06,1,1,023,066,08,01,108,138,,,114,,61,,070,7,671661,,,298961,,01,1971,5.0
71IN05006,1966618070,66,2,A8070,6,77,015,4,,,,,,,6,06,7,1,770,096,13,02,130,142,,05,084,,61,,102,3,461061,,,623961,,01,1971,5.0
71IN05007,1966618077,66,2,A8077,6,78,104,2,,,,,,,6,06,7,1,780,115,07,01,158,175,,09,090,,61,,103,4,672561,,,415461,,01,1971,5.0
71IN05008,1966618082,66,2,A8082,6,76,065,4,,,,,,,6,06,7,1,760,084,09,02,148,160,,07,112,,61,,094,6,633161,,,454861,,02,1971,5.0
71IN05009,1966618084,66,2,A8084,6,78,025,2,,,,,,,6,06,7,1,782,077,10,02,114,128,,05,097,,61,,076,4,671661,,,131261,,02,1971,5.0
71IN05010,1966618090,66,2,A8090,6,77,105,2,,,,,,,6,06,7,1,770,094,09,01,133,150,,09,111,,61,,086,5,693861,,,627161,,01,1971,5.0
71IN05011,1966618092,66,2,A8092,6,03,030,6,,,,,32,,6,06,1,1,033,093,10,01,122,128,,,101,,61,,097,4,670261,,,605061,,02,1971,5.0
