UID,ID10,YR,SEX,ETAG,RMK,LINE,PEN,TRT1,SEA,PD,RGRP,ELG,ELGI,ELGC,TBR,ADAM,C2426,BPEN,BRAND,C34,BAG,SPRGWT,FALLWT,DISP,MISC,STM,LOT,BRD,DAYDIS,REG,SIRE,BAND,IDX,DAM,CAUSE,TRT2,YRREC
79IN01257,1975014398,75,2,P4398,,70,12,,2,,,0,,,,45,,704,,, 2,123,142,,,51,,01,,,000009,2,,011109,,,1979
79IN01258,1975014437,75,2,P4437,,71,10,,2,,,0,,,,45,,714,,, 2,134,119,,,51,,01,,,000009,2,,132709,,,1979
79IN01259,1970184321,70,2,C4321,,18,780,,8,3,,,,,,,,,,,11,150,139,,,07,,18,,,345318,1,,805714,,,1979
79IN01260,1970184468,70,2,C4468,,18,742,,,,3,,,,,,,,,,,140,,3,,07,,18,1210,,400018,K,,778314,93,,1979
79IN01261,1970184697,70,2,C4697,,12,820,,,,3,,,,,,,,,,,,,6,,07,,18,0427,,323618,*,,290218,95,,1979
79IN01262,1970184934,70,2,C4934,,10,700,,,3,,,,,,,,,,,11,128,133,3,,07,,18,1001,,389518,3,,234018,93,,1979
79IN01263,1970184988,70,2,C4988,,12,860,,8,,3,,,,,,,,,,,,,6,,07,,18,0427,,309118,*,,257318,95,,1979
79IN01264,1970185083,70,2,C5083,,11,752,,8,,3,,,,,,,,,,,139,,5,,07,,18,1015,,387318,K,,671914,95,,1979
79IN01265,1970185170,70,2,C5170,,11,761,,8,,3,,,,,,,,,,,174,,5,,07,,18,1015,,393018,K,,910714,95,,1979
79IN01266,1971185186,71,2,C5186,,18,771,,,,,,,,,90,,004,,, 2,148,162,,,07,,18,,,349118,3,,873814,,,1979
79IN01267,1971185188,71,2,C5188,,18,772,,8,,,,,,,90,,706,,, 3,144,160,,,07,,18,,,474218,2,,375218,,,1979
79IN01268,1971185201,71,2,C5201,,18,780,,8,3,,,,,,,,,,, 3,165,178,,,07,,18,,,345218,3,,915314,,,1979
79IN01269,1971185205,71,2,C5205,,11,760,,8,,3,,,,,,,,,,,149,,3,,07,,18,0806,,351618,K,,793714,93,,1979
79IN01270,1971185226,71,2,C5226,,11,751,,,2,,,,,,,, 55,,, 2,148,170,2,,07,,18,0920,,444918,2,,926414,92,,1979
79IN01271,1971185272,71,2,C5272,,11,732,,8,2,,,,,,,,,,, 4,139,149,3,,07,,18,1001,,384418,1,,963214,93,,1979
79IN01272,1971185282,71,2,C5282,,13,730,,,2,,,,,,,, 56,,, 2,135,136,2,,07,,18,0920,,339618,3,,940414,92,,1979
79IN01273,1971185293,71,2,C5293,,13,752,,,2,,,,,,,, 56,,, 4,134,144,2,,07,,18,0920,,399918,3,,969714,92,,1979
79IN01274,1971185334,71,2,C5334,,18,760,,8,,3,,,,,,,,,,,,,6,,07,,18,0427,,351618,*,,848514,95,,1979
79IN01275,1971185339,71,2,C5339,,12,950,,,2,,,,,,,, 56,,, 2,142,140,2,,07,,18,0920,,360718,1,,273218,92,,1979
79IN01276,1971185344,71,2,C5344,,18,752,,8,3,,,,,,,,,,,12,152,165,,,07,,18,,,399918,1,,853414,,,1979
79IN01277,1971185372,71,2,C5372,,12,920,,8,,,,,,,,,,,,,128,,6,,07,,18,0725,,407418,8,,263418,76,,1979
79IN01278,1971185374,71,2,C5374,,12,990,,,2,,,,,,,,,,, 2,164,166,,,07,,18,,,362118,1,,306518,,,1979
79IN01279,1971185377,71,2,C5377,,10,742,,8,2,,,,,,,, 55,,, 2,150,156,2,,07,,18,0920,,417218,1,,971814,92,,1979
79IN01280,1971185402,71,2,C5402,,13,740,,,2,,,,,,,, 55,,, 2,152,162,2,,07,,18,0920,,392618,2,,375918,92,,1979
79IN01281,1971185406,71,2,C5406,,10,751,,,2,,,,,,,, 56,,, 2,131,144,2,,07,,18,0920,,444918,2,,942414,92,,1979
79IN01282,1971185422,71,2,C5422,,12,810,,8,2,,,,,,,, 56,,, 3,151,149,2,,07,,18,0920,,396318,2,,327018,92,,1979
79IN01283,1971185446,71,2,C5446,,18,770,,8,,,,,,,90,,003,,, 4,135,146,,,07,,18,,,338218,3,,379118,,,1979
79IN01284,1971185467,71,2,C5467,,18,750,,8,,,,,,,90,,002,,, 3,143,152,,,07,,18,,,340618,2,,779514,,,1979
79IN01285,1971185498,71,2,C5498,,18,780,,8,,,,,,,90,,001,,, 2,155,165,,,07,,18,,,345218,1,,936614,,,1979
79IN01286,1971185500,71,2,C5500,,18,772,,,3,,,,,,90,,006,,,10,143,145,,,07,,18,,,474218,1,,802614,,,1979
79IN01287,1971185561,71,2,C5561,,12,850,,,2,,,,,,,, 56,,, 1,144,140,2,,07,,18,0920,,373318,1,,213718,92,,1979
79IN01288,1971185581,71,2,C5581,,13,751,,8,3,,,,,,,,,,, 3,154,142,,,07,,18,,,444918,2,,969814,,,1979
79IN01289,1971185610,71,2,C5610,,11,750,,8,2,,,,,,,, 56,,, 2,146,144,2,,07,,18,0920,,340618,1,,836514,92,,1979
79IN01290,1971185654,71,2,C5654,,13,741,,,2,,,,,,,, 55,,, 3,128,150,2,,07,,18,0920,,423418,2,,896114,92,,1979
79IN01291,1971185679,71,2,C5679,,18,782,,8,,,,,,,,,,,,,132,,7,,07,,18,0912,,378918,1,,971114,97,,1979
79IN01292,1971185688,71,2,C5688,,10,700,,,2,,,,,,,, 55,,, 3,178,179,2,,07,,18,0920,,356418,3,,196718,92,,1979
79IN01293,1971185694,71,2,C5694,,13,762,,8,,,,,,,90,,134,,, 3,182,180,,,07,,18,,,497018,1,,351118,,,1979
79IN01294,1971185706,71,2,C5706,,18,772,,8,,,,,,,90,,005,,, 2,153,154,,,07,,18,,,474218,3,,961914,,,1979
79IN01295,1971185730,71,2,C5730,,11,742,,8,2,,,,,,90,,112,,, 3,161,153,,,07,,18,,,417218,1,,869614,,,1979
79IN01296,1971185761,71,2,C5761,,10,700,,8,,,,,,,90,,102,,, 3,148,164,,,07,,18,,,356418,1,,209318,,,1979
79IN01297,1971185771,71,2,C5771,,18,771,,,,,,,,,90,,004,,, 2,128,120,,,07,,18,,,349118,1,,947314,,,1979
79IN01298,1971185791,71,2,C5791,,18,750,,8,,,,,,,90,,003,,, 3,156,174,,,07,,18,,,340618,2,,957114,,,1979
79IN01299,1971185794,71,2,C5794,,10,701,,8,3,,,,,,,,,,,11,178,170,,,07,,18,,,364118,1,,289618,,,1979
79IN01300,1971185846,71,2,C5846,,18,762,,8,,,,,,,90,,002,,, 3,170,170,,,07,,18,,,497018,3,,338318,,,1979
79IN01301,1971185871,71,2,C5871,,10,700,,8,,,,,,,90,,103,,, 2,160,164,,,07,,18,,,356418,3,,310118,,,1979
79IN01302,1971185885,71,2,C5885,,18,782,,8,,,,,,,90,,001,,, 3,155,149,,,07,,18,,,378918,1,,842514,,,1979
79IN01303,1971185893,71,2,C5893,,10,762,,,,,,,,,90,,104,,, 3,175,164,,,07,,18,,,497018,2,,794314,,,1979
79IN01304,1971185909,71,2,C5909,,13,731,,8,2,,,,,,,, 56,,, 2,132,140,2,,07,,18,0920,,340218,1,,973614,92,,1979
79IN01305,1971185926,71,2,C5926,,10,700,,,2,,,,,,,, 55,,, 2,173,169,2,,07,,18,0920,,356418,1,,266518,92,,1979
79IN01306,1971185931,71,2,C5931,,11,751,,,2,,,,,,,,,,, 2,142,162,3,,07,,18,1001,,444918,2,,978814,93,,1979
79IN01307,1971186023,71,2,C6023,,18,731,,,,,,,,,90,,006,,, 2,138,142,,,07,,18,,,340218,2,,405918,,,1979
79IN01308,1971186102,71,2,C6102,,18,762,,8,,3,,,,,,,,,,,172,,3,,07,,18,0806,,497018,K,,374718,93,,1979
79IN01309,1971186122,71,2,C6122,,18,771,,,,,,,,,,,,,,,123,,7,,07,,18,0912,,349118,3,,375318,97,,1979
79IN01310,1971186129,71,2,C6129,,11,760,,8,2,,,,,,90,,113,,, 4,142,156,,,07,,18,,,351618,2,,858114,,,1979
79IN01311,1971186214,71,2,C6214,,18,772,,8,,,,,,,90,,005,,, 4,117,122,,,07,,18,,,474218,3,,367818,,,1979
79IN01312,1971186258,71,2,C6258,,18,772,,,,,,,,,90,,004,,, 3,136,144,,,07,,18,,,474218,3,,971414,,,1979
79IN01313,1971186260,71,2,C6260,,10,741,,,,,,,,,90,,101,,, 2,173,173,,,07,,18,,,423418,3,,788914,,,1979
79IN01314,1972186281,72,2,C6281,,12,860,,,,,,,,,,,,,,,,,7,,07,,18,0525,,415818,*,,381418,97,,1979
79IN01315,1972186336,72,2,C6336,,11,760,,8,,3,,,,,,,,,,,,,6,,07,,18,0120,,579018,*,,932514,19,,1979
79IN01316,1972186349,72,2,C6349,,10,702,,,,3,,,,,,,,,,,157,,6,,07,,18,0612,,428118,K,,289618,01,,1979
79IN01317,1972186363,72,2,C6363,,18,750,,,,,,,,,80,,003,,, 2,146,162,,,07,,18,,,572218,3,,343518,,,1979
79IN01318,1972186393,72,2,C6393,,11,740,,,2,,,,,,,, 54,,, 2,162,156,3,,07,,18,1001,,527718,1,,932714,93,,1979
79IN01319,1972186413,72,2,C6413,,18,780,,8,,,,,,,80,,002,,, 3,171,171,,,07,,18,,,462218,3,,864314,,,1979
79IN01320,1972186424,72,2,C6424,,10,752,,8,,,,,,,80,,102,,, 2,128,148,,,07,,18,,,453918,2,,452018,,,1979
79IN01321,1972186451,72,2,C6451,,18,771,,,,,,,,,,,,,,,163,,7,,07,,18,0912,,559418,3,,844814,97,,1979
79IN01322,1972186460,72,2,C6460,,13,761,,,,,,,,,80,,133,,, 2,122,136,,,07,,18,,,521118,2,,869614,,,1979
79IN01323,1972186489,72,2,C6489,,13,741,,8,,,,,,,,,,,,,130,,6,,07,,18,0812,,591418,3,,507818,04,,1979
79IN01324,1972186499,72,2,C6499,,12,970,,,,,,,,,80,,831,,, 2,128,128,,,07,,18,,,509518,1,,323518,,,1979
79IN01325,1972186506,72,2,C6506,,12,880,,,2,,,,,,,, 54,,, 2,130,126,2,,07,,18,0920,,419218,1,,249018,92,,1979
79IN01326,1972186520,72,2,C6520,,13,741,,8,,,,,,,80,,132,,, 5,150,151,,,07,,18,,,591418,1,,516418,,,1979
79IN01327,1972186553,72,2,C6553,,11,731,,,,,,,,,,,,,,,158,,7,,07,,18,0912,,527618,1,,912714,97,,1979
79IN01328,1972186557,72,2,C6557,,18,771,,8,3,,,,,,,,,,,12,122,147,,,07,,18,,,559418,2,,510718,,,1979
79IN01329,1972186565,72,2,C6565,,11,731,,8,3,,,,,,,,,,,11,158,159,,,07,,18,,,527618,1,,425918,,,1979
79IN01330,1972186568,72,2,C6568,,11,770,,8,,,,,,,80,,114,,, 3,144,141,,,07,,18,,,546918,2,,918014,,,1979
79IN01331,1972186572,72,2,C6572,,18,752,,,,,,,,,,,,,,,126,,3,,07,,18,0910,,453918,1,,921614,93,,1979
79IN01332,1972186576,72,2,C6576,,12,810,,,,3,,,,,,,,,,,147,,3,,07,,18,0806,,420318,K,,208618,93,,1979
79IN01333,1972186584,72,2,C6584,,11,761,,8,2,,,,,,,, 54,,, 2,169,157,2,,07,,18,0920,,521118,3,,478818,92,,1979
79IN01334,1972186622,72,2,C6622,,10,702,,8,2,,,,,,,,,,, 2,160,154,6,,07,,18,1126,,428118,1,,302318,97,,1979
79IN01335,1972186659,72,2,C6659,,10,700,,,,,,,,,80,,103,,, 3,152,148,,,07,,18,,,514218,3,,337318,,,1979
79IN01336,1972186672,72,2,C6672,,18,741,,,,,,,,,80,,001,,, 2,118,124,,,07,,18,,,591418,2,,975914,,,1979
79IN01337,1972186682,72,2,C6682,,12,761,,,,,,,,,80,,841,,, 2,135,149,,,07,,18,,,521118,1,,950814,,,1979
79IN01338,1972186699,72,2,C6699,,11,761,,8,2,,,,,,,, 54,,, 3,158,174,2,,07,,18,0920,,521118,2,,910714,92,,1979
79IN01339,1972186702,72,2,C6702,,12,930,,8,2,,,,,,,,,,, 2,146,145,,,07,,18,,,437918,3,,421118,,,1979
79IN01340,1972186709,72,2,C6709,,13,761,,,,,,,,,80,,131,,, 2,148,152,,,07,,18,,,521118,1,,812914,,,1979
79IN01341,1972186725,72,2,C6725,,18,781,,,,,,,,,,,,,,,94,,6,,07,,18,0609,,509118,3,,963714,01,,1979
79IN01342,1972186787,72,2,C6787,,18,761,,8,,,,,,,,,,,,,120,,6,,07,,18,0617,,521118,3,,349718,76,,1979
79IN01343,1972186790,72,2,C6790,,12,750,,8,,,,,,,,,,,,,140,,7,,07,,18,0912,,572218,2,,868314,97,,1979
79IN01344,1972186793,72,2,C6793,,10,701,,8,,,,,,,80,,104,,, 2,144,154,,,07,,18,,,477418,1,,333518,,,1979
79IN01345,1972186797,72,2,C6797,,12,890,,8,2,,,,,,,, 54,,, 2,143,140,2,,07,,18,0920,,460318,1,,397318,92,,1979
79IN01346,1972186820,72,2,C6820,,13,750,,,3,,,,,,,,,,,11,153,169,,,07,,18,,,572218,2,,959314,,,1979
79IN01347,1972186828,72,2,C6828,,11,761,,,,,,,,,80,,111,,, 4,112,124,,,07,,18,,,521118,1,,634611,,,1979
79IN01348,1972186856,72,2,C6856,,13,760,,8,3,,,,,,,,,,, 2,173,164,,,07,,18,,,579018,1,,484118,,,1979
79IN01349,1972186860,72,2,C6860,,18,770,,8,,,,,,,80,,705,,, 2,134,140,,,07,,18,,,546918,2,,342018,,,1979
79IN01350,1972186906,72,2,C6906,,18,760,,,,,,,,,80,,006,,, 2,140,154,,,07,,18,,,579018,3,,366018,,,1979
79IN01351,1972186927,72,2,C6927,,10,701,,8,,,,,,,80,,101,,, 2,148,156,,,07,,18,,,477418,2,,365918,,,1979
79IN01352,1972186959,72,2,C6959,,10,702,,,,3,,,,,,,,,,,,,6,,07,,18,0102,,428118,*,,312018,17,,1979
79IN01353,1972186971,72,2,C6971,,13,740,,,,,,,,,80,,134,,, 2,146,150,,,07,,18,,,527718,1,,919414,,,1979
79IN01354,1972186988,72,2,C6988,,11,741,,8,,,,,,,80,,112,,, 2,142,153,,,07,,18,,,591418,1,,857214,,,1979
79IN01355,1972187000,72,2,C7000,,11,751,,,3,,,,,,,,,,,12,146,172,,,07,,18,,,625018,3,,448318,,,1979
79IN01356,1972187004,72,2,C7004,,18,732,,8,,,,,,,80,,005,,, 3,162,159,,,07,,18,,,549318,3,,926314,,,1979
79IN01357,1972187006,72,2,C7006,,12,940,,,,,,,,,80,,851,,, 3,173,160,,,07,,18,,,415918,3,,284718,,,1979
79IN01358,1972187012,72,2,C7012,,18,771,,,,,,,,,,,,,,,119,,6,,07,,18,0810,,559418,1,,952914,04,,1979
79IN01359,1972187021,72,2,C7021,,13,750,,8,,,,,,,80,,133,,, 8,130,149,,,07,,18,,,572218,2,,930414,,,1979
79IN01360,1972187026,72,2,C7026,,18,771,,8,,,,,,,80,,004,,, 4,149,167,,,07,,18,,,559418,2,,627111,,,1979
79IN01361,1972187044,72,2,C7044,,12,800,,,2,,,,,,,, 54,,, 2,149,164,2,,07,,18,0920,,482318,3,,257218,92,,1979
79IN01362,1972187066,72,2,C7066,,12,940,,8,,,,,,,,,,,,,,,6,,07,,18,0417,,415918,*,,316118,17,,1979
79IN01363,1972187071,72,2,C7071,,11,781,,,3,,,,,,,,,,, 2,166,164,3,,07,,18,1001,,509118,1,,915314,93,,1979
79IN01364,1972187081,72,2,C7081,,10,741,,8,2,,,,,,,, 54,,, 2,113,121,2,,07,,18,0920,,591418,3,,852314,92,,1979
79IN01365,1972187085,72,2,C7085,,11,741,,,,,,,,,,,,,,,120,,7,,07,,18,0912,,591418,1,,921514,97,,1979
79IN01366,1972187146,72,2,C7146,,13,751,,,3,,,,,,,,,,,12,153,154,,,07,,18,,,625018,1,,363518,,,1979
79IN01367,1972187154,72,2,C7154,,13,741,,,2,,,,,,,, 54,,, 2,125,156,2,,07,,18,0920,,591418,3,,790714,92,,1979
79IN01368,1972187184,72,2,C7184,,18,772,,,,,,,,,,,,,,,,,6,,07,,18,0415,,541318,*,,339918,01,,1979
79IN01369,1972187201,72,2,C7201,,18,781,,8,,,,,,,80,,003,,, 3,161,166,,,07,,18,,,509118,3,,347118,,,1979
79IN01370,1972187217,72,2,C7217,,18,772,,8,,,,,,,80,,002,,, 2,135,140,,,07,,18,,,541318,1,,947314,,,1979
79IN01371,1972187238,72,2,C7238,,10,702,,8,,,,,,,80,,102,,, 3,146,156,,,07,,18,,,428118,1,,352218,,,1979
79IN01372,1972187249,72,2,C7249,,11,761,,,,,,,,,,,,,,,,,7,,07,,18,0525,,521118,*,,939214,97,,1979
79IN01373,1973187260,73,2,C7260,,18,761,,,,,,,,1,70,,001,,, 2,144,157,,,07,,18,,,521118,2,,829114,,,1979
79IN01374,1973187271,73,2,C7271,,07,762,,,,,,,,2,70,,,,, 1,158,182,,,07,,18,,,590318,2,,533418,,,1979
79IN01375,1973187274,73,2,C7274,,13,730,,8,,,,,,1,,,,,,,152,,7,,07,,18,0912,,602718,1,,497518,97,,1979
79IN01376,1973187275,73,2,C7275,,07,730,,,,,,,,2,,,,,,,148,,6,,07,,18,0611,,602718,2,,566118,01,,1979
79IN01377,1973187276,73,2,C7276,,18,730,,,,,,,,2,70,,707,,, 2,134,148,,,07,,18,,,602718,3,,566118,,,1979
79IN01378,1973187278,73,2,C7278,,07,760,,,,,,,,2,70,,,,, 2,124,149,,,07,,18,,,696118,1,,331618,,,1979
79IN01379,1973187280,73,2,C7280,,10,732,,,2,,,,,1,70,,103,,, 3,125,146,,,07,,18,,,629318,2,,619718,,,1979
79IN01380,1973187294,73,2,C7294,,13,760,,,,,,,,2,70,,132,,, 3,164,171,,,07,,18,,,696118,3,,380918,,,1979
79IN01381,1973187295,73,2,C7295,,11,760,,8,,,,,,2,70,,113,,, 2,136,142,,,07,,18,,,696118,2,,380918,,,1979
79IN01382,1973187299,73,2,C7299,,07,732,,,,,,,,1,70,,,,, 3,124,131,,,07,,18,,,629318,2,,340318,,,1979
79IN01383,1973187308,73,2,C7308,,12,820,,,,,,,,1,70,,861,,, 2,162,170,,,07,,18,,,526718,2,,420518,,,1979
79IN01384,1973187329,73,2,C7329,,12,930,,,2,,,,,3,,, 53,,, 2,144,154,2,,07,,18,0920,,548318,1,,335618,92,,1979
79IN01385,1973187331,73,2,C7331,,07,700,,,,,,,,1,70,,,,, 3,150,154,,,07,,18,,,548618,2,,237818,,,1979
79IN01386,1973187336,73,2,C7336,,12,920,,8,,,,,,1,70,,706,,, 1,132,153,,,07,,18,,,543818,1,,298618,,,1979
79IN01387,1973187345,73,2,C7345,,07,730,,,3,,,,,2,,,,,,12,138,162,,,07,,18,,,602718,1,,924814,,,1979
79IN01388,1973187361,73,2,C7361,,07,732,,,,,,,,2,70,,,,, 3,140,154,,,07,,18,,,629318,1,,437718,,,1979
79IN01389,1973187367,73,2,C7367,,12,730,,8,,,,,,2,70,,871,,, 3,161,159,,,07,,18,,,602718,1,,962714,,,1979
79IN01390,1973187388,73,2,C7388,,10,701,,8,,,,,,2,,,,,,,,,7,,07,,18,0525,,539118,*,,304018,97,,1979
79IN01391,1973187389,73,2,C7389,,10,700,,8,,,,,,1,70,,104,,, 4,142,153,,,07,,18,,,548618,3,,449518,,,1979
79IN01392,1973187401,73,2,C7401,,13,752,,,,,,,,1,70,,131,,, 2,119,125,,,07,,18,,,663418,1,,562018,,,1979
79IN01393,1973187418,73,2,C7418,,10,741,,8,,,,,,3,70,,705,,, 3,135,140,,,07,,18,,,609818,2,,454118,,,1979
79IN01394,1973187420,73,2,C7420,,13,760,,,3,,,,,1,,,,,,11,142,158,,,07,,18,,,696118,1,,531418,,,1979
79IN01395,1973187436,73,2,C7436,,07,741,,,,3,,,,1,,,,,,,174,,5,,07,,18,1015,,609818,K,,606518,95,,1979
79IN01396,1973187449,73,2,C7449,,11,741,,,,,,,,2,70,,114,,, 2,160,156,,,07,,18,,,609818,1,,919414,,,1979
79IN01397,1973187450,73,2,C7450,,11,741,,8,,,,,,2,70,,111,,, 3,151,154,,,07,,18,,,609818,1,,919414,,,1979
79IN01398,1973187453,73,2,C7453,,12,752,,,,,,,,1,70,,881,,, 2,122,156,,,07,,18,,,663418,1,,618718,,,1979
79IN01399,1973187454,73,2,C7454,,12,800,,,2,,,,,1,,, 53,,, 3,145,140,2,,07,,18,0920,,615518,2,,537418,92,,1979
79IN01400,1973187456,73,2,C7456,,13,732,,8,,,,,,1,70,,134,,, 2,136,143,,,07,,18,,,629318,1,,438818,,,1979
79IN01401,1973187462,73,2,C7462,,10,750,,,2,,,,,3,,, 53,,, 2,151,160,2,,07,,18,0920,,636218,1,,960914,92,,1979
79IN01402,1973187463,73,2,C7463,,11,750,,8,2,,,,,3,,, 53,,, 2,135,173,2,,07,,18,0920,,636218,2,,960914,92,,1979
79IN01403,1973187465,73,2,C7465,,11,730,,,,,,,,2,,,112,,, 3,155,166,6,,07,,18,11,,602718,3,,880214,01,,1979
79IN01404,1973187467,73,2,C7467,,13,750,,,,,,,,1,70,,133,,, 2,121,137,,,07,,18,,,636218,1,,945414,,,1979
79IN01405,1973187484,73,2,C7484,,07,730,,,,,,,,2,,,,,,,140,,7,,07,,18,0912,,602718,2,,849014,97,,1979
79IN01406,1973187499,73,2,C7499,,07,870,,,,,,,,1,,,,,,,104,,7,,07,,18,0912,,575218,1,,551318,97,,1979
79IN01407,1973187504,73,2,C7504,,18,750,,,,,,,,2,70,,006,,, 2,136,138,,,07,,18,,,636218,2,,925614,,,1979
79IN01408,1973187507,73,2,C7507,,13,741,,8,,,,,,2,70,,707,,, 4,132,140,,,07,,18,,,609818,2,,824414,,,1979
79IN01409,1973187510,73,2,C7510,,18,760,,8,,,,,,2,70,,005,,, 2,141,152,,,07,,18,,,696118,1,,950814,,,1979
79IN01410,1973187516,73,2,C7516,,11,732,,,,,,,,2,70,,113,,, 2,129,130,,,07,,18,,,629318,1,,847214,,,1979
79IN01411,1973187521,73,2,C7521,,12,950,,8,,,,,,1,70,,891,,, 2,133,139,,,07,,18,,,571318,3,,420018,,,1979
79IN01412,1973187528,73,2,C7528,,13,732,,8,,,,,,2,70,,132,,, 2,104,118,,,07,,18,,,629318,1,,940414,,,1979
79IN01413,1973187532,73,2,C7532,,13,761,,,,3,,,,3,,,,,,,,,6,,07,,18,0316,,521118,*,,517018,06,,1979
79IN01414,1973187545,73,2,C7545,,10,701,,,,,,,,1,,,,,,,155,,6,,07,,18,0630,,539118,2,,568818,01,,1979
79IN01415,1973187549,73,2,C7549,,10,701,,8,3,,,,,2,,,,,, 3,159,171,,,07,,18,,,539118,1,,346418,,,1979
79IN01416,1973187556,73,2,C7556,,07,732,,,,,,,,1,70,,,,, 7,115,140,,,07,,18,,,629318,3,,466818,,,1979
79IN01417,1973187558,73,2,C7558,,12,741,,,3,,,,,2,,,,,,12,155,161,,,07,,18,,,609818,2,,857214,,,1979
79IN01418,1973187560,73,2,C7560,,12,800,,8,,3,,,,1,,,,,,,,,6,,07,,18,0427,,615518,*,,622618,95,,1979
79IN01419,1973187575,73,2,C7575,,12,840,,8,,,,,,1,70,,901,,, 2,130,153,,,07,,18,,,603218,2,,327018,,,1979
79IN01420,1973187578,73,2,C7578,,12,820,,8,,,,,,2,70,,911,,, 2,137,152,,,07,,18,,,526718,2,,236318,,,1979
79IN01421,1973187583,73,2,C7583,,07,762,,,3,,,,,1,,,,,,11,190,195,,,07,,18,,,590318,2,,455418,,,1979
79IN01422,1973187601,73,2,C7601,,07,741,,,,,,,,1,70,,,,, 3,168,182,,,07,,18,,,609818,3,,942714,,,1979
79IN01423,1973187610,73,2,C7610,,12,910,,,,,,,,1,,,,,,,,,6,,07,,18,0413,,606818,*,,537218,01,,1979
79IN01424,1973187618,73,2,C7618,,18,740,,8,,,,,,2,70,,004,,, 2,140,143,,,07,,18,,,720618,1,,970514,,,1979
79IN01425,1973187619,73,2,C7619,,18,732,,8,,,,,,1,70,,003,,, 2,150,151,,,07,,18,,,629318,1,,929414,,,1979
79IN01426,1973187623,73,2,C7623,,13,731,,,,,,,,2,70,,131,,, 2,151,149,,,07,,18,,,655218,1,,415218,,,1979
79IN01427,1973187633,73,2,C7633,,12,870,,,,,,,,1,70,,921,,, 9,122,145,,,07,,18,,,575218,1,,257218,,,1979
79IN01428,1973187637,73,2,C7637,,07,762,,,,,,,,2,70,,,,, 3,163,178,,,07,,18,,,590318,3,,889014,,,1979
79IN01429,1973187641,73,2,C7641,,07,741,,,3,,,,,2,70,,,,, 3,126,140,,,07,,18,,,609818,2,,501418,,,1979
79IN01430,1973187646,73,2,C7646,,11,762,,8,,,,,,1,70,,114,,, 2,152,160,,,07,,18,,,590318,3,,334518,,,1979
79IN01431,1973187653,73,2,C7653,,10,700,,,3,,,,,2,,,,,, 2,138,147,,,07,,18,,,548618,2,,334818,,,1979
79IN01432,1973187662,73,2,C7662,,07,742,,,,,,,,2,70,,,,, 2,160,154,,,07,,18,,,651818,3,,375818,,,1979
79IN01433,1973187665,73,2,C7665,,13,740,,8,,,,,,1,,,,,,,129,,7,,07,,18,0912,,720618,1,,453718,97,,1979
79IN01434,1973187674,73,2,C7674,,10,700,,8,,,,,,3,70,,101,,, 3,174,175,,,07,,18,,,548618,1,,363218,,,1979
79IN01435,1973187684,73,2,C7684,,11,732,,,,,,,,1,70,,111,,, 2,121,137,,,07,,18,,,629318,2,,963214,,,1979
79IN01436,1973187690,73,2,C7690,,11,752,,,,,,,,3,70,,706,,, 2,150,144,,,07,,18,,,663418,2,,948614,,,1979
79IN01437,1973187706,73,2,C7706,,07,762,,,,,,,,2,70,,,,, 2,150,152,,,07,,18,,,590318,2,,914114,,,1979
79IN01438,1973187707,73,2,C7707,,12,840,,,,,,,,1,70,,931,,, 3,153,155,,,07,,18,,,603218,3,,408318,,,1979
79IN01439,1973187711,73,2,C7711,,13,752,,8,,,,,,1,70,,134,,, 3,184,180,,,07,,18,,,663418,2,,624518,,,1979
79IN01440,1973187757,73,2,C7757,,07,830,,,3,,,,,2,,,,,,11,138,162,,,07,,18,,,548018,1,,291718,,,1979
79IN01441,1973187760,73,2,C7760,,12,940,,,,,,,,3,70,,941,,, 2,136,149,,,07,,18,,,563818,1,,485818,,,1979
79IN01442,1973187772,73,2,C7772,,07,732,,,,,,,,2,70,,,,, 2,129,149,,,07,,18,,,629318,2,,426318,,,1979
79IN01443,1973187782,73,2,C7782,,11,742,,8,,,,,,2,70,,112,,, 2,156,162,,,07,,18,,,651818,1,,336918,,,1979
79IN01444,1973187786,73,2,C7786,,07,701,,,,,,,,2,,,,,,,128,,6,,07,,18,0810,,539118,1,,283618,04,,1979
79IN01445,1973187788,73,2,C7788,,10,700,,,,,,,,2,70,,102,,, 2,140,142,,,07,,18,,,548618,1,,512118,,,1979
79IN01446,1973187817,73,2,C7817,,13,762,,8,2,,,,,2,,, 53,,, 2,154,180,2,,07,,18,0920,,590318,1,,959114,92,,1979
79IN01447,1973187824,73,2,C7824,,18,740,,,3,,,,,2,,,,,,13,137,148,,,07,,18,,,720618,2,,501218,,,1979
79IN01448,1973187836,73,2,C7836,,11,751,,8,,,,,,1,70,,113,,, 2,153,150,,,07,,18,,,630618,1,,396418,,,1979
79IN01449,1973187847,73,2,C7847,,13,750,,,,,,,,1,70,,133,,, 2,160,168,,,07,,18,,,636218,1,,454018,,,1979
79IN01450,1973187867,73,2,C7867,,13,741,,,,,,,,1,70,,132,,, 2,183,180,,,07,,18,,,609818,1,,375918,,,1979
79IN01451,1973187894,73,2,C7894,,12,860,,8,3,,,,,2,,,,,, 1,154,184,,,07,,18,,,580618,2,,308118,,,1979
79IN01452,1973187911,73,2,C7911,,11,752,,8,,,,,,2,70,,114,,, 4,138,146,,,07,,18,,,663418,1,,343518,,,1979
