UID,ID10,YR,SEX,ETAG,BD1,LINE,PEN,TRT1,TRT2,PD,RGRP,ELG,INBR,TBR,ADAM,STM,TM,HORN,BPEN,YRWT,FACE,BAG,SPRGWT,FALLWT,DISP,LNDAM,STAPL,CLFL,BRD,DAYDIS,GRFL,FLGR,SIRE,BAND,IDX,DAM,C78,PHYS,YRREC,AGE
69IN01556,1967182959,67,2,C2959,3,72,930,1,,,,,,2,3,07,3,1,900,091,09,01,103,128,,72,088,039,18,,087,2,206318,,,091218,,01,1969,2.0
69IN01557,1967182960,67,2,C2960,3,70,710,2,,,,,,3,3,07,2,1,701,087,09,01,112,138,,70,087,043,18,,106,2,113218,,,168018,,01,1969,2.0
69IN01558,1967182962,67,2,C2962,3,72,840,,,,,,,1,3,07,3,1,920,094,10,01,103,130,,72,084,040,18,,095,2,208318,,,220918,,,1969,2.0
69IN01559,1967182964,67,1,C2964,3,72,990,,,,,,,2,3,07,3,7,,095,13,,152,172,3,72,076,038,18,0812,094,2,225218,,201,158618,,,1969,2.0
69IN01560,1967182966,67,2,C2966,3,70,720,3,,,,,,2,3,07,2,1, 37,088,10,02,116,146,2,70,093,043,18,0927,102,2,116518,,,159818,,02,1969,2.0
69IN01561,1967182967,67,2,C2967,3,70,720,3,,,,,,2,3,07,2,1,700,091,08,02,106,133,,70,090,041,18,,101,3,116518,,,159818,,02,1969,2.0
69IN01562,1967182971,67,2,C2971,3,70,730,2,,,,,,2,3,07,2,1,702,105,08,01,118,133,,70,080,035,18,,081,2,139018,,,019918,,01,1969,2.0
69IN01563,1967182977,67,1,C2977,3,72,940,,,,,,,1,3,07,3,7,,100,14,,145,175,3,72,078,035,18,0812,085,2,228818,,193,218718,,,1969,2.0
69IN01564,1967182981,67,1,C2981,3,72,910,,,,,,,2,3,07,3,7,,088,10,,150,,3,72,083,034,18,0602,079,2,202618,,,986717,,,1969,2.0
69IN01565,1967182982,67,2,C2982,3,72,910,3,,,,,,2,3,07,3,1,940,084,10,01,111,140,,72,076,037,18,,093,2,202618,,,986717,,01,1969,2.0
69IN01566,1967182984,67,2,C2984,3,70,720,4,,,,,,2,3,07,2,1,700,108,09,02,123,160,,70,093,050,18,,120,2,116518,,,228418,,01,1969,2.0
69IN01567,1967182985,67,2,C2985,3,72,980,4,,,,,,1,3,07,3,1,960,111,10,05,128,148,,72,077,037,18,,090,2,223118,,,117218,,05,1969,2.0
69IN01568,1967182986,67,2,C2986,3,72,900,1,,,,,,1,3,07,3,1,980,093,11,02,124,145,,72,100,045,18,,100,2,203018,,,229518,,01,1969,2.0
69IN01569,1967182990,67,2,C2990,3,72,860,2,,,,,,1,3,07,3,1,810,106,09,01,140,165,,72,077,040,18,,102,2,219918,,,165018,,02,1969,2.0
69IN01570,1967182991,67,2,C2991,3,72,910,4,,,,,,3,3,07,3,1,830,064,14,04,95,118,,72,086,032,18,,070,2,202618,,,227818,,02,1969,2.0
69IN01571,1967182992,67,2,C2992,3,72,800,2,,,,,,2,3,07,3,3,850,085,12,01,108,132,,72,079,035,18,,084,2,199118,,,011218,,02,1969,2.0
69IN01572,1968182996,68,2,C2996,3,70,710,,,,,,,1,2,07,2,,,,,,,,6,70,,,18,0125,,,113218,,,173318,,,1969,1.0
69IN01573,1968182997,68,1,C2997,3,70,720,,,,,,,1,2,07,2,1,,123,11,,123,140,3,70,098,,18,0930,140,2,177718,,208,160518,,,1969,1.0
69IN01574,1968182999,68,1,C2999,3,70,710,,,,,,,3,2,07,2,4,,152,09,,152,170,,70,104,,18,,164,3,113218,,241,185918,,,1969,1.0
69IN01575,1968183002,68,1,C3002,3,72,830,,,,,,,2,2,07,3,4,,113,11,,113,140,,72,079,,18,,135,2,259818,,208,218518,,,1969,1.0
69IN01576,1968183003,68,1,C3003,3,72,830,,,,,,,2,2,07,3,1,,095,11,,95,123,3,72,081,,18,0812,127,2,259818,,195,218518,,,1969,1.0
69IN01577,1968183004,68,2,C3004,3,70,720,,,,,,,1,2,07,2,1, 36,120,07,,120,145,2,70,100,,18,0927,124,3,177718,,,166318,,,1969,1.0
69IN01578,1968183008,68,2,C3008,3,70,730,,,,,,,1,2,07,2,3, 32,083,09,,83,112,2,70,082,,18,0927,089,2,197518,,,258718,,,1969,1.0
69IN01579,1968183012,68,1,C3012,3,70,730,,,,,,,2,2,07,2,2,222,098,10,,98,146,2,70,085,,18,0927,108,2,197518,,206,198518,,,1969,1.0
69IN01580,1968183013,68,1,C3013,3,70,730,,,,,,,2,2,07,2,1,,108,09,,108,,6,70,080,,18,0801,118,2,197518,,214,198518,,,1969,1.0
69IN01581,1968183014,68,2,C3014,3,70,720,,,,,,,2,2,07,2,1, 35,097,09,,97,128,2,70,090,,18,0927,104,2,177718,,,988817,,,1969,1.0
69IN01582,1968183015,68,1,C3015,3,70,720,,,,,,,2,2,07,2,5,219,118,08,,118,155,2,70,103,,18,0927,127,2,177718,,223,988817,,,1969,1.0
69IN01583,1968183016,68,2,C3016,3,70,730,,,,,,,2,2,07,2,1, 35,110,09,,110,132,2,70,100,,18,0927,122,2,197518,,,168018,,,1969,1.0
69IN01584,1968183017,68,2,C3017,3,70,730,,,,,,,2,2,07,2,1,702,094,09,,94,120,,70,095,,18,,102,2,197518,,,168018,,,1969,1.0
69IN01585,1968183018,68,1,C3018,3,70,720,,,,,,,1,2,07,2,4,206,145,06,,145,170,2,70,093,,18,0927,152,2,177718,,236,171618,,,1969,1.0
69IN01586,1968183019,68,2,C3019,3,70,730,,,,,,,2,2,07,2,1, 36,097,08,,97,150,2,70,083,,18,0927,137,3,197518,,,105518,,,1969,1.0
69IN01587,1968183021,68,1,C3021,3,72,840,,,,,,,2,2,07,3,1,,095,10,,95,132,3,72,077,,18,0929,098,2,257918,,209,154718,,,1969,1.0
69IN01588,1968183022,68,2,C3022,3,72,840,,,,,,,2,2,07,3,1, 34,086,13,,86,114,2,72,083,,18,0927,109,2,257918,,,154718,,,1969,1.0
69IN01589,1968183023,68,2,C3023,3,70,710,,,,,,,1,2,07,2,1,701,102,09,,102,133,,70,098,,18,,123,3,113218,,,199418,,,1969,1.0
69IN01590,1968183025,68,1,C3025,3,72,810,,,,,,,2,2,07,3,2,,106,13,,106,138,,72,085,,18,,151,2,246018,,201,085418,,,1969,1.0
69IN01591,1968183027,68,1,C3027,3,70,730,,,,,,,1,2,07,2,4,199,113,11,,113,160,2,70,087,,18,0927,143,3,197518,,206,200318,,,1969,1.0
69IN01592,1968183028,68,2,C3028,3,70,710,,,,,,,3,2,07,2,1, 36,102,05,,102,130,2,70,089,,18,0927,114,2,113218,,,214318,,,1969,1.0
69IN01593,1968183030,68,2,C3030,3,72,970,,,,,,,2,2,07,3,1,870,105,09,,105,137,,72,087,,18,,091,2,256718,,,143018,,,1969,1.0
69IN01594,1968183031,68,2,C3031,3,72,970,,,,,,,2,2,07,3,1, 36,115,11,,115,148,2,72,094,,18,0927,121,2,256718,,,143018,,,1969,1.0
69IN01595,1968183032,68,1,C3032,3,70,710,,,,,,,2,2,07,2,1,,126,09,,126,155,,70,078,,18,,123,2,113218,,224,098818,,,1969,1.0
69IN01596,1968183033,68,2,C3033,3,70,710,,,,,,,2,2,07,2,1, 35,112,10,,112,137,2,70,082,,18,0927,122,2,113218,,,098818,,,1969,1.0
69IN01597,1968183035,68,2,C3035,3,72,830,,,,,,,3,2,07,3,1, 32,100,09,,100,123,2,72,098,,18,0927,126,2,259818,,,188018,,,1969,1.0
69IN01598,1968183037,68,2,C3037,3,70,720,,,,,,,3,2,07,2,1,700,113,09,,113,145,,70,099,,18,,118,2,177718,,,169118,,,1969,1.0
69IN01599,1968183038,68,2,C3038,3,70,710,,,,,,,1,2,07,2,1, 33,097,09,,97,128,2,70,095,,18,0927,101,2,113218,,,249418,,,1969,1.0
69IN01600,1968183039,68,2,C3039,3,72,890,,,,,,,1,2,07,3,3,890,088,10,,88,108,,72,076,,18,,107,2,248618,,,198718,,,1969,1.0
69IN01601,1968183040,68,2,C3040,3,70,730,,,,,,,1,2,07,2,1,702,123,09,,123,146,,70,085,,18,,124,2,197518,,,154918,,,1969,1.0
69IN01602,1968183041,68,2,C3041,3,72,960,,,,,,,1,2,07,3,1,910,076,09,,76,102,,72,089,,18,,110,2,263018,,,233118,,,1969,1.0
69IN01603,1968183044,68,1,C3044,3,70,730,,,,,,,3,2,07,2,2,,118,10,,118,148,3,70,083,,18,0812,128,2,197518,,215,075018,, 2,1969,1.0
69IN01604,1968183046,68,2,C3046,3,72,830,,,,,,,2,2,07,3,1, 34,085,10,,85,118,2,72,095,,18,0927,127,2,259818,,,152618,,,1969,1.0
69IN01605,1968183047,68,2,C3047,3,72,830,,,,,,,2,2,07,3,1, 34,096,09,,96,123,2,72,089,,18,0927,126,2,259818,,,152618,,,1969,1.0
69IN01606,1968183049,68,2,C3049,3,72,930,,,,,,,3,2,07,3,1,930,088,09,,88,118,,72,080,,18,,119,2,244818,,,126918,,,1969,1.0
69IN01607,1968183051,68,1,C3051,3,70,730,,,,,,,3,2,07,2,1,222,120,11,,120,155,2,70,085,,18,0927,141,2,197518,,206,143418,,,1969,1.0
69IN01608,1968183053,68,1,C3053,3,72,890,,,,,,,1,2,07,3,4,,120,12,,120,150,,72,087,,18,,132,2,248618,,211,226318,,,1969,1.0
69IN01609,1968183054,68,2,C3054,3,72,920,,,,,,,2,2,07,3,1,950,079,11,,79,105,,72,093,,18,,078,2,240118,,,205318,,,1969,1.0
69IN01610,1968183056,68,2,C3056,3,70,720,,,,,,,2,2,07,2,1, 33,103,08,,103,120,2,70,095,,18,0927,113,2,177718,,,181718,,,1969,1.0
69IN01611,1968183057,68,2,C3057,3,70,720,,,,,,,2,2,07,2,1, 33,100,07,,100,134,2,70,107,,18,0927,101,2,177718,,,181718,,,1969,1.0
69IN01612,1968183059,68,2,C3059,3,72,880,,,,,,,3,2,07,3,1, 33,123,10,,123,143,2,72,084,,18,0927,084,2,236118,,,161918,,,1969,1.0
69IN01613,1968183060,68,1,C3060,3,72,910,,,,,,,1,2,07,3,6,,138,11,,138,165,,72,087,,18,,116,2,233418,,226,227818,,,1969,1.0
69IN01614,1968183062,68,2,C3062,3,70,710,,,,,,,2,2,07,2,1, 35,113,06,,113,135,2,70,087,,18,0927,100,2,113218,,,068918,,,1969,1.0
69IN01615,1968183064,68,2,C3064,3,70,710,,,,,,,2,2,07,2,1,701,096,09,,96,125,,7,098,,18,,084,2,113218,,,258818,,,1969,1.0
69IN01616,1968183065,68,2,C3065,3,72,910,,,,,,,2,2,07,3,3,970,088,10,,88,118,,72,083,,18,,089,2,233418,,,203618,,,1969,1.0
69IN01617,1968183066,68,2,C3066,3,72,910,,,,,,,2,2,07,3,3, 32,095,09,,95,115,2,72,080,,18,0927,089,2,233418,,,203618,,,1969,1.0
69IN01618,1968183078,68,2,C3078,3,70,730,,,,,,,2,2,07,2,1,700,107,09,,107,139,,70,092,,18,,143,2,197518,,,182118,,,1969,1.0
69IN01619,1968183080,68,1,C3080,3,72,800,,,,,,,1,2,07,3,7,,098,10,,98,140,,72,080,,18,,128,2,243318,,198,148218,,,1969,1.0
69IN01620,1968183081,68,2,C3081,3,72,860,,,,,,,1,2,07,3,1,990,110,10,,110,137,,72,097,,18,,112,2,258118,,,191818,,,1969,1.0
69IN01621,1968183082,68,2,C3082,3,70,710,,,,,,,1,2,07,2,1, 36,112,07,,112,142,2,70,089,,18,0927,122,2,113218,,,256618,,,1969,1.0
69IN01622,1968183084,68,1,C3084,3,72,850,,,,,,,2,2,07,3,6,,128,10,,128,150,,72,078,,18,,128,2,259118,,221,103018,,,1969,1.0
69IN01623,1968183086,68,2,C3086,3,72,810,,,,,,,2,2,07,3,1,800,084,13,,84,113,,72,073,,18,,072,2,246018,,,186318,,,1969,1.0
69IN01624,1968183087,68,1,C3087,3,72,810,,,,,,,2,2,07,3,4,,105,10,,105,140,,72,078,,18,,105,2,246018,,213,186318,,,1969,1.0
69IN01625,1968183088,68,2,C3088,3,70,710,,,,,,,1,2,07,2,1, 36,123,08,,123,140,2,70,099,,18,0927,128,2,113218,,,223818,,,1969,1.0
69IN01626,1968183089,68,1,C3089,3,70,720,,,,,,,1,2,07,2,2,,128,08,,128,143,,70,101,,18,,116,4,177718,,225,254918,,,1969,1.0
69IN01627,1968183091,68,1,C3091,3,72,960,,,,,,,3,2,07,3,6,,093,10,,93,127,,72,092,,18,,102,2,263018,,210,058118,,,1969,1.0
69IN01628,1968183092,68,2,C3092,3,72,980,,,,,,,1,2,07,3,1, 33,103,14,,103,120,2,72,094,,18,0927,096,2,245318,,,235718,,,1969,1.0
69IN01629,1968183093,68,2,C3093,3,70,730,,,,,,,2,2,07,2,1,702,095,09,,95,125,,70,075,,18,,088,2,197518,,,230918,,,1969,1.0
69IN01630,1968183096,68,1,C3096,3,70,710,,,,,,,1,2,07,2,2,222,115,09,,115,145,2,70,101,,18,0927,118,3,113218,,213,979617,,,1969,1.0
69IN01631,1968183097,68,2,C3097,3,72,850,,,,,,,1,2,07,3,3,800,100,10,,100,126,,72,093,,18,,131,2,259118,,,190118,,,1969,1.0
69IN01632,1968183098,68,2,C3098,3,70,730,,,,,,,1,2,07,2,1, 34,093,10,,93,123,2,70,079,,18,0927,111,2,197518,,,253218,,,1969,1.0
69IN01633,1968183099,68,1,C3099,3,72,940,,,,,,,2,2,07,3,7,,113,13,,113,135,,72,083,,18,,104,2,261618,,213,175618,,,1969,1.0
69IN01634,1968183100,68,2,C3100,3,72,940,,,,,,,2,2,07,3,1,820,085,09,,85,110,,72,093,,18,,081,2,261618,,,175618,,,1969,1.0
69IN01635,1968183101,68,2,C3101,3,70,710,,,,,,,2,2,07,2,1,701,086,10,,86,117,,70,121,,18,,120,6,113218,,,180918,,,1969,1.0
69IN01636,1968183102,68,2,C3102,3,70,710,,,,,,,2,2,07,2,1, 34,116,06,,116,132,2,70,091,,18,0927,116,2,113218,,,180918,,,1969,1.0
69IN01637,1968183103,68,2,C3103,3,70,720,,,,,,,1,2,07,2,1,700,117,09,,117,144,,70,088,,18,,107,2,177718,,,180418,,,1969,1.0
69IN01638,1968183109,68,2,C3109,3,72,880,,,,,,,2,2,07,3,3,840,115,13,,115,138,,72,075,,18,,097,2,236118,,,193018,,,1969,1.0
69IN01639,1968183110,68,2,C3110,3,72,880,,,,,,,2,2,07,3,3,860,111,12,,111,140,,72,066,,18,,093,2,236118,,,193018,,,1969,1.0
69IN01640,1968183111,68,2,C3111,3,70,730,,,,,,,2,2,07,2,1,702,108,09,,108,128,,70,083,,18,,105,2,197518,,,228418,,,1969,1.0
69IN01641,1968183112,68,2,C3112,3,70,730,,,,,,,2,2,07,2,1, 32,098,05,,98,118,2,70,089,,18,0927,103,2,197518,,,228418,,,1969,1.0
69IN01642,1968183114,68,2,C3114,3,70,720,,,,,,,2,2,07,2,1,701,110,08,,110,138,,70,098,,18,,105,2,177718,,,198118,,,1969,1.0
69IN01643,1968183115,68,2,C3115,3,70,730,,,,,,,1,2,07,2,1, 36,125,09,,125,140,2,70,086,,18,0927,120,2,197518,,,104418,,,1969,1.0
69IN01644,1968183116,68,2,C3116,3,70,710,,,,,,,1,2,07,2,1,701,106,08,,106,130,,70,090,,18,,114,2,113218,,,249218,,,1969,1.0
69IN01645,1968183117,68,2,C3117,3,72,870,,,,,,,2,2,07,3,1, 34,087,12,,87,120,2,72,087,,18,0927,097,2,259018,,,192518,,,1969,1.0
69IN01646,1968183118,68,2,C3118,3,72,870,,,,,,,2,2,07,3,1,880,080,12,,80,102,,72,086,,18,,080,2,259018,,,192518,,,1969,1.0
69IN01647,1968183120,68,2,C3120,3,70,730,,,,,,,1,2,07,2,1,700,114,08,,114,135,,70,073,,18,,114,2,197518,,,209318,,,1969,1.0
69IN01648,1968183121,68,2,C3121,3,72,900,,,,,,,1,2,07,3,1,900,100,11,,100,118,,72,091,,18,,114,2,243018,,,249018,,,1969,1.0
69IN01649,1968183122,68,1,C3122,3,70,710,,,,,,,3,2,07,2,2,197,133,07,,133,160,2,70,086,,18,0927,146,2,113218,,228,140618,,,1969,1.0
69IN01650,1968183124,68,2,C3124,3,70,730,,,,,,,1,2,07,2,1,702,116,05,,116,147,,70,081,,18,,101,2,197518,,,194618,,,1969,1.0
69IN01651,1968183125,68,1,C3125,3,70,720,,,,,,,1,2,07,2,2,,140,08,,140,155,,70,096,,18,,132,2,177718,,235,199318,,,1969,1.0
69IN01652,1968183129,68,2,C3129,3,70,710,,,,,,,1,2,07,2,1, 33,102,09,,102,122,2,70,090,,18,0927,099,2,113218,,,238018,,,1969,1.0
69IN01653,1968183130,68,2,C3130,3,72,840,,,,,,,2,2,07,3,1, 35,074,12,,74,100,2,72,081,,18,0927,085,2,257918,,,218718,,,1969,1.0
69IN01654,1968183131,68,2,C3131,3,72,840,,,,,,,2,2,07,3,1,920,083,13,,83,108,,72,101,,18,,084,2,257918,,,218718,,,1969,1.0
69IN01655,1968183132,68,1,C3132,3,70,730,,,,,,,1,2,07,2,1,,110,06,,110,140,3,70,087,,18,0812,133,2,197518,,212,174318,, 3,1969,1.0
69IN01656,1968183134,68,1,C3134,3,72,840,,,,,,,2,2,07,3,4,,090,12,,90,132,,72,090,,18,,114,3,257918,,194,188118,,,1969,1.0
69IN01657,1968183138,68,1,C3138,3,72,940,,,,,,,2,2,07,3,7,,098,11,,98,126,3,72,089,,18,0812,098,2,261618,,210,127518,,,1969,1.0
69IN01658,1968183139,68,2,C3139,3,70,730,,,,,,,1,2,07,2,1,700,108,09,,108,130,,70,089,,18,,120,2,197518,,,237818,,,1969,1.0
69IN01659,1968183140,68,2,C3140,3,72,860,,,,,,,3,2,07,3,1,940,098,13,,98,116,,72,089,,18,,089,2,258118,,,111918,,,1969,1.0
69IN01660,1968183142,68,2,C3142,3,72,840,,,,,,,1,2,07,3,1, 34,096,11,,96,118,2,72,080,,18,0927,074,2,257918,,,258018,,,1969,1.0
69IN01661,1968183145,68,2,C3145,3,70,710,,,,,,,1,2,07,2,1,701,090,05,,90,115,,70,097,,18,,092,2,113218,,,255218,,,1969,1.0
69IN01662,1968183146,68,2,C3146,3,70,710,,,,,,,1,2,07,2,1, 35,110,06,,110,133,2,70,101,,18,0927,114,2,113218,,,169418,,,1969,1.0
69IN01663,1968183147,68,1,C3147,3,72,910,,,,,,,3,2,07,3,7,,108,10,,108,130,,72,085,,18,,106,2,233418,,217,171918,,,1969,1.0
69IN01664,1968183149,68,1,C3149,3,72,930,,,,,,,2,2,07,3,6,,085,11,,85,118,,72,081,,18,,093,2,244818,,207,041018,,,1969,1.0
69IN01665,1968183151,68,2,C3151,3,70,720,,,,,,,3,2,07,2,1, 35,111,09,,111,126,2,70,090,,18,0927,119,2,177718,,,204018,,,1969,1.0
69IN01666,1968183153,68,1,C3153,3,70,730,,,,,,,2,2,07,2,7,,105,10,,105,138,3,70,077,,18,0812,125,2,197518,,206,115918,,,1969,1.0
69IN01667,1968183154,68,1,C3154,3,70,730,,,,,,,2,2,07,2,7,229,135,08,,135,165,2,70,081,,18,0927,111,2,197518,,237,115918,,,1969,1.0
69IN01668,1968183158,68,2,C3158,3,70,720,,,,,,,2,2,07,2,1,700,090,08,,90,118,,70,089,,18,,112,2,177718,,,138218,,,1969,1.0
69IN01669,1968183159,68,2,C3159,3,72,930,,,,,,,2,2,07,3,1,960,085,10,,85,118,,72,085,,18,,093,2,244818,,,229518,,,1969,1.0
69IN01670,1968183161,68,2,C3161,3,72,870,,,,,,,1,2,07,3,1,980,096,08,,96,124,,72,069,,18,,098,2,259018,,,011218,,,1969,1.0
69IN01671,1968183162,68,1,C3162,3,72,870,,,,,,,2,2,07,3,1,,081,14,,81,123,3,72,083,,18,0812,082,2,259018,,201,112718,,,1969,1.0
69IN01672,1968183165,68,1,C3165,3,72,900,,,,,,,3,2,07,3,1,,055,12,,55,,3,72,092,,18,0602,071,2,243018,,,119018,,,1969,1.0
69IN01673,1968183166,68,2,C3166,3,72,900,,,,,,,1,2,07,3,1, 34,083,13,,83,110,2,72,089,,18,0927,106,2,243018,,,227618,,,1969,1.0
69IN01674,1968183167,68,2,C3167,3,70,730,,,,,,,3,2,07,2,1, 32,097,10,,97,122,2,70,100,,18,0927,113,2,197518,,,136618,,,1969,1.0
69IN01675,1968183171,68,2,C3171,3,70,730,,,,,,,1,2,07,2,1, 32,096,09,,96,118,2,70,090,,18,0927,106,2,197518,,,240618,,,1969,1.0
69IN01676,1968183172,68,1,C3172,3,72,870,,,,,,,1,2,07,3,4,,080,11,,80,120,,72,079,,18,,092,2,259018,,201,161818,,,1969,1.0
69IN01677,1968183173,68,1,C3173,3,70,730,,,,,,,1,2,07,2,2,,130,08,,130,160,,70,081,,18,,118,2,197518,,226,235418,,,1969,1.0
69IN01678,1968183174,68,2,C3174,3,70,720,,,,,,,1,2,07,2,1, 33,095,08,,95,122,2,70,078,,18,0927,078,2,177718,,,106218,,,1969,1.0
69IN01679,1968183175,68,2,C3175,3,72,860,,,,,,,3,2,07,3,1,810,118,10,,118,142,,72,093,,18,,121,2,258118,,,160718,,,1969,1.0
69IN01680,1968183178,68,1,C3178,3,70,720,,,,,,,3,2,07,2,2,,133,06,,133,155,,70,086,,18,,136,2,177718,,230,106618,,,1969,1.0
69IN01681,1968183182,68,1,C3182,3,72,800,,,,,,,2,2,07,3,2,,079,13,,79,130,,72,082,,18,,106,2,243318,,193,077718,,,1969,1.0
69IN01682,1968183183,68,2,C3183,3,72,930,,,,,,,2,2,07,3,1,830,073,10,,73,96,,72,095,,18,,079,2,244818,,,206918,,,1969,1.0
69IN01683,1968183184,68,1,C3184,3,72,930,,,,,,,2,2,07,3,6,,075,11,,75,108,,72,086,,18,,077,2,244818,,206,206918,,,1969,1.0
69IN01684,1968183187,68,1,C3187,3,70,710,,,,,,,3,2,07,2,2,221,123,10,,123,147,2,70,094,,18,0927,141,3,113218,,217,165418,,,1969,1.0
69IN01685,1968183190,68,2,C3190,3,72,830,,,,,,,1,2,07,3,1, 35,116,10,,116,143,2,72,091,,18,0927,137,3,259818,,,098018,,,1969,1.0
69IN01686,1968183191,68,2,C3191,3,72,990,,,,,,,1,2,07,3,1, 34,101,11,,101,120,2,72,099,,18,0927,142,3,256318,,,215118,,,1969,1.0
69IN01687,1968183193,68,1,C3193,3,70,730,,,,,,,2,2,07,2,4,,128,09,,128,170,,70,076,,18,,108,2,197518,,231,217118,,,1969,1.0
69IN01688,1968183197,68,2,C3197,3,72,960,,,,,,,1,2,07,3,1,810,100,08,,100,125,,72,101,,18,,105,2,263018,,,211518,,,1969,1.0
69IN01689,1968183198,68,2,C3198,3,72,860,,,,,,,2,2,07,3,1,850,088,15,,88,118,,72,082,,18,,095,2,258118,,,222918,,,1969,1.0
69IN01690,1968183199,68,2,C3199,3,72,860,,,,,,,2,2,07,3,1, 33,092,13,,92,117,2,72,080,,18,0927,090,2,258118,,,222918,,,1969,1.0
69IN01691,1968183200,68,1,C3200,3,70,710,,,,,,,3,2,07,2,5,219,122,10,,122,138,2,70,103,,18,0927,142,2,113218,,226,206818,,,1969,1.0
69IN01692,1968183202,68,1,C3202,3,70,730,,,,,,,2,2,07,2,4,203,130,13,,130,155,2,70,094,,18,0927,149,2,197518,,228,061518,,,1969,1.0
69IN01693,1968183203,68,1,C3203,3,70,730,,,,,,,2,2,07,2,4,,115,10,,115,150,,70,086,,18,,122,2,197518,,218,061518,,,1969,1.0
69IN01694,1968183206,68,1,C3206,3,72,850,,,,,,,2,2,07,3,4,,135,10,,135,165,,72,089,,18,,148,2,259118,,226,259318,,,1969,1.0
69IN01695,1968183207,68,2,C3207,3,72,830,,,,,,,2,2,07,3,1,870,098,10,,98,129,,72,097,,18,,115,2,259818,,,238918,,,1969,1.0
69IN01696,1968183208,68,2,C3208,3,72,830,,,,,,,2,2,07,3,1,890,103,09,,103,128,,72,089,,18,,083,2,259818,,,238918,,,1969,1.0
69IN01697,1968183209,68,1,C3209,3,70,710,,,,,,,1,2,07,2,2,221,098,08,,98,135,2,70,084,,18,0927,104,2,113218,,210,232518,,,1969,1.0
69IN01698,1968183210,68,1,C3210,3,72,920,,,,,,,2,2,07,3,6,,128,09,,128,153,,72,084,,18,,119,2,240118,,227,125318,,,1969,1.0
69IN01699,1968183211,68,2,C3211,3,72,920,,,,,,,2,2,07,3,3,910,098,09,,98,130,,72,096,,18,,124,2,240118,,,125318,,,1969,1.0
69IN01700,1968183218,68,2,C3218,3,70,710,,,,,,,2,2,07,2,1,702,101,09,,101,123,,70,088,,18,,118,2,113218,,,033418,,,1969,1.0
69IN01701,1968183220,68,1,C3220,3,72,820,,,,,,,1,2,07,3,4,,120,11,,120,158,,72,066,,18,,116,2,248818,,213,257218,,,1969,1.0
69IN01702,1968183221,68,1,C3221,3,72,920,,,,,,,2,2,07,3,7,,092,12,,92,108,,72,072,,18,,093,2,240118,,207,229318,,,1969,1.0
69IN01703,1968183224,68,2,C3224,3,70,730,,,,,,,3,2,07,2,1, 32,103,09,,103,123,2,70,089,,18,0927,120,3,197518,,,221118,,,1969,1.0
69IN01704,1968183225,68,2,C3225,3,70,710,,,,,,,2,2,07,2,1, 35,101,06,,101,128,2,70,081,,18,0927,095,2,113218,,,159818,,,1969,1.0
69IN01705,1968183226,68,1,C3226,3,70,710,,,,,,,2,2,07,2,2,,110,07,,110,145,,70,086,,18,,138,2,113218,,220,159818,,,1969,1.0
69IN01706,1968183228,68,1,C3228,3,70,710,,,,,,,2,2,07,2,4,220,115,11,,115,143,2,70,104,,18,0927,109,2,113218,,219,138018,,,1969,1.0
69IN01707,1968183231,68,2,C3231,3,70,730,,,,,,,2,2,07,2,1,702,106,05,,106,128,,70,093,,18,,116,2,197518,,,161718,,,1969,1.0
69IN01708,1968183232,68,2,C3232,3,70,730,,,,,,,1,2,07,2,1,700,099,11,,99,120,,70,088,,18,,105,2,197518,,,224718,,,1969,1.0
69IN01709,1968183233,68,1,C3233,3,72,950,,,,,,,1,2,07,3,6,,123,12,,123,150,,72,093,,18,,124,2,246418,,211,136818,,,1969,1.0
69IN01710,1968183235,68,2,C3235,3,72,890,,,,,,,1,2,07,3,3,930,093,11,,93,106,,72,076,,18,,109,2,248618,,,163318,,,1969,1.0
69IN01711,1968183236,68,1,C3236,3,72,970,,,,,,,2,2,07,3,2,,088,08,,88,120,,72,092,,18,,098,2,256718,,206,176918,,,1969,1.0
69IN01712,1968183237,68,2,C3237,3,72,970,,,,,,,2,2,07,3,1, 33,072,11,,72,103,2,72,090,,18,0927,102,2,256718,,,176918,,,1969,1.0
69IN01713,1968183240,68,1,C3240,3,70,710,,,,,,,3,2,07,2,,,,,,,,6,70,,,18,0510,,,113218,,,114918,,,1969,1.0
69IN01714,1968183242,68,2,C3242,3,70,720,,,,,,,1,2,07,2,1, 36,106,07,,106,135,2,70,099,,18,0927,117,2,177718,,,196718,,,1969,1.0
69IN01715,1968183243,68,1,C3243,3,70,730,,,,,,,2,2,07,2,1,,108,10,,108,145,3,70,080,,18,0812,133,2,197518,,207,260118,,,1969,1.0
69IN01716,1968183244,68,2,C3244,3,70,730,,,,,,,2,2,07,2,1, 32,100,09,,100,120,2,70,096,,18,0927,108,2,197518,,,260118,,,1969,1.0
69IN01717,1968183245,68,2,C3245,3,72,880,,,,,,,1,2,07,3,1, 34,096,13,,96,115,2,72,081,,18,0927,060,3,236118,,,245018,,,1969,1.0
69IN01718,1968183246,68,1,C3246,3,72,980,,,,,,,2,2,07,3,7,,105,14,,105,125,3,72,098,,18,0812,097,2,245318,,206,143118,,,1969,1.0
69IN01719,1968183247,68,1,C3247,3,72,980,,,,,,,2,2,07,3,4,,062,12,,62,96,,72,094,,18,,070,2,245318,,193,143118,,,1969,1.0
