UID,ID10,YR,SEX,ETAG,RMK,LINE,PEN,TRT1,SEA,PD,RGRP,ELG,ELGI,ELGC,TBR,ADAM,C2426,BPEN,BRAND,C34,BAG,SPRGWT,FALLWT,DISP,MISC,STM,LOT,BRD,DAYDIS,REG,SIRE,BAND,IDX,DAM,CAUSE,TRT2,YRREC
78IN00186,1977015915,77,2,P5915,,76, 16,1,1,,,0,,,3,20,, 02,,, 2,110,123,,,02,,01,,,351804,6,,389004,,,1978
78IN00187,1977015945,77,2,P5945,,76, 16,2,1,,,0,,,5,20,, 10,,, 1,99,119,,,02,,01,,,351804,6,,260004,,,1978
78IN00188,1977015946,77,2,P5946,,76, 16,1,1,,,0,,,5,20,, 11,,, 1,115,128,,,02,,01,,,351804,6,,260004,,,1978
78IN00189,1977015956,77,2,P5956,,76, 16,2,1,2,,0,,,5,,,052,,, 1,110,136,2,,02,,01,0921,,351804,5,,388404,92,,1978
78IN00190,1977016000,77,2,P6000,,76, 16,1,1,2,,0,,,8,,,053,,, 1,93,122,2,,02,,01,0921,,351804,5,,152304,92,,1978
78IN00191,1977016003,77,2,P6003,,76, 16,2,1,,,0,,,5,20,, 10,,, 2,113,126,,,02,,01,,,351804,6,,144804,,,1978
78IN00192,1977016010,77,2,P6010,,76, 15,1,1,,,0,,,5,20,, 02,,,,116,133,,,02,,01,,,413204,5,,142104,,,1978
78IN00193,1977016015,77,2,P6015,,76, 15,1,1,,,0,,,5,,,,,,,98,,7,,02,,01,0914,,413204,5,,362404,97,,1978
78IN00194,1977016017,77,2,P6017,,76, 15,1,1,,,0,,,5,20,, 11,,, 1,105,136,,,02,,01,,,413204,5,,196704,,,1978
78IN00195,1977016018,77,2,P6018,,76, 15,2,1,2,,0,,,5,,,053,,, 1,91,114,2,,02,,01,0921,,413204,5,,196704,92,,1978
78IN00196,1977016033,77,2,P6033,,76, 15,2,1,2,,0,,,5,,,052,,, 1,105,134,2,,02,,01,0921,,413204,5,,414804,92,,1978
78IN00197,1977016034,77,2,P6034,,76, 15,1,1,2,,0,,,5,,,052,,, 1,106,133,2,,02,,01,0921,,413204,5,,414804,92,,1978
78IN00198,1977016037,77,2,P6037,,76, 13,2,1,,,0,,,8,20,, 11,,, 1,112,132,,,02,,01,,,472404,5,,152704,,,1978
78IN00199,1977016038,77,2,P6038,,76, 13,1,1,,,0,,,8,20,, 02,,, 2,109,124,,,02,,01,,,472404,6,,152704,,,1978
78IN00200,1977016041,77,2,P6041,,76, 15,2,1,,,0,,,3,20,, 10,,, 1,122,159,,,02,,01,,,413204,5,,157604,,,1978
78IN00201,1977016050,77,2,P6050,,76, 15,1,1,,,0,,,3,20,, 11,,, 1,131,147,,,02,,01,,,413204,6,,175304,,,1978
78IN00202,1977016060,77,2,P6060,,76, 16,2,1,,,0,,,3,20,, 10,,, 2,99,128,,,02,,01,,,351804,6,,313204,,,1978
78IN00203,1977016112,77,2,P6112,,76, 14,,1,,,0,,,5,,,,,,,,,6,,02,,01,0505,,460704,*,,118804,01,,1978
78IN00204,1977016113,77,2,P6113,,76, 14,1,1,,,0,,,5,20,, 11,,, 1,106,134,,,02,,01,,,460704,5,,118804,,,1978
78IN00205,1977016114,77,2,P6114,,76, 13,2,1,2,,0,,,5,,,052,,, 1,108,132,2,,02,,01,0921,,472404,5,,071504,92,,1978
78IN00206,1977016115,77,2,P6115,,76, 13,1,1,2,,0,,,5,,,052,,, 1,106,136,2,,02,,01,0921,,472404,5,,071504,92,,1978
78IN00207,1977016118,77,2,P6118,,76, 16,2,1,,,0,,,3,20,, 11,,, 1,103,130,,,02,,01,,,351804,5,,230004,,,1978
78IN00208,1977016120,77,2,P6120,,76, 13,1,1,,,0,,,1,20,, 10,,, 1,122,147,,,02,,01,,,472404,5,,464704,,,1978
78IN00209,1977016139,77,2,P6139,,76, 16,2,1,2,,0,,,1,,,053,,, 1,95,126,2,,02,,01,0921,,351804,5,,188804,92,,1978
78IN00210,1977016148,77,2,P6148,,76, 14,1,1,2,,0,,,1,,,052,,, 2,117,138,2,,02,,01,0921,,460704,6,,473104,92,,1978
78IN00211,1977016165,77,2,P6165,,76, 14,2,1,2,,0,,,5,,,053,,, 2,111,131,2,,02,,01,0921,,460704,6,,302304,92,,1978
78IN00212,1977016166,77,1,P6166,,76, 14,,1,1,,0,,,5,,,,,,,139,136,,,02,,01,,,460704,Y,,302304,,,1978
78IN00213,1977016215,77,1,P6215,,76, 08,,2,,,0,,,,,,,,,,,,3,,02,,01,0508,,000004,*,,508604,93,,1978
78IN00214,1977016216,77,1,P6216,,76, 08,,2,,,0,,,,,,,,,,,,3,,02,,01,0508,,000004,*,,373504,93,,1978
78IN00215,1977016219,77,2,P6219,,76, 09,1,2,,,0,,,,15,, 02,,, 1,94,105,,,02,,01,,,000004,9,,505904,,,1978
78IN00216,1977016220,77,1,P6220,,76, 07,,2,,,0,,,,,,,,,,,,3,,02,,01,0508,,000004,*,,449802,93,,1978
78IN00217,1977016221,77,2,P6221,,76, 07,2,2,,,0,,,,15,, 10,,, 1,103,112,,,02,,01,,,000004,9,,449802,,,1978
78IN00218,1977016222,77,2,P6222,,76, 09,,2,,,0,,,,,,,,,,,,6,,02,,01,0518,,000004,*,,517904,01,,1978
78IN00219,1977016225,77,1,P6225,,76, 09,,2,,,0,,,,,,,,,,,,3,,02,,01,0508,,000004,*,,516004,93,,1978
78IN00220,1977016226,77,2,P6226,,76, 09,1,2,,,0,,,,15,, 11,,, 1,107,115,,,02,,01,,,000004,9,,477002,,,1978
78IN00221,1977016227,77,1,P6227,,76, 08,,2,,,0,,,,,,,,,,,,3,,02,,01,0508,,000004,*,,500904,93,,1978
78IN00222,1977016228,77,1,P6228,,76, 07,,2,,,0,,,,,,,,,,,,3,,02,,01,0508,,000004,*,,502304,93,,1978
78IN00223,1977016229,77,2,P6229,,76, 07,2,2,,,0,,,,15,, 10,,, 1,100,107,,,02,,01,,,000004,9,,524804,,,1978
78IN00224,1977016231,77,1,P6231,,76, 08,,2,,,0,,,,,,,,,,,,3,,02,,01,0605,,000004,*,,169604,93,,1978
78IN00225,1977016232,77,2,P6232,,76, 08,1,2,,,0,,,,15,, 10,,, 1,103,109,,,02,,01,,,000004,9,,169604,,,1978
78IN00226,1977016236,77,2,P6236,,76, 07,2,2,,,0,,,,15,, 11,,, 1,110,120,,,02,,01,,,000004,9,,226804,,,1978
78IN00227,1977016237,77,1,P6237,,76, 07,,2,3,,0,,,,,,,,,,117,125,3,,02,,01,1113,,000004,Y,,226804,93,,1978
78IN00228,1977016238,77,2,P6238,,76, 07,1,2,,,0,,,,15,, 02,,, 1,94,99,,,02,,01,,,000004,9,,000804,,,1978
78IN00229,1977016239,77,1,P6239,,76, 09,,2,3,,0,,,,,,,,,,121,121,3,,02,,01,1113,,000004,Y,,231304,93,,1978
78IN00230,1977016240,77,2,P6240,,76, 09,,2,,,0,,,,,,,,,,,,3,,02,,01,0605,,000004,*,,231304,93,,1978
78IN00231,1977016241,77,1,P6241,,76, 09,,2,,,0,,,,,,,,,,,,3,,02,,01,0508,,000004,*,,231304,93,,1978
78IN00232,1977016242,77,1,P6242,,76, 09,,2,,,0,,,,,,,,,,,,3,,02,,01,0508,,000004,*,,231304,93,,1978
78IN00233,1977016247,77,2,P6247,,76, 09,2,2,,,0,,,,15,, 11,,, 1,87,96,,,02,,01,,,000004,9,,484504,,,1978
78IN00234,1977016248,77,1,P6248,,76, 07,,2,,,0,,,,,,,,,,,,3,,02,,01,0508,,000004,*,,408604,93,,1978
78IN00235,1977016249,77,1,P6249,,76, 07,,2,,,0,,,,,,,,,,,,3,,02,,01,0605,,000004,*,,408604,93,,1978
78IN00236,1977016250,77,2,P6250,,76, 09,1,2,,,0,,,,15,, 10,,, 1,84,96,,,02,,01,,,000004,9,,464704,,,1978
78IN00237,1977016251,77,2,P6251,,76, 08,2,2,,,0,,,,15,, 11,,, 1,97,115,,,02,,01,,,000004,9,,152304,,,1978
78IN00238,1977016252,77,1,P6252,,76, 08,,2,,,0,,,,,,,,,,,,3,,02,,01,0605,,000004,*,,152304,93,,1978
78IN00239,1977016256,77,1,P6256,,76, 07,,2,3,,0,,,,,,,,,,88,92,3,,02,,01,0814,,000004,Y,,532904,93,,1978
78IN00240,1977016259,77,2,P6259,,76, 07,1,2,,,0,,,,,, 11,,,,91,,7,,02,,01,0914,,000004,9,,319104,97,,1978
78IN00241,1970370001,70,2,70001,,70,29,,1,,,0,,,,,,,,,,99,,7,,30,,37,0914,,000008,1,,000609,97,,1978
78IN00242,1971010503,71,2,P0503,,73,22,1,1,3,,0,,,,,,,,, 2,167,160,3,,30,,01,0927,,017608,7,,008909,93,,1978
78IN00243,1971010525,71,2,P0525,,74,22,1,1,,,0,,,,80,, 01,,, 1,151,160,,,30,,01,,,017608,6,,004309,,,1978
78IN00244,1971010552,71,2,P0552,,71,21,,1,,,0,,,,,,,,,,,,6,,30,,01,0510,,016308,*,,001709,19,,1978
78IN00245,1971010585,71,2,P0585,,74,22,1,1,,,0,,,,80,, 12,,,,121,,,,30,,01,,,017608,5,,011809,,,1978
78IN00246,1971010645,71,2,P0645,,71,22,,1,,,0,,,,80,,711,,,10,127,110,,,30,,01,,,017608,1,,013109,,,1978
78IN00247,1971010704,71,2,P0704,,70,21,,1,,,0,,,,,,,,,,,,7,,30,,01,0525,,016308,*,,005909,97,,1978
78IN00248,1971010814,71,2,P0814,,00,23,,1,,,0,,,,,,,,,,171,,3,,30,,01,1023,,020908,K,,005809,93,,1978
78IN00249,1971010832,71,2,P0832,,75,23,,1,,,0,,,,,,,,,,,,6,,30,,01,0227,,020908,*,,007009,01,,1978
78IN00250,1971011216,71,2,P1216,,75,06,1,2,,,0,,,,75,, 12,,,,158,,,,30,,01,,,000008,7,,012009,,,1978
78IN00251,1972011266,72,2,P1266,,73,21,2,1,,,0,,,,70,, 01,,, 3,166,166,,,30,,01,,,020908,7,,011709,,,1978
78IN00252,1972011292,72,2,P1292,,73,22,1,1,,,0,,,,70,, 02,,, 3,154,167,,,30,,01,,,017608,7,,008909,,,1978
78IN00253,1972011295,72,2,P1295,,75,21,2,1,,,0,,,,70,, 08,,, 2,178,183,,,30,,01,,,020908,7,,001609,,,1978
78IN00254,1972011320,72,3,P1320,,00,23,,1,,,0,,,,,,,,,,225,,,,30,,01,,,017008,9,,005609,,,1978
78IN00255,1972011339,72,2,P1339,,70,37,,1,,,0,,,,70,,702,,, 2,151,161,,,30,,01,,,026408,2,,016909,,,1978
78IN00256,1972011349,72,2,P1349,,00,21,,1,,,0,,,,,,,,,,139,,3,,30,,01,1023,,020908,K,,005709,93,,1978
78IN00257,1972011364,72,2,P1364,,70,18,,1,,,1,,,,70,,701,,, 2,128,124,,,30,,01,,,000307,1,,065707,,,1978
78IN00258,1972011381,72,2,P1381,,71,22,,1,,,0,,,,70,,712,,, 1,136,131,,,30,,01,,,017608,1,,017509,,,1978
78IN00259,1972011383,72,2,P1383,,70,23,,1,,,0,,,,70,,703,,, 3,140,141,,,30,,01,,,017008,2,,001109,,,1978
78IN00260,1972011384,72,2,P1384,,70,23,,1,,,0,,,,70,,702,,, 2,134,141,,,30,,01,,,017008,2,,001109,,,1978
78IN00261,1972011395,72,2,P1395,,73,21,,1,,,0,,,,,,,,,,164,,6,,30,,01,0625,,020908,7,,011609,19,,1978
78IN00262,1972011402,72,4,P1402,,00,21,,1,,,0,,,,,,,,,,167,,,,30,,01,,,020908,9,,008709,,,1978
78IN00263,1972011416,72,2,P1416,,74,23,2,1,,,0,,,,70,, 05,,, 3,152,153,,,30,,01,,,017008,7,,010409,,,1978
78IN00264,1972011430,72,2,P1430,,75,21,1,1,,,0,,,,70,, 12,,, 3,155,178,,,30,,01,,,020908,7,,088109,,,1978
78IN00265,1972011459,72,2,P1459,,71,23,,1,,,0,,,,70,,712,,, 3,116,119,,,30,,01,,,017008,1,,002109,,,1978
78IN00266,1972011461,72,2,P1461,,74,23,1,1,,,0,,,,70,, 06,,, 2,167,166,,,30,,01,,,017008,7,,013609,,,1978
78IN00267,1972011498,72,2,P1498,,70,21,,1,,,0,,,,70,,701,,, 3,130,129,,,30,,01,,,020908,1,,013709,,,1978
78IN00268,1972011531,72,2,P1531,,71,22,,1,,,0,,,,,,,,,,,,6,,30,,01,0320,,017608,*,,070109,06,,1978
78IN00269,1972011535,72,4,P1535,,00,21,,1,,,0,,,,,,,,,,196,,3,,30,,01,1106,,020908,9,,020509,93,,1978
78IN00270,1972011539,72,2,P1539,,73,21,1,1,,,0,,,,70,, 12,,, 2,162,162,,,30,,01,,,020908,7,,018309,,,1978
78IN00271,1972011541,72,2,P1541,,70,21,,1,,,0,,,,70,,703,,, 2,107,109,,,30,,01,,,020908,2,,002609,,,1978
78IN00272,1972011562,72,2,P1562,,71,22,,1,,,0,,,,70,,713,,, 2,155,155,,,30,,01,,,017608,1,,007309,,,1978
78IN00273,1972011585,72,2,P1585,,74,21,1,1,,,0,,,,70,, 01,,, 3,161,170,,,30,,01,,,020908,7,,009709,,,1978
78IN00274,1972011639,72,2,P1639,,73,23,1,1,,,0,,,,70,, 09,,,,174,,,,30,,01,,,017008,7,,011909,,,1978
78IN00275,1972011656,72,2,P1656,,73,23,2,1,,,0,,,,70,, 01,,, 3,166,177,,,30,,01,,,017008,7,,099109,,,1978
78IN00276,1972011700,72,2,P1700,,70,22,,1,,,0,,,,70,,701,,, 2,136,136,,,30,,01,,,017608,1,,004309,,,1978
78IN00277,1972011701,72,2,P1701,,75,22,1,1,,,0,,,,70,, 08,,, 2,140,150,,,30,,01,,,017608,7,,004309,,,1978
78IN00278,1972011721,72,2,P1721,,71,37,,1,,,0,,,,70,,713,,, 2,127,118,,,30,,01,,,026408,1,,007009,,,1978
78IN00279,1972011736,72,2,P1736,,74,37,2,1,,,0,,,,70,, 04,,, 2,145,148,,,30,,01,,,026408,7,,015709,,,1978
78IN00280,1972011770,72,2,P1770,,70,37,,1,,,0,,,,,,,,,,122,,5,,30,,01,0717,,026408,9,,012009,95,,1978
78IN00281,1972011879,72,2,P1879,,71,10,,2,,,1,,,,65,,711,,, 8,125,123,,,30,,01,,,000007,1,,120807,,,1978
78IN00282,1972011934,72,2,P1934,,70,10,,2,,,1,,,,65,,702,,, 5,129,125,,,30,,01,,,000007,1,,000107,,,1978
78IN00283,1972011941,72,2,P1941,,73,10,1,2,,,1,,,,65,, 02,,, 3,126,127,,,30,,01,,,000007,7,,058507,,,1978
78IN00284,1973012072,73,2,P2072,,74,18,1,1,,,1,,,,60,, 05,,,,146,146,,,30,,01,,,135107,7,,062607,,,1978
78IN00285,1973012076,73,2,P2076,,70,201,,1,3,,1,,,,,,,,,12,155,154,,,30,,01,,,154307,2,,153107,,,1978
78IN00286,1973012077,73,2,P2077,,73,19,2,1,,,1,,,,60,, 03,,, 2,148,164,,,30,,01,,,123207,7,,001807,,,1978
78IN00287,1973012104,73,2,P2104,,74,20,1,1,3,,1,,,,,,,,,12,131,147,,,30,,01,,,154307,7,,067807,,,1978
78IN00288,1973012139,73,2,P2139,,75,181,2,1,,,1,,,,60,, 12,,, 4,175,198,,,30,,01,,,135107,7,,138107,,,1978
78IN00289,1973012217,73,2,P2217,,73,18,2,1,2,,1,,,,,,011,,, 2,149,156,2,,30,,01,0921,,135107,6,,120807,92,,1978
78IN00290,1973012260,73,2,P2260,,73,181,2,1,,,1,,,,60,, 01,,, 2,187,168,,,30,,01,,,135107,7,,130207,,,1978
78IN00291,1973012329,73,2,P2329,,75,20,1,1,,,1,,,,60,, 07,,, 2,133,124,6,,30,,01,1023,,154307,7,,070407,02,,1978
78IN00292,1973012415,73,2,P2415,,71,181,,1,,,1,,,,60,,711,,, 2,147,152,,,30,,01,,,135107,1,,156207,,,1978
78IN00293,1973012432,73,2,P2432,,74,581,2,1,,,1,,,,60,, 06,,, 1,166,163,,,30,,01,,,137407,7,,159207,,,1978
78IN00294,1973012451,73,2,P2451,,75,581,1,1,,,1,,,,60,, 12,,,,156,,,,30,,01,,,137407,7,,164207,,,1978
78IN00295,1973012452,73,2,P2452,,70,181,,1,,,1,,,,60,,703,,, 2,113,120,,,30,,01,,,135107,1,,165607,,,1978
78IN00296,1973012467,73,2,P2467,,75,583,1,1,,,1,,,,,,,,,,126,,6,,30,,01,0728,,137407,4,,173607,01,,1978
78IN00297,1973012510,73,2,P2510,,73,34,1,1,2,,1,,,,,,011,,, 2,160,161,2,,30,,01,0921,,123107,7,,000107,92,,1978
78IN00298,1973012553,73,2,P2553,,70,185,,1,,,1,,,,60,,703,,, 3,152,158,,,30,,01,,,135107,2,,133207,,,1978
78IN00299,1973012695,73,2,P2695,,74,15,2,2,,,1,,,,55,, 01,,, 2,187,196,,,30,,01,,,137407,7,,187907,,,1978
78IN00300,1973012699,73,2,P2699,,75,15,1,2,3,,1,,,,,, 08,,, 2,120,135,5,,30,,01,1109,,137407,9,,193407,95,,1978
78IN00301,1973012703,73,2,P2703,,75,13,1,2,,,1,,,,55,, 12,,,,168,,,,30,,01,,,135107,7,,188507,,,1978
78IN00302,1973012706,73,2,P2706,,73,13,1,2,,,1,,,,55,, 03,,, 2,155,157,,,30,,01,,,135107,7,,194107,,,1978
78IN00303,1973012736,73,2,P2736,,74,15,,2,,,1,,,,,,,,,,150,,3,,30,,01,0715,,137407,9,,052507,93,,1978
78IN00304,1973012739,73,2,P2739,,73,15,2,2,2,,1,,,,,,011,,, 2,152,156,2,,30,,01,0921,,137407,7,,133907,92,,1978
78IN00305,1974012862,74,2,P2862,,73,18,1,1,,,1,,,2,50,, 01,,,,141,141,,,30,,01,,,177107,7,,054307,,,1978
78IN00306,1974012869,74,2,P2869,,75,19,1,1,,,1,,,2,50,, 05,,, 2,131,122,,,30,,01,,,137407,7,,139507,,,1978
78IN00307,1974012928,74,2,P2928,,74,19,1,1,3,,1,,,2,,,,,, 2,179,179,3,,30,,01,0927,,137407,7,,064507,93,,1978
78IN00308,1974012929,74,2,P2929,,73,19,2,1,2,,1,,,2,,,010,,, 2,138,144,2,,30,,01,0921,,137407,7,,064507,92,,1978
78IN00309,1974012930,74,2,P2930,,70,18,,1,,,1,,,2,,,,,, 4,121,118,3,,30,,01,1016,,177107,1,,132107,93,,1978
78IN00310,1974012957,74,2,P2957,,70,19,,1,,,1,,,2,50,,702,,,10,127,131,,,30,,01,,,137407,1,,179907,,,1978
78IN00311,1974012958,74,2,P2958,,75,19,2,1,,,1,,,2,50,, 08,,, 2,155,150,,,30,,01,,,137407,7,,179907,,,1978
78IN00312,1974013032,74,2,P3032,,74,19,2,1,,,1,,,2,50,, 04,,, 1,156,156,,,30,,01,,,137407,7,,133207,,,1978
78IN00313,1974013050,74,2,P3050,,75,19,2,1,,,1,,,2,50,, 05,,, 2,157,166,,,30,,01,,,137407,7,,050307,,,1978
78IN00314,1974013084,74,2,P3084,,75,19,1,1,,,1,,,3,50,, 08,,, 2,183,186,,,30,,01,,,137407,7,,153907,,,1978
78IN00315,1974013133,74,2,P3133,,71,18,,1,,,1,,,2,50,,713,,, 2,139,131,,,30,,01,,,177107,1,,059507,,,1978
78IN00316,1974013140,74,2,P3140,,75,18,1,1,,,1,,,2,50,, 07,,,,167,,,,30,,01,,,177107,7,,149807,,,1978
78IN00317,1974013151,74,2,P3151,,75,20,1,1,,,1,,,3,50,, 08,,, 3,163,170,,,30,,01,,,154307,7,,062107,,,1978
78IN00318,1974013181,74,2,P3181,,71,20,,1,,,1,,,2,50,,712,,, 2,144,148,,,30,,01,,,154307,1,,053807,,,1978
78IN00319,1974013186,74,2,P3186,,70,18,,1,3,,1,,,2,,,,,,12,129,132,3,,30,,01,0927,,177107,2,,083207,93,,1978
78IN00320,1974013187,74,2,P3187,,73,34,2,1,,,1,,,3,50,, 04,,, 2,141,138,,,30,,01,,,135107,7,,133707,,,1978
78IN00321,1974013224,74,2,P3224,,75,19,2,1,,,1,,,2,50,, 05,,, 2,173,178,,,30,,01,,,137407,7,,164207,,,1978
78IN00322,1974013359,74,2,P3359,,71,34,,1,,,1,,,2,50,,713,,, 2,119,120,,,30,,01,,,135107,2,,165607,,,1978
78IN00323,1974013380,74,2,P3380,,70,34,,1,,,1,,,2,,,,,,,,,6,,30,,01,0308,,135107,*,,052507,16,,1978
78IN00324,1974013419,74,2,P3419,,70,35,,1,,,1,,,2,50,,703,,, 2,115,123,,,30,,01,,,249707,1,,175107,,,1978
78IN00325,1974013457,74,2,P3457,,75,05,1,2,,,1,,,,45,, 12,,, 2,142,165,,,30,,01,,,000007,7,,269907,,,1978
78IN00326,1974013478,74,2,P3478,,70,06,,2,,,1,,,,45,,701,,, 1,122,104,,,30,,01,,,000007,1,,154507,,,1978
78IN00327,1974013483,74,2,P3483,,71,05,,2,,,1,,,,,,,,,,,,6,,30,,01,0320,,000007,*,,138407,16,,1978
78IN00328,1974013502,74,2,P3502,,74,04,2,2,,,1,,,,45,, 05,,, 2,147,157,,,30,,01,,,000007,7,,134607,,,1978
78IN00329,1974013503,74,2,P3503,,75,05,2,2,,,1,,,,45,, 05,,, 2,142,151,,,30,,01,,,000007,5,,141607,,,1978
78IN00330,1974013508,74,2,P3508,,70,05,,2,,,1,,,,45,,702,,, 2,117,129,,,30,,01,,,000007,1,,153107,,,1978
78IN00331,1974013539,74,2,P3539,,74,04,1,2,,,1,,,,45,, 12,,,,142,,,,30,,01,,,000007,7,,198707,,,1978
78IN00332,1974013591,74,2,P3591,,71,06,,2,,,1,,,,45,,712,,, 2,109,114,,,30,,01,,,000007,1,,074307,,,1978
78IN00333,1975013639,75,2,P3639,,75,07,1,1,,,1,,,2,40,, 12,,, 2,190,190,,,30,,01,,,177107,7,,059507,,,1978
78IN00334,1975013660,75,2,P3660,,70,08,,1,,,1,,,2,40,,703,,, 2,140,146,,,30,,01,,,135107,5,,136407,,,1978
78IN00335,1975013672,75,2,P3672,,75,07,1,1,,,1,,,1,40,, 07,,,,152,,,,30,,01,,,177107,7,,170607,,,1978
78IN00336,1975013708,75,2,P3708,,73,08,2,1,,,1,,,2,40,, 02,,, 1,156,152,,,30,,01,,,135107,7,,145907,,,1978
78IN00337,1975013709,75,2,P3709,,75,08,2,1,,,1,,,2,40,, 03,,, 3,135,144,,,30,,01,,,135107,7,,145907,,,1978
78IN00338,1975013752,75,2,P3752,,75,07,1,1,,,1,,,2,40,, 03,,, 2,146,172,,,30,,01,,,177107,7,,158507,,,1978
78IN00339,1975013771,75,2,P3771,,70,09,,1,3,,1,,,2,,,,,, 1,166,173,3,,30,,01,0927,,216307,1,,255707,93,,1978
78IN00340,1975013812,75,2,P3812,,75,09,2,1,,,1,,,2,40,, 08,,, 1,159,171,,,30,,01,,,216307,7,,164207,,,1978
78IN00341,1975013822,75,2,P3822,,71,35,,1,,,1,,,3,40,,711,,, 1,115,119,,,30,,01,,,259207,1,,250007,,,1978
78IN00342,1975013827,75,2,P3827,,73,08,1,1,,,1,,,2,40,, 04,,, 2,157,180,,,30,,01,,,135107,7,,187907,,,1978
78IN00343,1975013830,75,2,P3830,,74,08,2,1,,,1,,,2,40,, 01,,, 2,163,175,,,30,,01,,,135107,7,,121607,,,1978
78IN00344,1975013888,75,2,P3888,,74,09,1,1,,,1,,,2,40,, 04,,, 2,156,156,,,30,,01,,,216307,7,,170007,,,1978
78IN00345,1975014021,75,2,P4021,,71,07,,1,,,1,,,3,40,,713,,, 2,128,139,,,30,,01,,,177107,1,,213907,,,1978
78IN00346,1975014049,75,2,P4049,,75,09,2,1,,,1,,,1,40,, 03,,, 2,146,157,,,30,,01,,,216307,7,,052507,,,1978
78IN00347,1975014128,75,2,P4128,,73,09,2,1,,,1,,,1,40,, 03,,, 2,183,196,,,30,,01,,,216307,7,,241507,,,1978
78IN00348,1975014129,75,2,P4129,,74,35,1,1,,,1,,,1,40,, 05,,,,163,,,,30,,01,,,259207,7,,138407,,,1978
78IN00349,1975014288,75,2,P4288,,74,35,2,1,2,,1,,,1,,,010,,, 2,169,175,2,,30,,01,0921,,259207,7,,172707,92,,1978
78IN00350,1975014298,75,2,P4298,,73,34,1,1,,,1,,,2,40,, 02,,, 1,191,196,,,30,,01,,,137407,7,,058507,,,1978
78IN00351,1975014323,75,2,P4323,,00,05,,2,,,1,,,,,,,,,,136,,3,,30,,01,0715,,000007,K,,245107,93,,1978
78IN00352,1975014325,75,2,P4325,,71,04,,2,,,1,,,,35,,712,,, 2,109,124,,,30,,01,,,000007,1,,348307,,,1978
78IN00353,1975014328,75,2,P4328,,70,04,,2,,,1,,,,35,,701,,, 2,110,120,,,30,,01,,,000007,1,,207207,,,1978
78IN00354,1975014350,75,2,P4350,,75,06,1,2,,,1,,,,35,, 05,,, 2,119,128,,,30,,01,,,000007,6,,139507,,,1978
78IN00355,1975014351,75,2,P4351,,75,06,2,2,,,1,,,,35,, 08,,, 2,120,128,,,30,,01,,,000007,7,,139507,,,1978
78IN00356,1975014355,75,2,P4355,,74,06,2,2,,,1,,,,35,, 06,,, 1,121,136,,,30,,01,,,000007,7,,270607,,,1978
78IN00357,1975014367,75,2,P4367,,71,05,,2,,,1,,,,,,,,,,,,7,,30,,01,0525,,000007,*,,226007,97,,1978
78IN00358,1975014375,75,2,P4375,,71,04,,2,3,,1,,,,,,,,, 2,122,130,3,,30,,01,0927,,000007,5,,187907,93,,1978
78IN00359,1975014391,75,2,P4391,,75,04,1,2,,,1,,,,35,, 08,,, 2,136,151,,,30,,01,,,000007,7,,194107,,,1978
78IN00360,1975014438,75,2,P4438,,71,05,,2,,,1,,,,35,,711,,, 2,126,130,,,30,,01,,,000007,1,,303207,,,1978
78IN00361,1975014440,75,2,P4440,,75,06,1,2,,,1,,,,35,, 08,,, 2,131,139,,,30,,01,,,000007,7,,170007,,,1978
78IN00362,1975014453,75,2,P4453,,74,06,1,2,,,1,,,,35,, 01,,,,186,,,,30,,01,,,000007,7,,052507,,,1978
78IN00363,1975014454,75,2,P4454,,75,06,2,2,,,1,,,,35,, 05,,, 2,134,145,,,30,,01,,,000007,7,,052507,,,1978
78IN00364,1975014456,75,2,P4456,,75,04,1,2,,,1,,,,35,, 10,,,,140,,,,30,,01,,,000007,7,,213907,,,1978
78IN00365,1975014514,75,2,P4514,,73,04,1,2,,,1,,,,35,, 04,,, 2,139,145,,,30,,01,,,000007,7,,138407,,,1978
78IN00366,1976014547,76,2,P4547,,70, 07,,1,,,0,,,1,30,,702,,, 2,132,134,,,30,,01,,,364909,1,,317308,,,1978
78IN00367,1976014555,76,2,P4555,,71, 10,,1,,,0,,,3,30,,711,,, 1,128,137,,,30,,01,,,380908,1,,199609,,,1978
78IN00368,1976014557,76,2,P4557,,71, 10,,1,,,0,,,2,30,,712,,, 2,134,148,,,30,,01,,,380908,2,,199609,,,1978
78IN00369,1976014568,76,2,P4568,,71, 08,,1,,,0,,,2,30,,713,,, 2,119,118,,,30,,01,,,376209,2,,315408,,,1978
78IN00370,1976014578,76,2,P4578,,70, 11,,1,,,0,,,2,30,,703,,, 2,120,133,,,30,,01,,,213708,2,,203909,,,1978
78IN00371,1976014579,76,2,P4579,,71, 11,,1,,,0,,,2,30,,712,,, 2,119,129,,,30,,01,,,213708,1,,203909,,,1978
78IN00372,1976014581,76,2,P4581,,75, 05,1,1,,,1,,,1,,,,,,,148,,3,,30,,01,1016,,386307,7,,158507,93,,1978
78IN00373,1976014582,76,2,P4582,,70, 08,,1,,,0,,,2,,,,,,,,,7,,30,,01,0525,,376209,*,,124908,97,,1978
78IN00374,1976014590,76,2,P4590,,70, 04,,1,,,1,,,1,30,,701,,, 2,116,140,,,30,,01,,,423407,1,,318707,,,1978
78IN00375,1976014600,76,2,P4600,,75, 09,2,1,,,0,,,2,30,, 07,,, 2,143,126,,,30,,01,,,339109,6,,017908,,,1978
