UID,ID10,YR,SEX,ETAG,RMK,LINE,PEN,TRT1,SEA,PD,RGRP,ELG,ELGI,ELGC,TBR,ADAM,C2426,BPEN,C3034,BAG,SPRGWT,FALLWT,DISP,MISC,STM,LOT,BRD,DAYDIS,REG,SIRE,BAND,IDX,DAM,CAUSE,TRT2,YRREC
77IN01083,1971186214,71,2,C6214,,18,772,,8,,,,,,,6,,006,, 2,132,130,,,07,,18,,,474218,3,,367818,,,1977
77IN01084,1971186226,71,2,C6226,,12,940,,8,3,,,,,,6,,,,12,127,136,,,07,,18,,,373118,3,,319818,,,1977
77IN01085,1971186231,71,2,C6231,,12,870,,,,,,,,,6,,950,, 2,157,158,,,07,,18,,,385718,1,,313118,,,1977
77IN01086,1971186258,71,2,C6258,,18,772,,,,,,,,,6,,133,, 3,143,133,,,07,,18,,,474218,3,,971414,,,1977
77IN01087,1971186260,71,2,C6260,,10,741,,,,,,,,,6,,101,, 2,176,172,,,07,,18,,,423418,2,,788914,,,1977
77IN01088,1972186266,72,2,C6266,,10,701,,8,,,,,,,5,,103,, 2,154,157,,,07,,18,,,477418,2,,292918,,,1977
77IN01089,1972186267,72,2,C6267,,,700,,,,3,,,,,5,,,,,146,,3,,07,,18,0630,,514218,K,,465018,93,,1977
77IN01090,1972186277,72,2,C6277,,11,750,,8,3,,,,,,5,,,, 1,158,180,3,,07,,18,0926,,572218,4,,779514,93,,1977
77IN01091,1972186278,72,2,C6278,,11,732,,,,,,,,,5,,111,, 3,153,166,,,07,,18,,,549318,2,,404918,,,1977
77IN01092,1972186279,72,2,C6279,,13,732,,8,,,,,,,5,,133,, 1,158,147,,,07,,18,,,549318,1,,404918,,,1977
77IN01093,1972186281,72,2,C6281,,12,860,,,,,,,,,5,,800,, 1,119,133,,,07,,18,,,415818,1,,381418,,,1977
77IN01094,1972186284,72,2,C6284,,10,702,,,,,,,,,5,,,,,,,6,,07,,18,0328,,428118,*,,280918,07,,1977
77IN01095,1972186317,72,2,C6317,,18,771,,8,,,,,,,5,,113,, 3,156,163,,,07,,18,,,559418,2,,417618,,,1977
77IN01096,1972186333,72,2,C6333,,13,752,,8,,,,,,,5,,,,,,,7,,07,,18,0601,,453918,*,,624411,97,,1977
77IN01097,1972186336,72,2,C6336,,11,760,,8,,,,,,,5,,112,, 2,161,155,,,07,,18,,,579018,1,,932514,,,1977
77IN01098,1972186349,72,2,C6349,,10,702,,,,,,,,,5,,102,, 4,160,170,,,07,,18,,,428118,2,,289618,,,1977
77IN01099,1972186354,72,2,C6354,,,750,,8,,3,,,,,5,,,,,158,,3,,07,,18,0620,,572218,K,,383718,93,,1977
77IN01100,1972186363,72,2,C6363,,14,750,,,,,,,,,5,,001,, 4,157,154,,,07,,18,,,572218,3,,343518,,,1977
77IN01101,1972186364,72,2,C6364,,12,880,,,,,,,,,5,,810,, 2,137,139,,,07,,18,,,419218,3,,384718,,,1977
77IN01102,1972186389,72,2,C6389,,14,761,,,,,,,,,5,,002,, 2,137,143,,,07,,18,,,521118,3,,331618,,,1977
77IN01103,1972186393,72,2,C6393,,11,740,,,,,,,,,5,,113,, 3,156,150,,,07,,18,,,527718,2,,932714,,,1977
77IN01104,1972186402,72,2,C6402,,18,781,,,,,,,,,5,,103,, 3,166,173,,,07,,18,,,509118,2,,906014,,,1977
77IN01105,1972186410,72,2,C6410,,14,731,,8,,,,,,,5,,003,, 1,152,160,,,07,,18,,,527618,2,,371718,,,1977
77IN01106,1972186413,72,2,C6413,,18,780,,8,,,,,,,5,,004,, 2,166,166,,,07,,18,,,462218,2,,864314,,,1977
77IN01107,1972186419,72,2,C6419,,14,731,,,3,,,,,,5,,,,12,149,145,3,,07,,18,0926,,527618,3,,944214,93,,1977
77IN01108,1972186424,72,2,C6424,,10,752,,8,,,,,,,5,,104,, 3,133,133,,,07,,18,,,453918,2,,452018,,,1977
77IN01109,1972186425,72,2,C6425,,,782,,,,3,,,,,5,,,,,153,,3,,07,,18,0630,,482418,K,,625311,93,,1977
77IN01110,1972186451,72,2,C6451,,18,771,,,,,,,,,5,,132,, 3,157,156,,,07,,18,,,559418,1,,844814,,,1977
77IN01111,1972186460,72,2,C6460,,13,761,,,,,,,,,5,,134,, 2,118,124,,,07,,18,,,521118,3,,869614,,,1977
77IN01112,1972186477,72,2,C6477,,13,732,,8,,,,,,,5,,131,, 2,146,160,,,07,,18,,,549318,1,,517518,,,1977
77IN01113,1972186489,72,2,C6489,,13,741,,8,,,,,,,5,,132,, 4,121,133,,,07,,18,,,591418,1,,507818,,,1977
77IN01114,1972186494,72,2,C6494,,14,740,,,,,,,,,5,,005,, 2,150,140,,,07,,18,,,527718,2,,440118,,,1977
77IN01115,1972186499,72,2,C6499,,12,970,,,,,,,,,5,,820,, 1,139,139,,,07,,18,,,509518,1,,323518,,,1977
77IN01116,1972186505,72,2,C6505,,,742,,8,,3,,,,,5,,,,,117,,3,,07,,18,0923,,565218,K,,342818,93,,1977
77IN01117,1972186506,72,2,C6506,,12,880,,,,,,,,,5,,830,, 2,124,130,,,07,,18,,,419218,3,,249018,,,1977
77IN01118,1972186520,72,2,C6520,,13,741,,8,,,,,,,5,,133,, 3,157,165,,,07,,18,,,591418,2,,516418,,,1977
77IN01119,1972186541,72,2,C6541,,10,702,,,,,,,,,5,,,,,,,6,,07,,18,0524,,428118,*,,240718,01,,1977
77IN01120,1972186546,72,2,C6546,,,741,,8,,3,,,,,5,,,,,156,,3,,07,,18,0923,,591418,K,,435718,93,,1977
77IN01121,1972186548,72,2,C6548,,10,782,,,3,,,,,,5,,,, 3,148,154,3,,07,,18,0926,,482418,2,,758214,93,,1977
77IN01122,1972186553,72,2,C6553,,11,731,,,,,,,,,5,,114,, 1,146,156,,,07,,18,,,527618,1,,912714,,,1977
77IN01123,1972186557,72,2,C6557,,18,771,,8,,,,,,,5,,112,, 3,133,132,,,07,,18,,,559418,3,,510718,,,1977
77IN01124,1972186565,72,2,C6565,,11,731,,8,,,,,,,5,,111,, 2,141,140,,,07,,18,,,527618,1,,425918,,,1977
77IN01125,1972186568,72,2,C6568,,11,770,,8,,,,,,,5,,112,, 2,153,149,,,07,,18,,,546918,1,,918014,,,1977
77IN01126,1972186572,72,2,C6572,,14,752,,,,,,,,,5,,006,, 2,138,140,,,07,,18,,,453918,2,,921614,,,1977
77IN01127,1972186576,72,2,C6576,,12,810,,,,,,,,,5,,840,, 3,142,158,,,07,,18,,,420318,2,,208618,,,1977
77IN01128,1972186578,72,2,C6578,,13,752,,8,,,,,,,5,,134,, 3,156,179,,,07,,18,,,453918,1,,352618,,,1977
77IN01129,1972186584,72,2,C6584,,11,761,,8,,,,,,,5,,113,, 5,147,162,,,07,,18,,,521118,2,,478818,,,1977
77IN01130,1972186622,72,2,C6622,,10,702,,8,,,,,,,5,,103,, 2,154,147,,,07,,18,,,428118,2,,302318,,,1977
77IN01131,1972186624,72,2,C6624,,,742,,8,,3,,,,,5,,,,,114,,3,,07,,18,0923,,565218,K,,352018,93,,1977
77IN01132,1972186659,72,2,C6659,,10,700,,,,,,,,,5,,102,, 2,152,157,,,07,,18,,,514218,1,,337318,,,1977
77IN01133,1972186672,72,2,C6672,,14,741,,,,,,,,,5,,705,, 1,115,117,,,07,,18,,,591418,3,,975914,,,1977
77IN01134,1972186679,72,2,C6679,,10,700,,8,,,,,,,5,,,, 3,140,136,3,,07,,18,1107,,514218,1,,413918,93,,1977
77IN01135,1972186682,72,2,C6682,,12,761,,,,,,,,,5,,850,, 3,145,141,,,07,,18,,,521118,2,,950814,,,1977
77IN01136,1972186699,72,2,C6699,,11,761,,8,,,,,,,5,,707,, 3,147,164,,,07,,18,,,521118,2,,910714,,,1977
77IN01137,1972186702,72,2,C6702,,12,930,,8,,,,,,,5,,860,, 1,151,145,,,07,,18,,,437918,2,,421118,,,1977
77IN01138,1972186709,72,2,C6709,,13,761,,,,,,,,,5,,131,, 2,162,153,,,07,,18,,,521118,1,,812914,,,1977
77IN01139,1972186714,72,2,C6714,,11,740,,8,2,,,,,,5,,043,, 1,144,165,2,,07,,18,0922,,527718,5,,769014,92,,1977
77IN01140,1972186725,72,2,C6725,,18,781,,,,,,,,,5,,102,, 2,129,141,,,07,,18,,,509118,3,,963714,,,1977
77IN01141,1972186727,72,2,C6727,,18,780,,8,,,,,,,5,,,,,,,6,,07,,18,0524,,462218,*,,840814,01,,1977
77IN01142,1972186731,72,2,C6731,,13,732,,,2,,,,,,5,,033,, 2,120,193,2,,07,,18,0922,,549318,4,,787814,92,,1977
77IN01143,1972186738,72,2,C6738,,14,740,,,2,,,,,,5,,043,, 1,136,146,2,,07,,18,0922,,527718,4,,766714,92,,1977
77IN01144,1972186757,72,2,C6757,,,742,,8,,3,,,,,5,,,,,101,,3,,07,,18,0620,,565218,K,,974414,93,,1977
77IN01145,1972186762,72,2,C6762,,11,750,,,3,,,,,,5,,,, 1,111,123,,,07,,18,,,572218,3,,331718,,,1977
77IN01146,1972186763,72,2,C6763,,12,900,,,,,,,,,5,,,,,,,6,,07,,18,0405,,488718,*,,336318,06,,1977
77IN01147,1972186779,72,2,C6779,,12,782,,8,,,,,,,5,,870,, 1,114,125,,,07,,18,,,482418,3,,373518,,,1977
77IN01148,1972186787,72,2,C6787,,14,761,,8,,,,,,,5,,001,, 4,131,139,,,07,,18,,,521118,3,,349718,,,1977
77IN01149,1972186790,72,2,C6790,,12,750,,8,,,,,,,5,,880,, 3,152,154,,,07,,18,,,572218,1,,868314,,,1977
77IN01150,1972186793,72,2,C6793,,10,701,,8,,,,,,,5,,101,, 2,139,152,,,07,,18,,,477418,3,,333518,,,1977
77IN01151,1972186797,72,2,C6797,,12,890,,8,,,,,,,5,,890,, 2,137,129,,,07,,18,,,460318,1,,397318,,,1977
77IN01152,1972186811,72,2,C6811,,10,702,,,,,,,,,5,,104,, 2,144,146,,,07,,18,,,428118,2,,269118,,,1977
77IN01153,1972186818,72,2,C6818,,18,782,,8,,,,,,,5,,,, 3,145,140,6,,07,,18,1019,,482418,2,,439718,01,,1977
77IN01154,1972186820,72,2,C6820,,13,750,,,,,,,,,5,,132,, 3,136,146,,,07,,18,,,572218,2,,959314,,,1977
77IN01155,1972186827,72,2,C6827,,10,761,,8,,,,,,,5,,101,, 2,128,134,,,07,,18,,,521118,1,,634611,,,1977
77IN01156,1972186828,72,2,C6828,,11,761,,,,,,,,,5,,114,, 1,108,117,,,07,,18,,,521118,1,,634611,,,1977
77IN01157,1972186842,72,2,C6842,,14,750,,8,2,,,,,,5,,043,, 4,154,156,2,,07,,18,0922,,572218,3,,459218,92,,1977
77IN01158,1972186856,72,2,C6856,,13,760,,8,,,,,,,5,,705,, 2,164,157,,,07,,18,,,579018,3,,484118,,,1977
77IN01159,1972186860,72,2,C6860,,18,770,,8,,,,,,,5,,131,, 3,131,136,,,07,,18,,,546918,2,,342018,,,1977
77IN01160,1972186878,72,2,C6878,,18,780,,,2,,,,,,5,,043,, 1,166,181,2,,07,,18,0922,,462218,5,,365318,92,,1977
77IN01161,1972186898,72,2,C6898,,11,751,,,,,,,,,5,,,,,166,,7,,07,,18,0916,,625018,1,,925614,97,,1977
77IN01162,1972186906,72,2,C6906,,14,760,,,,,,,,,5,,003,, 3,156,148,,,07,,18,,,579018,3,,366018,,,1977
77IN01163,1972186927,72,2,C6927,,10,701,,8,,,,,,,5,,103,, 2,148,156,,,07,,18,,,477418,1,,365918,,,1977
77IN01164,1972186938,72,2,C6938,,12,860,,,,,,,,,5,,900,, 9,136,137,,,07,,18,,,415818,2,,289018,,,1977
77IN01165,1972186954,72,2,C6954,,13,760,,,3,,,,,,5,,,, 2,163,179,,,07,,18,,,579018,1,,333318,,,1977
77IN01166,1972186959,72,2,C6959,,10,702,,,,,,,,,5,,102,, 2,152,170,,,07,,18,,,428118,1,,312018,,,1977
77IN01167,1972186962,72,2,C6962,,12,752,,,,,,,,,5,,910,, 3,172,159,,,07,,18,,,453918,2,,388318,,,1977
77IN01168,1972186971,72,2,C6971,,13,740,,,,,,,,,5,,133,, 3,128,138,,,07,,18,,,527718,1,,919414,,,1977
77IN01169,1972186988,72,2,C6988,,11,741,,8,,,,,,,5,,111,, 1,147,154,,,07,,18,,,591418,1,,857214,,,1977
77IN01170,1972186993,72,2,C6993,,,740,,,,3,,,,,5,,,,,127,,3,,07,,18,0630,,527718,K,,896114,93,,1977
77IN01171,1972187000,72,2,C7000,,11,751,,,,,,,,,5,,112,, 3,162,163,,,07,,18,,,625018,1,,448318,,,1977
77IN01172,1972187004,72,2,C7004,,14,732,,8,,,,,,,5,,004,, 2,165,158,,,07,,18,,,549318,2,,926314,,,1977
77IN01173,1972187006,72,2,C7006,,12,940,,,,,,,,,5,,920,, 3,149,147,,,07,,18,,,415918,1,,284718,,,1977
77IN01174,1972187012,72,2,C7012,,18,771,,,,,,,,,5,,111,, 2,140,144,,,07,,18,,,559418,3,,952914,,,1977
77IN01175,1972187019,72,2,C7019,,14,732,,,,,,,,,5,,,,,133,,7,,07,,18,0916,,549318,3,,969014,97,,1977
77IN01176,1972187021,72,2,C7021,,13,750,,8,,,,,,,5,,134,, 5,136,141,,,07,,18,,,572218,2,,930414,,,1977
77IN01177,1972187026,72,2,C7026,,18,771,,8,,,,,,,5,,101,, 2,134,141,,,07,,18,,,559418,3,,627111,,,1977
77IN01178,1972187027,72,2,C7027,,,770,,,,3,,,,,5,,,,,154,,3,,07,,18,0923,,546918,K,,632111,93,,1977
77IN01179,1972187034,72,2,C7034,,12,960,,8,,,,,,,5,,930,, 2,143,147,,,07,,18,,,422718,1,,320718,,,1977
77IN01180,1972187040,72,2,C7040,,14,752,,,3,,,,,,5,,,,11,137,143,,,07,,18,,,453918,2,,849414,,,1977
77IN01181,1972187044,72,2,C7044,,12,800,,,,,,,,,5,,940,, 4,145,160,,,07,,18,,,482318,1,,257218,,,1977
77IN01182,1972187066,72,2,C7066,,12,940,,8,,,,,,,5,,950,, 3,141,151,,,07,,18,,,415918,2,,316118,,,1977
77IN01183,1972187071,72,2,C7071,,11,781,,,,,,,,,5,,113,, 1,161,170,,,07,,18,,,509118,2,,915314,,,1977
77IN01184,1972187079,72,2,C7079,,14,750,,8,,,,,,,5,,005,, 3,144,152,,,07,,18,,,572218,3,,517818,,,1977
77IN01185,1972187081,72,2,C7081,,10,741,,8,,,,,,,5,,104,, 1,113,119,,,07,,18,,,591418,1,,852314,,,1977
77IN01186,1972187085,72,2,C7085,,11,741,,,,,,,,,5,,114,, 1,134,139,,,07,,18,,,591418,1,,921514,,,1977
77IN01187,1972187086,72,2,C7086,,12,910,,,,,,,,,5,,800,, 2,144,142,,,07,,18,,,472718,3,,308118,,,1977
77IN01188,1972187100,72,2,C7100,,18,781,,8,,,,,,,5,,,,,118,,6,,07,,18,0815,,509118,3,,891314,11,,1977
77IN01189,1972187141,72,2,C7141,,18,782,,8,,,,,,,5,,,,,,,6,,07,,18,0520,,482418,*,,936614,01,,1977
77IN01190,1972187146,72,2,C7146,,13,751,,,,,,,,,5,,132,, 3,140,141,,,07,,18,,,625018,1,,363518,,,1977
77IN01191,1972187154,72,2,C7154,,13,741,,,,,,,,,5,,132,, 2,149,140,,,07,,18,,,591418,1,,790714,,,1977
77IN01192,1972187178,72,2,C7178,,13,772,,8,2,,,,,,5,,043,, 1,146,160,2,,07,,18,0922,,541318,5,,920414,92,,1977
77IN01193,1972187184,72,2,C7184,,18,772,,,,,,,,,5,,006,, 4,160,162,,,07,,18,,,541318,3,,339918,,,1977
77IN01194,1972187192,72,2,C7192,,,752,,8,,3,,,,,5,,,,,152,,3,,07,,18,0923,,453918,K,,884814,93,,1977
77IN01195,1972187201,72,2,C7201,,18,781,,8,,,,,,,5,,001,, 2,164,168,,,07,,18,,,509118,2,,347118,,,1977
77IN01196,1972187208,72,2,C7208,,13,730,,,,,,,,,5,,134,, 3,159,166,,,07,,18,,,522418,1,,388118,,,1977
77IN01197,1972187212,72,2,C7212,,18,772,,,3,,,,,,5,,,,12,106,111,,,07,,18,,,541318,3,,441618,,,1977
77IN01198,1972187214,72,2,C7214,,14,742,,,,,,,,,5,,,,,151,,7,,07,,18,0916,,565218,3,,887314,97,,1977
77IN01199,1972187217,72,2,C7217,,18,772,,8,,,,,,,5,,002,, 2,127,135,,,07,,18,,,541318,3,,947314,,,1977
77IN01200,1972187235,72,2,C7235,,10,702,,,,,,,,,5,,,,,,,6,,07,,18,0328,,428118,*,,502518,01,,1977
77IN01201,1972187238,72,2,C7238,,10,702,,8,,,,,,,5,,102,, 2,140,154,,,07,,18,,,428118,1,,352218,,,1977
77IN01202,1972187242,72,2,C7242,,18,772,,8,3,,,,,,5,,,,11,144,136,,,07,,18,,,541318,2,,367818,,,1977
77IN01203,1972187248,72,2,C7248,,11,731,,,3,,,,,,5,,,,11,137,140,,,07,,18,,,527618,1,,940414,,,1977
77IN01204,1972187249,72,2,C7249,,11,761,,,,,,,,,5,,111,, 1,127,144,,,07,,18,,,521118,5,,939214,,,1977
77IN01205,1973187259,73,2,C7259,,07,742,,,,,,,,1,4,,001,, 2,110,125,,,07,,18,,,651818,2,,922314,,,1977
77IN01206,1973187260,73,2,C7260,,14,761,,,2,,,,,1,4,,003,, 2,134,143,,,07,,18,,,521118,3,,829114,,,1977
77IN01207,1973187264,73,2,C7264,,11,730,,,,,,,,2,4,,112,, 1,177,181,,,07,,18,,,602718,1,,379318,,,1977
77IN01208,1973187271,73,2,C7271,,07,762,,,,,,,,2,4,,002,, 1,134,145,,,07,,18,,,590318,5,,533418,,,1977
77IN01209,1973187273,73,2,C7273,,13,751,,8,,,,,,2,4,,133,, 2,135,144,,,07,,18,,,630618,1,,514918,,,1977
77IN01210,1973187274,73,2,C7274,,13,730,,8,,,,,,1,4,,131,, 3,154,154,,,07,,18,,,602718,2,,497518,,,1977
77IN01211,1973187275,73,2,C7275,,07,730,,,,,,,,2,4,,001,, 2,139,144,,,07,,18,,,602718,2,,566118,,,1977
77IN01212,1973187276,73,2,C7276,,14,730,,,,,,,,2,4,,004,, 2,121,123,,,07,,18,,,602718,3,,566118,,,1977
77IN01213,1973187277,73,2,C7277,,14,760,,8,,,,,,2,4,,,, 1,127,112,6,,07,,18,1108,,696118,3,,331618,01,,1977
77IN01214,1973187278,73,2,C7278,,07,760,,,,,,,,2,4,,002,, 2,129,139,,,07,,18,,,696118,1,,331618,,,1977
77IN01215,1973187280,73,2,C7280,,10,732,,,,,,,,1,4,,102,, 2,122,125,,,07,,18,,,629318,6,,619718,,,1977
77IN01216,1973187281,73,2,C7281,,10,700,,,,,,,,2,4,,103,, 2,153,162,,,07,,18,,,548618,1,,502518,,,1977
77IN01217,1973187289,73,2,C7289,,11,751,,,3,,,,,1,4,,,, 2,139,125,6,,07,,18,0916,,630618,2,,570418,06,,1977
77IN01218,1973187293,73,2,C7293,,11,740,,,,,,,,1,4,,113,, 1,137,144,,,07,,18,,,720618,1,,921514,,,1977
77IN01219,1973187294,73,2,C7294,,13,760,,,,,,,,2,4,,132,, 2,166,178,,,07,,18,,,696118,2,,380918,,,1977
77IN01220,1973187295,73,2,C7295,,11,760,,8,,,,,,2,4,,113,, 1,138,145,,,07,,18,,,696118,1,,380918,,,1977
77IN01221,1973187299,73,2,C7299,,07,732,,,,,,,,1,4,,001,, 3,110,117,,,07,,18,,,629318,1,,340318,,,1977
77IN01222,1973187304,73,2,C7304,,12,830,,,,,,,,2,4,,810,, 1,102,110,,,07,,18,,,548018,1,,492918,,,1977
77IN01223,1973187308,73,2,C7308,,12,820,,,,,,,,1,4,,820,, 5,147,152,,,07,,18,,,526718,2,,420518,,,1977
77IN01224,1973187316,73,2,C7316,,12,810,,,,,,,,3,4,,830,, 1,122,120,,,07,,18,,,519218,1,,345618,,,1977
77IN01225,1973187321,73,2,C7321,,12,880,,8,3,,,,,1,4,,,,12,120,129,,,07,,18,,,569518,1,,554418,,,1977
77IN01226,1973187324,73,2,C7324,,13,740,,8,,,,,,1,4,,133,, 4,139,132,,,07,,18,,,720618,3,,573018,,,1977
77IN01227,1973187329,73,2,C7329,,12,930,,,,,,,,3,4,,840,, 2,133,152,,,07,,18,,,548318,1,,335618,,,1977
77IN01228,1973187331,73,2,C7331,,07,700,,,,,,,,1,4,,002,, 3,136,140,,,07,,18,,,548618,1,,237818,,,1977
77IN01229,1973187336,73,2,C7336,,12,920,,8,,,,,,1,4,,850,, 1,144,143,,,07,,18,,,543818,2,,298618,,,1977
77IN01230,1973187345,73,2,C7345,,07,730,,,,,,,,2,4,,001,, 4,146,164,,,07,,18,,,602718,4,,924814,,,1977
77IN01231,1973187354,73,2,C7354,,10,701,,,,,,,,3,4,,104,, 3,166,156,,,07,,18,,,539118,2,,414418,,,1977
77IN01232,1973187361,73,2,C7361,,07,732,,,,,,,,2,4,,002,, 3,134,146,,,07,,18,,,629318,2,,437718,,,1977
77IN01233,1973187367,73,2,C7367,,12,730,,8,,,,,,2,4,,860,, 2,155,148,,,07,,18,,,602718,2,,962714,,,1977
77IN01234,1973187371,73,2,C7371,,11,752,,8,,,,,,1,4,,111,, 2,148,154,,,07,,18,,,663418,2,,564918,,,1977
77IN01235,1973187383,73,2,C7383,,14,740,,,2,,,,,1,4,,042,, 3,120,130,2,,07,,18,0922,,720618,3,,975914,92,,1977
77IN01236,1973187386,73,2,C7386,,14,732,,,2,,,,,1,4,,042,, 3,116,127,2,,07,,18,0922,,629318,3,,936514,92,,1977
77IN01237,1973187388,73,2,C7388,,10,701,,8,,,,,,2,4,,101,, 2,133,157,,,07,,18,,,539118,2,,304018,,,1977
77IN01238,1973187389,73,2,C7389,,10,700,,8,,,,,,1,4,,101,, 2,129,143,,,07,,18,,,548618,1,,449518,,,1977
77IN01239,1973187401,73,2,C7401,,13,752,,,,,,,,1,4,,134,, 4,134,123,,,07,,18,,,663418,1,,562018,,,1977
77IN01240,1973187409,73,2,C7409,,14,750,,8,2,,,,,3,4,,042,, 2,165,163,2,,07,,18,0922,,636218,3,,408618,92,,1977
77IN01241,1973187412,73,2,C7412,,11,761,,,,,,,,2,4,,112,, 1,117,137,,,07,,18,,,521118,1,,948214,,,1977
77IN01242,1973187418,73,2,C7418,,10,741,,8,,,,,,3,4,,102,, 3,135,131,,,07,,18,,,609818,1,,454118,,,1977
77IN01243,1973187420,73,2,C7420,,13,760,,,,,,,,1,4,,133,, 3,147,149,,,07,,18,,,696118,2,,531418,,,1977
77IN01244,1973187436,73,2,C7436,,07,741,,,,,,,,1,4,,001,, 3,144,159,,,07,,18,,,609818,1,,606518,,,1977
77IN01245,1973187439,73,2,C7439,,12,990,,,,,,,,2,4,,870,, 2,112,120,,,07,,18,,,613318,1,,384718,,,1977
77IN01246,1973187440,73,2,C7440,,10,702,,8,,,,,,2,4,,103,, 2,161,164,,,07,,18,,,562618,1,,226718,,,1977
77IN01247,1973187444,73,2,C7444,,13,742,,8,,,,,,3,4,,131,, 2,129,144,,,07,,18,,,651818,3,,941514,,,1977
77IN01248,1973187447,73,2,C7447,,14,742,,,,,,,,3,4,,,,,,,7,,07,,18,0601,,651818,*,,425318,97,,1977
77IN01249,1973187449,73,2,C7449,,11,741,,,,,,,,2,4,,113,, 3,141,156,,,07,,18,,,609818,1,,919414,,,1977
77IN01250,1973187450,73,2,C7450,,11,741,,8,,,,,,2,4,,114,, 2,143,146,,,07,,18,,,609818,1,,919414,,,1977
77IN01251,1973187453,73,2,C7453,,12,752,,,,,,,,1,4,,880,, 1,154,166,,,07,,18,,,663418,1,,618718,,,1977
77IN01252,1973187454,73,2,C7454,,12,800,,,,,,,,1,4,,890,, 3,135,135,,,07,,18,,,615518,1,,537418,,,1977
77IN01253,1973187456,73,2,C7456,,13,732,,8,,,,,,1,4,,132,, 2,145,150,,,07,,18,,,629318,3,,438818,,,1977
77IN01254,1973187462,73,2,C7462,,10,750,,,,,,,,3,4,,104,, 2,135,139,,,07,,18,,,636218,1,,960914,,,1977
77IN01255,1973187463,73,2,C7463,,11,750,,8,,,,,,3,4,,111,, 1,144,145,,,07,,18,,,636218,2,,960914,,,1977
77IN01256,1973187465,73,2,C7465,,11,730,,,,,,,,2,4,,706,, 3,139,150,,,07,,18,,,602718,1,,880214,,,1977
77IN01257,1973187467,73,2,C7467,,13,750,,,,,,,,1,4,,134,, 2,132,139,,,07,,18,,,636218,1,,945414,,,1977
77IN01258,1973187484,73,2,C7484,,07,730,,,,,,,,2,4,,002,, 2,143,149,,,07,,18,,,602718,2,,849014,,,1977
77IN01259,1973187493,73,2,C7493,,14,762,,8,2,,,,,2,4,,042,, 2,165,180,2,,07,,18,0922,,590318,2,,952114,92,,1977
77IN01260,1973187494,73,2,C7494,,10,762,,,,,,,,2,4,,707,, 2,166,178,,,07,,18,,,590318,2,,952114,,,1977
77IN01261,1973187499,73,2,C7499,,07,870,,,,,,,,1,4,,001,, 2,113,113,,,07,,18,,,575218,3,,551318,,,1977
77IN01262,1973187504,73,2,C7504,,14,750,,,,,,,,2,4,,006,, 2,115,126,,,07,,18,,,636218,3,,925614,,,1977
77IN01263,1973187507,73,2,C7507,,13,741,,8,,,,,,2,4,,131,, 2,121,128,,,07,,18,,,609818,1,,824414,,,1977
77IN01264,1973187510,73,2,C7510,,14,760,,8,,,,,,2,4,,001,, 2,127,133,,,07,,18,,,696118,3,,950814,,,1977
77IN01265,1973187516,73,2,C7516,,11,732,,,,,,,,2,4,,112,, 3,110,118,,,07,,18,,,629318,3,,847214,,,1977
77IN01266,1973187521,73,2,C7521,,12,950,,8,,,,,,1,4,,900,, 2,131,134,,,07,,18,,,571318,2,,420018,,,1977
77IN01267,1973187522,73,2,C7522,,14,752,,,,,,,,1,4,,705,, 3,144,144,,,07,,18,,,663418,3,,519918,,,1977
77IN01268,1973187528,73,2,C7528,,13,732,,8,,,,,,2,4,,132,, 2,115,129,,,07,,18,,,629318,1,,940414,,,1977
77IN01269,1973187532,73,2,C7532,,13,761,,,,,,,,3,4,,133,, 3,171,165,,,07,,18,,,521118,1,,517018,,,1977
77IN01270,1973187537,73,2,C7537,,14,742,,8,3,,,,,1,4,,,,10,147,149,,,07,,18,,,651818,2,,581918,,,1977
77IN01271,1973187545,73,2,C7545,,10,701,,,,,,,,1,4,,101,, 3,170,164,,,07,,18,,,539118,1,,568818,,,1977
77IN01272,1973187549,73,2,C7549,,10,701,,8,,,,,,2,4,,103,, 2,144,160,,,07,,18,,,539118,5,,346418,,,1977
77IN01273,1973187556,73,2,C7556,,07,732,,,,,,,,1,4,,002,, 3,117,109,,,07,,18,,,629318,2,,466818,,,1977
77IN01274,1973187558,73,2,C7558,,12,741,,,,,,,,2,4,,910,, 2,148,164,,,07,,18,,,609818,1,,857214,,,1977
77IN01275,1973187560,73,2,C7560,,12,800,,8,,,,,,1,4,,920,, 2,134,159,,,07,,18,,,615518,1,,622618,,,1977
77IN01276,1973187575,73,2,C7575,,12,840,,8,,,,,,1,4,,930,, 2,119,128,,,07,,18,,,603218,1,,327018,,,1977
77IN01277,1973187578,73,2,C7578,,12,820,,8,,,,,,2,4,,940,, 2,138,139,,,07,,18,,,526718,3,,236318,,,1977
77IN01278,1973187583,73,2,C7583,,07,762,,,,,,,,1,4,,001,, 9,158,172,,,07,,18,,,590318,2,,455418,,,1977
77IN01279,1973187585,73,2,C7585,,07,740,,,,,,,,3,4,,,,,,,6,,07,,18,0510,,720618,*,,953814,16,,1977
77IN01280,1973187592,73,2,C7592,,14,730,,,2,,,,,2,4,,042,, 2,163,169,2,,07,,18,0922,,602718,3,,938314,92,,1977
77IN01281,1973187601,73,2,C7601,,07,741,,,,,,,,1,4,,002,, 2,162,170,,,07,,18,,,609818,1,,942714,,,1977
77IN01282,1973187610,73,2,C7610,,12,910,,,,,,,,1,4,,950,, 3,148,152,,,07,,18,,,606818,2,,537218,,,1977
