UID,ID10,YR,SEX,ETAG,BD1,LINE,PEN,TRT1,TRT2,REG,TYPE,INBR,TBR,ADAM,DINBR,STM,TM,HORN,BPEN,YRWT,FACE,BAG,SPRGWT,FALLWT,DISP,LNDAM,STAPL,CLFL,BRD,DAYDIS,GRFL,FLGR,SIRE,BAND,IDX,DAM,C78,C79,C80,YRREC,AGE
67IN00168,1964116093,64,2,R6093,1,19,190,,,,,45,,4,,07,1,,,084,,,,,6,,082,033,11,0424,076,2,580611,,,564911,,,,1967,3.0
67IN00169,1964116095,64,1,R6095,1,21,210,,,,,30,,4,,07,1,,,070,12,,152,175,3,,071,039,11,0801,129,2,522911,,,436111,,,,1967,3.0
67IN00170,1964116096,64,2,R6096,1,27,270,,,,,41,,4,,07,1,,,088,,,120,141,3,,089,048,11,1003,127,2,547711,3,,569111,,,,1967,3.0
67IN00171,1964116099,64,2,R6099,1,34,340,,,,,42,,4,,07,1,, 31,073,,,105,124,2,,071,033,11,0921,093,2,578011,1,,549811,,,,1967,3.0
67IN00172,1964116100,64,2,R6100,1,24,240,,,,,30,,4,,07,1,,240,091,,,130,146,,,087,042,11,,103,2,577111,1,,560211,,,,1967,3.0
67IN00173,1964116101,64,2,R6101,1,27,270,,,,,35,,4,,07,1,, 30,082,,,123,137,2,,077,034,11,0921,089,2,547711,1,,469711,,,,1967,3.0
67IN00174,1964116103,64,2,R6103,1,24,240,,,,,33,,4,,07,1,,240,092,,,133,151,,,087,041,11,,102,2,577111,1,,550111,,,,1967,3.0
67IN00175,1964116105,64,2,R6105,1,24,240,,,,,29,,4,,07,1,,240,106,,,139,172,,,080,051,11,,141,2,577111,1,,477711,,,,1967,3.0
67IN00176,1964116108,64,2,R6108,1,19,190,,,,,45,,4,,07,1,, 30,090,,,120,141,2,,087,044,11,0921,107,3,580611,1,,541811,,,,1967,3.0
67IN00177,1964116110,64,2,R6110,1,32,320,,,,,26,,4,,07,1,,320,078,,,112,145,,,066,032,11,,095,2,578511,1,,569511,,,,1967,3.0
67IN00178,1964116112,64,2,R6112,1,34,340,,,,,48,,4,,07,1,, 31,069,,,114,108,2,,081,029,11,0921,068,2,578011,3,,518111,,,,1967,3.0
67IN00179,1964116122,64,2,R6122,1,32,320,,,,,28,,4,,07,1,,320,094,,,133,138,,,076,044,11,,122,2,578511,3,,513511,,,,1967,3.0
67IN00180,1964116124,64,2,R6124,1,20,200,,,,,41,,4,,07,1,, 31,081,,,126,128,2,,071,031,11,0921,087,2,569911,3,,570911,,,,1967,3.0
67IN00181,1964116130,64,1,R6130,1,23,230,,,,,29,,4,,07,1,,209,098,10,,133,168,2,,064,038,11,0921,131,2,581911,,196,478711,,,,1967,3.0
67IN00182,1964116131,64,2,R6131,1,23,230,,,,,29,,4,,07,1,,,092,,,,,6,,071,034,11,0519,091,2,581911,,,547911,,,,1967,3.0
67IN00183,1964116132,64,2,R6132,1,23,230,,,,,29,,4,,07,1,, 30,104,,,134,150,2,,072,046,11,0921,124,4,581911,1,,547911,,,,1967,3.0
67IN00184,1964116133,64,2,R6133,1,23,230,,,,,22,,4,,07,1,, 30,089,,,113,140,2,,083,040,11,0921,099,2,581911,3,,565711,,,,1967,3.0
67IN00185,1964116136,64,2,R6136,1,32,320,,,,,26,,4,,07,1,,320,105,,,133,166,,,081,048,11,,132,2,578511,8,,524311,,,,1967,3.0
67IN00186,1964116140,64,2,R6140,1,27,270,,,,,36,,4,,07,1,, 30,088,,,133,148,2,,074,036,11,0921,096,2,547711,2,,529711,,,,1967,3.0
67IN00187,1964116141,64,2,R6141,1,27,270,,,,,36,,4,,07,1,,,082,,,128,147,3,,092,036,11,1003,084,2,547711,1,,529711,,,,1967,3.0
67IN00188,1964116142,64,2,R6142,1,27,270,,,,,40,,4,,07,1,, 30,097,,,134,154,2,,086,039,11,0921,095,2,547711,1,,571911,,,,1967,3.0
67IN00189,1964116147,64,2,R6147,1,19,190,,,,,37,,4,,07,1,,,078,,,116,98,3,,082,033,11,1003,081,2,580611,1,,471311,,,,1967,3.0
67IN00190,1964116148,64,2,R6148,1,27,270,,,,,36,,4,,07,1,, 30,093,,,133,153,2,,073,039,11,0921,110,2,547711,1,,480011,,,,1967,3.0
67IN00191,1964116149,64,2,R6149,1,34,340,,,,,53,,4,,07,1,, 31,068,,,103,124,2,,071,030,11,0921,080,2,578011,1,,579711,,,,1967,3.0
67IN00192,1964116150,64,2,R6150,1,24,240,,,,,31,,4,,07,1,,000,088,,,122,153,,,075,035,11,,094,2,577111,1,,563511,,,,1967,3.0
67IN00193,1964116152,64,2,R6152,1,32,320,,,,,35,,4,,07,1,,320,068,,,126,145,,,058,021,11,,066,2,578511,1,,578611,,,,1967,3.0
67IN00194,1964116153,64,2,R6153,1,21,210,,,,,50,,4,,07,1,,,068,,,102,108,3,,096,040,11,1003,096,3,522911,3,,561611,,,,1967,3.0
67IN00195,1964116154,64,2,R6154,1,19,190,,,,,43,,4,,07,1,, 31,078,,,116,133,2,,089,030,11,0921,062,2,580611,8,,513811,,,,1967,3.0
67IN00196,1965116159,65,2,R6159,1,82,234,,4,,K,,,3,,07,7,,22,108,,,147,163,,32,062,044,11,,128,2,596011,2,,574111,,,,1967,2.0
67IN00197,1965116160,65,2,R6160,1,21,210,,1,,K,41,,3,,07,1,,,087,,,,,6,,092,054,11,0502,124,4,594211,,,575211,,,,1967,2.0
67IN00198,1965116161,65,1,R6161,1,23,231,,,,,24,,3,,07,/,,,113,14,,155,182,,23,091,050,11,,106,2,597611,,,526311,,,,1967,2.0
67IN00199,1965116162,65,1,R6162,1,23,231,,,,,24,,3,,07,1,,,115,14,,153,180,,23,080,044,11,,121,K,597611,,,526311,,,,1967,2.0
67IN00200,1965116163,65,1,R6163,1,27,270,,,,,38,,3,,07,1,,,110,11,,145,175,,27,086,060,11,,160,2,590211,,,569111,,,,1967,2.0
67IN00201,1965116167,65,2,R6167,1,82,234,,1,,K,,,3,,07,7,,17,100,,,134,146,,32,076,048,11,,134,2,596011,2,,556211,,,,1967,2.0
67IN00202,1965116168,65,1,R6168,1,34,340,,,,,46,,3,,07,1,,,115,10,,160,181,,34,087,046,11,,099,2,593711,,,549911,,,,1967,2.0
67IN00203,1965116171,65,2,R6171,1,82,205,,4,,K,,,3,,07,7,,23,093,,,111,132,,24,093,037,11,,074,2,596911,2,,563411,,,,1967,2.0
67IN00204,1965116172,65,2,R6172,1,82,275,,1,,K,,,3,,07,7,,,107,,,133,157,3,,083,044,11,1003,103,2,594611,2,,564911,,,,1967,2.0
67IN00205,1965116173,65,2,R6173,1,82,215,,4,,K,,,3,,07,7,,18,100,,,128,133,,34,090,048,11,,117,2,591211,2,,551411,,,,1967,2.0
67IN00206,1965116174,65,2,R6174,1,82,274,,7,,K,,,3,,07,7,,24,094,,,122,146,,19,083,041,11,,098,2,590211,2,,558911,,,,1967,2.0
67IN00207,1965116176,65,1,R6176,1,20,201,,,,,34,,3,,07,1,,,082,12,,120,140,,20,072,028,11,,080,2,596911,,,543411,,,,1967,2.0
67IN00208,1965116177,65,2,R6177,1,23,231,,4,,K,25,,3,,07,1,,19,108,,,142,156,,23,075,054,11,,154,2,597611,2,,570311,,,,1967,2.0
67IN00209,1965116178,65,2,R6178,1,82,235,,7,,K,,,3,,07,7,,25,096,,,115,137,,32,072,043,11,,111,2,597611,2,,562511,,,,1967,2.0
67IN00210,1965116180,65,2,R6180,1,82,324,,1,,K,,,3,,07,7,,20,092,,,125,145,,23,072,033,11,,086,2,592711,8,,491411,,,,1967,2.0
67IN00211,1965116181,65,2,R6181,1,82,324,,4,,K,,,3,,07,7,,26,099,,,124,144,,23,079,036,11,,085,2,592711,2,,491411,,,,1967,2.0
67IN00212,1965116182,65,2,R6182,1,20,200,,4,,K,38,,3,,07,1,,21,089,,,106,136,,20,082,041,11,,106,2,590811,1,,570811,,,,1967,2.0
67IN00213,1965116184,65,1,R6184,1,34,340,,,,,45,,3,,07,1,,199,096,14,,124,155,2,34,089,047,11,0921,097,2,593711,,204,597311,,,,1967,2.0
67IN00214,1965116185,65,2,R6185,1,24,241,,7,,K,30,,3,,07,1,,22,094,,,111,132,,24,080,042,11,,107,2,575911,2,,563511,,,,1967,2.0
67IN00215,1965116186,65,2,R6186,1,82,345,,7,,K,,,3,,07,7,,17,095,,,134,155,,21,070,042,11,,111,2,582711,2,,563811,,,,1967,2.0
67IN00216,1965116190,65,2,R6190,1,82,275,,4,,K,,,3,,07,7,,23,107,,,142,160,,19,070,032,11,,080,2,594611,2,,583911,,,,1967,2.0
67IN00217,1965116191,65,2,R6191,1,34,341,,4,,,43,,3,,07,1,,,086,,,,,6,,078,034,11,0424,082,2,582711,,,518111,,,,1967,2.0
67IN00218,1965116193,65,2,R6193,1,82,274,,1,,K,,,3,,07,7,,18,112,,,143,161,,19,074,031,11,,075,2,590211,2,,509011,,,,1967,2.0
67IN00219,1965116195,65,1,R6195,1,34,340,,,,,43,,3,,07,1,,,112,11,,162,180,,34,100,053,11,,108,2,593711,,,483611,,,,1967,2.0
67IN00220,1965116196,65,2,R6196,1,82,344,,1,,K,,,3,,07,7,,24,094,,,128,142,,21,100,043,11,,085,2,593711,2,,576711,,,,1967,2.0
67IN00221,1965116197,65,2,R6197,1,82,275,,7,,K,,,3,,07,7,,19,098,,,138,156,,19,078,042,11,,104,2,594611,2,,542411,,,,1967,2.0
67IN00222,1965116199,65,2,R6199,1,82,214,,7,,K,,,3,,07,7,,25,094,,,116,134,,34,078,041,11,,108,2,594211,2,,526511,,,,1967,2.0
67IN00223,1965116203,65,2,R6203,1,82,235,,4,,K,,,3,,07,7,,20,100,,,123,138,,32,074,037,11,,101,2,597611,2,,516711,,,,1967,2.0
67IN00224,1965116204,65,2,R6204,1,24,241,,4,,K,27,,3,,07,1,,26,091,,,115,133,,24,091,047,11,,107,2,575911,2,,533711,,,,1967,2.0
67IN00225,1965116208,65,1,R6208,1,32,320,,,,,28,,3,,07,1,,,090,12,,130,153,,32,077,033,11,,092,2,592711,,,525311,,,,1967,2.0
67IN00226,1965116210,65,1,R6210,1,19,190,,,,,42,,3,,07,1,,,095,14,,133,153,,19,082,034,11,,088,2,588411,,,573111,,,,1967,2.0
67IN00227,1965116212,65,1,R6212,1,24,241,,,,,38,,3,,07,1,,,108,11,,155,,3,24,078,037,11,0601,099,2,575911,,,582511,,,,1967,2.0
67IN00228,1965116219,65,2,R6219,1,32,320,,1,,K,30,,3,,07,1,,,100,,,,,6,,082,038,11,0418,088,2,592711,,,561411,,,,1967,2.0
67IN00229,1965116220,65,2,R6220,1,21,211,,7,,K,39,,3,,07,1,,21,090,,,114,133,,21,082,034,11,,072,3,591211,2,,561611,,,,1967,2.0
67IN00230,1965116227,65,1,R6227,1,27,271,,,,,52,,3,,07,1,,210,083,09,,125,138,2,27,074,036,11,0921,101,K,594611,,210,571911,,,,1967,2.0
67IN00231,1965116228,65,1,R6228,1,32,321,,,,,27,,3,,07,1,,,108,13,,128,158,,32,080,044,11,,122,2,597211,,,577311,,,,1967,2.0
67IN00232,1965116230,65,2,R6230,1,82,214,,4,,K,,,3,,07,7,,22,100,,,122,141,,34,079,052,11,,141,2,594211,2,,580711,,,,1967,2.0
67IN00233,1965116231,65,1,R6231,1,32,321,,,,,24,,3,,07,1,,,113,12,,150,170,,32,078,048,11,,136,2,597211,,,548411,,,,1967,2.0
67IN00234,1965116232,65,1,R6232,1,23,230,,,,,22,,3,,07,1,,,106,15,,125,155,3,23,068,040,11,0801,097,K,596011,,,568311,,,,1967,2.0
67IN00235,1965116233,65,2,R6233,1,23,230,,7,,K,22,,3,,07,1,,17,090,,,125,162,,23,060,028,11,,082,2,596011,2,,568311,,,,1967,2.0
67IN00236,1965116234,65,2,R6234,1,23,230,,1,,,24,,3,,07,1,,,113,,,,,6,,076,035,11,0420,085,2,596011,,,547911,,,,1967,2.0
67IN00237,1965116237,65,1,R6237,1,19,191,,,,,40,,3,,07,1,,,100,14,,126,155,,19,072,037,11,,083,2,575311,,,520311,,,,1967,2.0
67IN00238,1966116241,66,2,R6241,1,23,230,,,,,19,,2,,07,1,1, 29,088,15,,88,112,2,,066,,11,0921,075,2,602111,,,569811,,,,1967,1.0
67IN00239,1966116243,66,2,R6243,1,82,244,,,,,,,2,,07,7,3,60,096,14,,96,120,,19,089,,11,,101,2,603111,,,581711,,,,1967,1.0
67IN00240,1966116244,66,2,R6244,1,82,244,,,,,,,2,,07,7,1,57,090,11,,90,125,,19,100,,11,,093,2,603111,,,552411,,,,1967,1.0
67IN00241,1966116245,66,2,R6245,1,82,204,,,,,,,2,,07,7,3,59,100,13,,100,122,,32,091,,11,,122,2,598111,,,578611,,,,1967,1.0
67IN00242,1966116246,66,2,R6246,1,24,241,,,,,,,2,,07,1,,,,,,,,7,,,,11,0529,,,603611,,,602411,,,,1967,1.0
67IN00243,1966116247,66,2,R6247,1,32,321,,,,,,,2,,07,1,1,320,077,12,,77,110,,,087,,11,,073,2,610911,,,524311,,,,1967,1.0
67IN00244,1966116248,66,1,R6248,1,19,190,,,,,,,2,,07,1,,,,,,115,130,3,,,,11,0801,124,2,596511,,,471311,,,,1967,1.0
67IN00245,1966116249,66,1,R6249,1,82,195,,,,,,,2,,07,7,,,,,,126,,3,,,,11,0606,,,580611,,,563411,,,,1967,1.0
67IN00246,1966116251,66,1,R6251,1,20,200,,,,,31,,2,,07,1,,,,,,73,89,3,,,,11,0801,069,K,598111,,,508311,,,,1967,1.0
67IN00247,1966116252,66,2,R6252,1,20,200,,,,,31,,2,,07,1,3, 29,073,12,,73,98,2,,076,,11,0921,088,2,598111,,,508311,,,,1967,1.0
67IN00248,1966116253,66,2,R6253,1,82,324,,,,,,,2,,07,7,1,50,090,12,,90,125,,20,085,,11,,102,2,604211,,,475611,,,,1967,1.0
67IN00249,1966116255,66,1,R6255,1,24,240,,,,,42,,2,,07,1,,,,,,91,142,,,,,11,,148,3,603111,,,601911,,,,1967,1.0
67IN00250,1966116257,66,1,R6257,1,34,341,,,,,50,,2,,07,1,,,,,,108,133,3,,,,11,0801,114,2,598611,,,585011,,,,1967,1.0
67IN00251,1966116258,66,1,R6258,1,24,241,,,,,27,,2,,07,1,,,,,,112,93,,,,,11,,093,2,603611,,,533511,,,,1967,1.0
67IN00252,1966116259,66,2,R6259,1,24,241,,,,,27,,2,,07,1,3,000,105,14,,105,126,,,091,,11,,100,2,603611,,,533511,,,,1967,1.0
67IN00253,1966116260,66,2,R6260,1,21,210,,,,,45,,2,,07,1,1, 29,078,12,,78,109,2,,093,,11,0921,126,3,607511,,,599111,,,,1967,1.0
67IN00254,1966116262,66,1,R6262,1,24,240,,,,,33,,2,,07,1,,,,,,115,150,,,,,11,,140,2,603111,,,563511,,,,1967,1.0
67IN00255,1966116263,66,1,R6263,1,32,321,,,,,41,,2,,07,1,,,,,,98,125,3,,,,11,0801,092,2,610911,,,612211,,,,1967,1.0
67IN00256,1966116267,66,1,R6267,1,21,210,,,,,43,,2,,07,1,,,,,,93,125,3,,,,11,0801,093,2,607511,,,563811,,,,1967,1.0
67IN00257,1966116268,66,1,R6268,1,21,210,,,,,43,,2,,07,1,,,,,,126,152,,,,,11,,134,2,607511,,,563811,,,,1967,1.0
67IN00258,1966116269,66,1,R6269,1,32,321,,,,,24,,2,,07,1,,,,,,67,90,3,,,,11,0801,058,K,610911,,,562511,,,,1967,1.0
67IN00259,1966116270,66,2,R6270,1,32,321,,,,,24,,2,,07,1,1,320,085,11,,85,118,,,070,,11,,090,2,610911,,,562511,,,,1967,1.0
67IN00260,1966116271,66,2,R6271,1,82,324,,,,,,,2,,07,7,3,64,092,11,,92,118,,20,085,,11,,100,2,604211,,,586311,,,,1967,1.0
67IN00261,1966116272,66,2,R6272,1,27,270,,,,,46,,2,,07,1,3, 29,072,10,,72,99,2,,088,,11,0921,078,2,602711,,,563311,,,,1967,1.0
67IN00262,1966116273,66,2,R6273,1,32,320,,,,,36,,2,,07,1,1,320,066,13,,66,94,,,066,,11,,067,2,604211,,,611011,,,,1967,1.0
67IN00263,1966116274,66,2,R6274,1,20,200,,,,,40,,2,,07,1,3, 29,077,14,,77,98,2,,083,,11,0921,096,2,598111,,,603311,,,,1967,1.0
67IN00264,1966116275,66,1,R6275,1,82,194,,,,,,,2,,07,7,,,,,,121,,3,,,,11,0606,,,596511,,,597911,,,,1967,1.0
67IN00265,1966116276,66,2,R6276,1,82,195,,,,,,,2,,07,7,1,62,100,09,,100,133,,24,084,,11,,104,2,580611,,,601011,,,,1967,1.0
67IN00266,1966116277,66,2,R6277,1,23,231,,,,,19,,2,,07,1,1, 29,091,10,,91,120,2,,064,,11,0921,082,2,608411,,,538811,,,,1967,1.0
67IN00267,1966116278,66,2,R6278,1,23,231,,,,,19,,2,,07,1,,,,,,,,7,,,,11,0529,,,608411,,,538811,,,,1967,1.0
67IN00268,1966116281,66,1,R6281,1,34,341,,,,,52,,2,,07,1,,,,,,115,140,3,,,,11,0801,124,2,598611,,,609911,,,,1967,1.0
67IN00269,1966116283,66,1,R6283,1,34,340,,,,,43,,2,,07,1,,,,,,96,115,,,,,11,,101,2,578011,,,597311,,,,1967,1.0
67IN00270,1966116284,66,1,R6284,1,34,340,,,,,58,,2,,07,1,,,,,,82,110,3,,,,11,0801,079,2,578011,,,513211,,,,1967,1.0
67IN00271,1966116285,66,2,R6285,1,82,194,,,,,,,2,,07,7,1,54,094,15,,94,114,,24,077,,11,,095,2,596511,,,560211,,,,1967,1.0
67IN00272,1966116287,66,1,R6287,1,27,271,,,,,35,,2,,07,1,,,,,,118,135,3,,,,11,0801,111,2,599811,,,469711,,,,1967,1.0
67IN00273,1966116288,66,2,R6288,1,19,190,,,,,38,,2,,07,1,3, 29,099,12,,99,132,2,,080,,11,0921,114,2,596511,,,583911,,,,1967,1.0
67IN00274,1966116290,66,2,R6290,1,27,271,,,,,41,,2,,07,1,3, 29,097,10,,97,120,2,,086,,11,0921,092,2,599811,,,566711,,,,1967,1.0
67IN00275,1966116291,66,2,R6291,1,21,211,,,,,41,,2,,07,1,3,,076,12,,76,103,3,,087,,11,1003,084,2,609511,,,605211,,,,1967,1.0
67IN00276,1966116293,66,1,R6293,1,23,231,,,,,,,2,,07,,,,,,,105,135,3,,,,11,0801,109,2,608411,,,568311,,,,1967,1.0
67IN00277,1966116296,66,2,R6296,1,19,190,,,,,48,,2,,07,1,3, 29,098,13,,98,123,2,,081,,11,0921,113,2,596511,,,559411,,,,1967,1.0
67IN00278,1966116297,66,2,R6297,1,82,244,,,,,,,2,,07,7,1,61,103,14,,103,135,,19,094,,11,,116,2,603111,,,614711,,,,1967,1.0
67IN00279,1966116298,66,2,R6298,1,82,245,,,,,,,2,,07,7,3,65,100,13,,100,125,,19,084,,11,,140,2,603611,,,583811,,,,1967,1.0
67IN00280,1966116301,66,2,R6301,1,27,270,,,,,50,,2,,07,1,3, 29,073,09,,73,97,2,,079,,11,0921,075,2,602711,,,602611,,,,1967,1.0
67IN00281,1954141899,54,2,X1899,2,36,360,,,,,23,,&,,07,1,,,089,,,118,119,3,,082, 47,14,1003,122,2,0604,8,,,,,,1967,13.0
67IN00282,1955142410,55,2,X2410,2,47,470,,,,,38,,&,,07,1,,,088,,,90,92,3,,090,042,14,1003,097,2,1604,8,,,,,,1967,12.0
67IN00283,1956142886,56,2,X2886,2,54,540,,,,,11,,&,,07,1,, 62,072,,,134,126,2,,082,033,14,0921,061,2,0549,1,,,,,,1967,11.0
67IN00284,1956143024,56,2,X3024,2,50,500,,,,,22,,&,,07,1,,,079,,,118,134,3,,078,032,14,1003,057,1,1705,8,,,,,,1967,11.0
67IN00285,1956143065,56,2,X3065,2,54,540,,,,,15,,&,,07,1,,,085,,,90,,6,,076,037,14,0701,069,1,0549,8,,,,,,1967,11.0
67IN00286,1956143106,56,2,X3106,2,50,500,,,,,18,,&,,07,1,, 62,086,,,138,155,2,,084,029,14,0921,065,2,1705,1,,,,,,1967,11.0
67IN00287,1956143424,56,2,X3424,2,37,370,,,,,22,,&,,07,1,,,083,,,143,155,3,,088,042,14,1003,083,3,1755,3,,,,,,1967,11.0
67IN00288,1957143482,57,2,X3482,2,44,440,,,,,16,,-,,07,1,, 61,097,,,126,141,2,,073,044,14,0921,095,2,2190,8,,,,,,1967,10.0
67IN00289,1957143488,57,2,X3488,2,45,450,,,,,00,,-,,07,1,,,118,,,140,149,3,,093,054,14,1003,113,3,7246,8,,,,,,1967,10.0
67IN00290,1957143582,57,2,X3582,2,50,500,,,,,30,,-,,07,1,, 61,087,,,130,136,2,,075,031,14,0921,063,2,1705,3,,,,,,1967,10.0
67IN00291,1957143590,57,2,X3590,2,47,471,,,,,32,,-,,07,1,, 61,094,,,126,141,2,,069,037,14,0921,076,2,2461,1,,,,,,1967,10.0
67IN00292,1957143591,57,2,X3591,2,37,,,,,,,,-,,07,,,,,,,137,149,8,,,,14,1127,,,,8,,,,,,1967,10.0
67IN00293,1957143684,57,2,X3684,2,22,220,,,,,35,,-,,07,1,,,084,,,135,150,8,,072,037,14,1127,084,2,2249,1,,,,,,1967,10.0
67IN00294,1957143750,57,2,X3750,2,22,220,,,,,35,,-,,07,1,, 61,088,,,125,142,2,,071,037,14,0921,086,2,2249,1,,,,,,1967,10.0
67IN00295,1957143798,57,2,X3798,2,54,540,,,,,20,,-,,07,1,, 61,076,,,100,118,2,,078,042,14,0921,082,2,2123,8,,,,,,1967,10.0
67IN00296,1957143839,57,2,X3839,2,26,260,,,,,20,,-,,07,1,, 61,106,,,153,149,2,,063,039,14,0921,095,2,2638,8,,,,,,1967,10.0
67IN00297,1957143853,57,2,X3853,2,39,390,,,,,11,,-,,07,1,,,082,,,127,137,3,,077,045,14,1003,090,2,0396,1,,,,,,1967,10.0
67IN00298,1957143970,57,2,X3970,2,25,250,,,,,13,,-,,07,1,,,086,,,112,136,3,,073,032,14,1003,073,2,2805,1,,,,,,1967,10.0
67IN00299,1958144057,58,2,X4057,2,50,500,,,,,44,,0,,07,1,,,083,,,133,,3,,066,027,14,1003,059,2,1705,3,,,,,,1967,9.0
67IN00300,1958144084,58,2,X4084,2,26,260,,,,,25,,0,,07,1,,,088,,,124,132,3,,076,038,14,1003,110,2,2638,8,,,,,,1967,9.0
67IN00301,1958144124,58,2,X4124,2,51,510,,,,,18,,0,,07,1,,,086,,,124,128,3,,084,039,14,1003,089,2,2374,1,,,,,,1967,9.0
67IN00302,1958144182,58,2,X4182,2,40,401,,,,,26,,0,,07,1,,,097,,,128,152,3,,074,036,14,1003,102,2,2435,1,,,,,,1967,9.0
67IN00303,1958144214,58,2,X4214,2,46,460,,,,,24,,0,,07,1,,460,088,,,132,156,,,080,042,14,,100,2,1575,2,,,,,,1967,9.0
67IN00304,1958144220,58,2,X4220,2,51,510,,,,,23,,0,,07,1,,,093,,,118,127,3,,079,045,14,1003,100,2,2374,8,,,,,,1967,9.0
67IN00305,1958144221,58,2,X4221,2,29,290,,,,,20,,0,,07,1,, 60,096,,,164,165,2,,081,041,14,0921,129,2,3799,1,,,,,,1967,9.0
67IN00306,1958144252,58,2,X4252,2,44,441,,,,,20,,0,,07,1,, 60,092,,,146,137,2,,081,041,14,0921,119,2,2953,3,,,,,,1967,9.0
67IN00307,1958144295,58,2,X4295,2,47,471,,,,,29,,0,,07,1,, 60,087,,,131,134,2,,080,030,14,0921,081,3,2461,8,,,,,,1967,9.0
67IN00308,1958144392,58,2,X4392,2,22,220,,,,,28,,0,,07,1,, 60,081,,,140,160,2,,071,037,14,0921,099,2,3302,1,,,,,,1967,9.0
67IN00309,1958144394,58,2,X4394,2,53,530,,,,,10,,0,,07,1,, 60,082,,,112,131,2,,079,040,14,0921,098,3,1857,8,,,,,,1967,9.0
67IN00310,1958144408,58,2,X4408,2,39,390,,,,,16,,0,,07,1,, 60,097,,,153,152,2,,079,040,14,0921,102,2,1714,3,,,,,,1967,9.0
67IN00311,1958144479,58,2,X4479,2,47,470,,,,,17,,0,,07,1,,,091,,,149,163,8,,095,045,14,1127,098,2,0603,2,,,,,,1967,9.0
67IN00312,1958144499,58,2,X4499,2,40,400,,,,,33,,0,,07,1,, 60,097,,,157,162,2,,070,030,14,0921,101,2,3087,1,,,,,,1967,9.0
67IN00313,1958144507,58,2,X4507,2,46,461,,,,,23,,0,,07,1,,460,091,,,125,147,,,090,055,14,,104,5,1994,1,,,,,,1967,9.0
67IN00314,1958144533,58,2,X4533,2,40,400,,,,,28,,0,,07,1,, 60,101,,,164,166,2,,072,043,14,0921,127,2,3087,1,,,,,,1967,9.0
67IN00315,1958144574,58,2,X4574,2,50,500,,,,,38,,0,,07,1,, 60,083,,,111,134,2,,071,031,14,0921,073,J,1705,8,,,,,,1967,9.0
67IN00316,1959144609,59,2,X4609,2,50,500,,,,,41,,9,,07,1,, 59,065,,,148,135,2,,055,,14,0921,057,1,1705,1,,,,,,1967,8.0
67IN00317,1959144623,59,2,X4623,2,26,,,,,,,,9,,07,,,,,,,150,150,8,,,,14,1127,,,,3,,,,,,1967,8.0
67IN00318,1959144637,59,2,X4637,2,53,530,,,,,08,,9,,07,1,, 59,079,,,118,135,2,,087,,14,0921,097,2,1857,8,,,,,,1967,8.0
67IN00319,1959144640,59,2,X4640,2,50,500,,,,,19,,9,,07,1,,,092,,,,,7,,072,,14,0601,081,2,1705,,,,,,,1967,8.0
67IN00320,1959144694,59,2,X4694,2,26,260,,,,,21,,9,,07,1,, 59,096,,,125,143,2,,081,,14,0921,107,2,3829,1,,,,,,1967,8.0
67IN00321,1959144697,59,2,X4697,2,35,350,,,,,33,,9,,07,1,,350,073,,,76,98,,,081,,14,,071,1,3327,8,,,,,,1967,8.0
67IN00322,1959144721,59,2,X4721,2,53,530,,,,,14,,9,,07,1,, 59,081,,,123,143,2,,100,,14,0921,097,2,1857,3,,,,,,1967,8.0
67IN00323,1959144736,59,2,X4736,2,45,450,,,,,05,,9,,07,1,, 58,103,,,172,197,2,,083,,14,0921,107,2,2926,1,,,,,,1967,8.0
67IN00324,1959144740,59,2,X4740,2,49,490,,,,,16,,9,,07,1,, 58,093,,,140,168,2,,077,,14,0921,108,2,3253,1,,,,,,1967,8.0
67IN00325,1959144776,59,2,X4776,2,44,440,,,,,31,,9,,07,1,, 58,106,,,153,167,2,,086,,14,0921,111,2,3776,1,,,,,,1967,8.0
67IN00326,1959144789,59,2,X4789,2,40,400,,,,,29,,9,,07,1,,,085,,,144,149,3,,082,,14,1003,105,1,3087,1,,,,,,1967,8.0
67IN00327,1959144811,59,2,X4811,2,51,510,,,,,28,,9,,07,1,, 59,088,,,140,136,2,,091,,14,0921,101,2,2374,3,,,,,,1967,8.0
67IN00328,1959144818,59,2,X4818,2,35,350,,,,,31,,9,,07,1,,350,086,,,142,148,,,083,,14,,088,2,3327,1,,,,,,1967,8.0
67IN00329,1959144822,59,2,X4822,2,51,510,,,,,25,,9,,07,1,, 59,071,,,126,140,2,,083,,14,0921,092,2,2374,8,,,,,,1967,8.0
67IN00330,1959144825,59,2,X4825,2,36,360,,,,,25,,9,,07,1,,,091,,,143,164,3,,085,,14,1127,099,1,2377,1,,,,,,1967,8.0
67IN00331,1959144858,59,2,X4858,2,26,260,,,,,20,,9,,07,1,, 59,086,,,145,152,2,,076,,14,0921,116,2,3829,1,,,,,,1967,8.0
67IN00332,1959144878,59,2,X4878,2,39,391,,,,,20,,9,,07,1,,,082,,,,,6,,084,,14,0417,082,1,1714,,,,,,,1967,8.0
67IN00333,1959144901,59,2,X4901,2,26,260,,,,,20,,9,,07,1,, 58,088,,,146,174,2,,084,,14,0921,084,2,3829,1,,,,,,1967,8.0
67IN00334,1959144907,59,2,X4907,2,50,500,,,,,34,,9,,07,1,, 59,085,,,118,133,2,,070,,14,0921,093,2,1705,8,,,,,,1967,8.0
