UID,ID10,YR,SEX,ETAG,BD1,LINE,PEN,BRD,REG,TYPE,INBR,TBR,AOD,DINBR,TM,HORN,BPEN,YRWT,FACE,FLUSHTRT,SPRGWT,FALLWT,DISP,FLUSHWT,STAPL,CLFL,PENTRT,DAYDIS,GRFL,FLGR,SIRE,BAND,IDX,DAM,C78,AGE,ADAM,YRREC
61IN00210,1958809215,58,2,J9215,,61,,80,,,,,,,,1,049,,15,,,107,,,,,,,,,,,,,,3.0,4,1961
61IN00211,1958809216,58,2,J9216,,61,,80,,,,,,,,1,404,,09,,,106,,,,,,,,,,,,,,3.0,4,1961
61IN00212,1958809217,58,2,J9217,,61,,80,,,,,,,,3,058,,15,,,108,,,,,,,,,,,,,,3.0,4,1961
61IN00213,1958809218,58,2,J9218,,61,,80,,,,,,,,1,414,,08,,,123,,,,,,,,,,,,,,3.0,4,1961
61IN00214,1958809219,58,2,J9219,,61,,80,,,,,,,,1,904,,13,,,117,,,,,,,,,,,,,,3.0,4,1961
61IN00215,1958809220,58,2,J9220,,61,,80,,,,,,,,1,744,,09,,,114,,,,,,,,,,,,,,3.0,4,1961
61IN00216,1958809221,58,2,J9221,,61,,80,,,,,,,,1,754,,10,,,118,,,,,,,,,,,,,,3.0,4,1961
61IN00217,1958809222,58,2,J9222,,61,,80,,,,,,,,1,304,,07,,,136,,,,,,,,,,,,,,3.0,4,1961
61IN00218,1958809223,58,2,J9223,,61,,80,,,,,,,,1,314,,07,,,121,,,,,,,,,,,,,,3.0,4,1961
61IN00219,1958809224,58,2,J9224,,61,,80,,,,,,,,1,814,,10,,,106,,,,,,,,,,,,,,3.0,4,1961
61IN00220,1958809225,58,2,J9225,,61,,80,,,,,,,,1,904,,10,,,108,,,,,,,,,,,,,,3.0,4,1961
61IN00221,1958809226,58,2,J9226,,61,,80,,,,,,,,1,059,,15,,,102,,,,,,,,,,,,,,3.0,4,1961
61IN00222,1958809227,58,2,J9227,,61,,80,,,,,,,,1,068,,15,,,133,,,,,,,,,,,,,,3.0,4,1961
61IN00223,1958809228,58,2,J9228,,61,,80,,,,,,,,3,224,,13,,,123,,,,,,,,,,,,,,3.0,4,1961
61IN00224,1958809229,58,2,J9229,,61,,80,,,,,,,,4,069,,14,,,114,,,,,,,,,,,,,,3.0,4,1961
61IN00225,1958809230,58,2,J9230,,61,,80,,,,,,,,1,748,,09,,,133,,,,,,,,,,,,,,3.0,4,1961
61IN00226,1958809231,58,2,J9231,,61,,80,,,,,,,,1,324,,07,,,103,,,,,,,,,,,,,,3.0,4,1961
61IN00227,1958809232,58,2,J9232,,61,,80,,,,,,,,1,234,,13,,,109,,,,,,,,,,,,,,3.0,4,1961
61IN00228,1958809233,58,2,J9233,,61,,80,,,,,,,,1,244,,13,,,122,,,,,,,,,,,,,,3.0,4,1961
61IN00229,1958809234,58,2,J9234,,61,,80,,,,,,,,1,254,,11,,,111,,,,,,,,,,,,,,3.0,4,1961
61IN00230,1958809235,58,2,J9235,,61,,80,,,,,,,,1,264,,12,,,128,,,,,,,,,,,,,,3.0,4,1961
61IN00231,1958809236,58,2,J9236,,61,,80,,,,,,,,3,118,,10,,,128,,,,,,,,,,,,,,3.0,4,1961
61IN00232,1958809237,58,2,J9237,,61,,80,,,,,,,,5,128,,10,,,104,,,,,,,,,,,,,,3.0,4,1961
61IN00233,1958809238,58,2,J9238,,61,,80,,,,,,,,1,274,,13,,,103,,,,,,,,,,,,,,3.0,4,1961
61IN00234,1958809239,58,2,J9239,,61,,80,,,,,,,,1,284,,13,,,114,,,,,,,,,,,,,,3.0,4,1961
61IN00235,1958809240,58,2,J9240,,61,,80,,,,,,,,1,294,,13,,,117,,,,,,,,,,,,,,3.0,4,1961
61IN00236,1958809241,58,2,J9241,,61,,80,,,,,,,,3,304,,13,,,123,,,,,,,,,,,,,,3.0,4,1961
61IN00237,1958809242,58,2,J9242,,61,,80,,,,,,,,3,748,,09,,,127,,,,,,,,,,,,,,3.0,4,1961
61IN00238,1958809243,58,2,J9243,,61,,80,,,,,,,,1,078,,15,,,121,,,,,,,,,,,,,,3.0,4,1961
61IN00239,1958809244,58,2,J9244,,61,,80,,,,,,,,1,758,,08,,,135,,,,,,,,,,,,,,3.0,4,1961
61IN00240,1958809245,58,2,J9245,,61,,80,,,,,,,,1,314,,11,,,117,,,,,,,,,,,,,,3.0,4,1961
61IN00241,1958809246,58,2,J9246,,61,,80,,,,,,,,1,079,,13,,,108,,,,,,,,,,,,,,3.0,4,1961
61IN00242,1958809247,58,2,J9247,,61,,80,,,,,,,,1,018,,09,,,111,,,,,,,,,,,,,,3.0,4,1961
61IN00243,1958809248,58,2,J9248,,61,,80,,,,,,,,1,019,,10,,,117,,,,,,,,,,,,,,3.0,4,1961
61IN00244,1958809249,58,2,J9249,,61,,80,,,,,,,,3,088,,14,,,120,,,,,,,,,,,,,,3.0,4,1961
61IN00245,1958809250,58,2,J9250,,61,,80,,,,,,,,3,089,,15,,,113,,,,,,,,,,,,,,3.0,4,1961
61IN00246,1958809251,58,2,J9251,,61,,80,,,,,,,,1,028,,10,,,104,,,,,,,,,,,,,,3.0,4,1961
61IN00247,1958809252,58,2,J9252,,61,,80,,,,,,,,1,029,,09,,,107,,,,,,,,,,,,,,3.0,4,1961
61IN00248,1958809253,58,2,J9253,,61,,80,,,,,,,,1,098,,13,,,120,,,,,,,,,,,,,,3.0,4,1961
61IN00249,1958809254,58,2,J9254,,61,,80,,,,,,,,1,038,,09,,,118,,,,,,,,,,,,,,3.0,4,1961
61IN00250,1958809255,58,2,J9255,,61,,80,,,,,,,,5,039,,09,,,127,,,,,,,,,,,,,,3.0,4,1961
61IN00251,1958809256,58,2,J9256,,61,,80,,,,,,,,5,099,,15,,,101,,,,,,,,,,,,,,3.0,4,1961
61IN00252,1958809257,58,2,J9257,,61,,80,,,,,,,,1,048,,07,,,128,,,,,,,,,,,,,,3.0,4,1961
61IN00253,1958809258,58,2,J9258,,61,,80,,,,,,,,3,108,,15,,,122,,,,,,,,,,,,,,3.0,4,1961
61IN00254,1958809259,58,2,J9259,,61,,80,,,,,,,,1,049,,10,,,113,,,,,,,,,,,,,,3.0,4,1961
61IN00255,1958809260,58,2,J9260,,61,,80,,,,,,,,3,758,,15,,,105,,,,,,,,,,,,,,3.0,4,1961
61IN00256,1958809261,58,2,J9261,,61,,80,,,,,,,,1,058,,10,,,123,,,,,,,,,,,,,,3.0,4,1961
61IN00257,1958809262,58,2,J9262,,61,,80,,,,,,,,1,059,,07,,,116,,,,,,,,,,,,,,3.0,4,1961
61IN00258,1958809263,58,2,J9263,,61,,80,,,,,,,,1,068,,10,,,114,,,,,,,,,,,,,,3.0,4,1961
61IN00259,1958809264,58,2,J9264,,61,,80,,,,,,,,3,069,,10,,,152,,,,,,,,,,,,,,3.0,4,1961
61IN00260,1958809265,58,2,J9265,,61,,80,,,,,,,,1,109,,15,,,96,,,,,,,,,,,,,,3.0,4,1961
61IN00261,1958809266,58,2,J9266,,61,,80,,,,,,,,3,044,,15,,,103,,,,,,,,,,,,,,3.0,4,1961
61IN00262,1958809267,58,2,J9267,,61,,80,,,,,,,,5,078,,09,,,116,,,,,,,,,,,,,,3.0,4,1961
61IN00263,1958809268,58,2,J9268,,61,,80,,,,,,,,1,118,,14,,,122,,,,,,,,,,,,,,3.0,4,1961
61IN00264,1958809269,58,2,J9269,,61,,80,,,,,,,,5,079,,09,,,111,,,,,,,,,,,,,,3.0,4,1961
61IN00265,1958809270,58,2,J9270,,61,,80,,,,,,,,3,128,,14,,,111,,,,,,,,,,,,,,3.0,4,1961
61IN00266,1958809271,58,2,J9271,,61,,80,,,,,,,,1,088,,09,,,118,,,,,,,,,,,,,,3.0,4,1961
61IN00267,1958809272,58,2,J9272,,61,,80,,,,,,,,1,089,,09,,,135,,,,,,,,,,,,,,3.0,4,1961
61IN00268,1958809273,58,2,J9273,,61,,80,,,,,,,,1,818,,14,,,117,,,,,,,,,,,,,,3.0,4,1961
61IN00269,1958809274,58,2,J9274,,61,,80,,,,,,,,1,108,,10,,,120,,,,,,,,,,,,,,3.0,4,1961
61IN00270,1958809275,58,2,J9275,,61,,80,,,,,,,,1,109,,09,,,126,,,,,,,,,,,,,,3.0,4,1961
61IN00271,1958809276,58,2,J9276,,61,,80,,,,,,,,1,045,,12,,,122,,,,,,,,,,,,,,3.0,4,1961
61IN00272,1958809277,58,2,J9277,,61,,80,,,,,,,,1,324,,11,,,122,,,,,,,,,,,,,,3.0,4,1961
61IN00273,1958809278,58,2,J9278,,61,,80,,,,,,,,1,908,,13,,,96,,,,,,,,,,,,,,3.0,4,1961
61IN00274,1958809279,58,2,J9279,,61,,80,,,,,,,,4,748,,13,,,110,,,,,,,,,,,,,,3.0,4,1961
61IN00275,1958809280,58,2,J9280,,61,,80,,,,,,,,5,334,,10,,,120,,,,,,,,,,,,,,3.0,4,1961
61IN00276,1958809301,58,2,J9301,,61,,80,,,,,,,,1,014,,12,,,134,,,,,,,,,,,,,,3.0,4,1961
61IN00277,1958809302,58,2,J9302,,61,,80,,,,,,,,1,014,,09,,,132,,,,,,,,,,,,,,3.0,4,1961
61IN00278,1958809303,58,2,J9303,,61,,80,,,,,,,,1,015,,08,,,126,,,,,,,,,,,,,,3.0,4,1961
61IN00279,1958809304,58,2,J9304,,61,,80,,,,,,,,1,015,,11,,,120,,,,,,,,,,,,,,3.0,4,1961
61IN00280,1958809305,58,2,J9305,,61,,80,,,,,,,,1,024,,12,,,130,,,,,,,,,,,,,,3.0,4,1961
61IN00281,1958809307,58,2,J9307,,61,,80,,,,,,,,1,025,,11,,,141,,,,,,,,,,,,,,3.0,4,1961
61IN00282,1958809308,58,2,J9308,,61,,80,,,,,,,,1,025,,08,,,146,,,,,,,,,,,,,,3.0,4,1961
61IN00283,1958809309,58,2,J9309,,61,,80,,,,,,,,1,034,,12,,,144,,,,,,,,,,,,,,3.0,4,1961
61IN00284,1958809311,58,2,J9311,,61,,80,,,,,,,,1,018,,09,,,134,,,,,,,,,,,,,,3.0,4,1961
61IN00285,1958809313,58,2,J9313,,61,,80,,,,,,,,1,035,,07,,,116,,,,,,,,,,,,,,3.0,4,1961
61IN00286,1958809314,58,2,J9314,,61,,80,,,,,,,,1,044,,09,,,131,,,,,,,,,,,,,,3.0,4,1961
61IN00287,1958809315,58,2,J9315,,61,,80,,,,,,,,5,045,,12,,,118,,,,,,,,,,,,,,3.0,4,1961
61IN00288,1958809316,58,2,J9316,,61,,80,,,,,,,,1,054,,09,,,121,,,,,,,,,,,,,,3.0,4,1961
61IN00289,1958809317,58,2,J9317,,61,,80,,,,,,,,1,055,,11,,,128,,,,,,,,,,,,,,3.0,4,1961
61IN00290,1958809319,58,2,J9319,,61,,80,,,,,,,,1,065,,14,,,125,,,,,,,,,,,,,,3.0,4,1961
61IN00291,1958809320,58,2,J9320,,61,,80,,,,,,,,1,074,,09,,,122,,,,,,,,,,,,,,3.0,4,1961
61IN00292,1958809321,58,2,J9321,,61,,80,,,,,,,,1,075,,10,,,132,,,,,,,,,,,,,,3.0,4,1961
61IN00293,1958809322,58,2,J9322,,61,,80,,,,,,,,1,084,,12,,,127,,,,,,,,,,,,,,3.0,4,1961
61IN00294,1958809323,58,2,J9323,,61,,80,,,,,,,,1,085,,09,,,91,,,,,,,,,,,,,,3.0,4,1961
61IN00295,1958809325,58,2,J9325,,61,,80,,,,,,,,3,095,,07,,,124,,,,,,,,,,,,,,3.0,4,1961
61IN00296,1958809327,58,2,J9327,,61,,80,,,,,,,,1,104,,09,,,115,,,,,,,,,,,,,,3.0,4,1961
61IN00297,1958809328,58,2,J9328,,61,,80,,,,,,,,1,105,,09,,,140,,,,,,,,,,,,,,3.0,4,1961
61IN00298,1958809329,58,2,J9329,,61,,80,,,,,,,,1,114,,13,,,113,,,,,,,,,,,,,,3.0,4,1961
61IN00299,1958809331,58,2,J9331,,61,,80,,,,,,,,1,124,,09,,,122,,,,,,,,,,,,,,3.0,4,1961
61IN00300,1958809332,58,2,J9332,,61,,80,,,,,,,,1,125,,12,,,121,,,,,,,,,,,,,,3.0,4,1961
61IN00301,1958809333,58,2,J9333,,61,,80,,,,,,,,1,134,,09,,,121,,,,,,,,,,,,,,3.0,4,1961
61IN00302,1958809334,58,2,J9334,,61,,80,,,,,,,,1,135,,08,,,131,,,,,,,,,,,,,,3.0,4,1961
61IN00303,1958809335,58,2,J9335,,61,,80,,,,,,,,1,144,,08,,,122,,,,,,,,,,,,,,3.0,4,1961
61IN00304,1958809337,58,2,J9337,,61,,80,,,,,,,,1,154,,12,,,119,,,,,,,,,,,,,,3.0,4,1961
61IN00305,1958809338,58,2,J9338,,61,,80,,,,,,,,1,155,,13,,,123,,,,,,,,,,,,,,3.0,4,1961
61IN00306,1958809339,58,2,J9339,,61,,80,,,,,,,,1,164,,10,,,120,,,,,,,,,,,,,,3.0,4,1961
61IN00307,1958809340,58,2,J9340,,61,,80,,,,,,,,1,165,,12,,,114,,,,,,,,,,,,,,3.0,4,1961
61IN00308,1958809341,58,2,J9341,,61,,80,,,,,,,,1,174,,11,,,127,,,,,,,,,,,,,,3.0,4,1961
61IN00309,1958809342,58,2,J9342,,61,,80,,,,,,,,1,175,,10,,,126,,,,,,,,,,,,,,3.0,4,1961
61IN00310,1958809343,58,2,J9343,,61,,80,,,,,,,,1,184,,09,,,144,,,,,,,,,,,,,,3.0,4,1961
61IN00311,1958809346,58,2,J9346,,61,,80,,,,,,,,1,205,,10,,,130,,,,,,,,,,,,,,3.0,4,1961
61IN00312,1958809349,58,2,J9349,,61,,80,,,,,,,,1,404,,09,,,142,,,,,,,,,,,,,,3.0,4,1961
61IN00313,1958809350,58,2,J9350,,61,,80,,,,,,,,1,414,,11,,,136,,,,,,,,,,,,,,3.0,4,1961
61IN00314,1958809351,58,2,J9351,,61,,80,,,,,,,,3,814,,12,,,118,,,,,,,,,,,,,,3.0,4,1961
61IN00315,1958809352,58,2,J9352,,61,,80,,,,,,,,1,904,,07,,,119,,,,,,,,,,,,,,3.0,4,1961
61IN00316,1958809353,58,2,J9353,,61,,80,,,,,,,,1,744,,09,,,139,,,,,,,,,,,,,,3.0,4,1961
61IN00317,1958809354,58,2,J9354,,61,,80,,,,,,,,1,754,,09,,,128,,,,,,,,,,,,,,3.0,4,1961
61IN00318,1958809355,58,2,J9355,,61,,80,,,,,,,,1,028,,13,,,130,,,,,,,,,,,,,,3.0,4,1961
61IN00319,1958809358,58,2,J9358,,61,,80,,,,,,,,1,244,,09,,,140,,,,,,,,,,,,,,3.0,4,1961
61IN00320,1958809360,58,2,J9360,,61,,80,,,,,,,,1,274,,09,,,148,,,,,,,,,,,,,,3.0,4,1961
61IN00321,1958809361,58,2,J9361,,61,,80,,,,,,,,1,284,,08,,,125,,,,,,,,,,,,,,3.0,4,1961
61IN00322,1958809362,58,2,J9362,,61,,80,,,,,,,,1,294,,09,,,118,,,,,,,,,,,,,,3.0,4,1961
61IN00323,1958809363,58,2,J9363,,61,,80,,,,,,,,1,029,,11,,,135,,,,,,,,,,,,,,3.0,4,1961
61IN00324,1958809364,58,2,J9364,,61,,80,,,,,,,,1,304,,12,,,146,,,,,,,,,,,,,,3.0,4,1961
61IN00325,1958809365,58,2,J9365,,61,,80,,,,,,,,1,314,,13,,,118,,,,,,,,,,,,,,3.0,4,1961
61IN00326,1958809366,58,2,J9366,,61,,80,,,,,,,,1,324,,07,,,122,,,,,,,,,,,,,,3.0,4,1961
61IN00327,1958809367,58,2,J9367,,61,,80,,,,,,,,1,334,,09,,,118,,,,,,,,,,,,,,3.0,4,1961
61IN00328,1958809368,58,2,J9368,,61,,80,,,,,,,,1,054,,09,,,150,,,,,,,,,,,,,,3.0,4,1961
61IN00329,1958809369,58,2,J9369,,61,,80,,,,,,,,1,064,,09,,,122,,,,,,,,,,,,,,3.0,4,1961
61IN00330,1958809370,58,2,J9370,,61,,80,,,,,,,,1,038,,09,,,128,,,,,,,,,,,,,,3.0,4,1961
61IN00331,1958809372,58,2,J9372,,61,,80,,,,,,,,1,065,,13,,,133,,,,,,,,,,,,,,3.0,4,1961
61IN00332,1958809373,58,2,J9373,,61,,80,,,,,,,,1,074,,09,,,122,,,,,,,,,,,,,,3.0,4,1961
61IN00333,1958809374,58,2,J9374,,61,,80,,,,,,,,1,075,,10,,,138,,,,,,,,,,,,,,3.0,4,1961
61IN00334,1958809375,58,2,J9375,,61,,80,,,,,,,,1,084,,12,,,134,,,,,,,,,,,,,,3.0,4,1961
61IN00335,1958809376,58,2,J9376,,61,,80,,,,,,,,1,085,,10,,,156,,,,,,,,,,,,,,3.0,4,1961
61IN00336,1958809377,58,2,J9377,,61,,80,,,,,,,,1,094,,09,,,126,,,,,,,,,,,,,,3.0,4,1961
61IN00337,1958809378,58,2,J9378,,61,,80,,,,,,,,1,095,,12,,,135,,,,,,,,,,,,,,3.0,4,1961
61IN00338,1958809379,58,2,J9379,,61,,80,,,,,,,,1,104,,11,,,107,,,,,,,,,,,,,,3.0,4,1961
61IN00339,1958809380,58,2,J9380,,61,,80,,,,,,,,1,105,,06,,,123,,,,,,,,,,,,,,3.0,4,1961
61IN00340,1958809381,58,2,J9381,,61,,80,,,,,,,,1,114,,09,,,108,,,,,,,,,,,,,,3.0,4,1961
61IN00341,1958809382,58,2,J9382,,61,,80,,,,,,,,1,115,,12,,,122,,,,,,,,,,,,,,3.0,4,1961
61IN00342,1958809383,58,2,J9383,,61,,80,,,,,,,,4,124,,11,,,147,,,,,,,,,,,,,,3.0,4,1961
61IN00343,1958809384,58,2,J9384,,61,,80,,,,,,,,1,125,,09,,,138,,,,,,,,,,,,,,3.0,4,1961
61IN00344,1958809385,58,2,J9385,,61,,80,,,,,,,,1,134,,09,,,135,,,,,,,,,,,,,,3.0,4,1961
61IN00345,1958809386,58,2,J9386,,61,,80,,,,,,,,1,135,,10,,,143,,,,,,,,,,,,,,3.0,4,1961
61IN00346,1958809387,58,2,J9387,,61,,80,,,,,,,,1,144,,09,,,128,,,,,,,,,,,,,,3.0,4,1961
61IN00347,1958809388,58,2,J9388,,61,,80,,,,,,,,1,145,,09,,,134,,,,,,,,,,,,,,3.0,4,1961
61IN00348,1958809390,58,2,J9390,,61,,80,,,,,,,,1,155,,12,,,118,,,,,,,,,,,,,,3.0,4,1961
61IN00349,1958809391,58,2,J9391,,61,,80,,,,,,,,1,164,,07,,,134,,,,,,,,,,,,,,3.0,4,1961
61IN00350,1958809392,58,2,J9392,,61,,80,,,,,,,,1,165,,11,,,131,,,,,,,,,,,,,,3.0,4,1961
61IN00351,1958809393,58,2,J9393,,61,,80,,,,,,,,1,174,,10,,,146,,,,,,,,,,,,,,3.0,4,1961
61IN00352,1958809394,58,2,J9394,,61,,80,,,,,,,,1,175,,09,,,124,,,,,,,,,,,,,,3.0,4,1961
61IN00353,1958809395,58,2,J9395,,61,,80,,,,,,,,1,184,,10,,,123,,,,,,,,,,,,,,3.0,4,1961
61IN00354,1958809396,58,2,J9396,,61,,80,,,,,,,,1,185,,13,,,128,,,,,,,,,,,,,,3.0,4,1961
61IN00355,1958809397,58,2,J9397,,61,,80,,,,,,,,1,204,,12,,,127,,,,,,,,,,,,,,3.0,4,1961
61IN00356,1958809399,58,2,J9399,,61,,80,,,,,,,,1,214,,12,,,124,,,,,,,,,,,,,,3.0,4,1961
61IN00357,1958809400,58,2,J9400,,61,,80,,,,,,,,1,215,,11,,,127,,,,,,,,,,,,,,3.0,4,1961
61IN00358,1958809401,58,2,J9401,,61,,80,,,,,,,,1,404,,09,,,142,,,,,,,,,,,,,,3.0,4,1961
61IN00359,1958809402,58,2,J9402,,61,,80,,,,,,,,1,414,,09,,,126,,,,,,,,,,,,,,3.0,4,1961
61IN00360,1958809403,58,2,J9403,,61,,80,,,,,,,,1,814,,12,,,122,,,,,,,,,,,,,,3.0,4,1961
61IN00361,1958809404,58,2,J9404,,61,,80,,,,,,,,1,904,,12,,,138,,,,,,,,,,,,,,3.0,4,1961
61IN00362,1958809405,58,2,J9405,,61,,80,,,,,,,,1,744,,09,,,143,,,,,,,,,,,,,,3.0,4,1961
61IN00363,1958809406,58,2,J9406,,61,,80,,,,,,,,1,754,,09,,,124,,,,,,,,,,,,,,3.0,4,1961
61IN00364,1958809407,58,2,J9407,,61,,80,,,,,,,,1,224,,09,,,118,,,,,,,,,,,,,,3.0,4,1961
61IN00365,1958809409,58,2,J9409,,61,,80,,,,,,,,1,244,,09,,,142,,,,,,,,,,,,,,3.0,4,1961
61IN00366,1958809410,58,2,J9410,,61,,80,,,,,,,,1,254,,10,,,125,,,,,,,,,,,,,,3.0,4,1961
61IN00367,1958809412,58,2,J9412,,61,,80,,,,,,,,1,284,,09,,,131,,,,,,,,,,,,,,3.0,4,1961
61IN00368,1958809413,58,2,J9413,,61,,80,,,,,,,,1,294,,09,,,123,,,,,,,,,,,,,,3.0,4,1961
61IN00369,1958809415,58,2,J9415,,61,,80,,,,,,,,1,314,,12,,,126,,,,,,,,,,,,,,3.0,4,1961
61IN00370,1958809416,58,2,J9416,,61,,80,,,,,,,,1,324,,09,,,140,,,,,,,,,,,,,,3.0,4,1961
61IN00371,1958809417,58,2,J9417,,61,,80,,,,,,,,1,334,,12,,,128,,,,,,,,,,,,,,3.0,4,1961
61IN00372,1958809418,58,2,J9418,,61,,80,,,,,,,,3,018,,12,,,132,,,,,,,,,,,,,,3.0,4,1961
61IN00373,1958809419,58,2,J9419,,61,,80,,,,,,,,3,019,,09,,,135,,,,,,,,,,,,,,3.0,4,1961
61IN00374,1958809420,58,2,J9420,,61,,80,,,,,,,,1,028,,13,,,138,,,,,,,,,,,,,,3.0,4,1961
61IN00375,1958809421,58,2,J9421,,61,,80,,,,,,,,5,029,,10,,,133,,,,,,,,,,,,,,3.0,4,1961
61IN00376,1958809422,58,2,J9422,,61,,80,,,,,,,,1,038,,11,,,116,,,,,,,,,,,,,,3.0,4,1961
61IN00377,1958809423,58,2,J9423,,61,,80,,,,,,,,1,039,,09,,,117,,,,,,,,,,,,,,3.0,4,1961
61IN00378,1958809424,58,2,J9424,,61,,80,,,,,,,,1,048,,08,,,123,,,,,,,,,,,,,,3.0,4,1961
61IN00379,1958809425,58,2,J9425,,61,,80,,,,,,,,1,049,,09,,,136,,,,,,,,,,,,,,3.0,4,1961
61IN00380,1958809428,58,2,J9428,,61,,80,,,,,,,,1,059,,10,,,135,,,,,,,,,,,,,,3.0,4,1961
61IN00381,1958809430,58,2,J9430,,61,,80,,,,,,,,1,069,,08,,,131,,,,,,,,,,,,,,3.0,4,1961
61IN00382,1958809431,58,2,J9431,,61,,80,,,,,,,,1,078,,09,,,115,,,,,,,,,,,,,,3.0,4,1961
61IN00383,1958809432,58,2,J9432,,61,,80,,,,,,,,1,048,,09,,,149,,,,,,,,,,,,,,3.0,4,1961
61IN00384,1958809433,58,2,J9433,,61,,80,,,,,,,,1,049,,10,,,125,,,,,,,,,,,,,,3.0,4,1961
61IN00385,1958809434,58,2,J9434,,61,,80,,,,,,,,1,079,,11,,,138,,,,,,,,,,,,,,3.0,4,1961
61IN00386,1958809435,58,2,J9435,,61,,80,,,,,,,,1,088,,07,,,133,,,,,,,,,,,,,,3.0,4,1961
61IN00387,1958809436,58,2,J9436,,61,,80,,,,,,,,1,058,,11,,,137,,,,,,,,,,,,,,3.0,4,1961
61IN00388,1958809437,58,2,J9437,,61,,80,,,,,,,,1,089,,09,,,132,,,,,,,,,,,,,,3.0,4,1961
61IN00389,1958809438,58,2,J9438,,61,,80,,,,,,,,1,098,,10,,,114,,,,,,,,,,,,,,3.0,4,1961
61IN00390,1958809440,58,2,J9440,,61,,80,,,,,,,,1,108,,09,,,123,,,,,,,,,,,,,,3.0,4,1961
61IN00391,1958809442,58,2,J9442,,61,,80,,,,,,,,1,109,,09,,,120,,,,,,,,,,,,,,3.0,4,1961
61IN00392,1958809444,58,2,J9444,,61,,80,,,,,,,,1,128,,11,,,126,,,,,,,,,,,,,,3.0,4,1961
61IN00393,1958809445,58,2,J9445,,61,,80,,,,,,,,1,818,,09,,,134,,,,,,,,,,,,,,3.0,4,1961
61IN00394,1958809446,58,2,J9446,,61,,80,,,,,,,,1,908,,09,,,150,,,,,,,,,,,,,,3.0,4,1961
61IN00395,1958809447,58,2,J9447,,61,,80,,,,,,,,1,748,,09,,,137,,,,,,,,,,,,,,3.0,4,1961
61IN00396,1958809448,58,2,J9448,,61,,80,,,,,,,,1,758,,09,,,130,,,,,,,,,,,,,,3.0,4,1961
61IN00397,1958809449,58,2,J9449,,61,,80,,,,,,,,1,018,,10,,,132,,,,,,,,,,,,,,3.0,4,1961
61IN00398,1958809452,58,2,J9452,,61,,80,,,,,,,,1,029,,09,,,138,,,,,,,,,,,,,,3.0,4,1961
61IN00399,1958809455,58,2,J9455,,61,,80,,,,,,,,1,039,,13,,,128,,,,,,,,,,,,,,3.0,4,1961
61IN00400,1958809457,58,2,J9457,,61,,80,,,,,,,,1,049,,09,,,128,,,,,,,,,,,,,,3.0,4,1961
61IN00401,1958809458,58,2,J9458,,61,,80,,,,,,,,1,058,,13,,,131,,,,,,,,,,,,,,3.0,4,1961
61IN00402,1958809459,58,2,J9459,,61,,80,,,,,,,,1,059,,10,,,144,,,,,,,,,,,,,,3.0,4,1961
61IN00403,1958809460,58,2,J9460,,61,,80,,,,,,,,1,068,,10,,,130,,,,,,,,,,,,,,3.0,4,1961
61IN00404,1958809461,58,2,J9461,,61,,80,,,,,,,,1,069,,07,,,125,,,,,,,,,,,,,,3.0,4,1961
61IN00405,1958809462,58,2,J9462,,61,,80,,,,,,,,1,078,,09,,,125,,,,,,,,,,,,,,3.0,4,1961
61IN00406,1958809463,58,2,J9463,,61,,80,,,,,,,,1,079,,14,,,138,,,,,,,,,,,,,,3.0,4,1961
61IN00407,1958809464,58,2,J9464,,61,,80,,,,,,,,1,088,,09,,,126,,,,,,,,,,,,,,3.0,4,1961
61IN00408,1958809465,58,2,J9465,,61,,80,,,,,,,,1,089,,09,,,130,,,,,,,,,,,,,,3.0,4,1961
61IN00409,1958809469,58,2,J9469,,61,,80,,,,,,,,1,109,,12,,,135,,,,,,,,,,,,,,3.0,4,1961
61IN00410,1958809470,58,2,J9470,,61,,80,,,,,,,,1,118,,07,,,152,,,,,,,,,,,,,,3.0,4,1961
61IN00411,1958809473,58,2,J9473,,61,,80,,,,,,,,1,128,,09,,,110,,,,,,,,,,,,,,3.0,4,1961
61IN00412,1958809474,58,2,J9474,,61,,80,,,,,,,,1,818,,14,,,132,,,,,,,,,,,,,,3.0,4,1961
61IN00413,1958809475,58,2,J9475,,61,,80,,,,,,,,1,908,,08,,,120,,,,,,,,,,,,,,3.0,4,1961
61IN00414,1958809477,58,2,J9477,,61,,80,,,,,,,,1,758,,10,,,133,,,,,,,,,,,,,,3.0,4,1961
61IN00415,1958809478,58,2,J9478,,61,,80,,,,,,,,1,018,,09,,,134,,,,,,,,,,,,,,3.0,4,1961
61IN00416,1958809479,58,2,J9479,,61,,80,,,,,,,,1,019,,10,,,126,,,,,,,,,,,,,,3.0,4,1961
61IN00417,1958809601,58,2,J9601,,61,,80,,,,,,,,1,089,,09,,,145,,,,,,,,,,,,,,3.0,4,1961
61IN00418,1958809602,58,2,J9602,,61,,80,,,,,,,,1,175,,10,,,136,,,,,,,,,,,,,,3.0,4,1961
61IN00419,1958809603,58,2,J9603,,61,,80,,,,,,,,1,098,,09,,,123,,,,,,,,,,,,,,3.0,4,1961
61IN00420,1958809604,58,2,J9604,,61,,80,,,,,,,,1,099,,14,,,135,,,,,,,,,,,,,,3.0,4,1961
61IN00421,1958809605,58,2,J9605,,61,,80,,,,,,,,1,108,,15,,,115,,,,,,,,,,,,,,3.0,4,1961
