UID,ID10,YR,SEX,ETAG,BD1,LINE,PEN,BRD,REG,TYPE,INBR,TBR,AGE_LMG,DINBR,TM,HORN,BPEN,YRWT,FACE,C3536,SPRGWT,FALLWT,DISP,REASON,STAPL,CLFL,BRDNEW,C5457,GRFL,FLGR,C6263,SIRE,SB1,DAYDIS,C7378,AGE_BRDG,C80,YRREC,AGE
55IN03969,1947606403,47,2,K6403,6,08,080,60,,07,10,,9,17,1,1,083,082,09,,137,142,,,107,,,,115,5,,5530,6,,,8,,1955,8.0
55IN03970,1948606896,48,2,K6896,6,08,080,60,,04,05,,8,11,1,1,080,098,08,,155,175,,,107,,,,104,7,,5530,6,,,7,,1955,7.0
55IN03971,1949607143,49,2,K7143,6,08,080,60,,05,08,,7,12,1,1,080,087,09,,148,183,,,097,036,,,077,4,,6209,6,,,6,,1955,6.0
55IN03972,1949607144,49,2,K7144,6,08,080,60,,05,08,,7,21,1,1,083,092,11,,174,182,,,097,,,,084,4,,6209,6,,,6,,1955,6.0
55IN03973,1950607906,50,2,K7906,6,08,080,60,,08,18,,6,19,1,1,083,088,06,,127,156,,,089, 52,,,116,5,,6935,6,,,5,,1955,5.0
55IN03974,1951608155,51,2,K8155,6,08,080,60,,08,17,,5,,1,1,083,070,10,,112,138,,,115,059,,,095,5,,6925,6,,,4,,1955,4.0
55IN03975,1951608283,51,2,K8283,6,08,080,60,,,,,5,,,,,,,,100,,3,,,,,,,,,,,,,4,,1955,4.0
55IN03976,1951608542,51,2,K8542,6,08,080,60,,,,,5,,,,,,,,117,136,2,74,,,,,,,,,,,,4,,1955,4.0
55IN03977,1951608697,51,2,K8697,6,08,080,60,,08,17,,5,18,1,1,083,073,10,,134,167,,,112,041,,,075,4,,6925,6,,,4,,1955,4.0
55IN03978,1951608698,51,2,K8698,6,08,080,60,,,,,5,,,,,,,,125,,3,,,,,,,,,,,,,4,,1955,4.0
55IN03979,1952608849,52,2,K8849,6,08,080,60,,06,12,,4,15,1,1,083,086,09,,127,158,,,091,048,,,106,5,,7748,6,,,3,,1955,3.0
55IN03980,1952608850,52,2,K8850,6,08,080,60,,,,,4,,,,,,,,121,162,3,05,,,,,,,,,,,,3,,1955,3.0
55IN03981,1952608897,52,2,K8897,6,08,080,60,,,,,4,,,,,,,,123,,7,,,,,,,,,,,,,3,,1955,3.0
55IN03982,1952608898,52,2,K8898,6,08,080,60,,05,11,,4,11,1,1,080,089,09,,133,160,,,090,045,,,105,5,,7748,6,,,3,,1955,3.0
55IN03983,1952608940,52,2,K8940,6,08,080,60,,07,12,,4,12,1,1,080,081,09,,136,167,,,081,034,,,081,4,,7748,6,,,3,,1955,3.0
55IN03984,1952608984,52,2,K8984,6,08,080,60,,08,16,,4,12,1,1,080,071,07,,118,158,,,087,031,,,068,4,,7748,6,,,3,,1955,3.0
55IN03985,1953609068,53,1,K9068,6,08,080,60,,,,,3,,,,,,,,139,176,,,,,,,,,,,,,,2,,1955,2.0
55IN03986,1953609281,53,1,K9281,6,08,080,60,,,,,3,,,,,,,,125,159,3,01,,,,,,,,,,,14,2,,1955,2.0
55IN03987,1953609543,53,1,K9543,6,08,080,60,,,,,3,,,,,,,,143,185,,,,,,,,,,,,,,2,,1955,2.0
55IN03988,1953609651,53,2,K9651,6,08,080,60,,06,16,,3,25,1,1,083,080,08,,110,142,,,102,062,,,129,5,,8214,6,,,2,,1955,2.0
55IN03989,1954609832,54,1,K9832,6,08,080,60,,,,,2,,,,,,,,101,142,3,10,,,,,,,,,,,14,1,,1955,1.0
55IN03990,1954609833,54,1,K9833,6,08,080,60,,,,,2,,,,,,,,98,140,,,,,,,,,,,,,,1,,1955,1.0
55IN03991,1954609837,54,2,K9837,6,08,080,60,,08,23,,2,26,1,1,083,075,10,,75,103,,,099, 46,,,095,6,,8214,6,,,1,,1955,1.0
55IN03992,1954609843,54,2,K9843,6,08,080,60,,06,15,,2,21,1,1,080,079,08,,79,118,,,113, 59,,,113,6,,8214,6,,,1,,1955,1.0
55IN03993,1954610062,54,2,A0062,6,08,083,61,,,,,2,,,,,,,,92,104,2,50,,,,,,,,,,,,1,,1955,1.0
55IN03994,1954610113,54,2,A0113,6,08,083,61,,,,,2,,,,,,,,94,136,2,30,,,,,,,,,,,,1,,1955,1.0
55IN03995,1954610114,54,1,A0114,6,08,083,61,,,,,2,,,,,,,,118,164,2,10,,,,,,,,,,,,1,,1955,1.0
55IN03996,1954610125,54,2,A0125,6,08,083,61,,05,12,,2,11,1,1,080,096,14,,96,140,,,092, 47,,,116,4,,8853,6,,,1,,1955,1.0
55IN03997,1954609731,54,1,K9731,6,08,083,60,,,,,2,,,,,,,,103,134,3,10,,,,,,,,,,,14,1,,1955,1.0
55IN03998,1954609865,54,1,K9865,6,08,083,60,,,,,2,,,,,,,,118,162,,,,,,,,,,,,,,1,,1955,1.0
55IN03999,1954609905,54,2,K9905,6,08,083,60,,05,14,,2,15,1,1,083,088,06,,88,132,,,100, 47,,,109,6,,8853,6,,,1,,1955,1.0
55IN04000,1950607753,50,2,K7753,6,08,130,60,,06,18,,6,16,1,1,080,096,07,,140,168,,,114, 51,,,102,7,,6925,6,,,5,,1955,5.0
55IN04001,1950608060,50,2,K8060,6,08,130,60,,08,12,,6,15,1,1,080,077,08,,108,137,,,099,552,,,109,5,,6925,6,,,5,,1955,5.0
55IN04002,1951608248,51,2,K8248,6,08,130,60,,,,,5,,,,,,,,118,147,2,74,,,,,,,,,,,,4,,1955,4.0
55IN04003,1951608432,51,2,K8432,6,08,130,60,,08,21,,5,16,1,1,080,086,08,,138,166,,,103,062,,,113,5,,7534,6,,,4,,1955,4.0
55IN04004,1951608669,51,2,K8669,6,08,130,60,,09,14,,5,16,1,1,080,076,11,,126,160,,,087,048,,,101,4,,7534,6,,,4,,1955,4.0
55IN04005,1951608690,51,2,K8690,6,08,130,60,,08,13,,5,15,1,1,083,078,10,,127,165,,,091,052,,,099,3,,7534,6,,,4,,1955,4.0
55IN04006,1951608693,51,2,K8693,6,08,130,60,,,,,5,,,,,,,,138,185,2,76,,,,,,,,,,,,4,,1955,4.0
55IN04007,1953609145,53,2,K9145,6,08,150,60,,,,,3,,,,,,,,104,147,2,76,,,,,,,,,,,,2,,1955,2.0
55IN04008,1953609147,53,2,K9147,6,08,150,60,,09,15,,3,17,1,1,080,076,09,,106,139,,,096,045,,,089,4,,8702,6,,,2,,1955,2.0
55IN04009,1953609354,53,2,K9354,6,08,150,60,,08,08,,3,14,1,1,083,073,06,,101,136,,,084,037,,,080,4,,8702,6,,,2,,1955,2.0
55IN04010,1953609420,53,2,K9420,6,08,150,60,,06,06,,3,13,1,1,080,085,09,,117,153,,,095,044,,,112,5,,8702,6,,,2,,1955,2.0
55IN04011,1953609443,53,2,K9443,6,08,150,60,,,,,3,,,,,,,,96,125,2,50,,,,,,,,,,,,2,,1955,2.0
55IN04012,1953609573,53,2,K9573,6,08,150,60,,08,25,,3,17,1,1,083,085,09,,120,140,,,103,045,,,110,6,,8702,6,,,2,,1955,2.0
55IN04013,1948606815,48,2,K6815,6,09,,60,,,,,8,,,,,,,,138,180,2,36,,,,,,,,,,,,7,,1955,7.0
55IN04014,1950607785,50,2,K7785,6,09,,60,,,,,6,,,,,,,,182,,3,,,,,,,,,,,,,5,,1955,5.0
55IN04015,1950607848,50,2,K7848,6,09,,60,,,,,6,,,,,,,,141,,7,,,,,,,,,,,,,5,,1955,5.0
55IN04016,1954610221,54,1,A0221,6,09,090,61,,,,,2,,,,,,,,80,118,3,50,,,,,,,,,,,14,1,,1955,1.0
55IN04017,1950608081,50,2,K8081,6,09,090,60,,05,20,,6,24,1,1,090,091,09,,148,178,,,102, 44,,,096,6,,6414,6,,,5,,1955,5.0
55IN04018,1951608404,51,2,K8404,6,09,090,60,,06,29,,5,24,1,1,090,091,07,,127,170,,,098,054,,,103,4,,7008,6,,,4,,1955,4.0
55IN04019,1951608479,51,2,K8479,6,09,090,60,,04,20,,5,23,1,1,090,093,08,,151,165,,,100,058,,,115,4,,7008,6,,,4,,1955,4.0
55IN04020,1951608579,51,2,K8579,6,09,090,60,,06,22,,5,30,1,1,093,098,08,,144,180,,,086,053,,,100,4,,7008,6,,,4,,1955,4.0
55IN04021,1952608756,52,2,K8756,6,09,090,60,,05,22,,4,24,1,1,090,105,08,,131,154,,,083,043,,,102,6,,7008,6,,,3,,1955,3.0
55IN04022,1952608766,52,2,K8766,6,09,090,60,,07,20,,4,30,1,1,093,088,08,,135,166,,,089,053,,,113,5,,7008,6,,,3,,1955,3.0
55IN04023,1952608794,52,2,K8794,6,09,090,60,,,,,4,,,,,,,,120,152,3,05,,,,,,,,,,,,3,,1955,3.0
55IN04024,1952608797,52,2,K8797,6,09,090,60,,08,24,,4,31,1,1,093,083,09,,125,145,,,087,044,,,114,5,,7008,6,,,3,,1955,3.0
55IN04025,1952608798,52,2,K8798,6,09,090,60,,06,24,,4,31,1,1,093,084,04,,133,168,,,080,042,,,099,4,,7008,6,,,3,,1955,3.0
55IN04026,1952608799,52,2,K8799,6,09,090,60,,06,29,,4,24,1,1,090,103,07,,130,184,,,085,060,,,129,5,,7008,6,,,3,,1955,3.0
55IN04027,1953609103,53,2,K9103,6,09,090,60,,05,26,,3,33,1,1,090,093,08,,116,134,,,085,046,,,105,4,,8232,6,,,2,,1955,2.0
55IN04028,1953609158,53,1,K9158,6,09,090,60,,,,,3,,,,,,,,175,197,,,,,,,,,,,,,,2,,1955,2.0
55IN04029,1953609477,53,2,K9477,6,09,090,60,,06,29,,3,41,1,1,093,095,06,,135,166,,,088,041,,,098,4,,8232,6,,,2,,1955,2.0
55IN04030,1954609829,54,2,K9829,6,09,090,60,,05,28,,2,45,1,1,093,107,09,,107,144,,,090, 49,,,112,6,,8232,6,,,1,,1955,1.0
55IN04031,1954609830,54,1,K9830,6,09,090,60,,,,,2,,,,,,,,106,138,,,,,,,,,,,,,,1,,1955,1.0
55IN04032,1954609970,54,1,K9970,6,09,090,60,,,,,2,,,,,,,,103,136,,,,,,,,,,,,,,1,,1955,1.0
55IN04033,1954610085,54,2,A0085,6,09,093,61,,,,,2,,,,,,,,92,126,2,13,,,,,,,,,,,,1,,1955,1.0
55IN04034,1954610133,54,2,A0133,6,09,093,61,,07,25,,2,31,1,1,093,092,08,,92,127,,,094, 49,,,102,7,,8955,6,,,1,,1955,1.0
55IN04035,1954610271,54,2,A0271,6,09,093,61,,06,29,,2,30,1,1,090,098,07,,98,147,,,093, 50,,,121,5,,8955,6,,,1,,1955,1.0
55IN04036,1954609860,54,1,K9860,6,09,093,60,,,,,2,,,,,,,,114,169,2,74,,,,,,,,,,,,1,,1955,1.0
55IN04037,1954609861,54,2,K9861,6,09,093,60,,06,28,,2,29,1,1,090,102,08,,102,150,,,097, 61,,,133,7,,8955,6,,,1,,1955,1.0
55IN04038,1951608243,51,2,K8243,6,09,140,60,,05,23,,5,30,1,1,093,098,09,,137,165,,,107,066,,,130,5,,7139,6,,,4,,1955,4.0
55IN04039,1951608526,51,2,K8526,6,09,140,60,,08,18,,5,25,1,1,093,081,09,,137,168,,,080,046,,,087,4,,7139,6,,,4,,1955,4.0
55IN04040,1952608716,52,2,K8716,6,09,160,60,,05,19,,4,26,1,1,090,093,07,,135,165,,,107,063,,,125,5,,7717,6,,,3,,1955,3.0
55IN04041,1952608932,52,2,K8932,6,09,160,60,,06,17,,4,22,1,1,093,076,09,,130,154,,,098,055,,,095,5,,7717,6,,,3,,1955,3.0
55IN04042,1953609020,53,2,K9020,6,09,160,60,,05,25,,3,27,1,1,090,096,08,,126,162,,,081,037,,,084,5,,8655,6,,,2,,1955,2.0
55IN04043,1953609207,53,1,K9207,6,09,160,60,,,,,3,,,,,,,,135,169,3,85,,,,,,,,,,,,2,,1955,2.0
55IN04044,1947606430,47,2,K6430,6,10,,60,,,,,9,,,,,,,,150,,6,,,,,,,,,,,,   6,8,,1955,8.0
55IN04045,1947606592,47,2,K6592,6,10,,60,,,,,9,,,,,,,,157,158,2,11,,,,,,,,,,,,8,,1955,8.0
55IN04046,1948606747,48,2,K6747,6,10,,60,,,,,8,,,,,,,,125,160,2,11,,,,,,,,,,,,7,,1955,7.0
55IN04047,1950607994,50,2,K7994,6,10,,60,,,,,6,,,,,,,,131,166,2,11,,,,,,,,,,,,5,,1955,5.0
55IN04048,1950608024,50,2,K8024,6,10,,60,,3,,,6,,,,,,,,137,161,2,71,,,,,,,,,,,,5,,1955,5.0
55IN04049,1950608067,50,2,K8067,6,10,,60,,3,,,6,,,,,,,,145,174,2,76,,,,,,,,,,,,5,,1955,5.0
55IN04050,1950608107,50,2,K8107,6,10,,60,,,,,6,,,,,,,,107,150,2,74,,,,,,,,,,,,5,,1955,5.0
55IN04051,1954610077,54,2,A0077,6,10,100,61,,06,22,,2,25,1,1,103,079,09,,79,116,,,083, 44,,,111,5,,8885,6,,,1,,1955,1.0
55IN04052,1954610136,54,2,A0136,6,10,100,61,,09,26,,2,25,1,1,100,078,12,,78,116,,,084, 34,,,074,5,,8885,6,,,1,,1955,1.0
55IN04053,1954610137,54,2,A0137,6,10,100,61,,07,26,,2,26,1,1,103,078,07,,78,117,,,086, 39,,,081,5,,8885,6,,,1,,1955,1.0
55IN04054,1954610159,54,2,A0159,6,10,100,61,,05,22,,2,24,1,1,100,083,08,,83,117,,,095, 44,,,091,5,,8885,6,,,1,,1955,1.0
55IN04055,1954610164,54,2,A0164,6,10,100,61,,09,17,,2,20,1,1,100,070,09,,70,108,,,095, 41,,,080,6,,8885,6,,,1,,1955,1.0
55IN04056,1954610234,54,2,A0234,6,10,100,61,,06,20,,2,25,1,1,103,092,09,,92,123,,,084, 43,,,109,5,,8885,6,,,1,,1955,1.0
55IN04057,1954610279,54,2,A0279,6,10,100,61,,08,17,,2,19,1,1,100,080,09,,80,114,,,092, 45,,,093,5,,8885,6,,,1,,1955,1.0
55IN04058,1954610285,54,2,A0285,6,10,100,61,,07,22,,2,25,1,1,103,079,07,,79,119,,,097, 43,,,112,6,,8885,6,,,1,,1955,1.0
55IN04059,1954610289,54,2,A0289,6,10,100,61,,07,15,,2,18,1,1,103,081,07,,81,139,,,091, 40,,,092,5,,8885,6,,,1,,1955,1.0
55IN04060,1954610290,54,2,A0290,6,10,100,61,,07,28,,2,27,1,1,100,078,07,,78,109,,,086, 37,,,067,4,,8885,6,,,1,,1955,1.0
55IN04061,1947606457,47,2,K6457,6,10,100,60,,05,05,,9,20,1,1,100,094,07,,155,175,,,105,,,,098,5,,5161,6,,,8,,1955,8.0
55IN04062,1948606649,48,2,K6649,6,10,100,60,,06,16,,8,24,1,1,103,084,07,,133,169,,,097,,,,073,5,,5732,6,,,7,,1955,7.0
55IN04063,1949607226,49,2,K7226,6,10,100,60,,04,17,,7,12,1,1,100,097,09,,150,174,,,093,038,,,095,6,,6446,6,,,6,,1955,6.0
55IN04064,1949607248,49,2,K7248,6,10,100,60,,06,07,,7,11,1,1,103,100,05,,150,173,,,108,,,,122,7,,6446,6,,,6,,1955,6.0
55IN04065,1950607993,50,2,K7993,6,10,100,60,,06,17,,6,25,1,1,103,085,06,,140,165,,,087, 38,,,093,5,,6628,6,,,5,,1955,5.0
55IN04066,1951608123,51,2,K8123,6,10,100,60,,,,,5,,,,,,,,130,166,2,40,,,,,,,,,,,,4,,1955,4.0
55IN04067,1951608150,51,2,K8150,6,10,100,60,,06,09,,5,16,1,1,103,090,07,,141,170,,,111,045,,,094,5,,7201,6,,,4,,1955,4.0
55IN04068,1951608167,51,2,K8167,6,10,100,60,,06,13,,5,11,1,1,103,096,08,,175,200,,,119,052,,,098,5,,7201,6,,,4,,1955,4.0
55IN04069,1951608342,51,2,K8342,6,10,100,60,,,,,5,,,,,,,,105,,3,,,,,,,,,,,,,4,,1955,4.0
55IN04070,1951608614,51,2,K8614,6,10,100,60,,,,,5,,,,,,,,129,159,2,40,,,,,,,,,,,,4,,1955,4.0
55IN04071,1951608615,51,2,K8615,6,10,100,60,,,,,5,,,,,,,,155,178,8,07,,,,,,,,,,,,4,,1955,4.0
55IN04072,1951608660,51,2,K8660,6,10,100,60,,,,,5,,,,,,,,150,170,2,29,,,,,,,,,,,,4,,1955,4.0
55IN04073,1952608784,52,2,K8784,6,10,100,60,,07,27,,4,28,1,1,100,100,09,,137,183,,,097,051,,,120,6,,7765,6,,,3,,1955,3.0
55IN04074,1952608935,52,1,K8935,6,10,100,60,,,,,4,,,,,,,,193,225,,,,,,,,,,,,,,3,,1955,3.0
55IN04075,1952608991,52,2,K8991,6,10,100,60,,06,14,,4,26,1,1,103,097,09,,140,174,,,079,049,,,107,4,,7765,6,,,3,,1955,3.0
55IN04076,1953609112,53,1,K9112,6,10,100,60,,,,,3,,,,,,,,150,188,2,74,,,,,,,,,,,,2,,1955,2.0
55IN04077,1953609234,53,2,K9234,6,10,100,60,,06,34,,3,30,1,1,100,080,08,,112,151,,,095,050,,,107,5,,7765,6,,,2,,1955,2.0
55IN04078,1953609336,53,2,K9336,6,10,100,60,,06,22,,3,30,1,1,103,086,11,,105,135,,,080,043,,,093,5,,7765,6,,,2,,1955,2.0
55IN04079,1953609422,53,1,K9422,6,10,100,60,,,,,3,,,,,,,,148,186,3,12,,,,,,,,,,,,2,,1955,2.0
55IN04080,1953609433,53,2,K9433,6,10,100,60,,06,14,,3,24,1,1,100,083,09,,115,154,,,108,052,,,119,5,,7765,6,,,2,,1955,2.0
55IN04081,1953609527,53,2,K9527,6,10,100,60,,06,12,,3,25,1,1,103,076,10,,105,142,,,098,045,,,094,5,,7765,6,,,2,,1955,2.0
55IN04082,1953609533,53,2,K9533,6,10,100,60,,06,11,,3,25,1,1,103,082,12,,113,148,,,091,048,,,110,5,,7765,6,,,2,,1955,2.0
55IN04083,1953609544,53,1,K9544,6,10,100,60,,,,,3,,,,,,,,137,169,2,10,,,,,,,,,,,,2,,1955,2.0
55IN04084,1953609606,53,2,K9606,6,10,100,60,,08,14,,3,25,1,1,100,071,08,,95,125,,,088,039,,,087,4,,7765,6,,,2,,1955,2.0
55IN04085,1953609643,53,2,K9643,6,10,100,60,,07,10,,3,23,1,1,100,090,07,,113,147,,,082,046,,,106,4,,7765,6,,,2,,1955,2.0
55IN04086,1954609716,54,2,K9716,6,10,100,60,,06,16,,2,19,1,1,100,086,09,,86,122,,,099, 49,,,113,6,,8885,6,,,1,,1955,1.0
55IN04087,1954609798,54,2,K9798,6,10,100,60,,07,18,,2,22,1,1,100,084,10,,84,129,,,103, 63,,,116,5,,8885,6,,,1,,1955,1.0
55IN04088,1954609987,54,2,K9987,6,10,100,60,,10,18,,2,22,1,1,103,078,10,,78,117,,,072, 34,,,087,3,,8885,6,,,1,,1955,1.0
55IN04089,1954609992,54,2,K9992,6,10,100,60,,09,20,,2,23,1,1,100,084,10,,84,118,,,086, 47,,,107,4,,8885,6,,,1,,1955,1.0
55IN04090,1954610040,54,1,A0040,6,10,103,61,,,,,2,,,,,,,,115,169,3,10,,,,,,,,,,,,1,,1955,1.0
55IN04091,1954610044,54,1,A0044,6,10,103,61,,,,,2,,,,,,,,103,146,2,10,,,,,,,,,,,,1,,1955,1.0
55IN04092,1954610065,54,2,A0065,6,10,103,61,,06,16,,2,38,1,1,103,090,08,,90,126,,,114, 53,,,103,6,,8935,6,,,1,,1955,1.0
55IN04093,1954610123,54,1,A0123,6,10,103,61,,,,,2,,,,,,,,104,143,2,10,,,,,,,,,,,,1,,1955,1.0
55IN04094,1954610124,54,2,A0124,6,10,103,61,,04,13,,2,37,1,1,103,088,07,,88,128,,,078, 31,,,073,4,,8935,6,,,1,,1955,1.0
55IN04095,1954610292,54,2,A0292,6,10,103,61,,04,09,,2,31,1,1,100,096,06,,96,141,,,100, 51,,,112,7,,8935,6,,,1,,1955,1.0
55IN04096,1954609749,54,2,K9749,6,10,103,60,,06,15,,2,38,1,1,103,093,10,,93,138,,,081, 35,,,088,4,,8935,6,,,1,,1955,1.0
55IN04097,1954609814,54,1,K9814,6,10,103,60,,,,,2,,,,,,,,109,158,,,,,,,,,,,,,,1,,1955,1.0
55IN04098,1954609858,54,1,K9858,6,10,103,60,,,,,2,,,,,,,,125,167,,,,,,,,,,,,,,1,,1955,1.0
55IN04099,1950607833,50,2,K7833,6,10,150,60,,06,19,,6,18,1,1,100,089,09,,136,173,,,090, 42,,,104,5,,6942,6,,,5,,1955,5.0
55IN04100,1951608230,51,2,K8230,6,10,150,60,,04,12,,5,25,1,1,100,094,12,,144,164,,,095,047,,,104,5,,7765,6,,,4,,1955,4.0
55IN04101,1951608297,51,2,K8297,6,10,150,60,,05,17,,5,25,1,1,100,092,10,,133,164,,,102,070,,,130,5,,7765,6,,,4,,1955,4.0
55IN04102,1951608327,51,2,K8327,6,10,150,60,,05,10,,5,24,1,1,103,106,08,,168,190,,98,087,060,,,113,4,,7765,6,,,4,,1955,4.0
55IN04103,1952608739,52,2,K8739,6,10,170,60,,07,19,,4,19,1,1,100,078,10,,115,143,,,086,042,,,082,5,,7688,6,,,3,,1955,3.0
55IN04104,1952608896,52,2,K8896,6,10,170,60,,07,30,,4,25,1,1,103,074,05,,100,134,,,101,049,,,102,7,,7688,6,,,3,,1955,3.0
55IN04105,1952608982,52,2,K8982,6,10,170,60,,07,30,,4,22,1,1,100,073,10,,105,135,,,086,041,,,101,5,,7688,6,,,3,,1955,3.0
55IN04106,1953609120,53,2,K9120,6,10,170,60,,,,,3,,,,,,,,87,128,2,50,,,,,,,,,,,,2,,1955,2.0
55IN04107,1953609341,53,1,K9341,6,10,170,60,,,,,3,,,,,,,,120,147,,,,,,,,,,,,,   8,2,,1955,2.0
55IN04108,1953609399,53,2,K9399,6,10,170,60,,05,22,,3,31,1,1,103,095,07,,129,165,,,075,033,,,084,4,,7688,6,,,2,,1955,2.0
55IN04109,1953609415,53,2,K9415,6,10,170,60,,07,17,,3,19,1,1,103,083,08,,110,150,,,087,039,,,103,5,,7688,6,,,2,,1955,2.0
55IN04110,1953609473,53,2,K9473,6,10,170,60,,,,,3,,,,,,,,105,,6,,,,,,,,,,,,,2,,1955,2.0
55IN04111,1953609612,53,2,K9612,6,10,170,60,,,,,3,,,,,,,,123,150,2,76,,,,,,,,,,,,2,,1955,2.0
55IN04112,1953609642,53,2,K9642,6,10,170,60,,09,19,,3,19,1,1,100,069,04,,95,124,,,086,040,,,080,4,,7688,6,,,2,,1955,2.0
55IN04113,1949607072,49,2,K7072,6,61,,60,,,,,7,,,,,,,,133,149,2,11,,,,,,,,,,,,6,,1955,6.0
55IN04114,1949607202,49,2,K7202,6,61,,60,,4,,,7,,,,,,,,143,170,2,11,,,,,,,,,,,,6,,1955,6.0
55IN04115,1951608216,51,2,K8216,6,61,160,60,,05,,,5,,4,1,026,088,07,,138,172,,,097,056,,,100,4,,7106,6,,,4,,1955,4.0
55IN04116,1951608390,51,2,K8390,6,61,160,60,,06,,,5,,4,1,046,090,06,,138,183,,,094,046,,,105,4,,7106,6,,,4,,1955,4.0
55IN04117,1950608110,50,2,K8110,6,61,161,60,,07,,,6,,4,1,016,082,09,,130,160,,,093, 44,,,088,5,,7390,6,,,5,,1955,5.0
55IN04118,1951608556,51,2,K8556,6,61,170,60,,07,,,5,,4,1,066,080,06,,124,149,,,120,043,,,075,6,,7606,6,,,4,,1955,4.0
55IN04119,1951608577,51,2,K8577,6,61,170,60,,06,,,5,,4,1,076,086,09,,140,155,,,086,052,,,104,4,,7606,6,,,4,,1955,4.0
55IN04120,1951608315,51,2,K8315,6,61,180,60,,07,,,5,,4,1,036,084,08,,127,177,,,108,051,,,107,4,,7651,6,,,4,,1955,4.0
55IN04121,1952608918,52,1,K8918,6,70,116,60,,,,,4,,,,,,,,151,188,2,10,,,,,,,,,,,,3,,1955,3.0
55IN04122,1954609690,54,2,K9690,6,70,713,60,,06,,,2,,2,1,723,088,04,,88,123,,,117, 59,,,118,6,,8923,6,,,1,,1955,1.0
55IN04123,1954609734,54,2,K9734,6,70,713,60,,06,,,2,,2,1,713,086,08,,86,123,,,091, 45,,,110,6,,8923,6,,,1,,1955,1.0
55IN04124,1954609953,54,2,K9953,6,70,713,60,,08,,,2,,2,1,723,084,08,,84,122,,,099, 54,,,121,8,,8923,6,,,1,,1955,1.0
55IN04125,1952608985,52,2,K8985,6,73,016,60,,07,,,4,,9,1,723,082,08,,114,153,,,087,050,,   7,114,5,,8659,6,,,3,,1955,3.0
55IN04126,1953609075,53,2,K9075,6,73,016,60,,06,,,3,,9,1,723,084,04,,106,139,,,090,040,,,107,5,,8181,6,,,2,,1955,2.0
55IN04127,1954609783,54,1,K9783,6,73,016,60,,,,,2,,,,,,,,109,160,,,,,,,,,,,,,,1,,1955,1.0
55IN04128,1954609784,54,2,K9784,6,73,016,60,,07,,,2,,9,1,723,080,09,,80,117,,,092, 48,,,094,6,,8782,6,,,1,,1955,1.0
55IN04129,1954610023,54,2,A0023,6,73,026,61,,06,,,2,,9,1,723,093,06,,93,136,,,116, 57,,,108,8,,8773,6,,,1,,1955,1.0
55IN04130,1953609369,53,1,K9369,6,73,026,60,,,,,3,,,,,,,,145,,,,,,,,,,,,,,,2,,1955,2.0
55IN04131,1954610042,54,2,A0042,6,73,036,61,,05,,,2,,9,1,713,092,09,,92,130,,,102, 45,,,098,6,,8514,6,,,1,,1955,1.0
55IN04132,1952608717,52,2,K8717,6,73,036,60,,07,,,4,,9,1,713,087,07,,125,145,,,092,050,,,109,5,,7244,6,,,3,,1955,3.0
55IN04133,1953609094,53,1,K9094,6,73,036,60,,,,,3,,,,,,,,163,207,2,10,,,,,,,,,,,,2,,1955,2.0
55IN04134,1953609304,53,2,K9304,6,73,046,60,,,,,3,,,,,,,,,,6,,,,,,,,,,,,   6,2,,1955,2.0
55IN04135,1953609383,53,2,K9383,6,73,046,60,,,,,3,,,,,,,,107,124,2,30,,,,,,,,,,,,2,,1955,2.0
55IN04136,1953609384,53,2,K9384,6,73,046,60,,06,,,3,,9,1,723,078,05,,114,148,,,079,042,,,090,5,,7621,6,,,2,,1955,2.0
55IN04137,1954610031,54,1,A0031,6,73,056,61,,,,,2,,,,,,,,111,150,,,,,,,,,,,,,,1,,1955,1.0
55IN04138,1954610032,54,2,A0032,6,73,056,61,,06,,,2,,9,1,713,089,08,,89,124,,,099, 53,,,106,5,,8832,6,,,1,,1955,1.0
55IN04139,1952608744,52,2,K8744,6,73,056,60,,06,,,4,,9,1,713,086,08,,120,148,,,085,048,,,096,4,,7797,6,,,3,,1955,3.0
55IN04140,1952608890,52,2,K8890,6,73,056,60,,05,,,4,,9,1,713,099,08,,140,170,,,091,057,,,116,5,,7797,6,,,3,,1955,3.0
55IN04141,1953609202,53,2,K9202,6,73,056,60,,06,,,3,,9,1,713,087,07,,118,143,,,077,037,,,069,4,,7797,6,,,2,,1955,2.0
55IN04142,1954609937,54,1,K9937,6,73,056,60,,,,,2,,,,,,,,106,148,2,10,,,,,,,,,,,,1,,1955,1.0
55IN04143,1954609938,54,1,K9938,6,73,056,60,,,,,2,,,,,,,,111,151,2,88,,,,,,,,,,,,1,,1955,1.0
55IN04144,1954610012,54,1,A0012,6,73,066,61,,,,,2,,,,,,,,110,153,2,10,,,,,,,,,,,,1,,1955,1.0
55IN04145,1954609955,54,2,K9955,6,73,066,60,,08,,,2,,9,1,713,076,08,,76,117,,,098, 51,,,096,5,,7976,6,,,1,,1955,1.0
55IN04146,1954609956,54,2,K9956,6,73,066,60,,08,,,2,,9,1,723,074,09,,74,112,,,111, 62,,,110,5,,7976,6,,,1,,1955,1.0
55IN04147,1952608813,52,2,K8813,6,73,076,60,,08,,,4,,9,1,713,080,07,,116,143,,,098,057,,,120,6,,7624,6,,,3,,1955,3.0
