UID,ID10,ETAG,BRD,ID,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,ELG,PD,LOT,BAND,SPRGWT,FALLWT,BAG,GRP,DISP,DAYDIS,TRT,BPEN,BGRP,UREA,AGE,RMK,YRREC
95IN01011,1994041342,A1342,04,A1342,94,1,ch,1,31,-2,187810,756403,2,,,L,X,Y,141,175,0,,93,1120,c,,,,1.0,,1995
95IN01012,1994041344,A1344,04,A1344,94,1,ch,1,30,-2,686803,252003,2,,,L,,Y,141,166,0,,,,h,,,,1.0,DUD > MOR,1995
95IN01013,1994041345,A1345,04,A1345,94,2,ch,1,30,-2,686803,252003,2,,,1,,5,129,160,1,,,,h,-0-,2,,1.0,,1995
95IN01014,1994041346,A1346,04,A1346,94,2,ch,1,30,-2,686803,252003,2,,,1,,2,112,125,2,,,,h,-2-,2,,1.0,,1995
95IN01015,1994041347,A1347,04,A1347,94,2,ch,1,31,-2,187810,077003,2,,,1,,2,120,128,2,,,,c,-0-,2,,1.0,,1995
95IN01016,1994041351,A1351,04,A1351,94,2,73,1,30,43,964903,945203,6,,,1,-FL,5,113,143,1,,,,,7,F,,1.0,HAIRY,1995
95IN01017,1994041357,A1357,04,A1357,94,1,ch,1,31,-0,104810,195703,2,,,L,,Y,153,183,0,,93,1030,h,,,,1.0,,1995
95IN01018,1994041358,A1358,04,A1358,94,2,82,1,30,23,855103,875903,0,,,1,,5,108,134,1,,,,C,23,2,,1.0,,1995
95IN01019,1994041359,A1359,04,A1359,94,1,82,1,30,23,855103,875903,0,,,2, 92,Y,129,158,0,,92,0921,C,,,,1.0,,1995
95IN01020,1994041362,A1362,04,A1362,94,2,ch,1,31,-2,187810,860003,2,,,1,,5,101,133,1,,,,c,-2-,2,,1.0,,1995
95IN01021,1994041363,A1363,04,A1363,94,1,ch,1,31,-2,187810,860003,2,,,L,X,Y,132,163,0,,93,1120,c,,,,1.0,,1995
95IN01022,1994041365,A1365,04,A1365,94,2,82,1,30,27,890303,660503,0,,,1,,5,113,143,1,,,,C,24,2,,1.0,4TEATS,1995
95IN01023,1994041367,A1367,04,A1367,94,2,81,1,30,01,877403,360003,0,,,1,,5,108,142,1,,97,1109,M,03,2,,1.0,MSG @ BRDG,1995
95IN01024,1994041368,A1368,04,A1368,94,1,81,1,30,01,877403,360003,0,,,1,,Y,143,179,0,,93,1211,M,,,,1.0,,1995
95IN01025,1994041370,A1370,04,A1370,94,1,ch,1,31,-2,187810,188603,2,,,L,,Y,127,153,0,,,,c,,,,1.0,,1995
95IN01026,1994041371,A1371,04,A1371,94,1,ch,1,31,-2,187810,188603,2,,,L,,Y,113,144,0,,93,1030,c,,,,1.0,,1995
95IN01027,1994041374,A1374,04,A1374,94,2,73,1,30,43,964903,950803,6,,,1,-FL,5,110,141,1,,,,,8,F,,1.0,ENTR,1995
95IN01028,1994041383,A1383,04,A1383,94,2,81,1,30,01,877403,507703,0,,,1,,5,114,149,1,,,,M,04,2,,1.0,,1995
95IN01029,1994041397,A1397,04,A1397,94,2,81,1,30,04,872203,512303,0,,,1,,2,116,133,1,,,,M,02,2,,1.0,,1995
95IN01030,1994041399,A1399,04,A1399,94,1,82,1,30,28,891303,664303,0,,,1,,Y,142,169,0,,,,C,,,,1.0,,1995
95IN01031,1994041404,A1404,04,A1404,94,2,81,1,30,03,923003,920503,0,,,1,,2,124,155,2,,,,M,04,2,,1.0,4TEATS,1995
95IN01032,1994041405,A1405,04,A1405,94,1,81,1,30,02,933703,917703,0,,,2, 97,Y,167,206,0,,92,0921,M,,,,1.0,,1995
95IN01033,1994041408,A1408,04,A1408,94,2,82,1,30,23,855103,693903,0,,,1,,2,120,132,2,,,,C,25,2,,1.0,,1995
95IN01034,1994041410,A1410,04,A1410,94,1,81,1,30,02,933703,845103,0,,,2, 98,Y,137,172,0,,92,0921,M,,,,1.0,,1995
95IN01035,1994041411,A1411,04,A1411,94,1,81,1,30,02,933703,845103,0,,,2, 99,Y,138,174,0,,92,0921,M,,,,1.0,,1995
95IN01036,1994041414,A1414,04,A1414,94,1,81,1,30,01,877403,871503,0,,,2, 94,Y,150,183,0,,92,0921,M,,,,1.0,,1995
95IN01037,1994041417,A1417,04,A1417,94,2,73,1,30,44,958603,937903,6,,,1,-FL,5,90,115,1,,,,,9,F,,1.0,,1995
95IN01038,1994041418,A1418,04,A1418,94,2,73,1,30,44,958603,937903,6,,,1,-FL,5,85,107,1,,,,,10,F,,1.0,4TEATS,1995
95IN01039,1994041423,A1423,04,A1423,94,1,81,1,30,01,877403,667903,0,,,1,,Y,135,167,0,,,,M,,,,1.0,,1995
95IN01040,1994041428,A1428,04,A1428,94,2,82,1,30,24,859503,367403,0,,,1,,5,111,149,1,,,,C,26,2,,1.0,4TEATS,1995
95IN01041,1994041439,A1439,04,A1439,94,2,82,1,30,21,888103,542503,0,,,1,,1,128,143,2,,,,C,27,2,,1.0,,1995
95IN01042,1994041440,A1440,04,A1440,94,2,73,1,30,44,958603,963903,6,,,1,-FL,5,92,108,1,,,,,1,F,,1.0,,1995
95IN01043,1994041441,A1441,04,A1441,94,2,73,1,30,44,958603,963903,6,,,1,-FL,5,105,130,1,,,,,2,F,,1.0,,1995
95IN01044,1994041443,A1443,04,A1443,94,2,73,1,30,41,960303,952003,6,,,1,-FL,5,107,134,1,,,,,3,F,,1.0,,1995
95IN01045,1994041444,A1444,04,A1444,94,1,ch,1,31,-0,104810,780203,2,,,L,,Y,165,201,0,,,,h,,,,1.0,"BLK.EYE,WOOL?",1995
95IN01046,1994041449,A1449,04,A1449,94,2,82,1,30,24,859503,772603,0,,,1,,2,157,173,2,,,,C,28,2,,1.0,4TEATS,1995
95IN01047,1994041451,A1451,04,A1451,94,2,82,1,30,29,898203,669703,0,,,1,,2,94,143,2,,,,C,29,2,,1.0,,1995
95IN01048,1994041452,A1452,04,A1452,94,2,82,1,30,29,898203,669703,0,,,1,,5,115,159,1,,,,C,30,2,,1.0,,1995
95IN01049,1994041460,A1460,04,A1460,94,1,82,1,30,31,909703,673003,0,,,3,,Y,119,149,0,,93,0807,C,,,,1.0,SIZE,1995
95IN01050,1994041462,A1462,04,A1462,94,2,73,1,30,43,964903,954603,6,,,2, 48,5,84,110,1,,92,0921,,4,F,,1.0,,1995
95IN01051,1994041467,A1467,04,A1467,94,1,81,1,30,04,872203,733703,0,,,2, 93,Y,168,203,0,,92,0921,M,,,,1.0,SCUR,1995
95IN01052,1994041469,A1469,04,A1469,94,2,82,1,30,21,888103,676903,0,,,2, 47,5,106,128,1,,92,0921,C,,,,1.0,,1995
95IN01053,1994041477,A1477,04,A1477,94,1,81,1,30,04,872203,665503,0,,,L,DUD,Y,135,169,0,,,,M,,,,1.0,DUD > MOR,1995
95IN01054,1994041485,A1485,04,A1485,94,1,82,1,30,20,843003,719303,0,,,1,XXX,Y,142,170,0,,93,1030,C,,,,1.0,BRITCHY! X,1995
95IN01055,1994041487,A1487,04,A1487,94,2,82,1,30,22,850003,235503,0,,,2, 46,5,109,135,1,,92,0921,C,,,,1.0,,1995
95IN01056,1994041493,A1493,04,A1493,94,2,81,1,30,01,877403,380403,0,,,1,,5,112,158,1,,,,M,01,2,,1.0,,1995
95IN01057,1994041503,A1503,04,A1503,94,2,82,1,30,29,898203,536903,0,,,1,,2,115,133,2,,,,C,31,2,,1.0,,1995
95IN01058,1994041513,A1513,04,A1513,94,2,73,1,30,42,941603,965503,6,,,1,-FL,5,124,149,1,,,,,5,F,,1.0,,1995
95IN01059,1994041517,A1517,04,A1517,94,2,73,2,30,  7,938803,645303,6,,,1,-FL,5,86,113,1,,,,L,741,2,,0.5,"WEAK,IMM.",1995
95IN01060,1994041518,A1518,04,A1518,94,1,73,2,30,  4,946003,638403,7,,,3,,3,61,0,0,,93,0710,H,,,,0.5,,1995
95IN01061,1994041519,A1519,04,A1519,94,1,73,2,30,  4,946003,638403,7,,,O,,3,53,91,0,,93,1218,H,,,,0.5,,1995
95IN01062,1994041522,A1522,04,A1522,94,1,73,2,30,  4,946003,621303,7,,,3,,3,61,0,0,,93,0710,H,,,,0.5,,1995
95IN01063,1994041524,A1524,04,A1524,94,2,73,2,30,  7,938803,263403,6,,,1,-FL,5,88,117,1,,,,L,742,2,,0.5,,1995
95IN01064,1994041525,A1525,04,A1525,94,2,73,2,30,  9,943203,586003,6,,,1,-FL,5,109,132,1,,,,L,743,2,,0.5,,1995
95IN01065,1994041526,A1526,04,A1526,94,2,73,2,30,  9,943203,586003,6,,,1,-FL,5,104,135,1,,,,L,741,2,,0.5,,1995
95IN01066,1994041527,A1527,04,A1527,94,2,73,2,30,  1,940103,615303,6,,,1,-FL,5,98,120,1,,,,L,743,2,,0.5,,1995
95IN01067,1994041528,A1528,04,A1528,94,1,73,2,30,  1,940103,615303,6,,,F,-FL,*,0,0,0,,,,L,,F,,0.5,,1995
95IN01068,1994041529,A1529,04,A1529,94,1,73,2,30,  8,944003,279303,7,,,3,,3,65,0,0,,93,0710,H,,,,0.5,,1995
95IN01069,1994041530,A1530,04,A1530,94,2,73,2,30,  8,944003,279303,6,,,3,,*,0,0,0,,93,0109,H,,,,0.5,SLICK #1530,1995
95IN01070,1994041531,A1531,04,A1531,94,2,73,2,30,  2,947703,461703,6,,,1,-FL,5,87,109,1,,,,H,742,2,,0.5,,1995
95IN01071,1994041532,A1532,04,A1532,94,2,73,2,30,  2,947703,461703,6,,,1,-FL,5,88,109,1,,,,H,743,2,,0.5,RUNNY R EYE,1995
95IN01072,1994041533,A1533,04,A1533,94,1,73,2,30,  1,940103,815503,7,,,3,,3,71,0,0,,93,0710,L,,,,0.5,,1995
95IN01073,1994041534,A1534,04,A1534,94,1,73,2,30,  8,944003,312203,7,,,3,,3,70,0,0,,93,0710,H,,,,0.5,"INSAC,REVIVED",1995
95IN01074,1994041535,A1535,04,A1535,94,2,73,2,30,  2,947703,996302,6,,,1,-FL,5,74,94,1,,,,H,744,2,,0.5,,1995
95IN01075,1994041536,A1536,04,A1536,94,2,73,2,30,  2,947703,996302,6,,,1,-FL,5,79,101,1,,,,H,741,2,,0.5,,1995
95IN01076,1994041537,A1537,04,A1537,94,2,73,2,30,  8,944003,611403,6,,,1,-FL,5,107,138,1,,,,H,744,2,,0.5,,1995
95IN01077,1994041538,A1538,04,A1538,94,2,73,2,30,  3,954203,784703,6,,,3,,*,0,0,0,,93,0109,L,,,,0.5,,1995
95IN01078,1994041539,A1539,04,A1539,94,2,73,2,30,  4,946003,821603,6,,,1,-FL,5,88,114,1,,,,H,742,2,,0.5,,1995
95IN01079,1994041540,A1540,04,A1540,94,2,73,2,30,  4,946003,821603,6,,,1,-FL,5,101,124,1,,,,H,744,2,,0.5,BIGTAG95,1995
95IN01080,1994041541,A1541,04,A1541,94,1,73,2,30,  1,940103,789403,7,,,3,,3,65,0,0,,93,0710,L,,,,0.5,,1995
95IN01081,1994041543,A1543,04,A1543,94,2,73,2,30,  4,946003,300703,6,,,3,,*,0,0,0,,93,0109,H,,,,0.5,,1995
95IN01082,1994041544,A1544,04,A1544,94,2,73,2,30,  4,946003,267003,6,,,1,-FL,5,101,130,1,,,,H,741,2,,0.5,,1995
95IN01083,1994041545,A1545,04,A1545,94,2,73,2,30,  4,946003,267003,6,,,3,,*,0,0,0,,93,0109,H,,,,0.5,X COARSE!,1995
95IN01084,1994041546,A1546,04,A1546,94,2,73,2,30,  9,943203,260203,6,,,1,-FL,5,108,125,1,,,,L,742,2,,0.5,,1995
95IN01085,1994041547,A1547,04,A1547,94,1,73,2,30,  9,943203,260203,6,,,1,-FL,*,0,0,0,,,,L,,F,,0.5,,1995
95IN01086,1994041549,A1549,04,A1549,94,2,73,2,30,  3,954203,311280,6,,,1,-FL,5,91,119,1,,,,L,743,2,,0.5,,1995
95IN01087,1994041551,A1551,04,A1551,94,2,73,2,30,  2,947703,803203,6,,,3,,*,0,0,0,,93,0109,H,,,,0.5,BAD JAW,1995
95IN01088,1994041552,A1552,04,A1552,94,1,73,2,30,  2,947703,803203,7,,,O,,3,51,92,0,,93,1218,H,,,,0.5,,1995
95IN01089,1994041553,A1553,04,A1553,94,2,73,2,30,  6,961403,827303,6,,,3,,*,0,0,0,,93,0109,H,,,,0.5,,1995
95IN01090,1994041554,A1554,04,A1554,94,1,73,2,30, 10,956703,237903,7,,,3,,3,69,0,0,,93,0710,H,,,,0.5,X HORNS,1995
95IN01091,1994041555,A1555,04,A1555,94,1,73,2,30, 10,956703,237903,6,,,F,-FL,*,0,0,0,,,,H,,F,,0.5,,1995
95IN01092,1994041556,A1556,04,A1556,94,2,73,2,30,  2,947703,821803,6,,,1,-FL,5,94,123,1,,,,H,744,2,,0.5,,1995
95IN01093,1994041557,A1557,04,A1557,94,1,73,2,30,  2,947703,821803,7,,,O,,3,55,103,0,,93,1218,H,,,,0.5,,1995
95IN01094,1994041558,A1558,04,A1558,94,1,73,2,30,  2,947703,821803,6,,,F,-FL,*,0,0,0,,,,H,,F,,0.5,TR=3!,1995
95IN01095,1994041559,A1559,04,A1559,94,1,73,2,30,  2,947703,153103,6,,,F,-FL,*,0,0,0,,,,H,,F,,0.5,,1995
95IN01096,1994041560,A1560,04,A1560,94,2,73,2,30,  9,943203,440103,6,,,1,-FL,5,103,125,1,,,,L,741,2,,0.5,,1995
95IN01097,1994041563,A1563,04,A1563,94,2,73,2,30,  4,946003,161003,6,,,1,-FL,5,96,122,1,,,,H,742,2,,0.5,,1995
95IN01098,1994041564,A1564,04,A1564,94,2,73,2,30,  4,946003,161003,6,,,3,,*,0,0,0,,93,0109,H,,,,0.5,BLK SP R SIDE,1995
95IN01099,1994041566,A1566,04,A1566,94,1,73,2,30, 10,956703,180803,7,,,3,,3,73,0,0,,93,0710,H,,,,0.5,,1995
95IN01100,1994041567,A1567,04,A1567,94,1,73,2,30,  1,940103,393803,6,,,1,-FL,*,0,0,0,,,,L,,F,,0.5,,1995
95IN01101,1994041568,A1568,04,A1568,94,2,73,2,30,  2,947703,594903,6,,,1,-FL,5,102,123,1,,,,H,743,2,,0.5,,1995
95IN01102,1994041569,A1569,04,A1569,94,2,73,2,30,  8,944003,800603,6,,,3,,*,0,0,0,,93,0109,H,,,,0.5,BLK SPT L LIP,1995
95IN01103,1994041570,A1570,04,A1570,94,1,73,2,30,  8,944003,800603,7,,,O,,3,56,98,0,,93,1218,H,,,,0.5,,1995
95IN01104,1994041571,A1571,04,A1571,94,1,73,2,30,  5,948303,609703,6,,,F,-FL,*,0,0,0,,,,L,,F,,0.5,,1995
95IN01105,1994041572,A1572,04,A1572,94,1,73,2,30,  5,948303,609703,6,,,1,-FL,*,0,0,0,,,,L,,F,,0.5,,1995
95IN01106,1994041573,A1573,04,A1573,94,1,73,2,30,  8,944003,829103,7,,,3,,3,62,0,0,,93,0710,H,,,,0.5,,1995
95IN01107,1994041574,A1574,04,A1574,94,2,73,2,30,  9,943203,627203,6,,,1,-FL,5,96,126,1,,,,L,742,2,,0.5,,1995
95IN01108,1994041575,A1575,04,A1575,94,1,73,2,30,  9,943203,627203,7,,,3,,3,61,0,0,,93,0710,L,,,,0.5,,1995
95IN01109,1994041576,A1576,04,A1576,94,1,73,2,30,  2,947703,208903,6,,,F,-FL,*,0,0,0,,,,H,,F,,0.5,,1995
95IN01110,1994041577,A1577,04,A1577,94,1,73,2,30,  2,947703,208903,6,,,3,-FL,*,0,0,0,,93,0807,H,,F,,0.5,CROOKED LEG,1995
95IN01111,1994041578,A1578,04,A1578,94,2,73,2,30,  6,961403,446303,6,,,1,-FL,5,99,119,1,,,,H,744,2,,0.5,,1995
95IN01112,1994041579,A1579,04,A1579,94,2,73,2,30,  6,961403,446303,6,,,1,-FL,5,93,122,1,,,,H,741,2,,0.5,BRN SPT L EAR,1995
95IN01113,1994041582,A1582,04,A1582,94,2,73,2,30,  7,938803,819803,6,,,3,,*,0,0,0,,93,0109,L,,,,0.5,,1995
95IN01114,1994041583,A1583,04,A1583,94,1,73,2,30,  7,938803,127103,7,,,O,,3,56,82,0,,93,1218,L,,,,0.5,,1995
95IN01115,1994041585,A1585,04,A1585,94,2,73,2,30,  4,946003,601403,6,,,3,,*,0,0,0,,93,0109,H,,,,0.5,BLK SPT BACK,1995
95IN01116,1994041587,A1587,04,A1587,94,2,73,2,30,  3,954203,634503,6,,,1,-FL,5,90,112,1,,,,L,743,2,,0.5,,1995
95IN01117,1994041588,A1588,04,A1588,94,1,73,2,30,  3,954203,634503,6,,,F,-FL,*,0,0,0,,,,L,,F,,0.5,,1995
95IN01118,1994041589,A1589,04,A1589,94,1,73,2,30, 10,956703,528803,6,,,F,-FL,*,0,0,0,,,,H,,F,,0.5,,1995
95IN01119,1994041590,A1590,04,A1590,94,1,73,2,30, 10,956703,528803,6,,,F,-FL,*,0,0,0,,,,H,,F,,0.5,,1995
95IN01120,1994041591,A1591,04,A1591,94,2,73,2,30,  2,947703,606303,6,,,3,,*,0,0,0,,93,0109,H,,,,0.5,,1995
95IN01121,1994041592,A1592,04,A1592,94,2,73,2,30,  2,947703,626103,6,,,1,-FL,5,106,128,1,,,,H,744,2,,0.5,,1995
95IN01122,1994041594,A1594,04,A1594,94,1,73,2,30,  9,943203,130403,6,,,F,-FL,*,0,0,0,,,,L,,F,,0.5,,1995
95IN01123,1994041595,A1595,04,A1595,94,1,73,2,30,  7,938803,177103,6,,,F,-FL,*,0,0,0,,,,L,,F,,0.5,,1995
95IN01124,1994041596,A1596,04,A1596,94,1,73,2,30,  8,944003,995902,7,,,3,,3,60,0,0,,93,0710,H,,,,0.5,,1995
95IN01125,1994041597,A1597,04,A1597,94,1,73,2,30,  8,944003,995902,7,,,6,,*,0,0,0,,46,0203,H,,,,0.5,msg 020995,1995
95IN01126,1994041600,A1600,04,A1600,94,1,73,2,30,  1,940103,452403,7,,,3,,3,60,0,0,,93,0710,L,,,,0.5,,1995
95IN01127,1994041601,A1601,04,A1601,94,2,73,2,30,  1,940103,452403,6,,,1,-FL,5,110,134,1,,,,L,741,2,,0.5,,1995
95IN01128,1994041602,A1602,04,A1602,94,1,73,2,30,  6,961403,711703,6,,,F,-FL,*,0,0,0,,,,H,,F,,0.5,,1995
95IN01129,1994041603,A1603,04,A1603,94,2,73,2,30,  3,954203,500103,6,,,1,-FL,5,92,114,1,,,,L,742,2,,0.5,BIGTAG95,1995
95IN01130,1994041604,A1604,04,A1604,94,1,73,2,30,  3,954203,500103,6,,,6,-FL,*,0,0,0,,12,0801,L,,F,,0.5,DOG KILL 0895,1995
95IN01131,1994041605,A1605,04,A1605,94,1,73,2,30, 10,956703,463103,7,,,3,,3,59,0,0,,93,0710,H,,,,0.5,,1995
95IN01132,1994041606,A1606,04,A1606,94,2,73,2,30, 10,956703,463103,6,,,1,-FL,5,77,96,1,,,,H,743,2,,0.5,,1995
95IN01133,1994041607,A1607,04,A1607,94,1,73,2,30,  9,943203,823403,7,,,3,,3,72,0,0,,93,0710,L,,,,0.5,,1995
95IN01134,1994041609,A1609,04,A1609,94,2,73,2,30,  9,943203,307503,6,,,1,-FL,5,99,125,1,,,,L,743,2,,0.5,,1995
95IN01135,1994041610,A1610,04,A1610,94,2,73,2,30,  7,938803,312303,6,,,1,-FL,5,91,117,1,,,,L,744,2,,0.5,,1995
95IN01136,1994041611,A1611,04,A1611,94,2,73,2,30,  7,938803,312303,6,,,3,,*,0,0,0,,93,0109,L,,,,0.5,,1995
95IN01137,1994041612,A1612,04,A1612,94,2,73,2,30,  9,943203,641403,6,,,1,-FL,5,94,109,1,,,,L,741,2,,0.5,,1995
95IN01138,1994041613,A1613,04,A1613,94,2,73,2,30,  7,938803,785503,6,,,3,,*,0,0,0,,93,0109,L,,,,0.5,,1995
95IN01139,1994041614,A1614,04,A1614,94,1,73,2,30,  7,938803,785503,7,,,O,,3,56,90,0,,93,1218,L,,,,0.5,,1995
95IN01140,1994041617,A1617,04,A1617,94,2,73,2,30,  1,940103,027903,6,,,1,-FL,5,114,149,1,,,,L,742,2,,0.5,,1995
95IN01141,1994041618,A1618,04,A1618,94,2,73,2,30,  5,948303,729703,6,,,1,-FL,5,110,138,1,,,,L,744,2,,0.5,,1995
95IN01142,1994041620,A1620,04,A1620,94,1,73,2,30,  9,943203,616403,6,,,F,-FL,*,0,0,0,,,,L,,F,,0.5,,1995
95IN01143,1994041621,A1621,04,A1621,94,1,73,2,30, 10,956703,028503,6,,,3,,*,0,0,0,,93,0109,H,,,,0.5,,1995
95IN01144,1994041622,A1622,04,A1622,94,1,73,2,30, 10,956703,028503,7,,,3,,3,62,0,0,,93,0710,H,,,,0.5,,1995
95IN01145,1994041623,A1623,04,A1623,94,2,73,2,30,  1,940103,304903,6,,,1,-FL,5,99,128,1,,,,L,741,2,,0.5,,1995
95IN01146,1994041624,A1624,04,A1624,94,2,73,2,30, 10,956703,457303,6,,,1,-FL,5,95,120,1,,,,H,742,2,,0.5,,1995
95IN01147,1994041625,A1625,04,A1625,94,2,73,2,30, 10,956703,457303,6,,,1,-FL,5,94,123,1,,,,H,743,2,,0.5,,1995
95IN01148,1994041627,A1627,04,A1627,94,2,73,2,30,  6,961403,119603,6,,,1,-FL,5,90,116,1,,,,H,744,2,,0.5,,1995
95IN01149,1994041628,A1628,04,A1628,94,2,73,2,30,  6,961403,816403,6,,,1,-FL,5,82,107,1,,,,H,741,2,,0.5,?PG NOT BRED,1995
95IN01150,1994041629,A1629,04,A1629,94,2,73,2,30,  6,961403,816403,6,,,1,-FL,5,94,115,1,,,,H,742,2,,0.5,,1995
95IN01151,1994041630,A1630,04,A1630,94,1,73,2,30,  6,961403,316903,7,,,3,,3,71,0,0,,93,0710,H,,,,0.5,,1995
95IN01152,1994041631,A1631,04,A1631,94,1,73,2,30,  2,947703,787003,7,,,3,,3,68,0,0,,93,0710,H,,,,0.5,,1995
95IN01153,1994041632,A1632,04,A1632,94,2,73,2,30,  3,954203,638503,6,,,3,,*,0,0,0,,93,0109,L,,,,0.5,,1995
95IN01154,1994041633,A1633,04,A1633,94,2,73,2,30,  3,954203,638503,6,,,3,,*,0,0,0,,93,0109,L,,,,0.5,,1995
95IN01155,1994041634,A1634,04,A1634,94,2,73,2,30,  6,961403,647603,6,,,1,-FL,5,84,123,1,,,,H,743,2,,0.5,,1995
95IN01156,1994041635,A1635,04,A1635,94,1,73,2,30,  1,940103,174603,6,,,F,-FL,*,0,0,0,,,,L,,F,,0.5,,1995
95IN01157,1994041636,A1636,04,A1636,94,2,73,2,30,  1,940103,174603,6,,,1,-FL,5,104,133,1,,,,L,741,2,,0.5,,1995
95IN01158,1994041637,A1637,04,A1637,94,2,73,2,30,  4,946003,753503,6,,,1,-FL,5,101,127,1,,,,H,744,2,,0.5,,1995
95IN01159,1994041638,A1638,04,A1638,94,1,73,2,30,  4,946003,753503,6,,,1,-FL,*,0,0,0,,,,H,,F,,0.5,,1995
95IN01160,1994041639,A1639,04,A1639,94,2,73,2,30, 10,956703,272903,6,,,3,,*,0,0,0,,93,0109,H,,,,0.5,,1995
95IN01161,1994041640,A1640,04,A1640,94,1,73,2,30, 10,956703,272903,7,,,3,,3,63,0,0,,93,0710,H,,,,0.5,,1995
95IN01162,1994041641,A1641,04,A1641,94,2,73,2,30,  3,954203,320103,6,,,1,-FL,5,95,117,1,,,,L,742,2,,0.5,,1995
95IN01163,1994041642,A1642,04,A1642,94,2,73,2,30,  3,954203,320103,6,,,3,,*,0,0,0,,93,0109,L,,,,0.5,,1995
95IN01164,1994041644,A1644,04,A1644,94,2,73,2,30,  3,954203,303103,6,,,1,-FL,5,107,130,1,,,,L,743,2,,0.5,,1995
95IN01165,1994041645,A1645,04,A1645,94,1,73,2,30,  3,954203,303103,6,,,1,-FL,*,0,0,0,,,,L,,F,,0.5,,1995
95IN01166,1994041646,A1646,04,A1646,94,1,73,2,30,  2,947703,268203,6,,,F,-FL,*,0,0,0,,,,H,,F,,0.5,,1995
95IN01167,1994041648,A1648,04,A1648,94,2,73,2,30,  9,943203,164603,6,,,3,,*,0,0,0,,93,0109,L,,,,0.5,X,1995
95IN01168,1994041649,A1649,04,A1649,94,2,73,2,30,  9,943203,164603,6,,,1,-FL,5,93,125,1,,,,L,741,2,,0.5,,1995
95IN01169,1994041650,A1650,04,A1650,94,1,73,2,30,  5,948303,343103,6,,,3,,*,0,0,0,,93,0123,L,,,,0.5,,1995
95IN01170,1994041651,A1651,04,A1651,94,2,73,2,30,  5,948303,343103,6,,,3,,*,0,0,0,,93,0109,L,,,,0.5,,1995
95IN01171,1994041652,A1652,04,A1652,94,2,73,2,30, 10,956703,628403,6,,,3,,*,0,0,0,,93,0109,H,,,,0.5,,1995
95IN01172,1994041653,A1653,04,A1653,94,1,73,2,30, 10,956703,628403,7,,,O,,3,50,84,0,,93,1218,H,,,,0.5,,1995
95IN01173,1994041654,A1654,04,A1654,94,2,73,2,30,  8,944003,310803,6,,,1,-FL,5,122,139,1,,,,H,744,2,,0.5,,1995
95IN01174,1994041655,A1655,04,A1655,94,2,73,2,30,  6,961403,316803,6,,,1,-FL,5,98,125,1,,,,H,742,2,,0.5,BLK SPT L EAR,1995
95IN01175,1994041656,A1656,04,A1656,94,1,73,2,30,  8,944003,642703,7,,,3,,3,57,0,0,,93,0710,H,,,,0.5,,1995
95IN01176,1994041657,A1657,04,A1657,94,2,73,2,30,  8,944003,642703,6,,,1,-FL,5,95,116,1,,,,H,743,2,,0.5,,1995
95IN01177,1994041659,A1659,04,A1659,94,1,73,2,30,  4,946003,447903,7,,,3,,3,67,0,0,,93,0710,H,,,,0.5,,1995
95IN01178,1994041660,A1660,04,A1660,94,2,73,2,30, 10,956703,820503,6,,,3,,*,0,0,0,,93,0109,H,,,,0.5,,1995
95IN01179,1994041661,A1661,04,A1661,94,1,73,2,30,  2,947703,323103,7,,,O,,3,48,90,0,,93,1218,H,,,,0.5,,1995
95IN01180,1994041662,A1662,04,A1662,94,2,73,2,30,  1,940103,257803,6,,,3,,*,0,0,0,,93,0109,L,,,,0.5,,1995
95IN01181,1994041664,A1664,04,A1664,94,1,73,2,30,  1,940103,257803,6,,,F,-FL,*,0,0,0,,,,L,,F,,0.5,,1995
95IN01182,1994041665,A1665,04,A1665,94,2,73,2,30,  4,946003,127203,6,,,1,-FL,5,96,121,1,,,,H,744,2,,0.5,,1995
95IN01183,1994041666,A1666,04,A1666,94,1,73,2,30,  2,947703,167803,7,,,6,,3,70,0,0,,53,0710,H,,,,0.5,WATER BELLY,1995
95IN01184,1994041667,A1667,04,A1667,94,2,73,2,30,  2,947703,167803,6,,,1,-FL,5,97,129,1,,,,H,741,2,,0.5,,1995
95IN01185,1994041668,A1668,04,A1668,94,1,73,2,30,  8,944003,463403,6,,,F,-FL,*,0,0,0,,,,H,,F,,0.5,,1995
95IN01186,1994041669,A1669,04,A1669,94,2,73,2,30,  8,944003,463403,6,,,1,-FL,5,89,120,1,,,,H,742,2,,0.5,,1995
95IN01187,1994041670,A1670,04,A1670,94,1,73,2,30,  7,938803,286303,6,,,F,-FL,*,0,0,0,,,,L,,F,,0.5,,1995
95IN01188,1994041671,A1671,04,A1671,94,1,73,2,30,  5,948303,183203,7,,,O,,3,52,98,0,,93,1218,L,,,,0.5,,1995
95IN01189,1994041672,A1672,04,A1672,94,1,73,2,30,  5,948303,183203,6,,,3,,*,0,0,0,,93,0109,L,,,,0.5,1 TAG,1995
95IN01190,1994041673,A1673,04,A1673,94,2,73,2,30,  8,944003,626803,6,,,1,-FL,5,110,142,1,,,,H,741,F,,0.5,SAVE,1995
95IN01191,1994041674,A1674,04,A1674,94,2,73,2,30,  1,940103,595303,6,,,3,,*,0,0,0,,93,0109,L,,,,0.5,PNEUMONIA,1995
