UID,ID10,YR,SEX,ETAG,BD1,LINE,PEN,BRD,REG,TYPE,INBR,TBR,AGE_LMG,DINBR,TM,HORN,BPEN,YRWT,FACE,C3536,SPRGWT,FALLWT,DISP,C4445,STAPL,CLFL,BRDNEW,DAYDIS,GRFL,FLGR,C6263,SIRE,SB1,C6973,DAM,DB1,AGE_BRDG,C80,YRREC,AGE
57IN00169,1951113495,51,2,R3495,1,21,211,11,,10,28,,7,45,1,4,210,072,15,,107,138,,,076,043,,,085,2,,2842,1,,4650,1,6,,1957,6.0
57IN00170,1951113499,51,2,R3499,1,32,320,11,,07,10,,7,19,1,1,320,100,14,,133,175,,,072,048,,,099,2,,2990,1,,4657,1,6,,1957,6.0
57IN00171,1951113501,51,2,R3501,1,34,340,11,,10,35,,7,,1,3,,074,15,,118,144,2,11,081,045,,0926,079,2,,2771,1,,,,6,,1957,6.0
57IN00172,1951113519,51,2,R3519,1,20,200,11,,09,24,,7,46,1,3,200,071,12,,106,134,,,077,042,,,074,2,,2903,1,,4377,1,6,,1957,6.0
57IN00173,1951113521,51,2,R3521,1,27,270,11,,08,19,,7,,1,3,,082,11,,140,153,2,11,075,053,,0926,112,2,,2781,1,,,,6,,1957,6.0
57IN00174,1951113538,51,2,R3538,1,32,320,11,,08,08,,7,18,1,1,321,087,16,,128,153,,,079,044,,,092,2,,2990,1,,5016,1,6,,1957,6.0
57IN00175,1951113541,51,2,R3541,1,27,270,11,,06,29,,7,,1,4,,092,09,,167,196,6,05,086,061,,1001, 21,2,,2781,1,,,,6,,1957,6.0
57IN00176,1951113560,51,2,R3560,1,23,230,11,,10,26,,7,18,1,3,230,068,15,,101,128,,,073,045,,,072,2,,2744,1,,4169,1,6,,1957,6.0
57IN00177,1951113562,51,2,R3562,1,20,200,11,,09,24,,7,33,1,3,200,076,13,,120,151,,,083,056,,,090,2,,2903,1,,4377,1,6,,1957,6.0
57IN00178,1951113575,51,2,R3575,1,20,200,11,,08,24,,7,34,1,3,200,076,14,,112,124,,,072,046,,,083,2,,2903,1,,4377,1,6,,1957,6.0
57IN00179,1951113577,51,2,R3577,1,24,240,11,,07,17,,7,27,1,1,240,088,15,,116,157,,,085,060,,,113,2,,3236,1,,4766,1,6,,1957,6.0
57IN00180,1951113586,51,2,R3586,1,23,231,11,,07,17,,7,,1,3,,092,14,,96,149,2,11,055,040,,0926,082,2,,2996,1,,,,6,,1957,6.0
57IN00181,1951113607,51,2,R3607,1,20,200,11,,10,28,,7,,1,3,,074,15,,116,150,2,11,059,040,,0926,072,2,,2903,1,,,,6,,1957,6.0
57IN00182,1952113628,52,2,R3628,1,34,340,11,,08,39,,6,,1,3,,081,12,,101,125,6,07,073,055,,1001, 92,2,,2771,1,,,,5,,1957,5.0
57IN00183,1952113670,52,2,R3670,1,20,200,11,,09,27,,6,,1,3,,067,12,,102,126,2,11,073,050,,0926,096,2,,2362,1,,,,5,,1957,5.0
57IN00184,1952113681,52,2,R3681,1,34,340,11,,09,39,,6,,1,3,,088,11,,,,6,,074,043,,0516,084,2,,2771,1,,,,5,,1957,5.0
57IN00185,1952113686,52,2,R3686,1,20,200,11,,08,20,,6,29,1,3,200,084,11,,125,162,,,062,039,,,085,2,,2362,1,,4377,1,5,,1957,5.0
57IN00186,1952113694,52,2,R3694,1,24,240,11,,07,16,,6,26,1,4,240,086,12,,124,144,,,067,041,,,093,2,,3236,1,,4766,1,5,,1957,5.0
57IN00187,1952113696,52,2,R3696,1,19,190,11,,08,15,,6,29,1,3,190,088,14,,124,142,,,072,044,,,096,2,,2837,1,,4817,1,5,,1957,5.0
57IN00188,1952113699,52,2,R3699,1,19,190,11,,07,24,,6,33,1,3,190,088,14,,115,144,,,084,050,,,091,2,,2837,1,,4817,1,5,,1957,5.0
57IN00189,1952113719,52,2,R3719,1,32,320,11,,06,00,,6,19,1,1,320,094,13,,143,177,,,079,048,,,101,2,,7491,1,,4657,1,5,,1957,5.0
57IN00190,1952113725,52,2,R3725,1,27,270,11,,08,33,,6,,1,3,,076,14,,115,,3,81,069,033,,0603,077,2,,2822,1,,,,5,,1957,5.0
57IN00191,1952113728,52,2,R3728,1,19,190,11,,08,15,,6,,1,3,,089,15,,126,,3,,081,048,,0604,109,2,,2837,1,,,,5,,1957,5.0
57IN00192,1952113730,52,2,R3730,1,24,240,11,,06,19,,6,29,1,1,240,090,12,,126,162,,,078,047,,,118,2,,3236,1,,4766,1,5,,1957,5.0
57IN00193,1952113731,52,2,R3731,1,34,340,11,,09,37,,6,44,1,4,340,076,14,,114,143,,,064,036,,,083,2,,2771,1,,4458,1,5,,1957,5.0
57IN00194,1952113741,52,2,R3741,1,20,200,11,,08,26,,6,25,1,3,200,078,14,,114,148,,,072,043,,,090,2,,2362,1,,4377,1,5,,1957,5.0
57IN00195,1952113745,52,2,R3745,1,27,270,11,,06,29,,6,31,1,3,270,078,14,,126,152,,,074,044,,,103,2,,2822,1,,4585,1,5,,1957,5.0
57IN00196,1952113755,52,2,R3755,1,34,340,11,,09,40,,6,46,1,3,341,071,15,,96,122,,,075,041,,,081,2,,2771,1,,4079,1,5,,1957,5.0
57IN00197,1952113768,52,2,R3768,1,23,230,11,,07,24,,6,,1,4,,083,14,,107,140,2,11,066,038,,0926,084,2,,2996,1,,,,5,,1957,5.0
57IN00198,1953113789,53,1,R3789,1,27,270,11,,,34,3,5,,,7,,,73,,167,193,2,,,,,0926,133,2,,3072,1,,3079,1,4,,1957,4.0
57IN00199,1953113801,53,2,R3801,1,27,270,11,,10,19,,5,28,1,4,270,084,11,,131,144,,,068,038,,,092,2,,3072,1,,4585,1,4,,1957,4.0
57IN00200,1953113806,53,2,R3806,1,19,190,11,,11,34,,5,,1,3,,071,16,,123,150,2,06,078,038,,0926,103,2,,3509,1,,,,4,,1957,4.0
57IN00201,1953113816,53,2,R3816,1,32,320,11,,08,18,,5,25,1,1,321,078,13,,123,153,,,070,041,,,099,2,,3480,1,,5016,1,4,,1957,4.0
57IN00202,1953113828,53,2,R3828,1,34,340,11,,08,35,,5,42,1,4,340,077,15,,117,150,,,065,042,,,118,2,,3313,1,,4458,1,4,,1957,4.0
57IN00203,1953113852,53,2,R3852,1,20,200,11,,08,24,,5,26,1,3,200,067,16,,128,146,,,061,040,,,090,2,,3163,1,,4377,1,4,,1957,4.0
57IN00204,1953113855,53,2,R3855,1,23,230,11,,09,31,,5,17,1,3,230,067,16,,114,140,,,073,041,,,090,2,,3192,1,,4169,1,4,,1957,4.0
57IN00205,1953113860,53,2,R3860,1,34,340,11,,09,43,,5,42,1,3,341,066,16,,102,129,,,073,041,,,078,2,,3313,1,,4079,1,4,3,1957,4.0
57IN00206,1953113861,53,2,R3861,1,32,321,11,,07,00,,5,18,1,1,320,091,10,,120,160,,,069,038,,,104,2,,7491,1,,4657,1,4,,1957,4.0
57IN00207,1953113868,53,1,R3868,1,20,200,11,,,27,1,5,,,7,,,72,,162,187,2,,,,,0926,137,2,,3163,1,,2131,1,4,,1957,4.0
57IN00208,1953113876,53,2,R3876,1,27,270,11,,07,27,,5,28,1,4,270,074,14,,124,137,,,069,039,,,095,2,,3072,1,,4585,1,4,,1957,4.0
57IN00209,1953113881,53,2,R3881,1,27,270,11,,08,28,,5,28,1,3,270,083,15,,122,146,,,064,037,,,092,2,,3072,1,,4585,1,4,,1957,4.0
57IN00210,1953113885,53,2,R3885,1,19,190,11,,07,25,,5,,1,3,,068,15,,,,6,,073,038,,0304,071,2,,3509,1,,,,4,,1957,4.0
57IN00211,1953113887,53,2,R3887,1,27,270,11,,07,37,,5,31,1,3,270,082,15,,129,145,,,059,025,,,070,2,,3072,1,,4585,1,4,,1957,4.0
57IN00212,1953113892,53,2,R3892,1,23,230,11,,07,24,,5,23,1,3,230,083,16,,114,131,,,062,033,,,093,2,,3192,1,,4169,1,4,,1957,4.0
57IN00213,1953113893,53,2,R3893,1,19,190,11,,08,27,,5,29,1,3,190,082,14,,124,154,,,071,036,,,100,2,,3509,1,,4817,1,4,,1957,4.0
57IN00214,1953113901,53,2,R3901,1,32,320,11,,06,20,,5,26,1,1,321,090,12,,125,155,,,076,037,,,111,2,,3480,1,,5016,1,4,,1957,4.0
57IN00215,1953113903,53,2,R3903,1,23,230,11,,08,19,,5,20,1,3,230,072,16,,118,148,,,068,041,,,090,2,,3192,1,,4169,1,4,,1957,4.0
57IN00216,1953113910,53,2,R3910,1,20,200,11,,09,19,,5,29,1,3,200,073,15,,118,147,,,068,043,,,105,2,,3163,1,,4377,1,4,,1957,4.0
57IN00217,1953113918,53,2,R3918,1,34,340,11,,09,34,,5,,1,3,,071,10,,103,142,2,10,075,043,,0926,086,2,,3313,1,,,,4,,1957,4.0
57IN00218,1953113920,53,2,R3920,1,32,320,11,,07,20,,5,,1,1,,084,16,,,,6,,070,038,,0107,094,2,,3480,1,,,,4,,1957,4.0
57IN00219,1953113924,53,2,R3924,1,23,230,11,,09,22,,5,17,1,3,230,087,16,,124,156,,,079,043,,,110,2,,3192,1,,4169,1,4,,1957,4.0
57IN00220,1953113939,53,2,R3939,1,32,320,11,,10,19,,5,24,1,1,320,103,14,,142,170,,,074,047,,,132,2,,3480,1,,4657,1,4,,1957,4.0
57IN00221,1953113940,53,2,R3940,1,20,200,11,,10,20,,5,27,1,3,200,057,14,,93,120,,,071,033,,,080,2,,3163,1,,4377,1,4,,1957,4.0
57IN00222,1953113950,53,2,R3950,1,21,210,11,,07,31,,5,,1,3,,092,16,,124,143,3,07,077,048,,0923,123,2,,3570,1,,,,4,,1957,4.0
57IN00223,1953113953,53,2,R3953,1,24,240,11,,08,16,,5,28,1,1,240,083,16,,117,166,,,087,040,,,095,2,,3446,1,,4766,1,4,,1957,4.0
57IN00224,1953113961,53,2,R3961,1,23,230,11,,09,17,,5,25,1,5,230,082,15,,127,160,,,068,050,,,104,2,,3192,1,,4169,1,4,,1957,4.0
57IN00225,1953113963,53,2,R3963,1,34,340,11,,07,36,,5,47,1,4,340,066,12,,105,134,,,072,033,,,065,2,,3313,1,,4458,1,4,2,1957,4.0
57IN00226,1953113965,53,2,R3965,1,32,320,11,,09,24,,5,25,1,1,321,068,16,,102,140,,,075,037,,,095,2,,3480,1,,5016,1,4,,1957,4.0
57IN00227,1953113969,53,2,R3969,1,21,210,11,,09,25,,5,30,1,1,210,077,16,,105,140,,,072,036,,,105,2,,3570,1,,4650,1,4,,1957,4.0
57IN00228,1953113971,53,2,R3971,1,34,340,11,,09,35,,5,39,1,4,341,075,15,,112,140,,,071,042,,,103,2,,3313,1,,4079,1,4,1,1957,4.0
57IN00229,1953113993,53,2,R3993,1,34,340,11,,10,35,,5,43,1,5,340,064,16,,116,140,,,065,029,,,065,2,,3313,1,,4458,1,4,5,1957,4.0
57IN00230,1953114028,53,2,R4028,1,32,320,11,,07,19,,5,,1,1,,078,15,,123,150,2,51,078,046,,0926,107,2,,3480,1,,,,4,,1957,4.0
57IN00231,1953114033,53,2,R4033,1,27,270,11,,08,36,,5,,1,4,,086,10,,150,,3,81,064,037,,0603,105,2,,3072,1,,,,4,,1957,4.0
57IN00232,1953114036,53,2,R4036,1,24,240,11,,08,24,,5,,1,3,,074,13,,111,,7,,070,034,,1101,086,2,,3446,1,,,,4,,1957,4.0
57IN00233,1953114037,53,2,R4037,1,21,210,11,,09,30,,5,31,1,4,210,086,15,,136,166,,,072,037,,,093,2,,3570,1,,4650,1,4,,1957,4.0
57IN00234,1953114038,53,2,R4038,1,32,320,11,,08,19,,5,24,1,1,320,082,15,,119,156,,,081,044,,,099,2,,3480,1,,4657,1,4,,1957,4.0
57IN00235,1953114045,53,2,R4045,1,20,200,11,,08,25,,5,34,1,3,200,072,16,,105,130,,,059,025,,,064,2,,3163,1,,4377,1,4,,1957,4.0
57IN00236,1953114049,53,2,R4049,1,32,320,11,,07,19,,5,26,1,1,321,081,16,,130,155,,,080,043,,,103,2,,3480,1,,5016,1,4,,1957,4.0
57IN00237,1953114055,53,2,R4055,1,20,200,11,,09,22,,5,27,1,3,200,062,16,,102,128,,,060,032,,,070,2,,3163,1,,4377,1,4,,1957,4.0
57IN00238,1953114061,53,2,R4061,1,24,240,11,,07,27,,5,32,1,1,240,081,12,,123,148,,,065,033,,,079,2,,3446,1,,4766,1,4,,1957,4.0
57IN00239,1953114073,53,1,R4073,1,24,240,11,,,18,1,5,,,4,,,,,190,211,,,,,,,125,2,,3446,1,,3178,1,4,,1957,4.0
57IN00240,1954114079,54,1,R4079,1,34,340,11,,,47,3,4,,,7,,,,,161,195,,,,,,,151,2,,3702,1,,2021,1,3,,1957,3.0
57IN00241,1954114080,54,2,R4080,1,27,270,11,,07,26,,4,30,1,3,270,080,15,,120,133,,,080, 46,,,105,2,,3520,1,,4585,1,3,5,1957,3.0
57IN00242,1954114086,54,2,R4086,1,23,230,11,,07,30,,4,38,1,3,230,079,14,,106,136,,,079, 42,,,093,2,,3715,1,,4169,1,3,2,1957,3.0
57IN00243,1954114095,54,1,R4095,1,32,320,11,,,25,1,4,,,4,,,38,,165,190,2,,,,,0926,105,2,,7491,1,,3700,1,3,,1957,3.0
57IN00244,1954114103,54,2,R4103,1,23,230,11,,10,20,,4,33,1,3,230,071,16,,96,126,,,084, 39,,,090,2,,3715,1,,4169,1,3,1,1957,3.0
57IN00245,1954114104,54,2,R4104,1,21,210,11,,08,26,,4,,1,4,,078,14,,107,133,3,81,074, 38,,0923,107,2,,3841,1,,,,3,,1957,3.0
57IN00246,1954114109,54,2,R4109,1,27,270,11,,06,16,,4,25,1,3,270,086,16,,118,150,,,082, 46,,,105,2,,3520,1,,4585,1,3,4,1957,3.0
57IN00247,1954114110,54,1,R4110,1,24,240,11,,,18,1,4,,,1,,,,,147,186,,,,,,,142,2,,3446,1,,3178,1,3,,1957,3.0
57IN00248,1954114126,54,2,R4126,1,20,200,11,,09,35,,4,,1,3,,076,10,,110,,3,,080, 49,,0603,104,2,,3457,1,,,,3,,1957,3.0
57IN00249,1954114134,54,2,R4134,1,23,230,11,,09,28,,4,37,1,3,230,090,16,,106,146,,,075, 35,,,087,2,,3715,1,,4169,1,3,5,1957,3.0
57IN00250,1954114141,54,2,R4141,1,34,340,11,,10,46,,4,51,1,3,341,077,14,,106,133,,,078, 40,,,108,2,,3702,1,,4079,1,3,4,1957,3.0
57IN00251,1954114142,54,2,R4142,1,19,190,11,,10,32,,4,34,1,3,190,070,13,,93,134,,,078, 41,,,091,2,,3761,1,,4817,1,3,,1957,3.0
57IN00252,1954114150,54,1,R4150,1,20,200,11,,,21,1,4,,,7,,,71,,152,182,2,,,,,0926,132,2,,3457,1,,2579,1,3,,1957,3.0
57IN00253,1954114162,54,2,R4162,1,23,230,11,,09,19,,4,,1,3,,076,16,,113,,6,,070, 39,,0819,086,2,,3715,1,,,,3,,1957,3.0
57IN00254,1954114169,54,1,R4169,1,23,230,11,,,30,1,4,,,7,,,,,157,184,,,,,,,111,2,,3715,1,,3416,1,3,,1957,3.0
57IN00255,1954114179,54,1,R4179,1,19,190,11,,,24,1,4,,,7,,,,,166,176,,,,,,,099,2,,3761,1,,2202,1,3,,1957,3.0
57IN00256,1954114180,54,2,R4180,1,19,190,11,,06,35,,4,40,1,3,190,086,14,,127,153,,,072, 39,,,089,2,,3761,1,,4817,1,3,5,1957,3.0
57IN00257,1954114182,54,2,R4182,1,24,240,11,,10,27,,4,32,1,1,240,074,16,,116,135,,,085, 48,,,094,2,,3446,1,,4766,1,3,4,1957,3.0
57IN00258,1954114185,54,2,R4185,1,32,320,11,,08,25,,4,20,1,1,320,078,12,,103,138,,,068, 34,,,074,2,,7491,1,,4657,1,3,2,1957,3.0
57IN00259,1954114189,54,2,R4189,1,23,230,11,,07,20,,4,34,1,3,230,080,16,,117,146,,,073, 47,,,088,2,,3715,1,,4169,1,3,4,1957,3.0
57IN00260,1954114191,54,2,R4191,1,24,240,11,,07,35,,4,35,1,1,240,070,15,,96,130,,,082, 45,,,099,2,,3446,1,,4766,1,3,3,1957,3.0
57IN00261,1954114193,54,2,R4193,1,32,321,11,,07,23,,4,25,1,1,321,095,15,,126,166,,,078, 50,,,102,2,,3480,1,,5016,1,3,1,1957,3.0
57IN00262,1954114195,54,2,R4195,1,32,320,11,,07,25,,4,20,1,1,320,088,13,,122,148,,,077, 44,,,097,2,,7491,1,,4657,1,3,5,1957,3.0
57IN00263,1954114196,54,2,R4196,1,23,230,11,,07,30,,4,,1,3,,083,16,,115,,3,81,075, 41,,0603,083,2,,3715,1,,,,3,,1957,3.0
57IN00264,1954114198,54,2,R4198,1,19,190,11,,06,36,,4,45,1,3,190,090,15,,114,152,,,075, 37,,,091,2,,3761,1,,4817,1,3,4,1957,3.0
57IN00265,1954114199,54,2,R4199,1,23,230,11,,07,22,,4,35,1,4,230,079,15,,124,150,,,060, 27,,,074,2,,3715,1,,4169,1,3,3,1957,3.0
57IN00266,1954114201,54,2,R4201,1,24,240,11,,08,17,,4,30,1,1,240,081,09,,100,134,,,080, 48,,,104,2,,3446,1,,4766,1,3,2,1957,3.0
57IN00267,1954114202,54,1,R4202,1,27,270,11,,,22,3,4,,,7,,,63,,160,198,2,,,,,0926,117,2,,3520,1,,1972,1,3,,1957,3.0
57IN00268,1954114204,54,2,R4204,1,19,190,11,,06,22,,4,32,1,3,190,078,14,,113,141,,,079, 41,,,084,2,,3761,1,,4817,1,3,3,1957,3.0
57IN00269,1954114208,54,2,R4208,1,19,190,11,,07,34,,4,,1,3,,081,12,,107,149,2,10,077, 44,,0926,081,2,,3761,1,,,,3,,1957,3.0
57IN00270,1954114218,54,1,R4218,1,34,340,11,,,36,5,4,,,7,,,62,,143,176,2,,,,,0926,104,2,,3702,1,,2773,1,3,,1957,3.0
57IN00271,1954114219,54,2,R4219,1,24,240,11,,06,16,,4,28,1,1,240,097,15,,133,170,,,071, 45,,,099,2,,3446,1,,4766,1,3,1,1957,3.0
57IN00272,1954114227,54,2,R4227,1,20,200,11,,10,18,,4,26,1,3,200,076,15,,108,144,,,073, 39,,,083,2,,3457,1,,4377,1,3,1,1957,3.0
57IN00273,1954114232,54,2,R4232,1,27,270,11,,08,24,,4,27,1,3,270,080,15,,128,134,,,075, 40,,,104,2,,3520,1,,4585,1,3,3,1957,3.0
57IN00274,1954114241,54,2,R4241,1,32,321,11,,06,24,,4,29,1,1,321,088,15,,114,143,,,079, 45,,,104,2,,3480,1,,5016,1,3,4,1957,3.0
57IN00275,1954114255,54,2,R4255,1,21,210,11,,09,27,,4,33,1,3,210,080,12,,104,140,,,073, 44,,,091,2,,3841,1,,4650,1,3,,1957,3.0
57IN00276,1954114256,54,2,R4256,1,20,200,11,,08,26,,4,28,1,3,200,077,13,,101,130,,,086, 54,,,095,2,,3457,1,,4377,1,3,,1957,3.0
57IN00277,1954114277,54,2,R4277,1,27,270,11,,08,34,,4,,1,3,,076,13,,106,,3,,079, 36,,0606,102,2,,3520,1,,,,3,,1957,3.0
57IN00278,1954114279,54,2,R4279,1,24,240,11,,10,38,,4,35,1,1,240,073,13,,107,149,,,093, 45,,,091,2,,3446,1,,4766,1,3,5,1957,3.0
57IN00279,1954114282,54,2,R4282,1,34,340,11,,11,34,,4,42,1,4,340,074,15,,100,130,,,073, 40,,,095,2,,3702,1,,4458,1,3,3,1957,3.0
57IN00280,1954114284,54,2,R4284,1,32,320,11,,09,25,,4,18,1,1,320,072,09,,105,132,,,067, 34,,,078,2,,7491,1,,4657,1,3,3,1957,3.0
57IN00281,1954114285,54,2,R4285,1,20,200,11,,08,30,,4,31,1,3,200,068,15,,94,124,,,079, 38,,,090,2,,3457,1,,4377,1,3,5,1957,3.0
57IN00282,1954114294,54,2,R4294,1,27,270,11,,09,26,,4,29,1,3,270,081,13,,114,138,,,084, 46,,,123,2,,3520,1,,4585,1,3,2,1957,3.0
57IN00283,1954114299,54,2,R4299,1,21,210,11,,12,27,,4,31,1,4,210,064,16,,93,116,,,066, 27,,,073,2,,3841,1,,4650,1,3,,1957,3.0
57IN00284,1954114301,54,2,R4301,1,20,200,11,,10,30,,4,32,1,3,200,073,13,,108,124,,,089, 40,,,091,2,,3457,1,,4377,1,3,3,1957,3.0
57IN00285,1954114303,54,2,R4303,1,19,190,11,,07,23,,4,33,1,3,190,080,15,,116,140,,,077, 33,,,077,2,,3761,1,,4817,1,3,2,1957,3.0
57IN00286,1954114306,54,2,R4306,1,23,230,11,,10,17,,4,33,1,3,230,059,15,,94,123,,,064, 25,,,054,2,,3715,1,,4169,1,3,,1957,3.0
57IN00287,1954114310,54,2,R4310,1,32,320,11,,09,25,,4,,1,1,,077,11,,,,6,,067, 28,,0107,078,2,,7491,1,,,,3,,1957,3.0
57IN00288,1954114312,54,2,R4312,1,23,230,11,,09,19,,4,33,1,4,230,066,16,,101,133,,,062, 30,,,071,2,,3715,1,,4169,1,3,2,1957,3.0
57IN00289,1954114314,54,2,R4314,1,19,190,11,,08,25,,4,33,1,4,190,076,16,,114,138,,,077, 39,,,077,2,,3761,1,,4817,1,3,1,1957,3.0
57IN00290,1954114318,54,1,R4318,1,27,270,11,,,32,1,4,,,7,,,,,163,195,,,,,,,135,2,,3520,1,,3413,1,3,,1957,3.0
57IN00291,1954114328,54,1,R4328,1,21,210,11,,,33,5,4,,,7,,,,,148,,6,,,,,0530,103,2,,3841,1,,3108,1,3,,1957,3.0
57IN00292,1954114334,54,2,R4334,1,34,340,11,,08,45,,4,,1,3,,075,15,,115,140,2,06,076, 42,,0926,096,2,,3702,1,,,,3,,1957,3.0
57IN00293,1954114335,54,2,R4335,1,21,210,11,,09,25,,4,41,1,3,210,073,15,,99,123,,,079, 44,,,108,2,,3841,1,,4650,1,3,,1957,3.0
57IN00294,1954114340,54,2,R4340,1,24,240,11,,10,22,,4,33,1,1,240,073,16,,118,155,,,076, 42,,,106,2,,3446,1,,4766,1,3,4,1957,3.0
57IN00295,1954114350,54,2,R4350,1,20,200,11,,11,36,,4,,1,3,,068,12,,102,143,2,10,095, 39,,0926,084,2,,3457,1,,,,3,,1957,3.0
57IN00296,1954114356,54,2,R4356,1,24,240,11,,09,25,,4,31,1,1,240,070,16,,96,133,,,079, 35,,,071,2,,3446,1,,4766,1,3,3,1957,3.0
57IN00297,1954114357,54,2,R4357,1,24,240,11,,08,25,,4,31,1,1,240,083,16,,104,135,,,067, 37,,,086,2,,3446,1,,4766,1,3,2,1957,3.0
57IN00298,1954114360,54,2,R4360,1,21,210,11,,11,42,,4,33,1,5,210,068,15,,93,124,,,066, 36,,,084,2,,3841,1,,4650,1,3,,1957,3.0
57IN00299,1954114361,54,2,R4361,1,21,210,11,,11,26,,4,30,1,3,210,060,16,,86,118,,,071, 28,,,077,2,,3841,1,,4650,1,3,,1957,3.0
57IN00300,1954114363,54,2,R4363,1,19,190,11,,08,31,,4,,1,3,,073,15,,101,,3,80,075, 32,,0603,062,2,,3761,1,,,,3,,1957,3.0
57IN00301,1955114366,55,1,R4366,1,34,340,11,,,43,1,3,,,7,,,64,,138,191,2,,,,,0926,154,2,,3837,1,,3731,1,2,,1957,2.0
57IN00302,1955114368,55,2,R4368,1,34,340,11,,07,36,,3,39,1,5,341,082,10,,100,130,,,088,048,,,088,2,,3837,1,,4079,1,2,2,1957,2.0
57IN00303,1955114370,55,2,R4370,1,27,270,11,,08,33,,3,37,1,4,270,102,12,,100,131,,,083,053,,,109,2,,3643,1,,4585,1,2,,1957,2.0
57IN00304,1955114371,55,2,R4371,1,27,270,11,,09,33,,3,37,1,4,270,084,11,,107,133,,,089,054,,,115,2,,3643,1,,4585,1,2,1,1957,2.0
57IN00305,1955114374,55,1,R4374,1,32,320,11,,,25,1,3,,,4,,,,,148,186,,,,,,,149,2,,7491,1,,3235,1,2,,1957,2.0
57IN00306,1955114375,55,1,R4375,1,34,340,11,,,44,1,3,,,7,,,,,143,179,6,,,,,1110,160,2,,3837,1,,3628,1,2,,1957,2.0
57IN00307,1955114377,55,1,R4377,1,20,200,11,,,31,1,3,,,7,,,,,120,157,,,,,,,111,1,,3302,1,,3519,1,2,,1957,2.0
57IN00308,1955114383,55,2,R4383,1,34,340,11,,09,38,,3,48,1,3,340,088,13,,99,128,,,093,058,,,109,2,,3837,1,,4458,1,2,1,1957,2.0
57IN00309,1955114386,55,1,R4386,1,32,320,11,,,25,1,3,,,4,,,,,145,180,,,,,,,120,2,,7491,1,,3037,1,2,,1957,2.0
57IN00310,1955114389,55,2,R4389,1,19,190,11,,08,23,,3,27,1,4,190,091,11,,108,138,,,087,051,,,099,2,,3975,1,,4817,1,2,,1957,2.0
57IN00311,1955114393,55,2,R4393,1,32,320,11,,08,25,,3,24,1,,321,092,,,117,142,,,,,,,094,2,,7491,1,,5016,1,2,,1957,2.0
57IN00312,1955114394,55,1,R4394,1,19,190,11,,,30,1,3,,,7,,,,,140,179,,,,,,,118,2,,3975,1,,3760,1,2,,1957,2.0
57IN00313,1955114399,55,2,R4399,1,21,210,11,,10,28,,3,28,1,4,210,083,09,,108,135,,,099,048,,,113,3,,3865,1,,4650,1,2,,1957,2.0
57IN00314,1955114405,55,2,R4405,1,20,200,11,,10,32,,3,38,1,4,200,092,13,,104,138,,,085,069,,,129,2,,3302,1,,4377,1,2,,1957,2.0
57IN00315,1955114409,55,1,R4409,1,20,200,11,,,23,1,3,,,7,,,73,,125,166,2,,,,,0926,120,1,,3302,1,,2538,1,2,,1957,2.0
57IN00316,1955114410,55,2,R4410,1,34,340,11,,09,41,,3,44,1,4,341,087,10,,97,128,,,077,041,,,087,2,,3837,1,,4079,1,2,,1957,2.0
57IN00317,1955114411,55,1,R4411,1,20,200,11,,,31,2,3,,,7,,,,,144,180,,,,,,,092,1,,3302,1,,3378,1,2,,1957,2.0
57IN00318,1955114423,55,2,R4423,1,34,340,11,,09,46,,3,52,1,4,340,078,12,,108,130,,,097,054,,,104,2,,3837,1,,4458,1,2,5,1957,2.0
57IN00319,1955114425,55,2,R4425,1,32,320,11,,07,25,,3,,1,1,,098,10,,124,148,3,07,079,042,,0923,098,2,,7491,1,,,,2,,1957,2.0
57IN00320,1955114426,55,1,R4426,1,19,190,11,,,33,1,3,,,7,,,73,,130,158,2,,,,,0926,086,1,,3975,1,,3699,1,2,,1957,2.0
57IN00321,1955114428,55,2,R4428,1,24,240,11,,09,25,,3,31,1,4,240,093,14,,110,138,,,106,049,,,092,2,,3446,1,,4766,1,2,1,1957,2.0
57IN00322,1955114432,55,1,R4432,1,27,270,11,,,25,5,3,,,7,,,73,,132,167,2,,,,,0926,132,2,,3643,1,,3521,1,2,,1957,2.0
57IN00323,1955114433,55,2,R4433,1,21,210,11,,09,28,,3,30,1,3,210,076,11,,98,120,,,073,042,,,099,2,,3865,1,,4650,1,2,,1957,2.0
57IN00324,1955114437,55,2,R4437,1,32,321,11,,06,15,,3,20,1,1,320,095,09,,117,140,,,077,036,,,089,2,,3685,1,,4657,1,2,,1957,2.0
57IN00325,1955114441,55,2,R4441,1,24,240,11,,09,27,,3,32,1,1,240,083,15,,99,120,,,091,039,,,089,2,,3446,1,,4766,1,2,,1957,2.0
57IN00326,1955114444,55,2,R4444,1,19,190,11,,09,26,,3,29,1,4,190,076,10,,97,128,,,084,038,,,080,2,,3975,1,,4817,1,2,5,1957,2.0
57IN00327,1955114447,55,2,R4447,1,23,230,11,,11,18,,3,24,1,4,230,078,15,,96,139,,,094,045,,,098,2,,3856,1,,4169,1,2,1,1957,2.0
57IN00328,1955114450,55,2,R4450,1,32,320,11,,07,25,,3,,1,1,,098,10,,108,,7,,074,041,,1101,091,1,,7491,1,,,,2,,1957,2.0
57IN00329,1955114451,55,1,R4451,1,23,230,11,,,20,1,3,,,7,,,,,140,177,,,,,,,132,2,,3856,1,,3354,1,2,,1957,2.0
