UID,ID10,YR,SEX,ETAG,BD1,LINE,PEN,BRD,REG,TYPE,INBR,TBR,AGE_LMG,DINBR,TM,HORN,BPEN,YRWT,FACE,C3536,SPRGWT,FALLWT,DISP,C4445,STAPL,CLFL,BRDNEW,DAYDIS,GRFL,FLGR,C6263,SIRE,SB1,C6973,DAM,DB1,AGE_BRDG,C80,YRREC,AGE
60IN00166,1953114049,53,2,R4049,1,32,320,11,,07,19,,8,,1,1,,081,16,,126,147,2,,080,043,11,0927,103,2,,3480,1,2  18,,,7,,1960,7.0
60IN00167,1953114073,53,1,R4073,1,24,240,11,,,18,,8,,,,,,,,220,235,3,,,,11,0801,,,,3446,1,,3178,1,7,,1960,7.0
60IN00168,1954114080,54,2,R4080,1,27,270,11,,07,26,1,7,,1,3,,080,15,,106,141,,,080, 46,11,,105,2,,3520,1,1  27,0,,6,,1960,6.0
60IN00169,1954114086,54,2,R4086,1,23,230,11,,07,30,,7,,1,3,,079,14,,113,125,2,,079, 42,11,0927,093,2,,3715,1,1  18,,,6,,1960,6.0
60IN00170,1954114142,54,2,R4142,1,19,190,11,,10,32,,7,,1,3,190,070,13,,106,,7,,078, 41,11,1201,091,2,,3761,1,1,,,6,,1960,6.0
60IN00171,1954114169,54,1,R4169,1,23,230,11,,,30,,7,,,,,,,,181,210,3,,,,11,0801,,,,3715,1,,3416,1,6,,1960,6.0
60IN00172,1954114179,54,1,R4179,1,19,190,11,,,24,,7,,,,,,,,183,230,3,,,,11,0801,,,,3761,1,,2202,1,6,,1960,6.0
60IN00173,1954114182,54,2,R4182,1,24,240,11,,10,27,,7,,1,1,,074,16,,131,148,2,,085, 48,11,0927,094,2,,3446,1,5  18,,,6,,1960,6.0
60IN00174,1954114185,54,2,R4185,1,32,320,11,,08,25,8,7,,1,1,,078,12,,121,142,,,068, 34,11,,074,2,,7491,1,1  32,0,,6,,1960,6.0
60IN00175,1954114189,54,2,R4189,1,23,230,11,,07,20,,7,,1,3,,080,16,,113,136,,,073, 47,11,,088,2,,3715,1,1  23,0,,6,,1960,6.0
60IN00176,1954114193,54,2,R4193,1,32,321,11,,07,23,,7,,1,1,,095,15,,152,177,3,,078, 50,11,1208,102,2,,3480,1,1,,,6,,1960,6.0
60IN00177,1954114195,54,2,R4195,1,32,320,11,,07,25,,7,,1,1,,088,13,,136,156,2,,077, 44,11,0927,097,2,,7491,1,1  18,,,6,,1960,6.0
60IN00178,1954114199,54,2,R4199,1,23,230,11,,07,22,,7,,1,4,,079,15,,148,159,,,060, 27,11,,074,2,,3715,1,2  23,0,,6,,1960,6.0
60IN00179,1954114201,54,2,R4201,1,24,240,11,,08,17,8,7,,1,1,,081,09,,124,136,6,,080, 48,11,1014,104,2,,3446,1,1  24,1,,6,,1960,6.0
60IN00180,1954114204,54,2,R4204,1,19,190,11,,06,22,,7,,1,3,190,078,14,,130,144,,,079, 41,11,,084,2,,3761,1,1  19,0,,6,,1960,6.0
60IN00181,1954114219,54,2,R4219,1,24,240,11,,06,16,,7,,1,1,,097,15,,165,175,,,071, 45,11,,099,2,,3446,1,3  24,0,,6,,1960,6.0
60IN00182,1954114227,54,2,R4227,1,20,200,11,,10,18,2,7,,1,3,,076,15,,126,148,,,073, 39,11,,083,2,,3457,1,1  20,0,,6,,1960,6.0
60IN00183,1954114255,54,2,R4255,1,21,210,11,,09,27,,7,,1,3,,080,12,,143,147,,,073, 44,11,,091,2,,3841,1,3  21,0,,6,,1960,6.0
60IN00184,1954114256,54,2,R4256,1,20,200,11,,08,26,3,7,,1,3,,077,13,,124,129,,,086, 54,11,,095,2,,3457,1,2  20,0,,6,,1960,6.0
60IN00185,1954114279,54,2,R4279,1,24,240,11,,10,38,,7,,1,1,,073,13,,123,144,,,093, 45,11,,091,2,,3446,1,1  24,1,,6,,1960,6.0
60IN00186,1954114294,54,2,R4294,1,27,270,11,,09,26,2,7,,1,3,,081,13,,127,142,,,084, 46,11,,123,2,,3520,1,1  27,0,,6,,1960,6.0
60IN00187,1954114301,54,2,R4301,1,20,200,11,,10,30,,7,,1,3,,073,13,,123,118,3,,089, 40,11,1121,091,2,,3457,1,3,,,6,,1960,6.0
60IN00188,1954114303,54,2,R4303,1,19,190,11,,07,23,,7,,1,3,190,080,15,,122,128,,,077, 33,11,,077,2,,3761,1,3  19,0,,6,,1960,6.0
60IN00189,1954114335,54,2,R4335,1,21,210,11,,09,25,,7,,1,3,,073,15,,118,124,,,079, 44,11,,108,2,,3841,1,3  21,0,,6,,1960,6.0
60IN00190,1954114340,54,2,R4340,1,24,240,11,,10,22,,7,,1,1,,073,16,,138,153,,,076, 42,11,,106,2,,3446,1,1  24,0,,6,,1960,6.0
60IN00191,1954114357,54,2,R4357,1,24,240,11,,08,25,,7,,1,1,,083,16,,120,130,3,,067, 37,11,1201,086,2,,3446,1,1,,,6,,1960,6.0
60IN00192,1954114361,54,2,R4361,1,21,210,11,,11,26,,7,,1,3,,060,16,,108,122,,,071, 28,11,,077,2,,3841,1,1  21,0,,6,,1960,6.0
60IN00193,1955114368,55,2,R4368,1,34,340,11,,07,36,,6,,1,5,,082,10,,119,130,,,088,048,11,,088,2,,3837,1,1  34,0,,5,,1960,5.0
60IN00194,1955114383,55,2,R4383,1,34,340,11,,09,38,,6,,1,3,,088,13,,150,169,,,093,058,11,,109,2,,3837,1,3  34,0,,5,,1960,5.0
60IN00195,1955114389,55,2,R4389,1,19,190,11,,08,23,,6,,1,4,190,091,11,,141,160,,,087,051,11,,099,2,,3975,1,1  19,0,,5,,1960,5.0
60IN00196,1955114399,55,2,R4399,1,21,210,11,,10,28,,6,,1,4,,083,09,,122,147,,,099,048,11,,113,3,,3865,1,2  21,0,,5,,1960,5.0
60IN00197,1955114423,55,2,R4423,1,34,340,11,,09,46,,6,,1,4,,078,12,,126,,7,,097,054,11,1201,104,2,,3837,1,2,,,5,,1960,5.0
60IN00198,1955114433,55,2,R4433,1,21,210,11,,09,28,,6,,1,3,,076,11,,122,138,,,073,042,11,,099,2,,3865,1,1  21,0,,5,,1960,5.0
60IN00199,1955114437,55,2,R4437,1,32,321,11,,06,15,,6,,1,1,,095,09,,125,122,2,,077,036,11,0927,089,K,,3685,1,1  18,,,5,,1960,5.0
60IN00200,1955114444,55,2,R4444,1,19,190,11,,09,26,,6,,1,4,190,076,10,,120,139,3,,084,038,11,1122,080,2,,3975,1,1,,,5,,1960,5.0
60IN00201,1955114447,55,2,R4447,1,23,230,11,,11,18,,6,,1,4,,078,15,,122,155,,,094,045,11,,098,2,,3856,1,1  23,0,,5,,1960,5.0
60IN00202,1955114458,55,1,R4458,1,34,340,11,,,44,,6,,,,,,,,174,190,3,,,,11,0801,,,,3837,1,,3475,1,5,,1960,5.0
60IN00203,1955114460,55,2,R4460,1,24,240,11,,09,28,,6,,1,1,,082,15,,118,149,,,093,044,11,,103,2,,3446,1,1  24,1,,5,,1960,5.0
60IN00204,1955114465,55,2,R4465,1,27,270,11,,08,28,,6,,1,3,,088,15,,135,170,2,,096,057,11,0927,115,2,,3643,1,1  18,,,5,,1960,5.0
60IN00205,1955114469,55,2,R4469,1,32,320,11,,09,25,,6,,1,1,,094,11,,150,166,2,,078,041,11,0927,090,1,,7491,1,1  18,,,5,,1960,5.0
60IN00206,1955114471,55,2,R4471,1,21,210,11,,10,36,,6,,1,4,,081,13,,138,154,,,085,036,11,,083,2,,3865,1,3  21,0,,5,,1960,5.0
60IN00207,1955114474,55,2,R4474,1,32,320,11,,07,25,,6,,1,1,,090,10,,138,140,,,081,049,11,,111,2,,7491,1,4  32,0,,5,,1960,5.0
60IN00208,1955114505,55,2,R4505,1,20,200,11,,09,30,1,6,,1,4,,087,14,,152,158,,,096,057,11,,114,2,,3302,1,4  20,0,,5,,1960,5.0
60IN00209,1955114512,55,2,R4512,1,23,230,11,,09,19,,6,,1,4,,084,15,,116,140,2,,103,049,11,0927,104,2,,3856,1,1  18,,,5,,1960,5.0
60IN00210,1955114514,55,2,R4514,1,20,200,11,,10,37,2,6,,1,4,,078,15,,110,135,,,074,043,11,,091,2,,3302,1,1  20,0,,5,,1960,5.0
60IN00211,1955114538,55,2,R4538,1,21,210,11,,08,37,,6,,1,4,,080,15,,132,144,,,081,041,11,,094,2,,3865,1,3  21,0,,5,,1960,5.0
60IN00212,1955114548,55,2,R4548,1,32,321,11,,07,23,,6,,1,1,,086,12,,127,144,,,068,031,11,,076,K,,3685,1,1  32,0,,5,,1960,5.0
60IN00213,1955114577,55,2,R4577,1,20,200,11,,09,20,3,6,,1,4,,106,10,,161,175,,,076,059,11,,119,2,,3302,1,1  20,0,,5,,1960,5.0
60IN00214,1955114579,55,2,R4579,1,23,230,11,,09,17,,6,,1,4,,086,15,,138,162,,,087,047,11,,094,2,,3856,1,1  23,0,,5,,1960,5.0
60IN00215,1955114585,55,1,R4585,1,27,270,11,,,26,,6,,,,,,,,,,3,,,,11,0125,,,,3643,1,,3425,1,5,,1960,5.0
60IN00216,1955114590,55,2,R4590,1,24,240,11,,09,42,,6,,1,1,,074,13,,126,135,,,088,044,11,,086,2,,3446,1,2  24,0,,5,,1960,5.0
60IN00217,1955114593,55,2,R4593,1,23,230,11,,10,18,,6,,1,4,,076,14,,123,137,,,079,032,11,,069,2,,3856,1,1  23,0,,5,,1960,5.0
60IN00218,1955114600,55,2,R4600,1,20,200,11,,10,21,1,6,,1,4,,091,10,,133,159,,,079,054,11,,112,2,,3302,1,2  20,0,,5,,1960,5.0
60IN00219,1956114610,56,1,R4610,1,20,200,11,,,31,,5,,,,,,,,180,214,3,,,,11,0801,,,,3302,1,,3519,1,4,,1960,4.0
60IN00220,1956114612,56,1,R4612,1,32,320,11,,,29,,5,,,,,,,,148,158,2,,,,11,0927,,,,4164,1,,4028,1,4,,1960,4.0
60IN00221,1956114617,56,2,R4617,1,27,270,11,,09,37,3,5,,1,3,,081,11,,124,133,,,078,031,11,,058,1,,3789,1,1  27,0,,4,,1960,4.0
60IN00222,1956114635,56,2,R4635,1,32,320,11,,08,16,,5,,1,1,,085,10,,122,143,,,087,036,11,,069,2,,4164,1,2  32,0,,4,,1960,4.0
60IN00223,1956114643,56,2,R4643,1,27,270,11,,06,30,1,5,,1,3,,082,09,,111,128,,,087,037,11,,070,1,,3789,1,1  27,0,,4,,1960,4.0
60IN00224,1956114645,56,1,R4645,1,20,200,11,,,20,,5,,,,,,,,192,204,3,,,,11,0801,,,,3302,1,,2677,1,4,,1960,4.0
60IN00225,1956114646,56,2,R4646,1,20,200,11,,09,32,2,5,,1,2,,079,14,,137,161,,,081,034,11,,080,1,,3302,1,1  20,0,,4,,1960,4.0
60IN00226,1956114650,56,1,R4650,1,21,210,11,,,26,,5,,,,,,,,177,218,,,,,11,,,,,4328,1,,3495,1,4,,1960,4.0
60IN00227,1956114657,56,1,R4657,1,32,320,11,,,17,,5,,,,,,,,182,185,,,,,11,,,,,4164,1,,3253,1,4,,1960,4.0
60IN00228,1956114679,56,2,R4679,1,32,321,11,,07,25,,5,,1,1,,090,08,,145,149,6,,084,036,11,1118,069,1,,7491,1,3  32,0,,4,,1960,4.0
60IN00229,1956114687,56,1,R4687,1,27,270,11,,,31,,5,,,,,,,,,,3,,,,11,0125,,,,3789,1,,3413,1,4,,1960,4.0
60IN00230,1956114689,56,2,R4689,1,23,230,11,,05,23,,5,,1,3,,101,14,,156,168,,,078,036,11,,083,1,,4169,1,1  23,0,,4,,1960,4.0
60IN00231,1956114693,56,2,R4693,1,27,270,11,,09,36,2,5,,1,3,,084,11,,111,138,,,073,044,11,,085,1,,3789,1,1  27,0,,4,,1960,4.0
60IN00232,1956114695,56,2,R4695,1,27,270,11,,06,35,3,5,,1,3,,082,11,,118,139,,,077,029,11,,061,1,,3789,1,1  27,0,,4,,1960,4.0
60IN00233,1956114696,56,2,R4696,1,27,270,11,,08,35,,5,,1,3,,078,11,,116,141,3,,074,027,11,1121,063,1,,3789,1,1,,,4,,1960,4.0
60IN00234,1956114697,56,2,R4697,1,27,270,11,,08,37,1,5,,1,3,,077,11,,121,139,,,079,031,11,,068,1,,3789,1,1  27,0,,4,,1960,4.0
60IN00235,1956114699,56,2,R4699,1,34,340,11,,08,45,,5,,1,3,,084,09,,130,155,3,,081,039,11,1121,081,2,,4079,1,1,,,4,,1960,4.0
60IN00236,1956114708,56,1,R4708,1,19,190,11,,,30,,5,,,,,,,,166,195,,,,,11,,,,,4179,1,,4005,1,4,,1960,4.0
60IN00237,1956114713,56,2,R4713,1,19,190,11,,07,26,,5,,1,1,190,090,13,,136,148,,,075,032,11,,065,1,,4179,1,1  19,0,,4,,1960,4.0
60IN00238,1956114715,56,2,R4715,1,32,321,11,,05,25,,5,,1,1,,090,12,,130,153,,,072,032,11,,071,1,,7491,1,1,9 08,8,4,,1960,4.0
60IN00239,1956114720,56,2,R4720,1,23,230,11,,07,29,,5,,1,2,,081,11,,113,128,,,070,033,11,,072,1,,4169,1,1  23,0,,4,,1960,4.0
60IN00240,1956114737,56,2,R4737,1,21,210,11,,08,36,,5,,1,3,,084,13,,132,150,,,094,038,11,,084,2,,4328,1,1  21,0,,4,,1960,4.0
60IN00241,1956114752,56,2,R4752,1,20,200,11,,05,23,3,5,,1,3,,096,10,,138,163,,,090,051,11,,111,2,,3302,1,1  20,0,,4,,1960,4.0
60IN00242,1956114756,56,2,R4756,1,20,200,11,,05,21,1,5,,1,1,,069,09,,134,139,,,082,046,11,,081,2,,3302,1,3  20,0,,4,,1960,4.0
60IN00243,1956114757,56,2,R4757,1,27,270,11,,08,31,9,5,,1,3,,073,09,,124,136,,,076,031,11,,057,1,,3789,1,2  27,0,,4,,1960,4.0
60IN00244,1956114758,56,2,R4758,1,23,230,11,,08,33,,5,,1,3,,077,14,,118,146,3,,063,032,11,1122,066,K,,4169,1,1,,,4,,1960,4.0
60IN00245,1956114768,56,2,R4768,1,19,190,11,,07,25,,5,,1,3,190,083,15,,117,,3,,076,035,11,1122,080,2,,4179,1,1,,,4,,1960,4.0
60IN00246,1956114775,56,2,R4775,1,21,210,11,,08,34,,5,,1,3,,077,11,,117,140,,,080,030,11,,073,2,,4328,1,2  21,0,,4,,1960,4.0
60IN00247,1956114777,56,2,R4777,1,24,240,11,,08,28,,5,,1,1,,078,09,,116,132,,,076,039,11,,076,1,,4110,1,1  24,1,,4,,1960,4.0
60IN00248,1956114782,56,2,R4782,1,19,190,11,,08,32,,5,,1,1,190,084,09,,133,144,,,077,037,11,,083,K,,4179,1,1  19,0,,4,,1960,4.0
60IN00249,1956114785,56,2,R4785,1,23,230,11,,05,20,,5,,1,3,,090,14,,126,149,,,087,038,11,,084,2,,4169,1,2  23,0,,4,,1960,4.0
60IN00250,1956114787,56,2,R4787,1,23,230,11,,09,18,,5,,1,3,,081,13,,133,153,,,082,034,11,,080,1,,4169,1,2  23,0,,4,,1960,4.0
60IN00251,1956114793,56,2,R4793,1,32,321,11,,05,19,,5,,1,1,,097,11,,127,139,,,078,035,11,,068,1,,7491,1,1  32,0,,4,,1960,4.0
60IN00252,1956114799,56,1,R4799,1,27,,11,,,,,5,,,,,,,,164,185,3,,,,11,0801,,,,,,,,,4,,1960,4.0
60IN00253,1956114800,56,2,R4800,1,27,270,11,,07,30,3,5,,1,3,,093,14,,138,159,,,078,041,11,,085,2,,3789,1,1  27,0,,4,,1960,4.0
60IN00254,1957114834,57,2,R4834,1,20,200,11,,10,25,2,4,,1,3,,084,13,,116,124,,,078,046,11,,108,2,,4150,1,5  20,0,,3,,1960,3.0
60IN00255,1957114836,57,2,R4836,1,34,341,11,,08,34,,4,,1,4,,098,09,,126,142,,,078,047,11,,103,2,,4458,1,3  34,0,,3,,1960,3.0
60IN00256,1957114843,57,2,R4843,1,32,320,11,,08,18,,4,,1,1,,107,10,,126,148,,,085,047,11,,103,2,,4520,1,2,9 02,7,3,,1960,3.0
60IN00257,1957114848,57,2,R4848,1,19,190,11,,10,42,,4,,1,1,190,086,09,,124,149,,,074,038,11,,068,2,,4179,1,1  19,0,,3,,1960,3.0
60IN00258,1957114862,57,2,R4862,1,34,341,11,,11,47,,4,,1,4,,080,09,,111,134,,,087,039,11,,074,2,,4458,1,1  34,0,,3,,1960,3.0
60IN00259,1957114873,57,1,R4873,1,21,210,11,,,26,,4,,,,,,,,178,210,3,,,,11,0801,,,,4328,1,,3495,1,3,,1960,3.0
60IN00260,1957114876,57,2,R4876,1,32,320,11,,08,22,,4,,1,1,,093,11,,110,,6,,069,035,11,0909,076,2,,4520,1,2,,,3,,1960,3.0
60IN00261,1957114881,57,2,R4881,1,41,230,11,,09,19,,4,,1,2,,107,12,,140,163,,,076,049,11,,092,2,,4169,1,1  41,0,,3,,1960,3.0
60IN00262,1957114886,57,2,R4886,1,20,200,11,,12,32,3,4,,1,2,,073,10,,105,123,,,081,041,11,,082,2,,4150,1,1  20,0,,3,,1960,3.0
60IN00263,1957114887,57,2,R4887,1,19,190,11,,10,35,,4,,1,3,190,093,12,,125,140,,,075,040,11,,075,2,,4179,1,1  19,0,,3,,1960,3.0
60IN00264,1957114893,57,2,R4893,1,32,321,11,,08,27,,4,,1,1,,100,09,,111,142,3,,070,030,11,1208,073,2,,4654,1,2,,,3,,1960,3.0
60IN00265,1957114895,57,2,R4895,1,21,210,11,,12,39,,4,,1,4,,071,10,,108,120,,,075,036,11,,085,2,,4328,1,2  21,0,,3,,1960,3.0
60IN00266,1957114899,57,1,R4899,1,20,200,11,,,28,,4,,,,,,,,152,170,3,,,,11,0801,,,,4150,1,,3519,1,3,,1960,3.0
60IN00267,1957114904,57,2,R4904,1,23,230,11,,08,29,,4,,1,4,,101,10,,131,152,,,075,043,11,,100,2,,4169,1,1  23,0,,3,,1960,3.0
60IN00268,1957114908,57,2,R4908,1,34,341,11,,12,43,,4,,1,3,,069,09,,101,,6,,086,040,11,0815,075,2,,4458,1,1,,,3,,1960,3.0
60IN00269,1957114914,57,2,R4914,1,23,230,11,,08,20,,4,,1,3,,096,14,,138,143,,,073,047,11,,098,2,,4169,1,3  23,0,,3,,1960,3.0
60IN00270,1957114926,57,2,R4926,1,23,230,11,,09,22,,4,,1,4,,103,12,,133,159,,,071,044,11,,090,2,,4169,1,1  23,0,,3,,1960,3.0
60IN00271,1957114927,57,1,R4927,1,20,200,11,,,27,,4,,,,,,,,156,186,3,,,,11,0801,,,,4150,1,,3303,1,3,,1960,3.0
60IN00272,1957114928,57,2,R4928,1,20,200,11,,10,27,1,4,,1,3,,086,10,,143,136,,,074,043,11,,089,2,,4150,1,3  20,0,,3,,1960,3.0
60IN00273,1957114932,57,2,R4932,1,34,341,11,,10,42,,4,,1,3,,089,09,,129,146,,,077,040,11,,080,1,,4458,1,2  34,0,,3,,1960,3.0
60IN00274,1957114943,57,2,R4943,1,19,190,11,,10,31,,4,,1,3,190,088,10,,128,142,,,074,039,11,,074,2,,4179,1,3  19,0,,3,,1960,3.0
60IN00275,1957114967,57,2,R4967,1,32,321,11,,09,23,9,4,,1,1,,102,09,,135,151,,,080,043,11,,090,2,,4654,1,2  32,0,,3,,1960,3.0
60IN00276,1957114971,57,2,R4971,1,34,340,11,,12,46,,4,,1,3,,082,09,,101,125,,,079,042,11,,090,2,,4375,1,2  34,0,,3,,1960,3.0
60IN00277,1957114972,57,1,R4972,1,23,230,11,,,29,,4,,,,,,,,186,215,3,,,,11,0801,,,,4169,1,,3586,1,3,,1960,3.0
60IN00278,1957114986,57,2,R4986,1,21,210,11,,09,34,,4,,1,3,,094,13,,143,128,,,079,053,11,,104,2,,4328,1,3  21,0,,3,,1960,3.0
60IN00279,1957114987,57,1,R4987,1,20,200,11,,,29,,4,,,,,,,,173,204,6,,,,11,1001,,,,4150,1,,2832,1,3,,1960,3.0
60IN00280,1957114996,57,2,R4996,1,21,210,11,,09,36,,4,,1,2,,092,09,,105,140,,,087,047,11,,097,2,,4328,1,1  21,0,,3,,1960,3.0
60IN00281,1957114999,57,2,R4999,1,24,240,11,,10,23,,4,,1,1,,078,10,,101,123,,,072,038,11,,081,2,,4110,1,1  24,0,,3,,1960,3.0
60IN00282,1957115000,57,2,R5000,1,21,210,11,,12,35,,4,,1,2,,074,09,,108,134,,,076,032,11,,069,1,,4328,1,5  21,0,,3,,1960,3.0
60IN00283,1957115004,57,1,R5004,1,20,200,11,,,28,,4,,,,,,,,168,202,3,,,,11,0801,,,,4150,1,,4514,1,3,,1960,3.0
60IN00284,1957115006,57,2,R5006,1,24,240,11,,09,24,,4,,1,1,,083,13,,124,139,,,069,036,11,,085,2,,4110,1,2  24,1,,3,,1960,3.0
60IN00285,1957115009,57,2,R5009,1,23,230,11,,08,23,,4,,1,3,,099,13,,,,6,,073,039,11,0411,079,2,,4169,1,,,,3,,1960,3.0
60IN00286,1957115021,57,2,R5021,1,32,320,11,,08,22,,4,,1,1,,097,09,,123,135,,,065,035,11,,074,2,,4520,1,1  32,0,,3,,1960,3.0
60IN00287,1957115024,57,2,R5024,1,32,321,11,,08,22,,4,,1,1,,098,10,,138,165,2,,073,047,11,0927,095,2,,4654,1,1  17,,,3,,1960,3.0
60IN00288,1957115028,57,1,R5028,1,20,200,11,,,24,,4,,,,,,,,,,3,,,,11,0125,,,,4150,1,,2522,1,3,,1960,3.0
60IN00289,1958115030,58,2,R5030,1,32,320,11,,08,18,,3,,1,1,  4,096,12,,116,130,,,085,039,11,,105,2,,4657,1,1  32,0,,2,,1960,2.0
60IN00290,1958115035,58,2,R5035,1,24,240,11,,10,33,,3,,1,1,  2,094,12,,107,132,,,085,037,11,,119,3,,4766,1,1  24,0,,2,,1960,2.0
60IN00291,1958115036,58,1,R5036,1,24,240,11,,,33,,3,,,,,,,,147,200,2,,,,11,0927,,,,4766,1,,4340,1,2,,1960,2.0
60IN00292,1958115037,58,2,R5037,1,27,270,11,,07,30,1,3,,1,1,  1,100,09,,126,150,,,083,038,11,,111,2,,4585,1,1  27,01,,2,,1960,2.0
60IN00293,1958115038,58,1,R5038,1,27,270,11,,,31,,3,,,,,,,,164,205,,,,,11,,,,,4585,1,,3745,1,2,,1960,2.0
60IN00294,1958115039,58,2,R5039,1,27,270,11,,08,31,2,3,,1,3,  1,089,09,,105,132,,,067,028,11,,091,2,,4585,1,1  27,0,,2,,1960,2.0
60IN00295,1958115046,58,2,R5046,1,24,240,11,,09,30,,3,,1,1,  2,082,12,,100,103,3,,084,043,11,1121,123,2,,4766,1,2,,,2,,1960,2.0
60IN00296,1958115055,58,1,R5055,1,24,240,11,,,19,,3,,,,,,,,152,206,,,,,11,,,,,4766,1,,3124,1,2,,1960,2.0
60IN00297,1958115056,58,2,R5056,1,23,230,11,,09,53,,3,,1,4,  1,091,13,,114,133,,,068,036,11,,094,2,,4169,1,2  23,0,,2,,1960,2.0
60IN00298,1958115058,58,1,R5058,1,32,320,11,,,23,,3,,,,,,,,154,170,,,,,11,,,,,4657,1,,4548,1,2,,1960,2.0
60IN00299,1958115059,58,2,R5059,1,32,320,11,,07,20,,3,,1,1,  2,092,13,,121,140,2,,087,048,11,0927,113,2,,4657,1,2  17,,,2,,1960,2.0
60IN00300,1958115060,58,2,R5060,1,32,320,11,,08,20,,3,,1,1,  4,086,11,,116,133,,,082,042,11,,102,2,,4657,1,3  32,01,,2,,1960,2.0
60IN00301,1958115062,58,2,R5062,1,21,210,11,,11,33,,3,,1,3,  2,071,09,,111,114,,,077,034,11,,097,2,,4650,1,5  21,0,,2,,1960,2.0
60IN00302,1958115063,58,2,R5063,1,20,200,11,,10,31,2,3,,1,3,  2,074,09,,93,115,,,082,037,11,,099,2,,4377,1,1  20,01,,2,,1960,2.0
60IN00303,1958115065,58,2,R5065,1,23,230,11,,09,17,,3,,1,2,  1,097,10,,116,138,,,080,030,11,,089,2,,4169,1,1  23,01,,2,,1960,2.0
60IN00304,1958115068,58,2,R5068,1,21,210,11,,07,33,,3,,1,4,  1,086,12,,96,113,,,081,045,11,,119,2,,4650,1,1  21,01,,2,,1960,2.0
60IN00305,1958115070,58,2,R5070,1,34,341,11,,12,42,,3,,1,3,  1,069,14,,93,126,,,076,037,11,,089,2,,4079,1,5  34,01,,2,,1960,2.0
60IN00306,1958115073,58,2,R5073,1,19,190,11,,09,33,,3,,1,3,190,093,09,,114,142,,,075,041,11,,093,2,,4817,1,1  19,0,,2,,1960,2.0
60IN00307,1958115074,58,2,R5074,1,27,270,11,,09,30,3,3,,1,3,  2,086,12,,108,143,,,083,040,11,,097,3,,4585,1,5  27,01,,2,,1960,2.0
60IN00308,1958115077,58,2,R5077,1,20,200,11,,12,38,3,3,,1,3,  2,077,12,,105,133,,,064,027,11,,082,2,,4377,1,5  20,0,,2,,1960,2.0
60IN00309,1958115079,58,2,R5079,1,24,240,11,,09,31,,3,,1,1,  2,100,13,,118,147,,,078,040,11,,135,2,,4766,1,3  24,11,,2,,1960,2.0
60IN00310,1958115083,58,2,R5083,1,20,200,11,,10,26,1,3,,1,3,  1,071,09,,92,105,,,085,043,11,,120,3,,4377,1,3  20,01,,2,,1960,2.0
60IN00311,1958115085,58,2,R5085,1,20,200,11,,10,33,2,3,,1,3,  3,072,13,,90,112,,,082,030,11,,083,2,,4377,1,5  20,0,,2,,1960,2.0
60IN00312,1958115090,58,2,R5090,1,19,190,11,,08,33,,3,,1,3,190,103,09,,125,142,,,076,041,11,,105,2,,4817,1,1  19,01,,2,,1960,2.0
60IN00313,1958115098,58,2,R5098,1,19,190,11,,07,29,,3,,1,3,190,091,12,,120,142,,,065,032,11,,084,2,,4817,1,5  19,0,,2,,1960,2.0
60IN00314,1958115101,58,2,R5101,1,34,341,11,,09,39,,3,,1,3,  1,075,11,,99,109,,,077,033,11,,092,2,,4079,1,5  34,0,,2,,1960,2.0
60IN00315,1958115102,58,1,R5102,1,34,341,11,,,46,,3,,,,,,,,158,185,,,,,11,,,,,4079,1,,3755,1,2,,1960,2.0
60IN00316,1958115103,58,2,R5103,1,32,320,11,,09,28,,3,,1,1,  2,087,13,,116,129,,,094,050,11,,113,2,,4657,1,2  32,0,,2,,1960,2.0
60IN00317,1958115106,58,2,R5106,1,20,200,11,,10,35,3,3,,1,1,  2,078,14,,91,122,,,089,045,11,,107,3,,4377,1,5  20,01,,2,,1960,2.0
60IN00318,1958115108,58,2,R5108,1,23,230,11,,08,37,,3,,1,3,  2,094,14,,104,115,2,,074,034,11,0927,095,2,,4169,1,5  17,,,2,,1960,2.0
60IN00319,1958115113,58,1,R5113,1,32,321,11,,,25,,3,,,,,,,,156,188,2,,,,11,0927,,,,5016,1,,3965,1,2,,1960,2.0
60IN00320,1958115117,58,1,R5117,1,27,270,11,,,38,,3,,,,,,,,155,192,3,,,,11,0801,,,,4585,1,,4483,1,2,,1960,2.0
60IN00321,1958115126,58,1,R5126,1,19,190,11,,,29,,3,,,,,,,,138,175,3,,,,11,0801,,,,4817,1,,3696,1,2,,1960,2.0
60IN00322,1958115127,58,2,R5127,1,32,320,11,,08,20,,3,,1,1,  2,098,09,,121,133,,,089,047,11,,120,2,,4657,1,2  32,01,,2,,1960,2.0
60IN00323,1958115128,58,2,R5128,1,24,240,11,,10,28,,3,,1,1,  2,074,13,,102,121,,,076,030,11,,095,2,,4766,1,1  24,01,,2,,1960,2.0
60IN00324,1958115131,58,2,R5131,1,24,240,11,,09,32,,3,,1,1,  2,088,12,,111,136,,,081,038,11,,119,2,,4766,1,2  24,1,,2,,1960,2.0
60IN00325,1958115132,58,2,R5132,1,34,340,11,,11,43,,3,,1,4,  1,078,10,,96,124,,,089,047,11,,102,4,,4458,1,1  34,01,,2,,1960,2.0
60IN00326,1958115135,58,2,R5135,1,32,321,11,,09,23,,3,,1,1,  2,102,11,,142,148,,,079,045,11,,118,2,,5016,1,3,9111,6,2,,1960,2.0
