UID,ID10,ETAG,BRD,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,ELG,PD,LOT,BAND,SPRGWT,FALLWT,BAG,VI93,Y3,GRP,DISP,DAYDIS,TRT,BPEN,COND,BGRP,AGE,RMK,YRREC
93IN01639,1991037155,L7155,03,91,2,81,1,30,334,422103,065703,0,,1,1,,1,142,166,2,,2,,,,M,01,3,2,2.0,,1993
93IN01640,1991037160,L7160,03,91,1,82,1,30,326,391803,436403,2,,1,3,LIB,*,0,0,0,,0,L,93,0830,,,,,2.0,,1993
93IN01641,1991037163,L7163,03,91,1,82,1,30,325,376603,430303,2,,1,3,LIB,*,0,0,0,,0,L,93,0524,,,,,2.0,SCUR3,1993
93IN01642,1991037168,L7168,03,91,2,82,1,30,323,369803,109203,0,,1,1,,2,169,162,2,,1,,,,C,31,4,2,2.0,,1993
93IN01643,1991037185,L7185,03,91,2,82,1,30,325,376603,710202,0,,1,3,,5,111,141,1,,1,,93,1108,,,,,2.0,"SIZE,0 IN '93",1993
93IN01644,1991037191,L7191,03,91,2,88,1,30,314,439603,214203,2,,1,1,,2,135,158,3,,2,,,,A,-2,3,2,2.0,,1993
93IN01645,1991037193,L7193,03,91,2,82,1,30,322,354503,207803,0,,1,1,,5,118,156,1,,1,,,,C,20,3,2,2.0,,1993
93IN01646,1991037226,L7226,03,91,2,81,1,30,332,417003,931202,0,,1,1,,1,154,175,2,,1,,,,M,02,3,2,2.0,,1993
93IN01647,1991037227,L7227,03,91,2,88,1,30,303,427803,162303,2,,1,1,,2,152,170,1,,1,,,,A,-0,3,2,2.0,,1993
93IN01648,1991037232,L7232,03,91,2,82,1,30,326,391803,078903,0,,1,1,,2,204,179,3,,3,,,,C,21,3,2,2.0,,1993
93IN01649,1991037234,L7234,03,91,2,82,1,30,326,391803,078903,0,,1,1,,2,178,176,4,,2,,,,C,22,3,2,2.0,,1993
93IN01650,1991037237,L7237,03,91,2,82,1,30,323,369803,163703,0,,1,U,,5,125,154,1,,1,,93,0924,,,,,2.0,"AY3=1,AY6=33",1993
93IN01651,1991037239,L7239,03,91,1,82,1,30,328,416403,186803,0,,1,3,,M,163,0,0,,0,,93,0809,,,,,2.0,,1993
93IN01652,1991037254,L7254,03,91,2,82,1,30,322,354503,163203,0,,1,1,,2,109,124,2,,2,,,,C,23,2,2,2.0,,1993
93IN01653,1991037260,L7260,03,91,2,82,1,30,323,369803,384003,0,,1,1,,2,138,155,2,,2,,,,C,24,3,2,2.0,,1993
93IN01654,1991037270,L7270,03,91,2,81,1,30,334,422103,965602,0,,1,3,,D,178,182,1,,0,,93,1108,,,,,2.0,0 LBWN,1993
93IN01655,1991037288,L7288,03,91,2,82,1,30,327,406403,914002,0,,1,1,,2,161,174,2,,2,,,,C,25,3,2,2.0,,1993
93IN01656,1991037290,L7290,03,91,2,81,1,30,311,380103,215103,0,,1,1,,2,161,167,2,,2,,,,M,03,4,2,2.0,,1993
93IN01657,1991037297,L7297,03,91,2,73,1,30,333,421203,438403,6,,1,1,,5,145,159,2,,0,,,,,-FL,,F,2.0,,1993
93IN01658,1991037300,L7300,03,91,2,73,1,30,332,417003,125903,6,,1,2, 31,5,139,181,1,,0,,92,0923,,,,,2.0,,1993
93IN01659,1991037308,L7308,03,91,2,82,1,30,324,374203,118903,0,,1,1,,2,169,171,2,,2,,,,C,26,3,2,2.0,SM.BAG,1993
93IN01660,1991037324,L7324,03,91,1,81,1,30,313,434303,187503,0,,1,2, 95,M,184,238,0,,0,,92,0923,,,,,2.0,EYE OK,1993
93IN01661,1991037328,L7328,03,91,2,82,1,30,325,376603,395903,0,,1,1,,1,126,144,1,,2,,,,C,27,2,2,2.0,,1993
93IN01662,1991037333,L7333,03,91,2,88,1,30,302,425203,212203,2,,1,1,,2,133,141,2,,2,,,,A,-2,3,2,2.0,,1993
93IN01663,1991037337,L7337,03,91,2,81,1,30,314,439603,198903,0,,1,1,,2,118,145,2,,2,,,,M,04,3,2,2.0,,1993
93IN01664,1991037338,L7338,03,91,2,88,1,30,331,394303,196003,2,,1,1,,5,155,182,1,,3,,,,A,-0,3,2,2.0,,1993
93IN01665,1991037347,L7347,03,91,2,81,1,30,333,421203,107203,0,,1,1,,5,162,191,1,,2,,,,M,01,3,2,2.0,,1993
93IN01666,1991037348,L7348,03,91,2,81,1,30,314,439603,366303,0,,1,1,,2,138,129,1,,2,,,,M,02,,2,2.0,,1993
93IN01667,1991037349,L7349,03,91,1,81,1,30,314,439603,366303,0,,1,3,MKT,M,179,217,0,,0,,93,0913,,,,,2.0,,1993
93IN01668,1991037356,L7356,03,91,2,73,1,30,334,422103,318480,6,,1,2, 30,5,130,180,1,,0,,92,0923,,,,,2.0,,1993
93IN01669,1991037368,L7368,03,91,2,88,1,30,P-2,429203,524503,2,,1,3,,2,114,127,2,,1,,93,1108,,,,,2.0,THIN93,1993
93IN01670,1991037384,L7384,03,91,1,81,1,30,311,380103,889502,0,,1,2,105,M,176,230,0,,0,,92,0923,,,,,2.0,BLK.SCRO.OK,1993
93IN01671,1991037389,L7389,03,91,2,80,1,30,301,395803,252003,2,,1,3,OVX,*,0,0,0,,0,X,,,,,,,2.0,OVX.BRITCHY,1993
93IN01672,1991037433,L7433,03,91,3,83,1,30,332,417003,196203,7,,1,3,RUM,*,0,0,0,,0,F,93,0813,,,,,2.0,BROOKINGS,1993
93IN01673,1991037452,L7452,03,91,2,82,1,30,324,374203,086203,0,,1,1,,1,142,168,2,,2,,,,C,28,3,2,2.0,FLTS,1993
93IN01674,1991037458,L7458,03,91,2,81,1,30,333,421203,801502,0,,1,1,,1,143,158,2,,3,,,,M,03,2,2,2.0,,1993
93IN01675,1991037459,L7459,03,91,2,81,1,30,313,434303,959702,0,,1,1,,2,134,162,2,,2,,,,M,04,3,2,2.0,,1993
93IN01676,1991037469,L7469,03,91,2,81,1,30,314,439603,238703,0,,1,1,,5,123,157,2,,3,,,,M,01,4,2,2.0,,1993
93IN01677,1991037470,L7470,03,91,2,81,1,30,314,439603,238703,0,,1,3,,1,141,163,11,,3,,93,1108,,,,,2.0,,1993
93IN01678,1991037471,L7471,03,91,2,73,1,30,302,425203,104303,6,,1,Z,,5,106,148,1,,0,,93,0916,,,,,2.0,,1993
93IN01679,1991037479,L7479,03,91,1,80,1,30,302,425203,219903,2,,1,4,LIB,*,0,0,0,,0,L,,,,,,,2.0,,1993
93IN01680,1991037488,L7488,03,91,1,81,1,30,311,380103,125403,2,,1,4,LIB,*,0,0,0,,0,L,,,,,,,2.0,,1993
93IN01681,1991037492,L7492,03,91,2,81,1,30,312,385603,225603,0,,1,1,,2,127,154,3,,2,,,,M,02,3,2,2.0,,1993
93IN01682,1991037519,L7519,03,91,1,82,1,30,325,376603,130003,0,,1,3,,M,185,0,0,,0,,93,0809,,,,,2.0,,1993
93IN01683,1991037533,L7533,03,91,2,88,1,30,333,421203,144503,2,,1,7,,*,0,0,0,,0,,97,0110,,,,,2.0,,1993
93IN01684,1991037535,L7535,03,91,2,73,1,30,301,395803,111803,6,,1,1,,5,140,162,2,,0,,,,,-FL,,F,2.0,LAMBED 7/4/93,1993
93IN01685,1991037540,L7540,03,91,2,73,1,30,P-2,429203,500103,6,,1,2, 31,5,130,161,1,,0,,92,0923,,,,,2.0,,1993
93IN01686,1991037544,L7544,03,91,2,82,1,30,324,374203,324180,0,,1,1,,2,143,149,3,,2,,,,C,29,3,2,2.0,,1993
93IN01687,1991037564,L7564,03,91,2,88,1,30,331,394303,323980,2,,1,1,,2,120,152,2,,2,,,,A,-2,3,2,2.0,"LAME RR,ACUTE",1993
93IN01688,1991037570,L7570,03,91,1,80,1,30,303,427803,233503,2,,1,6,LIB,*,0,0,0,,0,L,95,0723,,,,,2.0,,1993
93IN01689,1991037574,L7574,03,91,2,81,1,30,333,421203,356303,0,,1,1,,2,147,168,2,,2,,,,M,03,3,2,2.0,,1993
93IN01690,1991037576,L7576,03,91,1,81,1,30,314,439603,100603,2,,1,3,LIB,*,0,0,0,,0,L,93,0830,,,,,2.0,,1993
93IN01691,1991037578,L7578,03,91,1,82,1,30,328,416403,933502,2,,1,3,LIB,*,0,0,0,,0,L,93,0830,,,,,2.0,,1993
93IN01692,1991037585,L7585,03,91,2,81,1,30,333,421203,196603,0,,1,3,,2,162,157,12,,2,,93,1108,,,,,2.0,,1993
93IN01693,1991037587,L7587,03,91,1,81,1,30,313,434303,192203,0,,1,3,MKT,M,152,0,0,,0,,93,0809,,,,,2.0,AB.THROAT?,1993
93IN01694,1991037596,L7596,03,91,1,83,1,30,331,394303,845302,2,,1,3,LIB,*,0,0,0,,0,L,93,0524,,,,,2.0,PINK,1993
93IN01695,1991037600,L7600,03,91,1,83,1,30,334,422103,231103,0,,1,2, 94,M,171,228,0,,0,,92,0923,,,,,2.0,,1993
93IN01696,1991037618,L7618,03,91,2,82,1,30,321,353103,249603,0,,1,1,,5,124,148,1,,2,,,,C,30,3,2,2.0,,1993
93IN01697,1991037626,L7626,03,91,2,73,1,30,331,394303,371003,6,,1,2, 44,5,127,173,1,,0,,92,0923,,,,,2.0,"NR,BRITCHY",1993
93IN01698,1991037629,L7629,03,91,2,73,1,30,331,394303,433503,6,,1,2, 30,5,118,165,1,,0,,92,0923,,,,,2.0,,1993
93IN01699,1991037630,L7630,03,91,2,73,1,30,334,422103,137103,6,,1,1,,5,111,157,2,,0,,,,,-FL,,F,2.0,,1993
93IN01700,1991037647,L7647,03,91,2,82,1,30,327,406403,204603,0,,1,1,,2,184,199,3,,2,,,,C,31,4,2,2.0,,1993
93IN01701,1991037657,L7657,03,91,2,88,1,30,304,382203,405303,2,,1,1,,2,129,161,2,,1,,,,A,-0,3,2,2.0,,1993
93IN01702,1991037659,L7659,03,91,1,83,1,30,334,422103,070303,0,,1,2,108,M,182,228,0,,0,,92,0923,,,,,2.0,"COARSE, NR",1993
93IN01703,1991037671,L7671,03,91,2,73,1,30,P-1,362403,511903,6,,1,Z,,5,112,148,1,,0,,93,0916,,,,,2.0,,1993
93IN01704,1991037681,L7681,03,91,2,82,1,30,327,406403,068703,0,,1,1,,1,143,147,3,,2,,,,C,20,3,2,2.0,,1993
93IN01705,1991037683,L7683,03,91,1,82,1,30,322,354503,367403,2,,1,6,LIB,*,0,0,0,,0,L,95,0723,,,,,2.0,,1993
93IN01706,1991037687,L7687,03,91,2,82,1,30,322,354503,215603,0,,1,1,,5,108,139,1,,2,,,,C,21,3,2,2.0,,1993
93IN01707,1991037703,L7703,03,91,2,82,1,30,321,353103,831302,0,,1,1,,5,158,192,1,,2,,,,C,22,3,2,2.0,TENDER,1993
93IN01708,1991037704,L7704,03,91,1,82,1,30,321,353103,361203,0,,1,2,104,M,188,229,0,,0,,92,0923,,,,,2.0,,1993
93IN01709,1991037706,L7706,03,91,1,82,1,30,327,406403,149803,0,,1,3,MKT,M,187,0,0,,0,,93,0809,,,,,2.0,LOW IDX,1993
93IN01710,1991037712,L7712,03,91,2,82,1,30,P-5,346703,565203,0,,1,1,,1,130,151,2,,2,,,,C,23,2,2,2.0,,1993
93IN01711,1991037717,L7717,03,91,3,80,1,30,304,382203,179903,7,,1,1,DOG,*,0,0,0,,0,D,,,,DOG,,,2.0,,1993
93IN01712,1991037725,L7725,03,91,2,73,1,30,332,417003,157303,6,,1,1,,5,107,140,2,,0,,,,,-FL,,F,2.0,,1993
93IN01713,1991037726,L7726,03,91,2,82,1,30,325,376603,231403,0,,1,1,,2,155,167,2,B,2,,,,C,24,3,2,2.0,,1993
93IN01714,1991037747,L7747,03,91,2,88,1,30,303,427803,976702,2,,1,1,,5,158,188,1,,2,,,,A,-2,4,2,2.0,,1993
93IN01715,1991037754,L7754,03,91,2,81,1,30,334,422103,382303,0,,1,1,,5,150,185,1,,2,,,,M,04,4,2,2.0,,1993
93IN01716,1991037769,L7769,03,91,2,82,1,30,327,406403,177503,0,,1,1,,2,120,128,2,,2,,,,C,25,3,2,2.0,,1993
93IN01717,1991037780,L7780,03,91,2,73,1,30,331,394303,896402,6,,1,2, 44,5,117,165,1,,0,,92,0923,,,,,2.0,"NR,BRITCHY",1993
93IN01718,1991037802,L7802,03,91,2,88,1,30,304,382203,096703,2,,1,1,,2,127,156,2,,1,,,,A,-0,3,2,2.0,,1993
93IN01719,1991037803,L7803,03,91,1,80,1,30,304,382203,096703,0,,1,2,XXX,M,167,211,0,,0,,93,0927,,,,,2.0,BAD EYE,1993
93IN01720,1991037815,L7815,03,91,2,73,1,30,301,395803,052603,6,,1,2, 31,5,120,162,1,,0,,92,0923,,,,,2.0,,1993
93IN01721,1991037816,L7816,03,91,2,88,1,30,301,395803,052603,2,,1,1,,5,134,161,1,,2,,,,A,-2,4,2,2.0,,1993
93IN01722,1991037821,L7821,03,91,2,82,1,30,P-5,346703,557703,0,,1,1,,5,140,171,1,,2,,,,C,26,4,2,2.0,,1993
93IN01723,1991037840,L7840,03,91,2,73,2,30,148,148703,641303,2,,1,1,,5,98,130,1,,0,,,,A,-2,3,2,1.5,,1993
93IN01724,1991037847,L7847,03,91,2,73,2,30,  .,000003,288003,6,,1,1,,5,102,140,1,,0,,,,,-FL,3,F,1.5,,1993
93IN01725,1991037848,L7848,03,91,2,73,2,30,  .,000003,260203,6,,1,1,,5,117,138,2,,0,,,,,-FL,,F,1.5,,1993
93IN01726,1991037849,L7849,03,91,2,73,2,30,  .,000003,260203,6,,1,1,,5,107,137,2,,0,,,,,-FL,,F,1.5,,1993
93IN01727,1991037855,L7855,03,91,2,73,2,30,  .,000003,892402,6,,1,1,,5,124,155,1,,0,,,,,-FL,3,F,1.5,,1993
93IN01728,1991037857,L7857,03,91,1,73,2,30,  .,000003,269203,6,,1,2,117,M,164,197,0,,0,,92,0923,,,,,1.5,,1993
93IN01729,1991037864,L7864,03,91,2,73,2,30,  .,000003,127103,6,,1,1,,5,124,145,2,,0,,,,,-FL,,F,1.5,LAMBED 7/4/93,1993
93IN01730,1991037866,L7866,03,91,1,73,2,30,  .,000003,275603,6,,1,2,115,M,168,201,0,,0,,92,0923,,,,,1.5,,1993
93IN01731,1991037870,L7870,03,91,2,73,2,30,  .,000003,312280,6,,1,1,,5,125,166,1,,0,,,,,-FL,4,F,1.5,,1993
93IN01732,1991037877,L7877,03,91,2,73,2,30,  .,000003,324480,2,,1,1,,5,127,139,1,,0,,01,1206,A,-0,3,2,1.5,,1993
93IN01733,1991037878,L7878,03,91,2,73,2,30,173,173303,634503,2,,1,1,,5,96,132,1,,0,,,,A,-0,4,2,1.5,,1993
93IN01734,1991037881,L7881,03,91,2,73,2,30,148,148703,584503,6,,1,3,,X,102,0,0,,0,X,93,0524,,,,,1.5,X.CANCEREYE,1993
93IN01735,1991037888,L7888,03,91,2,73,2,30,  .,000003,852602,6,,1,1,,5,105,144,1,,0,,,,,-FL,3,F,1.5,,1993
93IN01736,1991037894,L7894,03,91,2,73,2,30,145,145703,632003,6,,1,1,,5,108,133,2,,0,,,,,-FL,,F,1.5,,1993
93IN01737,1991037895,L7895,03,91,2,73,2,30,173,173303,455703,2,,1,1,,5,100,133,1,,0,,,,A,-2,3,2,1.5,,1993
93IN01738,1991037903,L7903,03,91,2,73,2,30,173,173303,459103,6,,1,1,,5,108,138,2,,0,,,,,-FL,,F,1.5,,1993
93IN01739,1991037904,L7904,03,91,1,73,2,30,173,173303,459103,6,,1,2,XXX,M,144,0,0,,0,,01,0920,,,,,1.5,DEAD 9-20-93,1993
93IN01740,1991037906,L7906,03,91,1,73,2,30,  .,000003,886302,6,,1,2,119,M,149,197,0,,0,,92,0923,,,,,1.5,,1993
93IN01741,1991037909,L7909,03,91,2,73,2,30,173,173303,606303,6,,1,1,,5,134,175,1,,0,,,,,-FL,4,F,1.5,,1993
93IN01742,1991037917,L7917,03,91,2,73,2,30,  .,000003,120203,2,,1,1,,5,103,148,1,,0,,,,A,-2,3,2,1.5,,1993
93IN01743,1991037920,L7920,03,91,1,73,2,30,  .,000003,113703,6,,1,2,114,M,170,215,0,,0,,92,0923,,,,,1.5,,1993
93IN01744,1991037922,L7922,03,91,2,73,2,30,145,145703,633203,6,,1,1,,5,99,139,1,,0,,,,,-FL,4,F,1.5,,1993
93IN01745,1991037929,L7929,03,91,1,73,2,30,173,173303,647603,6,,1,3,,M,143,0,0,,0,,93,0809,,,,,1.5,,1993
93IN01746,1991037930,L7930,03,91,2,73,2,30,173,173303,647603,6,,1,1,,5,124,147,1,,0,,,,,-FL,3,F,1.5,,1993
93IN01747,1991037934,L7934,03,91,2,73,2,30,  .,000003,142803,6,,1,1,,5,119,161,1,,0,,,,,-FL,4,F,1.5,,1993
93IN01748,1991037942,L7942,03,91,2,73,2,30,  .,000003,295103,6,,1,1,,5,122,169,1,,0,,,,,-FL,4,F,1.5,,1993
93IN01749,1991037943,L7943,03,91,2,73,2,30,  .,000003,262003,2,,1,1,,5,105,134,1,,0,,,,A,-0,3,2,1.5,,1993
93IN01750,1991037951,L7951,03,91,2,73,2,30,  .,000003,156603,6,,1,1,,5,102,136,1,,0,,,,,-FL,3,F,1.5,,1993
93IN01751,1991037955,L7955,03,91,1,73,2,30,173,173303,454603,6,,1,2,XXX,M,161,195,0,,0,,93,0927,,,,,1.5,"NOTCH,HOMO X",1993
93IN01752,1991037960,L7960,03,91,2,73,2,30,145,145703,584103,6,,1,3,,5,114,0,1,,0,,93,0927,,,,,1.5,X NO BAG,1993
93IN01753,1991037965,L7965,03,91,2,73,2,30,173,173303,463103,2,,1,1,,5,99,132,1,,0,,,,A,-0,3,2,1.5,,1993
93IN01754,1991037986,L7986,03,91,2,73,2,30,173,173303,446403,6,,1,1,,5,111,146,1,,0,,,,,-FL,3,F,1.5,,1993
93IN01755,1991037987,L7987,03,91,1,73,2,30,173,173303,446403,6,,1,3,,M,135,0,0,,0,,93,0809,,,,,1.5,,1993
93IN01756,1991038000,L8000,03,91,1,73,2,30,173,173303,600403,6,,1,3,MKT,M,167,0,0,,0,,93,0809,,,,,1.5,LOW IDX,1993
93IN01757,1991038006,L8006,03,91,2,73,2,30,173,173303,445703,6,,1,1,,5,109,145,1,,0,,,,,-FL,3,F,1.5,,1993
93IN01758,1991038008,L8008,03,91,2,73,2,30,173,173303,291403,6,,1,1,,5,127,155,2,,0,,,,,-FL,,F,1.5,,1993
93IN01759,1991038021,L8021,03,91,2,73,2,30,173,173303,443203,2,,1,1,,5,118,153,1,,0,,,,A,-2,4,2,1.5,,1993
93IN01760,1991038023,L8023,03,91,2,73,2,30,173,173303,443903,6,,1,1,,5,112,126,2,,0,,,,,-FL,,F,1.5,,1993
93IN01761,1991038027,L8027,03,91,2,73,2,30,145,145703,585603,6,,1,1,,5,108,148,1,,0,,,,,-FL,3,F,1.5,,1993
93IN01762,1991038032,L8032,03,91,2,73,2,30,  .,000003,899502,6,,1,1,,5,126,158,1,,0,,,,,-FL,4,F,1.5,,1993
93IN01763,1991038033,L8033,03,91,2,73,2,30,148,148703,586803,6,,1,1,,5,110,155,1,,0,,,,,-FL,3,F,1.5,,1993
93IN01764,1991038039,L8039,03,91,1,73,2,30,  .,000003,878502,6,,1,2,110,M,167,210,0,,0,,92,0923,,,,,1.5,,1993
93IN01765,1991038040,L8040,03,91,2,73,2,30,  .,000003,878502,6,,1,1,,5,118,161,1,,0,,,,,-FL,4,F,1.5,,1993
93IN01766,1991038051,L8051,03,91,2,73,2,30,  .,000003,875002,6,,1,1,,5,123,151,1,,0,,,,,-FL,3,F,1.5,,1993
93IN01767,1991038053,L8053,03,91,2,72,2,30,724,447103,450203,6,,1,1,,5,109,125,2,,0,,,,,-FL,,F,1.5,,1993
93IN01768,1991038055,L8055,03,91,2,73,2,30,173,173303,459603,6,,1,1,,5,110,147,1,,0,,,,,-FL,3,F,1.5,,1993
93IN01769,1991038059,L8059,03,91,2,73,2,30,145,145703,594103,6,,1,1,,5,125,164,1,,0,,,,,-FL,4,F,1.5,,1993
93IN01770,1991038061,L8061,03,91,2,73,2,30,  .,000003,306703,6,,1,1,,5,119,154,1,,0,,,,,-FL,2,F,1.5,,1993
93IN01771,1991038065,L8065,03,91,2,72,2,30,723,446003,174303,6,,1,Z,,5,104,136,1,,0,,93,0916,,,,,1.5,,1993
93IN01772,1991038068,L8068,03,91,1,72,2,30,723,446003,133103,6,,1,3,MKT,M,172,0,0,,0,,93,0809,,,,,1.5,LOW IDX,1993
93IN01773,1991038073,L8073,03,91,2,72,2,30,721,637903,444603,6,,1,2, 48,5,114,140,1,,0,,92,0923,,,,,1.5,"NR,BRITCHY",1993
93IN01774,1991038080,L8080,03,91,2,72,2,30,721,637903,129103,6,,1,2, 41,5,114,152,1,,0,,92,0923,,,,,1.5,,1993
93IN01775,1991038084,L8084,03,91,2,72,2,30,721,637903,303903,6,,1,2, 41,5,116,146,1,,0,,92,0923,,,,,1.5,,1993
93IN01776,1991038086,L8086,03,91,2,72,2,30,724,447103,274403,6,,1,2, 39,5,112,149,1,,0,,92,0923,,,,,1.5,,1993
93IN01777,1991038091,L8091,03,91,2,72,2,30,721,637903,847602,6,,1,Z,,5,107,136,1,,0,,93,0916,,,,,1.5,,1993
93IN01778,1991038096,L8096,03,91,2,72,2,30,724,447103,442903,6,,1,Z,,5,97,138,1,,0,,93,0916,,,,,1.5,,1993
93IN01779,1991038098,L8098,03,91,1,72,2,30,723,446003,303103,6,,1,2,111,M,169,218,0,,0,,92,0923,,,,,1.5,,1993
93IN01780,1991038100,L8100,03,91,2,72,2,30,722,288603,302503,2,,1,3,OVX,*,0,0,0,,0,X,,,,,,,1.5,OVX.FACE!,1993
93IN01781,1991038101,L8101,03,91,2,72,2,30,722,288603,162903,6,,1,Z,,5,106,151,1,,0,,93,0916,,,,,1.5,,1993
93IN01782,1991038102,L8102,03,91,2,72,2,30,722,288603,162903,6,,1,Z,,5,104,144,1,,0,,93,0916,,,,,1.5,4 TEATS,1993
93IN01783,1991038103,L8103,03,91,2,72,2,30,722,288603,153003,6,,1,1,,5,103,126,2,,0,,,,,-FL,,F,1.5,,1993
93IN01784,1991038104,L8104,03,91,2,72,2,30,722,288603,153003,6,,1,2, 48,5,112,149,1,,0,,92,0923,,,,,1.5,"NR,BRITCHY",1993
93IN01785,1991038106,L8106,03,91,1,72,2,30,721,637903,277103,6,,1,2,118,M,131,183,0,,0,,92,0923,,,,,1.5,,1993
93IN01786,1991038107,L8107,03,91,1,72,2,30,721,637903,277103,2,,1,4,LIB,*,0,0,0,,0,L,,,,,,,1.5,4TEATS,1993
93IN01787,1991038111,L8111,03,91,2,72,2,30,721,637903,280603,6,,1,1,,5,102,147,2,,0,,,,,-FL,,F,1.5,,1993
93IN01788,1991038113,L8113,03,91,1,72,2,30,721,637903,020503,6,,1,2,120,M,158,209,0,,0,,92,0923,,,,,1.5,,1993
93IN01789,1991038114,L8114,03,91,1,72,2,30,721,637903,020503,6,,1,3,,M,145,0,0,,0,,93,0809,,,,,1.5,,1993
93IN01790,1991038115,L8115,03,91,2,72,2,30,721,637903,452103,6,,1,Z,,5,109,148,1,,0,,93,0916,,,,,1.5,,1993
93IN01791,1991038117,L8117,03,91,1,72,2,30,724,447103,303803,6,,1,3,MKT,M,128,0,0,,0,,93,0809,,,,,1.5,LOW IDX,1993
93IN01792,1991038118,L8118,03,91,1,72,2,30,724,447103,303803,6,,1,3,MKT,M,131,0,0,,0,,93,0809,,,,,1.5,LOW IDX,1993
93IN01793,1991038120,L8120,03,91,2,72,2,30,724,447103,153703,6,,1,Z,,5,97,128,1,,0,,93,0916,,,,,1.5,,1993
93IN01794,1991038125,L8125,03,91,2,72,2,30,724,447103,447303,6,,1,1,,5,106,149,2,,0,,,,,-FL,,F,1.5,,1993
93IN01795,1991038130,L8130,03,91,2,73,2,30,  .,304303,279303,6,,1,1,,5,107,131,2,,0,,,,,-FL,,F,1.5,,1993
93IN01796,1991038131,L8131,03,91,1,72,2,30,724,447103,135503,2,,1,4,LIB,M,140,190,0,,0,L,,,,,,,1.5,,1993
93IN01797,1991038132,L8132,03,91,2,72,2,30,724,447103,135503,6,,1,Z,,5,99,137,1,,0,,93,0916,,,,,1.5,,1993
93IN01798,1991038133,L8133,03,91,2,72,2,30,722,288603,458503,6,,1,2, 41,5,127,176,1,,0,,92,0923,,,,,1.5,,1993
93IN01799,1991038139,L8139,03,91,2,72,2,30,724,447103,772202,6,,1,Z,,5,103,143,1,,0,,93,0916,,,,,1.5,,1993
93IN01800,1991038145,L8145,03,91,2,72,2,30,723,446003,146703,6,,1,1,,5,94,127,2,,0,,,,,-FL,,F,1.5,,1993
93IN01801,1991038147,L8147,03,91,2,73,2,30,  .,455103,116103,6,,1,1,,5,109,145,2,,0,,,,,-FL,,F,1.5,,1993
93IN01802,1991038148,L8148,03,91,2,73,2,30,  .,455103,116103,6,,1,1,,5,115,153,1,,0,,,,,-FL,4,F,1.5,,1993
93IN01803,1991038149,L8149,03,91,2,73,2,30,  .,304303,893002,2,,1,1,,5,120,149,1,,0,,,,A,-0,3,2,1.5,,1993
93IN01804,1991038150,L8150,03,91,1,72,2,30,724,447103,989702,6,,1,3,,M,148,0,0,,0,,93,0809,,,,,1.5,,1993
93IN01805,1991038151,L8151,03,91,1,72,2,30,724,447103,989702,6,,1,3,MKT,M,139,0,0,,0,,93,0809,,,,,1.5,SCURS+SOFTTST,1993
93IN01806,1991038152,L8152,03,91,2,72,2,30,723,446003,311780,6,,1,Z,,5,97,144,1,,0,,93,0916,,,,,1.5,,1993
93IN01807,1991038155,L8155,03,91,2,73,2,30,  .,304303,130103,6,,1,1,,5,119,156,1,,0,,,,,-FL,3,F,1.5,,1993
93IN01808,1991038157,L8157,03,91,2,73,2,30,  .,304303,312203,6,,1,1,,5,114,159,1,,0,,,,,-FL,3,F,1.5,,1993
93IN01809,1991038160,L8160,03,91,2,73,2,30,  .,455103,027903,6,,1,1,,5,101,144,1,,0,,,,,-FL,3,F,1.5,,1993
93IN01810,1991038163,L8163,03,91,2,73,2,30,  .,304303,264203,6,,1,1,,5,121,162,1,,0,,,,,-FL,3,F,1.5,,1993
93IN01811,1991038164,L8164,03,91,2,72,2,30,721,637903,306403,6,,1,1,,5,102,140,2,,0,,,,,-FL,,F,1.5,FROM DRYS,1993
93IN01812,1991038165,L8165,03,91,1,72,2,30,721,637903,306403,6,,1,3,,M,151,0,0,,0,,93,0809,,,,,1.5,BRITCHY,1993
93IN01813,1991038167,L8167,03,91,1,72,2,30,723,446003,757702,6,,1,3,MKT,M,160,207,0,,0,,93,0913,,,,,1.5,,1993
93IN01814,1991038168,L8168,03,91,2,72,2,30,723,446003,757702,6,,1,1,,5,111,146,2,,0,,,,,-FL,,F,1.5,4 TEATS,1993
93IN01815,1991038169,L8169,03,91,2,72,2,30,724,447103,043203,6,,1,2, 41,5,111,142,1,,0,,92,0923,,,,,1.5,,1993
93IN01816,1991038171,L8171,03,91,2,72,2,30,724,447103,013103,6,,1,1,,5,121,156,2,,0,,,,,-FL,,F,1.5,,1993
93IN01817,1991038172,L8172,03,91,2,72,2,30,724,447103,013103,6,,1,1,,5,114,137,2,,0,,,,,-FL,,F,1.5,,1993
93IN01818,1991038175,L8175,03,91,2,73,2,30,  .,455103,870302,6,,1,1,,5,108,125,2,,0,,,,,-FL,,F,1.5,,1993
93IN01819,1991038176,L8176,03,91,1,72,2,30,724,447103,304903,6,,1,3,,M,153,0,0,,0,,93,0809,,,,,1.5,,1993
93IN01820,1991038177,L8177,03,91,2,72,2,30,724,447103,304903,6,,1,Z,,5,103,130,1,,0,,93,0916,,,,,1.5,SCURS,1993
93IN01821,1991038181,L8181,03,91,2,72,2,30,724,447103,174603,6,,1,2, 40,5,109,139,1,,0,,92,0923,,,,,1.5,,1993
