UID,ID10,YR,SEX,ETAG,C8,LINE,PEN,C14,SEA,PD,RGRP,ELG,STM,TBR,ADAM,TRT1,TRT2,TM,HORN,BPEN,YRWT,FACE,BAG,SPRGWT,FALLWT,DISP,LNDAM,STAPL,CLFL,BRD,DAYDIS,GRFL,FLGR,SIRE,BAND,IDX,DAM,CAUSE,XVET,YRREC
75IN03096,1974429203,74,1,T9203,,75,750,,,3,,,02,2,,,,6,,,,,,92,126,3,75,,,42,0721,,,902342,,205,554242,93,,1975
75IN03097,1974429224,74,1,T9224,,70,700,,,3,,,02,3,,,,2,,,,,,74,103,3,70,,,42,0721,,,699042,,175,500442,93,,1975
75IN03098,1974429226,74,1,T9226,,75,752,,,3,,,02,1,,,,6,,,,,,151,186,3,75,,,42,0721,,,861042,,250,281142,93,,1975
75IN03099,1974429227,74,1,T9227,,76,762,,,2,,,02,1,,,,6,,184,,,,128,159,2,76,,,42,0925,,,869442,,226,741442,92,,1975
75IN03100,1974429228,74,2,T9228,,70,702,,,,,,02,2,2,,,2,,700,,, 1,98,133,,70,,,42,,,,706142,5,,559542,,,1975
75IN03101,1974429229,74,1,T9229,,70,702,,,3,,,02,2,,,,2,,,,,,94,133,3,70,,,42,0721,,,706142,,205,559542,93,,1975
75IN03102,1974429231,74,1,T9231,,72,852,,,1,,,02,1,,,,3,,962,,,,102,140,,72,,,42,,,,698742,,198,387742,,,1975
75IN03103,1974429233,74,2,T9233,,70,701,,8,2,,,02,3,,,,2,,,,,,77,91,3,70,,,42,0929,,,796342,5,,588442,93,,1975
75IN03104,1974429234,74,2,T9234,,74,742,,8,2,,,02,1,,,,6,, 21,,,,92,132,2,74,,,42,0925,,,867742,5,,560742,92,,1975
75IN03105,1974429237,74,2,T9237,,76,761,,,2,,,02,2,,,,6,, 21,,,,113,134,2,76,,,42,0925,,,825642,5,,539942,92,,1975
75IN03106,1974429238,74,2,T9238,,76,761,,8,,,,02,2,2,,,6,,762,,, 1,99,124,,76,,,42,,,,825642,3,,539942,,,1975
75IN03107,1974429241,74,2,T9241,,70,700,,8,,,,02,1,2,,,2,,701,,, 1,122,135,,70,,,42,,,,699042,5,,331442,,,1975
75IN03108,1974429245,74,2,T9245,,72,822,,,,,,02,2,2,,,3,,852,,, 1,106,139,,72,,,42,,,,788442,5,,363142,,,1975
75IN03109,1974429246,74,1,T9246,,72,822,,,3,,,02,2,,,,3,,,,,,91,137,3,72,,,42,0721,,,788442,,206,363142,93,,1975
75IN03110,1974429247,74,2,T9247,,73,730,,,,,,02,2,2,,,6,,731,,, 1,102,125,,73,,,42,,,,823542,5,,292642,,,1975
75IN03111,1974429248,74,1,T9248,,73,730,,,3,,,02,2,,,,6,,,,,,113,145,3,73,,,42,0721,,,823542,,218,292642,93,,1975
75IN03112,1974429251,74,2,T9251,,74,740,,,,,,02,3,2,,,6,,742,,, 1,104,131,,74,,,42,,,,863442,5,,448442,,,1975
75IN03113,1974429257,74,2,T9257,,70,701,,,2,,,02,3,,,,2,, 22,,,,78,123,2,70,,,42,0925,,,796342,5,,315142,92,,1975
75IN03114,1974429263,74,2,T9263,,70,701,,8,,,,02,1,2,,,2,,702,,, 1,99,127,,70,,,42,,,,796342,5,,771742,,,1975
75IN03115,1974429264,74,2,T9264,,72,932,,8,,,,02,1,2,,,3,,862,,, 1,83,116,,72,,,42,,,,769842,5,,646142,,,1975
75IN03116,1974429265,74,1,T9265,,72,962,,,3,,,02,1,,,,3,,,,,,92,116,3,72,,,42,0721,,,778742,,191,751542,93,,1975
75IN03117,1974429268,74,2,T9268,,75,750,,,,,,02,2,2,,,6,,751,,, 1,90,126,,75,,,42,,,,902342,5,,296942,,,1975
75IN03118,1974429269,74,1,T9269,,75,750,,,2,,,02,2,,,,6,,184,,,,120,159,2,75,,,42,0925,,,902342,,238,296942,92,,1975
75IN03119,1974429270,74,2,T9270,,02,832,,,,,,02,1,2,,,3,,,,, 1,73,98,,72,,,42,,,,700042,5,,788142,,,1975
75IN03120,1974429271,74,1,T9271,,75,752,,,2,,,02,1,,,,6,,181,,,,144,183,2,75,,,42,0925,,,861042,,252,630242,92,,1975
75IN03121,1974429275,74,2,T9275,,02,762,,,,,,02,2,2,,,6,,,,, 1,109,131,,76,,,42,,,,869442,5,,250142,,,1975
75IN03122,1974429276,74,2,T9276,,76,762,,,,,,02,2,2,,,6,,761,,, 1,109,128,,76,,,42,,,,869442,5,,250142,,,1975
75IN03123,1974429277,74,1,T9277,,76,762,,,,,,02,1,,,,6,,,,,,,,6,76,,,42,0321,,,869442,,,659342,01,-,1975
75IN03124,1974429278,74,1,T9278,,76,762,,,2,,,02,1,,,,6,,183,,,,130,166,2,76,,,42,0925,,,869442,,240,640642,92,,1975
75IN03125,1974429283,74,1,T9283,,75,750,,,2,,,02,3,,,,6,,146,,,,140,174,2,75,,,42,0925,,,902342,,244,592242,92,,1975
75IN03126,1974429285,74,1,T9285,,70,701,,,1,,,02,2,,,,2,,701,,,,142,178,,70,,,42,,,,796342,,245,322042,,,1975
75IN03127,1974429289,74,2,T9289,,72,912,,8,,,,02,1,2,,,3,,992,,, 1,100,139,,72,,,42,,,,762142,5,,649842,,,1975
75IN03128,1974429290,74,2,T9290,,73,731,,8,2,,,02,1,,,,6,, 21,,,,107,130,2,73,,,42,0925,,,840642,5,,487842,92,,1975
75IN03129,1974429291,74,2,T9291,,75,750,,8,,,,02,2,2,,,6,,752,,, 1,107,137,,75,,,42,,,,902342,5,,546542,,,1975
75IN03130,1974429292,74,1,T9292,,75,750,,,2,,,02,2,,,,6,,145,,,,140,176,2,75,,,42,0925,,,902342,,248,546542,92,,1975
75IN03131,1974429294,74,2,T9294,,70,702,,8,,,,02,3,2,,,2,,701,,, 1,111,150,,70,,,42,,,,706142,5,,204042,,,1975
75IN03132,1974429296,74,2,T9296,,75,750,,,,,,02,2,2,,,6,,751,,, 1,94,139,,75,,,42,,,,902342,5,,272242,,,1975
75IN03133,1974429297,74,2,T9297,,02,752,,,,,,02,2,2,,,6,,,,, 1,121,147,,75,,,42,,,,861042,,,354542,,,1975
75IN03134,1974429298,74,2,T9298,,02,752,,,,,,02,2,2,,,6,,,,, 1,94,121,,75,,,42,,,,861042,5,,354542,,,1975
75IN03135,1974429299,74,2,T9299,,70,700,,,,,,02,1,2,,,2,,702,,, 1,104,136,,70,,,42,,,,699042,5,,763442,,,1975
75IN03136,1974429300,74,1,T9300,,73,730,,,3,,,02,2,,,,6,,,,,,104,141,3,73,,,42,0721,,,823542,,222,234442,93,,1975
75IN03137,1974429301,74,1,T9301,,73,730,,,3,,,02,2,,,,6,,,,,,113,145,3,73,,,42,0721,,,823542,,226,234442,93,,1975
75IN03138,1974429304,74,1,T9304,,70,701,,,3,,,02,1,,,,2,,,,,,96,130,3,70,,,42,0721,,,796342,,201,763342,93,,1975
75IN03139,1974429305,74,1,T9305,,74,741,,,3,,,02,1,,,,6,,,,,,121,156,3,74,,,42,0721,,,843642,,227,733842,93,,1975
75IN03140,1974429306,74,1,T9306,,76,762,,,2,,,02,2,,,,6,,185,,,,147,169,2,76,,,42,0925,,,869442,,236,716242,92,,1975
75IN03141,1974429307,74,1,T9307,,76,762,,,3,,,02,2,,,,6,,,,,,111,148,3,76,,,42,0721,,,869442,,211,716242,93,,1975
75IN03142,1974429311,74,1,T9311,,76,760,,,2,,,02,3,,,,6,,189,,,,149,179,2,76,,,42,0925,,,866242,,242,543942,92,,1975
75IN03143,1974429312,74,2,T9312,,73,730,,8,2,,,02,2,,,,6,, 22,,,,79,128,2,73,,,42,0925,,,823542,5,,596442,92,,1975
75IN03144,1974429314,74,1,T9314,,75,750,,,2,,,02,1,,,,6,,,,,,124,158,3,75,,,42,0929,,,902342,,230,717542,93,,1975
75IN03145,1974429317,74,2,T9317,,72,982,,,2,,,02,1,,,,3,, 23,,,,90,122,2,72,,,42,0925,,,793242,5,,203042,92,,1975
75IN03146,1974429319,74,2,T9319,,76,762,,8,2,,,02,3,,,,6,, 29,,,,81,120,2,76,,,42,0925,,,869442,5,,459242,92,,1975
75IN03147,1974429320,74,1,T9320,,76,762,,,3,,,02,3,,,,6,,,,,,129,163,3,76,,,42,0721,,,869442,,234,395042,93,,1975
75IN03148,1974429322,74,1,T9322,,72,982,,,1,,,02,1,,,,3,,882,,,,107,147,,72,,,42,,,,793242,,204,619842,,,1975
75IN03149,1974429323,74,1,T9323,,72,802,,,3,,,02,1,,,,3,,,,,,91,132,3,72,,,42,0721,,,762442,,191,731442,93,,1975
75IN03150,1974429324,74,2,T9324,,72,962,,8,,,,02,1,2,,,3,,842,,, 1,96,136,,72,,,42,,,,778742,5,,215142,,,1975
75IN03151,1974429326,74,2,T9326,,74,740,,8,,,,02,2,2,,,6,,742,,, 1,102,124,,74,,,42,,,,863442,5,,745742,,,1975
75IN03152,1974429328,74,1,T9328,,73,732,,,3,,,02,2,,,,6,,,,,,111,149,3,73,,,42,0721,,,871842,,222,588242,93,,1975
75IN03153,1974429332,74,1,T9332,,70,701,,,,,,02,3,,,,2,,,,,,80,,6,70,,,42,0603,,,796342,,,498342,10,,1975
75IN03154,1974429333,74,1,T9333,,70,701,,,3,,,02,3,,,,2,,,,,,148,184,3,70,,,42,0721,,,796342,,251,498342,93,,1975
75IN03155,1974429334,74,1,T9334,,72,822,,,1,,,02,3,,,,3,,822,,,,137,166,,72,,,42,,,,788442,,232,329542,,,1975
75IN03156,1974429338,74,2,T9338,,70,702,,,,,,02,2,2,,,2,,700,,, 1,104,141,,70,,,42,,,,706142,5,,511042,,,1975
75IN03157,1974429340,74,2,T9340,,72,862,,8,,,,02,2,,,,3,,,,,,101,,7,72,,,42,0919,,,724442,3,,302542,97,,1975
75IN03158,1974429341,74,2,T9341,,72,862,,,,,,02,2,2,,,3,,872,,, 1,82,107,,72,,,42,,,,724442,5,,302542,,,1975
75IN03159,1974429342,74,1,T9342,,70,702,,,3,,,02,2,,,,2,,,,,,91,127,3,70,,,42,0721,,,706142,,205,340242,93,,1975
75IN03160,1974429343,74,1,T9343,,70,702,,,3,,,02,2,,,,2,,,,,,120,147,3,70,,,42,0721,,,706142,,225,340242,93,,1975
75IN03161,1974429344,74,2,T9344,,76,761,,,,,,02,2,2,,,6,,762,,, 1,92,117,,76,,,42,,,,825642,5,,721742,,,1975
75IN03162,1974429345,74,1,T9345,,76,761,,,3,,,02,2,,,,6,,,,,,136,136,3,76,,,42,0721,,,825642,,244,721742,93,,1975
75IN03163,1974429347,74,1,T9347,,74,742,,,2,,,02,2,,,,6,,153,,,,124,162,2,74,,,42,0925,,,867742,,237,289842,92,,1975
75IN03164,1974429350,74,2,T9350,,02,730,,,,,,02,1,2,,,6,,,,, 1,98,134,,73,,,42,,,,823542,5,,758642,,,1975
75IN03165,1974429352,74,1,T9352,,76,761,,,2,,,02,1,,,,6,,141,,,,174,209,2,76,,,42,0925,,,825642,,284,748642,92,,1975
75IN03166,1974429354,74,1,T9354,,76,760,,,3,,,02,2,,,,6,,,,,,176,207,3,76,,,42,0721,,,866242,,284,639742,93,,1975
75IN03167,1974429355,74,1,T9355,,76,760,,,2,,,02,2,,,,6,,150,,,,140,171,2,76,,,42,0925,,,866242,,246,639742,92,,1975
75IN03168,1974429357,74,1,T9357,,70,702,,,1,,,02,2,,,,2,,,,,,131,166,,70,,,42,,,,706142,,247,778242,,,1975
75IN03169,1974429359,74,1,T9359,,70,700,,,3,,,02,1,,,,2,,,,,,112,141,3,70,,,42,0721,,,699042,,228,758942,93,,1975
75IN03170,1974429361,74,2,T9361,,70,700,,8,,,,02,2,2,,,2,,701,,, 1,97,133,,70,,,42,,,,699042,5,,296642,,,1975
75IN03171,1974429362,74,2,T9362,,70,700,,,,,,02,2,2,,,2,,702,,, 1,121,134,,70,,,42,,,,699042,5,,296642,,,1975
75IN03172,1974429365,74,2,T9365,,72,862,,8,,,,02,1,,,,3,,,,,,88,,7,72,,,42,0919,,,724442,5,,401842,97,,1975
75IN03173,1974429366,74,1,T9366,,74,740,,,2,,,02,3,,,,6,,187,,,,175,196,2,74,,,42,0925,,,863442,,267,713842,92,,1975
75IN03174,1974429367,74,1,T9367,,74,740,,,3,,,02,3,,,,6,,,,,,113,143,3,74,,,42,0721,,,863442,,211,713842,93,,1975
75IN03175,1974429369,74,2,T9369,,76,761,,8,,,,02,2,2,,,6,,760,,, 1,124,156,,76,,,42,,,,825642,5,,300342,,,1975
75IN03176,1974429370,74,1,T9370,,76,761,,,2,,,02,2,,,,6,,144,,,,160,176,2,76,,,42,0925,,,825642,,271,300342,92,,1975
75IN03177,1974429371,74,2,T9371,,74,741,,,,,,02,1,,,,6,,,,,,,,7,74,,,42,0527,,,843642,,,264842,97,,1975
75IN03178,1974429373,74,1,T9373,,72,902,,,1,,,02,1,,,,3,,802,,,,121,151,,72,,,42,,,,771242,,219,764342,,,1975
75IN03179,1974429374,74,2,T9374,,72,852,,8,2,,,02,1,2,,,3,,822,,, 1,86,96,,72,,,42,,,,698742,5,,783542,,,1975
75IN03180,1974429375,74,1,T9375,,73,730,,,2,,,02,1,,,,6,,187,,,,149,186,2,73,,,42,0925,,,823542,,249,773242,92,,1975
75IN03181,1974429377,74,2,T9377,,75,751,,8,,,,02,2,2,,,6,,750,,, 1,81,111,,75,,,42,,,,824842,5,,483542,,,1975
75IN03182,1974429383,74,1,T9383,,75,751,,,3,,,02,3,,,,6,,,,,,101,136,3,75,,,42,0721,,,824842,,201,160342,93,,1975
75IN03183,1974429384,74,2,T9384,,02,751,,,,,,02,3,2,,,6,,,,, 1,84,116,,75,,,42,,,,824842,5,,160342,,,1975
75IN03184,1974429386,74,2,T9386,,70,700,,8,,,,02,3,2,,,2,,701,,, 1,99,160,,70,,,42,,,,699042,5,,583242,,,1975
75IN03185,1974429389,74,1,T9389,,74,741,,,3,,,02,1,,,,6,,,,,,99,136,3,74,,,42,0721,,,843642,,210,785042,93,,1975
75IN03186,1974429390,74,2,T9390,,75,751,,,,,,02,1,2,,,6,,750,,, 1,82,120,,75,,,42,,,,824842,5,,177742,,,1975
75IN03187,1974429392,74,2,T9392,,73,730,,,,,,02,3,2,,,6,,732,,, 1,104,137,,73,,,42,,,,823542,5,,242642,,,1975
75IN03188,1974429393,74,2,T9393,,76,761,,,,,,02,1,2,,,6,,762,,, 1,109,146,,76,,,42,,,,825642,3,,404942,,,1975
75IN03189,1974429396,74,1,T9396,,72,992,,,1,,,02,1,,,,3,,982,,,,113,157,,72,,,42,,,,776042,,207,731542,,,1975
75IN03190,1974429397,74,2,T9397,,72,812,,8,,,,02,2,2,,,3,,952,,, 1,111,141,,72,,,42,,,,751642,5,,362042,,,1975
75IN03191,1974429398,74,1,T9398,,72,812,,,1,,,02,2,,,,3,,872,,,,92,131,,72,,,42,,,,751642,,202,362042,,,1975
75IN03192,1974429399,74,2,T9399,,02,762,,,,,,02,2,2,,,6,,,,, 1,96,149,,76,,,42,,,,869442,5,,496042,,,1975
75IN03193,1974429400,74,2,T9400,,02,762,,,,,,02,2,2,,,6,,,,, 1,100,140,,76,,,42,,,,869442,5,,496042,,,1975
75IN03194,1974429403,74,2,T9403,,75,750,,8,2,,,02,1,,,,6,, 30,,,,79,101,2,75,,,42,0925,,,902342,5,,715542,92,,1975
75IN03195,1974429404,74,2,T9404,,75,751,,8,,,,02,1,2,,,6,,752,,, 1,98,130,,75,,,42,,,,824842,5,,531542,,,1975
75IN03196,1974429407,74,1,T9407,,72,892,,,1,,,02,2,,,,3,,922,,,,105,141,,72,,,42,,,,723342,,213,422742,,,1975
75IN03197,1974429408,74,2,T9408,,72,892,,,,,,02,2,2,,,3,,902,,, 1,83,115,,72,,,42,,,,723342,5,,422742,,,1975
75IN03198,1974429412,74,2,T9412,,74,742,,,,,,02,3,2,,,6,,740,,, 1,111,134,,74,,,42,,,,867742,5,,682342,,,1975
75IN03199,1974429413,74,1,T9413,,73,730,,,3,,,02,1,,,,6,,,,,,121,151,3,73,,,42,0721,,,823542,,213,650042,93,,1975
75IN03200,1974429415,74,2,T9415,,70,700,,,2,,,02,3,2,,,2,,702,,, 1,86,117,,70,,,42,,,,699042,5,,774642,,,1975
75IN03201,1974429416,74,1,T9416,,73,730,,,3,,,02,1,,,,6,,,,,,102,138,3,73,,,42,0721,,,823542,,205,540642,93,,1975
75IN03202,1974429417,74,2,T9417,,02,742,,,,,,02,2,2,,,6,,,,, 1,70,113,,74,,,42,,,,867742,5,,711342,,,1975
75IN03203,1974429418,74,2,T9418,,74,742,,8,,,,02,2,2,,,6,,741,,, 1,96,133,,74,,,42,,,,867742,5,,711342,,,1975
75IN03204,1974429420,74,2,T9420,,74,741,,,,,,02,2,2,,,6,,742,,, 1,83,129,,74,,,42,,,,843642,5,,623742,,,1975
75IN03205,1974429423,74,1,T9423,,76,762,,,3,,,02,3,,,,6,,,,,,123,151,3,76,,,42,0721,,,869442,,223,635442,93,,1975
75IN03206,1974429424,74,1,T9424,,76,762,,,2,,,02,3,,,,6,,186,,,,155,171,2,76,,,42,0925,,,869442,,251,635442,92,,1975
75IN03207,1974429425,74,2,T9425,,73,731,,,,,,02,1,2,,,6,,730,,, 1,105,144,,73,,,42,,,,840642,5,,779342,,,1975
75IN03208,1974429426,74,2,T9426,,74,742,,,,,,02,1,2,,,6,,741,,, 1,126,163,,74,,,42,,,,867742,5,,544542,,,1975
75IN03209,1974429427,74,1,T9427,,72,862,,,3,,,02,1,,,,3,,,,,,69,96,3,72,,,42,0721,,,724442,,173,690742,93,,1975
75IN03210,1974429428,74,2,T9428,,72,992,,,,,,02,1,2,,,3,,912,,, 1,83,113,,72,,,42,,,,776042,5,,615542,,,1975
75IN03211,1974429430,74,2,T9430,,70,702,,8,2,,,02,2,,,,2,,,,,,92,130,4,70,,,42,,,,706142,5,,433442,,,1975
75IN03212,1974429432,74,2,T9432,,74,741,,8,,,,02,2,2,,,6,,740,,, 1,74,123,,74,,,42,,,,843642,5,,671842,,,1975
75IN03213,1974429433,74,1,T9433,,75,750,,,2,,,02,2,,,,6,,184,,,,124,156,2,75,,,42,0925,,,902342,,232,578642,92,,1975
75IN03214,1974429435,74,1,T9435,,75,752,,,2,,,02,1,,,,6,,182,,,,155,177,2,75,,,42,0925,,,861042,,266,779942,92,,1975
75IN03215,1974429436,74,2,T9436,,76,762,,,,,,02,1,2,,,6,,761,,, 1,110,144,,76,,,42,,,,869442,5,,766942,,,1975
75IN03216,1974429440,74,2,T9440,,74,740,,,2,,,02,3,,,,6,, 23,,,,90,122,2,74,,,42,0925,,,863442,5,,358642,92,,1975
75IN03217,1974429445,74,2,T9445,,75,751,,,,,,02,3,2,,,6,,750,,, 1,93,126,,75,,,42,,,,824842,5,,742642,,,1975
75IN03218,1974429447,74,1,T9447,,74,740,,,3,,,02,1,,,,6,,,,,,127,152,3,74,,,42,0721,,,863442,,231,538842,93,,1975
75IN03219,1974429448,74,2,T9448,,72,802,,,,,,02,2,,,,3,,,,,,,,7,72,,,42,0527,,,762442,,,188942,97,,1975
75IN03220,1974429449,74,1,T9449,,72,802,,,1,,,02,2,,,,3,,902,,,,100,136,,72,,,42,,,,762442,,210,188942,,,1975
75IN03221,1974429450,74,1,T9450,,75,752,,,2,,,02,1,,,,6,,175,,,,151,178,2,75,,,42,0925,,,861042,,252,261542,92,,1975
75IN03222,1974429452,74,1,T9452,,72,952,,,3,,,02,2,,,,3,,,,,,101,133,3,72,,,42,0721,,,728342,,214,458842,93,,1975
75IN03223,1974429453,74,1,T9453,,72,952,,,1,,,02,2,,,,3,,832,,,,77,109,,72,,,42,,,,728342,,185,458842,,,1975
75IN03224,1974429454,74,2,T9454,,02,882,,,,,,02,2,2,,,3,,,,, 1,90,122,,72,,,42,,,,784842,5,,421542,,,1975
75IN03225,1974429455,74,1,T9455,,72,882,,,1,,,02,2,,,,3,,892,,,,121,155,,72,,,42,,,,784842,,229,421542,,,1975
75IN03226,1974429456,74,1,T9456,,73,731,,,3,,,02,1,,,,6,,,,,,115,155,3,73,,,42,0721,,,840642,,222,795642,93,,1975
75IN03227,1974429458,74,2,T9458,,70,702,,,,,,02,2,2,,,2,,700,,, 1,106,145,,70,,,42,,,,706142,5,,293142,,,1975
75IN03228,1974429459,74,1,T9459,,70,702,,,3,,,02,2,,,,2,,,,,,103,127,3,70,,,42,0721,,,706142,,214,293142,93,,1975
75IN03229,1974429460,74,2,T9460,,72,882,,,,,,02,1,2,,,3,,962,,, 1,101,145,,72,,,42,,,,784842,5,,295342,,,1975
75IN03230,1974429461,74,2,T9461,,70,700,,8,,,,02,1,2,,,2,,702,,, 1,118,141,,70,,,42,,,,699042,5,,791842,,,1975
75IN03231,1974429465,74,2,T9465,,74,740,,8,,,,02,2,2,,,6,,742,,, 1,98,113,6,74,,,42,1122,,,863442,5,,223442,01,,1975
75IN03232,1974429467,74,1,T9467,,70,700,,,,,,02,2,,,,2,,183,,,,137,157,2,70,,,42,0925,,,699042,,248,198342,92,,1975
75IN03233,1974429471,74,2,T9471,,72,922,,8,2,,,02,2,,,,3,, 23,,,,83,115,2,72,,,42,0925,,,706742,5,,574742,92,,1975
75IN03234,1974429472,74,2,T9472,,72,922,,,,,,02,2,2,,,3,,942,,, 1,85,113,,72,,,42,,,,706742,5,,574742,,,1975
75IN03235,1974429473,74,2,T9473,,75,751,,8,2,,,02,3,2,,,6,,750,,, 1,88,106,,75,,,42,,,,824842,5,,503842,,,1975
75IN03236,1974429474,74,2,T9474,,02,751,,,,,,02,3,2,,,6,,,,, 2,120,119,,75,,,42,,,,824842,,,503842,,,1975
75IN03237,1974429476,74,1,T9476,,75,752,,,2,,,02,1,,,,6,,156,,,,155,169,2,75,,,42,0925,,,861042,,262,555542,92,,1975
75IN03238,1974429477,74,2,T9477,,70,702,,8,,,,02,2,2,,,2,,700,,, 1,91,130,,70,,,42,,,,706142,5,,401642,,,1975
75IN03239,1974429482,74,1,T9482,,74,741,,,,,,02,2,,,,6,,,,,,,,6,74,,,42,0206,,,843642,,,242942,32,,1975
75IN03240,1974429483,74,1,T9483,,74,741,,,3,,,02,2,,,,6,,,,,,100,147,3,74,,,42,0721,,,843642,,206,242942,93,,1975
75IN03241,1974429484,74,2,T9484,,73,730,,8,,,,02,1,2,,,6,,731,,, 1,92,131,,73,,,42,,,,823542,5,,713142,,,1975
75IN03242,1974429487,74,1,T9487,,70,702,,,3,,,02,1,,,,2,,,,,,107,136,3,70,,,42,0721,,,706142,,211,731742,93,,1975
75IN03243,1974429488,74,2,T9488,,02,852,,,,,,02,1,2,,,3,,,,, 1,94,110,,72,,,42,,,,698742,,,319842,,,1975
75IN03244,1974429489,74,1,T9489,,76,762,,,2,,,02,1,,,,6,,185,,,,140,166,2,76,,,42,0925,,,869442,,240,624342,92,,1975
75IN03245,1974429494,74,1,T9494,,76,760,,,2,,,02,2,,,,6,,181,,,,137,168,2,76,,,42,0925,,,866242,,242,472442,92,,1975
75IN03246,1974429495,74,1,T9495,,76,760,,,2,,,02,2,,,,6,,188,,,,136,161,2,76,,,42,0925,,,866242,,238,472442,92,,1975
75IN03247,1974429496,74,2,T9496,,74,742,,8,,,,02,1,2,,,6,,741,,, 1,115,138,,74,,,42,,,,867742,5,,668842,,,1975
75IN03248,1974429498,74,2,T9498,,72,952,,,,,,02,3,2,,,3,,892,,, 1,98,130,,72,,,42,,,,728342,5,,217742,,,1975
75IN03249,1974429502,74,2,T9502,,73,731,,8,,,,02,3,2,,,6,,732,,, 1,89,116,,73,,,42,,,,840642,3,,655342,,,1975
75IN03250,1974429503,74,2,T9503,,02,992,,,,,,02,2,2,,,3,,,,, 1,91,128,,72,,,42,,,,776042,5,,618242,,,1975
75IN03251,1974429504,74,1,T9504,,72,992,,,3,,,02,2,,,,3,,,,,,102,142,3,72,,,42,0721,,,776042,,215,618242,93,,1975
75IN03252,1974429505,74,2,T9505,,72,832,,,,,,02,2,2,,,3,,932,,, 1,79,107,,72,,,42,,,,700042,5,,720242,,,1975
75IN03253,1974429507,74,1,T9507,,74,740,,,2,,,02,1,,,,6,,180,,,,142,166,2,74,,,42,0925,,,863442,,248,245342,92,,1975
75IN03254,1974429510,74,2,T9510,,73,731,,,,,,02,1,2,,,6,,730,,, 1,92,136,,73,,,42,,,,840642,5,,724642,,,1975
75IN03255,1974429511,74,2,T9511,,76,760,,8,,,,02,2,2,,,6,,761,,, 1,109,141,,76,,,42,,,,866242,5,,700242,,,1975
75IN03256,1974429512,74,2,T9512,,76,760,,,,,,02,2,2,,,6,,762,,, 1,94,127,,76,,,42,,,,866242,5,,700242,,,1975
75IN03257,1974429514,74,2,T9514,,74,741,,,,,,02,2,2,,,6,,742,,, 1,90,137,,74,,,42,,,,843642,5,,246042,,,1975
75IN03258,1974429515,74,2,T9515,,02,741,,,,,,02,2,2,,,6,,,,, 1,93,126,,74,,,42,,,,843642,5,,246042,,,1975
75IN03259,1974429518,74,1,T9518,,75,751,,,3,,,02,1,,,,6,,,,,,114,142,3,75,,,42,0721,,,824842,,226,747642,93,,1975
75IN03260,1974429520,74,2,T9520,,75,750,,,,,,02,3,2,,,6,,751,,, 1,87,124,,75,,,42,,,,902342,5,,504742,,,1975
75IN03261,1974429521,74,2,T9521,,74,740,,,2,,,02,1,,,,6,, 21,,,,99,134,2,74,,,42,0925,,,863442,5,,472242,92,,1975
75IN03262,1974429523,74,2,T9523,,70,702,,,,,,02,1,2,,,2,,701,,, 1,101,133,,70,,,42,,,,706142,5,,705842,,,1975
75IN03263,1974429524,74,1,T9524,,70,702,,,1,,,02,2,,,,2,,702,,,,139,167,,70,,,42,,,,706142,,246,679642,,,1975
75IN03264,1974429525,74,2,T9525,,70,702,,8,,,,02,2,2,,,2,,700,,, 1,107,142,,70,,,42,,,,706142,5,,679642,,,1975
75IN03265,1974429526,74,2,T9526,,74,742,,,2,,,02,3,,,,6,, 30,,,,84,117,2,74,,,42,0925,,,867742,5,,613442,92,,1975
75IN03266,1974429531,74,1,T9531,,72,842,,,,,,02,3,,,,3,,992,,,,105,,,72,,,42,,,,803942,,205,797842,,,1975
75IN03267,1974429532,74,1,T9532,,74,740,,,3,,,02,1,,,,6,,,,,,129,160,3,74,,,42,0721,,,863442,,228,655242,93,,1975
75IN03268,1974429533,74,2,T9533,,72,902,,,2,,,02,1,,,,3,, 30,,,,72,106,2,72,,,42,0925,,,771242,5,,660442,92,,1975
75IN03269,1974429536,74,1,T9536,,73,731,,,2,,,02,3,,,,6,,172,,,,156,178,2,73,,,42,0925,,,840642,,255,351442,92,,1975
75IN03270,1974429539,74,1,T9539,,76,761,,,2,,,02,1,,,,6,,,,,,162,177,3,76,,,42,0929,,,825642,,272,461042,93,,1975
75IN03271,1974429540,74,2,T9540,,73,730,,,,,,02,2,2,,,6,,731,,, 1,87,124,,73,,,42,,,,823542,5,,426742,,,1975
75IN03272,1974429541,74,2,T9541,,73,730,,8,,,,02,2,2,,,6,,732,,, 1,89,124,,73,,,42,,,,823542,5,,426742,,,1975
75IN03273,1974429547,74,2,T9547,,76,760,,8,,,,02,2,2,,,6,,762,,, 1,96,126,,76,,,42,,,,866242,5,,525042,,,1975
75IN03274,1974429551,74,2,T9551,,74,742,,8,,,,02,3,2,,,6,,740,,, 1,128,149,,74,,,42,,,,867742,5,,247942,,,1975
75IN03275,1974429552,74,1,T9552,,74,742,,,3,,,02,1,,,,6,,,,,,110,151,3,74,,,42,0721,,,867742,,213,173642,93,,1975
75IN03276,1974429554,74,2,T9554,,73,732,,8,,,,02,3,2,,,6,,730,,, 1,87,113,,73,,,42,,,,871842,5,,779242,,,1975
75IN03277,1974429555,74,2,T9555,,76,762,,8,2,,,02,2,,,,6,, 29,,,,89,121,2,76,,,42,0925,,,869442,5,,785842,92,,1975
