UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FAWT,BAND,WORK,DISP
01BR01727,S6477,6.0,12,,26,1,0,182,2,W,
01BR01728,S6587,5.0,12,,21,1,0,156,1,W,
01BR01729,S6596,5.0,10,L.BLOODY MILK,BI,A,0,199,5,n,
01BR01730,S6592,5.0,13,,35,1,0,201,5,W,
01BR01731,S6571,5.0,12,,37,1,0,172,1,W,
01BR01732,S6613,5.0,11,,21,1,0,152,1,W,
01BR01733,S6603,5.0,10,HAIRY,22,1,0,184,1,W,
01BR01734,S6604,5.0,10,DYSTOCIA ok,23,1,0,175,2,W,
01BR01735,S6631,5.0,11,DYSTOCIA,33,1,0,189,5,W,
01BR01736,S6640,5.0,13,,22,1,0,176,2,W,
01BR01737,S6648,5.0,13,,22,1,0,184,1,W,
01BR01738,S6647,5.0,13,VLTS,21,1,0,156,1,W,
01BR01739,S6650,5.0,13,SL.RUPTURE L,UI,2,0,215,5,W,
01BR01740,S6657,5.0,12,SW.BAG,36,1,0,157,1,W,
01BR01741,S6694,5.0,18,,AI,A,0,165,5,n,
01BR01742,S6695,5.0,10,SUCK1SIDE,37,1,0,190,1,W,
01BR01743,S6670,5.0,13,,23,1,0,180,5,W,
01BR01744,S6673,5.0,12,HAIRY,26,1,0,151,2,W,
01BR01745,S6208,6.0,10,,26,1,0,175,1,W,
01BR01746,S6269,6.0,12,,22,1,0,161,1,W,
01BR01747,S6272,6.0,13,,31,1,0,191,1,W,
01BR01748,S6815,5.0,13,,24,1,0,169,2,W,
01BR01749,S6831,5.0,11,ENTR,28,1,0,168,1,W,
01BR01750,S6830,5.0,11,,28,1,0,207,1,W,
01BR01751,S6836,5.0,18,,33,1,0,206,2,W,
01BR01752,S6832,5.0,11,,24,1,0,186,2,W,
01BR01753,S6838,5.0,11,,27,1,0,180,2,W,
01BR01754,S6839,5.0,11,,27,1,0,162,1,W,
01BR01755,S6864,5.0,11,DYSTOCIA'97,22,1,0,169,1,W,
01BR01756,S6880,5.0,12,,25,1,0,172,2,W,
01BR01757,S6884,5.0,13,BARREN >OVX,OVX,O,2,0,5,n,
01BR01758,S6892,5.0,13,R.BLOODY MILK,BI,A,0,147,2,n,
01BR01759,S6873,5.0,10,,28,1,0,168,1,W,
01BR01760,S6879,5.0,13,LTS,24,1,0,164,1,W,
01BR01761,S6931,5.0,13,ENTR,25,1,0,172,2,W,
01BR01762,S6935,5.0,10,,22,1,0,174,1,W,
01BR01763,S6944,5.0,11,THIN,22,1,0,146,2,W,
01BR01764,S6951,5.0,11,,24,1,0,159,1,W,
01BR01765,S6950,5.0,11,,23,1,0,166,1,W,
01BR01766,S6958,5.0,18,STIFF WM,AI,A,0,189,1,n,
01BR01767,S6960,5.0,11,,BI,A,0,202,5,n,
01BR01768,S6963,5.0,13,,26,1,0,153,2,W,
01BR01769,S6965,5.0,11,,25,1,0,183,5,W,
01BR01770,S6921,5.0,10,,21,1,0,183,5,W,
01BR01771,S6989,5.0,10,,28,1,0,191,1,W,
01BR01772,S6994,5.0,10,DYSTOCIA,21,1,0,180,1,W,
01BR01773,S6700,5.0,12,DYSTOCIA,31,1,0,173,2,W,
01BR01774,S6703,5.0,13,BLOODY MILK,34,1,0,174,1,W,
01BR01775,S6704,5.0,13,,36,1,0,177,1,W,
01BR01776,S6702,5.0,10,"X,LOW PROD.",OVX,O,2,0,5,n,
01BR01777,S6739,5.0,12,,26,1,0,182,2,W,
01BR01778,S6737,5.0,12,,25,1,0,204,2,W,
01BR01779,S6749,5.0,18,,AI,A,0,175,1,n,
01BR01780,S6747,5.0,10,,25,1,0,189,1,W,
01BR01781,S6756,5.0,10,,35,1,0,179,1,W,
01BR01782,S6766,5.0,18,,AI,A,0,173,2,n,
01BR01783,S6721,5.0,13,LTS,23,1,0,196,5,W,
01BR01784,S6720,5.0,11,,26,1,0,185,2,W,
01BR01785,S6724,5.0,10,F4- ok,24,1,0,194,2,W,
01BR01786,S6780,5.0,12,,21,1,0,210,5,W,
01BR01787,S6794,5.0,11,DYSTOCIA,21,1,0,151,1,W,
01BR01788,S6779,5.0,12,"SW.BAG,LTS",BI,A,0,217,2,n,
01BR01789,S2328,9.0,18,OVX,OVX,O,2,178,5,W,
01BR01790,S8135,4.0,18,,UI,2,7,183,A,W,
01BR01791,S8141,4.0,13,,38,1,0,163,1,W,
01BR01792,S8145,4.0,11,DYSTOCIA,BI,A,0,210,5,n,
01BR01793,S8148,4.0,11,,21,1,0,180,2,W,
01BR01794,S8151,4.0,13,,PI,2,0,0,A,n,
01BR01795,S8158,4.0,13,,32,1,0,174,5,W,
01BR01796,S8161,4.0,13,NICE,21,1,0,228,2,W,
01BR01797,S8121,4.0,13,ENTR,28,1,0,136,1,W,
01BR01798,S8125,4.0,10,,31,1,0,164,1,W,
01BR01799,S8129,4.0,10,,28,1,0,186,1,W,
01BR01800,S8180,4.0,11,ENTR,22,1,0,173,1,W,
01BR01801,S8182,4.0,18,,AI,A,0,171,1,n,
01BR01802,S8188,4.0,10,,25,1,0,182,1,W,
01BR01803,S8187,4.0,10,,24,1,0,181,2,W,
01BR01804,S8194,4.0,11,THIN 4/99,23,1,0,152,1,W,
01BR01805,S8197,4.0,11,,28,1,0,137,1,W,
01BR01806,S8170,4.0,12,,PI,2,0,0,A,n,
01BR01807,S8179,4.0,18,,AI,A,0,161,2,n,
01BR01808,S8012,4.0,12,,25,1,0,164,1,W,
01BR01809,S8017,4.0,11,SW.BAG,27,1,0,153,1,W,
01BR01810,S8035,4.0,18,,35,1,0,178,1,W,
01BR01811,S8039,4.0,10,,PI,2,0,0,A,n,
01BR01812,S8056,4.0,13,HAIRY,27,1,0,160,1,W,
01BR01813,S8052,4.0,18,,AI,A,0,200,1,n,
01BR01814,S8091,4.0,13,LTS,36,1,0,167,2,W,
01BR01815,S8090,4.0,13,,34,1,0,162,1,W,
01BR01816,S8092,4.0,13,,31,1,0,192,2,W,
01BR01817,S8309,4.0,18,,23,1,0,179,1,W,
01BR01818,S8326,4.0,11,ENTR,38,1,0,166,1,W,
01BR01819,S8381,4.0,10,,27,1,0,176,1,W,
01BR01820,S8380,4.0,10,,26,1,0,164,1,W,
01BR01821,S8388,4.0,12,,26,1,0,183,2,W,
01BR01822,S8393,4.0,18,,AI,A,0,184,5,n,
01BR01823,S8394,4.0,12,VLT @RIGHT,BI,A,0,185,5,n,
01BR01824,S8375,4.0,10,,24,1,0,178,1,W,
01BR01825,S8417,4.0,18,,AI,A,0,167,1,n,
01BR01826,S8407,4.0,18,,AI,A,0,190,2,n,
01BR01827,S8430,4.0,11,DYSTOCIA,24,1,0,159,1,W,
01BR01828,S8433,4.0,10,,32,1,0,166,2,W,
01BR01829,S8435,4.0,12,,23,1,0,172,2,W,
01BR01830,S8438,4.0,10,DYSTOCIA,27,1,0,183,2,W,
01BR01831,S8439,4.0,18,SW.BAG,AI,A,0,203,2,n,
01BR01832,S8437,4.0,10,,26,1,0,212,2,W,
01BR01833,S8443,4.0,11,,25,1,0,163,2,W,
01BR01834,S8452,4.0,10,OVX 2/2001,OVX,O,2,0,5,n,
01BR01835,S8458,4.0,13,,33,1,0,199,5,W,
01BR01836,S8461,4.0,13,,24,1,0,174,1,W,
01BR01837,S8465,4.0,11,DYSTOCIA,25,1,0,185,2,W,
01BR01838,S8469,4.0,12,,25,1,0,155,1,W,
01BR01839,S8488,4.0,12,UT.INFECTION,27,1,0,197,1,W,
01BR01840,S8487,4.0,12,EPISIOTOMY,21,1,0,145,1,W,
01BR01841,S8498,4.0,13,,21,1,0,159,2,W,
01BR01842,S8478,4.0,13,FLTS,32,1,0,171,2,W,
01BR01843,S8513,4.0,18,,AI,A,0,171,1,n,
01BR01844,S8512,4.0,13,SUCK1SIDE,25,1,0,146,2,W,
01BR01845,S8537,4.0,12,SMALL TEATS,36,1,0,134,1,W,
01BR01846,S8548,4.0,12,,33,1,0,190,2,W,
01BR01847,S8565,4.0,13,FLTS,22,1,0,195,1,W,
01BR01848,S8569,4.0,13,,24,1,0,180,1,W,
01BR01849,S8570,4.0,13,,25,1,0,209,5,W,
01BR01850,S8613,4.0,12,DYSTOCIA,32,1,0,163,1,W,
01BR01851,S8615,4.0,11,,21,1,0,181,1,W,
01BR01852,S8619,4.0,18,"2 IMM, ALIVE",BI,A,0,210,5,n,
01BR01853,S8600,4.0,13,LTS,22,1,0,150,1,W,
01BR01854,S8608,4.0,11,LAME REAR '99,37,1,0,187,1,W,
01BR01855,S8609,4.0,13,HAIRY,35,1,0,181,2,W,
01BR01856,S8643,4.0,12,,BI,A,0,188,1,n,
01BR01857,S8647,4.0,18,,AI,A,0,175,1,n,
01BR01858,S8656,4.0,12,BAG PROBS?,BI,A,0,195,1,n,
01BR01859,S8652,4.0,12,DYSTOCIA,34,1,0,170,1,W,
01BR01860,S8625,4.0,10,,BI,A,0,191,5,n,
01BR01861,S8699,4.0,18,NICE,AI,A,0,215,5,n,
01BR01862,S8263,4.0,10,,BI,A,0,178,5,n,
01BR01863,S8264,4.0,10,HAIRY,22,1,0,154,2,W,
01BR01864,S8225,4.0,12,,23,1,0,185,5,W,
01BR01865,S8222,4.0,13,WILD,23,1,0,184,2,W,
01BR01866,S8280,4.0,12,,21,1,0,163,1,W,
01BR01867,S8289,4.0,13,DYSTOCIA,BI,A,0,184,5,n,
01BR01868,S8832,4.0,10,,28,1,0,170,2,W,
01BR01869,S8847,4.0,13,,38,1,0,173,1,W,
01BR01870,S8851,4.0,11,SW.BAG,22,1,0,159,1,W,
01BR01871,S8864,4.0,18,-MOTHERLY,27,1,0,160,1,W,
01BR01872,S8866,4.0,10,"RP, TRT",21,1,0,165,1,W,
01BR01873,S8896,4.0,10,,21,1,0,178,1,W,
01BR01874,S8897,4.0,10,,23,1,0,177,1,W,
01BR01875,S8878,4.0,12,MOTHERLY,BI,A,0,187,5,n,
01BR01876,S8879,4.0,18,BARREN,OVX,O,2,0,5,n,
01BR01877,S8920,4.0,13,,26,1,0,177,2,W,
01BR01878,S8978,4.0,18,BARREN,OVX,O,2,0,5,n,
01BR01879,S8743,4.0,11,,BI,A,0,199,5,n,
01BR01880,S9102,3.0,11,HAIRY,PI,2,0,0,A,n,
01BR01881,S9133,3.0,11,,53,1,0,147,1,W,
01BR01882,S9141,3.0,13,,AI,A,0,170,2,n,
01BR01883,S9140,3.0,13,,UI,2,0,202,A,W,
01BR01884,S9145,3.0,10,"OVX,BARREN",OVX,O,0,204,5,W,
01BR01885,S9169,3.0,12,,31,1,0,226,5,W,
01BR01886,S9167,3.0,10,,32,1,0,183,1,W,
01BR01887,S9121,3.0,12,DYSTOCIA ok,27,1,0,167,2,W,
01BR01888,S9124,3.0,13,R.BLANK,BI,A,0,168,1,n,
01BR01889,S9125,3.0,11,,38,1,0,167,1,W,
01BR01890,S9181,3.0,12,,UI,2,0,176,A,W,
01BR01891,S9193,3.0,10,,33,1,0,189,2,W,
01BR01892,S9192,3.0,12,,35,1,0,173,1,W,
01BR01893,S9175,3.0,10,,31,1,0,159,1,W,
01BR01894,S9179,3.0,11,,31,1,0,156,1,W,
01BR01895,S9011,3.0,10,HAIRY,51,1,0,184,2,W,
01BR01896,S9016,3.0,12,,34,1,0,146,1,W,
01BR01897,S9005,3.0,11,,54,1,0,167,1,W,
01BR01898,S9036,3.0,11,,31,1,0,168,1,W,
01BR01899,S9041,3.0,10,F4-,51,1,0,187,1,W,
01BR01900,S9020,3.0,12,,37,1,0,146,1,W,
01BR01901,S9022,3.0,12,DYSTOCIA,31,1,0,168,2,W,
01BR01902,S9084,3.0,11,,33,1,0,178,2,W,
01BR01903,S9090,3.0,13,,31,1,0,198,5,W,
01BR01904,S9099,3.0,11,,36,1,0,155,1,W,
01BR01905,S9073,3.0,11,,32,1,0,182,2,W,
01BR01906,S9310,3.0,11,,37,1,0,138,1,W,
01BR01907,S9314,3.0,13,,BI,A,0,197,5,n,
01BR01908,S9315,3.0,13,,33,1,0,178,2,W,
01BR01909,S9319,3.0,13,OVX,OVX,O,2,0,5,n,
01BR01910,S9333,3.0,10,"FAT, 2MILK",34,1,0,189,1,W,
01BR01911,S9332,3.0,10,NO BAG,BI,A,0,198,1,n,
01BR01912,S9340,3.0,12,ENTR,38,1,0,167,1,W,
01BR01913,S9345,3.0,12,,36,1,0,176,1,W,
01BR01914,S9350,3.0,12,,51,1,0,167,2,W,
01BR01915,S9352,3.0,13,DYSTOCIA,37,1,0,183,5,W,
01BR01916,S9322,3.0,10,,33,1,0,159,1,W,
01BR01917,S9387,3.0,12,NO BAG,UI,2,0,198,A,W,
01BR01918,S9393,3.0,11,DYSTOCIA,32,1,0,170,5,W,
01BR01919,S9399,3.0,13,SM.BAG,BI,A,0,209,5,n,
01BR01920,S9377,3.0,11,,31,1,0,159,2,W,
01BR01921,S9416,3.0,10,NICE,36,1,0,148,1,W,
01BR01922,S9412,3.0,13,,31,1,0,157,2,W,
01BR01923,S9437,3.0,10,,37,1,0,177,2,W,
01BR01924,S9440,3.0,12,,53,1,0,194,1,W,
01BR01925,S9450,3.0,10,,35,1,0,171,1,W,
01BR01926,S9453,3.0,10,MS.BIG,31,1,0,178,2,W,
01BR01927,S9423,3.0,11,,54,1,0,173,1,W,
01BR01928,S9428,3.0,11,CHK. HORN,33,1,0,160,1,W,
01BR01929,S9482,3.0,11,SPRING CREEK,36,1,0,168,1,W,
01BR01930,S9497,3.0,13,ENTR,PI,2,0,0,A,n,
01BR01931,S9473,3.0,10,,52,1,0,182,5,W,
01BR01932,S9511,3.0,10,,38,1,0,163,2,W,
01BR01933,S9510,3.0,13,,BI,A,0,200,5,n,
01BR01934,S9513,3.0,11,ENTR,33,1,0,200,5,W,
01BR01935,S9503,3.0,10,REJECTS 1LAMB,36,1,0,157,1,W,
01BR01936,S9535,3.0,11,HAIRY,34,1,0,175,2,W,
01BR01937,S9555,3.0,13,R.BLOODYMILK,32,1,0,167,1,W,
01BR01938,S9558,3.0,11,,37,1,0,177,1,W,
01BR01939,S9565,3.0,13,,33,1,0,175,1,W,
01BR01940,S9566,3.0,13,,34,1,0,169,1,W,
01BR01941,S9522,3.0,12,XVAG.PROLAPSE,OVX,O,2,0,5,n,
01BR01942,S9588,3.0,10,SM.BAG,32,1,0,206,1,W,
01BR01943,S9570,3.0,13,,54,1,0,188,1,W,
01BR01944,S9613,3.0,11,,38,1,0,175,1,W,
01BR01945,S9615,3.0,13,,36,1,0,155,1,W,
01BR01946,S9601,3.0,10,OVX,OVX,O,2,0,5,n,
01BR01947,S9604,3.0,13,DYSTOCIA,35,1,0,166,1,W,
01BR01948,S9602,3.0,10,,52,1,0,170,1,W,
01BR01949,S9634,3.0,10,ENTR,37,1,0,174,1,W,
01BR01950,S9638,3.0,10,HAIRY,38,1,0,191,5,W,
01BR01951,S9646,3.0,13,"LT,SUCK1SIDE",31,1,0,160,1,W,
01BR01952,S9648,3.0,12,,PI,2,0,0,A,n,
01BR01953,S9653,3.0,10,,53,1,0,163,1,W,
01BR01954,S9658,3.0,13,,PI,2,0,0,A,n,
01BR01955,S9629,3.0,10,HAIRY,34,1,0,221,2,W,
01BR01956,S9689,3.0,13,,37,1,0,183,1,W,
01BR01957,S9673,3.0,11,,36,1,0,182,1,W,
01BR01958,S9674,3.0,11,H3,37,1,0,170,1,W,
01BR01959,S9210,3.0,10,,33,1,0,161,2,W,
01BR01960,S9215,3.0,10,,32,1,0,170,2,W,
01BR01961,S9203,3.0,13,"X,UT.PROLAPSE",OVX,O,2,0,5,n,
01BR01962,S9206,3.0,13,,38,1,0,149,1,W,
01BR01963,S9202,3.0,13,,34,1,0,186,2,W,
01BR01964,S9209,3.0,11,,32,1,0,151,2,W,
01BR01965,S9231,3.0,11,ENTR,38,1,0,145,1,W,
01BR01966,S9230,3.0,12,GOOD,52,1,0,185,5,W,
01BR01967,S9234,3.0,11,,34,1,0,163,2,W,
01BR01968,S9236,3.0,13,,35,1,0,175,5,W,
01BR01969,S9246,3.0,12,,PI,2,0,0,A,n,
01BR01970,S9242,3.0,10,,UI,2,0,191,1,W,
01BR01971,S9254,3.0,13,OVX,OVX,O,0,177,5,W,
01BR01972,S9256,3.0,10,,35,1,0,165,1,W,
01BR01973,S9257,3.0,12,,26,1,0,162,2,W,
01BR01974,S9268,3.0,13,,36,1,0,151,1,W,
01BR01975,S9225,3.0,10,,34,1,0,181,1,W,
01BR01976,S9228,3.0,13,OVX,OVX,O,2,163,5,W,
01BR01977,S9293,3.0,11,,35,1,0,196,5,W,
01BR01978,S9294,3.0,11,,51,1,0,180,1,W,
01BR01979,S9292,3.0,13,,32,1,0,176,1,W,
01BR01980,S9278,3.0,12,DYSTOCIA'99,28,1,0,201,1,W,
01BR01981,S9279,3.0,10,L.SPOILED,BI,A,0,188,1,n,
01BR01982,S9805,3.0,12,,33,1,0,189,5,W,
01BR01983,S9887,3.0,11,,35,1,0,174,2,W,
01BR01984,S9873,3.0,12,,25,1,0,177,1,W,
01BR01985,S9980,2.0,10,,33,1,0,178,1,W,
01BR01986,S9988,2.0,12,,25,1,0,149,1,W,
01BR01987,S9998,2.0,11,DYSTOCIA,52,1,0,156,2,W,
01BR01988,S9706,3.0,11,,35,1,0,165,1,W,
01BR01989,S9708,3.0,11,ENTR,34,1,0,186,5,W,
01BR01990,S9709,3.0,11,OVX,OVX,O,2,0,5,n,
01BR01991,S9784,3.0,13,TRT EYE '00,21,1,0,173,1,W,
01BR01992,S9794,3.0,12,"DYSTOCIA,SICK",32,1,0,183,5,W,
01BR01993,S9795,3.0,10,F4,31,1,0,206,5,W,
01BR01994,S9797,3.0,13,BLK.R.EYE,31,1,0,173,2,W,
01BR01995,S9778,3.0,12,,24,1,0,184,1,W,
01BR01996,S7134,5.0,12,,25,1,0,153,1,W,
01BR01997,S7137,5.0,11,,23,1,0,154,1,W,
01BR01998,S7154,5.0,13,,27,1,0,174,1,W,
01BR01999,S7157,5.0,11,SL.SW.BAG,24,1,0,169,1,W,
01BR02000,S7120,5.0,11,,23,1,0,186,5,W,
01BR02001,S7128,5.0,12,,38,1,0,181,2,W,
01BR02002,S7191,5.0,13,LTS,37,1,0,235,5,W,
01BR02003,S7170,5.0,18,,AI,A,0,167,1,n,
01BR02004,S7019,5.0,13,,28,1,0,201,5,W,
01BR02005,S7053,5.0,12,ENTR,27,1,0,151,1,W,
01BR02006,S7060,5.0,12,,24,1,0,163,2,W,
01BR02007,S7068,5.0,12,,24,1,0,191,1,W,
01BR02008,S7026,5.0,10,BUSHY chk,22,1,0,179,2,W,
01BR02009,S7317,5.0,18,,AI,A,0,194,2,n,
01BR02010,S7304,5.0,10,,27,1,0,171,2,W,
01BR02011,S7330,5.0,12,,23,1,0,164,2,W,
01BR02012,S7341,5.0,10,,26,1,0,163,1,W,
01BR02013,S7353,5.0,10,,34,1,0,178,2,W,
01BR02014,S7366,5.0,13,X LUNGER,21,1,0,154,1,W,XX
01BR02015,S7380,5.0,12,,27,1,0,148,2,W,
01BR02016,S7382,5.0,11,,22,1,0,145,2,W,
01BR02017,S7379,5.0,12,SW.BAG,26,1,0,187,5,W,
01BR02018,S7403,5.0,11,"MLTS,X",BI,A,0,171,2,n,
01BR02019,S7466,5.0,ch,,PI,2,7,0,A,n,
01BR02020,S7421,5.0,12,,22,1,0,166,1,W,
01BR02021,S7422,5.0,12,R.QTR. ok,23,1,0,175,1,W,
01BR02022,S7470,5.0,10,HAIRY,BI,A,0,214,5,n,
01BR02023,S7511,5.0,10,FEVER,27,1,0,212,1,W,
01BR02024,S7513,5.0,12,,23,1,0,173,1,W,
01BR02025,S7518,5.0,13,VLTS,26,1,0,177,2,W,
01BR02026,S7503,5.0,13,,25,1,0,216,1,W,
01BR02027,S7530,5.0,10,,36,1,0,181,1,W,
01BR02028,S7545,5.0,10,,23,1,0,188,2,W,
01BR02029,S7546,5.0,10,,24,1,0,200,2,W,
01BR02030,S7559,5.0,11,DYSTOCIA'97,25,1,0,170,2,W,
01BR02031,S7583,5.0,13,SW.BAG,27,1,0,187,2,W,
01BR02032,S7596,5.0,12,"BLED,DYSTOCIA",28,1,0,167,1,W,
01BR02033,S7576,5.0,ch,,PI,2,2,0,A,n,
01BR02034,S7649,5.0,ch,,AI,A,2,161,3,n,
01BR02035,S7205,5.0,10,DYSTOCIA,25,1,0,180,2,W,
01BR02036,S7234,5.0,10,"LAME,RR'99",26,1,0,178,1,W,
01BR02037,S7232,5.0,12,,28,1,0,165,1,W,
01BR02038,S7245,5.0,11,,26,1,0,183,2,W,
01BR02039,S7262,5.0,11,,21,1,0,179,1,W,
01BR02040,S7221,5.0,13,,28,1,0,183,5,W,
01BR02041,S7270,5.0,11,"X,LOW PROD.",OVX,O,2,0,5,n,
01BR02042,S7277,5.0,12,DYSTOCIA,22,1,0,184,5,W,
01BR02043,S7803,4.0,11,NICE,23,1,0,161,1,W,
01BR02044,S7802,4.0,18,,AI,A,0,152,1,n,
01BR02045,S7840,4.0,12,,22,1,0,171,1,W,
01BR02046,S7849,4.0,11,,27,1,0,157,1,W,
01BR02047,S7852,4.0,11,,24,1,0,181,2,W,
01BR02048,S7857,4.0,10,"VLTS, X",PI,2,0,0,A,n,
01BR02049,S7863,4.0,12,,24,1,0,161,1,W,
01BR02050,S7862,4.0,12,,28,1,0,185,2,W,
01BR02051,S7869,4.0,13,L.SPOILED,PI,2,0,0,A,n,
01BR02052,S7828,4.0,10,,38,1,0,179,1,W,
01BR02053,S7889,4.0,11,,28,1,0,177,1,W,
01BR02054,S7873,4.0,13,SW.BAG,38,1,0,184,1,W,
01BR02055,S7913,4.0,13,,31,1,0,156,2,W,
01BR02056,S7906,4.0,12,L.BLOODY MILK,BI,A,0,195,5,n,
01BR02057,S7936,4.0,11,ENTR,35,1,0,160,2,W,
01BR02058,S7947,4.0,12,,BI,A,0,182,5,n,
01BR02059,S7951,4.0,12,,28,1,0,179,1,W,
01BR02060,S7950,4.0,12,,26,1,0,197,2,W,
01BR02061,S7955,4.0,18,,BI,A,0,144,1,n,
01BR02062,S7958,4.0,12,,24,1,0,175,1,W,
01BR02063,S7921,4.0,18,,22,1,0,171,1,W,
01BR02064,S7922,4.0,12,ENTR,35,1,0,145,2,W,
01BR02065,S7928,4.0,11,,26,1,0,156,2,W,
01BR02066,S7984,4.0,13,ENTR,26,1,0,190,2,W,
01BR02067,S7987,4.0,11,,36,1,0,152,2,W,
01BR02068,S7975,4.0,10,,UI,2,0,205,A,W,
01BR02069,S7714,5.0,ch,,AI,A,2,190,3,n,
01BR02070,S7758,4.0,18,,AI,A,0,193,5,n,
01BR02071,S7759,4.0,18,,28,1,0,177,2,W,
01BR02072,S7766,4.0,11,,26,1,0,199,1,W,
01BR02073,S7783,4.0,12,,22,1,0,177,1,W,
01BR02074,S7785,4.0,13,NICE&QUIET,23,1,0,171,1,W,
01BR02075,S7782,4.0,11,DYSTOCIA,25,1,0,173,1,W,
01BR02076,S7789,4.0,18,,AI,A,0,169,1,n,
01BR02077,S7787,4.0,11,LTS,34,1,0,160,1,W,
01BR02078,S7792,4.0,18,,34,1,0,189,1,W,
01BR02079,S7798,4.0,10,,23,1,0,177,1,W,
01BR02080,S7797,4.0,12,LTS,27,1,0,191,1,W,
01BR02081,S7775,4.0,18,,AI,A,0,189,1,n,
01BR02082,T3882,8.0,42,OVX,OVX,O,2,0,5,n,
01BR02083,T4170,7.0,42,"ENTR,BARREN",OVX,O,2,0,5,n,
01BR02084,T4506,7.0,42,BARREN,OVX,O,2,0,5,n,
01BR02085,T4661,6.0,41,OVX,OVX,O,2,0,5,n,
01BR02086,T4666,6.0,42,,902,2,2,166,2,W,
01BR02087,T4682,6.0,41,,412,2,2,161,1,W,
01BR02088,T4670,6.0,42,,812,2,2,154,2,W,
01BR02089,T4802,6.0,41,SW.BAG,411,2,2,183,2,W,
01BR02090,T4831,6.0,42,,912,2,2,156,1,W,
01BR02091,T4830,6.0,42,HAIRY,892,2,2,189,5,W,
01BR02092,T4843,6.0,42,,862,2,2,154,2,W,
01BR02093,T4823,6.0,42,R.P.,872,2,2,150,2,W,
01BR02094,T4826,6.0,42,RUNTY ctrl,852,2,2,128,1,W,
01BR02095,T4883,6.0,ch,BRITCHY,UI,2,2,193,A,W,
01BR02096,T4884,6.0,ch,,PI,2,2,0,A,n,
01BR02097,T4872,6.0,42,FIBERY?,882,2,2,159,2,W,
01BR02098,T4913,6.0,42,SM.BAG,832,2,2,191,5,W,
01BR02099,T4907,6.0,42,,822,2,2,168,1,W,
01BR02100,T4977,6.0,ch,,UI,2,2,189,A,W,
01BR02101,T4717,6.0,41,1- MILK!ok'97,413,2,2,171,1,W,
01BR02102,T4754,6.0,42,"TINY BAG,OVX",OVX,O,2,0,5,n,
01BR02103,T4755,6.0,42,,842,2,2,157,1,W,
01BR02104,T4793,6.0,42,"X,LOW PROD.",OVX,O,2,0,5,n,
01BR02105,T4778,6.0,41,,414,2,2,160,1,W,
01BR02106,T5115,6.0,ch,"PREG.TOX,weak",BI,A,2,171,2,n,
01BR02107,T5181,5.0,42,"LAME, RR '99",802,2,2,144,1,W,
01BR02108,T5002,6.0,ch,SUCK1SIDE,BI,A,2,168,2,n,
01BR02109,T5046,6.0,42,,802,2,2,156,2,W,
01BR02110,T5078,6.0,42,BARREN 2yrs,OVX,O,2,0,5,n,
01BR02111,T5311,5.0,42,"PREG.TOX,xBAG",BI,A,2,169,3,n,
01BR02112,T5340,5.0,41,,412,2,2,155,1,W,
01BR02113,T5359,5.0,42,,912,2,2,182,2,W,
01BR02114,T5320,5.0,41,,411,2,2,196,1,W,
01BR02115,T5383,5.0,ID,"RP,DAB 1of3",42T,1,I,207,1,W,
01BR02116,T5376,5.0,41,,411,2,2,205,5,W,
01BR02117,T5411,5.0,41,,412,2,2,166,1,W,
01BR02118,T5447,5.0,ch,RP,AI,A,2,153,1,n,
01BR02119,T5450,5.0,ID,,41T,1,I,192,1,W,
01BR02120,T5467,5.0,ID,,42T,1,I,176,1,W,
01BR02121,T5496,5.0,41,,413,2,2,169,2,W,
01BR02122,T5492,5.0,41,,413,2,2,185,2,W,
01BR02123,T5473,5.0,41,,412,2,2,173,2,W,
01BR02124,T5515,5.0,41,,414,2,2,191,2,W,
01BR02125,T5506,5.0,ID,,41T,1,I,188,2,W,
01BR02126,T5502,5.0,41,,411,2,2,180,1,W,
01BR02127,T5531,5.0,42,,BI,A,2,145,3,n,
01BR02128,T5552,5.0,42,SMALL,832,2,2,156,2,W,
01BR02129,T5557,5.0,ID,? QUADS,41T,1,I,186,1,W,
01BR02130,T5563,5.0,41,,413,2,2,186,2,W,
01BR02131,T5575,5.0,ID,,AI,A,I,191,5,n,
01BR02132,T5648,5.0,42,,812,2,2,157,1,W,
01BR02133,T5668,5.0,42,DYSTOCIA ok,892,2,2,152,1,W,
01BR02134,T5626,5.0,ch,"FIBERBAG,X",BI,A,2,179,1,n,
01BR02135,T5627,5.0,ID,CAKED,42T,1,I,203,2,W,
01BR02136,T5672,5.0,42,"X,BAG,M1-",BI,A,2,191,2,n,
01BR02137,T5201,5.0,42,,842,2,2,195,1,W,
01BR02138,T5205,5.0,41,THIN,412,2,2,194,5,W,
01BR02139,T5235,5.0,42,,822,2,2,179,5,W,
01BR02140,T5240,5.0,41,,414,2,2,186,3,W,
01BR02141,T5261,5.0,42,,882,2,2,170,1,W,
01BR02142,T5260,5.0,42,,852,2,2,196,5,W,
01BR02143,T5223,5.0,41,ENTR,413,2,2,160,2,W,
01BR02144,T5224,5.0,42,,862,2,2,188,1,W,
01BR02145,T5227,5.0,ID,,41T,1,I,190,1,W,
01BR02146,T5283,5.0,41,"FLT,L",414,2,2,168,2,W,
01BR02147,T5299,5.0,42,"FLTS, RP",902,2,2,169,2,W,
01BR02148,T5271,5.0,42,,822,2,2,190,5,W,
