UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FAWT,GET,WORK
98BR02588,T6247,1.0,41,GOOD EWE,414,2,2,137,N,W
98BR02589,T6258,1.0,41,,411,2,2,135,N,W
98BR02590,T6257,1.0,ID,4TEATS,41T,1,I,132,N,W
98BR02591,T6263,1.0,42,,872,2,2,121,N,W
98BR02592,T6269,1.0,ID,ENTR,43T,1,I,142,N,W
98BR02593,T6220,1.0,ID,FX.RIBS,43T,1,I,125,N,W
98BR02594,T6222,1.0,42,,822,2,2,135,N,W
98BR02595,T6287,1.0,ID,4TEATS,42T,1,I,150,N,W
98BR02596,T6275,1.0,41,,413,2,2,140,N,W
98BR02597,T2014,7.0,41,,411,2,2,162,N,W
98BR02598,T2391,7.0,41,,412,2,2,180,N,W
98BR02599,T2535,6.5,48,,42T,1,I,153,N,W
98BR02600,T2537,6.5,48,SW.BAG,43T,1,I,162,N,W
98BR02601,T2567,6.0,42,VLTS,802,2,2,160,N,W
98BR02602,T2591,6.0,41,SW.BAG,413,2,2,154,N,W
98BR02603,T2595,6.0,42,SUCK1SIDE,832,2,2,158,N,W
98BR02604,T2573,6.0,42,,812,2,2,153,N,W
98BR02605,T2574,6.0,42,,822,2,2,166,N,W
98BR02606,T2602,6.0,41,NICE EWE,414,2,2,210,N,W
98BR02607,T2647,6.0,41,LATE2MILK,411,2,2,179,N,W
98BR02608,T2629,6.0,42,,842,2,2,173,N,W
98BR02609,T2680,6.0,42,THIN,852,2,2,141,N,W
98BR02610,T2863,6.0,48,,41T,1,I,173,N,W
98BR02611,T2824,6.0,41,MSG 10/29/98,413,2,2,187,N,*
98BR02612,T2947,6.0,41,FAT,414,2,2,180,N,W
98BR02613,T2991,6.0,48,,42T,1,I,172,N,W
98BR02614,T2708,6.0,41,THICK MILK,412,2,2,149,N,W
98BR02615,T2731,6.0,42,,862,2,2,118,N,W
98BR02616,T2732,6.0,48,TR96=2,41T,1,I,180,N,W
98BR02617,T2740,6.0,42,,872,2,2,160,N,W
98BR02618,T2762,6.0,42,DEAD 9/20/98,882,2,2,154,N,*
98BR02619,T2775,6.0,42,HARDBAG?,892,2,2,171,N,W
98BR02620,X4430,11,00,"OK,OLD BLK",04,2,1,156,N,W
98BR02621,Z1335,6.0,97,,971,1,0,216,N,W
98BR02622,Z1356,6.0,97,,972,1,0,177,N,W
98BR02623,Z1599,6.0,97,,971,1,0,189,N,W
98BR02624,Z3301,3.0,97,LAME,972,1,0,214,N,W
98BR02625,Z3567,2.0,97,ENTR *MCFsave,971,1,0,224,N,W
98BR02626,Z3582,2.0,97,,972,1,0,230,N,W
98BR02627,Z3588,2.0,97,CHK EYES,971,1,0,171,N,W
98BR02628,Z3591,2.0,97,SUMMER IN P14,971,1,0,172,N,W
98BR02629,Z3599,2.0,97,ENTR *MCFsave,971,1,0,178,N,W
98BR02630,Z3571,2.0,97,ENTR *MCFnoWN,972,1,0,191,N,W
98BR02631,Z3572,2.0,97,     *MCFsave,971,1,0,201,N,W
98BR02632,Z3578,2.0,97,SUCK1SIDE,971,1,0,167,N,W
98BR02633,Z3600,2.0,97,TIGHT BAG,971,1,0,180,N,W
98BR02634,Z3604,2.0,97,,971,1,0,205,N,W
98BR02635,Z3638,2.0,97,,972,1,0,201,N,W
98BR02636,Z3641,2.0,97,GOOD MOTHER,972,1,0,169,N,W
98BR02637,Z3654,2.0,97,GOOD EWE,971,1,0,177,N,W
98BR02638,Z3661,2.0,97,     *MCFnoWN,971,1,0,194,N,W
98BR02639,Z3667,2.0,97,     *MCFnoWN,972,1,0,187,N,W
98BR02640,Z3212,3.0,97,,971,1,0,212,N,W
98BR02641,Z3243,3.0,97,ENTR      mcf,972,1,0,222,N,W
98BR02642,Z3260,3.0,97,,972,1,0,211,N,W
98BR02643,Z3264,3.0,97,          mcf,972,1,0,209,N,W
98BR02644,Z3282,3.0,97,CLA? L.JAW,972,1,0,214,N,W
98BR02645,Z3277,3.0,97,1TAG,972,1,0,228,N,W
98BR02646,Z3886,1.0,97,NAXCEL,971,1,0,171,N,W
98BR02647,Z3893,1.0,97,?SCRAPIE TAG,972,1,0,189,N,W
98BR02648,Z3894,1.0,97,WSU,971,1,0,139,N,W
98BR02649,Z3898,1.0,97,,971,1,0,165,N,W
98BR02650,Z3935,1.0,97,,972,1,0,156,N,W
98BR02651,Z3932,1.0,97,GAUNT,971,1,0,134,N,W
98BR02652,Z3938,1.0,ch,,-0-,1,2,154,N,W
98BR02653,Z3940,1.0,97,,971,1,0,180,N,W
98BR02654,Z3946,1.0,97,GOOD EWE,972,1,0,152,N,W
98BR02655,Z3942,1.0,ch,,-0-,1,2,129,N,W
98BR02656,Z3949,1.0,ch,Find / Bleed?,58,1,2,133,N,W
98BR02657,Z3955,1.0,97,WSU,972,1,0,127,N,W
98BR02658,Z3956,1.0,97,?SCRAPIE TAG,972,1,0,198,N,W
98BR02659,Z3952,1.0,97,GAUNT,971,1,0,146,N,W
98BR02660,Z3962,1.0,ch,ENTR,-0-,1,2,127,N,W
98BR02661,Z3981,1.0,97,WGT.LOSS??,971,1,0,188,N,W
98BR02662,Z3998,1.0,97,,971,1,0,155,N,W
98BR02663,Z3999,1.0,97,,971,1,0,158,N,W
98BR02664,Z3997,1.0,97,,972,1,0,141,N,W
98BR02665,Z4114,1.0,ch,HAIRY,55,1,2,128,N,W
98BR02666,Z4116,1.0,ch,4TEATS,56,1,2,144,N,W
98BR02667,Z4131,1.0,ch,,-0-,1,2,112,N,W
98BR02668,Z4132,1.0,ch,,-0-,1,2,120,N,W
98BR02669,Z4142,1.0,ch,,55,1,2,109,N,W
98BR02670,Z4157,1.0,ch,,-0-,1,2,134,N,W
98BR02671,Z4123,1.0,ch,,-0-,1,2,134,N,W
98BR02672,Z4126,1.0,ch,,-0-,1,2,132,N,W
98BR02673,Z4129,1.0,ch,4TEATS,-0-,1,2,128,N,W
98BR02674,Z4127,1.0,ch,,57,1,2,114,N,W
98BR02675,Z4187,1.0,ch,4TEATS,-0-,1,2,158,N,W
98BR02676,Z4193,1.0,ch,ENTR,-0-,1,2,136,N,W
98BR02677,Z4194,1.0,ch,,-0-,1,2,151,N,W
98BR02678,Z4195,1.0,ch,,-0-,1,2,116,N,W
98BR02679,Z4197,1.0,ch,,-0-,1,2,151,N,W
98BR02680,Z4175,1.0,ch,,-0-,1,2,139,N,W
98BR02681,Z4010,1.0,ch,ENTR,55,1,2,183,N,W
98BR02682,Z4015,1.0,97,WSU,971,1,0,157,N,W
98BR02683,Z4016,1.0,ch,,56,1,2,155,N,W
98BR02684,Z4012,1.0,97,"ENTR,4TEATS",971,1,0,158,N,W
98BR02685,Z4003,1.0,97,WSU,972,1,0,138,N,W
98BR02686,Z4039,1.0,97,WSU,972,1,0,202,N,W
98BR02687,Z4048,1.0,97,WSU,972,1,0,172,N,W
98BR02688,Z4047,1.0,97,?SCRAPIE TAG,972,1,0,211,N,W
98BR02689,Z4055,1.0,97,"RAG,WEAK",972,1,0,163,N,W
98BR02690,Z4052,1.0,ch,HAIRY,-0-,1,2,117,N,W
98BR02691,Z4061,1.0,97,WSU,972,1,0,142,N,W
98BR02692,Z4065,1.0,ch,BLK.FEET,55,1,2,134,N,W
98BR02693,Z4068,1.0,ch,,58,1,2,129,N,W
98BR02694,Z4025,1.0,97,,972,1,0,158,N,W
98BR02695,Z4022,1.0,97,DYSTOCIA,971,1,0,154,N,W
98BR02696,Z4028,1.0,ch,,57,1,2,129,N,W
98BR02697,Z4027,1.0,97,WSU,971,1,0,160,N,W
98BR02698,Z4086,1.0,ch,,56,1,2,132,N,W
98BR02699,Z4088,1.0,ch,,56,1,2,127,N,W
98BR02700,Z4087,1.0,ch,,57,1,2,137,N,W
98BR02701,Z4090,1.0,ch,,-0-,1,2,144,N,W
98BR02702,Z4074,1.0,ch,,-0-,1,2,138,N,W
98BR02703,Z4311,1.0,00,ABORT 3/25/98,L-,3,7,170,N,W
98BR02704,Z4330,1.0,ch,,-0-,1,2,118,N,W
98BR02705,Z4333,1.0,ch,,-0-,1,2,151,N,W
98BR02706,Z4335,1.0,00,,L-,3,7,146,N,*
98BR02707,Z4336,1.0,00,,L-,3,7,125,N,*
98BR02708,Z4345,1.0,00,,L-,3,7,155,N,*
98BR02709,Z4350,1.0,ch,,-0-,1,2,115,N,W
98BR02710,Z4355,1.0,00,,.0.,2,0,175,N,W
98BR02711,Z4356,1.0,00,,.0.,2,0,145,N,W
98BR02712,Z4357,1.0,00,,.0.,2,0,129,N,W
98BR02713,Z4361,1.0,00,,.0.,2,0,164,N,W
98BR02714,Z4362,1.0,00,,.0.,2,0,132,N,W
98BR02715,Z4321,1.0,00,,L-,3,7,157,N,*
98BR02716,Z4320,1.0,00,,L-,3,7,132,N,*
98BR02717,Z4384,1.0,00,,.0.,2,0,158,N,W
98BR02718,Z4385,1.0,00,,.0.,2,0,167,N,W
98BR02719,Z4388,1.0,00,,.0.,2,0,142,N,W
98BR02720,Z4396,1.0,00,,.0.,2,0,142,N,W
98BR02721,Z4397,1.0,00,,.0.,2,0,126,N,W
98BR02722,Z4374,1.0,ch,,-0-,1,2,143,N,W
98BR02723,Z4375,1.0,00,NICE,.0.,2,0,152,N,W
98BR02724,Z4376,1.0,ch,NICE,58,1,2,151,N,W
98BR02725,Z4410,1.0,00,,.0.,2,0,149,N,W
98BR02726,Z4415,1.0,00,,.0.,2,0,170,N,W
98BR02727,Z4417,1.0,00,,.0.,2,0,159,N,W
98BR02728,Z4405,1.0,00,,L-,3,7,146,N,*
98BR02729,Z4406,1.0,00,,L-,3,7,162,N,W
98BR02730,Z4408,1.0,00,,.0.,2,0,147,N,W
98BR02731,Z4409,1.0,00,,.0.,2,0,141,N,W
98BR02732,Z4434,1.0,00,,L-,3,7,145,N,*
98BR02733,Z4436,1.0,00,,.0.,2,0,152,N,W
98BR02734,Z4432,1.0,00,4TEATS,.0.,2,0,143,N,W
98BR02735,Z4445,1.0,00,,.0.,2,0,156,N,W
98BR02736,Z4446,1.0,00,,L-,3,7,159,N,W
98BR02737,Z4448,1.0,00,,.0.,2,0,161,N,W
98BR02738,Z4465,1.0,00,4TEATS,.0.,2,0,133,N,W
98BR02739,Z4424,1.0,00,,.0.,2,0,156,N,W
98BR02740,Z4427,1.0,00,,L-,3,7,145,N,*
98BR02741,Z4480,1.0,00,,.0.,2,0,131,N,W
98BR02742,Z4483,1.0,00,,.0.,2,0,154,N,W
98BR02743,Z4485,1.0,00,,.0.,2,0,149,N,W
98BR02744,Z4488,1.0,00,,.0.,2,0,204,N,W
98BR02745,Z4492,1.0,00,,L-,3,7,136,N,*
98BR02746,Z4516,1.0,00,,.0.,2,0,138,N,W
98BR02747,Z4512,1.0,00,,.0.,2,0,168,N,W
98BR02748,Z4501,1.0,00,,.0.,2,0,148,N,W
98BR02749,Z4503,1.0,00,,L-,3,7,158,N,*
98BR02750,Z4505,1.0,00,,.0.,2,0,161,N,W
98BR02751,Z4508,1.0,00,?MSG 3/16/98,.0.,2,0,138,N,W
98BR02752,Z4534,1.0,00,,L-,3,7,155,N,W
98BR02753,Z4536,1.0,00,,L-,3,7,125,N,*
98BR02754,Z4537,1.0,00,,L-,3,7,141,N,*
98BR02755,Z4541,1.0,00,,.0.,2,0,162,N,W
98BR02756,Z4543,1.0,00,,L-,3,7,160,N,*
98BR02757,Z4545,1.0,00,,.0.,2,0,147,N,W
98BR02758,Z4542,1.0,00,,L-,3,7,146,N,*
98BR02759,Z4548,1.0,00,ENTR*2,.0.,2,0,167,N,W
98BR02760,Z4564,1.0,00,,L-,3,7,120,N,*
98BR02761,Z4566,1.0,00,,L-,3,7,155,N,*
98BR02762,Z4583,1.0,00,,L-,3,7,146,N,*
98BR02763,Z4584,1.0,00,,L-,3,7,119,N,*
98BR02764,Z4592,1.0,00,,.0.,2,0,173,N,W
98BR02765,Z4599,1.0,00,,L-,3,7,144,N,*
98BR02766,Z4597,1.0,00,,L-,3,7,167,N,W
98BR02767,Z4571,1.0,00,,L-,3,7,133,N,*
98BR02768,Z4574,1.0,00,ENTR,.0.,2,0,152,N,W
98BR02769,Z4576,1.0,00,,L-,3,7,143,N,*
98BR02770,Z4578,1.0,00,,L-,3,7,168,N,W
98BR02771,Z4615,1.0,00,,L-,3,7,148,N,*
98BR02772,Z4616,1.0,00,4TEATS,L-,3,7,156,N,W
98BR02773,Z4603,1.0,00,,L-,3,7,175,N,*
98BR02774,Z4604,1.0,00,,L-,3,7,168,N,*
98BR02775,Z4638,1.0,00,4TEATS,.0.,2,0,155,N,W
98BR02776,Z4645,1.0,00,LAST LAMB '97,L-,3,7,133,N,*
98BR02777,Z4646,1.0,00,BORN on RANGE,L-,3,7,165,N,*
98BR02778,Z4642,1.0,00,,L-,3,7,133,N,*
98BR02779,Z4620,1.0,00,,L-,3,7,123,N,*
98BR02780,Z4624,1.0,00,,.0.,2,0,131,N,W
98BR02781,Z4211,1.0,ch,,58,1,2,125,N,W
98BR02782,Z4210,1.0,00,,L-,3,7,149,N,*
98BR02783,Z4205,1.0,ch,ENTR,56,1,2,134,N,W
98BR02784,Z4236,1.0,ch,,-0-,1,2,132,N,W
98BR02785,Z4254,1.0,ch,,57,1,2,135,N,W
98BR02786,Z4255,1.0,ch,NAVEL BLED,58,1,2,119,N,W
98BR02787,Z4252,1.0,ch,"4TEATS,NAXCEL",-0-,1,2,126,N,W
98BR02788,Z4257,1.0,ch,,-0-,1,2,129,N,W
98BR02789,Z4261,1.0,ch,,58,1,2,122,N,W
98BR02790,Z4264,1.0,ch,,57,1,2,147,N,W
98BR02791,Z4265,1.0,ch,,-0-,1,2,127,N,W
98BR02792,Z4224,1.0,ch,,-0-,1,2,154,N,W
98BR02793,Z4225,1.0,ch,,-0-,1,2,144,N,W
98BR02794,Z4226,1.0,ch,,-0-,1,2,147,N,W
98BR02795,Z4228,1.0,ch,ENTR,-0-,1,2,153,N,W
98BR02796,Z4229,1.0,ch,,-0-,1,2,155,N,W
98BR02797,Z4227,1.0,ch,,-0-,1,2,123,N,W
98BR02798,Z4284,1.0,00,ENTR,L-,3,7,165,N,*
98BR02799,Z4285,1.0,00,,L-,3,7,162,N,*
98BR02800,Z4286,1.0,00,?msg 07/15,L-,3,7,145,N,W
98BR02801,Z4293,1.0,00,,L-,3,7,153,N,*
98BR02802,Z4298,1.0,ch,,-0-,1,2,137,N,W
98BR02803,Z2307,5.0,97,FAT FAT,972,1,0,245,N,W
98BR02804,Z2365,5.0,97,,971,1,0,141,N,W
98BR02805,Z2437,5.0,97,,971,1,0,175,N,W
98BR02806,Z2299,5.0,97,,971,1,0,235,N,W
98BR02807,Z2856,4.0,97,,972,1,0,232,N,W
98BR02808,Z2865,4.0,97,THICKCOLOSTRU,972,1,0,213,N,W
98BR02809,Z2880,4.0,97,1TAG,972,1,0,215,N,W
98BR02810,Z2903,4.0,97,,972,1,0,223,N,W
98BR02811,Z2940,4.0,97,LATE2MILK,971,1,0,216,N,W
98BR02812,Z2957,4.0,97,,971,1,0,217,N,W
98BR02813,Z2963,4.0,97,3TEATS,972,1,0,206,N,W
98BR02814,Z2973,4.0,97,SM BAG,972,1,0,229,N,W
98BR02815,Z2975,4.0,97,SAVE,971,1,0,217,N,W
98BR02816,   80,4.0,00,NEW ID = 80,L-,3,7,159,N,*
98BR02817,   84,4.0,00,,L-,3,7,158,N,*
98BR02818,   85,4.0,00,,L-,3,7,168,N,*
98BR02819,   92,4.0,00,,L-,3,7,166,N,*
98BR02820,   97,4.0,00,,L-,3,7,159,N,W
98BR02821,    5,5.0,00,TR96=1,L-,3,7,185,N,W
