UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FAWT,BAND,WORK
00BR01736,S5825,5.0,13,SUCK1SIDE,UTI,A,0,172,1,n
00BR01737,S5827,5.0,13,4TEATS,34,1,0,179,1,W
00BR01738,S5883,5.0,13,X FIBERBAG,UTI,A,0,167,1,n
00BR01739,S5887,5.0,10,HAIRY (58's),51,1,0,191,1,W
00BR01740,S5890,5.0,10,,53,1,0,171,2,W
00BR01741,S5898,5.0,12,,81,1,0,183,2,W
00BR01742,S5916,5.0,11,H3,14,1,0,182,1,W
00BR01743,S5919,5.0,11,,54,1,0,184,1,W
00BR01744,S5908,5.0,13,SW.BAG,UTI,A,0,167,1,n
00BR01745,S5934,5.0,10,,23,1,0,162,1,W
00BR01746,S5951,5.0,13,"MASTITIS, L",UTI,A,0,198,2,n
00BR01747,S5921,5.0,13,4TEATS,51,1,0,151,2,W
00BR01748,S5923,5.0,12,,82,1,0,166,1,W
00BR01749,S5989,5.0,12,,85,1,0,166,2,W
00BR01750,S5971,5.0,12,L.BLOODY MILK,UTI,A,0,198,1,n
00BR01751,S5978,5.0,12,LTS,83,1,0,160,2,W
00BR01752,S5711,5.0,11,,14,1,0,200,1,W
00BR01753,S5702,5.0,10,,UTI,A,0,201,5,n
00BR01754,S5746,5.0,10,,24,1,0,175,1,W
00BR01755,S5784,5.0,11,CAKED BAG?,13,1,0,178,2,W
00BR01756,S5798,5.0,13,MLTS X,UTI,A,0,205,2,n
00BR01757,S6110,5.0,10,THICK MILK,21,1,0,190,2,W
00BR01758,S6108,5.0,12,"MLT,L",UTI,A,0,136,2,n
00BR01759,S6142,5.0,11,HAIRY,12,1,0,192,2,W
00BR01760,S6148,5.0,11,,14,1,0,182,1,W
00BR01761,S6149,5.0,13,ROUGH,32,1,0,174,1,W
00BR01762,S6153,5.0,12,"DYSTOCIA,2000",86,1,0,141,2,W
00BR01763,S6183,5.0,11,CHK WGT,53,1,0,178,1,W
00BR01764,S6197,5.0,12,HAIRY,88,1,0,191,1,W
00BR01765,S6018,5.0,11,4TEATS,11,1,0,170,2,W
00BR01766,S6019,5.0,11,FAT,52,1,0,200,1,W
00BR01767,S6031,5.0,10,LT,23,1,0,184,1,W
00BR01768,S6040,5.0,11,,11,1,0,152,2,W
00BR01769,S6045,5.0,12,,UTI,A,0,160,2,n
00BR01770,S6058,5.0,12,DYSTOCIA ok,84,1,0,165,2,W
00BR01771,S6023,5.0,10,NO SHRG '99,24,1,0,178,1,W
00BR01772,S6073,5.0,12,WEAK RAT,87,1,0,160,1,W
00BR01773,S6301,5.0,12,,91,1,0,170,1,W
00BR01774,S6330,5.0,11,R.TEAT WARTS,UTI,A,0,178,1,n
00BR01775,S6339,5.0,10,CUT R.CHEEK,22,1,0,184,1,W
00BR01776,S6348,5.0,13,VLTS,33,1,0,177,1,W
00BR01777,S6321,5.0,10,,24,1,0,190,1,W
00BR01778,S6325,5.0,12,,80,1,0,172,1,W
00BR01779,S6328,5.0,11,NICE,12,1,0,196,2,W
00BR01780,S6412,5.0,13,,32,1,0,204,1,W
00BR01781,S6406,5.0,ch,,UTI,A,7,159,3,W
00BR01782,S6433,5.0,ch,REJECTS LAMB,UTI,A,7,185,3,W
00BR01783,S6460,5.0,ch,,UTI,A,7,137,3,W
00BR01784,S6427,5.0,13,1TAG,31,1,0,182,1,W
00BR01785,S6479,5.0,ch,1TAG,UTI,A,7,153,3,W
00BR01786,S6477,5.0,12,,81,1,0,189,1,W
00BR01787,S6551,5.0,ch,,BF,3,2,171,2,W
00BR01788,S6587,4.0,12,,83,1,0,154,1,W
00BR01789,S6596,4.0,10,L.BLOODY MILK,21,1,0,165,1,W
00BR01790,S6592,4.0,13,,51,1,0,181,1,W
00BR01791,S6571,4.0,12,,82,1,0,165,2,W
00BR01792,S6613,4.0,11,,11,1,0,170,1,W
00BR01793,S6603,4.0,10,HAIRY,21,1,0,183,1,W
00BR01794,S6604,4.0,10,DYSTOCIA ok,24,1,0,164,2,W
00BR01795,S6631,4.0,11,,13,1,0,172,2,W
00BR01796,S6640,4.0,13,,33,1,0,173,2,W
00BR01797,S6648,4.0,13,,31,1,0,175,1,W
00BR01798,S6647,4.0,13,VLTS,34,1,0,141,1,W
00BR01799,S6650,4.0,13,SL.RUPTURE L,UTI,A,0,166,1,n
00BR01800,S6657,4.0,12,SW.BAG,84,1,0,147,1,W
00BR01801,S6627,4.0,10,DYSTOCIA97,23,1,0,175,1,W
00BR01802,S6682,4.0,12,4TEATS,86,1,0,182,2,W
00BR01803,S6694,4.0,ID,,52,1,7,159,3,W
00BR01804,S6695,4.0,10,4TEATS,22,1,0,185,1,W
00BR01805,S6670,4.0,13,,32,1,0,140,H,W
00BR01806,S6673,4.0,12,HAIRY,85,1,0,147,1,W
00BR01807,S6208,5.0,10,,22,1,0,176,2,W
00BR01808,S6269,5.0,12,,89,1,0,160,1,W
00BR01809,S6298,5.0,12,SW.BAG,90,1,0,172,2,W
00BR01810,S6274,5.0,12,HARD BAG,UTI,A,0,179,2,n
00BR01811,S6272,5.0,13,,34,1,0,190,2,W
00BR01812,S6815,4.0,13,4TEATS,32,1,0,171,1,W
00BR01813,S6800,4.0,ID,,UTI,A,7,170,3,n
00BR01814,S6831,4.0,11,ENTR,14,1,0,170,1,W
00BR01815,S6830,4.0,11,,13,1,0,157,2,W
00BR01816,S6836,4.0,ID,FIXBIGTAG '99,53,1,7,213,3,W
00BR01817,S6832,4.0,11,,11,1,0,183,1,W
00BR01818,S6838,4.0,11,,51,1,0,179,1,W
00BR01819,S6839,4.0,11,,12,1,0,162,1,W
00BR01820,S6856,4.0,12,ENTR,UTI,A,0,192,5,n
00BR01821,S6864,4.0,11,DYSTOCIA97,13,1,0,168,1,W
00BR01822,S6866,4.0,11,4TEATS,UTI,A,0,169,1,n
00BR01823,S6880,4.0,12,4TEATS,91,1,0,182,1,W
00BR01824,S6893,4.0,ID,SICK? 4/24,KNA,3,7,666,K,W
00BR01825,S6892,4.0,13,,34,1,0,153,1,W
00BR01826,S6873,4.0,10,4TEATS,23,1,0,159,1,W
00BR01827,S6879,4.0,13,,33,1,0,167,1,W
00BR01828,S6916,4.0,13,,31,1,0,159,2,W
00BR01829,S6931,4.0,13,ENTR,32,1,0,162,2,W
00BR01830,S6935,4.0,10,4TEATS,24,1,0,176,1,W
00BR01831,S6938,4.0,13,R.P.,UTI,A,0,201,5,n
00BR01832,S6944,4.0,11,ENTR,14,1,0,159,1,W
00BR01833,S6949,4.0,11,,11,1,0,148,2,W
00BR01834,S6951,4.0,11,,12,1,0,157,1,W
00BR01835,S6950,4.0,11,,12,1,0,172,2,W
00BR01836,S6958,4.0,ID,STIFF WM,53,1,7,174,3,W
00BR01837,S6960,4.0,11,,14,1,0,178,3,W
00BR01838,S6963,4.0,13,,33,1,0,161,1,W
00BR01839,S6965,4.0,11,,11,1,0,159,2,W
00BR01840,S6921,4.0,10,4TEATS,52,1,0,153,1,W
00BR01841,S6924,4.0,12,"SW.BAG,LTS",80,1,0,176,2,W
00BR01842,S6989,4.0,10,,23,1,0,178,2,W
00BR01843,S6993,4.0,12,BIG BAG,81,1,0,164,2,W
00BR01844,S6994,4.0,10,,24,1,0,187,1,W
00BR01845,S6977,4.0,11,,13,1,0,186,1,W
00BR01846,S6700,4.0,12,,87,1,0,165,1,W
00BR01847,S6703,4.0,13,SW.BAG,33,1,0,159,1,W
00BR01848,S6704,4.0,13,4TEATS,34,1,0,176,2,W
00BR01849,S6739,4.0,12,,89,1,0,174,1,W
00BR01850,S6737,4.0,12,4TEATS,88,1,0,190,2,W
00BR01851,S6749,4.0,ID,,53,1,7,167,3,W
00BR01852,S6747,4.0,10,4TEATS,24,1,0,172,1,W
00BR01853,S6756,4.0,10,,21,1,0,200,1,W
00BR01854,S6766,4.0,ID,4TEATS,51,1,7,179,3,W
00BR01855,S6721,4.0,13,LTS,31,1,0,178,2,W
00BR01856,S6720,4.0,11,,14,1,0,169,2,W
00BR01857,S6724,4.0,10,F4- ok,23,1,0,183,1,W
00BR01858,S6780,4.0,12,,52,1,0,178,2,W
00BR01859,S6784,4.0,10,,22,1,0,173,1,W
00BR01860,S6788,4.0,11,,11,1,0,154,2,W
00BR01861,S6794,4.0,11,DYSTOCIA,12,1,0,157,H,W
00BR01862,S6779,4.0,12,DYSTOCIA ok,90,1,0,192,2,W
00BR01863,S8103,3.0,11,,11,1,0,177,1,W
00BR01864,S8106,3.0,ID,,52,1,7,157,3,W
00BR01865,S8102,3.0,12,,UTI,A,0,174,1,n
00BR01866,S8135,3.0,18,,UTI,A,7,177,3,n
00BR01867,S8141,3.0,13,,53,1,0,153,2,W
00BR01868,S8145,3.0,11,DYSTOCIA,13,1,0,182,2,W
00BR01869,S8148,3.0,11,,13,1,0,174,1,W
00BR01870,S8151,3.0,13,4TEATS,UTI,A,0,187,1,n
00BR01871,S8158,3.0,13,,51,1,0,148,1,W
00BR01872,S8161,3.0,13,NICE,34,1,0,207,1,W
00BR01873,S8121,3.0,13,ENTR,32,1,0,140,1,W
00BR01874,S8125,3.0,10,,23,1,0,158,2,W
00BR01875,S8129,3.0,10,,24,1,0,181,1,W
00BR01876,S8180,3.0,11,ENTR,14,1,0,161,1,W
00BR01877,S8182,3.0,18,,53,1,7,172,3,W
00BR01878,S8188,3.0,10,4TEATS,23,1,0,183,1,W
00BR01879,S8187,3.0,10,,22,1,0,154,2,W
00BR01880,S8194,3.0,11,THIN 4/99,11,1,0,136,2,W
00BR01881,S8197,3.0,11,,12,1,0,143,2,W
00BR01882,S8170,3.0,12,,UTI,A,0,153,1,n
00BR01883,S8179,3.0,ID,dup8175?,52,1,7,158,3,W
00BR01884,S8177,3.0,ID,,KNA,3,7,666,K,W
00BR01885,S8012,3.0,12,,83,1,0,153,1,W
00BR01886,S8017,3.0,11,SW.BAG,14,1,0,149,2,W
00BR01887,S8035,3.0,18,,53,1,7,176,3,W
00BR01888,S8039,3.0,10,,UTI,A,0,181,2,n
00BR01889,S8056,3.0,13,HAIRY,31,1,0,167,1,W
00BR01890,S8052,3.0,ID,,51,1,7,178,3,W
00BR01891,S8091,3.0,13,LTS,31,1,0,149,2,W
00BR01892,S8090,3.0,13,4TEATS,34,1,0,152,2,W
00BR01893,S8092,3.0,13,4TEATS,32,1,0,183,2,W
00BR01894,S8309,3.0,ID,,51,1,7,183,3,W
00BR01895,S8326,3.0,11,ENTR,12,1,0,164,1,W
00BR01896,S8381,3.0,10,,21,1,0,154,1,W
00BR01897,S8380,3.0,10,,23,1,0,163,1,W
00BR01898,S8382,3.0,10,,22,1,0,171,1,W
00BR01899,S8388,3.0,12,,86,1,0,180,1,W
00BR01900,S8393,3.0,ID,4TEATS,53,1,7,162,3,W
00BR01901,S8394,3.0,12,VLT @RIGHT,87,1,0,182,2,W
00BR01902,S8370,3.0,ID,,52,1,7,138,3,W
00BR01903,S8375,3.0,10,,21,1,0,162,1,W
00BR01904,S8417,3.0,18,,52,1,7,159,3,W
00BR01905,S8402,3.0,11,"ENTR,4TEATS",UTI,A,0,144,1,n
00BR01906,S8407,3.0,ID,4TEATS,51,1,7,176,3,W
00BR01907,S8430,3.0,11,,13,1,0,163,1,W
00BR01908,S8433,3.0,10,,24,1,0,157,1,W
00BR01909,S8435,3.0,12,,88,1,0,159,2,W
00BR01910,S8438,3.0,10,DYSTOCIA,24,1,0,184,1,W
00BR01911,S8439,3.0,ID,,53,1,7,188,3,W
00BR01912,S8437,3.0,10,4TEATS,22,1,0,204,1,W
00BR01913,S8443,3.0,11,,11,1,0,164,1,W
00BR01914,S8452,3.0,10,,UTI,A,0,159,1,n
00BR01915,S8458,3.0,13,,51,1,0,175,2,W
00BR01916,S8461,3.0,13,4TEATS,31,1,0,160,1,W
00BR01917,S8465,3.0,11,,14,1,0,168,2,W
00BR01918,S8469,3.0,12,,89,1,0,156,1,W
00BR01919,S8488,3.0,12,UT.INFECTION,80,1,0,189,2,W
00BR01920,S8487,3.0,12,EPISIOTOMY,90,1,0,157,2,W
00BR01921,S8498,3.0,13,,32,1,0,144,2,W
00BR01922,S8497,3.0,10,"MASTITIS,L.",UTI,A,0,168,2,n
00BR01923,S8478,3.0,13,,33,1,0,175,1,W
00BR01924,S8513,3.0,18,,53,1,7,156,3,W
00BR01925,S8512,3.0,13,SUCK1SIDE,52,1,0,143,1,W
00BR01926,S8537,3.0,12,,91,1,0,147,1,W
00BR01927,S8548,3.0,12,,81,1,0,180,1,W
00BR01928,S8565,3.0,13,FLTS,33,1,0,175,2,W
00BR01929,S8569,3.0,13,4TEATS,31,1,0,169,1,W
00BR01930,S8570,3.0,13,,51,1,0,172,1,W
00BR01931,S8613,3.0,12,DYSTOCIA,83,1,0,158,1,W
00BR01932,S8615,3.0,11,,12,1,0,167,1,W
00BR01933,S8619,3.0,18,,52,1,7,184,3,W
00BR01934,S8600,3.0,13,LTS,32,1,0,160,1,W
00BR01935,S8608,3.0,11,LAME REAR '99,13,1,0,178,1,W
00BR01936,S8609,3.0,13,HAIRY,33,1,0,174,2,W
00BR01937,S8643,3.0,12,,53,1,0,167,1,W
00BR01938,S8647,3.0,18,,51,1,7,169,3,W
00BR01939,S8656,3.0,12,4TEATS,84,1,0,173,1,W
00BR01940,S8652,3.0,12,DYSTOCIA,82,1,0,172,1,W
00BR01941,S8625,3.0,10,4TEATS,23,1,0,153,2,W
00BR01942,S8699,3.0,18,NICE,52,1,7,200,3,W
00BR01943,S8212,3.0,13,,31,1,0,157,2,W
00BR01944,S8206,3.0,12,,UTI,A,0,149,2,n
00BR01945,S8263,3.0,10,4TEATS,21,1,0,161,2,W
00BR01946,S8264,3.0,10,HAIRY,24,1,0,138,1,W
00BR01947,S8225,3.0,12,,84,1,0,159,1,W
00BR01948,S8222,3.0,13,"WILD,FIX ETAG",34,1,0,170,2,W
00BR01949,S8280,3.0,12,,85,1,0,156,1,W
00BR01950,S8289,3.0,13,SUCK1SIDE,34,1,0,155,1,W
00BR01951,S8299,3.0,12,4TEATS,UTI,A,0,177,1,n
00BR01952,S8832,3.0,10,,21,1,0,149,1,W
00BR01953,S8847,3.0,13,4TEATS,32,1,0,175,1,W
00BR01954,S8851,3.0,11,SW.BAG,11,1,0,165,2,W
00BR01955,S8864,3.0,18,-MOTHERLY,53,1,7,161,3,W
00BR01956,S8866,3.0,10,"RP, TRT",22,1,0,154,1,W
00BR01957,S8880,3.0,18,4TEATS,51,1,7,153,3,W
00BR01958,S8896,3.0,10,,23,1,0,166,1,W
00BR01959,S8897,3.0,10,FAT,24,1,0,185,1,W
00BR01960,S8878,3.0,12,,85,1,0,180,1,W
00BR01961,S8920,3.0,13,,34,1,0,161,1,W
00BR01962,S8999,2.0,11,,12,1,0,173,1,W
00BR01963,S8743,3.0,11,,14,1,0,180,1,W
00BR01964,S9116,2.0,11,ENTR,13,1,0,168,1,W
00BR01965,S9102,2.0,11,HAIRY,UTI,A,0,162,1,n
00BR01966,S9133,2.0,11,,54,1,0,154,1,W
00BR01967,S9139,2.0,13,,33,1,0,176,1,W
00BR01968,S9141,2.0,13,REAR LEGS ??,34,1,0,149,2,W
00BR01969,S9140,2.0,13,4TEATS,UTI,A,0,174,2,n
00BR01970,S9145,2.0,10,,52,1,0,161,2,W
00BR01971,S9169,2.0,12,4TEATS,90,1,0,150,2,W
00BR01972,S9167,2.0,10,,21,1,0,153,2,W
00BR01973,S9121,2.0,12,DYSTOCIA ok,89,1,0,162,1,W
00BR01974,S9124,2.0,13,WEAK LR LEG,31,1,0,162,1,W
00BR01975,S9125,2.0,11,,14,1,0,161,1,W
00BR01976,S9181,2.0,12,4TEATS,UTI,A,0,158,1,n
00BR01977,S9193,2.0,10,4TEATS,24,1,0,189,1,W
00BR01978,S9192,2.0,12,,91,1,0,166,2,W
00BR01979,S9175,2.0,10,,21,1,0,143,1,W
00BR01980,S9179,2.0,11,4TEATS,11,1,0,138,1,W
00BR01981,S9011,2.0,10,HAIRY,52,1,0,177,1,W
00BR01982,S9016,2.0,12,,86,1,0,146,1,W
00BR01983,S9005,2.0,11,,11,1,0,160,1,W
00BR01984,S9036,2.0,11,,13,1,0,163,2,W
00BR01985,S9041,2.0,10,F4-,53,1,0,172,1,W
00BR01986,S9063,2.0,13,NO BAG X,KNA,3,0,666,K,W
00BR01987,S9020,2.0,12,,87,1,0,137,2,W
00BR01988,S9022,2.0,12,,88,1,0,143,1,W
00BR01989,S9084,2.0,11,,11,1,0,148,2,W
00BR01990,S9090,2.0,13,4TEATS,34,1,0,184,1,W
00BR01991,S9099,2.0,11,,14,1,0,156,2,W
00BR01992,S9073,2.0,11,,14,1,0,164,2,W
00BR01993,S9310,2.0,11,,12,1,0,146,2,W
00BR01994,S9314,2.0,13,,31,1,0,152,2,W
00BR01995,S9315,2.0,13,,32,1,0,167,1,W
00BR01996,S9333,2.0,10,"FAT, 2MILK",22,1,0,190,2,W
00BR01997,S9332,2.0,10,,22,1,0,177,2,W
00BR01998,S9340,2.0,12,ENTR,83,1,0,156,1,W
00BR01999,S9345,2.0,12,4TEATS,84,1,0,170,1,W
00BR02000,S9350,2.0,12,4TEATS,85,1,0,159,1,W
00BR02001,S9354,2.0,11,QUIET EWE,UTI,A,0,167,1,n
00BR02002,S9352,2.0,13,ENTR,34,1,0,145,2,W
00BR02003,S9320,2.0,13,F4-,33,1,0,177,2,W
00BR02004,S9322,2.0,10,4TEATS,21,1,0,157,1,W
00BR02005,S9387,2.0,12,NO BAG,UTI,A,0,178,1,n
00BR02006,S9393,2.0,11,,14,1,0,148,1,W
00BR02007,S9399,2.0,13,SM.BAG,31,1,0,185,1,W
00BR02008,S9377,2.0,11,,13,1,0,159,1,W
00BR02009,S9416,2.0,10,NICE,22,1,0,164,H,W
00BR02010,S9412,2.0,13,,32,1,0,141,1,W
00BR02011,S9437,2.0,10,4TEATS,23,1,0,162,1,W
00BR02012,S9440,2.0,12,,86,1,0,176,1,W
00BR02013,S9450,2.0,10,4TEATS,24,1,0,160,2,W
00BR02014,S9453,2.0,10,MS.BIG,21,1,0,162,1,W
00BR02015,S9455,2.0,13,,UTI,A,0,186,2,n
00BR02016,S9462,2.0,13,,33,1,0,157,2,W
00BR02017,S9423,2.0,11,,11,1,0,172,2,W
00BR02018,S9428,2.0,11,CHK. HORN,12,1,0,156,1,W
00BR02019,S9482,2.0,11,SPRING CREEK,13,1,0,152,1,W
00BR02020,S9497,2.0,13,ENTR,UTI,A,0,143,1,n
00BR02021,S9473,2.0,10,,51,1,0,156,1,W
00BR02022,S9511,2.0,10,4TEATS,24,1,0,146,1,W
00BR02023,S9510,2.0,13,,34,1,0,162,1,W
00BR02024,S9513,2.0,11,"ENTR,4TEATS",14,1,0,155,2,W
00BR02025,S9501,2.0,13,,UTI,A,0,142,1,n
00BR02026,S9503,2.0,10,REJECTS 1LAMB,21,1,0,151,1,W
00BR02027,S9535,2.0,11,"HAIRY,4TEATS",11,1,0,164,1,W
00BR02028,S9555,2.0,13,R.BLOODYMILK,31,1,0,160,1,W
00BR02029,S9558,2.0,11,,12,1,0,173,1,W
00BR02030,S9565,2.0,13,,32,1,0,158,1,W
00BR02031,S9566,2.0,13,,33,1,0,161,1,W
00BR02032,S9588,2.0,10,SM.BAG,22,1,0,190,1,W
00BR02033,S9596,2.0,12,"ENTR,4TEATS",87,1,0,154,1,W
00BR02034,S9570,2.0,13,,34,1,0,161,2,W
00BR02035,S9574,2.0,13,,UTI,A,0,179,1,n
00BR02036,S9613,2.0,11,,13,1,0,177,1,W
00BR02037,S9615,2.0,13,,52,1,0,151,2,W
00BR02038,S9604,2.0,13,DYSTOCIA,31,1,0,158,2,W
00BR02039,S9602,2.0,10,4TEATS,23,1,0,161,2,W
00BR02040,S9634,2.0,10,ENTR,22,1,0,162,2,W
00BR02041,S9638,2.0,10,HAIRY,23,1,0,177,1,W
00BR02042,S9646,2.0,13,"LT,SUCK1SIDE",32,1,0,151,1,W
00BR02043,S9648,2.0,12,,UTI,A,0,166,1,n
00BR02044,S9647,2.0,13,JUMPER,33,1,0,145,2,W
00BR02045,S9653,2.0,10,,53,1,0,170,2,W
00BR02046,S9658,2.0,13,,UTI,A,0,166,1,n
00BR02047,S9629,2.0,10,HAIRY,23,1,0,204,1,W
00BR02048,S9685,2.0,13,,34,1,0,164,1,W
00BR02049,S9689,2.0,13,,31,1,0,176,1,W
00BR02050,S9673,2.0,11,,14,1,0,172,2,W
00BR02051,S9674,2.0,11,H3,11,1,0,170,2,W
00BR02052,S9210,2.0,10,4TEATS,22,1,0,143,2,W
00BR02053,S9215,2.0,10,,23,1,0,149,2,W
00BR02054,S9206,2.0,13,4TEATS,32,1,0,151,1,W
00BR02055,S9202,2.0,13,,31,1,0,176,1,W
00BR02056,S9209,2.0,11,4TEATS,12,1,0,157,1,W
00BR02057,S9231,2.0,11,ENTR,53,1,0,141,2,W
00BR02058,S9230,2.0,12,GOOD,80,1,0,156,2,W
00BR02059,S9234,2.0,11,,13,1,0,161,1,W
00BR02060,S9236,2.0,13,,33,1,0,135,2,W
00BR02061,S9237,2.0,13,"SUCK1SIDE,LT",34,1,0,159,2,W
00BR02062,S9246,2.0,12,,UTI,A,0,138,2,n
00BR02063,S9242,2.0,10,,24,1,0,169,1,W
00BR02064,S9254,2.0,13,DRY,31,1,0,153,1,W
00BR02065,S9256,2.0,10,,21,1,0,164,1,W
00BR02066,S9257,2.0,12,,81,1,0,153,2,W
00BR02067,S9268,2.0,13,,32,1,0,143,1,W
00BR02068,S9269,2.0,13,,33,1,0,165,2,W
00BR02069,S9225,2.0,10,,23,1,0,177,1,W
00BR02070,S9290,2.0,10,,UTI,A,0,187,1,n
00BR02071,S9293,2.0,11,FIX BIG TAGoo,14,1,0,176,1,W
00BR02072,S9294,2.0,11,,11,1,0,163,2,W
00BR02073,S9292,2.0,13,,34,1,0,164,2,W
00BR02074,S9278,2.0,12,DYSTOCIA'99,82,1,0,180,2,W
00BR02075,S9279,2.0,10,,24,1,0,169,1,W
00BR02076,S9805,2.0,12,,91,1,0,139,1,W
00BR02077,S9859,2.0,13,,34,1,0,171,1,W
00BR02078,S9887,2.0,11,,12,1,0,160,2,W
00BR02079,S9873,2.0,12,,51,1,0,168,1,W
00BR02080,S9980,1.0,10,PNEU,21,1,0,153,1,W
00BR02081,S9988,1.0,12,4TEATS,81,1,0,129,1,W
00BR02082,S9998,1.0,11,,14,1,0,155,5,W
00BR02083,S9999,1.0,12,X DOG BITES,83,1,0,155,2,X
00BR02084,S9997,1.0,11,,13,1,0,133,2,n
00BR02085,S9706,2.0,11,,12,1,0,164,1,W
00BR02086,S9708,2.0,11,ENTR,13,1,0,156,2,W
00BR02087,S9768,2.0,12,,88,1,0,183,1,W
00BR02088,S9784,2.0,13,,32,1,0,165,2,W
00BR02089,S9794,2.0,12,,90,1,0,164,1,W
00BR02090,S9795,2.0,10,F4,24,1,0,168,2,W
00BR02091,S9797,2.0,13,BLK.R.EYE,33,1,0,173,1,W
00BR02092,S9778,2.0,12,,89,1,0,171,1,W
00BR02093,S7119,4.0,12,SW. BAG,84,1,0,178,1,W
00BR02094,S7134,4.0,12,,86,1,0,168,1,W
00BR02095,S7137,4.0,11,,12,1,0,171,1,W
00BR02096,S7148,4.0,11,,UTI,A,0,173,5,n
00BR02097,S7151,4.0,10,LETHARGIC,23,1,0,191,2,W
00BR02098,S7154,4.0,13,,33,1,0,169,1,W
00BR02099,S7157,4.0,11,,11,1,0,160,2,W
00BR02100,S7120,4.0,11,,14,1,0,172,1,W
00BR02101,S7128,4.0,12,,85,1,0,173,1,W
00BR02102,S7191,4.0,13,HURT L.EYE,34,1,0,219,2,W
00BR02103,S7170,4.0,ID,,53,1,7,156,3,W
00BR02104,S7179,4.0,10,,21,1,0,180,1,W
00BR02105,S7018,4.0,ID,,51,1,7,173,3,W
00BR02106,S7019,4.0,13,,34,1,0,168,1,W
00BR02107,S7004,4.0,10,BIG BAG,21,1,0,161,1,W
00BR02108,S7049,4.0,11,DYSTOCIA'99,13,1,0,150,2,W
00BR02109,S7053,4.0,12,ENTR,82,1,0,147,2,W
00BR02110,S7060,4.0,12,,83,1,0,169,1,W
00BR02111,S7068,4.0,12,,52,1,0,180,2,W
00BR02112,S7025,4.0,13,BLK.R.KNEE,31,1,0,159,1,W
00BR02113,S7026,4.0,10,BUSHY chk,22,1,0,172,1,W
00BR02114,S7096,4.0,13,SUCK1SIDE,32,1,0,170,1,W
00BR02115,S7317,4.0,ID,,53,1,7,197,3,W
00BR02116,S7304,4.0,10,,23,1,0,170,1,W
00BR02117,S7330,4.0,12,4TEATS,88,1,0,165,2,W
00BR02118,S7341,4.0,10,,21,1,0,178,1,W
00BR02119,S7353,4.0,10,1TAG,22,1,0,182,1,W
00BR02120,S7366,4.0,13,,32,1,0,187,1,W
00BR02121,S7328,4.0,13,DYSTOCIA,UTI,A,0,218,1,n
00BR02122,S7380,4.0,12,,90,1,0,164,1,W
00BR02123,S7382,4.0,11,,11,1,0,150,1,W
00BR02124,S7391,4.0,11,,UTI,A,0,158,1,n
00BR02125,S7379,4.0,12,SW.BAG,89,1,0,159,2,W
00BR02126,S7401,4.0,11,?29micron 54s,UTI,A,0,172,1,n
00BR02127,S7403,4.0,11,LTS,12,1,0,170,1,W
00BR02128,S7437,4.0,13,X SW.BAG,UTI,A,0,185,2,n
00BR02129,S7461,4.0,11,,51,1,0,166,1,W
00BR02130,S7466,4.0,ch,,UTI,A,7,134,3,W
00BR02131,S7421,4.0,12,,91,1,0,155,2,W
00BR02132,S7422,4.0,12,R.QTR. ok,80,1,0,184,1,W
00BR02133,S7486,4.0,10,FLTS,22,1,0,160,1,W
00BR02134,S7470,4.0,10,HAIRY,21,1,0,183,2,W
00BR02135,S7511,4.0,10,,23,1,0,212,1,W
00BR02136,S7513,4.0,12,4TEATS,81,1,0,188,1,W
00BR02137,S7518,4.0,13,VLTS,34,1,0,175,1,W
00BR02138,S7519,4.0,13,,31,1,0,179,1,W
00BR02139,S7503,4.0,13,,33,1,0,198,2,W
00BR02140,S7530,4.0,10,,24,1,0,174,1,W
00BR02141,S7545,4.0,10,4TEATS,21,1,0,188,1,W
00BR02142,S7546,4.0,10,,23,1,0,181,2,W
00BR02143,S7559,4.0,11,DYSTOCIA97,13,1,0,185,1,W
00BR02144,S7583,4.0,13,,32,1,0,199,1,W
00BR02145,S7596,4.0,12,"BLED,DYSTOCIA",82,1,0,157,2,W
00BR02146,S7576,4.0,ch,,BF,3,2,173,1,W
00BR02147,S7600,4.0,ch,,KNA,3,7,666,K,W
00BR02148,S7605,4.0,ch,,UTI,A,7,153,3,W
00BR02149,S7649,4.0,ch,,BF,3,2,159,2,W
00BR02150,S7660,4.0,13,THIN,33,1,0,192,1,W
00BR02151,S7698,4.0,ch,,UTI,A,7,163,3,W
00BR02152,S7205,4.0,10,DYSTOCIA,24,1,0,180,1,W
00BR02153,S7234,4.0,10,"LAME,RR'99",22,1,0,177,1,W
00BR02154,S7232,4.0,12,,87,1,0,180,1,W
00BR02155,S7240,4.0,10,4TEATS,24,1,0,176,1,W
00BR02156,S7245,4.0,11,4TEATS,51,1,0,186,1,W
00BR02157,S7253,4.0,10,,UTI,A,0,197,1,n
00BR02158,S7262,4.0,11,,13,1,0,181,2,W
00BR02159,S7221,4.0,13,,31,1,0,156,2,W
00BR02160,S7274,4.0,11,,14,1,0,171,1,W
00BR02161,S7277,4.0,12,"3""SCURS",52,1,0,172,1,W
00BR02162,S7816,3.0,13,HAIRY,32,1,0,172,1,W
00BR02163,S7803,3.0,11,SAVE,11,1,0,162,1,W
00BR02164,S7802,3.0,18,"B5-6/98,109#",51,1,7,152,3,W
00BR02165,S7841,3.0,13,LTS,33,1,0,160,1,W
00BR02166,S7840,3.0,12,,86,1,0,135,2,W
