UID,IDLAMB,YR,LBRD,ETAG,SEX,LINE,STM,PEN,TB,TR,TBRE,TBR17,AGE,ADAM,CADAM,BAND,DAYBN,WNAGE,TIM,BRWT,WNWT,ADG,F,N,T,C,L,TST,SIGR,THGR,JAW,CLR,H,IDX,MENB,MELW,CAUSE,ABN,DAYDIS,TRT,SIRE,SBRD,DAM,DBRD,TM,WT120,AADG,LNDAM,PD,CUWT
88WN01305, 88439404,88,43,T9404,2,41,02,411,2,2,5,5,6.0,6,4,3,100,124,12,107,63,422, 8, 2, 8, 7, 53,,4,5,1,1,1,147,155,918,,,,,8666,43,5216,43,,61,455,41,1,71
88WN01306, 88439408,88,43,T9408,2,41,02,  5,1,1,1,1,1.0,1,1,3,101,123,1,104,74,517, 6, 3, 9, 7, 45,,3,4,1,1,1,147,154,911,,,,,8617,43,8980,43,,72,477,41,1,82
88WN01307, 88439409,88,43,T9409,2,41,02,414,2,1,3,2,5.0,5,4,7,101,117,11,101,89,674,,,,,,,,,,1,,0,178,1123,,,,7,8557,43,5500,43,,91,570,41,1,99
88WN01308, 88439410,88,43,T9410,2,41,02,414,2,1,4,2,5.0,5,4,9,101,117,2,108,59,412, 8, 3,10, 9, 33,,5,6,1,1,1,130,178,1123,93,,235,7,8557,43,5500,43,,60,425,41,9,
88WN01309, 88439411,88,43,T9411,1,41,02,  1,1,1,1,1,1.0,1,1,3,101,123,9,97,84,604, 7, 2, 8, 7, 38,219,3,4,1,1,3,149,154,929,,,,,7032,43,8657,43,,82,519,41,1,96
88WN01310, 88439412,88,43,T9412,1,41,02,411,1,1,1,1,2.0,2,2,3,102,122,3,126,98,700, 6, 2, 8, 7, 51,268,3,4,2,1,2,177,153,914,,,,,8666,43,7687,43,,97,594,41,1,100
88WN01311, 88439413,88,43,T9413,2,41,02,  3,2,1,3,2,1.0,1,1,3,102,122,6,79,72,525, 6, 2, 9, 7, 42,,3,4,2,1,1,152,164,975,,,,,7889,43,8829,43,,71,515,41,1,85
88WN01312, 88439414,88,43,T9414,2,41,02,  3,2,1,4,2,1.0,1,1,9,102,116,6,54,54,419, 9, 3, 9, 8, 39,,5,6,2,1,1,135,164,975,93,,235,,7889,43,8829,43,,56,489,41,9,
88WN01313, 88439415,88,43,T9415,2,41,02,  1,1,1,1,1,1.0,1,1,4,102,115,13,110,58,409,,,,,,,,,,1,,0,154,919,,,,7,7032,43,9332,43,,60,485,41,1,64
88WN01314, 88439416,88,43,T9416,1,41,02,  1,1,1,1,1,1.0,1,1,3,102,122,26,103,72,506, 8, 2, 9, 8, 34,130,4,5,1,1,1,136,154,911,,,,,7032,43,8858,43,,71,440,41,1,91
88WN01315, 88439419,88,43,T9419,2,40,02,  4,1,1,1,1,1.0,1,1,3,102,122,1,115,69,471, 9, 3, 8, 7, 41,,3,4,2,1,1,125,154,901,15,,267,,7931,43,9013,43,,68,432,40,6,91
88WN01316, 88439420,88,43,T9420,1,41,02,412,2,2,5,5,3.0,3,3,3,102,122,8,101,80,573, 8, 3, 9, 7, 40,211,3,4,2,1,1,149,169,1081,,87,,,8538,43,7024,43,,79,573,41,13,86
88WN01317, 88439421,88,43,T9421,2,41,02,412,2,2,5,5,3.0,3,3,3,102,122,20,91,56,384, 6, 2, 9, 7, 40,,5,6,3,1,1,143,169,1081,92,,266,,8538,43,7024,43,,55,431,41,2,63
88WN01318, 88439422,88,43,T9422,2,43,02,434,2,2,5,5,4.0,4,4,6,102,116,13,99,83,630,,,,,,,,,,1,,0,152,953,,,,7,8945,43,6741,43,,86,596,43,1,99
88WN01319, 88439423,88,43,T9423,2,43,02,434,2,2,5,5,4.0,4,4,6,102,116,13,96,79,598,,,,,,,,,,1,,0,152,953,,21,,7,8945,43,6741,43,,81,564,43,1,97
88WN01320, 88439424,88,43,T9424,1,41,02,414,1,1,1,1,2.0,2,2,6,103,115,12,125,95,717,,,,,,,,,,1,,0,153,965,93,,,7,8557,43,7918,43,,99,559,41,5,121
88WN01321, 88439425,88,43,T9425,2,41,02,  1,1,1,1,1,1.0,1,1,4,103,114,14,105,68,504,,,,,,,,,,1,,0,154,941,,,,7,7032,43,9181,43,,71,585,41,1,78
88WN01322, 88439426,88,43,T9426,1,41,02,  2,1,1,1,1,1.0,1,1,3,103,121,14,120,90,645, 8, 2, 7, 7, 47,211,3,4,2,1,2,158,154,945,,,,,7778,43,9295,43,,89,568,41,1,101
88WN01323, 88439427,88,43,T9427,2,41,02,412,2,2,5,5,2.0,2,2,7,103,115,11,103,62,450,,,,,,,,,,1,,0,153,907,,,,7,8538,43,7775,43,,64,447,41,1,72
88WN01324, 88439428,88,43,T9428,1,41,02,412,2,2,5,5,2.0,2,2,7,103,115,11,107,88,672,,,,,,,,,,1,,0,153,907,93,,,7,8538,43,7775,43,,91,648,41,3,95
88WN01325, 88439430,88,43,T9430,2,41,02,411,3,1,6,2,3.0,3,3,9,103,115,3,85,51,370, 8, 3,10, 9, 38,,5,7,1,1,1,129,169,782,93,,235,,8666,43,7183,43,,53,420,41,9,
88WN01326, 88439431,88,43,T9431,2,41,02,412,2,1,4,2,3.0,3,3,9,103,115,2,109,55,383, 8, 3, 9, 8, 40,,5,6,1,1,1,131,154,878,93,,235,7,8538,43,7409,43,,57,426,41,9,
88WN01327, 88439432,88,43,T9432,2,41,02,412,2,1,4,2,3.0,3,3,9,103,115,7,83,54,397, 6, 3,10, 9, 38,,5,6,3,1,1,146,154,878,93,,235,7,8538,43,7409,43,,56,478,41,9,
88WN01328, 88439433,88,43,T9433,2,41,02,414,2,2,5,5,5.0,5,4,3,103,121,18,114,60,402, 8, 3, 9, 8, 36,,4,5,1,1,1,135,156,978,,,,,8557,43,5746,43,,60,446,41,1,72
88WN01329, 88439434,88,43,T9434,1,41,02,414,2,2,5,5,5.0,5,4,3,103,121,4,109,56,373,10, 3, 9, 8, 44,148,4,5,1,1,2,122,156,978,93,,,,8557,43,5746,43,,56,368,41,3,63
88WN01330, 88439435,88,43,T9435,1,41,02,412,2,2,5,5,7.0,7,5,3,103,121,19,121,70,479, 3, 2, 9, 7, 47,181,4,5,1,1,1,177,167,1099,,,,,8538,43,4410,43,,70,523,41,1,76
88WN01331, 88439436,88,43,T9436,1,41,02,412,2,2,5,5,7.0,7,5,3,103,121,24,132,58,370, 5, 2, 9, 9, 49,121,5,6,2,1,1,162,167,1099,93,,,,8538,43,4410,43,,58,420,41,3,69
88WN01332, 88439438,88,43,T9438,2,40,02,403,2,2,5,5,6.0,6,4,3,103,121,25,115,61,409, 8, 3, 9, 8, 43,,4,5,2,1,1,141,155,790,,,,,7888,43,5231,43,,61,461,40,1,68
88WN01333, 88439439,88,43,T9439,2,40,02,403,2,2,5,5,6.0,6,4,3,103,121,22,128,68,456, 7, 3, 9, 7, 52,,5,6,1,1,1,157,155,790,,,,,7888,43,5231,43,,68,505,40,1,84
88WN01334, 88439440,88,43,T9440,2,43,02,  7,1,1,1,1,1.0,1,1,4,103,114,16,85,61,461,,,,,,,,,,1,,0,154,929,,,,7,8748,43,8523,43,,64,552,43,1,74
88WN01335, 88439441,88,43,T9441,1,41,02,413,2,2,5,5,3.0,3,3,3,103,121,5,89,74,538, 7, 2, 9, 7, 45,210,5,6,2,1,1,156,169,987,,,,,8651,43,7370,43,,73,536,41,1,82
88WN01336, 88439442,88,43,T9442,1,41,02,413,2,2,5,5,3.0,3,3,3,103,121,2,96,62,433, 6, 2,10, 8, 34,142,4,5,2,1,1,144,169,987,93,,,,8651,43,7370,43,,62,427,41,3,72
88WN01337, 88439446,88,43,T9446,1,41,02,414,2,1,3,2,2.0,2,2,7,104,114,11,96,97,767,,,,,,,,,,1,,0,187,963,93,,,7,8557,43,8166,43,,102,625,41,3,101
88WN01338, 88439447,88,43,T9447,2,40,02,404,2,2,5,5,5.0,5,4,3,104,120,26,101,75,541, 7, 2, 7, 6, 50,,5,6,2,1,1,164,156,834,97,,253,,8295,43,5497,43,,75,596,40,7,
88WN01339, 88439448,88,43,T9448,2,40,02,404,2,2,5,5,5.0,5,4,3,104,120,20,115,73,513, 9, 2, 8, 7, 48,,5,6,2,1,1,153,156,834,,,,,8295,43,5497,43,,73,561,40,1,71
88WN01340, 88439450,88,43,T9450,1,41,02,412,2,1,3,2,6.0,6,4,6,104,114,12,106,92,714,,,,,,,,,,1,,0,155,946,,,,7,8538,43,5095,43,,96,536,41,1,113
88WN01341, 88439452,88,43,T9452,1,48,02,  1,1,1,1,1,1.0,1,1,3,104,120,7,115,75,529, 8, 2, 9, 8, 43,151,4,5,1,1,1,143,154,913,,,,,7032,43,9248,43,,75,446,48,1,87
88WN01342, 88439453,88,43,T9453,2,48,02,  2,1,1,1,1,1.0,1,1,3,104,120,1,100,75,542, 8, 3, 7, 7, 51,,4,5,2,1,1,144,154,917,,,,,7778,43,9157,43,,75,506,48,1,76
88WN01343, 88439454,88,43,T9454,1,42,02,872,2,2,5,3,3.0,3,3,3,104,120,13,124,76,530, 8, 2, 8, 7, 42,175,4,5,1,1,2,151,154,803,93,,,,8093,43,7165,43,,76,525,42,3,82
88WN01344, 88439455,88,43,T9455,2,42,02,862,1,1,1,1,2.0,2,2,3,104,120,6,118,86,618, 5, 2, 7, 6, 51,,4,5,2,1,1,171,170,974,,,,,8119,43,7807,43,,86,553,42,1,91
88WN01345, 88439456,88,43,T9456,2,41,02,414,2,2,5,5,2.0,2,2,3,105,119,15,100,59,412, 9, 2, 8, 6, 51,,5,6,2,1,1,140,170,1028,92,,266,,8557,43,7828,43,,59,489,41,2,64
88WN01346, 88439457,88,43,T9457,2,41,02,414,2,2,5,5,2.0,2,2,3,105,119,23,98,50,338, 8, 2,10, 8, 40,,4,5,1,1,1,135,170,1028,92,,266,,8557,43,7828,43,,50,425,41,2,63
88WN01347, 88439458,88,43,T9458,1,42,02,802,1,1,1,1,2.0,2,2,3,105,119,18,126,79,558, 5, 2, 9, 7, 49,213,5,6,2,1,1,166,153,970,,,,,7791,43,7703,43,,80,474,42,1,87
88WN01348, 88439459,88,43,T9459,2,41,02,  4,1,1,1,1,1.0,1,1,4,105,112,13,103,57,417,,,,,,,,,,1,,0,154,919,,,,7,7931,43,8986,43,,60,494,41,1,66
88WN01349, 88439461,88,43,T9461,1,40,02,403,2,2,5,5,5.0,5,4,6,105,113,13,115,73,544,,,,,,,,,,1,,0,156,861,93,,,7,7888,43,5740,43,,77,490,40,3,97
88WN01350, 88439462,88,43,T9462,1,40,02,403,2,2,5,5,5.0,5,4,6,105,113,12,122,83,627,,,,,,,,,,1,,0,156,861,93,,,7,7888,43,5740,43,,87,568,40,3,90
88WN01351, 88439463,88,43,T9463,2,40,02,401,1,1,1,1,2.0,2,2,1,105,116,1,127,79,572, 7, 3, 6, 7, 48,,5,6,1,1,1,157,153,937,,,,,7803,43,7902,43,,81,508,40,1,85
88WN01352, 88439464,88,43,T9464,2,43,02,431,2,1,3,2,3.0,3,3,7,105,113,11,100,92,726,,,,,,,,,,1,,0,140,782,,,,7,8737,43,7509,43,,97,619,43,1,105
88WN01353, 88439468,88,43,T9468,1,43,02,433,2,2,5,5,6.0,6,4,7,105,113,12,116,97,756,,,,,,,,,,1,,0,165,962,,,,7,8832,43,4977,43,,102,721,43,1,91
88WN01354, 88439469,88,43,T9469,2,43,02,433,2,2,5,5,6.0,6,4,7,105,113,11,119,89,682,,,,,,,,,,1,,0,165,962,,,,7,8832,43,4977,43,,94,664,43,1,94
88WN01355, 88439470,88,43,T9470,1,42,02,872,2,2,5,5,3.0,3,3,1,105,116,1,120,74,534, 8, 3, 9, 8, 47,208,5,6,1,1,1,159,169,968,,,,,8093,43,7501,43,,76,535,42,1,85
88WN01356, 88439471,88,43,T9471,1,42,02,872,2,2,5,5,3.0,3,3,1,105,116,14,110,52,353, 5, 3,10, 9, 27,135,3,4,1,1,2,142,169,968,93,,,,8093,43,7501,43,,53,370,42,3,63
88WN01357, 88439472,88,43,T9472,3,48,02,  5,1,1,1,1,1.0,1,1,4,105,112,16,102,46,320,,,,,,,,,,1,,0,154,895,93,39,,7,8617,43,8606,43,,49,391,42,4,
88WN01358, 88439473,88,43,T9473,2,48,02,  7,2,1,3,2,1.0,1,1,3,105,119,21,100,69,496,11, 3, 9, 7, 44,,5,6,1,1,1,126,164,911,,,,,8748,43,8745,43,,69,507,42,1,76
88WN01359, 88439475,88,43,T9475,1,42,02,832,1,1,1,1,5.0,5,4,3,105,119,19,138,100,724, 8, 2, 7, 6, 48,281,3,4,2,1,1,167,134,748,,,,,7966,43,5499,43,,101,607,42,1,109
88WN01360, 88439476,88,43,T9476,2,42,02,902,2,1,3,2,7.0,7,5,6,105,113,13,98,70,533,,,,,,,,,,1,,0,158,611,,,,7,8298,43,4408,43,,74,457,42,1,79
88WN01361, 88439477,88,43,T9477,2,42,02,902,2,1,4,2,7.0,7,5,9,105,113,6,96,62,464, 9, 3, 9, 8, 43,,4,6,3,1,1,132,158,611,93,41,235,7,8298,43,4408,43,,65,504,42,9,
88WN01362, 88439478,88,43,T9478,1,42,02,902,2,2,5,5,4.0,4,4,3,105,119,23,106,60,415, 8, 2, 9, 8, 34,156,3,4,2,1,2,136,164,943,93,,,,8298,43,6766,43,,60,435,42,3,70
88WN01363, 88439479,88,43,T9479,1,42,02,902,2,2,5,5,4.0,4,4,3,105,119,5,106,63,440, 7, 2,10, 9, 30,149,3,4,2,1,1,143,164,943,,,,,8298,43,6766,43,,63,438,42,1,79
88WN01364, 88439480,88,43,T9480,2,43,02,431,1,1,1,1,2.0,2,2,7,105,113,11,104,88,687,,,,,,,,,,1,,0,153,866,,,,7,8737,43,8351,43,,93,589,43,1,94
88WN01365, 88439481,88,43,T9481,1,41,02,412,2,2,5,5,4.0,4,4,3,105,119,5,117,82,591, 7, 2, 8, 7, 45,271,3,4,2,1,1,166,164,1106,,,,,8538,43,6364,43,,83,589,41,12,88
88WN01366, 88439482,88,43,T9482,1,41,02,412,2,2,5,5,4.0,4,4,3,105,119,8,120,88,639, 6, 3, 9, 7, 42,241,3,4,2,1,1,172,164,1106,,,,,8538,43,6364,43,,89,641,41,11,96
88WN01367, 88439483,88,43,T9483,1,40,02,401,2,2,5,5,2.0,2,2,3,105,119,16,121,63,428,11, 2, 9, 8, 45,144,5,6,2,1,2,132,153,887,93,,,,7803,43,7750,43,,63,474,40,3,77
88WN01368, 88439484,88,43,T9484,1,40,02,401,2,2,5,5,2.0,2,2,3,105,119,18,123,69,476, 7, 2, 9, 9, 48,136,4,5,2,1,1,163,153,887,93,,,,7803,43,7750,43,,69,524,40,3,74
88WN01369, 88439485,88,43,T9485,2,41,02,412,2,2,5,5,5.0,5,4,6,106,112,13,121,81,615,,,,,,,,,,1,,0,167,982,,,,7,8538,43,5770,43,,86,582,41,1,98
88WN01370, 88439486,88,43,T9486,2,41,02,412,2,2,5,5,5.0,5,4,6,106,112,13,123,98,765,,,,,,,,,,1,,0,167,982,,,,7,8538,43,5770,43,,104,732,41,1,114
88WN01371, 88439488,88,43,T9488,1,40,02,404,1,1,1,1,2.0,2,2,6,106,112,12,119,92,715,,,,,,,,,,1,,0,153,937,,,,7,8295,43,8082,43,,98,557,40,1,107
88WN01372, 88439489,88,43,T9489,2,43,02,434,2,1,4,2,3.0,3,3,9,106,112,6,111,31,178, 8, 3,12,11, 30,,5,6,1,1,1,115,154,808,93,,235,7,8945,43,7073,43,,32,265,43,9,
88WN01373, 88439490,88,43,T9490,2,43,02,434,2,1,3,2,3.0,3,3,7,106,112,11,120,92,714,,,,,,,,,,1,,0,154,808,,,,7,8945,43,7073,43,,98,607,43,1,102
88WN01374, 88439491,88,43,T9491,1,40,02,402,1,1,1,1,2.0,2,2,1,106,115,15,76,79,621, 8, 4, 8, 7, 30,180,3,4,1,1,1,137,137,767,,87,,,8502,43,8135,43,,82,540,40,1,86
88WN01375, 88439492,88,43,T9492,2,43,02,433,2,2,5,5,5.0,5,4,7,106,112,11,99,62,465,,,,,,,,,,1,,0,167,932,,,,7,8832,43,6224,43,,66,447,43,1,68
88WN01376, 88439493,88,43,T9493,2,43,02,433,2,2,5,5,5.0,5,4,7,106,112,11,103,66,497,,,,,,,,,,1,,0,167,932,,,,7,8832,43,6224,43,,70,479,43,1,76
88WN01377, 88439494,88,43,T9494,2,41,02,  7,2,1,3,2,1.0,1,1,4,106,111,13,73,59,466,,,,,,,,,,1,,0,164,925,,,,7,8748,43,8781,43,,63,554,41,1,70
88WN01378, 88439496,88,43,T9496,2,41,02,414,1,1,1,1,3.0,3,3,6,106,112,13,129,69,501,,,,,,,,,,1,,0,169,1060,,,,7,8557,43,7556,43,,73,369,41,1,78
88WN01379, 88439497,88,43,T9497,1,43,02,434,2,2,5,5,4.0,4,4,6,106,112,12,123,73,542,,,,,,,,,,1,,0,164,983,93,,,7,8945,43,6675,43,,77,483,43,3,77
88WN01380, 88439498,88,43,T9498,1,43,02,434,2,2,5,5,4.0,4,4,6,106,112,12,116,64,468,,,,,,,,,,1,,0,164,983,93,,,7,8945,43,6675,43,,68,409,43,3,63
88WN01381, 88439501,88,43,T9501,1,43,02,432,2,2,5,5,3.0,3,3,7,106,112,11,102,82,641,,,,,,,,,,1,,0,169,878,93,,,7,9030,43,7493,43,,87,598,43,3,88
88WN01382, 88439502,88,43,T9502,1,43,02,432,2,2,5,5,3.0,3,3,7,106,112,11,108,77,591,,,,,,,,,,1,,0,169,878,93,,,7,9030,43,7493,43,,82,548,43,3,83
88WN01383, 88439504,88,43,T9504,1,42,02,862,2,1,3,2,8.0,8,5,1,107,114,1,99,59,431, 7, 3, 9, 9, 36,145,3,5,2,1,1,140,151,937,,,,,8119,43,3653,43,,62,379,42,1,65
88WN01384, 88439506,88,43,T9506,1,42,02,802,1,1,1,1,3.0,3,3,1,107,114,2,146,91,670, 7, 4, 5, 6, 57,279,4,5,1,1,1,168,126,778,,,,,7791,43,7041,43,,95,543,42,1,102
88WN01385, 88439507,88,43,T9507,1,41,02,413,2,2,5,5,3.0,3,3,1,107,114,28,101,64,473, 8, 3, 9, 7, 38,168,3,4,2,1,1,144,154,1034,,,,,8651,43,7563,43,,67,509,41,1,73
88WN01386, 88439508,88,43,T9508,2,41,02,413,2,2,5,5,3.0,3,3,1,107,114,16,103,67,497, 8, 3, 9, 7, 43,,3,5,2,1,1,153,154,1034,,,,,8651,43,7563,43,,70,552,41,1,78
88WN01387, 88439509,88,43,T9509,1,40,02,401,2,2,5,4,4.0,4,4,1,107,114,20,148,80,572, 9, 3, 8, 7, 41,181,5,6,2,1,1,156,127,725,,,,,7803,43,6440,43,,83,582,40,1,88
88WN01388, 88439510,88,43,T9510,2,40,02,401,2,2,5,6,4.0,4,4,1,107,114,3,125,74,539, 8, 3, 9, 8, 50,,5,6,1,1,1,167,127,725,,,,,7803,43,6440,43,,77,573,40,1,83
88WN01389, 88439511,88,43,T9511,1,41,02,413,2,2,5,5,3.0,3,3,1,107,114,2,115,67,487, 9, 3, 9, 8, 44,178,6,7,2,1,1,147,154,962,,,,,8651,43,7124,43,,70,492,41,1,78
88WN01390, 88439512,88,43,T9512,2,41,02,413,2,2,5,5,3.0,3,3,1,107,114,33,101,51,359, 7, 3,10, 8, 40,,5,6,2,1,1,144,154,962,92,,266,,8651,43,7124,43,,53,434,41,2,58
88WN01391, 88439513,88,43,T9513,1,48,02,  6,2,1,3,2,1.0,1,1,1,107,114,4,89,67,510, 9, 3, 9, 8, 33,138,3,4,2,1,1,135,164,899,93,,,,8650,43,9122,43,,70,486,48,3,81
88WN01392, 88439515,88,43,T9515,2,41,02,412,2,2,5,6,3.0,3,3,1,107,114,6,98,56,405, 7, 3, 9, 9, 48,,5,6,1,1,1,154,169,902,92,,266,,8538,43,7235,43,,58,445,41,2,64
88WN01393, 88439516,88,43,T9516,1,41,02,412,2,2,5,4,3.0,3,3,1,107,114,21,128,61,423,10, 3,10, 8, 37,189,5,6,1,1,1,131,169,902,,,,,8538,43,7235,43,,64,437,41,1,75
88WN01394, 88439517,88,43,T9517,1,43,02,432,1,1,1,1,10.0,0,5,6,107,111,12,135,85,644,,,,,,,,,,1,,0,141,979,,,,7,9030,43,2389,43,,91,512,43,1,110
88WN01395, 88439518,88,43,T9518,1,40,02,403,2,2,5,5,2.0,2,2,1,107,114,30,135,68,478, 6, 3, 9, 7, 43,206,3,5,1,3,1,163,187,1097,93,,,,7888,43,7989,43,,71,548,40,3,78
88WN01396, 88439519,88,43,T9519,2,40,02,403,2,2,5,5,2.0,2,2,1,107,114,1,116,66,477, 3, 3, 9, 8, 47,,4,6,1,1,1,183,187,1097,,,,,7888,43,7989,43,,69,546,40,1,77
88WN01397, 88439520,88,43,T9520,2,42,02,912,2,1,3,2,7.0,7,5,7,107,111,11,106,89,706,,,,,,,,,,1,,0,167,974,,,,7,8161,43,4091,43,,95,645,42,1,91
88WN01398, 88439522,88,43,T9522,1,41,02,411,2,2,5,5,5.0,5,4,6,107,111,12,108,90,714,,,,,,,,,,1,,0,178,1202,,,,7,8666,43,5519,43,,96,655,41,1,120
88WN01399, 88439523,88,43,T9523,2,41,02,411,2,2,5,5,5.0,5,4,6,107,111,13,109,86,677,,,,,,,,,,1,,0,178,1202,,,,7,8666,43,5519,43,,92,644,41,1,99
88WN01400, 88439525,88,43,T9525,1,40,02,403,2,1,3,2,4.0,4,4,6,107,111,12,129,102,803,,,,,,,,,,1,,0,139,736,10,21,330,7,7888,43,6493,43,,109,626,40,W,133
88WN01401, 88439526,88,43,T9526,2,42,02,922,2,2,5,5,5.0,5,4,1,107,114,7,129,62,431, 8, 3, 8, 8, 49,,5,6,1,1,1,155,167,1001,15,,267,,8373,43,5867,43,,65,473,42,6,77
88WN01402, 88439527,88,43,T9527,1,42,02,922,2,2,5,5,5.0,5,4,1,107,114,18,117,65,468, 9, 3, 9, 8, 36,215,5,6,1,1,1,141,167,1001,93,,,,8373,43,5867,43,,68,490,42,3,76
88WN01403, 88439528,88,43,T9528,2,40,02,402,2,2,5,5,2.0,2,2,1,107,114,2,126,72,521,10, 3,10, 7, 35,,3,5,1,1,1,143,170,1118,,,,,8502,43,8019,43,,75,591,40,1,76
88WN01404, 88439529,88,43,T9529,2,40,02,402,2,2,5,5,2.0,2,2,1,107,114,22,124,70,505, 8, 3, 8, 8, 41,,3,5,3,1,1,159,170,1118,,,,,8502,43,8019,43,,73,599,40,1,81
88WN01405, 88439530,88,43,T9530,2,40,02,402,1,1,1,1,2.0,2,2,1,107,114,19,136,61,416, 8, 3,10, 8, 30,,3,4,1,1,1,128,137,741,,,,,8502,43,7798,43,,63,376,40,1,69
88WN01406, 88439531,88,43,T9531,1,43,02,434,2,1,3,2,10.0,0,5,7,107,111,12,106,66,499,,,,,,,,,,1,,0,148,769,93,,,7,8945,43,2323,43,,70,388,43,3,71
88WN01407, 88439532,88,43,T9532,2,42,02,832,1,1,1,1,5.0,5,4,6,107,111,13,128,78,587,,,,,,,,,,3,,0,156,921,93,,,7,7966,43,6167,43,,83,459,42,3,93
88WN01408, 88439533,88,43,T9533,1,41,02,411,2,2,5,5,5.0,5,4,1,107,114,23,123,79,585, 5, 3, 8, 8, 38,191,3,4,2,1,2,177,178,1089,,,,,8666,43,5634,43,,83,613,41,11,95
88WN01409, 88439534,88,43,T9534,2,41,02,411,2,2,5,5,5.0,5,4,1,107,114,17,114,67,488, 4, 3, 9, 7, 47,,4,5,1,1,1,177,178,1089,,,,,8666,43,5634,43,,70,542,41,1,74
88WN01410, 88439535,88,43,T9535,1,40,02,402,2,2,5,7,3.0,3,3,1,107,114,5,100,67,500, 6, 3, 9, 8, 35,200,3,4,2,1,1,158,154,1017,93,87,,,8502,43,7276,43,,70,520,40,3,78
88WN01411, 88439536,88,43,T9536,1,40,02,402,2,2,5,3,3.0,3,3,1,107,114,4,137,81,590, 5, 3, 9, 8, 52,225,3,4,1,1,1,185,154,1017,,,,,8502,43,7276,43,,85,583,40,13,90
88WN01412, 88439537,88,43,T9537,2,41,02,411,2,2,5,5,4.0,4,4,1,107,114,5,105,66,487, 8, 3, 9, 8, 42,,5,6,2,1,1,154,177,1035,,,,,8666,43,6341,43,,69,527,41,1,71
88WN01413, 88439538,88,43,T9538,2,41,02,411,2,2,5,5,4.0,4,4,1,107,114,22,98,66,493, 8, 3, 9, 8, 43,,3,4,2,1,1,156,177,1035,15,,267,,8666,43,6341,43,,69,553,41,6,78
88WN01414, 88439539,88,43,T9539,2,41,02,412,2,1,4,2,2.0,2,2,9,107,111,3,83,44,322, 9, 3,11,10, 33,,5,7,1,1,1,126,170,1000,93,,235,,8538,43,7911,43,,47,440,41,9,
88WN01415, 88439540,88,43,T9540,2,41,02,412,2,1,3,2,2.0,2,2,1,107,114,7,112,74,551, 8, 3, 7, 6, 54,,3,4,1,1,1,158,170,1000,,,,,8538,43,7911,43,,77,563,41,1,79
88WN01416, 88439541,88,43,T9541,1,40,02,404,2,2,5,5,4.0,4,4,1,107,114,21,109,76,571, 9, 3, 7, 7, 37,233,3,5,1,1,1,150,152,924,93,,,,8295,43,6838,43,,79,597,40,3,89
88WN01417, 88439542,88,43,T9542,2,40,02,404,2,2,5,5,4.0,4,4,1,107,114,22,121,74,543, 8, 3, 8, 7, 50,,6,7,2,1,1,166,152,924,,,,,8295,43,6838,43,,77,603,40,1,84
88WN01418, 88439543,88,43,T9543,2,43,02,  2,1,1,1,1,1.0,1,1,4,107,110,14,91,61,472,,,,,,,,,,1,,0,154,931,,,,7,7778,43,9044,43,,66,554,43,1,71
88WN01419, 88439544,88,43,T9544,2,41,02,413,2,2,5,5,4.0,4,4,1,107,114,16,118,62,440, 8, 3, 9, 8, 40,,4,5,2,1,1,149,164,852,,,,,8651,43,6694,43,,65,493,41,1,73
88WN01420, 88439545,88,43,T9545,1,41,02,413,2,2,5,5,4.0,4,4,1,107,114,19,115,69,504, 8, 3, 9, 8, 41,177,4,5,2,1,2,154,164,852,,,,,8651,43,6694,43,,72,527,41,1,79
88WN01421, 88439546,88,43,T9546,3,41,02,  1,1,1,1,1,1.0,1,1,4,107,110,14,110,55,400,,,,,,,,,,1,,0,154,913,93,,,7,7032,43,8558,43,,59,461,41,4,
88WN01422, 88439547,88,43,T9547,1,40,02,404,2,2,5,5,4.0,4,4,1,107,114,30,129,73,527, 7, 3, 8, 7, 45,190,5,6,1,1,1,164,164,1008,,,,,8295,43,6525,43,,76,563,40,1,89
88WN01423, 88439548,88,43,T9548,1,40,02,404,2,2,5,5,4.0,4,4,1,107,114,21,122,68,489,10, 3, 9, 7, 37,174,3,5,2,1,1,137,164,1008,,,,,8295,43,6525,43,,71,515,40,1,78
88WN01424, 88439549,88,43,T9549,2,42,02,822,1,1,1,1,2.0,2,2,1,107,114,37,109,66,483, 8, 3, 9, 7, 40,,3,4,1,1,1,138,153,905,,21,,,7841,43,7764,43,,69,464,42,1,74
88WN01425, 88439550,88,43,T9550,1,41,02,411,2,2,5,5,3.0,3,3,7,108,110,11,94,52,387,,,,,,,,,,1,,0,169,821,93,,,7,8666,43,7083,43,,56,344,41,3,57
88WN01426, 88439551,88,43,T9551,2,41,02,411,2,2,5,5,3.0,3,3,7,108,110,11,99,39,265,,,,,,,,,,1,,0,169,821,93,,,7,8666,43,7083,43,,42,243,41,3,47
88WN01427, 88439552,88,43,T9552,2,43,02,432,1,1,1,1,2.0,2,2,7,108,110,11,132,85,653,,,,,,,,,,1,,0,137,778,,,,7,9030,43,8383,43,,92,556,43,1,93
88WN01428, 88439553,88,43,T9553,2,42,02,822,1,1,1,1,5.0,5,4,1,108,113,22,125,83,624, 7, 7, 8, 6, 45,,2,3,1,1,1,145,111,638,,,,,7841,43,6175,43,,87,554,42,1,92
