UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,BELLY,JAW,WNWT,F,N,T,C,L,CRIMP,SIDE,THIGH,THSCO,DENSITY,HAIR,WOOL,C53,SIRE,LBRD,ADG,TBRE,CTBR,LNDAM,TM,PENIS,BAND,IDX,BRWT,ABN,DISP,CULLFOR,C79,CADAM_25
54WN00095,54,1,4100,1,32,320,2775,1,11,25,5,5,73,133,1,5,10,2,68,12,03,09,10,030,14,2,2,1,30,,,,,11,450,5,2,,1,1,1,132,82,,3,10,0,4
54WN00096,54,1,4101,1,32,320,2775,1,11,25,5,5,73,133,1,4,06,2,80,13,03,07,09,033,9,1,2,2,28,,,,,11,528,5,2,,1,5,1,138,98,,3,10,0,4
54WN00097,54,1,4102,1,34,340,2518,1,11,36,1,6,73,133,1,7,05,1,81,15,07,08,07,035,13,2,3,2,33,,,,,11,534,1,1,,1,3,1,103,100,,3,12,0,4
54WN00098,54,2,4103,1,23,230,3346,1,11,20,1,3,73,133,1,3,06,1,69,09,03,06,08,043,10,2,3,2,30,1,7,1,,11,442,1,1,23,1,,1,143,102,,1,,0,3
54WN00099,54,2,4104,1,21,210,2348,1,11,26,3,7,73,133,1,3,07,1,76,11,03,06,06,034,13,2,2,1,33,,,1,,11,505,3,3,21,1,,1,134,88,,1,,0,5
54WN00100,54,1,4106,1,20,200,2677,1,11,17,1,6,73,133,2,7,06,1,82,15,03,07,08,041,12,2,2,1,31,1,9,,,11,531,1,1,20,1,3,1,122,114,,1,,0,4
54WN00101,54,2,4107,1,27,270,2714,1,11,23,5,6,73,133,1,3,05,1,44,15,03,10,14,034,11,2,2,1,24,,,,,11,275,5,2,,1,,1,108,74,,2,10,0,4
54WN00102,54,2,4108,1,27,270,2714,1,11,23,5,6,73,133,3,3,05,6,62,14,03,08,09,037,10,2,2,1,32,,,,,11,394,5,2,,1,,1,120,96,,3,34,0,4
54WN00103,54,2,4109,1,27,270,2551,1,11,16,1,6,73,133,1,3,06,1,70,11,03,06,07,039,14,2,3,2,36,1,0,1,,11,456,1,1,27,1,,1,127,94,,1,,0,4
54WN00104,54,1,4110,1,24,240,3178,1,11,18,1,4,73,133,1,2,05,1,91,11,05,06,07,043,11,2,2,1,37,0,0,,,11,595,1,1,24,1,2,1,142,118,,1,,0,4
54WN00105,54,2,4111,1,63,610,2824,1,11,,1,5,73,133,1,3,06,1,76,09,04,07,08,038,11,2,2,1,34,,,,,11,502,1,1,,6,,1,139,92,,2,10,0,4
54WN00106,54,2,4112,1,27,270,2625,1,11,21,1,6,73,133,1,3,05,1,74,11,05,06,07,035,15,2,3,2,28,,,1,,11,483,1,1,27,1,,1,122,98,,1,,0,4
54WN00107,54,2,4113,1,34,340,2247,1,11,34,5,7,73,133,1,3,06,1,57,11,03,07,09,033,12,2,2,1,29,,,1,,11,374,5,2,34,1,,1,129,72,,1,,0,5
54WN00108,54,1,4114,1,34,340,2247,1,11,34,5,7,73,133,1,7,10,1,67,14,03,08,10,033,11,1,2,2,32,,,,,11,426,5,2,34,1,2,1,124,104,,1,,0,5
54WN00109,54,1,4115,1,19,190,2636,1,11,22,5,6,73,133,1,7,12,1,45,15,03,12,13,027,14,1,2,2,29,,,,,11,272,5,2,,1,1,1,100,88,,3,10,0,4
54WN00110,54,2,4116,1,19,190,2636,1,11,22,5,6,73,133,1,3,06,1,68,13,03,08,09,035,12,2,2,1,28,1,5,1,,11,447,5,2,19,1,,1,129,86,,1,,0,4
54WN00111,54,2,4117,1,63,600,3315,1,11,,1,3,73,133,1,3,06,1,72,11,05,07,08,037,13,2,3,2,35,,,,,11,483,1,1,,6,,1,120,78,,2,10,0,3
54WN00112,54,1,4120,1,19,190,2782,1,11,30,5,5,73,133,1,7,09,1,61,14,03,11,10,033,15,2,2,1,34,,,,,11,380,5,2,,1,1,1,118,104,,3,10,0,4
54WN00113,54,1,4121,1,19,190,2782,1,11,30,5,5,73,133,1,7,09,1,67,14,03,08,09,035,11,2,2,1,30,1,4,,,11,427,5,2,19,1,1,1,122,102,,1,,0,4
54WN00114,54,1,4123,1,24,240,2584,1,11,41,3,6,72,132,1,4,06,1,87,09,04,07,06,027,13,2,2,1,33,2,5,,,11,594,3,3,24,1,1,1,148,86,,1,,0,4
54WN00115,54,2,4124,1,63,620,3242,1,11,,1,4,72,132,1,4,07,1,82,08,03,05,08,045,11,2,3,2,33,,,1,,11,530,1,1,27,6,,1,159,120,,1,,0,4
54WN00116,54,2,4125,1,24,240,3622,1,11,25,1,2,72,132,1,1,08,1,73,10,03,05,06,042,12,2,2,1,29,2,0,1,,11,477,1,1,24,1,,1,143,100,,1,,0,2
54WN00117,54,2,4126,1,20,200,3607,1,11,35,1,3,72,132,1,3,04,3,62,09,03,09,09,045,11,3,4,2,29,2,8,1,,11,394,1,1,20,1,,1,143,100,,1,,0,3
54WN00118,54,2,4127,1,32,320,3189,1,11,25,5,4,72,132,1,1,05,1,69,10,04,07,08,032,12,1,2,2,39,0,0,1,,11,445,5,2,32,1,,1,137,102,,1,,0,4
54WN00119,54,2,4128,1,32,320,3189,1,11,25,5,4,72,132,1,1,06,1,68,12,03,09,09,035,12,2,2,1,37,0,0,1,,11,447,5,2,32,1,,1,135,90,,1,,0,4
54WN00120,54,1,4129,1,27,270,2833,1,11,26,3,5,72,132,1,7,08,2,61,13,03,08,12,031,12,2,3,2,33,,,,,11,411,3,3,,1,2,1,122,68,,3,10,0,4
54WN00121,54,1,4130,1,27,270,2833,1,11,26,4,5,72,132,3,7,06,1,63,10,03,08,09,036,11,2,3,2,29,2,4,,,11,427,3,3,27,1,5,1,134,66,,1,,0,4
54WN00122,54,1,4132,1,32,321,3439,1,11,24,3,3,72,132,1,4,05,1,70,13,04,11,10,033,12,2,2,1,30,,,,,11,461,3,3,,1,1,1,123,92,,3,10,0,3
54WN00123,54,1,4133,1,20,200,3102,1,11,17,1,4,72,132,1,7,08,1,78,15,05,07,07,034,14,2,2,1,34,2,4,,,11,509,1,1,20,1,3,1,103,108,,1,,0,4
54WN00124,54,2,4134,1,23,230,3224,1,11,28,1,4,72,132,1,4,07,1,81,15,03,07,06,039,12,2,2,1,28,2,0,1,,11,538,1,1,23,1,,1,118,100,,1,,0,4
54WN00125,54,2,4135,1,32,320,3665,1,11,38,1,2,72,132,1,1,11,1,53,09,03,12,10,027,12,2,2,1,30,2,5,1,,11,332,1,1,32,1,,1,132,92,,1,,0,2
54WN00126,54,2,4136,1,21,210,3438,1,11,30,1,3,72,132,1,4,08,1,59,14,04,09,11,027,14,2,2,1,33,,,,,11,370,1,1,,1,,1,103,102,,7,,0,3
54WN00127,54,2,4137,1,19,190,3757,1,11,40,1,2,72,132,1,3,06,1,48,12,03,11,14,030,14,1,2,2,29,,,,,11,305,1,1,,1,,1,125,78,,2,10,0,2
54WN00128,54,2,4138,1,23,230,3697,1,11,30,1,2,72,132,1,3,07,1,52,15,03,12,10,034,12,2,2,1,27,,,,,11,324,1,1,,1,,1,104,92,,2,12,0,2
54WN00129,54,1,4139,1,63,600,3698,1,11,,1,2,72,132,1,7,07,1,71,11,06,08,08,030,13,1,2,2,29,,,,,11,468,1,1,,6,2,1,116,92,,3,10,0,2
54WN00130,54,2,4141,1,34,340,3475,1,11,46,1,3,71,131,1,3,08,1,69,09,04,08,07,039,11,2,2,1,31,3,9,1,,11,452,1,1,34,1,,1,139,98,,1,,0,3
54WN00131,54,2,4142,1,19,190,3696,1,11,32,1,2,71,131,1,3,07,1,67,10,03,07,09,036,14,1,2,2,31,1,5,1,,11,443,1,1,19,1,,1,143,90,,1,,0,2
54WN00132,54,2,4144,1,34,340,3468,1,11,45,1,3,71,131,3,4,06,1,79,09,04,04,06,043,11,2,2,1,32,,,,,11,521,1,1,,1,,1,149,108,,2,40,0,3
54WN00133,54,2,4145,1,27,270,2985,1,11,34,3,5,71,131,1,3,06,1,65,09,04,06,09,038,10,2,4,3,30,1,8,1,,11,443,3,3,27,1,,1,143,70,,1,,0,4
54WN00134,54,1,4147,1,32,320,3092,1,11,25,5,4,71,131,1,4,07,1,65,14,03,08,10,029,12,1,2,2,29,,,,,11,424,5,2,,1,1,1,119,94,,3,10,0,4
54WN00135,54,1,4148,1,32,320,3092,1,11,25,5,4,71,131,1,3,07,1,69,12,03,10,10,031,12,2,2,1,35,,,,,11,455,5,2,,1,1,1,135,94,,3,10,0,4
54WN00136,54,2,4149,1,63,610,3425,1,11,,1,3,71,131,1,3,05,1,72,09,03,07,09,037,11,2,2,1,30,2,3,1,,11,478,1,1,27,6,,1,141,94,,1,,0,3
54WN00137,54,1,4150,1,20,200,2579,1,11,21,1,6,71,131,1,7,09,1,82,11,04,06,04,039,12,2,2,1,36,2,1,,,11,533,1,1,20,1,3,1,127,122,,1,,0,4
54WN00138,54,1,4151,1,21,210,2648,1,11,32,5,6,71,131,1,7,07,1,64,16,04,11,08,031,10,2,2,1,32,,,,,11,408,5,2,,1,1,1,102,106,,3,10,0,4
54WN00139,54,1,4152,1,21,210,2648,1,11,32,5,6,71,131,1,7,12,3,66,15,03,11,08,026,13,1,2,2,28,,,,,11,440,5,2,,1,1,1,109,84,,3,10,0,4
54WN00140,54,1,4153,1,19,190,3728,1,11,31,1,2,71,131,1,7,09,1,78,11,03,10,10,034,13,2,2,1,27,1,5,,,11,522,1,1,19,1,1,1,148,96,,1,,0,2
54WN00141,54,1,4155,1,63,560,3378,1,11,,5,3,71,131,1,7,05,1,73,12,07,08,09,040,11,2,2,1,29,,,,,11,482,5,2,,6,1,1,123,98,,3,10,0,3
54WN00142,54,2,4156,1,63,560,3378,1,11,,5,3,71,131,1,3,05,3,50,09,03,11,13,041,10,3,4,2,29,,,,,11,315,5,2,,6,,1,143,88,,2,35,0,3
54WN00143,54,1,4157,1,32,320,2790,1,11,25,4,5,73,133,1,4,05,1,65,15,05,10,09,029,11,1,2,2,26,,,,,11,411,3,3,,1,1,5,103,104,,3,10,0,4
54WN00144,54,1,4160,1,19,190,2320,1,11,17,3,7,71,131,1,7,07,1,81,15,03,08,09,034,13,1,2,2,34,,,,,11,534,3,3,19,1,1,1,124,110,,1,,0,5
54WN00145,54,2,4162,1,23,230,3549,1,11,19,3,3,70,130,1,4,06,1,60,15,03,09,08,036,12,2,2,1,29,,,2,,11,394,3,3,23,1,,1,105,88,,1,,0,3
54WN00146,54,1,4163,1,32,321,2554,1,11,12,1,6,70,130,2,5,07,1,74,13,03,07,10,036,12,2,2,1,30,,,,,11,502,1,1,,1,2,1,126,88,1,3,10,0,4
54WN00147,54,1,4164,1,32,321,3537,1,11,23,1,3,70,130,1,4,06,1,79,09,03,10,11,036,12,2,2,1,35,0,8,,,11,512,1,1,32,1,2,1,156,124,,1,,0,3
54WN00148,54,2,4165,1,32,320,2933,1,11,25,3,5,70,130,1,1,05,2,87,14,03,06,07,038,12,1,2,2,29,,,,,11,595,3,3,,1,,1,137,96,,2,12,0,4
54WN00149,54,1,4167,1,23,230,2642,1,11,16,1,6,70,130,1,7,06,1,83,15,03,11,08,038,13,1,2,2,35,,,,,11,543,1,1,,1,3,1,122,124,,3,10,0,4
54WN00150,54,1,4168,1,21,210,3183,1,11,27,1,4,70,130,1,7,10,1,75,15,03,07,07,034,12,2,2,1,32,,,,,11,500,1,1,,1,3,1,110,100,,6,,0,4
54WN00151,54,1,4169,1,23,230,3416,1,11,30,1,3,70,130,1,7,11,1,83,09,03,08,07,032,12,2,2,1,27,1,8,,,11,555,1,1,23,1,3,1,148,108,,1,,0,3
54WN00152,54,2,4170,1,63,550,3084,1,11,,1,4,70,130,1,3,05,1,62,09,04,07,09,042,9,2,3,2,32,2,6,1,,11,403,1,1,20,6,,1,132,96,,1,,0,4
54WN00153,54,1,4171,1,32,321,2473,1,11,11,1,7,70,130,1,5,09,1,84,14,03,07,10,033,12,2,2,1,28,,,,,11,571,1,1,,1,4,1,129,98,,3,10,0,5
54WN00154,54,1,4172,1,24,240,2926,1,11,17,5,5,70,130,1,1,07,1,73,14,03,07,09,034,10,2,2,1,36,,,,,11,475,5,2,24,1,1,1,127,112,,1,,0,4
54WN00155,54,2,4173,1,24,240,2926,1,11,17,5,5,70,130,1,4,10,1,64,08,03,08,08,034,12,2,3,2,25,,,,,11,405,5,2,,1,,1,147,114,,2,10,0,4
54WN00156,54,2,4174,1,24,240,3577,1,11,28,5,3,70,130,1,1,05,1,55,14,03,09,08,033,12,2,2,1,33,1,7,1,,11,351,5,2,24,1,,1,110,94,,1,,0,3
54WN00157,54,2,4175,1,24,240,3577,1,11,28,5,3,70,130,1,1,07,1,47,09,03,12,11,026,13,2,2,1,33,1,7,1,,11,308,5,2,24,1,,1,130,70,,1,,0,3
54WN00158,54,1,4176,1,32,320,2902,1,11,25,1,5,69,129,1,4,09,1,86,13,04,07,07,033,12,1,2,2,30,0,0,,,11,578,1,1,32,1,4,1,127,114,,1,,0,4
54WN00159,54,1,4177,1,63,600,2523,1,11,,5,6,69,129,1,7,10,1,60,15,03,10,10,033,12,2,2,1,30,,,,,11,397,5,2,,6,1,1,108,88,,3,10,0,4
54WN00160,54,2,4178,1,63,600,2523,1,11,,5,6,69,129,1,3,05,3,51,09,03,07,08,038,12,2,3,2,28,2,2,1,,11,341,5,2,27,6,,1,129,70,,1,,0,4
54WN00161,54,1,4179,1,19,190,2202,1,11,24,1,8,69,129,1,7,06,1,79,09,03,09,10,032,9,2,2,1,31,2,4,,,11,518,1,1,19,1,2,1,151,122,,1,,0,5
54WN00162,54,2,4180,1,19,190,3760,1,11,35,1,2,69,129,1,3,08,1,70,09,03,07,10,031,13,2,2,1,28,2,8,2,,11,468,1,1,19,1,,1,152,96,,1,,0,2
54WN00163,54,2,4181,1,32,320,3262,1,11,25,1,4,69,129,1,1,06,1,73,11,03,05,06,035,12,2,2,1,38,0,0,1,,11,488,1,1,32,1,,1,128,100,,1,,0,4
54WN00164,54,2,4182,1,24,240,3420,1,11,27,1,3,69,129,1,1,05,1,76,12,04,05,07,039,11,1,2,2,31,1,4,1,,11,512,1,1,24,1,,1,128,100,,1,,0,3
54WN00165,54,2,4183,1,63,570,2538,1,11,,1,6,69,129,1,4,05,1,85,11,03,04,03,042,12,2,2,1,27,1,7,2,,11,563,1,1,20,6,,1,132,124,,1,,0,4
54WN00166,54,1,4184,1,34,340,3755,1,11,47,1,2,69,129,1,7,07,3,60,12,03,10,11,040,10,2,3,2,31,4,0,,,11,386,1,1,34,1,1,1,136,102,2,1,,0,2
54WN00167,54,2,4185,1,32,320,2859,1,11,25,5,5,69,129,1,1,11,1,73,09,03,07,08,034,13,2,2,1,33,0,0,1,,11,485,5,2,32,1,,1,153,104,,1,,0,4
54WN00168,54,2,4186,1,32,320,2859,1,11,25,5,5,69,129,1,1,09,1,59,10,03,10,09,030,12,2,2,1,30,,,,,11,389,5,2,,1,,1,134,88,,2,10,0,4
54WN00169,54,2,4187,1,63,550,3202,1,11,,5,4,69,129,1,3,07,1,49,09,03,10,11,029,12,2,2,1,30,,,,,11,307,5,2,,6,,1,129,94,,2,10,0,4
54WN00170,54,1,4188,1,63,550,3202,1,11,,5,4,69,129,1,7,12,1,87,09,07,07,07,030,12,2,2,1,28,,,,,11,594,5,2,,6,3,1,140,104,,3,10,0,4
54WN00171,54,2,4189,1,23,230,1874,1,11,20,1,9,69,129,1,4,08,1,64,15,03,08,08,036,14,2,2,1,30,,,1,,11,417,1,1,23,1,,1,105,102,,1,,0,5
54WN00172,54,2,4191,1,24,240,2640,1,11,35,3,6,69,129,1,1,05,1,68,11,03,05,05,040,11,2,2,1,33,3,2,1,,11,460,3,3,24,1,,1,131,86,,1,,0,4
54WN00173,54,1,4192,1,23,230,3354,1,11,29,1,3,69,129,1,7,11,1,76,15,03,09,09,029,14,2,2,1,31,,,,,11,499,1,1,,1,1,1,114,116,,3,10,0,3
54WN00174,54,2,4193,1,32,321,3585,1,11,23,1,3,69,129,1,1,07,1,70,12,03,09,09,037,10,2,2,1,29,,,1,,11,448,1,1,32,1,,1,130,122,,1,,0,3
54WN00175,54,2,4194,1,27,270,2799,1,11,28,1,5,68,128,1,4,06,1,66,09,03,08,10,035,11,2,2,1,33,,,,,11,439,1,1,,1,,1,143,98,,7,,0,4
54WN00176,54,2,4195,1,32,320,2920,1,11,25,1,5,68,128,1,1,06,1,83,09,03,06,06,038,10,2,3,2,35,0,0,1,,11,561,1,1,32,1,,1,151,112,,1,,0,4
54WN00177,54,2,4196,1,23,230,3417,1,11,30,1,3,68,128,1,3,07,1,71,14,03,07,07,035,14,2,3,2,34,1,8,1,,11,475,1,1,23,1,,1,116,102,,1,,0,3
54WN00178,54,2,4197,1,20,200,3741,1,11,27,1,2,68,128,1,3,04,3,41,14,03,12,13,034,10,2,2,1,36,,,,,11,247,1,1,,1,,1,107,94,2,2,37,0,2
54WN00179,54,2,4198,1,19,190,3322,1,11,36,1,3,68,128,1,3,08,1,77,13,03,07,08,034,14,2,3,2,34,3,0,1,,11,525,1,1,19,1,,1,130,98,,1,,0,3
54WN00180,54,2,4199,1,23,230,3631,1,11,22,1,2,68,128,1,4,07,1,64,11,03,11,11,026,15,2,2,1,28,,,1,,11,422,1,1,23,1,,1,133,100,,1,,0,2
54WN00181,54,2,4201,1,24,240,2931,1,11,17,3,5,68,128,1,1,07,1,80,08,03,07,05,041,12,2,3,2,30,,,1,,11,558,3,3,24,1,,1,156,86,,1,,0,4
54WN00182,54,1,4202,1,27,270,1972,1,11,22,3,8,68,128,1,7,06,1,78,11,04,08,09,036,12,2,2,1,32,,,,,11,547,3,3,27,1,2,1,142,80,,1,,0,5
54WN00183,54,2,4204,1,19,190,2634,1,11,22,5,6,68,128,1,3,09,1,62,11,03,09,10,039,13,2,3,2,33,1,3,1,,11,413,5,2,19,1,,1,141,92,,1,,0,4
54WN00184,54,2,4205,1,19,190,2634,1,11,22,5,6,68,128,1,3,08,1,59,15,03,12,09,029,11,2,2,1,31,,,,,11,384,5,2,,1,,1,109,98,,2,10,0,4
54WN00185,54,1,4207,1,32,321,2462,1,11,14,3,7,68,128,1,5,07,1,87,12,03,06,08,036,13,2,2,1,28,,,,,11,584,3,3,,1,2,1,145,122,,7,,0,5
54WN00186,54,2,4208,1,19,190,3699,1,11,34,1,2,68,128,1,3,07,1,63,12,03,09,10,035,12,2,2,1,38,2,4,1,,11,423,1,1,19,1,,1,133,88,,1,,0,2
54WN00187,54,1,4209,1,21,210,2962,1,11,24,3,5,68,128,1,7,07,1,56,13,03,10,10,030,10,1,2,2,31,,,,,11,356,3,3,21,1,1,1,112,104,,1,,0,4
54WN00188,54,1,4210,1,63,610,2939,1,11,,3,5,67,127,1,7,06,1,77,09,04,08,10,033,11,2,3,2,35,,,,,11,537,3,3,27,6,1,1,148,88,,1,,0,4
54WN00189,54,1,4212,1,24,240,2882,1,11,18,1,5,67,127,1,7,06,1,87,16,03,07,08,032,12,1,2,2,35,,,,,11,581,1,1,,1,3,1,118,132,,3,12,0,4
54WN00190,54,1,4213,1,20,200,3686,1,11,31,1,2,67,127,1,7,08,1,59,10,03,10,10,031,12,2,2,1,29,2,0,,,11,389,1,1,20,1,1,1,134,96,,1,,0,2
54WN00191,54,2,4216,1,21,210,2455,1,11,27,1,7,67,127,1,4,07,3,66,15,04,07,06,034,11,2,2,1,30,,,,,11,455,1,1,,1,,1,99,82,,2,10,0,5
54WN00192,54,2,4217,1,34,340,2773,1,11,36,5,5,67,127,3,4,07,1,62,08,03,08,10,038,10,2,3,2,37,,,,,11,417,5,2,,1,,1,158,90,,2,40,0,4
54WN00193,54,1,4218,1,34,340,2773,1,11,36,5,5,67,127,1,7,06,1,66,10,03,08,09,037,13,1,2,2,26,2,3,,,11,433,5,2,34,1,1,1,147,110,,1,,0,4
54WN00194,54,2,4219,1,24,240,2871,1,11,16,5,5,67,127,1,1,07,1,79,09,03,09,06,033,13,1,2,2,28,,,1,,11,528,5,2,24,1,,1,152,120,,1,,0,4
54WN00195,54,2,4220,1,24,240,2871,1,11,16,5,5,67,127,1,1,07,1,72,09,05,08,08,029,12,1,2,2,31,,,1,,11,485,5,2,24,1,,1,141,104,,1,,0,4
54WN00196,54,1,4222,1,32,321,3499,1,11,23,3,3,67,127,1,5,07,1,68,13,03,09,12,033,14,1,2,2,32,1,0,,,11,461,3,3,32,1,1,1,132,94,,1,,0,3
54WN00197,54,1,4223,1,32,321,3538,1,11,23,1,3,67,127,1,5,07,1,82,14,03,12,09,035,14,2,2,1,30,,,,,11,561,1,1,,1,2,1,130,108,,3,57,0,3
54WN00198,54,2,4224,1,34,340,3500,1,11,45,3,3,66,126,4,3,06,1,53,09,05,10,10,031,11,2,2,1,33,,,,,11,357,3,3,,1,,1,130,80,,2,40,0,3
54WN00199,54,2,4227,1,20,200,2418,1,11,18,3,7,66,126,1,3,05,1,64,12,03,07,08,032,12,2,3,2,33,2,6,1,,11,433,3,3,20,1,,1,123,94,,1,,0,5
54WN00200,54,2,4231,1,27,270,2649,1,11,24,5,6,68,128,1,3,07,1,71,11,04,06,09,036,11,2,3,2,31,,,1,,11,481,5,2,27,1,,5,141,94,,1,,0,4
54WN00201,54,2,4232,1,27,270,2649,1,11,24,5,6,68,128,1,3,05,1,75,12,03,08,09,041,12,2,2,1,34,,,1,,11,517,5,2,27,1,,5,147,88,,1,,0,4
54WN00202,54,2,4234,1,63,590,2987,1,11,,3,5,66,126,1,4,05,1,75,14,03,07,08,034,12,2,2,1,30,,,,,11,514,3,3,,6,,1,122,102,,2,10,0,4
54WN00203,54,1,4235,1,23,230,3030,1,11,27,5,5,66,126,1,7,12,1,57,13,03,11,13,033,16,2,2,1,32,,,,,11,389,5,2,,1,1,1,130,80,,3,10,0,4
54WN00204,54,2,4236,1,23,230,3030,1,11,27,5,5,66,126,1,3,06,1,56,13,03,12,11,032,14,2,2,1,34,,,,,11,381,5,2,,1,,1,125,80,,7,,0,4
54WN00205,54,1,4237,1,27,270,3018,1,11,27,1,5,66,126,2,7,08,2,83,09,07,06,08,032,12,1,2,2,30,,,,,11,570,1,1,,1,4,1,137,112,,3,13,0,4
54WN00206,54,2,4238,1,19,190,2635,1,11,22,5,6,68,128,1,3,07,1,57,15,03,10,09,031,12,1,2,2,31,,,,,11,373,5,2,,1,,5,107,92,,2,10,0,4
54WN00207,54,1,4239,1,19,190,2635,1,11,22,5,6,68,128,1,7,10,1,80,14,03,10,11,032,13,2,2,1,28,,,,,11,541,5,2,19,1,1,5,139,108,,1,,0,4
54WN00208,54,1,4240,1,23,230,3402,1,11,17,1,3,66,126,1,7,08,1,81,11,04,08,05,032,13,2,3,2,30,1,8,,,11,554,1,1,23,1,2,1,126,112,,1,,0,3
54WN00209,54,2,4241,1,32,321,3337,1,11,24,1,3,66,126,1,1,06,1,76,12,03,06,08,038,13,2,2,1,33,1,2,1,,11,511,1,1,32,1,,1,135,116,,1,,0,3
54WN00210,54,2,4242,1,32,320,2969,1,11,25,5,5,66,126,1,3,07,1,70,12,03,10,08,028,12,1,2,2,25,0,0,1,,11,460,5,2,32,1,,1,133,120,,1,,0,4
54WN00211,54,2,4243,1,32,320,2969,1,11,25,5,5,66,126,1,1,06,1,67,13,03,06,09,038,10,2,2,1,36,,,,,11,449,5,2,,1,,1,134,104,,2,12,0,4
54WN00212,54,1,4244,1,34,340,3628,1,11,46,1,2,66,126,3,7,07,1,65,14,06,09,08,032,14,1,2,2,32,,,,,11,441,1,1,,1,1,1,108,94,,3,4T,0,2
54WN00213,54,2,4245,1,23,230,2995,1,11,32,1,5,66,126,1,4,06,1,62,15,03,08,08,038,12,3,3,1,28,,,,,11,417,1,1,,1,,1,108,94,,2,12,0,4
54WN00214,54,1,4246,1,19,190,2560,1,11,29,3,6,66,126,1,7,13,1,76,12,03,11,09,031,12,2,2,1,37,,,,,11,516,3,3,,1,1,1,137,110,,3,57,0,4
54WN00215,54,2,4248,1,19,190,2968,1,11,43,1,5,67,127,1,3,07,6,62,10,04,12,09,022,15,2,2,1,28,,,,,11,405,1,1,,1,,5,122,106,,3,3X,0,4
54WN00216,54,1,4249,1,23,230,2540,1,11,17,3,6,67,127,1,7,11,1,61,10,05,11,09,033,14,2,2,1,36,,,,,11,405,3,3,23,1,1,5,123,96,,1,,0,4
54WN00217,54,2,4251,1,34,340,2687,1,11,36,1,6,65,125,1,4,09,1,70,09,03,05,06,036,12,1,2,2,35,,,1,,11,474,1,1,34,1,,1,140,108,,1,,0,4
54WN00218,54,1,4252,1,63,580,2768,1,11,,5,5,67,127,1,6,12,3,34,12,03,12,14,026,13,2,2,1,32,,,,,11,189,5,2,,6,1,5,104,100,,3,10,0,4
54WN00219,54,2,4253,1,63,580,2768,1,11,,5,5,67,127,1,3,05,1,62,09,06,10,09,032,14,2,2,1,29,,,,,11,414,5,2,,6,,5,128,94,,2,10,0,4
54WN00220,54,1,4254,1,21,210,3341,1,11,27,5,3,67,127,1,7,08,1,80,11,07,09,08,027,14,1,2,2,26,,,,,11,551,5,2,,1,1,5,129,100,,3,10,0,3
54WN00221,54,2,4255,1,21,210,3341,1,11,27,5,3,67,127,1,3,04,1,71,11,03,07,07,036,10,2,2,1,30,2,5,2,,11,488,5,2,21,1,,5,141,90,,1,,0,3
54WN00222,54,2,4256,1,20,200,2845,1,11,26,1,5,65,125,1,3,05,1,63,10,03,07,09,041,10,2,2,1,33,1,8,1,,11,416,1,1,20,1,,1,138,110,,1,,0,4
54WN00223,54,2,4258,1,32,320,3235,1,11,25,5,4,67,127,1,1,06,1,56,10,06,08,09,030,12,1,2,2,28,,,,,11,367,5,2,,1,,5,120,94,,2,10,0,4
54WN00224,54,2,4259,1,32,320,3235,1,11,25,5,4,67,127,1,1,06,1,54,11,04,09,09,033,12,1,2,2,35,0,0,1,,11,361,5,2,32,1,,5,123,82,,1,,0,4
54WN00225,54,2,4260,1,24,240,2869,1,11,16,1,5,65,125,1,1,05,1,80,09,03,05,05,044,12,2,2,1,30,0,0,2,,11,555,1,1,24,1,,1,149,106,,1,,0,4
54WN00226,54,1,4261,1,63,620,3015,1,11,,5,5,67,127,1,7,09,1,64,15,03,09,11,029,13,1,2,2,32,,,,,11,447,5,2,,6,1,5,112,72,,3,10,0,4
54WN00227,54,1,4262,1,63,620,3015,1,11,,5,5,67,127,1,7,05,1,60,09,04,10,11,034,14,2,2,1,31,,,,,11,406,5,2,,6,1,5,138,84,,3,10,0,4
54WN00228,54,1,4263,1,23,230,3137,1,11,28,3,4,65,125,1,7,12,1,77,14,03,09,09,028,14,2,3,2,33,,,,,11,542,3,3,,1,2,1,126,92,,3,10,0,4
54WN00229,54,1,4264,1,23,230,3137,1,11,28,4,4,67,127,1,7,07,1,65,08,05,09,09,032,12,1,2,2,31,2,2,,,11,455,3,3,23,1,4,5,138,72,,1,,0,4
54WN00230,54,2,4265,1,24,240,3299,1,11,28,1,3,65,125,1,3,07,1,55,13,03,09,10,035,12,1,2,2,37,,,,,11,355,1,1,,1,,1,114,106,,2,10,0,3
54WN00231,54,1,4266,1,24,240,3081,1,11,16,1,4,64,124,1,7,06,1,84,15,04,06,07,044,11,2,2,1,33,,,,,11,569,1,1,,1,2,1,123,134,,3,12,0,4
54WN00232,54,1,4268,1,63,580,3448,1,11,,1,3,64,124,1,7,05,6,81,12,03,07,09,039,12,2,3,2,34,,,,,11,553,1,1,,6,3,1,138,124,,3,10,0,3
54WN00233,54,1,4269,1,32,321,3428,1,11,24,1,3,64,124,1,4,08,1,76,14,03,08,08,040,12,2,2,1,34,1,2,,,11,523,1,1,32,1,5,1,126,112,,1,,0,3
54WN00234,54,1,4271,1,32,321,3590,1,11,24,3,3,78,138,1,2,11,2,73,14,03,09,10,030,13,2,2,1,33,,,,,11,454,3,3,32,1,1,7,119,104,,1,,0,3
