UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,BELLY,JAW,WNWT,F,N,T,C,L,C4445,SIDE,THIGH,THSCO,DENSITY,HAIR,WOOL,C53,ADG,C5758,C5960,LBRD,TBRE,CTBR,LNDAM,TM,PENIS,BAND,IDX,BRWT,ABN,DISP,CULLFOR,C79,CADAM_25
51WN01925,51,1,6521,4,07,072,3052,4,40,12,5,6,51,111,1,4,07,1,81,07,03,08,09,034,22,3,4,3,42,1,2,,618,31,00,40,5,2,,1,5,5,175,124,,1,,0,4
51WN01926,51,2,6523,4,17,112,1198,5,48,13,3,4,51,111,1,1,03,1,86,12,03,08,08,043,33,4,6,4,45,2,3,,699,31,03,40,3,3,,1,,5,149,84,,2,76,0,4
51WN01927,51,2,6524,4,62,101,0814,5,48,,5,5,51,111,1,3,06,1,69,11,03,07,09,045,22,4,5,3,44,2,3,,528,31,00,40,5,2,,5,,5,148,104,,1,,0,4
51WN01928,51,2,6525,4,62,101,0814,5,48,,5,5,51,111,1,1,07,1,63,10,03,09,11,028,33,3,5,3,44,2,2,,488,31,00,40,5,2,,5,,5,141,88,,1,,0,4
51WN01929,51,2,6526,4,62,131,4149,4,40,,5,3,51,111,1,1,05,1,62,11,03,07,10,038,22,3,4,2,46,2,2,,470,31,00,40,5,2,,5,,5,139,98,,1,,0,3
51WN01930,51,1,6527,4,62,131,4149,4,40,,5,3,51,111,1,7,07,1,83,08,03,07,10,037,22,3,4,2,29,1,2,,649,31,00,40,5,2,,5,4,5,173,110,,3,37,0,3
51WN01931,51,2,6528,4,14,041,0948,5,48,17,5,5,51,111,1,1,09,1,61,09,03,07,11,041,22,4,5,3,46,2,2,,463,31,00,40,5,2,,1,,5,157,96,,1,,0,4
51WN01932,51,1,6529,4,14,041,0948,5,48,17,5,5,51,111,1,5,09,1,71,05,03,07,10,029,22,2,3,2,44,2,2,,546,31,00,40,5,2,,1,2,5,175,104,,3,36,0,4
51WN01933,51,1,6530,4,62,161,5042,4,40,,1,2,51,111,1,7,07,1,89,09,03,07,10,040,22,3,4,3,44,1,3,,688,31,,40,1,1,,5,3,5,168,126,,3,37,0,2
51WN01934,51,2,6531,4,17,112,0238,5,48,02,1,7,51,111,1,1,06,1,96,09,04,05,06,039,22,3,4,2,37,2,3,,744,31,00,40,1,1,,1,,5,159,134,,1,,0,5
51WN01935,51,2,6532,4,12,021,1520,5,48,08,1,3,51,111,1,1,06,1,79,09,03,05,08,045,22,3,4,3,40,1,3,,614,31,,40,1,1,,1,,5,157,108,,1,,0,3
51WN01936,51,2,6533,4,06,062,2890,4,40,12,1,7,51,111,1,1,07,1,82,10,05,06,06,038,22,3,4,2,40,4,3,,638,31,02,40,1,1,,1,,5,139,112,,2,13,0,5
51WN01937,51,2,6534,4,18,122,4795,4,40,16,1,2,51,111,1,1,05,1,66,09,03,06,08,044,33,3,5,3,42,2,2,,524,31,02,40,1,1,,1,,5,142,78,,2,74,0,2
51WN01938,51,1,6535,4,04,042,3042,4,40,19,1,6,51,111,1,1,04,1,94,11,03,05,06,051,22,5,6,3,40,2,3,,728,31,08,40,1,1,,1,3,5,164,132,,1,,0,4
51WN01939,51,1,6537,4,12,021,1595,5,48,02,3,2,50,110,1,2,07,1,86,07,03,07,08,036,22,3,4,2,41,2,2,,715,32,00,40,3,3,,1,3,5,168,74,,1,,0,2
51WN01940,51,1,6538,4,08,082,3928,4,40,19,3,4,50,110,1,4,06,1,75,09,03,07,08,047,33,3,5,3,43,1,2,,587,32,10,40,3,3,,1,3,5,158,104,,1,,0,4
51WN01941,51,1,6540,4,18,122,1115,5,48,04,1,4,50,110,1,4,09,1,100,05,03,06,07,039,22,3,4,2,45,2,2,,800,32,00,40,1,1,,1,1,5,190,120,,3,30,0,4
51WN01942,51,1,6541,4,03,032,3149,4,40,09,5,6,50,110,1,5,07,1,53,13,03,11,14,027,22,3,4,2,43,1,2,,393,32,16,40,5,2,,1,1,5,125,98,,3,50,0,4
51WN01943,51,2,6542,4,03,032,3149,4,40,09,5,6,50,110,1,1,06,1,68,12,03,07,08,031,33,2,4,3,43,1,2,,538,32,16,40,5,2,,1,,5,132,88,,2,10,0,4
51WN01944,51,1,6543,4,62,132,0289,5,48,,1,7,50,110,1,7,06,1,94,07,03,06,08,036,22,2,3,2,46,2,2,,753,32,,40,1,1,,5,1,5,174,112,,3,37,0,5
51WN01945,51,2,6544,4,62,141,2924,4,40,,5,6,50,110,1,1,07,1,47,14,03,11,15,036,22,3,4,2,38,1,2,,349,32,,40,5,2,,5,,5,122,86,,2,10,0,4
51WN01946,51,2,6545,4,62,141,2924,4,40,,5,6,50,110,1,1,07,1,44,09,03,09,13,037,11,4,4,1,40,3,2,,327,32,,40,5,2,,5,,5,139,80,,2,10,0,4
51WN01947,51,1,6546,4,62,081,0297,5,48,,3,7,50,110,1,1,06,1,105,09,03,07,07,038,33,2,4,3,38,3,3,,833,32,,40,3,3,,5,2,5,174,134,,1,,0,5
51WN01948,51,2,6548,4,11,011,0899,5,48,06,5,5,50,110,1,1,07,1,69,08,03,07,09,035,22,3,4,2,44,3,2,,542,32,00,40,5,2,,1,,5,158,94,,1,,0,4
51WN01949,51,2,6549,4,11,011,0899,5,48,06,5,5,50,110,1,1,05,1,74,09,03,06,08,039,22,3,4,3,33,2,3,,571,32,00,40,5,2,,1,,5,158,112,,1,,0,4
51WN01950,51,2,6551,4,15,051,1647,5,48,14,3,2,50,110,1,1,08,1,56,08,03,07,08,035,22,4,5,3,44,2,2,,456,32,00,40,3,3,,1,,5,131,58,,1,,0,2
51WN01951,51,1,6554,4,62,142,1390,5,48,,5,4,50,110,1,4,05,1,87,11,03,07,10,040,22,3,4,2,46,2,2,,700,32,,40,5,2,,5,5,5,165,100,,1,,0,4
51WN01952,51,2,6555,4,62,142,1390,5,48,,5,4,50,110,1,1,05,1,46,13,03,13,15,034,22,2,3,2,40,1,2,,329,32,,40,5,2,,5,,5,125,98,,3,50,0,4
51WN01953,51,1,6556,4,18,122,1085,5,48,07,5,4,50,110,1,7,05,1,66,09,03,08,10,040,22,5,6,3,35,2,3,,522,32,00,40,5,2,,1,2,5,154,86,,3,37,0,4
51WN01954,51,2,6557,4,18,122,1085,5,48,07,5,4,50,110,1,1,04,1,63,09,03,08,09,051,33,4,6,3,42,2,3,,485,32,00,40,5,2,,1,,5,157,96,,2,76,0,4
51WN01955,51,1,6563,4,04,042,4460,4,40,20,1,3,50,110,1,4,09,1,76,07,03,09,11,034,11,4,4,1,40,4,2,,587,32,03,40,1,1,,1,3,5,169,114,,1,,0,3
51WN01956,51,2,6564,4,13,031,1184,5,48,10,1,4,50,110,1,1,06,1,62,12,03,08,11,035,22,3,4,2,41,1,2,,445,32,00,40,1,1,,1,,5,128,130,,2,50,0,4
51WN01957,51,2,6565,4,62,162,4324,4,40,,1,3,50,110,1,1,07,1,78,11,03,06,08,036,22,3,4,2,40,1,2,,611,32,00,40,1,1,,5,,5,138,108,,1,,0,3
51WN01958,51,2,6566,4,15,051,1636,5,48,01,1,2,50,110,1,3,06,1,69,09,05,08,07,037,22,2,3,2,32,2,2,,535,32,00,40,1,1,,1,,5,138,102,,2,36,0,2
51WN01959,51,2,6567,4,06,062,3523,4,40,16,3,5,50,110,1,1,06,1,62,09,04,08,07,039,33,2,4,3,41,2,2,,487,32,03,40,3,3,,1,,5,133,84,,1,,0,4
51WN01960,51,2,6568,4,05,052,4405,4,40,17,1,3,50,110,1,1,03,1,64,12,03,07,07,044,22,3,4,2,41,2,2,,511,32,15,40,1,1,,1,,5,127,78,,1,,0,3
51WN01961,51,1,6569,4,00,092,4845,4,40,,1,2,50,110,2,1,06,1,61,09,04,08,08,031,22,2,3,2,33,1,2,,485,32,08,40,1,1,,0,1,5,125,76,,3,17,0,2
51WN01962,51,2,6571,4,08,082,3507,4,40,17,3,5,49,109,1,1,05,1,55,13,03,09,11,041,22,4,5,3,47,1,2,,420,33,05,40,3,3,,1,,5,122,92,,1,,0,4
51WN01963,51,1,6572,4,62,101,0584,5,48,,5,6,49,109,1,1,07,1,71,13,03,08,11,031,22,2,3,2,36,2,2,,576,33,,40,5,2,,5,2,5,136,82,,1,,0,4
51WN01964,51,2,6573,4,62,101,0584,5,48,,5,6,49,109,1,4,04,1,79,10,03,07,09,043,22,3,4,3,35,2,2,,629,33,,40,5,2,,5,,5,162,104,,2,36,0,4
51WN01965,51,1,6574,4,17,112,4510,4,40,15,1,2,49,109,1,1,07,1,68,06,03,08,12,033,11,4,4,1,44,2,2,,523,33,02,40,1,1,,1,1,5,167,110,,3,14,0,2
51WN01966,51,1,6575,4,62,172,4455,4,40,,1,3,49,109,1,4,06,1,81,11,03,07,09,041,22,2,3,2,40,2,2,,648,33,02,40,1,1,,5,4,5,148,104,,1,,0,3
51WN01967,51,1,6576,4,07,072,4542,4,40,27,1,2,49,109,1,4,07,1,82,08,03,06,09,035,22,3,4,3,45,2,2,,642,33,12,40,1,1,,1,3,5,168,120,,1,,0,2
51WN01968,51,2,6577,4,02,022,3362,4,40,21,1,5,49,109,1,1,05,1,75,11,03,06,06,042,22,3,4,2,43,2,2,,594,33,07,40,1,1,,1,,5,140,102,,1,,0,4
51WN01969,51,2,6579,4,62,151,4937,4,40,,3,2,49,109,1,1,07,1,64,08,03,09,10,034,33,3,5,4,44,3,2,,523,33,00,40,3,3,,5,,5,144,70,,1,,0,2
51WN01970,51,1,6580,4,62,131,3388,4,40,,5,5,49,109,1,7,05,1,76,11,03,07,09,033,22,5,6,2,46,2,2,,611,33,00,40,5,2,,5,3,5,147,94,,3,37,0,4
51WN01971,51,2,6581,4,62,131,3388,4,40,,5,5,49,109,1,1,09,1,65,08,03,07,10,034,22,3,4,2,42,2,2,,517,33,00,40,5,2,,5,,5,155,86,,1,,0,4
51WN01972,51,1,6582,4,07,072,3654,4,40,25,1,4,49,109,1,4,06,1,81,12,03,05,07,038,22,2,3,2,37,,,,626,,21,40,1,1,,1,2,5,142,128,,3,12,0,4
51WN01973,51,1,6583,4,03,032,4546,4,40,22,1,2,49,109,1,1,10,1,83,12,03,07,09,025,22,2,3,2,45,1,2,,661,33,08,40,1,1,,1,2,5,141,110,,3,31,0,2
51WN01974,51,2,6584,4,62,151,3417,4,40,,1,5,49,109,1,1,05,1,88,12,03,04,06,045,33,3,5,3,41,2,2,,701,33,,40,1,1,,5,,5,144,116,,1,,0,4
51WN01975,51,1,6586,4,13,031,1212,5,48,08,5,4,49,109,1,4,06,1,69,09,03,08,10,037,22,3,4,3,40,2,3,,543,33,00,40,5,2,,1,3,5,157,98,,1,,0,4
51WN01976,51,2,6587,4,13,031,1212,5,48,08,5,4,49,109,1,1,06,1,71,10,03,07,10,042,33,3,5,3,42,1,2,,552,33,00,40,5,2,,1,,5,158,108,,1,,0,4
51WN01977,51,1,6589,4,03,032,3391,4,40,14,1,5,49,109,1,4,06,1,94,12,03,06,05,033,22,3,4,2,42,1,2,,772,33,02,40,1,1,,1,4,5,143,98,,1,,0,4
51WN01978,51,2,6590,4,12,021,1187,5,48,10,5,4,49,109,1,1,05,1,68,06,03,07,09,036,33,3,5,3,38,3,3,,534,33,00,40,5,2,,1,,5,169,98,,1,,0,4
51WN01979,51,2,6591,4,12,021,1187,5,48,10,5,4,49,109,1,1,07,1,63,09,03,09,10,034,33,4,6,4,37,3,3,,501,33,00,40,5,2,,1,,5,151,84,,1,,0,4
51WN01980,51,2,6592,4,16,102,2970,4,40,17,1,6,49,109,1,1,06,1,89,09,03,06,06,039,33,3,5,3,36,1,2,,695,33,10,40,1,1,,1,,5,161,132,,1,,0,4
51WN01981,51,1,6593,4,08,082,4718,4,40,28,1,2,49,109,3,1,06,1,78,13,03,06,08,043,22,4,5,2,40,2,2,,617,33,23,40,1,1,,1,2,5,142,108,,3,10,0,2
51WN01982,51,1,6594,4,62,172,3762,4,40,,1,4,49,109,1,4,06,1,107,11,03,05,08,050,22,5,6,4,51,2,3,,855,33,,40,1,1,,5,2,5,177,138,,1,,0,4
51WN01983,51,2,6595,4,62,151,3720,4,40,,5,4,48,108,1,1,04,1,62,13,03,07,09,039,44,3,6,5,43,2,2,,511,34,,40,5,2,,5,,5,128,68,,1,,0,4
51WN01984,51,1,6596,4,62,151,3720,4,40,,5,4,48,108,1,5,06,1,62,13,03,11,11,029,22,3,4,2,42,2,2,,496,34,,40,5,2,,5,1,5,126,84,,3,50,0,4
51WN01985,51,1,6597,4,04,042,3023,4,40,17,5,6,48,108,1,1,07,1,51,13,03,10,13,036,22,3,4,2,50,1,2,,372,34,03,40,5,2,,1,1,5,130,108,,1,,0,4
51WN01986,51,2,6598,4,04,042,3023,4,40,17,5,6,48,108,1,1,05,1,68,12,03,08,09,033,22,4,5,3,44,2,2,,551,34,03,40,5,2,,1,,5,139,85,,1,,0,4
51WN01987,51,1,6600,4,17,112,0280,5,48,05,3,7,48,108,1,4,06,1,103,07,03,05,08,048,22,2,3,2,44,2,2,,831,34,00,40,3,3,,1,2,5,194,132,,1,,0,5
51WN01988,51,1,6601,4,06,062,3257,4,40,18,1,5,48,108,1,1,05,1,80,13,06,07,06,037,33,2,4,3,29,2,2,,620,34,07,40,1,1,,1,4,5,120,130,,3,10,0,4
51WN01989,51,1,6602,4,13,031,0985,5,48,12,5,5,48,108,1,4,07,1,61,12,03,08,12,037,22,2,3,2,48,2,2,,467,34,00,40,5,2,,1,1,5,141,106,,1,,0,4
51WN01990,51,2,6603,4,13,031,0985,5,48,12,5,5,48,108,3,1,06,1,53,09,03,07,10,041,22,3,4,3,45,2,2,,398,34,00,40,5,2,,1,,5,146,100,1,2,01,0,4
51WN01991,51,2,6604,4,15,051,1438,5,48,04,1,3,48,108,1,1,04,1,74,09,05,07,08,044,22,3,4,2,33,2,2,,572,34,00,40,1,1,,1,,5,144,122,,2,53,0,3
51WN01992,51,2,6605,4,04,042,3797,4,40,16,5,4,48,108,1,5,05,1,70,12,03,06,08,046,22,3,4,2,40,2,2,,565,34,15,40,5,2,,1,,5,147,90,,2,36,0,4
51WN01993,51,2,6606,4,04,042,3797,4,40,16,5,4,48,108,1,1,04,1,55,06,02,06,12,038,22,4,5,3,40,2,2,,422,34,15,40,5,2,,1,,5,171,94,,2,76,0,4
51WN01994,51,1,6608,4,03,032,3108,4,40,08,3,6,48,108,1,1,07,1,75,10,03,08,10,035,33,4,6,3,39,2,3,,589,34,07,40,3,3,,1,2,5,148,114,,1,,0,4
51WN01995,51,1,6609,4,12,021,1236,5,48,09,5,4,48,108,1,7,06,1,69,08,03,07,10,041,33,2,4,3,42,3,3,,563,34,00,40,5,2,,1,2,5,166,82,,3,37,0,4
51WN01996,51,2,6610,4,12,021,1236,5,48,09,5,4,48,108,2,1,07,1,70,09,03,07,09,041,44,3,6,4,38,3,3,,581,34,00,40,5,2,,1,,5,160,72,,2,76,0,4
51WN01997,51,1,6611,4,17,112,0933,5,48,03,3,5,48,108,1,1,05,1,85,13,03,06,07,041,22,3,4,2,40,2,3,,678,34,00,40,3,3,,1,4,5,138,118,,1,,0,4
51WN01998,51,2,6612,4,07,072,3088,4,40,12,1,6,48,108,1,1,06,1,75,14,03,06,06,041,33,4,6,3,43,1,2,,609,34,01,40,1,1,,1,,5,122,92,,1,,0,4
51WN01999,51,1,6613,4,15,051,0759,5,48,,1,5,48,108,1,7,06,1,81,07,03,07,08,038,22,2,3,2,35,2,2,,644,,00,40,1,1,,1,3,5,164,115,,3,37,0,4
51WN02000,51,1,6614,4,00,092,0690,5,48,,5,6,48,108,1,1,06,1,83,09,03,06,09,039,11,3,3,1,38,1,2,,670,34,00,40,5,2,,0,2,5,168,106,,3,17,0,4
51WN02001,51,2,6615,4,00,092,0690,5,48,,5,6,48,108,1,1,07,1,68,09,03,08,10,029,22,3,4,2,35,1,2,,554,34,00,40,5,2,,0,,5,150,82,,2,10,0,4
51WN02002,51,2,6616,4,11,011,1493,5,48,05,1,3,40,100,1,1,06,1,45,12,03,10,14,038,22,3,4,2,39,,,,340,,00,40,1,1,,1,,1,124,110,,2,10,0,3
51WN02003,51,2,6617,4,04,042,2265,4,40,16,3,9,47,107,1,1,05,1,71,09,03,06,07,049,22,4,5,3,34,,,,591,,01,40,3,3,,1,,5,153,78,,1,,0,5
51WN02004,51,2,6619,4,00,092,0254,5,48,,5,7,47,107,1,5,08,1,54,07,03,08,09,029,22,3,4,2,47,,,,426,,00,40,5,2,,0,,5,144,84,,2,36,0,5
51WN02005,51,1,6620,4,00,092,0254,5,48,,5,7,47,107,2,5,07,1,88,10,03,05,08,037,22,2,3,2,47,,,,729,,00,40,5,2,,0,5,5,164,100,,3,17,0,5
51WN02006,51,2,6621,4,62,091,0316,5,48,,1,7,47,107,1,1,06,1,86,11,03,06,06,037,22,4,5,3,44,,,,697,,,40,1,1,,5,,5,143,114,,1,,0,5
51WN02007,51,1,6622,4,03,032,3001,4,40,10,5,6,47,107,1,1,06,1,76,07,03,07,08,040,44,3,6,4,45,,,,626,,20,40,5,2,,1,3,5,172,90,,3,74,0,4
51WN02008,51,1,6623,4,03,032,3001,4,40,10,5,6,47,107,2,2,07,1,64,10,03,07,10,031,33,3,5,3,42,,,,510,,20,40,5,2,,1,1,5,144,94,,1,,0,4
51WN02009,51,1,6624,4,62,121,4765,4,40,,1,2,47,107,1,1,08,1,62,11,03,08,09,032,22,2,3,2,42,,,,507,,,40,1,1,,5,1,5,125,78,,3,50,0,2
51WN02010,51,2,6626,4,04,042,3075,4,40,24,5,6,47,107,1,1,07,1,69,06,03,08,10,041,22,3,4,2,42,,,,570,,17,40,5,2,,1,,5,181,80,,1,,0,4
51WN02011,51,1,6627,4,04,042,3075,4,40,24,5,6,47,107,1,1,05,1,66,09,03,07,10,031,22,2,3,2,38,,,,531,,17,40,5,2,,1,1,5,155,92,,3,30,0,4
51WN02012,51,2,6628,4,17,112,5030,4,40,16,1,2,47,107,1,1,06,1,78,07,03,07,09,034,33,4,6,3,38,,,,639,,02,40,1,1,,1,,5,165,96,,1,,0,2
51WN02013,51,1,6629,4,16,102,3870,4,40,10,1,4,46,106,1,4,07,1,78,12,05,08,08,035,22,3,4,2,35,,,,642,,05,40,1,1,,1,3,5,130,100,,6,,0,4
51WN02014,51,1,6630,4,03,032,3529,4,40,14,1,5,46,106,1,4,07,1,100,13,06,07,06,042,11,3,3,1,33,,,,821,,03,40,1,1,,1,1,5,144,130,,3,13,0,4
51WN02015,51,1,6631,4,04,042,2785,4,40,04,1,7,46,106,1,1,04,1,93,11,03,05,07,049,33,5,7,3,37,,,,774,,02,40,1,1,,1,5,5,162,110,,1,,0,5
51WN02016,51,1,6632,4,04,042,4076,4,40,26,1,3,46,106,1,4,07,1,75,10,03,07,09,037,11,4,4,1,37,,,,599,,19,40,1,1,,1,1,5,152,115,,1,,0,3
51WN02017,51,1,6633,4,62,171,3404,4,40,,1,5,46,106,1,4,06,1,95,12,03,06,08,042,22,4,5,2,37,,,,783,,01,40,1,1,,5,3,5,156,120,,1,,0,4
51WN02018,51,1,6634,4,14,041,1607,5,48,11,1,2,45,105,1,1,07,1,77,06,03,09,09,035,22,2,3,2,45,,,,614,,00,40,1,1,,1,2,5,171,125,,1,,0,2
51WN02019,51,1,6635,4,12,021,1480,5,48,10,1,3,45,105,1,4,07,1,77,07,03,08,07,043,22,2,3,2,43,,,,633,,00,40,1,1,,1,1,5,164,105,,3,36,0,3
51WN02020,51,1,6636,4,06,062,3335,4,40,20,1,5,45,105,1,1,07,1,76,06,03,08,10,033,22,2,3,2,42,,,,624,,17,40,1,1,,1,3,5,172,105,,3,10,0,4
51WN02021,51,1,6637,4,62,152,4218,4,40,,1,3,45,105,1,5,05,1,102,09,03,05,07,049,11,4,4,1,40,,,,838,,,40,1,1,,5,2,5,181,140,,3,36,0,3
51WN02022,51,2,6638,4,04,042,4014,4,40,26,1,3,45,105,1,1,06,1,46,11,03,11,15,029,22,2,3,2,46,,,,333,,16,40,1,1,,1,,5,130,110,,1,,0,3
51WN02023,51,1,6639,4,12,021,1553,5,48,07,1,3,44,104,1,4,07,1,87,07,03,07,08,041,33,3,5,3,42,,,,735,,00,40,1,1,,1,1,5,175,106,,1,,0,3
51WN02024,51,2,6640,4,01,012,4289,4,40,27,1,3,44,104,1,1,05,1,75,08,03,06,08,041,22,3,4,2,47,,,,635,,23,40,1,1,,1,,5,163,90,,1,,0,3
51WN02025,51,2,6642,4,09,092,4566,4,40,18,3,2,44,104,1,1,06,1,60,10,03,08,09,039,22,2,3,2,38,,,,504,,04,40,3,3,,1,,5,137,76,,1,,0,2
51WN02026,51,2,6643,4,16,102,4489,4,40,10,1,2,43,103,1,1,06,1,53,07,03,09,09,033,22,3,4,3,40,,,,431,,04,40,1,1,,1,,5,140,86,,1,,0,2
51WN02027,51,2,6644,4,62,181,0471,5,48,,5,6,43,103,1,1,06,1,62,07,03,09,09,031,33,2,4,3,46,,,,515,,,40,5,2,,5,,5,155,90,,2,70,0,4
51WN02028,51,1,6645,4,62,181,0471,5,48,,5,6,43,103,1,6,07,1,66,11,03,09,10,031,22,3,4,2,40,,,,544,,,40,5,2,,5,1,5,141,100,,3,36,0,4
51WN02029,51,2,6646,4,03,032,2748,4,40,11,5,7,43,103,1,1,07,1,78,08,03,07,07,029,22,3,4,2,47,,,,680,,08,40,5,2,,1,,5,162,80,,1,,0,5
51WN02030,51,1,6647,4,03,032,2748,4,40,11,5,7,43,103,1,4,06,1,73,12,03,07,09,034,22,4,5,3,40,,,,621,,08,40,5,2,,1,2,5,145,90,,1,,0,5
51WN02031,51,1,6648,4,62,162,0875,5,48,,5,5,43,103,1,6,09,1,76,08,03,08,09,031,22,2,3,2,40,,,,621,,00,40,5,2,,5,5,5,163,120,,3,36,0,4
51WN02032,51,1,6649,4,62,162,0875,5,48,,5,5,43,103,1,5,09,1,74,07,03,07,10,035,22,3,4,2,41,,,,602,,00,40,5,2,,5,3,5,171,120,,1,,0,4
51WN02033,51,1,6650,4,04,042,4612,4,40,13,1,2,41,101,1,4,05,1,59,07,03,08,10,034,22,3,4,2,37,,,,495,,07,40,1,1,,1,1,5,152,90,,1,,0,2
51WN02034,51,1,6651,4,01,012,4638,4,40,32,1,2,40,100,1,1,07,1,73,11,03,09,10,043,22,4,5,3,40,,,,640,,23,40,1,1,,1,2,5,149,90,,3,76,0,2
51WN02035,51,2,6652,4,62,121,3367,4,40,,1,5,40,100,1,1,05,1,77,11,05,07,06,037,22,3,4,2,36,,,,666,,,40,1,1,,5,,5,129,104,,2,10,0,4
51WN02036,51,1,6653,4,16,102,4882,4,40,12,1,2,40,100,1,4,06,1,68,13,03,07,09,035,22,3,4,2,41,,,,578,,09,40,1,1,,1,2,5,129,102,,1,,0,2
51WN02037,51,1,6654,4,18,122,1076,5,48,07,1,4,40,100,1,4,06,1,82,14,04,07,10,047,33,3,5,3,28,,,,710,,00,40,1,1,,1,2,5,141,110,,3,10,0,4
51WN02038,51,2,6655,4,04,042,4940,4,40,37,1,2,40,100,1,1,07,1,63,12,03,07,10,049,44,5,8,4,35,,,,550,,16,40,1,1,,1,,5,147,80,,2,74,0,2
51WN02039,51,2,6656,4,62,151,3611,4,40,,5,5,39,99,1,3,06,1,57,12,03,08,11,032,33,3,5,4,41,,,,489,,00,40,5,2,,5,,5,132,86,,2,36,0,4
51WN02040,51,2,6657,4,62,151,3611,4,40,,5,5,39,99,1,3,06,1,46,15,03,11,13,029,11,2,2,1,47,,,,378,,00,40,5,2,,5,,5,110,86,,2,10,0,4
51WN02041,51,2,6658,4,62,152,4134,4,40,,1,3,39,99,1,1,05,1,58,12,03,08,09,045,22,5,6,4,44,,,,495,,,40,1,1,,5,,5,127,90,,2,10,0,3
51WN02042,51,2,6659,4,16,102,3272,4,40,18,1,5,38,98,1,1,06,1,72,07,03,08,09,038,11,4,4,1,40,,,,645,,13,40,1,1,,1,,5,166,88,,1,,0,4
51WN02043,51,2,6660,4,07,072,4177,4,40,34,1,3,36,96,1,1,05,1,62,14,03,07,08,042,33,2,4,3,44,,,,535,,18,40,1,1,,1,,5,126,106,,2,12,0,3
51WN02044,51,2,6661,4,62,111,1332,5,48,,5,4,36,96,1,5,07,1,66,13,03,10,10,028,22,2,3,2,43,,,,590,,,40,5,2,,5,,5,141,94,,2,36,0,4
51WN02045,51,1,6662,4,62,111,1332,5,48,,5,4,36,96,1,5,09,1,78,08,03,08,10,027,22,3,4,2,47,,,,700,,,40,5,2,,5,3,5,167,108,,3,36,0,4
51WN02046,51,2,6664,4,62,101,4889,4,40,,1,2,33,93,1,1,07,1,65,10,03,06,09,033,33,2,4,3,43,,,,583,,00,40,1,1,,5,,5,138,108,,2,10,0,2
51WN02047,51,1,6665,4,06,062,4577,4,40,16,1,2,32,92,1,1,06,1,45,14,03,10,12,037,22,3,4,2,40,,,,402,,11,40,1,1,,1,2,5,115,80,,3,10,0,2
51WN02048,51,1,6666,4,62,181,4828,4,40,,1,2,31,91,1,5,05,1,81,08,03,06,08,039,22,3,4,2,34,,,,760,,00,40,1,1,,5,3,5,167,118,,3,36,0,2
51WN02049,51,2,1731,5,90,322,4800,4,40,,1,2,74,134,1,1,06,1,84,10,03,05,07,046,33,2,4,3,45,1,3,,552,08,00,48,1,1,,8,,1,144,100,,1,,0,2
51WN02050,51,2,1732,5,90,322,4714,4,40,,1,2,75,135,1,1,06,1,56,09,03,09,12,033,22,3,4,2,42,1,2,,354,07,00,48,1,1,,8,,1,125,82,,2,10,0,2
51WN02051,51,1,1733,5,12,362,4370,9,81,00,1,6,71,131,1,4,05,1,98,09,03,04,07,051,22,3,4,2,46,2,3,,661,11,,48,1,1,,8,2,1,168,114,,3,10,0,4
51WN02052,51,2,1734,5,12,362,4250,9,81,00,1,7,71,131,1,1,05,1,86,09,03,04,06,048,33,3,5,3,39,2,3,,569,11,,48,1,1,,8,,1,151,114,,1,,0,5
51WN02053,51,1,1735,5,90,322,1648,5,48,,1,2,70,130,1,4,07,1,86,13,03,06,09,036,22,2,3,2,41,2,2,,577,12,00,48,1,1,,8,3,1,132,110,,3,10,0,2
51WN02054,51,2,1736,5,90,322,1155,5,48,,5,4,72,132,1,1,05,1,62,09,03,07,10,048,22,3,4,2,40,2,3,,385,10,00,48,5,2,,8,,3,146,112,,3,66,0,4
51WN02055,51,2,1737,5,90,322,1155,5,48,,5,4,72,132,1,1,06,1,98,07,03,03,05,035,22,2,3,2,46,3,2,,650,10,00,48,5,2,,8,,3,169,122,,3,67,0,4
51WN02056,51,1,1738,5,90,322,1047,5,48,,1,4,69,129,1,5,06,1,81,07,03,07,09,033,33,3,5,3,44,2,3,,498,13,00,48,1,1,,8,2,1,154,168,,3,36,0,4
51WN02057,51,2,1739,5,90,322,1056,5,48,,5,4,71,131,1,1,05,1,84,11,03,06,08,038,33,3,5,3,46,2,3,,545,11,00,48,5,2,,8,,3,146,126,,2,76,0,4
51WN02058,51,2,1740,5,90,322,1056,5,48,,5,4,71,131,3,1,07,1,100,05,03,05,06,033,22,3,4,2,47,1,2,,667,11,00,48,5,2,,8,,3,183,126,,2,40,0,4
51WN02059,51,1,1742,5,90,322,1081,5,48,,3,4,69,129,1,4,05,1,98,09,03,04,04,047,33,3,5,3,43,2,2,,676,13,00,48,3,3,,8,1,3,162,108,,1,,0,4
51WN02060,51,2,1743,5,12,362,4384,9,81,00,1,6,67,127,1,1,07,1,94,09,03,05,09,045,22,3,4,2,40,2,3,,641,15,,48,1,1,,8,,1,166,126,,1,,0,4
51WN02061,51,1,1744,5,90,322,4296,4,40,,5,3,68,128,1,4,06,1,100,08,03,05,07,035,22,3,4,2,40,2,2,,686,14,00,48,5,2,,8,2,3,177,122,,1,,0,3
