UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,STM,JAW,WNWT,F,N,T,C,L,TIME,SIDE,THIGH,THSCO,C4950,DB2,LBRD,SIRE,SBRD,ADG,ADG6061,DINBR,LNDAM,TM,ADG67,BAND,IDX,BRWT,ABN,DISP,CADAM,TBRE,CTBR,TRT,MATRIX
68WN02723,68,2,6170,9,,210,7804,1,14,,5,3,71,131,1,1,04,1,63,08,03,09,09,042,0,2,2,1,,4,90,7821,61,408,40,,82,9,8,1,,96,,2,3,5,2,,6
68WN02724,68,3,6171,9,,210,7804,1,14,,5,3,71,131,1,1,04,1,66,11,03,08,11,050,0,2,2,1,,4,90,7821,61,417,41,,82,9,7,1,,114,,3,3,5,2,,6
68WN02725,68,2,6172,9,,190,3901,8,81,,5,3,71,131,1,1,47,2,79,09,03,09,07,042,0,2,2,1,,1,90,8397,41,519,51,,81,9,9,1,,110,,2,3,5,2,,6
68WN02726,68,2,6173,9,,190,3901,8,81,,5,3,71,131,1,1,47,1,80,08,03,09,08,043,0,2,2,1,,1,90,8397,41,536,53,,81,9,6,1,,98,,2,3,5,2,,6
68WN02727,68,3,6174,9,,150,2230,8,86,,5,4,76,136,5,1,73,2,82,07,04,08,05,041,0,4,4,1,,6,90,,70,525,52,,81,9,5,2,,106,,3,4,5,2,,8
68WN02728,68,2,6175,9,,150,2230,8,86,,5,4,76,136,5,1,73,2,78,05,03,07,06,045,0,4,4,1,,6,90,,70,496,49,,81,9,6,2,,106,,3,4,5,2,,8
68WN02729,68,3,6176,9,,050,0928,8,84,,1,4,76,136,1,1,61,2,101,08,03,06,05,051,0,5,5,1,,4,90,7856,61,654,65,,81,9,4,2,,120,,3,4,1,1,,7
68WN02730,68,2,6177,9,,170,4010,8,81,,5,3,72,132,1,1,17,2,68,07,03,09,07,038,0,2,2,1,,1,90,1390,18,447,44,,81,9,7,1,,90,,2,3,5,2,,6
68WN02731,68,3,6178,9,,170,4010,8,81,,5,3,71,131,1,4,17,1,63,10,03,11,10,035,0,2,2,1,,1,90,1390,18,414,41,,81,9,4,1,,88,,3,3,5,2,,6
68WN02732,68,2,6179,9,,080,1108,8,84,,5,4,76,136,5,1,73,2,68,03,03,09,07,039,0,4,4,1,,4,90,,70,419,41,,81,9,9,2,,110,,3,4,5,2,,7
68WN02733,68,3,6180,9,,080,1108,8,84,,5,4,76,136,5,1,73,1,90,02,03,05,05,052,0,5,5,1,,4,90,,70,581,58,,81,9,1,2,,110,,3,4,5,2,,7
68WN02734,68,3,6181,9,,230,3958,8,81,,3,3,71,131,5,1,71,2,95,06,03,06,06,035,0,2,2,1,,1,90,,70,649,64,,81,9,9,1,,100,,3,3,3,3,,6
68WN02735,68,2,6183,9,,070,0948,8,84,,1,4,76,136,5,1,73,2,95,06,03,04,05,059,0,6,7,2,,4,90,,70,607,60,,81,9,7,2,,124,,3,4,1,1,,7
68WN02736,68,2,6184,9,,260,4371,8,81,,5,3,71,131,5,1,91,2,66,09,03,09,06,033,0,2,2,1,,1,90,,90,432,43,,81,9,2,1,,94,,3,3,5,2,,6
68WN02737,68,2,6185,9,,260,4371,8,81,,5,3,71,131,5,1,91,1,63,10,03,09,08,031,0,2,2,1,,1,90,,90,420,42,,81,9,0,1,,80,,3,3,5,2,,6
68WN02738,68,3,6187,9,,190,7582,1,14,,1,3,71,131,1,1,01,1,84,07,03,09,07,037,0,2,2,1,,4,90,8397,41,547,54,,82,9,7,1,,124,,3,3,1,1,,6
68WN02739,68,2,6188,9,,220,7833,1,14,,5,3,72,132,3,1,04,2,75,09,03,08,06,049,0,2,2,1,,4,90,7546,61,489,48,,82,9,9,1,,104,,3,3,5,2,,6
68WN02740,68,2,6189,9,,220,7833,1,14,,5,3,72,132,1,1,04,1,53,10,03,10,10,040,0,2,2,1,,4,90,7546,61,330,33,,82,9,0,1,,94,,2,3,5,2,,6
68WN02741,68,3,6190,9,,010,0708,8,84,,3,4,76,136,1,1,13,1,95,06,03,07,05,046,0,4,5,2,,4,90,2006,18,619,61,,81,9,9,2,,108,,3,4,3,3,,7
68WN02742,68,3,6192,9,,050,8978,4,41,,5,4,76,136,1,1,05,1,83,08,07,08,06,050,0,4,5,2,,1,90,7856,61,524,52,,82,9,4,2,,118,,3,4,5,2,,7
68WN02743,68,3,6193,9,,050,8978,4,41,,5,4,76,136,1,1,05,2,96,05,03,08,06,048,0,5,5,1,,1,90,7856,61,625,62,,82,9,5,2,,110,,3,4,5,2,,7
68WN02744,68,3,6194,9,,210,7963,1,14,,5,3,71,131,1,1,04,1,79,09,03,09,10,035,0,2,2,1,,4,90,7821,61,518,51,,82,9,8,1,,112,,3,3,5,2,,6
68WN02745,68,3,6195,9,,210,7963,1,14,,5,3,71,131,1,1,04,1,81,08,03,08,07,042,0,2,2,1,,4,90,7821,61,531,53,,82,9,1,1,,114,,3,3,5,2,,6
68WN02746,68,3,6196,9,,030,9741,4,41,,3,4,76,136,1,1,02,2,102,08,03,06,05,045,0,3,3,1,,1,90,6242,41,657,65,,82,9,7,2,,126,,3,4,3,3,,7
68WN02747,68,3,6197,9,,040,8938,4,41,,5,4,76,136,2,1,02,1,83,08,03,08,06,045,0,3,3,1,,1,90,0021,42,543,54,,82,9,3,2,,92,,3,4,5,2,,7
68WN02748,68,3,6198,9,,040,8938,4,41,,5,4,76,136,3,1,02,1,78,09,03,09,06,047,0,4,5,2,,1,90,0021,42,510,51,,82,9,0,2,,86,,3,4,5,2,,7
68WN02749,68,2,6199,9,,120,6669,6,61,,5,4,76,136,1,1,03,1,85,07,03,08,07,056,0,5,6,2,,1,90,7966,41,551,55,,82,9,1,2,,100,,2,4,5,2,,8
68WN02750,68,2,6200,9,,120,6669,6,61,,5,4,76,136,1,1,03,4,73,07,03,08,09,051,0,4,4,1,,1,90,7966,41,459,45,,82,9,9,2,,106,,2,4,5,2,,8
68WN02751,68,2,6202,9,,080,9746,4,41,,3,4,76,136,5,1,20,2,75,03,03,06,06,056,0,3,3,1,,1,90,,70,484,48,,82,9,4,2,,92,,3,4,3,3,,7
68WN02752,68,2,6203,9,,080,9746,4,41,,4,4,68,128,5,1,20,1,52,07,03,09,11,045,0,4,4,1,,1,90,,70,333,33,,82,9,3,9,,94,,3,4,4,3,,7
68WN02753,68,2,6204,9,,020,1094,8,84,,1,4,76,136,1,1,12,1,99,10,03,07,05,052,0,3,3,1,,4,90,1332,18,647,64,,81,9,7,2,,110,,2,4,1,1,,7
68WN02754,68,2,6205,9,,050,9488,4,41,,1,4,76,136,1,1,05,2,99,09,03,06,05,050,0,4,4,1,,1,90,7856,61,641,64,,82,9,1,2,,118,,2,4,1,1,,7
68WN02755,68,2,6206,9,,160,2425,8,86,,5,4,68,128,5,1,76,2,83,04,03,06,07,047,0,4,4,1,,6,90,,70,544,54,,81,9,4,3,,134,,3,4,5,2,,8
68WN02756,68,2,6207,9,,160,2425,8,86,,5,4,68,128,5,1,76,4,76,06,03,06,08,046,0,4,4,1,,6,90,,70,498,49,,81,9,8,3,,122,,3,4,5,2,,8
68WN02757,68,2,6208,9,,030,0989,8,84,,5,4,76,136,1,1,42,1,76,09,03,09,06,047,0,4,4,1,,4,90,6242,41,484,48,,81,9,4,2,,102,,2,4,5,2,,7
68WN02758,68,2,6209,9,,030,0989,8,84,,5,4,76,136,1,1,42,1,63,08,03,09,08,046,0,3,3,1,,4,90,6242,41,391,39,,81,9,1,2,,98,,2,4,5,2,,7
68WN02759,68,2,6210,9,,260,4223,8,81,,5,3,71,131,5,1,91,2,75,10,03,07,06,040,0,2,2,1,,1,90,,90,505,50,,81,9,5,1,,88,,3,3,5,2,,6
68WN02760,68,2,6211,9,,260,4223,8,81,,5,3,71,131,5,1,91,2,77,10,03,07,07,046,0,2,2,1,,1,90,,90,513,51,,81,9,3,1,,98,,3,3,5,2,,6
68WN02761,68,2,6212,9,,070,9412,4,41,,1,4,76,136,5,1,20,1,109,05,03,04,04,056,0,3,3,1,,1,90,,70,715,71,,82,9,5,2,,118,,3,4,1,1,,7
68WN02762,68,3,6213,9,,020,9398,4,41,,1,4,76,136,1,1,08,2,98,06,03,09,05,045,0,3,3,1,,1,90,1332,18,649,64,,82,9,9,2,,98,,3,4,1,1,,7
68WN02763,68,2,6215,9,,020,9134,4,41,,1,4,76,136,1,1,08,2,78,07,03,08,05,049,0,4,4,1,,1,90,1332,18,496,49,,82,9,6,2,,106,,2,4,1,1,,7
68WN02764,68,2,6216,9,,160,2219,8,86,,5,4,75,135,5,1,73,2,81,04,03,08,05,047,0,4,5,2,,6,90,,70,517,51,,81,9,7,2,,112,,3,4,5,2,,8
68WN02765,68,3,6217,9,,160,2219,8,86,,5,4,75,135,5,2,73,2,100,05,03,07,06,044,0,3,3,1,,6,90,,70,643,64,,81,9,3,2,,132,,3,4,5,2,,8
68WN02766,68,2,6218,9,,220,8043,1,14,,3,3,70,130,1,1,04,1,60,09,03,10,11,050,0,2,2,1,,4,90,7546,61,385,38,,82,9,5,1,,100,,2,3,3,3,,6
68WN02767,68,2,6220,9,,050,8919,4,41,,0,4,74,134,1,1,05,2,82,09,03,06,06,049,0,4,4,1,,1,90,7856,61,533,53,34,03,9,3,2,,106,,2,4,3,3,,7
68WN02768,68,3,6221,9,,210,3987,8,81,,1,3,70,130,1,1,64,2,108,09,04,05,05,044,0,2,2,1,,1,90,7821,61,728,72,,81,9,8,1,,134,,3,3,1,1,,6
68WN02769,68,3,6222,9,,070,0535,8,84,,5,4,75,135,1,1,71,1,84,05,03,07,06,042,0,4,4,1,,4,90,,70,541,54,,81,9,1,2,,110,,3,4,5,2,,7
68WN02770,68,3,6223,9,,070,0535,8,84,,5,4,75,135,5,1,71,1,86,06,07,08,05,043,0,4,5,2,,4,90,,70,569,56,,81,9,9,2,,92,,3,4,5,2,,7
68WN02771,68,2,6225,9,,220,8071,1,14,,3,3,70,130,1,1,04,2,77,05,03,06,06,048,0,4,4,1,,4,90,7546,61,511,51,,82,9,1,1,,106,,2,3,3,3,,6
68WN02772,68,3,6226,9,,110,2326,8,86,,1,4,75,135,1,1,43,1,75,08,06,08,06,045,0,3,4,2,,6,90,1318,42,458,45,,81,9,8,2,,132,,3,4,1,1,,8
68WN02773,68,2,6227,9,,150,6639,6,61,,1,4,75,135,5,1,30,1,108,06,03,04,04,048,0,5,5,1,,1,90,,70,707,70,,82,9,7,2,,126,,3,4,1,1,,8
68WN02774,68,2,6228,9,,240,7791,1,14,,1,3,70,130,5,1,10,4,92,04,03,05,05,040,0,3,3,1,,4,90,,70,612,61,,82,9,2,1,,124,,3,3,1,1,,6
68WN02775,68,2,6230,9,,010,9574,4,41,,1,4,75,135,1,1,08,2,102,07,03,06,05,048,0,4,4,1,,1,90,2006,18,656,65,,82,9,6,2,,134,,2,4,1,1,,7
68WN02776,68,3,6231,9,,140,2321,8,86,,1,4,75,135,1,1,64,1,102,12,03,06,05,064,0,6,6,1,,6,90,8295,61,662,66,,81,9,2,2,,126,,3,4,1,1,,8
68WN02777,68,2,6232,9,,230,4057,8,81,,1,3,70,130,5,1,71,1,94,04,03,05,05,040,0,2,2,1,,1,90,,70,628,62,,81,9,8,1,,124,,3,3,1,1,,6
68WN02778,68,2,6233,9,,260,4194,8,81,,1,3,70,130,4,3,94,2,82,08,03,07,06,041,0,3,3,1,,1,90,,90,529,52,,81,9,9,1,,132,,3,3,1,1,,6
68WN02779,68,2,6234,9,,170,4308,8,81,,5,3,70,130,1,1,14,1,69,09,03,10,09,035,0,2,2,1,,1,90,1390,18,443,44,,81,9,3,1,,114,,2,3,5,2,,6
68WN02780,68,2,6235,9,,170,4308,8,81,,5,3,70,130,1,1,14,1,65,08,03,11,07,034,0,2,2,1,,1,90,1390,18,422,42,,81,9,2,1,,102,,2,3,5,2,,6
68WN02781,68,2,6236,9,,220,4028,8,81,,1,3,71,131,1,1,67,1,88,08,03,07,05,042,0,2,2,1,,1,90,7546,61,591,59,,81,9,1,1,,106,,2,3,1,1,,6
68WN02782,68,2,6237,9,,050,0987,8,84,,1,4,75,135,1,1,63,1,100,09,03,05,05,061,0,5,6,2,,4,90,7856,61,644,64,,81,9,4,2,,130,1,3,4,1,1,,7
68WN02783,68,3,6238,9,,010,0564,8,84,,5,4,75,135,1,1,13,1,83,09,03,09,07,040,0,2,2,1,,4,90,2006,18,539,53,,81,9,9,2,,102,,3,4,5,2,,7
68WN02784,68,2,6239,9,,010,0564,8,84,,5,4,75,135,1,1,13,1,75,08,03,08,06,044,0,2,3,2,,4,90,2006,18,492,49,,81,9,2,2,,86,,2,4,5,2,,7
68WN02785,68,2,6241,9,,070,0594,8,84,,5,4,75,135,5,1,71,3,88,04,03,07,05,055,0,5,5,1,,4,90,,70,579,57,,81,9,9,2,,98,,3,4,5,2,,7
68WN02786,68,2,6242,9,,070,0594,8,84,,5,4,75,135,5,1,71,1,80,05,04,06,05,047,0,4,5,2,,4,90,,70,524,52,,81,9,4,2,,92,,3,4,5,2,,7
68WN02787,68,2,6246,9,,010,9377,4,41,,1,4,75,135,1,1,08,1,87,07,03,08,05,046,0,3,4,2,,1,90,2006,18,572,57,,82,9,2,2,,98,,2,4,1,1,,7
68WN02788,68,3,6248,9,,060,0525,8,84,,1,4,75,135,1,1,62,2,118,07,14,06,04,045,0,4,5,2,,4,90,8006,61,747,74,,81,9,7,2,,172,,3,4,1,1,,7
68WN02789,68,3,6249,9,,060,0997,8,84,,5,4,75,135,1,1,63,1,74,09,03,08,07,049,0,3,3,1,,4,90,8006,61,462,46,,81,9,2,2,,116,,3,4,5,2,,7
68WN02790,68,3,6250,9,,060,0997,8,84,,5,4,75,135,1,1,63,1,93,09,03,07,05,055,0,4,4,1,,4,90,8006,61,606,60,,81,9,6,2,,112,,3,4,5,2,,7
68WN02791,68,3,6251,9,,030,9589,4,41,,3,4,75,135,1,1,02,2,77,09,03,09,06,040,0,3,3,1,,1,90,6242,41,490,49,,82,9,0,2,,108,,3,4,3,3,,7
68WN02792,68,3,6252,9,,060,9361,4,41,,5,4,75,135,1,1,05,2,94,08,03,08,06,045,0,3,3,1,,1,90,8006,61,618,61,,82,9,8,2,,106,,3,4,5,2,,7
68WN02793,68,2,6253,9,,060,9361,4,41,,5,4,75,135,1,1,05,1,75,09,03,09,06,050,0,4,5,2,,1,90,8006,61,483,48,,82,9,3,2,,98,,2,4,5,2,,7
68WN02794,68,2,6254,9,,040,0560,8,84,,1,4,75,135,1,1,42,2,97,08,03,06,05,052,0,4,5,2,,4,90,0021,42,631,63,,81,9,1,2,,118,,2,4,1,1,,7
68WN02795,68,3,6255,9,,040,9158,4,41,,5,4,75,135,1,1,02,2,80,10,03,08,09,047,0,3,3,1,,1,90,0021,42,495,49,,82,9,5,2,,132,,3,4,5,2,,7
68WN02796,68,3,6256,9,,040,9158,4,41,,5,4,75,135,1,1,02,2,93,07,03,09,06,041,0,2,2,1,,1,90,0021,42,603,60,,82,9,3,2,,116,,3,4,5,2,,7
68WN02797,68,2,6257,9,,120,2450,8,86,,1,4,75,135,1,1,44,2,108,08,03,05,05,058,0,5,6,2,,6,90,7966,41,704,70,,81,9,4,2,,130,,2,4,1,1,,8
68WN02798,68,3,6258,9,,030,9656,4,41,,9,4,75,135,1,1,02,1,83,08,03,08,06,045,0,3,4,2,,1,90,6242,41,523,52,,82,9,3,2,,124,,3,4,8,2,,7
68WN02799,68,3,6259,9,,030,9656,4,41,,9,4,75,135,1,1,02,1,77,06,04,09,06,042,0,3,3,1,,1,90,6242,41,480,48,,82,9,0,2,,122,,3,4,8,2,,7
68WN02800,68,2,6260,9,,030,9656,4,41,,8,4,67,127,1,1,02,1,64,10,03,08,07,034,0,4,4,1,,1,90,6242,41,416,41,,82,9,6,9,,112,,3,4,6,3,,7
68WN02801,68,3,6261,9,,010,1046,8,84,,5,4,75,135,1,1,12,2,71,06,03,10,09,037,0,3,3,1,,4,90,2006,18,458,45,,81,9,8,2,,92,,3,4,5,2,,7
68WN02802,68,2,6262,9,,010,1046,8,84,,5,4,75,135,1,1,12,2,66,09,03,11,09,045,0,4,4,1,,4,90,2006,18,424,42,,81,9,4,2,,88,,2,4,5,2,,7
68WN02803,68,3,6263,9,,080,1015,8,84,,1,4,75,135,5,1,71,2,81,04,03,08,06,049,0,5,5,1,,4,90,,70,492,49,,81,9,2,2,,146,,3,4,1,1,,7
68WN02804,68,3,6264,9,,240,7636,1,14,,5,3,70,130,5,3,10,1,78,06,03,08,06,035,0,2,2,1,,4,90,,70,531,53,,82,9,1,1,,90,,3,3,5,2,,6
68WN02805,68,3,6265,9,,240,7636,1,14,,5,3,70,130,5,1,10,1,78,06,03,08,07,033,0,2,2,1,,4,90,,70,528,52,,82,9,8,1,,94,,3,3,5,2,,6
68WN02806,68,2,6266,9,,040,9016,4,41,,3,4,75,135,3,1,02,1,88,05,03,08,05,046,0,4,4,1,,1,90,0021,42,581,58,,82,9,1,2,,96,,3,4,3,3,,7
68WN02807,68,2,6267,9,,230,7785,1,14,,5,3,70,130,5,1,10,2,70,06,03,09,07,038,0,2,2,1,,4,90,,70,469,46,11,25,9,9,1,,90,,3,3,5,2,,6
68WN02808,68,2,6268,9,,230,7785,1,14,,5,3,70,130,5,1,10,1,75,08,03,10,08,034,0,2,2,1,,4,90,,70,512,51,11,25,9,2,1,,84,,3,3,5,2,,6
68WN02809,68,2,6270,9,,180,7678,1,14,,3,3,70,130,1,1,07,1,96,10,03,08,06,037,0,2,2,1,,4,90,2419,18,654,65,,82,9,4,1,,110,,2,3,3,3,,6
68WN02810,68,3,6271,9,,070,9438,4,41,,5,4,75,135,5,2,20,2,98,06,06,06,04,046,0,4,5,2,,1,90,,70,634,63,,82,9,4,2,,124,,3,4,5,2,,7
68WN02811,68,2,6272,9,,070,9438,4,41,,5,4,75,135,5,1,20,2,87,05,03,05,05,049,0,5,5,1,,1,90,,70,567,56,,82,9,7,2,,104,,3,4,5,2,,7
68WN02812,68,2,6278,9,,040,0670,8,84,,3,4,75,135,1,1,43,1,107,08,03,08,06,047,0,4,4,1,,4,90,0021,42,695,69,,81,9,5,2,,132,,2,4,3,3,,7
68WN02813,68,2,6279,9,,040,0846,8,84,,5,4,75,135,1,1,42,2,78,06,03,09,07,055,0,5,5,1,,4,90,0021,42,507,50,,81,9,7,2,,96,,2,4,5,2,,7
68WN02814,68,3,6280,9,,040,0846,8,84,,5,4,75,135,1,1,42,2,83,08,03,09,07,047,0,4,4,1,,4,90,0021,42,542,54,,81,9,2,2,,98,,3,4,5,2,,7
68WN02815,68,3,6281,9,,250,7878,1,14,,5,3,70,130,5,1,70,1,75,10,03,09,07,032,0,2,3,2,,4,90,,80,488,48,,82,9,8,1,,116,,3,3,5,2,,6
68WN02816,68,2,6282,9,,250,7878,1,14,,5,3,71,131,5,1,70,2,70,08,03,08,06,034,0,2,2,1,,4,90,,80,447,44,,82,9,7,1,,114,,3,3,5,2,,6
68WN02817,68,2,6283,9,,180,7632,1,14,,5,3,71,131,1,1,07,1,58,07,03,12,10,032,0,2,2,1,,4,90,2419,18,382,38,,82,9,2,1,,80,,2,3,5,2,,6
68WN02818,68,2,6284,9,,180,7632,1,14,,5,3,70,130,1,1,07,1,66,08,03,09,08,038,0,2,2,1,,4,90,2419,18,442,44,,82,9,2,1,,86,,2,3,5,2,,6
68WN02819,68,3,6285,9,,250,7586,1,14,,5,3,70,130,5,1,70,1,82,08,04,06,05,029,0,2,2,1,,4,90,,80,552,55,,82,9,2,1,,102,,3,3,5,2,,6
68WN02820,68,2,6286,9,,250,7586,1,14,,5,3,69,129,5,1,70,4,83,15,04,06,05,031,0,2,2,1,,4,90,,80,555,55,,82,9,5,1,,114,,3,3,5,2,,6
68WN02821,68,2,6287,9,,020,9450,4,41,,1,4,74,134,1,1,08,2,95,08,03,08,05,050,0,5,5,1,,1,90,1332,18,615,61,,82,9,5,2,,126,,2,4,1,1,,7
68WN02822,68,3,6288,9,,180,4315,8,81,,5,3,69,129,1,1,14,1,80,10,03,10,10,044,0,2,2,1,,1,90,2419,18,529,52,,81,9,9,1,,118,,3,3,5,2,,6
68WN02823,68,3,6289,9,,180,4315,8,81,,5,3,69,129,1,1,14,1,76,08,03,11,09,038,0,2,2,1,,1,90,2419,18,501,50,,81,9,1,1,,114,,3,3,5,2,,6
68WN02824,68,3,6290,9,,190,4341,8,81,,5,3,69,129,3,1,44,2,98,11,03,07,06,045,0,4,4,1,,1,90,8397,41,671,67,,81,9,1,1,,114,,3,3,5,2,,6
68WN02825,68,3,6291,9,,190,4341,8,81,,5,3,69,129,1,1,44,1,70,08,03,10,09,036,0,2,2,1,,1,90,8397,41,473,47,,81,9,3,1,,90,,3,3,5,2,,6
68WN02826,68,2,6293,9,,190,3929,8,81,,1,3,69,129,1,1,47,1,85,10,03,08,08,046,0,2,2,1,,1,90,8397,41,575,57,,81,9,5,1,,108,,2,3,1,1,,6
68WN02827,68,3,6294,9,,070,9378,4,41,,3,4,74,134,5,1,20,2,84,05,03,06,05,048,0,5,5,1,,1,90,,70,566,56,,82,9,6,2,,82,,3,4,3,3,,7
68WN02828,68,2,6295,9,,070,9378,4,41,,4,4,74,134,5,1,20,2,84,05,04,07,05,037,0,4,4,1,,1,90,,70,558,55,,82,9,8,2,,92,,3,4,3,3,,7
68WN02829,68,2,6296,9,,010,8836,4,41,,9,4,74,134,1,1,08,1,77,08,03,10,08,043,0,3,4,2,,1,90,2006,18,504,50,,82,9,4,2,,94,,2,4,8,2,,7
68WN02830,68,2,6297,9,,010,8836,4,41,,9,4,74,134,1,1,08,1,72,08,03,09,07,041,0,4,4,1,,1,90,2006,18,473,47,,82,9,3,2,,86,,2,4,8,2,,7
68WN02831,68,3,6298,9,,010,8836,4,41,,8,4,66,126,1,1,08,3,48,09,03,13,11,030,0,4,4,1,,1,90,2006,18,323,32,,82,9,3,9,,73,,3,4,6,3,,7
68WN02832,68,2,6299,9,,250,8009,1,14,,3,3,69,129,5,1,70,4,84,10,03,05,05,039,0,2,2,1,,4,90,,80,583,58,,82,9,3,1,,88,,3,3,3,3,,6
68WN02833,68,3,6300,9,,100,6537,6,61,,5,4,74,134,1,1,09,1,82,07,03,08,06,049,0,5,6,2,,1,90,2286,18,536,53,,82,9,6,2,,102,,3,4,5,2,,8
68WN02834,68,2,6301,9,,100,6537,6,61,,5,4,74,134,1,1,09,2,78,05,03,09,06,049,0,4,5,2,,1,90,2286,18,513,51,,82,9,3,2,,92,,2,4,5,2,,8
68WN02835,68,2,6303,9,,200,4164,8,81,,7,3,69,129,1,1,47,2,79,07,03,08,07,051,0,2,2,1,,1,90,7865,41,553,55,,81,9,3,1,,76,,2,3,7,3,,6
68WN02836,68,2,6304,9,,200,4164,8,81,,8,3,65,125,1,1,47,1,60,08,03,09,09,042,0,2,2,1,,1,90,7865,41,424,42,,81,9,1,9,,70,,3,3,6,3,,6
68WN02837,68,2,6305,9,,180,7787,1,14,,1,3,70,130,1,1,07,2,63,13,03,10,08,039,0,2,2,1,,4,90,2419,18,382,38,,82,9,2,1,,134,,2,3,1,1,,6
68WN02838,68,3,6306,9,,050,9652,4,41,,5,4,74,134,1,1,05,2,95,09,13,06,06,048,0,5,5,1,,1,90,7856,61,621,62,,82,9,1,2,,118,,3,4,5,2,,7
68WN02839,68,2,6307,9,,050,9652,4,41,,5,4,74,134,1,1,05,2,77,06,03,07,06,049,0,3,4,2,,1,90,7856,61,497,49,,82,9,7,2,,104,,2,4,5,2,,7
68WN02840,68,3,6308,9,,250,8009,1,14,,4,3,66,126,5,1,70,1,67,10,03,08,10,035,0,2,2,1,,4,90,,80,449,44,,82,9,9,9,,104,,3,3,4,3,,6
68WN02841,68,2,6309,9,,210,7830,1,14,,5,3,73,133,1,1,04,2,88,08,03,07,06,051,0,5,5,1,,4,90,7821,61,576,57,,82,9,6,1,,114,,2,3,5,2,,6
68WN02842,68,3,6310,9,,210,7830,1,14,,5,3,69,129,1,1,04,2,100,08,03,08,07,039,0,2,2,1,,4,90,7821,61,681,68,,82,9,1,1,,122,,3,3,5,2,,6
68WN02843,68,2,6311,9,,120,2355,8,86,,1,4,74,134,1,1,43,2,107,06,04,07,04,050,0,5,5,1,,6,90,7966,41,694,69,,81,9,4,2,,140,,2,4,1,1,,8
68WN02844,68,3,6312,9,,170,7600,1,14,,5,3,69,129,1,1,07,1,57,12,04,13,10,031,0,2,2,1,,4,90,1390,18,361,36,,82,9,1,1,,104,,3,3,5,2,,6
68WN02845,68,3,6313,9,,170,7600,1,14,,5,3,69,129,1,3,07,2,62,11,03,12,11,037,0,2,2,1,,4,90,1390,18,412,41,,82,9,2,1,,88,,3,3,5,2,,6
68WN02846,68,2,6314,9,,010,1025,8,84,,5,4,74,134,1,1,12,2,88,09,03,08,07,047,0,4,5,2,,4,90,2006,18,563,56,,81,9,3,2,,126,,2,4,5,2,,7
68WN02847,68,2,6315,9,,010,1025,8,84,,5,4,74,134,1,1,12,1,66,08,03,12,08,037,0,4,4,1,,4,90,2006,18,425,42,,81,9,5,2,,90,,2,4,5,2,,7
68WN02848,68,2,6316,9,,020,0766,8,84,,5,4,74,134,1,1,12,4,81,09,03,09,08,047,0,3,3,1,,4,90,1332,18,513,51,,81,9,3,2,,122,,2,4,5,2,,7
68WN02849,68,2,6317,9,,020,0766,8,84,,5,4,74,134,1,1,12,1,73,09,03,10,08,048,0,3,3,1,,4,90,1332,18,460,46,,81,9,0,2,,114,,2,4,5,2,,7
68WN02850,68,3,6318,9,,020,0634,8,84,,1,4,74,134,1,4,11,1,108,08,03,06,06,049,0,3,4,2,,4,90,1332,18,706,70,,81,9,6,2,,134,,3,4,1,1,,7
68WN02851,68,3,6319,9,,140,6795,6,61,,3,4,74,134,1,1,06,2,77,09,03,07,06,055,0,3,4,2,,1,90,8295,61,500,50,24,07,9,0,2,,100,,3,4,3,3,,8
68WN02852,68,3,6320,9,,080,9399,4,41,,3,4,74,134,5,1,20,1,96,03,03,04,05,062,0,5,6,2,,1,90,,70,628,62,,82,9,8,2,,118,,3,4,3,3,,7
68WN02853,68,3,6322,9,,170,3892,8,81,,5,3,69,129,1,1,17,2,75,11,03,09,10,034,0,2,2,1,,1,90,1390,18,490,49,,81,9,0,1,,118,,3,3,5,2,,6
68WN02854,68,2,6323,9,,170,3892,8,81,,5,3,69,129,1,3,17,1,70,09,03,10,09,035,0,2,2,1,,1,90,1390,18,462,46,,81,9,2,1,,104,,2,3,5,2,,6
68WN02855,68,3,6324,9,,010,9216,4,41,,1,4,74,134,1,1,08,2,90,09,03,09,06,043,0,3,3,1,,1,90,2006,18,596,59,32,04,9,6,2,,102,,3,4,1,1,,7
68WN02856,68,2,6325,9,,160,2329,8,86,,5,4,74,134,5,1,74,2,92,04,04,05,05,046,0,4,4,1,,6,90,,70,593,59,,81,9,3,2,,126,,3,4,5,2,,8
68WN02857,68,2,6326,9,,160,2329,8,86,,5,4,74,134,5,1,74,1,87,04,03,06,05,035,0,3,3,1,,6,90,,70,549,54,,81,9,9,2,,134,,3,4,5,2,,8
68WN02858,68,2,6327,9,,250,4068,8,81,,5,3,69,129,5,1,94,2,79,09,03,09,06,033,0,2,2,1,,1,90,,80,538,53,,81,9,8,1,,96,,3,3,5,2,,6
68WN02859,68,2,6328,9,,250,4068,8,81,,5,3,69,129,5,1,94,1,70,08,03,09,09,031,0,2,2,1,,1,90,,80,456,45,,81,9,6,1,,112,,3,3,5,2,,6
68WN02860,68,2,6329,9,,210,3733,8,81,,5,3,69,129,1,1,61,1,53,09,03,11,10,039,0,2,2,1,,1,90,7821,61,357,35,,81,9,7,1,,70,,2,3,5,2,,6
