UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT,EBVLWW,CLPG1,CLPG2,CLPG3,DNA,INBRL,ADGBV,ADGACC,MADGBV,MADGACC,FLBVB,FLBVR,SAGE,STUDY
01WN00089,101048281,01,A8281,04,1,81,30,04,8,2,2,6.0,6,4,2,100,220,120,7,12.1,70,90,0.649,90,1,1,2,,0,M,.,,"H2+,Lww+",A6970,04,A2128,04,81,1,,0,5,5,105,1.93,134.6,1,101,0,,0,0,,,0.062,0.0,,,,0.3161,-0.0003,0.0,Lww
01WN00090,101048282,01,A8282,04,2,81,30,04,8,2,2,6.0,6,4,2,100,220,120,1,12.0,64,91,0.658,91,1,1,,,0,M,.,e13,,A6970,04,A2128,04,81,1,,0,5,5,109,1.93,134.6,1,101,0,,0,0,,,0.062,0.0,,,,0.3161,-0.0003,0.0,Lww
01WN00091,101048283,01,A8283,04,2,81,30,04,8,2,2,3.0,3,3,1,100,218,118,6,11.3,58,66,0.464,67,1,1,,,0,M,.,e14,NICE,A6970,04,A5050,04,81,1,,0,5,5,95,1.97,128.6,1,85,0,,0,0,,,0.072,0.0,,,,0.1838,0.0004,0.0,Lww
01WN00092,101048284,01,A8284,04,1,81,30,04,8,2,2,3.0,3,3,1,100,218,118,10,12.5,68,95,0.699,96,1,1,,,0,M,.,,NICE,A6970,04,A5050,04,81,1,,0,5,5,105,1.97,128.6,1,107,0,,0,0,,,0.072,0.0,,,,0.1838,0.0004,0.0,Lww
01WN00093,101048286,01,A8286,04,1,81,30,04,8,2,1,2.0,2,2,2,100,220,120,1,7.2,69,90,0.69,90,1,1,,,0,M,.,,WEAK,A6970,04,A6310,04,81,3,93,243,3,2,104,2.17,131.7,3,103,0,,0,0,,,0.109,0.0,,,,-0.4439,-0.0064,0.0,X
01WN00094,101048287,01,A8287,04,2,81,30,01,8,2,1,6.0,6,4,1,100,218,118,5,10.2,79,102,0.778,104,1,1,,,0,M,.,e11,,A6761,04,A2162,04,81,1,,0,3,2,114,2.13,130.3,1,117,0,,0,0,,,0.066,0.0,,,,-0.1721,-0.0043,0.0,Lww
01WN00095,101048289,01,A8289,04,3,00,72,e.6,8,2,2,1.0,1,1,2,100,220,120,13,7.4,49,68,0.505,68,1,1,,,0,.,.,,,A4142,04,A8130,04,81,3,93,262,5,5,0,2.12,129.2,3,67,0,,0,0,,,0.034,0.0,,,,,,0.0,
01WN00096,101048290,01,A8290,04,2,00,72,e.6,8,2,2,1.0,1,1,2,100,220,120,2,6.8,41,60,0.443,60,1,1,,,0,.,.,e66,,A4142,04,A8130,04,81,1,,0,5,5,0,2.12,129.2,1,74,0,,0,0,,,0.034,0.0,,,,,,0.0,1/4F
01WN00097,101048294,01,A8294,04,2,84,30,56,8,2,2,4.5,4,4,1,100,218,118,14,7.4,54,72,0.547,73,1,1,,,7,N,.,e66,,A6672,04,A3721,04,73,1,,0,5,6,93,1.77,118.5,1,88,0,,0,0,,,0.024,0.0,,,,-0.7604,-0.0066,0.0,Inbr
01WN00098,101048295,01,A8295,04,2,84,30,56,8,2,2,4.5,4,4,1,100,218,118,16,9.2,53,75,0.558,76,1,1,,,7,N,.,e66,,A6672,04,A3721,04,73,1,,0,5,4,94,1.77,118.5,1,94,0,,0,0,,,0.024,0.0,,,,-0.7604,-0.0066,0.0,Inbr
01WN00099,101048296,01,A8296,04,2,81,30,01,8,2,2,5.0,5,4,1,100,218,118,12,9.9,60,83,0.619,84,1,1,,,0,M,.,e12,,A6761,04,A3297,04,81,1,,0,5,5,102,1.92,125.6,1,104,0,,0,0,,,0.081,0.0,,,,-0.3401,-0.0044,0.0,Lww
01WN00100,101048297,01,A8297,04,1,81,30,01,8,2,2,5.0,5,4,1,100,218,118,15,11.5,67,86,0.631,87,1,1,,,0,M,.,,,A6761,04,A3297,04,81,3,93,243,5,5,99,1.92,125.6,3,97,0,,0,0,,,0.081,0.0,,,,-0.3401,-0.0044,0.0,X
01WN00101,101048298,01,A8298,04,3,81,30,03,5,1,1,6.0,6,4,1,100,218,118,13,12.4,87,104,0.776,106,1,1,,,0,M,.,,,A6934,04,A2145,04,81,3,93,262,1,1,105,1.53,108.0,3,117,0,,0,0,,,0.086,0.0,,,,0.794,0.001,0.0,
01WN00102,101048299,01,A8299,04,2,00,80,e.9,8,2,1,1.0,1,1,1,100,218,118,13,8.0,68,86,0.661,87,3,1,,,7,.,.,e62,BRN.EARS,Z5042,81,00001,00,88,1,,0,3,2,0,2.12,121.0,1,100,0,,0,0,,,0.034,0.0,,,,,,0.0,1/4S
01WN00103,101048303,01,A8303,04,1,83,30,43,3,4,1,3.0,3,3,2,100,220,120,10,6.6,69,98,0.762,98,1,1,,,0,W,.,,,A6327,04,A5116,04,81,3,93,243,7,2,108,2.54,133.6,3,107,0,,0,0,,,0.091,0.0,,,,-1.0036,-0.0098,0.0,X
01WN00104,101048305,01,A8305,04,2,84,30,52,9,3,2,2.5,2,2,2,100,220,120,9,9.9,61,79,0.576,79,1,1,,,7,N,.,e62,NICE,A6853,04,A5764,04,73,1,,0,8,5,110,2.34,148.3,1,90,0,,0,0,,,0.03,0.0,,,,-0.6895,-0.006,0.0,Inbr
01WN00105,101048306,01,A8306,04,2,84,30,52,9,3,2,2.5,2,2,2,100,220,120,15,9.5,65,79,0.579,79,1,1,,,7,N,.,e62,,A6853,04,A5764,04,73,1,,0,8,5,110,2.34,148.3,1,91,0,,0,0,,,0.03,0.0,,,,-0.6895,-0.006,0.0,Inbr
01WN00106,101048308,01,A8308,04,1,81,30,03,8,2,2,7.0,7,5,1,100,218,118,9,12.4,61,84,0.607,85,1,1,,,0,M,.,,NICE,A6934,04,A1383,04,81,3,93,243,5,5,86,1.58,99.2,3,93,0,,0,0,,,0.098,0.0,,,,1.4056,0.0057,0.0,X
01WN00107,101048309,01,A8309,04,1,81,30,03,8,2,2,7.0,7,5,1,100,218,118,6,11.8,65,89,0.654,90,1,1,,,0,M,.,,NICE,A6934,04,A1383,04,81,3,93,243,5,5,88,1.58,99.2,3,102,0,,0,0,,,0.098,0.0,,,,1.4056,0.0057,0.0,X
01WN00108,101048310,01,A8310,04,2,84,30,56,5,1,1,4.0,4,4,2,100,220,120,14,11.2,73,97,0.715,97,1,1,,,7,N,.,e66,INT.TRAUMA?,A6672,04,A4241,04,73,1,,0,1,1,98,1.77,104.6,1,106,0,,0,0,,,0.049,0.0,,,,-0.3165,-0.0042,0.0,Inbr
01WN00109,101048311,01,A8311,04,2,84,30,54,8,2,1,6.0,6,4,2,100,220,120,11,7.5,58,77,0.579,77,1,1,,,7,N,.,e64,PNEU,A6911,04,A2544,04,73,1,,0,3,2,81,1.63,90.3,1,92,0,,0,0,,,0.059,0.0,,,,0.3322,0.0007,0.0,Inbr
01WN00110,101048314,01,A8314,04,1,81,30,04,8,2,1,5.0,5,4,1,100,218,118,5,12.6,82,109,0.817,111,1,1,,,0,M,.,,,A6970,04,A3337,04,81,3,93,243,3,2,95,1.81,94.0,3,117,0,,0,0,,,0.081,0.0,,,,0.3978,0.0005,0.0,X
01WN00111,101048315,01,A8315,04,1,81,30,03,8,2,2,2.0,2,2,1,100,218,118,1,11.9,64,89,0.653,90,1,1,,,0,M,.,,,A6934,04,A6720,04,81,1,,0,5,4,105,2.17,134.9,1,104,0,,0,0,,,0.068,0.0,,,,0.4362,-0.001,0.0,Lww
01WN00112,101048316,01,A8316,04,2,81,30,03,8,2,2,2.0,2,2,1,100,218,118,8,9.8,64,78,0.578,79,1,1,,,0,M,.,e13,,A6934,04,A6720,04,81,1,,0,5,6,104,2.17,134.9,1,109,0,,0,0,,,0.068,0.0,,,,0.4362,-0.001,0.0,Lww
01WN00113,101048317,01,A8317,04,2,84,30,56,8,2,2,2.0,2,2,1,100,218,118,13,9.9,59,76,0.56,77,1,3,,,7,N,.,e66,,A6672,04,90022,09,88,1,,0,5,5,101,2.17,130.6,1,86,0,,0,0,,,0.061,0.0,,,,-0.5444,-0.0056,0.0,Inbr
01WN00114,101048318,01,A8318,04,2,84,30,56,8,2,2,2.0,2,2,1,100,218,118,13,11.3,58,74,0.531,75,1,1,,,7,N,.,e66,,A6672,04,90022,09,88,1,,0,5,5,100,2.17,130.6,1,83,0,,0,0,,,0.061,0.0,,,,-0.5444,-0.0056,0.0,Inbr
01WN00115,101048319,01,A8319,04,2,81,30,03,5,1,1,3.0,3,3,1,100,218,118,14,14.0,77,101,0.737,102,1,1,,,0,M,.,e14,,A6934,04,A5184,04,81,1,,0,1,1,112,1.97,129.1,1,104,0,,0,0,,,0.086,0.0,,,,0.2598,-0.0013,0.0,Lww
01WN00116,101048320,01,A8320,04,3,00,80,e.9,5,1,1,1.0,1,1,1,100,218,118,6,11.9,71,99,0.738,100,4,1,,,7,.,.,,"BRN.FEET,EARS",Z5042,81,A7602,04,88,3,93,262,1,1,0,2.02,123.6,3,115,0,,0,0,,,0.032,0.0,,,,,,0.0,
01WN00117,101048322,01,A8322,04,3,82,30,31,9,3,1,3.0,3,3,8,100,,,0,7.9,0,0,,0,1,1,,,0,C,.,,,A6655,04,A5301,04,82,3,93,262,6,2,0,2.25,125.9,3,51,0,,0,0,,,0.069,0.0,,,,-0.794,-0.0076,0.0,
01WN00118,101048323,01,A8323,04,2,82,30,31,9,3,2,3.0,3,3,1,100,218,118,11,7.6,48,72,0.546,73,1,1,,,0,C,.,e12,,A6655,04,A5301,04,82,1,,0,8,6,96,2.25,125.9,1,86,0,,0,0,,,0.069,0.0,,,,-0.794,-0.0076,0.0,Ctrl
01WN00119,101048324,01,A8324,04,1,82,30,31,9,3,2,3.0,3,3,1,100,218,118,6,9.8,54,68,0.493,69,1,1,,,0,C,.,,,A6655,04,A5301,04,82,3,93,243,8,4,91,2.25,125.9,3,79,0,,0,0,,,0.069,0.0,,,,-0.794,-0.0076,0.0,X
01WN00120,101048325,01,A8325,04,1,84,30,56,8,2,2,4.0,4,4,2,100,220,120,13,15.2,73,100,0.707,100,1,1,,,7,N,.,,,A6672,04,A4477,04,73,1,,0,5,4,94,1.77,101.3,1,113,0,,0,0,,,0.04,0.0,,,,-0.7343,-0.0065,0.0,Inbr
01WN00121,101048326,01,A8326,04,2,84,30,56,8,2,2,4.0,4,4,2,100,220,120,12,11.3,62,80,0.573,80,1,1,,,7,N,.,e66,4TEATS,A6672,04,A4477,04,73,1,,0,5,6,88,1.77,101.3,1,101,0,,0,0,,,0.04,0.0,,,,-0.7343,-0.0065,0.0,Inbr
01WN00122,101048328,01,A8328,04,3,00,72,01,5,1,1,4.0,4,4,2,101,220,119,12,15.2,93,119,0.872,120,1,1,,,0,F,.,,NICE,A6761,04,A4118,04,00,3,93,262,1,1,0,1.9,112.5,3,131,0,,0,0,,,0.028,0.0,,,,,,0.0,
01WN00123,101048329,01,A8329,04,2,82,30,31,9,3,2,6.0,6,4,2,101,220,119,3,9.3,57,82,0.611,83,1,1,,,0,C,.,e13,,A6655,04,A2021,04,82,1,,0,8,5,100,2.23,122.5,1,96,0,,0,0,,,0.076,0.0,,,,-0.1574,-0.002,0.0,Ctrl
01WN00124,101048330,01,A8330,04,1,82,30,31,9,3,2,6.0,6,4,2,101,220,119,6,9.4,59,74,0.543,75,1,1,,,0,C,.,,,A6655,04,A2021,04,82,3,93,243,8,5,93,2.23,122.5,3,79,0,,0,0,,,0.076,0.0,,,,-0.1574,-0.002,0.0,X
01WN00125,101048331,01,A8331,04,1,82,30,31,9,3,1,6.0,6,4,2,101,220,119,9,9.4,62,83,0.618,84,1,1,2,,0,C,.,,H2,A6655,04,A2021,04,82,1,,0,7,2,97,2.23,122.5,1,90,0,,0,0,,,0.076,0.0,,,,-0.1574,-0.002,0.0,Ctrl
01WN00126,101048332,01,A8332,04,1,84,30,54,7,2,1,5.5,5,4,2,101,220,119,15,10.6,69,84,0.617,85,1,1,2,,7,N,.,,H2,A6911,04,A2626,04,73,3,93,243,3,2,88,2.14,104.2,3,90,0,,0,0,,,0.04,0.0,,,,0.0816,-0.0012,0.0,X
01WN00127,101048333,01,A8333,04,2,81,30,03,5,1,1,3.0,3,3,2,101,220,119,13,12.8,85,111,0.825,112,1,1,,,0,M,.,e11,,A6934,04,A5335,04,81,1,,0,1,1,113,1.82,119.9,1,123,0,,0,0,,,0.082,0.0,,,,-0.1094,-0.0034,0.0,Lww
01WN00128,101048334,01,A8334,04,2,84,30,52,7,2,1,3.5,3,3,2,101,220,119,5,12.3,76,101,0.745,102,1,1,,,7,N,.,e62,,A6853,04,A4756,04,73,1,,0,3,2,113,2.25,130.3,1,112,0,,0,0,,,0.046,0.0,,,,-0.8122,-0.0076,0.0,Inbr
01WN00129,101048335,01,A8335,04,1,81,30,04,8,2,2,7.0,7,5,2,101,220,119,6,12.6,71,95,0.692,96,1,1,,,0,M,.,,,A6970,04,A0929,04,81,1,,0,5,5,105,2.03,129.4,1,101,0,,0,0,,,0.095,0.0,,,,-0.5118,-0.005,0.0,Lww
01WN00130,101048336,01,A8336,04,2,81,30,04,8,2,2,7.0,7,5,2,101,220,119,4,11.0,64,89,0.655,90,1,1,,,0,M,.,e12,,A6970,04,A0929,04,81,1,,0,5,5,106,2.03,129.4,1,104,0,,0,0,,,0.095,0.0,,,,-0.5118,-0.005,0.0,Lww
01WN00131,101048337,01,A8337,04,1,82,30,29,8,2,2,2.0,2,2,2,101,220,119,8,9.0,58,80,0.597,81,1,1,,,0,C,.,,,A6925,04,A6589,04,82,1,,0,5,5,106,2.17,146.0,1,95,0,,0,0,,,0.072,0.0,,,,-0.7568,-0.0065,0.0,Ctrl
01WN00132,101048338,01,A8338,04,2,82,30,29,8,2,2,2.0,2,2,2,101,220,119,5,8.5,56,77,0.576,78,1,1,,,0,C, 4,,,A6925,04,A6589,04,82,2,92,263,5,5,108,2.17,146.0,2,82,86,,0,0,,,0.072,0.0,,,,-0.7568,-0.0065,0.0,Sale
01WN00133,101048339,01,A8339,04,2,82,30,24,9,3,1,3.0,3,3,2,101,220,119,2,6.2,54,76,0.587,77,1,1,,,0,C,.,e14,WEAK,A6889,04,A5405,04,82,1,,0,7,2,87,2.25,102.6,1,84,0,,0,0,,,0.062,0.0,,,,-0.7024,-0.0061,0.0,Ctrl
01WN00134,101048341,01,A8341,04,3,00,72,e.6,8,2,1,1.0,1,1,2,101,220,119,13,6.8,63,87,0.674,88,1,1,,,0,.,.,,WEAK,A4142,04,A7812,04,81,3,93,262,3,2,0,2.12,121.2,3,101,0,,0,0,,,0.032,0.0,,,,,,0.0,
01WN00135,101048344,01,A8344,04,1,84,30,54,9,3,2,2.0,2,2,2,101,220,119,9,6.8,52,72,0.548,73,1,1,,,7,N,.,,X,A6911,04,90589,09,88,3,93,243,8,6,96,2.34,132.4,3,74,0,,0,0,,,0.045,0.0,,,,0.0699,-0.002,0.0,X
01WN00136,101048345,01,A8345,04,1,84,30,54,9,3,2,2.0,2,2,2,101,220,119,2,8.3,50,76,0.569,77,1,1,,,7,N,.,,,A6911,04,90589,09,88,3,93,243,8,4,98,2.34,132.4,3,81,0,,0,0,,,0.045,0.0,,,,0.0699,-0.002,0.0,X
01WN00137,101048347,01,A8347,04,1,84,30,55,8,2,2,2.5,2,2,2,101,220,119,2,10.3,51,75,0.544,76,1,1,,,7,N,.,,,A6641,04,A5873,04,73,3,93,243,5,6,98,2.17,133.8,3,89,0,,0,0,,,0.035,0.0,,,,-0.4577,-0.0051,0.0,X
01WN00138,101048348,01,A8348,04,1,84,30,55,8,2,2,2.5,2,2,2,101,220,119,4,12.4,69,92,0.669,93,1,1,,,7,N,.,,,A6641,04,A5873,04,73,1,,0,5,4,106,2.17,133.8,1,100,0,,0,0,,,0.035,0.0,,,,-0.4577,-0.0051,0.0,Inbr
01WN00139,101048349,01,A8349,04,1,82,30,27,3,4,1,3.0,3,3,2,101,220,119,1,7.9,79,105,0.816,106,1,1,,,0,C,.,,HAIRY,A6220,04,A5252,04,82,3,93,243,7,2,103,2.82,115.4,3,106,0,,0,0,,,0.072,0.0,,,,-1.0242,-0.0084,0.0,X
01WN00140,101048353,01,A8353,04,1,81,30,04,5,1,1,2.0,2,2,1,101,218,117,13,10.9,85,111,0.856,114,1,1,,,0,M,.,,TB 1,A6970,04,A6419,04,81,3,93,243,1,1,117,2.0,136.3,3,112,0,,0,0,,,0.074,0.0,,,,-0.2056,-0.0046,0.0,X
01WN00141,101048354,01,A8354,04,1,81,30,03,5,1,1,4.0,4,4,1,101,218,117,12,14.0,83,114,0.855,117,1,1,,,0,M,.,,TB 1,A6934,04,A4615,04,81,3,93,243,1,1,112,1.77,122.6,3,124,0,,0,0,,,0.124,0.0,,,,0.444,-0.0005,0.0,X
01WN00142,101048355,01,A8355,04,1,84,30,54,8,2,2,3.0,3,3,2,101,220,119,11,10.8,63,76,0.548,77,1,1,4,,7,N,.,,"H4, X",A6911,04, 8724,00,88,3,93,243,5,5,95,1.97,124.8,3,88,0,,0,0,,,0.049,0.0,,,,0.1777,0.0003,0.0,X
01WN00143,101048356,01,A8356,04,1,84,30,54,8,2,2,3.0,3,3,2,101,220,119,11,11.3,64,84,0.611,85,1,1,4,,7,N,.,,H4,A6911,04, 8724,00,88,3,93,243,5,5,98,1.97,124.8,3,84,0,,0,0,,,0.049,0.0,,,,0.1777,0.0003,0.0,X
01WN00144,101048357,01,A8357,04,3,81,30,02,7,2,1,3.0,3,3,2,101,220,119,14,9.2,72,94,0.713,95,1,1,,,0,M,.,,WEAK,A6964,04,A5632,04,81,3,93,262,3,2,95,1.82,98.5,3,110,0,,0,0,,,0.103,0.0,,,,-0.4215,-0.0054,0.0,
01WN00145,101048358,01,A8358,04,3,84,30,52,5,1,1,2.5,2,2,1,101,218,117,7,15.9,81,113,0.83,115,1,1,,,7,N,.,,HAIRY,A6853,04,A5858,04,73,3,93,262,1,1,124,2.0,138.9,3,120,0,,0,0,,,0.032,0.0,,,,-0.6646,-0.006,0.0,
01WN00146,101048359,01,A8359,04,2,81,30,03,8,2,2,3.0,3,3,1,101,218,117,11,12.3,69,85,0.621,87,1,3,,,0,M,.,e13,NICE,A6934,04,A5680,04,81,1,,0,5,5,111,2.11,142.8,1,98,0,,0,0,,,0.113,0.0,,,,0.2286,-0.0017,0.0,Lww
01WN00147,101048360,01,A8360,04,2,81,30,03,8,2,2,3.0,3,3,1,101,218,117,7,11.3,60,79,0.579,81,1,1,,,0,M,.,e14,,A6934,04,A5680,04,81,1,,0,5,5,108,2.11,142.8,1,88,0,,0,0,,,0.113,0.0,,,,0.2286,-0.0017,0.0,Lww
01WN00148,101048361,01,A8361,04,1,84,30,56,5,1,1,3.0,3,3,1,101,218,117,10,13.2,78,102,0.759,104,1,1,,,7,N,.,,TB 1,A6672,04, 8443,00,88,3,93,243,1,1,99,1.68,109.6,3,110,0,,0,0,,,0.066,0.0,,,,-0.407,-0.0047,0.0,X
01WN00149,101048362,01,A8362,04,2,81,30,04,8,2,2,3.0,3,3,2,101,220,119,10,10.1,56,78,0.571,79,1,1,,,0,M,.,e11,,A6970,04,A5594,04,81,1,,0,5,5,100,1.97,127.2,1,84,0,,0,0,,,0.081,0.0,,,,-0.0991,-0.0031,0.0,Lww
01WN00150,101048363,01,A8363,04,2,81,30,04,8,2,2,3.0,3,3,2,101,220,119,14,10.3,57,65,0.46,65,1,1,,,0,M,.,,X,A6970,04,A5594,04,81,3,93,262,5,5,93,1.97,127.2,3,82,0,,0,0,,,0.081,0.0,,,,-0.0991,-0.0031,0.0,Lww
01WN00151,101048364,01,A8364,04,3,82,30,26,8,2,1,3.0,3,3,2,101,220,119,14,11.5,79,100,0.744,101,1,1,,,0,C,.,,,A6759,04,A5190,04,82,3,93,262,3,2,100,1.97,103.2,3,117,0,,0,0,,,0.071,0.0,,,,-0.4588,-0.0051,0.0,
01WN00152,101048366,01,A8366,04,1,83,30,41,7,2,1,4.0,4,4,2,101,220,119,6,10.7,70,94,0.7,95,1,1,,,7,W,.,,,A6827,04,A4344,04,73,3,93,243,3,2,93,2.02,104.8,3,110,0,,0,0,,,0.037,0.0,,,,-1.099,-0.0088,0.0,X
01WN00153,101048367,01,A8367,04,2,84,30,53,8,2,1,3.0,3,3,8,101,,,0,10.3,0,0,,0,1,1,,,7,N,.,,X,A6501,04,A5217,04,73,3,93,262,4,2,0,2.25,114.5,3,48,0,,0,0,,,0.034,0.0,,,,-0.1373,-0.0026,0.0,Inbr
01WN00154,101048368,01,A8368,04,1,84,30,53,8,2,1,3.0,3,3,2,101,220,119,2,9.1,77,103,0.789,104,1,1,,,7,N,.,,,A6501,04,A5217,04,73,1,,0,3,2,102,2.25,114.5,1,105,0,,0,0,,,0.034,0.0,,,,-0.1373,-0.0026,0.0,Inbr
01WN00155,101048369,01,A8369,04,3,84,30,55,8,2,2,4.0,4,4,2,101,220,119,7,10.0,47,67,0.479,67,1,1,,,7,N,.,,,A6641,04,A4284,04,73,3,93,262,5,4,75,1.65,86.7,3,85,0,,0,0,,,0.05,0.0,,,,-0.2159,-0.0041,0.0,
01WN00156,101048370,01,A8370,04,2,84,30,55,8,2,2,4.0,4,4,2,101,220,119,11,8.5,35,59,0.424,59,1,1,,,7,N,.,,BUSH,A6641,04,A4284,04,73,3,93,262,5,6,71,1.65,86.7,3,76,0,,0,0,,,0.05,0.0,,,,-0.2159,-0.0041,0.0,
01WN00157,101048371,01,A8371,04,2,82,30,25,8,2,2,3.0,3,3,2,101,220,119,14,10.0,60,80,0.588,81,1,1,,,0,C,.,e11,,A6216,04,A5429,04,82,1,,0,5,5,97,1.82,118.4,1,91,0,,0,0,,,0.07,0.0,,,,-0.721,-0.0066,0.0,Ctrl
01WN00158,101048372,01,A8372,04,2,82,30,25,8,2,2,3.0,3,3,2,101,220,119,10,10.8,63,89,0.657,90,1,1,,,0,C,.,e12,,A6216,04,A5429,04,82,1,,0,5,5,101,1.82,118.4,1,100,0,,0,0,,,0.07,0.0,,,,-0.721,-0.0066,0.0,Ctrl
01WN00159,101048373,01,A8373,04,2,82,30,25,8,2,2,7.0,7,5,2,101,220,119,6,12.1,68,87,0.629,88,1,1,,,0,C,.,e13,,A6216,04,A1439,04,82,1,,0,5,3,105,2.13,128.7,1,94,0,,0,0,,,0.071,0.0,,,,-0.4095,-0.0047,0.0,Ctrl
01WN00160,101048374,01,A8374,04,2,82,30,25,8,2,2,7.0,7,5,2,101,220,119,14,8.3,54,72,0.535,73,1,1,,,0,C, 4,,,A6216,04,A1439,04,82,2,92,263,5,7,98,2.13,128.7,2,82,83,,0,0,,,0.071,0.0,,,,-0.4095,-0.0047,0.0,Sale
01WN00161,101048375,01,A8375,04,2,83,30,41,8,2,2,2.0,2,2,2,101,220,119,4,6.8,52,74,0.565,75,9,1,,,7,W,BLK,e12,BLACK EWE,A6827,04,A6734,04,88,1,,0,5,7,102,2.0,134.9,1,86,0,,0,0,,,0.034,0.0,,,,-1.3741,-0.0115,0.0,Blk
01WN00162,101048376,01,A8376,04,2,83,30,41,8,2,2,2.0,2,2,2,101,220,119,7,9.3,59,80,0.594,81,1,1,,,7,W,.,e13,,A6827,04,A6734,04,88,1,,0,5,3,105,2.0,134.9,1,94,0,,0,0,,,0.034,0.0,,,,-1.3741,-0.0115,0.0,Flwt
01WN00163,101048377,01,A8377,04,1,84,30,53,8,2,2,5.5,5,4,2,101,220,119,8,10.8,60,81,0.59,82,1,1,,,7,N,.,,,A6501,04,A2730,04,73,3,93,243,5,5,92,1.92,115.2,3,95,0,,0,0,,,0.058,0.0,,,,0.5831,0.0028,0.0,X
01WN00164,101048378,01,A8378,04,1,84,30,53,8,2,2,5.5,5,4,2,101,220,119,1,12.0,67,90,0.655,91,1,1,,,7,N,.,,,A6501,04,A2730,04,73,3,93,243,5,5,96,1.92,115.2,3,104,0,,0,0,,,0.058,0.0,,,,0.5831,0.0028,0.0,X
01WN00165,101048379,01,A8379,04,1,83,30,41,8,2,2,3.5,3,3,2,101,220,119,4,11.4,64,90,0.661,91,1,1,,,7,W,.,,,A6827,04,A4918,04,73,1,,0,5,5,113,2.39,150.4,1,97,0,,0,0,,,0.037,0.0,,,,-1.6391,-0.0125,0.0,Flwt
01WN00166,101048380,01,A8380,04,2,83,30,41,8,2,2,3.5,3,3,2,101,220,119,11,10.8,64,87,0.64,88,1,1,,,7,W,.,e14,,A6827,04,A4918,04,73,1,,0,5,5,115,2.39,150.4,1,102,0,,0,0,,,0.037,0.0,,,,-1.6391,-0.0125,0.0,Flwt
01WN00167,101048382,01,A8382,04,1,84,30,52,8,2,2,2.0,2,2,2,102,220,118,3,10.2,49,75,0.549,76,1,1,,,7,N,.,,,A6853,04,A6708,04,88,3,93,243,5,5,100,2.0,136.3,3,86,0,,0,0,,,0.03,0.0,,,,-0.4355,-0.0045,0.0,X
01WN00168,101048383,01,A8383,04,1,84,30,52,8,2,2,2.0,2,2,2,102,220,118,13,10.0,59,81,0.602,82,1,1,,,7,N,.,,,A6853,04,A6708,04,88,3,93,243,5,5,102,2.0,136.3,3,87,0,,0,0,,,0.03,0.0,,,,-0.4355,-0.0045,0.0,X
01WN00169,101048384,01,A8384,04,2,82,30,23,8,2,2,3.0,3,3,2,102,220,118,12,10.5,61,81,0.597,82,1,1,,,0,C, 1,,,A6863,04,A5674,04,82,2,92,263,5,5,102,1.97,127.8,2,100,97,,0,0,,,0.066,0.0,,,,-0.444,-0.005,0.0,Sale
01WN00170,101048385,01,A8385,04,2,82,30,23,8,2,2,3.0,3,3,2,102,220,118,5,9.9,57,77,0.569,78,1,1,,,0,C, 3,,,A6863,04,A5674,04,82,2,92,263,5,5,100,1.97,127.8,2,88,88,,0,0,,,0.066,0.0,,,,-0.444,-0.005,0.0,Sale
01WN00171,101048386,01,A8386,04,2,84,30,54,8,2,2,4.5,4,4,2,102,220,118,3,11.2,60,85,0.625,86,1,1,,,7,N,.,e64,,A6911,04,A3729,04,73,1,,0,5,5,105,2.02,130.8,1,94,0,,0,0,,,0.045,0.0,,,,-0.0032,-0.0008,0.0,Inbr
01WN00172,101048387,01,A8387,04,1,84,30,54,8,2,2,4.5,4,4,2,102,220,118,4,11.1,62,86,0.635,87,1,1,,,7,N,.,,,A6911,04,A3729,04,73,1,,0,5,5,102,2.02,130.8,1,94,0,,0,0,,,0.045,0.0,,,,-0.0032,-0.0008,0.0,Lww
01WN00173,101048388,01,A8388,04,1,84,30,55,8,2,2,2.0,2,2,2,102,220,118,13,11.0,62,82,0.602,83,1,1,,,7,N,.,,,A6641,04,90748,09,88,3,93,243,5,5,101,2.17,132.9,3,98,0,,0,0,,,0.068,0.0,,,,-0.1921,-0.0042,0.0,X
01WN00174,101048389,01,A8389,04,2,84,30,55,8,2,2,2.0,2,2,2,102,220,118,4,10.0,59,80,0.593,81,1,1,,,7,N, 1,,,A6641,04,90748,09,88,2,92,263,5,5,104,2.17,132.9,2,92,94,,0,0,,,0.068,0.0,,,,-0.1921,-0.0042,0.0,Sale
01WN00175,101048390,01,A8390,04,3,81,30,01,9,3,1,3.0,3,3,8,101,,,0,7.0,0,0,,0,1,1,,,0,M,.,,WEAK,A6761,04,A5442,04,81,3,93,262,6,2,0,2.11,110.0,3,49,0,,0,0,,,0.095,0.0,,,,-0.2533,-0.0045,0.0,
