UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,STM,JAW,WNWT,F,N,T,C,L,TIME,SIDE,THIGH,THSCO,C4950,DB2,LBRD,SIRE,SBRD,ADG,ADG6061,DINBR,LNDAM,TM,ADG67,BAND,IDX,BRWT,ABN,DISP,CADAM,TBRE,CTBR,TRT,MATRIX
67WN00135,67,1,8850,2,22,221,6025,1,14,35,5,6,59,119,1,7,,2,54,11,03,11,09,031,0,2,2,1,,4,14,7793,14,382,38,32,22,1,2,1,117,86,,3,4,5,2,,
67WN00136,67,2,8851,2,22,221,6025,1,14,35,5,6,59,119,1,3,,1,48,10,04,11,09,036,0,2,2,1,,4,14,7793,14,336,33,32,22,1,6,1,114,80,,,4,5,2,,
67WN00137,67,2,8852,2,45,450,6333,1,14,14,1,5,59,119,1,3,,1,59,10,03,09,08,041,0,2,2,1,,4,14,7224,14,405,40,15,45,1,5,1,120,108,,,4,1,1,,
67WN00138,67,1,8853,2,82,255,5129,1,14,,3,8,59,119,1,4,07,1,72,10,04,09,10,037,0,2,3,2,,4,14,8001,14,516,51,18,53,7,6,1,135,106,,3,5,3,3,,
67WN00139,67,2,8855,2,41,136,7626,1,14,,1,2,62,122,1,1,04,2,86,08,03,05,07,047,0,2,2,1,,4,14,7102,61,602,60,,82,9,2,6,,126,,2,2,1,1,,5
67WN00140,67,1,8856,2,82,374,4858,1,14,,1,8,58,118,1,2,07,2,100,07,07,06,06,045,0,2,3,2,,4,14,7354,14,744,74,20,26,7,4,1,157,122,,,5,1,1,,
67WN00141,67,2,8857,2,82,215,6487,1,14,,5,5,58,118,1,3,07,1,65,10,04,11,09,036,0,2,2,1,,4,14,6074,11,456,45,23,39,7,6,1,133,112,,,4,5,2,,
67WN00142,67,2,8858,2,82,215,6487,1,14,,5,5,58,118,1,3,07,2,64,12,04,09,09,040,0,2,2,1,,4,14,6074,11,439,43,23,39,7,9,1,125,122,,,4,5,2,,
67WN00143,67,1,8859,2,82,455,5999,1,11,,1,3,58,118,1,7,07,2,88,11,03,08,08,039,0,2,2,1,,1,14,7762,14,634,63,22,23,7,4,1,146,132,,,3,1,1,,
67WN00144,67,2,8861,2,35,350,7460,1,14,42,3,3,58,118,1,1,,1,83,10,04,06,07,045,0,2,3,2,,4,14,7189,14,602,60,38,35,1,2,1,151,120,,,3,3,3,,
67WN00145,67,1,8862,2,82,515,5653,1,11,,5,6,58,118,1,7,07,2,73,11,04,09,07,044,0,2,2,1,,1,14,7466,14,512,51,37,19,7,2,1,138,126,,3,4,5,2,,
67WN00146,67,1,8863,2,82,515,5653,1,11,,5,6,58,118,1,7,07,2,73,06,03,09,10,040,0,2,3,2,,1,14,7466,14,525,52,37,19,7,5,1,169,110,,,4,5,2,,
67WN00147,67,2,8865,2,82,465,6073,1,11,,1,3,58,118,1,1,07,7,79,10,07,08,06,041,0,2,2,1,,1,14,8099,14,563,56,50,21,7,3,1,131,126,,3,3,1,1,,
67WN00148,67,2,8866,2,82,274,6320,1,14,,5,5,58,118,1,4,07,1,58,07,03,10,10,043,0,2,3,2,,4,14,6227,11,419,41,46,50,7,9,1,155,86,,,4,5,2,,
67WN00149,67,1,8867,2,82,274,6320,1,14,,5,5,58,118,1,7,07,1,58,09,04,10,11,035,0,2,2,1,,4,14,6227,11,424,42,46,50,7,4,1,137,80,,3,4,5,2,,
67WN00150,67,2,8868,2,82,504,5781,1,14,,1,6,58,118,1,3,07,1,68,09,03,08,08,046,0,2,3,2,,4,14,7624,14,481,48,33,40,7,1,1,143,112,,,4,1,1,,
67WN00151,67,1,8869,2,82,195,6273,1,14,,5,5,58,118,1,7,07,2,69,07,03,11,09,033,0,2,3,2,,4,14,6210,11,515,51,22,51,7,5,1,149,82,,6,4,5,2,,
67WN00152,67,2,8870,2,82,195,6273,1,14,,5,5,58,118,1,3,07,2,71,10,03,08,08,037,0,2,2,1,,4,14,6210,11,532,53,22,51,7,2,1,140,82,,,4,5,2,,
67WN00153,67,2,8871,2,82,464,5638,1,11,,5,6,58,118,1,1,07,1,75,08,03,08,08,039,0,2,2,1,,1,14,6934,14,544,54,31,21,7,4,1,159,108,,,4,5,2,,
67WN00154,67,1,8872,2,82,464,5638,1,11,,5,6,58,118,1,7,07,1,85,09,04,09,06,044,0,2,2,1,,1,14,6934,14,607,60,31,21,7,7,1,158,134,,3,4,5,2,,
67WN00155,67,2,8873,2,82,295,6019,1,11,,1,3,58,118,1,1,07,1,57,12,03,10,11,041,0,2,3,2,,1,14,8020,14,385,38,37,24,7,5,1,123,116,,,3,1,1,,
67WN00156,67,1,8874,2,37,370,6547,1,14,25,3,5,58,118,1,1,,3,84,08,03,08,08,043,0,2,3,2,,4,14,7354,14,610,61,19,37,1,0,1,158,120,,,4,3,3,,
67WN00157,67,1,8875,2,37,370,6547,1,14,,4,5,62,122,1,1,,1,57,09,03,08,09,034,0,2,2,1,,4,14,7354,14,359,35,,37,1,9,9,,132,,3,4,4,3,,
67WN00158,67,2,8876,2,82,265,7247,1,14,,5,3,58,118,1,3,07,1,68,10,03,11,09,034,0,2,2,1,,4,14,7687,14,510,51,22,25,7,0,1,142,78,,,3,5,2,,
67WN00159,67,1,8877,2,82,265,7247,1,14,,5,3,58,118,1,7,07,2,75,09,04,11,08,031,0,2,3,2,,4,14,7687,14,559,55,22,25,7,9,1,139,90,,3,3,5,2,,
67WN00160,67,1,8878,2,29,290,5655,1,14,20,4,7,58,118,1,2,,1,76,07,04,09,09,036,0,2,2,1,,4,14,6619,14,553,55,24,29,1,3,1,154,108,,,5,3,3,,
67WN00161,67,1,8879,2,29,290,5655,1,14,20,3,7,58,118,1,1,,1,74,05,03,09,09,039,0,2,2,1,,4,14,6619,14,527,52,24,29,1,7,1,165,118,,,5,3,3,,
67WN00162,67,1,8880,2,51,510,6148,1,14,28,5,6,58,118,1,7,,2,64,12,04,11,10,041,0,2,2,1,,4,14,6366,14,449,44,20,51,1,9,1,124,110,,,4,5,2,,
67WN00163,67,2,8881,2,51,510,6148,1,14,28,5,6,58,118,1,3,,1,49,12,03,10,11,042,0,3,3,1,,4,14,6366,14,325,32,20,51,1,5,1,119,106,,,4,5,2,,
67WN00164,67,1,8882,2,82,234,7410,1,14,,5,3,57,117,1,4,07,1,68,14,04,10,09,033,0,2,2,1,,4,14,6161,11,491,49,37,35,7,1,1,119,106,,3,3,5,2,,
67WN00165,67,2,8883,2,82,234,7410,1,14,,5,3,57,117,1,3,07,3,68,09,03,08,08,046,0,3,3,1,,4,14,6161,11,506,50,37,35,7,6,1,156,88,,,3,5,2,,
67WN00166,67,1,8884,2,82,365,5265,1,11,,1,8,57,117,1,7,07,1,75,10,04,09,08,040,0,2,2,1,,1,14,7927,14,547,54,44,34,7,7,1,135,110,,,5,1,1,,
67WN00167,67,2,8886,2,82,464,3750,1,14,,3,0,57,117,1,3,07,1,70,10,10,08,06,034,0,2,2,1,,4,14,6934,14,523,52,35,22,7,3,1,103,88,,,5,3,3,,
67WN00168,67,2,8888,2,82,405,6192,1,14,,7,5,57,117,1,3,07,1,73,09,03,08,08,044,0,2,2,1,,4,14,7190,14,549,54,00,41,7,9,1,145,88,,,4,7,3,,
67WN00169,67,2,8890,2,82,354,6234,1,14,,1,5,57,117,1,1,07,2,74,07,03,08,06,047,0,3,4,2,,4,14,7189,14,520,52,09,45,7,0,1,145,132,,,4,1,1,,
67WN00170,67,1,8894,2,82,414,5094,1,14,,3,8,57,117,1,6,07,1,87,08,04,07,08,036,0,2,2,1,,4,14,7918,14,682,68,24,50,7,2,1,160,72,,3,5,3,3,,
67WN00171,67,2,8895,2,82,505,7432,1,14,,5,3,57,117,1,5,07,1,61,08,03,11,09,035,0,2,2,1,,4,14,6749,14,446,44,34,40,7,6,1,144,88,,,3,5,2,,
67WN00172,67,2,8896,2,82,505,7432,1,14,,5,3,57,117,1,3,07,3,34,09,04,11,11,030,0,2,2,1,,4,14,6749,14,236,23,34,40,7,6,1,110,64,,7,3,5,2,,
67WN00173,67,2,8898,2,82,205,5225,1,14,,1,7,57,117,1,1,07,2,78,08,03,07,06,040,0,2,2,1,,4,14,6176,11,550,55,28,44,7,0,1,148,136,,,5,1,1,,
67WN00174,67,1,8899,2,36,360,7481,1,14,41,1,3,57,117,1,7,,6,64,08,03,09,10,036,0,2,2,1,,4,14,7264,14,448,44,37,36,1,8,1,140,116,,3,3,1,1,,
67WN00175,67,2,8901,2,82,194,6214,1,14,,3,5,57,117,1,1,07,1,77,09,03,09,08,038,0,2,2,1,,4,14,6237,11,562,56,20,29,7,2,1,151,112,,,4,3,3,,
67WN00176,67,1,8902,2,82,475,5807,1,14,,8,6,57,117,1,1,07,2,68,09,03,07,09,054,0,4,5,2,,4,14,7868,14,492,49,29,36,7,2,1,153,104,,6,4,7,3,,
67WN00177,67,2,8904,2,82,475,5807,1,14,,8,6,57,117,1,3,07,2,79,10,03,08,07,044,0,2,3,2,,4,14,7868,14,583,58,29,36,7,3,1,146,108,,,4,7,3,,
67WN00178,67,2,8905,2,82,514,5731,1,11,,5,5,57,117,1,3,07,1,57,08,03,08,09,041,0,2,2,1,,1,14,6366,14,419,41,48,19,7,9,1,145,80,,,4,5,2,,
67WN00179,67,2,8906,2,82,514,5731,1,11,,5,5,57,117,1,1,07,1,55,09,04,10,09,035,0,2,2,1,,1,14,6366,14,402,40,48,19,7,2,1,131,80,,,4,5,2,,
67WN00180,67,1,8907,2,82,514,6052,1,14,,5,6,57,117,1,7,07,1,58,10,03,12,10,036,0,2,2,1,,4,14,6366,14,438,43,15,29,7,8,1,133,68,,3,4,5,2,,
67WN00181,67,2,8908,2,82,514,6052,1,14,,5,6,57,117,1,3,07,2,72,10,03,10,09,039,0,2,2,1,,4,14,6366,14,549,54,15,29,7,9,1,144,78,,,4,5,2,,
67WN00182,67,2,8909,2,82,224,5990,1,14,,3,6,57,117,1,3,07,1,78,13,06,09,06,036,0,2,2,1,,4,14,7781,14,564,56,21,46,7,4,1,110,120,,,4,3,3,,
67WN00183,67,1,8910,2,82,274,7530,1,14,,5,3,57,117,1,7,07,1,58,11,03,12,10,037,0,2,2,1,,4,14,6227,11,419,41,33,40,7,9,1,132,90,,3,3,5,2,,
67WN00184,67,1,8911,2,82,274,7530,1,14,,5,3,57,117,1,7,07,1,69,09,03,10,09,038,0,2,2,1,,4,14,6227,11,508,50,33,40,7,8,1,151,96,,,3,5,2,,
67WN00185,67,2,8913,2,82,344,5033,1,14,,3,8,58,118,1,3,07,1,54,12,03,11,10,034,0,2,2,1,,4,14,6195,11,375,37,25,47,7,5,2,120,98,,,5,3,3,,
67WN00186,67,2,8916,2,82,404,6068,1,11,,3,3,56,116,1,4,07,1,78,08,03,07,07,047,0,3,3,1,,1,14,7535,14,591,59,36,27,7,1,1,162,94,,,3,3,3,,
67WN00187,67,1,8917,2,82,195,7422,1,14,,5,3,56,116,1,6,07,1,70,10,05,09,09,039,0,2,2,1,,4,14,6210,11,526,52,16,29,7,6,1,139,90,,,3,5,2,,
67WN00188,67,1,8918,2,82,195,7422,1,14,,5,3,56,116,1,7,07,1,66,09,04,09,10,036,0,2,2,1,,4,14,6210,11,488,48,16,29,7,8,1,140,94,,,3,5,2,,
67WN00189,67,2,8920,2,29,290,6434,1,14,22,3,5,56,116,1,1,,2,80,08,04,07,07,040,0,2,2,1,,4,14,6619,14,595,59,12,29,1,5,1,152,110,,,4,3,3,,
67WN00190,67,1,8921,2,82,545,5801,1,14,,1,6,56,116,1,4,07,2,97,07,03,07,06,047,0,2,3,2,,4,14,7152,14,726,72,35,35,7,6,1,172,128,,,4,1,1,,
67WN00191,67,2,8922,2,46,460,6282,1,14,28,9,5,56,116,1,3,,1,54,13,08,12,09,030,0,2,2,1,,4,14,6934,14,395,39,34,46,1,5,1,93,82,,,4,8,2,,
67WN00192,67,1,8923,2,46,460,6282,1,14,28,9,5,56,116,1,7,,1,53,13,04,12,11,028,0,2,2,1,,4,14,6934,14,397,39,34,46,1,7,1,103,70,,,4,8,2,,
67WN00193,67,2,8925,2,45,450,7478,1,14,33,1,3,56,116,1,4,,2,80,09,03,08,07,042,0,2,2,1,,4,14,7224,14,590,59,19,45,1,0,1,149,116,,,3,1,1,,
67WN00194,67,2,8926,2,82,255,6296,1,14,,1,5,56,116,1,1,07,2,78,09,05,09,08,039,0,2,2,1,,4,14,8001,14,578,57,10,53,7,8,1,135,110,,,4,1,1,,
67WN00195,67,2,8927,2,82,214,7397,1,14,,5,3,56,116,1,3,07,1,68,14,03,10,09,035,0,2,3,2,,4,14,5747,11,505,50,28,46,7,5,1,123,94,,,3,5,2,,
67WN00196,67,1,8928,2,82,214,7397,1,14,,5,3,56,116,1,7,07,1,68,11,03,09,09,039,0,2,2,1,,4,14,5747,11,507,50,28,46,7,7,1,140,92,,3,3,5,2,,
67WN00197,67,2,8929,2,25,250,7453,1,14,16,5,3,56,116,1,4,,1,58,09,03,11,10,030,0,2,2,1,,4,14,7108,14,428,42,12,25,1,8,1,137,84,,,3,5,2,,
67WN00198,67,1,8930,2,25,250,7453,1,14,16,5,3,56,116,1,7,,1,59,12,04,12,11,028,0,2,2,1,,4,14,7108,14,445,44,12,25,1,5,1,116,74,,3,3,5,2,,
67WN00199,67,1,8931,2,82,354,4914,1,11,,1,0,56,116,1,3,07,2,87,11,03,07,08,042,0,2,2,1,,1,14,7189,14,605,60,20,23,7,5,1,145,168,,,5,1,1,,
67WN00200,67,2,8932,2,82,374,6416,1,14,,5,5,56,116,1,1,07,1,52,08,03,08,10,046,0,2,3,2,,4,14,7354,14,372,37,29,26,7,2,1,148,88,,,4,5,2,,
67WN00201,67,2,8933,2,82,514,6147,1,11,,1,3,56,116,1,3,07,2,73,09,03,07,06,046,0,2,3,2,,1,14,6366,14,538,53,37,19,7,8,1,148,106,,,3,1,1,,
67WN00202,67,1,8936,2,82,505,6520,1,14,,5,5,55,115,1,3,07,1,66,09,06,11,08,033,0,2,2,1,,4,14,6749,14,485,48,00,41,7,5,1,123,102,,3,4,5,2,,
67WN00203,67,1,8937,2,82,505,6520,1,14,,5,5,55,115,1,7,07,2,60,09,03,10,10,035,0,2,2,1,,4,14,6749,14,435,43,00,41,7,5,1,136,100,,3,4,5,2,,
67WN00204,67,2,8938,2,82,374,6416,1,14,,5,5,56,116,1,1,07,1,44,09,03,09,08,045,0,3,4,2,,4,14,7354,14,309,30,29,26,7,9,1,124,82,,,4,5,2,,
67WN00205,67,1,8939,2,40,400,4499,1,14,37,3,9,56,116,1,7,,1,65,09,03,11,09,040,0,2,2,1,,4,14,7535,14,478,47,33,40,1,8,1,139,96,,3,5,3,3,,
67WN00206,67,2,8941,2,82,264,7547,1,14,,1,3,55,115,1,1,07,1,60,08,04,09,08,040,0,2,2,1,,4,14,7680,14,426,42,19,53,7,6,1,128,110,,,3,1,1,,
67WN00207,67,1,8942,2,82,344,5882,1,14,,5,6,55,115,1,7,07,1,89,08,04,08,09,037,0,3,3,1,,4,14,6195,11,668,66,20,47,7,8,1,163,122,,,4,5,2,,
67WN00208,67,1,8943,2,82,344,5882,1,14,,5,6,55,115,1,7,07,2,65,10,04,10,09,037,0,2,2,1,,4,14,6195,11,475,47,20,47,7,5,1,130,104,,3,4,5,2,,
67WN00209,67,1,8944,2,41,411,7408,1,14,06,1,3,55,115,1,7,,2,85,14,04,09,08,045,0,2,2,1,,4,14,7593,14,610,61,00,41,1,0,1,125,148,,,3,1,1,,
67WN00210,67,1,8945,2,35,351,4927,1,14,31,3,8,55,115,1,7,,1,64,13,05,12,10,033,0,2,2,1,,4,14,8034,14,483,48,18,35,1,3,1,111,84,,3,5,3,3,,
67WN00211,67,2,8947,2,82,494,6182,1,11,,1,2,55,115,1,3,07,2,66,10,03,09,07,036,0,2,2,1,,1,14,7515,14,492,49,38,20,7,2,1,136,94,,,2,1,1,,
67WN00212,67,1,8948,2,82,444,5167,1,11,,3,9,55,115,1,1,07,2,69,10,04,11,10,030,0,2,2,1,,1,14,6715,14,496,49,25,32,7,6,1,134,120,,,5,3,3,,
67WN00213,67,2,8949,2,35,350,4818,1,14,35,5,8,55,115,1,1,,1,46,07,03,11,12,036,0,2,3,2,,4,14,7189,14,310,31,31,35,1,0,1,142,104,,,5,5,2,,
67WN00214,67,1,8950,2,35,350,4818,1,14,35,5,8,55,115,1,2,,2,73,11,05,10,08,035,0,2,2,1,,4,14,7189,14,544,54,31,35,1,4,1,128,104,,,5,5,2,,
67WN00215,67,2,8951,2,82,214,3853,1,14,,1,0,55,115,1,4,07,5,74,10,03,07,08,045,0,2,2,1,,4,14,5747,11,557,55,11,39,7,7,1,143,100,,3,5,1,1,,
67WN00216,67,1,8952,2,45,451,7203,1,14,24,1,3,55,115,1,7,,4,93,10,03,08,08,045,0,2,2,1,,4,14,7762,14,694,69,13,45,1,4,1,157,132,,,3,1,1,,
67WN00217,67,1,8953,2,82,194,6037,1,14,,5,6,55,115,1,7,07,1,78,10,03,09,09,043,0,2,2,1,,4,14,6237,11,591,59,24,51,7,1,1,152,100,,,4,5,2,,
67WN00218,67,2,8954,2,82,194,6037,1,14,,5,6,55,115,1,1,07,1,63,07,04,09,11,045,0,3,3,1,,4,14,6237,11,477,47,24,51,7,7,1,156,82,,,4,5,2,,
67WN00219,67,2,8956,2,82,325,7668,1,14,,3,2,55,115,1,1,07,1,54,11,04,10,10,032,0,2,2,1,,4,14,6231,11,398,39,30,44,7,8,1,127,82,,,2,3,3,,
67WN00220,67,2,8957,2,82,495,5397,1,11,,3,8,55,115,1,1,07,1,48,10,03,10,10,046,0,2,3,2,,1,14,7462,14,327,32,31,20,7,7,1,127,104,,,5,3,3,,
67WN00221,67,1,8959,2,82,215,7144,1,14,,5,3,55,115,1,7,07,2,59,11,04,11,11,033,0,2,2,1,,4,14,6074,11,417,41,30,39,7,7,1,126,110,,3,3,5,2,,
67WN00222,67,2,8960,2,82,215,7144,1,14,,5,3,55,115,1,3,07,2,60,08,03,11,11,036,0,2,2,1,,4,14,6074,11,433,43,30,39,7,3,1,153,102,,,3,5,2,,
67WN00223,67,2,8961,2,82,374,7213,1,14,,3,3,55,115,1,1,07,1,59,09,03,08,09,044,0,2,3,2,,4,14,7354,14,410,41,25,53,7,0,1,140,118,,,3,3,3,,
67WN00224,67,2,8965,2,82,544,7212,1,14,,5,3,55,115,1,1,07,1,69,08,04,09,08,040,0,2,3,2,,4,14,8103,14,518,51,06,45,7,8,1,145,94,,,3,5,2,,
67WN00225,67,1,8966,2,82,544,7212,1,14,,5,3,55,115,1,6,07,3,63,08,03,11,11,032,0,2,2,1,,4,14,8103,14,457,45,06,45,7,7,1,146,104,,3,3,5,2,,
67WN00226,67,1,8968,2,82,544,6078,1,14,,1,6,54,114,1,6,07,2,85,09,04,09,08,036,0,2,3,2,,4,14,8103,14,630,63,07,45,7,0,1,141,132,,6,4,1,1,,
67WN00227,67,1,8969,2,82,515,7248,1,14,,5,3,54,114,1,4,07,1,76,09,03,07,09,044,0,2,3,2,,4,14,7466,14,572,57,18,29,7,2,1,159,108,,,3,5,2,,
67WN00228,67,1,8970,2,82,515,7248,1,14,,5,3,54,114,1,1,07,2,84,09,03,09,10,037,0,2,2,1,,4,14,7466,14,642,64,18,29,7,2,1,166,108,,,3,5,2,,
67WN00229,67,1,8971,2,82,294,5335,1,11,,5,8,54,114,1,6,07,1,73,10,03,08,09,041,0,3,4,2,,1,14,6619,14,546,54,21,24,7,6,1,151,108,,3,5,5,2,,
67WN00230,67,1,8972,2,82,294,5335,1,11,,5,8,54,114,1,2,07,1,73,08,03,07,08,039,0,2,2,1,,1,14,6619,14,526,52,21,24,7,6,1,157,130,,3,5,5,2,,
67WN00231,67,2,8974,2,82,235,7394,1,14,,1,3,54,114,1,4,07,2,73,08,03,09,08,034,0,2,2,1,,4,14,6162,11,535,53,33,35,7,5,1,148,120,,,3,1,1,,
67WN00232,67,1,8975,2,82,535,7196,1,14,,5,3,54,114,1,5,07,1,52,07,03,10,10,040,0,3,4,2,,4,14,7370,14,365,36,12,25,7,5,1,142,104,,3,3,5,2,,
67WN00233,67,2,8976,2,82,535,7196,1,14,,5,3,54,114,1,1,07,1,50,09,03,10,11,039,0,2,2,1,,4,14,7370,14,368,36,12,25,7,8,1,135,80,,,3,5,2,,
67WN00234,67,2,8979,2,82,294,5649,1,11,,5,6,54,114,1,1,07,1,61,10,03,10,09,033,0,2,2,1,,1,14,6619,14,435,43,42,19,7,5,1,140,114,,,4,5,2,,
67WN00235,67,1,8980,2,82,294,5649,1,11,,5,6,54,114,1,4,07,2,69,11,03,09,10,037,0,2,2,1,,1,14,6619,14,505,50,42,19,7,5,1,146,114,,,4,5,2,,
67WN00236,67,1,8981,2,29,291,7242,1,14,22,3,3,54,114,1,1,,3,52,11,03,11,12,037,0,2,3,2,,4,14,8020,14,374,37,22,29,1,4,1,126,94,,6,3,3,3,,
67WN00237,67,2,8985,2,22,220,4970,1,14,42,5,8,54,114,1,1,,2,70,06,03,09,07,035,0,2,2,1,,4,14,7781,14,504,50,34,22,1,4,1,157,126,,,5,5,2,,
67WN00238,67,2,8986,2,22,220,4970,1,14,42,5,8,54,114,1,1,,2,69,09,03,09,08,040,0,2,2,1,,4,14,7781,14,500,50,34,22,1,0,1,151,120,,,5,5,2,,
67WN00239,67,1,8987,2,82,465,6481,1,14,,5,5,54,114,1,7,07,1,63,11,04,12,11,029,0,2,2,1,,4,14,8099,14,467,46,21,39,7,7,1,129,98,,3,4,5,2,,
67WN00240,67,1,8988,2,82,465,6481,1,14,,5,5,54,114,1,7,07,1,77,09,05,09,08,034,0,2,2,1,,4,14,8099,14,584,58,21,39,7,4,1,140,104,,3,4,5,2,,
67WN00241,67,1,8990,2,82,504,7272,1,14,,3,3,54,114,1,4,07,2,70,10,05,10,08,033,0,2,2,1,,4,14,7624,14,530,53,25,41,7,0,1,129,96,,,3,3,3,,
67WN00242,67,1,8991,2,82,404,6198,1,14,,1,5,54,114,1,7,07,1,78,09,04,09,09,041,0,2,2,1,,4,14,7535,14,579,57,00,41,7,9,1,140,120,,,4,1,1,,
67WN00243,67,2,8992,2,82,264,7498,1,14,,5,3,54,114,1,1,07,1,68,13,06,09,10,035,0,2,2,1,,4,14,7680,14,502,50,17,37,7,2,1,118,108,,,3,5,2,,
67WN00244,67,2,8993,2,82,264,7498,1,14,,5,3,54,114,1,3,07,1,82,07,03,09,09,035,0,2,2,1,,4,14,7680,14,626,62,17,37,7,6,1,169,106,,,3,5,2,,
67WN00245,67,1,8994,2,82,514,6088,1,11,,1,3,54,114,1,5,07,2,86,14,04,10,08,041,0,2,2,1,,1,14,6366,14,651,65,28,24,7,1,1,132,118,,,3,1,1,,
67WN00246,67,1,8995,2,82,264,7243,1,14,,1,3,54,114,1,7,07,1,91,10,03,08,07,043,0,2,2,1,,4,14,7680,14,695,69,15,25,7,5,1,154,118,,3,3,1,1,,
67WN00247,67,1,8996,2,82,515,5337,1,11,,5,8,54,114,1,7,07,2,63,14,03,09,09,042,0,2,2,1,,1,14,7466,14,472,47,29,24,7,2,1,119,92,,3,5,5,2,,
67WN00248,67,1,8997,2,82,515,5337,1,11,,5,8,54,114,1,7,07,4,60,11,04,10,10,042,0,2,2,1,,1,14,7466,14,467,46,29,24,7,7,1,131,68,,3,5,5,2,,
67WN00249,67,1,8998,2,82,454,5210,1,14,,5,7,54,114,1,7,07,2,60,12,03,12,11,036,0,2,2,1,,4,14,7224,14,432,43,24,35,7,2,1,126,108,,3,5,5,2,,
67WN00250,67,1,8999,2,82,454,5210,1,14,,5,7,54,114,1,3,07,1,60,13,04,11,08,034,0,2,2,1,,4,14,7224,14,447,44,24,35,7,7,1,109,90,,3,5,5,2,,
67WN00251,67,1,9000,2,22,220,7366,1,14,39,1,3,54,114,1,7,,1,68,12,06,11,09,031,0,2,2,1,,4,14,7781,14,509,50,30,22,1,9,1,108,100,,3,3,1,1,,
67WN00252,67,1,9001,2,82,495,4776,1,14,,4,8,53,113,1,1,07,2,78,10,08,08,08,034,0,2,2,1,,4,14,7462,14,598,59,31,44,7,8,1,126,104,,,5,3,3,,
67WN00253,67,2,9002,2,82,495,4776,1,14,,3,8,53,113,1,1,07,1,73,09,03,08,08,038,0,2,2,1,,4,14,7462,14,549,54,31,44,7,9,1,148,110,,,5,3,3,,
67WN00254,67,1,9003,2,82,354,5841,1,11,,5,5,53,113,1,1,07,1,70,11,06,09,09,037,0,2,2,1,,1,14,7189,14,510,51,19,23,7,0,1,123,124,,3,4,5,2,,
67WN00255,67,2,9004,2,82,354,5841,1,11,,5,5,53,113,1,1,07,2,68,10,03,08,08,038,0,2,2,1,,1,14,7189,14,510,51,19,23,7,0,1,139,104,,,4,5,2,,
67WN00256,67,1,9005,2,82,275,5999,1,14,,3,6,53,113,1,5,07,1,82,07,04,09,08,037,0,2,3,2,,4,14,6163,11,648,64,00,41,7,8,1,152,88,,,4,3,3,,
67WN00257,67,1,9006,2,82,275,5999,1,14,,4,6,55,115,1,4,07,1,72,08,03,12,09,031,0,2,2,1,,4,14,6163,11,557,55,00,41,7,7,2,145,80,,,4,3,3,,
67WN00258,67,1,9007,2,82,224,6228,1,14,,5,5,53,113,1,7,07,1,53,11,04,12,10,031,0,2,2,1,,4,14,7781,14,375,37,44,39,7,5,1,120,106,,3,4,5,2,,
67WN00259,67,2,9008,2,82,224,6228,1,14,,5,5,53,113,1,3,07,3,62,12,04,10,09,035,0,2,2,1,,4,14,7781,14,462,46,44,39,7,2,1,124,98,,,4,5,2,,
67WN00260,67,1,9009,2,82,204,5718,1,14,,4,7,53,113,1,7,07,1,82,07,03,08,07,042,0,2,3,2,,4,14,5981,11,637,63,17,44,7,7,1,161,100,,6,5,3,3,,
67WN00261,67,1,9010,2,82,204,5718,1,14,,3,7,53,113,1,7,07,1,75,10,03,11,11,038,0,2,2,1,,4,14,5981,11,572,57,17,44,7,2,1,147,104,,,5,3,3,,
67WN00262,67,2,9011,2,82,215,5981,1,14,,5,6,53,113,1,1,07,3,56,08,03,11,10,038,0,2,2,1,,4,14,6074,11,395,39,36,22,7,5,1,144,114,,,4,5,2,,
67WN00263,67,2,9012,2,82,215,5981,1,14,,5,6,53,113,1,3,07,2,66,11,03,09,08,042,0,2,3,2,,4,14,6074,11,469,46,36,22,7,9,1,140,130,,,4,5,2,,
67WN00264,67,2,9013,2,82,214,4392,1,14,,5,9,53,113,1,3,07,1,67,11,03,11,08,033,0,2,2,1,,4,14,5747,11,487,48,28,22,7,7,1,134,120,,,5,5,2,,
67WN00265,67,2,9014,2,82,214,4392,1,14,,5,9,53,113,1,3,07,1,45,10,03,13,12,032,0,2,3,2,,4,14,5747,11,303,30,28,22,7,3,1,123,108,,,5,5,2,,
67WN00266,67,2,9016,2,82,275,7274,1,14,,3,3,53,113,1,3,07,1,62,07,03,11,11,034,0,2,2,1,,4,14,6163,11,474,47,06,41,7,4,1,147,84,,,3,3,3,,
67WN00267,67,1,9018,2,82,445,5060,1,11,,5,9,53,113,1,6,07,4,58,13,05,12,11,030,0,2,2,1,,1,14,7705,14,434,43,20,32,7,4,1,113,90,,3,5,5,2,,
67WN00268,67,2,9019,2,82,445,5060,1,11,,5,9,53,113,1,1,07,2,62,08,04,09,09,039,0,2,3,2,,1,14,7705,14,469,46,20,32,7,9,1,141,90,,,5,5,2,,
67WN00269,67,1,9020,2,82,265,6412,1,14,,1,5,53,113,1,5,07,2,92,09,04,08,08,046,0,2,3,2,,4,14,7687,14,687,68,11,53,7,7,1,155,144,,6,4,1,1,,
67WN00270,67,1,9021,2,82,215,5780,1,14,,5,6,53,113,1,7,07,1,78,11,05,08,08,037,0,2,2,1,,4,14,6074,11,563,56,13,39,7,3,1,135,144,,,4,5,2,,
