UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,STM,JAW,WNWT,F,N,T,C,L,TIME,SIDE,THIGH,THSCO,C4950,DB2,LBRD,SIRE,SBRD,ADG,ADG6061,DINBR,LNDAM,TM,ADG67,DISP,IDX,BRWT,ABN,CJAW,CADAM,TBRE,CTBR,TM2,BAND
64WN02528,64,2,1064,8,62,324,9120,8,80,,3,6,61,121,1,1,01,2,90,09,07,06,07,042,8,3,3,1,3,0,84,7317,41,650,65,,,4,0,2,140,114,,5,4,3,3,4,6
64WN02529,64,3,1066,8,81,115,9070,8,80,,1,6,60,120,1,2,01,3,92,14,04,05,05,055,8,6,6,1,1,0,84,8664,41,655,65,,61,4,5,3,127,134,,3,4,1,1,4,5
64WN02530,64,2,1067,8,62,304,9396,8,80,,1,6,60,120,1,1,02,2,82,08,04,07,07,049,15,4,5,2,1,0,84,5274,41,583,58,,,4,3,2,146,120,,5,4,1,1,4,5
64WN02531,64,3,1068,8,81,124,9551,8,80,,5,4,60,120,1,1,02,2,74,10,03,08,09,048,18,4,5,2,5,0,84,7562,41,525,52,,61,4,5,3,154,110,,5,4,5,2,4,6
64WN02532,64,2,1069,8,81,124,9551,8,80,,5,4,60,120,1,1,02,2,54,11,03,09,09,035,9,2,3,2,5,0,84,7562,41,379,37,,61,4,9,,116,85,,5,4,5,2,4,6
64WN02533,64,3,1070,8,81,125,9456,8,80,,5,5,60,120,1,1,02,2,90,11,04,07,07,056,14,4,5,2,5,0,84,7025,41,650,65,,61,4,0,3,159,120,,5,4,5,2,4,4
64WN02534,64,2,1071,8,81,125,9456,8,80,,5,5,60,120,1,1,02,1,74,08,03,09,09,037,11,3,3,1,5,0,84,7025,41,525,52,,61,4,5,,151,110,,4,4,5,2,4,4
64WN02535,64,3,1072,8,62,274,9590,8,80,,1,4,60,120,1,1,02,5,87,07,04,08,06,050,15,3,3,1,1,0,84,6728,41,633,63,,,4,3,3,158,110,,2,4,1,1,4,4
64WN02536,64,2,1073,8,81,205,9373,8,80,,5,6,60,120,1,1,02,1,69,08,04,07,08,045,11,3,3,1,5,0,84,2461,48,490,49,,61,4,0,,147,102,,4,4,5,2,4,6
64WN02537,64,2,1074,8,81,205,9373,8,80,,5,6,60,120,1,1,02,1,75,07,03,08,06,040,25,2,3,2,5,0,84,2461,48,537,53,,61,4,7,,154,106,,4,4,5,2,4,6
64WN02538,64,2,1075,8,81,085,9441,8,80,,1,5,60,120,1,1,02,2,60,11,04,08,09,043,12,4,4,1,1,0,84,7153,41,400,40,,61,4,0,,109,120,,5,4,1,1,4,3
64WN02539,64,3,1076,8,62,294,9724,8,80,,5,5,60,120,1,1,03,2,93,08,03,07,07,047,6,4,5,2,5,0,84,6383,41,670,67,,,4,0,3,173,126,,5,4,5,2,4,3
64WN02540,64,2,1077,8,62,294,9724,8,80,,5,5,60,120,1,1,03,2,92,08,03,07,07,044,8,3,3,1,5,0,84,6383,41,677,67,,,4,7,2,167,108,,5,4,5,2,4,3
64WN02541,64,3,1079,8,81,214,9376,8,80,,3,6,60,120,1,1,02,3,77,08,03,08,09,046,26,3,3,1,3,0,84,2477,48,510,51,,61,4,0,3,158,158,,3,4,3,3,4,3
64WN02542,64,2,1081,8,81,904,9407,8,80,,1,6,60,120,1,1,02,2,75,08,03,07,07,043,27,2,2,1,1,0,84,7077,41,533,53,,61,4,3,,139,110,,5,4,1,1,4,3
64WN02543,64,2,1082,8,81,404,9068,8,80,,5,6,60,120,1,1,01,1,72,10,03,08,09,038,4,3,3,1,5,0,84,0010,94,518,51,,61,4,8,,139,98,,4,4,5,2,4,5
64WN02544,64,3,1083,8,81,404,9068,8,80,,5,6,60,120,1,1,01,2,68,11,03,09,09,035,11,3,4,2,5,0,84,0010,94,482,48,,61,4,2,3,131,102,,5,4,5,2,4,5
64WN02545,64,3,1085,8,81,185,9539,8,80,,3,5,60,120,1,1,02,4,88,10,04,06,07,048,6,4,4,1,3,0,84,6959,41,643,64,,61,4,3,3,152,108,,6,4,3,3,4,6
64WN02546,64,3,1086,8,81,025,9001,8,80,,1,6,59,119,1,1,01,1,79,07,04,07,08,035,15,2,3,2,1,0,84,7128,41,566,56,,61,4,6,3,144,116,,4,4,1,1,4,5
64WN02547,64,2,1087,8,81,174,9569,8,80,,1,4,59,119,1,1,02,1,91,08,03,05,06,057,4,5,6,2,1,0,84,6967,41,672,67,,61,4,2,,163,110,,4,4,1,1,4,6
64WN02548,64,2,1088,8,81,064,9178,8,80,,3,6,59,119,1,1,01,5,87,10,04,09,07,040,27,2,3,2,3,0,84,6578,41,642,64,,61,4,2,,143,106,,2,4,3,3,4,5
64WN02549,64,3,1090,8,81,185,9143,8,80,,4,6,57,117,1,1,01,2,75,11,08,07,07,032,3,2,3,2,4,0,84,6959,41,568,56,,61,4,8,3,107,85,,5,4,3,3,4,5
64WN02550,64,2,1091,8,81,185,9143,8,80,,3,6,59,119,1,1,01,2,82,11,03,07,07,042,17,2,2,1,3,0,84,6959,41,615,61,,61,4,5,,137,88,,5,4,3,3,4,5
64WN02551,64,3,1092,8,62,294,9128,8,80,,3,6,59,119,1,1,01,1,98,10,04,06,06,048,12,4,5,2,3,0,84,6383,41,719,71,,,4,9,3,157,124,,4,4,3,3,4,3
64WN02552,64,2,1094,8,81,404,9442,8,80,,3,6,59,119,1,1,02,1,78,10,04,09,06,042,14,3,3,1,3,0,84,0010,94,583,58,,61,4,3,,132,86,,4,4,3,3,4,4
64WN02553,64,2,1095,8,81,085,9482,8,80,,5,5,59,119,1,1,02,2,63,11,03,09,09,049,24,3,3,1,5,0,84,7153,41,446,44,,61,4,6,7,135,99,,5,4,5,2,4,4
64WN02554,64,3,1096,8,81,085,9482,8,80,,5,5,59,119,1,1,02,2,81,11,03,08,07,039,25,2,3,2,5,0,84,7153,41,585,58,,61,4,5,3,144,114,,5,4,5,2,4,4
64WN02555,64,3,1097,8,62,274,9759,8,80,,5,5,59,119,1,1,03,1,91,09,04,08,07,045,13,3,3,1,5,0,84,6728,41,633,63,,,4,3,3,164,157,,4,4,5,2,4,6
64WN02556,64,2,1099,8,81,175,9696,8,80,,3,5,59,119,1,1,03,2,85,10,03,09,08,035,24,2,2,1,3,0,84,7260,41,627,62,,61,4,7,,143,104,,5,4,3,3,4,3
64WN02557,64,2,1100,8,62,224,9360,8,80,,5,6,59,119,1,1,02,2,74,09,03,08,08,043,18,3,3,1,5,0,84,4827,41,533,53,,,4,3,2,148,106,,5,4,5,2,4,5
64WN02558,64,2,1101,8,62,224,9360,8,80,,5,6,59,119,1,1,02,2,71,10,03,07,08,045,9,4,4,1,5,0,84,4827,41,513,51,,,4,3,2,141,100,,5,4,5,2,4,5
64WN02559,64,2,1102,8,62,254,9750,8,80,,5,5,59,119,1,1,03,1,58,10,04,09,09,047,26,2,3,2,5,0,84,5974,41,393,39,,,4,3,2,130,112,,4,4,5,2,4,4
64WN02560,64,2,1103,8,62,254,9750,8,80,,5,5,59,119,3,1,03,2,72,08,04,08,06,047,15,2,3,2,5,0,84,5974,41,516,51,,,4,6,2,145,106,,5,4,5,2,4,4
64WN02561,64,3,1104,8,81,155,9353,8,80,,1,6,59,119,1,1,02,1,87,08,03,06,07,050,7,4,5,2,1,0,84,6510,41,627,62,,61,4,7,3,160,124,,4,4,1,1,4,6
64WN02562,64,3,1105,8,81,204,9371,8,80,,1,5,59,119,1,1,02,2,102,09,04,06,06,052,9,3,3,1,1,0,84,2479,48,729,72,,61,4,9,3,163,153,,5,4,1,1,4,5
64WN02563,64,3,1106,8,81,015,9191,8,80,,5,6,58,118,1,1,01,2,78,08,03,08,09,037,17,3,4,2,5,0,84,6995,41,576,57,,61,4,6,3,158,100,,5,4,5,2,4,3
64WN02564,64,3,1107,8,81,015,9191,8,80,,5,6,58,118,1,1,01,1,77,09,03,07,07,038,9,2,2,1,5,0,84,6995,41,559,55,,61,4,9,,147,110,,4,4,5,2,4,3
64WN02565,64,2,1108,8,81,204,9730,8,80,,1,5,58,118,1,1,03,2,93,07,04,08,05,043,18,3,3,1,1,0,84,2479,48,671,67,,61,4,1,,153,138,,5,4,1,1,4,3
64WN02566,64,2,1109,8,62,294,9394,8,80,,5,6,58,118,1,1,02,2,80,08,03,08,09,042,14,3,3,1,5,0,84,6383,41,581,58,,,4,1,2,162,114,,5,4,5,2,4,4
64WN02567,64,3,1110,8,62,294,9394,8,80,,5,6,58,118,1,1,02,2,78,09,04,08,09,041,27,3,3,1,5,0,84,6383,41,576,57,,,4,6,3,154,100,,5,4,5,2,4,4
64WN02568,64,2,1111,8,81,144,9035,8,80,,5,6,58,118,1,1,01,1,73,07,12,10,08,030,14,1,1,1,5,0,84,7198,41,508,50,,61,4,8,,117,131,1,4,4,5,2,4,6
64WN02569,64,2,1112,8,81,144,9035,8,80,,5,6,58,118,1,1,01,2,76,08,04,08,08,038,12,2,3,2,5,0,84,7198,41,536,53,,61,4,6,,150,128,,5,4,5,2,4,6
64WN02570,64,2,1113,8,81,064,9760,8,80,,3,5,58,118,1,1,03,2,86,09,04,08,08,050,11,4,5,2,3,0,84,6578,41,654,65,,61,4,4,,155,88,,5,4,3,3,4,5
64WN02571,64,3,1115,8,81,085,9327,8,80,,5,6,58,118,1,1,02,1,75,08,03,07,08,045,24,2,3,2,5,0,84,7153,41,548,54,,61,4,8,3,159,103,,4,4,5,2,4,5
64WN02572,64,2,1116,8,81,085,9327,8,80,,5,6,58,118,1,1,02,2,59,08,03,09,09,039,2,2,2,1,5,0,84,7153,41,439,43,,61,4,9,,137,72,,5,4,5,2,4,5
64WN02573,64,3,1117,8,62,274,9759,8,80,,5,5,59,119,1,1,03,1,81,09,04,08,09,045,4,3,4,2,5,0,84,6728,41,553,55,,,4,3,3,159,152,,4,4,5,2,4,6
64WN02574,64,3,1118,8,81,204,9140,8,80,,5,6,56,116,1,1,01,2,66,07,03,09,10,043,17,3,3,1,5,0,84,2479,48,471,47,,61,4,1,,160,114,,5,4,5,2,4,4
64WN02575,64,2,1119,8,81,204,9140,8,80,,5,6,56,116,1,1,01,1,63,06,04,09,10,040,15,3,4,2,5,0,84,2479,48,453,45,,61,4,3,,153,104,,4,4,5,2,4,4
64WN02576,64,3,1120,8,81,125,9341,8,80,,5,6,56,116,1,1,02,2,64,08,03,09,10,035,18,2,2,1,5,0,84,7025,41,448,44,,61,4,8,3,146,120,,5,4,5,2,4,3
64WN02577,64,3,1121,8,81,125,9341,8,80,,5,6,56,116,1,1,02,2,86,08,07,07,08,038,12,3,3,1,5,0,84,7025,41,652,65,,61,4,2,3,149,104,,5,4,5,2,4,3
64WN02578,64,3,1122,8,81,175,9540,8,80,,1,4,54,114,1,1,02,1,79,12,04,10,09,046,27,3,3,1,1,0,84,7260,41,579,57,,61,4,9,3,135,130,,4,4,1,1,4,6
64WN02579,64,2,1123,8,81,054,9180,8,80,,3,6,51,111,2,1,01,1,62,09,03,08,08,043,27,2,3,2,3,0,84,7724,41,467,46,,61,4,7,,136,102,,4,4,3,3,4,6
64WN02580,64,3,1125,8,81,094,9610,8,80,,1,6,49,109,1,1,03,2,94,11,07,08,07,040,12,2,3,2,1,0,84,6058,41,721,72,,61,4,1,3,133,154,,5,4,1,1,4,5
64WN02581,64,2,1126,8,81,184,9361,8,80,,3,6,48,108,1,1,02,1,51,08,03,09,10,039,3,2,3,2,3,0,84,7220,41,394,39,,61,4,4,,137,84,,4,4,3,3,4,6
64WN02582,64,3,1128,8,81,124,9280,8,80,,1,6,48,108,1,1,01,1,85,09,04,08,08,040,25,2,2,1,1,0,84,7562,41,663,66,,61,4,3,3,151,134,1,4,4,1,1,4,6
64WN02583,64,3,1129,8,81,134,9666,8,80,,5,5,41,101,2,2,03,1,63,09,05,09,09,035,3,2,3,2,5,0,84,7638,41,509,50,,61,4,9,,136,116,,4,4,5,2,4,4
64WN02584,64,2,1130,8,81,134,9666,8,80,,5,5,41,101,1,1,03,1,54,13,04,09,10,037,15,3,4,2,5,0,84,7638,41,434,43,,61,4,4,,112,102,,4,4,5,2,4,4
64WN02585,64,3,2208,8,81,118,9520,8,80,,3,5,81,141,1,1,05,2,92,10,03,07,06,044,9,4,5,2,3,0,86,0007,96,590,59,,61,4,0,3,116,88,,5,4,3,3,4,5
64WN02586,64,2,2210,8,81,098,9219,8,80,,5,6,80,140,4,1,04,2,92,08,03,06,05,048,26,4,4,1,5,0,86,5486,61,590,59,,61,4,0,,125,94,1,5,4,5,2,4,5
64WN02587,64,3,2211,8,81,098,9219,8,80,,5,6,76,136,3,1,04,1,84,09,05,07,07,041,31,2,3,2,5,0,86,5486,61,544,54,,61,4,4,3,116,100,,4,4,5,2,4,5
64WN02588,64,3,2212,8,81,089,9218,8,80,,1,6,80,140,1,1,04,2,71,13,04,08,10,043,9,3,3,1,1,0,86,5343,61,437,43,,61,4,7,3,104,98,,5,4,1,1,4,6
64WN02589,64,3,2213,8,81,068,9776,8,80,,4,3,79,139,1,4,06,2,77,08,06,05,06,046,1,4,5,2,4,0,86,4895,61,502,50,,61,4,2,3,100,72,,5,3,3,3,4,6
64WN02590,64,2,2215,8,81,808,9228,8,80,,9,6,78,138,1,1,04,1,64,09,03,08,08,040,2,3,4,2,9,0,86,5677,61,420,42,,61,4,0,,104,60,,4,4,8,2,4,5
64WN02591,64,2,2216,8,81,808,9228,8,80,,9,6,78,138,1,1,04,1,73,10,04,09,07,041,18,2,3,2,9,0,86,5677,61,477,47,,61,4,7,,119,72,,4,4,8,2,4,5
64WN02592,64,2,2217,8,81,808,9228,8,80,,8,6,78,138,1,1,04,2,107,10,04,04,04,052,1,4,5,2,8,0,86,5677,61,713,71,,61,4,3,,136,86,,5,4,7,3,4,5
64WN02593,64,2,2218,8,81,108,9155,8,80,,1,6,78,138,1,1,04,4,90,09,03,07,05,058,19,4,5,2,1,0,86,5591,61,575,57,,61,4,5,,124,106,,6,4,1,1,4,3
64WN02594,64,2,2219,8,81,109,9581,8,80,,1,4,78,138,1,1,05,2,96,09,03,07,06,047,10,4,4,1,1,0,86,5807,61,604,60,,61,4,4,,124,126,,5,4,1,1,4,5
64WN02595,64,2,2220,8,81,059,9554,8,80,,1,4,78,138,1,1,05,2,100,10,04,06,05,042,14,4,4,1,1,0,86,4498,61,628,62,,61,4,8,,121,134,1,5,4,1,1,4,4
64WN02596,64,3,2221,8,81,808,9489,8,80,,1,3,78,138,1,1,05,4,98,13,04,06,07,055,14,6,7,2,1,0,86,5677,61,630,63,,61,4,0,3,113,110,,6,3,1,1,4,3
64WN02597,64,2,2222,8,81,099,9101,8,80,,1,6,77,137,1,1,04,2,96,14,05,06,06,048,18,2,3,2,1,0,86,5385,61,623,62,,61,4,3,,128,107,,5,4,1,1,4,5
64WN02598,64,3,2224,8,81,118,9104,8,80,,3,6,77,137,1,1,04,2,101,10,04,06,05,063,15,5,6,2,3,0,86,0007,96,646,64,,61,4,6,3,137,125,,5,4,3,3,4,3
64WN02599,64,2,2225,8,81,908,9806,8,80,,3,4,77,137,1,1,06,4,77,11,05,07,07,042,4,4,4,1,3,0,86,5556,61,502,50,,61,4,2,,110,82,,6,4,3,3,4,4
64WN02600,64,3,2227,8,81,109,9905,8,80,,1,4,77,137,1,6,04,4,107,08,05,06,05,046,24,3,4,2,1,0,86,5807,61,693,69,,61,4,3,3,128,120,,6,4,1,1,4,3
64WN02601,64,2,2228,8,81,908,9225,8,80,,5,6,77,137,1,1,04,1,79,09,04,07,07,047,24,4,5,2,5,0,86,5556,61,501,50,,61,4,1,,118,104,,4,4,5,2,4,3
64WN02602,64,3,2229,8,81,908,9225,8,80,,5,6,77,137,1,1,04,1,80,08,03,07,08,052,24,5,7,3,5,0,86,5556,61,508,50,,61,4,8,3,111,104,,4,4,5,2,4,3
64WN02603,64,2,2230,8,81,088,9589,8,80,,1,3,77,137,1,1,05,1,97,09,04,06,05,064,26,5,6,2,1,0,86,5113,61,628,62,,61,4,8,,128,110,,4,3,1,1,4,3
64WN02604,64,3,2231,8,81,089,9547,8,80,,1,4,77,137,1,1,05,2,99,08,08,06,04,043,24,3,3,1,1,0,86,5343,61,663,66,,61,4,3,3,121,82,,5,4,1,1,4,3
64WN02605,64,1,2232,8,81,079,9096,8,80,,1,6,77,137,1,2,04,1,93,08,07,07,04,045,18,5,5,1,1,0,86,5255,61,604,60,,61,4,4,7,109,102,,4,4,1,1,4,4
64WN02606,64,2,2233,8,81,068,9784,8,80,,3,3,76,136,1,1,06,1,67,08,03,07,08,049,11,4,4,1,3,0,86,4895,61,441,44,,61,4,1,,106,70,,4,3,3,3,4,5
64WN02607,64,3,2235,8,81,039,9515,8,80,,1,4,76,136,1,1,05,2,103,09,05,07,06,049,7,4,4,1,1,0,86,5729,61,654,65,,61,4,4,3,130,140,,5,4,1,1,4,5
64WN02608,64,3,2237,8,81,088,9217,8,80,,3,6,76,136,1,1,04,1,69,08,04,07,08,042,8,3,3,1,3,0,86,5113,61,460,46,,61,4,0,3,104,65,,4,4,3,3,4,5
64WN02609,64,2,2238,8,81,748,9496,8,80,,1,4,76,136,1,1,05,2,95,08,03,06,07,052,6,4,5,2,1,0,86,5596,61,613,61,,61,4,3,,123,116,,5,4,1,1,4,5
64WN02610,64,3,2239,8,81,078,9299,8,80,,5,5,76,136,1,1,04,2,96,10,04,06,07,050,8,4,4,1,5,0,86,4621,61,624,62,,61,4,4,3,138,112,,5,4,5,2,4,4
64WN02611,64,3,2240,8,81,078,9299,8,80,,5,5,76,136,1,1,04,2,98,09,03,08,07,035,11,3,3,1,5,0,86,4621,61,626,62,,61,4,6,3,134,128,,5,4,5,2,4,4
64WN02612,64,3,2241,8,81,039,9290,8,80,,1,5,76,136,1,1,04,2,117,08,05,06,04,052,17,3,3,1,1,0,86,5729,61,754,75,,61,4,4,3,148,144,,5,4,1,1,4,4
64WN02613,64,2,2242,8,81,089,9471,8,80,,5,5,76,136,2,1,05,1,78,08,03,07,07,049,25,2,3,2,5,0,86,5343,61,488,48,,61,4,8,,129,116,,4,4,5,2,4,3
64WN02614,64,3,2243,8,81,089,9471,8,80,,5,5,76,136,1,2,05,2,79,08,03,07,07,049,16,4,4,1,5,0,86,5343,61,488,48,,61,4,8,3,122,126,,5,4,5,2,4,3
64WN02615,64,3,2244,8,81,018,9497,8,80,,1,3,76,136,1,6,05,1,101,08,03,06,06,066,10,6,7,2,1,0,86,5708,61,643,64,,61,4,3,3,127,135,,4,3,1,1,4,3
64WN02616,64,2,2246,8,81,049,9088,8,80,,5,6,75,135,1,1,04,1,91,09,04,07,07,048,10,4,4,1,5,0,86,5719,61,585,58,,61,4,5,,137,120,,4,4,5,2,4,4
64WN02617,64,2,2247,8,81,049,9088,8,80,,5,6,75,135,1,3,04,2,84,12,03,07,08,048,8,5,5,1,5,0,86,5719,61,530,53,,61,4,0,,126,124,,5,4,5,2,4,4
64WN02618,64,2,2248,8,81,079,9781,8,80,,1,3,75,135,1,1,06,2,84,09,03,06,05,056,24,6,6,1,1,0,86,5255,61,553,55,,61,4,3,,107,94,1,5,3,1,1,4,3
64WN02619,64,3,2249,8,81,108,9582,8,80,,1,4,75,135,1,1,05,1,85,13,10,06,05,054,14,4,5,2,1,0,86,5591,61,550,55,,61,4,0,3,110,108,,4,4,1,1,4,4
64WN02620,64,2,2252,8,81,028,9815,8,80,,3,3,75,135,1,1,06,1,73,08,03,07,07,046,16,4,4,1,3,0,86,5433,61,468,46,,61,4,8,,109,98,,4,3,3,3,4,6
64WN02621,64,3,2253,8,81,039,9803,8,80,,5,4,75,135,1,1,06,1,71,12,05,07,08,044,16,4,4,1,5,0,86,5729,61,461,46,,61,4,1,3,110,88,,4,4,5,2,4,3
64WN02622,64,3,2254,8,81,039,9803,8,80,,5,4,75,135,1,1,06,1,83,09,05,07,07,044,5,3,4,2,5,0,86,5729,61,541,54,,61,4,1,3,121,100,,4,4,5,2,4,3
64WN02623,64,3,2255,8,81,099,9220,8,80,,5,6,75,135,1,1,04,2,73,13,05,07,08,047,27,3,3,1,5,0,86,5385,61,461,46,,61,4,1,3,120,108,,5,4,5,2,4,3
64WN02624,64,2,2256,8,81,099,9220,8,80,,5,6,75,135,1,1,04,2,79,09,03,06,07,048,4,5,6,2,5,0,86,5385,61,501,50,,61,4,1,,113,114,,5,4,5,2,4,3
64WN02625,64,3,2258,8,81,748,9804,8,80,,3,4,75,135,1,1,06,2,73,15,04,07,08,041,10,4,4,1,3,0,86,5596,61,464,46,,61,4,4,3,103,104,,5,4,3,3,4,3
64WN02626,64,3,2259,8,81,128,9493,8,80,,1,5,75,135,1,1,05,4,112,08,06,05,04,051,3,3,3,1,1,0,86,0012,96,720,72,,61,4,0,3,141,148,,6,4,1,1,4,5
64WN02627,64,2,2260,8,81,758,9110,8,80,,5,6,74,134,3,1,04,1,90,14,03,06,07,053,18,4,5,2,5,0,86,5624,61,591,59,,61,4,1,,133,108,,4,4,5,2,4,5
64WN02628,64,2,2261,8,81,758,9110,8,80,,5,6,74,134,1,1,04,3,78,10,04,07,07,047,5,4,5,2,5,0,86,5624,61,507,50,,61,4,7,,118,100,,3,4,5,2,4,5
64WN02629,64,3,2262,8,81,048,9383,8,80,,5,6,74,134,2,6,05,4,86,13,05,06,05,048,18,3,4,2,5,0,86,5527,61,560,56,,61,4,0,3,125,110,,6,4,5,2,4,6
64WN02630,64,3,2263,8,81,048,9383,8,80,,5,6,74,134,1,1,05,4,78,15,06,08,08,043,18,3,4,2,5,0,86,5527,61,493,49,,61,4,3,3,119,119,,6,4,5,2,4,6
64WN02631,64,2,2265,8,81,098,9774,8,80,,1,3,74,134,1,1,06,2,90,09,03,06,05,056,13,5,6,2,1,0,86,5486,61,582,58,,61,4,2,,114,120,,5,3,1,1,4,4
64WN02632,64,2,2266,8,81,059,9775,8,80,,1,3,74,134,1,1,06,4,103,08,04,06,05,055,10,6,6,1,1,0,86,4498,61,663,66,,61,4,3,,125,142,,6,3,1,1,4,5
64WN02633,64,3,2267,8,81,908,9472,8,80,,1,5,74,134,1,1,05,2,70,10,04,08,09,050,13,5,5,1,1,0,86,5556,61,428,42,,61,4,8,3,99,126,,5,4,1,1,4,3
64WN02634,64,2,2268,8,81,058,9544,8,80,,1,4,74,134,1,1,05,2,95,08,03,07,06,054,14,6,6,1,1,0,86,4658,61,628,62,,61,4,8,,123,108,,5,4,1,1,4,6
64WN02635,64,3,2270,8,81,108,9779,8,80,,1,3,74,134,1,1,06,4,96,10,05,06,06,065,6,5,6,2,1,0,86,5591,61,629,62,,61,4,9,3,127,117,,6,3,1,1,4,6
64WN02636,64,3,2272,8,81,058,9766,8,80,,1,3,74,134,1,1,06,2,101,08,04,06,05,053,10,5,6,2,1,0,86,4658,61,666,66,,61,4,6,3,118,118,,5,3,1,1,4,4
64WN02637,64,3,2273,8,81,758,9491,8,80,,1,5,74,134,1,1,05,5,103,09,03,06,05,051,17,4,5,2,1,0,86,5624,61,663,66,,61,4,3,3,125,142,,2,4,1,1,4,3
64WN02638,64,2,2274,8,81,028,9511,8,80,,1,4,74,134,1,3,05,1,97,08,03,07,06,052,11,5,6,2,1,0,86,5433,61,642,64,,61,4,2,,122,110,,4,4,1,1,4,4
64WN02639,64,3,2275,8,81,078,9095,8,80,,5,6,74,134,1,1,04,2,94,12,04,07,06,052,25,5,6,2,5,0,86,4621,61,604,60,,61,4,4,3,130,130,,5,4,5,2,4,6
64WN02640,64,2,2276,8,81,078,9095,8,80,,5,6,74,134,1,1,04,2,70,08,03,08,08,043,10,5,5,1,5,0,86,4621,61,449,44,,61,4,9,,110,98,,5,4,5,2,4,6
64WN02641,64,2,2277,8,81,099,9574,8,80,,1,3,74,134,1,1,05,3,83,10,04,07,06,047,25,4,4,1,1,0,86,5385,61,537,53,,61,4,7,,110,110,,3,3,1,1,4,4
64WN02642,64,3,2278,8,81,758,9805,8,80,,3,3,74,134,1,1,06,2,102,08,04,06,07,049,3,5,6,2,3,0,86,5624,61,699,69,,61,4,9,3,126,84,,5,3,3,3,4,6
64WN02643,64,2,2280,8,81,908,9553,8,80,,1,5,73,133,1,1,05,2,109,08,04,05,05,065,8,6,8,3,1,0,86,5556,61,715,71,,61,4,5,,133,139,,5,4,1,1,4,6
64WN02644,64,3,2281,8,81,108,9221,8,80,,3,6,73,133,1,1,04,2,101,09,03,05,06,054,10,5,6,2,3,0,86,5591,61,670,67,,61,4,0,3,129,119,,5,4,3,3,4,6
64WN02645,64,3,2282,8,81,098,9475,8,80,,5,6,73,133,1,1,05,2,82,09,04,07,07,047,5,3,4,2,5,0,86,5486,61,550,55,,61,4,0,3,124,88,,5,4,5,2,4,3
64WN02646,64,3,2283,8,81,098,9475,8,80,,5,6,73,133,1,1,05,1,68,12,05,08,09,047,1,3,5,3,5,0,86,5486,61,451,45,,61,4,1,3,109,80,,4,4,5,2,4,3
64WN02647,64,3,2284,8,81,059,9209,8,80,,5,6,73,133,1,1,04,2,77,13,04,07,07,046,2,3,3,1,5,0,86,4498,61,484,48,,61,4,4,3,123,126,,5,4,5,2,4,3
64WN02648,64,3,2285,8,81,059,9209,8,80,,5,6,73,133,1,1,04,1,80,15,03,09,09,047,18,3,3,1,5,0,86,4498,61,505,50,,61,4,5,3,132,129,,4,4,5,2,4,3
64WN02649,64,3,2286,8,81,058,9393,8,80,,9,6,73,133,1,1,05,2,63,14,04,09,09,048,10,4,4,1,9,0,86,4658,61,391,39,,61,4,1,3,111,110,,5,4,8,2,4,3
64WN02650,64,2,2287,8,81,058,9393,8,80,,9,6,73,133,1,1,05,1,73,09,03,06,05,047,25,4,5,2,9,0,86,4658,61,483,48,,61,4,3,,109,87,,4,4,8,2,4,3
64WN02651,64,3,2288,8,81,029,9328,8,80,,5,6,73,133,4,1,05,2,94,09,03,07,07,047,12,4,4,1,5,0,86,5434,61,621,62,,61,4,1,3,135,114,,5,4,5,2,4,4
64WN02652,64,3,2289,8,81,029,9328,8,80,,5,6,73,133,1,1,05,1,92,09,03,06,08,050,24,4,5,2,5,0,86,5434,61,597,59,,61,4,7,3,130,126,,4,4,5,2,4,4
64WN02653,64,3,2290,8,81,108,9556,8,80,,5,5,73,133,1,1,05,1,76,12,05,08,07,050,11,5,5,1,5,0,86,5591,61,496,49,,61,4,6,3,117,100,,4,4,5,2,4,4
64WN02654,64,3,2291,8,81,108,9556,8,80,,5,5,73,133,1,1,05,2,69,09,06,08,09,045,9,4,4,1,5,0,86,5591,61,460,46,,61,4,0,3,113,78,,5,4,5,2,4,4
64WN02655,64,2,2292,8,81,908,9908,8,80,,1,4,73,133,1,1,04,2,90,09,04,05,05,057,5,4,5,2,1,0,86,5556,61,602,60,,61,4,2,,121,100,,5,4,1,1,4,6
64WN02656,64,2,2293,8,81,098,9100,8,80,,3,6,73,133,1,1,04,1,82,12,06,06,06,045,12,4,4,1,3,0,86,5486,61,552,55,,61,4,2,,117,86,,4,4,3,3,4,6
64WN02657,64,2,2294,8,81,039,9501,8,80,,5,5,73,133,1,1,05,2,82,08,04,08,08,046,18,4,4,1,5,0,86,5729,61,531,53,,61,4,1,,130,114,,5,4,5,2,4,6
64WN02658,64,3,2295,8,81,039,9501,8,80,,5,5,73,133,1,1,05,1,84,08,08,07,06,037,5,4,5,2,5,0,86,5729,61,546,54,,61,4,6,3,111,114,,4,4,5,2,4,6
64WN02659,64,2,2296,8,81,068,9211,8,80,,5,6,73,133,1,1,04,1,70,08,04,08,06,045,24,4,4,1,5,0,86,4895,61,445,44,,61,4,5,,114,108,,4,4,5,2,4,3
64WN02660,64,3,2297,8,81,068,9211,8,80,,5,6,73,133,3,2,04,1,80,10,04,07,08,041,24,3,4,2,5,0,86,4895,61,516,51,,61,4,6,3,116,114,,4,4,5,2,4,3
