UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT
94WN02192, 94105429,94,S5429,10,2,00,08,R11,8,2,1,5.0,5,4,1,116,221,105,19,13.9,47,70,0.534,78,1,1,,,0,H,,,00751,00,S9783,19,18,W,93,252,3,2,0,1.6,93.2,W,,
94WN02193, 94105427,94,S5427,10,1,18,07,G.5,5,1,1,1.0,1,1,1,117,221,104,4,15.0,70,104,0.856,118,1,1,,,2,,,,01957,TX,S4047,10,18,1,,0,1,1,131,1.67,109.6,1,110,
94WN02194, 94105480,94,S5480,10,1,00,08,R12,8,2,2,6.0,6,4,2,130,222,92,7,12.3,51,82,0.758,103,1,1,,,0,H,,,S3705,10,S8721,19,18,A,93,666,5,5,0,1.36,78.5,A,,
94WN02195, 94105486,94,S5486,10,2,00,08,R12,8,2,1,7.0,7,5,2,133,222,89,18,12.5,31,47,0.388,59,1,1,,,0,H,,,S3705,10,S7776,19,18,3,93,276,3,2,0,1.32,74.8,3,59,
94WN02196, 94105482,94,S5482,10,1,00,08,R13,8,2,1,4.0,4,4,2,130,222,92,15,12.3,46,73,0.66,91,1,1,,,0,H,,,S4091,10,S0746,10,18,W,93,252,3,2,0,1.64,95.9,W,,
94WN02197, 94105488,94,S5488,10,1,00,08,R11,8,2,2,6.0,6,4,2,133,222,89,9,10.6,39,65,0.611,84,1,1,,,0,H,,,S3458,10,S9272,19,18,3,93,281,5,5,0,1.86,114.8,3,70,
94WN02198, 94105487,94,S5487,10,1,00,08,R11,8,2,2,6.0,6,4,2,133,222,89,16,12.3,36,54,0.469,69,1,1,,,0,H,,HAIRY,S3458,10,S9272,19,18,3,93,276,5,5,0,1.86,114.8,3,60,
94WN02199, 94105490,94,S5490,10,2,18,07,G.6,8,2,1,1.0,1,1,2,133,222,89,6,8.7,39,48,0.442,62,1,1,,,0,,29,,S2585,10,S4090,10,18,2,92,265,3,2,92,1.77,98.4,2,72,72
94WN02200, 94105494,94,S5494,10,1,00,08,R13,8,2,1,7.0,7,5,2,134,222,88,17,12.5,33,49,0.415,62,1,1,,,0,H,,,S4091,10,S7864,19,18,3,93,281,3,2,0,1.68,113.2,3,55,
94WN02201, 94105495,94,S5495,10,2,00,08,R13,8,2,2,7.0,7,5,2,134,222,88,1,10.0,19,21,0.125,25,1,1,,,0,H,,SICKLY 063094,S4091,10,S7864,19,18,6,67,223,5,6,0,1.68,113.2,6,,
94WN02202, 94105499,94,S5499,10,3,00,08,R11,7,2,1,5.0,5,4,2,134,222,88,16,12.2,34,56,0.498,72,1,1,,,0,H,,,S3458,10,S9752,19,18,3,93,276,3,2,0,1.38,50.2,3,60,
94WN02203, 94105497,94,S5497,10,1,00,08,R12,8,2,1,6.0,6,4,2,134,222,88,1,12.2,47,83,0.805,109,1,1,,,0,H,,,S3705,10,S8680,19,18,A,93,666,3,2,0,1.66,89.8,A,,
94WN02204, 94105473,94,S5473,10,1,00,08,R13,8,2,2,4.0,4,4,2,130,222,92,15,13.1,42,64,0.553,79,1,1,,,0,H,,,S4091,10,S0518,10,18,W,93,252,5,5,0,1.64,96.6,W,,
94WN02205, 94105474,94,S5474,10,1,00,08,R13,8,2,2,4.0,4,4,2,130,222,92,16,14.7,47,70,0.601,87,1,1,,,0,H,,,S4091,10,S0518,10,18,A,93,666,5,5,0,1.64,96.6,A,,
94WN02206, 94105475,94,S5475,10,2,18,07,G.6,5,1,1,1.0,1,1,2,130,222,92,7,8.5,27,42,0.364,52,1,1,,,0,,,HAIRY,S2585,10,S3773,10,18,3,93,281,1,1,85,1.67,96.4,3,56,
94WN02207, 94105478,94,S5478,10,2,00,08,R13,9,3,2,6.0,6,4,2,130,222,92,7,9.9,34,47,0.403,58,1,5,,,0,H,,5JAW,S4091,10,S9216,19,18,3,93,276,8,5,0,1.86,102.5,3,56,
94WN02208, 94105479,94,S5479,10,1,00,08,R12,8,2,2,6.0,6,4,2,130,222,92,7,12.8,36,55,0.459,68,1,1,,,0,H,,,S3705,10,S8721,19,18,W,93,252,5,5,0,1.36,78.5,W,,
94WN02209, 94105477,94,S5477,10,2,00,08,R13,9,3,2,6.0,6,4,2,130,222,92,2,9.7,35,44,0.373,54,1,1,,,0,H,,,S4091,10,S9216,19,18,3,93,276,8,5,0,1.86,102.5,3,58,
94WN02210, 94105501,94,S5501,10,3,18,07,G.5,5,1,1,1.0,1,1,2,134,222,88,7,10.0,32,51,0.466,66,1,1,,,0,,,,01957,TX,S3840,10,18,3,93,281,1,1,95,1.67,99.2,3,65,
94WN02211, 94105503,94,S5503,10,1,00,08,R13,8,2,2,5.0,5,4,2,136,222,86,14,11.5,25,41,0.343,53,1,1,,,0,H,,,S4091,10,S0031,10,18,3,93,276,5,5,0,1.38,76.4,3,50,
94WN02212, 94105504,94,S5504,10,2,00,08,R12,7,2,1,4.0,4,4,2,140,222,82,8,9.2,31,50,0.498,69,1,2,,,0,H,,,S3705,10,S0804,10,18,3,93,276,3,2,0,1.64,99.1,3,56,
94WN02213, 94105502,94,S5502,10,2,00,08,R13,8,2,2,5.0,5,4,2,136,222,86,14,11.0,30,43,0.372,56,1,1,,,0,H,,,S4091,10,S0031,10,18,3,93,276,5,5,0,1.38,76.4,3,49,
94WN02214, 94105210,94,S5210,10,2,12,42,88,5,1,2,4.0,4,4,1,106,221,115,20,12.4,54,69,0.492,71,1,1,,,0,C,e.2,4TEATS,S2964,10,S0416,10,12,1,,0,3,5,104,1.51,100.4,1,83,
94WN02215, 94105215,94,S5215,10,2,11,42,23,8,2,1,4.0,4,4,1,106,221,115,13,8.8,49,65,0.489,67,1,2,,,0,R,35,,S2749,10,S0705,10,11,2,92,265,3,2,83,1.51,67.3,2,75,74
94WN02216, 94105218,94,S5218,10,1,10,42,41,9,3,2,4.0,4,4,1,106,221,115,5,7.6,53,74,0.577,77,1,1,,,0,M,,,S3240,10,S0642,10,10,3,93,241,8,6,111,1.89,116.0,3,78,
94WN02217, 94105219,94,S5219,10,2,18,07,G.6,5,1,1,1.0,1,1,1,106,221,115,8,9.0,44,65,0.487,67,1,1,,,0,,27,,S2585,10,S4248,10,18,2,92,265,1,1,96,1.67,99.4,2,77,75
94WN02218, 94105217,94,S5217,10,1,10,42,41,9,3,2,4.0,4,4,1,106,221,115,13,10.2,47,65,0.477,67,1,1,,,0,M,,,S3240,10,S0642,10,10,3,93,241,8,4,104,1.89,116.0,3,73,
94WN02219, 94105201,94,S5201,10,1,11,07,23,9,3,2,4.0,4,4,1,106,221,115,8,7.9,48,66,0.505,69,1,1,,,0,R,,,S2749,10,S0759,10,11,3,93,241,8,4,92,1.89,94.4,3,73,
94WN02220, 94105200,94,S5200,10,1,11,07,23,9,3,1,4.0,4,4,1,106,221,115,18,10.0,58,87,0.67,90,1,2,7,,0,R,,7H,S2749,10,S0759,10,11,3,93,241,7,2,106,1.89,94.4,3,94,
94WN02221, 94105203,94,S5203,10,1,13,42,34,5,1,1,2.0,2,2,1,106,221,115,1,14.2,68,91,0.668,94,1,1,6,,0,F,,6H,S2721,10,S2476,10,13,1,,0,1,1,115,1.59,101.8,1,100,
94WN02222, 94105204,94,S5204,10,1,13,42,33,8,2,2,4.0,4,4,1,106,221,115,7,12.2,56,79,0.581,82,1,1,6,,0,F,,6H,01958,TX,S0767,10,13,1,,0,5,5,113,1.76,113.0,1,91,
94WN02223, 94105205,94,S5205,10,1,13,42,33,8,2,2,4.0,4,4,1,106,221,115,6,13.2,54,76,0.546,79,1,1,7,,0,F,,7H,01958,TX,S0767,10,13,3,93,241,5,5,111,1.76,113.0,3,84,
94WN02224, 94105206,94,S5206,10,2,13,42,34,8,2,2,5.0,5,4,1,106,221,115,8,11.7,42,62,0.437,64,1,1,,,0,F,,HAIRY,S2721,10,S0159,10,13,3,93,281,5,5,86,1.49,76.5,3,74,
94WN02225, 94105202,94,S5202,10,1,11,07,23,9,3,2,4.0,4,4,1,106,221,115,13,6.6,37,59,0.456,61,1,1,,,0,R,,,S2749,10,S0759,10,11,3,93,241,8,6,87,1.89,94.4,3,71,
94WN02226, 94105208,94,S5208,10,2,13,42,34,8,2,2,2.0,2,2,1,106,221,115,6,10.8,47,68,0.497,70,1,1,,,0,F,33,,S2721,10,S2438,10,13,2,92,265,5,5,100,1.59,94.0,2,85,82
94WN02227, 94105209,94,S5209,10,1,13,42,34,8,2,2,2.0,2,2,1,106,221,115,21,11.4,53,65,0.466,67,2,1,,,0,F,,KNEE SPECKS,S2721,10,S2438,10,13,3,93,241,5,5,93,1.59,94.0,3,67,
94WN02228, 94105207,94,S5207,10,2,13,42,34,8,2,2,5.0,5,4,1,106,221,115,11,11.9,40,58,0.401,60,1,3,,,0,F,,HAIRY,S2721,10,S0159,10,13,3,93,281,5,5,83,1.49,76.5,3,71,
94WN02229, 94105231,94,S5231,10,1,13,07,33,8,2,2,5.0,5,4,1,106,221,115,14,11.5,50,67,0.483,69,1,1,,,0,F,,,01958,TX,S9909,19,13,3,93,241,5,5,85,1.38,80.4,3,76,
94WN02230, 94105230,94,S5230,10,2,12,42,88,5,1,1,4.0,4,4,1,106,221,115,14,11.2,60,81,0.607,84,1,1,,,0,C,e.0,4TEATS,S2964,10,S0599,10,12,1,,0,1,1,102,1.64,79.4,1,90,
94WN02231, 94105235,94,S5235,10,1,13,43,32,8,2,2,3.0,3,3,1,107,221,114,11,11.3,59,80,0.603,84,1,1,,,0,F,,,S3048,10,S2004,10,13,1,,0,5,5,110,1.52,105.7,1,88,
94WN02232, 94105236,94,S5236,10,1,13,43,32,8,2,2,3.0,3,3,1,107,221,114,7,11.9,69,97,0.746,101,1,1,,,0,F,,,S3048,10,S2004,10,13,1,,0,5,5,121,1.52,105.7,1,110,
94WN02233, 94105232,94,S5232,10,1,13,07,33,8,2,2,5.0,5,4,1,106,221,115,3,10.8,46,69,0.506,72,1,1,6,,0,F,,6H,01958,TX,S9909,19,13,3,93,241,5,5,87,1.38,80.4,3,75,
94WN02234, 94105238,94,S5238,10,1,12,07,81,8,2,2,2.0,2,2,1,107,221,114,4,10.2,43,67,0.498,70,1,1,,,0,C,,,S2349,10,S2365,10,12,3,93,241,5,7,94,1.59,97.2,3,77,
94WN02235, 94105239,94,S5239,10,2,12,07,81,8,2,2,2.0,2,2,1,107,221,114,12,14.1,60,78,0.561,81,1,1,,,0,C,,,S2349,10,S2365,10,12,6,46,234,5,3,105,1.59,97.2,6,,
94WN02236, 94105237,94,S5237,10,2,18,07,G.6,5,1,1,1.0,1,1,1,107,221,114,7,9.5,51,71,0.539,74,1,1,,,0,,24,,S2585,10,S3548,10,18,2,92,265,1,1,102,1.67,100.8,2,88,84
94WN02237, 94105241,94,S5241,10,1,13,42,31,8,2,2,5.0,5,4,1,107,221,114,17,12.2,44,60,0.419,63,1,1,,,0,F,,,S2630,10,S0150,10,13,3,93,241,5,5,85,1.49,84.7,3,67,
94WN02238, 94105240,94,S5240,10,1,13,42,31,8,2,2,5.0,5,4,1,107,221,114,13,12.4,50,64,0.453,67,1,2,5,,0,F,,5H,S2630,10,S0150,10,13,3,93,241,5,5,88,1.49,84.7,3,72,
94WN02239, 94105244,94,S5244,10,2,10,07,42,8,2,2,5.0,5,4,1,107,221,114,2,9.9,46,63,0.466,66,1,1,,,0,M,29,,S2576,10,S0025,10,10,2,92,265,5,6,93,1.6,94.9,2,73,77
94WN02240, 94105245,94,S5245,10,1,10,07,42,8,2,2,5.0,5,4,1,107,221,114,4,12.3,48,57,0.392,59,1,2,,,0,M,,4TEATS,S2576,10,S0025,10,10,3,93,241,5,4,86,1.6,94.9,3,73,
94WN02241, 94105246,94,S5246,10,2,13,42,34,8,2,2,3.0,3,3,1,107,221,114,14,11.0,59,70,0.518,73,1,3,,,0,F,e.2,HAIRY,S2721,10,S2061,10,13,1,,0,5,5,116,1.81,121.5,1,90,
94WN02242, 94105248,94,S5248,10,1,11,42,22,5,1,1,4.0,4,4,1,107,221,114,4,15.9,85,115,0.869,120,1,1,,,0,R,,,S3102,10,S0526,10,11,1,,0,1,1,123,1.64,84.9,1,124,
94WN02243, 94105249,94,S5249,10,1,10,07,43,8,2,2,5.0,5,4,1,107,221,114,5,10.9,49,68,0.501,71,1,1,,,0,M,,,S2408,10,S0128,10,10,L,,0,5,5,93,1.49,93.4,L,72,
94WN02244, 94105247,94,S5247,10,2,13,42,34,8,2,2,3.0,3,3,1,107,221,114,17,10.9,44,63,0.457,66,1,1,,,0,F,,HAIRY,S2721,10,S2061,10,13,3,93,281,5,5,111,1.81,121.5,3,76,
94WN02245, 94105251,94,S5251,10,1,13,43,32,5,1,2,2.0,2,2,1,107,221,114,19,12.5,55,81,0.601,85,1,1,,,0,F,,,S3048,10,S2846,10,13,1,,0,3,4,108,1.59,100.4,1,87,
94WN02246, 94105250,94,S5250,10,1,10,07,43,8,2,2,5.0,5,4,1,107,221,114,19,11.2,43,62,0.446,65,1,1,,,0,M,,,S2408,10,S0128,10,10,3,93,241,5,5,89,1.49,93.4,3,68,
94WN02247, 94105254,94,S5254,10,2,12,42,91,8,2,1,4.0,4,4,1,107,221,114,21,9.4,54,68,0.514,71,1,1,,,0,C,e.0,ENTR,S3204,10,S0688,10,12,1,,0,3,2,96,1.51,85.0,1,82,
94WN02248, 94105255,94,S5255,10,1,11,42,23,8,2,2,4.0,4,4,1,107,221,114,18,11.3,50,73,0.541,76,1,1,,,0,R,,,S2749,10,S0337,10,11,3,93,241,5,5,95,1.39,86.0,3,79,
94WN02249, 94105256,94,S5256,10,1,11,42,23,8,2,2,4.0,4,4,1,107,221,114,16,10.4,58,78,0.593,82,1,1,,,0,R,,X NOT S,S2749,10,S0337,10,11,3,93,241,5,5,99,1.39,86.0,3,87,
94WN02250, 94105258,94,S5258,10,2,10,07,43,8,2,2,4.0,4,4,1,107,221,114,15,9.5,52,73,0.557,76,1,1,,,0,M,24,,S2408,10,S0828,10,10,2,92,265,5,6,93,1.51,80.0,2,87,86
94WN02251, 94105259,94,S5259,10,1,12,43,87,8,2,2,3.0,3,3,1,107,221,114,1,11.6,61,73,0.539,76,1,1,,,0,C,,,S2848,10,S1659,10,12,1,,0,5,5,94,1.52,84.3,1,83,
94WN02252, 94105257,94,S5257,10,1,10,07,43,8,2,2,4.0,4,4,1,107,221,114,16,11.9,38,53,0.361,55,1,1,,,0,M,,,S2408,10,S0828,10,10,3,93,241,5,4,76,1.51,80.0,3,57,
94WN02253, 94105261,94,S5261,10,1,10,42,44,5,1,2,4.0,4,4,1,107,221,114,8,13.4,59,77,0.558,80,1,1,,,0,M,,,S2646,10,S0679,10,10,1,,0,3,3,110,1.64,111.1,1,91,
94WN02254, 94105260,94,S5260,10,2,12,43,87,8,2,2,3.0,3,3,1,107,221,114,5,11.5,33,45,0.294,47,1,1,,,0,C,,4TEATS,S2848,10,S1659,10,12,3,93,281,5,5,78,1.52,84.3,3,50,
94WN02255, 94105263,94,S5263,10,2,10,42,42,8,2,2,4.0,4,4,1,107,221,114,4,11.5,45,60,0.425,63,1,1,,,0,M,36,,S2576,10,S0826,10,10,2,92,265,5,5,98,1.64,100.2,2,70,70
94WN02256, 94105264,94,S5264,10,1,ch,07,-0,5,1,2,2.5,2,2,1,107,221,114,2,11.5,53,76,0.566,79,1,1,,,2,c,,,S1878,10,S2273,10,18,1,,0,3,3,84,1.23,72.5,1,82,
94WN02257, 94105265,94,S5265,10,1,13,42,31,8,2,2,4.0,4,4,1,107,221,114,18,10.6,46,69,0.512,72,1,1,,,0,F,,,S2630,10,S0797,10,13,3,93,241,5,6,96,1.76,93.9,3,71,
94WN02258, 94105266,94,S5266,10,1,13,42,31,8,2,2,4.0,4,4,1,107,221,114,15,13.0,58,82,0.605,86,1,1,,,0,F,,,S2630,10,S0797,10,13,3,93,241,5,4,105,1.76,93.9,3,88,
94WN02259, 94105262,94,S5262,10,2,10,42,42,8,2,2,4.0,4,4,1,107,221,114,14,11.2,39,52,0.358,54,1,1,,,0,M,,3TEATS,S2576,10,S0826,10,10,3,93,281,5,5,91,1.64,100.2,3,66,
94WN02260, 94105268,94,S5268,10,2,13,42,32,8,2,2,4.0,4,4,1,107,221,114,10,11.0,45,67,0.491,70,1,1,,,0,F,,X LOOKS,S3048,10,S0640,10,13,3,93,281,5,5,94,1.64,82.7,3,68,
94WN02261, 94105269,94,S5269,10,1,13,42,32,8,2,2,4.0,4,4,1,107,221,114,10,11.3,56,77,0.576,80,1,1,,,0,F,,,S3048,10,S0640,10,13,3,93,241,5,5,95,1.64,82.7,3,87,
94WN02262, 94105267,94,S5267,10,1,00,08,R13,5,1,1,1.0,1,1,1,107,221,114,12,12.8,64,87,0.651,91,1,1,,,0,H,,,S4091,10,S3540,10,00,A,93,666,1,1,0,1.67,104.2,A,,
94WN02263, 94105221,94,S5221,10,1,13,42,31,8,2,2,4.0,4,4,1,106,221,115,14,12.4,49,64,0.449,66,1,1,,,0,F,,,S2630,10,S0844,10,13,3,93,241,5,4,86,1.51,81.4,3,72,
94WN02264, 94105220,94,S5220,10,2,13,42,31,8,2,2,4.0,4,4,1,106,221,115,8,10.5,47,63,0.457,65,1,1,,,0,F,34,,S2630,10,S0844,10,13,2,92,265,5,6,89,1.51,81.4,2,76,73
94WN02265, 94105223,94,S5223,10,2,11,42,21,8,2,2,4.0,4,4,1,106,221,115,16,9.8,34,39,0.254,40,1,1,,,0,R,,,S2315,10,S0513,10,11,3,93,281,5,7,74,1.51,86.9,3,50,
94WN02266, 94105224,94,S5224,10,1,13,42,33,8,2,2,4.0,4,4,1,106,221,115,7,12.0,55,67,0.478,69,1,1,7,,0,F,,7H,01958,TX,S0795,10,13,3,93,241,5,5,96,1.51,97.8,3,74,
94WN02267, 94105225,94,S5225,10,1,13,42,33,8,2,2,4.0,4,4,1,106,221,115,13,13.1,46,64,0.443,66,1,1,7,,0,F,,7H,01958,TX,S0795,10,13,3,93,241,5,5,94,1.51,97.8,3,72,
94WN02268, 94105226,94,S5226,10,1,13,42,31,8,2,2,2.0,2,2,1,106,221,115,8,11.4,52,75,0.553,78,1,1,,,0,F,,,S2630,10,S2370,10,13,3,93,241,5,5,101,1.59,96.0,3,73,
94WN02269, 94105222,94,S5222,10,1,11,42,21,8,2,2,4.0,4,4,1,106,221,115,12,13.4,42,56,0.37,58,1,1,6,,0,R,,6H,S2315,10,S0513,10,11,3,93,241,5,3,83,1.51,86.9,3,63,
94WN02270, 94105228,94,S5228,10,2,13,42,32,8,2,2,4.0,4,4,1,106,221,115,20,9.7,57,78,0.594,81,1,1,,,0,F,e.2,,S3048,10,S0476,10,13,1,,0,5,5,102,1.64,84.4,1,90,
94WN02271, 94105229,94,S5229,10,1,13,42,32,8,2,2,4.0,4,4,1,106,221,115,6,10.7,49,72,0.533,75,1,3,,,0,F,,,S3048,10,S0476,10,13,3,93,241,5,5,93,1.64,84.4,3,77,
94WN02272, 94105227,94,S5227,10,2,13,42,31,8,2,2,2.0,2,2,1,106,221,115,2,10.4,48,66,0.483,68,1,2,,,0,F,34,,S2630,10,S2370,10,13,2,92,265,5,5,99,1.59,96.0,2,75,75
94WN02273, 94105281,94,S5281,10,1,10,42,44,5,1,2,2.0,2,2,1,108,221,113,10,11.0,54,74,0.558,78,1,1,,,0,M,,,S2646,10,S3082,10,10,3,93,241,3,5,97,1.43,87.7,3,86,
94WN02274, 94105280,94,S5280,10,1,11,07,21,8,2,2,3.0,3,3,1,108,221,113,2,9.0,52,75,0.584,79,1,1,,,0,R,,,S2315,10,S1795,10,11,L,,0,5,5,101,1.66,98.8,L,79,
94WN02275, 94105283,94,S5283,10,1,10,42,41,8,2,2,4.0,4,4,1,108,221,113,8,15.2,62,88,0.644,93,1,1,,,0,M,,,S3240,10,S0362,10,10,1,,0,5,5,123,1.64,119.5,1,97,
94WN02276, 94105285,94,S5285,10,2,13,42,34,8,2,1,3.0,3,3,1,108,221,113,3,9.5,57,81,0.633,85,1,1,,,0,F,e.2,,S2721,10,S1889,10,13,1,,0,3,2,97,1.66,68.5,1,88,
94WN02277, 94105286,94,S5286,10,2,10,43,41,8,2,2,2.0,2,2,1,108,221,113,13,7.9,35,56,0.426,59,1,1,,,0,M,31,,S3240,10,S3149,10,10,2,92,265,5,5,98,1.76,106.4,2,69,68
94WN02278, 94105282,94,S5282,10,1,10,42,41,8,2,2,4.0,4,4,1,108,221,113,15,15.2,62,86,0.627,90,1,1,,,0,M,,,S3240,10,S0362,10,10,1,,0,5,5,121,1.64,119.5,1,97,
94WN02279, 94105288,94,S5288,10,2,10,07,41,8,2,1,4.0,4,4,1,108,221,113,3,12.1,60,84,0.636,88,1,1,,,0,M,e.1,,S3240,10,S0754,10,10,1,,0,3,2,97,1.51,73.2,1,104,
94WN02280, 94105287,94,S5287,10,2,10,43,41,8,2,2,2.0,2,2,1,108,221,113,1,7.6,43,60,0.464,63,1,1,,,0,M,31,,S3240,10,S3149,10,10,2,92,265,5,5,101,1.76,106.4,2,69,67
94WN02281, 94105291,94,S5291,10,2,12,07,84,8,2,2,6.0,6,4,1,108,221,113,2,11.5,36,53,0.367,56,1,1,,,0,C,,"ENTR,4TEATS",S3273,10,S8733,19,12,3,93,281,5,5,94,2.06,110.6,3,68,
94WN02282, 94105290,94,S5290,10,1,12,07,84,8,2,2,6.0,6,4,1,108,221,113,13,11.9,57,81,0.612,85,1,1,,,0,C,,,S3273,10,S8733,19,12,L,,0,5,5,111,2.06,110.6,L,90,
94WN02283, 94105293,94,S5293,10,1,11,43,24,8,2,2,3.0,3,3,1,108,221,113,20,11.2,55,79,0.6,83,1,1,,,0,R,,,S2358,10,S1806,10,11,3,93,241,5,5,104,1.66,94.5,3,92,
94WN02284, 94105294,94,S5294,10,1,ch,07,-0,9,3,2,2.5,2,2,1,108,221,113,13,12.8,48,70,0.506,74,1,1,,,2,c,,,S1878,10,S2252,10,18,L,,0,8,4,84,1.52,79.4,L,83,
94WN02285, 94105295,94,S5295,10,1,ch,07,-0,9,3,2,2.5,2,2,1,108,221,113,18,9.8,47,66,0.497,69,1,1,,,2,c,,,S1878,10,S2252,10,18,3,93,241,8,6,81,1.52,79.4,3,75,
94WN02286, 94105292,94,S5292,10,1,11,43,24,8,2,2,3.0,3,3,1,108,221,113,6,11.0,47,59,0.425,62,1,1,,,0,R,,,S2358,10,S1806,10,11,3,93,241,5,5,90,1.66,94.5,3,65,
94WN02287, 94105299,94,S5299,10,2,10,07,41,8,2,1,3.0,3,3,1,109,221,112,1,10.0,51,72,0.554,76,1,1,,,0,M,e.1,,S3240,10,S1356,10,10,1,,0,3,2,99,1.66,93.5,1,92,
94WN02288, 94105271,94,S5271,10,1,12,42,90,9,3,2,5.0,5,4,1,108,221,113,9,11.2,57,78,0.591,82,1,1,5,,0,C,,5H,S2747,10,S9833,19,12,1,,0,8,5,95,1.49,78.9,1,84,
94WN02289, 94105270,94,S5270,10,1,12,42,90,9,3,2,5.0,5,4,1,108,221,113,8,12.2,48,73,0.538,77,1,1,,,0,C,,,S2747,10,S9833,19,12,3,93,241,8,5,92,1.49,78.9,3,82,
94WN02290, 94105273,94,S5273,10,2,12,42,90,7,2,1,2.0,2,2,1,108,221,113,18,9.5,39,61,0.456,64,1,1,,,0,C,36,,S2747,10,S2537,10,12,2,92,265,3,2,86,1.59,77.1,2,72,74
94WN02291, 94105274,94,S5274,10,2,13,42,33,8,2,2,4.0,4,4,1,108,221,113,10,12.1,46,60,0.424,63,1,1,,,0,F,36,4TEATS,01958,TX,S0692,10,13,2,92,265,5,5,88,1.64,82.0,2,71,71
94WN02292, 94105275,94,S5275,10,2,13,42,33,8,2,2,4.0,4,4,1,108,221,113,21,10.7,50,68,0.507,72,1,1,,,0,F,33,3TEATS,01958,TX,S0692,10,13,2,92,265,5,5,95,1.64,82.0,2,83,81
94WN02293, 94105276,94,S5276,10,2,00,08,R13,5,1,1,1.0,1,1,1,108,221,113,9,9.4,51,72,0.554,76,1,1,,,0,H,,3TEATS,S4091,10,S3702,10,00,W,93,252,1,1,0,1.67,101.2,W,,
94WN02294, 94105272,94,S5272,10,1,12,42,90,9,3,2,5.0,5,4,1,108,221,113,19,9.2,42,62,0.467,65,1,1,,,0,C,,,S2747,10,S9833,19,12,3,93,241,8,6,84,1.49,78.9,3,70,
94WN02295, 94105279,94,S5279,10,2,11,07,21,8,2,2,3.0,3,3,1,108,221,113,11,7.9,51,65,0.505,69,1,1,,,0,R,25,,S2315,10,S1795,10,11,2,92,265,5,5,97,1.66,98.8,2,86,82
94WN02296, 94105277,94,S5277,10,3,10,07,41,8,2,1,7.0,7,5,H,108,217,109,3,10.5,0,66,0.509,72,1,1,,,0,M,,,S3240,10,S7859,19,10,3,93,281,3,2,81,1.26,63.6,3,72,
94WN02297, 94105000,94,S5000,10,2,13,42,33,8,2,2,4.0,4,4,1,102,221,119,9,10.9,50,68,0.48,68,1,1,,,0,F,,4TEATS,01958,TX,S0639,10,13,6,46,234,5,5,90,1.64,77.8,6,,
94WN02298, 94444136,94,T4136,44,2,41,02,412,5,1,1,6.0,6,4,1,87,221,134,3,12.0,78,99,0.649,90,1,1,,,2,M,37,"?SIRE,DONOR",T3116,44,T9702,43,41,2,92,265,1,1,112,1.46,89.7,2,111,111
94WN02299, 94444138,94,T4138,44,1,41,02,414,5,1,2,6.0,6,4,2,93,222,129,11,13.7,69,89,0.584,84,1,1,,,2,M,,"?SIRE,DONOR",T2601,44,T9691,43,41,7,97,222,3,3,0,1.26,87.4,7,,
94WN02300, 94444139,94,T4139,44,2,42,02,CLO,5,1,1,3.0,3,3,Q,94,227,133,1,10.4,0,94,0.629,86,1,1,,,2,C,CLO,CLONE 4TEATS,T2788,44,T2364,44,42,1,,0,1,1,98,1.29,68.7,1,104,
94WN02301, 94444137,94,T4137,44,2,41,02,412,5,1,1,7.0,7,5,1,92,221,129,3,14.5,77,101,0.671,95,1,1,,,2,M,37,"?SIRE,DONOR",T3116,44,T9295,43,41,2,92,265,1,1,127,1.66,110.2,2,115,114
94WN02302, 94444143,94,T4143,44,2,42,02,CLO,3,4,2,3.0,3,3,Q,96,227,131,1,6.4,0,69,0.478,64,1,1,,,2,C,CLO,CLONHYPERHOCK,T2788,44,T2367,44,42,1,,0,8,6,84,1.72,71.8,1,79,
94WN02303, 94444145,94,T4145,44,1,41,02,CLO,8,2,2,3.0,3,3,Q,97,227,130,1,18.7,0,125,0.818,117,1,1,,,2,M,CLO,CLONE @HQ,T2678,44,T1836,44,41,1,,0,5,5,135,1.43,107.6,1,130,
94WN02304, 94444146,94,T4146,44,1,41,02,CLO,8,2,2,3.0,3,3,Q,97,227,130,1,16.8,0,110,0.717,103,1,1,,,2,M,CLO,CLONE @HQ,T2678,44,T1836,44,41,1,,0,5,5,126,1.43,107.6,1,115,
94WN02305, 94444142,94,T4142,44,2,42,02,CLO,3,4,2,3.0,3,3,Q,96,227,131,1,7.7,0,78,0.537,72,1,1,,,2,C,CLO,CLONE 4TEATS,T2788,44,T2367,44,42,1,,0,8,4,90,1.72,71.8,1,88,
94WN02306, 94444148,94,T4148,44,2,48,02,R.1,5,1,1,1.0,1,1,1,98,221,123,3,9.3,60,78,0.559,76,1,1,,,2,M,37,,T3121,44,T3652,44,41,2,92,265,1,1,105,1.51,93.8,2,92,93
94WN02307, 94444147,94,T4147,44,1,48,02,R.1,5,1,1,1.0,1,1,1,97,221,124,20,10.6,46,59,0.39,57,1,1,,,2,M,,,T3121,44,T3825,44,41,3,93,241,1,1,87,1.51,90.0,3,69,
