UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT,EBVLWW,CLPG1,CLPG2,CLPG3,DNA,EBVSIRE,EBVDAM
99WN03381, 99090198,99,90198,09,3,00,07,L16,5,1,1,2.0,2,2,3,127,243,116,9,10.5,62,87,0.659,90,1,1,,,7,L,LIM,,,S0000,10, 7215,00,00,3,93,281,1,,98,1.0,79.5,3,90,0,,,,,,,
99WN03382, 99090200,99,90200,09,2,00,07,L11,9,3,2,3.0,3,3,3,127,243,116,15,6.7,43,61,0.468,63,1,1,,,7,L,LIM,,,S0000,10, 6006,00,00,3,93,281,8,,69,2.33,58.0,3,64,0,,,,,,,
99WN03383, 99090201,99,90201,09,2,00,07,L11,9,3,2,3.0,3,3,3,127,243,116,16,7.2,41,55,0.412,57,1,1,,,7,L,LIM,,,S0000,10, 6006,00,00,3,93,281,8,,65,2.33,58.0,3,60,0,,,,,,,
99WN03384, 99090203,99,90203,09,2,00,07,L13,8,2,1,4.0,4,4,3,127,243,116,5,11.5,49,77,0.565,79,1,1,,4,7,L,LIM,,F4,S0000,10,50373,05,00,3,93,281,3,,92,1.5,86.0,3,79,0,,,,,,,
99WN03385, 99090205,99,90205,09,2,00,07,L12,8,2,1,4.0,4,4,3,127,243,116,5,11.3,57,84,0.627,87,1,1,,,7,L,LIM,L-2,,S0000,10,50785,05,00,1,,0,3,,93,1.5,76.3,1,93,0,,,,,,,
99WN03386, 99090206,99,90206,09,3,00,07,L15,5,1,1,4.0,4,4,3,127,243,116,2,14.0,65,88,0.638,91,1,1,,,7,L,LIM,,,S0000,10,50476,05,00,3,93,281,1,,80,0.75,44.8,3,96,0,,,,,,,
99WN03387, 99090207,99,90207,09,3,00,07,L-2,5,1,1,1.0,1,1,3,127,243,116,12,7.5,42,62,0.47,64,1,1,,,7,L,LIM,,,S7846,10, 8484,00,00,3,93,281,1,,74,1.0,64.0,3,73,0,,,,,,,
99WN03388, 99090208,99,90208,09,2,00,07,L11,8,2,2,3.0,3,3,3,127,243,116,2,11.0,51,67,0.483,69,1,1,,,7,L,LIM,L-3,,S0000,10, 6256,00,00,1,19,365,5,,83,1.33,80.0,1,71,0,,,,,,,
99WN03389, 99090209,99,90209,09,3,00,07,L11,8,2,2,3.0,3,3,3,127,243,116,15,11.4,53,82,0.609,84,1,1,,,7,L,LIM,,,S0000,10, 6256,00,00,3,93,281,5,,95,1.33,80.0,3,83,0,,,,,,,
99WN03390, 99090211,99,90211,09,3,00,07,L13,5,1,1,5.0,5,4,3,127,243,116,14,14.8,80,108,0.803,111,1,1,,,7,L,LIM,,,S0000,10, 1098,00,00,3,93,281,1,,98,1.2,56.0,3,113,0,,,,,,,
99WN03391, 99090212,99,90212,09,2,00,07,L13,8,2,2,3.0,3,3,3,127,243,116,14,11.1,55,83,0.62,85,1,1,,,7,L,LIM,L-1,,S0000,10, 6229,00,00,1,,0,5,,94,1.0,81.3,1,87,0,,,,,,,
99WN03392, 99090213,99,90213,09,2,00,07,L13,8,2,2,3.0,3,3,3,127,243,116,15,10.7,45,65,0.468,67,1,1,,,7,L,LIM,,,S0000,10, 6229,00,00,3,93,281,5,,82,1.0,81.3,3,67,0,,,,,,,
99WN03393, 99090214,99,90214,09,2,00,07,L14,8,2,2,4.0,4,4,3,127,243,116,7,11.6,47,69,0.495,71,1,1,,,7,L,LIM,L-2,,S0000,10,50002,05,00,1,,0,5,,83,1.0,78.0,1,75,0,,,,,,,
99WN03394, 99090215,99,90215,09,3,00,07,L14,8,2,2,4.0,4,4,3,127,243,116,8,11.9,51,77,0.561,79,1,1,,,7,L,LIM,,,S0000,10,50002,05,00,3,93,281,5,,91,1.0,78.0,3,78,0,,,,,,,
99WN03395, 99090216,99,90216,09,2,00,07,L12,8,2,2,4.0,4,4,3,127,243,116,6,9.8,45,66,0.484,68,1,1,,,7,L,LIM,L-3,,S0000,10,50148,05,00,1,,0,5,,87,1.25,88.8,1,68,0,,,,,,,
99WN03396, 99090217,99,90217,09,3,00,07,L12,8,2,2,4.0,4,4,3,127,243,116,4,11.4,50,69,0.497,71,1,1,,,7,L,LIM,,,S0000,10,50148,05,00,3,93,281,5,,92,1.25,88.8,3,70,0,,,,,,,
99WN03397, 99090218,99,90218,09,2,00,07,L13,7,2,1,4.0,4,4,3,127,243,116,15,12.8,59,86,0.631,89,1,1,,,7,L,LIM,L-1,,S0000,10,50149,05,00,1,,0,3,,104,1.5,96.5,1,92,0,,,,,,,
99WN03398, 99090219,99,90219,09,3,00,07,L12,8,2,2,5.0,5,4,3,127,243,116,6,12.2,55,90,0.671,93,1,1,,,7,L,LIM,,,S0000,10, 2090,00,00,3,93,281,5,,111,1.6,99.4,3,98,0,,,,,,,
99WN03399, 99090220,99,90220,09,2,00,07,L12,8,2,2,5.0,5,4,3,127,243,116,9,11.3,58,78,0.575,80,1,1,,,7,L,LIM,L-2,,S0000,10, 2090,00,00,1,,0,5,,100,1.6,99.4,1,88,0,,,,,,,
99WN03400, 99090221,99,90221,09,3,00,07,L15,8,2,2,2.0,2,2,3,127,243,116,11,11.5,47,66,0.47,68,1,1,,,7,L,LIM,,,S0000,10, 7205,00,00,3,93,281,5,,91,1.5,91.5,3,74,0,,,,,,,
99WN03401, 99090222,99,90222,09,3,00,07,L15,8,2,2,2.0,2,2,3,127,243,116,14,10.0,33,54,0.379,56,1,1,,,7,L,LIM,,,S0000,10, 7205,00,00,3,93,281,5,,84,1.5,91.5,3,54,0,,,,,,,
99WN03402, 99090225,99,90225,09,3,68,06,L-5,5,1,1,1.0,1,1,3,127,243,116,7,11.0,49,76,0.56,78,1,1,,,7,L,LIM,,,K8901,63,K0366,64,60,3,93,281,1,,84,1.0,78.0,3,81,0,,,,,,,
99WN03403, 99090226,99,90226,09,2,00,07,L13,5,1,1,3.0,3,3,3,127,243,116,9,12.5,65,90,0.668,93,1,1,,,7,L,LIM,L-3,,S0000,10, 6377,00,00,1,,0,1,,89,0.67,59.3,1,96,0,,,,,,,
99WN03404, 99090227,99,90227,09,2,00,07,L15,8,2,2,5.0,5,4,3,127,243,116,13,12.0,58,85,0.629,88,1,1,,,7,L,LIM,,BALD,S0000,10, 9113,00,00,3,93,281,5,,88,1.0,63.8,3,91,0,,,,,,,
99WN03405, 99090228,99,90228,09,3,00,07,L15,8,2,2,5.0,5,4,3,127,243,116,4,11.2,46,69,0.498,71,1,1,,,7,L,LIM,,,S0000,10, 9113,00,00,3,93,281,5,,78,1.0,63.8,3,73,0,,,,,,,
99WN03406, 99090229,99,90229,09,3,00,07,L16,9,3,2,3.0,3,3,3,127,243,116,13,8.1,53,81,0.628,84,1,1,,,7,L,LIM,,,S0000,10, 6138,00,00,3,93,281,8,,106,1.67,100.7,3,91,0,,,,,,,
99WN03407, 99090230,99,90230,09,3,00,07,L16,9,3,2,3.0,3,3,3,127,243,116,3,8.2,49,72,0.55,74,1,1,,,7,L,LIM,,,S0000,10, 6138,00,00,3,93,281,8,,100,1.67,100.7,3,77,0,,,,,,,
99WN03408, 99090231,99,90231,09,2,00,07,L12,5,1,1,3.0,3,3,3,127,243,116,11,11.4,68,94,0.712,97,1,1,,,7,L,LIM,L-1,,S0000,10, 6259,00,00,1,,0,1,,91,0.67,58.3,1,102,0,,,,,,,
99WN03409, 99090232,99,90232,09,3,00,07,L11,8,2,2,4.0,4,4,3,127,243,116,5,12.8,61,89,0.657,92,1,1,,,7,L,LIM,,,S0000,10,50132,05,00,3,93,281,5,,118,1.75,112.8,3,94,0,,,,,,,
99WN03410, 99090233,99,90233,09,2,00,07,L11,8,2,2,4.0,4,4,3,127,243,116,4,9.2,51,72,0.541,74,1,1,,,7,L,LIM,L-2,4TEATS,S0000,10,50132,05,00,1,,0,5,,102,1.75,112.8,1,72,0,,,,,,,
99WN03411, 99090234,99,90234,09,2,00,07,L13,8,2,2,4.0,4,4,3,127,243,116,7,10.2,52,80,0.602,82,1,1,,,7,L,LIM,L-3,4TEATS,S0000,10,50262,05,00,1,,0,5,,98,1.25,94.0,1,87,0,,,,,,,
99WN03412, 99090235,99,90235,09,2,00,07,L13,8,2,2,4.0,4,4,3,127,243,116,13,11.0,45,75,0.552,77,1,1,,,7,L,LIM,L-1,,S0000,10,50262,05,00,1,,0,5,,95,1.25,94.0,1,77,0,,,,,,,
99WN03413, 99090237,99,90237,09,3,00,07,L13,8,2,2,3.0,3,3,3,128,243,115,15,9.8,27,36,0.228,37,1,1,,,7,L,LIM,,RUNT,S0000,10, 6122,00,00,X,93,291,5,,57,1.0,62.7,X,38,0,,,,,,,
99WN03414, 99090238,99,90238,09,3,00,07,L13,8,2,2,3.0,3,3,3,128,243,115,11,8.0,50,76,0.591,79,1,1,,,7,L,LIM,,,S0000,10, 6122,00,00,3,93,281,5,,83,1.0,62.7,3,82,0,,,,,,,
99WN03415, 99090239,99,90239,09,2,00,07,L15,5,1,1,3.0,3,3,3,128,243,115,11,11.3,55,76,0.563,79,1,1,,,7,L,LIM,L-2,,S0000,10, 6419,00,00,1,,0,1,,89,1.0,78.7,1,85,0,,,,,,,
99WN03416, 99090241,99,90241,09,3,00,07,L-2,5,1,1,1.0,1,1,3,128,243,115,9,10.0,52,73,0.548,76,1,1,,,7,L,LIM,,,S7846,10, 8479,00,00,3,93,281,1,,88,1.0,76.0,3,77,0,,,,,,,
99WN03417, 99090243,99,90243,09,2,00,07,L11,9,3,2,2.0,2,2,3,128,243,115,9,8.0,34,52,0.383,54,1,1,,,7,L,LIM,,,S0000,10, 7439,00,00,3,93,281,8,,78,2.0,89.0,3,57,0,,,,,,,
99WN03418, 99090244,99,90244,09,2,00,07,L11,9,3,2,2.0,2,2,3,128,243,115,12,7.8,34,58,0.437,60,1,1,,,7,L,LIM,,,S0000,10, 7439,00,00,3,93,281,8,,82,2.0,89.0,3,65,0,,,,,,,
99WN03419, 99090245,99,90245,09,3,00,07,L13,5,1,1,4.0,4,4,3,128,243,115,10,12.6,73,101,0.769,105,1,1,,,7,L,LIM,,,S0000,10,50798,05,00,3,93,281,1,,109,1.5,82.8,3,104,0,,,,,,,
99WN03420, 99090246,99,90246,09,3,00,07,L11,8,2,2,6.0,6,4,3,128,243,115,15,10.3,36,65,0.476,67,1,1,,,7,L,LIM,,,S0000,10,  553,00,00,3,93,281,5,,80,1.83,71.5,3,70,0,,,,,,,
99WN03421, 99090247,99,90247,09,3,00,07,L11,8,2,2,6.0,6,4,3,128,243,115,16,9.9,38,59,0.427,61,1,1,,,7,L,LIM,,,S0000,10,  553,00,00,3,93,281,5,,76,1.83,71.5,3,59,0,,,,,,,
99WN03422, 99090248,99,90248,09,3,00,07,L13,5,1,1,6.0,6,4,3,128,243,115,8,12.8,66,93,0.697,96,1,1,,,7,L,LIM,,,S0000,10,  532,00,00,3,93,281,1,,95,1.0,67.3,3,96,0,,,,,,,
99WN03423, 99090250,99,90250,09,2,00,07,L14,9,3,2,4.0,4,4,3,128,243,115,9,9.5,45,65,0.483,67,1,1,,,7,L,LIM,L-3,,S0000,10,50276,05,00,1,,0,8,,98,2.0,114.3,1,70,0,,,,,,,
99WN03424, 99090251,99,90251,09,2,00,07,L14,9,3,2,4.0,4,4,3,128,243,115,6,8.5,43,66,0.5,69,1,1,,,7,L,LIM,,HAIRY,S0000,10,50276,05,00,3,93,281,8,,100,2.0,114.3,3,73,0,,,,,,,
99WN03425, 99090252,99,90252,09,3,00,07,L13,5,1,1,3.0,3,3,3,128,243,115,11,12.0,77,105,0.809,109,1,1,,,7,L,LIM,,,S0000,10, 6266,00,00,3,93,281,1,,115,1.33,87.7,3,113,0,,,,,,,
99WN03426, 99090253,99,90253,09,3,00,07,L12,5,1,1,2.0,2,2,3,128,243,115,16,11.8,65,91,0.689,94,1,1,,,7,L,LIM,,,S0000,10, 7485,00,00,3,93,281,1,,107,1.0,90.5,3,95,0,,,,,,,
99WN03427, 99090254,99,90254,09,3,00,07,L16,8,2,2,4.0,4,4,3,128,243,115,13,11.2,57,83,0.624,86,1,1,,,7,L,LIM,,,S0000,10,50161,05,00,3,93,281,5,,96,1.5,79.5,3,86,0,,,,,,,
99WN03428, 99090255,99,90255,09,3,00,07,L16,8,2,2,4.0,4,4,3,128,243,115,14,9.5,53,78,0.596,81,1,1,,,7,L,LIM,,,S0000,10,50161,05,00,3,93,281,5,,93,1.5,79.5,3,80,0,,,,,,,
99WN03429, 99090256,99,90256,09,2,00,07,L12,5,1,1,3.0,3,3,3,128,243,115,2,12.6,72,99,0.751,103,1,1,,,7,L,LIM,L-1,,S0000,10, 6293,00,00,1,,0,1,,97,0.67,63.7,1,102,0,,,,,,,
99WN03430, 99090257,99,90257,09,2,00,07,L12,5,1,1,5.0,5,4,3,128,243,115,1,14.2,67,91,0.668,94,1,1,,,7,L,LIM,L-2,,S0000,10, 5565,00,00,1,,0,1,,98,1.0,77.6,1,92,0,,,,,,,
99WN03431, 99090258,99,90258,09,2,00,07,L13,8,2,2,5.0,5,4,3,128,243,115,4,11.2,48,67,0.485,69,1,1,,,7,L,LIM,L-3,,S0000,10, 9090,00,00,1,,0,5,,94,1.4,102.6,1,72,0,,,,,,,
99WN03432, 99090259,99,90259,09,2,00,07,L13,8,2,2,5.0,5,4,3,128,243,115,15,11.2,51,72,0.529,75,1,1,,,7,L,LIM,L-1,4TEATS,S0000,10, 9090,00,00,1,,0,5,,98,1.4,102.6,1,73,0,,,,,,,
99WN03433, 99090260,99,90260,09,3,00,07,L11,9,3,2,4.0,4,4,3,128,243,115,3,9.7,40,59,0.429,61,1,1,,,7,L,LIM,,,S0000,10,50167,05,00,3,93,281,9,,91,1.75,98.8,3,63,0,,,,,,,
99WN03434, 99090261,99,90261,09,3,00,07,L11,9,3,2,4.0,4,4,3,128,243,115,9,9.2,46,76,0.581,79,1,1,,,7,L,LIM,,,S0000,10,50167,05,00,3,93,281,9,,102,1.75,98.8,3,83,0,,,,,,,
99WN03435, 99090262,99,90262,09,2,00,07,L11,9,3,1,4.0,4,4,3,128,243,115,6,9.5,55,82,0.63,85,1,1,,,7,L,LIM,L-2,,S0000,10,50167,05,00,1,,0,9,,103,1.75,98.8,1,89,0,,,,,,,
99WN03436, 99090263,99,90263,09,2,00,07,L11,5,1,1,5.0,5,4,3,128,243,115,15,12.6,56,78,0.569,81,1,1,,,7,L,LIM,,,S0000,10, 5568,00,00,7,97,273,1,,87,1.0,72.8,,,0,,,,,,,
99WN03437, 99090264,99,90264,09,3,00,07,L14,5,1,1,4.0,4,4,3,128,243,115,12,10.5,46,58,0.413,60,1,1,,,7,L,LIM,,,S0000,10,50610,05,00,3,93,281,1,,57,0.75,37.5,3,56,0,,,,,,,
99WN03438, 99090265,99,90265,09,2,00,07,L12,5,1,1,3.0,3,3,3,128,243,115,3,12.5,58,79,0.578,82,1,1,,,7,L,LIM,L-3,DEAD 10/13,S0000,10, 6437,00,00,1,19,286,1,,92,1.33,81.7,1,80,0,,,,,,,
99WN03439, 99090266,99,90266,09,3,00,07,L12,8,2,2,5.0,5,4,3,128,243,115,11,10.8,48,74,0.55,77,1,1,,,7,L,LIM,,,S0000,10, 1099,00,00,3,93,281,5,,90,1.2,79.6,3,85,0,,,,,,,
99WN03440, 99090267,99,90267,09,3,00,07,L12,8,2,2,5.0,5,4,3,128,243,115,13,12.5,55,75,0.543,78,1,1,,,7,L,LIM,,,S0000,10, 1099,00,00,3,93,281,5,,91,1.2,79.6,3,82,0,,,,,,,
99WN03441, 99090269,99,90269,09,3,00,07,L14,8,2,2,3.0,3,3,3,128,243,115,5,10.3,47,70,0.519,73,1,1,,,7,L,LIM,,,S0000,10, 6172,00,00,3,93,281,5,,98,1.33,97.7,3,78,0,,,,,,,
99WN03442, 99090270,99,90270,09,3,00,07,L14,8,2,2,3.0,3,3,3,128,243,115,12,10.3,44,70,0.519,73,1,1,,,7,L,LIM,,,S0000,10, 6172,00,00,3,93,281,5,,98,1.33,97.7,3,73,0,,,,,,,
99WN03443, 99090271,99,90271,09,3,00,07,L11,5,1,1,4.0,4,4,3,128,243,115,2,14.6,65,90,0.656,93,1,1,,,7,L,LIM,,,S0000,10,50230,05,00,3,93,281,1,,98,1.0,74.5,3,95,0,,,,,,,
99WN03444, 99090272,99,90272,09,2,00,07,L11,5,1,1,5.0,5,4,3,128,243,115,8,11.7,55,79,0.585,82,1,1,,,7,L,LIM,L-1,4TEATS,S0000,10, 5145,00,00,1,,0,1,,94,1.2,84.4,1,83,0,,,,,,,
99WN03445, 99090273,99,90273,09,3,00,07,L13,8,2,2,3.0,3,3,3,129,243,114,10,10.2,52,76,0.577,79,1,1,,,7,L,LIM,,,S0000,10, 6013,00,00,3,93,281,5,,92,1.0,80.0,3,84,0,,,,,,,
99WN03446, 99090274,99,90274,09,3,00,07,L13,8,2,2,3.0,3,3,3,129,243,114,7,12.0,47,67,0.482,70,1,1,,,7,L,LIM,,,S0000,10, 6013,00,00,3,93,281,5,,86,1.0,80.0,3,69,0,,,,,,,
99WN03447, 99090275,99,90275,09,3,00,07,L16,5,1,1,2.0,2,2,3,129,243,114,5,13.0,63,85,0.632,89,1,1,,,7,L,LIM,,,S0000,10, 7060,00,00,3,93,281,1,,97,1.0,78.0,3,90,0,,,,,,,
99WN03448, 99090276,99,90276,09,2,00,07,L11,9,3,2,4.0,4,4,3,129,243,114,15,10.0,45,70,0.526,73,1,1,,,7,L,LIM,L-2,,S0000,10,50696,05,00,1,,0,9,,94,1.5,96.8,1,77,0,,,,,,,
99WN03449, 99090277,99,90277,09,2,00,07,L11,9,3,2,4.0,4,4,3,129,243,114,16,10.1,35,59,0.429,62,1,1,,,7,L,LIM,,4TEATS,S0000,10,50696,05,00,3,93,281,9,,87,1.5,96.8,3,63,0,,,,,,,
99WN03450, 99090278,99,90278,09,2,00,07,L11,9,3,2,4.0,4,4,3,129,243,114,6,10.6,55,77,0.582,80,1,1,,,7,L,LIM,L-3,,S0000,10,50696,05,00,1,,0,9,,98,1.5,96.8,1,84,0,,,,,,,
99WN03451, 99090279,99,90279,09,2,00,07,L-4,5,1,1,1.0,1,1,3,129,243,114,10,12.1,45,63,0.446,66,1,1,,,7,L,LIM,,,S7853,10, 8885,00,00,3,93,281,1,,74,1.0,66.0,3,70,0,,,,,,,
99WN03452, 99090280,99,90280,09,2,00,07,L12,8,2,2,3.0,3,3,3,129,243,114,13,10.0,52,73,0.553,76,1,1,,,7,L,LIM,L-1,4TEATS,S0000,10, 6060,00,00,1,,0,5,,101,1.33,107.0,1,82,0,,,,,,,
99WN03453, 99090281,99,90281,09,2,00,07,L12,8,2,2,3.0,3,3,3,129,243,114,12,10.8,48,75,0.563,78,1,1,,,7,L,LIM,L-2,,S0000,10, 6060,00,00,1,,0,5,,102,1.33,107.0,1,79,0,,,,,,,
99WN03454, 99090282,99,90282,09,3,88,30,L-8,7,2,1,1.0,1,1,3,129,243,114,15,9.4,56,89,0.698,93,1,1,,,7,L,LIM,,,A3760,04, 8780,00,00,3,93,281,3,,90,2.0,93.0,3,93,0,,,,,,,
99WN03455, 99090283,99,90283,09,2,00,07,L14,5,1,1,4.0,4,4,3,129,243,114,15,10.4,57,82,0.628,86,1,1,,,7,L,LIM,L-3,,S0000,10,50080,05,00,1,,0,1,,99,1.5,89.8,1,84,0,,,,,,,
99WN03456, 99090284,99,90284,09,2,00,07,L12,9,3,1,4.0,4,4,3,129,243,114,6,8.0,42,62,0.474,65,1,1,,,7,L,LIM,,,S0000,10,50350,05,00,3,93,281,7,,68,1.5,53.0,3,67,0,,,,,,,
99WN03457, 99090286,99,90286,09,3,00,07,L13,5,1,1,3.0,3,3,3,129,243,114,4,12.3,71,104,0.804,109,1,1,,,7,L,LIM,,,S0000,10, 6096,00,00,3,93,281,1,,113,1.0,85.0,3,112,0,,,,,,,
99WN03458, 99090290,99,90290,09,3,00,07,L16,5,1,1,3.0,3,3,3,129,243,114,7,11.9,67,92,0.703,96,1,1,,,7,L,LIM,,,S0000,10, 6282,00,00,3,93,281,1,,86,1.33,50.3,3,98,0,,,,,,,
99WN03459, 99090292,99,90292,09,2,00,07,L12,8,2,2,6.0,6,4,3,128,243,115,10,11.5,46,69,0.5,72,1,1,,,7,L,LIM,L-1,,S0000,10,    5,00,00,1,,0,5,,89,1.67,87.5,1,76,0,,,,,,,
99WN03460, 99090293,99,90293,09,3,00,07,L12,8,2,2,6.0,6,4,3,128,243,115,13,13.3,56,77,0.554,80,1,1,,,7,L,LIM,,,S0000,10,    5,00,00,3,93,281,5,,97,1.67,87.5,3,82,0,,,,,,,
99WN03461, 99090295,99,90295,09,2,00,07,L-2,5,1,1,1.0,1,1,3,129,243,114,4,10.3,57,73,0.55,76,1,1,,,7,L,LIM,L-2,,S7846,10, 8150,00,00,1,,0,1,,86,1.0,76.0,1,78,0,,,,,,,
99WN03462, 99090296,99,90296,09,2,00,07,L11,8,2,2,3.0,3,3,3,129,243,114,5,10.9,43,67,0.492,70,1,1,,,7,L,LIM,,X,S0000,10, 6143,00,00,3,93,281,5,,89,1.67,91.3,3,70,0,,,,,,,
99WN03463, 99090297,99,90297,09,3,00,07,L11,8,2,2,3.0,3,3,3,129,243,114,5,12.9,52,74,0.536,77,1,1,,,7,L,LIM,,,S0000,10, 6143,00,00,3,93,281,5,,97,1.67,91.3,3,80,0,,,,,,,
99WN03464, 99090298,99,90298,09,3,00,07,L11,8,2,2,3.0,3,3,3,129,243,114,14,11.9,48,73,0.536,76,1,1,,,7,L,LIM,,,S0000,10, 6182,00,00,3,93,281,5,,90,1.0,80.0,3,76,0,,,,,,,
99WN03465, 99090299,99,90299,09,2,00,07,L11,8,2,2,3.0,3,3,3,129,243,114,14,10.1,57,72,0.543,75,1,1,,,7,L,LIM,L-2,,S0000,10, 6182,00,00,1,,0,5,,87,1.0,80.0,1,76,0,,,,,,,
99WN03466, 99090300,99,90300,09,2,00,07,L14,8,2,2,4.0,4,4,3,129,243,114,4,9.3,49,71,0.541,74,1,1,,,7,L,LIM,L-3,,S0000,10,50188,05,00,1,,0,5,,92,1.5,91.0,1,74,0,,,,,,,
99WN03467, 99090301,99,90301,09,2,00,07,L14,8,2,2,4.0,4,4,3,129,243,114,14,12.2,35,51,0.34,53,1,1,,,7,L,LIM,,,S0000,10,50188,05,00,3,93,281,5,,78,1.5,91.0,3,57,0,,,,,,,
99WN03468, 99090302,99,90302,09,3,00,07,L16,8,2,2,3.0,3,3,3,129,243,114,13,12.0,47,68,0.491,71,1,1,,,7,L,LIM,,,S0000,10, 6198,00,00,3,93,281,5,,83,1.33,72.0,3,72,0,,,,,,,
99WN03469, 99090303,99,90303,09,2,00,07,L16,8,2,2,3.0,3,3,3,129,243,114,15,10.9,47,64,0.466,67,1,1,,,7,L,LIM,,,S0000,10, 6198,00,00,3,93,281,5,,78,1.33,72.0,3,68,0,,,,,,,
99WN03470, 99090304,99,90304,09,3,68,06,L-6,5,1,1,1.0,1,1,3,129,243,114,5,8.0,48,79,0.623,83,1,1,,,7,L,LIM,,,K9464,63,K0497,64,60,3,93,281,1,,89,1.0,83.0,3,85,0,,,,,,,
99WN03471, 99090305,99,90305,09,2,00,07,L12,8,2,2,5.0,5,4,3,129,243,114,6,10.9,48,69,0.51,72,1,1,,,7,L,LIM,,SHAG,S0000,10, 9092,00,00,3,93,281,5,,87,1.2,84.2,3,76,0,,,,,,,
99WN03472, 99090306,99,90306,09,3,00,07,L12,8,2,2,5.0,5,4,3,129,243,114,6,10.6,27,37,0.232,38,1,1,,,7,L,LIM,,RUNT,S0000,10, 9092,00,00,X,93,291,5,,69,1.2,84.2,X,40,0,,,,,,,
99WN03473, 99090307,99,90307,09,3,00,07,L11,5,1,2,3.0,3,3,3,129,243,114,6,12.2,58,69,0.498,72,1,1,,,7,L,LIM,,,S0000,10, 6073,00,00,3,93,281,1,,78,0.67,62.3,3,73,0,,,,,,,
99WN03474, 99090308,99,90308,09,2,00,07,L15,5,1,1,3.0,3,3,3,129,243,114,2,11.8,61,91,0.695,95,1,1,,,7,L,LIM,L-1,,S0000,10, 6080,00,00,1,,0,1,,101,1.0,82.7,1,97,0,,,,,,,
99WN03475, 99090309,99,90309,09,3,00,07,L11,5,1,1,4.0,4,4,3,129,243,114,15,13.6,69,97,0.732,101,1,1,,,7,L,LIM,,,S0000,10,50068,05,00,3,93,281,1,,99,1.0,67.3,3,100,0,,,,,,,
99WN03476, 99090310,99,90310,09,2,00,07,L15,5,1,1,6.0,6,4,3,129,243,114,15,10.2,48,77,0.586,81,1,1,,,7,L,LIM,L-2,,S0000,10, 5022,00,00,1,,0,1,,90,1.33,77.3,1,85,0,,,,,,,
99WN03477, 99090311,99,90311,09,2,00,07,L-1,5,1,1,1.0,1,1,3,129,243,114,13,11.6,51,74,0.547,77,1,1,,,7,L,LIM,L-1,,S7124,10, 8886,00,00,1,,0,1,,87,1.0,77.0,1,82,0,,,,,,,
99WN03478, 99090312,99,90312,09,2,00,07,L15,5,1,1,4.0,4,4,3,129,243,114,10,11.7,67,89,0.678,93,1,1,,,7,L,LIM,L-3,,S0000,10,50215,05,00,1,,0,1,,96,1.0,74.5,1,95,0,,,,,,,
99WN03479, 99090313,99,90313,09,3,00,07,L12,8,2,2,4.0,4,4,3,129,243,114,16,11.8,48,75,0.554,78,1,1,,,7,L,LIM,,,S0000,10,50252,05,00,3,93,281,5,,87,1.25,71.8,3,78,0,,,,,,,
99WN03480, 99090314,99,90314,09,3,00,07,L12,8,2,2,4.0,4,4,3,129,243,114,6,11.5,45,68,0.496,71,1,1,,,7,L,LIM,,,S0000,10,50252,05,00,3,93,281,5,,83,1.25,71.8,3,70,0,,,,,,,
99WN03481, 99090315,99,90315,09,2,00,07,L14,8,2,2,5.0,5,4,3,129,243,114,11,10.1,46,65,0.482,68,1,1,,,7,L,LIM,,X,S0000,10, 1566,00,00,3,93,281,5,,83,1.2,81.8,3,70,0,,,,,,,
99WN03482, 99090316,99,90316,09,3,00,07,L14,8,2,2,5.0,5,4,3,129,243,114,3,10.1,46,66,0.49,69,1,1,,,7,L,LIM,,,S0000,10, 1566,00,00,3,93,281,5,,87,1.2,81.8,3,71,0,,,,,,,
99WN03483, 99090317,99,90317,09,2,00,07,L16,8,2,2,4.0,4,4,3,130,243,113,6,10.8,51,74,0.559,78,1,1,,,7,L,LIM,L-1,4TEATS,S0000,10,50343,05,00,1,,0,5,,108,1.75,119.8,1,79,0,,,,,,,
99WN03484, 99090318,99,90318,09,2,00,07,L16,8,2,2,4.0,4,4,3,130,243,113,14,12.5,57,77,0.571,81,1,1,,,7,L,LIM,,LEYE GONE,S0000,10,50343,05,00,3,93,281,5,,110,1.75,119.8,3,82,0,,,,,,,
99WN03485, 99090319,99,90319,09,2,00,07,L16,5,1,1,5.0,5,4,3,130,243,113,1,12.4,66,95,0.731,100,1,1,,,7,L,LIM,L-2,,S0000,10, 2552,00,00,1,,0,1,,89,1.0,50.2,1,99,0,,,,,,,
99WN03486, 99090320,99,90320,09,3,00,07,L15,5,1,1,4.0,4,4,3,130,243,113,1,12.0,49,61,0.434,64,1,1,,,7,L,LIM,,,S0000,10,50326,05,00,3,93,281,1,,64,1.25,45.8,3,64,0,,,,,,,
99WN03487, 99090322,99,90322,09,3,00,07,L16,5,1,1,4.0,4,4,3,130,243,113,10,13.0,66,91,0.69,96,1,1,,,7,L,LIM,,,S0000,10,50221,05,00,3,93,281,1,,95,0.75,66.0,3,95,0,,,,,,,
