UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT,DNA,INBRL,STUDY
04WN00866,104114474,04,R4474,11,1,18,07,22,9,3,3,5.0,5,4,2,105,218,113,17,10.3,0,48,0.334,50,1,1,,,2,S,.,,LOST B1>B2,R3800,11,90370,09,18,3,97,244,9,8,83,2.1,147.0,7,0,,,0.0,
04WN00867,104114475,04,R4475,11,2,18,07,22,9,3,3,5.0,5,4,1,105,216,111,7,11.8,0,72,0.542,77,1,1,,,2,S,.,TAY,NICE LAMB,R3800,11,90370,09,18,1,,,9,8,109,2.1,147.0,1,87,89,,0.0,
04WN00868,104114476,04,R4476,11,2,18,07,22,9,3,3,5.0,5,4,1,105,216,111,6,9.6,0,72,0.562,77,1,1,,,2,S,.,e.8,,R3800,11,90370,09,18,1,,,9,8,109,2.1,147.0,1,87,91,,0.0,
04WN00869,104114479,04,R4479,11,3,18,07,13,8,2,2,3.0,3,3,1,105,216,111,17,13.2,0,74,0.548,79,1,1,,,2,S,.,,PNEU.,R3911,11,R2612,11,13,3,93,275,5,5,0,1.7,128.9,3,91,,,0.032,
04WN00870,104114480,04,R4480,11,3,18,07,13,8,2,2,3.0,3,3,1,105,216,111,17,12.6,0,82,0.625,88,1,1,,,2,S,.,,,R3911,11,R2612,11,13,3,93,275,5,5,0,1.7,128.9,3,97,,,0.032,
04WN00871,104114481,04,R4481,11,2,18,07,21,9,3,2,4.0,4,4,1,105,216,111,24,10.5,0,79,0.617,85,1,1,,,2,S,.,e.9,,R3035,11,00979,00,18,1,,,8,5,102,1.86,109.4,1,96,98,,0.016,
04WN00872,104114482,04,R4482,11,1,18,07,21,9,3,2,4.0,4,4,1,105,216,111,2,11.2,0,79,0.611,84,1,1,,,2,S,.,,,R3035,11,00979,00,18,3,93,259,8,5,95,1.86,109.4,3,86,,,0.016,
04WN00873,104114484,04,R4484,11,2,18,07, 2,5,1,1,2.0,2,2,1,105,216,111,11,12.0,0,84,0.649,90,1,1,,,2,C,DNA,e.8,,R2972,11,R3535,11,18,1,,,1,1,108,1.68,116.2,1,104,102,,0.042,
04WN00874,104114486,04,R4486,11,2,18,07,11,9,3,1,5.0,5,4,1,105,216,111,18,9.3,0,70,0.547,75,1,1,,,2,S,.,TAY,,R3456,11,R0177,11,10,1,,,7,2,90,1.88,96.3,1,85,89,,0.04,
04WN00875,104114488,04,R4488,11,2,18,07,23,8,2,1,5.0,5,4,1,105,216,111,11,10.8,0,68,0.515,73,1,1,,,2,S,.,TAY,,R3885,11,90372,09,18,1,,,3,2,80,1.44,71.0,1,86,88,,0.055,
04WN00876,104114490,04,R4490,11,3,18,07, 6,8,2,2,3.0,3,3,1,105,216,111,13,9.1,0,72,0.567,77,1,1,,,2,C,DNA,,Msg 9/8/04,R3123,11,R2568,11,13,3,97,252,5,5,0,1.85,119.9,7,0,,,0.033,
04WN00877,104114491,04,R4491,11,2,18,07, 6,8,2,2,3.0,3,3,1,105,216,111,8,10.0,0,71,0.55,76,1,1,,,2,C,DNA,TAY,,R3874,11,R2568,11,13,1,,,5,5,99,1.85,119.9,1,82,90,,0.043,
04WN00878,104114492,04,R4492,11,2,18,07, 7,8,2,2,3.0,3,3,1,105,216,111,17,10.6,0,67,0.508,72,1,1,,,2,C,DNA,TAY,TAY,R3077,11,R2869,11,13,1,,,5,5,97,1.7,123.2,1,84,87,,0.035,
04WN00879,104114493,04,R4493,11,3,18,07, 7,8,2,2,3.0,3,3,1,105,216,111,12,9.8,0,87,0.695,93,1,1,,,2,C,DNA,,,R3077,11,R2869,11,13,3,93,275,5,5,0,1.7,123.2,3,103,,,0.035,
04WN00880,104114494,04,R4494,11,3,18,07, 7,8,2,2,2.0,2,2,1,105,216,111,4,10.9,0,71,0.541,76,1,1,,,2,C,DNA,,,R3077,11,R3598,11,18,3,93,275,5,5,0,1.99,127.3,3,88,,,0.047,
04WN00881,104114495,04,R4495,11,3,18,07, 7,8,2,2,2.0,2,2,1,105,216,111,4,10.0,0,66,0.505,71,1,1,,,2,C,DN2,,,R3077,11,R3598,11,18,3,93,275,5,5,0,1.99,127.3,3,84,,,0.047,
04WN00882,104114496,04,R4496,11,2,18,07,15,8,2,2,5.0,5,4,1,105,216,111,17,8.5,0,66,0.518,71,1,1,,,2,S,.,TAY,,R3847,11,R0255,11,12,1,,,5,5,92,1.66,110.5,1,84,84,,0.027,
04WN00883,104114497,04,R4497,11,2,18,07,15,8,2,2,5.0,5,4,1,105,216,111,25,8.7,0,70,0.552,75,1,1,,,2,S,.,,HAIRY,R3847,11,R0255,11,12,3,93,275,5,5,95,1.66,110.5,3,86,,,0.027,
04WN00884,104114498,04,R4498,11,3,18,07,15,8,2,2,7.0,7,5,1,106,216,110,5,10.2,0,61,0.462,66,1,1,,,2,S,.,,,R3847,11,S7863,10,12,3,93,275,5,5,0,2.01,130.7,3,73,,,0.05,
04WN00885,104114499,04,R4499,11,2,18,07,15,8,2,2,7.0,7,5,1,106,216,110,10,10.8,0,66,0.502,71,1,1,,,2,S,.,,HAIRY,R3847,11,S7863,10,12,3,93,275,5,5,99,2.01,130.7,3,79,,,0.05,
04WN00886,104114500,04,R4500,11,2,18,07,e.5,5,1,1,1.0,1,1,1,106,216,110,16,12.5,0,81,0.623,87,1,1,,,0,M,.,e.9,"NICE, PNEU.",R2570,11,R4105,11,18,1,,,1,1,105,1.75,114.4,1,96,94,,0.041,
04WN00887,104114501,04,R4501,11,2,18,07,34R,8,2,2,5.0,5,4,1,106,216,110,21,12.4,0,79,0.605,85,1,1,,,0,M,.,TAY,PNEU.,R2600,11,S9988,10,12,1,,,5,5,109,1.77,130.0,1,93,94,,0.022,
04WN00888,104114502,04,R4502,11,1,18,07,34R,8,2,2,5.0,5,4,1,106,216,110,16,12.3,0,71,0.534,76,1,1,,,0,M,.,,,R2600,11,S9988,10,12,3,93,259,5,5,96,1.77,130.0,3,84,,,0.022,
04WN00889,104114503,04,R4503,11,1,18,07,24,5,1,2,5.0,5,4,1,106,216,110,11,11.9,0,59,0.428,63,1,1,,,2,S,.,,,R3340,11,R0369,11,13,3,93,259,3,4,68,1.21,73.1,3,72,,,0.025,
04WN00890,104114504,04,R4504,11,1,18,07,11,9,3,2,5.0,5,4,1,106,216,110,13,9.3,0,77,0.615,83,1,1,,,2,S,.,,,R3456,11,90276,09,18,3,93,259,8,5,100,1.88,126.9,3,92,,,0.0,
04WN00891,104114505,04,R4505,11,1,18,07,11,9,3,2,5.0,5,4,1,106,216,110,24,10.6,0,82,0.649,88,1,1,,,2,S,.,,,R3456,11,90276,09,18,3,04,254,8,5,103,1.88,126.9,3,92,,,0.0,
04WN00892,104114507,04,R4507,11,3,18,07,13,8,2,2,4.0,4,4,1,106,216,110,5,11.9,0,85,0.665,92,1,1,,,2,S,.,,PNEU.,R3911,11,00795,00,18,3,93,275,5,4,0,1.6,105.0,3,99,,,0.048,
04WN00893,104114508,04,R4508,11,3,18,07,13,8,2,2,4.0,4,4,1,106,216,110,5,9.3,0,75,0.597,81,1,1,,,2,S,.,,PNEU.,R3911,11,00795,00,18,3,93,275,5,6,0,1.6,105.0,3,89,,,0.048,
04WN00894,104114511,04,R4511,11,3,18,07,13,8,2,1,6.0,6,4,1,106,216,110,24,11.2,0,70,0.535,75,1,1,,,2,S,.,,,R3911,11, 8641,00,18,3,93,275,3,2,0,1.74,91.1,3,93,,,0.022,
04WN00895,104114513,04,R4513,11,1,18,07,16,8,2,2,4.0,4,4,1,106,216,110,8,12.8,0,90,0.702,97,1,1,,,2,S,.,,PNEU.,R3176,11,00904,00,18,1,04,254,5,5,109,1.61,126.1,1,106,,,0.025,
04WN00896,104114514,04,R4514,11,1,18,07,16,8,2,2,4.0,4,4,1,106,216,110,14,12.1,0,94,0.745,101,1,1,,,2,S,.,,,R3176,11,00904,00,18,1,04,254,5,5,112,1.61,126.1,1,105,,,0.025,
04WN00897,104114515,04,R4515,11,2,18,07,15,8,2,1,2.0,2,2,1,106,216,110,25,10.2,0,77,0.607,83,1,1,,,2,S,.,e.7,,R3847,11,R3041,11,18,1,,,3,2,102,2.02,113.2,1,93,95,,0.037,
04WN00898,104114517,04,R4517,11,2,18,07,34R,8,2,2,6.0,6,4,1,106,216,110,12,12.5,0,69,0.514,74,1,1,,,0,M,.,TAY,,R2600,11,S9377,10,11,1,,,5,5,93,1.74,108.8,1,84,85,,0.028,
04WN00899,104114518,04,R4518,11,2,18,07,34R,8,2,2,6.0,6,4,1,106,216,110,14,12.3,0,68,0.506,73,1,1,,,0,M,.,TAY,"TAY, FUZZY",R2600,11,S9377,10,11,1,,,5,5,93,1.74,108.8,1,85,83,,0.028,
04WN00900,104114519,04,R4519,11,2,18,07,13,8,2,2,2.0,2,2,1,106,216,110,7,9.6,0,72,0.567,78,1,1,,,2,S,.,e.9,,R3911,11,R3034,11,18,1,,,5,5,102,1.82,124.8,1,85,82,,0.032,
04WN00901,104114520,04,R4520,11,2,18,07,13,8,2,2,2.0,2,2,1,106,216,110,18,11.1,0,51,0.363,55,1,1,,,2,S,.,,,R3911,11,R3034,11,18,3,93,275,5,5,84,1.82,124.8,3,66,,,0.032,
04WN00902,104114521,04,R4521,11,2,18,07,15,8,2,2,4.0,4,4,1,106,216,110,22,10.4,0,65,0.496,70,1,1,,,2,S,.,,WRY NECK,R3847,11,00872,00,18,3,93,275,5,5,90,1.73,106.9,3,84,,,0.018,
04WN00903,104114522,04,R4522,11,2,18,07,15,8,2,2,4.0,4,4,1,106,216,110,8,10.5,0,81,0.641,87,1,1,,,2,S,.,e.8,,R3847,11,00872,00,18,1,,,5,5,103,1.73,106.9,1,99,99,,0.018,
04WN00904,104114523,04,R4523,11,1,18,07, 2,8,2,2,3.0,3,3,1,106,216,110,10,12.0,0,68,0.509,73,1,1,3,,2,C,DNA,,"H3, PNEU.",R2972,11,R2887,11,10,3,93,259,5,5,96,1.85,136.4,3,77,,,0.063,
04WN00905,104114524,04,R4524,11,2,18,07, 2,8,2,2,3.0,3,3,1,106,216,110,3,12.1,0,80,0.617,86,3,1,,,2,C,DNA,,"BLK.2""R.RIB",R3321,11,R2887,11,10,Z,93,261,5,5,112,1.85,136.4,Z,97,,,0.027,
04WN00906,104114525,04,R4525,11,2,18,07,22,7,2,1,7.0,7,5,1,106,216,110,8,11.0,0,89,0.709,96,1,1,,,2,S,.,e.9,,R3800,11,S7928,10,11,1,,,3,2,120,1.82,136.7,1,106,106,,0.035,
04WN00907,104114526,04,R4526,11,1,18,07,23,5,1,1,4.0,4,4,1,106,216,110,24,13.0,0,89,0.691,96,1,1,,,2,S,.,,,R3885,11,R1538,11,12,3,93,259,1,1,99,1.48,96.4,3,101,,,0.03,
04WN00908,104114527,04,R4527,11,1,18,07,12,8,2,1,5.0,5,4,1,106,216,110,9,13.8,0,113,0.902,122,1,1,,,2,S,.,,TOP IDX,R2993,11,90280,09,18,1,04,254,3,2,128,1.77,129.8,1,118,,,0.0,
04WN00909,104114529,04,R4529,11,1,18,07,17,8,2,2,4.0,4,4,1,106,216,110,1,12.4,0,98,0.778,106,1,1,,,2,S,.,,,R3362,11,00930,00,18,1,,,5,5,116,1.61,128.9,1,109,,,0.018,
04WN00910,104114530,04,R4530,11,1,18,07,17,8,2,2,4.0,4,4,1,106,216,110,1,11.5,0,85,0.668,92,1,1,,,2,S,.,,,R3362,11,00930,00,18,3,93,259,5,5,107,1.61,128.9,3,96,,,0.018,
04WN00911,104114533,04,R4533,11,2,18,07,12,5,1,1,4.0,4,4,1,106,216,110,11,13.6,0,90,0.695,97,1,1,,,2,S,.,e.8,NICE LAMB,R2993,11,R1453,11,12,1,,,1,1,107,1.73,98.3,1,98,97,,0.046,
04WN00912,104114534,04,R4534,11,1,18,07, 4,5,1,1,5.0,5,4,1,106,216,110,17,13.6,0,98,0.767,106,1,1,,4+,2,C,DNA,,F4+,R3265,11,R0098,11,13,3,93,259,1,1,102,1.44,86.5,3,108,,,0.035,
04WN00913,104114535,04,R4535,11,2,18,07,26,8,2,2,5.0,5,4,1,106,216,110,16,9.5,0,71,0.559,77,1,1,,,2,S,.,,X,R3543,11,90576,09,18,3,93,275,5,5,93,1.44,99.6,3,77,,,0.036,
04WN00914,104114536,04,R4536,11,2,18,07,26,8,2,2,5.0,5,4,1,106,216,110,20,8.5,0,68,0.541,73,1,1,,,2,S,.,TAY,TAY,R3543,11,90576,09,18,1,,,5,5,90,1.44,99.6,1,84,77,,0.036,
04WN00915,104114537,04,R4537,11,1,18,07,34R,8,2,2,6.0,6,4,1,106,216,110,15,11.1,0,75,0.581,81,1,1,,,0,M,.,,,R2600,11,S9125,10,11,3,93,259,5,5,101,1.94,136.0,3,78,,,0.041,
04WN00916,104114538,04,R4538,11,1,18,07,34R,8,2,2,6.0,6,4,1,106,216,110,13,10.6,0,84,0.667,91,1,1,,,0,M,.,,SHAGGY,R2600,11,S9125,10,11,3,93,259,5,5,108,1.94,136.0,3,94,,,0.041,
04WN00917,104114539,04,R4539,11,1,18,07, 4,8,2,2,5.0,5,4,1,106,216,110,20,11.8,0,82,0.638,88,1,1,,,2,C,DNA,,,R3105,11,R0763,11,13,3,97,244,5,5,101,1.88,121.5,7,0,,,0.026,
04WN00918,104114540,04,R4540,11,1,18,07, 4,8,2,2,5.0,5,4,1,106,216,110,7,11.0,0,68,0.518,73,1,1,,,2,C,DNA,,,R3105,11,R0763,11,13,3,04,254,5,5,91,1.88,121.5,3,77,,,0.026,
04WN00919,104114541,04,R4541,11,2,18,07,28,8,2,1,2.0,2,2,1,106,216,110,5,11.7,0,84,0.657,91,1,1,,,2,S,.,TAY,,R3081,11,R3400,11,18,1,,,3,2,102,2.02,96.4,1,94,87,,0.033,
04WN00920,104114543,04,R4543,11,2,18,07,32R,8,2,2,7.0,7,5,1,106,216,110,14,10.7,0,64,0.485,69,1,1,,,0,M, 15,,,R1667,11,S8326,10,11,2,92,267,5,5,99,1.91,137.1,2,79,80,,0.028,
04WN00921,104114544,04,R4544,11,1,18,07,32R,8,2,2,7.0,7,5,1,106,216,110,10,11.4,0,81,0.633,87,1,1,,,0,M,.,,,R1667,11,S8326,10,11,3,93,259,5,5,106,1.91,137.1,3,89,,,0.028,
04WN00922,104114547,04,R4547,11,2,18,07,12,5,1,1,2.0,2,2,1,106,216,110,23,11.8,0,84,0.656,91,1,1,,,2,S,.,TAY,4TEATS,R2993,11,R3646,11,18,1,,,1,1,109,1.65,115.8,1,97,97,,0.162,
04WN00923,104114549,04,R4549,11,2,18,07,33R,9,3,2,4.0,4,4,H,106,222,116,6,7.5,0,83,0.651,86,1,1,,,0,M,.,e.9,,R2746,11,R1441,11,10,1,,,8,5,118,2.1,154.4,1,92,90,,0.024,
04WN00924,104114550,04,R4550,11,3,18,07,33R,9,3,2,4.0,4,4,H,106,222,116,7,8.7,0,94,0.735,97,1,1,,,0,M,.,,PNEU.,R2746,11,R1441,11,10,3,93,275,8,5,0,2.1,154.4,3,96,,,0.024,
04WN00925,104114551,04,R4551,11,2,18,07, 1,8,2,1,5.0,5,4,1,106,216,110,2,11.0,0,93,0.745,100,1,1,,,2,C,DNA,e.9,,R3791,11,R0042,11,13,1,,,3,2,106,1.33,86.0,1,108,111,,0.028,
04WN00926,104114554,04,R4554,11,2,18,07,25,8,2,1,5.0,5,4,H,106,222,116,1,10.0,0,72,0.534,74,1,1,,,2,S,.,e.9,,R3660,11,R0370,11,13,1,,,3,2,84,1.33,81.9,1,81,75,,0.03,
04WN00927,104114555,04,R4555,11,2,18,07,31R,7,2,1,4.0,4,4,1,106,216,110,21,11.3,0,81,0.634,87,1,1,,,0,M,.,e.9,,R2261,11,R1647,11,10,1,,,3,2,109,1.86,126.4,1,93,90,,0.034,
04WN00928,104114557,04,R4557,11,3,18,07,21,8,2,1,7.0,7,5,1,106,216,110,26,8.1,0,78,0.635,84,1,1,,,2,S,.,,,R3035,11,S7922,10,12,3,93,275,3,2,0,1.69,104.8,3,91,,,0.014,
04WN00929,104114558,04,R4558,11,2,18,07,11,8,2,2,7.0,7,5,1,106,216,110,15,9.7,0,65,0.503,70,1,1,,,2,S,.,e.8,,R3456,11,S8600,10,13,1,,,5,5,95,1.78,123.1,1,79,79,,0.034,
04WN00930,104114559,04,R4559,11,2,18,07,11,8,2,2,7.0,7,5,1,106,216,110,11,9.8,0,71,0.556,77,1,1,,,2,S,.,e.9,,R3456,11,S8600,10,13,1,,,5,5,101,1.78,123.1,1,85,81,,0.034,
04WN00931,104114560,04,R4560,11,1,18,07,21,5,1,1,2.0,2,2,1,106,216,110,11,12.5,0,98,0.777,106,1,1,,,2,S,.,,,R3035,11,R3712,11,18,1,,,1,1,113,1.68,119.7,1,106,,,0.034,
04WN00932,104114563,04,R4563,11,2,18,07,28,5,1,1,4.0,4,4,1,106,216,110,2,14.3,0,90,0.688,97,1,1,,,2,S,.,e.7,WRINKLES,R3081,11,R1628,11,10,1,,,1,1,102,1.48,83.4,1,102,100,,0.026,
04WN00933,104114564,04,R4564,11,2,18,07, 3,8,2,2,2.0,2,2,1,106,216,110,9,9.3,0,61,0.47,66,1,1,,,2,C,DNA,,PNEU.,R3710,11,R3549,11,18,3,93,275,5,6,94,1.85,129.2,3,77,,,0.027,
04WN00934,104114565,04,R4565,11,1,18,07, 3,8,2,2,2.0,2,2,1,106,216,110,7,11.1,0,79,0.617,85,1,1,,,2,C,DNA,,,R3710,11,R3549,11,18,3,04,254,5,4,102,1.85,129.2,3,92,,,0.027,
04WN00935,104114566,04,R4566,11,1,18,07,33R,5,1,1,6.0,6,4,1,107,216,109,13,14.8,0,93,0.717,101,1,1,,,0,M,.,,"NICE LAMB,PNE",R2746,11, 8876,00,18,1,,,1,1,113,1.7,130.2,1,104,,,0.028,
04WN00936,104114567,04,R4567,11,2,18,07,14,8,2,2,6.0,6,4,1,107,216,109,6,12.5,0,86,0.674,93,1,1,,,2,S,.,TAY,,R3655,11, 8665,00,18,1,,,5,5,102,1.44,90.6,1,102,102,,0.036,
04WN00937,104114568,04,R4568,11,3,18,07,14,8,2,2,6.0,6,4,1,107,216,109,22,12.3,0,71,0.539,77,1,1,,,2,S,.,,,R3655,11, 8665,00,18,3,93,275,5,5,0,1.44,90.6,3,87,,,0.036,
04WN00938,104114569,04,R4569,11,2,18,07, 6,8,2,2,3.0,3,3,1,107,216,109,15,8.6,0,62,0.49,67,1,1,,,2,C, 16,,,R3874,11,R2208,11,12,2,92,267,5,5,90,1.72,115.2,2,77,78,,0.029,
04WN00939,104114570,04,R4570,11,2,18,07, 6,8,2,2,3.0,3,3,1,107,216,109,7,8.9,0,63,0.496,68,1,1,,,2,C,DNA,e.8,4TEATS,R3123,11,R2208,11,12,1,,,5,5,91,1.72,115.2,1,78,72,,0.025,
04WN00940,104114571,04,R4571,11,2,18,07,27,8,2,2,5.0,5,4,1,107,216,109,10,10.9,0,76,0.597,83,1,1,,,2,S,.,TAY,,R3179,11,90710,09,18,1,,,5,5,100,1.66,108.3,1,90,89,,0.037,
04WN00941,104114572,04,R4572,11,2,18,07,27,8,2,2,5.0,5,4,1,107,216,109,14,12.6,0,83,0.646,90,1,1,,,2,S,.,TAY,TAY,R3179,11,90710,09,18,1,,,5,5,106,1.66,108.3,1,94,96,,0.037,
04WN00942,104114574,04,R4574,11,2,18,07,32R,8,2,1,3.0,3,3,1,107,216,109,9,7.9,0,78,0.643,85,1,1,,,0,M,.,TAY,PNEU.,R1667,11,R2864,11,10,1,,,3,2,106,1.87,121.1,1,93,92,,0.041,
04WN00943,104114575,04,R4575,11,1,18,07,16,8,2,2,7.0,7,5,1,107,216,109,6,14.0,0,88,0.679,95,1,1,,,2,S,.,,X,R3176,11,S7889,10,11,3,04,254,5,5,111,1.73,136.5,3,96,,,0.031,
04WN00944,104114576,04,R4576,11,1,18,07,16,8,2,2,7.0,7,5,1,107,216,109,11,12.2,0,78,0.604,85,1,1,,,2,S,.,,,R3176,11,S7889,10,11,3,93,259,5,5,104,1.73,136.5,3,89,,,0.031,
04WN00945,104114577,04,R4577,11,2,18,07,25,8,2,2,7.0,7,5,1,107,216,109,11,13.8,0,79,0.598,86,1,1,,,2,S,.,e.7,,R3660,11,S7984,10,13,1,,,5,5,109,1.69,127.1,1,95,95,,0.061,
04WN00946,104114578,04,R4578,11,2,18,07,25,8,2,2,7.0,7,5,1,107,216,109,23,11.8,0,76,0.589,82,1,1,,,2,S,.,,HAIRBAG,R3660,11,S7984,10,13,Z,93,261,5,5,106,1.69,127.1,Z,86,,,0.061,
04WN00947,104114579,04,R4579,11,2,18,07,13,5,1,1,7.0,7,5,2,107,218,111,20,10.5,0,76,0.59,81,1,1,,,2,S,.,TAY,"TAY, PNEU.",R3911,11,S7840,10,12,1,,,1,1,101,1.69,113.7,1,83,87,,0.037,
04WN00948,104114580,04,R4580,11,2,18,07, 1,8,2,2,4.0,4,4,1,107,216,109,6,10.9,0,68,0.524,74,1,1,,,2,C,DNA,TAY,TAY,R3791,11,R1961,11,11,1,,,5,5,87,1.48,89.1,1,82,83,,0.027,
04WN00949,104114581,04,R4581,11,2,18,07, 1,8,2,2,4.0,4,4,1,107,216,109,11,10.2,0,72,0.567,78,1,1,,,2,C,DNA,TAY,PNEU.,R3791,11,R1961,11,11,1,,,5,5,90,1.48,89.1,1,85,83,,0.027,
04WN00950,104114583,04,R4583,11,3,18,07,31R,8,2,1,6.0,6,4,1,107,216,109,25,9.3,0,56,0.428,61,1,1,,,0,M,.,,,R2261,11,S9412,10,13,3,93,275,3,2,0,1.9,132.2,3,72,,,0.031,
04WN00951,104114585,04,R4585,11,3,18,07,31R,9,3,2,6.0,6,4,1,107,216,109,11,8.8,0,74,0.598,81,1,1,,,0,M,.,,,R2261,11,S9257,10,12,3,93,275,8,5,0,2.0,132.7,3,93,,,0.039,
04WN00952,104114586,04,R4586,11,3,18,07,31R,9,3,2,6.0,6,4,1,107,216,109,4,8.7,0,62,0.489,67,1,1,,,0,M,.,,,R2261,11,S9257,10,12,3,93,275,8,5,0,2.0,132.7,3,78,,,0.039,
04WN00953,104114588,04,R4588,11,2,18,07, 7,8,2,1,5.0,5,4,1,107,216,109,8,11.0,0,93,0.752,101,1,1,,,2,C,DNA,e.7,,R3077,11,R0809,11,11,1,,,3,2,111,1.44,100.4,1,113,116,,0.036,
04WN00954,104114589,04,R4589,11,2,18,07,31R,8,2,2,4.0,4,4,1,107,216,109,15,13.4,0,78,0.593,85,1,1,,,0,M,.,TAY,4TEATS,R2261,11,R2031,11,12,1,,,5,5,109,1.86,128.9,1,92,94,,0.029,
04WN00955,104114590,04,R4590,11,1,18,07,31R,8,2,2,4.0,4,4,1,107,216,109,9,14.0,0,90,0.697,98,1,1,,,0,M,.,,,R2261,11,R2031,11,12,1,,,5,5,111,1.86,128.9,1,104,,,0.029,
04WN00956,104114591,04,R4591,11,2,18,07, 1,8,2,2,2.0,2,2,1,107,216,109,13,9.7,0,62,0.48,67,1,1,,,2,C, 18,,,R3791,11,R3527,11,18,2,92,267,5,5,95,1.85,129.9,2,73,74,,0.026,
04WN00957,104114592,04,R4592,11,2,18,07, 1,8,2,2,2.0,2,2,1,107,216,109,2,10.9,0,79,0.625,86,1,1,,,2,C,DNA,e.7,,R3611,11,R3527,11,18,1,,,5,5,110,1.85,129.9,1,94,95,,0.041,
04WN00958,104114593,04,R4593,11,2,18,07,34R,8,2,2,4.0,4,4,1,107,216,109,22,12.1,0,65,0.485,70,1,1,,,0,M, 16,,,R2600,11,R2054,11,10,2,92,267,5,5,101,1.86,140.0,2,75,77,,0.034,
04WN00959,104114594,04,R4594,11,2,18,07,34R,8,2,2,4.0,4,4,1,107,216,109,16,12.0,0,70,0.532,76,1,1,,,0,M,.,e.7,,R2600,11,R2054,11,10,1,,,5,5,106,1.86,140.0,1,86,86,,0.034,
04WN00960,104114595,04,R4595,11,1,18,07,27,8,2,2,7.0,7,5,1,107,216,109,23,11.0,0,70,0.541,76,1,1,,,2,S,.,,,R3179,11,S8035,10,18,3,93,259,5,6,96,2.06,129.3,3,89,,,0.037,
04WN00961,104114596,04,R4596,11,1,18,07,27,8,2,2,7.0,7,5,1,107,216,109,12,13.0,0,77,0.587,83,1,1,,,2,S,.,,,R3179,11,S8035,10,18,3,93,259,5,4,100,2.06,129.3,3,94,,,0.037,
04WN00962,104114597,04,R4597,11,3,18,07,14,9,3,1,4.0,4,4,1,107,216,109,13,12.2,0,79,0.613,86,3,1,,,2,S,.,,BRN.FEET.PNEU,R3655,11,00816,00,18,3,93,275,7,2,0,1.72,96.5,3,100,,,0.055,
04WN00963,104114603,04,R4603,11,2,18,07,21,8,2,2,5.0,5,4,1,107,216,109,20,8.7,0,65,0.517,71,1,1,,,2,S,.,TAY,,R3035,11,R0288,11,12,1,,,5,6,86,1.44,92.5,1,77,80,,0.034,
04WN00964,104114604,04,R4604,11,2,18,07,21,8,2,2,5.0,5,4,1,107,216,109,10,11.3,0,81,0.639,88,1,1,,,2,S,.,TAY,,R3035,11,R0288,11,12,1,,,5,4,99,1.44,92.5,1,94,97,,0.034,
04WN00965,104114605,04,R4605,11,2,18,07,31R,9,3,2,5.0,5,4,1,107,216,109,18,10.8,0,75,0.589,81,1,1,,,0,M,.,e.7,,R2261,11,R0658,11,13,1,,,8,5,111,1.99,145.6,1,87,95,,0.03,
04WN00966,104114606,04,R4606,11,2,18,07,31R,9,3,2,5.0,5,4,1,107,216,109,10,11.7,0,74,0.572,80,1,1,,,0,M,.,e.8,,R2261,11,R0658,11,13,1,,,8,5,111,1.99,145.6,1,90,94,,0.03,
04WN00967,104114607,04,R4607,11,1,18,07,31R,9,3,1,5.0,5,4,2,107,218,111,24,8.5,0,95,0.779,102,1,1,,,0,M,.,,X,R2261,11,R0658,11,13,3,93,259,7,2,119,1.99,145.6,3,96,,,0.03,
04WN00968,104114608,04,R4608,11,2,18,07,33R,8,2,1,5.0,5,4,1,107,216,109,15,12.1,0,76,0.586,82,1,1,,,0,M,.,TAY,,R2746,11,R0621,11,13,1,,,3,2,99,1.77,106.8,1,91,90,,0.037,
04WN00969,104114612,04,R4612,11,2,18,07, 3,5,1,1,5.0,5,4,1,107,216,109,22,14.3,0,96,0.75,104,1,1,,,2,C,DNA,e.8,,R3710,11,R0050,11,10,1,,,1,1,113,1.55,98.5,1,110,104,,0.039,
04WN00970,104114613,04,R4613,11,2,18,07,25,8,2,2,2.0,2,2,2,108,218,110,2,10.0,0,65,0.5,70,1,1,,,2,S,.,TAY,,R3660,11,R3379,11,18,1,,,5,6,96,1.85,125.7,1,80,79,,0.034,
04WN00971,104114614,04,R4614,11,1,18,07,25,8,2,2,2.0,2,2,2,108,218,110,23,12.5,0,75,0.568,81,1,1,,,2,S,.,,,R3660,11,R3379,11,18,3,93,259,5,4,98,1.85,125.7,3,80,,,0.034,
04WN00972,104114615,04,R4615,11,2,18,07,14,5,1,1,3.0,3,3,2,108,218,110,13,12.6,0,87,0.676,94,1,1,,,2,S,.,e.7,PNEU.,R3655,11,R2613,11,13,1,,,1,1,107,1.7,104.1,1,94,95,,0.035,
04WN00973,104114616,04,R4616,11,2,18,07,32R,8,2,2,6.0,6,4,1,108,216,108,1,12.2,0,83,0.656,91,1,1,,,0,M,.,e.8,,R1667,11,S9209,10,11,1,,,5,4,114,1.84,129.5,1,98,98,,0.025,
