UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT,EBVLWW,CLPG1,CLPG2,CLPG3,DNA,EBVSIRE,EBVDAM,MASTITRT
00WN02025,100048143,00,A8143,04,2,81,30,02,9,3,2,3.0,3,3,2,119,222,103,6,9.0,46,65,0.544,74,1,1,,,0,M,  3,,,A5515,04,A4081,04,81,2,92,265,8,6,96,2.29,127.0,2,78,78,,0,0,0,,,,
00WN02026,100048144,00,A8144,04,2,81,30,02,9,3,2,3.0,3,3,2,119,222,103,4,10.6,41,64,0.518,73,1,1,,,0,M,  0,,,A5515,04,A4081,04,81,2,93,269,8,4,96,2.29,127.0,2,68,68,,0,0,0,,,,
00WN02027,100048145,00,A8145,04,2,00,76,.0.,9,3,2,3.0,3,3,2,120,222,102,20,12.8,35,47,0.335,53,1,1,,,0,F,F0.,,,K0000,63,A4301,04,00,3,93,266,8,5,0,2.29,165.1,3,58,0,,0,0,0,,,,
00WN02028,100048146,00,A8146,04,3,00,76,.0.,9,3,2,3.0,3,3,2,120,222,102,3,13.7,61,82,0.67,94,1,1,,,0,F,F0.,,,K0000,63,A4301,04,00,3,93,266,8,5,0,2.29,165.1,3,95,0,,0,0,0,,,,
00WN02029,100048147,00,A8147,04,2,00,76,.0.,9,3,1,3.0,3,3,2,120,222,102,20,10.9,53,73,0.609,84,1,1,,,0,F, 18,,,K0000,63,A4301,04,00,2,92,265,7,2,0,2.29,165.1,2,86,86,,0,0,0,,,,
00WN02030,100048148,00,A8148,04,2,88,30,41-,8,2,2,1.5,1,1,2,121,222,101,12,7.1,37,58,0.504,68,1,1,,,7,.,GXE,,,A4328,04,A5784,04,73,3,93,266,5,6,100,2.2,142.9,3,72,0,,0,0,0,,,,
00WN02031,100048149,00,A8149,04,1,88,30,41-,8,2,2,1.5,1,1,2,121,222,101,20,9.4,33,61,0.511,71,1,1,,,7,.,GXE,,,A4328,04,A5784,04,73,3,93,249,5,4,97,2.2,142.9,3,71,0,,0,0,0,,,,
00WN02032,100048150,00,A8150,04,1,81,30,02,5,1,1,5.0,5,4,2,121,222,101,18,13.4,68,94,0.798,109,1,1,2,,0,M,.,,H2,A5515,04,A2257,04,81,3,93,249,1,1,109,2.13,128.3,3,106,0,,0,0,0,,,,
00WN02033,100048151,00,A8151,04,2,88,30,e.8,5,1,1,1.0,1,1,2,124,222,98,16,8.6,36,55,0.473,65,1,1,,,0,.,.,,X,A5789,04,A6908,04,81,3,93,266,1,1,92,2.1,128.1,3,65,0,,0,0,0,,,,
00WN02034,100048152,00,A8152,04,2,88,30,e.7,5,1,1,1.0,1,1,2,124,222,98,10,11.7,53,74,0.636,88,1,1,,,0,., 12,,4TEATS,A5514,04,A6879,04,81,2,92,265,1,1,106,2.1,132.7,2,84,84,,0,0,0,,,,
00WN02035,100048153,00,A8153,04,2,88,30,e.7,8,2,2,1.0,1,1,2,124,222,98,12,8.9,35,58,0.501,69,1,1,,,0,.,.,,,A5514,04,A6589,04,82,3,93,266,5,5,100,2.2,141.5,3,69,0,,0,0,0,,,,
00WN02036,100048154,00,A8154,04,3,88,30,e.7,8,2,2,1.0,1,1,2,124,222,98,12,9.8,33,53,0.441,63,1,1,,,0,.,.,,,A5514,04,A6589,04,82,3,93,266,5,5,99,2.2,141.5,3,66,0,,0,0,0,,,,
00WN02037,100048155,00,A8155,04,2,88,30,e.8,5,1,1,1.0,1,1,3,129,228,99,1,11.2,50,66,0.554,78,1,1,,,0,.,.,,,A5789,04,A6555,04,81,3,97,273,1,1,0,2.1,130.7,7,0,0,,0,0,0,,,,
00WN02038,100641038,00,K1038,64,2,00,05,52,8,2,2,7.0,7,5,1,86,221,135,4,10.2,73,82,0.532,74,1,1,,,0,H,CN,,,K9738,63,S3601,10,00,C,93,249,5,5,0,1.71,126.7,C,0,0,,3,4,7,CN,,,
00WN02039,100641039,00,K1039,64,1,00,05,52,8,2,2,7.0,7,5,1,86,221,135,5,9.3,51,69,0.442,62,1,1,,,0,H,CN,,,K9738,63,S3601,10,00,3,93,249,5,5,0,1.71,126.7,3,72,0,,3,4,7,CN,,,
00WN02040,100641040,00,K1040,64,2,00,05,51,8,2,2,2.0,2,2,1,87,221,134,3,9.9,58,77,0.501,70,1,1,,,0,H,CC,e.4,MSG 11/1/00,K9286,63,K0263,64,00,7,97,306,5,5,0,1.63,118.3,7,81,0,,1,1,2,CC,,,
00WN02041,100641041,00,K1041,64,2,00,05,51,8,2,2,2.0,2,2,1,87,221,134,1,9.1,59,89,0.596,81,1,1,,,0,H,CC,e.4,,K9286,63,K0263,64,00,1,,0,5,5,0,1.63,118.3,1,93,111,,1,1,2,CC,,,
00WN02042,100641045,00,K1045,64,1,68,06,04-,8,2,2,4.0,4,4,1,87,221,134,23,12.4,90,113,0.751,102,1,1,,,7,.,GXE,,,K9884,63,K8549,63,62,1,,0,5,3,104,1.6,127.8,1,108,0,,0,0,0,,,,
00WN02043,100641046,00,K1046,64,2,68,06,04-,8,2,2,4.0,4,4,1,87,221,134,1,8.3,60,85,0.572,77,1,1,,,7,., 20,,,K9884,63,K8549,63,62,2,92,265,5,7,95,1.6,127.8,2,94,94,,0,0,0,,,,
00WN02044,100641047,00,K1047,64,2,68,06,01-,8,2,1,5.0,5,4,1,88,221,133,19,9.4,37,45,0.268,42,1,1,,,7,.,GXE,,ENTR,J0093,00,K8426,63,60,3,93,266,3,2,72,1.76,120.8,3,56,0,,0,0,0,,,,
00WN02045,100641049,00,K1049,64,2,00,05,51,8,2,2,4.0,4,4,1,88,221,133,22,12.0,71,96,0.632,88,1,1,,,0,H,CN,e.4,,K9286,63,K8967,63,00,1,,0,5,5,0,1.48,116.1,1,108,109,,1,1,2,CC,,,
00WN02046,100641050,00,K1050,64,1,00,05,51,8,2,2,4.0,4,4,1,88,221,133,17,11.5,84,107,0.718,98,1,1,,,0,H,CN,,,K9286,63,K8967,63,00,3,93,249,5,5,0,1.48,116.1,3,113,0,,2,2,4,C?,,,
00WN02047,100641051,00,K1051,64,2,68,06,04-,3,4,2,4.0,4,4,1,88,221,133,2,10.4,71,88,0.583,80,1,1,,,7,.,GXE,e.4,,K9884,63,K8735,63,62,1,,0,8,4,105,2.1,149.9,1,94,104,,0,0,0,,,,
00WN02048,100641052,00,K1052,64,2,68,06,04-,3,4,2,4.0,4,4,1,88,221,133,3,7.7,69,92,0.634,84,1,1,,,7,.,GXE,e.5,,K9884,63,K8735,63,62,1,,0,8,6,108,2.1,149.9,1,99,107,,0,0,0,,,,
00WN02049,100641053,00,K1053,64,1,68,06,04-,3,4,2,4.0,4,4,1,88,221,133,15,9.5,74,91,0.613,83,1,1,,,7,.,GXE,,,K9884,63,K8735,63,62,3,93,249,8,5,95,2.1,149.9,3,92,0,,0,0,0,,,,
00WN02050,100641054,00,K1054,64,2,68,06,04-,3,4,2,4.0,4,4,1,88,221,133,21,7.7,61,77,0.521,70,1,1,,,7,.,  ?,,BEAR KILL,K9884,63,K8735,63,62,2,11,239,8,7,99,2.1,149.9,7,83,0,,0,0,0,,,,
00WN02051,100641056,00,K1056,64,2,00,05,52,8,2,1,2.0,2,2,1,88,221,133,12,9.8,95,114,0.783,104,1,1,,,0,H,CC,e.4,,K9738,63,K0471,64,00,1,,0,3,2,0,1.97,140.9,1,118,138,,1,1,2,CC,,,
00WN02052,100641057,00,K1057,64,2,00,05,51,8,2,2,3.0,3,3,1,89,221,132,18,9.4,60,73,0.482,67,1,1,,,0,H,CN,,,K9286,63,K9477,63,00,C,93,249,5,6,0,1.59,118.0,C,0,0,,3,2,5,C?,,,
00WN02053,100641058,00,K1058,64,1,00,05,51,8,2,2,3.0,3,3,1,89,221,132,21,11.2,79,105,0.711,96,1,1,,,0,H,CN,,,K9286,63,K9477,63,00,3,93,249,5,4,0,1.59,118.0,3,97,0,,3,2,5,C?,,,
00WN02054,100641060,00,K1060,64,3,00,05,51,8,2,1,4.0,4,4,1,89,221,132,5,12.8,81,111,0.744,102,1,1,,,0,H,CN,,"ENTR,INJECT.",K9286,63,K8790,63,00,3,93,266,3,2,0,1.48,96.5,3,117,0,,2,1,3,CC,,,
00WN02055,100641062,00,K1062,64,2,68,06,05-,5,1,1,2.0,2,2,1,89,221,132,21,12.6,86,108,0.723,99,1,1,,,7,.,GXE,e.5,,K0116,64,K0087,64,60,1,,0,1,1,100,1.47,106.3,1,113,123,,0,0,0,,,,
00WN02056,100641063,00,K1063,64,1,68,06,05-,9,3,2,6.0,6,4,1,89,221,132,19,9.6,84,116,0.806,106,1,1,,,7,.,GXE,,,K0116,64,K7553,63,61,1,,0,8,4,108,1.95,130.8,1,118,0,,0,0,0,,,,
00WN02057,100641064,00,K1064,64,1,68,06,05-,9,3,2,6.0,6,4,1,89,221,132,22,7.6,42,57,0.374,53,1,1,,,7,.,GXE,,,K0116,64,K7553,63,61,3,93,249,8,6,69,1.95,130.8,3,61,0,,0,0,0,,,,
00WN02058,100641066,00,K1066,64,2,68,06,03-,9,3,1,2.0,2,2,1,90,221,131,9,9.8,74,102,0.704,94,1,1,,,7,.,GXE,e.5,ENTR,J0143,00,K0251,64,60,1,,0,7,2,96,1.97,105.1,1,109,112,,0,0,0,,,,
00WN02059,100641069,00,K1069,64,2,68,06,04-,5,1,2,6.0,6,4,1,90,221,131,24,10.0,74,97,0.664,90,1,1,,,7,.,GXE,e.4,,K9884,63,K7214,63,61,1,,0,3,6,102,1.65,126.4,1,105,117,,0,0,0,,,,
00WN02060,100641070,00,K1070,64,2,68,06,06-,8,2,2,7.0,7,5,1,90,221,131,13,12.1,73,91,0.602,84,1,1,,,7,.,GXE,e.4,4TEATS,K0429,64,K6816,63,61,1,,0,5,5,111,1.78,158.0,1,98,115,,0,0,0,,,,
00WN02061,100641071,00,K1071,64,2,68,06,06-,8,2,2,7.0,7,5,1,90,221,131,5,10.7,72,88,0.59,82,1,1,,,7,.,GXE,e.5,4TEATS,K0429,64,K6816,63,61,1,,0,5,5,110,1.78,158.0,1,93,102,,0,0,0,,,,
00WN02062,100641072,00,K1072,64,1,68,06,03-,8,2,2,2.0,2,2,1,90,221,131,4,12.3,81,102,0.685,94,1,1,,,7,.,GXE,,,J0143,00,K0372,64,61,1,,0,5,4,101,1.97,140.5,1,107,0,,0,0,0,,,,
00WN02063,100641073,00,K1073,64,2,68,06,03-,8,2,2,2.0,2,2,1,90,221,131,19,10.3,62,76,0.502,70,1,1,,,7,., 25,,,J0143,00,K0372,64,61,2,92,265,5,6,96,1.97,140.5,2,82,82,,0,0,0,,,,
00WN02064,100641074,00,K1074,64,2,68,06,03-,9,3,2,6.0,6,4,1,90,221,131,24,10.4,79,91,0.615,84,1,1,,,7,.,GXE,e.4,,00143,00,K7482,63,61,1,,0,8,5,101,1.85,132.4,1,102,116,,0,0,0,,,,
00WN02065,100641075,00,K1075,64,2,68,06,03-,9,3,2,6.0,6,4,1,90,221,131,1,11.5,71,91,0.607,84,1,1,,,7,.,GXE,e.5,,J0143,00,K7482,63,61,1,,0,8,5,101,1.85,132.4,1,96,113,,0,0,0,,,,
00WN02066,100641077,00,K1077,64,2,00,05,51,8,2,2,2.0,2,2,1,90,221,131,20,9.9,63,82,0.55,76,1,1,,,0,H,CC,,CR.FR.TENDONS,K9286,63,K0288,64,00,3,93,266,5,5,0,1.8,135.4,3,90,0,,2,3,5,C?,,,
00WN02067,100641078,00,K1078,64,2,00,05,51,8,2,2,2.0,2,2,1,90,221,131,3,10.0,63,82,0.55,76,1,1,,,0,H,CC,e.4,,K9286,63,K0288,64,00,1,,0,5,5,0,1.8,135.4,1,90,101,,1,1,2,CC,,,
00WN02068,100641079,00,K1079,64,2,68,06,02-,8,2,1,2.0,2,2,1,90,221,131,15,8.5,72,92,0.637,85,1,1,,,7,.,GXE,,4TEATS,J0131,00,K0241,64,60,7,97,221,3,2,99,1.8,125.5,7,0,0,,0,0,0,,,,
00WN02069,100641081,00,K1081,64,3,68,06,03-,8,2,2,6.0,6,4,1,91,221,130,17,12.6,68,85,0.557,79,8,1,,,7,.,GXE,,PINTO wether,J0143,00,K7059,63,61,3,93,266,5,5,95,1.75,124.5,3,97,0,,0,0,0,,,,
00WN02070,100641082,00,K1082,64,3,68,06,03-,8,2,2,6.0,6,4,1,91,221,130,8,12.3,74,93,0.621,87,8,1,,,7,.,GXE,,PINTO wether,J0143,00,K7059,63,61,3,93,266,5,5,101,1.75,124.5,3,99,0,,0,0,0,,,,
00WN02071,100641083,00,K1083,64,2,68,06,02-,5,1,1,5.0,5,4,H,91,224,133,4,11.5,0,75,0.477,69,1,1,,,7,.,GXE,e.5,SENORITA-2000,J0131,00,K8122,63,62,1,,0,1,1,82,1.76,107.1,1,79,93,,0,0,0,,,,
00WN02072,100641084,00,K1084,64,1,68,06,03-,8,2,2,3.0,3,3,1,91,221,130,4,13.2,88,112,0.76,104,1,1,,,7,.,GXE,,,J0143,00,K9479,63,68,1,,0,5,5,111,1.88,152.4,1,117,0,,0,0,0,,,,
00WN02073,100641085,00,K1085,64,1,68,06,03-,8,2,2,3.0,3,3,1,91,221,130,13,11.7,71,92,0.618,86,1,1,,,7,.,GXE,,,J0143,00,K9479,63,68,1,,0,5,5,98,1.88,152.4,1,99,0,,0,0,0,,,,
00WN02074,100641086,00,K1086,64,3,68,06,04-,8,2,2,3.0,3,3,1,91,221,130,2,11.5,69,89,0.596,83,1,1,,,7,.,GXE,,,K9884,63,K9331,63,68,C,93,249,5,4,98,1.73,123.9,C,0,0,,1,1,2,NN,,,
00WN02075,100641087,00,K1087,64,3,68,06,04-,8,2,2,3.0,3,3,1,91,221,130,15,9.2,64,84,0.575,78,1,1,,,7,.,GXE,,,K9884,63,K9331,63,68,C,93,249,5,6,94,1.73,123.9,C,0,0,,1,1,2,NN,,,
00WN02076,100641089,00,K1089,64,2,68,06,04-,3,4,1,2.0,2,2,1,91,221,130,15,6.8,62,88,0.625,82,1,1,,,7,.,GXE,e.5,,K9884,63,K0317,64,62,1,,0,7,2,91,2.14,110.8,1,97,105,,0,0,0,,,,
00WN02077,100641091,00,K1091,64,1,68,06,04-,3,4,2,2.0,2,2,1,91,221,130,6,7.9,61,78,0.539,73,1,1,,,7,.,GXE,,,K9884,63,K0317,64,62,3,93,249,8,7,79,2.14,110.8,3,83,0,,0,0,0,,,,
00WN02078,100641092,00,K1092,64,1,68,06,06-,8,2,2,2.0,2,2,1,91,221,130,21,13.6,72,91,0.595,85,1,1,,,7,.,GXE,,,K0429,64,K0275,64,60,3,93,249,5,4,93,1.8,132.7,3,97,0,,0,0,0,,,,
00WN02079,100641093,00,K1093,64,2,68,06,06-,8,2,2,2.0,2,2,1,91,221,130,14,10.5,79,90,0.612,84,1,1,,,7,.,GXE,e.4,,K0429,64,K0275,64,60,1,,0,5,6,101,1.8,132.7,1,93,109,,0,0,0,,,,
00WN02080,100641095,00,K1095,64,3,68,06,e10,8,2,1,1.0,1,1,1,91,221,130,17,10.0,68,92,0.631,86,1,1,,,7,.,GXE,,,K0279,64,K0768,64,68,3,93,266,3,2,102,1.84,129.3,3,102,0,,0,0,0,,,,
00WN02081,100641096,00,K1096,64,3,68,06,02-,8,2,2,2.0,2,2,1,91,221,130,7,11.9,79,104,0.708,97,1,1,,,7,.,GXE,,WIERD,J0131,00,K0432,64,60,3,93,266,5,3,109,1.8,123.7,3,116,0,,0,0,0,,,,
00WN02082,100641098,00,K1098,64,1,00,05,52,8,2,2,7.0,7,5,1,91,221,130,21,12.5,72,96,0.642,90,1,1,,,0,H,CN,,,K9738,63,S3907,10,00,1,,0,5,5,0,1.57,141.1,1,101,0,,1,1,2,CC,,,
00WN02083,100641099,00,K1099,64,2,00,05,52,8,2,2,7.0,7,5,1,91,221,130,2,12.1,66,84,0.553,78,1,1,,,0,H,CN,,4TEATS,K9738,63,S3907,10,00,C,93,249,5,5,0,1.57,141.1,C,0,0,,3,3,6,CN,,,
00WN02084,100641100,00,K1100,64,1,00,05,51,8,2,1,2.0,2,2,1,91,221,130,17,10.0,77,104,0.723,97,1,1,,,0,H,CC,,,K9286,63,K0283,64,00,1,,0,3,2,0,1.97,114.1,1,108,0,,1,1,2,CC,,,
00WN02085,100641102,00,K1102,64,2,00,05,e11,8,2,1,1.0,1,1,1,91,221,130,18,9.7,68,87,0.595,81,1,1,,,7,H,NN,,,K9992,63,K0673,64,68,C,93,249,3,2,0,1.84,137.2,C,0,0,,3,4,7,CN,,,
00WN02086,100641103,00,K1103,64,3,00,05,e11,8,2,2,1.0,1,1,1,91,221,130,6,11.5,80,95,0.642,89,1,1,,,7,H,NN,,,K9992,63,K0673,64,68,C,93,249,5,5,0,1.84,137.2,C,0,0,,4,4,8,CN,,,
00WN02087,100641104,00,K1104,64,2,68,06,04-,8,2,2,2.0,2,2,1,91,221,130,11,9.8,64,82,0.555,76,1,1,,,7,., 21,,GET WELL,K9884,63,K0451,64,61,2,92,265,5,7,93,1.63,123.8,2,93,93,,0,0,0,,,,
00WN02088,100641105,00,K1105,64,2,68,06,04-,8,2,2,2.0,2,2,1,91,221,130,7,13.5,74,106,0.712,99,1,2,,,7,.,GXE,e.4,,K9884,63,K0451,64,61,1,,0,5,3,107,1.63,123.8,1,105,119,,0,0,0,,,,
00WN02089,100641106,00,K1106,64,1,68,06,06-,8,2,2,3.0,3,3,1,91,221,130,19,9.9,73,103,0.716,96,1,1,,,7,.,GXE,,,K0429,64,K9575,63,68,1,,0,5,5,105,1.88,148.6,1,108,0,,0,0,0,,,,
00WN02090,100641107,00,K1107,64,2,68,06,06-,8,2,2,3.0,3,3,1,91,221,130,4,11.4,68,74,0.482,69,1,1,,,7,.,GXE,,COARSE,K0429,64,K9575,63,68,3,93,266,5,5,98,1.88,148.6,3,82,0,,0,0,0,,,,
00WN02091,100641108,00,K1108,64,2,00,05,51,8,2,2,2.0,2,2,H,91,224,133,4,9.8,0,68,0.438,62,1,1,,,0,H,CC,,,K9286,63,K0115,64,00,3,93,266,5,5,0,1.8,133.3,3,78,0,,1,1,2,CC,,,
00WN02092,100641109,00,K1109,64,1,00,05,51,8,2,2,2.0,2,2,H,91,224,133,4,9.2,0,74,0.487,68,1,1,,,0,H,CC,,,K9286,63,K0115,64,00,3,93,249,5,5,0,1.8,133.3,3,76,0,,1,1,2,CC,,,
00WN02093,100641110,00,K1110,64,2,68,06,04-,5,1,1,2.0,2,2,2,91,222,131,2,13.4,87,106,0.707,98,1,1,,,7,.,GXE,,"ENTR,SEV.",K9884,63,K0213,64,62,3,93,266,1,1,108,1.63,129.4,3,109,0,,0,0,0,,,,
00WN02094,100641111,00,K1111,64,2,68,06,04-,8,2,2,2.0,2,2,1,92,221,129,6,11.6,66,85,0.569,80,1,1,,,7,., 20,,,K9884,63,K0474,64,61,2,92,265,5,5,99,1.8,133.0,2,96,96,,0,0,0,,,,
00WN02095,100641112,00,K1112,64,3,68,06,04-,8,2,2,2.0,2,2,1,92,221,129,12,11.9,67,92,0.621,86,2,1,,,7,.,GXE,,SMOKEY,K9884,63,K0474,64,61,3,93,266,5,5,102,1.8,133.0,3,102,0,,0,0,0,,,,
00WN02096,100641113,00,K1113,64,1,00,05,51,8,2,2,3.0,3,3,1,92,221,129,12,12.0,70,93,0.628,87,1,1,,,0,H,CN,,X,K9286,63,K9969,63,00,3,93,249,5,5,0,1.59,118.0,3,100,0,,3,3,6,CN,,,
00WN02097,100641114,00,K1114,64,2,00,05,51,8,2,2,3.0,3,3,1,92,221,129,2,13.2,77,99,0.665,93,1,1,,,0,H,CN,e.4,,K9286,63,K9969,63,00,1,,0,5,5,0,1.59,118.0,1,109,123,,1,1,2,CC,,,
00WN02098,100641115,00,K1115,64,2,68,06,03-,5,1,1,2.0,2,2,1,92,221,129,4,15.2,93,117,0.789,110,1,1,,,7,.,GXE,e.4,BIG,J0143,00,K0462,64,62,1,,0,1,1,107,1.47,108.8,1,126,147,,0,0,0,,,,
00WN02099,100641116,00,K1116,64,2,68,06,06-,5,1,1,5.0,5,4,1,92,221,129,5,13.4,92,118,0.811,111,1,1,,,7,.,GXE,e.5,,K0429,64,K8198,63,62,1,,0,1,1,114,1.54,124.0,1,131,147,,0,0,0,,,,
00WN02100,100641117,00,K1117,64,2,68,06,06-,8,2,2,5.0,5,4,1,92,221,129,1,11.0,71,91,0.62,85,1,1,,,7,.,GXE,e.4,4TEATS,K0429,64,K8445,63,61,1,,0,5,5,94,1.87,114.1,1,96,110,,0,0,0,,,,
00WN02101,100641118,00,K1118,64,2,68,06,06-,8,2,2,5.0,5,4,1,92,221,129,1,10.8,64,84,0.567,79,1,1,,,7,., 22,,4TEATS,K0429,64,K8445,63,61,2,92,265,5,5,91,1.87,114.1,2,91,91,,0,0,0,,,,
00WN02102,100641119,00,K1119,64,2,68,06,02-,8,2,2,4.0,4,4,1,92,221,129,2,13.0,85,109,0.744,102,1,1,,,7,.,GXE,e.4,,J0131,00,K8517,63,60,1,,0,5,6,119,1.73,152.5,1,120,124,,0,0,0,,,,
00WN02103,100641120,00,K1120,64,1,68,06,02-,8,2,2,4.0,4,4,1,92,221,129,2,15.5,85,113,0.756,106,1,1,,3-,7,.,GXE,,F3-,J0131,00,K8517,63,60,1,,0,5,4,113,1.73,152.5,1,118,0,,0,0,0,,,,
00WN02104,100641121,00,K1121,64,2,68,06,02-,8,2,2,3.0,3,3,1,92,221,129,16,12.3,64,90,0.602,85,1,1,,,7,.,GXE,e.5,4TEATS,J0131,00,K9590,63,68,1,,0,5,5,110,1.88,153.9,1,100,118,,0,0,0,,,,
00WN02105,100641122,00,K1122,64,2,68,06,02-,8,2,2,3.0,3,3,1,92,221,129,18,13.4,90,112,0.764,105,1,1,,,7,.,GXE,e.4,4TEATS,J0131,00,K9590,63,68,1,,0,5,5,122,1.88,153.9,1,127,146,,0,0,0,,,,
00WN02106,100641123,00,K1123,64,2,68,06,01-,8,2,1,3.0,3,3,1,92,221,129,3,13.8,91,107,0.722,101,1,1,,,7,.,GXE,e.4,"ENTR,4TEATS",00093,00,K9769,63,68,1,,0,3,2,104,1.73,113.1,1,121,142,,0,0,0,,,,
00WN02107,100641125,00,K1125,64,2,68,06,06-,8,2,2,5.0,5,4,1,92,221,129,12,13.3,71,100,0.672,94,1,1,,,7,.,GXE,e.5,,K0429,64,K7799,63,61,1,,0,5,5,112,2.09,146.8,1,99,120,,0,0,0,,,,
00WN02108,100641126,00,K1126,64,2,68,06,06-,8,2,2,5.0,5,4,1,92,221,129,20,13.0,78,104,0.705,98,1,1,,,7,.,GXE,e.4,4TEATS,K0429,64,K7799,63,61,1,,0,5,5,115,2.09,146.8,1,114,131,,0,0,0,,,,
00WN02109,100641127,00,K1127,64,2,68,06,01-,8,2,2,5.0,5,4,2,92,222,130,21,14.3,84,95,0.621,89,1,1,,,7,.,GXE,e.5,PNEU,J0093,00,K7955,63,60,1,,0,5,5,105,1.98,136.1,1,105,121,,0,0,0,,,,
00WN02110,100641128,00,K1128,64,2,68,06,01-,8,2,2,5.0,5,4,2,92,222,130,20,15.0,70,85,0.538,80,1,1,,3-,7,., 20,,F3-,J0093,00,K7955,63,60,2,92,265,5,5,100,1.98,136.1,2,98,98,,0,0,0,,,,
00WN02111,100641129,00,K1129,64,3,68,06,02-,8,2,2,7.0,7,5,1,92,221,129,1,16.8,68,100,0.645,94,1,1,,,7,.,GXE,,"BIG, 16.8",J0131,00,K6900,63,60,3,93,266,5,5,107,1.69,124.7,3,107,0,,0,0,0,,,,
00WN02112,100641130,00,K1130,64,3,68,06,02-,8,2,2,7.0,7,5,1,92,221,129,21,15.6,80,106,0.701,100,1,1,,,7,.,GXE,,,J0131,00,K6900,63,60,3,93,266,5,5,112,1.69,124.7,3,115,0,,0,0,0,,,,
00WN02113,100641131,00,K1131,64,1,68,06,02-,8,2,2,2.0,2,2,1,93,221,128,1,14.0,74,96,0.641,91,1,1,,,7,.,GXE,,,J0131,00,K0170,64,60,1,,0,5,3,99,1.8,140.7,1,105,0,,0,0,0,,,,
00WN02114,100641132,00,K1132,64,2,68,06,02-,8,2,2,2.0,2,2,1,93,221,128,2,9.9,64,82,0.563,77,1,1,,,7,., 24,,4TEATS,J0131,00,K0170,64,60,2,92,265,5,7,100,1.8,140.7,2,85,85,,0,0,0,,,,
00WN02115,100641133,00,K1133,64,2,00,05,53,5,1,2,3.0,3,3,1,93,221,128,12,14.2,64,85,0.553,81,1,1,,,0,H,CN,,4TEATS,K8762,63,K9677,63,00,3,93,266,3,3,0,1.59,114.5,3,86,0,,2,2,4,C?,,,
00WN02116,100641136,00,K1136,64,3,68,06,e10,5,1,1,1.0,1,1,1,93,221,128,5,13.5,80,107,0.73,101,1,1,,,7,.,GXE,,,K0279,64,K0786,64,68,3,93,266,1,1,115,1.74,132.3,3,112,0,,0,0,0,,,,
00WN02117,100641137,00,K1137,64,1,00,05,51,5,1,1,4.0,4,4,1,93,221,128,6,14.1,91,119,0.82,112,1,1,,,0,H,CN,,,K9286,63,K8686,63,00,1,,0,1,1,0,1.35,110.0,1,117,0,,1,1,2,CC,,,
00WN02118,100641138,00,K1138,64,1,68,06,06-,9,3,2,5.0,5,4,1,93,221,128,7,6.9,48,72,0.509,68,1,1,,,7,.,GXE,,,K0429,64,K7984,63,61,3,93,249,8,6,79,1.98,128.4,3,74,0,,0,0,0,,,,
00WN02119,100641139,00,K1139,64,2,68,06,06-,9,3,2,5.0,5,4,1,93,221,128,7,8.9,59,80,0.555,76,1,1,,,7,., 23,,,K0429,64,K7984,63,61,2,92,265,8,4,95,1.98,128.4,2,89,89,,0,0,0,,,,
00WN02120,100641142,00,K1142,64,1,68,06,01-,9,3,2,2.0,2,2,H,93,224,131,4,10.2,0,108,0.747,100,1,1,,,7,.,GXE,,,J0093,00,K0135,64,60,1,,0,8,5,107,1.97,146.5,1,119,0,,0,0,0,,,,
00WN02121,100641143,00,K1143,64,2,68,06,01-,9,3,2,2.0,2,2,3,93,228,135,1,11.0,62,78,0.496,71,1,1,,,7,.,GXE,,in B3 7/14/00,J0093,00,K0135,64,60,1,97,273,8,5,0,1.97,146.5,7,0,0,,0,0,0,,,,
00WN02122,100641145,00,K1145,64,2,68,06,05-,9,3,1,5.0,5,4,1,93,221,128,17,11.5,77,81,0.543,77,1,1,,,7,., 20,,,K0116,64,K7954,63,60,2,92,265,7,2,102,2.09,144.6,2,98,98,,0,0,0,,,,
00WN02123,100641146,00,K1146,64,1,68,06,05-,9,3,2,5.0,5,4,2,93,222,129,6,11.2,52,71,0.464,67,1,1,,3-,7,.,GXE,,F3-,K0116,64,K7954,63,60,3,93,249,8,5,82,2.09,144.6,3,76,0,,0,0,0,,,,
00WN02124,100641147,00,K1147,64,3,68,06,05-,8,2,2,4.0,4,4,1,93,221,128,1,12.0,77,96,0.656,91,1,1,,,7,.,GXE,,,K0116,64,K8785,63,60,3,93,266,5,6,104,1.6,123.7,3,103,0,,0,0,0,,,,
00WN02125,100641148,00,K1148,64,2,68,06,05-,8,2,2,4.0,4,4,1,93,221,128,21,14.3,70,106,0.716,100,1,1,,,7,.,GXE,e.4,,K0116,64,K8785,63,60,1,,0,5,4,107,1.6,123.7,1,115,124,,0,0,0,,,,
00WN02126,100641149,00,K1149,64,3,68,06,03-,5,1,1,3.0,3,3,1,93,221,128,15,15.6,89,118,0.8,112,1,1,,,7,.,GXE,,,J0143,00,K9605,63,68,3,93,266,1,1,120,1.45,115.4,3,123,0,,0,0,0,,,,
