UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,CUDAY,SAWT,DNA,INBRL,STUDY,TRTPEN,IDAR
20WN00115,2020060860,20,A0860,06,2,,30,26,9,3,2,2.0,2,2,1,78,195,117,,9.8,  0,64,0.463,65,1,1,,,0,,,e1,.,H9684,05,A0203,06,,1,,,8,5,,,,,90,244,,,0.031,,,
20WN00116,2020060861,20,A0861,06,2,,30,20,9,3,1,2.0,2,2,1,78,195,117,,7.0,  0,67,0.513,69,1,1,,,0,,,e2,HAIRY,A0013,06,A0300,06,,1,,,7,2,,,,,88,244,,,0.03,,,
20WN00117,2020060863,20,A0863,06,2,,30,28,9,3,2,3.0,3,3,1,78,195,117,,9.3,  0,68,0.502,70,1,1,,,0,,,,1ST,M0031,51,H9694,05,,3,93,255,8,6,,,,,91,244,,,0.042,Tr>X,,
20WN00118,2020060864,20,A0864,06,3,,30,28,9,3,1,3.0,3,3,O,78,196,118,,7.9,  0,77,0.586,78,1,1,,,0,,,,.,M0031,51,H9694,05,,3,93,292,7,2,,,,,,,,,0.042,Trip,Or,
20WN00119,2020060865,20,A0865,06,1,,30,28,9,3,2,3.0,3,3,1,78,195,117,,11.0,  0,73,0.53,75,1,1,2,2-,0,,,,SmScurs,M0031,51,H9694,05,,3,93,239,8,4,,,,,81,218,,,0.042,,,
20WN00120,2020060866,20,A0866,06,2,,30,21,3,5,2,2.0,2,2,1,78,195,117,,6.8,  0,62,0.472,63,1,1,,,0,,,e3,.,A0209,06,A0121,06,,1,,,8,6,,,,,83,244,,,0.036,,,
20WN00121,2020060867,20,A0867,06,2,,30,21,3,5,2,2.0,2,2,1,78,195,117,,7.6,  0,58,0.431,59,1,1,,,0,,,,.,A0209,06,A0121,06,,3,93,255,8,5,,,,,78,244,,,0.036,,,
20WN00122,2020060871,20,A0871,06,2,,30,26,8,2,2,5.0,5,4,1,78,195,117,,10.6,  0,64,0.456,65,1,1,,,0,.,,e4,.,H9684,05,H9194,05,,1,,,5,5,,,,,87,244,,,0.029,,,
20WN00123,2020060872,20,A0872,06,2,,30,26,8,2,2,5.0,5,4,1,78,195,117,,9.9,  0,73,0.539,75,2,1,,,0,.,,,BLKSPOTNECK,H9684,05,H9194,05,,3,93,255,5,5,,,,,96,244,,,0.029,,,
20WN00124,2020060874,20,A0874,06,1,,30,25,9,3,1,4.0,4,4,1,78,195,117,,11.6,  0,86,0.636,88,1,1,1,3+,0,,,,Nice,H9421,05,H9504,05,,3,93,239,7,2,,,,,87,218,,,0.032,,,
20WN00125,2020060875,20,A0875,06,2,,30,25,9,3,1,4.0,4,4,H,78,196,118,,7.9,  0,68,0.509,69,1,1,,,0,,,,.,H9421,05,H9504,05,,3,93,255,7,2,,,,,79,245,,,0.032,Tr>X,,
20WN00126,2020060876,20,A0876,06,1,,30,27,7,2,1,2.0,2,2,1,78,195,117,,7.9,  0,77,0.591,79,3,1,1,2+,,,,,1ST.BLK CHEST,H9784,05,A0309,06,,3,93,239,3,2,,,,,69,218,,,0.044,,,
20WN00127,2020060877,20,A0877,06,1,,30,27,5,1,1,6.0,6,4,1,78,195,117,,12.0,  0,99,0.744,101,1,1,2,2,0,,,,Scurs,H9784,05,H8694,05,,3,93,239,1,1,,,,,105,218,,,0.033,,,
20WN00128,2020060878,20,A0878,06,1,,30,21,5,1,1,2.0,2,2,1,78,195,117,,9.8,  0,43,0.284,44,1,1,1,3+,0,,,,.,A0209,06,A0078,06,,3,93,239,1,1,,,,,40,218,,,0.034,,,
20WN00129,2020060881,20,A0881,06,1,,30,26,3,4,2,3.0,3,3,1,78,195,117,,7.4,  0,56,0.415,57,1,1,2,2-,,,,,Scurs,H9684,05,H9814,05,,3,93,239,8,5,,,,,67,218,,,0.029,,,
20WN00130,2020060882,20,A0882,06,2,,30,26,3,4,2,3.0,3,3,1,78,195,117,,7.0,  0,61,0.462,62,1,1,,,,,,,4TH,H9684,05,H9814,05,,3,93,255,8,5,,,,,76,244,,,0.029,,,
20WN00131,2020060884,20,A0884,06,1,,30,27,9,3,2,3.0,3,3,1,78,195,117,,9.8,  0,67,0.489,68,1,1,1,2,0,,,,.,H9784,05,H9648,05,,3,93,239,8,5,,,,,80,218,,,0.039,,,
20WN00132,2020060885,20,A0885,06,2,,30,27,9,3,2,3.0,3,3,1,78,195,117,,11.2,  0,61,0.426,62,1,1,,,0,,,e5,.,H9784,05,H9648,05,,1,,,8,5,,,,,85,244,,,0.039,,,
20WN00133,2020060886,20,A0886,06,2,,30,28,8,2,2,5.0,5,4,1,78,195,117,,11.0,  0,48,0.316,49,1,1,,,0,.,,,HAIRY,M0031,51,H8892,05,,3,93,255,5,5,,,,,70,244,,,0.037,,,
20WN00134,2020060887,20,A0887,06,2,,30,28,8,2,2,5.0,5,4,1,78,195,117,,11.0,  0,59,0.41,60,1,1,,,0,.,,,.,M0031,51,H8892,05,,3,93,255,5,5,,,,,79,244,,,0.037,,,
20WN00135,2020060888,20,A0888,06,1,,30,20,5,1,1,3.0,3,3,1,79,195,116,,9.8,  0,91,0.7,94,1,1,2,2-,,,,,ScursOver,A0013,06,H9865,05,,3,93,239,1,1,,,,,96,218,,,0.033,,,
20WN00136,2020060890,20,A0890,06,2,,30,24,9,3,2,2.0,2,2,1,79,195,116,,7.2,  0,57,0.429,59,1,1,,,0,,,,HAIRY,A0715,00,A0232,06,,3,93,255,8,6,,,,,78,244,,,0.0,,,
20WN00137,2020060891,20,A0891,06,2,,30,24,9,3,2,2.0,2,2,1,79,195,116,,8.6,  0,66,0.495,68,1,1,,,0,,,e6,.,A0715,00,A0232,06,,1,,,8,4,,,,,89,244,,,0.0,,,
20WN00138,2020060893,20,A0893,06,2,,30,22,9,3,2,3.0,3,3,1,79,195,116,,10.5,  0,61,0.435,63,1,1,,,0,,,,PINK,A0273,06,H9916,05,,3,93,255,8,5,,,,,79,244,,,0.037,Tr>X,,
20WN00139,2020060894,20,A0894,06,1,,30,22,9,3,2,3.0,3,3,1,79,195,116,,10.0,  0,64,0.466,66,1,1,2,2-,0,,,,Scurs,A0273,06,H9916,05,,3,93,239,8,5,,,,,73,218,,,0.037,,,
20WN00140,2020060896,20,A0896,06,1,,30,26,9,3,1,2.0,2,2,1,79,195,116,,9.6,  0,85,0.65,88,1,1,1,3,0,,,,PINK,H9684,05,M0098,51,,1,,,7,2,,,,,95,218,,,0.032,,,
20WN00141,2020060897,20,A0897,06,1,,30,26,9,3,1,2.0,2,2,L,79,196,117,,9.9,  0,83,0.625,85,5,1,2,3,0,,,,Smut,H9684,05,M0098,51,,3,93,239,7,2,,,,,86,218,,,0.032,Ltek,Lwn,
20WN00142,2020060899,20,A0899,06,2,,30,20,8,2,1,2.0,2,2,1,79,195,116,,9.9,  0,72,0.535,74,1,1,,,0,,,e1,.,A0013,06,A0192,06,,1,,,3,2,,,,,90,244,,,0.03,,,
20WN00143,2020060900,20,A0900,06,1,,30,26,9,3,2,5.0,5,4,1,79,195,116,,11.9,  0,73,0.527,75,1,1,2,3+,0,,,,Scurs,H9684,05,H8958,05,,3,93,239,8,5,,,,,70,218,,,0.023,,,
20WN00144,2020060901,20,A0901,06,1,,BL,26,9,3,2,5.0,5,4,1,79,195,116,,11.3,  0,74,0.541,76,9,1,1,3+,0,,,,.,H9684,05,H8958,05,,1,,,8,5,,,,,78,218,,,0.023,,,
20WN00145,2020060902,20,A0902,06,3,,30,26,9,3,1,5.0,5,4,O,79,196,117,,8.0,  0,66,0.496,67,1,1,,,0,,,,GettingThin,H9684,05,H8958,05,,3,93,292,7,2,,,,,,,,,0.023,Trip,Or,
20WN00146,2020060904,20,A0904,06,2,,30,23,8,2,1,2.0,2,2,1,79,195,116,,11.9,  0,88,0.656,91,1,1,,,0,,,e2,.,A0714,00,A0322,06,,1,,,3,2,,,,,113,244,,,0.0,,,
20WN00147,2020060905,20,A0905,06,2,,30,22,8,2,2,2.0,2,2,1,79,195,116,,8.5,  0,55,0.401,57,1,1,,,0,,,e3,.,A0273,06,M0089,51,,1,,,5,5,,,,,85,244,,,0.037,,,
20WN00148,2020060906,20,A0906,06,1,,30,22,8,2,2,2.0,2,2,1,79,195,116,,8.5,  0,66,0.496,68,1,1,2,2,0,,,,Scurs,A0273,06,M0089,51,,3,93,239,5,5,,,,,66,218,,,0.037,,,
20WN00149,2020060907,20,A0907,06,2,,30,21,5,1,1,2.0,2,2,1,79,195,116,,13.4,  0,89,0.652,92,1,3,,,0,,,e4,.,A0209,06,A0049,06,,1,,,1,1,,,,,109,244,,,0.036,,,
20WN00150,2020060908,20,A0908,06,1,,30,21,8,2,2,3.0,3,3,1,79,195,116,,9.3,  0,69,0.515,71,1,1,2,3,0,,,,Scurs,A0209,06,H9647,05,,3,93,239,5,6,,,,,79,218,,,0.032,,,
20WN00151,2020060909,20,A0909,06,3,,30,21,8,2,2,3.0,3,3,1,79,195,116,,11.9,  0,81,0.596,83,1,1,,,0,,,,UGLY,A0209,06,H9647,05,,3,93,255,5,4,,,,,110,244,,,0.032,,,
20WN00152,2020060910,20,A0910,06,2,,30,23,9,3,2,7.0,7,5,1,79,195,116,,10.0,  0,59,0.422,61,1,1,,,7,,,,.,A0714,00,H7986,05,,3,93,255,8,5,,,,,77,244,,,0.0,Tr>X,,
20WN00153,2020060911,20,A0911,06,3,,30,23,9,3,2,7.0,7,5,1,79,195,116,,9.9,  0,67,0.492,69,1,1,,,7,,,,.,A0714,00,H7986,05,,3,93,255,8,5,,,,,88,244,,,0.0,Tr>X,,
20WN00154,2020060912,20,A0912,06,2,,30,23,9,3,1,7.0,7,5,O,79,196,117,,11.0,  0,80,0.59,82,1,1,,,7,,,,THIN,A0714,00,H7986,05,,3,93,292,7,2,,,,,,,,,0.0,Trip,Or,
20WN00155,2020060915,20,A0915,06,1,,30,22,3,4,2,6.0,6,4,1,79,195,116,,8.8,  0,81,0.622,83,1,1,,,0,.,,,.,A0273,06,H8602,05,,6,01,198,8,5,,,,,,,,,0.029,,,
20WN00156,2020060916,20,A0916,06,2,,30,22,3,4,2,6.0,6,4,1,79,195,116,,7.5,  0,64,0.487,66,1,1,,,0,.,,e5,.,A0273,06,H8602,05,,1,,,8,6,,,,,85,244,,,0.029,,,
20WN00157,2020060917,20,A0917,06,1,,30,27,8,2,2,2.0,2,2,1,79,195,116,,11.5,  0,70,0.504,72,1,1,2,1-,,,,,Scurs,H9784,05,A0296,06,,3,93,239,5,5,,,,,85,218,,,0.04,,,
20WN00158,2020060918,20,A0918,06,2,,30,27,8,2,2,2.0,2,2,1,79,195,116,,10.2,  0,61,0.438,63,1,1,,,,,,e6,.,H9784,05,A0296,06,,1,,,5,6,,,,,84,244,,,0.04,,,
20WN00159,2020060920,20,A0920,06,2,,30,22,3,4,1,2.0,2,2,H,79,196,117,,4.7,  0,77,0.618,79,1,1,,,,,,e1,.,A0273,06,H9980,05,,1,,,7,2,,,,,99,245,,,0.038,,,
20WN00160,2020060922,20,A0922,06,3,,30,21,9,3,1,2.0,2,2,1,79,195,116,,10.1,  0,74,0.551,76,1,1,,,0,,,,.,A0209,06,A0081,06,,3,93,255,7,2,,,,,90,244,,,0.034,,,
20WN00161,2020060925,20,A0925,06,2,,30,25,8,2,1,2.0,2,2,1,80,195,115,,12.6,  0,81,0.595,84,1,1,,,0,,,e2,NICE LAMB,H9421,05,A0184,06,,1,,,3,2,,,,,107,244,,,0.033,,,
20WN00162,2020060927,20,A0927,06,3,,30,22,8,2,1,2.0,2,2,1,80,195,115,,12.2,  0,78,0.572,81,1,1,,,0,,,,.,A0273,06,M0100,51,,3,93,255,3,2,,,,,100,244,,,0.03,,,
20WN00163,2020060929,20,A0929,06,3,,30,21,3,4,1,5.0,5,4,H,80,196,116,,8.9,  0,77,0.587,79,1,1,,,7,,,,.,A0209,06,H9094,05,,3,93,255,7,2,,,,,99,245,,,0.03,,,
20WN00164,2020060933,20,A0933,06,2,,30,28,3,4,1,5.0,5,4,1,80,195,115,,8.0,  0,68,0.522,71,1,1,,,0,,,,.,M0031,51,H9007,05,,3,93,315,7,2,,,,,88,244,,,0.036,Trip,,
20WN00165,2020060935,20,A0935,06,3,,30,28,3,4,2,5.0,5,4,1,80,195,115,,8.3,  0,72,0.554,75,1,1,,,0,,,,.,M0031,51,H9007,05,,3,93,315,8,5,,,,,94,244,,,0.036,Trip,,
20WN00166,2020060936,20,A0936,06,2,,30,28,3,4,2,5.0,5,4,1,80,195,115,,8.8,  0,66,0.497,68,1,1,,,0,,,,.,M0031,51,H9007,05,,3,93,255,8,5,,,,,83,244,,,0.036,Tr>X,,
20WN00167,2020060937,20,A0937,06,2,,30,26,8,2,2,7.0,7,5,1,80,195,115,,9.5,  0,59,0.43,61,1,1,,,,,,,.,H9684,05,H8036,05,,3,93,255,5,5,,,,,77,244,,,0.031,,,
20WN00168,2020060938,20,A0938,06,2,,30,26,8,2,2,7.0,7,5,1,80,195,115,,10.9,  0,62,0.444,64,1,1,,,,,,e3,.,H9684,05,H8036,05,,1,,,5,5,,,,,85,244,,,0.031,,,
20WN00169,2020060939,20,A0939,06,3,,30,21,9,3,2,3.0,3,3,H,80,196,116,,10.7,  0,67,0.485,69,1,1,,,7,,,,1ST,A0209,06,H9725,05,,3,93,255,8,5,,,,,80,245,,,0.033,Tr>X,,
20WN00170,2020060940,20,A0940,06,3,,30,21,9,3,2,3.0,3,3,H,80,196,116,,11.6,  0,75,0.547,77,1,1,,,7,,,,2ND,A0209,06,H9725,05,,3,93,255,8,5,,,,,90,245,,,0.033,Tr>X,,
20WN00171,2020060942,20,A0942,06,2,,30,21,5,1,1,2.0,2,2,1,80,195,115,,8.5,  0,70,0.535,73,3,1,,,,,,e4,BR.R.HIP,A0209,06,A0223,06,,1,,,1,1,,,,,90,244,,,0.035,,,
20WN00172,2020060944,20,A0944,06,3,,30,23,9,3,2,2.0,2,2,1,80,195,115,,6.9,  0,67,0.523,70,1,1,,,7,,,,TOO.SMALL,A0714,00,A0059,06,,3,93,255,8,7,,,,,92,244,,,0.0,Tr>X,,
20WN00173,2020060945,20,A0945,06,2,,30,23,9,3,2,2.0,2,2,1,80,195,115,,10.0,  0,74,0.557,77,1,1,,,7,,,,.,A0714,00,A0059,06,,3,93,315,8,3,,,,,99,244,,,0.0,Trip,,
20WN00174,2020060946,20,A0946,06,1,,30,20,8,2,2,2.0,2,2,1,80,195,115,,11.3,  0,77,0.571,80,1,1,,,,,,,.,A0013,06,A0332,06,,6,01,200,5,5,,,,,,,,,0.03,,,
20WN00175,2020060947,20,A0947,06,1,,30,20,8,2,2,2.0,2,2,1,80,195,115,,11.4,  0,76,0.562,79,1,1,1,2-,,,,,.,A0013,06,A0332,06,,1,,,5,5,,,,,84,218,,,0.03,,,
20WN00176,2020060948,20,A0948,06,2,,30,27,8,2,2,2.0,2,2,1,80,195,115,,10.5,  0,62,0.448,64,1,1,,,,,,,NICE LAMB,H9784,05,A0265,06,,3,93,255,5,5,,,,,80,244,,,0.042,,,
20WN00177,2020060949,20,A0949,06,1,,30,27,8,2,2,2.0,2,2,1,80,195,115,,10.9,  0,63,0.453,65,1,1,2,3+,,,,,NICE LAMB,H9784,05,A0265,06,,3,93,239,5,5,,,,,72,218,,,0.042,,,
20WN00178,2020060950,20,A0950,06,2,,30,25,8,2,1,3.0,3,3,1,80,195,115,,11.6,  0,70,0.508,73,1,1,,,0,,,e5,.,H9421,05,H9807,05,,1,,,3,2,,,,,97,244,,,0.029,,,
20WN00179,2020060951,20,A0951,06,1,,30,25,8,2,1,3.0,3,3,L,80,196,116,,10.5,  0,73,0.539,75,1,1,1,3+,0,,,,PinkEyes,H9421,05,H9807,05,,3,93,239,3,2,,,,,75,218,,,0.029,Ltek,Lwn,
20WN00180,2020060953,20,A0953,06,2,,30,21,8,2,1,2.0,2,2,1,80,195,115,,9.9,  0,70,0.523,73,1,1,,,7,,,e6,.,A0209,06,A0188,06,,1,,,3,2,,,,,89,245,,,0.035,,,
20WN00181,2020060954,20,A0954,06,2,,30,27,5,1,1,7.0,7,5,1,80,195,115,,12.6,  0,80,0.586,83,1,1,,,0,,,e1,.,H9784,05,H8248,05,,1,,,1,1,,,,,101,244,,,0.034,,,
20WN00182,2020060956,20,A0956,06,3,,30,28,3,4,2,3.0,3,3,1,80,195,115,,7.2,  0,62,0.477,64,1,1,,,,,,,.,M0031,51,H9739,05,,3,93,315,8,5,,,,,86,244,,,0.042,Trip,,
20WN00183,2020060957,20,A0957,06,2,,30,28,3,4,2,3.0,3,3,1,80,195,115,,7.8,  0,64,0.489,66,1,1,,,,,,,.,M0031,51,H9739,05,,3,93,255,8,5,,,,,86,244,,,0.042,Tr>X,,
20WN00184,2020060958,20,A0958,06,1,,30,28,3,4,1,3.0,3,3,1,80,195,115,,9.3,  0,70,0.528,73,1,1,2,2-,,,,,Scurs,M0031,51,H9739,05,,3,93,239,7,2,,,,,84,218,,,0.042,,,
20WN00185,2020060959,20,A0959,06,3,,30,22,5,1,1,2.0,2,2,1,80,195,115,,12.9,  0,83,0.61,86,3,1,,,0,,,,BIGBLSPOT,A0273,06,M0033,51,,3,93,255,1,1,,,,,103,245,,,0.039,,,
20WN00186,2020060960,20,A0960,06,1,,30,24,8,2,2,3.0,3,3,1,80,195,115,,10.9,  0,67,0.488,69,1,1,2,2,0,,,,Scurs,A0715,00,H9964,05,,3,93,239,5,5,,,,,79,218,,,0.0,,,
20WN00187,2020060961,20,A0961,06,2,,30,24,8,2,2,3.0,3,3,1,80,195,115,,10.4,  0,64,0.466,66,1,1,,,0,,,e2,.,A0715,00,H9964,05,,1,,,5,5,,,,,86,244,,,0.0,,,
20WN00188,2020060962,20,A0962,06,2,,30,21,8,2,2,2.0,2,2,1,80,195,115,,10.5,  0,65,0.474,67,1,1,,,0,,,e3,.,A0209,06,A0193,06,,1,,,5,6,,,,,94,244,,,0.038,,,
20WN00189,2020060963,20,A0963,06,3,,30,21,8,2,2,2.0,2,2,1,80,195,115,,12.9,  0,66,0.462,68,1,1,,,0,,,,PINK.UGLY,A0209,06,A0193,06,,3,93,255,5,5,,,,,91,244,,,0.038,,,
20WN00190,2020060964,20,A0964,06,2,,30,25,5,1,1,5.0,5,4,1,81,195,114,,11.0,  0,65,0.474,68,1,1,,,0,.,,e4,.,H9421,05,H9129,05,,1,,,1,1,,,,,80,244,,,0.032,,,
20WN00191,2020060965,20,A0965,06,3,,30,24,9,3,1,4.0,4,4,O,81,196,115,,6.6,  0,90,0.725,94,1,1,,,0,,,,SMALL,A0715,00,H9501,05,,3,93,315,7,2,,,,,,,,,0.0,Trip,Or,
20WN00192,2020060966,20,A0966,06,2,,30,24,9,3,2,4.0,4,4,1,81,195,114,,9.5,  0,69,0.522,72,1,1,,,0,,,,.,A0715,00,H9501,05,,3,93,292,8,5,,,,,103,244,,,0.0,Trip,,
20WN00193,2020060967,20,A0967,06,1,,30,24,9,3,2,4.0,4,4,1,81,195,114,,10.7,  0,74,0.555,77,1,1,2,3+,0,,,,Scurs,A0715,00,H9501,05,,1,,,8,5,,,,,83,218,,,0.0,,,
20WN00194,2020060968,20,A0968,06,3,,30,25,9,3,2,2.0,2,2,1,81,195,114,,7.6,  0,61,0.468,64,1,1,,,,,,,1ST,H9421,05,M0036,51,,3,93,255,8,5,,,,,84,245,,,0.032,,,
20WN00195,2020060970,20,A0970,06,2,,30,25,9,3,2,2.0,2,2,1,81,195,114,,8.3,  0,63,0.48,66,1,1,,,,,,e5,3RD,H9421,05,M0036,51,,1,,,8,5,,,,,81,244,,,0.032,,,
20WN00196,2020060971,20,A0971,06,2,,30,24,9,3,2,5.0,5,4,1,81,195,114,,11.4,  0,79,0.593,83,3,3,,,0,,,,BL.R.HIP,A0715,00,H9231,05,,3,93,315,8,5,,,,,97,244,,,0.0,Trip,,
20WN00197,2020060972,20,A0972,06,2,,30,24,9,3,2,5.0,5,4,1,81,195,114,,9.6,  0,75,0.574,78,1,1,,,0,,,,.,A0715,00,H9231,05,,3,93,315,8,5,,,,,97,244,,,0.0,Trip,,
20WN00198,2020060973,20,A0973,06,2,,30,24,9,3,2,5.0,5,4,1,81,195,114,,9.7,  0,72,0.546,75,1,1,,,0,,,,.,A0715,00,H9231,05,,3,93,315,8,6,,,,,95,244,,,0.0,Trip,,
20WN00199,2020060974,20,A0974,06,2,,30,22,5,1,2,3.0,3,3,1,81,195,114,,11.5,  0,76,0.566,79,1,1,,,,,,e6,.,A0273,06,H9598,05,,1,,,3,5,,,,,100,244,,,0.034,,,
20WN00200,2020060975,20,A0975,06,3,,30,24,9,3,1,3.0,3,3,O,81,196,115,,6.5,  0,58,0.448,60,1,1,,,0,,,,.,A0715,00,H9672,05,,3,93,292,7,2,,,,,,,,,0.0,Trip,Or,
20WN00201,2020060976,20,A0976,06,2,,30,24,9,3,2,3.0,3,3,1,81,195,114,,8.1,  0,67,0.517,70,1,1,,,0,,,,.,A0715,00,H9672,05,,3,93,255,8,6,,,,,92,244,,,0.0,Tr>X,,
20WN00202,2020060977,20,A0977,06,1,,30,24,9,3,2,3.0,3,3,1,81,195,114,,10.3,  0,75,0.568,78,1,1,2,2-,0,,,,Scurs,A0715,00,H9672,05,,3,93,239,8,4,,,,,73,218,,,0.0,,,
20WN00203,2020060978,20,A0978,06,1,,30,21,8,2,2,5.0,5,4,1,81,195,114,,14.1,  0,73,0.517,76,1,1,2,2-,0,.,,,Scurs,A0209,06,H9237,05,,3,93,239,5,5,,,,,87,218,,,0.029,,,
20WN00204,2020060979,20,A0979,06,2,,30,21,8,2,2,5.0,5,4,1,81,195,114,,12.5,  0,75,0.548,78,1,1,,,0,.,,e1,.,A0209,06,H9237,05,,1,,,5,5,,,,,94,244,,,0.029,,,
20WN00205,2020060980,20,A0980,06,1,,30,26,9,3,1,3.0,3,3,1,82,195,113,,8.6,  0,75,0.588,79,1,1,2,2,0,,,,LooseScurs,H9684,05,H9634,05,,1,,,7,2,,,,,81,218,,,0.03,,,
20WN00206,2020060981,20,A0981,06,3,,30,26,9,3,2,3.0,3,3,1,82,195,113,,7.6,  0,52,0.393,55,1,1,,,0,,,,.,H9684,05,H9634,05,,3,93,255,8,5,,,,,69,244,,,0.03,Tr>X,,
20WN00207,2020060982,20,A0982,06,3,,30,26,9,3,2,3.0,3,3,1,82,195,113,,7.7,  0,52,0.392,55,1,1,,,0,,,,.,H9684,05,H9634,05,,3,93,255,8,5,,,,,69,245,,,0.03,Tr>X,,
20WN00208,2020060983,20,A0983,06,3,,30,22,5,1,2,5.0,5,4,1,82,195,113,,13.4,  0,56,0.377,59,1,2,,,0,.,,,CUT.SINGLE,A0273,06,H9013,05,,3,93,255,3,4,,,,,86,244,,,0.028,,,
20WN00209,2020060984,20,A0984,06,2,,30,20,9,3,2,2.0,2,2,1,82,195,113,,6.5,  0,61,0.482,64,1,3,,,0,,,,1ST.2@ONCE,A0013,06,A0110,06,,3,93,255,8,6,,,,,83,244,,,0.032,Tr>X,,
20WN00210,2020060985,20,A0985,06,1,,30,20,9,3,2,2.0,2,2,1,82,195,113,,9.7,  0,85,0.666,90,1,1,1,2,0,,,,2ND.2@ONCE,A0013,06,A0110,06,,1,,,8,6,,,,,98,218,,,0.032,,,
20WN00211,2020060986,20,A0986,06,2,,30,20,9,3,2,2.0,2,2,1,82,195,113,,7.7,  0,56,0.427,59,1,3,,,0,,,,3RD,A0013,06,A0110,06,,3,93,255,8,5,,,,,77,244,,,0.032,Tr>X,,
20WN00212,2020060987,20,A0987,06,3,,30,23,7,2,1,3.0,3,3,1,82,195,113,,11.1,  0,84,0.645,89,1,1,,,0,,,,WOBBLY.LH,A0714,00,H9614,05,,3,93,255,3,2,,,,,109,244,,,0.0,,,
20WN00213,2020060988,20,A0988,06,3,,30,25,9,3,1,4.0,4,4,O,82,196,114,,8.0,  0,70,0.544,73,1,1,,,0,,,,.,H9421,05,H9439,05,,3,93,315,7,2,,,,,,,,,0.033,Trip,Or,
20WN00214,2020060989,20,A0989,06,1,,30,25,9,3,2,4.0,4,4,1,82,195,113,,10.6,  0,80,0.614,84,1,1,2,3-,0,,,,Scurs,H9421,05,H9439,05,,1,,,8,5,,,,,92,218,,,0.033,,,
20WN00215,2020060990,20,A0990,06,1,,30,25,9,3,2,4.0,4,4,1,82,195,113,,9.8,  0,75,0.577,79,1,1,2,3,0,,,,Scurs,H9421,05,H9439,05,,1,,,8,5,,,,,88,218,,,0.033,,,
20WN00216,2020060991,20,A0991,06,2,,30,28,8,2,2,2.0,2,2,1,82,195,113,,10.1,  0,69,0.521,73,1,1,,,0,,,e2,.,M0031,51,H9989,05,,1,,,5,5,,,,,95,244,,,0.044,,,
20WN00217,2020060992,20,A0992,06,1,,30,28,8,2,2,2.0,2,2,1,82,195,113,,11.3,  0,68,0.502,72,1,1,2,2-,0,,,,Scurs,M0031,51,H9989,05,,3,93,239,5,5,,,,,79,218,,,0.044,,,
20WN00218,2020060993,20,A0993,06,1,,30,23,7,2,1,4.0,4,4,1,82,195,113,,13.3,  0,96,0.732,101,1,1,2,2,0,,,,Scurs,A0714,00,H9448,05,,1,,,3,2,,,,,111,218,,,0.0,,,
20WN00219,2020060994,20,A0994,06,1,,30,27,8,2,2,3.0,3,3,1,82,195,113,,10.7,  0,70,0.525,74,1,1,2,2+,0,,,,Scurs,H9784,05,H9707,05,,3,93,239,5,5,,,,,69,218,,,0.037,,,
20WN00220,2020060995,20,A0995,06,2,,30,27,8,2,2,3.0,3,3,1,82,195,113,,12.1,  0,68,0.495,71,3,1,,,0,,,,BLSPOTWITHERS,H9784,05,H9707,05,,3,93,255,5,5,,,,,87,244,,,0.037,,,
20WN00221,2020060996,20,A0996,06,2,,30,24,8,2,2,3.0,3,3,2,83,195,112,,10.4,  0,59,0.434,62,1,1,,,,,,e3,.,A0715,00,H9715,05,,1,,,5,5,,,,,88,244,,,0.0,,,
20WN00222,2020060997,20,A0997,06,2,,30,24,8,2,2,3.0,3,3,2,83,195,112,,10.0,  0,72,0.554,76,1,1,,,,,,e4,.,A0715,00,H9715,05,,1,,,5,5,,,,,95,244,,,0.0,,,
20WN00223,2020060998,20,A0998,06,2,,30,23,8,2,2,4.0,4,4,2,83,195,112,,13.5,  0,70,0.504,74,1,1,,,0,,,e5,.,A0714,00,H9544,05,,1,,,5,4,,,,,94,244,,,0.0,,,
20WN00224,2020060999,20,A0999,06,2,,30,23,8,2,2,4.0,4,4,2,83,195,112,,10.7,  0,69,0.521,73,1,1,,,0,,,e6,.,A0714,00,H9544,05,,1,,,5,6,,,,,96,244,,,0.0,,,
20WN00225,2020061000,20,A1000,06,1,,30,28,8,2,2,3.0,3,3,1,83,195,112,,12.3,  0,76,0.569,81,1,1,1,2-,0,,,,.,M0031,51,H9653,05,,1,,,5,5,,,,,94,218,,,0.042,,,
20WN00226,2020061001,20,A1001,06,2,,30,28,8,2,2,3.0,3,3,1,83,195,112,,13.4,  0,69,0.496,73,1,1,,,0,,,e1,.,M0031,51,H9653,05,,1,,,5,5,,,,,99,245,,,0.042,,,
20WN00227,2020061002,20,A1002,06,2,,30,28,5,1,1,2.0,2,2,1,83,195,112,,12.0,  0,90,0.696,96,1,1,,,0,,,e2,.,M0031,51,A0240,06,,1,,,1,1,,,,,118,244,,,0.042,,,
