UID,IDLAMB,YR,SEX,ETAG,LBRD,LB1,LINE,BPEN,DAM,TESTE,TBRE,ADAM,ADAM2,WNAGE_60,WNAGE,CLR,HORN,STM,JAW,WNWT,F,N,T,C,L,TIME,SIDE,THIGH,MENB,LB2,DBRD,SIRE,SBRD,ADG,MELW,TM,BAND,IDX,BRWT,CAUSE,CADAM,CTBR,ABN,TB,TR
79WN01884,79794179,79,3,4179,79,8,,,0666,,1,5,5,74,134,5,,58,,110,,,,,,22,,,174,0,93,0000,97,703,898,9,2,0,158,93,4,1,,1,1
79WN01885,79794180,79,2,4180,79,8,,,3861,,5,3,3,74,134,5,,78,,71,,,,,,21,,,196,0,93,0000,97,454,1077,9,2,0,102,92,3,5,,2,2
79WN01886,79794181,79,3,4181,79,8,,,3861,,5,3,3,74,134,5,,78,,73,,,,,,22,,,196,0,93,0000,97,462,1077,9,2,0,111,93,3,5,,2,2
79WN01887,79794182,79,2,4182,79,8,,,0078,,1,3,3,74,134,5,,10,,100,,,,,,21,,,161,0,19,0000,97,639,1025,9,2,0,144,93,3,1,,1,1
79WN01888,79794183,79,2,4183,79,8,,,9698,,1,3,3,73,133,5,,10,,97,,,,,,22,,,144,0,18,0000,97,637,882,9,1,0,123,93,3,1,,1,1
79WN01889,79794184,79,2,4184,79,8,,,4987,,5,2,2,73,133,5,,57,,77,,,,,,24,,,189,0,93,0000,97,501,1218,9,1,0,104,92,2,5,,2,2
79WN01890,79794185,79,3,4185,79,8,,,4987,,5,2,2,73,133,5,,57,,72,,,,,,20,,,189,0,93,0000,97,463,1218,9,1,0,104,,2,5,,2,2
79WN01891,79794186,79,3,4186,79,8,,,8926,,5,6,6,74,134,5,,79,,90,,,,,,21,,,211,0,90,0000,97,584,1170,9,2,0,118,93,4,5,,2,2
79WN01892,79794187,79,3,4187,79,8,,,8926,,5,6,6,74,134,5,,79,,85,,,,,,21,,,211,0,90,0000,97,556,1170,9,2,0,105,93,4,5,,2,2
79WN01893,79794188,79,3,4188,79,8,,,8993,,1,6,6,73,133,5,,58,,105,,,,,,24,,,180,0,90,0000,97,683,1027,9,1,0,142,93,4,1,,1,1
79WN01894,79794189,79,2,4189,79,8,,,9017,,5,6,6,74,134,5,,75,,80,,,,,,22,,,161,0,90,0000,97,522,1071,9,2,0,100,92,4,5,,2,2
79WN01895,79794190,79,2,4190,79,8,,,9017,,5,6,6,74,134,5,,75,,81,,,,,,20,,,161,0,90,0000,97,530,1071,9,2,0,100,92,4,5,,2,2
79WN01896,79794191,79,2,4191,79,8,,,7960,,3,6,6,74,134,5,,10,,72,,,,,,21,,,133,0,18,0000,97,447,808,9,2,0,121,93,4,3,,1,2
79WN01897,79794192,79,2,4192,79,8,,,1085,,1,3,3,73,133,5,,20,,89,,,,,,20,,,142,0,43,0000,97,563,840,9,1,0,141,92,3,1,,1,1
79WN01898,79794193,79,3,4193,79,8,,,8635,,1,5,5,73,133,5,,10,,107,,,,,,24,,,131,0,18,0000,97,693,801,9,1,0,148,93,4,1,,1,1
79WN01899,79794194,79,3,4194,79,8,,,8349,,1,5,5,73,133,5,,10,,87,,,,,,23,,,131,0,18,0000,97,550,747,9,1,0,139,93,4,1,,1,1
79WN01900,79794195,79,2,4195,79,8,,,1243,,5,3,3,74,134,5,,20,,80,,,,,,20,,,159,0,43,0000,97,529,1045,9,2,0,91,92,3,5,,2,2
79WN01901,79794196,79,2,4196,79,8,,,1243,,5,3,3,74,134,5,,20,,83,,,,,,19,,,159,0,43,0000,97,549,1045,9,2,0,95,92,3,5,,2,2
79WN01902,79794197,79,2,4197,79,8,,,9841,,5,3,3,74,134,5,,10,,74,,,,,,22,,,178,0,18,0000,97,467,1025,9,2,0,114,93,3,5,,2,2
79WN01903,79794198,79,3,4198,79,8,,,9841,,5,3,3,74,134,5,,10,,70,,,,,,20,,,178,0,18,0000,97,425,1025,9,2,0,130,93,3,5,,2,2
79WN01904,79794199,79,2,4199,79,8,,,9270,,1,5,5,74,134,5,,20,,93,,,,,,22,,,126,0,42,0000,97,603,716,9,2,0,122,92,4,1,,1,1
79WN01905,79794200,79,3,4200,79,8,,,2882,,5,3,3,73,133,5,,58,,60,,,,,,27,,,203,0,93,0000,97,390,986,9,1,0,81,93,3,5,,2,2
79WN01906,79794201,79,3,4201,79,8,,,2882,,5,3,3,73,133,5,,58,,78,,,,,,24,,,203,0,93,0000,97,518,986,9,1,0,91,93,3,5,,2,2
79WN01907,79794202,79,2,4202,79,8,,,1637,,6,4,4,72,132,5,,78,,62,,,,,,1,,,,0,93,0000,97,417,,9,9,,69,93,4,2,,3,1
79WN01908,79794203,79,3,4203,79,8,,,0657,,8,5,5,73,133,5,,78,,88,,,,,,20,,,244,0,93,0000,97,598,1241,9,2,0,85,93,4,5,,3,2
79WN01909,79794204,79,2,4204,79,8,,,0657,,8,5,5,73,133,5,,78,,61,,,,,,19,,,244,0,93,0000,97,395,1241,9,2,0,84,,4,5,,3,2
79WN01910,79794205,79,2,4205,79,8,,,0657,,8,5,5,67,127,5,,78,,63,,,,,,3,,,244,0,93,0000,97,425,1241,9,4,0,90,93,4,5,,3,2
79WN01911,79794206,79,3,4206,79,8,,,5299,,1,2,2,73,133,5,,57,,85,,,,,,22,,,172,0,93,0000,97,552,1084,9,2,0,116,93,2,1,,1,1
79WN01912,79794207,79,2,4207,79,8,,,0028,,5,5,5,73,133,5,,79,,75,,,,,,21,,,200,0,93,0000,97,504,1166,9,2,0,80,92,4,5,,2,2
79WN01913,79794208,79,2,4208,79,8,,,0028,,5,5,5,73,133,5,,79,,74,,,,,,20,,,200,0,93,0000,97,492,1166,9,2,0,85,92,4,5,,2,2
79WN01914,79794210,79,2,4210,79,8,,,5132,,1,5,5,73,133,5,,30,,101,,,,,,21,,,128,0,62,0000,97,640,689,9,2,0,159,92,4,1,,1,1
79WN01915,79794211,79,3,4211,79,8,,,9717,,5,5,5,73,133,5,,20,,76,,,,,,21,,,139,0,42,0000,97,483,866,9,2,0,117,,4,5,,2,2
79WN01916,79794212,79,3,4212,79,8,,,9717,,5,5,5,73,133,5,,20,,76,,,,,,22,,,139,0,42,0000,97,471,866,9,2,0,134,93,4,5,,2,2
79WN01917,79794213,79,3,4213,79,8,,,6216,,1,4,4,73,133,5,,30,,104,,,,,,20,,,148,0,62,0000,97,663,1015,9,2,0,158,93,4,1,,1,1
79WN01918,79794214,79,2,4214,79,8,,,8787,,5,6,6,73,133,5,,58,,80,,,,,,22,,,180,0,90,0000,97,518,980,9,2,0,111,92,4,5,,2,2
79WN01919,79794215,79,3,4215,79,8,,,8787,,5,6,6,73,133,5,,58,,75,,,,,,22,,,180,0,90,0000,97,475,980,9,2,0,118,93,4,5,,2,2
79WN01920,79794216,79,2,4216,79,8,,,0441,,3,5,5,73,133,5,,59,,84,,,,,,19,,,185,0,93,0000,97,556,778,9,2,0,100,92,4,2,,2,1
79WN01921,79794218,79,2,4218,79,8,,,9753,,5,5,5,73,133,5,,20,,94,,,,,,19,,,164,0,42,0000,97,623,843,9,2,0,111,92,4,5,,2,2
79WN01922,79794219,79,2,4219,79,8,,,9753,,5,5,5,73,133,5,,20,,81,,,,,,19,,,164,0,42,0000,97,521,843,9,2,0,117,92,4,5,,2,2
79WN01923,79794221,79,3,4221,79,8,,,0693,,3,5,5,73,133,5,,78,,86,,,,,,22,,,222,0,93,0000,97,575,1236,9,2,0,95,93,4,2,,2,1
79WN01924,79794222,79,3,4222,79,8,,,0210,,5,5,5,73,133,5,,59,,60,,,,,,22,,,174,0,93,0000,97,372,920,9,2,0,105,93,4,5,,2,2
79WN01925,79794223,79,2,4223,79,8,,,0210,,5,5,5,73,133,5,,59,,87,,,,,,21,,,174,0,93,0000,97,576,920,9,2,0,104,92,4,5,,2,2
79WN01926,79794224,79,2,4224,79,8,,,4813,,1,6,6,73,133,5,,30,,86,,,,,,21,,,111,0,62,0000,97,554,754,9,2,0,123,92,4,1,,1,1
79WN01927,79794225,79,2,4225,79,8,,,7299,,1,6,6,73,133,5,,10,,87,,,,,,22,,,133,0,18,0000,97,554,811,9,2,0,133,93,4,1,,1,1
79WN01928,79794227,79,3,4227,79,8,,,8626,,7,5,5,72,132,5,,10,,82,,,,,,20,,,194,0,18,0000,97,545,739,9,2,0,100,93,4,2,,3,1
79WN01929,79794229,79,3,4229,79,8,,,0225,,5,5,5,72,132,5,,58,,85,,,,,,20,,,196,0,93,0000,97,560,1256,9,2,0,111,93,4,5,,2,2
79WN01930,79794230,79,2,4230,79,8,,,0225,,5,5,5,72,132,5,,58,,75,,,,,,20,,,196,0,93,0000,97,482,1256,9,2,0,114,92,4,5,,2,2
79WN01931,79794231,79,2,4231,79,8,,,6196,,5,4,4,72,132,5,,30,,68,,,,,,19,,,163,0,62,0000,97,443,1034,9,2,0,95,93,4,5,,2,2
79WN01932,79794232,79,2,4232,79,8,,,6196,,5,4,4,72,132,5,,30,,66,,,,,,19,,,163,0,62,0000,97,434,1034,9,2,0,87,93,4,5,,2,2
79WN01933,79794233,79,2,4233,79,8,,,3333,,5,3,3,72,132,5,,57,,75,,,,,,21,,,189,0,93,0000,97,498,1138,9,2,0,93,92,3,5,,2,2
79WN01934,79794234,79,2,4234,79,8,,,3333,,5,3,3,72,132,5,,57,,92,,,,,,21,,,189,0,93,0000,97,621,1138,9,2,0,100,92,3,5,,2,2
79WN01935,79794235,79,2,4235,79,8,,,3586,,8,3,3,66,126,5,,78,,75,,,,,,1,,,225,0,93,0000,97,536,1222,9,8,0,75,92,3,5,,3,2
79WN01936,79794236,79,2,4236,79,8,,,3586,,8,3,3,66,126,5,,78,,73,,,,,,1,,,225,0,93,0000,97,521,1222,9,8,0,73,92,3,5,,3,2
79WN01937,79794237,79,3,4237,79,8,,,3586,,8,3,3,66,126,5,,78,,71,,,,,,3,,,225,0,93,0000,97,495,1222,9,4,0,86,93,3,5,,3,2
79WN01938,79794238,79,3,4238,79,8,,,0118,,1,5,5,72,132,5,,78,,101,,,,,,21,,,200,0,93,0000,97,670,1086,9,2,0,125,93,4,1,,1,1
79WN01939,79794239,79,3,4239,79,8,,,0326,,5,5,5,73,133,5,,75,,60,,,,,,20,,,255,0,93,0000,97,397,961,9,2,0,72,93,4,7,,2,2
79WN01940,79794240,79,2,4240,79,8,,,0326,,3,5,5,73,133,5,,75,,74,,,,,,21,,,255,0,93,0000,97,500,961,9,2,0,75,92,4,2,,2,1
79WN01941,79794241,79,2,4241,79,8,,,9145,,1,6,6,73,133,5,,57,,97,,,,,,21,,,190,0,90,0000,97,651,1161,9,2,0,104,92,4,1,,1,1
79WN01942,79794242,79,3,4242,79,8,,,1801,,1,4,4,73,133,5,,57,,86,,,,,,22,,,135,0,93,0000,97,550,688,9,2,0,128,93,4,1,,1,1
79WN01943,79794243,79,3,4243,79,8,,,0148,,5,5,5,73,133,5,,75,,79,,,,,,22,,,211,0,93,0000,97,514,1396,9,2,0,106,93,4,5,,2,2
79WN01944,79794244,79,3,4244,79,8,,,0148,,5,5,5,73,133,5,,75,,90,,,,,,20,,,211,0,93,0000,97,601,1396,9,2,0,101,93,4,5,,2,2
79WN01945,79794245,79,2,4245,79,8,,,9136,,5,4,4,73,133,5,,10,,77,,,,,,19,,,177,0,18,0000,97,481,830,9,2,0,130,93,4,5,,2,2
79WN01946,79794246,79,3,4246,79,8,,,9136,,5,4,4,73,133,5,,10,,77,,,,,,22,,,177,0,18,0000,97,480,830,9,2,0,132,93,4,5,,2,2
79WN01947,79794247,79,2,4247,79,8,,,6270,,5,4,4,72,132,5,,30,,81,,,,,,22,,,163,0,62,0000,97,520,957,9,2,0,124,92,4,5,,2,2
79WN01948,79794248,79,2,4248,79,8,,,6270,,5,4,4,72,132,5,,30,,78,,,,,,20,,,163,0,62,0000,97,505,957,9,2,0,114,92,4,5,,2,2
79WN01949,79794249,79,2,4249,79,8,,,8621,,5,6,6,72,132,5,,57,,70,,,,,,20,,,170,0,90,0000,97,442,1025,9,2,0,116,92,4,5,,2,2
79WN01950,79794250,79,2,4250,79,8,,,8621,,5,6,6,72,132,5,,57,,82,,,,,,20,,,170,0,90,0000,97,526,1025,9,2,0,126,92,4,5,,2,2
79WN01951,79794251,79,2,4251,79,8,,,0232,,8,5,5,72,132,5,,75,,74,,,,,,21,,,222,0,93,0000,97,494,1278,9,2,0,88,92,4,5,,3,2
79WN01952,79794252,79,3,4252,79,8,,,0232,,8,5,5,72,132,5,,75,,96,,,,,,21,,,222,0,93,0000,97,649,1278,9,2,0,103,93,4,5,,3,2
79WN01953,79794253,79,3,4253,79,8,,,0232,,8,5,5,71,131,5,,75,,65,,,,,,25,,,222,0,93,0000,97,420,1278,9,1,0,100,,4,6,,3,2
79WN01954,79794255,79,2,4255,79,8,,,4242,,7,3,3,72,132,5,,79,,90,,,,,,21,,,196,0,93,0000,97,636,865,9,2,0,60,92,3,2,,3,1
79WN01955,79794256,79,2,4256,79,8,,,3810,,5,3,3,72,132,5,,78,,91,,,,,,22,,,196,0,93,0000,97,606,1004,9,2,0,110,92,3,5,,2,2
79WN01956,79794257,79,3,4257,79,8,,,3810,,5,3,3,72,132,5,,78,,88,,,,,,21,,,196,0,93,0000,97,586,1004,9,2,0,107,93,3,5,,2,2
79WN01957,79794258,79,2,4258,79,8,00,,0000,,1,4,,71,131,5,,,,80,,,,,,26,,,,0,00,0000,00,504,,0,1,,140,93,4,1,,1,1
79WN01958,79794259,79,3,4259,79,8,,,8244,,1,5,5,72,132,5,,10,,81,,,,,,22,,,144,0,18,0000,97,478,622,9,2,0,179,93,4,1,,1,1
79WN01959,79794260,79,3,4260,79,8,,,1690,,5,4,4,72,132,5,,58,,88,,,,,,19,,,172,0,93,0000,97,561,903,9,2,0,140,93,4,3,,2,2
79WN01960,79794261,79,3,4261,79,8,,,8674,,5,6,6,72,132,5,,75,,65,,,,,,21,,,211,0,90,0000,97,428,1339,9,2,0,85,,4,7,,2,2
79WN01961,79794262,79,1,4262,79,8,,,8674,318,5,6,6,72,132,5,,75,,92,,,,,,22,,,211,0,90,0000,97,608,1339,9,2,0,118,93,4,3,,2,2
79WN01962,79794263,79,2,4263,79,8,,,7484,,5,6,6,72,132,5,,10,,71,,,,,,21,,,188,0,18,0000,97,458,1011,9,2,0,106,92,4,5,,2,2
79WN01963,79794264,79,2,4264,79,8,,,7484,,5,6,6,72,132,5,,10,,68,,,,,,19,,,188,0,18,0000,97,422,1011,9,2,0,123,93,4,5,,2,2
79WN01964,79794265,79,2,4265,79,8,,,4954,,1,2,2,72,132,5,,57,,92,,,,,,20,,,172,0,93,0000,97,603,1133,9,2,0,124,92,2,1,,1,1
79WN01965,79794266,79,3,4266,79,8,,,8826,,5,6,6,72,132,5,,58,,79,,,,,,21,,,200,0,90,0000,97,519,1067,9,2,0,105,93,4,5,,2,2
79WN01966,79794267,79,3,4267,79,8,,,8826,,5,6,6,72,132,5,,58,,64,,,,,,20,,,200,0,90,0000,97,407,1067,9,2,0,103,,4,5,,2,2
79WN01967,79794268,79,3,4268,79,8,,,9587,,5,3,3,72,132,5,,10,,71,,,,,,22,,,161,0,18,0000,97,452,942,9,2,0,113,93,3,5,,2,2
79WN01968,79794269,79,3,4269,79,8,,,9587,,5,3,3,72,132,5,,10,,74,,,,,,21,,,161,0,18,0000,97,470,942,9,2,0,119,,3,5,,2,2
79WN01969,79794270,79,3,4270,79,8,,,0187,,3,5,5,72,132,5,,75,,100,,,,,,22,,,178,0,93,0000,97,667,844,9,2,0,120,93,4,2,,2,1
79WN01970,79794271,79,2,4271,79,8,,,0187,,3,5,5,72,132,5,,75,,54,,,,,,21,,,178,0,93,0000,97,345,844,9,2,0,85,,4,2,,2,1
79WN01971,79794272,79,3,4272,79,8,,,3855,,5,3,3,72,132,5,,58,,66,,,,,,22,,,174,0,93,0000,97,421,1112,9,2,0,104,,3,7,,2,2
79WN01972,79794273,79,2,4273,79,8,,,3855,,3,3,3,72,132,5,,58,,79,,,,,,22,,,174,0,93,0000,97,525,1112,9,2,0,97,92,3,2,,2,1
79WN01973,79794274,79,2,4274,79,8,,,9263,,1,4,4,72,132,5,,10,,74,,,,,,19,,,131,0,18,0000,97,472,775,9,2,0,117,92,4,1,,1,1
79WN01974,79794275,79,3,4275,79,8,,,3540,,5,3,3,72,132,5,,58,,85,,,,,,20,,,160,0,93,0000,97,580,979,9,2,0,85,93,3,5,,2,2
79WN01975,79794276,79,3,4276,79,8,,,3540,,5,3,3,72,132,5,,58,,78,,,,,,22,,,160,0,93,0000,97,530,979,9,2,0,80,93,3,5,,2,2
79WN01976,79794277,79,2,4277,79,8,,,1762,,7,4,4,72,132,5,,79,,76,,,,,,22,,,226,0,93,0000,97,514,1225,9,2,0,81,92,4,2,,3,1
79WN01977,79794279,79,3,4279,79,8,,,1762,,8,4,4,72,132,5,,79,,70,,,,,,22,,,226,0,93,0000,97,455,1225,9,2,0,100,,4,7,,3,2
79WN01978,79794280,79,2,4280,79,8,,,8473,,1,6,6,72,132,5,,20,,95,,,,,,21,,,160,0,42,0000,97,619,990,9,2,0,133,92,4,1,,1,1
79WN01979,79794281,79,2,4281,79,8,,,8483,,8,6,6,72,132,5,,79,,67,,,,,,22,,,211,0,90,0000,97,443,1106,9,2,0,85,93,4,5,,3,2
79WN01980,79794283,79,2,4283,79,8,,,8483,,8,6,6,72,132,5,,79,,65,,,,,,22,,,211,0,90,0000,97,432,1106,9,2,0,80,,4,5,,3,2
79WN01981,79794284,79,3,4284,79,8,,,8786,,8,6,6,71,131,5,,79,,83,,,,,,22,,,241,0,90,0000,97,547,1357,9,1,0,113,93,4,6,,3,2
79WN01982,79794285,79,2,4285,79,8,,,8786,,8,6,6,72,132,5,,79,,76,,,,,,19,,,241,0,90,0000,97,517,1357,9,2,0,77,92,4,5,,3,2
79WN01983,79794286,79,3,4286,79,8,,,8786,,8,6,6,72,132,5,,79,,71,,,,,,21,,,241,0,90,0000,97,483,1357,9,2,0,72,93,4,5,,3,2
79WN01984,79794287,79,3,4287,79,8,,,1980,,5,4,4,71,131,5,,58,,73,,,,,,22,,,185,0,93,0000,97,466,1106,9,2,0,120,93,4,5,,2,2
79WN01985,79794289,79,3,4289,79,8,,,5486,,1,5,5,71,131,5,,30,,81,,,,,,21,,,141,0,62,0000,97,506,790,9,2,0,147,93,4,1,,1,1
79WN01986,79794290,79,2,4290,79,8,,,1146,,3,3,3,71,131,5,,20,,77,,,,,,20,,,176,0,43,0000,97,507,754,9,2,0,106,92,3,2,,2,1
79WN01987,79794294,79,2,4294,79,8,,,1714,,7,4,4,71,131,5,,79,,66,,,,,,19,,,226,0,93,0000,97,455,967,9,2,0,64,93,4,2,,3,1
79WN01988,79794295,79,3,4295,79,8,,,1714,,7,4,4,71,131,5,,79,,94,,,,,,21,,,226,0,93,0000,97,645,967,9,2,0,95,93,4,2,,3,1
79WN01989,79794296,79,3,4296,79,8,,,1714,,7,4,4,70,130,5,,79,,98,,,,,,22,,,226,0,93,0000,97,690,967,9,1,0,83,93,4,2,,3,1
79WN01990,79794298,79,3,4298,79,8,,,1839,,7,4,4,71,131,5,,75,,78,,,,,,21,,,238,0,93,0000,97,516,1187,9,2,0,104,93,4,2,,3,1
79WN01991,79794300,79,3,4300,79,8,,,8938,,5,6,6,71,131,5,,57,,73,,,,,,20,,,190,0,90,0000,97,475,1278,9,2,0,108,93,4,5,,2,2
79WN01992,79794301,79,3,4301,79,8,,,8938,,5,6,6,71,131,5,,57,,60,,,,,,19,,,190,0,90,0000,97,366,1278,9,2,0,120,93,4,5,,2,2
79WN01993,79794302,79,3,4302,79,8,,,4346,,1,3,3,71,131,5,,79,,82,,,,,,21,,,196,0,93,0000,97,540,844,9,2,0,113,93,3,1,,1,1
79WN01994,79794303,79,3,4303,79,8,,,1818,,5,4,4,71,131,5,,59,,76,,,,,,19,,,172,0,93,0000,97,484,860,9,2,0,126,93,4,5,,2,2
79WN01995,79794304,79,3,4304,79,8,,,1818,,5,4,4,71,131,5,,59,,71,,,,,,20,,,172,0,93,0000,97,451,860,9,2,0,119,,4,5,,2,2
79WN01996,79794305,79,2,4305,79,8,,,0734,,3,5,5,72,132,5,,58,,86,,,,,,17,,,141,0,93,0000,97,546,1014,9,3,0,139,92,4,3,,1,2
79WN01997,79794306,79,3,4306,79,8,,,0528,,5,5,5,71,131,5,,57,,72,,,,,,19,,,174,0,93,0000,97,479,917,9,2,0,93,,4,5,,2,2
79WN01998,79794307,79,2,4307,79,8,,,0528,,5,5,5,71,131,5,,57,,74,,,,,,22,,,174,0,93,0000,97,491,917,9,2,0,97,92,4,5,,2,2
79WN01999,79794308,79,3,4308,79,8,,,9001,,5,6,6,71,131,5,,58,,92,,,,,,20,,,180,0,90,0000,97,598,1252,9,2,0,137,93,4,4,,2,2
79WN02000,79794309,79,2,4309,79,8,,,9001,,5,6,6,71,131,5,,58,,75,,,,,,22,,,180,0,90,0000,97,487,1252,9,2,0,112,92,4,6,,2,2
79WN02001,79794310,79,2,4310,79,8,,,1247,,5,4,4,71,131,5,,79,,71,,,,,,22,,,176,0,93,0000,97,470,798,9,2,0,94,92,4,4,,2,2
79WN02002,79794311,79,3,4311,79,8,,,1247,,5,4,4,71,131,5,,79,,72,,,,,,22,,,176,0,93,0000,97,489,798,9,2,0,79,,4,6,,2,2
79WN02003,79794312,79,2,4312,79,8,,,1481,,5,4,4,71,131,5,,75,,41,,,,,,21,,,188,0,93,0000,97,263,1041,9,2,0,65,01,4,7,,2,2
79WN02004,79794313,79,3,4313,79,8,,,1481,,5,4,4,71,131,5,,75,,71,,,,,,21,,,188,0,93,0000,97,473,1041,9,2,0,91,,4,3,,2,2
79WN02005,79794314,79,3,4314,79,8,,,0463,,5,4,4,71,131,5,,20,,72,,,,,,21,,,164,0,43,0000,97,464,930,9,2,0,112,93,4,5,,2,2
79WN02006,79794315,79,2,4315,79,8,,,0463,,5,4,4,71,131,5,,20,,65,,,,,,20,,,164,0,43,0000,97,402,930,9,2,0,123,93,4,5,,2,2
79WN02007,79794316,79,2,4316,79,8,,,9791,,5,5,5,71,131,5,,20,,88,,,,,,19,,,189,0,42,0000,97,592,1160,9,2,0,104,92,4,5,,2,2
79WN02008,79794317,79,3,4317,79,8,,,9791,,5,5,5,71,131,5,,20,,95,,,,,,22,,,189,0,42,0000,97,646,1160,9,2,0,104,93,4,5,,2,2
79WN02009,79794318,79,2,4318,79,8,,,1331,,5,3,3,71,131,5,,20,,68,,,,,,21,,,159,0,43,0000,97,432,900,9,2,0,114,93,3,5,,2,2
79WN02010,79794319,79,3,4319,79,8,,,1331,,5,3,3,71,131,5,,20,,77,,,,,,21,,,159,0,43,0000,97,506,900,9,2,0,107,,3,5,,2,2
79WN02011,79794320,79,3,4320,79,8,,,9024,,8,6,6,71,131,5,,78,,84,,,,,,21,,,241,0,90,0000,97,581,1265,9,2,0,79,93,4,3,,3,2
79WN02012,79794321,79,3,4321,79,8,,,9024,,8,6,6,71,131,5,,78,,64,,,,,,22,,,241,0,90,0000,97,448,1265,9,2,0,53,93,4,7,,3,2
79WN02013,79794322,79,2,4322,79,8,,,9024,,6,6,6,69,129,5,,78,,64,,,,,,1,,,,0,90,0000,97,453,,9,9,,55,,4,2,,3,1
79WN02014,79794323,79,2,4323,79,8,,,0229,,5,5,5,71,131,5,,57,,74,,,,,,21,,,207,0,93,0000,97,469,924,9,2,0,126,92,4,3,,2,2
79WN02015,79794324,79,2,4324,79,8,,,0229,,5,5,5,71,131,5,,57,,68,,,,,,21,,,207,0,93,0000,97,449,924,9,2,0,92,93,4,7,,2,2
79WN02016,79794327,79,3,4327,79,8,,,9007,,5,4,4,71,131,5,,10,,81,,,,,,22,,,191,0,18,0000,97,547,1283,9,2,0,94,93,4,5,,2,2
79WN02017,79794328,79,2,4328,79,8,,,9007,,5,4,4,71,131,5,,10,,69,,,,,,22,,,191,0,18,0000,97,450,1283,9,2,0,100,93,4,5,,2,2
79WN02018,79794329,79,3,4329,79,8,,,3996,,5,3,3,71,131,5,,58,,60,,,,,,19,,,189,0,93,0000,97,389,1155,9,2,0,90,93,3,5,,2,2
79WN02019,79794330,79,2,4330,79,8,,,3996,,5,3,3,71,131,5,,58,,64,,,,,,21,,,189,0,93,0000,97,424,1155,9,2,0,84,,3,5,,2,2
79WN02020,79794331,79,3,4331,79,8,,,6765,,1,3,3,71,131,5,,30,,87,,,,,,22,,,141,0,62,0000,97,566,637,9,2,0,128,93,3,1,,1,1
79WN02021,79794332,79,3,4332,79,8,,,9999,,3,5,5,71,131,5,,20,,95,,,,,,20,,,151,0,42,0000,97,633,827,9,2,0,121,93,4,2,,2,1
79WN02022,79794333,79,2,4333,79,8,,,9999,,3,5,5,71,131,5,,20,,73,,,,,,21,,,151,0,42,0000,97,478,827,9,2,0,104,93,4,2,,2,1
79WN02023,79794335,79,3,4335,79,8,,,9208,,8,6,6,69,129,5,,79,,74,,,,,,27,,,211,0,90,0000,97,496,1119,9,1,0,100,93,4,5,,3,2
79WN02024,79794336,79,3,4336,79,8,,,9208,,8,6,6,70,130,5,,79,,83,,,,,,21,,,211,0,90,0000,97,565,1119,9,2,0,95,93,4,5,,3,2
79WN02025,79794337,79,3,4337,79,8,,,9208,,8,6,6,70,130,5,,79,,81,,,,,,19,,,211,0,90,0000,97,558,1119,9,2,0,84,93,4,5,,3,2
79WN02026,79794338,79,3,4338,79,8,,,0074,,5,5,5,70,130,5,,59,,90,,,,,,20,,,152,0,93,0000,97,604,1053,9,2,0,115,93,4,5,,2,2
79WN02027,79794339,79,3,4339,79,8,,,0074,,5,5,5,70,130,5,,59,,88,,,,,,20,,,152,0,93,0000,97,589,1053,9,2,0,114,93,4,5,,2,2
79WN02028,79794340,79,2,4340,79,8,,,0513,,5,5,5,70,130,5,,58,,75,,,,,,20,,,152,0,93,0000,97,492,1026,9,2,0,111,92,4,5,,2,2
79WN02029,79794341,79,3,4341,79,8,,,0513,,5,5,5,70,130,5,,58,,100,,,,,,21,,,152,0,93,0000,97,675,1026,9,2,0,123,93,4,5,,2,2
79WN02030,79794342,79,2,4342,79,8,,,0754,,5,3,3,70,130,5,,20,,71,,,,,,22,,,159,0,43,0000,97,465,960,9,2,0,105,93,3,5,,2,2
79WN02031,79794343,79,2,4343,79,8,,,0754,,5,3,3,70,130,5,,20,,66,,,,,,22,,,159,0,43,0000,97,434,960,9,2,0,96,93,3,5,,2,2
79WN02032,79794344,79,2,4344,79,8,,,3797,,1,3,3,70,130,5,,78,,75,,,,,,21,,,196,0,93,0000,97,496,1066,9,2,0,105,92,3,1,,1,1
79WN02033,79794345,79,2,4345,79,8,,,8767,,5,5,5,70,130,5,,10,,76,,,,,,21,,,156,0,18,0000,97,488,1047,9,2,0,126,93,4,4,,2,2
79WN02034,79794346,79,2,4346,79,8,,,8767,,5,5,5,70,130,5,,10,,72,,,,,,21,,,156,0,18,0000,97,481,1047,9,2,0,95,92,4,6,,2,2
79WN02035,79794347,79,2,4347,79,8,,,8219,,3,5,5,70,130,5,,10,,77,,,,,,22,,,156,0,18,0000,97,511,676,9,2,0,106,93,4,2,,2,1
79WN02036,79794348,79,2,4348,79,8,,,8219,,3,5,5,64,124,5,,10,,75,,,,,,3,,,156,0,18,0000,97,513,676,9,4,0,114,93,4,2,,2,1
79WN02037,79794350,79,3,4350,79,8,,,1302,,3,4,4,70,130,5,,75,,68,,,,,,22,,,238,0,93,0000,97,458,1071,9,2,0,85,,4,2,,2,1
79WN02038,79794351,79,3,4351,79,8,,,5624,,1,5,5,69,129,5,,30,,93,,,,,,27,,,128,0,62,0000,97,592,790,9,1,0,166,93,4,1,,1,1
79WN02039,79794352,79,3,4352,79,8,,,4187,,5,3,3,70,130,5,,57,,82,,,,,,22,,,174,0,93,0000,97,548,1063,9,2,0,107,93,3,5,,2,2
