UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,BELLY,JAW,WNWT,F,N,T,C,L,CRIMP,SIDE,THIGH,THSCO,DENSITY,HAIR,WOOL,C53,ADG,C5758,C5960,LBRD,TBRE,CTBR,LNDAM,TM,PENIS,BAND,IDX,BRWT,ABN,DISP,CULLFOR,C79,CADAM_25
52WN01101,52,2,7077,4,62,121,0865,5,48,,5,6,47,107,1,1,06,2,80,12,03,07,08,039,9,4,5,2,48,,,1,641,, 6,40,5,2,,5,,5,149,114,,1,,0,4
52WN01102,52,1,7078,4,09,092,4346,4,40,09,5,4,46,106,1,5,07,1,67,13,03,08,12,039,8,3,4,2,50,,,,543,,04,40,5,2,,1,1,5,143,94,,3,36,0,4
52WN01103,52,2,7079,4,09,092,4346,4,40,09,5,4,46,106,3,1,06,1,64,12,03,08,09,047,9,4,5,2,48,,,,515,,04,40,5,2,,1,,5,144,94,,3,40,0,4
52WN01104,52,1,7080,4,03,032,5111,4,40,27,1,2,46,106,2,1,07,3,54,12,03,09,12,025,7,2,3,2,50,,,,413,,25,40,1,1,,1,1,5,127,102,,3,35,0,2
52WN01105,52,1,7081,4,06,062,3814,4,40,15,1,5,44,104,1,1,06,1,91,12,03,07,08,043,9,4,5,2,50,,,,740,,04,40,1,1,,1,2,5,159,140,,1,,0,4
52WN01106,52,1,7082,4,16,162,5098,4,40,18,1,2,43,103,3,1,06,1,58,09,03,08,09,034,10,2,2,1,52,,,,485,,10,40,1,1,,1,1,5,144,80,,1,,0,2
52WN01107,52,1,7083,4,62,011,0487,5,48,,5,7,43,103,1,7,06,1,58,10,03,08,11,034,10,3,4,2,50,,,,474,, 4,40,5,2,,5,1,5,142,92,,3,37,0,5
52WN01108,52,2,7084,4,62,011,0487,5,48,,5,7,43,103,2,1,06,1,63,12,04,07,11,031,11,3,4,2,52,,,,524,, 5,40,5,2,,5,,5,133,90,,3,51,0,5
52WN01109,52,2,7085,4,05,052,4229,4,40,33,1,4,42,102,1,1,05,1,60,09,03,07,07,045,10,4,6,3,49,,,,486,,05,40,1,1,,1,,5,149,104,,7,,0,4
52WN01110,52,1,7086,4,04,042,4076,4,40,21,1,4,42,102,1,2,06,1,72,12,03,06,10,037,8,3,5,3,50,,,,600,,19,40,1,1,,1,1,5,144,108,,1,,0,4
52WN01111,52,2,7087,4,16,162,2717,4,40,08,1,8,41,101,1,1,07,1,70,08,03,06,08,041,9,2,3,2,49,,,1,580,,08,40,1,1,,1,,5,158,114,,1,,0,5
52WN01112,52,2,7088,4,02,022,5611,4,40,28,1,2,40,100,1,1,06,1,63,13,04,08,08,028,12,2,2,1,50,,,1,540,,24,40,1,1,,1,,5,125,90,,1,,0,2
52WN01113,52,2,7089,4,17,172,0933,5,48,02,5,6,40,100,1,1,04,1,60,12,03,09,10,037,9,4,6,3,51,,,,500,,00,40,5,2,,1,,5,138,100,,7,,0,4
52WN01114,52,2,7090,4,17,172,0933,5,48,02,5,6,40,100,1,1,05,1,62,14,03,08,12,041,9,4,5,2,46,,,1,510,,00,40,5,2,,1,,5,138,110,,1,,0,4
52WN01115,52,1,7091,4,62,181,5663,4,40,,1,2,40,100,1,4,07,1,71,12,03,08,09,035,10,3,5,3,50,,,,618,, 6,40,1,1,,5,2,5,140,92,,3,37,0,2
52WN01116,52,1,7092,4,62,041,3475,4,40,,1,6,39,99,3,4,07,1,73,11,03,07,06,038,8,2,3,2,51,,,,628,, 6,40,1,1,,5,2,5,137,108,,3,40,0,4
52WN01117,52,2,7093,4,11,112,5677,4,40,24,1,2,38,98,1,1,05,1,45,11,03,10,14,039,10,3,4,2,51,,,,369,,06,40,1,1,,1,,5,144,88,,3,50,0,2
52WN01118,52,2,7094,4,62,131,4828,4,40,,1,3,36,96,2,1,05,1,67,11,03,08,07,036,9,3,3,1,47,,,1,573,,00,40,1,1,,5,,5,135,120,,1,,0,3
52WN01119,52,2,7095,4,70,047,5428,4,40,,1,2,35,95,1,1,06,1,72,13,03,07,08,037,9,2,4,3,50,,,1,623,, 6,40,1,1,,9,,5,139,128,,1,,0,2
52WN01120,52,1,7096,4,11,112,4037,4,40,23,1,4,34,94,1,4,06,1,62,14,03,08,10,025,12,3,4,2,55,,,,547,,18,40,1,1,,1,1,5,121,106,,3,12,0,4
52WN01121,52,2,7098,4,12,122,5550,4,40,09,1,2,31,91,1,3,07,1,67,08,03,07,09,032,11,3,5,3,50,,,1,622,,18,40,1,1,,1,,5,163,104,,1,,0,2
52WN01122,52,2,1774,5,90,362,4370,9,81,,1,7,78,138,1,1,05,1,66,10,03,06,07,047,10,3,5,3,,2,3,1,420,04, 4,48,1,1,,8,,1,123,80,,1,,0,5
52WN01123,52,1,1775,5,00,322,1081,5,48,,5,5,78,138,2,2,06,1,90,11,03,06,08,041,10,3,4,2,,2,2,,568,04,00,48,5,2,,0,3,1,147,116,1,3,01,0,4
52WN01124,52,2,1776,5,00,322,1081,5,48,,5,5,78,138,1,1,04,1,75,09,03,06,07,048,15,3,4,2,,2,2,2,455,04,00,48,5,2,,0,,1,146,122,,1,,0,4
52WN01125,52,2,1777,5,00,322,4427,4,40,,4,4,77,137,1,1,05,1,72,09,05,07,07,037,9,2,3,2,,2,3,,466,05,00,48,3,3,,0,,1,130,82,,3,79,0,4
52WN01126,52,1,1778,5,00,322,4427,4,40,,3,4,77,137,1,2,05,1,107,08,03,05,05,043,8,4,6,3,,2,2,,712,05,00,48,3,3,,0,5,1,174,94,,3,56,0,4
52WN01127,52,2,1779,5,00,322,1056,5,48,,7,5,77,137,1,1,04,1,86,08,03,06,05,043,8,3,4,2,,2,3,2,568,05,00,48,7,3,,0,,1,155,82,,1,,0,4
52WN01128,52,2,1781,5,00,322,1056,5,48,,8,5,77,137,1,1,04,1,92,07,03,09,06,041,10,4,5,2,,2,2,2,612,05,00,48,7,3,,0,,1,168,82,,1,,0,4
52WN01129,52,1,1782,5,90,362,4384,9,81,,1,7,74,134,1,5,05,1,80,07,03,07,08,040,9,2,3,2,,2,3,,503,08, 5,48,1,1,,8,4,1,151,126,,3,36,0,5
52WN01130,52,1,1783,5,90,322,1057,5,48,,5,5,72,132,1,2,06,2,76,07,03,07,07,037,12,4,6,3,,1,2,,500,10, 5,48,5,2,,8,2,1,151,100,,1,,0,4
52WN01131,52,2,1784,5,90,322,1057,5,48,,5,5,72,132,1,1,05,1,67,08,03,08,09,033,10,3,5,3,,1,2,1,423,10, 4,48,5,2,,8,,1,141,112,,1,,0,4
52WN01132,52,2,1785,5,90,322,1073,5,48,,5,5,71,131,1,1,05,1,74,09,03,08,07,036,9,2,3,2,,2,2,1,485,11,00,48,5,2,,8,,1,141,104,,1,,0,4
52WN01133,52,2,1786,5,90,322,1073,5,48,,5,5,71,131,1,1,04,1,69,08,03,08,07,035,11,2,3,2,,2,3,,444,11,00,48,5,2,,8,,1,140,108,,3,57,0,4
52WN01134,52,2,1788,5,90,322,1094,5,48,,9,5,71,131,1,1,05,1,65,10,03,10,09,035,11,2,4,3,,2,3,,438,11, 4,48,8,2,,8,,1,132,76,,3,74,0,4
52WN01135,52,2,1789,5,90,322,1094,5,48,,9,5,71,131,1,1,06,1,78,08,03,07,06,035,15,3,4,2,,1,2,,530,11, 5,48,8,2,,8,,1,146,86,,3,40,0,4
52WN01136,52,1,1791,5,90,322,1084,5,48,,3,5,68,128,1,5,05,1,66,11,03,09,08,035,8,3,4,2,,2,2,,442,14,00,48,3,3,,8,3,1,127,94,,3,36,0,4
52WN01137,52,2,1792,5,90,322,1103,5,48,,3,5,62,122,1,1,05,1,65,08,03,07,08,037,11,4,5,2,,2,4,1,451,20, 4,48,3,3,,8,,1,147,100,,1,,0,4
52WN01138,52,1,1794,5,18,182,0079,5,92,13,2,6,63,123,1,7,06,1,67,14,03,06,09,036,9,2,3,2,50,2,3,,483,19, 4,48,1,1,,1,3,5,111,76,,3,37,0,4
52WN01139,52,2,1795,5,15,152,0083,5,92,03,1,6,62,122,1,1,06,1,77,09,05,08,07,034,10,3,4,2,51,3,3,,567,20, 5,48,1,1,,1,,5,132,78,,3,13,0,4
52WN01140,52,1,1796,5,00,000,4134,4,40,,5,4,50,110,1,1,07,1,57,15,03,08,11,035,9,3,4,2,52,2,2,,422,32, 4,48,5,2,,0,1,5,113,106,,3,10,0,4
52WN01141,52,2,1797,5,00,000,4134,4,40,,5,4,50,110,1,1,06,1,65,11,03,07,09,036,9,2,4,3,52,2,2,1,509,32, 5,48,5,2,,0,,5,138,90,,1,,0,4
52WN01142,52,2,1798,5,00,740,5527,3,17,,1,5,48,108,3,1,05,1,91,06,03,05,07,030,11,2,4,3,53,2,4,2,722,34, 7,48,1,1,,0,,5,173,130,,1,,0,4
52WN01143,52,2,1800,5,00,200,3113,1,11,,1,2,43,103,1,1,08,1,57,10,03,09,11,032,11,2,3,2,54,,,1,445,,22,48,1,1,,0,,5,139,112,,1,,0,2
52WN01144,52,2,1801,5,18,182,0085,5,92,06,5,6,60,120,1,3,05,1,68,11,03,09,10,043,6,4,5,2,48,2,4,1,498,22,00,48,5,2,,1,,5,144,82,,1,,0,4
52WN01145,52,2,1802,5,18,182,0085,5,92,06,5,6,60,120,1,3,04,1,74,08,03,07,07,040,9,4,6,3,48,2,4,1,538,22, 5,48,5,2,,1,,5,155,94,,1,,0,4
52WN01146,52,2,1803,5,15,152,0084,5,92,03,1,6,60,120,1,1,06,1,80,09,03,06,08,044,11,3,4,2,49,2,3,1,560,22, 5,48,1,1,,1,,5,153,128,,1,,0,4
52WN01147,52,1,1804,5,00,260,7843,2,13,,5,6,43,103,1,5,07,1,75,10,03,09,10,034,10,3,5,3,50,,,,619,,06,48,5,2,,0,2,5,157,112,,3,36,0,4
52WN01148,52,1,1806,5,00,740,5346,3,17,,3,6,42,102,1,4,07,1,60,11,03,08,11,024,12,2,3,2,52,,,,512,, 5,48,3,3,,0,1,5,135,78,,3,10,0,4
52WN01149,52,1,1807,5,00,260,7843,2,13,,5,6,43,103,1,4,07,1,64,10,03,08,12,033,10,3,4,2,52,,,,515,,06,48,5,2,,0,1,5,150,110,,3,,0,4
52WN01150,52,1,1808,5,00,200,3090,1,11,,1,2,39,99,1,5,06,1,72,10,03,07,10,033,11,2,3,2,53,,,,624,,23,48,1,1,,0,1,5,153,102,,3,10,0,2
52WN01151,52,1,1809,5,00,260,8992,2,13,,5,5,39,99,1,1,08,1,53,13,03,08,11,025,12,2,3,2,52,,,,414,,03,48,5,2,,0,1,7,134,120,,3,10,0,4
52WN01152,52,1,1810,5,00,260,8992,2,13,,5,5,38,98,3,1,07,1,70,10,04,09,10,025,9,2,3,2,55,,,,592,,03,48,5,2,,0,1,5,145,120,,3,40,0,4
52WN01153,52,2,1811,5,00,260,8269,2,13,,5,6,37,97,1,1,08,1,72,06,03,07,08,029,9,3,4,2,52,,,1,639,,03,48,5,2,,0,,5,170,100,,1,,0,4
52WN01154,52,2,1812,5,00,260,8269,2,13,,5,6,37,97,1,1,06,1,62,13,04,07,09,032,9,2,3,2,54,,,1,530,,03,48,5,2,,0,,5,126,106,,1,,0,4
52WN01155,52,2,1813,5,00,260,8398,2,13,,1,6,37,97,3,1,07,1,81,08,03,06,06,036,11,2,4,3,54,,,,724,,00,48,1,1,,0,,5,159,108,,3,40,0,4
52WN01156,52,1,1814,5,00,260,0781,2,13,,1,2,36,96,1,4,08,1,72,07,03,09,09,023,14,2,2,1,54,,,,619,,13,48,1,1,,0,2,5,160,126,,3,10,0,2
52WN01157,52,1,1815,5,00,260,8270,2,13,,1,6,36,96,3,5,06,1,91,09,03,06,07,038,10,2,3,2,49,,,,810,,03,48,1,1,,0,2,5,169,132,,3,,0,4
52WN01158,52,1,1817,5,00,740,6336,3,17,,5,2,36,96,1,4,08,1,63,09,03,10,09,030,7,3,4,2,48,,,,563,, 5,48,5,2,,0,1,5,154,90,,3,10,0,2
52WN01159,52,2,1818,5,00,740,6336,3,17,,5,2,36,96,2,1,06,1,40,08,03,09,14,033,9,4,5,2,41,,,,331,, 3,48,5,2,,0,,5,153,82,,3,50,0,2
52WN01160,52,1,1819,5,00,450,8514,2,13,,1,6,35,95,1,4,06,1,78,10,04,07,06,037,8,4,4,1,49,,,,680,,19,48,1,1,,0,1,5,145,134,,3,10,0,4
52WN01161,52,1,1820,5,00,560,5539,3,17,,1,5,35,95,1,6,07,1,90,09,04,08,06,039,11,4,5,2,52,,,,827,, 8,48,1,1,,0,2,5,163,114,,3,36,0,4
52WN01162,52,2,1821,5,00,460,0978,2,13,,1,2,35,95,1,1,06,1,59,09,03,08,10,037,10,3,4,2,48,,,2,512,,24,48,1,1,,0,,5,152,104,,1,,0,2
52WN01163,52,2,1822,5,00,390,0297,2,13,,1,3,34,94,1,1,06,1,68,11,03,08,09,035,10,3,4,2,52,,,1,598,,20,48,1,1,,0,,5,142,118,,1,,0,3
52WN01164,52,2,1823,5,00,490,9380,2,13,,1,4,34,94,2,1,07,1,73,07,03,08,09,039,12,2,3,2,50,,,1,681,,04,48,1,1,,0,,5,170,90,,1,,0,4
52WN01165,52,2,1824,5,00,490,0067,2,13,,3,3,34,94,1,1,06,1,66,08,03,08,09,033,10,3,4,2,48,,,1,609,,14,48,3,3,,0,,5,163,88,,1,,0,3
52WN01166,52,2,1825,5,00,260,9156,2,13,,5,5,34,94,1,1,07,1,61,10,03,09,10,030,11,2,3,2,54,,,,555,,09,48,5,2,,0,,5,147,88,,7,,0,4
52WN01167,52,1,1826,5,00,260,9156,2,13,,5,5,34,94,1,1,06,1,64,13,03,08,10,026,10,2,3,2,50,,,,585,,09,48,5,2,,0,1,5,130,90,,1,,0,4
52WN01168,52,1,1827,5,00,260,9642,2,13,,5,4,35,95,1,1,09,6,51,12,03,09,11,028,9,2,2,1,54,,,,432,,19,48,5,2,,0,1,7,142,100,,3,34,0,4
52WN01169,52,1,1828,5,00,260,9642,2,13,,5,4,34,94,2,5,06,6,85,08,03,07,08,031,9,3,4,2,49,,,,783,,19,48,5,2,,0,2,5,176,114,1,3,34,0,4
52WN01170,52,1,1830,5,00,320,2554,1,11,,1,4,32,92,1,4,08,1,83,09,05,08,08,025,12,2,3,2,51,,,,780,,33,48,1,1,,0,3,5,150,112,,3,13,0,4
52WN01171,52,1,1831,5,00,260,0654,2,13,,1,3,33,93,1,1,07,1,78,11,03,07,09,029,9,3,4,2,50,,,,720,,19,48,1,1,,0,3,5,147,110,,1,,0,3
52WN01172,52,1,1832,5,00,260,9947,2,13,,1,3,33,93,1,4,06,2,80,11,04,07,08,031,8,3,4,2,50,,,,746,,09,48,1,1,,0,3,5,144,106,,3,56,0,3
52WN01173,52,2,1834,5,00,260,9641,2,13,,3,4,32,92,1,1,05,1,60,09,05,09,10,031,12,2,3,2,50,,,1,554,,21,48,3,3,,0,,5,147,90,,1,,0,4
52WN01174,52,2,1835,5,00,200,1297,1,11,,5,9,32,92,1,1,06,1,46,12,03,09,13,027,11,2,3,2,51,,,,404,, 4,48,5,2,,0,,5,129,88,,3,55,0,5
52WN01175,52,1,1836,5,00,200,1297,1,11,,5,9,32,92,1,1,08,1,42,11,03,11,14,029,9,3,3,1,52,,,,348,, 3,48,5,2,,0,1,5,133,100,,3,10,0,5
52WN01176,52,2,1837,5,00,510,9682,2,13,,1,4,32,92,1,1,07,1,66,09,03,06,07,039,10,4,5,2,49,,,1,622,,21,48,1,1,,0,,5,149,88,,1,,0,4
52WN01177,52,1,1838,5,00,670,0353,2,13,,5,3,31,91,1,1,07,1,68,11,03,08,10,034,8,3,4,2,53,,,,618,,12,48,5,2,,0,1,5,152,118,,3,10,0,3
52WN01178,52,2,1839,5,00,670,0353,2,13,,5,3,31,91,1,1,07,1,61,11,03,07,10,031,9,4,5,2,55,,,1,569,,12,48,5,2,,0,,5,144,92,,1,,0,3
52WN01179,52,2,1840,5,00,530,0399,2,13,,1,3,31,91,1,1,07,1,69,11,03,05,08,033,10,2,4,3,48,,,1,633,,03,48,1,1,,0,,5,141,114,,1,,0,3
52WN01180,52,2,1841,5,00,260,0964,2,13,,1,2,31,91,1,1,06,1,39,10,03,10,14,027,11,3,3,1,46,,,,312,,26,48,1,1,,0,,5,133,106,,3,50,0,2
52WN01181,52,1,1842,5,00,390,1060,2,13,,1,2,32,92,1,2,08,1,50,13,03,09,13,029,11,2,3,2,52,,,,417,,00,48,1,1,,0,1,7,134,116,,3,10,0,2
52WN01182,52,2,1843,5,00,230,3287,1,11,,1,2,30,90,1,1,07,1,64,09,03,08,09,041,9,2,3,2,51,,,1,578,,17,48,1,1,,0,,5,160,120,,1,,0,2
52WN01183,52,1,1844,5,00,290,8801,2,13,,5,5,30,90,1,4,08,1,54,14,03,09,12,037,8,3,3,1,50,,,,494,,12,48,5,2,,0,1,5,131,95,,3,10,0,4
52WN01184,52,1,1845,5,00,290,8801,2,13,,5,5,30,90,1,4,09,1,51,09,03,11,13,033,4,2,3,2,49,,,,450,,12,48,5,2,,0,1,5,153,105,,3,10,0,4
52WN01185,52,1,1846,5,00,740,5056,3,17,,1,7,28,88,1,3,03,1,86,13,06,07,09,037,6,2,3,2,56,,,,786,, 7,48,1,1,,0,2,5,142,168,,3,13,0,5
52WN01186,52,2,1847,5,00,260,0193,2,13,,5,3,28,88,1,1,08,1,53,09,03,08,11,026,12,2,4,3,50,,,1,491,,09,48,5,2,,0,,5,147,98,,1,,0,3
52WN01187,52,1,1848,5,00,260,0193,2,13,,5,3,28,88,1,4,08,1,62,10,03,09,11,027,12,3,5,3,54,,,,590,,09,48,5,2,,0,1,5,151,101,,3,10,0,3
52WN01188,52,1,1849,5,00,280,0203,2,13,,1,3,27,87,1,1,07,1,50,08,03,11,12,028,10,3,4,2,56,,,,434,,11,48,1,1,,0,1,5,145,122,,3,,0,3
52WN01189,52,1,1851,5,00,260,0028,2,13,,1,3,25,85,1,2,07,1,87,11,06,06,05,031,10,2,2,1,47,,,,885,,28,48,1,1,,0,1,7,154,118,,3,13,0,3
52WN01190,52,1,1852,5,00,600,5457,3,17,,5,5,24,84,1,5,08,1,79,12,04,06,08,030,10,3,3,1,50,,,,810,, 8,48,5,2,,0,1,7,166,110,,3,36,0,4
52WN01191,52,2,1853,5,00,600,5457,3,17,,5,5,24,84,1,1,08,1,41,12,03,10,11,031,8,2,4,3,54,,,,364,, 3,48,5,2,,0,,7,142,104,,3,50,0,4
52WN01192,52,2,8714,6,02,110,7819,6,60,28,1,2,62,122,1,1,05,3,53,08,03,07,10,051,9,5,7,3,,2,3,,367,20,17,60,1,1,,1,,1,119,82,,3,35,0,2
52WN01193,52,1,8715,6,07,070,7353,6,60,23,1,3,62,122,1,1,06,1,96,07,03,06,08,049,8,5,7,3,,3,3,,680,20,20,60,1,1,,1,5,1,138,130,,1,,0,3
52WN01194,52,2,8716,6,09,160,6249,6,60,19,1,5,61,121,1,1,05,1,81,06,03,05,05,053,8,5,7,3,,3,4,2,600,21,12,60,1,1,,1,,1,130,84,,1,,0,4
52WN01195,52,2,8717,6,70,036,1642,7,67,,3,2,61,121,1,1,04,1,72,07,03,06,07,044,7,4,6,3,,3,3,1,522,21, 5,60,3,3,,9,,1,133,88,,1,,0,2
52WN01196,52,1,8718,6,70,036,1642,7,67,,4,2,61,121,1,1,07,1,82,09,03,06,08,040,10,4,5,2,,2,3,,607,21, 6,60,3,3,,9,5,1,131,86,,3,57,0,2
52WN01197,52,2,8720,6,05,050,5232,6,60,20,1,7,61,121,1,1,05,3,83,09,03,05,05,050,8,5,6,2,,2,3,1,587,21,21,60,1,1,,1,,1,130,120,,1,,0,5
52WN01198,52,1,8721,6,06,060,6626,6,60,16,1,4,61,121,1,1,05,1,76,11,03,06,09,049,8,4,5,2,,3,3,,534,21,10,60,1,1,,1,2,1,123,114,,1,,0,4
52WN01199,52,1,8722,6,08,080,7870,6,60,21,3,2,61,121,1,6,08,1,55,08,03,08,10,033,9,4,6,3,,2,2,,403,21,21,60,3,3,,1,1,1,107,62,,3,36,0,2
52WN01200,52,1,8724,6,07,070,7610,6,60,23,5,2,60,120,1,1,07,1,46,10,03,08,13,045,7,5,6,2,,2,2,,308,22,12,60,5,2,,1,1,1,113,90,,1,,0,2
52WN01201,52,2,8725,6,07,070,7610,6,60,23,5,2,60,120,1,1,05,1,55,12,03,09,12,041,8,6,8,3,,2,2,,393,22,12,60,5,2,,1,,1,123,78,,3,76,0,2
52WN01202,52,1,8726,6,04,130,7980,6,60,13,1,2,60,120,1,2,05,1,79,07,03,05,07,037,8,4,6,3,,,,,572,,13,60,1,1,,1,3,1,119,104,,6,,0,2
52WN01203,52,2,8730,6,85,094,8108,6,60,,1,2,60,120,1,1,04,1,58,12,03,07,09,052,6,5,7,3,,3,3,1,412,22, 4,60,1,1,,7,,1,121,86,,1,,0,2
52WN01204,52,2,8731,6,05,050,7081,6,60,28,1,3,60,120,1,1,07,1,71,09,03,07,07,041,8,2,3,2,,3,2,1,508,22,32,60,1,1,,1,,1,132,100,,1,,0,3
52WN01205,52,2,8732,6,83,154,5859,6,60,,5,6,59,119,1,1,05,1,55,10,03,08,11,054,8,5,7,3,,2,3,1,375,23, 3,60,5,2,,7,,1,125,104,,1,,0,4
52WN01206,52,1,8733,6,83,154,5859,6,60,,5,6,59,119,1,4,06,1,87,09,03,06,06,049,9,5,6,2,,1,3,,644,23, 6,60,5,2,,7,3,1,135,104,,3,12,0,4
52WN01207,52,1,8734,6,83,034,5297,6,60,,3,7,59,119,1,1,06,1,85,07,03,06,08,053,8,5,7,3,,2,5,,618,23, 6,60,3,3,,7,3,1,134,114,,1,,0,5
52WN01208,52,2,8735,6,83,034,5297,6,60,,4,7,66,126,1,1,05,1,81,08,03,05,09,059,6,7,8,2,50,2,5,1,563,16, 5,60,3,3,,7,,5,127,100,,1,,0,5
52WN01209,52,2,8736,6,83,064,6214,6,60,,1,5,59,119,1,1,06,1,87,06,03,05,05,045,8,4,6,3,,3,4,1,645,23, 6,60,1,1,,7,,1,131,102,,1,,0,4
52WN01210,52,2,8739,6,10,170,5627,6,60,19,5,6,59,119,1,1,07,1,54,08,03,07,08,039,9,5,7,3,,1,3,1,378,23,16,60,5,2,,1,,1,108,90,,1,,0,4
52WN01211,52,1,8740,6,10,170,5627,6,60,19,5,6,59,119,1,1,07,1,68,08,03,08,13,045,7,5,6,2,,2,2,,471,23,16,60,5,2,,1,2,1,126,120,,1,,0,4
52WN01212,52,2,8741,6,84,124,7566,6,60,,1,3,59,119,1,1,04,1,75,07,03,05,06,045,9,5,7,3,,3,2,1,563,23, 5,60,1,1,,7,,1,115,80,,1,,0,3
52WN01213,52,2,8742,6,07,070,7290,6,60,18,1,3,59,119,1,1,07,1,73,07,03,04,08,045,7,5,7,3,,3,3,,513,23,22,60,1,1,,1,,1,116,120,,6,,0,3
52WN01214,52,2,8744,6,70,056,1491,7,67,,3,5,59,119,1,1,07,1,66,07,03,06,11,039,7,5,6,2,,3,4,1,486,23, 4,60,3,3,,9,,1,113,82,,1,,0,4
52WN01215,52,2,8745,6,02,110,1419,7,67,09,1,6,59,119,1,1,04,3,52,10,03,09,14,040,11,5,6,2,,4,4,,328,23, 3,60,1,1,,1,,1,105,130,,3,35,0,4
52WN01216,52,2,8746,6,02,020,6619,6,60,20,5,4,59,119,1,1,06,2,74,08,03,07,07,042,7,5,7,3,,2,3,2,550,23,12,60,5,2,,1,,1,130,86,,1,,0,4
52WN01217,52,2,8747,6,02,020,6619,6,60,20,5,4,59,119,1,1,06,1,67,08,03,07,07,050,8,6,7,2,,2,2,1,486,23,12,60,5,2,,1,,1,126,92,,1,,0,4
52WN01218,52,2,8748,6,83,164,5497,6,60,,5,7,58,118,1,1,06,1,68,09,04,06,07,039,9,4,5,2,,2,4,1,503,24, 5,60,5,2,,7,,1,121,86,,1,,0,5
52WN01219,52,2,8749,6,83,164,5497,6,60,,5,7,58,118,1,1,05,1,64,07,03,07,09,044,10,5,6,2,,2,4,1,471,24, 4,60,5,2,,7,,1,121,84,,1,,0,5
52WN01220,52,1,8751,6,07,070,6711,6,60,20,5,4,58,118,1,2,05,1,80,05,03,06,08,047,8,5,6,2,,2,2,,588,24,14,60,5,2,,1,1,1,132,106,,1,,0,4
52WN01221,52,1,8752,6,07,070,6711,6,60,20,5,4,58,118,1,2,08,1,74,07,03,06,11,035,9,5,6,2,,2,2,,541,24,14,60,5,2,,1,1,1,117,102,,1,,0,4
52WN01222,52,1,8753,6,83,064,5131,6,60,,1,7,58,118,1,1,05,1,85,07,03,06,06,047,9,5,7,3,,3,3,,619,24, 6,60,1,1,,7,5,1,121,120,,1,,0,5
52WN01223,52,2,8754,6,70,086,1571,7,67,,1,3,58,118,1,1,09,1,80,05,03,06,04,043,8,4,5,2,,2,2,,597,24, 5,60,1,1,,9,,1,124,96,,3,30,0,3
52WN01224,52,2,8755,6,84,124,7788,6,60,,1,2,58,118,1,1,06,1,69,07,04,05,07,039,11,5,6,2,,2,2,2,508,24, 5,60,1,1,,7,,1,114,90,,1,,0,2
52WN01225,52,2,8756,6,09,090,5764,6,60,22,1,6,58,118,1,1,07,1,84,07,03,05,05,042,10,4,5,2,,3,3,2,610,24,24,60,1,1,,1,,1,130,120,,1,,0,4
52WN01226,52,2,8757,6,84,084,7758,6,60,,1,2,58,118,1,1,06,1,72,09,03,06,07,049,10,5,7,3,,2,4,1,519,24, 5,60,1,1,,7,,1,129,108,,1,,0,2
52WN01227,52,2,8758,6,07,070,5578,6,60,21,1,6,57,117,1,1,06,1,78,07,03,04,06,048,8,5,6,2,,2,4,1,562,25,26,60,1,1,,1,,1,124,122,,1,,0,4
52WN01228,52,1,8759,6,04,040,1221,7,67,10,5,8,57,117,1,3,07,1,59,09,03,06,11,058,8,5,8,4,,3,4,,415,25, 4,60,5,2,,1,1,1,124,104,,1,,0,5
52WN01229,52,2,8760,6,04,040,1221,7,67,10,5,8,57,117,1,1,06,1,54,07,03,08,12,050,8,5,7,3,,3,3,1,381,25, 3,60,5,2,,1,,1,124,94,,1,,0,5
52WN01230,52,2,8761,6,06,060,7913,6,60,26,1,2,57,117,1,1,05,1,70,07,03,06,06,053,8,5,6,2,,2,3,1,526,25,10,60,1,1,,1,,1,135,84,,1,,0,2
52WN01231,52,2,8762,6,02,020,1390,7,67,16,4,7,64,124,1,1,07,1,74,08,03,06,09,061,7,6,8,3,52,3,4,1,513,18, 5,60,3,3,,1,,5,133,104,,1,,0,5
52WN01232,52,2,8763,6,02,020,1390,7,67,16,3,7,64,124,1,1,05,1,70,08,03,07,08,051,7,5,7,3,45,2,4,,479,18, 4,60,3,3,,1,,5,125,106,,6,,0,5
52WN01233,52,1,8764,6,07,070,6322,6,60,15,5,5,57,117,1,2,07,1,72,07,03,07,09,041,8,5,7,3,,1,2,,518,25,13,60,5,2,,1,1,1,121,114,,1,,0,4
52WN01234,52,1,8765,6,07,070,6322,6,60,15,5,5,57,117,1,1,07,1,84,04,03,05,11,047,8,5,7,3,,1,2,,617,25,13,60,5,2,,1,1,1,137,118,,3,19,0,4
52WN01235,52,2,8766,6,09,090,7165,6,60,20,1,3,57,117,1,1,07,1,75,08,03,06,06,042,9,5,6,2,,3,3,1,561,25,23,60,1,1,,1,,1,119,94,,1,,0,3
52WN01236,52,1,8767,6,84,134,6148,6,60,,1,5,57,117,1,1,05,1,71,08,03,08,08,051,7,5,7,3,,3,4,,497,25, 4,60,1,1,,7,3,1,118,128,,3,66,0,4
52WN01237,52,2,8768,6,83,164,7048,6,60,,1,4,57,117,1,1,04,2,93,07,03,05,03,053,8,5,7,3,,2,4,,691,25, 6,60,1,1,,7,,1,139,122,,6,,0,4
