UID,IDLAMB,YR,LBRD,ETAG,SEX,LINE,STM,PEN,TB,TR,TBRE,TBR17,AGE,ADAM,CADAM,BAND,DAYBN,WNAGE,TIM,BRWT,WNWT,ADG,F,N,T,C,L,TST,SIGR,THGR,JAW,CLR,H,IDX,MENB,MELW,CAUSE,ABN,SEQ,SIRE,SBRD,DAM,DBRD,TM,WT120,AADG,LNDAM,PD,CUWT,SAWT,LOT
82WN01345, 82435368,82,43,5368,1,40,02,402,2,1,3,2, 60,6,4,3,113,118,2,118,89,654, 6, 3, 9, 7, 47,231,4,6,1,1,1,165,159,981,,,1355,3997,43,0877,43,2,90,569,40,1,91,0,
82WN01346, 82435369,82,43,5369,1,42,02,902,1,1,1,1, 20,2,2,3,113,118,13,131,96,703, 8, 3, 9, 6, 44,244,5,7,1,1,4,162,145,875,,,1356,3988,43,3790,43,3,97,629,42,1,102,0,
82WN01347, 82435371,82,43,5371,1,40,02,401,2,1,3,2, 20,2,2,3,113,118,1,95,87,657, 7, 3, 9, 8, 44,255,5,7,1,1,1,165,155,893,,,1357,3946,43,3479,43,2,88,600,40,1,87,0,
82WN01348, 82435372,82,43,5372,1,40,02,401,2,1,3,2, 20,2,2,3,113,118,12,112,62,431, 9, 3,11, 9, 38,263,5,7,5,1,1,131,155,893,93,57,1358,3946,43,3479,43,2,63,393,40,3,72,0,
82WN01349, 82435373,82,43,5373,1,40,02,402,2,1,3,2, 60,6,4,3,113,118,12,134,102,751, 6, 3, 7, 6, 49,278,5,7,2,1,1,179,159,981,,,1359,3997,43,0877,43,2,104,683,40,1,104,0,
82WN01350, 82435374,82,43,5374,1,40,02,402,2,2,5,5, 40,4,4,3,113,118,13,122,70,490, 9, 3,10, 8, 39,154,5,7,2,1,1,143,161,1094,,,1360,3997,43,2352,43,2,71,516,40,1,73,0,
82WN01351, 82435375,82,43,5375,1,40,02,402,2,2,5,5, 40,4,4,3,113,118,1,133,72,497,10, 3,10, 8, 36,250,4,6,1,1,1,135,161,1094,,,1361,3997,43,2352,43,2,73,503,40,4,76,0,
82WN01352, 82435378,82,43,5378,1,41,02,414,2,2,5,5, 70,7,5,3,113,118,14,124,87,632, 7, 3, 8, 6, 44,239,6,8,1,1,1,172,138,967,,87,1362,4252,43,0433,43,6,88,674,41,1,87,0,
82WN01353, 82435379,82,43,5379,2,41,02,414,2,2,5,5, 70,7,5,3,113,118,7,106,73,529, 6, 3, 8, 8, 45,  0,6,7,1,1,1,166,138,967,,,1363,4252,43,0433,43,6,74,587,41,1,82,0,
82WN01354, 82435380,82,43,5380,2,43,02,434,1,1,1,1, 30,3,3,5,113,112,5,116,78,593, 9, 3, 8, 7, 45,  0,6,8,2,1,1,136,118,619,,,1364,4198,43,3313,43,6,83,466,43,1,0,114,
82WN01355, 82435381,82,43,5381,1,41,02,413,1,1,1,1, 30,3,3,3,113,118,8,102,88,659, 8, 3, 9, 5, 45,280,7,8,1,1,2,145,134,866,,,1365,4611,43,3020,43,6,89,539,41,1,92,0,
82WN01356, 82435382,82,43,5382,1,43,02,431,1,1,1,1, 30,3,3,5,113,112,3,127,74,547,10, 3,11, 8, 41,174,6,8,2,1,1,123,151,827,,,1366,4650,43,3307,43,6,78,346,43,1,0,120,
82WN01357, 82435383,82,43,5383,1,40,02,404,2,1,3,2, 30,3,3,3,113,118,9,144,96,692, 9, 3, 8, 7, 43,217,5,6,2,1,1,157,168,1079,,,1367,3940,43,2942,43,2,97,611,40,4,98,0,
82WN01358, 82435384,82,43,5384,1,40,02,404,2,1,3,2, 30,3,3,3,113,118,11,132,101,744, 6, 3, 9, 7, 37,239,5,7,2,1,1,173,168,1079,,,1368,3940,43,2942,43,2,102,667,40,4,102,0,
82WN01359, 82435385,82,43,5385,2,49,02,491,2,2,5,3, 20,2,2,3,113,118,8,94,49,336, 8, 3,10, 8, 40,  0,6,8,1,1,1,135,151,700,92,,1369,4159,43,3549,43,4,50,426,49,2,54,55,086
82WN01360, 82435386,82,43,5386,2,49,02,491,2,2,5,7, 20,2,2,3,113,118,18,65,41,292, 6, 3,11,10, 44,  0,5,7,2,1,1,149,151,700,92,,1370,4159,43,3549,43,4,42,430,49,2,45,45,090
82WN01361, 82435387,82,43,5387,1,40,02,403,2,1,3,2, 30,3,3,3,114,117,4,136,91,662, 9, 3, 7, 5, 44,248,6,7,2,1,1,146,151,642,,,1371,3440,43,2755,43,2,93,574,40,1,92,0,
82WN01362, 82435390,82,43,5390,2,40,02,402,2,2,5,5, 20,2,2,3,114,117,7,113,67,476,11, 3,10, 7, 47,  0,6,8,1,1,1,137,155,921,,,1372,3997,43,3763,43,2,68,551,40,1,72,0,
82WN01363, 82435391,82,43,5391,1,40,02,402,2,2,5,5, 20,2,2,3,114,117,9,123,42,254, 6, 3,12,10, 41, 99,7,8,1,1,1,143,155,921,93,,1373,3997,43,3763,43,2,43,304,40,3,48,0,
82WN01364, 82435392,82,43,5392,2,41,02,413,2,2,5,4, 30,3,3,3,114,117,11,128,67,463, 7, 3,10, 7, 47,  0,5,7,1,1,1,156,134,774,,,1374,4611,43,2889,43,6,68,522,41,1,75,0,
82WN01365, 82435393,82,43,5393,2,41,02,413,2,2,5,6, 30,3,3,3,114,117,3,108,66,472, 5, 3, 9, 8, 42,  0,7,8,3,1,1,164,134,774,,,1375,4611,43,2889,43,6,67,549,41,1,70,0,
82WN01366, 82435394,82,43,5394,1,49,02,492,1,1,1,1, 20,2,2,3,114,117,13,96,81,610, 8, 3, 9, 7, 37,259,5,7,2,1,4,145,134,792,93,,1376,4414,43,3401,43,4,83,537,49,3,85,0,
82WN01367, 82435395,82,43,5395,1,40,02,402,1,1,1,1, 20,2,2,3,114,117,14,141,92,666, 9, 4, 7, 6, 47,254,3,5,2,1,1,152,145,867,,,1377,3997,43,3407,43,2,94,595,40,1,93,0,
82WN01368, 82435396,82,43,5396,2,42,02,812,2,2,5,6, 70,7,5,3,114,117,6,95,47,321, 5, 3,11,11, 41,  0,6,8,3,1,1,156,148,926,92,,1378,3557,43,0298,43,3,48,424,42,2,52,52,086
82WN01369, 82435397,82,43,5397,1,42,02,812,2,2,5,4, 70,7,5,3,114,117,16,122,78,562, 6, 3, 9, 7, 41,196,5,7,1,1,1,165,148,926,,,1379,3557,43,0298,43,3,80,569,42,1,86,0,
82WN01370, 82435398,82,43,5398,1,40,02,403,2,2,5,5, 50,5,4,3,114,117,14,112,72,520, 9, 3,11, 9, 42,154,5,7,2,1,2,151,139,841,93,,1380,3440,43,1583,43,2,74,549,40,3,78,0,
82WN01371, 82435399,82,43,5399,2,40,02,403,2,2,5,5, 50,5,4,3,114,117,8,131,77,546, 8, 3,10, 7, 45,  0,5,7,2,1,1,155,139,841,,,1381,3440,43,1583,43,2,79,593,40,1,86,0,
82WN01372, 82435401,82,43,5401,2,42,02,812,2,1,3,2, 40,4,4,3,114,117,1,91,59,426, 8, 3,11, 8, 43,  0,5,7,1,1,1,139,175,827,,,1382,3557,43,2261,43,3,60,466,42,1,62,0,
82WN01373, 82435402,82,43,5402,2,40,02,403,2,2,5,6, 50,5,4,3,114,117,11,99,63,454, 7, 3, 9, 9, 43,  0,5,7,1,1,1,156,164,986,08,,1383,3440,43,1899,43,2,64,552,40,6,71,0,
82WN01374, 82435403,82,43,5403,1,40,02,403,2,2,5,4, 50,5,4,3,114,117,18,116,70,499, 8, 3,10, 8, 31,183,3,5,1,1,1,140,164,986,,,1384,3440,43,1899,43,2,71,496,40,1,77,0,
82WN01375, 82435404,82,43,5404,2,40,02,404,2,2,5,5, 30,3,3,3,114,117,15,111,78,572, 9, 3, 9, 8, 50,  0,6,7,2,1,1,159,168,1164,,,1385,3940,43,3093,43,2,80,623,40,1,81,0,
82WN01376, 82435405,82,43,5405,2,40,02,404,2,2,5,5, 30,3,3,3,114,117,18,114,73,526, 6, 3, 9, 8, 42,  0,6,8,2,1,1,164,168,1164,,,1386,3940,43,3093,43,2,75,582,40,1,89,0,
82WN01377, 82435406,82,43,5406,2,42,02,942,1,1,1,1, 50,5,4,3,114,117,5,146,82,576, 7, 3, 7, 6, 46,  0,5,7,1,1,1,151,139,877,,,1387,3380,43,1748,43,3,84,531,42,1,82,0,
82WN01378, 82435407,82,43,5407,1,42,02,812,2,2,5,4, 30,3,3,3,114,117,7,118,64,446,11, 3,10, 8, 47,179,6,7,1,1,1,127,151,834,,,1388,3557,43,3190,43,3,65,416,42,1,71,0,
82WN01379, 82435408,82,43,5408,2,42,02,812,2,2,5,6, 30,3,3,3,114,117,16,88,42,284, 6, 3,11,10, 38,  0,5,7,3,1,1,141,151,834,,,1389,3557,43,3190,43,3,43,383,42,1,47,0,
82WN01380, 82435409,82,43,5409,2,43,02,431,1,1,1,1, 20,2,2,5,115,110,4,126,86,667, 8, 3, 8, 7, 53,  0,7,8,3,1,1,162,145,859,,,1390,4650,43,3433,43,6,93,579,43,1,0,113,
82WN01381, 82435410,82,43,5410,2,49,02,491,1,1,1,1, 45,4,4,3,115,116,16,116,67,478, 6, 3, 9, 7, 46,  0,5,7,2,1,1,147,148,640,,,1391,4159,43,6247,01,4,69,453,49,1,76,0,
82WN01382, 82435411,82,43,5411,1,40,02,403,1,2,3,4, 20,2,2,3,115,116,8,113,69,497, 9, 3, 9, 8, 44,169,6,7,1,1,1,147,145,889,93,,1392,3440,43,3685,43,2,71,507,40,3,74,0,
82WN01383, 82435413,82,43,5413,1,43,02,431,1,1,1,1, 80,8,5,5,115,110,2,124,95,751, 8, 3, 9, 6, 39,247,5,7,1,1,2,151,113,760,93,,1393,4650,43,9540,42,6,103,573,43,3,0,125,
82WN01384, 82435415,82,43,5415,2,43,02,434,2,1,3,2, 20,2,2,5,115,110,4,80,70,564, 7, 3,10, 8, 36,  0,4,7,1,1,1,155,155,827,,,1394,4198,43,4028,43,6,76,567,43,1,0,98,
82WN01385, 82435416,82,43,5416,2,43,02,432,1,1,1,1, 30,3,3,5,115,110,5,95,93,759, 7, 3, 8, 6, 37,  0,6,8,2,1,1,154,118,656,,,1395,4517,43,3257,43,6,101,635,43,1,0,123,
82WN01386, 82435417,82,43,5417,2,41,02,412,1,1,1,1, 60,6,4,3,115,116,6,162,102,740, 4, 3, 8, 5, 40,  0,4,6,2,1,1,180,126,845,,,1396,4594,43,1131,43,6,105,698,41,1,102,0,
82WN01387, 82435418,82,43,5418,2,43,02,433,2,1,4,2, 70,7,5,5,115,110,5,98,63,484, 9, 3,10, 8, 43,  0,6,8,1,1,1,140,148,664,,,1397,4269,43,0723,43,6,68,474,43,1,0,93,
82WN01388, 82435420,82,43,5420,2,40,02,402,2,2,5,6, 70,7,5,3,115,116,20,103,51,351, 8, 3,10, 9, 43,  0,6,7,2,1,1,146,168,836,92,,1398,3997,43,0584,43,2,52,480,40,2,58,63,086
82WN01389, 82435421,82,43,5421,1,40,02,402,2,2,5,4, 70,7,5,3,115,116,2,139,59,389,11, 3,10, 9, 37,110,7,7,1,1,1,121,168,836,93,,1399,3997,43,0584,43,2,61,374,40,3,64,0,
82WN01390, 82435422,82,43,5422,1,41,02,412,2,2,5,5, 30,3,3,3,115,116,2,123,83,609, 7, 3,10, 8, 37,140,3,6,1,1,7,163,151,1007,93,,1400,4594,43,2762,43,6,85,611,41,3,84,0,
82WN01391, 82435423,82,43,5423,2,41,02,412,2,2,5,5, 30,3,3,3,115,116,15,115,79,582, 7, 3, 9, 7, 42,  0,5,6,1,1,1,162,151,1007,,,1401,4594,43,2762,43,6,81,634,41,1,91,0,
82WN01392, 82435425,82,43,5425,1,43,02,434,2,1,3,2, 20,2,2,5,115,110,3,108,66,502, 6, 3,10, 9, 38,157,6,8,1,1,1,147,155,801,,,1402,4198,43,3804,43,6,71,378,43,1,0,114,
82WN01393, 82435426,82,43,5426,1,43,02,434,1,1,1,1, 20,2,2,5,115,110,2,148,113,893, 8, 5, 8, 7, 43,206,4,5,1,1,2,170,145,895,,,1403,4198,43,3508,43,6,122,730,43,1,0,162,
82WN01394, 82435427,82,43,5427,1,43,02,431,2,2,5,5, 40,4,4,5,115,110,3,123,88,688, 6, 3, 9, 7, 40,175,6,8,1,1,1,170,161,1094,,,1404,4650,43,2268,43,6,95,628,43,1,0,138,
82WN01395, 82435428,82,43,5428,1,43,02,431,2,2,5,5, 40,4,4,5,115,110,3,110,93,745, 8, 3, 8, 6, 50,210,6,8,1,1,1,169,161,1094,,,1405,4650,43,2268,43,6,100,685,43,1,0,135,
82WN01396, 82435431,82,43,5431,2,43,02,433,2,1,3,2, 20,2,2,5,115,110,5,95,52,386, 6, 3,10, 8, 36,  0,4,6,1,1,1,142,155,791,,,1406,4269,43,3950,43,6,56,391,43,1,0,88,
82WN01397, 82435433,82,43,5433,1,49,02,491,3,2,8,5, 50,5,4,3,115,116,14,116,61,426, 6, 3,10, 8, 37,173,4,7,1,1,1,149,181,845,93,,1407,4159,43,6041,01,4,63,457,49,3,75,0,
82WN01398, 82435434,82,43,5434,1,49,02,491,3,2,8,5, 50,5,4,3,115,116,15,114,53,359, 7, 3,11,10, 37,231,6,7,1,1,2,142,181,845,93,,1408,4159,43,6041,01,4,54,391,49,3,56,0,
82WN01399, 82435436,82,43,5436,1,41,02,414,2,1,4,2, 40,4,4,9,115,110,16,92,43,307, 0, 0, 0, 0,  0,,,,,1,,0,161,673,93,,1409,4252,43,2408,43,6,46,318,41,3,0,0,
82WN01400, 82435437,82,43,5437,1,41,02,414,2,1,3,2, 40,4,4,3,115,116,10,89,72,544, 7, 3,11, 8, 33,132,4,6,1,1,2,140,161,673,93,,1410,4252,43,2408,43,6,74,475,41,3,75,0,
82WN01401, 82435438,82,43,5438,2,43,02,431,1,1,1,1, 20,2,2,5,116,109,5,130,73,550,11, 3, 9, 7, 44,  0,6,8,1,1,1,129,145,835,,,1411,4650,43,3809,43,6,79,465,43,1,0,122,
82WN01402, 82435439,82,43,5439,1,42,02,942,1,1,1,1, 30,3,3,3,116,115,14,144,77,544,10, 3, 9, 7, 46,189,3,5,2,1,1,134,151,767,01,,1412,3380,43,3095,43,3,80,438,42,6,86,0,
82WN01403, 82435440,82,43,5440,2,40,02,404,2,1,4,2, 40,4,4,9,116,109,14,105,70,546, 9, 3,10, 8, 40,  0,6,7,1,1,1,0,161,917,92,,1413,3940,43,2228,43,2,76,527,40,2,90,90,084
82WN01404, 82435441,82,43,5441,2,40,02,404,2,1,4,2, 40,4,4,9,116,109,13,121,77,595, 8, 3,11, 8, 46,  0,6,7,1,1,1,0,161,917,,,1414,3940,43,2228,43,2,84,570,40,1,96,0,
82WN01405, 82435442,82,43,5442,2,42,02,862,2,1,4,2, 30,3,3,5,116,109,5,94,74,593,10, 3,11, 8, 41,  0,5,7,1,1,1,142,151,878,,,1415,3906,43,2823,43,3,81,562,42,1,0,96,
82WN01406, 82435443,82,43,5443,1,42,02,862,2,1,3,2, 30,3,3,3,116,115,13,112,72,529, 9, 5,10, 8, 35,183,3,6,2,1,4,126,151,878,,,1416,3906,43,2823,43,3,75,459,42,1,81,0,
82WN01407, 82435444,82,43,5444,1,40,02,401,1,1,1,1, 40,4,4,3,116,115,10,133,51,328, 6, 3,11, 9, 35,112,5,7,1,1,1,124,118,470,93,,1417,3946,43,2541,43,2,53,223,40,3,53,0,
82WN01408, 82435445,82,43,5445,2,43,02,431,1,1,1,1, 20,2,2,5,116,109,5,129,74,561,10, 3, 8, 6, 41,  0,6,8,3,1,1,130,145,837,,,1418,4650,43,3367,43,6,80,476,43,1,0,116,
82WN01409, 82435446,82,43,5446,2,42,02,812,1,1,1,1, 60,6,4,3,116,115,16,148,74,515, 8, 3, 8, 7, 51,  0,6,7,3,1,1,149,126,594,92,,1419,3557,43,1197,43,3,77,491,42,2,81,83,084
82WN01410, 82435447,82,43,5447,2,41,02,411,2,2,5,5, 90,9,5,3,116,115,13,158,76,523, 9, 3, 9, 7, 44,  0,6,8,1,1,1,154,166,1029,,,1420,4315,43,8611,42,6,79,595,41,1,81,0,
82WN01411, 82435448,82,43,5448,2,41,02,411,2,2,5,5, 90,9,5,3,116,115,9,146,58,377,10, 3, 9, 8, 42,  0,7,8,1,1,1,132,166,1029,92,,1421,4315,43,8611,42,6,60,442,41,2,63,59,085
82WN01412, 82435449,82,43,5449,1,49,02,491,1,1,1,1, 70,7,5,3,116,115,15,116,77,569, 7, 3, 9, 7, 45,227,3,6,1,1,1,152,140,871,,,1422,4159,43,4229,01,4,80,487,49,4,79,0,
82WN01413, 82435453,82,43,5453,1,42,02,882,2,1,3,2, 30,3,3,3,116,115,2,102,73,546, 8, 3, 9, 7, 47,169,6,7,2,1,2,142,168,889,,,1423,3561,43,3280,43,3,76,457,42,1,75,0,
82WN01414, 82435454,82,43,5454,2,42,02,882,2,1,4,2, 30,3,3,5,116,109,4,68,66,543, 7, 3,10, 8, 43,  0,3,5,2,1,1,150,168,889,,,1424,3561,43,3280,43,3,72,511,42,1,0,85,
82WN01415, 82435455,82,43,5455,1,49,02,491,1,1,1,1, 20,2,2,3,116,115,7,121,81,599, 5, 3, 8, 7, 43,247,5,7,2,1,1,165,151,635,93,,1425,4159,43,3695,43,4,84,518,49,3,82,0,
82WN01416, 82435456,82,43,5456,2,43,02,431,2,2,5,6, 60,6,4,5,116,109,5,100,73,578, 6, 3, 9, 8, 49,  0,7,8,3,1,1,170,148,724,,,1426,4650,43,0773,43,6,79,596,43,1,0,95,
82WN01417, 82435457,82,43,5457,2,43,02,431,2,1,3,2, 60,6,4,5,116,109,4,93,59,456, 9, 3,11,10, 47,  0,7,9,1,1,1,141,148,724,,,1427,4650,43,0773,43,6,64,431,43,1,0,91,
82WN01418, 82435459,82,43,5459,1,42,02,942,1,1,1,1, 20,2,2,3,116,115,5,155,83,587, 8, 3, 9, 7, 44,256,5,7,2,1,1,152,145,849,93,,1428,3380,43,3444,43,3,86,503,42,3,89,0,
82WN01419, 82435460,82,43,5460,1,41,02,411,2,2,5,5, 40,4,4,3,116,115,1,109,63,453, 7, 3,10, 8, 45,137,5,7,2,1,1,149,161,1026,93,,1429,4315,43,2545,43,6,65,463,41,3,64,0,
82WN01420, 82435461,82,43,5461,1,41,02,411,2,2,5,5, 40,4,4,3,116,115,11,110,77,574, 5, 3,10, 7, 41,178,4,6,1,1,2,170,161,1026,10,,1430,4315,43,2545,43,6,80,601,41,6,80,0,
82WN01421, 82435462,82,43,5462,2,42,02,952,2,2,5,5, 40,4,4,3,116,115,14,121,69,495, 6, 3, 9, 7, 43,  0,6,7,1,1,1,158,146,996,,,1431,3850,43,2700,43,3,71,555,42,1,77,0,
82WN01422, 82435463,82,43,5463,1,42,02,952,2,2,5,5, 40,4,4,3,116,115,2,126,65,456, 6, 3,10, 8, 46,155,6,8,2,1,3,157,146,996,,,1432,3850,43,2700,43,3,67,467,42,1,71,0,
82WN01423, 82435464,82,43,5464,2,40,02,404,1,1,1,1, 50,5,4,3,116,115,7,171,103,747, 6, 3, 7, 6, 40,  0,6,7,2,1,1,175,114,757,,,1433,3940,43,2051,43,2,107,708,40,1,108,0,
82WN01424, 82435465,82,43,5465,2,41,02,414,1,1,1,1, 20,2,2,2,116,114,11,123,68,489, 7, 3, 9, 9, 48,  0,6,7,3,1,1,153,145,837,,,1434,4252,43,3564,43,6,71,478,41,1,81,0,
82WN01425, 82435466,82,43,5466,1,49,02,492,3,1,6,2, 50,5,4,9,117,114,1,123,69,497, 0, 0, 0, 0,  0,  0,,,,1,,0,159,841,93,,1435,4414,43,5865,01,4,72,419,49,3,69,0,
82WN01426, 82435467,82,43,5467,2,49,02,492,3,2,8,5, 50,5,4,3,117,114,11,80,71,553, 6, 3, 9, 8, 41,  0,4,6,1,1,1,161,159,841,,,1436,4414,43,5865,01,4,74,609,49,1,79,0,
82WN01427, 82435468,82,43,5468,2,49,02,492,3,2,8,5, 50,5,4,3,117,114,14,93,74,568, 6, 3, 9, 6, 45,  0,6,8,1,1,1,163,159,841,,,1437,4414,43,5865,01,4,77,629,49,1,86,0,
82WN01428, 82435469,82,43,5469,2,43,02,434,2,1,3,2, 40,4,4,5,117,108,5,101,62,481,10, 3,10, 8, 40,  0,6,8,1,1,1,130,175,853,,,1438,4198,43,2319,43,6,68,459,43,1,0,98,
82WN01429, 82435470,82,43,5470,2,42,02,832,2,1,3,2, 80,8,5,3,117,114,14,102,45,305, 5, 3,11,10, 38,  0,6,7,2,1,1,151,149,625,,,1439,3993,43,9695,42,3,47,385,42,1,49,0,
82WN01430, 82435472,82,43,5472,2,40,02,401,1,1,1,1, 30,3,3,3,117,114,11,148,75,528, 6, 3, 9, 7, 44,  0,6,7,3,2,1,155,134,822,,,1440,3946,43,2972,43,2,78,489,40,1,78,0,
82WN01431, 82435474,82,43,5474,1,41,02,412,1,1,1,1, 60,6,4,3,117,114,4,123,70,506, 5, 3,10, 8, 28,159,4,6,1,1,1,140,148,662,93,,1441,4594,43,1502,43,6,73,392,41,3,71,0,
82WN01432, 82435475,82,43,5475,1,41,02,412,1,1,1,1, 30,3,3,3,117,114,3,135,54,355, 8, 3,10, 8, 35,123,3,5,1,1,2,114,151,721,93,,1442,4594,43,3268,43,6,56,232,41,3,58,0,
82WN01433, 82435476,82,43,5476,2,42,02,852,2,2,5,5, 60,6,4,3,117,114,9,120,65,465, 5, 3,10, 7, 34,  0,3,5,1,1,1,152,170,943,,,1443,3445,43,1392,43,3,68,518,42,1,71,0,
82WN01434, 82435477,82,43,5477,2,42,02,852,2,2,5,5, 60,6,4,3,117,114,19,127,63,441, 6, 3,10, 7, 42,  0,6,7,2,1,1,154,170,943,,,1444,3445,43,1392,43,3,66,511,42,1,71,0,
82WN01435, 82435480,82,43,5480,1,40,02,404,2,1,3,2, 20,2,2,3,117,114,9,118,57,396, 9, 3,11,10, 31,210,6,7,2,1,1,126,155,799,93,,1445,3940,43,3542,43,2,59,358,40,3,57,0,
82WN01436, 82435481,82,43,5481,1,41,02,412,2,1,4,2, 30,3,3,9,117,114,1,119,67,483, 0, 0, 0, 0,  0,,,,,1,,0,168,693,93,,1446,4594,43,3008,43,6,70,391,41,3,61,0,
82WN01437, 82435482,82,43,5482,2,40,02,401,3,2,8,5, 80,8,5,3,118,113,5,102,42,281, 6, 3,12,12, 37,  0,6,7,1,1,1,144,186,1129,92,57,1447,3946,43,9760,42,2,44,342,40,2,50,48,086
82WN01438, 82435483,82,43,5483,2,40,02,401,3,2,8,5, 80,8,5,3,118,113,1,110,74,558, 4, 3,10, 8, 34,  0,4,6,1,1,1,172,186,1129,,,1448,3946,43,9760,42,2,78,612,40,1,82,0,
82WN01439, 82435484,82,43,5484,2,43,02,431,2,2,5,4, 40,4,4,5,118,107,5,93,53,408, 8, 3,10,10, 44,  0,7,8,3,1,1,142,161,773,,,1449,4650,43,2732,43,6,58,398,43,1,0,79,
82WN01440, 82435485,82,43,5485,2,43,02,431,2,2,5,6, 40,4,4,5,118,107,4,79,59,478, 8, 3,11, 8, 50,  0,6,8,2,1,1,148,161,773,,,1450,4650,43,2732,43,6,65,497,43,1,0,82,
82WN01441, 82435486,82,43,5486,1,43,02,431,2,2,5,5, 80,8,5,5,120,105,3,127,71,555, 8, 3,11, 8, 39,157,6,8,1,1,1,153,167,859,93,,1451,4650,43,9927,42,6,79,515,43,3,0,125,
82WN01442, 82435487,82,43,5487,1,43,02,431,2,2,5,5, 80,8,5,5,120,105,2,136,88,709, 9, 3,10, 9, 43,193,5,7,1,1,1,170,167,859,,,1452,4650,43,9927,42,6,99,667,43,1,0,128,
82WN01443, 82435488,82,43,5488,2,49,02,492,2,2,5,5, 20,2,2,3,120,111,2,85,57,437, 7, 3,10, 9, 44,  0,5,7,1,1,1,153,151,892,,,1453,4414,43,3631,43,4,61,511,49,1,62,0,
82WN01444, 82435489,82,43,5489,2,49,02,492,2,2,5,5, 20,2,2,3,120,111,8,98,58,434, 6, 3,10, 9, 43,  0,6,8,2,1,1,160,151,892,,,1454,4414,43,3631,43,4,62,518,49,1,65,0,
82WN01445, 82435490,82,43,5490,1,43,02,431,2,2,5,3, 70,7,5,5,120,105,3,119,63,487,11, 3,10, 9, 40,156,6,8,1,1,1,129,138,751,,,1455,4650,43,0227,43,6,70,408,43,1,0,103,
82WN01446, 82435491,82,43,5491,2,43,02,431,2,2,5,7, 70,7,5,5,120,105,5,85,63,519,12, 9,10, 7, 37,  0,6,8,3,1,1,103,138,751,,,1456,4650,43,0227,43,6,71,556,43,1,0,95,
82WN01447, 82435494,82,43,5494,2,49,02,493,1,1,1,1, 60,6,4,3,124,107,1,108,66,516, 6, 3, 9, 8, 42,  0,5,7,2,1,1,149,128,769,,,1457,4615,43,4915,01,4,73,477,49,1,68,0,
82WN01448, 82629724,82,62,9724,1,61,06,613,2,1,3,2, 60,6,4,1,95,133,14,95,87,583, 9, 3, 8, 6, 49,246,6,7,2,1,1,138,177,662,,,1609,9593,62,6772,62,6,79,481,61,1,91,0,
82WN01449, 82629726,82,62,9726,1,61,06,613,2,1,3,2, 20,2,2,1,96,132,7,75,77,527, 7, 3, 9, 7, 44,229,6,7,2,1,1,148,148,761,,,1610,9593,62,8896,62,6,71,480,61,1,81,0,
82WN01450, 82629729,82,62,9729,1,63,06,634,1,1,1,1, 20,2,2,1,96,132,22,128,104,691, 7, 3, 7, 6, 51,232,5,7,2,1,1,176,138,819,,,1611,9220,62,9216,62,6,96,618,63,1,106,0,
82WN01451, 82629731,82,62,9731,1,60,06,603,2,1,3,2, 20,2,2,1,96,132,15,99,78,516, 8, 3, 8, 7, 49,230,5,7,2,1,1,148,148,765,93,,1612,9023,62,8899,62,2,72,474,60,3,86,0,
82WN01452, 82629732,82,62,9732,1,63,06,631,2,1,3,2, 40,4,4,1,97,131,21,94,86,585, 9, 3, 8, 7, 41,244,5,7,2,1,1,137,156,755,,,1613,8948,62,8290,62,6,80,492,63,1,93,0,
82WN01453, 82629733,82,62,9733,2,63,06,631,2,1,3,2, 40,4,4,1,97,131,19,95,90,615, 9, 3, 8, 7, 46,  0,5,7,2,1,1,154,156,755,,,1614,8948,62,8290,62,6,83,587,63,1,99,0,
82WN01454, 82629736,82,62,9736,2,60,06,604,2,1,3,2, 20,2,2,1,97,131,22,89,67,444, 9, 3, 9, 7, 54,  0,5,7,3,1,1,147,148,757,,,1615,8892,62,9061,62,2,62,476,60,1,74,0,
82WN01455, 82629737,82,62,9737,1,63,06,632,2,1,3,2, 80,8,5,1,97,131,15,126,70,438, 9, 4,10, 7, 40,179,5,7,1,1,1,121,144,941,93,,1616,9014,62,5463,62,6,65,383,63,3,76,0,
82WN01456, 82629740,82,62,9740,2,61,06,614,2,1,3,2, 40,4,4,1,98,130,17,115,77,504, 7, 3, 8, 6, 47,  0,5,7,1,1,1,149,156,729,,,1617,9374,62,8214,62,6,72,477,61,1,81,0,
82WN01457, 82629742,82,62,9742,1,63,06,633,2,2,5,5, 50,5,4,1,98,130,9,128,94,625, 7, 3, 7, 7, 46,175,4,7,1,1,1,170,145,934,,,1618,8904,62,7689,62,6,88,604,63,1,96,0,
82WN01458, 82629743,82,62,9743,1,63,06,633,2,2,5,5, 50,5,4,1,98,130,14,115,67,427, 6, 3,10, 8, 40,  0,5,7,1,1,1,148,145,934,93,57,1619,8904,62,7689,62,6,63,410,63,3,78,0,
82WN01459, 82629744,82,62,9744,2,61,06,611,2,2,5,5, 20,2,2,1,98,130,18,98,66,432,12, 3,10, 7, 44,  0,6,7,2,1,1,129,148,915,,,1620,9628,62,9211,62,6,62,502,61,1,76,0,
82WN01460, 82629745,82,62,9745,1,61,06,611,2,2,5,5, 20,2,2,1,98,130,20,98,83,563, 9, 3,10, 7, 41,256,4,7,1,1,1,158,148,915,,,1621,9628,62,9211,62,6,77,608,61,1,89,0,
