UID,ID9,ABEWE,YR,SEX,BRD,ETAG,LINE,DAYSH,BAND,TEETH,SPWT,GRFL,L,CLFL,FLGR1,SIGR,THGR,SQEZ,H,J,FACE,DEWLAP,NECK,TYPE,COND,WTFEB,N_FEB,T_FEB,C_FEB,FTRT,DIAM,VARD,CRIMP,DIGR,WT_JULY,YEAR,STM,AGE
90SH01101, 89033486, 0,89,2,03,L3486,81,137,2,,117,10.9,100,,5,,,,1,1, 6,,,,,137,,,,,,,,,,90,30,1.0
90SH01102, 89033487, 0,89,1,03,L3487,7x,138,Y,,130,9.6,87,,4,6,7,,2,1, 4,,,,,,,,,,,,,,177,90,30,1.0
90SH01103, 89033491, 0,89,2,03,L3491,82,135,2,,119,5.9,69,,5,,,,1,1, 8,,,,,123,,,,,,,,,,90,30,1.0
90SH01104, 89033495, 0,89,2,03,L3495,82,135,2,,130,9.4,98,,6,,,,1,1, 6,,,,,138,,,,,,,,,,90,30,1.0
90SH01105, 89033503, 0,89,1,03,L3503,7x,138,Y,,168,6.9,82,,5,6,7,,2,2, 5,,,,,,,,,,,,,,187,90,30,1.0
90SH01106, 89033505, 0,89,2,03,L3505,82,136,1,,125,8.3,94,,7,,,,1,1, 6,,,,,134,,,,,,,,,,90,30,1.0
90SH01107, 89033507, 0,89,2,03,L3507,81,136,5,,116,8.2,94,,6,,,,1,1, 5,,,,,137,,,,,,,,,,90,30,1.0
90SH01108, 89033508, 0,89,2,03,L3508,81,136,1,,121,8.8,99,,6,,,,1,1, 4,,,,,143,,,,,,,,,,90,30,1.0
90SH01109, 89033512, 0,89,2,03,L3512,80,135,2,,179,7.3,82,,4,,,,1,1, 8,,,,,172,,,,,,,,,,90,30,1.0
90SH01110, 89033513, 0,89,2,03,L3513,82,137,5,,120,8.9,90,,4,,,,1,1, 6,,,,,138,,,,,,,,,,90,30,1.0
90SH01111, 89033514, 0,89,1,03,L3514,70,138,Y,,138,7.9,105,,6,6,7,,1,1, 3,,,,,,,,,,,,,,181,90,30,1.0
90SH01112, 89033515, 0,89,2,03,L3515,81,135,1,,135,7.6,87,,5,,,,1,1, 6,,,,,150,,,,,,,,,,90,30,1.0
90SH01113, 89033516, 0,89,2,03,L3516,83,135,2,,124,9.8,92,,6,,,,1,1, 6,,,,,149,,,,,,,,,,90,30,1.0
90SH01114, 89033517, 0,89,2,03,L3517,80,136,5,,123,9.3,84,,5,,,,1,1, 8,,,,,134,,,,,,,,,,90,30,1.0
90SH01115, 89033531, 0,89,1,03,L3531,70,138,Y,,161,7.0,79,,5,6,7,,2,2, 4,,,,,,,,,,,,,,191,90,30,1.0
90SH01116, 89033541, 0,89,1,03,L3541,71,138,Y,,155,6.1,90,,6,6,7,,2,1, 4,,,,,,,,,,,,,,196,90,30,1.0
90SH01117, 89033542, 0,89,2,03,L3542,80,137,5,,141,7.8,76,,5,,,,1,1, 6,,,,,141,,,,,,,,,,90,30,1.0
90SH01118, 89033544, 0,89,2,03,L3544,81,136,1,,113,7.6,80,,6,,,,1,1, 7,,,,,133,,,,,,,,,,90,30,1.0
90SH01119, 89033545, 0,89,1,03,L3545,71,138,Y,,131,8.2,91,,4,4,5,,2,1, 5,,,,,,,,,,,,,,156,90,30,1.0
90SH01120, 89033547, 0,89,2,03,L3547,83,136,5,,138,8.4,68,,5,,,,1,1, 6,,,,,154,,,,,,,,,,90,30,1.0
90SH01121, 89033548, 0,89,2,03,L3548,83,136,5,,125,9.1,88,,6,,,,1,1, 6,,,,,141,,,,,,,,,,90,30,1.0
90SH01122, 89033550, 0,89,2,03,L3550,80,135,1,,110,6.4,95,,3,,,,2,1, 7,,,,,130,,,,,,,,,,90,30,1.0
90SH01123, 89033553, 0,89,2,03,L3553,80,135,2,,156,8.2,90,,4,,,,1,1, 4,,,,,179,,,,,,,,,,90,30,1.0
90SH01124, 89033554, 0,89,2,03,L3554,80,135,1,,116,6.2,74,,3,,,,1,1, 7,,,,,129,,,,,,,,,,90,30,1.0
90SH01125, 89033557, 0,89,2,03,L3557,80,135,1,,127,8.8,91,,6,,,,1,1, 5,,,,,130,,,,,,,,,,90,30,1.0
90SH01126, 89033563, 0,89,2,03,L3563,83,135,2,,137,8.2,102,,6,,,,1,1, 5,,,,,141,,,,,,,,,,90,30,1.0
90SH01127, 89033565, 0,89,2,03,L3565,81,137,5,,112,5.8,85,,6,,,,2,1, 5,,,,,109,,,,,,,,,,90,30,1.0
90SH01128, 89033572, 0,89,2,03,L3572,83,135,1,,118,5.0,73,,3,,,,1,1, 5,,,,,144,,,,,,,,,,90,30,1.0
90SH01129, 89033573, 0,89,2,03,L3573,82,135,2,,133,5.7,80,,4,,,,1,1, 5,,,,,149,,,,,,,,,,90,30,1.0
90SH01130, 89033574, 0,89,1,03,L3574,70,138,Y,,160,7.6,89,,2,6,7,,4,1, 7,,,,,,,,,,,,,,192,90,30,1.0
90SH01131, 89033575, 0,89,2,03,L3575,81,136,5,,132,8.2,78,,5,,,,1,1, 6,,,,,139,,,,,,,,,,90,30,1.0
90SH01132, 89033576, 0,89,1,03,L3576,7x,138,Y,,177,10.0,96,,5,6,7,,1,2, 7,,,,,,,,,,,,,,204,90,30,1.0
90SH01133, 89033577, 0,89,2,03,L3577,82,135,1,,116,7.4,70,,5,,,,1,1, 6,,,,,131,,,,,,,,,,90,30,1.0
90SH01134, 89033580, 0,89,1,03,L3580,71,138,Y,,148,7.9,96,,5,2,3,,2,2, 4,,,,,,,,,,,,,,181,90,30,1.0
90SH01135, 89033581, 0,89,2,03,L3581,82,135,2,,138,11.3,95,,6,,,,1,1, 8,,,,,141,,,,,,,,,,90,30,1.0
90SH01136, 89033582, 0,89,2,03,L3582,82,136,1,,131,9.8,123,,5,,,,1,1, 6,,,,,157,,,,,,,,,,90,30,1.0
90SH01137, 89033583, 0,89,2,03,L3583,81,136,1,,125,7.1,80,,5,,,,1,1, 7,,,,,140,,,,,,,,,,90,30,1.0
90SH01138, 89033586, 0,89,2,03,L3586,81,135,2,,117,6.5,90,,4,,,,1,1, 8,,,,,127,,,,,,,,,,90,30,1.0
90SH01139, 89033587, 0,89,1,03,L3587,71,138,Y,,168,9.8,91,,5,6,7,,1,2, 5,,,,,,,,,,,,,,189,90,30,1.0
90SH01140, 89033588, 0,89,2,03,L3588,80,135,2,,116,8.5,110,,7,,,,1,1, 8,,,,,139,,,,,,,,,,90,30,1.0
90SH01141, 89033589, 0,89,2,03,L3589,83,135,2,,146,8.5,81,,6,,,,1,1, 7,,,,,146,,,,,,,,,,90,30,1.0
90SH01142, 89033594, 0,89,2,03,L3594,81,136,1,,115,8.3,92,,6,,,,1,1, 5,,,,,137,,,,,,,,,,90,30,1.0
90SH01143, 89033598, 0,89,2,03,L3598,80,135,1,,110,7.2,72,,4,,,,1,1, 6,,,,,133,,,,,,,,,,90,30,1.0
90SH01144, 89033599, 0,89,2,03,L3599,81,138,X,,134,6.7,80,,5,,,,1,1, 7,,,,,151,,,,,,,,,,90,30,1.0
90SH01145, 89033600, 0,89,2,03,L3600,81,137,2,,128,8.4,85,,5,,,,1,1, 7,,,,,145,,,,,,,,,,90,30,1.0
90SH01146, 89033606, 0,89,2,03,L3606,80,135,1,,134,9.5,92,,6,,,,1,1, 7,,,,,142,,,,,,,,,,90,30,1.0
90SH01147, 89033609, 0,89,1,03,L3609,71,138,Y,,135,8.1,96,,6,7,7,,1,1, 5,,,,,,,,,,,,,,165,90,30,1.0
90SH01148, 89033610, 0,89,2,03,L3610,83,136,1,,122,9.0,92,,5,,,,1,1, 8,,,,,143,,,,,,,,,,90,30,1.0
90SH01149, 89033611, 0,89,2,03,L3611,83,136,1,,143,9.0,80,,6,,,,1,1, 7,,,,,155,,,,,,,,,,90,30,1.0
90SH01150, 89033612, 0,89,2,03,L3612,82,135,1,,132,7.6,106,,5,,,,1,1, 6,,,,,147,,,,,,,,,,90,30,1.0
90SH01151, 89033613, 0,89,1,03,L3613,7x,138,Y,,190,11.1,100,,6,6,7,,1,1, 6,,,,,,,,,,,,,,217,90,30,1.0
90SH01152, 89033624, 0,89,1,03,L3624,70,138,Y,,148,9.7,115,,5,6,7,,1,1, 7,,,,,,,,,,,,,,177,90,30,1.0
90SH01153, 89033631, 0,89,2,03,L3631,80,135,1,,135,6.4,74,,5,,,,1,1, 7,,,,,165,,,,,,,,,,90,30,1.0
90SH01154, 89033633, 0,89,2,03,L3633,80,136,1,,123,9.6,98,,6,,,,1,1, 7,,,,,136,,,,,,,,,,90,30,1.0
90SH01155, 89033634, 0,89,2,03,L3634,83,137,2,,119,5.3,62,,2,,,,1,1, 5,,,,,117,,,,,,,,,,90,30,1.0
90SH01156, 89033644, 0,89,2,03,L3644,80,135,2,,147,8.5,98,,6,,,,1,1, 6,,,,,148,,,,,,,,,,90,30,1.0
90SH01157, 89033645, 0,89,2,03,L3645,83,136,5,,144,8.4,98,,6,,,,1,1, 8,,,,,156,,,,,,,,,,90,30,1.0
90SH01158, 89033646, 0,89,2,03,L3646,83,135,1,,116,8.5,120,,6,,,,1,1, 7,,,,,131,,,,,,,,,,90,30,1.0
90SH01159, 89033652, 0,89,2,03,L3652,82,135,1,,120,6.3,80,,4,,,,1,1, 7,,,,,127,,,,,,,,,,90,30,1.0
90SH01160, 89033656, 0,89,2,03,L3656,83,137,2,,125,8.1,103,,6,,,,1,1, 6,,,,,138,,,,,,,,,,90,30,1.0
90SH01161, 89033663, 0,89,2,03,L3663,81,135,2,,129,5.7,91,,5,,,,1,1, 5,,,,,145,,,,,,,,,,90,30,1.0
90SH01162, 89033664, 0,89,2,03,L3664,83,136,5,,128,7.0,81,,5,,,,1,1, 6,,,,,128,,,,,,,,,,90,30,1.0
90SH01163, 89033665, 0,89,2,03,L3665,83,136,1,,147,6.2,81,,5,,,,1,1, 6,,,,,159,,,,,,,,,,90,30,1.0
90SH01164, 89033670, 0,89,1,03,L3670,70,138,Y,,138,7.9,78,,4,3,5,,2,1, 5,,,,,,,,,,,,,,174,90,30,1.0
90SH01165, 89033674, 0,89,2,03,L3674,82,136,1,,117,5.1,85,,5,,,,2,1, 6,,,,,133,,,,,,,,,,90,30,1.0
90SH01166, 89033675, 0,89,2,03,L3675,82,135,1,,91,5.4,82,,4,,,,1,1, 6,,,,,121,,,,,,,,,,90,30,1.0
90SH01167, 89033678, 0,89,2,03,L3678,82,135,1,,128,7.7,91,,6,,,,1,1, 6,,,,,149,,,,,,,,,,90,30,1.0
90SH01168, 89033681, 0,89,2,03,L3681,83,137,5,,125,6.1,75,,6,,,,1,1, 5,,,,,134,,,,,,,,,,90,30,1.0
90SH01169, 89033683, 0,89,2,03,L3683,81,135,2,,113,7.1,70,,5,,,,1,1, 5,,,,,134,,,,,,,,,,90,30,1.0
90SH01170, 89033685, 0,89,1,03,L3685,71,138,Y,,143,7.5,89,,4,6,7,,2,2, 4,,,,,,,,,,,,,,184,90,30,1.0
90SH01171, 89033698, 0,89,1,03,L3698,71,138,Y,,162,5.9,55,,4,6,7,,2,2, 4,,,,,,,,,,,,,,197,90,30,1.0
90SH01172, 89033701, 0,89,2,03,L3701,82,135,1,,123,8.3,80,,5,,,,1,1, 7,,,,,141,,,,,,,,,,90,30,1.0
90SH01173, 89033702, 0,89,2,03,L3702,82,136,5,,123,8.0,83,,4,,,,1,1, 6,,,,,145,,,,,,,,,,90,30,1.0
90SH01174, 89033703, 0,89,2,03,L3703,81,135,2,,140,10.3,92,,6,,,,1,1, 6,,,,,150,,,,,,,,,,90,30,1.0
90SH01175, 89033710, 0,89,2,03,L3710,83,135,2,,123,9.2,80,,5,,,,1,1, 5,,,,,133,,,,,,,,,,90,30,1.0
90SH01176, 89033715, 0,89,2,03,L3715,82,135,1,,130,9.3,100,,6,,,,1,1, 7,,,,,159,,,,,,,,,,90,30,1.0
90SH01177, 89033721, 0,89,2,03,L3721,80,135,2,,112,7.5,99,,6,,,,1,2, 8,,,,,134,,,,,,,,,,90,30,1.0
90SH01178, 89033722, 0,89,2,03,L3722,81,135,1,,119,8.0,80,,4,,,,1,1, 9,,,,,128,,,,,,,,,,90,30,1.0
90SH01179, 89033723, 0,89,1,03,L3723,71,138,Y,,163,10.4,108,,4,3,5,,2,2, 5,,,,,,,,,,,,,,192,90,30,1.0
90SH01180, 89033724, 0,89,2,03,L3724,81,135,2,,132,6.1,66,,6,,,,1,1, 5,,,,,146,,,,,,,,,,90,30,1.0
90SH01181, 89033725, 0,89,2,03,L3725,80,135,2,,121,7.4,90,,5,,,,1,1, 8,,,,,132,,,,,,,,,,90,30,1.0
90SH01182, 89033726, 0,89,1,03,L3726,70,138,Y,,147,7.1,86,,4,6,7,,2,2, 6,,,,,,,,,,,,,,178,90,30,1.0
90SH01183, 89033728, 0,89,2,03,L3728,83,136,1,,127,8.9,85,,6,,,,1,3, 6,,,,,136,,,,,,,,,,90,30,1.0
90SH01184, 89033729, 0,89,2,03,L3729,81,137,2,,126,7.9,94,,5,,,,1,1, 8,,,,,139,,,,,,,,,,90,30,1.0
90SH01185, 89033733, 0,89,1,03,L3733,71,138,Y,,153,8.9,92,,7,6,7,,2,1, 4,,,,,,,,,,,,,,185,90,30,1.0
90SH01186, 89033736, 0,89,2,03,L3736,81,136,1,,131,7.4,72,,6,,,,1,1, 6,,,,,154,,,,,,,,,,90,30,1.0
90SH01187, 89033737, 0,89,1,03,L3737,70,138,Y,,163,10.2,106,,6,6,7,,2,3, 4,,,,,,,,,,,,,,187,90,30,1.0
90SH01188, 89033742, 0,89,1,03,L3742,70,138,Y,,138,6.9,88,,7,5,6,,1,1, 7,,,,,,,,,,,,,,168,90,30,1.0
90SH01189, 89033743, 0,89,1,03,L3743,70,138,Y,,125,8.1,88,,6,3,4,,2,1, 4,,,,,,,,,,,,,,155,90,30,1.0
90SH01190, 89033746, 0,89,2,03,L3746,82,135,1,,120,9.9,88,,6,,,,1,1, 7,,,,,135,,,,,,,,,,90,30,1.0
90SH01191, 89033749, 0,89,2,03,L3749,81,135,2,,111,6.8,92,,4,,,,2,1, 6,,,,,139,,,,,,,,,,90,30,1.0
90SH01192, 89033757, 0,89,2,03,L3757,80,137,2,,124,7.8,78,,5,,,,1,1, 7,,,,,153,,,,,,,,,,90,30,1.0
90SH01193, 89033758, 0,89,1,03,L3758,7x,138,Y,,154,6.3,74,,5,5,7,,2,3, 3,,,,,,,,,,,,,,181,90,30,1.0
90SH01194, 89033761, 0,89,2,03,L3761,83,135,2,,122,5.0,67,,4,,,,1,3, 7,,,,,146,,,,,,,,,,90,30,1.0
90SH01195, 89033762, 0,89,2,03,L3762,81,135,1,,139,5.4,58,,4,,,,1,1, 6,,,,,145,,,,,,,,,,90,30,1.0
90SH01196, 89033764, 0,89,1,03,L3764,70,138,Y,,171,7.4,65,,4,6,7,,2,2, 4,,,,,,,,,,,,,,201,90,30,1.0
90SH01197, 89033766, 0,89,1,03,L3766,71,138,Y,,158,6.7,69,,5,6,7,,1,1, 4,,,,,,,,,,,,,,183,90,30,1.0
90SH01198, 89033768, 0,89,2,03,L3768,83,137,5,,126,7.9,98,,6,,,,1,1, 7,,,,,137,,,,,,,,,,90,30,1.0
90SH01199, 89033771, 0,89,2,03,L3771,83,135,1,,121,6.5,50,,3,,,,1,1, 7,,,,,133,,,,,,,,,,90,30,1.0
90SH01200, 89033775, 0,89,2,03,L3775,81,135,2,,136,6.7,76,,4,,,,1,1, 5,,,,,142,,,,,,,,,,90,30,1.0
90SH01201, 89033777, 0,89,2,03,L3777,82,135,1,,124,7.6,83,,4,,,,1,1, 8,,,,,134,,,,,,,,,,90,30,1.0
90SH01202, 89033788, 0,89,1,03,L3788,70,138,Y,,152,8.2,96,,7,7,8,,2,3, 3,,,,,,,,,,,,,,182,90,30,1.0
90SH01203, 89033789, 0,89,1,03,L3789,70,138,Y,,153,6.8,101,,6,6,7,,2,1, 4,,,,,,,,,,,,,,181,90,30,1.0
90SH01204, 89033790, 0,89,2,03,L3790,80,137,5,,132,8.9,92,,6,,,,1,1, 7,,,,,138,,,,,,,,,,90,30,1.0
90SH01205, 89033791, 0,89,2,03,L3791,83,135,1,,125,7.2,71,,3,,,,1,1, 7,,,,,140,,,,,,,,,,90,30,1.0
90SH01206, 89033793, 0,89,2,03,L3793,81,135,1,,128,6.2,68,,6,,,,1,1, 7,,,,,142,,,,,,,,,,90,30,1.0
90SH01207, 89033794, 0,89,2,03,L3794,80,137,2,,108,7.7,80,,3,,,,1,1, 8,,,,,145,,,,,,,,,,90,30,1.0
90SH01208, 89033801, 0,89,1,03,L3801,70,138,Y,,171,9.6,101,,5,6,7,,1,1, 6,,,,,,,,,,,,,,202,90,30,1.0
90SH01209, 89033803, 0,89,2,03,L3803,80,136,1,,139,8.5,92,,5,,,,1,1, 7,,,,,149,,,,,,,,,,90,30,1.0
90SH01210, 89033804, 0,89,2,03,L3804,81,135,2,,136,7.1,80,,6,,,,1,1, 6,,,,,151,,,,,,,,,,90,30,1.0
90SH01211, 89033806, 0,89,2,03,L3806,82,136,5,,124,9.4,88,,5,,,,1,1, 7,,,,,148,,,,,,,,,,90,30,1.0
90SH01212, 89033810, 0,89,1,03,L3810,70,138,Y,,137,8.1,91,,4,4,5,,2,2, 3,,,,,,,,,,,,,,184,90,30,1.0
90SH01213, 89033811, 0,89,2,03,L3811,80,136,1,,131,6.5,67,,5,,,,1,1, 7,,,,,129,,,,,,,,,,90,30,1.0
90SH01214, 89033812, 0,89,1,03,L3812,70,138,Y,,137,9.1,118,,5,6,7,,2,2, 6,,,,,,,,,,,,,,176,90,30,1.0
90SH01215, 89033813, 0,89,2,03,L3813,83,137,5,,118,8.3,87,,6,,,,1,2, 5,,,,,127,,,,,,,,,,90,30,1.0
90SH01216, 89033814, 0,89,1,03,L3814,7x,138,Y,,179,8.9,103,,5,6,7,,2,3, 4,,,,,,,,,,,,,,216,90,30,1.0
90SH01217, 89033819, 0,89,2,03,L3819,83,135,2,,130,6.3,72,,5,,,,1,1, 7,,,,,138,,,,,,,,,,90,30,1.0
90SH01218, 89033820, 0,89,2,03,L3820,81,135,1,,127,10.6,100,,6,,,,1,1, 6,,,,,145,,,,,,,,,,90,30,1.0
90SH01219, 89033821, 0,89,2,03,L3821,80,137,2,,144,8.7,88,,4,,,,1,1, 8,,,,,163,,,,,,,,,,90,30,1.0
90SH01220, 89033822, 0,89,1,03,L3822,70,138,Y,,142,8.6,92,,5,4,6,,1,2, 4,,,,,,,,,,,,,,181,90,30,1.0
90SH01221, 89033823, 0,89,2,03,L3823,83,136,1,,123,8.0,100,,5,,,,1,1, 7,,,,,143,,,,,,,,,,90,30,1.0
90SH01222, 89033825, 0,89,1,03,L3825,70,138,Y,,150,8.2,104,,6,7,7,,1,2, 4,,,,,,,,,,,,,,188,90,30,1.0
90SH01223, 89033827, 0,89,2,03,L3827,80,135,2,,120,9.0,82,,7,,,,1,1, 8,,,,,133,,,,,,,,,,90,30,1.0
90SH01224, 89033831, 0,89,2,03,L3831,80,135,1,,130,6.9,60,,4,,,,1,1, 7,,,,,154,,,,,,,,,,90,30,1.0
90SH01225, 89033833, 0,89,2,03,L3833,80,135,1,,112,8.0,92,,5,,,,1,1, 6,,,,,136,,,,,,,,,,90,30,1.0
90SH01226, 89033835, 0,89,2,03,L3835,81,137,2,,141,7.0,78,,5,,,,1,1, 7,,,,,158,,,,,,,,,,90,30,1.0
90SH01227, 89033836, 0,89,2,03,L3836,81,136,1,,119,8.6,82,,5,,,,1,1, 8,,,,,149,,,,,,,,,,90,30,1.0
90SH01228, 89033838, 0,89,2,03,L3838,82,135,2,,151,9.7,112,,6,,,,1,1, 6,,,,,152,,,,,,,,,,90,30,1.0
90SH01229, 89033840, 0,89,2,03,L3840,82,135,2,,106,9.0,93,,6,,,,1,1, 8,,,,,122,,,,,,,,,,90,30,1.0
90SH01230, 89033842, 0,89,2,03,L3842,82,137,2,,145,10.0,99,,4,,,,1,1, 7,,,,,155,,,,,,,,,,90,30,1.0
90SH01231, 89033843, 0,89,2,03,L3843,81,135,1,,145,7.1,74,,3,,,,1,1, 7,,,,,155,,,,,,,,,,90,30,1.0
90SH01232, 89033849, 0,89,2,03,L3849,83,136,5,,107,6.5,70,,4,,,,1,1, 7,,,,,113,,,,,,,,,,90,30,1.0
90SH01233, 89033852, 0,89,2,03,L3852,82,135,1,,137,6.7,78,,4,,,,1,1, 7,,,,,145,,,,,,,,,,90,30,1.0
90SH01234, 89033854, 0,89,2,03,L3854,80,137,2,,124,7.6,68,,5,,,,1,2, 9,,,,,133,,,,,,,,,,90,30,1.0
90SH01235, 89033855, 0,89,1,03,L3855,71,138,Y,,157,9.9,98,,5,6,7,,1,5, 4,,,,,,,,,,,,,,192,90,30,1.0
90SH01236, 89033856, 0,89,1,03,L3856,71,138,Y,,137,8.8,102,,6,6,7,,2,2, 4,,,,,,,,,,,,,,174,90,30,1.0
90SH01237, 89033857, 0,89,2,03,L3857,80,135,2,,126,6.2,70,,5,,,,1,1, 6,,,,,134,,,,,,,,,,90,30,1.0
90SH01238, 89033859, 0,89,2,03,L3859,83,135,1,,137,7.8,90,,3,,,,1,1, 8,,,,,148,,,,,,,,,,90,30,1.0
90SH01239, 89033861, 0,89,2,03,L3861,81,135,2,,132,6.6,94,,6,,,,1,1, 8,,,,,148,,,,,,,,,,90,30,1.0
90SH01240, 89033866, 0,89,2,03,L3866,83,135,2,,147,4.4,60,,5,,,,2,1, 6,,,,,149,,,,,,,,,,90,30,1.0
90SH01241, 89033873, 0,89,2,03,L3873,80,135,2,,126,6.7,102,,5,,,,1,1, 5,,,,,126,,,,,,,,,,90,30,1.0
90SH01242, 89033874, 0,89,2,03,L3874,83,137,5,,131,7.5,94,,5,,,,1,3, 7,,,,,137,,,,,,,,,,90,30,1.0
90SH01243, 89033879, 0,89,2,03,L3879,82,135,2,,142,6.7,92,,5,,,,1,1, 6,,,,,146,,,,,,,,,,90,30,1.0
90SH01244, 89033880, 0,89,2,03,L3880,80,135,2,,135,10.1,80,,5,,,,1,1, 8,,,,,150,,,,,,,,,,90,30,1.0
90SH01245, 89033891, 0,89,2,03,L3891,82,135,1,,99,6.4,69,,3,,,,1,1, 7,,,,,128,,,,,,,,,,90,30,1.0
90SH01246, 89033892, 0,89,2,03,L3892,80,137,2,,135,7.6,86,,6,,,,1,1, 6,,,,,135,,,,,,,,,,90,30,1.0
90SH01247, 89033901, 0,89,1,03,L3901,71,138,Y,,128,5.5,75,,4,5,6,,2,1, 4,,,,,,,,,,,,,,163,90,30,1.0
90SH01248, 89033903, 0,89,2,03,L3903,80,135,2,,121,7.3,70,,5,,,,1,1, 9,,,,,134,,,,,,,,,,90,30,1.0
90SH01249, 89033905, 0,89,2,03,L3905,82,135,1,,115,10.2,101,,6,,,,1,2, 8,,,,,139,,,,,,,,,,90,30,1.0
90SH01250, 89033909, 0,89,2,03,L3909,82,135,1,,126,7.9,102,,4,,,,1,1, 5,,,,,153,,,,,,,,,,90,30,1.0
90SH01251, 89033911, 0,89,1,03,L3911,71,138,Y,,165,8.7,106,,6,6,7,,1,2, 5,,,,,,,,,,,,,,189,90,30,1.0
90SH01252, 89033914, 0,89,2,03,L3914,83,137,2,,129,8.0,75,,4,,,,1,1, 7,,,,,141,,,,,,,,,,90,30,1.0
90SH01253, 89033917, 0,89,2,03,L3917,82,137,5,,156,8.5,78,,4,,,,1,2, 6,,,,,156,,,,,,,,,,90,30,1.0
90SH01254, 89033918, 0,89,1,03,L3918,70,138,Y,,157,7.6,82,,5,7,7,,1,1, 4,,,,,,,,,,,,,,191,90,30,1.0
90SH01255, 89033928, 0,89,1,03,L3928,7x,138,Y,,161,7.6,86,,5,6,7,,2,1, 5,,,,,,,,,,,,,,197,90,30,1.0
90SH01256, 89033932, 0,89,1,03,L3932,71,138,Y,,138,7.7,82,,2,5,7,,1,2, 4,,,,,,,,,,,,,,155,90,30,1.0
90SH01257, 89033935, 0,89,2,03,L3935,82,136,1,,131,9.8,98,,6,,,,1,1, 5,,,,,143,,,,,,,,,,90,30,1.0
90SH01258, 89033936, 0,89,1,03,L3936,7x,138,Y,,141,7.6,86,,6,6,7,,2,1, 4,,,,,,,,,,,,,,179,90,30,1.0
90SH01259, 89033938, 0,89,2,03,L3938,80,135,2,,118,6.9,89,,4,,,,1,1, 8,,,,,138,,,,,,,,,,90,30,1.0
90SH01260, 89033939, 0,89,2,03,L3939,81,135,2,,109,8.5,95,,5,,,,1,1, 8,,,,,123,,,,,,,,,,90,30,1.0
90SH01261, 89033942, 0,89,1,03,L3942,71,138,Y,,145,8.4,76,,5,5,6,,2,2, 5,,,,,,,,,,,,,,185,90,30,1.0
90SH01262, 89033943, 0,89,1,03,L3943,71,138,Y,,158,9.2,91,,4,5,6,,2,1, 4,,,,,,,,,,,,,,196,90,30,1.0
90SH01263, 89033944, 0,89,2,03,L3944,81,135,1,,128,7.9,88,,5,,,,1,2, 7,,,,,143,,,,,,,,,,90,30,1.0
90SH01264, 89033945, 0,89,2,03,L3945,82,135,2,,146,8.0,75,,5,,,,1,1, 8,,,,,163,,,,,,,,,,90,30,1.0
90SH01265, 89033946, 0,89,2,03,L3946,82,135,2,,137,9.0,98,,6,,,,1,1, 7,,,,,146,,,,,,,,,,90,30,1.0
90SH01266, 89033951, 0,89,2,03,L3951,81,135,2,,132,7.6,78,,6,,,,1,1, 7,,,,,147,,,,,,,,,,90,30,1.0
90SH01267, 89033953, 0,89,2,03,L3953,80,135,1,,130,7.5,70,,5,,,,1,1, 7,,,,,136,,,,,,,,,,90,30,1.0
90SH01268, 89033954, 0,89,2,03,L3954,81,135,1,,130,6.6,111,,5,,,,1,1, 7,,,,,141,,,,,,,,,,90,30,1.0
90SH01269, 89033957, 0,89,1,03,L3957,71,138,Y,,153,10.5,96,,5,6,7,,1,1, 4,,,,,,,,,,,,,,187,90,30,1.0
90SH01270, 89033958, 0,89,1,03,L3958,71,138,Y,,144,8.0,70,,4,4,5,,2,2, 6,,,,,,,,,,,,,,185,90,30,1.0
90SH01271, 89033959, 0,89,2,03,L3959,82,135,2,,148,8.1,82,,6,,,,1,1, 8,,,,,154,,,,,,,,,,90,30,1.0
90SH01272, 89033960, 0,89,2,03,L3960,82,135,1,,129,5.9,72,,4,,,,1,1, 7,,,,,136,,,,,,,,,,90,30,1.0
90SH01273, 89033962, 0,89,2,03,L3962,80,135,2,,127,9.5,123,,7,,,,1,1, 6,,,,,145,,,,,,,,,,90,30,1.0
90SH01274, 89033977, 0,89,2,03,L3977,81,135,2,,127,7.9,100,,6,,,,1,1, 7,,,,,124,,,,,,,,,,90,30,1.0
90SH01275, 89033978, 0,89,1,03,L3978,71,138,Y,,139,9.5,102,,5,6,7,,2,3, 5,,,,,,,,,,,,,,132,90,30,1.0
90SH01276, 89033984, 0,89,2,03,L3984,82,135,2,,132,7.9,75,,4,,,,1,2, 8,,,,,139,,,,,,,,,,90,30,1.0
90SH01277, 89033996, 0,89,2,03,L3996,83,135,1,,113,8.8,87,,5,,,,1,1, 5,,,,,153,,,,,,,,,,90,30,1.0
90SH01278, 89034001, 0,89,2,03,L4001,80,135,2,,129,9.2,100,,7,,,,1,1, 5,,,,,138,,,,,,,,,,90,30,1.0
90SH01279, 89034014, 0,89,2,03,L4014,80,136,5,,129,9.8,98,,4,,,,1,1, 7,,,,,137,,,,,,,,,,90,30,1.0
90SH01280, 89034016, 0,89,1,03,L4016,70,138,Y,,138,6.4,88,,6,6,7,,2,1, 4,,,,,,,,,,,,,,162,90,30,1.0
90SH01281, 89034017, 0,89,2,03,L4017,82,136,1,,131,9.0,100,,5,,,,1,1, 7,,,,,139,,,,,,,,,,90,30,1.0
90SH01282, 89034018, 0,89,2,03,L4018,82,135,1,,117,7.5,82,,5,,,,1,1, 6,,,,,135,,,,,,,,,,90,30,1.0
