UID,ID10,BRD,ETAG,GRFL,GRADE,FLGR1,SEX,SHDAY,DAYSH,GROUP,BGRP,RMK
05SH01820,1998109293,10,S9293,9.8,62,3,2,2005-03-13,72,BAND 1,1,
05SH01821,2001112513,11,R2513,10.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01822,1998008320,00, 8320,8.6,62,3,2,2005-03-13,72,BAND 1,1,
05SH01823,2001641769,64,K1769,8.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01824,2001448579,44,T8579,9.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01825,1998640280,64,K0280,12.2,58,5,2,2005-03-13,72,BAND 1,1,
05SH01826,1998640550,64,K0550,12.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01827,1998446909,44,T6909,10.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01828,2003819300,81,Z9300,8.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01829,2001641849,64,K1849,12.0,58,5,2,2005-03-13,72,BAND 1,1,
05SH01830,2001641961,64,K1961,11.6,58,5,2,2005-03-13,72,BAND 1,1,NO# ON CARD
05SH01831,1999447153,44,T7153,8.0,62,3,2,2005-03-13,72,BAND 1,1,
05SH01832,2001448320,44,T8320,8.2,64,2,2,2005-03-13,72,BAND 1,1,
05SH01833,2003819250,81,Z9250,7.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH01834,2000112036,11,R2036,8.6,62,3,2,2005-03-13,72,BAND 1,1,
05SH01835,2000641248,64,K1248,7.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01836,2002642337,64,K2337,10.2,58,5,2,2005-03-13,72,BAND 1,1,
05SH01837,2003642806,64,K2806,10.0,58,5,2,2005-03-13,72,BAND 1,1,
05SH01838,2003449445,44,T9445,9.0,62,3,2,2005-03-13,72,BAND 1,1,
05SH01839,2000641074,64,K1074,8.8,58,5,2,2005-03-13,72,BAND 1,1,
05SH01840,2000447691,44,T7691,8.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01841,2001112613,11,R2613,9.4,62,3,2,2005-03-13,72,BAND 1,1,
05SH01842,2001448710,44,T8710,9.4,62,3,2,2005-03-13,72,BAND 1,1,
05SH01843,2003449775,44,T9775,9.8,62,3,2,2005-03-13,72,BAND 1,1,
05SH01844,2003818680,81,Z8680,9.0,62,3,2,2005-03-13,72,BAND 1,1,
05SH01845,2001112341,11,R2341,10.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01846,2003819385,81,Z9385,11.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01847,2000641116,64,K1116,12.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01848,2002449331,44,T9331,7.8,62,3,2,2005-03-13,72,BAND 1,1,
05SH01849,2000000589,00,00589,8.8,58,5,2,2005-03-13,72,BAND 1,1,
05SH01850,2003303058,30, 3058,8.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH01851,1998446803,44,T6803,9.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01852,2003303066,30, 3066,9.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH01853,2003819999,81,Z9999,11.2,62,3,2,2005-03-13,72,BAND 1,1,
05SH01854,2000447737,44,T7737,9.4,62,3,2,2005-03-13,72,BAND 1,1,
05SH01855,2003819447,81,Z9447,9.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01856,2003820226,82,X0226,10.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01857,2003303022,30, 3022,8.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01858,2000641190,64,K1190,12.6,58,5,2,2005-03-13,72,BAND 1,1,
05SH01859,1998446829,44,T6829,8.8,62,3,2,2005-03-13,72,BAND 1,1,
05SH01860,1998008286,00, 8286,10.2,58,5,2,2005-03-13,72,BAND 1,1,
05SH01861,1998446631,44,T6631,9.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01862,2003449587,44,T9587,9.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH01863,2000001131,00,01131,10.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH01864,2002642251,64,K2251,11.0,58,5,2,2005-03-13,72,BAND 1,1,CUT MILK VEIN
05SH01865,2003449766,44,T9766,9.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01866,2003819708,81,Z9708,9.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01867,1999090018,09,90018,11.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01868,2003819151,81,Z9151,8.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01869,2002449283,44,T9283,11.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01870,2003819231,81,Z9231,7.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01871,2001112771,11,R2771,8.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01872,1999640985,64,K0985,10.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01873,2003449457,44,T9457,10.4,62,3,2,2005-03-13,72,BAND 1,1,
05SH01874,2002449037,44,T9037,10.8,58,5,2,2005-03-13,72,BAND 1,1,
05SH01875,1999447248,44,T7248,10.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH01876,2003303021,30, 3021,8.4,58,5,2,2005-03-13,72,BAND 1,1,
05SH01877,2000112079,11,R2079,9.8,62,3,2,2005-03-13,72,BAND 1,1,
05SH01878,2001112562,11,R2562,9.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01879,2003449548,44,T9548,8.6,62,3,2,2005-03-13,72,BAND 1,1,
05SH01880,2001641768,64,K1768,12.0,56,6,2,2005-03-13,72,BAND 1,1,
05SH01881,1998109602,10,S9602,12.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01882,2000447922,44,T7922,8.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01883,2003820254,82,X0254,6.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01884,1999447280,44,T7280,7.8,62,3,2,2005-03-13,72,BAND 1,1,
05SH01885,2003820328,82,X0328,8.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01886,2002448906,44,T8906,9.2,62,3,2,2005-03-13,72,BAND 1,1,
05SH01887,2000111457,11,R1457,10.8,62,3,2,2005-03-13,72,BAND 1,1,
05SH01888,2002448958,44,T8958,7.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01889,2002642745,64,K2745,12.4,58,5,2,2005-03-13,72,BAND 1,1,
05SH01890,2001112328,11,R2328,10.6,58,5,2,2005-03-13,72,BAND 1,1,
05SH01891,2003820678,82,X0678,9.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01892,2000447877,44,T7877,13.0,58,5,2,2005-03-13,72,BAND 1,1,
05SH01893,2003820178,82,X0178,11.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01894,2003818749,81,Z8749,7.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01895,2002642306,64,K2306,10.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01896,2000448087,44,T8087,9.8,58,5,2,2005-03-13,72,BAND 1,1,
05SH01897,2001112227,11,R2227,9.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01898,1998446455,44,T6455,9.6,62,3,2,2005-03-13,72,BAND 1,1,
05SH01899,1999447218,44,T7218,8.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01900,2002448985,44,T8985,7.4,62,3,2,2005-03-13,72,BAND 1,1,
05SH01901,2002448960,44,T8960,10.2,62,3,2,2005-03-13,72,BAND 1,1,
05SH01902,2002642062,64,K2062,9.8,58,5,2,2005-03-13,72,BAND 1,1,
05SH01903,1999447552,44,T7552,9.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01904,1998640545,64,K0545,11.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH01905,2003449680,44,T9680,10.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01906,1999640643,64,K0643,9.4,58,5,2,2005-03-13,72,BAND 1,1,
05SH01907,1999447404,44,T7404,11.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01908,2001112213,11,R2213,9.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01909,2003642858,64,K2858,10.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01910,2001641541,64,K1541,13.4,58,5,2,2005-03-13,72,BAND 1,1,
05SH01911,2002642333,64,K2333,10.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH01912,2002448827,44,T8827,10.6,62,3,2,2005-03-13,72,BAND 1,1,
05SH01913,2003449440,44,T9440,10.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01914,2000448049,44,T8049,9.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01915,2001641727,64,K1727,8.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01916,2002642547,64,K2547,9.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH01917,2003819545,81,Z9545,11.8,58,5,2,2005-03-13,72,BAND 1,1,
05SH01918,2002449291,44,T9291,8.6,62,3,2,2005-03-13,72,BAND 1,1,
05SH01919,2002449048,44,T9048,8.2,62,3,2,2005-03-13,72,BAND 1,1,
05SH01920,1998446499,44,T6499,7.6,58,5,2,2005-03-13,72,BAND 1,1,SHORT
05SH01921,2003819546,81,Z9546,9.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01922,2003449715,44,T9715,10.6,62,3,2,2005-03-13,72,BAND 1,1,
05SH01923,1999640946,64,K0946,9.8,58,5,2,2005-03-13,72,BAND 1,1,
05SH01924,2001112689,11,R2689,9.8,62,3,2,2005-03-13,72,BAND 1,1,
05SH01925,2003818953,81,Z8953,10.6,58,5,2,2005-03-13,72,BAND 1,1,
05SH01926,1998640440,64,K0440,10.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH01927,2001448385,44,T8385,11.2,62,3,2,2005-03-13,72,BAND 1,1,
05SH01928,2003303131,30, 3131,10.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01929,2001641877,64,K1877,9.0,58,5,2,2005-03-13,72,BAND 1,1,
05SH01930,2002642190,64,K2190,8.6,58,5,2,2005-03-13,72,BAND 1,1,
05SH01931,2001448330,44,T8330,9.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01932,2003303100,30, 3100,7.2,56,6,2,2005-03-13,72,BAND 1,1,
05SH01933,2001641982,64,K1982,10.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01934,1999090913,09,90913,8.4,58,5,2,2005-03-13,72,BAND 1,1,
05SH01935,2001448299,44,T8299,7.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01936,2003818634,81,Z8634,9.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01937,2003818952,81,Z8952,8.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01938,2002448992,44,T8992,8.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01939,2001112360,11,R2360,8.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH01940,2003820085,82,X0085,8.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01941,2001448421,44,T8421,9.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH01942,2003642865,64,K2865,8.0,58,5,2,2005-03-13,72,BAND 1,1,
05SH01943,2001448529,44,T8529,8.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH01944,2003820556,82,X0556,6.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01945,2003642837,64,K2837,9.6,58,5,2,2005-03-13,72,BAND 1,1,
05SH01946,2002449225,44,T9225,7.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01947,1999447226,44,T7226,8.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01948,2001112855,11,R2855,10.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01949,2000000625,00,00625,8.2,58,5,2,2005-03-13,72,BAND 1,1,
05SH01950,1999640677,64,K0677,8.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01951,2001448712,44,T8712,8.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01952,2003642903,64,K2903,10.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01953,2002449325,44,T9325,8.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01954,2003449464,44,T9464,9.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01955,2003820393,82,X0393,9.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH01956,2002448997,44,T8997,9.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01957,1999090956,09,90956,9.4,58,5,2,2005-03-13,72,BAND 1,1,
05SH01958,2001448523,44,T8523,8.6,58,5,2,2005-03-13,72,BAND 1,1,
05SH01959,2000448099,44,T8099,8.0,62,3,2,2005-03-13,72,BAND 1,1,
05SH01960,2003819570,81,Z9570,9.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01961,2002449311,44,T9311,8.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01962,2002642144,64,K2144,9.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01963,2003642951,64,K2951,10.6,58,5,2,2005-03-13,72,BAND 1,1,
05SH01964,2000641159,64,K1159,7.6,58,5,2,2005-03-13,72,BAND 1,1,SHORT
05SH01965,2000111826,11,R1826,12.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH01966,1998446485,44,T6485,11.0,58,5,2,2005-03-13,72,BAND 1,1,
05SH01967,2002449076,44,T9076,8.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01968,2001641595,64,K1595,10.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01969,1998008492,00, 8492,8.4,62,3,2,2005-03-13,72,BAND 1,1,
05SH01970,2003449772,44,T9772,9.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH01971,2002449145,44,T9145,9.0,58,5,2,2005-03-13,72,BAND 1,1,
05SH01972,2003642907,64,K2907,9.2,58,5,2,2005-03-13,72,BAND 1,1,
05SH01973,1999447106,44,T7106,10.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01974,2003819537,81,Z9537,9.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01975,1999641002,64,K1002,12.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01976,2002448999,44,T8999,9.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01977,2003449492,44,T9492,8.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH01978,2003303088,30, 3088,9.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01979,2002449323,44,T9323,10.4,62,3,2,2005-03-13,72,BAND 1,1,
05SH01980,1999447029,44,T7029,8.2,62,3,2,2005-03-13,72,BAND 1,1,
05SH01981,1999447102,44,T7102,8.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01982,2002642523,64,K2523,10.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01983,2003820057,82,X0057,7.6,62,3,2,2005-03-13,72,BAND 1,1,
05SH01984,1998446708,44,T6708,9.6,62,3,2,2005-03-13,72,BAND 1,1,
05SH01985,2001448659,44,T8659,8.0,62,3,2,2005-03-13,72,BAND 1,1,
05SH01986,2001448370,44,T8370,10.0,62,3,2,2005-03-13,72,BAND 1,1,
05SH01987,2001641813,64,K1813,9.4,58,5,2,2005-03-13,72,BAND 1,1,
05SH01988,2003303091,30, 3091,7.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01989,2000111538,11,R1538,7.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01990,2003820275,82,X0275,8.0,62,3,2,2005-03-13,72,BAND 1,1,
05SH01991,1999640871,64,K0871,9.2,56,6,2,2005-03-13,72,BAND 1,1,
05SH01992,1999090392,09,90392,8.0,62,3,2,2005-03-13,72,BAND 1,1,
05SH01993,2001448717,44,T8717,10.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01994,2000111461,11,R1461,13.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01995,2003449506,44,T9506,8.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01996,1998446752,44,T6752,10.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01997,2001641657,64,K1657,9.6,58,5,2,2005-03-13,72,BAND 1,1,
05SH01998,2000000816,00,00816,11.8,62,3,2,2005-03-13,72,BAND 1,1,
05SH01999,1999090312,09,90312,9.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH02000,2001112502,11,R2502,10.8,62,3,2,2005-03-13,72,BAND 1,1,
05SH02001,2000448224,44,T8224,11.2,58,5,2,2005-03-13,72,BAND 1,1,
05SH02002,1998640065,64,K0065,11.8,58,5,2,2005-03-13,72,BAND 1,1,
05SH02003,2003818689,81,Z8689,8.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH02004,2002642707,64,K2707,11.2,58,5,2,2005-03-13,72,BAND 1,1,
05SH02005,1998640423,64,K0423,11.0,58,5,2,2005-03-13,72,BAND 1,1,
05SH02006,2002448921,44,T8921,8.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH02007,2001448356,44,T8356,9.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH02008,2002449334,44,T9334,10.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH02009,2000448228,44,T8228,7.8,62,3,2,2005-03-13,72,BAND 1,1,
05SH02010,2003642785,64,K2785,11.4,58,5,2,2005-03-13,72,BAND 1,1,
05SH02011,2003820607,82,X0607,9.2,62,3,2,2005-03-13,72,BAND 1,1,
05SH02012,2003449604,44,T9604,8.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH02013,2001448514,44,T8514,9.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH02014,2003303190,30, 3190,9.8,58,5,2,2005-03-13,72,BAND 1,1,
05SH02015,2002642199,64,K2199,12.0,58,5,2,2005-03-13,72,BAND 1,1,
05SH02016,2002448908,44,T8908,9.9,60,4,2,2005-03-13,72,BAND 1,1,
05SH02017,2003819778,81,Z9778,10.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH02018,2003449667,44,T9667,9.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH02019,2000000647,00,00647,9.6,58,5,2,2005-03-13,72,BAND 1,1,
05SH02020,2003819916,81,Z9916,8.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH02021,2003819383,81,Z9383,8.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH02022,2003820130,82,X0130,11.2,62,3,2,2005-03-13,72,BAND 1,1,
05SH02023,2003642989,64,K2989,9.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH02024,1999110042,11,R0042,7.4,62,3,2,2005-03-13,72,BAND 1,1,
05SH02025,2000111974,11,R1974,12.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH02026,2003449666,44,T9666,12.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH02027,2001112296,11,R2296,10.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH02028,2002449077,44,T9077,11.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH02029,2002449376,44,T9376,9.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH02030,2000641151,64,K1151,9.8,58,5,2,2005-03-13,72,BAND 1,1,
05SH02031,2001112475,11,R2475,10.6,62,3,2,2005-03-13,72,BAND 1,1,
05SH02032,1998008601,00, 8601,9.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH02033,2000448128,44,T8128,8.2,58,5,2,2005-03-13,72,BAND 1,1,
05SH02034,2003819816,81,Z9816,7.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH02035,2003449621,44,T9621,8.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH02036,2003820660,82,X0660,8.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH02037,1999447130,44,T7130,8.4,62,3,2,2005-03-13,72,BAND 1,1,
05SH02038,1999110098,11,R0098,11.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH02039,2002642205,64,K2205,11.6,56,6,2,2005-03-13,72,BAND 1,1,
05SH02040,2003642760,64,K2760,8.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH02041,2001448297,44,T8297,8.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH02042,2003449450,44,T9450,9.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH02043,2002448938,44,T8938,9.4,58,5,2,2005-03-13,72,BAND 1,1,
05SH02044,2002642266,64,K2266,9.4,58,5,2,2005-03-13,72,BAND 1,1,
05SH02045,1999110369,11,R0369,12.2,58,5,2,2005-03-13,72,BAND 1,1,
05SH02046,2000641439,64,K1439,9.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH02047,2000000534,00,00534,9.8,56,6,2,2005-03-13,72,BAND 1,1,
05SH02048,2000001379,00,01379,12.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH02049,2002642230,64,K2230,11.8,58,5,2,2005-03-13,72,BAND 1,1,
05SH02050,2002642655,64,K2655,11.8,58,5,2,2005-03-13,72,BAND 1,1,
05SH02051,1998008019,00, 8019,10.2,62,3,2,2005-03-13,72,BAND 1,1,
05SH02052,2003303056,30, 3056,8.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH02053,2000641446,64,K1446,11.0,58,5,2,2005-03-13,72,BAND 1,1,
05SH02054,2000447823,44,T7823,10.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH02055,2000641217,64,K1217,11.4,58,5,2,2005-03-13,72,BAND 1,1,
05SH02056,2003449499,44,T9499,11.2,62,3,2,2005-03-13,72,BAND 1,1,
05SH02057,2002642397,64,K2397,12.0,58,5,2,2005-03-13,72,BAND 1,1,
05SH02058,1998446850,44,T6850,8.4,62,3,2,2005-03-13,72,BAND 1,1,
05SH02059,1998446481,44,T6481,9.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH02060,2002449292,44,T9292,9.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH02061,2001641900,64,K1900,11.6,56,6,2,2005-03-13,72,BAND 1,1,
05SH02062,2001448328,44,T8328,10.8,62,3,2,2005-03-13,72,BAND 1,1,
05SH02063,2003819550,81,Z9550,8.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH02064,2003819448,81,Z9448,7.8,58,5,2,2005-03-13,72,BAND 1,1,
05SH02065,2003820491,82,X0491,9.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH02066,1998640104,64,K0104,10.6,56,6,2,2005-03-13,72,BAND 1,1,
05SH02067,1999447265,44,T7265,8.6,62,3,2,2005-03-13,72,BAND 1,1,
05SH02068,2000448144,44,T8144,9.8,62,3,2,2005-03-13,72,BAND 1,1,
05SH02069,2002449113,44,T9113,11.8,58,5,2,2005-03-13,72,BAND 1,1,
05SH02070,2003820262,82,X0262,10.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH02071,2003818893,81,Z8893,10.6,58,5,2,2005-03-13,72,BAND 1,1,
05SH02072,2003820540,82,X0540,8.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH02073,2002642183,64,K2183,11.2,58,5,2,2005-03-13,72,BAND 1,1,
05SH02074,2003818751,81,Z8751,7.6,58,5,2,2005-03-13,72,BAND 1,1,
05SH02075,2001112295,11,R2295,9.8,62,3,2,2005-03-13,72,BAND 1,1,
05SH02076,2001641842,64,K1842,12.2,58,5,2,2005-03-13,72,BAND 1,1,
05SH02077,2000448006,44,T8006,10.2,62,3,2,2005-03-13,72,BAND 1,1,
05SH02078,2001642018,64,K2018,11.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH02079,1998446639,44,T6639,10.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH02080,2002642385,64,K2385,10.8,58,5,2,2005-03-13,72,BAND 1,1,
05SH02081,2003303101,30, 3101,7.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH02082,2000641156,64,K1156,11.6,56,6,2,2005-03-13,72,BAND 1,1,
05SH02083,2003449709,44,T9709,10.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH02084,2002642579,64,K2579,8.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH02085,2003819423,81,Z9423,8.6,58,5,2,2005-03-13,72,BAND 1,1,
05SH02086,2000641267,64,K1267,10.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH02087,2003819630,81,Z9630,7.2,58,5,2,2005-03-13,72,BAND 1,1,
05SH02088,2002642128,64,K2128,8.6,62,3,2,2005-03-13,72,BAND 1,1,
05SH02089,2000448254,44,T8254,10.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH02090,2003820438,82,X0438,9.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH02091,2003303105,30, 3105,7.8,62,3,2,2005-03-13,72,BAND 1,1,SHORT
05SH02092,2003642938,64,K2938,11.4,58,5,2,2005-03-13,72,BAND 1,1,
05SH02093,2003642862,64,K2862,10.2,58,5,2,2005-03-13,72,BAND 1,1,
05SH02094,1999110288,11,R0288,10.6,62,3,2,2005-03-13,72,BAND 1,1,
05SH02095,2002449408,44,T9408,9.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH02096,2003820608,82,X0608,9.4,58,5,2,2005-03-13,72,BAND 1,1,
05SH02097,1999447217,44,T7217,10.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH02098,2003819633,81,Z9633,8.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH02099,2001112779,11,R2779,8.0,62,3,2,2005-03-13,72,BAND 1,1,
05SH02100,2001112398,11,R2398,12.2,62,3,2,2005-03-13,72,BAND 1,1,
05SH02101,2003820763,82,X0763,9.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH02102,2002642080,64,K2080,11.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH02103,1999090365,09,90365,8.0,62,3,2,2005-03-13,72,BAND 1,1,
05SH02104,2002642162,64,K2162,9.2,58,5,2,2005-03-13,72,BAND 1,1,
05SH02105,2003820021,82,X0021,8.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH02106,2002642281,64,K2281,10.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH02107,2003449592,44,T9592,9.6,62,3,2,2005-03-13,72,BAND 1,1,
05SH02108,2001112458,11,R2458,10.0,62,3,2,2005-03-13,72,BAND 1,1,
05SH02109,1999447035,44,T7035,8.0,62,3,2,2005-03-13,72,BAND 1,1,
05SH02110,2000000670,00,00670,9.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH02111,2002448814,44,T8814,8.4,62,3,2,2005-03-13,72,BAND 1,1,
05SH02112,2003642810,64,K2810,14.2,58,5,2,2005-03-13,72,BAND 1,1,
05SH02113,2003642973,64,K2973,11.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH02114,2002449177,44,T9177,9.2,62,3,2,2005-03-13,72,BAND 1,1,
05SH02115,2003449557,44,T9557,10.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH02116,2001448576,44,T8576,8.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH02117,2004114475,11,R4475,6.8,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02118,2004051177,05,H1177,5.6,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02119,2004050755,05,H0755,5.6,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02120,2004450048,45,T0048,7.2,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02121,2004115036,11,R5036,6.4,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02122,2004114733,11,R4733,6.6,62,3,2,2005-03-14,73,YRLG EWE,4,
05SH02123,2004114363,11,R4363,8.0,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02124,2004050834,05,H0834,7.2,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02125,2004051110,05,H1110,4.8,60,4,2,2005-03-14,73,YRLG EWE,4,
05SH02126,2004050990,05,H0990,7.8,58,5,2,2005-03-14,73,YRLG EWE,4,
05SH02127,2004114488,11,R4488,8.2,60,4,2,2005-03-14,73,YRLG EWE,4,
