UID,ID9,YR,BRD,ETAG,SEX,LINE,SPWT,KGWT,GRFL,GRADE,FLGR1,RMK,DAYSH,SHDAY,WTDAY,BAND,L,YEAR,STM,AGE
94SH00209, 92636143,92,63,K6143,2,61,176,3.5,7.7,58,5,,75,1994-03-16,1994-04-19,1,,94,06,2.0
94SH00210, 91101360,91,10,S1360,2,13,149,4.3,9.5,58,5,,75,1994-03-16,1994-04-29,2,,94,42,3.0
94SH00211, 91101513,91,10,S1513,2,12,185,4.1,9.0,62,3,,75,1994-03-16,1994-05-04,1,,94,07,3.0
94SH00212, 91101518,91,10,S1518,2,10,197,3.1,6.8,64,2,,75,1994-03-16,1994-04-19,2,,94,07,3.0
94SH00213, 89199614,89,19,S9614,2,13,182,4.1,9.0,54,7,,75,1994-03-16,1994-04-19,1,,94,07,5.0
94SH00214, 90100754,90,10,S0754,2,10,170,3.8,8.4,60,4,,75,1994-03-16,1994-05-04,1,,94,07,4.0
94SH00215, 92636447,92,63,K6447,2,62,145,4.3,9.5,54,7,,75,1994-03-16,1994-04-25,1,,94,06,2.0
94SH00216, 90100870,90,10,S0870,2,11,180,3.3,7.3,64,2,,75,1994-03-16,1994-04-25,1,,94,07,4.0
94SH00217, 91101987,91,10,S1987,2,12,182,4.0,8.8,62,3,,75,1994-03-16,1994-04-19,2,,94,07,3.0
94SH00218, 92102725,92,10,S2725,2,11,147,3.1,6.8,64,2,,75,1994-03-16,1994-04-25,1,,94,07,2.0
94SH00219, 92636003,92,63,K6003,2,62,167,4.1,9.0,56,6,,75,1994-03-16,1994-04-19,2,,94,06,2.0
94SH00220, 92636504,92,63,K6504,2,61,170,4.4,9.7,56,6,,75,1994-03-16,1994-04-25,1,,94,06,2.0
94SH00221, 92636067,92,63,K6067,2,62,148,4.0,8.8,60,4,,75,1994-03-16,1994-04-19,1,,94,06,2.0
94SH00222, 89634257,89,63,K4257,2,62,199,3.7,8.2,58,5,,75,1994-03-16,1994-04-29,2,,94,06,5.0
94SH00223, 88199095,88,19,S9095,2,12,184,3.3,7.3,64,2,? ETAG,75,1994-03-16,1994-05-10,5,,94,07,6.0
94SH00224, 91635741,91,63,K5741,2,60,220,3.2,7.1,60,4,,75,1994-03-16,1994-05-10,5,,94,06,3.0
94SH00225, 92636335,92,63,K6335,2,61,197,4.5,9.9,58,5,,75,1994-03-16,1994-05-04,1,,94,06,2.0
94SH00226, 91635678,91,63,K5678,2,60,208,3.1,6.8,60,4,,75,1994-03-16,1994-04-19,2,,94,06,3.0
94SH00227, 92102450,92,10,S2450,2,12,153,3.3,7.3,60,4,,75,1994-03-16,1994-04-19,2,,94,42,2.0
94SH00228, 92636162,92,63,K6162,2,61,156,2.9,6.4,58,5,,75,1994-03-16,1994-04-25,1,,94,06,2.0
94SH00229, 92636361,92,63,K6361,2,68,197,3.7,8.2,56,6,,75,1994-03-16,1994-05-04,1,,94,06,2.0
94SH00230, 89634074,89,63,K4074,2,62,190,3.9,8.6,58,5,,75,1994-03-16,1994-04-29,2,,94,06,5.0
94SH00231, 91635267,91,63,K5267,2,60,204,4.5,9.9,56,6,,75,1994-03-16,1994-04-29,2,,94,06,3.0
94SH00232, 92103086,92,10,S3086,2,13,138,3.3,7.3,64,2,,75,1994-03-16,1994-04-25,1,,94,07,2.0
94SH00233, 89199789,89,19,S9789,2,13,201,3.3,7.3,62,3,,75,1994-03-16,1994-04-19,2,,94,07,5.0
94SH00234, 90100974,90,10,S0974,2,13,199,3.7,8.2,62,3,,75,1994-03-16,1994-04-29,2,,94,07,4.0
94SH00235, 92636305,92,63,K6305,2,62,192,3.3,7.3,62,3,,75,1994-03-16,1994-04-25,1,,94,06,2.0
94SH00236, 91635116,91,63,K5116,2,60,204,3.7,8.2,54,7,,75,1994-03-16,1994-04-19,1,,94,06,3.0
94SH00237, 92636233,92,63,K6233,2,61,194,3.1,6.8,60,4,,75,1994-03-16,1994-05-09,2,,94,06,2.0
94SH00238, 90100787,90,10,S0787,2,12,165,3.8,8.4,62,3,,75,1994-03-16,1994-04-19,2,,94,07,4.0
94SH00239, 92636278,92,63,K6278,2,60,183,3.7,8.2,58,5,,75,1994-03-16,1994-04-19,2,,94,06,2.0
94SH00240, 90634502,90,63,K4502,2,60,244,3.4,7.5,56,6,,75,1994-03-16,1994-04-19,1,,94,06,4.0
94SH00241, 90100800,90,10,S0800,2,10,181,4.9,10.8,60,4,,75,1994-03-16,1994-04-19,2,,94,41,4.0
94SH00242, 91635509,91,63,K5509,2,68,236,4.5,9.9,54,7,,75,1994-03-16,1994-05-10,5,,94,06,3.0
94SH00243, 90100590,90,10,S0590,2,12,147,3.9,8.6,62,3,,75,1994-03-16,1994-04-19,1,,94,41,4.0
94SH00244, 91635171,91,63,K5171,2,60,210,3.5,7.7,60,4,,75,1994-03-16,1994-04-19,1,,94,06,3.0
94SH00245, 89634185,89,63,K4185,2,68,185,4.1,9.0,56,6,,75,1994-03-16,1994-05-25,1,,94,06,5.0
94SH00246, 90634520,90,63,K4520,2,62,200,4.0,8.8,56,6,,75,1994-03-16,1994-04-29,2,,94,06,4.0
94SH00247, 91101332,91,10,S1332,2,11,155,4.0,8.8,60,4,,75,1994-03-16,1994-04-19,2,,94,42,3.0
94SH00248, 92636127,92,63,K6127,2,62,182,3.7,8.2,58,5,,75,1994-03-16,1994-04-29,2,,94,06,2.0
94SH00249, 90634452,90,63,K4452,2,60,207,2.9,6.4,56,6,,75,1994-03-16,1994-05-04,1,,94,06,4.0
94SH00250, 92102989,92,10,S2989,2,11,125,3.3,7.3,62,3,,75,1994-03-16,1994-05-24,5,,94,07,2.0
94SH00251, 92102623,92,10,S2623,2,10,163,3.2,7.1,64,2,,75,1994-03-16,1994-04-29,2,,94,07,2.0
94SH00252, 92102580,92,10,S2580,2,12,175,3.7,8.2,64,2,,75,1994-03-16,1994-04-19,2,,94,07,2.0
94SH00253, 87198346,87,19,S8346,2,11,178,3.4,7.5,58,5,,75,1994-03-16,1994-04-25,1,,94,07,7.0
94SH00254, 91102104,91,10,S2104,2,13,158,3.3,7.3,62,3,,75,1994-03-16,1994-04-19,1,,94,07,3.0
94SH00255, 92636485,92,63,K6485,2,68,165,4.5,9.9,58,5,,75,1994-03-16,1994-04-25,1,,94,06,2.0
94SH00256, 90100466,90,10,S0466,2,12,159,4.3,9.5,56,6,,75,1994-03-16,1994-04-29,2,,94,41,4.0
94SH00257, 91635125,91,63,K5125,2,61,206,3.9,8.6,58,5,,75,1994-03-16,1994-04-19,2,,94,06,3.0
94SH00258, 92102950,92,10,S2950,2,11,146,3.1,6.8,64,2,,75,1994-03-16,1994-04-25,1,,94,07,2.0
94SH00259, 92103042,92,10,S3042,2,12,170,4.2,9.3,60,4,,75,1994-03-16,1994-04-25,1,,94,07,2.0
94SH00260, 91635616,91,63,K5616,2,62,199,4.9,10.8,56,6,,75,1994-03-16,1994-04-29,2,,94,06,3.0
94SH00261, 90100388,90,10,S0388,2,10,155,4.6,10.1,56,6,,75,1994-03-16,1994-04-19,2,,94,41,4.0
94SH00262, 90634887,90,63,K4887,2,61,181,3.7,8.2,60,4,,75,1994-03-16,1994-04-19,1,,94,06,4.0
94SH00263, 90634712,90,63,K4712,2,60,199,4.1,9.0,56,6,,75,1994-03-16,1994-04-25,1,,94,06,4.0
94SH00264, 92102318,92,10,S2318,2,13,165,3.9,8.6,64,2,,75,1994-03-16,1994-04-29,2,,94,42,2.0
94SH00265, 92635869,92,63,K5869,2,68,167,3.9,8.6,58,5,,75,1994-03-16,1994-04-19,1,,94,06,2.0
94SH00266, 92102536,92,10,S2536,2,10,158,4.2,9.3,58,5,,75,1994-03-16,1994-04-29,2,,94,42,2.0
94SH00267, 89634316,89,63,K4316,2,60,190,3.7,8.2,58,5,? ETAG,75,1994-03-16,1994-04-25,1,,94,06,5.0
94SH00268, 90634849,90,63,K4849,2,62,207,4.2,9.3,56,6,,75,1994-03-16,1994-05-16,1,,94,06,4.0
94SH00269, 89633835,89,63,K3835,2,62,195,3.9,8.6,56,6,,75,1994-03-16,1994-04-25,1,,94,06,5.0
94SH00270, 91101415,91,10,S1415,2,12,180,3.5,7.7,64,2,,75,1994-03-16,1994-05-04,1,,94,07,3.0
94SH00271, 91102055,91,10,S2055,2,13,183,3.5,7.7,64,2,,75,1994-03-16,1994-04-19,2,,94,07,3.0
94SH00272, 91101433,91,10,S1433,2,13,178,3.7,8.2,64,2,,75,1994-03-16,1994-04-19,1,,94,07,3.0
94SH00273, 91635290,91,63,K5290,2,68,204,3.3,7.3,60,4,,75,1994-03-16,1994-04-29,2,,94,06,3.0
94SH00274, 92102929,92,10,S2929,2,12,132,3.9,8.6,62,3,,75,1994-03-16,1994-04-19,2,,94,42,2.0
94SH00275, 89633898,89,63,K3898,2,61,175,3.3,7.3,58,5,,75,1994-03-16,1994-04-19,1,,94,06,5.0
94SH00276, 92635830,92,63,K5830,2,61,171,3.3,7.3,60,4,,75,1994-03-16,1994-04-19,2,,94,06,2.0
94SH00277, 91101389,91,10,S1389,2,11,143,4.1,9.0,58,5,,75,1994-03-16,1994-04-29,2,,94,07,3.0
94SH00278, 92636491,92,63,K6491,2,61,173,3.7,8.2,58,5,,75,1994-03-16,1994-04-19,2,,94,06,2.0
94SH00279, 91635617,91,63,K5617,2,60,200,4.9,10.8,58,5,,75,1994-03-16,1994-04-25,1,,94,06,3.0
94SH00280, 92635996,92,63,K5996,2,61,0,3.7,8.2,56,6,,75,1994-03-16,,,,94,06,2.0
94SH00281, 87198203,87,19,S8203,2,13,181,3.5,7.7,64,2,,75,1994-03-16,1994-04-19,1,,94,07,7.0
94SH00282, 90634637,90,63,K4637,2,61,218,5.0,11.0,60,4,,75,1994-03-16,1994-04-25,1,,94,06,4.0
94SH00283, 92102966,92,10,S2966,2,10,175,3.7,8.2,64,2,,75,1994-03-16,1994-04-29,2,,94,07,2.0
94SH00284, 92636065,92,63,K6065,2,61,162,4.4,9.7,62,3,,75,1994-03-16,1994-04-19,2,,94,06,2.0
94SH00285, 92636266,92,63,K6266,2,62,145,4.1,9.0,58,5,,75,1994-03-16,1994-04-25,1,,94,06,2.0
94SH00286, 92102579,92,10,S2579,2,10,185,3.6,7.9,64,2,,75,1994-03-16,1994-05-09,2,,94,07,2.0
94SH00287, 91635513,91,63,K5513,2,68,189,4.7,10.4,58,5,,75,1994-03-16,1994-04-19,2,,94,06,3.0
94SH00288, 89199626,89,19,S9626,2,13,197,4.0,8.8,64,2,,75,1994-03-16,1994-05-04,1,,94,07,5.0
94SH00289, 90100347,90,10,S0347,2,10,175,2.9,6.4,62,3,,75,1994-03-16,1994-04-19,2,,94,07,4.0
94SH00290, 92636552,92,63,K6552,2,60,173,3.4,7.5,60,4,,75,1994-03-16,1994-04-19,1,,94,06,2.0
94SH00291, 92636379,92,63,K6379,2,61,183,3.7,8.2,58,5,,75,1994-03-16,1994-05-16,1,,94,06,2.0
94SH00292, 90634718,90,63,K4718,2,60,177,3.7,8.2,58,5,,75,1994-03-16,1994-04-29,2,,94,06,4.0
94SH00293, 91101774,91,10,S1774,2,10,0,2.5,5.5,64,2,,75,1994-03-16,,,,94,07,3.0
94SH00294, 91635203,91,63,K5203,2,60,186,4.4,9.7,56,6,,75,1994-03-16,1994-04-25,1,,94,06,3.0
94SH00295, 90634857,90,63,K4857,2,60,153,4.5,9.9,58,5,,75,1994-03-16,1994-05-03,X,,94,06,4.0
94SH00296, 89199583,89,19,S9583,2,11,188,3.8,8.4,64,2,,75,1994-03-16,1994-04-19,2,,94,07,5.0
94SH00297, 91101643,91,10,S1643,2,11,151,3.3,7.3,62,3,,75,1994-03-16,1994-04-29,2,,94,07,3.0
94SH00298, 92636173,92,63,K6173,2,62,160,2.9,6.4,60,4,,75,1994-03-16,1994-04-19,1,,94,06,2.0
94SH00299, 89199759,89,19,S9759,2,12,139,3.6,7.9,60,4,,75,1994-03-16,1994-04-25,1,,94,07,5.0
94SH00300, 92102695,92,10,S2695,2,11,172,2.7,6.0,64,2,,75,1994-03-16,1994-04-19,2,,94,07,2.0
94SH00301, 88199429,88,19,S9429,2,10,198,3.5,7.7,64,2,,75,1994-03-16,1994-05-10,5,,94,07,6.0
94SH00302, 92636603,92,63,K6603,2,61,166,3.3,7.3,60,4,,75,1994-03-16,1994-04-19,2,,94,06,2.0
94SH00303, 89199739,89,19,S9739,2,10,193,3.3,7.3,64,2,,75,1994-03-16,1994-04-25,1,,94,07,5.0
94SH00304, 92636368,92,63,K6368,2,61,168,4.0,8.8,60,4,,75,1994-03-16,1994-04-19,1,,94,06,2.0
94SH00305, 88198925,88,19,S8925,2,11,175,2.5,5.5,64,2,,75,1994-03-16,1994-04-19,1,,94,07,6.0
94SH00306, 90100738,90,10,S0738,2,11,149,3.7,8.2,64,2,,75,1994-03-16,1994-04-19,2,,94,41,4.0
94SH00307, 91101571,91,10,S1571,2,11,155,4.0,8.8,62,3,,75,1994-03-16,1994-04-19,1,,94,42,3.0
94SH00308, 90634799,90,63,K4799,2,60,195,4.9,10.8,56,6,,75,1994-03-16,1994-04-19,1,,94,06,4.0
94SH00309, 92636258,92,63,K6258,2,68,164,3.7,8.2,56,6,,75,1994-03-16,1994-04-19,1,,94,06,2.0
94SH00310, 91101802,91,10,S1802,2,12,168,4.7,10.4,54,7,,75,1994-03-16,1994-04-25,1,,94,07,3.0
94SH00311, 92102532,92,10,S2532,2,12,172,3.1,6.8,62,3,,75,1994-03-16,1994-04-19,1,,94,07,2.0
94SH00312, 89100159,89,10,S0159,2,13,198,5.1,11.2,60,4,,75,1994-03-16,1994-05-04,1,,94,07,5.0
94SH00313, 92636210,92,63,K6210,2,61,178,3.0,6.6,58,5,,75,1994-03-16,1994-04-29,2,,94,06,2.0
94SH00314, 92102506,92,10,S2506,2,12,162,4.1,9.0,60,4,,75,1994-03-16,1994-04-19,1,,94,07,2.0
94SH00315, 91101611,91,10,S1611,2,11,138,3.7,8.2,64,2,,75,1994-03-16,1994-04-25,1,,94,07,3.0
94SH00316, 92636340,92,63,K6340,2,61,190,4.0,8.8,56,6,,75,1994-03-16,1994-04-29,2,,94,06,2.0
94SH00317, 91101919,91,10,S1919,2,13,155,4.9,10.8,64,2,,75,1994-03-16,1994-04-29,2,,94,07,3.0
94SH00318, 91101500,91,10,S1500,2,11,145,3.2,7.1,62,3,,75,1994-03-16,1994-05-09,2,,94,42,3.0
94SH00319, 87198021,87,19,S8021,2,12,175,3.8,8.4,62,3,,75,1994-03-16,1994-04-25,1,,94,07,7.0
94SH00320, 92103045,92,10,S3045,2,13,143,3.3,7.3,64,2,,75,1994-03-16,1994-04-25,1,,94,07,2.0
94SH00321, 92635928,92,63,K5928,2,62,193,4.3,9.5,58,5,,75,1994-03-16,1994-04-29,2,,94,06,2.0
94SH00322, 91635523,91,63,K5523,2,60,217,4.7,10.4,54,7,,75,1994-03-16,1994-04-25,1,,94,06,3.0
94SH00323, 88199424,88,19,S9424,2,11,185,3.7,8.2,60,4,,75,1994-03-16,1994-04-29,2,,94,07,6.0
94SH00324, 87632846,87,63,K2846,2,62,160,4.1,9.0,60,4,,75,1994-03-16,1994-05-03,X,,94,06,7.0
94SH00325, 89199944,89,19,S9944,2,10,180,4.0,8.8,62,3,,75,1994-03-16,1994-04-19,2,,94,07,5.0
94SH00326, 92102913,92,10,S2913,2,10,135,2.7,6.0,62,3,,75,1994-03-16,1994-04-25,1,,94,07,2.0
94SH00327, 90100802,90,10,S0802,2,10,158,3.8,8.4,62,3,,75,1994-03-16,1994-04-25,1,,94,07,4.0
94SH00328, 89199737,89,19,S9737,2,10,188,3.1,6.8,64,2,,75,1994-03-16,1994-04-29,2,,94,07,5.0
94SH00329, 92636277,92,63,K6277,2,61,159,3.8,8.4,54,7,,75,1994-03-16,1994-04-19,1,,94,06,2.0
94SH00330, 92103088,92,10,S3088,2,11,140,3.0,6.6,64,2,,75,1994-03-16,1994-04-29,2,,94,07,2.0
94SH00331, 91101884,91,10,S1884,2,12,184,3.2,7.1,64,2,,75,1994-03-16,1994-04-19,1,,94,07,3.0
94SH00332, 91101309,91,10,S1309,2,11,142,3.1,6.8,64,2,,75,1994-03-16,1994-04-29,2,,94,07,3.0
94SH00333, 92102544,92,10,S2544,2,10,141,3.9,8.6,60,4,,75,1994-03-16,1994-05-16,1,,94,41,2.0
94SH00334, 90100854,90,10,S0854,2,11,164,3.9,8.6,64,2,,75,1994-03-16,1994-04-29,2,,94,07,4.0
94SH00335, 92636394,92,63,K6394,2,62,192,3.5,7.7,58,5,,75,1994-03-16,1994-04-19,2,,94,06,2.0
94SH00336, 90100674,90,10,S0674,2,10,190,4.0,8.8,58,5,,75,1994-03-16,1994-04-19,1,,94,07,4.0
94SH00337, 89634043,89,63,K4043,2,61,208,3.3,7.3,60,4,,75,1994-03-16,1994-04-19,1,,94,06,5.0
94SH00338, 91635201,91,63,K5201,2,68,210,4.1,9.0,54,7,,75,1994-03-16,1994-04-19,1,,94,06,3.0
94SH00339, 89633855,89,63,K3855,2,60,0,4.3,9.5,58,5,,75,1994-03-16,,,,94,06,5.0
94SH00340, 92102922,92,10,S2922,2,11,173,3.4,7.5,62,3,,75,1994-03-16,1994-04-29,2,,94,07,2.0
94SH00341, 87198037,87,19,S8037,2,12,181,3.0,6.6,64,2,,75,1994-03-16,1994-04-19,1,,94,07,7.0
94SH00342, 92102590,92,10,S2590,2,12,164,2.7,6.0,62,3,,75,1994-03-16,1994-04-19,2,,94,07,2.0
94SH00343, 92102889,92,10,S2889,2,13,130,3.3,7.3,60,4,,75,1994-03-16,1994-04-19,2,,94,42,2.0
94SH00344, 92636354,92,63,K6354,2,61,192,4.5,9.9,56,6,,75,1994-03-16,1994-04-19,1,,94,06,2.0
94SH00345, 92103186,92,10,S3186,2,10,166,3.1,6.8,64,2,,75,1994-03-16,1994-04-19,2,,94,07,2.0
94SH00346, 91635665,91,63,K5665,2,68,222,4.2,9.3,56,6,CUT FLANK,75,1994-03-16,1994-04-19,1,,94,06,3.0
94SH00347, 92103104,92,10,S3104,2,12,163,3.0,6.6,64,2,,75,1994-03-16,1994-04-19,1,,94,07,2.0
94SH00348, 92636248,92,63,K6248,2,68,181,3.3,7.3,60,4,,75,1994-03-16,1994-04-29,2,,94,06,2.0
94SH00349, 90100439,90,10,S0439,2,10,163,3.5,7.7,60,4,,75,1994-03-16,1994-04-25,1,,94,07,4.0
94SH00350, 90634591,90,63,K4591,2,61,231,4.1,9.0,64,2,,75,1994-03-16,1994-04-29,2,,94,06,4.0
94SH00351, 92102689,92,10,S2689,2,12,116,4.6,10.1,58,5,,75,1994-03-16,1994-04-25,1,,94,41,2.0
94SH00352, 91101830,91,10,S1830,2,13,164,3.5,7.7,58,5,,75,1994-03-16,1994-04-19,1,,94,42,3.0
94SH00353, 91635798,91,63,K5798,2,60,190,4.0,8.8,54,7,,75,1994-03-16,1994-04-19,1,,94,06,3.0
94SH00354, 91101846,91,10,S1846,2,12,170,4.3,9.5,62,3,,75,1994-03-16,1994-05-04,1,,94,07,3.0
94SH00355, 89199570,89,19,S9570,2,12,174,4.0,8.8,60,4,,75,1994-03-16,1994-04-19,1,,94,07,5.0
94SH00356, 92636364,92,63,K6364,2,62,173,3.5,7.7,60,4,,75,1994-03-16,1994-04-29,2,,94,06,2.0
94SH00357, 90100959,90,10,S0959,2,12,168,3.3,7.3,62,3,,75,1994-03-16,1994-04-29,2,,94,07,4.0
94SH00358, 92636018,92,63,K6018,2,61,163,4.0,8.8,62,3,,75,1994-03-16,1994-04-19,2,,94,06,2.0
94SH00359, 88198760,88,19,S8760,2,11,0,4.0,8.8,60,4,,75,1994-03-16,,,,94,07,6.0
94SH00360, 90634599,90,63,K4599,2,62,228,4.8,10.6,56,6,,75,1994-03-16,1994-05-09,2,,94,06,4.0
94SH00361, 91101409,91,10,S1409,2,13,169,2.5,5.5,64,2,,75,1994-03-16,1994-04-25,1,,94,07,3.0
94SH00362, 90634673,90,63,K4673,2,62,227,4.4,9.7,54,7,,75,1994-03-16,1994-04-19,1,,94,06,4.0
94SH00363, 91635643,91,63,K5643,2,61,194,4.0,8.8,58,5,,75,1994-03-16,1994-05-25,1,,94,06,3.0
94SH00364, 90101034,90,10,S1034,2,13,131,3.5,7.7,64,2,,75,1994-03-16,1994-04-19,2,,94,41,4.0
94SH00365, 90100570,90,10,S0570,2,13,136,5.0,11.0,62,3,,75,1994-03-16,1994-04-25,1,,94,41,4.0
94SH00366, 92103275,92,10,S3275,2,11,159,3.7,8.2,64,2,,75,1994-03-16,1994-04-25,1,,94,07,2.0
94SH00367, 90100878,90,10,S0878,2,12,174,3.7,8.2,64,2,,75,1994-03-16,1994-04-19,2,,94,07,4.0
94SH00368, 88199260,88,19,S9260,2,13,191,3.5,7.7,64,2,,75,1994-03-16,1994-04-19,1,,94,07,6.0
94SH00369, 90634988,90,63,K4988,2,60,218,4.2,9.3,62,3,,75,1994-03-16,1994-04-19,2,,94,06,4.0
94SH00370, 91101424,91,10,S1424,2,11,174,4.0,8.8,64,2,,75,1994-03-16,1994-04-19,2,,94,07,3.0
94SH00371, 90100880,90,10,S0880,2,12,164,3.7,8.2,62,3,,75,1994-03-16,1994-04-29,2,,94,07,4.0
94SH00372, 91635369,91,63,K5369,2,62,215,3.8,8.4,54,7,,75,1994-03-16,1994-05-09,2,,94,06,3.0
94SH00373, 88198659,88,19,S8659,2,12,211,3.2,7.1,62,3,,75,1994-03-16,1994-04-29,2,,94,07,6.0
94SH00374, 90100527,90,10,S0527,2,11,142,4.0,8.8,62,3,,75,1994-03-16,1994-04-29,2,,94,41,4.0
94SH00375, 91635609,91,63,K5609,2,60,205,4.3,9.5,60,4,,75,1994-03-16,1994-04-19,2,,94,06,3.0
94SH00376, 91101652,91,10,S1652,2,12,156,3.5,7.7,64,2,,75,1994-03-16,1994-04-25,1,,94,07,3.0
94SH00377, 92636378,92,63,K6378,2,60,161,3.1,6.8,60,4,,75,1994-03-16,1994-04-19,1,,94,06,2.0
94SH00378, 90634624,90,63,K4624,2,60,211,3.9,8.6,60,4,,75,1994-03-16,1994-05-03,3,,94,06,4.0
94SH00379, 90100930,90,10,S0930,2,11,217,3.7,8.2,62,3,,75,1994-03-16,1994-05-10,5,,94,07,4.0
94SH00380, 92636446,92,63,K6446,2,60,157,4.1,9.0,56,6,,75,1994-03-16,1994-04-19,2,,94,06,2.0
94SH00381, 91635516,91,63,K5516,2,68,136,4.5,9.9,60,4,,75,1994-03-16,1994-05-10,3,,94,06,3.0
94SH00382, 89634319,89,63,K4319,2,68,212,4.4,9.7,54,7,,75,1994-03-16,1994-04-19,2,,94,06,5.0
94SH00383, 92636264,92,63,K6264,2,60,211,4.0,8.8,60,4,,75,1994-03-16,1994-05-04,1,,94,06,2.0
94SH00384, 92102914,92,10,S2914,2,12,166,3.3,7.3,60,4,,75,1994-03-16,1994-04-25,1,,94,07,2.0
94SH00385, 92103285,92,10,S3285,2,11,170,4.5,9.9,60,4,,75,1994-03-16,1994-04-29,2,,94,42,2.0
94SH00386, 90634573,90,63,K4573,2,61,199,4.4,9.7,56,6,,75,1994-03-16,1994-04-19,1,,94,06,4.0
94SH00387, 91635354,91,63,K5354,2,61,189,4.0,8.8,58,5,,75,1994-03-16,1994-04-29,2,,94,06,3.0
94SH00388, 92635896,92,63,K5896,2,61,183,3.1,6.8,64,2,,75,1994-03-16,1994-04-19,1,,94,06,2.0
94SH00389, 90634603,90,63,K4603,2,61,220,4.9,10.8,58,5,,75,1994-03-16,1994-04-19,2,,94,06,4.0
94SH00390, 90634667,90,63,K4667,2,60,219,4.3,9.5,58,5,,75,1994-03-16,1994-04-19,2,,94,06,4.0
94SH00391, 90100835,90,10,S0835,2,12,171,3.1,6.8,62,3,,75,1994-03-16,1994-04-19,1,,94,07,4.0
94SH00392, 91101441,91,10,S1441,2,11,153,3.9,8.6,62,3,,75,1994-03-16,1994-04-19,1,,94,42,3.0
94SH00393, 91101735,91,10,S1735,2,12,176,4.7,10.4,56,6,,75,1994-03-16,1994-04-19,2,,94,42,3.0
94SH00394, 91101986,91,10,S1986,2,13,174,3.9,8.6,60,4,,75,1994-03-16,1994-04-19,1,,94,07,3.0
94SH00395, 90100875,90,10,S0875,2,13,173,3.3,7.3,64,2,,75,1994-03-16,1994-04-19,2,,94,07,4.0
94SH00396, 91635422,91,63,K5422,2,60,209,3.9,8.6,58,5,,75,1994-03-16,1994-04-19,2,,94,06,3.0
94SH00397, 90634522,90,63,K4522,2,62,189,3.1,6.8,58,5,,75,1994-03-16,1994-04-29,2,,94,06,4.0
94SH00398, 92636191,92,63,K6191,2,62,158,3.3,7.3,58,5,,75,1994-03-16,1994-04-19,1,,94,06,2.0
94SH00399, 91101621,91,10,S1621,2,11,200,4.0,8.8,62,3,,75,1994-03-16,1994-04-19,2,,94,07,3.0
94SH00400, 90634605,90,63,K4605,2,60,221,4.5,9.9,58,5,,75,1994-03-16,1994-04-19,1,,94,06,4.0
94SH00401, 91101334,91,10,S1334,2,10,169,2.9,6.4,64,2,,75,1994-03-16,1994-04-19,1,,94,07,3.0
94SH00402, 88633391,88,63,K3391,2,61,190,4.2,9.3,58,5,,75,1994-03-16,1994-04-19,1,,94,06,6.0
94SH00403, 90634666,90,63,K4666,2,68,218,4.5,9.9,58,5,,75,1994-03-16,1994-04-29,2,,94,06,4.0
94SH00404, 92635884,92,63,K5884,2,62,179,3.8,8.4,60,4,,75,1994-03-16,1994-04-25,1,,94,06,2.0
94SH00405, 90100811,90,10,S0811,2,12,177,4.0,8.8,62,3,,75,1994-03-16,1994-04-19,1,,94,07,4.0
94SH00406, 91635268,91,63,K5268,2,62,203,4.7,10.4,60,4,,75,1994-03-16,1994-04-25,1,,94,06,3.0
94SH00407, 92636135,92,63,K6135,2,62,165,4.2,9.3,58,5,,75,1994-03-16,1994-04-25,1,,94,06,2.0
94SH00408, 90100805,90,10,S0805,2,10,136,4.3,9.5,62,3,,75,1994-03-16,1994-05-10,5,,94,41,4.0
94SH00409, 91635211,91,63,K5211,2,60,251,4.8,10.6,54,7,,75,1994-03-16,1994-04-19,2,,94,06,3.0
94SH00410, 92636402,92,63,K6402,2,60,159,3.9,8.6,60,4,,75,1994-03-16,1994-04-25,1,,94,06,2.0
94SH00411, 92636435,92,63,K6435,2,61,165,3.3,7.3,62,3,,75,1994-03-16,1994-04-25,1,,94,06,2.0
94SH00412, 92636256,92,63,K6256,2,62,150,4.3,9.5,58,5,,75,1994-03-16,1994-04-19,1,,94,06,2.0
94SH00413, 92636211,92,63,K6211,2,60,203,4.5,9.9,56,6,,75,1994-03-16,1994-04-25,1,,94,06,2.0
94SH00414, 92635921,92,63,K5921,2,62,186,3.9,8.6,58,5,,75,1994-03-16,1994-04-19,1,,94,06,2.0
94SH00415, 92636177,92,63,K6177,2,61,204,4.6,10.1,56,6,,75,1994-03-16,1994-04-29,2,,94,06,2.0
94SH00416, 92636239,92,63,K6239,2,62,170,3.7,8.2,58,5,,75,1994-03-16,1994-04-19,1,,94,06,2.0
94SH00417, 91635738,91,63,K5738,2,61,225,5.4,11.9,54,7,,75,1994-03-16,1994-04-29,2,,94,06,3.0
94SH00418, 89199576,89,19,S9576,2,12,188,4.3,9.5,62,3,,75,1994-03-16,1994-05-04,1,,94,07,5.0
94SH00419, 92103040,92,10,S3040,2,12,177,4.1,9.0,62,3,,75,1994-03-16,1994-05-31,2,,94,07,2.0
94SH00420, 92635926,92,63,K5926,2,60,174,2.7,6.0,64,2,,75,1994-03-16,1994-04-19,1,,94,06,2.0
94SH00421, 90634450,90,63,K4450,2,61,171,4.7,10.4,58,5,,75,1994-03-16,1994-05-04,1,,94,06,4.0
94SH00422, 92636038,92,63,K6038,2,60,169,3.5,7.7,58,5,,75,1994-03-16,1994-04-29,2,,94,06,2.0
