UID,ID9,ETAG,BRD,SEX,LINE,RGRP,GRP,STM,YR,YLD,BAND,DAYSH,DATE,TIME,GRADE,FLGR1,GRFL,SPWT,LOT,MSG,PD,RMK,TABL,L,YEAR,AGE
92SH00772, 91635734,K5734,63,2,68,,,06,91,,5,134,0513,1535,56,6,11.6,125,,,1,,B,,92,1.0
92SH00773, 91635735,K5735,63,2,68,,,06,91,,5,134,0513,1415,58,5,9.8,129,,,1,,B,,92,1.0
92SH00774, 91635738,K5738,63,2,68,,,06,91,,2,134,0513,0906,54,7,16.2,174,,,1,,A,,92,1.0
92SH00775, 91635741,K5741,63,2,68,7,,06,91,,5,134,0513,1437,58,5,10.3,125,32C,Grn 2,1,,A,,92,1.0
92SH00776, 91635742,K5742,63,1,68,,,06,91,,Y,135,0514,1325,58,5,12.7,134,,,1,,A,76,92,1.0
92SH00777, 91635743,K5743,63,2,68,,,06,91,,5,134,0513,1503,56,6,12.0,151,,,1,,A,,92,1.0
92SH00778, 91635745,K5745,63,2,68,7,,06,91,,5,134,0513,1504,54,7,11.7,111,31D,Grn 1,1,,A,,92,1.0
92SH00779, 91635746,K5746,63,2,68,7,,06,91,,3,134,0513,1345,50,8,11.4,123,31D,Grn 1,1,,A,,92,1.0
92SH00780, 91635748,K5748,63,1,68,,,06,91,,Y,135,0514,1341,60,4,15.7,134,,,1,,B,87,92,1.0
92SH00781, 91635749,K5749,63,1,68,,,06,91,,Y,135,0514,1324,56,6,14.5,159,,,1,,A,108,92,1.0
92SH00782, 91635753,K5753,63,2,68,7,,06,91,,5,134,0513,1447,54,7,10.4,133,31B,Red 1,1,,A,,92,1.0
92SH00783, 91635756,K5756,63,2,68,7,,06,91,,5,134,0513,1423,58,5,11.2,130,29A,Red 3,1,,B,,92,1.0
92SH00784, 91635757,K5757,63,2,68,,,06,91,,5,134,0513,1423,56,6,12.0,123,,,1,,A,,92,1.0
92SH00785, 91635766,K5766,63,2,68,7,,06,91,,5,134,0513,1418,56,6,11.4,122,35C,Grn 5,1,,B,,92,1.0
92SH00786, 91635770,K5770,63,1,68,,,06,91,,Y,135,0514,1338,56,6,14.4,137,,,1,,B,75,92,1.0
92SH00787, 91635771,K5771,63,2,68,,,06,91,,5,134,0513,1543,56,6,13.2,134,,,1,,B,,92,1.0
92SH00788, 91635781,K5781,63,2,68,7,,06,91,,5,134,0513,1419,56,6,10.9,111,34A,Red 4,1,,B,,92,1.0
92SH00789, 91635786,K5786,63,2,68,7,K,06,91,,5,134,0513,1508,58,5,8.5,108,31B,Red 1,1,,B,,92,1.0
92SH00790, 91635788,K5788,63,2,68,7,,06,91,,3,134,0513,1347,58,5,11.8,134,35C,Grn 5,1,,B,,92,1.0
92SH00791, 91635797,K5797,63,2,68,,,06,91,,2,133,0512,1426,60,4,10.9,134,,,1,,A,,92,1.0
92SH00792, 91635798,K5798,63,2,68,7,,06,91,,3,134,0513,1356,56,6,12.2,149,35A,Red 5,1,,A,,92,1.0
92SH00793, 91635799,K5799,63,2,68,7,,06,91,,5,134,0513,1538,56,6,15.7,136,34D,Grn 4,1,,A,,92,1.0
92SH00794, 91635800,K5800,63,2,68,7,,06,91,,5,134,0513,1426,56,6,9.6,135,31D,Grn 1,1,,A,,92,1.0
92SH00795, 91635802,K5802,63,2,68,7,,06,91,,5,134,0513,1535,50,8,11.1,130,35C,Grn 5,1,,A,,92,1.0
92SH00796, 91635805,K5805,63,2,68,7,,06,91,,5,134,0513,1440,56,6,8.3,123,30B,Grn 0,1,,B,,92,1.0
92SH00797, 91635813,K5813,63,2,68,,,06,91,,1,133,0512,1320,58,5,9.3,139,,,1,,A,,92,1.0
92SH00798, 91635814,K5814,63,1,68,,,06,91,,Y,135,0514,1423,56,6,15.5,152,,,1,,A,81,92,1.0
92SH00799, 91635816,K5816,63,2,68,,,06,91,,5,134,0513,1437,56,6,13.2,126,,,1,,A,,92,1.0
92SH00800, 86030131,L0131,03,2,72,6,,30,86,,5,134,0513,1039,60,4,9.0,155,,FL92m,1,,B,,92,5.5
92SH00801, 86030205,L0205,03,2,72,6,,30,86,,5,134,0513,1113,54,7,9.5,184,,FL92m,1,,A,,92,5.5
92SH00802, 86030275,L0275,03,2,73,6,,30,86,,5,133,0512,1703,56,6,8.7,148,,JnsFL,1,,A,,92,5.5
92SH00803, 86030279,L0279,03,2,73,6,,30,86,,5,133,0512,1651,54,7,8.9,185,,JnsFL,1,,B,,92,5.5
92SH00804, 86030285,L0285,03,2,73,6,,30,86,,5,133,0512,1640,58,5,7.8,171,,JnsFL,1,,B,,92,5.5
92SH00805, 86030319,L0319,03,2,00,,B,30,86,,2,135,0514,1717,58,5,8.7,165,,,1,SW.BAG,X,,92,5.5
92SH00806, 86030321,L0321,03,2,72,6,X,30,86,,5,133,0512,1610,56,6,6.6,186,FLX,JnsFL,3,MASTITIS 9/91,B,,92,5.5
92SH00807, 86030432,L0432,03,2,72,6,,30,86,,5,134,0513,1109,60,4,10.0,169,,FL92m,1,,A,,92,5.5
92SH00808, 86030441,L0441,03,2,81,,,30,86,,2,134,0513,0843,58,5,8.9,155,,,1,THICK.CAKED?,A,,92,5.5
92SH00809, 86030482,L0482,03,2,73,6,,30,86,,5,133,0512,1635,60,4,8.8,165,,JnsFL,1,,A,,92,5.5
92SH00810, 87030503,L0503,03,2,81,,,30,87,,D,132,0511,0828,54,7,10.0,224,,,1,,B,,92,5.0
92SH00811, 87030509,L0509,03,2,84,,,30,87,,5,135,0514,0839,58,5,8.6,184,,,1,,A,,92,5.0
92SH00812, 87030512,L0512,03,2,81,,,30,87,,D,132,0511,0832,60,4,8.8,227,,,1,SM.BAG,B,,92,5.0
92SH00813, 87030513,L0513,03,2,81,,,30,87,,1,132,0511,1152,56,6,8.8,165,,,1,,A,,92,5.0
92SH00814, 87030517,L0517,03,2,82,,,30,87,,2,132,0511,1653,54,7,8.2,144,,,1,,B,,92,5.0
92SH00815, 87030526,L0526,03,2,80,,,30,87,,2,132,0511,1741,56,6,7.0,173,,,1,"LAME,RF",B,,92,5.0
92SH00816, 87030538,L0538,03,2,80,,,30,87,,2,134,0513,0903,58,5,7.6,169,,,1,DYSTOCIA,B,,92,5.0
92SH00817, 87030541,L0541,03,2,81,,,30,87,,2,134,0513,0926,58,5,10.5,159,,,1,,A,,92,5.0
92SH00818, 87030546,L0546,03,2,82,,,30,87,,2,133,0512,1428,56,6,8.6,172,,,1,,A,,92,5.0
92SH00819, 87030548,L0548,03,2,80,,,30,87,,1,132,0511,1356,58,5,5.8,144,,,1,WEAKEWE,B,,92,5.0
92SH00820, 87030687,L0687,03,2,82,,,30,87,,2,132,0511,1658,62,3,7.3,149,,,1,,B,,92,5.0
92SH00821, 87030723,L0723,03,2,82,,,30,87,,2,132,0511,1736,56,6,7.5,114,,,1,BRITCHY,A,,92,5.0
92SH00822, 87030765,L0765,03,4,70,2,V,30,87,,M,135,0514,0955,56,6,14.3,224,VAS,,1,"VAS,LAME,RF",B,,92,5.0
92SH00823, 87030770,L0770,03,2,84,,,30,87,,5,135,0514,0840,56,6,8.5,177,,,1,,A,,92,5.0
92SH00824, 87030771,L0771,03,2,82,,,30,87,,2,132,0511,1716,56,6,9.9,141,,,1,,B,,92,5.0
92SH00825, 87030789,L0789,03,2,82,,,30,87,,1,133,0512,1321,56,6,7.3,168,,,1,,A,,92,5.0
92SH00826, 87030833,L0833,03,2,80,,,30,87,,2,133,0512,1452,54,7,8.8,193,,,1,,A,,92,5.0
92SH00827, 87030850,L0850,03,2,82,,,30,87,,2,133,0512,1426,56,6,6.4,170,,,1,,A,,92,5.0
92SH00828, 87030859,L0859,03,2,82,,,30,87,,1,133,0512,1155,56,6,7.8,129,,,1,,B,,92,5.0
92SH00829, 87030861,L0861,03,2,81,,,30,87,,D,132,0511,0831,56,6,7.9,194,,,1,RUFFSHEAR,A,,92,5.0
92SH00830, 87030877,L0877,03,2,82,,,30,87,,2,133,0512,1454,54,7,8.3,164,,,1,FIBERY?,B,,92,5.0
92SH00831, 87030891,L0891,03,2,84,,,30,87,,5,135,0514,0819,58,5,4.6,167,,,1,,A,,92,5.0
92SH00832, 87030894,L0894,03,2,80,,,30,87,,2,133,0512,1454,56,6,10.0,190,,,1,,B,,92,5.0
92SH00833, 87030906,L0906,03,2,80,,,30,87,,1,132,0511,1128,60,4,5.0,180,,,1,,A,,92,5.0
92SH00834, 87030926,L0926,03,2,81,,,30,87,,2,133,0512,1502,54,7,8.9,158,,,1,LAME EWE,A,,92,5.0
92SH00835, 87030967,L0967,03,2,80,,,30,87,,2,133,0512,1451,58,5,8.0,158,,,1,,B,,92,5.0
92SH00836, 87030969,L0969,03,2,81,,,30,87,,2,134,0513,0833,58,5,7.6,193,,,1,,B,,92,5.0
92SH00837, 87031006,L1006,03,2,81,,,30,87,,2,133,0512,1451,56,6,7.8,141,,,1,LAME,A,,92,5.0
92SH00838, 87031069,L1069,03,2,82,,,30,87,,1,133,0512,1343,54,7,3.8,157,,,1,BELLYWOOL.X,B,,92,4.5
92SH00839, 87031085,L1085,03,2,73,2,X,30,87,,T,72,0312,1531,60,4,6.7,156,OVX,,3,OVX.EWE,A,,92,4.5
92SH00840, 87031087,L1087,03,2,73,6,,30,87,,5,133,0512,1649,58,5,7.0,146,,JnsFL,1,,A,,92,4.5
92SH00841, 87031092,L1092,03,2,82,,,30,87,,1,133,0512,1346,50,8,10.7,144,,,1,AB.JAW.COARSE,B,,92,4.5
92SH00842, 87031118,L1118,03,2,80,,,30,87,,2,132,0511,1739,58,5,8.9,173,,,1,,B,,92,4.5
92SH00843, 87031123,L1123,03,2,73,6,,30,87,,5,133,0512,1703,56,6,10.5,204,,JnsFL,1,,A,,92,4.5
92SH00844, 87031124,L1124,03,2,84,,,30,87,,X,134,0513,1129,56,6,5.8,134,,,1,X.SHORTSTAPLE,A,,92,4.5
92SH00845, 87031137,L1137,03,2,73,6,,30,87,,5,133,0512,1608,60,4,8.4,166,,JnsFL,1,,A,,92,4.5
92SH00846, 87031151,L1151,03,2,73,6,,30,87,,5,133,0512,1629,56,6,8.8,160,,JnsFL,1,,B,,92,4.5
92SH00847, 87031156,L1156,03,2,73,2,X,30,87,,T,72,0312,1532,64,2,7.1,156,OVX,,3,OVX.EWE,A,,92,4.5
92SH00848, 87031160,L1160,03,2,80,,,30,87,,1,133,0512,1344,56,6,6.2,122,,,1,,A,,92,4.5
92SH00849, 87031161,L1161,03,2,73,6,,30,87,,5,133,0512,1703,56,6,8.5,181,,JnsFL,1,,B,,92,4.5
92SH00850, 87031175,L1175,03,2,80,,,30,87,,2,133,0512,1438,56,6,6.2,179,,,1,CHRON.LAME.RF,B,,92,4.5
92SH00851, 87031196,L1196,03,2,73,6,,30,87,,5,133,0512,1619,56,6,9.4,186,,JnsFL,1,,B,,92,4.5
92SH00852, 87031201,L1201,03,2,73,6,,30,87,,5,133,0512,1636,56,6,13.6,141,,JnsFL,1,,A,,92,4.5
92SH00853, 87031204,L1204,03,2,73,2,X,30,87,,T,72,0312,1539,58,5,7.8,156,OVX,,3,OVX.EWE,A,,92,4.5
92SH00854, 87031212,L1212,03,2,73,6,,30,87,,5,133,0512,1649,54,7,8.7,169,,JnsFL,1,,B,,92,4.5
92SH00855, 87031216,L1216,03,2,73,2,X,30,87,,T,72,0312,1538,60,4,5.0,156,OVX,,3,"X,CRIPPLE",A,,92,4.5
92SH00856, 87031228,L1228,03,2,73,6,,30,87,,5,133,0512,1615,60,4,7.3,164,,JnsFL,1,BLOODYMILK,A,,92,4.5
92SH00857, 87031232,L1232,03,2,73,2,X,30,87,,T,72,0312,1529,54,7,6.6,166,OVX,,3,OVX.EWE,A,,92,4.5
92SH00858, 87031254,L1254,03,2,81,,,30,87,,2,134,0513,0859,58,5,7.7,182,,,1,,B,,92,4.5
92SH00859, 87031271,L1271,03,2,73,6,,30,87,,5,133,0512,1702,56,6,8.1,140,,JnsFL,1,,A,,92,4.5
92SH00860, 87031272,L1272,03,2,73,6,,30,87,,5,133,0512,1607,54,7,9.3,183,,JnsFL,1,,B,,92,4.5
92SH00861, 87031275,L1275,03,2,81,,,30,87,,5,134,0513,1123,58,5,8.6,159,,,1,,B,,92,4.5
92SH00862, 87031291,L1291,03,2,72,6,,30,87,,5,134,0513,1147,56,6,9.0,158,,FL92m,1,,A,,92,4.5
92SH00863, 87031294,L1294,03,2,73,6,X,30,87,,X,133,0512,1643,56,6,10.5,115,XXX,JnsFL,3,SPOILED+LAMEX,A,,92,4.5
92SH00864, 87031300,L1300,03,2,82,,,30,87,,2,132,0511,1717,58,5,5.1,160,,,1,,B,,92,4.5
92SH00865, 87031301,L1301,03,2,73,6,,30,87,,5,133,0512,1615,56,6,7.2,155,,JnsFL,1,,A,,92,4.5
92SH00866, 87031304,L1304,03,2,72,6,,30,87,,5,134,0513,1644,58,5,8.9,164,,FL92m,1,,A,,92,4.5
92SH00867, 87031331,L1331,03,2,72,6,,30,87,,5,134,0513,1111,54,7,9.8,183,,FL92m,1,,B,,92,4.5
92SH00868, 87031355,L1355,03,2,72,6,,30,87,,5,134,0513,1042,56,6,8.4,166,,FL92m,1,,B,,92,4.5
92SH00869, 87031380,L1380,03,2,73,6,,30,87,,5,133,0512,1633,60,4,7.6,159,,JnsFL,1,,A,,92,4.5
92SH00870, 87031383,L1383,03,2,73,6,,30,87,,5,133,0512,1651,58,5,8.6,190,,JnsFL,1,RR.LEG CUT,A,,92,4.5
92SH00871, 87031388,L1388,03,2,73,6,X,30,87,,5,133,0512,1653,56,6,11.4,194,FLX,JnsFL,3,L.SPOILED,B,,92,4.5
92SH00872, 87031392,L1392,03,2,72,6,,30,87,,5,134,0513,1038,60,4,10.3,170,,FL92m,1,,A,,92,4.5
92SH00873, 87031403,L1403,03,2,73,2,X,30,87,,T,72,0312,1508,60,4,5.2,136,OVX,,3,OVX.EWE,A,,92,4.5
92SH00874, 87031404,L1404,03,2,84,,,30,87,,5,135,0514,0843,60,4,7.4,172,,,1,,B,,92,4.5
92SH00875, 87031411,L1411,03,2,73,6,,30,87,,5,133,0512,1613,60,4,8.3,150,,JnsFL,1,,B,,92,4.5
92SH00876, 87031417,L1417,03,2,73,2,X,30,87,,T,72,0312,1519,58,5,5.6,146,OVX,,3,OVX.EWE,A,,92,4.5
92SH00877, 87031428,L1428,03,2,73,6,X,30,87,,5,133,0512,1652,56,6,10.2,169,FLX,JnsFL,3,R.SPOILED,B,,92,4.5
92SH00878, 87031449,L1449,03,2,73,6,,30,87,,5,133,0512,1631,60,4,6.1,180,,JnsFL,1,,A,,92,4.5
92SH00879, 87031454,L1454,03,3,00,1,W,30,87,,W,135,0514,1719,56,6,8.2,168,BLK,,1,BLK WETHER,X,,92,4.5
92SH00880, 87031455,L1455,03,2,72,6,,30,87,,5,134,0513,1646,54,7,9.5,168,,FL92m,1,,B,,92,4.5
92SH00881, 87031467,L1467,03,2,72,6,,30,87,,5,134,0513,1148,56,6,7.9,152,,FL92m,1,,A,,92,4.5
92SH00882, 87031475,L1475,03,2,73,6,,30,87,,5,133,0512,1621,54,7,11.8,187,,JnsFL,1,BRITCHY,B,,92,4.5
92SH00883, 87031497,L1497,03,2,81,,,30,87,,2,134,0513,0840,56,6,7.7,162,,,1,ULCER.R.EYE.X,A,,92,4.5
92SH00884, 87031498,L1498,03,2,82,,,30,87,,D,132,0511,0833,62,3,10.5,196,,,1,BRITCHY,B,,92,4.5
92SH00885, 87031499,L1499,03,2,73,6,,30,87,,5,133,0512,1655,54,7,11.5,186,,JnsFL,1,,B,,92,4.5
92SH00886, 87031504,L1504,03,2,73,2,X,30,87,,T,72,0312,1504,62,3,6.3,166,OVX,,3,OVX.EWE,A,,92,4.5
92SH00887, 87031530,L1530,03,2,72,6,,30,87,,5,134,0513,1130,56,6,9.4,171,,FL92m,1,,A,,92,4.5
92SH00888, 87031531,L1531,03,2,73,6,,30,87,,5,133,0512,1635,56,6,9.3,163,,JnsFL,1,,A,,92,4.5
92SH00889, 87031536,L1536,03,2,72,6,,30,87,,5,134,0513,1043,56,6,10.2,162,,FL92m,1,,B,,92,4.5
92SH00890, 87031537,L1537,03,2,72,6,,30,87,,5,134,0513,1130,60,4,8.0,159,,FL92m,1,,A,,92,4.5
92SH00891, 87031540,L1540,03,2,73,6,,30,87,,5,133,0512,1634,56,6,10.8,151,,JnsFL,1,,B,,92,4.5
92SH00892, 87031566,L1566,03,2,73,6,,30,87,,5,133,0512,1648,58,5,10.6,138,,JnsFL,1,,B,,92,4.5
92SH00893, 87031570,L1570,03,2,82,,,30,87,,2,134,0513,0901,62,3,8.8,193,,,1,,B,,92,4.5
92SH00894, 87031577,L1577,03,2,73,2,X,30,87,,T,72,0312,1543,62,3,5.6,146,OVX,,3,"X,SPOILED",A,,92,4.5
92SH00895, 87031610,L1610,03,2,72,6,,30,87,,5,134,0513,1041,62,3,9.3,183,,FL92m,1,,B,,92,4.5
92SH00896, 87031612,L1612,03,2,82,,,30,87,,X,134,0513,1104,56,6,9.0,144,,,1,HARDBAG,B,,92,4.5
92SH00897, 87031622,L1622,03,2,00,1,B,30,87,,W,135,0514,1718,58,5,9.3,140,BLK,,1,BLACK,X,,92,4.5
92SH00898, 87031623,L1623,03,2,80,,,30,87,,2,132,0511,1642,54,7,7.3,154,,,1,SAVE,A,,92,4.5
92SH00899, 87031627,L1627,03,2,73,6,,30,87,,5,133,0512,1640,54,7,12.2,172,,JnsFL,1,,B,,92,4.5
92SH00900, 87031629,L1629,03,2,72,6,,30,87,,5,134,0513,1144,56,6,8.6,126,,FL92m,1,SLICK 1,B,,92,4.5
92SH00901, 87031631,L1631,03,2,80,2,X,30,87,,T,72,0312,1544,60,4,7.7,156,OVX,,3,OVX.EWE,A,,92,4.5
92SH00902, 87031632,L1632,03,2,82,,,30,87,,2,133,0512,1429,58,5,8.2,149,,,1,FLTS,B,,92,4.5
92SH00903, 87031637,L1637,03,2,82,,,30,87,,1,132,0511,1124,56,6,9.7,168,,,1,,B,,92,4.5
92SH00904, 87031639,L1639,03,2,73,6,,30,87,,5,133,0512,1702,60,4,8.7,139,,JnsFL,1,,A,,92,4.5
92SH00905, 87031641,L1641,03,2,00,1,B,30,87,,W,135,0514,1720,58,5,8.9,165,BLK,,1,"BLACK,AB.SHO.",X,,92,4.5
92SH00906, 87031646,L1646,03,2,73,6,,30,87,,5,133,0512,1658,56,6,9.7,175,,JnsFL,1,,B,,92,4.5
92SH00907, 87031659,L1659,03,2,73,6,,30,87,,5,133,0512,1650,56,6,9.2,168,,JnsFL,1,JAW?,A,,92,4.5
92SH00908, 87031663,L1663,03,2,72,6,,30,87,,5,134,0513,1132,58,5,8.5,153,,FL92m,1,,B,,92,4.5
92SH00909, 87031664,L1664,03,2,72,6,X,30,87,,5,133,0512,1637,60,4,7.9,172,FLX,JnsFL,3,?? L.TEAT <<,A,,92,4.5
92SH00910, 87031678,L1678,03,2,72,6,,30,87,,5,134,0513,1113,58,5,9.6,180,,FL92m,1,,B,,92,4.5
92SH00911, 87031696,L1696,03,2,73,6,,30,87,,5,133,0512,1608,58,5,9.2,179,,JnsFL,1,JAW?,B,,92,4.5
92SH00912, 87031698,L1698,03,2,73,2,X,30,87,,T,72,0312,1533,60,4,6.7,176,OVX,,3,OVX.EWE,A,,92,4.5
92SH00913, 87031699,L1699,03,2,82,,,30,87,,1,132,0511,1147,58,5,10.4,166,,,1,"THIN,TENDER",B,,92,4.5
92SH00914, 87031704,L1704,03,2,73,2,X,30,87,,T,72,0312,1515,62,3,4.5,126,OVX,,3,OVX.EWE,A,,92,4.5
92SH00915, 87031726,L1726,03,2,72,6,,30,87,,5,134,0513,1719,60,4,12.3,188,,FL92m,1,,A,,92,4.5
92SH00916, 87031735,L1735,03,2,82,,,30,87,,2,132,0511,1739,56,6,9.0,155,,,1,,B,,92,4.5
92SH00917, 87031742,L1742,03,2,81,,,30,87,,2,134,0513,0838,56,6,9.9,169,,,1,,B,,92,4.5
92SH00918, 87031743,L1743,03,2,72,6,,30,87,,5,134,0513,1132,58,5,9.1,187,,FL92m,1,,B,,92,4.5
92SH00919, 87031746,L1746,03,2,72,6,,30,87,,5,134,0513,1643,58,5,9.8,176,,FL92m,1,,A,,92,4.5
92SH00920, 87031763,L1763,03,2,73,2,X,30,87,,T,72,0312,1536,60,4,6.6,126,OVX,,3,OVX.EWE,A,,92,4.5
92SH00921, 87031771,L1771,03,2,73,6,,30,87,,5,133,0512,1649,56,6,10.8,154,,JnsFL,1,,A,,92,4.5
92SH00922, 87031774,L1774,03,2,81,,,30,87,,2,134,0513,0923,56,6,8.7,158,,,1,,B,,92,4.5
92SH00923, 87031775,L1775,03,2,82,,,30,87,,X,135,0514,1554,60,4,5.4,129,,,1,LUNGERTHIN.XX,A,,92,4.5
92SH00924, 87031784,L1784,03,2,73,6,,30,87,,5,133,0512,1649,60,4,7.9,148,,JnsFL,1,FLTS,A,,92,4.5
92SH00925, 87031807,L1807,03,2,81,,,30,87,,2,133,0512,1438,56,6,8.8,198,,,1,,B,,92,4.5
92SH00926, 87031808,L1808,03,2,72,6,,30,87,,5,134,0513,1151,54,7,11.9,165,,FL92m,1,Found 2/13,A,,92,4.5
92SH00927, 87031831,L1831,03,2,73,2,X,30,87,,T,72,0312,1513,56,6,6.9,116,OVX,,3,OVX.EWE,A,,92,4.5
92SH00928, 87031832,L1832,03,2,73,6,,30,87,,5,133,0512,1610,60,4,9.4,163,,JnsFL,1,,B,,92,4.5
92SH00929, 87031859,L1859,03,2,73,6,,30,87,,5,133,0512,1648,56,6,9.7,156,,JnsFL,1,Found 2/13,A,,92,4.5
92SH00930, 88031868,L1868,03,2,82,,,30,88,,1,132,0511,1102,58,5,9.2,149,,,1,,A,,92,4.0
92SH00931, 88031874,L1874,03,2,82,,,30,88,,2,133,0512,1459,56,6,7.0,162,,,1,,A,,92,4.0
92SH00932, 88031875,L1875,03,2,81,,,30,88,,2,132,0511,1655,56,6,7.8,143,,,1,,A,,92,4.0
92SH00933, 88031876,L1876,03,2,82,,,30,88,,2,133,0512,1429,58,5,7.7,175,,,1,,A,,92,4.0
92SH00934, 88031885,L1885,03,2,82,,,30,88,,1,133,0512,1347,54,7,8.8,160,,,1,SM.BAG,B,,92,4.0
92SH00935, 88031886,L1886,03,2,80,,,30,88,,1,132,0511,1348,56,6,10.3,170,,,1,,B,,92,4.0
92SH00936, 88031903,L1903,03,2,80,,,30,88,,1,133,0512,1351,60,4,9.8,169,,,1,,B,,92,4.0
92SH00937, 88031908,L1908,03,2,80,,,30,88,,2,134,0513,0902,56,6,6.7,202,,,1,TENDER,B,,92,4.0
92SH00938, 88031919,L1919,03,2,81,,,30,88,,1,133,0512,1347,58,5,10.9,170,,,1,,B,,92,4.0
92SH00939, 88031922,L1922,03,2,81,,,30,88,,2,134,0513,0844,56,6,8.2,173,,,1,,A,,92,4.0
92SH00940, 88031925,L1925,03,2,81,,,30,88,,1,133,0512,1345,56,6,6.2,194,,,1,BROKEWOOL,A,,92,4.0
92SH00941, 88031936,L1936,03,2,81,,,30,88,,2,133,0512,1452,60,4,9.8,163,,,1,,A,,92,4.0
92SH00942, 88031941,L1941,03,2,81,,,30,88,,2,134,0513,0838,60,4,6.9,150,,,1,,B,,92,4.0
92SH00943, 88031945,L1945,03,2,81,,,30,88,,2,132,0511,1743,54,7,9.6,165,,,1,THICKMILK,A,,92,4.0
92SH00944, 88031957,L1957,03,2,84,,,30,88,,5,135,0514,0824,56,6,6.1,156,,,1,,B,,92,4.0
92SH00945, 88031983,L1983,03,2,80,,,30,88,,5,134,0513,1143,58,5,7.7,171,,,1,,B,,92,4.0
92SH00946, 88032002,L2002,03,2,80,,,30,88,,1,133,0512,0952,56,6,10.1,162,,,1,,B,,92,4.0
92SH00947, 88032007,L2007,03,2,81,,,30,88,,2,133,0512,1440,58,5,7.3,192,,,1,,A,,92,4.0
92SH00948, 88032020,L2020,03,2,81,,,30,88,,1,133,0512,1345,58,5,10.0,174,,,1,,A,,92,4.0
92SH00949, 88032023,L2023,03,2,82,,,30,88,,1,132,0511,1143,56,6,6.3,135,,,1,SLIPPEDWOOL,A,,92,4.0
92SH00950, 88032032,L2032,03,2,82,,,30,88,,5,134,0513,1100,56,6,8.2,169,,,1,,A,,92,4.0
92SH00951, 88032034,L2034,03,2,00,,B,30,88,,1,135,0514,1716,56,6,6.9,106,,,1,BLACKEWE,X,,92,4.0
92SH00952, 88032035,L2035,03,2,82,2,X,30,88,,T,72,0312,1513,58,5,7.4,126,OVX,,3,OVX.EWE,A,,92,4.0
92SH00953, 88032046,L2046,03,2,82,,,30,88,,2,134,0513,0834,58,5,8.2,176,,,1,,A,,92,4.0
92SH00954, 88032056,L2056,03,2,82,,,30,88,,1,133,0512,1352,60,4,8.1,166,,,1,,A,,92,4.0
92SH00955, 88032077,L2077,03,2,82,,,30,88,,2,132,0511,1738,56,6,9.5,174,,,1,,B,,92,4.0
92SH00956, 88032078,L2078,03,2,82,,,30,88,,1,132,0511,1121,60,4,9.1,142,,,1,,A,,92,4.0
92SH00957, 88032079,L2079,03,2,84,,,30,88,,5,135,0514,0846,56,6,7.9,163,,,1,,A,,92,4.0
92SH00958, 88032088,L2088,03,2,80,,,30,88,,1,132,0511,1351,58,5,9.1,162,,,1,,B,,92,4.0
92SH00959, 88032089,L2089,03,2,80,,,30,88,,2,133,0512,1457,54,7,9.3,136,,,1,,B,,92,4.0
92SH00960, 88032099,L2099,03,2,82,,,30,88,,1,133,0512,1315,62,3,7.1,189,,,1,,A,,92,4.0
92SH00961, 88032122,L2122,03,2,80,,,30,88,,1,132,0511,1324,56,6,7.8,169,,,1,,B,,92,4.0
92SH00962, 88032128,L2128,03,2,80,,,30,88,,2,133,0512,1439,56,6,10.0,152,,,1,R.HARDBAG,A,,92,4.0
92SH00963, 88032129,L2129,03,2,80,,,30,88,,2,132,0511,1720,58,5,8.5,165,,,1,,B,,92,4.0
92SH00964, 88032130,L2130,03,2,82,,,30,88,,1,133,0512,1353,54,7,8.9,138,,,1,,B,,92,4.0
92SH00965, 88032131,L2131,03,2,81,,,30,88,,5,134,0513,1159,54,7,8.4,150,,,1,,B,,92,4.0
92SH00966, 88032133,L2133,03,2,80,,,30,88,,2,134,0513,0857,56,6,8.9,168,,,1,,B,,92,4.0
92SH00967, 88032134,L2134,03,2,80,,,30,88,,2,132,0511,1700,56,6,7.5,141,,,1,,B,,92,4.0
92SH00968, 88032136,L2136,03,2,82,,,30,88,,1,132,0511,1131,62,3,10.0,117,,,1,THICK MILK,A,,92,4.0
92SH00969, 88032138,L2138,03,2,82,,,30,88,,1,133,0512,1155,60,4,7.8,153,,,1,,A,,92,4.0
92SH00970, 88032140,L2140,03,2,82,,,30,88,,2,132,0511,1620,58,5,6.6,176,,,1,,A,,92,4.0
92SH00971, 88032141,L2141,03,2,82,,,30,88,,1,133,0512,1317,56,6,8.7,175,,,1,,A,,92,4.0
92SH00972, 88032142,L2142,03,2,81,,,30,88,,2,132,0511,1615,58,5,10.3,151,,,1,SM.BAG,A,,92,4.0
92SH00973, 88032146,L2146,03,2,80,,,30,88,,5,134,0513,1117,58,5,10.5,161,,,1,,A,,92,4.0
92SH00974, 88032151,L2151,03,2,81,,,30,88,,1,133,0512,1348,58,5,9.5,178,,,1,,B,,92,4.0
92SH00975, 88032156,L2156,03,2,84,,,30,88,,5,135,0514,0841,56,6,6.8,163,,,1,,A,,92,4.0
92SH00976, 88032159,L2159,03,2,81,,,30,88,,2,132,0511,1634,56,6,9.9,152,,,1,,A,,92,4.0
92SH00977, 88032162,L2162,03,2,81,,,30,88,,2,134,0513,0843,58,5,8.4,158,,,1,,A,,92,4.0
92SH00978, 88032185,L2185,03,2,80,,,30,88,,1,133,0512,1316,60,4,8.8,151,,,1,,B,,92,4.0
