UID,ID9,YR,ETAG,BRD,SEX,LINE,BGRP,RGRP,GRP,AGE,BAND,DATE,TIME,SPWT,DAYSH,GRFL,GRADE,FLGR1,LOT,BRAND,RMK,L,YEAR,STM
93SH03820, 92443354,92,T3354,44,2,42,Y,0,,1.0,5,0519,1105,80,139,4.4,62,3,,,,,93,02
93SH03821, 92443356,92,T3356,44,2,48,Y,7,,1.0,3,0517,0837,134,137,7.0,58,5,34A,RED4,,,93,02
93SH03822, 92443360,92,T3360,44,1,48,,0,,1.0,Y,0517,1043,116,137,7.0,62,3,,,,58,93,02
93SH03823, 92443364,92,T3364,44,1,48,,0,,1.0,Y,0517,1024,118,137,7.3,60,4,,,,58,93,02
93SH03824, 92443365,92,T3365,44,2,48,Y,7,,1.0,3,0519,1003,116,139,7.5,64,2,33,RED3,,,93,02
93SH03825, 92443366,92,T3366,44,1,41,,0,,1.0,Y,0517,1112,170,137,9.3,58,5,,,,69,93,02
93SH03826, 92443368,92,T3368,44,2,48,Y,7,,1.0,3,0518,1456,96,138,6.5,60,4,32A,RED2,,,93,02
93SH03827, 92443372,92,T3372,44,2,48,Y,7,,1.0,3,0519,1425,112,139,9.0,62,3,31D,GRN1,4TEATS,,93,02
93SH03828, 92443379,92,T3379,44,2,48,Y,7,,1.0,3,0519,1446,127,139,6.8,62,3,35A,RED5,4TEATS,,93,02
93SH03829, 92443382,92,T3382,44,2,48,Y,7,,1.0,3,0518,1632,98,138,8.3,62,3,29C,GRN9,,,93,02
93SH03830, 92443388,92,T3388,44,2,42,Y,0,,1.0,5,0518,1526,96,138,7.2,62,3,,,4TEATS,,93,02
93SH03831, 92443392,92,T3392,44,2,48,Y,7,,1.0,N,0610,0000,125,161,9.2,64,2,33,RED3,,,93,02
93SH03832, 92443394,92,T3394,44,2,48,Y,7,,1.0,N,0610,0000,149,161,9.9,62,3,35C,GRN5,,,93,02
93SH03833, 92443395,92,T3395,44,2,48,Y,7,,1.0,3,0518,1408,131,138,7.2,60,4,33,RED3,,,93,02
93SH03834, 92443397,92,T3397,44,2,48,Y,7,,1.0,3,0519,1204,141,139,8.4,60,4,32C,GRN2,,,93,02
93SH03835, 92443402,92,T3402,44,1,41,,0,,1.0,Y,0517,0958,136,137,9.6,60,4,,,,63,93,02
93SH03836, 92443404,92,T3404,44,2,42,Y,0,,1.0,5,0518,1608,90,138,6.2,64,2,,,,,93,02
93SH03837, 92443411,92,T3411,44,2,42,Y,0,,1.0,5,0518,1727,100,138,6.2,58,5,,,4TEATS,,93,02
93SH03838, 92443417,92,T3417,44,1,48,,0,,1.0,X,0517,1006,128,137,7.1,58,5,,,X.HORNS,,93,02
93SH03839, 92443418,92,T3418,44,1,48,,0,,1.0,Y,0517,0959,123,137,7.0,58,5,,,,,93,02
93SH03840, 92443424,92,T3424,44,2,42,Y,0,,1.0,5,0518,1618,74,138,7.3,58,5,,,HAIRY,,93,02
93SH03841, 92443425,92,T3425,44,2,42,Y,0,,1.0,5,0519,1033,74,139,7.3,58,5,,,HAIRY,,93,02
93SH03842, 92443427,92,T3427,44,2,48,Y,7,,1.0,3,0517,1545,97,137,8.4,60,4,33,RED3,,,93,02
93SH03843, 92443429,92,T3429,44,2,48,Y,7,,1.0,3,0519,1052,114,139,6.3,60,4,29A,RED9,ENTR,,93,02
93SH03844, 92443435,92,T3435,44,2,48,Y,7,,1.0,3,0519,1407,106,139,7.2,60,4,33,RED3,,,93,02
93SH03845, 92443441,92,T3441,44,2,48,Y,7,,1.0,3,0518,1717,99,138,6.2,62,3,33,RED3,ENTR,,93,02
93SH03846, 92443444,92,T3444,44,2,48,Y,7,,1.0,3,0517,1536,95,137,7.9,58,5,35C,GRN5,,,93,02
93SH03847, 92443457,92,T3457,44,2,48,Y,7,,1.0,2,0518,1353,117,138,6.8,58,5,31B,RED1,,,93,02
93SH03848, 92443458,92,T3458,44,2,42,Y,0,,1.0,5,0519,1422,69,139,6.2,62,3,,,4TEATS,,93,02
93SH03849, 92443459,92,T3459,44,2,42,Y,0,,1.0,1,0518,1114,85,138,5.0,56,6,,,4TEATS,,93,02
93SH03850, 92443466,92,T3466,44,2,48,Y,7,,1.0,3,0519,1213,130,139,6.9,58,5,33,RED3,4TEATS,,93,02
93SH03851, 92443479,92,T3479,44,2,48,Y,7,,1.0,3,0517,1540,106,137,6.7,58,5,33,RED3,,,93,02
93SH03852, 92443480,92,T3480,44,2,48,Y,7,,1.0,N,0610,0000,134,161,9.0,62,3,31C,RED7,,,93,02
93SH03853, 92443487,92,T3487,44,1,48,,0,,1.0,Y,0517,1007,126,137,8.5,58,5,,,,51,93,02
93SH03854, 92443499,92,T3499,44,2,48,Y,7,,1.0,3,0518,1654,91,138,6.5,58,5,30A,RED0,,,93,02
93SH03855, 92443501,92,T3501,44,1,48,,0,,1.0,Y,0517,1109,143,137,8.3,62,3,,,,55,93,02
93SH03856, 92443505,92,T3505,44,2,48,Y,7,,1.0,3,0517,0835,140,137,6.2,62,3,33,RED3,,,93,02
93SH03857, 92443507,92,T3507,44,2,48,Y,7,,1.0,N,0610,0000,114,161,6.4,60,4,33,RED3,4TEATS,,93,02
93SH03858, 92443527,92,T3527,44,2,48,Y,7,,1.0,3,0518,1524,94,138,8.9,58,5,33,RED3,4TEATS,,93,02
93SH03859, 92443553,92,T3553,44,2,48,Y,7,,1.0,3,0517,0833,139,137,7.2,58,5,33,RED3,HAIRY,,93,02
93SH03860, 92443557,92,T3557,44,2,48,Y,7,,1.0,3,0517,1535,106,137,6.4,64,2,33,RED3,4TEATS,,93,02
93SH03861, 92443559,92,T3559,44,2,48,Y,7,,1.0,3,0518,1604,100,138,8.2,58,5,33,RED3,,,93,02
93SH03862, 92443572,92,T3572,44,1,48,,0,,1.0,Y,0517,1048,129,137,8.1,58,5,,,,54,93,02
93SH03863, 92443584,92,T3584,44,2,48,Y,7,,1.0,3,0517,1633,103,137,7.6,60,4,33,RED3,4TEATS,,93,02
93SH03864, 92443589,92,T3589,44,2,48,Y,7,,1.0,3,0519,1532,87,139,6.4,62,3,34A,RED4,,,93,02
93SH03865, 92443590,92,T3590,44,2,48,Y,7,,1.0,3,0519,1613,102,139,6.0,60,4,33,RED3,,,93,02
93SH03866, 92443608,92,T3608,44,2,48,Y,7,,1.0,3,0519,1457,94,139,7.6,60,4,33,RED3,,,93,02
93SH03867, 92443609,92,T3609,44,2,48,Y,7,,1.0,N,0610,0000,120,161,9.4,60,4,33,RED3,,,93,02
93SH03868, 92443620,92,T3620,44,2,48,Y,7,,1.0,3,0519,1341,86,139,7.8,58,5,29A,RED9,,,93,02
93SH03869, 85436978,85,T6978,43,2,41,2,2,X,8.0,1,0323,0000,168,82,9.8,60,4,PGF,,GOOD8YROLD,,93,02
93SH03870, 85437159,85,T7159,43,2,41,2,2,X,8.0,1,0323,0000,159,82,10.7,64,2,PGF,,,,93,02
93SH03871, 85437165,85,T7165,43,2,42,2,0,,8.0,*,0323,0000,149,82,8.8,58,5,,,DEAD-MAY93,,93,02
93SH03872, 85437189,85,T7189,43,2,41,2,2,X,8.0,1,0323,0000,145,82,8.6,56,6,PGF,,DYSTOCIA,,93,02
93SH03873, 85437282,85,T7282,43,2,42,2,2,X,8.0,2,0323,0000,146,82,9.1,56,6,PGF,,X.TEETH,,93,02
93SH03874, 85437301,85,T7301,43,2,42,2,2,X,8.0,2,0323,0000,154,82,10.5,60,4,PGF,,X.TEETH,,93,02
93SH03875, 85437324,85,T7324,43,2,42,2,2,X,8.0,2,0323,0000,134,82,7.8,58,5,PGF,,,,93,02
93SH03876, 85437441,85,T7441,43,2,42,2,2,X,8.0,J,0323,0000,148,82,11.8,58,5,PGF,,X.BAG.AGE,,93,02
93SH03877, 85437449,85,T7449,43,2,41,2,2,X,8.0,*,0323,0000,153,82,7.4,58,5,PGF,,X.SW.BAG,,93,02
93SH03878, 86437711,86,T7711,43,2,41,2,0,0,7.0,*,0323,0000,186,82,10.0,56,6,PGF,,FIGHTGRAFT,,93,02
93SH03879, 86437730,86,T7730,43,2,42,2,0,0,7.0,2,0323,0000,179,82,8.4,56,6,PGF,,,,93,02
93SH03880, 86437788,86,T7788,43,2,41,2,0,0,7.0,1,0323,0000,196,82,9.0,60,4,PGF,,,,93,02
93SH03881, 86437809,86,T7809,43,2,42,2,0,0,7.0,*,0323,0000,162,82,8.8,60,4,PGF,,,,93,02
93SH03882, 86437828,86,T7828,43,2,41,2,2,X,7.0,1,0323,0000,145,82,7.9,58,5,PGF,,VLTS.X,,93,02
93SH03883, 86437870,86,T7870,43,2,42,2,0,,7.0,1,0323,0000,122,82,7.0,58,5,,,,,93,02
93SH03884, 86437912,86,T7912,43,2,48,2,2,,7.0,1,0519,1206,225,139,11.4,62,3,,,,,93,02
93SH03885, 86437916,86,T7916,43,2,41,2,0,0,7.0,1,0323,0000,172,82,8.8,62,3,PGF,,,,93,02
93SH03886, 86437955,86,T7955,43,2,42,2,0,,7.0,2,0323,0000,162,82,9.4,60,4,,,,,93,02
93SH03887, 86438042,86,T8042,43,2,41,2,0,0,7.0,J,0323,0000,180,82,11.1,58,5,PGF,,X-THIN.OPP,,93,02
93SH03888, 86438052,86,T8052,43,2,48,2,2,,7.0,1,0519,1157,204,139,9.0,60,4,,,,,93,02
93SH03889, 86438061,86,T8061,43,2,42,2,0,,7.0,1,0323,0000,135,82,6.9,58,5,,,FLTS,,93,02
93SH03890, 88008083,88,08083,00,1,,,0,,5.0,M,0519,0930,195,139,16.3,64,2,,,REG#45720MSU,51,93,02
93SH03891, 86438098,86,T8098,43,2,42,2,2,X,7.0,2,0323,0000,151,82,7.2,58,5,PGF,,CULL.BAG.X,,93,02
93SH03892, 86438107,86,T8107,43,2,48,2,2,,7.0,J,0519,1636,199,139,10.6,58,5,,,X-THIN.KNEES,,93,02
93SH03893, 86438144,86,T8144,43,2,48,2,2,,7.0,1,0519,1212,211,139,10.9,54,7,,,,,93,02
93SH03894, 86438210,86,T8210,43,2,41,2,0,,7.0,2,0323,0000,174,82,10.5,58,5,,,DYS.BREECH,,93,02
93SH03895, 86438262,86,T8262,43,2,42,2,0,,7.0,2,0323,0000,148,82,9.4,60,4,,,,,93,02
93SH03896, 86438265,86,T8265,43,2,41,2,0,,7.0,1,0323,0000,188,82,8.2,62,3,,,RUPTURE.R,,93,02
93SH03897, 86438283,86,T8283,43,2,42,2,0,0,7.0,1,0323,0000,140,82,8.7,54,7,PGF,,VLTS,,93,02
93SH03898, 86438322,86,T8322,43,2,41,2,0,0,7.0,*,0323,0000,177,82,8.7,60,4,PGF,,,,93,02
93SH03899, 86438324,86,T8324,43,2,42,2,0,,7.0,2,0323,0000,180,82,7.5,60,4,,,,,93,02
93SH03900, 86438388,86,T8388,43,2,48,2,2,,7.0,1,0518,1149,179,138,8.1,60,4,,,SW.BAG,,93,02
93SH03901, 86438442,86,T8442,43,2,48,2,2,,7.0,X,0518,1548,123,138,4.6,58,5,,,X.AGE,,93,02
93SH03902, 87438523,87,T8523,43,2,48,2,2,,6.0,1,0518,1143,182,138,10.8,54,7,,,,,93,02
93SH03903, 87438550,87,T8550,43,2,42,2,0,0,6.0,1,0323,0000,143,82,9.5,58,5,PGF,,,,93,02
93SH03904, 87438574,87,T8574,43,2,42,2,0,,6.0,2,0323,0000,136,82,6.3,62,3,,,,,93,02
93SH03905, 87438600,87,T8600,43,2,48,2,2,,6.0,1,0518,1113,204,138,9.5,56,6,,,FLTS,,93,02
93SH03906, 87438649,87,T8649,43,2,48,2,2,,6.0,2,0518,0935,206,138,12.8,60,4,,,FLTS,,93,02
93SH03907, 87438663,87,T8663,43,2,41,2,2,X,6.0,1,0323,0000,204,82,8.3,60,4,PGF,,X.R.BAG,,93,02
93SH03908, 87438686,87,T8686,43,2,48,2,2,,6.0,1,0518,1145,158,138,8.2,64,2,,,,,93,02
93SH03909, 87438727,87,T8727,43,2,42,2,0,0,6.0,1,0323,0000,161,82,8.3,64,2,PGF,,,,93,02
93SH03910, 87438766,87,T8766,43,2,41,2,2,X,6.0,*,0323,0000,192,82,8.9,60,4,PGF,,L.SPOILED,,93,02
93SH03911, 87438851,87,T8851,43,2,48,2,2,,6.0,2,0518,1053,141,138,9.2,58,5,,,FIBERY?,,93,02
93SH03912, 87438866,87,T8866,43,2,42,2,0,0,6.0,*,0323,0000,156,82,9.1,60,4,PGF,,,,93,02
93SH03913, 87438913,87,T8913,43,2,48,2,2,,6.0,1,0518,1145,189,138,9.0,62,3,,,,,93,02
93SH03914, 87438923,87,T8923,43,2,42,2,0,,6.0,2,0323,0000,160,82,8.5,62,3,,,RF.LAME,,93,02
93SH03915, 87438943,87,T8943,43,2,48,2,2,,6.0,1,0518,1118,168,138,11.7,62,3,,,,,93,02
93SH03916, 87438996,87,T8996,43,2,48,2,2,,6.0,1,0518,1119,176,138,9.7,62,3,,,BIGBAG,,93,02
93SH03917, 87439031,87,T9031,43,2,41,2,0,,6.0,2,0323,0000,182,82,8.0,56,6,,,,,93,02
93SH03918, 87439044,87,T9044,43,2,48,2,2,,6.0,1,0518,1146,137,138,8.4,60,4,,,,,93,02
93SH03919, 87439053,87,T9053,43,2,41,2,0,,6.0,2,0323,0000,221,82,9.8,62,3,,,,,93,02
93SH03920, 87439105,87,T9105,43,2,48,2,2,,6.0,1,0518,1141,204,138,8.3,58,5,,,,,93,02
93SH03921, 87439149,87,T9149,43,2,48,2,2,,6.0,1,0519,1203,212,139,7.5,64,2,,,WIERDWOOL,,93,02
93SH03922, 87439173,87,T9173,43,2,42,2,0,,6.0,1,0323,0000,141,82,7.7,58,5,,,,,93,02
93SH03923, 87439207,87,T9207,43,2,41,2,0,,6.0,2,0323,0000,154,82,8.9,54,7,,,,,93,02
93SH03924, 87439272,87,T9272,43,2,42,2,0,0,6.0,2,0323,0000,171,82,9.1,60,4,PGF,,,,93,02
93SH03925, 87439277,87,T9277,43,2,48,2,2,,6.0,2,0518,1004,190,138,10.0,58,5,,,LTS,,93,02
93SH03926, 87439290,87,T9290,43,2,42,2,0,,6.0,1,0323,0000,145,82,6.4,60,4,,,,,93,02
93SH03927, 87439295,87,T9295,43,2,41,2,0,,6.0,2,0323,0000,169,82,8.8,60,4,,,,,93,02
93SH03928, 87439302,87,T9302,43,2,42,2,0,,6.0,*,0323,0000,153,82,9.8,62,3,,,SM.BAG,,93,02
93SH03929, 87439308,87,T9308,43,2,48,2,2,,6.0,1,0517,0856,234,137,10.5,62,3,,,,,93,02
93SH03930, 87439322,87,T9322,43,2,42,2,2,X,6.0,1,0323,0000,159,82,6.7,62,3,PGF,,TEATS OK,,93,02
93SH03931, 87439323,87,T9323,43,2,42,2,0,,6.0,*,0323,0000,161,82,8.4,60,4,,,,,93,02
93SH03932, 87439331,87,T9331,43,2,41,2,0,,6.0,1,0323,0000,236,82,11.4,58,5,,,,,93,02
93SH03933, 87439353,87,T9353,43,2,48,2,2,,6.0,2,0518,1040,190,138,9.4,62,3,,,,,93,02
93SH03934, 87439376,87,T9376,43,2,48,2,2,,6.0,1,0519,1214,195,139,8.7,62,3,,,CAKED,,93,02
93SH03935, 88439408,88,T9408,43,2,41,2,0,,5.0,*,0323,0000,166,82,8.6,60,4,,,,,93,02
93SH03936, 88439413,88,T9413,43,2,41,2,0,,5.0,1,0323,0000,182,82,8.9,62,3,,,,,93,02
93SH03937, 88439433,88,T9433,43,2,41,2,0,0,5.0,2,0323,0000,161,82,9.6,60,4,PGF,,,,93,02
93SH03938, 88439439,88,T9439,43,2,48,2,2,,5.0,1,0518,1123,170,138,10.8,60,4,,,RF.LAME.ABS.,,93,02
93SH03939, 88439455,88,T9455,43,2,42,2,0,0,5.0,*,0323,0000,179,82,7.3,58,5,PGF,,,,93,02
93SH03940, 88439463,88,T9463,43,2,48,2,2,,5.0,2,0518,0954,180,138,10.2,60,4,,,SW.BAG,,93,02
93SH03941, 88439480,88,T9480,43,2,48,2,2,,5.0,1,0518,1152,188,138,8.3,60,4,,,FLTS,,93,02
93SH03942, 88439520,88,T9520,43,2,48,2,2,,5.0,1,0518,1145,154,138,8.3,60,4,,,,,93,02
93SH03943, 88439534,88,T9534,43,2,41,2,0,0,5.0,*,0323,0000,155,82,9.2,58,5,PGF,,,,93,02
93SH03944, 88439544,88,T9544,43,2,41,2,0,,5.0,2,0323,0000,167,82,10.2,62,3,,,,,93,02
93SH03945, 88439553,88,T9553,43,2,42,2,0,,5.0,2,0323,0000,169,82,8.8,62,3,,,SM.BAG,,93,02
93SH03946, 88439562,88,T9562,43,2,41,2,0,0,5.0,2,0323,0000,175,82,8.3,58,5,PGF,,,,93,02
93SH03947, 88439565,88,T9565,43,2,48,2,2,,5.0,1,0518,1148,195,138,9.3,62,3,,,,,93,02
93SH03948, 88439567,88,T9567,43,2,41,2,0,0,5.0,1,0323,0000,161,82,8.8,62,3,PGF,,,,93,02
93SH03949, 88439574,88,T9574,43,2,48,2,2,,5.0,1,0518,1123,159,138,10.5,58,5,,,DYSTOCIA,,93,02
93SH03950, 88439582,88,T9582,43,2,41,2,0,,5.0,5,0519,1357,134,139,9.4,58,5,,,,,93,02
93SH03951, 88439584,88,T9584,43,2,48,2,2,,5.0,2,0518,0955,189,138,9.1,62,3,,,,,93,02
93SH03952, 88439599,88,T9599,43,2,48,2,2,,5.0,X,0517,0829,156,137,10.5,62,3,,,X.WEAKEWE93,,93,02
93SH03953, 88439618,88,T9618,43,2,48,2,2,,5.0,1,0519,1200,165,139,9.7,62,3,,,SHORN EARLY,,93,02
93SH03954, 88439656,88,T9656,43,2,41,2,0,,5.0,2,0323,0000,146,82,9.0,58,5,,,,,93,02
93SH03955, 88439672,88,T9672,43,2,48,2,2,,5.0,1,0518,1148,171,138,10.4,62,3,,,,,93,02
93SH03956, 88439687,88,T9687,43,2,41,2,0,,5.0,2,0323,0000,183,82,9.6,58,5,,,SW.BAG,,93,02
93SH03957, 88439691,88,T9691,43,2,41,2,0,0,5.0,1,0323,0000,156,82,8.9,58,5,PGF,,LT,,93,02
93SH03958, 88439692,88,T9692,43,2,41,2,0,,5.0,2,0323,0000,173,82,9.8,56,6,,,SW.BAG,,93,02
93SH03959, 88439697,88,T9697,43,2,41,2,2,X,5.0,*,0323,0000,197,82,10.4,54,7,PGF,,FIBERY?,,93,02
93SH03960, 88439702,88,T9702,43,2,41,2,2,X,5.0,1,0323,0000,195,82,9.0,58,5,PGF,,X.PROD.SM.BAG,,93,02
93SH03961, 88439746,88,T9746,43,2,42,2,0,,5.0,2,0323,0000,144,82,7.7,60,4,,,,,93,02
93SH03962, 88439750,88,T9750,43,2,48,2,2,,5.0,1,0518,1154,182,138,9.0,60,4,,,R.TEAT DEFORM,,93,02
93SH03963, 88439777,88,T9777,43,2,41,2,0,,5.0,1,0323,0000,171,82,14.5,62,3,,,,,93,02
93SH03964, 88439783,88,T9783,43,2,41,2,0,,5.0,2,0323,0000,134,82,9.1,60,4,,,,,93,02
93SH03965, 88439787,88,T9787,43,2,42,2,0,0,5.0,2,0323,0000,151,82,11.4,56,6,PGF,,,,93,02
93SH03966, 88439843,88,T9843,43,2,48,2,2,,5.0,1,0518,1142,154,138,8.9,56,6,,,,,93,02
93SH03967, 88439856,88,T9856,43,2,42,2,0,,5.0,2,0323,0000,157,82,9.6,58,5,,,,,93,02
93SH03968, 88439860,88,T9860,43,2,42,2,0,0,5.0,2,0323,0000,160,82,8.5,62,3,PGF,,,,93,02
93SH03969, 88439867,88,T9867,43,2,41,2,0,,5.0,*,0323,0000,155,82,8.8,56,6,,,,,93,02
93SH03970, 88439869,88,T9869,43,2,42,2,0,0,5.0,*,0323,0000,159,82,8.5,58,5,PGF,,,,93,02
93SH03971, 88439904,88,T9904,43,2,42,2,2,X,5.0,1,0323,0000,170,82,6.6,54,7,PGF,,L.SPOILED,,93,02
93SH03972, 88439907,88,T9907,43,2,48,2,2,,5.0,1,0518,1144,179,138,9.3,60,4,,,EASY-PULLED,,93,02
93SH03973, 88439925,88,T9925,43,2,41,2,2,X,5.0,*,0323,0000,135,82,7.3,62,3,PGF,,X.BIG BAG LTS,,93,02
93SH03974, 88439933,88,T9933,43,2,41,2,0,,5.0,2,0323,0000,178,82,9.6,56,6,,,VLTS,,93,02
93SH03975, 88439938,88,T9938,43,2,48,2,2,,5.0,1,0518,1144,162,138,11.0,58,5,,,SW.BAG,,93,02
93SH03976, 88439982,88,T9982,43,2,48,2,2,,5.0,2,0519,1032,205,139,9.4,64,2,,,FLTS,,93,02
93SH03977, 88439996,88,T9996,43,2,48,2,2,,5.0,2,0518,1002,150,138,8.1,62,3,,,,,93,02
93SH03978, 86801044,86,X1044,80,2,56,L,7,,7.0,3,0517,0849,218,137,9.8,58,5,32C,GRN2,,,93,56
93SH03979, 86801158,86,X1158,80,2,97,1,0,,7.0,J,0520,0843,199,140,0.0,0,,,,,,93,97
93SH03980, 86801334,86,X1334,80,2,55,2,2,,7.0,2,0518,0840,172,138,7.4,62,3,,,,,93,55
93SH03981, 86801486,86,X1486,80,2,55,2,2,,7.0,1,0517,1318,129,137,9.0,58,5,,,,,93,55
93SH03982, 86801548,86,X1548,80,2,56,L,7,,7.0,*,0323,0000,163,82,10.2,54,7,32A,RED2,,,93,56
93SH03983, 86801583,86,X1583,80,2,55,2,2,,7.0,2,0518,1000,185,138,9.1,60,4,,,,,93,55
93SH03984, 86801598,86,X1598,80,2,55,2,2,,7.0,1,0519,1204,221,139,10.8,60,4,,,L.SPOILED.X,,93,55
93SH03985, 86801869,86,X1869,80,2,55,2,2,,7.0,1,0519,1158,179,139,7.7,56,6,,,,,93,55
93SH03986, 86801906,86,X1906,80,2,55,2,2,,7.0,2,0518,1201,168,138,11.6,58,5,,,BADWOOL.X,,93,55
93SH03987, 86801907,86,X1907,80,2,55,2,2,,7.0,1,0518,1148,139,138,7.7,56,6,,,,,93,55
93SH03988, 86801935,86,X1935,80,2,55,2,2,,7.0,X,0518,1700,157,138,8.5,60,4,,,X.AGE.,,93,55
93SH03989, 86802027,86,X2027,80,2,55,2,2,,7.0,1,0519,1202,179,139,10.5,54,7,,,,,93,55
93SH03990, 86802091,86,X2091,80,2,55,2,2,,7.0,2,0518,0938,142,138,8.6,60,4,,,,,93,55
93SH03991, 86802101,86,X2101,80,2,55,2,2,,7.0,1,0518,1121,176,138,7.8,62,3,,,SW.BAG,,93,55
93SH03992, 86802556,86,X2556,80,2,55,2,2,,7.0,2,0518,1039,176,138,8.9,60,4,,,,,93,55
93SH03993, 86802563,86,X2563,80,2,55,2,2,,7.0,J,0519,1638,161,139,6.7,62,3,,,X-THIN.LAME,,93,55
93SH03994, 86802742,86,X2742,80,2,55,2,2,,7.0,1,0519,1156,211,139,9.1,60,4,,,,,93,55
93SH03995, 86802837,86,X2837,80,2,55,2,2,,7.0,1,0519,1212,198,139,10.9,54,7,,,,,93,55
93SH03996, 86802888,86,X2888,80,2,55,2,2,,7.0,1,0519,1213,108,139,7.3,62,3,,,,,93,55
93SH03997, 86803112,86,X3112,80,2,72,F,6,,6.5,5,0519,1536,136,139,7.4,58,5,,BLUE-H,,,93,30
93SH03998, 86803137,86,X3137,80,2,72,X,6,X,6.5,N,0517,0835,145,137,7.7,60,4,NAV,NAIVE,X.R.SPOILED,,93,30
93SH03999, 87803706,87,X3706,80,2,97,1,0,,6.0,J,0520,0849,209,140,0.0,0,,,,,,93,97
93SH04000, 87803829,87,X3829,80,2,97,1,0,,6.0,B,0520,0852,231,140,0.0,0,,,,BIGBAG.X,,93,97
93SH04001, 87804012,87,X4012,80,2,97,1,0,,6.0,J,0520,0844,176,140,0.0,0,,,,,,93,97
93SH04002, 87804078,87,X4078,80,2,55,2,2,,6.0,5,0519,1614,159,139,8.4,58,5,,,GRAFT FAILED,,93,55
93SH04003, 87804089,87,X4089,80,2,55,2,2,,6.0,5,0518,1549,141,138,5.3,64,2,,,,,93,55
93SH04004, 87804267,87,X4267,80,2,55,2,2,,6.0,2,0518,0844,156,138,8.9,62,3,,,TORNEAR,,93,55
93SH04005, 87804317,87,X4317,80,2,55,2,2,,6.0,1,0519,1206,192,139,9.5,64,2,,,,,93,55
93SH04006, 87804363,87,X4363,80,2,55,2,2,,6.0,D,0517,0856,165,137,8.0,58,5,,,,,93,55
93SH04007, 87804409,87,X4409,80,2,55,2,2,,6.0,1,0518,1140,158,138,7.8,56,6,,,5BAG.AB.,,93,55
93SH04008, 87804430,87,X4430,80,2,00,1,1,B,6.0,2,0520,0923,150,140,0.0,0,,BLK,,BLACK,,93,55
93SH04009, 87804431,87,X4431,80,2,55,2,2,,6.0,5,0519,1102,154,139,7.3,60,4,,,DYSTOCIA,,93,55
93SH04010, 87804486,87,X4486,80,2,55,2,2,,6.0,2,0518,0904,162,138,7.6,58,5,,,,,93,55
93SH04011, 87804501,87,X4501,80,2,55,2,2,,6.0,2,0518,0914,153,138,9.3,62,3,,,,,93,55
93SH04012, 87804508,87,X4508,80,2,55,2,2,,6.0,1,0518,1153,133,138,7.7,54,7,,,SWBAG,,93,55
93SH04013, 87804529,87,X4529,80,2,55,2,2,,6.0,2,0518,1003,175,138,8.9,58,5,,,,,93,55
93SH04014, 87804549,87,X4549,80,2,55,2,2,,6.0,2,0518,0843,175,138,7.6,60,4,,,,,93,55
93SH04015, 87804585,87,X4585,80,2,55,2,2,,6.0,2,0518,0955,155,138,8.7,62,3,,,,,93,55
93SH04016, 87804598,87,X4598,80,2,55,2,2,,6.0,1,0518,1141,144,138,8.3,58,5,,,,,93,55
93SH04017, 87804608,87,X4608,80,2,55,2,2,,6.0,2,0518,0927,184,138,10.2,62,3,,,,,93,55
93SH04018, 87804683,87,X4683,80,2,55,2,2,,6.0,1,0518,1121,174,138,7.0,58,5,,,,,93,55
93SH04019, 87804687,87,X4687,80,2,00,1,1,B,6.0,1,0520,0925,154,140,0.0,0,,BLK,,BLACK,,93,51
93SH04020, 87804688,87,X4688,80,3,00,,1,W,6.0,W,0520,0926,140,140,0.0,0,,BLK,,BLK WETHER,,93,51
93SH04021, 87804702,87,X4702,80,2,55,2,2,,6.0,2,0518,0907,148,138,10.7,56,6,,,,,93,55
93SH04022, 87804709,87,X4709,80,2,55,2,2,,6.0,2,0518,0936,136,138,8.7,60,4,,,,,93,55
93SH04023, 87804727,87,X4727,80,2,55,2,2,,6.0,X,0518,1543,103,138,6.9,54,7,,,X.POOR,,93,55
93SH04024, 87804778,87,X4778,80,2,55,2,2,,6.0,5,0519,1614,138,139,7.6,64,2,,,,,93,55
93SH04025, 87804823,87,X4823,80,2,55,2,2,,6.0,2,0518,0928,150,138,7.5,62,3,,,,,93,55
93SH04026, 87804828,87,X4828,80,2,55,2,2,,6.0,5,0519,1006,155,139,8.6,64,2,,,,,93,55
93SH04027, 87804831,87,X4831,80,2,55,2,2,,6.0,1,0517,1406,180,137,9.8,54,7,,,,,93,55
93SH04028, 87804833,87,X4833,80,2,55,2,2,,6.0,2,0518,0956,144,138,11.1,60,4,,,,,93,55
93SH04029, 87804877,87,X4877,80,2,55,2,2,,6.0,2,0518,1205,160,138,7.7,62,3,,,,,93,55
93SH04030, 87804878,87,X4878,80,2,55,2,2,,6.0,2,0518,0935,159,138,8.0,58,5,,,,,93,55
93SH04031, 87805075,87,X5075,80,2,55,2,2,,6.0,2,0518,0959,166,138,9.9,60,4,,,,,93,55
93SH04032, 87805099,87,X5099,80,2,55,2,2,,6.0,X,0519,1128,111,139,8.7,64,2,,,"X,POOR,X",,93,55
93SH04033, 87805113,87,X5113,80,2,55,2,2,,6.0,X,0517,1729,148,137,8.2,56,6,,,FIBERY?,,93,55
93SH04034, 87805140,87,X5140,80,2,55,2,2,,6.0,J,0519,1638,209,139,7.4,56,6,,,X-THIN.OPP93,,93,55
