UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,BGRP,RGRP,CUT,TRT,BDAY,DAYBRN,TB,BCS,MILK,SEX,ENTR,TEAT,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,DYST,DEPTH,ABN,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,DATEBN,INBRL,APRLWT,ADAY,BAND,JUWT,JDAY
22LA02709,22,T7161,45,,51,T7618,45,3.0,3,02,02,2,0,N,,040422,94,9,3.0,2,1,0,2,12.4,1,1,T8142,45,,02,,,,,,.,.,1,1,..,RED,Y,1,,1,1,3,1,1,1.0,95,2022-04-04,0.016,32,132,2,,
22LA02710,22,T7161,45,,51,T7618,45,3.0,3,02,02,2,0,N,,040422,94,9,3.0,2,2,0,2,10.1,1,1,T8143,45,,02,,,,,,.,.,1,1,..,RED,Y,2,,0,0,0,1,1,1.0,86,2022-04-04,0.016,30,132,2,,
22LA02711,22,T7161,45,,51,T7618,45,3.0,3,02,02,2,0,N,,040422,94,9,3.0,2,2,0,4,9.5,2,1,T8144,45,,02,3,110,93,S0720,-,.,3RDBLSPOTLEYE,8,3,..,RED,Y,3,,0,0,0,1,,,,2022-04-04,0.016,,,,,
22LA02712,22,S1165,12,,57,S2555,12,5.0,5,07,07,2,0,N,,040422,94,8,3.0,3,1,0,2,11.4,1,1,S4430,12,,07,,,,,,.,.,1,1,..,,Y,1,,1,1,2,1,1,1.0,86,2022-04-04,0.009,30,132,2,,
22LA02713,22,S1165,12,,57,S2555,12,5.0,5,07,07,2,0,N,,040422,94,8,3.0,3,1,0,4,13.2,1,1,S4431,12,,07,,,,,,.,.,1,1,..,,Y,2,,0,0,0,1,1,1.0,108,2022-04-04,0.009,43,132,2,,
22LA02714,22,T7780,45,,e5,Z0000,83,1.0,1,02,97,4,,Y,,040422,94,5,4.0,3,2,2,2,12.5,5,2,X0458,84,,20,,,,,,.,.,1,1,..,,Y,1,,1,1,1,1,1,1.0,114,2022-04-04,0.0,45,132,2,,
22LA02715,22,L3086,70,,e4,Z0000,83,1.0,1,PC,97,4,0,Y,,040422,94,5,4.0,2,2,2,2,14.4,5,1,X0459,84,,00,,,,,,.,.,1,1,..,OR,Y,1,,1,1,1,1,1,1.0,104,2022-04-04,0.0,43,132,H,,
22LA02716,22,S3439,12,,e2,L0000,70,1.0,1,07,PC,4,0,Y,,040422,94,5,3.0,2,2,0,4,12.8,1,2,X0460,84,,LR,,,,,,.,HAIRY,8,2,..,,Y,1,,1,1,1,1,1,1.0,87,2022-04-04,0.0,32,132,2,,
22LA02717,22,S2333,12,,69,S3096,12,3.0,3,07,07,2,,N,,040422,94,5,5.0,3,2,0,3,11.9,1,2,S4432,12,,07,,,,,,.,HAIRY,1,1,..,,Y,1,,1,1,1,1,1,1.0,105,2022-04-04,0.019,45,132,2,,
22LA02718,22,T7918,45,,e2,L0000,70,1.0,1,02,PC,4,7,Y,,040422,94,8,3.0,2,3,0,2,11.3,1,1,X0461,84,,LT,3,95,93,,8,.,HAIRY,7,2,..,,Y,1,,1,1,2,1,,,,2022-04-04,0.0,,,,,
22LA02719,22,T7918,45,,e2,L0000,70,1.0,1,02,PC,4,7,Y,,040422,94,8,3.0,2,2,2,2,10.8,5,1,X0462,84,,LT,,,,,,.,HAIRY,7,2,..,,Y,2,,0,0,0,1,1,1.0,99,2022-04-04,0.0,42,132,2,,
22LA02720,22,S2466,12,,55,S1967,12,3.0,3,07,07,2,,N,,040422,94,8,4.0,3,2,0,2,12.0,1,1,S4433,12,,07,,,,,,.,.,7,2,..,,Y,1,,1,1,2,1,1,1.0,79,2022-04-04,0.07,32,132,2,,
22LA02721,22,S2466,12,,55,S1967,12,3.0,3,07,07,2,,N,,040422,94,8,4.0,3,1,0,4,13.1,1,1,S4434,12,,07,,,,,,.,.,7,2,..,,Y,2,,0,0,0,1,1,1.0,96,2022-04-04,0.07,36,132,2,,
22LA02722,22,T7387,45,,49,T7543,45,3.0,3,02,02,2,7,N,,040422,94,5,4.0,3,2,0,2,13.3,1,1,T8145,45,,02,6,167,10,,,.,.,1,1,..,,Y,1,,1,1,1,1,,,,2022-04-04,0.012,41,132,2,,
22LA02723,22,S3588,12,,e5,Z0000,83,1.0,1,43,97,4,0,Y,,040422,94,5,3.0,3,3,R,2,14.6,5,4,X0463,84,,10,,,,,,.,.,1,1,..,,Y,1,,1,1,1,1,1,1.0,95,2022-04-04,0.0,39,132,2,,
22LA02724,22,Y0080,52,,e6,Y0040,00,1.0,1,Kt,Kt,4,,Y,,040422,94,5,2.0,2,3,0,2,8.4,8,2,Y0284,52,,Kt,,,,,,.,.,1,1,..,,Y,1,,1,1,1,1,1,1.0,76,2022-04-04,0.0,26,132,2,,
22LA02725,22,S3519,12,,e3,L0000,70,1.0,1,07,PC,4,0,Y,,040422,94,8,2.0,3,3,0,2,10.8,5,2,X0464,84,,LR,3,95,93,,8,.,.,1,1,..,RED,Y,1,,1,1,2,1,,,,2022-04-04,0.0,,,,,
22LA02726,22,S3519,12,,e3,L0000,70,1.0,1,07,PC,4,0,Y,,040422,94,8,2.0,3,3,0,2,9.6,5,3,X0465,84,,LR,,,,,,.,.,1,1,..,RED,Y,2,,0,0,0,1,1,1.0,107,2022-04-04,0.0,42,132,2,,
22LA02727,22,S2997,12,,56,S3226,12,2.0,2,07,07,2,,N,,040422,94,8,4.0,4,2,0,2,12.7,3,1,S4435,12,,07,,,,,,.,1ST.HAIRY,1,1,..,,J,1,,1,1,2,1,1,1.0,95,2022-04-04,0.049,33,132,2,,
22LA02728,22,S2997,12,,56,S3226,12,2.0,2,07,07,2,,N,,040422,94,8,4.0,4,1,0,2,10.6,3,2,S4436,12,,07,,,,,,.,2ND.HAIRY,4,4,..,,J,2,,0,0,0,1,1,1.0,82,2022-04-04,0.049,30,132,2,,
22LA02729,22,S0375,12,,67,S3077,12,7.0,7,07,07,2,0,N,,040422,94,8,4.0,4,2,0,3,10.7,2,2,S4437,12,,07,,,,,,WARTS,.,1,1,..,,J,1,,1,1,2,1,1,1.0,91,2022-04-04,0.046,33,132,2,,
22LA02730,22,S0375,12,,67,S3077,12,7.0,7,07,07,2,0,N,,040422,94,8,4.0,4,1,0,4,9.8,2,1,S4438,12,,07,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,97,2022-04-04,0.046,32,132,2,,
22LA02731,22,S2699,12,,71,S3138,12,2.0,2,07,07,2,0,N,,040422,94,3,3.0,5,2,0,4,9.8,2,1,S4439,12,,07,,,,,,BCS30,.,1,1,..,,J,1,,1,1,4,1,1,1.0,79,2022-04-04,0.079,30,132,2,,
22LA02732,22,S2699,12,,71,S3138,12,2.0,2,07,07,2,0,N,,040422,94,3,3.0,5,1,0,2,9.2,1,1,S4440,12,,07,,,,,,.,HAIRY,1,1,..,,J,2,,0,0,0,1,1,1.0,95,2022-04-04,0.079,31,132,2,,
22LA02733,22,S2699,12,,71,S3138,12,2.0,2,07,07,2,0,N,,040422,94,3,3.0,5,2,0,4,9.1,2,1,S4441,12,,07,3,95,93,,8,.,.,1,1,..,,J,3,,0,0,0,1,,,,2022-04-04,0.079,,,,,
22LA02734,22,S2699,12,,71,S3138,12,2.0,2,07,07,2,0,N,,040422,94,3,3.0,5,3,0,3,11.9,2,2,S4442,12,,07,3,95,93,S3392,-,.,4TH,7,3,..,,J,4,,0,0,0,1,,,,2022-04-04,0.079,,,,,
22LA02735,22,T7347,45,,45,T7280,45,3.0,3,02,02,2,7,N,,040422,94,7,4.0,3,1,.,.,13.0,1,.,T8146,45,,02,6,95,67,,,.,FailureToThrive,7,3,..,RED,J,1,,1,1,2,1,,,,2022-04-04,0.008,,,,,
22LA02736,22,T7347,45,,45,T7280,45,3.0,3,02,02,2,7,N,,040422,94,7,4.0,3,2,.,.,12.0,1,.,.,,,,1,94,44,,,.,2ND,1,1,..,RED,J,2,,0,0,0,0,,,,2022-04-04,,,,,,
22LA02737,22,S2831,12,,68,S3083,12,2.0,2,07,07,2,,N,,040422,94,9,4.0,3,2,0,2,10.5,1,1,S4443,12,,07,,,,,,.,HAIRY,1,1,..,,J,1,,1,1,3,1,1,1.0,75,2022-04-04,0.023,29,132,2,,
22LA02738,22,S2831,12,,68,S3083,12,2.0,2,07,07,2,,N,,040422,94,9,4.0,3,2,0,2,8.8,2,1,S4444,12,,07,,,,,,.,HAIRY,1,1,..,,J,2,,0,0,0,1,1,1.0,80,2022-04-04,0.023,29,132,2,,
22LA02739,22,S2831,12,,68,S3083,12,2.0,2,07,07,2,,N,,040422,94,9,4.0,3,1,.,.,4.0,1,.,S4445,12,,07,6,95,29,,,.,H.Underdevelop,1,1,..,,J,3,,0,0,0,1,,,,2022-04-04,0.023,,,,,
22LA02740,22,S3392,12,,e3,L0000,70,1.0,1,43,PC,4,,Y,,040422,94,5,4.0,2,3,0,2,12.4,5,2,X0466,84,,LR,,,,S4442,+,.,PINK,1,1,..,,J,1,,1,1,1,1,1,1.0,107,2022-04-04,0.0,41,132,2,,
22LA02741,22,T7853,45,,e4,Z0000,83,1.0,1,02,97,4,0,Y,,040422,94,5,4.0,2,3,0,2,13.2,5,1,X0467,84,,20,,,,,,.,HAIRY,1,1,..,RED,J,1,,1,1,1,1,1,1.0,96,2022-04-04,0.0,34,132,2,,
22LA02742,22,S3821,12,,e4,Z0000,83,1.0,1,07,97,4,0,Y,,040422,94,5,4.0,3,3,0,2,14.1,5,4,X0468,84,,10,,,,,,.,.,8,2,..,,J,1,,1,1,1,1,1,1.0,102,2022-04-04,0.0,41,132,2,,
22LA02743,22,L3064,70,,e5,Z0000,83,1.0,1,PC,97,4,0,Y,,040422,94,5,4.0,4,3,2,2,13.1,5,2,X0469,84,,00,,,,,,.,.,1,1,..,OR,J,1,,1,1,1,1,1,1.0,106,2022-04-04,0.0,44,132,H,,
22LA02744,22,S3437,12,,e1,L0000,70,1.0,1,07,PC,4,0,Y,,040422,94,5,3.0,3,2,0,2,12.3,5,1,X0470,84,,LR,,,,,,.,.,1,1,..,,J,1,,1,1,1,1,1,1.0,73,2022-04-04,0.0,24,132,2,,
22LA02745,22,S3713,12,,e4,Z0000,83,1.0,1,07,97,4,0,Y,,040422,94,5,4.0,1,3,0,2,9.4,5,1,X0471,84,,10,6,101,54,,,SMBAG,Fx.Ribs,1,1,..,RED,J,1,,1,1,1,1,,,,2022-04-04,0.0,,,,,
22LA02746,22,T7592,45,,43,T7228,45,2.0,2,02,02,2,0,N,,040522,95,5,4.0,4,3,0,2,15.4,2,1,T8149,45,,02,,,,,,.,.,1,1,..,,J,1,,1,1,1,1,1,1.0,94,2022-04-05,0.016,43,132,2,,
22LA02747,22,T7803,45,,e4,Z0000,83,1.0,1,02,97,4,I,Y,,040522,95,7,3.0,3,2,.,.,14.0,5,.,.,,,,1,95,44,,,.,1ST,8,1,..,RED,J,1,,1,1,2,0,,,,2022-04-05,0.0,,,,,
22LA02748,22,T7803,45,,e4,Z0000,83,1.0,1,02,97,4,I,Y,,040522,95,7,3.0,3,2,0,4,8.3,1,1,X0472,84,,20,6,119,23,,,.,2ND,1,1,..,RED,J,2,,0,0,0,1,,,,2022-04-05,0.0,,,,,
22LA02749,22,A1044,06,,34,L0000,70,2.0,2,30,PC,1,0,N,,040522,95,8,4.0,4,3,0,2,13.4,7,1,X0473,84,,LP,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,1,1.0,108,2022-04-05,0.0,39,132,2,,
22LA02750,22,A1044,06,,34,L0000,70,2.0,2,30,PC,1,0,N,,040522,95,8,4.0,4,1,.,.,8.7,7,.,X0474,84,,LP,6,95,66,,,.,FailureToThrive,1,1,..,,J,2,,0,0,0,1,,,,2022-04-05,0.0,,,,,
22LA02751,22,S3032,12,,61,S2766,12,2.0,2,43,07,2,0,N,,040522,95,8,4.0,5,1,0,4,12.3,1,1,S4446,12,,07,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,1,1.0,94,2022-04-05,0.02,36,132,2,,
22LA02752,22,S3032,12,,61,S2766,12,2.0,2,43,07,2,0,N,,040522,95,8,4.0,5,1,0,2,10.4,2,1,S4447,12,,07,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,66,2022-04-05,0.02,26,132,2,,
22LA02753,22,T7257,45,,49,T7543,45,3.0,3,02,02,2,,N,,040522,95,8,4.0,4,1,0,2,13.6,1,1,T8150,45,,02,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,1,1.0,109,2022-04-05,0.014,45,132,2,,
22LA02754,22,T7257,45,,49,T7543,45,3.0,3,02,02,2,,N,,040522,95,8,4.0,4,2,0,2,12.5,2,1,T8151,45,,02,6,119,66,,,.,HoofAbscess,1,1,..,,J,2,,0,0,0,1,,,,2022-04-05,0.014,,,,,
22LA02755,22,Z9560,83,,e5,Z0000,83,1.0,1,LR,97,4,0,Y,,040522,95,5,4.0,4,3,0,3,13.5,5,1,X0475,84,,00,,,,,,.,.,2,2,..,,J,1,,1,1,1,1,1,1.0,104,2022-04-05,0.0,39,132,2,,
22LA02756,22,Y0018,00,,72,Y0154,00,4.0,4,Kt,Kt,5,,Y,,040522,95,8,4.0,4,3,0,2,9.6,8,1,Y0285,52,,Kt,6,124,01,,,.,.,1,1,..,PUR,J,1,,1,1,2,1,,,,2022-04-05,0.0,,,,,
22LA02757,22,Y0018,00,,72,Y0154,00,4.0,4,Kt,Kt,5,,Y,,040522,95,8,4.0,4,3,0,2,9.7,8,1,Y0286,52,,Kt,,,,,,.,.,1,1,..,PUR,J,2,,0,0,0,1,1,1.0,88,2022-04-05,0.0,35,132,H,,
22LA02758,22,S3156,12,,70,S3136,12,2.0,2,07,07,2,0,N,,040522,95,8,3.0,5,2,0,3,9.4,1,1,S4448,12,,07,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,1,1.0,74,2022-04-05,0.008,29,132,2,,
22LA02759,22,S3156,12,,70,S3136,12,2.0,2,07,07,2,0,N,,040522,95,8,3.0,5,1,0,2,11.2,1,2,S4449,12,,07,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,78,2022-04-05,0.008,32,132,2,,
22LA02760,22,Z9303,83,,e1,L0000,70,1.0,1,00,PC,4,0,Y,,040522,95,5,4.0,4,3,0,4,14.1,1,1,X0476,84,,00,,,,,,.,.,1,1,..,,J,1,,1,1,1,1,1,1.0,102,2022-04-05,0.0,44,132,2,,
22LA02761,22,S3284,12,,e4,Z0000,83,1.0,1,07,97,4,0,Y,,040522,95,7,3.0,3,2,0,2,8.3,5,1,X0477,84,,10,,,,,,.,.,1,1,..,RED,Y,1,,1,1,2,1,1,1.0,98,2022-04-05,0.0,32,132,2,,
22LA02762,22,S3284,12,,e4,Z0000,83,1.0,1,07,97,4,0,Y,,040522,95,7,3.0,3,1,.,.,7.8,1,.,.,,,,1,95,44,,,.,.,1,1,..,RED,Y,2,,0,0,0,0,,,,2022-04-05,0.0,,,,,
22LA02763,22,S3812,12,,e5,Z0000,83,1.0,1,07,97,4,0,Y,,040522,95,5,3.0,4,3,2,2,11.7,5,2,X0478,84,,10,,,,,,.,.,1,1,..,,Y,1,,1,1,1,1,1,1.0,92,2022-04-05,0.0,40,132,2,,
22LA02764,22,Z4686,83,,21,L0000,70,5.0,5,SY,PC,1,0,N,,040522,95,8,4.0,3,2,0,4,14.7,7,2,X0479,84,,00,,,,,,.,.,1,1,..,OR,Y,1,,1,1,2,1,1,1.0,95,2022-04-05,0.0,39,132,H,,
22LA02765,22,Z4686,83,,21,L0000,70,5.0,5,SY,PC,1,0,N,,040522,95,8,4.0,3,3,0,2,18.3,5,2,X0480,84,,00,,,,,,.,.,1,1,..,OR,Y,2,,0,0,0,1,1,1.0,116,2022-04-05,0.0,40,132,H,,
22LA02766,22,S1357,12,,70,S3136,12,5.0,5,43,07,2,0,N,,040522,95,9,3.0,3,1,0,3,12.0,1,1,S4450,12,,07,,,,,,.,.,1,1,..,,Y,1,,1,1,3,1,1,1.0,78,2022-04-05,0.018,31,132,2,,
22LA02767,22,S1357,12,,70,S3136,12,5.0,5,43,07,2,0,N,,040522,95,9,3.0,3,2,R,2,12.1,2,1,S4451,12,,07,,,,,,.,HAIRY,1,1,..,,Y,2,,0,0,0,1,1,1.0,87,2022-04-05,0.018,34,132,2,,
22LA02768,22,S1357,12,,70,S3136,12,5.0,5,43,07,2,0,N,,040522,95,9,3.0,3,2,0,2,11.8,2,1,S4452,12,,07,,,,S1963,-,.,HAIRY,1,1,..,,Y,3,,0,0,0,1,1,0.5,109,2022-04-05,0.018,45,132,2,,
22LA02769,22,S2255,12,,71,S3138,12,3.0,3,07,07,2,,N,,040522,95,8,3.0,2,1,0,2,14.3,2,1,S4453,12,,07,,,,,,NOMLKRS,.,1,1,..,RED,Y,1,,1,1,2,1,1,1.0,107,2022-04-05,0.066,45,132,2,,
22LA02770,22,S2255,12,,71,S3138,12,3.0,3,07,07,2,,N,,040522,95,8,3.0,2,2,2,2,10.5,2,1,S4454,12,,07,3,95,93,,8,.,.,1,1,..,RED,Y,2,,0,0,0,1,,,,2022-04-05,0.066,,,,,
22LA02771,22,Z8604,83,A,e4,Z0000,83,1.0,1,00,97,4,,Y,,040522,95,5,3.0,3,3,0,2,13.4,5,1,X0481,84,A,00,,,,,,.,.,1,1,..,,Y,1,,1,1,1,1,1,1.0,96,2022-04-05,0.0,43,132,2,,
22LA02772,22,S2135,12,,71,S3138,12,3.0,3,07,07,2,0,N,,040522,95,5,4.0,3,3,0,2,14.4,2,1,S4455,12,,07,,,,,,.,.,1,1,..,RED,Y,1,,1,1,1,1,1,1.0,117,2022-04-05,0.085,43,132,2,,
22LA02773,22,S1963,12,,67,S3077,12,3.0,3,07,07,2,0,N,,040522,95,4,4.0,4,2,.,.,9.5,1,.,.,,,,1,95,44,S4452,+,.,.,1,1,..,,Y,1,,1,1,2,0,,0.5,,2022-04-05,,,,,,
22LA02774,22,S1963,12,,67,S3077,12,3.0,3,07,07,2,0,N,,040522,95,4,4.0,4,2,.,.,10.5,1,.,.,,,,1,95,44,,,.,.,1,1,..,,Y,2,,0,0,0,0,,,,2022-04-05,,,,,,
22LA02775,22,Z4673,83,,47,L0000,70,5.0,5,01,PC,2,0,N,,040522,95,8,4.0,4,2,0,2,12.3,7,1,X0482,84,,LT,,,,,,.,.,1,1,..,GRN,Y,1,,1,1,2,1,1,1.0,60,2022-04-05,0.0,30,132,2,,
22LA02776,22,Z4673,83,,47,L0000,70,5.0,5,01,PC,2,0,N,,040522,95,8,4.0,4,2,0,3,12.1,7,1,X0483,84,,LT,,,,,,.,.,1,1,..,GRN,Y,2,,0,0,0,1,1,1.0,89,2022-04-05,0.0,36,132,2,,
22LA02777,22,T7686,45,,52,T7636,45,2.0,2,02,02,2,0,N,,040522,95,1,4.0,3,1,.,.,11.6,1,.,.,,,,1,95,44,,,.,.,1,1,..,RED,Y,1,,1,1,1,0,,,,2022-04-05,,,,,,
22LA02778,22,S1365,12,,60,S2756,12,5.0,5,07,43,2,0,N,,040522,95,5,4.0,4,3,0,2,10.8,2,1,S4456,12,,07,,,,,,.,.,1,1,..,GRN,Y,1,,1,1,1,1,1,1.0,83,2022-04-05,0.015,34,132,2,,
22LA02779,22,T7282,45,,48,T7503,45,3.0,3,02,02,2,,N,,040522,95,8,4.0,5,1,0,2,14.6,2,1,T8147,45,,02,,,,,,.,.,1,1,..,,J,1,,1,1,2,1,1,1.0,93,2022-04-05,0.018,36,132,2,,
22LA02780,22,T7282,45,,48,T7503,45,3.0,3,02,02,2,,N,,040522,95,8,4.0,5,1,0,2,14.4,2,1,T8148,45,,02,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,91,2022-04-05,0.018,36,132,2,,
22LA02781,22,S2936,12,,57,S2555,12,2.0,2,07,07,2,0,N,,040522,95,9,4.0,3,1,0,3,8.9,2,2,S4457,12,,07,,,,,,.,1ST,1,1,..,,J,1,,1,1,3,1,1,1.0,77,2022-04-05,0.08,26,132,2,,
22LA02782,22,S2936,12,,57,S2555,12,2.0,2,07,07,2,0,N,,040522,95,9,4.0,3,2,0,2,10.3,2,1,S4458,12,,07,,,,,,.,2ND.HAIRY,2,2,..,,J,2,,0,0,0,1,1,1.0,77,2022-04-05,0.08,29,132,2,,
22LA02783,22,S2936,12,,57,S2555,12,2.0,2,07,07,2,0,N,,040522,95,9,4.0,3,2,0,2,9.5,2,1,S4459,12,,07,3,96,93,,8,.,3RD,7,5,..,,J,3,,0,0,0,1,,,,2022-04-05,0.08,,,,,
22LA02784,22,T6805,45,,42,T7226,45,5.0,5,02,02,2,0,N,,040522,95,8,3.0,4,1,0,2,14.7,2,1,T8152,45,,02,,,,,,.,.,2,2,..,RED,J,1,,1,1,2,1,1,1.0,118,2022-04-05,0.022,45,132,2,,
22LA02785,22,T6805,45,,42,T7226,45,5.0,5,02,02,2,0,N,,040522,95,8,3.0,4,1,0,2,15.2,2,1,T8153,45,,02,6,105,42,,,.,Clostridial?,2,2,..,RED,J,2,,0,0,0,1,,,,2022-04-05,0.022,,,,,
22LA02786,22,Y0101,52,,e7,Y0041,00,1.0,1,Kt,Kt,4,,Y,,040522,95,5,2.0,3,3,0,4,12.4,1,1,Y0287,52,,Kt,,,,,,WOOLY,.,1,1,..,,J,1,,1,1,1,1,1,1.0,70,2022-04-05,0.0,29,132,2,,
22LA02787,22,T7411,45,,54,T7690,00,3.0,3,02,02,2,0,N,,040522,95,5,4.0,4,3,0,2,14.8,2,1,T8154,45,,02,,,,,,.,HAIRY,1,1,..,RED,J,1,,1,1,1,1,1,1.0,115,2022-04-05,0.0,44,132,2,,
22LA02788,22,S3002,12,,57,S2555,12,2.0,2,07,07,2,0,N,,040522,95,8,4.0,4,2,0,2,10.6,1,1,S4460,12,,07,,,,,,.,HAIRY,1,1,..,,J,1,,1,1,2,1,1,1.0,61,2022-04-05,0.048,31,132,2,,
22LA02789,22,S3002,12,,57,S2555,12,2.0,2,07,07,2,0,N,,040522,95,8,4.0,4,1,0,4,12.5,2,1,S4461,12,,07,,,,,,.,.,1,1,..,,J,2,,0,0,0,1,1,1.0,89,2022-04-05,0.048,34,132,2,,
22LA02790,22,T7266,45,,43,T7228,45,3.0,3,02,02,2,7,N,,040522,95,8,3.0,4,2,0,2,12.7,2,2,T8155,45,,02,,,,,,.,.,1,1,..,RED,J,1,,1,1,2,1,1,1.0,79,2022-04-05,0.015,33,132,2,,
22LA02791,22,T7266,45,,43,T7228,45,3.0,3,02,02,2,7,N,,040522,95,8,3.0,4,1,0,4,13.6,1,2,T8156,45,,02,,,,,,.,.,1,1,..,RED,J,2,,0,0,0,1,1,1.0,92,2022-04-05,0.015,33,132,2,,
22LA02792,22,S2689,12,,68,S3083,12,2.0,2,07,07,2,0,N,,040522,95,8,4.0,4,1,0,2,11.4,1,1,S4462,12,,07,,,,,,.,.,1,1,..,RED,J,1,,1,1,2,1,1,1.0,86,2022-04-05,0.08,34,132,2,,
22LA02793,22,S2689,12,,68,S3083,12,2.0,2,07,07,2,0,N,,040522,95,8,4.0,4,2,0,2,11.7,2,1,S4463,12,,07,,,,,,.,.,1,1,..,RED,J,2,,0,0,0,1,1,1.0,78,2022-04-05,0.08,35,132,2,,
22LA02794,22,S3290,12,,e5,Z0000,83,1.0,1,43,97,4,,Y,,040522,95,8,4.0,3,3,0,2,11.4,5,2,X0484,84,,10,,,,,,.,1ST,8,2,..,,J,1,,1,1,2,1,1,1.0,117,2022-04-05,0.0,44,132,2,,
22LA02795,22,S3290,12,,e5,Z0000,83,1.0,1,43,97,4,,Y,,040522,95,8,4.0,3,2,0,2,8.5,5,2,X0485,84,,10,3,96,93,,8,.,2ND,1,1,..,,J,2,,0,0,0,1,,,,2022-04-05,0.0,,,,,
22LA02796,22,S3403,12,,e5,Z0000,83,1.0,1,07,97,4,0,Y,,040522,95,8,2.0,2,3,0,3,11.2,5,2,X0486,84,,10,,,,,,.,1ST,1,1,..,,J,1,,1,1,2,1,1,1.0,101,2022-04-05,0.0,39,132,2,,
22LA02797,22,S3403,12,,e5,Z0000,83,1.0,1,07,97,4,0,Y,,040522,95,8,2.0,2,2,0,2,8.9,5,4,X0487,84,,10,3,96,93,,8,.,2ND,7,2,..,,J,2,,0,0,0,1,,,,2022-04-05,0.0,,,,,
22LA02798,22,T6997,45,,44,T7258,45,4.0,4,02,02,2,0,N,T,040522,95,9,4.0,5,2,0,2,10.7,1,1,T8157,45,,02,,,,,,.,1ST,7,2,..,GRN,Y,1,,1,1,3,1,1,1.0,48,2022-04-05,0.019,14,132,W,,
22LA02799,22,T6997,45,,44,T7258,45,4.0,4,02,02,2,0,N,T,040522,95,9,4.0,5,2,0,4,12.8,3,2,T8158,45,,02,,,,,,.,HAIRY,1,1,..,GRN,Y,2,,0,0,0,1,1,1.0,90,2022-04-05,0.019,31,132,2,,
22LA02800,22,T6997,45,,44,T7258,45,4.0,4,02,02,2,0,N,T,040522,95,9,4.0,5,1,0,2,9.8,1,2,T8159,45,,02,,,,,,.,.,1,1,..,GRN,Y,3,,0,0,0,1,1,1.0,87,2022-04-05,0.019,28,132,2,,
22LA02801,22,S2969,12,,63,S2793,12,2.0,2,07,07,2,0,N,,040522,95,8,4.0,5,2,0,3,11.9,2,1,S4464,12,,07,,,,,,.,.,1,1,..,,Y,1,,1,1,2,1,1,1.0,73,2022-04-05,0.037,33,132,2,,
22LA02802,22,S2969,12,,63,S2793,12,2.0,2,07,07,2,0,N,,040522,95,8,4.0,5,2,0,2,9.8,2,1,S4465,12,,07,,,,,,.,.,1,1,..,,Y,2,,0,0,0,1,1,1.0,88,2022-04-05,0.037,30,132,2,,
22LA02803,22,S2123,12,,70,S3136,12,3.0,3,07,07,2,0,N,,040522,95,8,4.0,5,2,0,2,10.0,2,2,S4466,12,,07,,,,,,.,1ST,8,1,..,,Y,1,,1,1,2,1,1,1.0,89,2022-04-05,0.032,31,132,2,,
22LA02804,22,S2123,12,,70,S3136,12,3.0,3,07,07,2,0,N,,040522,95,8,4.0,5,3,0,2,12.4,1,4,S4467,12,,07,,,,,,.,2ND,1,1,..,,Y,2,,0,0,0,1,1,1.0,95,2022-04-05,0.032,35,132,2,,
22LA02805,22,S3134,12,,67,S3077,12,2.0,2,07,07,2,0,N,,040522,95,8,4.0,5,1,0,4,11.4,2,2,S4468,12,,07,,,,,,.,.,1,1,..,RED,Y,1,,1,1,2,1,1,1.0,100,2022-04-05,0.019,39,132,2,,
22LA02806,22,S3134,12,,67,S3077,12,2.0,2,07,07,2,0,N,,040522,95,8,4.0,5,1,0,2,11.7,1,2,S4469,12,,07,,,,,,.,HAIRY,1,1,..,RED,Y,2,,0,0,0,1,1,1.0,83,2022-04-05,0.019,33,132,2,,
22LA02807,22,T7292,45,,46,T7329,45,3.0,3,02,02,2,0,N,,040522,95,8,3.0,4,3,0,2,15.5,1,2,T8160,45,,02,,,,,,.,BOWEDFLEGS,1,1,..,RED,Y,1,,1,1,2,1,1,1.0,103,2022-04-05,0.018,32,123,H,,
22LA02808,22,T7292,45,,46,T7329,45,3.0,3,02,02,2,0,N,,040522,95,8,3.0,4,3,0,2,10.8,1,1,T8161,45,,02,6,98,85,,,.,PASTURNPROB,3,3,..,RED,Y,2,,0,0,0,1,,,,2022-04-05,0.018,,,,,
22LA02809,22,T7512,45,,51,T7618,45,2.0,2,02,02,2,0,N,,040522,95,5,4.0,4,3,0,2,15.5,1,2,T8162,45,,02,,,,,,.,.,1,1,..,RED,J,1,,1,1,1,1,1,1.0,113,2022-04-05,0.017,47,132,2,,
