UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,BGRP,RGRP,CUT,TRT,BDAY,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,DYST,DEPTH,ABN,LOT,SHED,CDNO,VACC,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,INBRL,NOBN
04LA01090,04,00687,00,68,28,R3081,11,4.0,4,06,43,3,2,y,S,040904,100,2,1,.,0.0,.,.,,,00,09,0,100,27,,,,,1,1,..,.,J,2,ctrl,,0,0,0,0,0,,,,0.0,0,5,2004-04-09,0.0,2
04LA01091,04,T8385,44,ID,43T,T8296,44,3.0,3,02,02,1,I,n,I,041004,101,9,3,1,9.0,1,1,T9986,44,ID,02,,0,,,,,,1,1,..,.,J,3,none,,0,0,0,1,1,1.0,82,,0.0,0,2,2004-04-10,0.002,3
04LA01092,04,K1888,64,68,51K,K2368,64,3.0,3,06,06,1,0,n,G,040904,100,8,3,3,12.5,1,1,K3094,64,68,06,,0,,,,,ENTROPION,1,1,..,.,J,1,none,,1,1,2,1,1,1.0,104,,0.0,0,2,2004-04-09,0.014,2
04LA01093,04,K1888,64,68,51K,K2368,64,3.0,3,06,06,1,0,n,G,040904,100,8,3,3,10.5,4,1,K3095,64,68,06,,0,,,,,,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,89,,0.0,0,2,2004-04-09,0.014,2
04LA01094,04,T7602,44,41,46T,T8051,44,5.0,5,02,02,1,0,n,M,040904,100,9,4,2,10.3,1,1,T9969,44,48,02,,0,,,,,4TEATS,5,3,..,.,J,1,none,,1,1,3,1,1,1.0,98,,0.0,0,2,2004-04-09,0.071,3
04LA01095,04,T7602,44,41,46T,T8051,44,5.0,5,02,02,1,0,n,M,040904,100,9,4,2,10.8,1,1,T9970,44,48,02,6,119,19,,,,4TEATS,5,3,..,.,J,2,none,,0,0,0,1,0,,,,0.0,0,2,2004-04-09,0.071,3
04LA01096,04,T7602,44,41,46T,T8051,44,5.0,5,02,02,1,0,n,M,040904,100,9,4,1,12.2,1,1,,,48,02,1,100,44,,,,,5,3,..,.,J,3,none,,0,0,0,0,0,,,,0.0,0,2,2004-04-09,0.071,3
04LA01097,04,T7175,44,42,45T,T8907,44,5.0,5,02,02,1,0,n,M,040904,100,8,3,2,9.8,1,1,T9971,44,48,02,,0,,,,,,1,1,..,.,J,1,none,,1,1,2,1,1,1.0,76,,0.0,0,2,2004-04-09,0.014,2
04LA01098,04,T7175,44,42,45T,T8907,44,5.0,5,02,02,1,0,n,M,040904,100,8,3,2,9.8,1,1,T9972,44,48,02,,0,,,,,,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,75,,0.0,0,2,2004-04-09,0.014,2
04LA01099,04,Z8140,81,00,BLK,Z0000,81,2.0,2,00,97,1,1,y,X,040904,100,8,2,3,12.0,9,1,X1040,82,00,00,,0,,,,,BLACK,1,1,..,BLK,J,1,none,,1,1,2,1,1,1.0,82,,0.0,0,2,2004-04-09,0.0,2
04LA01100,04,Z8140,81,00,BLK,Z0000,81,2.0,2,00,97,1,1,y,X,040904,100,8,2,3,12.8,4,1,X1041,82,00,00,,0,,,,,,1,1,..,BLK,J,2,none,,0,0,0,1,1,1.0,82,,0.0,0,2,2004-04-09,0.0,2
04LA01101,04,K2385,64,68,51K,K2368,64,2.0,2,06,06,1,0,n,G,040904,100,8,2,1,14.0,1,1,K3096,64,68,06,,0,,,,,,1,1,..,.,J,1,none,,1,1,2,1,1,1.0,101,,0.0,0,2,2004-04-09,0.055,2
04LA01102,04,K2385,64,68,51K,K2368,64,2.0,2,06,06,1,0,n,G,040904,100,8,2,1,12.2,1,1,K3097,64,68,06,,0,,,,,,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,66,,0.0,0,2,2004-04-09,0.055,2
04LA01103,04,K1115,64,68,54K,K2555,64,4.0,4,06,06,1,0,n,G,040904,100,8,4,1,15.3,1,1,K3098,64,68,06,,0,,,,,,1,1,..,.,J,1,none,,1,1,2,1,1,1.0,101,,0.0,0,2,2004-04-09,0.022,2
04LA01104,04,K1115,64,68,54K,K2555,64,4.0,4,06,06,1,0,n,G,040904,100,8,4,1,13.5,1,1,K3099,64,68,06,,0,,,,,,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,113,,0.0,0,2,2004-04-09,0.022,2
04LA01105,04,A5600,04,82,02P,A8647,04,6.0,6,30,30,1,0,n,W,040904,100,9,3,2,8.5,1,1,H1157,05,83,30,6,175,10,,,,,6,3,..,.,J,1,none,,1,1,3,1,1,1.0,80,,0.0,0,2,2004-04-09,0.058,3
04LA01106,04,A5600,04,82,02P,A8647,04,6.0,6,30,30,1,0,n,W,040904,100,9,3,1,9.3,1,1,H1158,05,83,30,,0,,,,,,6,3,..,.,J,2,none,,0,0,0,1,1,1.0,106,,0.0,0,2,2004-04-09,0.058,3
04LA01107,04,A5600,04,82,02P,A8647,04,6.0,6,30,30,1,0,n,W,040904,100,9,3,2,5.0,1,1,,,83,30,1,100,44,,,,,6,3,..,.,J,3,none,,0,0,0,0,0,,,,0.0,0,2,2004-04-09,0.058,3
04LA01108,04,A5103,04,82,16P,A9442,04,6.0,6,30,30,1,0,n,C,040904,100,9,5,1,10.5,1,1,H1159,05,82,30,,0,,,,,,1,1,..,.,J,1,none,,1,1,3,1,1,1.0,81,,0.0,0,2,2004-04-09,0.053,3
04LA01109,04,A5103,04,82,16P,A9442,04,6.0,6,30,30,1,0,n,C,040904,100,9,5,2,9.8,1,1,H1160,05,82,30,,0,,,,,4TEATS,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,89,,0.0,0,2,2004-04-09,0.053,3
04LA01110,04,A5103,04,82,16P,A9442,04,6.0,6,30,30,1,0,n,C,040904,100,9,5,2,9.8,1,1,,,82,30,1,100,44,,,,,1,1,..,.,J,3,none,,0,0,0,0,0,,,,0.0,0,2,2004-04-09,0.053,3
04LA01111,04,S8443,10,11,31R,R2261,11,7.0,7,07,07,1,0,n,M,040904,100,8,2,2,10.0,1,1,R4361,11,18,07,,0,,,,,,1,1,..,.,J,1,none,,1,1,2,1,1,1.0,82,,0.0,0,2,2004-04-09,0.049,2
04LA01112,04,S8443,10,11,31R,R2261,11,7.0,7,07,07,1,0,n,M,040904,100,8,2,2,11.8,1,1,R4362,11,18,07,,0,,,,,4TEATS,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,88,,0.0,0,2,2004-04-09,0.049,2
04LA01113,04,R1090,11,11,34R,R2600,11,4.0,4,07,43,1,0,n,M,040904,100,9,4,2,9.5,1,1,R4363,11,18,07,,0,,,,THIN,,1,1,..,.,J,1,none,,1,1,3,1,1,1.0,89,,0.0,0,2,2004-04-09,0.044,3
04LA01114,04,R1090,11,11,34R,R2600,11,4.0,4,07,43,1,0,n,M,040904,100,9,4,1,8.0,1,1,R4364,11,18,07,,0,,,,,,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,85,,0.0,0,2,2004-04-09,0.044,3
04LA01115,04,R1090,11,11,34R,R2600,11,4.0,4,07,43,1,0,n,M,040904,100,9,4,1,12.1,1,1,R4365,11,18,07,,0,,T7397,-,,,1,1,..,.,J,3,none,,0,0,0,1,1,0.5,107,,0.0,0,2,2004-04-09,0.044,3
04LA01116,04,R3497,11,18,33R,R2746,11,2.0,2,07,43,1,0,n,M,040904,100,8,3,1,9.8,1,1,R4366,11,18,07,,0,,,,,,1,1,..,.,J,1,none,,1,1,2,1,1,1.0,85,,0.0,0,2,2004-04-09,0.018,2
04LA01117,04,R3497,11,18,33R,R2746,11,2.0,2,07,43,1,0,n,M,040904,100,8,3,2,9.1,1,1,R4367,11,18,07,,0,,,,,,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,74,,0.0,0,2,2004-04-09,0.018,2
04LA01118,04,T7691,44,ID,42T,T9073,44,4.0,4,02,02,1,I,n,I,040904,100,8,4,2,14.2,1,1,T9973,44,ID,02,,0,,,,,,1,1,..,.,J,1,none,,1,1,2,1,1,1.0,91,,0.0,0,2,2004-04-09,0.021,2
04LA01119,04,T7691,44,ID,42T,T9073,44,4.0,4,02,02,1,I,n,I,040904,100,8,4,2,13.1,1,1,T9974,44,ID,02,,0,,,,,,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,90,,0.0,0,2,2004-04-09,0.021,2
04LA01120,04,T9340,44,41,63,T9041,44,2.0,2,02,02,1,7,n,S,040904,100,8,4,2,9.3,1,1,T9975,44,48,02,,0,,,,,,1,1,..,SPG,J,1,none,,1,1,2,1,1,1.0,73,,46.0,160,S,2004-04-09,0.045,2
04LA01121,04,T9340,44,41,63,T9041,44,2.0,2,02,02,1,7,n,S,040904,100,8,4,1,8.8,1,1,T9976,44,48,02,,0,,,,,,1,1,..,SPG,J,2,none,,0,0,0,1,1,1.0,77,,44.0,160,S,2004-04-09,0.045,2
04LA01122,04,A5335,04,81,04P,A9232,04,6.0,6,30,30,1,0,n,W,040904,100,8,4,2,9.1,1,1,H1161,05,83,30,,0,,,,,4TEATS,1,1,..,.,J,1,none,,1,1,2,1,1,1.0,96,,0.0,0,2,2004-04-09,0.077,2
04LA01123,04,A5335,04,81,04P,A9232,04,6.0,6,30,30,1,0,n,W,040904,100,8,4,2,10.5,1,1,H1162,05,83,30,7,222,97,,,,4TEATS,1,1,..,.,J,2,none,,0,0,0,1,0,,,,0.0,0,2,2004-04-09,0.077,2
04LA01124,04,A7259,04,82,23P,A9122,04,4.0,4,30,30,1,0,n,C,040904,100,9,5,2,9.3,1,1,H1163,05,82,30,6,104,19,,,,,1,1,..,.,J,1,none,,1,1,3,1,0,,,,0.0,0,2,2004-04-09,0.057,3
04LA01125,04,A7259,04,82,23P,A9122,04,4.0,4,30,30,1,0,n,C,040904,100,9,5,1,8.1,1,1,H1164,05,82,30,,0,,,,,,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,87,,0.0,0,2,2004-04-09,0.057,3
04LA01126,04,A7259,04,82,23P,A9122,04,4.0,4,30,30,1,0,n,C,040904,100,9,5,1,9.8,1,1,,,82,30,1,100,44,,,,,1,1,..,.,J,3,none,,0,0,0,0,0,,,,0.0,0,2,2004-04-09,0.057,3
04LA01127,04,T7397,44,41,45T,T8907,44,5.0,5,02,02,1,0,n,M,040904,100,7,5,3,9.8,1,1,T9977,44,48,02,3,103,93,,8,"MLTS,WARTS,X",,6,2,..,.,J,1,none,,1,1,2,1,0,,,,0.0,0,2,2004-04-09,0.073,2
04LA01128,04,T7397,44,41,45T,T8907,44,5.0,5,02,02,1,0,n,M,040904,100,7,5,2,8.2,1,1,,,48,02,1,100,44,R4365,+,,,6,2,..,.,J,2,none,,0,0,0,0,0,0.5,,,0.0,0,2,2004-04-09,0.073,2
04LA01129,04,A6233,04,88,24P,A9434,04,5.0,5,30,30,1,0,n,C,040904,100,8,3,2,11.3,1,1,H1165,05,82,30,,0,,,,,,1,1,..,.,J,1,none,,1,1,2,1,1,1.0,83,,0.0,0,2,2004-04-09,0.053,2
04LA01130,04,A6233,04,88,24P,A9434,04,5.0,5,30,30,1,0,n,C,040904,100,8,3,1,12.0,1,1,H1166,05,82,30,,0,,,,,,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,90,,0.0,0,2,2004-04-09,0.053,2
04LA01131,04,Z8750,81,00,e.2,Z0000,81,1.0,1,01,97,4,0,y,X,040904,100,8,2,3,12.1,5,1,X1042,82,00,20,,0,,,,,,1,1,..,.,J,1,none,,1,1,2,1,1,1.0,82,,0.0,0,2,2004-04-09,0.0,2
04LA01132,04,Z8750,81,00,e.2,Z0000,81,1.0,1,01,97,4,0,y,X,040904,100,8,2,3,11.3,5,1,X1043,82,00,20,,0,,,,,,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,96,,0.0,0,2,2004-04-09,0.0,2
04LA01133,04,01372,00,68,53K,K2454,64,4.0,4,06,06,1,0,n,G,040904,100,9,5,1,10.0,1,1,K3100,64,68,06,3,131,93,,8,,GAUNT d131,1,1,..,.,J,1,none,,1,1,3,1,0,,,,0.0,0,2,2004-04-09,0.036,3
04LA01134,04,01372,00,68,53K,K2454,64,4.0,4,06,06,1,0,n,G,040904,100,9,5,2,11.0,1,1,K3101,64,68,06,,0,,,,,,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,81,,0.0,0,2,2004-04-09,0.036,3
04LA01135,04,01372,00,68,53K,K2454,64,4.0,4,06,06,1,0,n,G,040904,100,9,5,1,11.2,1,1,K3102,64,68,06,,0,,,,,,1,1,..,.,J,3,none,,0,0,0,1,1,1.0,75,,0.0,0,2,2004-04-09,0.036,3
04LA01136,04,A5874,04,73,16P,A9442,04,5.5,5,30,30,1,0,n,C,040904,100,8,5,2,12.0,1,1,H1167,05,82,30,,0,,,,,4TEATS,1,1,..,.,J,1,none,,1,1,2,1,1,1.0,73,,0.0,0,2,2004-04-09,0.038,2
04LA01137,04,A5874,04,73,16P,A9442,04,5.5,5,30,30,1,0,n,C,040904,100,8,5,1,11.0,1,1,H1168,05,82,30,,0,,,,,,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,96,,0.0,0,2,2004-04-09,0.038,2
04LA01138,04,T9464,44,ID,e.4,T9193,44,1.0,1,02,02,4,I,n,I,040904,100,8,2,2,9.1,1,1,T9978,44,ID,02,,0,,,,,,1,1,..,.,J,1,none,,1,1,2,1,1,1.0,70,,0.0,0,2,2004-04-09,0.021,2
04LA01139,04,T9464,44,ID,e.4,T9193,44,1.0,1,02,02,4,I,n,I,040904,100,8,2,2,9.8,1,1,T9979,44,ID,02,,0,,,,,ENTROPION,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,76,,0.0,0,2,2004-04-09,0.021,2
04LA01140,04,90687,09,88,25P,A9911,04,5.0,5,30,30,1,0,n,C,040904,100,8,3,2,11.3,1,1,H1169,05,82,30,,0,,,,,4TEATS,1,1,..,.,J,1,none,,1,1,2,1,1,1.0,80,,0.0,0,2,2004-04-09,0.039,2
04LA01141,04,90687,09,88,25P,A9911,04,5.0,5,30,30,1,0,n,C,040904,100,8,3,1,9.7,1,1,H1170,05,82,30,,0,,,,,,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,89,,0.0,0,2,2004-04-09,0.039,2
04LA01142,04,T7165,44,42,45T,T8907,44,5.0,5,02,02,1,0,n,M,040904,100,8,4,1,13.3,1,1,T9980,44,48,02,,0,,,,,,1,1,..,.,J,1,none,,1,1,2,1,1,1.0,83,,0.0,0,2,2004-04-09,0.016,2
04LA01143,04,T7165,44,42,45T,T8907,44,5.0,5,02,02,1,0,n,M,040904,100,8,4,2,12.2,1,1,T9981,44,48,02,,0,,,,,,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,77,,0.0,0,2,2004-04-09,0.016,2
04LA01144,04,T6780,44,41,45T,T8907,44,6.0,6,02,02,1,0,n,M,040904,100,8,3,2,11.0,1,1,T9982,44,48,02,,0,,,,,,1,1,..,.,J,1,none,,1,1,2,1,1,1.0,85,,0.0,0,2,2004-04-09,0.05,2
04LA01145,04,T6780,44,41,45T,T8907,44,6.0,6,02,02,1,0,n,M,040904,100,8,3,1,11.7,1,1,T9983,44,48,02,,0,,,,,,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,87,,0.0,0,2,2004-04-09,0.05,2
04LA01146,04,P0026,05,84,04P,A9232,04,2.0,2,30,30,1,0,n,W,041004,101,9,2,2,7.5,1,1,H1171,05,83,30,3,101,93,,8,R.SPOILED X,,1,1,..,.,J,1,none,,1,1,3,1,0,,,,0.0,0,2,2004-04-10,0.048,3
04LA01147,04,P0026,05,84,04P,A9232,04,2.0,2,30,30,1,0,n,W,041004,101,9,2,2,8.6,1,1,H1172,05,83,30,3,101,93,,8,THIN,,1,1,..,.,J,2,none,,0,0,0,1,0,,,,0.0,0,2,2004-04-10,0.048,3
04LA01148,04,P0026,05,84,04P,A9232,04,2.0,2,30,30,1,0,n,W,041004,101,9,2,1,10.5,1,1,H1173,05,83,30,,0,,,,,PNEU.,1,1,..,.,J,3,none,,0,0,0,1,1,1.0,90,,0.0,0,2,2004-04-10,0.048,3
04LA01149,04,T8385,44,ID,43T,T8296,44,3.0,3,02,02,1,I,n,I,041004,101,9,3,3,8.6,1,1,T9984,44,ID,02,3,101,93,,8,,,1,1,..,.,J,1,none,,1,1,3,1,0,,,,0.0,0,2,2004-04-10,0.002,3
04LA01150,04,T8385,44,ID,43T,T8296,44,3.0,3,02,02,1,I,n,I,041004,101,9,3,1,8.5,1,1,T9985,44,ID,02,,0,,,,,,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,79,,0.0,0,2,2004-04-10,0.002,3
04LA01151,04,Z7099,81,97,971,00109,00,3.0,3,97,97,1,0,n,.,041004,101,8,2,2,12.2,6,1,X1044,82,97,97,,0,,,,,ENTROPION,1,1,..,.,J,1,none,,1,1,2,1,1,1.0,106,,0.0,0,B,2004-04-10,0.0,2
04LA01152,04,Z7099,81,97,971,00109,00,3.0,3,97,97,1,0,n,.,041004,101,8,2,1,12.5,6,1,X1045,82,97,97,,0,,,,,,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,94,,0.0,0,B,2004-04-10,0.0,2
04LA01153,04,A8443,04,84,11P,A9750,04,3.0,3,30,30,1,0,n,C,041004,101,3,4,3,9.4,1,1,H1174,05,82,30,3,101,93,,8,,,5,4,..,.,J,1,none,,1,1,4,1,0,,,,0.0,0,2,2004-04-10,0.062,4
04LA01154,04,A8443,04,84,11P,A9750,04,3.0,3,30,30,1,0,n,C,041004,101,3,4,1,10.0,1,1,H1175,05,82,30,6,121,89,,,,ABO.ULCER,5,4,..,.,J,2,none,,0,0,0,1,0,,,,0.0,0,2,2004-04-10,0.062,4
04LA01155,04,A8443,04,84,11P,A9750,04,3.0,3,30,30,1,0,n,C,041004,101,3,4,2,9.8,1,1,H1176,05,82,30,,0,,,,,,5,4,..,.,J,3,none,,0,0,0,1,1,1.0,80,,0.0,0,2,2004-04-10,0.062,4
04LA01156,04,A8443,04,84,11P,A9750,04,3.0,3,30,30,1,0,n,C,041004,101,3,4,2,9.4,1,1,H1177,05,82,30,,0,,,,,,5,4,..,.,J,4,none,,0,0,0,1,1,1.0,83,,0.0,0,2,2004-04-10,0.062,4
04LA01157,04,R3250,11,18, 8,R0000,11,2.0,2,07,07,2,2,y,C,041004,101,0,1,2,4.5,1,1,,,18,07,0,101,27,,,,,1,1,..,DNA,J,1,ctrl,,1,1,1,0,0,,,,0.0,0,5,2004-04-10,0.0,1
04LA01158,04,T9372,44,41,63,T9041,44,2.0,2,02,02,1,7,n,S,041004,101,8,4,1,12.1,1,1,T9987,44,48,02,,0,,,,REC.PROLAPSE,,4,2,..,SPG,J,1,none,,1,1,2,1,1,1.0,99,,0.0,0,H,2004-04-10,0.056,2
04LA01159,04,T9372,44,41,63,T9041,44,2.0,2,02,02,1,7,n,S,041004,101,8,4,2,11.0,1,1,T9988,44,48,02,,0,,,,,4TEATS,4,2,..,SPG,J,2,none,,0,0,0,1,1,1.0,82,,0.0,0,H,2004-04-10,0.056,2
04LA01160,04,K2062,64,68,54K,K2555,64,2.0,2,06,06,1,0,n,G,041004,101,5,4,2,13.1,1,1,K3103,64,68,06,,0,,,,,,1,1,..,.,J,1,none,,1,1,1,1,1,1.0,80,,0.0,0,2,2004-04-10,0.039,1
04LA01161,04,P0083,05,83,22P,A8879,04,2.0,2,30,30,1,0,n,C,041004,101,8,4,2,10.8,1,1,H1178,05,82,30,,0,,,,,,1,1,..,.,J,1,none,,1,1,2,1,1,1.0,77,,0.0,0,2,2004-04-10,0.041,2
04LA01162,04,P0083,05,83,22P,A8879,04,2.0,2,30,30,1,0,n,C,041004,101,8,4,1,10.3,1,1,H1179,05,82,30,,0,,,,,,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,89,,0.0,0,2,2004-04-10,0.041,2
04LA01163,04,A8401,04,84,24P,A9434,04,3.0,3,30,30,1,0,n,C,041004,101,5,5,2,12.3,1,1,H1180,05,82,30,,0,,,,,,2,2,..,.,J,1,none,,1,1,1,1,1,1.0,100,,0.0,0,2,2004-04-10,0.045,1
04LA01164,04,Z9700,81,00,e.1,Z0000,81,1.0,1,31,97,4,0,y,X,041004,101,5,4,3,12.2,5,1,X1046,82,00,81,6,103,48,T9966,+,,,4,2,..,.,J,1,none,,1,1,1,1,0,0.5,,,0.0,0,2,2004-04-10,0.0,1
04LA01165,04,T8781,44,ID,42T,T9073,44,2.0,2,02,02,1,I,n,I,041004,101,8,3,2,9.4,1,1,T9989,44,ID,02,,0,,,,THIN,,5,3,..,.,J,1,none,,1,1,2,1,1,1.0,52,,0.0,0,2,2004-04-10,0.014,2
04LA01166,04,T8781,44,ID,42T,T9073,44,2.0,2,02,02,1,I,n,I,041004,101,8,3,1,10.0,1,1,T9990,44,ID,02,,0,,,,,,5,3,..,.,J,2,none,,0,0,0,1,1,1.0,58,,0.0,0,2,2004-04-10,0.014,2
04LA01167,04,Z9999,81,00,e.2,Z0000,81,1.0,1,01,97,4,0,y,X,041004,101,5,1,2,9.9,5,1,X1047,82,00,20,,0,,,,,,2,2,..,.,J,1,none,,1,1,1,1,1,1.0,96,,0.0,0,2,2004-04-10,0.0,1
04LA01168,04,R2284,11,12,31R,R2261,11,3.0,3,07,07,1,0,n,M,041004,101,5,3,1,12.7,1,1,R4368,11,18,07,,0,,,,,,2,2,..,.,J,1,none,,1,1,1,1,1,1.0,96,,0.0,0,2,2004-04-10,0.033,1
04LA01169,04,90835,09,68,53K,K2454,64,5.0,5,06,06,1,0,n,G,041004,101,5,3,3,12.0,1,1,K3104,64,68,06,,0,,,,,ENTROPION,2,2,..,.,J,1,none,,1,1,1,1,1,1.0,114,,0.0,0,2,2004-04-10,0.019,1
04LA01170,04,Z8749,81,00,e.1,Z0000,81,1.0,1,01,97,4,0,y,X,041004,101,8,3,3,12.3,5,1,X1048,82,00,20,,0,,,,,,6,2,..,.,J,1,none,,1,1,2,1,1,1.0,79,,0.0,0,2,2004-04-10,0.0,2
04LA01171,04,Z8749,81,00,e.1,Z0000,81,1.0,1,01,97,4,0,y,X,041004,101,8,3,2,11.0,5,1,X1049,82,00,20,,0,,,,,,6,2,..,.,J,2,none,,0,0,0,1,1,1.0,72,,0.0,0,2,2004-04-10,0.0,2
04LA01172,04,Z4777,81,97,971,00109,00,6.0,6,97,97,1,0,n,.,041004,101,9,3,3,9.1,6,1,X1050,82,97,97,3,101,93,,8,,,2,2,..,.,J,1,none,,1,1,3,1,0,,,,0.0,0,B,2004-04-10,0.0,3
04LA01173,04,Z4777,81,97,971,00109,00,6.0,6,97,97,1,0,n,.,041004,101,9,3,2,11.4,6,1,X1051,82,97,97,,0,,,,,,2,2,..,.,J,2,none,,0,0,0,1,1,1.0,75,,0.0,0,B,2004-04-10,0.0,3
04LA01174,04,Z4777,81,97,971,00109,00,6.0,6,97,97,1,0,n,.,041004,101,9,3,2,8.2,6,1,X1052,82,97,97,6,170,13,,,,,2,2,..,.,J,3,none,,0,0,0,1,1,1.0,75,,0.0,0,B,2004-04-10,0.0,3
04LA01175,04,T9161,44,41,61,T8855,44,2.0,2,02,02,1,7,n,S,041004,101,5,4,1,13.2,1,1,T9991,44,48,02,,0,,,,,,1,1,..,SPG,J,1,none,,1,1,1,1,1,1.0,116,,71.0,160,S,2004-04-10,0.015,1
04LA01176,04,A6454,04,82,13P,A9278,04,5.0,5,30,30,1,0,n,C,041004,101,9,2,3,7.9,1,1,H1181,05,82,30,3,101,93,,8,THIN + POOR,,1,1,..,.,J,1,none,,1,1,3,1,0,,,,0.0,0,2,2004-04-10,0.075,3
04LA01177,04,A6454,04,82,13P,A9278,04,5.0,5,30,30,1,0,n,C,041004,101,9,2,1,8.5,1,1,H1182,05,82,30,,0,,,,,,1,1,..,.,J,2,none,,0,0,0,1,1,1.0,85,,0.0,0,2,2004-04-10,0.075,3
04LA01178,04,A6454,04,82,13P,A9278,04,5.0,5,30,30,1,0,n,C,041004,101,9,2,1,10.8,1,1,H1183,05,82,30,,0,,,,,,1,1,..,.,J,3,none,,0,0,0,1,1,1.0,75,,0.0,0,2,2004-04-10,0.075,3
04LA01179,04,R0080,11,10,32R,R1667,11,5.0,5,07,43,1,0,n,M,041004,101,9,3,3,6.3,1,1,R4369,11,18,07,3,101,93,,8,,,2,2,..,.,J,1,none,,1,1,3,1,0,,,,0.0,0,2,2004-04-10,0.047,3
04LA01180,04,R0080,11,10,32R,R1667,11,5.0,5,07,43,1,0,n,M,041004,101,9,3,2,9.9,1,1,R4370,11,18,07,,0,,,,,4TEATS,2,2,..,.,J,2,none,,0,0,0,1,1,1.0,84,,0.0,0,2,2004-04-10,0.047,3
04LA01181,04,R0080,11,10,32R,R1667,11,5.0,5,07,43,1,0,n,M,041004,101,9,3,2,8.2,1,1,R4371,11,18,07,,0,,,,,ENTROPION,2,2,..,.,J,3,none,,0,0,0,1,1,1.0,79,,0.0,0,2,2004-04-10,0.047,3
04LA01182,04,A8714,04,81,01P,A7284,04,3.0,3,30,30,1,0,n,W,041004,101,3,3,2,6.9,1,1,H1184,05,83,30,3,101,93,,8,,ENTROPION,5,2,..,.,J,1,none,,1,1,4,1,0,,,,0.0,0,2,2004-04-10,0.063,4
04LA01183,04,A8714,04,81,01P,A7284,04,3.0,3,30,30,1,0,n,W,041004,101,3,3,2,9.3,1,1,H1185,05,83,30,,0,,,,,,5,2,..,.,J,2,none,,0,0,0,1,1,1.0,63,,0.0,0,2,2004-04-10,0.063,4
04LA01184,04,A8714,04,81,01P,A7284,04,3.0,3,30,30,1,0,n,W,041004,101,3,3,1,8.8,1,1,H1186,05,83,30,,0,,,,,FX.RR.LEG,5,2,..,.,J,3,none,,0,0,0,1,1,1.0,79,,0.0,0,2,2004-04-10,0.063,4
04LA01185,04,A8714,04,81,01P,A7284,04,3.0,3,30,30,1,0,n,W,041004,101,3,3,2,8.5,1,1,,,83,30,1,101,44,,,,,5,2,..,.,J,4,none,,0,0,0,0,0,,,,0.0,0,2,2004-04-10,0.063,4
04LA01186,04, 8668,00,88,13P,A9278,04,6.0,6,30,30,1,0,n,C,041004,101,8,3,2,9.1,1,1,H1187,05,82,30,,0,,,,,,1,1,..,.,Y,1,none,,1,1,2,1,1,1.0,83,,0.0,0,2,2004-04-10,0.066,2
04LA01187,04, 8668,00,88,13P,A9278,04,6.0,6,30,30,1,0,n,C,041004,101,8,3,1,11.0,1,1,H1188,05,82,30,,0,,,,,,1,1,..,.,Y,2,none,,0,0,0,1,1,1.0,97,,0.0,0,2,2004-04-10,0.066,2
04LA01188,04,T8579,44,ID,42T,T9073,44,3.0,3,02,02,1,I,n,I,041004,101,8,3,1,12.1,1,1,T9992,44,ID,02,,0,,,,,,1,1,..,.,Y,1,none,,1,1,2,1,1,1.0,85,,0.0,0,2,2004-04-10,0.028,2
04LA01189,04,T8579,44,ID,42T,T9073,44,3.0,3,02,02,1,I,n,I,041004,101,8,3,1,15.1,1,1,T9993,44,ID,02,,0,,,,,,1,1,..,.,Y,2,none,,0,0,0,1,1,1.0,93,,0.0,0,2,2004-04-10,0.028,2
04LA01190,04,P0078,05,82,04P,A9232,04,2.0,2,30,30,1,0,n,W,041004,101,3,5,2,4.1,1,1,H1189,05,83,30,3,103,93,,8,VLTS,,5,3,..,.,Y,1,none,,1,1,4,1,0,,,,0.0,0,2,2004-04-10,0.062,4
