UID,LAMBID,SIREID,DAMID,YR,LBRD,LAMB,SBRD,SIRE,DBRD,DAM,STM,ID10,SIREID10,DAMID10,SIRE_PRE_CUTOFF,DAM_PRE_CUTOFF
02PE00225,102049118,101048325,100047096,02,04,A9118,04,A8325,04,A7096,30,2002049118,2001048325,2000047096,0,0
02PE00226,102049119, 99046501, 98045945,02,04,A9119,04,A6501,04,A5945,30,2002049119,1999046501,1998045945,0,0
02PE00227,102049120, 99046501, 98045945,02,04,A9120,04,A6501,04,A5945,30,2002049120,1999046501,1998045945,0,0
02PE00228,102049121, 99046501, 98045945,02,04,A9121,04,A6501,04,A5945,30,2002049121,1999046501,1998045945,0,0
02PE00229,102049122, 99046501, 98045945,02,04,A9122,04,A6501,04,A5945,30,2002049122,1999046501,1998045945,0,0
02PE00230,102049123,101048325,100047903,02,04,A9123,04,A8325,04,A7903,30,2002049123,2001048325,2000047903,0,0
02PE00231,102049124, 99046911,100047500,02,04,A9124,04,A6911,04,A7500,30,2002049124,1999046911,2000047500,0,0
02PE00232,102049125, 99046911,100047500,02,04,A9125,04,A6911,04,A7500,30,2002049125,1999046911,2000047500,0,0
02PE00233,102049126, 99046925,101048173,02,04,A9126,04,A6925,04,A8173,73,2002049126,1999046925,2001048173,0,0
02PE00234,102049127, 99046925,101048173,02,04,A9127,04,A6925,04,A8173,73,2002049127,1999046925,2001048173,0,0
02PE00235,102049128,100047882, 99046854,02,04,A9128,04,A7882,04,A6854,30,2002049128,2000047882,1999046854,0,0
02PE00236,102049129, 99046642,101048797,02,04,A9129,04,A6642,04,A8797,30,2002049129,1999046642,2001048797,0,0
02PE00237,102049130, 99046501, 97044724,02,04,A9130,04,A6501,04,A4724,30,2002049130,1999046501,1997044724,0,0
02PE00238,102049131, 99046501, 97044724,02,04,A9131,04,A6501,04,A4724,30,2002049131,1999046501,1997044724,0,0
02PE00239,102049132,101048325, 99090071,02,04,A9132,04,A8325,09,90071,30,2002049132,2001048325,1999090071,0,0
02PE00240,102049133,101048325, 99090071,02,04,A9133,04,A8325,09,90071,30,2002049133,2001048325,1999090071,0,0
02PE00241,102049134, 99046216, 98045711,02,04,A9134,04,A6216,04,A5711,30,2002049134,1999046216,1998045711,0,0
02PE00242,102049135, 99046216, 98045711,02,04,A9135,04,A6216,04,A5711,30,2002049135,1999046216,1998045711,0,0
02PE00243,102049136, 97044203,101048670,02,04,A9136,04,A4203,04,A8670,72,2002049136,1997044203,2001048670,0,0
02PE00244,102049137, 97044203,101048670,02,04,A9137,04,A4203,04,A8670,72,2002049137,1997044203,2001048670,0,0
02PE00245,102049138, 99046642,101048237,02,04,A9138,04,A6642,04,A8237,30,2002049138,1999046642,2001048237,0,0
02PE00246,102049139, 99046642,101048237,02,04,A9139,04,A6642,04,A8237,30,2002049139,1999046642,2001048237,0,0
02PE00247,102049140, 99046911, 98008595,02,04,A9140,04,A6911,00, 8595,30,2002049140,1999046911,1998008595,0,0
02PE00248,102049141, 99046911, 98008595,02,04,A9141,04,A6911,00, 8595,30,2002049141,1999046911,1998008595,0,0
02PE00249,102049142, 99046642,101048485,02,04,A9142,04,A6642,04,A8485,30,2002049142,1999046642,2001048485,0,0
02PE00250,102049143, 99046642,101048485,02,04,A9143,04,A6642,04,A8485,30,2002049143,1999046642,2001048485,0,0
02PE00251,102049144, 99046925,101817338,02,04,A9144,04,A6925,81,Z7338,80,2002049144,1999046925,2001817338,0,0
02PE00252,102049145,100047882, 97814385,02,04,A9145,04,A7882,81,Z4385,80,2002049145,2000047882,1997814385,0,0
02PE00253,102049146,100047882, 97814385,02,04,A9146,04,A7882,81,Z4385,80,2002049146,2000047882,1997814385,0,0
02PE00254,102049147,100047882, 97814385,02,04,A9147,04,A7882,81,Z4385,80,2002049147,2000047882,1997814385,0,0
02PE00255,102049148, 99046827,101048178,02,04,A9148,04,A6827,04,A8178,73,2002049148,1999046827,2001048178,0,0
02PE00256,102049149,100047882,100047252,02,04,A9149,04,A7882,04,A7252,30,2002049149,2000047882,2000047252,0,0
02PE00257,102049150, 99046529, 99091089,02,04,A9150,04,A6529,09,91089,30,2002049150,1999046529,1999091089,0,0
02PE00258,102049151, 99046529, 99091089,02,04,A9151,04,A6529,09,91089,30,2002049151,1999046529,1999091089,0,0
02PE00259,102049152, 99046911, 99046643,02,04,A9152,04,A6911,04,A6643,30,2002049152,1999046911,1999046643,0,0
02PE00260,102049153, 99046911, 99046643,02,04,A9153,04,A6911,04,A6643,30,2002049153,1999046911,1999046643,0,0
02PE00261,102049154,100047638, 98045295,02,04,A9154,04,A7638,04,A5295,30,2002049154,2000047638,1998045295,0,0
02PE00262,102049155,100047638, 98045295,02,04,A9155,04,A7638,04,A5295,30,2002049155,2000047638,1998045295,0,0
02PE00263,102049156,100047302, 96042912,02,04,A9156,04,A7302,04,A2912,30,2002049156,2000047302,1996042912,0,0
02PE00264,102049157,100047302, 96042912,02,04,A9157,04,A7302,04,A2912,30,2002049157,2000047302,1996042912,0,0
02PE00265,102049158, 99046998, 99090953,02,04,A9158,04,A6998,09,90953,30,2002049158,1999046998,1999090953,0,0
02PE00266,102049159,100047882, 99046146,02,04,A9159,04,A7882,04,A6146,30,2002049159,2000047882,1999046146,0,0
02PE00267,102049160,100047882, 99046146,02,04,A9160,04,A7882,04,A6146,30,2002049160,2000047882,1999046146,0,0
02PE00268,102049161, 99046911, 96043679,02,04,A9161,04,A6911,04,A3679,30,2002049161,1999046911,1996043679,0,0
02PE00269,102049162, 99046911, 96043679,02,04,A9162,04,A6911,04,A3679,30,2002049162,1999046911,1996043679,0,0
02PE00270,102049163, 97044142,101048658,02,04,A9163,04,A4142,04,A8658,72,2002049163,1997044142,2001048658,0,0
02PE00271,102049164, 99046642,101817190,02,04,A9164,04,A6642,81,Z7190,80,2002049164,1999046642,2001817190,0,0
02PE00272,102049165, 99046642,101817190,02,04,A9165,04,A6642,81,Z7190,80,2002049165,1999046642,2001817190,0,0
02PE00273,102049166, 99046642,101817190,02,04,A9166,04,A6642,81,Z7190,80,2002049166,1999046642,2001817190,0,0
02PE00274,102049167,100047199, 99090053,02,04,A9167,04,A7199,09,90053,30,2002049167,2000047199,1999090053,0,0
02PE00275,102049168,100047199, 99090053,02,04,A9168,04,A7199,09,90053,30,2002049168,2000047199,1999090053,0,0
02PE00276,102049169,100047284, 98045161,02,04,A9169,04,A7284,04,A5161,30,2002049169,2000047284,1998045161,0,0
02PE00277,102049170,100047328,100047134,02,04,A9170,04,A7328,04,A7134,30,2002049170,2000047328,2000047134,0,0
02PE00278,102049171,100047328,100047134,02,04,A9171,04,A7328,04,A7134,30,2002049171,2000047328,2000047134,0,0
02PE00279,102049172, 99046642,101048326,02,04,A9172,04,A6642,04,A8326,30,2002049172,1999046642,2001048326,0,0
02PE00280,102049173, 99046642,101048326,02,04,A9173,04,A6642,04,A8326,30,2002049173,1999046642,2001048326,0,0
02PE00281,102049174, 97044203,101048393,02,04,A9174,04,A4203,04,A8393,72,2002049174,1997044203,2001048393,0,0
02PE00282,102049175, 99046642,101817189,02,04,A9175,04,A6642,81,Z7189,80,2002049175,1999046642,2001817189,0,0
02PE00283,102049176, 99046642,101817189,02,04,A9176,04,A6642,81,Z7189,80,2002049176,1999046642,2001817189,0,0
02PE00284,102049177,100816945,101048586,02,04,A9177,81,Z6945,04,A8586,80,2002049177,2000816945,2001048586,0,0
02PE00285,102049178,100816945,101048586,02,04,A9178,81,Z6945,04,A8586,80,2002049178,2000816945,2001048586,0,0
02PE00286,102049179,100047401, 95042024,02,04,A9179,04,A7401,04,A2024,30,2002049179,2000047401,1995042024,0,0
02PE00287,102049180,100047401, 95042024,02,04,A9180,04,A7401,04,A2024,30,2002049180,2000047401,1995042024,0,0
02PE00288,102049181, 97044203,101048713,02,04,A9181,04,A4203,04,A8713,72,2002049181,1997044203,2001048713,0,0
02PE00289,102049182, 97044203,101048713,02,04,A9182,04,A4203,04,A8713,72,2002049182,1997044203,2001048713,0,0
02PE00290,102049183, 99046563,101048839,02,04,A9183,04,A6563,04,A8839,30,2002049183,1999046563,2001048839,0,0
02PE00291,102049184, 99046563,101048839,02,04,A9184,04,A6563,04,A8839,30,2002049184,1999046563,2001048839,0,0
02PE00292,102049185, 99046853, 97044279,02,04,A9185,04,A6853,04,A4279,72,2002049185,1999046853,1997044279,0,0
02PE00293,102049186, 99046853, 97044279,02,04,A9186,04,A6853,04,A4279,72,2002049186,1999046853,1997044279,0,0
02PE00294,102049187,100047105, 99046825,02,04,A9187,04,A7105,04,A6825,30,2002049187,2000047105,1999046825,0,0
02PE00295,102049188,100047105, 99046825,02,04,A9188,04,A7105,04,A6825,30,2002049188,2000047105,1999046825,0,0
02PE00296,102049189, 99046998, 96043824,02,04,A9189,04,A6998,04,A3824,30,2002049189,1999046998,1996043824,0,0
02PE00297,102049190,100047882,100047230,02,04,A9190,04,A7882,04,A7230,30,2002049190,2000047882,2000047230,0,0
02PE00298,102049191,100047882,100047230,02,04,A9191,04,A7882,04,A7230,30,2002049191,2000047882,2000047230,0,0
02PE00299,102049192, 97044203,101048767,02,04,A9192,04,A4203,04,A8767,72,2002049192,1997044203,2001048767,0,0
02PE00300,102049193, 99046642,101048318,02,04,A9193,04,A6642,04,A8318,30,2002049193,1999046642,2001048318,0,0
02PE00301,102049194, 99046642,101048318,02,04,A9194,04,A6642,04,A8318,30,2002049194,1999046642,2001048318,0,0
02PE00302,102049195, 99046563,101048311,02,04,A9195,04,A6563,04,A8311,30,2002049195,1999046563,2001048311,0,0
02PE00303,102049196, 99046563,101048311,02,04,A9196,04,A6563,04,A8311,30,2002049196,1999046563,2001048311,0,0
02PE00304,102049197,100047506, 99046265,02,04,A9197,04,A7506,04,A6265,30,2002049197,2000047506,1999046265,0,0
02PE00305,102049198,100047506, 99046265,02,04,A9198,04,A7506,04,A6265,30,2002049198,2000047506,1999046265,0,0
02PE00306,102049199,100047506, 99046265,02,04,A9199,04,A7506,04,A6265,30,2002049199,2000047506,1999046265,0,0
02PE00307,102049200,100047302,100047681,02,04,A9200,04,A7302,04,A7681,30,2002049200,2000047302,2000047681,0,0
02PE00308,102049201,100047302,100047681,02,04,A9201,04,A7302,04,A7681,30,2002049201,2000047302,2000047681,0,0
02PE00309,102049202,100047302,100047681,02,04,A9202,04,A7302,04,A7681,30,2002049202,2000047302,2000047681,0,0
02PE00310,102049203,100047638,100047908,02,04,A9203,04,A7638,04,A7908,30,2002049203,2000047638,2000047908,0,0
02PE00311,102049204,100047638,100047908,02,04,A9204,04,A7638,04,A7908,30,2002049204,2000047638,2000047908,0,0
02PE00312,102049205, 99046853, 98045757,02,04,A9205,04,A6853,04,A5757,30,2002049205,1999046853,1998045757,0,0
02PE00313,102049206, 99046853, 98045757,02,04,A9206,04,A6853,04,A5757,30,2002049206,1999046853,1998045757,0,0
02PE00314,102049207, 99046934, 98045473,02,04,A9207,04,A6934,04,A5473,30,2002049207,1999046934,1998045473,0,0
02PE00315,102049208, 99046934, 98045473,02,04,A9208,04,A6934,04,A5473,30,2002049208,1999046934,1998045473,0,0
02PE00316,102049209, 99046641, 98045981,02,04,A9209,04,A6641,04,A5981,30,2002049209,1999046641,1998045981,0,0
02PE00317,102049210, 99046641, 98045981,02,04,A9210,04,A6641,04,A5981,30,2002049210,1999046641,1998045981,0,0
02PE00318,102049211, 99046641, 98045981,02,04,A9211,04,A6641,04,A5981,30,2002049211,1999046641,1998045981,0,0
02PE00319,102049212, 99046911, 99090046,02,04,A9212,04,A6911,09,90046,30,2002049212,1999046911,1999090046,0,0
02PE00320,102049213, 99046911, 99090046,02,04,A9213,04,A6911,09,90046,30,2002049213,1999046911,1999090046,0,0
02PE00321,102049214, 99046911, 99090046,02,04,A9214,04,A6911,09,90046,30,2002049214,1999046911,1999090046,0,0
02PE00322,102049215, 99046216, 97044267,02,04,A9215,04,A6216,04,A4267,30,2002049215,1999046216,1997044267,0,0
02PE00323,102049216, 99046216, 97044267,02,04,A9216,04,A6216,04,A4267,30,2002049216,1999046216,1997044267,0,0
02PE00324,102049217, 99046216, 97044267,02,04,A9217,04,A6216,04,A4267,30,2002049217,1999046216,1997044267,0,0
02PE00325,102049218,100047760, 98045524,02,04,A9218,04,A7760,04,A5524,30,2002049218,2000047760,1998045524,0,0
02PE00326,102049219,100047760, 98045524,02,04,A9219,04,A7760,04,A5524,30,2002049219,2000047760,1998045524,0,0
02PE00327,102049220,100047786, 99046497,02,04,A9220,04,A7786,04,A6497,30,2002049220,2000047786,1999046497,0,0
02PE00328,102049221,100047786, 99046497,02,04,A9221,04,A7786,04,A6497,30,2002049221,2000047786,1999046497,0,0
02PE00329,102049222,100047302, 98045681,02,04,A9222,04,A7302,04,A5681,30,2002049222,2000047302,1998045681,0,0
02PE00330,102049223,100047302, 98045681,02,04,A9223,04,A7302,04,A5681,30,2002049223,2000047302,1998045681,0,0
02PE00331,102049224, 99046641, 98045239,02,04,A9224,04,A6641,04,A5239,30,2002049224,1999046641,1998045239,0,0
02PE00332,102049225, 99046641, 98045239,02,04,A9225,04,A6641,04,A5239,30,2002049225,1999046641,1998045239,0,0
02PE00333,102049226,101048325, 98045271,02,04,A9226,04,A8325,04,A5271,30,2002049226,2001048325,1998045271,0,0
02PE00334,102049227,100816945,101048783,02,04,A9227,81,Z6945,04,A8783,80,2002049227,2000816945,2001048783,0,0
02PE00335,102049228,100816945,101048783,02,04,A9228,81,Z6945,04,A8783,80,2002049228,2000816945,2001048783,0,0
02PE00336,102049229,100047199,100048074,02,04,A9229,04,A7199,04,A8074,30,2002049229,2000047199,2000048074,0,0
02PE00337,102049230,100047199,100048074,02,04,A9230,04,A7199,04,A8074,30,2002049230,2000047199,2000048074,0,0
02PE00338,102049231,100047199,100047491,02,04,A9231,04,A7199,04,A7491,30,2002049231,2000047199,2000047491,0,0
02PE00339,102049232,100047199,100047491,02,04,A9232,04,A7199,04,A7491,30,2002049232,2000047199,2000047491,0,0
02PE00340,102049233, 97044142,101048828,02,04,A9233,04,A4142,04,A8828,72,2002049233,1997044142,2001048828,0,0
02PE00341,102049234, 99046998, 99046673,02,04,A9234,04,A6998,04,A6673,30,2002049234,1999046998,1999046673,0,0
02PE00342,102049235, 99046998, 99046673,02,04,A9235,04,A6998,04,A6673,30,2002049235,1999046998,1999046673,0,0
02PE00343,102049236,100047638, 98045620,02,04,A9236,04,A7638,04,A5620,30,2002049236,2000047638,1998045620,0,0
02PE00344,102049237,100047638, 98045620,02,04,A9237,04,A7638,04,A5620,30,2002049237,2000047638,1998045620,0,0
02PE00345,102049238,100047638, 98045620,02,04,A9238,04,A7638,04,A5620,30,2002049238,2000047638,1998045620,0,0
02PE00346,102049239, 99046529, 99046414,02,04,A9239,04,A6529,04,A6414,30,2002049239,1999046529,1999046414,0,0
02PE00347,102049240, 99046529, 99046414,02,04,A9240,04,A6529,04,A6414,30,2002049240,1999046529,1999046414,0,0
02PE00348,102049241, 99046529, 99046414,02,04,A9241,04,A6529,04,A6414,30,2002049241,1999046529,1999046414,0,0
02PE00349,102049242, 99046529, 99047008,02,04,A9242,04,A6529,04,A7008,30,2002049242,1999046529,1999047008,0,0
02PE00350,102049243, 99046529, 99047008,02,04,A9243,04,A6529,04,A7008,30,2002049243,1999046529,1999047008,0,0
02PE00351,102049244,100047105, 99046238,02,04,A9244,04,A7105,04,A6238,30,2002049244,2000047105,1999046238,0,0
02PE00352,102049245,100047105, 99046238,02,04,A9245,04,A7105,04,A6238,30,2002049245,2000047105,1999046238,0,0
02PE00353,102049246, 99046642,101048295,02,04,A9246,04,A6642,04,A8295,30,2002049246,1999046642,2001048295,0,0
02PE00354,102049247, 99046911, 99046726,02,04,A9247,04,A6911,04,A6726,30,2002049247,1999046911,1999046726,0,0
02PE00355,102049248, 99046911, 99046726,02,04,A9248,04,A6911,04,A6726,30,2002049248,1999046911,1999046726,0,0
02PE00356,102049249, 99046501, 99046482,02,04,A9249,04,A6501,04,A6482,30,2002049249,1999046501,1999046482,0,0
02PE00357,102049250, 99046501, 99046482,02,04,A9250,04,A6501,04,A6482,30,2002049250,1999046501,1999046482,0,0
02PE00358,102049251, 99046501, 99046482,02,04,A9251,04,A6501,04,A6482,30,2002049251,1999046501,1999046482,0,0
02PE00359,102049252, 99046642,101048694,02,04,A9252,04,A6642,04,A8694,30,2002049252,1999046642,2001048694,0,0
02PE00360,102049253, 99046642,101048694,02,04,A9253,04,A6642,04,A8694,30,2002049253,1999046642,2001048694,0,0
02PE00361,102049254,100816925,101048359,02,04,A9254,81,Z6925,04,A8359,80,2002049254,2000816925,2001048359,0,0
02PE00362,102049255,100816925,101048359,02,04,A9255,81,Z6925,04,A8359,80,2002049255,2000816925,2001048359,0,0
02PE00363,102049256,100816925,101048359,02,04,A9256,81,Z6925,04,A8359,80,2002049256,2000816925,2001048359,0,0
02PE00364,102049257,100047355, 97814361,02,04,A9257,04,A7355,81,Z4361,80,2002049257,2000047355,1997814361,0,0
02PE00365,102049258,100047355, 97814361,02,04,A9258,04,A7355,81,Z4361,80,2002049258,2000047355,1997814361,0,0
02PE00366,102049259, 99046563,101048163,02,04,A9259,04,A6563,04,A8163,80,2002049259,1999046563,2001048163,0,0
02PE00367,102049260, 99046501, 99090375,02,04,A9260,04,A6501,09,90375,30,2002049260,1999046501,1999090375,0,0
02PE00368,102049261, 99046501, 99090375,02,04,A9261,04,A6501,09,90375,30,2002049261,1999046501,1999090375,0,0
02PE00369,102049262, 99046641, 96043854,02,04,A9262,04,A6641,04,A3854,30,2002049262,1999046641,1996043854,0,0
02PE00370,102049263, 99046641, 96043854,02,04,A9263,04,A6641,04,A3854,30,2002049263,1999046641,1996043854,0,0
02PE00371,102049264, 99046925,101048406,02,04,A9264,04,A6925,04,A8406,73,2002049264,1999046925,2001048406,0,0
02PE00372,102049265, 99046925,101048406,02,04,A9265,04,A6925,04,A8406,73,2002049265,1999046925,2001048406,0,0
02PE00373,102049266, 99046911, 99046747,02,04,A9266,04,A6911,04,A6747,30,2002049266,1999046911,1999046747,0,0
02PE00374,102049267, 99046911, 99046747,02,04,A9267,04,A6911,04,A6747,30,2002049267,1999046911,1999046747,0,0
02PE00375,102049268, 99046911, 99046747,02,04,A9268,04,A6911,04,A6747,30,2002049268,1999046911,1999046747,0,0
02PE00376,102049269, 99046925,101048833,02,04,A9269,04,A6925,04,A8833,30,2002049269,1999046925,2001048833,0,0
02PE00377,102049270,100047506, 99046769,02,04,A9270,04,A7506,04,A6769,30,2002049270,2000047506,1999046769,0,0
02PE00378,102049271, 99046998,100047296,02,04,A9271,04,A6998,04,A7296,30,2002049271,1999046998,2000047296,0,0
02PE00379,102049272,100816925,101048329,02,04,A9272,81,Z6925,04,A8329,80,2002049272,2000816925,2001048329,0,0
02PE00380,102049273,100816925,101048329,02,04,A9273,81,Z6925,04,A8329,80,2002049273,2000816925,2001048329,0,0
02PE00381,102049274,100047302, 95042313,02,04,A9274,04,A7302,04,A2313,30,2002049274,2000047302,1995042313,0,0
02PE00382,102049275,100047302, 95042313,02,04,A9275,04,A7302,04,A2313,30,2002049275,2000047302,1995042313,0,0
02PE00383,102049276,100816945,101048696,02,04,A9276,81,Z6945,04,A8696,80,2002049276,2000816945,2001048696,0,0
02PE00384,102049277,100816945,101048696,02,04,A9277,81,Z6945,04,A8696,80,2002049277,2000816945,2001048696,0,0
02PE00385,102049278,100047284,100047863,02,04,A9278,04,A7284,04,A7863,30,2002049278,2000047284,2000047863,0,0
02PE00386,102049279,100047284,100047863,02,04,A9279,04,A7284,04,A7863,30,2002049279,2000047284,2000047863,0,0
02PE00387,102049280,100816925,101048580,02,04,A9280,81,Z6925,04,A8580,80,2002049280,2000816925,2001048580,0,0
02PE00388,102049281,100816925,101048580,02,04,A9281,81,Z6925,04,A8580,80,2002049281,2000816925,2001048580,0,0
02PE00389,102049282,100047401, 98045190,02,04,A9282,04,A7401,04,A5190,30,2002049282,2000047401,1998045190,0,0
02PE00390,102049283,100047401, 98045190,02,04,A9283,04,A7401,04,A5190,30,2002049283,2000047401,1998045190,0,0
02PE00391,102049284,100047760, 99090687,02,04,A9284,04,A7760,09,90687,30,2002049284,2000047760,1999090687,0,0
02PE00392,102049285,100047760, 99090687,02,04,A9285,04,A7760,09,90687,30,2002049285,2000047760,1999090687,0,0
02PE00393,102049286, 99046911, 98045297,02,04,A9286,04,A6911,04,A5297,30,2002049286,1999046911,1998045297,0,0
02PE00394,102049287, 99046911, 98045297,02,04,A9287,04,A6911,04,A5297,30,2002049287,1999046911,1998045297,0,0
02PE00395,102049288, 99046911, 98045297,02,04,A9288,04,A6911,04,A5297,30,2002049288,1999046911,1998045297,0,0
02PE00396,102049289, 99046853, 98008443,02,04,A9289,04,A6853,00, 8443,30,2002049289,1999046853,1998008443,0,0
02PE00397,102049290, 99046853, 98008443,02,04,A9290,04,A6853,00, 8443,30,2002049290,1999046853,1998008443,0,0
02PE00398,102049291, 99046216, 99046943,02,04,A9291,04,A6216,04,A6943,30,2002049291,1999046216,1999046943,0,0
02PE00399,102049292, 99046216, 99046943,02,04,A9292,04,A6216,04,A6943,30,2002049292,1999046216,1999046943,0,0
02PE00400,102049293,101048325,100047613,02,04,A9293,04,A8325,04,A7613,30,2002049293,2001048325,2000047613,0,0
02PE00401,102049294,101048325,100047613,02,04,A9294,04,A8325,04,A7613,30,2002049294,2001048325,2000047613,0,0
02PE00402,102049295,100047133, 96042877,02,04,A9295,04,A7133,04,A2877,30,2002049295,2000047133,1996042877,0,0
02PE00403,102049296,100047133, 96042877,02,04,A9296,04,A7133,04,A2877,30,2002049296,2000047133,1996042877,0,0
02PE00404,102049297,100047355, 98045194,02,04,A9297,04,A7355,04,A5194,30,2002049297,2000047355,1998045194,0,0
02PE00405,102049298,100047355, 98045194,02,04,A9298,04,A7355,04,A5194,30,2002049298,2000047355,1998045194,0,0
