UID,LAMBID,SIREID,DAMID,YR,LBRD,LAMB,SBRD,SIRE,DBRD,DAM
00PE01564,00047135,98045229,97044496,00,04,A7135,04,A5229,04,A4496
00PE01565,00047136,98045144,95042083,00,04,A7136,04,A5144,04,A2083
00PE01566,00047137,98045082,96043294,00,04,A7137,04,A5082,04,A3294
00PE01567,00047138,98045082,96043294,00,04,A7138,04,A5082,04,A3294
00PE01568,00047139,98045546,95041927,00,04,A7139,04,A5546,04,A1927
00PE01569,00047140,98045546,95041927,00,04,A7140,04,A5546,04,A1927
00PE01570,00047141,98045789,99046855,00,04,A7141,04,A5789,04,A6855
00PE01571,00047142,98045129,99046444,00,04,A7142,04,A5129,04,A6444
00PE01572,00047143,98045082,95042024,00,04,A7143,04,A5082,04,A2024
00PE01573,00047144,98045082,95042024,00,04,A7144,04,A5082,04,A2024
00PE01574,00047145,98045129,99046342,00,04,A7145,04,A5129,04,A6342
00PE01575,00047146,98045346,97044917,00,04,A7146,04,A5346,04,A4917
00PE01576,00047147,98045346,97044917,00,04,A7147,04,A5346,04,A4917
00PE01577,00047148,98045346,97044917,00,04,A7148,04,A5346,04,A4917
00PE01578,00047149,98045346,97044917,00,04,A7149,04,A5346,04,A4917
00PE01579,00047150,98045024,96043553,00,04,A7150,04,A5024,04,A3553
00PE01580,00047151,98045024,96043553,00,04,A7151,04,A5024,04,A3553
00PE01581,00047152,98045024,96043553,00,04,A7152,04,A5024,04,A3553
00PE01582,00047153,98045024,96043553,00,04,A7153,04,A5024,04,A3553
00PE01583,00047154,98630000,97044260,00,04,A7154,63,K0000,04,A4260
00PE01584,00047155,98630000,97044260,00,04,A7155,63,K0000,04,A4260
00PE01585,00047156,98045530,97044327,00,04,A7156,04,A5530,04,A4327
00PE01586,00047157,98045530,97044327,00,04,A7157,04,A5530,04,A4327
00PE01587,00047158,98045530,97044327,00,04,A7158,04,A5530,04,A4327
00PE01588,00047159,98045789,99046355,00,04,A7159,04,A5789,04,A6355
00PE01589,00047160,98045789,99046355,00,04,A7160,04,A5789,04,A6355
00PE01590,00047161,98045024,98045429,00,04,A7161,04,A5024,04,A5429
00PE01591,00047162,98630000,97044139,00,04,A7162,63,K0000,04,A4139
00PE01592,00047163,98630000,97044139,00,04,A7163,63,K0000,04,A4139
00PE01593,00047164,98045346,98045776,00,04,A7164,04,A5346,04,A5776
00PE01594,00047165,98045346,98045776,00,04,A7165,04,A5346,04,A5776
00PE01595,00047166,98045082,93039681,00,04,A7166,04,A5082,03,L9681
00PE01596,00047167,98045082,93039681,00,04,A7167,04,A5082,03,L9681
00PE01597,00047168,98045341,98045605,00,04,A7168,04,A5341,04,A5605
00PE01598,00047169,98045341,98045605,00,04,A7169,04,A5341,04,A5605
00PE01599,00047170,97044898,95042733,00,04,A7170,04,A4898,04,A2733
00PE01600,00047171,97044898,95042733,00,04,A7171,04,A4898,04,A2733
00PE01601,00047172,97044898,95042733,00,04,A7172,04,A4898,04,A2733
00PE01602,00047173,98045346,96043822,00,04,A7173,04,A5346,04,A3822
00PE01603,00047174,98045346,96043822,00,04,A7174,04,A5346,04,A3822
00PE01604,00047175,98045514,99046239,00,04,A7175,04,A5514,04,A6239
00PE01605,00047176,98045202,98045600,00,04,A7176,04,A5202,04,A5600
00PE01606,00047177,98045202,98045600,00,04,A7177,04,A5202,04,A5600
00PE01607,00047178,97044898,97044060,00,04,A7178,04,A4898,04,A4060
00PE01608,00047179,97044898,97044060,00,04,A7179,04,A4898,04,A4060
00PE01609,00047180,97044328,96043836,00,04,A7180,04,A4328,04,A3836
00PE01610,00047181,98045346,96043881,00,04,A7181,04,A5346,04,A3881
00PE01611,00047182,98045346,96043881,00,04,A7182,04,A5346,04,A3881
00PE01612,00047183,98045346,96043881,00,04,A7183,04,A5346,04,A3881
00PE01613,00047184,98045346,96043881,00,04,A7184,04,A5346,04,A3881
00PE01614,00047185,98630000,97044167,00,04,A7185,63,K0000,04,A4167
00PE01615,00047186,98630000,97044167,00,04,A7186,63,K0000,04,A4167
00PE01616,00047187,98045515,98045473,00,04,A7187,04,A5515,04,A5473
00PE01617,00047188,98045515,98045473,00,04,A7188,04,A5515,04,A5473
00PE01618,00047189,98045232,94041101,00,04,A7189,04,A5232,04,A1101
00PE01619,00047190,98045232,94041101,00,04,A7190,04,A5232,04,A1101
00PE01620,00047191,97044328,97044801,00,04,A7191,04,A4328,04,A4801
00PE01621,00047192,97044328,97044801,00,04,A7192,04,A4328,04,A4801
00PE01622,00047193,97044328,97044801,00,04,A7193,04,A4328,04,A4801
00PE01623,00047194,97044328,97044801,00,04,A7194,04,A4328,04,A4801
00PE01624,00047195,98630000,97044235,00,04,A7195,63,K0000,04,A4235
00PE01625,00047196,98630000,97044235,00,04,A7196,63,K0000,04,A4235
00PE01626,00047197,98045129,99046722,00,04,A7197,04,A5129,04,A6722
00PE01627,00047198,98045230,96043742,00,04,A7198,04,A5230,04,A3742
00PE01628,00047199,98045230,96043742,00,04,A7199,04,A5230,04,A3742
00PE01629,00047200,98045530,94041358,00,04,A7200,04,A5530,04,A1358
00PE01630,00047201,98045341,95042165,00,04,A7201,04,A5341,04,A2165
00PE01631,00047202,98045341,95042165,00,04,A7202,04,A5341,04,A2165
00PE01632,00047203,98045341,95042165,00,04,A7203,04,A5341,04,A2165
00PE01633,00047204,98045472,98045680,00,04,A7204,04,A5472,04,A5680
00PE01634,00047205,98045472,98045680,00,04,A7205,04,A5472,04,A5680
00PE01635,00047206,98045406,95041920,00,04,A7206,04,A5406,04,A1920
00PE01636,00047207,98045406,95041920,00,04,A7207,04,A5406,04,A1920
00PE01637,00047208,98045569,97044415,00,04,A7208,04,A5569,04,A4415
00PE01638,00047209,98045569,97044415,00,04,A7209,04,A5569,04,A4415
00PE01639,00047210,98045569,97044415,00,04,A7210,04,A5569,04,A4415
00PE01640,00047211,97044528,98045966,00,04,A7211,04,A4528,04,A5966
00PE01641,00047212,97044528,98045966,00,04,A7212,04,A4528,04,A5966
00PE01642,00047213,98045472,97044476,00,04,A7213,04,A5472,04,A4476
00PE01643,00047214,98045472,97044476,00,04,A7214,04,A5472,04,A4476
00PE01644,00047215,98045789,99046180,00,04,A7215,04,A5789,04,A6180
00PE01645,00047216,98045515,94040807,00,04,A7216,04,A5515,04,A0807
00PE01646,00047217,98045198,95041918,00,04,A7217,04,A5198,04,A1918
00PE01647,00047218,98045198,95041918,00,04,A7218,04,A5198,04,A1918
00PE01648,00047219,98630000,97044118,00,04,A7219,63,K0000,04,A4118
00PE01649,00047220,98630000,97044118,00,04,A7220,63,K0000,04,A4118
00PE01650,00047221,98045569,98045026,00,04,A7221,04,A5569,04,A5026
00PE01651,00047222,98045569,98045026,00,04,A7222,04,A5569,04,A5026
00PE01652,00047223,97044898,97044925,00,04,A7223,04,A4898,04,A4925
00PE01653,00047224,97044898,97044925,00,04,A7224,04,A4898,04,A4925
00PE01654,00047225,98045514,99046363,00,04,A7225,04,A5514,04,A6363
00PE01655,00047226,98045546,94041026,00,04,A7226,04,A5546,04,A1026
00PE01656,00047227,98045546,94041026,00,04,A7227,04,A5546,04,A1026
00PE01657,00047228,98045515,97044430,00,04,A7228,04,A5515,04,A4430
00PE01658,00047229,98045515,97044430,00,04,A7229,04,A5515,04,A4430
00PE01659,00047230,98045515,97044430,00,04,A7230,04,A5515,04,A4430
00PE01660,00047231,98045229,94041503,00,04,A7231,04,A5229,04,A1503
00PE01661,00047232,98045229,94041503,00,04,A7232,04,A5229,04,A1503
00PE01662,00047233,98045229,94041503,00,04,A7233,04,A5229,04,A1503
00PE01663,00047234,98045789,99046318,00,04,A7234,04,A5789,04,A6318
00PE01664,00047235,98045515,96043297,00,04,A7235,04,A5515,04,A3297
00PE01665,00047236,98045546,97044253,00,04,A7236,04,A5546,04,A4253
00PE01666,00047237,98045546,97044253,00,04,A7237,04,A5546,04,A4253
00PE01667,00047238,98045232,96042908,00,04,A7238,04,A5232,04,A2908
00PE01668,00047239,98045232,96042908,00,04,A7239,04,A5232,04,A2908
00PE01669,00047240,98630000,97044391,00,04,A7240,63,K0000,04,A4391
00PE01670,00047241,98630000,97044391,00,04,A7241,63,K0000,04,A4391
00PE01671,00047242,97044328,97044715,00,04,A7242,04,A4328,04,A4715
00PE01672,00047243,97044328,97044715,00,04,A7243,04,A4328,04,A4715
00PE01673,00047244,97044328,97044715,00,04,A7244,04,A4328,04,A4715
00PE01674,00047245,98045472,93039980,00,04,A7245,04,A5472,03,L9980
00PE01675,00047246,98045472,93039980,00,04,A7246,04,A5472,03,L9980
00PE01676,00047247,98045515,95042017,00,04,A7247,04,A5515,04,A2017
00PE01677,00047248,98045515,95042017,00,04,A7248,04,A5515,04,A2017
00PE01678,00047249,98045515,95042017,00,04,A7249,04,A5515,04,A2017
00PE01679,00047251,98045198,96043002,00,04,A7251,04,A5198,04,A3002
00PE01680,00047252,98045198,96043002,00,04,A7252,04,A5198,04,A3002
00PE01681,00047253,98045198,96043002,00,04,A7253,04,A5198,04,A3002
00PE01682,00047254,98045202,98045083,00,04,A7254,04,A5202,04,A5083
00PE01683,00047255,98045514,99046211,00,04,A7255,04,A5514,04,A6211
00PE01684,00047256,98045202,95042138,00,04,A7256,04,A5202,04,A2138
00PE01685,00047257,98045202,95042138,00,04,A7257,04,A5202,04,A2138
00PE01686,00047258,98045528,98045645,00,04,A7258,04,A5528,04,A5645
00PE01687,00047259,98045528,98045645,00,04,A7259,04,A5528,04,A5645
00PE01688,00047260,98045528,98045645,00,04,A7260,04,A5528,04,A5645
00PE01689,00047261,98045528,96043161,00,04,A7261,04,A5528,04,A3161
00PE01690,00047262,98045528,96043161,00,04,A7262,04,A5528,04,A3161
