UID,LAMBID,SIREID,DAMID,ID10,STM,SIRE4,DAM4
EEPE00396,1950130878,1948112740,1945137226,1950130878,07,2740,7226
EEPE00397,1950130879,1946138165,1948139251,1950130879,07,8165,9251
EEPE00398,1950130880,1947910109,1945137183,1950130880,07,0109,7183
EEPE00399,1950130881,1948139693,1948139378,1950130881,07,9693,9378
EEPE00400,1950130882,         0,1943135552,1950130882,00,   0,5552
EEPE00401,1950130883,1948139539,1947138906,1950130883,07,9539,8906
EEPE00402,1950130884,1948139693,1946138494,1950130884,07,9693,8494
EEPE00403,1950130885,1948139913,1947138598,1950130885,07,9913,8598
EEPE00404,1950130886,1948139539,1946137887,1950130886,07,9539,7887
EEPE00405,1950130887,1948139360,1947138749,1950130887,07,9360,8749
EEPE00406,1950130888,1947910109,1947138551,1950130888,07,0109,8551
EEPE00407,1950130889,1946138414,1948139938,1950130889,07,8414,9938
EEPE00408,1950130890,1948139644,1944136934,1950130890,07,9644,6934
EEPE00409,1950130891,         0,1948139638,1950130891,00,   0,9638
EEPE00410,1950130892,1948139539,1948139679,1950130892,07,9539,9679
EEPE00411,1950130893,1948139360,1947138785,1950130893,07,9360,8785
EEPE00412,1950130894,1948139693,1948139462,1950130894,07,9693,9462
EEPE00413,1950130895,1948139262,1945137528,1950130895,07,9262,7528
EEPE00414,1950130896,1948139262,1945137528,1950130896,07,9262,7528
EEPE00415,1950130897,1947138560,1944136794,1950130897,07,8560,6794
EEPE00416,1950130898,1947138560,1946138337,1950130898,07,8560,8337
EEPE00417,1950130899,1948139693,1946137962,1950130899,07,9693,7962
EEPE00418,1950130900,1948139693,1946137962,1950130900,07,9693,7962
EEPE00419,1950130901,1947910109,1947138798,1950130901,07,0109,8798
EEPE00420,1950130902,1947910109,1948139411,1950130902,07,0109,9411
EEPE00421,1950130903,1947112377,1943135555,1950130903,07,2377,5555
EEPE00422,1950130904,1947112377,1943135555,1950130904,07,2377,5555
EEPE00423,1950130905,1948139389,1948139410,1950130905,07,9389,9410
EEPE00424,1950130906,1946138414,1948139459,1950130906,07,8414,9459
EEPE00425,1950130907,1947910109,1946137922,1950130907,07,0109,7922
EEPE00426,1950130908,1948139360,1948139230,1950130908,07,9360,9230
EEPE00427,1950130909,1947138959,1948139508,1950130909,07,8959,9508
EEPE00428,1950130910,1947138560,1947138530,1950130910,07,8560,8530
EEPE00429,1950130911,1948139552,1942135252,1950130911,07,9552,5252
EEPE00430,1950130912,1948139757,1944136338,1950130912,07,9757,6338
EEPE00431,1950130913,1948139819,1945137327,1950130913,07,9819,7327
EEPE00432,1950130914,         0,1944136713,1950130914,00,   0,6713
EEPE00433,1950130915,1948139263,1948139614,1950130915,07,9263,9614
EEPE00434,1950130916,1947139015,1946137899,1950130916,07,9015,7899
EEPE00435,1950130917,         0,1947138715,1950130917,00,   0,8715
EEPE00436,1950130918,1947138560,1943136087,1950130918,07,8560,6087
EEPE00437,1950130919,1948139913,1943136127,1950130919,07,9913,6127
EEPE00438,1950130920,1948139589,1948139910,1950130920,07,9589,9910
EEPE00439,1950130921,1948139360,1948139871,1950130921,07,9360,9871
EEPE00440,1950130922,1947138560,1947139002,1950130922,07,8560,9002
EEPE00441,1950130923,1947138697,1947139038,1950130923,07,8697,9038
EEPE00442,1950130924,1948139777,1946138162,1950130924,07,9777,8162
EEPE00443,1950130925,1948139693,1943135481,1950130925,07,9693,5481
EEPE00444,1950130926,1946138165,1948139549,1950130926,07,8165,9549
EEPE00445,1950130927,1948139270,1945137576,1950130927,07,9270,7576
EEPE00446,1950130928,1946138165,1948139418,1950130928,07,8165,9418
EEPE00447,1950130929,1948139263,1948139800,1950130929,07,9263,9800
EEPE00448,1950130930,1947175430,1946138226,1950130930,07,5430,8226
EEPE00449,1950130931,1947175430,1946138226,1950130931,07,5430,8226
EEPE00450,1950130932,1948139913,1946137929,1950130932,07,9913,7929
EEPE00451,1950130933,1948139819,1947138901,1950130933,07,9819,8901
EEPE00452,1950130934,1947138889,1945137276,1950130934,07,8889,7276
EEPE00453,1950130936,1948139539,1947138622,1950130936,07,9539,8622
EEPE00454,1950130937,1946138414,1946138219,1950130937,07,8414,8219
EEPE00455,1950130938,1948139777,1946138307,1950130938,07,9777,8307
EEPE00456,1950130939,1947910109,1948139489,1950130939,07,0109,9489
EEPE00457,1950130940,1947138889,1944136388,1950130940,07,8889,6388
EEPE00458,1950130941,1948139432,1948139433,1950130941,07,9432,9433
EEPE00459,1950130942,1948139539,1947138770,1950130942,07,9539,8770
EEPE00460,1950130943,1948139270,1948139784,1950130943,07,9270,9784
EEPE00461,1950130944,1948139263,1944136295,1950130944,07,9263,6295
EEPE00462,1950130945,1948139263,1944136295,1950130945,07,9263,6295
EEPE00463,1950130946,1946138414,1946138304,1950130946,07,8414,8304
EEPE00464,1950130947,1948139539,1946137869,1950130947,07,9539,7869
EEPE00465,1950130948,1948139539,1946137869,1950130948,07,9539,7869
EEPE00466,1950130949,1947138697,1947138975,1950130949,07,8697,8975
EEPE00467,1950130950,1947175430,1948139916,1950130950,07,5430,9916
EEPE00468,1950130951,1948139552,1947139067,1950130951,07,9552,9067
EEPE00469,1950130953,1948139757,1944136783,1950130953,07,9757,6783
EEPE00470,1950130954,1947139015,1946138405,1950130954,07,9015,8405
EEPE00471,1950130955,1947138560,1947138926,1950130955,07,8560,8926
EEPE00472,1950130956,1948139913,1945137234,1950130956,07,9913,7234
EEPE00473,1950130957,1948139913,1945137234,1950130957,07,9913,7234
EEPE00474,1950130958,1948139539,1945137642,1950130958,07,9539,7642
EEPE00475,1950130959,1948139539,1945137642,1950130959,07,9539,7642
EEPE00476,1950130960,1948139263,1944136561,1950130960,07,9263,6561
EEPE00477,1950130961,1948139263,1944136561,1950130961,07,9263,6561
EEPE00478,1950130962,1948139693,1945137272,1950130962,07,9693,7272
EEPE00479,1950130963,1948139693,1945137272,1950130963,07,9693,7272
EEPE00480,1950130964,1948139819,1943136093,1950130964,07,9819,6093
EEPE00481,1950130965,1948139819,1943136093,1950130965,07,9819,6093
EEPE00482,1950130966,1948139270,1943135882,1950130966,07,9270,5882
EEPE00483,1950130967,1948139270,1943135882,1950130967,07,9270,5882
EEPE00484,1950130968,1948139360,1948139904,1950130968,07,9360,9904
EEPE00485,1950130969,1948139389,1947139017,1950130969,07,9389,9017
EEPE00486,1950130970,1947139015,1946137917,1950130970,07,9015,7917
EEPE00487,1950130971,1946138414,1946138094,1950130971,07,8414,8094
EEPE00488,1950130972,1947112377,1947138748,1950130972,07,2377,8748
EEPE00489,1950130973,1948139539,1947139098,1950130973,07,9539,9098
EEPE00490,1950130974,1949130561,1948139569,1950130974,07,0561,9569
EEPE00491,1950130975,1946138414,1945137374,1950130975,07,8414,7374
EEPE00492,1950130976,1948139644,1946137889,1950130976,07,9644,7889
EEPE00493,1950130977,1948139819,1947139156,1950130977,07,9819,9156
EEPE00494,1950130978,1948139539,1948139706,1950130978,07,9539,9706
EEPE00495,1950130979,1948139913,1945137575,1950130979,07,9913,7575
EEPE00496,1950130980,1947139015,1948139346,1950130980,07,9015,9346
EEPE00497,1950130981,1948139552,1947138673,1950130981,07,9552,8673
EEPE00498,1950130982,1946138414,1947139121,1950130982,07,8414,9121
EEPE00499,1950130983,1948139539,1945137233,1950130983,07,9539,7233
EEPE00500,1950130984,         0,1947138771,1950130984,00,   0,8771
EEPE00501,1950130985,1947139015,1946138406,1950130985,07,9015,8406
EEPE00502,1950130986,1947139015,1946138406,1950130986,07,9015,8406
EEPE00503,1950130987,1948139262,1944136989,1950130987,07,9262,6989
EEPE00504,1950130988,1946138165,1946138430,1950130988,07,8165,8430
EEPE00505,1950130989,1948139777,1948139309,1950130989,07,9777,9309
EEPE00506,1950130990,1947138560,1946138279,1950130990,07,8560,8279
EEPE00507,1950130991,1947138560,1947138983,1950130991,07,8560,8983
EEPE00508,1950130992,1948139589,1946138074,1950130992,07,9589,8074
EEPE00509,1950130993,1948112744,1947139103,1950130993,07,2744,9103
EEPE00510,1950130994,1947910109,1946138032,1950130994,07,0109,8032
EEPE00511,1950130995,1947910109,1946138032,1950130995,07,0109,8032
EEPE00512,1950130996,1948139552,1944136532,1950130996,07,9552,6532
EEPE00513,1950130997,1948139552,1944136532,1950130997,07,9552,6532
EEPE00514,1950130998,1948139589,1948139588,1950130998,07,9589,9588
EEPE00515,1950130999,1946138165,1946138512,1950130999,07,8165,8512
EEPE00516,1950131000,1946138165,1946138512,1950131000,07,8165,8512
EEPE00517,1950131001,1948139539,1944136716,1950131001,07,9539,6716
EEPE00518,1950131002,1948139389,1945137045,1950131002,07,9389,7045
EEPE00519,1950131003,1948139389,1945137045,1950131003,07,9389,7045
EEPE00520,1950131004,1948139693,1945137288,1950131004,07,9693,7288
EEPE00521,1950131005,1948139389,1947138801,1950131005,07,9389,8801
EEPE00522,1950131006,1946138414,1944136359,1950131006,07,8414,6359
EEPE00523,1950131007,1947175430,1945137199,1950131007,07,5430,7199
EEPE00524,1950131008,1947175430,1945137199,1950131008,07,5430,7199
EEPE00525,1950131009,1948139360,1946138463,1950131009,07,9360,8463
EEPE00526,1950131010,1948139360,1946138463,1950131010,07,9360,8463
EEPE00527,1950131011,1948139693,1944136686,1950131011,07,9693,6686
EEPE00528,1950131012,1948139693,1944136686,1950131012,07,9693,6686
EEPE00529,1950131013,1948139270,1946138495,1950131013,07,9270,8495
EEPE00530,1950131014,1948139913,1946137855,1950131014,07,9913,7855
EEPE00531,1950131015,         0,1945137725,1950131015,00,   0,7725
EEPE00532,1950131016,1948139777,1948139371,1950131016,07,9777,9371
EEPE00533,1950131017,1947139015,1946138072,1950131017,07,9015,8072
EEPE00534,1950131018,1947138560,1948139479,1950131018,07,8560,9479
EEPE00535,1950131019,1948112740,1945137130,1950131019,07,2740,7130
EEPE00536,1950131020,1948139777,1948139359,1950131020,07,9777,9359
EEPE00537,1950131021,1948139432,1946137825,1950131021,07,9432,7825
EEPE00538,1950131022,1948112740,1943136088,1950131022,07,2740,6088
EEPE00539,1950131023,1948112740,1943136088,1950131023,07,2740,6088
EEPE00540,1950131024,1948139552,1945137346,1950131024,07,9552,7346
EEPE00541,1950131025,         0,1947139162,1950131025,00,   0,9162
EEPE00542,1950131026,1946138116,1947139136,1950131026,07,8116,9136
EEPE00543,1950131027,1948139552,1948139344,1950131027,07,9552,9344
EEPE00544,1950131028,1948139389,1947138736,1950131028,07,9389,8736
EEPE00545,1950131029,1948139432,1946137857,1950131029,07,9432,7857
EEPE00546,1950131030,1947910109,1948139752,1950131030,07,0109,9752
EEPE00547,1950131031,1948139819,1947138992,1950131031,07,9819,8992
EEPE00548,1950131032,1947138697,1947139001,1950131032,07,8697,9001
EEPE00549,1950131033,1948139262,1943135953,1950131033,07,9262,5953
EEPE00550,1950131034,1948139262,1943135953,1950131034,07,9262,5953
EEPE00551,1950131035,1948139389,1941133934,1950131035,07,9389,3934
EEPE00552,1950131036,1948139389,1941133934,1950131036,07,9389,3934
EEPE00553,1950131037,         0,1944136319,1950131037,00,   0,6319
EEPE00554,1950131038,1948139819,1946138269,1950131038,07,9819,8269
EEPE00555,1950131039,1948139819,1946138269,1950131039,07,9819,8269
EEPE00556,1950131040,1947138697,1944136690,1950131040,07,8697,6690
EEPE00557,1950131041,1947138697,1944136690,1950131041,07,8697,6690
EEPE00558,1950131042,1947175430,1945137377,1950131042,07,5430,7377
EEPE00559,1950131043,1947910109,1948139646,1950131043,07,0109,9646
EEPE00560,1950131044,         0,1946138278,1950131044,00,   0,8278
EEPE00561,1950131045,1948139693,1948139276,1950131045,07,9693,9276
EEPE00562,1950131046,1948139552,1944136879,1950131046,07,9552,6879
EEPE00563,1950131047,1948139389,1947139087,1950131047,07,9389,9087
EEPE00564,1950131048,1947112377,1945137692,1950131048,07,2377,7692
EEPE00565,1950131049,1947175430,1943136107,1950131049,07,5430,6107
EEPE00566,1950131050,1947175430,1943136107,1950131050,07,5430,6107
EEPE00567,1950131051,1947139075,1942135350,1950131051,07,9075,5350
EEPE00568,1950131052,1947139075,1942135350,1950131052,07,9075,5350
EEPE00569,1950131053,1947112377,1942134568,1950131053,07,2377,4568
EEPE00570,1950131054,1947112377,1942134568,1950131054,07,2377,4568
EEPE00571,1950131055,1947139075,1945137596,1950131055,07,9075,7596
EEPE00572,1950131056,1947139075,1945137596,1950131056,07,9075,7596
EEPE00573,1950131057,1948139777,1944136816,1950131057,07,9777,6816
EEPE00574,1950131058,1948139777,1944136816,1950131058,07,9777,6816
EEPE00575,1950131059,1947910109,1946137879,1950131059,07,0109,7879
EEPE00576,1950131060,1947910109,1946137879,1950131060,07,0109,7879
EEPE00577,1950131061,1948139693,1946137806,1950131061,07,9693,7806
EEPE00578,1950131062,1948139693,1946137806,1950131062,07,9693,7806
EEPE00579,1950131063,1947139115,1946138388,1950131063,07,9115,8388
EEPE00580,1950131064,1948139757,1947139078,1950131064,07,9757,9078
EEPE00581,1950131065,1948139757,1948139424,1950131065,07,9757,9424
EEPE00582,1950131066,1947175430,1948139427,1950131066,07,5430,9427
EEPE00583,1950131067,1948139819,1946138480,1950131067,07,9819,8480
EEPE00584,1950131068,1947139015,1946137897,1950131068,07,9015,7897
EEPE00585,1950131069,1947139115,1947138767,1950131069,07,9115,8767
EEPE00586,1950131070,1948139819,1946138077,1950131070,07,9819,8077
EEPE00587,1950131071,1948139589,1948139718,1950131071,07,9589,9718
EEPE00588,1950131072,1948139360,1944136663,1950131072,07,9360,6663
EEPE00589,1950131073,1948139360,1944136663,1950131073,07,9360,6663
EEPE00590,1950131074,1947175430,1946138403,1950131074,07,5430,8403
EEPE00591,1950131075,1947175430,1946138403,1950131075,07,5430,8403
EEPE00592,1950131076,1947910109,1945137513,1950131076,07,0109,7513
EEPE00593,1950131077,1947910109,1945137513,1950131077,07,0109,7513
EEPE00594,1950131078,1947138889,1947138610,1950131078,07,8889,8610
EEPE00595,1950131079,1948139757,1946138420,1950131079,07,9757,8420
EEPE00596,1950131080,1947139075,1941134291,1950131080,07,9075,4291
EEPE00597,1950131081,1946138116,1948139620,1950131081,07,8116,9620
EEPE00598,1950131082,1948139262,1948139460,1950131082,07,9262,9460
EEPE00599,1950131083,1948139262,1948139478,1950131083,07,9262,9478
EEPE00600,1950131084,1948139263,1945137338,1950131084,07,9263,7338
EEPE00601,1950131085,1948112744,1947138706,1950131085,07,2744,8706
EEPE00602,1950131086,1947138560,1946137970,1950131086,07,8560,7970
EEPE00603,1950131087,1947139075,1946138514,1950131087,07,9075,8514
EEPE00604,1950131088,1947138560,1948139531,1950131088,07,8560,9531
EEPE00605,1950131089,1948139777,1948139355,1950131089,07,9777,9355
EEPE00606,1950131090,1948139777,1947138987,1950131090,07,9777,8987
EEPE00607,1950131091,1948139262,1946138448,1950131091,07,9262,8448
EEPE00608,1950131092,1948139262,1946138448,1950131092,07,9262,8448
EEPE00609,1950131093,1948139539,1943135783,1950131093,07,9539,5783
EEPE00610,1950131094,1948139539,1943135783,1950131094,07,9539,5783
EEPE00611,1950131095,1947138560,1947139043,1950131095,07,8560,9043
EEPE00612,1950131096,1948139693,1948139238,1950131096,07,9693,9238
EEPE00613,1950131097,1947910109,1946138160,1950131097,07,0109,8160
EEPE00614,1950131098,1948139552,1946137903,1950131098,07,9552,7903
EEPE00615,1950131099,1947139075,1948139451,1950131099,07,9075,9451
EEPE00616,1950131100,1948139539,1948139596,1950131100,07,9539,9596
EEPE00617,1950131101,1948139270,1946138335,1950131101,07,9270,8335
EEPE00618,1950131102,1948139270,1946138335,1950131102,07,9270,8335
EEPE00619,1950131103,1946138165,1946137861,1950131103,07,8165,7861
EEPE00620,1950131104,1946138165,1946137861,1950131104,07,8165,7861
EEPE00621,1950131105,1946138165,1943135557,1950131105,07,8165,5557
EEPE00622,1950131106,1946138165,1943135557,1950131106,07,8165,5557
EEPE00623,1950131107,1948139389,1945137649,1950131107,07,9389,7649
EEPE00624,1950131108,1948139389,1945137649,1950131108,07,9389,7649
EEPE00625,1950131109,1948139539,1944136881,1950131109,07,9539,6881
EEPE00626,1950131110,1948139539,1944136881,1950131110,07,9539,6881
EEPE00627,1950131111,1947139115,1943135918,1950131111,07,9115,5918
EEPE00628,1950131112,1947139115,1943135918,1950131112,07,9115,5918
EEPE00629,1950131113,1948139819,1946138260,1950131113,07,9819,8260
EEPE00630,1950131114,1948139819,1946138260,1950131114,07,9819,8260
EEPE00631,1950131115,1948139757,1948139691,1950131115,07,9757,9691
EEPE00632,1950131116,1947138560,1947138730,1950131116,07,8560,8730
EEPE00633,1950131117,1947910109,1948139813,1950131117,07,0109,9813
EEPE00634,1950131118,1948139693,1945137077,1950131118,07,9693,7077
EEPE00635,1950131119,1946138116,1947138656,1950131119,07,8116,8656
EEPE00636,1950131120,1946138116,1947138656,1950131120,07,8116,8656
EEPE00637,1950131121,1948139389,1946138008,1950131121,07,9389,8008
EEPE00638,1950131122,1947175430,1947139190,1950131122,07,5430,9190
EEPE00639,1950131123,1947139115,1947138700,1950131123,07,9115,8700
EEPE00640,1950131124,1948139539,1947138685,1950131124,07,9539,8685
EEPE00641,1950131125,         0,1946137874,1950131125,00,   0,7874
EEPE00642,1950131126,1947910109,1947138745,1950131126,07,0109,8745
EEPE00643,1950131127,1947910109,1946137972,1950131127,07,0109,7972
EEPE00644,1950131128,1948139360,1948139347,1950131128,07,9360,9347
EEPE00645,1950131129,1948139693,1946137818,1950131129,07,9693,7818
EEPE00646,1950131130,1948139913,1946138223,1950131130,07,9913,8223
EEPE00647,1950131131,1948112594,1944136674,1950131131,07,2594,6674
EEPE00648,1950131132,1948139644,1946138443,1950131132,07,9644,8443
EEPE00649,1950131133,1948139644,1945137150,1950131133,07,9644,7150
EEPE00650,1950131134,1948139777,1944136756,1950131134,07,9777,6756
EEPE00651,1950131135,1948139777,1944136756,1950131135,07,9777,6756
EEPE00652,1950131136,1948139539,1947138621,1950131136,07,9539,8621
EEPE00653,1950131137,1948139693,1948139610,1950131137,07,9693,9610
EEPE00654,1950131138,1946138414,1942135023,1950131138,07,8414,5023
EEPE00655,1950131139,1946138414,1942135023,1950131139,07,8414,5023
EEPE00656,1950131140,1947138697,1943135544,1950131140,07,8697,5544
EEPE00657,1950131141,1947138697,1943135544,1950131141,07,8697,5544
EEPE00658,1950131142,1947112377,1945137604,1950131142,07,2377,7604
EEPE00659,1950131143,1947112377,1946138431,1950131143,07,2377,8431
EEPE00660,1950131144,1948139262,1948139297,1950131144,07,9262,9297
EEPE00661,1950131145,1947138560,1946138020,1950131145,07,8560,8020
EEPE00662,1950131146,1946138165,1948139521,1950131146,07,8165,9521
EEPE00663,1950131147,1949130271,1947138977,1950131147,07,0271,8977
EEPE00664,1950131148,1948139777,1948139697,1950131148,07,9777,9697
EEPE00665,1950131149,1948139552,1948139775,1950131149,07,9552,9775
EEPE00666,1950131150,1947138959,1944136708,1950131150,07,8959,6708
EEPE00667,1950131151,1948139819,1948139641,1950131151,07,9819,9641
EEPE00668,1950131152,1948139913,1948139405,1950131152,07,9913,9405
EEPE00669,1950131153,1947139015,1943136118,1950131153,07,9015,6118
EEPE00670,1950131154,1949130561,1946138068,1950131154,07,0561,8068
EEPE00671,1950131155,1948139693,1943135585,1950131155,07,9693,5585
