UID,LAMBID,SIREID,DAMID,YR,LBRD,LAMB,SBRD,SIRE,DBRD,DAM,STM
02PE02611,102448813,100447794, 99447072,02,44,T8813,44,T7794,44,T7072,02
02PE02612,102448814,100447794, 99447072,02,44,T8814,44,T7794,44,T7072,02
02PE02613,102448815,100447794, 96445383,02,44,T8815,44,T7794,44,T5383,02
02PE02614,102448816,100447794, 96445383,02,44,T8816,44,T7794,44,T5383,02
02PE02615,102448817,100447794, 96445383,02,44,T8817,44,T7794,44,T5383,02
02PE02616,102448818, 96000064,101448432,02,44,T8818,00,00064,44,T8432,02
02PE02617,102448819, 96000064,101448432,02,44,T8819,00,00064,44,T8432,02
02PE02618,102448820,100447759,100447705,02,44,T8820,44,T7759,44,T7705,02
02PE02619,102448821,100447759,100447705,02,44,T8821,44,T7759,44,T7705,02
02PE02620,102448822,100447794,100447761,02,44,T8822,44,T7794,44,T7761,02
02PE02621,102448823,100447794,100447761,02,44,T8823,44,T7794,44,T7761,02
02PE02622,102448824,100447794,100447761,02,44,T8824,44,T7794,44,T7761,02
02PE02623,102448825, 99009221, 99447130,02,44,T8825,00,09221,44,T7130,02
02PE02624,102448826, 99009221, 99447130,02,44,T8826,00,09221,44,T7130,02
02PE02625,102448827, 99009221, 98446752,02,44,T8827,00,09221,44,T6752,02
02PE02626,102448828, 99009221, 98446752,02,44,T8828,00,09221,44,T6752,02
02PE02627,102448829,100447794, 99447186,02,44,T8829,44,T7794,44,T7186,02
02PE02628,102448830,100447794, 99447186,02,44,T8830,44,T7794,44,T7186,02
02PE02629,102448831, 99009221,100447702,02,44,T8831,00,09221,44,T7702,02
02PE02630,102448832, 99009221,100447702,02,44,T8832,00,09221,44,T7702,02
02PE02631,102448833,100447794,100447726,02,44,T8833,44,T7794,44,T7726,02
02PE02632,102448834,100447794,100447726,02,44,T8834,44,T7794,44,T7726,02
02PE02633,102448835,100447794, 97446220,02,44,T8835,44,T7794,44,T6220,02
02PE02634,102448836,100447794, 97446220,02,44,T8836,44,T7794,44,T6220,02
02PE02635,102448837,100447794, 97446220,02,44,T8837,44,T7794,44,T6220,02
02PE02636,102448838, 99009221, 99447025,02,44,T8838,00,09221,44,T7025,02
02PE02637,102448839, 99009221, 99447025,02,44,T8839,00,09221,44,T7025,02
02PE02638,102448840,100447759, 98446479,02,44,T8840,44,T7759,44,T6479,02
02PE02639,102448841,100447759, 98446479,02,44,T8841,44,T7759,44,T6479,02
02PE02640,102448842,100447794,100447725,02,44,T8842,44,T7794,44,T7725,02
02PE02641,102448843, 99009221, 96445506,02,44,T8843,00,09221,44,T5506,02
02PE02642,102448844, 99009221, 96445506,02,44,T8844,00,09221,44,T5506,02
02PE02643,102448845, 99009221, 98446502,02,44,T8845,00,09221,44,T6502,02
02PE02644,102448846, 99009221, 98446502,02,44,T8846,00,09221,44,T6502,02
02PE02645,102448847,100447759, 97446249,02,44,T8847,44,T7759,44,T6249,02
02PE02646,102448848,100447759, 99447153,02,44,T8848,44,T7759,44,T7153,02
02PE02647,102448849, 99009221, 98446474,02,44,T8849,00,09221,44,T6474,02
02PE02648,102448850, 99009221, 98446474,02,44,T8850,00,09221,44,T6474,02
02PE02649,102448851,100447841,101448579,02,44,T8851,44,T7841,44,T8579,02
02PE02650,102448852,100447841,101448579,02,44,T8852,44,T7841,44,T8579,02
02PE02651,102448853,100447794,100447696,02,44,T8853,44,T7794,44,T7696,02
02PE02652,102448854,100447794,100447696,02,44,T8854,44,T7794,44,T7696,02
02PE02653,102448855, 99009221,100447747,02,44,T8855,00,09221,44,T7747,02
02PE02654,102448856, 99009221, 97445927,02,44,T8856,00,09221,44,T5927,02
02PE02655,102448857,100447794,100447864,02,44,T8857,44,T7794,44,T7864,02
02PE02656,102448858,100447794,100447864,02,44,T8858,44,T7794,44,T7864,02
02PE02657,102448859, 99009221, 98446486,02,44,T8859,00,09221,44,T6486,02
02PE02658,102448860, 99009221, 98446486,02,44,T8860,00,09221,44,T6486,02
02PE02659,102448861,100447794,100447685,02,44,T8861,44,T7794,44,T7685,02
02PE02660,102448862,100447794,100447685,02,44,T8862,44,T7794,44,T7685,02
02PE02661,102448863,100447794, 99447019,02,44,T8863,44,T7794,44,T7019,02
02PE02662,102448864,100447794, 99447019,02,44,T8864,44,T7794,44,T7019,02
02PE02663,102448865,100447794, 98446498,02,44,T8865,44,T7794,44,T6498,02
02PE02664,102448866,100447794, 98446498,02,44,T8866,44,T7794,44,T6498,02
02PE02665,102448867,100447794, 96445467,02,44,T8867,44,T7794,44,T5467,02
02PE02666,102448868,100447794, 96445467,02,44,T8868,44,T7794,44,T5467,02
02PE02667,102448869,100447794, 96445467,02,44,T8869,44,T7794,44,T5467,02
02PE02668,102448870, 99009221, 96445227,02,44,T8870,00,09221,44,T5227,02
02PE02669,102448871, 99009221, 96445227,02,44,T8871,00,09221,44,T5227,02
02PE02670,102448872, 99009221, 96445227,02,44,T8872,00,09221,44,T5227,02
02PE02671,102448873,100447759, 97446287,02,44,T8873,44,T7759,44,T6287,02
02PE02672,102448874,100447759, 97446287,02,44,T8874,44,T7759,44,T6287,02
02PE02673,102448875, 96445505,101448339,02,44,T8875,44,T5505,44,T8339,02
02PE02674,102448876, 96445505,101448339,02,44,T8876,44,T5505,44,T8339,02
02PE02675,102448877, 99009221, 97446072,02,44,T8877,00,09221,44,T6072,02
02PE02676,102448878, 99009221, 97446072,02,44,T8878,00,09221,44,T6072,02
02PE02677,102448879, 99009221, 97446072,02,44,T8879,00,09221,44,T6072,02
02PE02678,102448880, 99009221, 99447029,02,44,T8880,00,09221,44,T7029,02
02PE02679,102448881, 99009221,100447737,02,44,T8881,00,09221,44,T7737,02
02PE02680,102448882, 99009221,100447737,02,44,T8882,00,09221,44,T7737,02
02PE02681,102448883,100447895, 97446400,02,44,T8883,44,T7895,44,T6400,02
02PE02682,102448884,100447759, 98446446,02,44,T8884,44,T7759,44,T6446,02
02PE02683,102448885,100447759, 98446446,02,44,T8885,44,T7759,44,T6446,02
02PE02684,102448886,100447759, 98446446,02,44,T8886,44,T7759,44,T6446,02
02PE02685,102448887, 99009221, 99447038,02,44,T8887,00,09221,44,T7038,02
02PE02686,102448888, 99009221, 99447038,02,44,T8888,00,09221,44,T7038,02
02PE02687,102448889,100447759, 98446460,02,44,T8889,44,T7759,44,T6460,02
02PE02688,102448890,100447759, 98446460,02,44,T8890,44,T7759,44,T6460,02
02PE02689,102448891,100447759,100447701,02,44,T8891,44,T7759,44,T7701,02
02PE02690,102448892,100447759,100447701,02,44,T8892,44,T7759,44,T7701,02
02PE02691,102448893,100447759, 99447045,02,44,T8893,44,T7759,44,T7045,02
02PE02692,102448894, 99009221,100447686,02,44,T8894,00,09221,44,T7686,02
02PE02693,102448895, 99009221,100447686,02,44,T8895,00,09221,44,T7686,02
02PE02694,102448896,100447988, 97446388,02,44,T8896,44,T7988,44,T6388,02
02PE02695,102448897,100447759,100447691,02,44,T8897,44,T7759,44,T7691,02
02PE02696,102448898,100447759,100447691,02,44,T8898,44,T7759,44,T7691,02
02PE02697,102448899,100447759,100447945,02,44,T8899,44,T7759,44,T7945,02
02PE02698,102448900,100447759,100447945,02,44,T8900,44,T7759,44,T7945,02
02PE02699,102448901, 99009221, 99447185,02,44,T8901,00,09221,44,T7185,02
02PE02700,102448902, 99009221, 99447185,02,44,T8902,00,09221,44,T7185,02
02PE02701,102448903, 99009221,100447719,02,44,T8903,00,09221,44,T7719,02
02PE02702,102448904, 99009221,100447719,02,44,T8904,00,09221,44,T7719,02
02PE02703,102448905,100447794, 99447426,02,44,T8905,44,T7794,44,T7426,02
02PE02704,102448906,100447794, 99447426,02,44,T8906,44,T7794,44,T7426,02
02PE02705,102448907,100447895,100447808,02,44,T8907,44,T7895,44,T7808,02
02PE02706,102448908, 96000064,101448663,02,44,T8908,00,00064,44,T8663,02
02PE02707,102448909,100447794, 98446481,02,44,T8909,44,T7794,44,T6481,02
02PE02708,102448910,100447794, 98446481,02,44,T8910,44,T7794,44,T6481,02
02PE02709,102448911,100447841,101448331,02,44,T8911,44,T7841,44,T8331,02
02PE02710,102448912, 99009221, 97446257,02,44,T8912,00,09221,44,T6257,02
02PE02711,102448913,100447965,100448085,02,44,T8913,44,T7965,44,T8085,02
02PE02712,102448914,100447965,100448085,02,44,T8914,44,T7965,44,T8085,02
02PE02713,102448915,100447794, 97446152,02,44,T8915,44,T7794,44,T6152,02
02PE02714,102448916,100447794, 97446152,02,44,T8916,44,T7794,44,T6152,02
02PE02715,102448917,100447794, 97446152,02,44,T8917,44,T7794,44,T6152,02
02PE02716,102448918,100447759, 99447231,02,44,T8918,44,T7759,44,T7231,02
02PE02717,102448919,100447759, 99447231,02,44,T8919,44,T7759,44,T7231,02
02PE02718,102448920,100447759, 99447231,02,44,T8920,44,T7759,44,T7231,02
02PE02719,102448921,100447840,100448071,02,44,T8921,44,T7840,44,T8071,02
02PE02720,102448922,100447841,101448299,02,44,T8922,44,T7841,44,T8299,02
02PE02721,102448923,100447988,100448228,02,44,T8923,44,T7988,44,T8228,02
02PE02722,102448924,100447840, 96445299,02,44,T8924,44,T7840,44,T5299,02
02PE02723,102448925,100447840, 96445299,02,44,T8925,44,T7840,44,T5299,02
02PE02724,102448926,100447794,100447733,02,44,T8926,44,T7794,44,T7733,02
02PE02725,102448927,100447794,100447733,02,44,T8927,44,T7794,44,T7733,02
02PE02726,102448928,100447794, 99447069,02,44,T8928,44,T7794,44,T7069,02
02PE02727,102448929,100447794, 99447069,02,44,T8929,44,T7794,44,T7069,02
02PE02728,102448930, 96445505,101448509,02,44,T8930,44,T5505,44,T8509,02
02PE02729,102448931, 96445505,101448509,02,44,T8931,44,T5505,44,T8509,02
02PE02730,102448932, 99009221, 99447080,02,44,T8932,00,09221,44,T7080,02
02PE02731,102448933, 99009221, 99447080,02,44,T8933,00,09221,44,T7080,02
02PE02732,102448934,100447759,100447735,02,44,T8934,44,T7759,44,T7735,02
02PE02733,102448935,100447759,100447735,02,44,T8935,44,T7759,44,T7735,02
02PE02734,102448936, 99009221, 99447102,02,44,T8936,00,09221,44,T7102,02
02PE02735,102448937, 99009221, 99447102,02,44,T8937,00,09221,44,T7102,02
02PE02736,102448938,100447759, 97446011,02,44,T8938,44,T7759,44,T6011,02
02PE02737,102448939,100447759, 97446011,02,44,T8939,44,T7759,44,T6011,02
02PE02738,102448940,100447759, 97446011,02,44,T8940,44,T7759,44,T6011,02
02PE02739,102448941, 96445505,101448319,02,44,T8941,44,T5505,44,T8319,02
02PE02740,102448942, 99009221, 98446456,02,44,T8942,00,09221,44,T6456,02
02PE02741,102448943,100447988, 97446234,02,44,T8943,44,T7988,44,T6234,02
02PE02742,102448944,100447988, 97446234,02,44,T8944,44,T7988,44,T6234,02
02PE02743,102448945,100448183, 98446499,02,44,T8945,44,T8183,44,T6499,02
02PE02744,102448946,100448183, 98446499,02,44,T8946,44,T8183,44,T6499,02
02PE02745,102448947,100448209, 99447522,02,44,T8947,44,T8209,44,T7522,02
02PE02746,102448948,100448277, 95444830,02,44,T8948,44,T8277,44,T4830,02
02PE02747,102448949,100448277, 95444830,02,44,T8949,44,T8277,44,T4830,02
02PE02748,102448950,100447965,100447909,02,44,T8950,44,T7965,44,T7909,02
02PE02749,102448951,100448183, 99447560,02,44,T8951,44,T8183,44,T7560,02
02PE02750,102448952, 99009221,100447698,02,44,T8952,00,09221,44,T7698,02
02PE02751,102448953,100448036, 99447219,02,44,T8953,44,T8036,44,T7219,02
02PE02752,102448954,100448036, 99447219,02,44,T8954,44,T8036,44,T7219,02
02PE02753,102448955,100448209, 99447530,02,44,T8955,44,T8209,44,T7530,02
02PE02754,102448956,100447759, 98446511,02,44,T8956,44,T7759,44,T6511,02
02PE02755,102448957,100447759, 98446511,02,44,T8957,44,T7759,44,T6511,02
02PE02756,102448958,100447965, 99447372,02,44,T8958,44,T7965,44,T7372,02
02PE02757,102448959,100447965, 99447372,02,44,T8959,44,T7965,44,T7372,02
02PE02758,102448960, 99009221, 96445450,02,44,T8960,00,09221,44,T5450,02
02PE02759,102448961, 99009221, 96445450,02,44,T8961,00,09221,44,T5450,02
02PE02760,102448962, 99009221,100447804,02,44,T8962,00,09221,44,T7804,02
02PE02761,102448963, 99009221,100447804,02,44,T8963,00,09221,44,T7804,02
02PE02762,102448964, 99009221, 96445557,02,44,T8964,00,09221,44,T5557,02
02PE02763,102448965,100447965, 99447415,02,44,T8965,44,T7965,44,T7415,02
02PE02764,102448966,100447965, 99447415,02,44,T8966,44,T7965,44,T7415,02
02PE02765,102448967,100447759,100448144,02,44,T8967,44,T7759,44,T8144,02
02PE02766,102448968,100448209, 97446160,02,44,T8968,44,T8209,44,T6160,02
02PE02767,102448969,100448209, 97446160,02,44,T8969,44,T8209,44,T6160,02
02PE02768,102448970, 99009221, 98446649,02,44,T8970,00,09221,44,T6649,02
02PE02769,102448971, 99009221, 98446649,02,44,T8971,00,09221,44,T6649,02
02PE02770,102448972,100447759,100447818,02,44,T8972,44,T7759,44,T7818,02
02PE02771,102448973,100447759,100447818,02,44,T8973,44,T7759,44,T7818,02
02PE02772,102448974,100447895, 96445240,02,44,T8974,44,T7895,44,T5240,02
02PE02773,102448975,100447895, 96445240,02,44,T8975,44,T7895,44,T5240,02
02PE02774,102448976,100448056, 96445724,02,44,T8976,44,T8056,44,T5724,02
02PE02775,102448977,100448056, 95444670,02,44,T8977,44,T8056,44,T4670,02
02PE02776,102448978,100447840, 99447448,02,44,T8978,44,T7840,44,T7448,02
02PE02777,102448979,100447895, 95444778,02,44,T8979,44,T7895,44,T4778,02
02PE02778,102448980,100447895, 95444778,02,44,T8980,44,T7895,44,T4778,02
02PE02779,102448981,100447814, 98446526,02,44,T8981,44,T7814,44,T6526,02
02PE02780,102448982,100447814, 98446526,02,44,T8982,44,T7814,44,T6526,02
02PE02781,102448983,100447921, 98446783,02,44,T8983,44,T7921,44,T6783,02
02PE02782,102448984,100448056, 96445648,02,44,T8984,44,T8056,44,T5648,02
02PE02783,102448985,100448056, 96445648,02,44,T8985,44,T8056,44,T5648,02
02PE02784,102448986,100448036, 98446683,02,44,T8986,44,T8036,44,T6683,02
02PE02785,102448987,100448036, 98446683,02,44,T8987,44,T8036,44,T6683,02
02PE02786,102448988,100448036, 98446683,02,44,T8988,44,T8036,44,T6683,02
02PE02787,102448989,100447844, 96445376,02,44,T8989,44,T7844,44,T5376,02
02PE02788,102448990,100447844, 96445376,02,44,T8990,44,T7844,44,T5376,02
02PE02789,102448991,100447814,100447789,02,44,T8991,44,T7814,44,T7789,02
02PE02790,102448992,100447794, 97446188,02,44,T8992,44,T7794,44,T6188,02
02PE02791,102448993,100447794, 97446188,02,44,T8993,44,T7794,44,T6188,02
02PE02792,102448994,100447974, 98446631,02,44,T8994,44,T7974,44,T6631,02
02PE02793,102448995,100447974, 98446631,02,44,T8995,44,T7974,44,T6631,02
02PE02794,102448996,100447965, 99447479,02,44,T8996,44,T7965,44,T7479,02
02PE02795,102448997,100447988,100448274,02,44,T8997,44,T7988,44,T8274,02
02PE02796,102448998,100447844, 98446746,02,44,T8998,44,T7844,44,T6746,02
02PE02797,102448999,100447844, 98446746,02,44,T8999,44,T7844,44,T6746,02
02PE02798,102449000, 96000064,101448501,02,44,T9000,00,00064,44,T8501,02
02PE02799,102449001,100447921, 97446109,02,44,T9001,44,T7921,44,T6109,02
02PE02800,102449002,100448183, 95444843,02,44,T9002,44,T8183,44,T4843,02
02PE02801,102449003,100448036, 99447511,02,44,T9003,44,T8036,44,T7511,02
02PE02802,102449004,100448036, 99447511,02,44,T9004,44,T8036,44,T7511,02
02PE02803,102449005,100448056, 99447357,02,44,T9005,44,T8056,44,T7357,02
02PE02804,102449006,100447814, 98446670,02,44,T9006,44,T7814,44,T6670,02
02PE02805,102449007,100447840, 98446702,02,44,T9007,44,T7840,44,T6702,02
02PE02806,102449008,100447840, 98446702,02,44,T9008,44,T7840,44,T6702,02
02PE02807,102449009,100447844, 99447581,02,44,T9009,44,T7844,44,T7581,02
02PE02808,102449010,100447844, 99447581,02,44,T9010,44,T7844,44,T7581,02
02PE02809,102449011,100448185, 98446729,02,44,T9011,44,T8185,44,T6729,02
02PE02810,102449012,100448185, 98446729,02,44,T9012,44,T8185,44,T6729,02
02PE02811,102449013,100448036, 98446726,02,44,T9013,44,T8036,44,T6726,02
02PE02812,102449014,100448036, 98446726,02,44,T9014,44,T8036,44,T6726,02
02PE02813,102449015,100448277, 97446374,02,44,T9015,44,T8277,44,T6374,02
02PE02814,102449016,100448277, 97446374,02,44,T9016,44,T8277,44,T6374,02
02PE02815,102449017,100448209,100447938,02,44,T9017,44,T8209,44,T7938,02
02PE02816,102449018,100448209,100447938,02,44,T9018,44,T8209,44,T7938,02
02PE02817,102449019,100447965,100448026,02,44,T9019,44,T7965,44,T8026,02
02PE02818,102449020,100447921, 99447400,02,44,T9020,44,T7921,44,T7400,02
02PE02819,102449021,100448185,100448163,02,44,T9021,44,T8185,44,T8163,02
02PE02820,102449022,100447895, 98446884,02,44,T9022,44,T7895,44,T6884,02
02PE02821,102449023,100447895, 98446884,02,44,T9023,44,T7895,44,T6884,02
02PE02822,102449024,100447895, 98446884,02,44,T9024,44,T7895,44,T6884,02
02PE02823,102449025,100447965, 97446222,02,44,T9025,44,T7965,44,T6222,02
02PE02824,102449026,100447965, 97446222,02,44,T9026,44,T7965,44,T6222,02
02PE02825,102449027,100447897, 97445998,02,44,T9027,44,T7897,44,T5998,02
02PE02826,102449028,100447897, 97445998,02,44,T9028,44,T7897,44,T5998,02
02PE02827,102449029, 99009221, 99447214,02,44,T9029,00,09221,44,T7214,02
02PE02828,102449030, 99009221, 99447214,02,44,T9030,00,09221,44,T7214,02
02PE02829,102449031,100448183, 97446094,02,44,T9031,44,T8183,44,T6094,02
02PE02830,102449032,100447841,101448421,02,44,T9032,44,T7841,44,T8421,02
02PE02831,102449033,100447841,101448421,02,44,T9033,44,T7841,44,T8421,02
02PE02832,102449034,100447895, 97446022,02,44,T9034,44,T7895,44,T6022,02
02PE02833,102449035,100447895, 97446022,02,44,T9035,44,T7895,44,T6022,02
02PE02834,102449036, 96000064,101448328,02,44,T9036,00,00064,44,T8328,02
02PE02835,102449037,100447895,100000491,02,44,T9037,44,T7895,00,00491,02
02PE02836,102449038,100447921, 98446896,02,44,T9038,44,T7921,44,T6896,02
02PE02837,102449039,100447921, 98446896,02,44,T9039,44,T7921,44,T6896,02
02PE02838,102449040,100447844, 97445858,02,44,T9040,44,T7844,44,T5858,02
02PE02839,102449041,100447844, 97445858,02,44,T9041,44,T7844,44,T5858,02
02PE02840,102449042, 96000064,101448547,02,44,T9042,00,00064,44,T8547,02
02PE02841,102449043,100447759,100447743,02,44,T9043,44,T7759,44,T7743,02
02PE02842,102449044,100447895, 99447248,02,44,T9044,44,T7895,44,T7248,02
02PE02843,102449045,100447895, 99447248,02,44,T9045,44,T7895,44,T7248,02
02PE02844,102449046,100447921,100447768,02,44,T9046,44,T7921,44,T7768,02
02PE02845,102449047,100447921,100447768,02,44,T9047,44,T7921,44,T7768,02
02PE02846,102449048,100447844,100447871,02,44,T9048,44,T7844,44,T7871,02
02PE02847,102449049,100447921, 96445775,02,44,T9049,44,T7921,44,T5775,02
02PE02848,102449050,100447921, 96445775,02,44,T9050,44,T7921,44,T5775,02
02PE02849,102449051,100447921, 96445775,02,44,T9051,44,T7921,44,T5775,02
02PE02850,102449052, 96000064,101448487,02,44,T9052,00,00064,44,T8487,02
02PE02851,102449053, 96000064,101448487,02,44,T9053,00,00064,44,T8487,02
02PE02852,102449054,100448185, 96445359,02,44,T9054,44,T8185,44,T5359,02
02PE02853,102449055,100448185, 96445359,02,44,T9055,44,T8185,44,T5359,02
02PE02854,102449056,100448183, 99447280,02,44,T9056,44,T8183,44,T7280,02
02PE02855,102449057,100448183, 99447280,02,44,T9057,44,T8183,44,T7280,02
02PE02856,102449058,100448209, 96445201,02,44,T9058,44,T8209,44,T5201,02
02PE02857,102449059,100448209, 96445201,02,44,T9059,44,T8209,44,T5201,02
02PE02858,102449060,100448024, 97446041,02,44,T9060,44,T8024,44,T6041,02
02PE02859,102449061,100448024, 97446041,02,44,T9061,44,T8024,44,T6041,02
02PE02860,102449062,100448024, 97446041,02,44,T9062,44,T8024,44,T6041,02
02PE02861,102449063,100447965, 98446850,02,44,T9063,44,T7965,44,T6850,02
02PE02862,102449064,100447965, 98446850,02,44,T9064,44,T7965,44,T6850,02
02PE02863,102449065, 96000064,101448313,02,44,T9065,00,00064,44,T8313,02
02PE02864,102449066, 96000064,101448313,02,44,T9066,00,00064,44,T8313,02
02PE02865,102449067,100447814, 96445492,02,44,T9067,44,T7814,44,T5492,02
02PE02866,102449068,100447814, 96445492,02,44,T9068,44,T7814,44,T5492,02
02PE02867,102449069,100447897, 99447265,02,44,T9069,44,T7897,44,T7265,02
02PE02868,102449070,100447897, 99447265,02,44,T9070,44,T7897,44,T7265,02
02PE02869,102449071,100447814, 99447106,02,44,T9071,44,T7814,44,T7106,02
02PE02870,102449072,100447814, 99447106,02,44,T9072,44,T7814,44,T7106,02
02PE02871,102449073,100447841,101448314,02,44,T9073,44,T7841,44,T8314,02
02PE02872,102449074,100447814, 98446937,02,44,T9074,44,T7814,44,T6937,02
02PE02873,102449075,100447814, 98446937,02,44,T9075,44,T7814,44,T6937,02
02PE02874,102449076,100448185, 99447375,02,44,T9076,44,T8185,44,T7375,02
02PE02875,102449077,100448036, 97446412,02,44,T9077,44,T8036,44,T6412,02
02PE02876,102449078,100447814, 99447321,02,44,T9078,44,T7814,44,T7321,02
02PE02877,102449079,100447814, 99447321,02,44,T9079,44,T7814,44,T7321,02
02PE02878,102449080,100447897, 99447408,02,44,T9080,44,T7897,44,T7408,02
02PE02879,102449081,100447897, 99447408,02,44,T9081,44,T7897,44,T7408,02
02PE02880,102449082,100448024,100448099,02,44,T9082,44,T8024,44,T8099,02
02PE02881,102449083,100448024,100448099,02,44,T9083,44,T8024,44,T8099,02
02PE02882,102449084,100448024, 99447389,02,44,T9084,44,T8024,44,T7389,02
02PE02883,102449085,100448024, 99447389,02,44,T9085,44,T8024,44,T7389,02
02PE02884,102449086,100447988, 98446663,02,44,T9086,44,T7988,44,T6663,02
02PE02885,102449087,100447988, 98446663,02,44,T9087,44,T7988,44,T6663,02
