UID,ID10,ETAG,BRD,ID,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,DNA,ELG,PD,LOT,BAND,PREG,SPRGWT,FALLWT,BAG,GRP,DISP,DAYDIS,TRT,BPEN,BGRP,AGE,RMK,STUDY,NAX,IDZ65,CLPG1,CLPG2,CLPG3,YRREC
03IN01083,2001641834,K1834,64,K1834,01,1,CP,1,05,55,999263,098364,.,,CC,,3,.,M,,227,0,0,,93,0602,H,,.,2.0,NICE,Clpg,,1034,2,1,3,2003
03IN01084,2001641835,K1835,64,K1835,01,1,68,1,06,04,094364,005664,.,,,,F,PIN,*,,0,0,0,X,93,0113,G,,.,2.0,,Adg,,842,0,0,0,2003
03IN01085,2001641840,K1840,64,K1840,01,2,68,1,06,07,090564,040564,.,,,,O,OVX,5,,146,0,0,X,95,0826,.,O,O,2.0,ENTR,Adg,,,0,0,0,2003
03IN01086,2001641842,K1842,64,K1842,01,2,68,1,06,06,079164,775563,.,,,,1,.,1,,158,178,2,,,,G,52K,1,2.0,NICE,Adg,,,0,0,0,2003
03IN01087,2001641849,K1849,64,K1849,01,2,68,1,06,07,090564,976963,.,,,,1,.,1,,190,217,2,,,,G,23,3,2.0,,Adg,,,0,0,0,2003
03IN01088,2001641857,K1857,64,K1857,01,1,68,1,06,01,009300,046264,.,,JAR,,1,01K,M,,279,0,0,,,,G,,.,2.0,,Adg,,0,0,0,0,2003
03IN01089,2001641859,K1859,64,K1859,01,2,68,1,06,04,094364,956163,.,,,,B,.,1,,225,212,2,,93,0911,G,,.,2.0,"DYSTOCIA,big",Adg,,,0,0,0,2003
03IN01090,2001641877,K1877,64,K1877,01,2,68,1,06,05,064964,705963,.,,,,1,.,1,,178,173,2,,,,G,24,3,2.0,,Adg,,,0,0,0,2003
03IN01091,2001641888,K1888,64,K1888,01,2,68,1,06,02,013100,873663,.,,JAR,,1,.,2,,163,169,2,,,,G,51K,1,2.0,4TEATS,Adg,,,0,0,0,2003
03IN01092,2001641889,K1889,64,K1889,01,1,68,1,06,02,013100,800963,.,,JAR,,2,DUD,*,,0,0,0,X,93,0113,G,,.,2.0,,Adg,,851,0,0,0,2003
03IN01093,2001641895,K1895,64,K1895,01,2,68,1,06,02,013100,852663,.,,JAR,,1,.,2,,193,189,4,,,,G,25,3,2.0,4TEATS,Adg,,,0,0,0,2003
03IN01094,2001641900,K1900,64,K1900,01,2,68,1,06,01,009300,012664,.,,JAR,,1,.,2,,172,179,2,,,,G,26,3,2.0,JAW5 <?,Adg,,,0,0,0,2003
03IN01095,2001641906,K1906,64,K1906,01,1,68,1,06,03,014300,787163,.,,JAR,,1,.,M,,256,0,0,,,,G,,.,2.0,"H3,NICE",Adg,,0,0,0,0,2003
03IN01096,2001641907,K1907,64,K1907,01,2,68,1,06,01,009300,816163,.,,JAR,,6,.,2,,203,0,0,,68,0814,G,,.,2.0,"LAME,FOOT ABS",Adg,,,0,0,0,2003
03IN01097,2001641908,K1908,64,K1908,01,1,CP,1,05,54,973863,853963,.,,CC,,3,.,M,,238,0,0,,93,0602,H,,.,2.0,,Clpg,,1043,2,2,4,2003
03IN01098,2001641910,K1910,64,K1910,01,2,68,1,06,09,086664,054564,.,,,,3,.,5,,153,172,5,,93,1015,G,,.,2.0,"X, BAG",Adg,,4346,0,0,0,2003
03IN01099,2001641926,K1926,64,K1926,01,2,68,1,06,05,064964,947463,.,,,,1,.,5,,157,179,1,,,,G,27,3,2.0,,Adg,,,0,0,0,2003
03IN01100,2001641928,K1928,64,K1928,01,2,68,1,06,02,013100,906163,.,,JAR,,1,.,1,,156,157,2,,,,G,54K,1,2.0,,Adg,,,0,0,0,2003
03IN01101,2001641943,K1943,64,K1943,01,2,CP,1,05,54,973863,063764,.,,CC,,B,.,5,,147,173,1,,93,0911,H,,U,2.0,,Clpg,,,2,1,3,2003
03IN01102,2001641944,K1944,64,K1944,01,2,68,1,06,02,013100,036664,.,,JAR,,6,.,2,,155,0,0,,01,0824,G,,.,2.0,DEAD,Adg,,,0,0,0,2003
03IN01103,2001641945,K1945,64,K1945,01,2,00,1,06,02,013100,036664,1,,JAR,0,1,BLK,1,,179,168,2,B,,,X,BLK,1,2.0,BLACK EWE,Blk,,,0,0,0,2003
03IN01104,2001641946,K1946,64,K1946,01,1,CP,1,05,55,999263,952963,.,,CC,,F,.,*,,0,0,0,X,93,0113,H,,.,2.0,"NICE, BIG",Clpg,,840,1,1,2,2003
03IN01105,2001641950,K1950,64,K1950,01,2,68,1,06,09,086664,128109,.,,,,1,.,1,,163,169,2,,,,G,53K,1,2.0,,Adg,,,0,0,0,2003
03IN01106,2001641952,K1952,64,K1952,01,1,CP,1,05,54,973863,932163,.,,CC,,3,.,M,,226,0,0,,93,0602,H,,.,2.0,HOG,Clpg,,1011,1,1,2,2003
03IN01107,2001641956,K1956,64,K1956,01,2,68,1,06,05,064964,768863,.,,,,1,.,1,,226,226,2,,,,G,28,3,2.0,NICE EWE,Adg,,,0,0,0,2003
03IN01108,2001641958,K1958,64,K1958,01,2,68,1,06,08,071464,871863,.,,,,B,.,5,,190,219,1,,93,0911,G,,.,2.0,0.0 WEANED,Adg,,,0,0,0,2003
03IN01109,2001641961,K1961,64,K1961,01,2,68,1,06,09,086664,045864,.,,,,1,.,2,,171,176,2,,,,G,31,2,2.0,THIN,Adg,,,0,0,0,2003
03IN01110,2001641975,K1975,64,K1975,01,2,68,1,06,05,064964,006564,.,,,,1,.,2,,204,225,1,,12,1229,G,32,2,2.0,,Adg,,,0,0,0,2003
03IN01111,2001641981,K1981,64,K1981,01,2,68,1,06,04,094364,081264,.,,,,1,.,1,,175,184,2,,,,G,33,2,2.0,POOR DILATION,Adg,,,0,0,0,2003
03IN01112,2001641982,K1982,64,K1982,01,2,68,1,06,04,094364,081264,.,,,,1,.,2,,181,183,2,,,,G,53K,1,2.0,,Adg,,,0,0,0,2003
03IN01113,2001641986,K1986,64,K1986,01,2,68,1,06,05,064964,750363,.,,,,1,.,2,,164,184,2,,,,G,34,2,2.0,4TEATS,Adg,,,0,0,0,2003
03IN01114,2001641990,K1990,64,K1990,01,3,68,1,06,04,094364,787763,.,,,,F,GRP,*,,0,0,0,C,95,0601,G,,.,2.0,"SM.R.EPID,CHK",Adg,,,0,0,0,2003
03IN01115,2001641994,K1994,64,K1994,01,2,68,1,06,07,090564,064164,.,,,,O,OVX,*,,0,0,0,X,18,0329,.,O,O,2.0,OVX,Adg,,,0,0,0,2003
03IN01116,2001641996,K1996,64,K1996,01,2,68,1,06,06,079164,098564,.,,,,3,.,1,,186,199,12,,93,1022,G,,.,2.0,BLUEBAG 8/12,Adg,,4339,0,0,0,2003
03IN01117,2001642001,K2001,64,K2001,01,2,68,1,06,05,064964,798963,.,,,,1,.,1,,187,209,2,,,,G,51K,1,2.0,,Adg,,,0,0,0,2003
03IN01118,2001642005,K2005,64,K2005,01,2,68,1,06,04,094364,778763,.,,,,1,.,2,,185,188,2,,,,G,54K,1,2.0,,Adg,,,0,0,0,2003
03IN01119,2001642007,K2007,64,K2007,01,1,68,1,06,08,071464,774463,.,,US,,1,.,M,,260,0,0,,,,G,,.,2.0,,Adg,,0,0,0,0,2003
03IN01120,2001642018,K2018,64,K2018,01,2,68,1,06,07,090564,928563,.,,,,1,.,2,,200,200,2,,,,G,52K,1,2.0,4TEATS,Adg,,,0,0,0,2003
03IN01121,2001642024,K2024,64,K2024,01,1,68,1,06,04,094364,748263,.,,JAR,,1,.,M,,267,0,0,,,,G,,.,2.0,> FIRE4,Adg,,,0,0,0,2003
03IN01122,2001642025,K2025,64,K2025,01,2,68,1,06,02,013100,074109,.,,JAR,,3,.,1,,180,207,12,,93,1022,G,,.,2.0,"X, BAG, TALL",Adg,,4327,0,0,0,2003
03IN01123,1995638454,K8454,63,K8454,95,2,62,1,06, 63,670863,398663,.,,,,O,OVX,*,,0,0,0,X,95,0429,.,O,O,8.0,"EUTH,PESS.",,,,0,0,0,2003
03IN01124,1996638517,K8517,63,K8517,96,2,60,1,06,04,748163,598663,.,,,,3,.,2,,180,160,2,,93,1022,M,,.,7.0,TEETH,,,4302,0,0,0,2003
03IN01125,1996638526,K8526,63,K8526,96,2,62,1,06,02,704863,668163,.,,,,6,.,1,,176,0,0,,86,0908,C,,.,7.0,PARESIS,,,,0,0,0,2003
03IN01126,1996638570,K8570,63,K8570,96,2,CP,1,05,51,718963,768863,.,,CN,,3,.,5,,230,224,1,,93,1022,H,,U,7.0,,U,,4355,3,4,7,2003
03IN01127,1996638601,K8601,63,K8601,96,2,61,1,06,02,704863,736563,.,,,,2, 40,1,,170,180,3,,92,0918,R,,.,7.0,,,,4559,0,0,0,2003
03IN01128,1996638672,K8672,63,K8672,96,2,CP,1,05,52,724463,743063,.,,NN,,U,.,*,,0,0,0,,95,0116,H,,U,7.0,ENTR,U,,,3,2,5,2003
03IN01129,1996638678,K8678,63,K8678,96,2,61,1,06,01,722963,591463,.,,,,2, 40,1,,218,183,2,,92,0918,R,,.,7.0,,,,4555,0,0,0,2003
03IN01130,1996638721,K8721,63,K8721,96,2,62,1,06,02,704863,684163,.,,,,2, 40,1,,193,184,4,,92,0918,C,,.,7.0,"LTS,LOWBAG",,,4558,0,0,0,2003
03IN01131,1996638735,K8735,63,K8735,96,2,62,1,06,01,722963,444863,.,,,,3,.,2,,158,154,5,,93,1022,C,,.,7.0,R.EYE TRT'01,,,4310,0,0,0,2003
03IN01132,1996638736,K8736,63,K8736,96,2,62,1,06,01,722963,444863,.,,,,2, 40,2,,165,157,3,,92,0918,C,,.,7.0,R.P.,,,4560,0,0,0,2003
03IN01133,1996638743,K8743,63,K8743,96,2,61,1,06,02,704863,589663,.,,,,3,.,1,,197,180,9,,93,1022,R,,.,7.0,"X, BAG",,,4335,0,0,0,2003
03IN01134,1996638771,K8771,63,K8771,96,2,62,1,06,04,748163,674463,.,,,,6,.,*,,0,0,0,,01,0131,C,,.,7.0,,,,,0,0,0,2003
03IN01135,1996638808,K8808,63,K8808,96,2,61,1,06,02,704863,681663,.,,,,3,.,1,,201,202,3,,93,1022,R,,.,7.0,"X,FIBERBAG",,,4261,0,0,0,2003
03IN01136,1996638832,K8832,63,K8832,96,2,CP,1,05,56,783863,699463,.,,??,,O,OVX,*,,0,0,0,X,95,0429,.,O,O,7.0,"X, DNA, OVX",,,,1,1,2,2003
03IN01137,1996638983,K8983,63,K8983,96,2,CP,1,05,54,765663,370210,.,,N?,,O,OVX,*,,0,0,0,X,95,0429,.,O,O,7.0,"X, DNA, OVX",,,,1,1,2,2003
03IN01138,1996638989,K8989,63,K8989,96,2,CP,1,05,52,724463,589163,.,,CN,,3,.,5,,187,198,1,,93,1022,H,,U,7.0,HAIRY,U,,4349,3,3,6,2003
03IN01139,1996638992,K8992,63,K8992,96,2,CP,1,05,51,718963,507263,.,,CN,,3,.,5,,193,203,2,,93,1022,H,,U,7.0,,U,,4359,4,4,8,2003
03IN01140,1996639107,K9107,63,K9107,96,2,62,1,06,04,748163,669963,.,,,,2, 40,1,,231,208,2,,92,0918,C,,.,7.0,DYSTOCIA,,,4557,0,0,0,2003
03IN01141,1996639127,K9127,63,K9127,96,2,61,1,06,01,722963,472863,.,,,,2, 40,2,,214,206,4,,92,0918,R,,.,7.0,GOOD EWE,,,4556,0,0,0,2003
03IN01142,1996639141,K9141,63,K9141,96,2,CP,1,05,56,783863,676163,.,,NN,,3,.,5,,169,177,1,,93,1022,H,,U,7.0,,U,,4358,1,1,2,2003
03IN01143,1996639194,K9194,63,K9194,96,2,CP,1,05,51,718963,667663,.,,C?,,O,OVX,*,,0,0,0,X,95,0429,.,O,O,7.0,"X, DNA, OVX",,,,2,2,4,2003
03IN01144,1997639280,K9280,63,K9280,97,2,CP,1,05,51,834963,676163,.,,CC,,3,.,5,,142,148,1,,93,1022,H,,U,6.0,,U,,4348,2,2,4,2003
03IN01145,1997639285,K9285,63,K9285,97,2,68,1,06,01,801863,695863,.,,,,1,.,1,,210,218,4,,,,G,52K,1,6.0,DYSTOCIA,,,,0,0,0,2003
03IN01146,1997639290,K9290,63,K9290,97,2,68,1,06,02,797763,812363,.,,,,1,.,1,,179,174,2,,,,G,51K,1,6.0,NICE,,,,0,0,0,2003
03IN01147,1997639300,K9300,63,K9300,97,2,CP,1,05,51,834963,355810,.,,CC,,3,.,5,,162,172,1,,93,1022,H,,U,6.0,,U,,4351,2,2,4,2003
03IN01148,1997639321,K9321,63,K9321,97,2,CP,1,05,e22,783863,865463,.,,CC,,3,.,5,,171,181,1,,93,1022,H,,U,6.0,"CC,TEST MATE!",U,,4362,1,1,2,2003
03IN01149,1997639393,K9393,63,K9393,97,2,68,1,06,03,780563,588663,.,,,,1,.,1,,181,180,2,,,,G,42,2,6.0,,,,,0,0,0,2003
03IN01150,1997639444,K9444,63,K9444,97,2,68,1,06,02,797763,588463,.,,,,1,.,2,,232,224,2,,,,G,53K,1,6.0,DYSTOCIA,,,,0,0,0,2003
03IN01151,1997639474,K9474,63,K9474,97,2,68,1,06,01,801863,672963,.,,,,1,.,1,,154,163,2,,,,G,43,2,6.0,DIARRHEA,,,,0,0,0,2003
03IN01152,1997639525,K9525,63,K9525,97,2,68,1,06,e.4,814063,851763,.,,,,O,OVX,5,,179,183,1,X,,,.,O,O,6.0,UT.PROLAPSE,,,,0,0,0,2003
03IN01153,1997639550,K9550,63,K9550,97,2,68,1,06,02,797763,460363,.,,,,3,.,2,,179,174,2,,93,1022,G,,.,6.0,"X,L.EYE GONE",,,4277,0,0,0,2003
03IN01154,1997639554,K9554,63,K9554,97,2,68,1,06,02,797763,626963,.,,,,1,.,1,,169,166,2,,,,G,44,2,6.0,,,,,0,0,0,2003
03IN01155,1997639561,K9561,63,K9561,97,2,68,1,06,01,801863,801363,.,,,,1,.,5,,230,231,2,,,,G,54K,1,6.0,NICE EWE,,,,0,0,0,2003
03IN01156,1997639567,K9567,63,K9567,97,2,68,1,06,03,780563,715963,.,,,,3,.,1,,193,175,2,,93,1022,G,,.,6.0,"X, JAW",,,4284,0,0,0,2003
03IN01157,1997639575,K9575,63,K9575,97,2,68,1,06,e.4,814063,873563,.,,,,1,.,2,,152,157,2,,,,G,45,2,6.0,NICE,,,,0,0,0,2003
03IN01158,1997639590,K9590,63,K9590,97,2,68,1,06,02,797763,591763,.,,,,1,.,1,,192,200,2,,,,G,51K,1,6.0,,,,,0,0,0,2003
03IN01159,1997639605,K9605,63,K9605,97,2,68,1,06,02,797763,794963,.,,,,1,.,1,,236,213,5,,,,G,46,2,6.0,,,,,0,0,0,2003
03IN01160,1997639629,K9629,63,K9629,97,2,68,1,06,01,801863,655263,.,,,,1,.,5,,213,230,1,,,,G,47,2,6.0,,,,,0,0,0,2003
03IN01161,1997639674,K9674,63,K9674,97,2,68,1,06,04,779363,623863,.,,,,1,.,2,,225,206,2,,,,G,54K,1,6.0,,,,,0,0,0,2003
03IN01162,1997639715,K9715,63,K9715,97,2,68,1,06,e.5,838163,854963,.,,,,1,.,1,,145,152,2,,19,1125,G,53K,1,6.0,"THIN, PNEU?",,,,0,0,0,2003
03IN01163,1997639726,K9726,63,K9726,97,2,68,1,06,01,801863,779463,.,,,,O,OVX,5,,181,0,0,X,,,.,O,O,6.0,"OVX,BARREN",,,,0,0,0,2003
03IN01164,1997639729,K9729,63,K9729,97,2,68,1,06,02,797763,673963,.,,,,1,.,2,,177,179,3,,,,G,52K,1,6.0,DYSTOCIA,,,,0,0,0,2003
03IN01165,1997639738,K9738,63,K9738,97,1,CP,1,05,51,834963,364710,.,,CC,,6,.,*,,0,0,0,,95,0429,H,,.,6.0,"NICE,homozyg,",CLPG,CC1,0,2,2,4,2003
03IN01166,1997639743,K9743,63,K9743,97,2,68,1,06,03,780563,673063,.,,,,O,OVX,5,,210,0,0,X,10,0618,.,O,O,6.0,LOW PROD.,,,,0,0,0,2003
03IN01167,1997639872,K9872,63,K9872,97,2,68,1,06,03,780563,460563,.,,,,3,.,2,,190,179,2,,93,1022,G,,.,6.0,"COUGH,PNEU.",,,4331,0,0,0,2003
03IN01168,1997639895,K9895,63,K9895,97,2,68,1,06,01,801863,759263,.,,,,1,.,1,,214,193,2,,,,G,48,2,6.0,SUCK1SIDE,,,,0,0,0,2003
03IN01169,1997639991,K9991,63,K9991,97,1,CP,1,05,e22,783863,891263,.,,CC,,3,.,M,,223,0,0,,93,0602,H,,.,6.0,"CC,homozygous",CLPG,CC1,1023,1,1,2,2003
03IN01170,1997639992,K9992,63,K9992,97,1,CP,1,05,e22,783863,907763,.,,CC,,1,.,*,,0,0,0,,50,0121,H,,.,6.0,"CC,homozygous",CLPG,CC1,,2,2,4,2003
03IN01171,1992039594,L9594,03,L9594,92,2,73,2,30,354,446003,165903,.,,,1,O,OVX,*,,0,0,0,X,95,0429,.,O,O,10.5,SLICK GUMMER,,,,0,0,0,2003
03IN01172,1993039813,L9813,03,L9813,93,2,TT,1,30,R-0,000003,661303,.,,,,O,OVX,*,,0,0,0,X,95,0429,.,O,O,10.0,OVX,,,,0,0,0,2003
03IN01173,1993039937,L9937,03,L9937,93,2,TT,1,30,R-0,000003,252003,.,,,,O,OVX,*,,0,0,0,X,95,0429,.,O,O,10.0,OVX,,,,0,0,0,2003
03IN01174,1999110011,R0011,11,R0011,99,2,11,1,07,12,787410,293410,.,,,,1,G1A,4,,134,133,2,,,,R,48,2,4.0,,,,,0,0,0,2003
03IN01175,1999110018,R0018,11,R0018,99,2,12,1,43,88,862210,794710,.,,,,6,G1A,*,,0,0,0,,40,0228,C,,.,4.0,L.EYE 9/02,,,,0,0,0,2003
03IN01176,1999110037,R0037,11,R0037,99,2,11,1,07,14,844210,695110,.,,,,1,.,1,,163,179,4,,,,R,34R,1,4.0,BIG BAG,,,,0,0,0,2003
03IN01177,1999110042,R0042,11,R0042,99,2,13,1,07,33,809810,565510,.,,,,1,G1B,5,,148,164,1,S,,,F, 1,2,4.0,ENTR,,,,0,0,0,2003
03IN01178,1999110045,R0045,11,R0045,99,2,10,1,07,22,815210,843810,.,,,,1,.,1,,171,182,2,,,,M, 2,2,4.0,,,,,0,0,0,2003
03IN01179,1999110050,R0050,11,R0050,99,2,10,1,43,23,804310,692110,.,,,,1,.,1,,159,165,2,,,,M, 3,2,4.0,,,,,0,0,0,2003
03IN01180,1999110054,R0054,11,R0054,99,2,10,1,07,23,804310,730410,.,,,,1,.,1,,160,169,3,,,,M,31R,1,4.0,VLTS,,,,0,0,0,2003
03IN01181,1999110074,R0074,11,R0074,99,2,13,1,43,32,878110,471310,.,,,,6,G1A,4,,131,139,2,,76,1009,F,,.,4.0,"LUNGER,X",,,,0,0,0,2003
03IN01182,1999110080,R0080,11,R0080,99,2,10,1,07,24,799010,318610,.,,,,1,.,2,,167,172,4,,,,M,32R,1,4.0,,,,,0,0,0,2003
03IN01183,1999110098,R0098,11,R0098,99,2,13,1,07,34,800810,761710,.,,,,1,G1A,4,,157,152,2,,,,F, 4,2,4.0,,,,,0,0,0,2003
03IN01184,1999110125,R0125,11,R0125,99,2,12,1,07,89,857510,439610,.,,,,O,OVX,5,,172,0,0,X,,,.,O,O,4.0,POLYPAY?OVX,,20,,0,0,0,2003
03IN01185,1999110130,R0130,11,R0130,99,2,11,1,07,11,822410,776610,.,,,,1,.,2,,142,144,2,,,,R, 5,2,4.0,DYSTOCIA,,,,0,0,0,2003
03IN01186,1999110137,R0137,11,R0137,99,2,11,1,07,11,822410,618310,.,,,,1,.,2,,156,156,2,,,,R, 6,2,4.0,,,,,0,0,0,2003
03IN01187,1999110141,R0141,11,R0141,99,2,13,1,07,33,809810,595110,.,,,,1,.,1,,166,155,2,,,,F,33R,1,4.0,,,,,0,0,0,2003
03IN01188,1999110143,R0143,11,R0143,99,2,12,1,07,88,862210,469410,.,,,,3,.,1,,173,173,11,,93,1015,C,,.,4.0,"SW.BAG,LT",,,4340,0,0,0,2003
03IN01189,1999110144,R0144,11,R0144,99,2,11,1,07,13,780810,591610,.,,,,1,G1B,5,,131,158,1,S,,,R, 7,2,4.0,,,,,0,0,0,2003
03IN01190,1999110152,R0152,11,R0152,99,2,11,1,07,14,844210,484010,.,,,,B,G1A,5,,173,203,1,,93,0911,R,,.,4.0,"X, PROD.",,,,0,0,0,2003
03IN01191,1999110161,R0161,11,R0161,99,2,11,1,07,14,844210,455710,.,,,,1,.,2,,175,181,2,,,,R,34R,1,4.0,,,,,0,0,0,2003
03IN01192,1999110167,R0167,11,R0167,99,2,13,1,43,33,809810,758310,.,,,,O,OVX,5,,194,0,0,X,,,.,O,O,4.0,COLUMBIA?OVX,,21,,0,0,0,2003
03IN01193,1999110170,R0170,11,R0170,99,2,13,1,07,33,809810,584510,.,,,,1,G1A,4,,141,164,2,S,,,F, 8,2,4.0,DYSTOCIA,,,,0,0,0,2003
03IN01194,1999110177,R0177,11,R0177,99,2,10,1,07,22,815210,603110,.,,,,1,.,2,,174,182,2,S,,,M,11,3,4.0,,,,,0,0,0,2003
03IN01195,1999110179,R0179,11,R0179,99,2,10,1,07,22,815210,603110,.,,,,6,.,*,,0,0,0,,09,0331,M,,.,4.0,"DEAD,RUPTURE",,,,0,0,0,2003
03IN01196,1999110203,R0203,11,R0203,99,2,11,1,07,12,787410,694910,.,,,,1,.,1,,165,166,4,,,,R,12,3,4.0,,,,,0,0,0,2003
03IN01197,1999110207,R0207,11,R0207,99,2,13,1,43,33,809810,664010,.,,,,1,G1B,5,,167,181,1,,54,1005,F,,.,4.0,"FX.LEG,10/5",,,,0,0,0,2003
03IN01198,1999110211,R0211,11,R0211,99,2,13,1,43,33,809810,815110,.,,,,1,.,1,,155,172,2,,,,F,31R,1,4.0,ENTR,,,,0,0,0,2003
03IN01199,1999110220,R0220,11,R0220,99,2,12,1,07,80,804610,486510,.,,,,1,G1A,5,,139,165,1,,,,C,13,3,4.0,JAW OK,,,,0,0,0,2003
03IN01200,1999110227,R0227,11,R0227,99,2,11,1,07,14,844210,715710,.,,,,1,.,2,,158,165,2,,,,R,14,3,4.0,,,,,0,0,0,2003
03IN01201,1999110236,R0236,11,R0236,99,2,13,1,07,34,800810,627210,.,,,,O,OVX,5,,190,0,0,X,,,.,O,O,4.0,"OVX,BARREN",,22,,0,0,0,2003
03IN01202,1999110255,R0255,11,R0255,99,2,12,1,43,84,784710,848710,.,,,,1,.,1,,143,139,2,,,,C,15,3,4.0,,,,,0,0,0,2003
03IN01203,1999110258,R0258,11,R0258,99,2,13,1,43,31,784210,703710,.,,,,1,G1B,4,,141,140,2,,,,F,16,3,4.0,,,,,0,0,0,2003
03IN01204,1999110259,R0259,11,R0259,99,2,13,1,43,31,784210,703710,.,,,,1,.,1,,136,154,4,,,,F,17,3,4.0,THIN,,,,0,0,0,2003
03IN01205,1999110275,R0275,11,R0275,99,2,12,1,43,91,848910,737910,.,,,,1,G1A,4,,168,187,2,,,,C,18,3,4.0,FIBERBAG,,,,0,0,0,2003
03IN01206,1999110288,R0288,11,R0288,99,2,12,1,43,83,805910,749110,.,,,,1,G1B,5,,170,198,1,,,,C,21,3,4.0,,,,,0,0,0,2003
03IN01207,1999110298,R0298,11,R0298,99,2,12,1,07,82,777710,742110,.,,,,1,.,1,,171,163,2,,,,C,32R,1,4.0,,,,,0,0,0,2003
03IN01208,1999110310,R0310,11,R0310,99,2,11,1,07,12,787410,481010,.,,,,1,.,1,,169,166,2,,,,R,33R,1,4.0,,,,,0,0,0,2003
03IN01209,1999110327,R0327,11,R0327,99,2,10,1,07,23,804310,588710,.,,,,1,G1B,4,,159,186,3,,,,M,22,3,4.0,,,,,0,0,0,2003
03IN01210,1999110330,R0330,11,R0330,99,2,12,1,07,82,777710,668110,.,,,,1,G1A,5,,164,171,1,,,,C,23,3,4.0,,,,,0,0,0,2003
03IN01211,1999110339,R0339,11,R0339,99,1,10,1,43,22,815210,574610,.,,,,S,DUD,*,,0,0,0,,93,0505,M,,.,4.0,DUD,P 30,,977,0,0,0,2003
03IN01212,1999110340,R0340,11,R0340,99,2,10,1,43,22,815210,574610,.,,,,1,.,1,,163,173,2,,,,M,34R,1,4.0,DYSTOCIA,,,,0,0,0,2003
03IN01213,1999110347,R0347,11,R0347,99,2,12,1,07,80,804610,647710,.,,,,1,.,1,,186,187,2,,,,C,31R,1,4.0,,,,,0,0,0,2003
03IN01214,1999110369,R0369,11,R0369,99,2,13,1,07,33,809810,670310,.,,,,1,G1B,5,,148,170,1,S,,,F,24,3,4.0,,,,,0,0,0,2003
03IN01215,1999110370,R0370,11,R0370,99,2,13,1,07,31,784210,244410,.,,,,1,G1A,5,,131,149,1,,,,F,25,3,4.0,,,,,0,0,0,2003
03IN01216,1999110387,R0387,11,R0387,99,2,10,1,43,23,804310,754510,.,,,,O,OVX,5,,193,0,0,X,,,.,O,O,4.0,"OVX, PROD",,23,,0,0,0,2003
03IN01217,1999110399,R0399,11,R0399,99,2,12,1,43,91,848910,513710,.,,,,1,.,1,,166,168,2,,97,1117,C,26,3,4.0,DYSTOCIA,,,,0,0,0,2003
03IN01218,1999110416,R0416,11,R0416,99,2,11,1,07,14,844210,497010,.,,,,1,.,1,,197,199,2,,,,R,27,3,4.0,,,,,0,0,0,2003
03IN01219,1999110417,R0417,11,R0417,99,2,10,1,07,22,815210,843310,.,,,,1,.,2,,176,167,2,S,,,M,32R,1,4.0,DIARRHEA,,,,0,0,0,2003
03IN01220,1999110418,R0418,11,R0418,99,2,10,1,07,22,815210,843310,.,,,,1,.,1,,153,161,2,S,,,M,33R,1,4.0,,,,,0,0,0,2003
03IN01221,1999110423,R0423,11,R0423,99,2,12,1,43,86,789610,838810,.,,,,1,G1B,5,,147,161,1,,97,1117,C,28,3,4.0,"AI,TRT 2 EYES",,,,0,0,0,2003
03IN01222,1999110428,R0428,11,R0428,99,2,11,1,07,14,844210,505910,.,,,,1,.,5,,163,168,1,,,,R,31,2,4.0,,,,,0,0,0,2003
03IN01223,1999110444,R0444,11,R0444,99,2,11,1,07,11,822410,350310,.,,,,O,OVX,5,,197,0,0,X,,,.,O,O,4.0,"OVX, PROD",,24,,0,0,0,2003
03IN01224,1999110460,R0460,11,R0460,99,2,12,1,07,85,805910,607310,.,,,,6,.,1,,168,0,0,,01,0525,C,,.,4.0,,,,,0,0,0,2003
03IN01225,1999110464,R0464,11,R0464,99,2,13,1,43,32,878110,569110,.,,,,1,.,2,,159,165,2,S,,,F,31R,1,4.0,ENTR,,,,0,0,0,2003
03IN01226,1999110467,R0467,11,R0467,99,2,13,1,43,31,784210,464210,.,,,,3,.,2,,140,158,11,,93,1022,F,,.,4.0,"X, BAG",,,4265,0,0,0,2003
03IN01227,1999110484,R0484,11,R0484,99,2,11,1,43,11,822410,500210,.,,,,1,.,2,,181,187,4,,,,R,34R,1,4.0,,,,,0,0,0,2003
03IN01228,1999110486,R0486,11,R0486,99,2,13,1,43,32,878110,778510,.,,,,1,.,1,,152,171,2,,,,F,32R,1,4.0,METRITIS,,,,0,0,0,2003
03IN01229,1999110489,R0489,11,R0489,99,2,13,1,43,31,784210,696310,.,,,,1,.,1,,125,145,2,,,,F,34R,1,4.0,,,,,0,0,0,2003
03IN01230,1999110493,R0493,11,R0493,99,2,12,1,07,90,859510,795010,.,,,,3,.,1,,178,173,11,,93,1015,C,,.,4.0,"X, BAG",,,4336,0,0,0,2003
03IN01231,1999110497,R0497,11,R0497,99,2,11,1,07,12,787410,696510,.,,,,1,.,2,,155,148,2,,,,R,33R,1,4.0,,,,,0,0,0,2003
03IN01232,1999110514,R0514,11,R0514,99,2,11,1,07,12,787410,555210,.,,,,1,.,2,,149,153,2,S,,,R,32,2,4.0,,,,,0,0,0,2003
