UID,ID10,ETAG,BRD,ID,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,DNA,ELG,PD,LOT,BAND,PREG,SPRGWT,FALLWT,BAG,GRP,DISP,DAYDIS,TRT,BPEN,BGRP,AGE,RMK,STUDY,NAX,IDZ65,CLR,ALTID,INBRL,YRREC
06IN00811,1999110875,R0875,11,R0875,99,2,13,1,43,33,809810,709610,0,,,,3,.,1,,131,163,2,,93,1205,F,A-I,,7.0,VAG. TRAUMA,Wool,,6638,1,,0.046,2006
06IN00812,1999110949,R0949,11,R0949,99,2,12,1,07,87,826810,490910,0,,,,1,.,1,,165,174,2,,,,C,31,1,7.0,,Ctrl,,0,1,,0.017,2006
06IN00813,1999110961,R0961,11,R0961,99,2,10,1,07,22,815210,633910,0,,,,6,.,1,,175,0,0,S,50,0729,M,,,7.0,DEAD,Idx,,0,1,,0.037,2006
06IN00814,1999110966,R0966,11,R0966,99,2,13,1,43,34,800810,750610,0,,,,6,.,*,,0,0,0,,20,0405,F,,,7.0,RUPTURE DOWN,Wool,,0,1,,0.03,2006
06IN00815,1999110975,R0975,11,R0975,99,2,13,1,43,32,878110,816110,0,,,,6,.,*,,0,0,0,,20,0330,F,,,7.0,KETOSIS,Wool,,0,1,,0.027,2006
06IN00816,1999110995,R0995,11,R0995,99,2,13,1,43,32,878110,691610,0,,,,1,.,2,,140,167,4,,,,F,31,1,7.0,TRT 2EYES '01,Wool,,0,1,,0.022,2006
06IN00817,2000111086,R1086,11,R1086,00,2,10,1,07,22,934810,514410,0,,,,6,.,*,,0,0,0,,43,0405,M,,,6.0,"VAGINITIS,DRY",Idx,,0,1,,0.029,2006
06IN00818,2000111089,R1089,11,R1089,00,2,12,1,07,89,959910,934010,0,,,,1,.,1,,135,161,2,,,,C,28,1,6.0,OK(THIN&LUNG),Ctrl,,0,1,,0.018,2006
06IN00819,2000111126,R1126,11,R1126,00,2,11,1,07,12,903910,448110,2,,,,1,.,1,,163,180,2,,,,R,23,1,6.0,THIN RACK,Lww,,0,1,,0.036,2006
06IN00820,2000111128,R1128,11,R1128,00,2,10,1,07,21,916110,588710,2,,,,O,OVX,*,,0,0,0,X,97,0220,.,Ovx,1,6.0,OVX,Ovx,,0,1,,0.027,2006
06IN00821,2000111152,R1152,11,R1152,00,2,12,1,07,82,906910,743010,0,,,,3,.,2,,161,0,0,,93,0814,C,,,6.0,RF FOOT ABS X,Ctrl,,6442,1,,0.058,2006
06IN00822,2000111165,R1165,11,R1165,00,2,11,1,07,14,902810,778710,2,,,,3,.,1,,165,210,3,,93,1103,R,R-L,,6.0,SW.BAG FLTS,Lww,,6708,1,,0.046,2006
06IN00823,2000111168,R1168,11,R1168,00,2,13,1,43,33,945110,614910,0,,,,6,.,*,,0,0,0,,54,0501,F,,,6.0,FX.L.REAR.LEG,Wool,,0,1,,0.089,2006
06IN00824,2000111186,R1186,11,R1186,00,2,10,1,07,22,934810,675610,0,,,,1,.,1,,193,201,2,S,,,M,16,1,6.0,,Idx,,0,1,,0.039,2006
06IN00825,2000111194,R1194,11,R1194,00,2,12,1,07,85,970110,552410,0,,,,1,.,1,,150,178,2,,,,C,22,1,6.0,DYSTOCIA,Ctrl,,0,1,,0.048,2006
06IN00826,2000111196,R1196,11,R1196,00,2,11,1,07,11,926410,789010,0,,,,1,.,1,,135,152,2,,,,R, 5,1,6.0,ABS.MID UDDER,Lww,,0,1,,0.058,2006
06IN00827,2000111197,R1197,11,R1197,00,2,11,1,43,12,903910,503110,0,,,,1,.,1,,168,200,2,,,,R,35,1,6.0,,Lww,,0,1,,0.096,2006
06IN00828,2000111201,R1201,11,R1201,00,2,11,1,07,13,980110,948210,0,,,,3,.,1,,165,186,3,,,,R,A-I,,6.0,SW.BG BL.MILK,Lww,,6649,1,,0.066,2006
06IN00829,2000111224,R1224,11,R1224,00,2,13,1,43,34,785310,813110,0,,,,1,.,1,,182,190,2,,,,F,21,1,6.0,,Wool,,0,1,,0.01,2006
06IN00830,2000111237,R1237,11,R1237,00,2,10,1,07,24,815210,470910,0,,,,1,.,2,,166,171,2,,,,M,12,1,6.0,,Idx,,0,1,,0.044,2006
06IN00831,2000111240,R1240,11,R1240,00,2,12,1,07,90,975610,944010,2,,,,1,.,1,,169,184,2,,,,C,25,1,6.0,,Ctrl,,0,1,,0.046,2006
06IN00832,2000111245,R1245,11,R1245,00,2,10,1,07,24,815210,633910,0,,,,6,.,*,,0,0,0,S,01,0114,M,,,6.0,URI '04,Idx,,0,1,,0.037,2006
06IN00833,2000111248,R1248,11,R1248,00,2,11,1,07,12,903910,571110,0,,,,1,.,2,,214,216,2,,,,R,13,1,6.0,FAT,Lww,,0,1,,0.061,2006
06IN00834,2000111259,R1259,11,R1259,00,2,12,1,07,82,906910,472110,0,,,,1,.,1,,153,177,2,,,,C,36,1,6.0,,Ctrl,,0,1,,0.1,2006
06IN00835,2000111267,R1267,11,R1267,00,2,13,1,43,34,785310,949710,2,,,,3,.,1,,177,176,2,,,,F,A-I,,6.0,ABS.FLANK.HIP,Wool,,6652,1,,0.036,2006
06IN00836,2000111277,R1277,11,R1277,00,2,10,1,07,21,916110,672410,0,,,,6,.,2,,146,0,0,,01,0725,M,,,6.0,THIN DEAD,Idx,,0,1,,0.064,2006
06IN00837,2000111285,R1285,11,R1285,00,2,12,1,07,91,934310,794710,0,,,,1,.,1,,147,181,2,,,,C,25,1,6.0,SUCK1SIDE,Ctrl,,0,1,,0.035,2006
06IN00838,2000111302,R1302,11,R1302,00,2,11,1,07,13,980110,679510,2,,,,3,.,1,,154,145,12,,93,1009,R,,,6.0,LOW BAG,Lww,,6700,1,,0.079,2006
06IN00839,2000111320,R1320,11,R1320,00,2,12,1,07,89,959910,647710,2,,,,1,.,1,,152,172,2,,,,C,27,1,6.0,SUCK1SIDE,Ctrl,,0,1,,0.049,2006
06IN00840,2000111333,R1333,11,R1333,00,2,11,1,07,14,902810,818010,0,,,,1,.,2,,125,157,2,,,,R,34,1,6.0,,Lww,,0,1,,0.065,2006
06IN00841,2000111366,R1366,11,R1366,00,2,12,1,43,88,943310,723210,2,,,,3,.,5,,190,195,1,,93,1103,C,R-L,,6.0,MASTITIS X,Ctrl,,6812,1,,0.067,2006
06IN00842,2000111374,R1374,11,R1374,00,2,10,1,07,22,934810,528810,0,,,,1,.,2,,164,185,2,,,,M,37,1,6.0,SW.BAG,Idx,,0,1,,0.038,2006
06IN00843,2000111433,R1433,11,R1433,00,2,12,1,07,88,943310,786210,0,,,,1,.,1,,160,174,2,S,,,C,07,1,6.0,R.BLOODYMILK,Ctrl,,0,1,,0.025,2006
06IN00844,2000111439,R1439,11,R1439,00,2,12,1,07,91,934310,668210,0,,,,1,.,1,,127,172,2,,,,C, 6,1,6.0,,Ctrl,,0,1,,0.028,2006
06IN00845,2000111453,R1453,11,R1453,00,2,12,1,07,90,975610,461610,2,,,,3,.,1,,142,141,2,,95,1026,C,K13,,6.0,LUNGS,Ctrl,,6727,1,,0.055,2006
06IN00846,2000111457,R1457,11,R1457,00,2,12,1,43,86,973610,589810,2,,,,1,.,1,,134,180,2,,,,C,23,1,6.0,FEVER TX.,Ctrl,,0,1,,0.029,2006
06IN00847,2000111483,R1483,11,R1483,00,2,12,1,07,82,906910,843510,0,,,,1,.,1,,185,181,2,,,,C,04,1,6.0,THIN KETOTIC,Ctrl,,0,1,,0.038,2006
06IN00848,2000111504,R1504,11,R1504,00,2,11,1,07,12,903910,715710,0,,,,1,.,1,,165,191,2,,,,R, 4,1,6.0,"SW.BAG,LTS",Lww,,0,1,,0.067,2006
06IN00849,2000111506,R1506,11,R1506,00,2,12,1,07,87,963210,902010,0,,,,1,.,1,,187,193,4,,,,C,21,1,6.0,POOR MATERNAL,Ctrl,,0,1,,0.058,2006
06IN00850,2000111532,R1532,11,R1532,00,2,12,1,07,82,906910,923010,2,,,,6,.,1,,165,0,0,,68,0802,C,,,6.0,RR FOOT ABS.,Ctrl,,0,1,,0.035,2006
06IN00851,2000111538,R1538,11,R1538,00,2,12,1,07,81,936110,924610,2,,,,3,.,1,,135,0,0,,93,0814,C,,,6.0,BAD EYES *2,Ctrl,,6438,1,,0.038,2006
06IN00852,2000111541,R1541,11,R1541,00,2,12,1,43,86,973610,692410,2,,,,3,OVX,5,,176,158,1,X,93,1103,.,OVX,1,6.0,"X, SICK?",Ovx,,6797,1,,0.022,2006
06IN00853,2000111549,R1549,11,R1549,00,2,12,1,07,91,934310,742110,2,,,,1,.,1,,193,209,2,,,,C,15,1,6.0,WRINKLES,Ctrl,,0,1,,0.02,2006
06IN00854,2000111563,R1563,11,R1563,00,2,13,1,43,34,785310,501010,0,,,,1,.,1,,140,182,2,,,,F,31,1,6.0,,Wool,,0,1,,0.077,2006
06IN00855,2000111575,R1575,11,R1575,00,2,12,1,07,80,934710,790610,2,,,,1,.,1,,151,169,2,,,,C,06,1,6.0,SUCK1SIDE,Ctrl,,0,1,,0.043,2006
06IN00856,2000111628,R1628,11,R1628,00,2,10,1,07,23,910510,593410,2,,,,1,.,1,,147,184,2,,,,M,14,1,6.0,,Idx,,0,1,,0.032,2006
06IN00857,2000111647,R1647,11,R1647,00,2,10,1,07,23,910510,812510,0,,,,1,.,5,,200,202,2,S,,,M,24,1,6.0,,Idx,,0,1,,0.078,2006
06IN00858,2000111663,R1663,11,R1663,00,2,10,1,07,22,934810,886610,0,,,,1,.,2,,189,167,2,,,,M,26,1,6.0,METRITIS,Idx,,0,1,,0.077,2006
06IN00859,2000111728,R1728,11,R1728,00,2,11,1,07,11,926410,810310,0,,,,3,.,1,,132,168,11,,93,1205,R,A-I,,6.0,ABS.LR.FOOT??,Lww,,6728,1,,0.079,2006
06IN00860,2000111746,R1746,11,R1746,00,2,10,1,07,22,934810,837510,0,,,,1,.,1,,136,181,2,S,,,M,31,1,6.0,BIG BAG THIN,Idx,,0,1,,0.076,2006
06IN00861,2000111789,R1789,11,R1789,00,2,13,1,43,31,952610,812110,0,,,,3,.,1,,154,166,10,,,,F,A-I,,6.0,FIBER BAG X,Wool,,6679,1,,0.037,2006
06IN00862,2000111806,R1806,11,R1806,00,2,13,1,43,33,945110,709610,0,,,,1,.,1,,123,158,5,,,,F,32,1,6.0,THIN,Wool,,0,1,,0.052,2006
06IN00863,2000111826,R1826,11,R1826,00,2,13,1,43,34,785310,791210,2,,,,3,.,1,,169,195,2,,93,1103,F,R-L,,6.0,"LAME LR, H.",Wool,,6683,1,,0.061,2006
06IN00864,2000111865,R1865,11,R1865,00,2,13,1,43,34,785310,892010,2,,,,1,.,1,,146,174,3,,,,F,11,1,6.0,SW.BAG,Wool,,0,1,,0.02,2006
06IN00865,2000111884,R1884,11,R1884,00,2,12,1,43,86,973610,938710,2,,,,1,.,1,,118,161,2,,,,C,24,1,6.0,,Ctrl,,0,1,,0.04,2006
06IN00866,2000111961,R1961,11,R1961,00,2,11,1,07,11,926410,726210,2,,,,6,.,*,,0,0,0,S,06,0329,R,,,6.0,DEAD 3/29/06,Lww,,0,1,,0.045,2006
06IN00867,2000111974,R1974,11,R1974,00,2,13,1,07,34,785310,809110,2,,,,1,.,1,,176,186,4,,,,F, 1,1,6.0,,Wool,,0,1,,0.016,2006
06IN00868,2000112031,R2031,11,R2031,00,2,12,1,07,83,973310,471710,0,,,,6,.,2,,183,0,0,,01,0904,C,,,6.0,ENTR DEAD,Ctrl,,0,1,,0.081,2006
06IN00869,2000112032,R2032,11,R2032,00,2,12,1,07,83,973310,471710,0,,,,3,.,1,,163,194,12,,,,C,A-I,,6.0,,Ctrl,,6715,1,,0.081,2006
06IN00870,2000112054,R2054,11,R2054,00,2,10,1,07,24,815210,950310,0,,,,1,.,1,,153,187,2,,,,M,35,1,6.0,,Idx,,0,1,,0.054,2006
06IN00871,2000112079,R2079,11,R2079,00,2,10,1,07,24,815210,843810,2,,,,1,.,1,,143,184,2,,,,M,02,1,6.0,"THIN, LTS",Idx,,0,1,,0.032,2006
06IN00872,2000112103,R2103,11,R2103,00,2,12,1,07,88,943310,658710,2,,,,1,.,1,,124,173,1,,,,C, 7,1,6.0,LTS,Ctrl,,0,1,,0.02,2006
06IN00873,2001112166,R2166,11,R2166,01,2,13,1,43,34,049211,957010,0,,,,1,.,1,,159,184,3,,93,1205,F, 7,1,5.0,LTS BLIND X,Wool,,2147,1,,0.015,2006
06IN00874,2001112173,R2173,11,R2173,01,2,13,1,07,34,049211,670410,0,,,,1,.,1,,159,191,2,S,,,F,26,1,5.0,SW.BAG,Sage,,0,1,,0.044,2006
06IN00875,2001112183,R2183,11,R2183,01,2,12,1,07,80,011811,056611,0,,,,6,.,1,,145,0,0,,01,0911,C,,,5.0,DEAD,Ctrl,,0,1,,0.046,2006
06IN00876,2001112204,R2204,11,R2204,01,2,10,1,07,21,063511,838110,2,,,,3,.,1,,138,187,11,,93,1205,M,A-I,,5.0,,Sage,,6645,1,,0.12,2006
06IN00877,2001112205,R2205,11,R2205,01,2,12,1,07,83,006011,029811,0,,,,1,.,1,,202,195,2,,,,C, 6,1,5.0,,Ctrl,,0,1,,0.019,2006
06IN00878,2001112208,R2208,11,R2208,01,2,12,1,07,84,086911,778310,0,,,,1,.,1,,156,163,2,,,,C,25,1,5.0,LTS,Sage,,0,1,,0.03,2006
06IN00879,2001112213,R2213,11,R2213,01,2,13,1,43,31,012711,096611,2,,,,3,.,1,,155,177,12,,93,1205,F,A-I,,5.0,L.SPOILED,Wool,,6723,1,,0.024,2006
06IN00880,2001112219,R2219,11,R2219,01,2,11,1,07,13,002911,686410,0,,,,1,.,1,,197,216,2,S,,,R, 2,1,5.0,LTS,Sage,,0,1,,0.067,2006
06IN00881,2001112220,R2220,11,R2220,01,2,12,1,07,88,040211,464010,0,,,,1,.,2,,145,162,3,,,,C,13,1,5.0,,Sage,,0,1,,0.029,2006
06IN00882,2001112227,R2227,11,R2227,01,2,12,1,43,85,053211,523010,2,,,,1,.,1,,186,186,2,,,,C, 8,1,5.0,OK(HARD BAG),Ctrl,,0,1,,0.025,2006
06IN00883,2001112254,R2254,11,R2254,01,2,11,1,43,11,083111,557210,0,,,,1,.,1,,148,173,2,,,,R,24,1,5.0,4TEATS,Lww,,0,1,,0.086,2006
06IN00884,2001112280,R2280,11,R2280,01,2,10,1,07,24,082611,041811,2,,,,1,.,1,,187,209,2,,,,M,29,1,5.0,ENTR,Lww,,0,1,,0.061,2006
06IN00885,2001112281,R2281,11,R2281,01,2,10,1,07,24,082611,041811,0,,,,1,.,1,,164,188,2,,,,M, 2,1,5.0,NICE,Ctrl,,0,1,,0.061,2006
06IN00886,2001112284,R2284,11,R2284,01,2,12,1,07,85,053211,470310,0,,,,6,.,1,,187,0,0,,01,0806,C,,,5.0,DEAD,Sage,,0,1,,0.022,2006
06IN00887,2001112295,R2295,11,R2295,01,2,10,1,07,24,082611,779810,2,,,,3,.,H,,200,198,1,,93,1103,M,FAT,,5.0,LTS & PROD.,Lww,,6743,1,,0.059,2006
06IN00888,2001112296,R2296,11,R2296,01,2,10,1,07,24,082611,945010,2,,,,6,.,*,,0,0,0,,88,0312,M,,,5.0,NICE,Lww,,0,1,,0.055,2006
06IN00889,2001112314,R2314,11,R2314,01,2,13,1,43,32,047511,812110,2,,,,O,OVX,5,,166,169,1,X,,,.,Ovx,1,5.0,OVX,Ovx,,0,1,,0.045,2006
06IN00890,2001112322,R2322,11,R2322,01,2,13,1,43,31,012711,805610,0,,,,1,.,1,,127,172,2,,,,F, 9,1,5.0,SUCK1SIDE,Wool,,0,1,,0.021,2006
06IN00891,2001112328,R2328,11,R2328,01,2,13,1,43,33,004711,478410,2,,,,1,.,1,,127,151,2,,,,F, 5,1,5.0,WILD,Wool,,0,1,,0.061,2006
06IN00892,2001112330,R2330,11,R2330,01,2,12,1,43,83,006011,776310,0,,,,3,.,1,,149,182,8,,93,1205,C,A-I,,5.0,LUMPY BAG X,Sage,,6673,1,,0.046,2006
06IN00893,2001112346,R2346,11,R2346,01,2,12,1,07,86,008211,713410,0,,,,3,.,H,,156,165,2,,93,1205,C,A-I,,5.0,ABS.LR.FOOT X,Sage,,6848,1,,0.023,2006
06IN00894,2001112357,R2357,11,R2357,01,2,11,1,07,13,002911,961310,0,,,,1,.,2,,176,187,5,,,,R,12,1,5.0,THIN,Lww,,0,1,,0.047,2006
06IN00895,2001112365,R2365,11,R2365,01,2,11,1,07,13,002911,455710,0,,,,1,.,1,,163,179,2,,,,R,02,1,5.0,SUCK1SIDE,Lww,,0,1,,0.084,2006
06IN00896,2001112374,R2374,11,R2374,01,2,13,1,43,33,004711,856510,0,,,,1,.,2,,123,155,2,S,,,F,25,1,5.0,4TEATS,Sage,,0,1,,0.057,2006
06IN00897,2001112377,R2377,11,R2377,01,2,12,1,07,82,066511,865210,0,,,,1,.,2,,153,176,2,S,,,C,09,1,5.0,4TEATS,Sage,,0,1,,0.021,2006
06IN00898,2001112384,R2384,11,R2384,01,2,11,1,07,11,083111,908410,0,,,,1,.,2,,168,164,2,,,,R,13,1,5.0,2in BLK.L.EYE,Lww,,0,1,,0.051,2006
06IN00899,2001112396,R2396,11,R2396,01,2,10,1,07,22,004411,933310,0,,,,1,.,1,,226,232,2,,,,M,03,1,5.0,,Wool,,0,1,,0.043,2006
06IN00900,2001112401,R2401,11,R2401,01,2,10,1,07,21,063511,917510,0,,,,6,.,2,,143,0,0,,68,0804,M,,,5.0,RF FOOT ABS,Ctrl,,0,1,,0.041,2006
06IN00901,2001112403,R2403,11,R2403,01,2,13,1,43,33,004711,798410,0,,,,1,.,2,,129,161,1,,,,F,15,1,5.0,THIN,Wool,,0,1,,0.054,2006
06IN00902,2001112409,R2409,11,R2409,01,2,13,1,07,31,012711,751910,0,,,,6,.,2,,162,0,0,,04,0612,F,,,5.0,ENTR DEAD,Sage,,0,1,,0.026,2006
06IN00903,2001112426,R2426,11,R2426,01,2,10,1,07,22,004411,702610,0,,,,1,.,1,,161,180,2,,,,M,13,1,5.0,ENTR,Lww,,0,1,,0.047,2006
06IN00904,2001112427,R2427,11,R2427,01,2,10,1,07,22,004411,702610,0,,,,1,.,2,,146,150,2,,10,1001,M,14,1,5.0,,Lww,,0,1,,0.047,2006
06IN00905,2001112432,R2432,11,R2432,01,2,13,1,43,32,047511,849810,0,,,,3,.,1,,159,187,3,,93,1103,F,I-F,,5.0,SW.BAG X,Wool,,6716,1,,0.041,2006
06IN00906,2001112433,R2433,11,R2433,01,2,13,1,43,32,047511,849810,0,,,,1,.,2,,126,160,2,,,,F,25,1,5.0,THIN,Wool,,0,1,,0.041,2006
06IN00907,2001112441,R2441,11,R2441,01,2,11,1,07,11,083111,792810,0,,,,1,.,1,,133,159,2,S,,,R,14,1,5.0,,Sage,,0,1,,0.045,2006
06IN00908,2001112446,R2446,11,R2446,01,2,11,1,07,11,083111,738210,0,,,,1,.,1,,137,155,2,S,,,R,04,1,5.0,THIN,Sage,,0,1,,0.077,2006
06IN00909,2001112458,R2458,11,R2458,01,2,13,1,43,31,012711,584810,2,,,,1,.,1,,175,193,2,,,,F,28,1,5.0,SUCK1SIDE,Wool,,0,1,,0.023,2006
06IN00910,2001112500,R2500,11,R2500,01,2,11,1,07,12,066011,920910,2,,,,3,.,H,,151,166,11,,93,1205,R,A-I,,5.0,L.SPOILED,Lww,,6782,1,,0.049,2006
06IN00911,2001112501,R2501,11,R2501,01,2,13,1,43,32,047511,791310,0,,,,1,.,2,,192,199,2,S,,,F,05,1,5.0,4TEATS,Sage,,0,1,,0.04,2006
06IN00912,2001112502,R2502,11,R2502,01,2,13,1,43,32,047511,791310,2,,,,1,.,1,,140,165,2,S,,,F,04,1,5.0,4TEATS,Sage,,0,1,,0.04,2006
06IN00913,2001112513,R2513,11,R2513,01,2,13,1,43,34,049211,021111,2,,,,3,.,1,,172,189,10,,,,F,A-I,,5.0,FIBERY BAG X,Wool,,6702,1,,0.051,2006
06IN00914,2001112521,R2521,11,R2521,01,2,13,1,07,34,049211,582710,2,,,,1,.,1,,143,179,2,S,,,F,16,1,5.0,WILD,Sage,,0,1,,0.045,2006
06IN00915,2001112524,R2524,11,R2524,01,2,11,1,07,14,024811,907310,0,,,,1,.,1,,140,185,2,,,,R,19,1,5.0,ENTR,Lww,,0,1,,0.055,2006
06IN00916,2001112541,R2541,11,R2541,01,2,13,1,43,32,047511,941210,2,,,,1,.,1,,164,184,2,,,,F, 4,1,5.0,RP,Wool,,0,1,,0.039,2006
06IN00917,2001112549,R2549,11,R2549,01,2,12,1,07,81,061211,854810,0,,,,1,.,1,,203,200,2,,,,C,28,1,5.0,ENTR,Ctrl,,0,1,,0.024,2006
06IN00918,2001112550,R2550,11,R2550,01,2,12,1,07,81,061211,854810,0,,,,1,.,1,,164,191,2,,,,C, 9,1,5.0,,Ctrl,,0,1,,0.024,2006
06IN00919,2001112555,R2555,11,R2555,01,2,10,1,07,22,004411,033811,2,,,,1,.,1,,165,197,4,,,,M,23,1,5.0,4TEATS,Lww,,0,1,,0.093,2006
06IN00920,2001112558,R2558,11,R2558,01,2,10,1,07,24,082611,843310,0,,,,6,.,*,,0,0,0,S,50,0420,M,,,5.0,CLA+MASTITIS,Lww,,0,1,,0.025,2006
06IN00921,2001112562,R2562,11,R2562,01,2,10,1,07,23,052911,672410,2,,,,3,.,1,,187,202,11,,93,1103,M,R-L,,5.0,R.P. R.TEAT?,Lww,,6644,1,,0.028,2006
06IN00922,2001112576,R2576,11,R2576,01,2,10,1,43,23,052911,034011,0,,,,3,.,H,,144,143,2,,93,1103,M,I-F,,5.0,THIN X,Wool,,6850,1,,0.026,2006
06IN00923,2001112578,R2578,11,R2578,01,2,12,1,43,80,011811,566610,0,,,,1,.,2,,130,164,2,S,,,C,08,1,5.0,SW BAG,Sage,,0,1,,0.036,2006
06IN00924,2001112612,R2612,11,R2612,01,2,13,1,43,33,004711,946210,0,,,,1,.,1,,152,186,2,,,,F,05,1,5.0,,Wool,,0,1,,0.024,2006
06IN00925,2001112613,R2613,11,R2613,01,2,13,1,43,33,004711,048511,2,,,,3,.,5,,192,190,1,,93,1103,F,I-F,,5.0,PRODUCTION,Wool,,6827,1,,0.069,2006
06IN00926,2001112615,R2615,11,R2615,01,2,10,1,07,24,082611,924210,0,,,,1,.,H,,192,202,1,,,,M, 3,1,5.0,ABS.LR.FOOT??,Ctrl,,0,1,,0.107,2006
06IN00927,2001112635,R2635,11,R2635,01,2,10,1,07,23,052911,838010,2,,,,1,.,1,,135,168,2,,,,M,07,1,5.0,THIN,Sage,,0,1,,0.031,2006
06IN00928,2001112677,R2677,11,R2677,01,2,13,1,07,32,047511,978410,0,,,,1,.,1,,141,184,2,,,,F, 6,1,5.0,,Wool,,0,1,,0.043,2006
06IN00929,2001112682,R2682,11,R2682,01,2,12,1,07,83,006011,934010,0,,,,3,.,5,,162,161,2,,18,1030,C,A-I,,5.0,SICK PEN CULL,Wool,,6741,1,,0.014,2006
06IN00930,2001112689,R2689,11,R2689,01,2,10,1,43,24,082611,753010,2,,,,1,.,1,??,150,188,2,X,,,?,01,1,5.0,,Idx,,0,1,,0.044,2006
06IN00931,2001112699,R2699,11,R2699,01,2,10,1,07,22,004411,074311,2,,,,1,.,1,,157,198,2,,,,M, 4,1,5.0,LT SW.BAG,Ctrl,,0,1,,0.065,2006
06IN00932,2001112709,R2709,11,R2709,01,2,13,1,43,32,047511,884710,0,,,,1,.,1,,171,218,2,S,,,F,06,1,5.0,LAME Jan'07,Sage,,0,1,,0.034,2006
06IN00933,2001112717,R2717,11,R2717,01,2,12,1,43,90,030411,848710,0,,,,1,.,1,,181,196,2,,,,C,29,1,5.0,NICE,Ctrl,,0,1,,0.02,2006
06IN00934,2001112728,R2728,11,R2728,01,2,12,1,07,85,053211,073111,0,,,,3,.,1,,162,151,2,,95,1026,C,K13,,5.0,LUNGER,Ctrl,,6676,1,,0.029,2006
06IN00935,2001112734,R2734,11,R2734,01,2,12,1,43,80,011811,692410,2,,,,1,.,1,,125,159,2,,,,C,16,1,5.0,,Sage,,0,1,,0.022,2006
06IN00936,2001112736,R2736,11,R2736,01,2,10,1,07,24,082611,724010,0,,,,1,.,1,,220,227,2,,,,M, 1,1,5.0,,Lww,,0,1,,0.032,2006
06IN00937,2001112763,R2763,11,R2763,01,2,12,1,07,83,006011,062711,0,,,,6,.,*,,0,0,0,,20,0317,C,,,5.0,KETOTIC/DEAD,Ctrl,,0,1,,0.038,2006
06IN00938,2001112771,R2771,11,R2771,01,2,10,1,07,24,082611,843810,2,,,,1,.,1,,160,190,2,,,,M,12,1,5.0,LT SUCK1SIDE,Lww,,0,1,,0.038,2006
06IN00939,2001112776,R2776,11,R2776,01,2,10,1,07,22,004411,735310,0,,,,1,.,1,,201,215,2,S,,,M,22,1,5.0,SUCK1SIDE,Sage,,0,1,,0.048,2006
06IN00940,2001112779,R2779,11,R2779,01,2,10,1,43,23,052911,921510,2,,,,1,.,1,,151,184,2,,,,M,17,1,5.0,THIN,Lww,,0,1,,0.033,2006
06IN00941,2001112800,R2800,11,R2800,01,2,13,1,43,34,049211,816110,2,,,,3,.,1,,191,200,11,,93,1103,F,FAT,,5.0,MASTITIS.R.,Wool,,6719,1,,0.047,2006
06IN00942,2001112806,R2806,11,R2806,01,2,12,1,07,84,086911,469410,0,,,,1,.,1,,143,172,2,,,,C, 6,1,5.0,,Sage,,0,1,,0.02,2006
06IN00943,2001112811,R2811,11,R2811,01,2,10,1,43,23,052911,496310,2,,,,1,.,1,,120,155,2,,,,M,27,1,5.0,THIN,Sage,,0,1,,0.032,2006
06IN00944,2001112812,R2812,11,R2812,01,2,10,1,43,23,052911,496310,0,,,,6,.,*,,0,0,0,,28,0403,M,,,5.0,TORN UTERUS,Sage,,0,1,,0.032,2006
06IN00945,2001112814,R2814,11,R2814,01,2,12,1,43,85,053211,935010,2,,,,7,.,1,,156,0,0,,97,0914,C,,,5.0,,Ctrl,,0,1,,0.024,2006
06IN00946,2001112816,R2816,11,R2816,01,2,12,1,07,87,053211,014311,0,,,,1,.,1,,138,187,2,,,,C,08,1,5.0,ASSISTED,Ctrl,,0,1,,0.074,2006
06IN00947,2001112825,R2825,11,R2825,01,2,11,1,07,11,083111,683210,0,,,,1,.,2,,176,184,2,,,,R,23,1,5.0,OPEN/LAMBED,Lww,,0,1,,0.107,2006
06IN00948,2001112834,R2834,11,R2834,01,2,13,1,07,31,012711,809110,2,,,,1,.,1,,136,170,2,,,,F,18,1,5.0,R.MILK.BLOODY,Wool,,0,1,,0.039,2006
06IN00949,2001112839,R2839,11,R2839,01,2,10,1,07,24,082611,919310,0,,,,3,.,5,,224,221,1,,93,1103,M,R-L,,5.0,PRODUCTION,Lww,,6816,1,,0.035,2006
06IN00950,2001112851,R2851,11,R2851,01,2,12,1,07,86,008211,838810,0,,,,1,.,1,,183,192,2,S,,,C,06,1,5.0,TAG CUT '2002,Sage,,0,1,,0.043,2006
06IN00951,2001112855,R2855,11,R2855,01,2,11,1,07,14,024811,614810,2,,,,1,.,1,,162,187,4,S,,,R,09,1,5.0,PNEU.,Sage,,0,1,,0.052,2006
06IN00952,2001112864,R2864,11,R2864,01,2,10,1,07,22,004411,818710,0,,,,1,.,2,,191,209,2,,,,M,24,1,5.0,LTS,Lww,,0,1,,0.099,2006
06IN00953,2001112878,R2878,11,R2878,01,2,10,1,07,22,004411,581110,2,,,,1,.,1,,164,192,2,,,,M, 3,1,5.0,,Lww,,0,1,,0.066,2006
06IN00954,2001112887,R2887,11,R2887,01,2,10,1,43,22,004411,963410,0,,,,1,.,2,,146,164,2,,,,M,04,1,5.0,LATEtoMILK,Lww,,0,1,,0.037,2006
