UID,ID10,ETAG,BRD,ID,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,DNA,ELG,PD,LOT,BAND,PREG,SPRGWT,FALLWT,BAG,GRP,DISP,DAYDIS,TRT,BPEN,BGRP,AGE,RMK,STUDY,NAX,IDZ65,YRREC
04IN01596,2000816098,Z6098,81,Z6098,00,1,97,1,97,971,367781,399981,0,,Syr,,7,.,*,,0,0,0,,97,0601,.,.,.,4.0,MSG 6/1/04,Bf,,478,2004
04IN01597,2000816116,Z6116,81,Z6116,00,1,97,1,97,971,367781,395281,0,,Syr,,3,.,M,,297,0,0,,93,0907,.,.,.,4.0,X ?RESP,Bf,,1255,2004
04IN01598,2000816154,Z6154,81,Z6154,00,2,97,1,97,972,367981,480181,0,,,,1,.,B,,227,208,2,,,,.,971,1,4.0,ENTR,Bf,,458,2004
04IN01599,2000816155,Z6155,81,Z6155,00,2,97,1,97,974,356481,555181,0,,,,1,.,B,,231,251,3,,,,.,971,1,4.0,MAGNUM MILK,Bf,,475,2004
04IN01600,2000816201,Z6201,81,Z6201,00,1,97,1,97,972,367981,477781,0,,468,,3,.,M,,269,0,0,,93,0907,.,.,.,4.0,X AGE 4,Bf,,1243,2004
04IN01601,2000816227,Z6227,81,Z6227,00,2,97,1,97,971,367781,401481,0,,,,1,.,B,,223,247,2,,,,.,972,1,4.0,PAWED LAMB,Bf,,472,2004
04IN01602,2000816249,Z6249,81,Z6249,00,1,97,1,97,971,367781,490381,0,,Syr,,3,.,M,,293,0,0,,93,0907,.,.,.,4.0,X AGE 4,Bf,,500,2004
04IN01603,2000816276,Z6276,81,Z6276,00,2,97,1,97,971,367781,475181,0,,,,1,.,B,,259,254,2,,,,.,971,1,4.0,TIGHT BAG,Bf,,462,2004
04IN01604,2000816299,Z6299,81,Z6299,00,2,97,1,97,972,367981,394681,0,,,,3,.,B,,286,292,2,,93,1015,.,.,.,4.0,LOW PROD.,Bf,,461,2004
04IN01605,2000816368,Z6368,81,Z6368,00,2,97,1,97,971,367781,475281,0,,,,3,.,B,,223,221,12,,93,1015,.,.,.,4.0,"12 BAG, X",Bf,,470,2004
04IN01606,2000816373,Z6373,81,Z6373,00,2,97,1,97,971,367781,391181,0,,,,1,.,B,,185,204,2,,,,.,972,1,4.0,IDZ 454,Bf,,454,2004
04IN01607,2000816376,Z6376,81,Z6376,00,1,97,1,97,971,367781,395681,0,,Syr,,1,.,M,,282,0,0,,,,.,.,.,4.0,,Bf,,485,2004
04IN01608,2000816382,Z6382,81,Z6382,00,2,97,1,97,971,367781,402781,0,,,,1,.,B,,236,255,2,,,,.,971,1,4.0,NICE,Bf,,459,2004
04IN01609,2000816389,Z6389,81,Z6389,00,1,97,1,97,971,367781,393281,0,,Syr,,1,.,M,,274,0,0,,,,.,.,.,4.0,,Bf,,491,2004
04IN01610,2000816872,Z6872,81,Z6872,00,2,97,1,97,971,367781,356781,0,,,,1,.,B,,285,259,2,,,,.,972,1,4.0,"LTS, ENTR",Bf,,474,2004
04IN01611,2000816878,Z6878,81,Z6878,00,2,00,1,00,41-,432804,814200,1,,,0,1,BLK,2,,145,161,2,B,,,X,ZZZ,1,4.0,BLACK EWE,Blk,,0,2004
04IN01612,2000816931,Z6931,81,Z6931,00,2,97,1,97,974,356481,595781,0,,,,1,.,B,,272,252,2,,,,.,971,1,4.0,,Bf,,455,2004
04IN01613,2001816990,Z6990,81,Z6990,01,2,97,1,97,971,0093,406081,0,,DAV,,1,.,B,,174,200,2,,,,.,973,1,3.0,LEGGY,Bf,,515,2004
04IN01614,2001817010,Z7010,81,Z7010,01,2,00,1,90,03,0143,814200,1,,,0,1,BLK,2,,145,152,2,B,,,X,ZZZ,1,3.0,BLACK EWE,Blk,,532,2004
04IN01615,2001817015,Z7015,81,Z7015,01,2,97,1,97,971,0093,540681,0,,DAV,,1,.,B,,222,227,2,,,,.,972,1,3.0,,Bf,,519,2004
04IN01616,2001817020,Z7020,81,Z7020,01,2,97,1,97,971,0093,326481,0,,DAV,,1,.,B,,186,194,2,,,,.,972,1,3.0,NICE EWE,Bf,,534,2004
04IN01617,2001817029,Z7029,81,Z7029,01,1,97,1,97,971,0093,555781,0,,DAV,,1,.,M,,250,0,0,,,,.,.,.,3.0,,Bf,,547,2004
04IN01618,2001817048,Z7048,81,Z7048,01,2,00,1,90,06,079164,078509,1,,,0,1,BLK,2,,178,190,2,B,,,X,ZZZ,1,3.0,"BLK.EWE,R.EYE",Blk,,521,2004
04IN01619,2001817067,Z7067,81,Z7067,01,1,97,1,97,971,0093,478681,0,,DAV,,6,.,M,,263,0,0,,01,0628,.,.,.,3.0,,Bf,,543,2004
04IN01620,2001817074,Z7074,81,Z7074,01,2,97,1,97,972,367781,360081,0,,,,1,.,B,,254,247,2,,,,.,971,1,3.0,SM.BAG,Bf,,512,2004
04IN01621,2001817092,Z7092,81,Z7092,01,1,97,1,97,972,367781,552181,0,,Syr,,1,.,M,,298,0,0,,,,.,.,.,3.0,,Bf,,545,2004
04IN01622,2001817098,Z7098,81,Z7098,01,2,97,1,97,971,0093,395681,0,,DAV,,1,.,B,,212,208,2,,,,.,973,1,3.0,NICE,Bf,,529,2004
04IN01623,2001817099,Z7099,81,Z7099,01,2,97,1,97,971,0093,395681,0,,DAV,,6,.,B,,203,0,0,,12,0826,.,.,.,3.0,TALL,Bf,,523,2004
04IN01624,2001817107,Z7107,81,Z7107,01,1,97,1,97,971,0093,477781,0,,DAV,,1,.,M,,255,0,0,,,,.,.,.,3.0,ENTR,Bf,,909,2004
04IN01625,2001817108,Z7108,81,Z7108,01,1,97,1,97,972,367781,356781,0,,Syr,,1,.,*,,0,0,0,,50,0417,.,.,.,3.0,ENTR,Bf,,544,2004
04IN01626,2001817117,Z7117,81,Z7117,01,1,97,1,97,971,0093,402581,0,,DAV,,1,.,M,,287,0,0,,,,.,.,.,3.0,,Bf,,536,2004
04IN01627,2001817120,Z7120,81,Z7120,01,2,97,1,97,971,0093,471881,0,,DAV,,1,.,B,,185,195,2,,,,.,972,1,3.0,WEAK,Bf,,526,2004
04IN01628,2001817133,Z7133,81,Z7133,01,1,97,1,97,972,367781,401581,0,,Syr,,3,.,M,,267,0,0,,93,0907,.,.,.,3.0,.124 inbr,Bf,,553,2004
04IN01629,2001817134,Z7134,81,Z7134,01,2,97,1,97,972,367781,473881,0,,,,1,.,B,,225,234,2,,,,.,972,1,3.0,ENTR,Bf,,513,2004
04IN01630,2001817140,Z7140,81,Z7140,01,1,97,1,97,972,367781,398181,0,,Syr,,1,.,M,,279,0,0,,,,.,.,.,3.0,"PNEU,SCOURS",Bf,,551,2004
04IN01631,2001817141,Z7141,81,Z7141,01,2,97,1,97,971,0093,538981,0,,DAV,,1,.,B,,230,219,3,,,,.,973,1,3.0,,Bf,,522,2004
04IN01632,2001817147,Z7147,81,Z7147,01,1,97,1,97,972,367781,359981,0,,Syr,,3, X,M,,336,0,0,,93,0907,.,.,.,3.0,"DUD, D9, X",Bf,,541,2004
04IN01633,2001817154,Z7154,81,Z7154,01,1,97,1,97,972,367781,365481,0,,Syr,,1,.,M,,298,0,0,,,,.,.,.,3.0,73alt,Bf,,540,2004
04IN01634,2001817159,Z7159,81,Z7159,01,1,97,1,97,972,367781,559281,0,,Syr,,1,.,M,,285,0,0,,,,.,.,.,3.0,,Bf,,538,2004
04IN01635,2001817181,Z7181,81,Z7181,01,2,97,1,97,971,0093,395781,0,,DAV,,1,.,B,,229,226,2,,,,.,972,1,3.0,,Bf,,518,2004
04IN01636,2001817184,Z7184,81,Z7184,01,2,00,1,90,04,094364,814700,1,,,0,1,BLK,1,,173,181,2,B,,,X,ZZZ,1,3.0,"BLACK,HAIRY",Blk,,530,2004
04IN01637,2001817187,Z7187,81,Z7187,01,1,97,1,97,971,0093,390181,0,,DAV,,1,.,M,,262,0,0,,,,.,.,.,3.0,NICE,Bf,,535,2004
04IN01638,2001817188,Z7188,81,Z7188,01,1,97,1,97,971,0093,390181,0,,DAV,,6,.,M,,271,0,0,,04,0906,.,.,.,3.0,,Bf,,1339,2004
04IN01639,2001817199,Z7199,81,Z7199,01,1,97,1,97,971,0093,326081,0,,DAV,,3,.,M,,262,0,0,,93,0907,.,.,.,3.0,ABS.HEAD,Bf,,1411,2004
04IN01640,2001817200,Z7200,81,Z7200,01,2,97,1,97,971,0093,326081,0,,DAV,,1,.,B,,249,237,2,,,,.,973,1,3.0,,Bf,,520,2004
04IN01641,2001817206,Z7206,81,Z7206,01,1,97,1,97,972,367781,402781,0,,Syr,,1,.,M,,276,0,0,,,,.,.,.,3.0,,Bf,,550,2004
04IN01642,2001817247,Z7247,81,Z7247,01,2,00,1,90,07,090564,086609,1,,,0,1,BLK,2,,216,190,2,B,,,X,ZZZ,1,3.0,DARK PINTO,Blk,,528,2004
04IN01643,2001817256,Z7256,81,Z7256,01,1,97,1,97,971,0093,404881,0,,DAV,,3,.,M,,259,0,0,,93,0907,.,.,.,3.0,DUMB,Bf,,546,2004
04IN01644,2002048916,A8916,04,A8916,02,2,84,1,30,e62,676104,853004,0,,,,1,.,2,,181,165,2,C,,,C,15P,2,2.0,,Ctrl,,0,2004
04IN01645,2002048987,A8987,04,A8987,02,1,84,1,30,53,650104,731304,2,,,,3,EXP,M,,193,0,0,,93,0907,N,.,.,2.0,-IDX -PROD,Inbr,EXP,1398,2004
04IN01646,2002049026,A9026,04,A9026,02,2,84,1,30,55,664104,475604,0,,,,1,.,1,,127,144,2,W,,,W,02P,2,2.0,THIN,Flwt,,0,2004
04IN01647,2002049034,A9034,04,A9034,02,2,84,1,30,e62,676104,857804,0,,,,1,.,1,,152,181,2,C,,,C,16P,2,2.0,,Ctrl,,0,2004
04IN01648,2002049062,A9062,04,A9062,02,2,84,1,30,55,664104,872700,0,,,,1,.,2,,156,161,2,E,,,M,05P,2,2.0,,Else,,0,2004
04IN01649,2002049064,A9064,04,A9064,02,1,82,1,30,24,759804,354604,0,,,,2, 75,M,,184,207,0,,92,0923,C,.,.,2.0,,Ctrl,EXP,1708,2004
04IN01650,2002049071,A9071,04,A9071,02,2,81,1,30,03,735504,348104,0,,,,1,.,1,,165,176,2,C,,,C,24P,2,2.0,,Ctrl,,0,2004
04IN01651,2002049073,A9073,04,A9073,02,1,84,1,30,53,650104,079109,0,,,,1,EXP,M,,198,0,0,,,,N,.,.,2.0,,Inbr,EXP,0,2004
04IN01652,2002049074,A9074,04,A9074,02,1,84,1,30,53,650104,079109,0,,,,2, 72,M,,202,220,0,,92,0923,N,.,.,2.0,,Inbr,EXP,1703,2004
04IN01653,2002049088,A9088,04,A9088,02,1,84,1,30,55,664104,370804,0,,,,1,EXP,M,,223,0,0,,,,N,.,.,2.0,,Inbr,EXP,0,2004
04IN01654,2002049091,A9091,04,A9091,02,2,84,1,30,e62,676104,881204,0,,,,1,.,1,,152,150,2,W,,,W,02P,2,2.0,,Flwt,,0,2004
04IN01655,2002049119,A9119,04,A9119,02,2,84,1,30,53,650104,594504,0,,,,1,.,2,,127,139,2,C,,,C,22P,2,2.0,,Ctrl,,0,2004
04IN01656,2002049120,A9120,04,A9120,02,1,84,1,30,53,650104,594504,2,,,,3,EXP,M,,224,0,0,,93,0907,N,.,.,2.0,X NUTS EPIS,Inbr,EXP,1401,2004
04IN01657,2002049122,A9122,04,A9122,02,1,84,1,30,53,650104,594504,2,,,,V,CTL,M,,208,0,0,,,,N,X,.,2.0,F1- H2,Inbr,CTL,1901,2004
04IN01658,2002049123,A9123,04,A9123,02,2,84,1,30,56,832504,790304,0,,,,1,.,2,,128,143,2,W,,,W,02P,2,2.0,THIN,Flwt,,0,2004
04IN01659,2002049132,A9132,04,A9132,02,2,84,1,30,56,832504,007109,0,,,,1,.,2,,163,160,2,E,,,M,05P,2,2.0,NICE,Else,,0,2004
04IN01660,2002049133,A9133,04,A9133,02,2,84,1,30,56,832504,007109,0,,,,1,.,2,,119,147,2,C,,,C,12P,2,2.0,THIN,Ctrl,,0,2004
04IN01661,2002049134,A9134,04,A9134,02,2,82,1,30,31,621604,571104,0,,,,1,.,2,,181,176,2,E,,,M,06P,2,2.0,,Else,,0,2004
04IN01662,2002049153,A9153,04,A9153,02,1,84,1,30,54,691104,664304,0,,,,1,EXP,M,,209,0,0,,,,N,.,.,2.0,,Inbr,EXP,0,2004
04IN01663,2002049180,A9180,04,A9180,02,2,82,1,30,22,740104,202404,0,,,,1,.,2,,123,136,2,W,,,W,04P,2,2.0,THIN,Flwt,,0,2004
04IN01664,2002049206,A9206,04,A9206,02,2,84,1,30,52,685304,575704,0,,,,6,.,1,,144,0,0,W,05,0519,N,.,.,2.0,TRT.R.EYE,,,0,2004
04IN01665,2002049210,A9210,04,A9210,02,2,84,1,30,55,664104,598104,0,,,,6,.,2,,148,134,2,W,08,1004,N,.,.,2.0,REC.PROLAPSE,,,1503,2004
04IN01666,2002049219,A9219,04,A9219,02,2,83,1,30,41,776004,552404,0,,,,1,.,1,,160,156,2,C,,,C,26P,2,2.0,NICE,Ctrl,,0,2004
04IN01667,2002049232,A9232,04,A9232,02,1,83,1,30,43,719904,749104,0,,,,1,CTL,M,,203,0,0,,,,W,.,.,2.0,F2-,Flwt,CTL,0,2004
04IN01668,2002049235,A9235,04,A9235,02,2,84,1,30,51,699804,667304,0,,,,1,.,1,,149,160,3,C,,,C,14P,2,2.0,,Ctrl,,0,2004
04IN01669,2002049240,A9240,04,A9240,02,1,83,1,30,42,652904,641404,2,,,,3,EXP,*,,0,0,0,,93,0325,W,.,.,2.0,,Flwt,EXP,1314,2004
04IN01670,2002049241,A9241,04,A9241,02,2,83,1,30,42,652904,641404,0,,,,1,.,1,,133,176,2,W,,,W,01P,2,2.0,,Flwt,,0,2004
04IN01671,2002049247,A9247,04,A9247,02,2,84,1,30,54,691104,672604,0,,,,1,.,5,,186,199,1,W,,,W,01P,2,2.0,KEEP,Flwt,,0,2004
04IN01672,2002049262,A9262,04,A9262,02,1,84,1,30,55,664104,385404,2,,,,V,EXP,M,,225,0,0,,,,N,X,.,2.0,H3,Inbr,EXP,1930,2004
04IN01673,2002049263,A9263,04,A9263,02,1,84,1,30,55,664104,385404,2,,,,3,EXP,*,,0,0,0,,93,0325,N,.,.,2.0,,Inbr,EXP,1260,2004
04IN01674,2002049275,A9275,04,A9275,02,2,81,1,30,02,730204,231304,0,,,,1,.,2,,141,149,2,C,,,C,22P,2,2.0,SM.BAG,Ctrl,,0,2004
04IN01675,2002049278,A9278,04,A9278,02,1,82,1,30,28,728404,786304,2,,,,V,CTL,M,,235,0,0,,,,C,X,.,2.0,,Ctrl,CTL,1923,2004
04IN01676,2002049284,A9284,04,A9284,02,1,83,1,30,41,776004,068709,0,,,,2, 70,M,,225,250,0,,92,0923,W,.,.,2.0,,Flwt,CTL,1705,2004
04IN01677,2002049285,A9285,04,A9285,02,1,83,1,30,41,776004,068709,2,,,,V,EXP,M,,225,0,0,,,,W,.,.,2.0,KEEP,Flwt,EXP,0,2004
04IN01678,2002049291,A9291,04,A9291,02,2,82,1,30,31,621604,694304,0,,,,1,.,2,,175,180,2,C,,,C,12P,2,2.0,NICE,Ctrl,,0,2004
04IN01679,2002049292,A9292,04,A9292,02,1,82,1,30,31,621604,694304,2,,,,2, 71,M,,210,235,0,,92,0923,C,.,.,2.0,NICE,Ctrl,EXP,1707,2004
04IN01680,2002049293,A9293,04,A9293,02,2,84,1,30,56,832504,761304,0,,,,1,.,1,,146,173,2,W,,,W,03P,2,2.0,,Flwt,,0,2004
04IN01681,2002049295,A9295,04,A9295,02,1,82,1,30,20,713304,287704,0,,,,M,CTL,M,,247,0,0,,92,0916,C,.,.,2.0,OSU-Meyer,Ctrl,CTL,1600,2004
04IN01682,2002049298,A9298,04,A9298,02,2,81,1,30,03,735504,519404,0,,,,1,.,2,,145,164,2,W,,,W,04P,2,2.0,NICE,Flwt,,0,2004
04IN01683,2002049306,A9306,04,A9306,02,2,81,1,30,04,693404,786004,0,,,,1,.,H,,168,181,2,C,,,C,21P,2,2.0,hasFXLEG.LAMB,Ctrl,,0,2004
04IN01684,2002049307,A9307,04,A9307,02,2,81,1,30,03,735504,338804,0,,,,1,.,1,,178,182,9,E,,,M,05P,2,2.0,,Else,,0,2004
04IN01685,2002049318,A9318,04,A9318,02,2,83,1,30,41,776004,408104,0,,,,1,.,2,,147,174,2,W,,,W,03P,2,2.0,,Flwt,,0,2004
04IN01686,2002049348,A9348,04,A9348,02,2,84,1,30,55,664104,383604,0,,,,1,.,2,,165,176,2,C,,,C,25P,2,2.0,,Ctrl,,0,2004
04IN01687,2002049351,A9351,04,A9351,02,2,81,1,30,04,693404,656504,0,,,,1,.,1,,164,169,2,C,,,C,22P,2,2.0,,Ctrl,,0,2004
04IN01688,2002049357,A9357,04,A9357,02,1,82,1,30,23,750604,465304,2,,,,3,EXP,*,,0,0,0,,93,0325,C,.,.,2.0,,Ctrl,EXP,1321,2004
04IN01689,2002049359,A9359,04,A9359,02,2,83,1,30,43,719904,672304,0,,,,1,.,1,,136,155,2,C,,,C,21P,2,2.0,THIN,Ctrl,,0,2004
04IN01690,2002049366,A9366,04,A9366,02,2,83,1,30,41,776004,185504,0,,,,1,.,2,,147,148,2,W,,,W,04P,2,2.0,DYSTOCIA,Flwt,,0,2004
04IN01691,2002049410,A9410,04,A9410,02,2,82,1,30,22,740104,296104,0,,,,1,.,1,,134,151,2,W,,,W,01P,2,2.0,,Flwt,,0,2004
04IN01692,2002049419,A9419,04,A9419,02,2,81,1,30,04,693404,742604,0,,,,U,UTE,2,,132,149,11,X,,,M,UTE,U,2.0,"11 BAG, U",,,0,2004
04IN01693,2002049420,A9420,04,A9420,02,2,81,1,30,04,693404,742604,0,,,,1,.,2,,177,166,2,C,,,C,23P,2,2.0,,Ctrl,,0,2004
04IN01694,2002049427,A9427,04,A9427,02,1,84,1,30,54,691104,577004,0,,,,2, 74,M,,232,245,0,,92,0923,N,.,.,2.0,,Inbr,EXP,1704,2004
04IN01695,2002049432,A9432,04,A9432,02,2,82,1,30,20,713304,617504,0,,,,1,.,1,,114,161,2,W,,,W,04P,2,2.0,THIN,Flwt,,0,2004
04IN01696,2002049434,A9434,04,A9434,02,1,84,1,30,51,699804,596304,2,,,,V,CTL,M,,213,0,0,,,,N,.,.,2.0,,Inbr,CTL,0,2004
04IN01697,2002049442,A9442,04,A9442,02,1,83,1,30,42,652904,355104,0,,,,1,EXP,M,,225,0,0,,,,W,.,.,2.0,,Flwt,EXP,0,2004
04IN01698,2002049456,A9456,04,A9456,02,1,84,1,30,53,650104,576404,0,,,,2, X,M,,196,215,0,,93,1025,N,.,.,2.0,ABS. TESTE,Inbr,CTL,1702,2004
04IN01699,2002049458,A9458,04,A9458,02,2,84,1,30,53,650104,576404,0,,,,1,.,1,,127,132,2,W,,,W,02P,2,2.0,,Flwt,,0,2004
04IN01700,2002049466,A9466,04,A9466,02,1,81,1,30,03,735504,434304,0,,,,3,EXP,M,,221,0,0,,93,0907,M,.,.,2.0,"ABS.RUMP, X",Lww,EXP,1403,2004
04IN01701,2002049471,A9471,04,A9471,02,2,84,1,30,53,650104,000100,0,,,,1,.,2,,165,152,2,C,,,C,23P,2,2.0,,Ctrl,,0,2004
04IN01702,2002049508,A9508,04,A9508,02,1,81,1,30,01,788204,518404,2,,,,3,CTL,*,,0,0,0,,93,0325,M,.,.,2.0,H3,Lww,CTL,1332,2004
04IN01703,2002049511,A9511,04,A9511,02,2,81,1,30,01,788204,537004,0,,,,1,.,1,,115,137,2,W,,,W,03P,2,2.0,THIN + POOR,Flwt,,0,2004
04IN01704,2002049538,A9538,04,A9538,02,2,84,1,30,56,832504,596604,0,,,,1,.,1,,130,150,2,C,,,C,13P,2,2.0,,Ctrl,,0,2004
04IN01705,2002049545,A9545,04,A9545,02,2,81,1,30,04,693404,568304,0,,,,1,.,1,,131,159,2,C,,,C,24P,2,2.0,THIN,Ctrl,,0,2004
04IN01706,2002049560,A9560,04,A9560,02,2,82,1,30,31,621604,760904,0,,,,6,.,*,,0,0,0,C,10,0103,C,.,.,2.0,,,,0,2004
04IN01707,2002049569,A9569,04,A9569,02,1,84,1,30,54,691104,434504,2,,,,3,CTL,*,,0,0,0,,93,0325,N,.,.,2.0,TORN TAG 5/3,Inbr,CTL,1360,2004
04IN01708,2002049581,A9581,04,A9581,02,1,81,1,30,04,693404,412804,2,,,,V,EXP,M,,206,0,0,,,,M,.,.,2.0,,Lww,EXP,0,2004
04IN01709,2002049588,A9588,04,A9588,02,1,84,1,30,53,650104,273304,0,,,,1,EXP,M,,212,0,0,,,,N,.,.,2.0,H2,Inbr,EXP,0,2004
04IN01710,2002049589,A9589,04,A9589,02,2,83,1,30,42,652904,583804,0,,,,1,.,5,,167,177,1,W,,,W,02P,2,2.0,DYSTOCIA,Flwt,,0,2004
04IN01711,2002049597,A9597,04,A9597,02,2,81,1,30,03,735504,568004,0,,,,1,.,1,,136,158,2,W,,,W,01P,2,2.0,,Flwt,,0,2004
04IN01712,2002049599,A9599,04,A9599,02,2,81,1,30,03,735504,568004,0,,,,1,.,2,,160,159,3,E,,,M,06P,2,2.0,,Else,,0,2004
04IN01713,2002049600,A9600,04,A9600,02,2,83,1,30,43,719904,059709,0,,,,6,.,*,,0,0,0,C,28,0409,W,.,.,2.0,BLOWN LIVER,,,0,2004
04IN01714,2002049606,A9606,04,A9606,02,1,83,1,30,42,652904,491304,0,,,,1,EXP,M,,228,0,0,,,,W,.,.,2.0,,Flwt,EXP,0,2004
04IN01715,2002049608,A9608,04,A9608,02,2,82,1,30,21,778604,515504,0,,,,1,.,1,,144,175,2,W,,,W,02P,2,2.0,,Flwt,,0,2004
04IN01716,2002049640,A9640,04,A9640,02,1,84,1,30,56,832504,878000,2,,,,M,CTL,M,,238,0,0,,92,0916,N,.,.,2.0,OSU-Meyer,Inbr,CTL,1601,2004
04IN01717,2002049641,A9641,04,A9641,02,2,84,1,30,56,832504,878000,0,,,,1,.,1,,154,174,2,W,,,W,04P,2,2.0,,Flwt,,0,2004
04IN01718,2002049667,A9667,04,A9667,02,2,84,1,30,53,650104,449404,0,,,,1,.,1,,140,161,2,W,,,W,03P,2,2.0,DYSTOCIA,Flwt,,0,2004
04IN01719,2002049677,A9677,04,A9677,02,2,81,1,30,04,693404,426304,0,,,,1,.,2,,148,167,2,C,,,C,25P,2,2.0,,Ctrl,,0,2004
04IN01720,2002049682,A9682,04,A9682,02,1,81,1,30,04,693404,751204,2,,,,V,CTL,M,,230,0,0,,,,M,X,.,2.0,,Lww,CTL,1896,2004
04IN01721,2002049683,A9683,04,A9683,02,2,81,1,30,04,693404,751204,0,,,,1,.,2,,135,153,2,C,,,C,26P,2,2.0,,Ctrl,,0,2004
04IN01722,2002049707,A9707,04,A9707,02,1,83,1,30,41,776004,080009,2,,,,V,CTL,M,,201,0,0,,,,W,OSU,.,2.0,,Flwt,CTL,1920,2004
04IN01723,2002049715,A9715,04,A9715,02,2,81,1,30,04,693404,661704,0,,,,1,.,1,,139,147,2,W,,,W,01P,2,2.0,NICE,Flwt,,0,2004
04IN01724,2002049731,A9731,04,A9731,02,1,84,1,30,52,685304,367504,0,,,,2, 73,M,,218,236,0,,92,0923,N,.,.,2.0,FAT,Inbr,EXP,1706,2004
04IN01725,2002049736,A9736,04,A9736,02,2,83,1,30,42,652904,587404,0,,,,1,.,1,,149,183,3,W,,,W,03P,2,2.0,,Flwt,,0,2004
04IN01726,2002049750,A9750,04,A9750,02,1,81,1,30,02,730204,290804,2,,,,V,EXP,M,,207,0,0,,,,M,.,.,2.0,,Lww,EXP,0,2004
04IN01727,2002049761,A9761,04,A9761,02,2,83,1,30,41,776004,633804,0,,,,1,.,2,,129,152,2,W,,,W,01P,2,2.0,,Flwt,,0,2004
04IN01728,2002049762,A9762,04,A9762,02,1,83,1,30,41,776004,633804,2,,,,3,EXP,*,,0,0,0,,93,0325,W,.,.,2.0,,Flwt,EXP,1264,2004
04IN01729,2002049817,A9817,04,A9817,02,2,82,1,30,21,778604,785604,0,,,,1,.,2,,124,145,2,W,,,W,02P,2,2.0,,Flwt,,0,2004
04IN01730,2002049826,A9826,04,A9826,02,1,83,1,30,41,776004,593504,2,,,,V,EXP,M,,219,0,0,,,,W,OSU,.,2.0,USE @ BRDG,Flwt,EXP,1924,2004
04IN01731,2002049827,A9827,04,A9827,02,1,83,1,30,41,776004,593504,2,,,,3,EXP,*,,0,0,0,,93,0325,W,.,.,2.0,,Flwt,EXP,1350,2004
04IN01732,2002049841,A9841,04,A9841,02,2,84,1,30,53,650104,851600,0,,,,1,.,2,,155,155,2,C,,,C,24P,2,2.0,,Ctrl,,0,2004
04IN01733,2002049876,A9876,04,A9876,02,2,83,1,30,42,652904,846200,0,,,,1,.,1,,111,142,2,C,,,C,12P,2,2.0,STRAINING,Ctrl,,0,2004
04IN01734,2002049882,A9882,04,A9882,02,1,81,1,30,01,788204,792604,2,,,,3,CTL,*,,0,0,0,,93,0325,M,.,.,2.0,H3,Lww,CTL,1322,2004
04IN01735,2002049885,A9885,04,A9885,02,2,81,1,30,03,735504,426104,0,,,,1,.,5,,167,174,1,W,,,W,02P,2,2.0,,Flwt,,0,2004
04IN01736,2002049890,A9890,04,A9890,02,1,83,1,30,41,776004,447604,0,,,,1,CTL,M,,244,0,0,,,,W,.,.,2.0,H2,Flwt,CTL,0,2004
04IN01737,2002049891,A9891,04,A9891,02,2,83,1,30,41,776004,447604,0,,,,1,.,1,,151,169,2,W,,,W,03P,2,2.0,NICE,Flwt,,0,2004
04IN01738,2002049897,A9897,04,A9897,02,1,81,1,30,01,788204,467504,2,,,,1,EXP,M,,203,0,0,,,,M,.,.,2.0,H2,Lww,EXP,0,2004
04IN01739,2002049898,A9898,04,A9898,02,2,81,1,30,01,788204,467504,0,,,,1,.,1,,135,162,2,W,,,W,04P,2,2.0,,Flwt,,0,2004
04IN01740,2002049899,A9899,04,A9899,02,2,81,1,30,01,788204,467504,0,,,,1,.,1,,115,0,0,C,97,0915,M,.,.,2.0,,,,0,2004
04IN01741,2002049902,A9902,04,A9902,02,1,82,1,30,27,763804,448104,2,,,,V,CTL,M,,208,0,0,,,,C,X,.,2.0,,Ctrl,CTL,1927,2004
04IN01742,2002049911,A9911,04,A9911,02,1,84,1,30,55,664104,378904,2,,,,3,CTL,M,,209,0,0,,93,0907,N,.,.,2.0,X SM TSTS,Inbr,CTL,1399,2004
04IN01743,2002049927,A9927,04,A9927,02,2,84,1,30,55,664104,580604,0,,,,1,.,2,,176,164,2,E,,,M,06P,2,2.0,DYSTOCIA,Else,,0,2004
04IN01744,2002049940,A9940,04,A9940,02,2,84,1,30,54,691104,644104,0,,,,1,.,2,,162,155,2,E,,,M,07P,2,2.0,4TEATS,Else,,0,2004
04IN01745,2002049941,A9941,04,A9941,02,1,84,1,30,54,691104,644104,2,,,,V,CTL,M,,215,0,0,,,,N,.,.,2.0,,Inbr,CTL,0,2004
04IN01746,2002049943,A9943,04,A9943,02,1,82,1,30,30,773804,507804,2,,,,3,CTL,*,,0,0,0,,93,0325,C,.,.,2.0,,Ctrl,CTL,1331,2004
04IN01747,2002049962,A9962,04,A9962,02,2,82,1,30,20,713304,508904,0,,,,1,.,1,,119,142,2,C,,,C,16P,2,2.0,THIN,Ctrl,,0,2004
04IN01748,2002049963,A9963,04,A9963,02,1,82,1,30,20,713304,508904,2,,,,V,EXP,M,,211,0,0,,,,C,X,.,2.0,,Ctrl,EXP,1902,2004
04IN01749,2002049964,A9964,04,A9964,02,2,83,1,30,43,719904,673404,0,,,,1,.,1,,134,156,2,W,,,W,03P,2,2.0,4TEATS,Flwt,,0,2004
