UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,BGRP,RGRP,CUT,TRT,BDAY,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,DYST,DEPTH,ABN,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,INBRL
06LA00103,06,R2284,11,12,03K,K1857,64,5.0,5,07,06,1,0,y,C,031506,74,9,3,3,10.9,1,1,X3027,82,00,04,,0,,,,,,.,.,..,TRM,J,1,,1,1,3,1,1,1.0,61,1,54.0,180,1,2006-03-15,0.0
06LA00104,06,R2284,11,12,03K,K1857,64,5.0,5,07,06,1,0,y,C,031506,74,9,3,3,10.5,1,1,X3028,82,00,04,6,88,23,,,,FX.RIBS 54/23,.,.,..,TRM,J,2,,0,0,0,1,0,0.0,0,,0.0,,,2006-03-15,0.0
06LA00105,06,R2284,11,12,03K,K1857,64,5.0,5,07,06,1,0,y,C,031506,74,9,3,2,8.2,1,1,X3029,82,00,04,3,75,93,,8,,,.,.,..,TRM,J,3,,0,0,0,1,0,0.0,0,,0.0,,,2006-03-15,0.0
06LA00106,06,R5017,11,18,34,R4202,11,2.0,2,07,07,1,0,n,M,031506,74,8,1,3,7.4,1,1,R6170,11,18,07,,0,,,,,,.,.,..,RMB,J,1,,1,1,2,1,1,1.0,67,1,61.0,180,1,2006-03-15,0.034
06LA00107,06,R5017,11,18,34,R4202,11,2.0,2,07,07,1,0,n,M,031506,74,8,1,3,7.0,1,1,R6171,11,18,07,3,75,93,,8,,HAIRY,.,.,..,RMB,J,2,,0,0,0,1,0,0.0,0,,0.0,,,2006-03-15,0.034
06LA00108,06,00872,00,18,02K,00345,00,6.0,6,07,06,1,0,y,C,031506,74,7,2,3,12.2,1,1,X3030,82,00,04,3,78,93,,8,,4TEATS GAUNT,.,.,..,TRM,J,1,,1,1,2,1,0,0.0,0,,0.0,,,2006-03-15,0.0
06LA00109,06,00872,00,18,02K,00345,00,6.0,6,07,06,1,0,y,C,031506,74,7,2,2,9.8,1,1,,,00,04,1,74,44,X2997,+,,,.,.,..,TRM,J,2,,0,0,0,0,0,0.5,0,,0.0,,,2006-03-15,0.0
06LA00110,06,R2365,11,11,31,R4146,11,5.0,5,07,07,1,0,y,M,031506,74,8,3,2,12.1,1,1,R6172,11,18,07,,0,,,,SUCK1SIDE,ENTROPION,.,.,..,RMB,J,1,,1,1,2,1,1,1.0,82,1,85.0,180,1,2006-03-15,0.058
06LA00111,06,R2365,11,11,31,R4146,11,5.0,5,07,07,1,0,y,M,031506,74,8,3,3,8.8,1,1,R6173,11,18,07,3,76,93,,8,,GAUNT,.,.,..,RMB,J,2,,0,0,0,1,0,0.0,0,,0.0,,,2006-03-15,0.058
06LA00112,06,K3160,64,68,08K,00600,00,2.0,2,06,06,1,0,y,G,031506,74,5,3,2,11.8,1,1,K3588,64,6T,06,,0,,,,,ENTR 4TEATS,.,.,..,.,J,1,,1,1,1,1,1,1.0,93,1,97.0,180,1,2006-03-15,0.0
06LA00113,06,R4322,11,18,37,R4405,11,2.0,2,07,07,1,0,n,M,031506,74,8,3,2,11.2,1,1,R6174,11,18,07,,0,,,,,,.,.,..,RMB,J,1,,1,1,2,1,1,1.0,63,1,55.0,180,1,2006-03-15,0.039
06LA00114,06,R4322,11,18,37,R4405,11,2.0,2,07,07,1,0,n,M,031506,74,8,3,2,10.3,1,1,R6175,11,18,07,6,122,23,,,,HAIRY,.,.,..,RMB,J,2,,0,0,0,1,0,0.0,0,,0.0,,1,2006-03-15,0.039
06LA00115,06,R4301,11,18,32,R4349,11,2.0,2,07,07,1,0,y,M,031506,74,8,3,2,9.1,1,1,R6176,11,18,07,,0,,,,,HAIRY,.,.,..,RMB,J,1,,1,1,2,1,1,1.0,56,1,49.0,180,1,2006-03-15,0.032
06LA00116,06,R4301,11,18,32,R4349,11,2.0,2,07,07,1,0,y,M,031506,74,8,3,2,11.2,1,1,R6177,11,18,07,,0,,,,,,.,.,..,RMB,J,2,,0,0,0,1,1,1.0,56,1,49.0,180,1,2006-03-15,0.032
06LA00117,06,R2227,11,12, 8,03203,00,5.0,5,43,m3,1,0,y,3,031506,74,9,2,2,8.4,3,1,X3031,82,00,MR,3,76,93,,8,HARD BAG,GAUNT,.,.,..,TRM,J,1,,1,1,3,1,0,0.0,0,,0.0,,,2006-03-15,0.0
06LA00118,06,R2227,11,12, 8,03203,00,5.0,5,43,m3,1,0,y,3,031506,74,9,2,2,8.4,2,1,X3032,82,00,MR,,0,,,,,,.,.,..,TRM,J,2,,0,0,0,1,1,1.0,72,1,72.0,180,1,2006-03-15,0.0
06LA00119,06,R2227,11,12, 8,03203,00,5.0,5,43,m3,1,0,y,3,031506,74,9,2,3,11.0,2,1,X3033,82,00,MR,,0,,X0266,-,,PNEU. TX.,.,.,..,TRM,J,3,,0,0,0,1,1,0.5,92,1,89.0,180,1,2006-03-15,0.0
06LA00120,06,K2579,64,68,15,04564,00,4.0,4,06,97,1,0,n,B,031506,74,5,5,1,16.9,5,1,X3034,82,00,30,,0,,,,LTS SW.BAG,BIGLAMB>DYST6,6,2,..,.,J,1,,1,1,1,1,1,1.0,118,1,111.0,180,1,2006-03-15,0.0
06LA00121,06,K2400,64,68,27,06032,00,4.0,4,06,Tx,1,0,n,T,031606,75,7,3,1,11.0,1,2,X3035,82,00,TC,6,83,21,,,,"ENTR, WEAK",.,.,..,.,J,1,,1,1,2,1,0,0.0,0,,0.0,,,2006-03-16,0.0
06LA00122,06,K2400,64,68,27,06032,00,4.0,4,06,Tx,1,0,n,T,031606,75,7,3,1,9.0,1,1,,,00,TC,1,75,44,,,,,.,.,..,.,J,2,,0,0,0,0,0,0.0,0,,0.0,,,2006-03-16,0.0
06LA00123,06,R4079,11,18, 8,03203,00,3.0,3,07,m3,1,0,y,3,031606,75,8,2,3,12.9,1,1,X3036,82,00,MR,,0,,,,HARD L.QTR,,.,.,..,TRM,J,1,,1,1,2,1,1,1.0,99,1,96.0,180,1,2006-03-16,0.0
06LA00124,06,R4079,11,18, 8,03203,00,3.0,3,07,m3,1,0,y,3,031606,75,8,2,2,12.7,1,1,X3037,82,00,MR,3,76,93,,8,,,.,.,..,TRM,J,2,,0,0,0,1,0,0.0,0,,0.0,,,2006-03-16,0.0
06LA00125,06,R5168,11,18,35,R3321,11,2.0,2,07,43,1,0,n,M,031606,75,8,3,1,12.2,1,1,R6178,11,18,07,,0,,,,,,.,.,..,RMB,J,1,,1,1,2,1,1,1.0,63,1,57.0,180,1,2006-03-16,0.028
06LA00126,06,R5168,11,18,35,R3321,11,2.0,2,07,43,1,0,n,M,031606,75,8,3,1,11.7,1,1,R6179,11,18,07,,0,,,,,PNEU. TX.,.,.,..,RMB,J,2,,0,0,0,1,1,1.0,75,1,60.0,180,1,2006-03-16,0.028
06LA00127,06,K0786,64,68,41K,K2771,64,7.0,7,06,06,1,0,n,M,031606,75,5,2,2,11.4,1,1,K3589,64,6M,06,,0,,,,FAT,,.,.,..,.,J,1,,1,1,1,1,1,1.0,89,1,84.0,180,1,2006-03-16,0.067
06LA00128,06,R4411,11,18,33,R4344,11,2.0,2,07,07,1,0,n,M,031606,75,8,2,3,8.3,1,1,R6180,11,18,07,,0,,,,,,.,.,..,RMB,J,1,,1,1,2,1,1,1.0,61,1,54.0,180,1,2006-03-16,0.035
06LA00129,06,R4411,11,18,33,R4344,11,2.0,2,07,07,1,0,n,M,031606,75,8,2,3,8.6,1,1,R6181,11,18,07,,0,,,,,,.,.,..,RMB,J,2,,0,0,0,1,1,1.0,71,1,65.0,180,1,2006-03-16,0.035
06LA00130,06,X0266,82,00,BLK,Z7885,81,3.0,3,00,97,1,1,y,X,031606,75,7,3,3,9.7,9,1,X3038,82,00,00,3,76,93,,8,"DYSTOCIA,DAB","BLACK, REJECTED",6,3,..,BLK,J,1,,1,1,2,1,0,0.0,0,,0.0,,,2006-03-16,0.0
06LA00131,06,X0266,82,00,BLK,Z7885,81,3.0,3,00,97,1,1,y,X,031606,75,7,3,1,8.2,5,1,,,00,00,1,75,44,X3033,+,,"ROTTEN,DAB",6,3,..,BLK,J,2,,0,0,0,0,0,0.5,0,,0.0,,,2006-03-16,0.0
06LA00132,06,Z6373,81,97,11,00104,00,6.0,6,97,97,1,0,n,B,031606,75,8,5,1,14.3,6,1,X3039,82,97,97,,0,,,,,,4,4,..,.,J,1,,1,1,2,1,1,1.0,102,1,0.0,,B,2006-03-16,0.0
06LA00133,06,Z6373,81,97,11,00104,00,6.0,6,97,97,1,0,n,B,031606,75,8,5,1,12.6,6,1,X3040,82,97,97,,0,,,,,,4,4,..,.,J,2,,0,0,0,1,1,1.0,94,1,0.0,,B,2006-03-16,0.0
06LA00134,06,R2205,11,12,35,R3321,11,5.0,5,07,43,1,0,n,M,031606,75,5,3,1,14.4,1,1,R6182,11,18,07,,0,,,,,,.,.,..,RMB,J,1,,1,1,1,1,1,1.0,99,1,92.0,180,1,2006-03-16,0.018
06LA00135,06,K2383,64,68,11,00104,00,4.0,4,06,97,1,0,n,B,031606,75,8,3,1,12.8,5,1,X3041,82,00,30,,0,,,,ABS.LR.FOOT,,2,2,..,.,J,1,,1,1,2,1,1,1.0,103,1,87.0,180,1,2006-03-16,0.0
06LA00136,06,K2383,64,68,11,00104,00,4.0,4,06,97,1,0,n,B,031606,75,8,3,1,14.3,5,1,X3042,82,00,30,,0,,,,,,2,2,..,.,J,2,,0,0,0,1,1,1.0,98,1,92.0,180,1,2006-03-16,0.0
06LA00137,06,R1196,11,11,27,06032,00,6.0,6,07,Tx,1,0,y,T,031606,75,8,2,2,11.8,1,1,X3043,82,00,TR,,0,,,,ABS.MID UDDER,,4,3,..,TRM,J,1,,1,1,2,1,1,1.0,66,1,65.0,180,1,2006-03-16,0.0
06LA00138,06,R1196,11,11,27,06032,00,6.0,6,07,Tx,1,0,y,T,031606,75,8,2,3,11.0,1,1,X3044,82,00,TR,,0,,,,ABS.MID UDDER,,4,3,..,TRM,J,2,,0,0,0,1,1,1.0,78,1,69.0,180,1,2006-03-16,0.0
06LA00139,06,R4687,11,18,31,R4146,11,2.0,2,07,07,1,0,n,M,031606,75,5,2,1,14.3,1,1,R6183,11,18,07,,0,,,,,,.,.,..,RMB,J,1,,1,1,1,1,1,1.0,99,1,88.0,180,1,2006-03-16,0.032
06LA00140,06,R4642,11,18,32,R4349,11,2.0,2,07,07,1,0,n,M,031606,75,8,2,2,10.9,1,1,R6184,11,18,07,,0,,,,,,4,4,..,RMB,J,1,,1,1,2,1,1,1.0,63,1,57.0,180,1,2006-03-16,0.041
06LA00141,06,R4642,11,18,32,R4349,11,2.0,2,07,07,1,0,n,M,031606,75,8,2,2,9.6,1,1,R6185,11,18,07,,0,,,,,,4,4,..,RMB,J,2,,0,0,0,1,1,1.0,60,1,58.0,180,1,2006-03-16,0.041
06LA00142,06,R2811,11,10,15,04564,00,5.0,5,43,97,1,0,y,B,031606,75,9,3,2,10.7,5,1,X3045,82,00,10,,0,,,,THIN,,.,.,..,TRM,J,1,,1,1,3,1,1,1.0,63,1,59.0,180,1,2006-03-16,0.0
06LA00143,06,R2811,11,10,15,04564,00,5.0,5,43,97,1,0,y,B,031606,75,9,3,2,9.6,5,1,X3046,82,00,10,,0,,,,,ENTROPION,.,.,..,TRM,J,2,,0,0,0,1,1,1.0,68,1,63.0,180,1,2006-03-16,0.0
06LA00144,06,R2811,11,10,15,04564,00,5.0,5,43,97,1,0,y,B,031606,75,9,3,3,8.3,5,1,X3047,82,00,10,3,76,93,,8,,,.,.,..,TRM,J,3,,0,0,0,1,0,0.0,0,,0.0,,,2006-03-16,0.0
06LA00145,06,R3667,11,18,01K,01378,00,4.0,4,07,06,1,0,y,C,031606,75,5,4,3,16.1,1,1,X3048,82,00,04,,0,,,,,,.,.,..,TRM,J,1,,1,1,1,1,1,1.0,101,1,96.0,180,1,2006-03-16,0.0
06LA00146,06,00976,00,18,04K,00337,00,6.0,6,07,06,1,0,y,C,031606,75,5,3,3,14.6,1,2,X3049,82,00,04,,0,,,,,,.,.,..,TRM,J,1,,1,1,1,1,1,1.0,85,1,91.0,180,1,2006-03-16,0.0
06LA00147,06,R4099,11,18,05K,00360,00,3.0,3,07,06,1,0,y,C,031606,75,9,2,2,9.1,1,1,X3050,82,00,04,,0,,,,ABS.RR.FOOT,4TEATS,.,.,..,TRM,J,1,,1,1,3,1,1,1.0,69,1,0.0,,H,2006-03-16,0.0
06LA00148,06,R4099,11,18,05K,00360,00,3.0,3,07,06,1,0,y,C,031606,75,9,2,2,9.4,1,1,X3051,82,00,04,,0,,,,,,.,.,..,TRM,J,2,,0,0,0,1,1,1.0,72,1,0.0,,H,2006-03-16,0.0
06LA00149,06,R4099,11,18,05K,00360,00,3.0,3,07,06,1,0,y,C,031606,75,9,2,2,9.2,1,1,,,00,04,1,75,44,,,,,.,.,..,TRM,J,3,,0,0,0,0,0,0.0,0,,0.0,,,2006-03-16,0.0
06LA00150,06,R4592,11,18,37,R4405,11,2.0,2,07,07,1,0,n,M,031606,75,5,4,1,12.6,1,1,R6186,11,18,07,,0,,,,SUCK1SIDE LT,,.,.,..,RMB,J,1,,1,1,1,1,1,1.0,103,1,100.0,180,1,2006-03-16,0.044
06LA00151,06,R2734,11,12,05K,00360,00,5.0,5,43,06,1,0,y,C,031606,75,8,4,2,13.4,1,1,X3052,82,00,04,,0,,,,,,.,.,..,TRM,J,1,,1,1,2,1,1,1.0,79,1,74.0,180,1,2006-03-16,0.0
06LA00152,06,R2734,11,12,05K,00360,00,5.0,5,43,06,1,0,y,C,031606,75,8,4,2,12.5,1,1,X3053,82,00,04,,0,,,,,,.,.,..,TRM,J,2,,0,0,0,1,1,1.0,68,1,61.0,180,1,2006-03-16,0.0
06LA00153,06,K2333,64,68,03K,K1857,64,4.0,4,06,06,1,0,n,G,031606,75,9,3,2,10.7,1,1,K3590,64,6T,06,,0,,,,THIN,ENTROPION,.,.,..,.,J,1,,1,1,3,1,1,1.0,72,1,65.0,180,1,2006-03-16,0.022
06LA00154,06,K2333,64,68,03K,K1857,64,4.0,4,06,06,1,0,n,G,031606,75,9,3,1,9.9,1,2,K3591,64,6T,06,,0,,,,,,.,.,..,.,J,2,,0,0,0,1,1,1.0,84,1,74.0,180,1,2006-03-16,0.022
06LA00155,06,K2333,64,68,03K,K1857,64,4.0,4,06,06,1,0,n,G,031606,75,9,3,3,8.9,1,1,K3592,64,6T,06,3,76,93,,8,,,.,.,..,.,J,3,,0,0,0,1,0,0.0,0,,0.0,,,2006-03-16,0.022
06LA00156,06,Z7814,81,97,11,00104,00,4.0,4,97,97,1,0,n,B,031606,75,8,2,1,11.4,6,1,X3054,82,97,97,6,77,01,X3103,+,?UDDER,,.,.,..,.,J,1,,1,1,2,1,0,0.5,0,,0.0,,,2006-03-16,0.0
06LA00157,06,Z7814,81,97,11,00104,00,4.0,4,97,97,1,0,n,B,031606,75,8,2,2,12.1,6,1,X3055,82,97,97,3,76,93,,8,,GAUNT,.,.,..,.,J,2,,0,0,0,1,0,0.0,0,,0.0,,,2006-03-16,0.0
06LA00158,06,R2513,11,13,22,00408,00,5.0,5,43,Tx,1,0,y,T,031606,75,8,2,2,11.7,1,1,X3056,82,00,TR,6,117,23,,,FIBERY BAG X,ENTROPION,.,.,..,TRM,J,1,,1,1,2,1,0,0.0,0,,0.0,,1,2006-03-16,0.0
06LA00159,06,R2513,11,13,22,00408,00,5.0,5,43,Tx,1,0,y,T,031606,75,8,2,2,11.4,1,1,X3057,82,00,TR,,0,,,,,4TEATS,.,.,..,TRM,J,2,,0,0,0,1,1,1.0,61,1,56.0,180,1,2006-03-16,0.0
06LA00160,06,R2984,11,18, 1,03002,00,4.0,4,07,m3,1,0,y,3,031606,75,8,3,2,10.1,1,1,X3058,82,00,MR,,0,,,,,,.,.,..,TRM,J,1,,1,1,2,1,1,1.0,68,1,63.0,180,1,2006-03-16,0.0
06LA00161,06,R2984,11,18, 1,03002,00,4.0,4,07,m3,1,0,y,3,031606,75,8,3,2,12.0,3,1,X3059,82,00,MR,,0,,,,,,.,.,..,TRM,J,2,,0,0,0,1,1,1.0,66,1,65.0,180,1,2006-03-16,0.0
06LA00162,06,R1197,11,11,36,R3176,11,6.0,6,43,07,1,0,n,M,031606,75,9,3,2,10.8,1,1,R6187,11,18,07,,0,,,,,,.,.,..,RMB,J,1,,1,1,3,1,1,1.0,70,1,62.0,180,1,2006-03-16,0.032
06LA00163,06,R1197,11,11,36,R3176,11,6.0,6,43,07,1,0,n,M,031606,75,9,3,1,10.3,1,1,R6188,11,18,07,,0,,,,,,.,.,..,RMB,J,2,,0,0,0,1,1,1.0,75,1,69.0,180,1,2006-03-16,0.032
06LA00164,06,R1197,11,11,36,R3176,11,6.0,6,43,07,1,0,n,M,031606,75,9,3,3,7.6,1,1,R6189,11,18,07,3,76,93,,8,,WEAK LAMB,.,.,..,RMB,J,3,,0,0,0,1,0,0.0,0,,0.0,,,2006-03-16,0.032
06LA00165,06,01103,00,18,07K,00327,00,6.0,6,07,06,1,0,y,C,031706,76,8,4,2,11.3,1,1,X3060,82,00,04,,0,,,,SW.BAG,,.,.,..,TRM,J,1,,1,1,2,1,1,1.0,79,1,72.0,180,1,2006-03-17,0.0
06LA00166,06,01103,00,18,07K,00327,00,6.0,6,07,06,1,0,y,C,031706,76,8,4,3,13.1,1,1,X3061,82,00,04,,0,,,,,,.,.,..,TRM,J,2,,0,0,0,1,1,1.0,75,1,71.0,180,1,2006-03-17,0.0
06LA00167,06,R2281,11,10,02K,00345,00,5.0,5,07,06,1,0,y,C,031706,76,8,3,3,9.8,1,1,X3062,82,00,04,,0,,,,,,.,.,..,TRM,J,1,,1,1,2,1,1,1.0,66,1,57.0,180,1,2006-03-17,0.0
06LA00168,06,R2281,11,10,02K,00345,00,5.0,5,07,06,1,0,y,C,031706,76,8,3,3,14.0,1,1,X3063,82,00,04,,0,,,,,,.,.,..,TRM,J,2,,0,0,0,1,1,1.0,79,1,71.0,180,1,2006-03-17,0.0
06LA00169,06,R3565,11,18, 1,03002,00,4.0,4,07,m3,1,0,y,3,031706,76,8,2,3,11.3,3,1,X3064,82,00,MR,3,78,93,,8,ABS.BRISKET X,,.,.,..,TRM,J,1,,1,1,2,1,0,0.0,0,,0.0,,,2006-03-17,0.0
06LA00170,06,R3565,11,18, 1,03002,00,4.0,4,07,m3,1,0,y,3,031706,76,8,2,2,11.7,2,1,X3065,82,00,MR,,0,,,,,,.,.,..,TRM,J,2,,0,0,0,1,1,1.0,70,1,65.0,180,1,2006-03-17,0.0
06LA00171,06,90386,09,18,28,06902,00,7.0,7,07,Tx,1,0,y,T,031706,76,8,3,2,12.0,1,1,X3066,82,00,TR,,0,,,,THIN RACK,ENTROPION,4,4,..,TRM,J,1,,1,1,2,1,1,1.0,56,1,49.0,180,1,2006-03-17,0.0
06LA00172,06,90386,09,18,28,06902,00,7.0,7,07,Tx,1,0,y,T,031706,76,8,3,3,13.0,1,1,X3067,82,00,TR,,0,,,,,,4,4,..,TRM,J,2,,0,0,0,1,1,1.0,59,1,52.0,180,1,2006-03-17,0.0
06LA00173,06,R4763,11,18,36,R3176,11,2.0,2,07,07,1,0,n,M,031706,76,7,1,2,12.3,1,1,R6190,11,18,07,,0,,,,FOOT ABS.THIN,,.,.,..,RMB,J,1,,1,1,2,1,1,1.0,76,1,73.0,180,1,2006-03-17,0.019
06LA00174,06,R4763,11,18,36,R3176,11,2.0,2,07,07,1,0,n,M,031706,76,7,1,1,10.8,1,1,,,18,07,1,76,44,,,FOOT ABS.THIN,,.,.,..,RMB,J,2,,0,0,0,0,0,0.0,0,,0.0,,,2006-03-17,0.019
06LA00175,06,K1595,64,68,05K,00360,00,5.0,5,06,06,1,0,n,G,031706,76,8,4,2,12.8,1,3,K3593,64,6T,06,,0,,,,,4TEATS,.,.,..,.,J,1,,1,1,2,1,1,1.0,84,1,80.0,180,1,2006-03-17,0.0
06LA00176,06,K1595,64,68,05K,00360,00,5.0,5,06,06,1,0,n,G,031706,76,8,4,2,11.5,1,1,K3594,64,6T,06,,0,,,,,ENTR PNEU.TX,.,.,..,.,J,2,,0,0,0,1,1,1.0,71,1,67.0,180,1,2006-03-17,0.0
06LA00177,06,R4450,11,18,31,R4146,11,2.0,2,07,07,1,0,n,M,031706,76,8,2,3,9.6,1,1,R6191,11,18,07,,0,,,,,HAIRY,.,.,..,RMB,J,1,,1,1,2,1,1,1.0,70,1,63.0,180,1,2006-03-17,0.031
06LA00178,06,R4450,11,18,31,R4146,11,2.0,2,07,07,1,0,n,M,031706,76,8,2,3,10.7,1,1,R6192,11,18,07,,0,,,,,HAIRY,.,.,..,RMB,J,2,,0,0,0,1,1,1.0,63,1,55.0,180,1,2006-03-17,0.031
06LA00179,06,Z7912,81,97,16,04102,00,4.0,4,97,97,1,0,n,B,031706,76,8,4,2,13.3,6,1,X3068,82,97,97,,0,,,,,NICE LAMB,.,.,..,.,J,1,,1,1,2,1,1,1.0,99,1,0.0,,B,2006-03-17,0.0
06LA00180,06,Z7912,81,97,16,04102,00,4.0,4,97,97,1,0,n,B,031706,76,8,4,1,10.8,6,1,X3069,82,97,97,,0,,,,,,.,.,..,.,J,2,,0,0,0,1,1,1.0,81,1,0.0,,B,2006-03-17,0.0
06LA00181,06,K2677,64,68,16,04102,00,4.0,4,06,97,1,0,n,B,031706,76,8,3,2,14.5,5,1,X3070,82,00,30,,0,,,,,ENTROPION,.,.,..,.,J,1,,1,1,2,1,1,1.0,77,1,74.0,180,1,2006-03-17,0.0
06LA00182,06,K2677,64,68,16,04102,00,4.0,4,06,97,1,0,n,B,031706,76,8,3,3,13.9,5,1,X3071,82,00,30,,0,,,,,ENTROPION,.,.,..,.,J,2,,0,0,0,1,1,1.0,60,1,63.0,180,1,2006-03-17,0.0
06LA00183,06,R4370,11,18,34,R4202,11,2.0,2,07,07,1,0,n,M,031706,76,8,2,1,9.7,1,1,R6193,11,18,07,,0,,,,,,.,.,..,RMB,J,1,,1,1,2,1,1,1.0,70,1,59.0,180,1,2006-03-17,0.04
06LA00184,06,R4370,11,18,34,R4202,11,2.0,2,07,07,1,0,n,M,031706,76,8,2,1,7.9,1,1,R6194,11,18,07,,0,,,,,,.,.,..,RMB,J,2,,0,0,0,1,1,1.0,56,1,45.0,180,1,2006-03-17,0.04
06LA00185,06,R3100,11,18,13,01709,00,4.0,4,07,97,1,0,y,B,031706,76,8,3,2,12.8,5,1,X3072,82,00,10,,0,,,,,,2,1,..,TRM,J,1,,1,1,2,1,1,1.0,84,1,79.0,180,1,2006-03-17,0.0
06LA00186,06,R3100,11,18,13,01709,00,4.0,4,07,97,1,0,y,B,031706,76,8,3,3,13.2,5,2,X3073,82,00,10,,0,,,,,,2,1,..,TRM,J,2,,0,0,0,1,1,1.0,80,1,77.0,180,1,2006-03-17,0.0
06LA00187,06,X2774,82,97,e23,Z7844,81,1.0,1,97,97,4,0,y,.,031706,76,0,2,2,5.8,6,1,,,97,97,0,76,27,R6196,+,,,.,.,..,.,J,1,,1,1,1,0,0,0.5,0,,0.0,,,2006-03-17,0.138
06LA00188,06,S9638,10,10,32,R4349,11,8.0,8,43,07,1,0,n,M,031706,76,8,2,1,11.3,1,1,R6195,11,18,07,7,180,97,,,R.SPOILED,,.,.,..,RMB,J,1,,1,1,2,1,0,0.0,0,,0.0,,1,2006-03-17,0.03
06LA00189,06,S9638,10,10,32,R4349,11,8.0,8,43,07,1,0,n,M,031706,76,8,2,2,9.4,1,1,R6196,11,18,07,,0,,X2774,-,,,.,.,..,RMB,J,2,,0,0,0,1,1,0.5,76,1,0.0,,B,2006-03-17,0.03
06LA00190,06,R4779,11,18,31,R4146,11,2.0,2,07,07,1,0,y,M,031706,76,8,2,3,9.8,2,1,R6197,11,18,07,,0,,,,THIN,BLK.L.KNEE,.,.,..,RMB,J,1,,1,1,2,1,1,1.0,44,1,39.0,180,1,2006-03-17,0.029
06LA00191,06,R4779,11,18,31,R4146,11,2.0,2,07,07,1,0,y,M,031706,76,8,2,2,9.0,1,1,R6198,11,18,07,,0,,,,,,.,.,..,RMB,J,2,,0,0,0,1,1,1.0,62,1,56.0,180,1,2006-03-17,0.029
06LA00192,06,R2689,11,10,01K,01378,00,5.0,5,43,06,1,0,y,C,031706,76,8,3,2,13.3,1,1,X3074,82,00,04,,0,,,,,,.,.,..,TRM,J,1,,1,1,2,1,1,1.0,76,1,70.0,180,1,2006-03-17,0.0
06LA00193,06,R2689,11,10,01K,01378,00,5.0,5,43,06,1,0,y,C,031706,76,8,3,2,12.1,1,1,X3075,82,00,04,,0,,,,,4TEATS,.,.,..,TRM,J,2,,0,0,0,1,1,1.0,73,1,68.0,180,1,2006-03-17,0.0
06LA00194,06,T9930,44,ID,53,T9657,44,2.0,2,02,02,2,I,n,I,031706,76,2,0,.,0.0,1,.,,,ID,02,0,76,27,,,,,.,.,..,.,Y,1,,1,1,2,0,0,0.0,0,,0.0,,,2006-03-17,0.052
06LA00195,06,T9930,44,ID,53,T9657,44,2.0,2,02,02,2,I,n,I,031706,76,2,0,.,0.0,1,.,,,ID,02,0,76,27,,,,,.,.,..,.,J,2,,0,0,0,0,0,0.0,0,,0.0,,,2006-03-17,0.052
06LA00196,06,R0203,11,11,16,04102,00,7.0,7,07,97,1,0,y,B,031706,76,8,3,3,10.0,5,1,X3076,82,00,10,6,76,29,,,BIG BAG,WRY NECK,4,3,..,TRM,J,1,,1,1,2,1,0,0.0,0,,0.0,,,2006-03-17,0.0
06LA00197,06,R0203,11,11,16,04102,00,7.0,7,07,97,1,0,y,B,031706,76,8,3,2,11.5,5,1,X3077,82,00,10,,0,,,,,,4,3,..,TRM,J,2,,0,0,0,1,1,1.0,97,1,92.0,180,1,2006-03-17,0.0
06LA00198,06, 8601,00,18,35,R3321,11,8.0,8,07,43,1,0,y,M,031706,76,7,0,3,10.0,1,1,R6199,11,18,07,6,77,67,,8,"KETOTIC,DOWN","ENTR, WEAK",7,5,..,RMB,J,1,,1,1,2,1,0,0.0,0,,0.0,,,2006-03-17,0.027
06LA00199,06, 8601,00,18,35,R3321,11,8.0,8,07,43,1,0,y,M,031706,76,7,0,1,12.8,1,1,,,18,07,1,76,44,,,,,7,5,..,RMB,J,2,,0,0,0,0,0,0.0,0,,0.0,,,2006-03-17,0.027
06LA00200,06,R2763,11,12, 2,03003,00,5.0,5,07,m3,1,0,y,3,031706,76,7,0,3,14.0,1,1,X3078,82,00,MR,6,88,14,90276,-,KETOTIC/DEAD,,7,5,..,TRM,J,1,,1,1,2,1,0,0.0,0,,0.0,,,2006-03-17,0.0
06LA00201,06,R2763,11,12, 2,03003,00,5.0,5,07,m3,1,0,y,3,031706,76,7,0,3,12.0,1,1,,,00,MR,1,76,44,,,,,7,5,..,TRM,J,2,,0,0,0,0,0,0.0,0,,0.0,,,2006-03-17,0.0
06LA00202,06,90276,09,18,23,00426,00,7.0,7,07,Tx,1,0,y,T,031706,76,5,4,3,14.6,1,1,X3079,82,00,TR,,0,,X3078,+,,,.,.,..,TRM,J,1,,1,1,1,1,1,1.0,79,1,80.0,180,1,2006-03-17,0.0
06LA00203,06,R3112,11,18,14,01705,00,4.0,4,07,97,1,0,y,B,031706,76,7,3,3,14.9,5,1,X3080,82,00,10,,0,,,,THIN,,4,5,..,TRM,J,1,,1,1,2,1,1,1.0,97,1,94.0,180,1,2006-03-17,0.0
