UID,DATEBN,SEX,LAMB,LBRD,Y0,LINE,BPEN,DAM,DBRD,STMD,DB1,C19,Y5A,C21,ADAM,F1F2,CLR,STM,SPEC,JAW,DAYBN,TB,TRT1,DAYDIS,MILK,ABEWE,DISP,C4243,FONO,FOPU,TRT2,DB2,SIRE,SBRD,Y1,Y6,LNDAM,TM,Y4,CAUSE,Y2,Y3,BRWT,Y5,ABLMB,TRT3,CDNO,YR
77LA04405,1977-04-14,2,K7550,62,,63,633,K6074,62,06,6,,1,,20,,1,06,,1,104,8,,0,4,,,,,,,2,K6394,62,0,56,63,6,1,,0,0,82,10,,,2,77
77LA04406,1977-04-29,2,K7995,62,1,60,602,K6077,62,06,6,,1,,20,,1,06,,1,119,5,,0,3,,,,,,,2,K6388,62,1,81,60,2,1,,1,1,107,10,,,1,77
77LA04407,1977-04-20,1,K7731,62,1,61,614,K6078,62,06,6,,,,20,,1,06,,1,110,8,,230,2,,6,,,,,2,K6791,62,1,0,61,6,1,10,1,2,108,0,,,1,77
77LA04408,1977-04-20,2,K7732,62,,61,614,K6078,62,06,6,,,,20,,1,06,,1,110,8,,200,2,,6,,,,,2,K6791,62,0,0,61,6,1,,0,0,94,0,,,2,77
77LA04409,,,,62,1,60,603,K6097,62,06,6,,,,20,,,06,,,0,,,0,,,,,,,,2,K6422,62,1,0,60,2,0,,0,0,0,0,,,1,77
77LA04410,1977-04-18,2,K7651,62,1,63,632,K6100,62,06,6,,1,,20,,1,06,,1,108,5,,0,4,,,,,,,2,K6245,62,1,72,63,6,1,,1,1,118,10,,,1,77
77LA04411,1977-04-21,1,K7766,62,1,61,613,K6105,62,06,6,,,,20,,1,06,,1,111,8,,139,4,,6,,,,,2,K6613,62,1,0,61,6,1,,1,2,102,0,,,1,77
77LA04412,1977-04-21,2,K7767,62,,61,613,K6105,62,06,6,,1,,20,,1,06,,1,111,8,,0,4,,,,,,,2,K6613,62,0,75,61,6,1,,0,0,83,10,,,2,77
77LA04413,,,,62,1,63,631,K6112,62,06,6,,,,20,,,06,,,0,,,0,,,,,,,,2,K6008,62,1,0,63,6,0,,0,0,0,0,,,1,77
77LA04414,1977-04-10,2,K7452,62,1,61,614,K6114,62,06,6,,1,,20,,1,06,,1,100,5,,0,3,,,,,,,2,K6791,62,1,93,61,6,1,,1,1,110,10,,,1,77
77LA04415,1977-04-13,2,K7525,62,1,63,634,K6117,62,06,6,,,,20,,1,06,,1,103,5,,230,3,,6,,491893,+,,2,K6355,62,1,0,63,6,1,10,1,1,120,0,,,1,77
77LA04416,1977-04-16,2,K7594,62,1,60,601,K6119,62,06,6,,1,,20,,1,06,,1,106,8,,0,4,,,,,,,2,K6557,62,1,74,60,2,1,,1,2,85,10,,,1,77
77LA04417,1977-04-16,2,K7595,62,,60,601,K6119,62,06,6,,1,,20,,1,06,,1,106,8,,0,4,,,,,,,2,K6557,62,0,56,60,2,1,,0,0,91,10,,,2,77
77LA04418,,,,62,1,63,631,K6120,62,06,6,,,,20,,,06,1,,0,,,0,,,,,,,,2,K6008,62,1,0,63,6,0,,0,0,0,0,,,1,77
77LA04419,1977-05-12,2,X1753,79,1,00,631,K6120,62,06,6,,1,,20,,5,30,2,1,132,8,,0,4,,,,,,,2,00000,97,1,63,63,0,1,,1,2,90,10,,,1,77
77LA04420,1977-05-12,2,X1754,79,,00,631,K6120,62,06,6,,,,20,,5,30,2,1,132,8,,230,4,,7,,,,,2,00000,97,0,0,63,0,1,97,0,0,102,0,,,2,77
77LA04421,1977-03-19,,,62,1,60,601,K6121,62,06,6,,,,20,,,06,,,78,0,,0,0,,0,,,,,2,K6557,62,1,0,60,2,0,,1,1,0,0,,,1,77
77LA04422,1977-04-26,1,K7928,62,1,63,632,K6124,62,06,6,,,,20,,1,06,,1,116,5,,145,2,,6,,,&,,2,K6245,62,1,0,63,6,1,,1,1,76,0,,,1,77
77LA04423,,,,62,1,63,633,K6131,62,06,6,,,,20,,,06,,,0,,,0,,,,,,,,2,K6394,62,0,0,63,6,0,,0,0,0,0,,,1,77
77LA04424,1977-04-19,2,K7698,62,1,63,634,K6149,62,06,6,,1,,20,,1,06,,1,109,5,,0,2,,,,,,,2,K6355,62,1,78,63,6,1,,1,1,100,10,,,1,77
77LA04425,1977-04-19,2,K7710,62,1,60,604,K6153,62,06,6,,1,,20,,1,06,,1,109,5,,0,4,,,,751462,+,,2,K6392,62,1,92,60,2,1,,1,1,150,10,,,1,77
77LA04426,1977-04-28,2,K7980,62,1,60,604,K6157,62,06,6,,1,,20,,1,06,,2,118,5,,0,4,,,,,,,2,K6392,62,1,79,60,2,1,,1,1,120,10,,,1,77
77LA04427,1977-04-09,2,X1239,79,1,,,K6158,62,06,6,,1,,20,,5,30,,1,99,8,,284,3,,3,,,&,,2,00000,97,1,92,06,9,1,93,1,2,91,5,,,1,77
77LA04428,1977-04-09,2,X1240,79,,,,K6158,62,06,6,,1,,20,,5,30,,1,99,8,,0,3,,,,,,,2,00000,97,0,58,06,9,1,,0,0,100,10,,,2,77
77LA04429,1977-04-20,1,K7744,62,1,60,602,K6168,62,06,6,,,,20,,1,06,,1,110,8,,139,4,,6,,,,,2,K6388,62,1,0,60,2,1,,1,2,72,0,,,1,77
77LA04430,1977-04-20,1,K7745,62,,60,602,K6168,62,06,6,,,,20,,1,06,,1,110,8,,139,4,,6,,,,,2,K6388,62,0,0,60,2,1,,0,0,78,0,,,2,77
77LA04431,,,,62,1,63,631,K6171,62,06,6,,,,20,,,06,,,0,,,0,,,,,,,,2,K6008,62,0,0,63,6,0,,0,0,0,0,,,1,77
77LA04432,1977-04-04,2,X0955,79,1,,,K6174,62,06,6,,1,,20,,5,30,,1,94,5,,0,3,,,,,,,2,00000,97,1,41,06,9,1,,1,1,102,10,,,1,77
77LA04433,1977-04-12,2,X1363,79,1,,,K6182,62,06,6,,1,,20,,5,30,,1,102,5,,0,3,,,,,,,2,00000,97,1,85,06,9,1,,1,1,95,10,,,1,77
77LA04434,1977-04-11,1,K7480,62,1,63,632,K6188,62,06,6,,,,20,,1,06,,1,101,5,,230,4,,7,,,,,2,K6245,62,1,0,63,6,1,97,1,1,115,0,,,1,77
77LA04435,1977-04-12,2,X1379,79,1,,,K6190,62,06,6,,1,,20,,5,30,,1,102,8,,0,3,,,,,,,2,00000,97,1,54,06,9,1,,1,2,135,10,,,1,77
77LA04436,1977-04-12,2,X1380,79,,,,K6190,62,06,6,,1,,20,,5,30,,1,102,8,,0,3,,,,,,,2,00000,97,0,89,06,9,1,,0,0,106,10,,,2,77
77LA04437,,,,79,1,,,K6196,62,06,6,,,,20,,,30,,,0,,,0,,,,,,,,2,00000,97,1,0,06,9,0,,0,0,0,0,,,1,77
77LA04438,1977-04-25,1,K7908,62,1,63,634,K6208,62,06,6,,1,,20,,1,06,,1,115,5,,0,4,,,,,,,2,K6355,62,1,75,63,6,1,,1,1,130,10,,,1,77
77LA04439,1977-03-31,2,X0627,79,1,,,K6216,62,06,6,,1,,20,,5,30,,1,90,5,,0,5,,,,014779,+,,2,00000,97,1,85,06,9,1,,1,1,125,10,,,1,77
77LA04440,1977-04-10,2,X1315,79,1,,,K6221,62,06,6,,1,,20,,5,30,,1,100,5,,0,3,,,,128279,+,,2,00000,97,1,78,06,9,1,,1,1,129,15,,,1,77
77LA04441,1977-04-20,1,K7750,62,1,60,603,K6239,62,06,6,,1,,20,,1,06,,1,110,8,,0,5,,,,,,,2,K6422,62,1,63,60,2,1,,1,2,105,10,,,1,77
77LA04442,1977-04-20,1,K7751,62,,60,603,K6239,62,06,6,,1,,20,,1,06,,1,110,8,,0,5,,,,,,,2,K6422,62,0,61,60,2,1,,0,0,106,10,,,2,77
77LA04443,1977-04-18,2,K7652,62,1,61,611,K6251,62,06,6,,1,,20,,1,06,,1,108,8,,0,3,,,,,,,2,K6593,62,1,76,61,6,1,,1,2,103,10,,,1,77
77LA04444,1977-04-18,2,K7653,62,,61,611,K6251,62,06,6,,,,20,,1,06,,1,108,8,,116,3,,6,,682242,-,,2,K6593,62,0,0,61,6,1,,0,0,90,0,,,2,77
77LA04445,1977-04-24,2,K7869,62,1,60,601,K6252,62,06,6,,,,20,,1,06,,1,114,5,,137,4,,6,,,,,2,K6557,62,1,0,60,2,1,,1,1,107,0,,,1,77
77LA04446,,,,62,1,61,612,K6265,62,06,6,,,,20,,,06,1,,0,,,0,,,,,,,,2,K7017,62,1,0,61,6,0,,0,0,0,0,,,1,77
77LA04447,1977-05-16,2,X1785,79,1,00,612,K6265,62,06,6,,,,20,,5,30,2,1,136,8,,230,3,,7,,928942,-,,2,00000,97,1,0,61,0,1,97,1,2,88,0,,,1,77
77LA04448,1977-05-16,2,X1786,79,,00,612,K6265,62,06,6,,1,,20,,5,30,2,1,136,8,,0,3,,,,,,,2,00000,97,0,73,61,0,1,,0,0,78,10,,,2,77
77LA04449,1977-04-10,1,K7451,62,1,63,631,K6267,62,06,6,,1,,20,,1,06,,4,100,5,,0,4,,,,479893,+,,2,K6008,62,1,63,63,6,1,,1,1,135,15,,,1,77
77LA04450,1977-04-09,,,79,1,,,K6270,62,06,6,,,,20,,,30,,,99,2,,0,4,,0,,594201,+,,2,00000,97,1,0,06,9,0,,1,2,0,5,,,1,77
77LA04451,1977-04-09,,,79,,,,K6270,62,06,6,,,,20,,,30,,,99,2,,0,4,,0,,594301,+,,2,00000,97,0,0,06,9,0,,0,0,0,5,,,2,77
77LA04452,1977-04-16,1,K7609,62,1,61,611,K6276,62,06,6,,,,20,,1,06,,1,106,8,,116,3,,6,,,,,2,K6593,62,1,0,61,6,1,,1,2,86,0,,,1,77
77LA04453,1977-04-16,2,K7610,62,,61,611,K6276,62,06,6,,,,20,,1,06,,1,106,8,,123,3,,6,,,&,,2,K6593,62,0,0,61,6,1,,0,0,72,0,,,2,77
77LA04454,1977-04-25,2,K7904,62,1,63,633,K6278,62,06,6,,,,20,,1,06,,1,115,7,,130,4,,6,,,,,2,K6394,62,1,0,63,6,1,,1,2,86,5,,,1,77
77LA04455,1977-04-25,2,,62,,63,633,K6278,62,06,6,,,,20,,1,06,,1,115,7,,0,4,,1,,,,,2,K6394,62,0,0,63,6,0,,0,0,106,0,,,2,77
77LA04456,1977-04-23,1,K7861,62,1,61,612,K6296,62,06,6,,1,,20,,1,06,,1,113,5,,0,3,,,,,,,2,K7017,62,1,76,61,6,1,,1,1,118,10,,,1,77
77LA04457,,,,62,1,63,632,K6303,62,06,6,,,,20,,,06,,,0,,,0,,,,,,,,2,K6245,62,1,0,63,6,0,,0,0,0,0,,,1,77
77LA04458,1977-04-10,1,K7463,62,1,60,601,K6305,62,06,6,,1,,20,,1,06,,1,100,5,,0,4,,,,,,,2,K6557,62,1,66,60,2,1,,1,1,57,10,,,1,77
77LA04459,1977-04-22,1,K7805,62,1,61,613,K6309,62,06,6,,,,20,,1,06,,1,112,8,,113,3,50,6,,,,,2,K6613,62,1,0,61,6,1,,1,2,83,0,99,,1,77
77LA04460,1977-04-22,1,K7806,62,,61,613,K6309,62,06,6,,1,,20,,1,06,,1,112,8,,0,3,,,,,,,2,K6613,62,0,64,61,6,1,,0,0,85,10,,,2,77
77LA04461,1977-04-16,2,X1507,79,1,,,K6312,62,06,6,,1,,20,,5,30,,1,106,5,,0,0,,,,855618,-,,2,00000,97,1,83,06,9,1,,1,1,136,5,,,1,77
77LA04462,1977-04-09,2,K7446,62,1,63,634,K6319,62,06,6,,,,20,,1,06,,1,99,5,,113,3,,6,,,,,2,K6355,62,1,0,63,6,1,,1,1,67,0,,,1,77
77LA04463,1977-04-29,1,K8000,62,1,60,603,K6324,62,06,6,,,,20,,1,06,,1,119,8,,230,4,,7,,,,,2,K6422,62,1,0,60,2,1,97,1,2,90,0,,,1,77
77LA04464,1977-04-29,1,K8001,62,,60,603,K6324,62,06,6,,,,20,,1,06,,1,119,8,,156,4,,6,,,,,2,K6422,62,0,0,60,2,1,,0,0,85,0,,,2,77
77LA04465,1977-04-17,1,K7641,62,1,63,631,K6326,62,06,6,,1,,20,,2,06,,1,107,5,,0,4,,,,,,,2,K6008,62,1,73,63,6,1,,1,1,149,10,,,1,77
77LA04466,1977-03-19,,,62,1,61,614,K6333,62,06,6,,,,20,,,06,,,78,0,,0,0,,0,,,,,2,K6791,62,1,0,61,6,0,,1,1,0,0,,,1,77
77LA04467,1977-04-13,2,K7530,62,1,60,603,K6338,62,06,6,,1,,20,,1,06,,1,103,5,,0,2,,,,,,,2,K6422,62,1,77,60,2,1,,1,1,122,10,,,1,77
77LA04468,1977-04-07,,,62,1,60,604,K6339,62,06,6,,,,20,,,06,,,97,0,,0,2,,0,,113579,+,,2,K6392,62,1,0,60,2,0,,1,1,0,5,,,1,77
77LA04469,1977-04-21,2,K7763,62,1,63,632,K6345,62,06,6,,,,20,,1,06,,1,111,8,,200,3,,6,,,,,2,K6245,62,1,0,63,6,1,,1,2,92,0,,,1,77
77LA04470,1977-04-21,1,K7764,62,,63,632,K6345,62,06,6,,1,,20,,1,06,,1,111,8,,0,3,,,,,,,2,K6245,62,0,66,63,6,1,,0,0,111,10,,,2,77
77LA04471,,,,62,1,61,611,K6349,62,06,6,,,,20,,,06,,,0,,,0,,,,,,,,2,K6593,62,1,0,61,6,0,,0,0,0,0,,,1,77
77LA04472,1977-04-21,2,K7778,62,1,60,604,K6353,62,06,6,,1,,20,,1,06,,1,111,5,,0,5,,,,,,,2,K6392,62,1,69,60,2,1,,1,1,101,10,,,1,77
77LA04473,1977-04-15,2,K7576,62,1,61,612,K6361,62,06,6,,,,20,,1,06,,1,105,8,,107,4,,6,,761162,+,,2,K7017,62,1,0,61,6,1,,1,2,62,5,,,1,77
77LA04474,1977-04-15,2,K7577,62,,61,612,K6361,62,06,6,,,,20,,1,06,,1,105,8,,110,4,,6,,,,,2,K7017,62,0,0,61,6,1,,0,0,60,0,,,2,77
77LA04475,1977-04-26,1,K7936,62,1,60,602,K6365,62,06,6,,1,,20,,1,06,,1,116,5,,0,4,,,,,,,2,K6388,62,1,85,60,2,1,,1,1,100,10,,,1,77
77LA04476,1977-04-27,2,K7979,62,1,61,613,K6374,62,06,6,,,,20,,1,06,,1,117,5,,230,4,,7,,,,,2,K6613,62,1,0,61,6,1,97,1,1,94,0,,,1,77
77LA04477,1977-04-20,2,,62,1,63,634,K6376,62,06,6,,,,20,,1,06,,1,110,1,,0,2,,1,,773562,+,,2,K6355,62,1,0,63,6,0,,1,1,71,5,,,1,77
77LA04478,1977-04-14,2,K7559,62,1,60,603,K6381,62,06,6,,1,,20,,1,06,,1,104,5,,0,4,,,,083319,+,,2,K6422,62,1,84,60,2,1,,1,1,107,15,,,1,77
77LA04479,1977-04-23,2,K7834,62,1,61,614,K6391,62,06,6,,,,20,,1,06,,1,113,5,,149,4,,6,,,,,2,K6791,62,1,0,61,6,1,,1,1,108,0,,,1,77
77LA04480,1977-04-24,1,K7889,62,1,61,612,K6406,62,06,6,,1,,20,,1,06,,1,114,5,,0,4,,,,,,,2,K7017,62,1,83,61,6,1,,1,1,111,10,,,1,77
77LA04481,1977-04-26,2,K7926,62,1,63,631,K6409,62,06,6,,1,,20,,1,06,,1,116,5,,0,4,,,,,,,2,K6008,62,1,84,63,6,1,,1,1,126,10,,,1,77
77LA04482,1977-03-28,,,62,1,63,632,K6410,62,06,6,,,,20,,,06,,,87,0,,0,0,,0,,,,,2,K6245,62,1,0,63,6,0,,1,1,0,0,,,1,77
77LA04483,1977-04-22,1,K7791,62,1,63,633,K6412,62,06,6,,1,,20,,1,06,,1,112,8,,0,4,,,,,,,2,K6394,62,1,58,63,6,1,,1,2,130,10,,,1,77
77LA04484,1977-04-22,2,K7792,62,,63,633,K6412,62,06,6,,1,,20,,1,06,,1,112,8,,0,4,,,,,,,2,K6394,62,0,73,63,6,1,,0,0,117,10,,,2,77
77LA04485,1977-04-19,2,K7685,62,1,63,633,K6413,62,06,6,,,,20,,1,06,,1,109,5,,128,3,,6,,,,,2,K6394,62,1,0,63,6,1,,1,1,67,0,,,1,77
77LA04486,,,,62,1,61,613,K6419,62,06,6,,,,20,,,06,,,0,,,0,,,,,,,,2,K6613,62,1,0,61,6,0,,0,0,0,0,,,1,77
77LA04487,1977-04-25,2,K7907,62,1,63,634,K6425,62,06,6,,1,,20,,1,06,,1,115,5,,0,4,,,,,,,2,K6355,62,1,76,63,6,1,,1,1,117,10,,,1,77
77LA04488,1977-04-28,1,K7982,62,1,60,601,K6429,62,06,6,,1,,20,,1,06,,1,118,5,,0,4,,,,,,,2,K6557,62,1,81,60,2,1,,1,1,97,10,,,1,77
77LA04489,1977-04-19,2,K7694,62,1,63,631,K6455,62,06,6,,1,,20,,1,06,,1,109,8,,0,4,,,,,,,2,K6008,62,1,66,63,6,1,,1,2,93,10,,,1,77
77LA04490,1977-04-19,1,K7695,62,,63,631,K6455,62,06,6,,1,,20,,1,06,,1,109,8,,0,4,,,,,,,2,K6008,62,0,52,63,6,1,,0,0,73,10,,,2,77
77LA04491,1977-04-09,1,K7445,62,1,61,614,K6463,62,06,6,,1,,20,,1,06,,1,99,5,,0,3,,,,,,,2,K6791,62,1,80,61,6,1,,1,1,112,10,,,1,77
77LA04492,1977-04-24,2,K7872,62,1,61,611,K6466,62,06,6,,1,,20,,1,06,,1,114,5,,0,3,,,,,,,2,K6593,62,1,77,61,6,1,,1,1,114,10,,,1,77
77LA04493,1977-04-15,1,K7581,62,1,61,613,K6469,62,06,6,,1,,20,,1,06,,1,105,5,,0,4,,,,,,,2,K6613,62,1,85,61,6,1,,1,1,113,10,,,1,77
77LA04494,1977-04-19,2,K7703,62,1,61,614,K6481,62,06,6,,1,,20,,1,06,,1,109,5,,0,4,,,,770862,+,,2,K6791,62,1,80,61,6,1,,1,1,97,10,,,1,77
77LA04495,1977-04-20,2,K7740,62,1,61,611,K6483,62,06,6,,,,20,,1,06,,4,110,8,,111,4,,6,,,,,2,K6593,62,1,0,61,6,1,,1,2,55,0,,,1,77
77LA04496,1977-04-20,1,K7741,62,,61,611,K6483,62,06,6,,1,,20,,1,06,,1,110,8,,0,4,,,,499193,+,,2,K6593,62,0,59,61,6,1,,0,0,117,15,,,2,77
77LA04497,,,,62,1,61,612,K6485,62,06,6,,,,20,,,06,1,,0,,,0,,,,,,,,2,K7017,62,1,0,61,6,0,,0,0,0,0,,,1,77
77LA04498,1977-05-11,2,X1744,79,1,00,612,K6485,62,06,6,,1,,20,,5,30,2,1,131,5,,0,5,,,,,&,,2,00000,97,1,54,61,0,1,,1,1,119,5,,,1,77
77LA04499,1977-04-25,1,K7921,62,1,63,633,K6487,62,06,6,,1,,20,,1,06,,1,115,8,,0,4,,,,,,,2,K6394,62,1,53,63,6,1,,1,2,93,10,,,1,77
77LA04500,1977-04-25,2,K7922,62,,63,633,K6487,62,06,6,,,,20,,1,06,,1,115,8,,230,4,,7,,,,,2,K6394,62,0,0,63,6,1,97,0,0,97,0,,,2,77
77LA04501,1977-03-19,,,62,1,60,602,K6492,62,06,6,,,,20,,,06,,,78,0,,0,0,,0,,,,,2,K6388,62,1,0,60,2,0,,1,1,0,0,,,1,77
77LA04502,,,,62,1,63,633,K6496,62,06,6,,,,20,,,06,,,0,,,0,,,,,,,,2,K6394,62,0,0,63,6,0,,0,0,0,0,,,1,77
77LA04503,1977-04-18,,,62,1,63,632,K6512,62,06,6,,,,20,,,06,,,108,2,,0,0,,0,,,,,2,K6245,62,1,0,63,6,0,,1,2,0,0,,,1,77
77LA04504,1977-04-18,,,62,,63,632,K6512,62,06,6,,,,20,,,06,,,108,2,,0,0,,0,,,,,2,K6245,62,0,0,63,6,0,,0,0,0,0,,,2,77
77LA04505,1977-04-22,2,,62,1,61,613,K6516,62,06,6,,,,20,,1,06,,1,112,1,,0,2,,1,,779562,+,,2,K6613,62,1,0,61,6,0,,1,1,88,5,20,,1,77
77LA04506,1977-04-18,,,62,1,61,614,K6518,62,06,6,,,,20,,,06,,,108,2,,0,0,,0,,,,,2,K6791,62,1,0,61,6,0,,1,2,0,0,,,1,77
77LA04507,1977-04-18,,,62,,61,614,K6518,62,06,6,,,,20,,,06,,,108,2,,0,0,,0,,,,,2,K6791,62,0,0,61,6,0,,0,0,0,0,,,2,77
77LA04508,,,,62,1,61,612,K6520,62,06,6,,,,20,,,06,,,0,,,0,,,,,,,,2,K7017,62,0,0,61,6,0,,0,0,0,0,,,1,77
77LA04509,1977-04-25,1,K7909,62,1,63,632,K6528,62,06,6,,,,20,,1,06,,1,115,8,,132,4,,6,,,,,2,K6245,62,1,0,63,6,1,,1,2,97,0,,,1,77
77LA04510,1977-04-25,2,K7910,62,,63,632,K6528,62,06,6,,1,,20,,1,06,,1,115,8,,0,4,,,,,,,2,K6245,62,0,74,63,6,1,,0,0,80,10,,,2,77
77LA04511,,,,62,1,63,633,K6532,62,06,6,,,,20,,,06,,,0,,,0,,,,,,,,2,K6394,62,0,0,63,6,0,,0,0,0,0,,,1,77
77LA04512,1977-04-06,,,62,1,63,631,K6535,62,06,6,,,,20,,,06,,,96,2,,0,3,,0,,107779,+,,2,K6008,62,1,0,63,6,0,,1,2,0,5,,,1,77
77LA04513,1977-04-06,,,62,,63,631,K6535,62,06,6,,,,20,,,06,,,96,2,,0,3,,0,,,,,2,K6008,62,0,0,63,6,0,,0,0,0,0,,,2,77
77LA04514,1977-04-06,2,K7435,62,1,60,604,K6544,62,06,6,,1,,20,,1,06,,1,96,8,,0,2,,,,,,,2,K6392,62,1,66,60,2,1,,1,2,70,10,,,1,77
77LA04515,1977-04-06,1,K7436,62,,60,604,K6544,62,06,6,,,,20,,1,06,,1,96,8,,133,2,,6,,,&,,2,K6392,62,0,0,60,2,1,,0,0,51,0,,,2,77
77LA04516,1977-04-26,2,K7962,62,1,63,634,K6553,62,06,6,,,,20,,1,06,,1,116,5,,147,3,,6,,,,,2,K6355,62,1,0,63,6,1,,1,1,117,0,,,1,77
77LA04517,1977-05-04,2,X1675,79,1,00,611,K6563,62,06,6,,1,,20,,5,30,2,1,124,5,,0,4,,,,166679,+,,2,00000,97,1,54,61,0,1,,1,1,102,15,,,1,77
77LA04518,,,,62,1,61,611,K6563,62,06,6,,,,20,,,06,1,,0,,,0,,,,,,,,2,K6593,62,1,0,61,6,0,,0,0,0,0,,,1,77
77LA04519,1977-04-10,1,K7462,62,1,63,634,K6564,62,06,6,,1,,20,,1,06,,1,100,5,,0,4,,,,,,,2,K6355,62,1,72,63,6,1,,1,1,82,10,,,1,77
77LA04520,1977-04-16,1,,62,1,60,603,K6565,62,06,6,,,,20,,1,06,,1,106,1,,0,3,,1,,166743,+,,2,K6422,62,1,0,60,2,0,,1,1,75,5,,,1,77
77LA04521,1977-04-21,1,K7756,62,1,61,613,K6566,62,06,6,,1,,20,,1,06,,1,111,5,,0,3,,,,,,,2,K6613,62,1,81,61,6,1,,1,1,131,10,,,1,77
77LA04522,,,,79,1,,,K6574,62,06,6,,,,10,,,30,,,0,,,0,,,,,,,,2,00000,97,1,0,06,9,0,,0,0,0,0,,,1,77
77LA04523,,,,62,1,61,613,K6578,62,06,6,,,,10,,,06,,,0,,,0,,,,,,,,2,K6613,62,1,0,61,6,0,,0,0,0,0,,,1,77
77LA04524,,,,62,1,61,611,K6584,62,06,6,,,,10,,,06,,,0,,,0,,,,,,,,2,K6593,62,1,0,61,6,0,,0,0,0,0,,,1,77
77LA04525,,,,62,1,61,612,K6600,62,06,6,,,,10,,,06,,,0,,,0,,,,,,,,2,K7017,62,1,0,61,6,0,,0,0,0,0,,,1,77
77LA04526,,,,62,1,63,632,K6605,62,06,6,,,,10,,,06,,,0,,,0,,,,,,,,2,K6245,62,1,0,63,6,0,,0,0,0,0,,,1,77
77LA04527,,,,62,1,60,601,K6609,62,06,6,,,,10,,,06,,,0,,,0,,,,,,,,2,K6557,62,1,0,60,2,0,,0,0,0,0,,,1,77
77LA04528,,,,62,1,60,602,K6610,62,06,6,,,,10,,,06,,,0,,,0,,,,,,,,2,K6388,62,1,0,60,2,0,,0,0,0,0,,,1,77
77LA04529,,,,62,1,63,633,K6611,62,06,6,,,,10,,,06,,,0,,,0,,,,,,,,2,K6394,62,1,0,63,6,0,,0,0,0,0,,,1,77
77LA04530,,,,62,1,61,614,K6617,62,06,6,,,,10,,,06,,,0,,,0,,,,,,,,2,K6791,62,1,0,61,6,0,,0,0,0,0,,,1,77
77LA04531,,,,62,1,61,611,K6624,62,06,6,,,,10,,,06,,,0,,,0,,,,,,,,2,K6593,62,1,0,61,6,0,,0,0,0,0,,,1,77
77LA04532,1977-04-23,2,X1568,79,1,,,K6626,62,06,6,,1,,10,,5,30,,1,113,5,,0,4,,,,,,,2,00000,97,1,78,06,9,1,,1,1,102,10,,,1,77
77LA04533,1977-04-29,2,X1639,79,1,,,K6627,62,06,6,,1,,10,,5,30,,1,119,5,,0,3,,,,,,,2,00000,97,1,86,06,9,1,,1,1,82,10,,,1,77
77LA04534,,,,62,1,60,603,K6629,62,06,6,,,,10,,,06,,,0,,,0,,,,,,,,2,K6422,62,1,0,60,2,0,,0,0,0,0,,,1,77
77LA04535,,,,62,1,61,612,K6637,62,06,6,,,,10,,,06,1,,0,,,0,,,,,,,,2,K7017,62,1,0,61,6,0,,0,0,0,0,,,1,77
77LA04536,1977-05-13,2,X1763,79,1,00,612,K6637,62,06,6,,1,,10,,5,30,2,1,133,5,,0,3,,,,,,,2,00000,97,1,81,61,0,1,,1,1,73,10,,,1,77
77LA04537,,,,62,1,60,604,K6638,62,06,6,,,,10,,,06,,,0,,,0,,,,,,,,2,K6392,62,1,0,60,2,0,,0,0,0,0,,,1,77
77LA04538,,,,62,1,61,613,K6642,62,06,6,,,,10,,,06,,,0,,,0,,,,,,,,2,K6613,62,1,0,61,6,0,,0,0,0,0,,,1,77
77LA04539,,,,79,1,,,K6646,62,06,6,,,,10,,,30,,,0,,,0,,,,,,,,2,00000,97,1,0,06,9,0,,0,0,0,0,,,1,77
77LA04540,,,,62,1,63,634,K6648,62,06,6,,,,10,,,06,,,0,,,0,,,,,,,,2,K6355,62,1,0,63,6,0,,0,0,0,0,,,1,77
77LA04541,,,,79,1,,,K6651,62,06,6,,,,10,,,30,,,0,,,0,,,,,,,,2,00000,97,1,0,06,9,0,,0,0,0,0,,,1,77
77LA04542,,,,62,1,63,631,K6652,62,06,6,,,,10,,,06,,,0,,,0,,,,,,,,2,K6008,62,1,0,63,6,0,,0,0,0,0,,,1,77
77LA04543,,,,62,1,61,614,K6664,62,06,6,,,,10,,,06,,,0,,,0,,,,,,,,2,K6791,62,1,0,61,6,0,,0,0,0,0,,,1,77
77LA04544,1977-04-23,1,K7830,62,1,63,632,K6665,62,06,6,,,,10,,1,06,,1,113,5,,168,1,,6,,,&,,2,K6245,62,1,0,63,6,1,,1,1,110,0,,,1,77
77LA04545,,,,79,1,,,K6669,62,06,6,,,,10,,,30,,,0,,,0,,,,,,,,2,00000,97,0,0,06,9,0,,0,0,0,0,,,1,77
77LA04546,,,,62,1,63,633,K6670,62,06,6,,,,10,,,06,,,0,,,0,,,,,,,,2,K6394,62,1,0,63,6,0,,0,0,0,0,,,1,77
77LA04547,,,,79,1,,,K6672,62,06,6,,,,10,,,30,,,0,,,0,,,,,,,,2,00000,97,1,0,06,9,0,,0,0,0,0,,,1,77
77LA04548,,,,79,1,,,K6676,62,06,6,,,,10,,,30,,,0,,,0,,,,,,,,2,00000,97,1,0,06,9,0,,0,0,0,0,,,1,77
77LA04549,,,,62,1,60,601,K6683,62,06,6,,,,10,,,06,,,0,,,0,,,,,,,,2,K6557,62,1,0,60,2,0,,0,0,0,0,,,1,77
77LA04550,,,,62,1,63,634,K6686,62,06,6,,,,10,,,06,1,,0,,,0,,,,,,,,2,K6355,62,1,0,63,6,0,,0,0,0,0,,,1,77
