UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,STMD,STMS,DNA_D,DNA_S,BGRP,RGRP,CUT,TRT,DATE,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,ABEWE,ABLMB,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,INBRL
98LA01740,98,S4737,10,10,21,S7529,10,4.0,42,42,,,1,0,n,M,0414,104,5,4,1,13.5,1,1,S9637,10,10,42,,0,,S9630,+,"MLTS,X",,,,,Y,1,,1,1,1,1,1,1.5,92,1,66,182,1,1998-04-14,0.036
98LA01741,98,S5630,10,12,90,S6692,10,3.0,42,07,,,1,0,n,C,0414,104,9,4,1,9.4,1,1,S9621,10,12,43,7,183,97,,,,,,,,Y,1,,1,1,3,1,0,0.0,0,,0,0,1,1998-04-14,0.019
98LA01742,98,S5630,10,12,90,S6692,10,3.0,42,07,,,1,0,n,C,0414,104,9,4,2,8.9,1,1,S9623,10,12,43,7,183,97,,9,,4TEATS,,,,Y,3,,0,0,0,1,0,0.0,0,,0,0,1,1998-04-14,0.019
98LA01743,98,S5630,10,12,90,S6692,10,3.0,42,07,,,1,0,n,C,0414,104,9,4,2,9.3,1,1,S9622,10,12,43,,0,,,,,4TEATS,,,,Y,2,,0,0,0,1,1,1.0,66,1,55,182,1,1998-04-14,0.019
98LA01744,98,S5655,10,13,34,S7184,10,3.0,07,42,,,1,0,n,F,0414,104,8,3,1,10.9,1,1,S9594,10,13,43,,0,,,,,,,,GXE,J,2,,0,0,0,1,1,1.0,73,1,52,182,1,1998-04-14,0.083
98LA01745,98,S5655,10,13,34,S7184,10,3.0,07,42,,,1,0,n,F,0414,104,8,3,1,13.3,1,1,S9593,10,13,43,,0,,,,,,,,GXE,J,1,,1,1,2,1,1,1.0,90,1,58,182,1,1998-04-14,0.083
98LA01746,98,S5254,10,12,85,S6575,10,4.0,42,43,,,1,0,n,C,0414,104,8,3,2,11.2,1,1,S9596,10,12,43,,0,,,,,"ENTR,4TEATS",,,,J,2,,0,0,0,1,1,1.0,78,1,56,182,1,1998-04-14,0.02
98LA01747,98,S5254,10,12,85,S6575,10,4.0,42,43,,,1,0,n,C,0414,104,8,3,2,8.6,1,1,S9595,10,12,43,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,71,1,53,182,1,1998-04-14,0.02
98LA01748,98,S5834,10,10,23,S7146,10,3.0,43,43,,,1,0,n,M,0414,104,8,3,2,13.4,3,1,S9626,10,10,43,,0,,,,,BLK.SHOULDER,,,,Y,1,,1,1,2,1,1,1.0,96,1,73,182,1,1998-04-14,0.029
98LA01749,98,S5834,10,10,23,S7146,10,3.0,43,43,,,1,0,n,M,0414,104,8,3,2,7.5,1,1,S9627,10,10,43,3,105,93,,8,,4TEATS,,,,Y,2,,0,0,0,1,0,0.0,0,,0,0,,1998-04-14,0.029
98LA01750,98,S5845,10,13,33,S7124,10,3.0,07,43,,,1,0,y,F,0414,104,8,3,3,11.3,1,1,S9603,10,13,07,,0,,,,,,,,GXE,J,1,,1,1,2,1,1,1.0,79,1,61,183,2,1998-04-14,0.009
98LA01751,98,S5845,10,13,33,S7124,10,3.0,07,43,,,1,0,y,F,0414,104,8,3,2,12.1,1,1,S9604,10,13,07,,0,,,,,,,,GXE,J,2,,0,0,0,1,1,1.0,74,1,55,183,2,1998-04-14,0.009
98LA01752,98,S5935,10,11,13,S6877,10,3.0,07,07,,,1,0,n,R,0414,104,8,4,1,12.1,1,1,S9624,10,11,07,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,81,1,56,182,1,1998-04-14,0.038
98LA01753,98,S5935,10,11,13,S6877,10,3.0,07,07,,,1,0,n,R,0414,104,8,4,2,11.0,1,1,S9625,10,11,07,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,64,1,53,182,1,1998-04-14,0.038
98LA01754,98,S6108,10,12,91,S6799,10,3.0,07,43,,,1,0,n,C,0414,104,8,5,1,13.0,1,1,S9632,10,12,07,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,87,1,64,182,1,1998-04-14,0.021
98LA01755,98,S6108,10,12,91,S6799,10,3.0,07,43,,,1,0,n,C,0414,104,8,5,1,13.6,1,1,S9631,10,12,07,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,98,1,69,182,1,1998-04-14,0.021
98LA01756,98,S6164,10,10,23,S7146,10,3.0,07,43,,,1,0,n,M,0414,104,8,5,2,11.0,1,1,S9602,10,10,07,,0,,,,,4TEATS,,,,J,2,,0,0,0,1,1,1.0,86,1,62,183,2,1998-04-14,0.031
98LA01757,98,S6164,10,10,23,S7146,10,3.0,07,43,,,1,0,n,M,0414,104,8,5,2,11.9,1,1,S9601,10,10,07,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,74,1,50,183,2,1998-04-14,0.031
98LA01758,98,S6325,10,12,81,S6729,10,3.0,07,07,,,1,0,n,C,0414,104,9,3,1,10.4,1,1,S9612,10,12,07,,0,,,,,,,,,J,3,,0,0,0,1,1,1.0,76,1,52,182,1,1998-04-14,0.035
98LA01759,98,S6325,10,12,81,S6729,10,3.0,07,07,,,1,0,n,C,0414,104,9,3,1,9.8,1,1,S9611,10,12,07,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,75,1,55,182,1,1998-04-14,0.035
98LA01760,98,S6325,10,12,81,S6729,10,3.0,07,07,,,1,0,n,C,0414,104,9,3,3,7.3,1,1,S9610,10,12,07,3,105,93,,8,,,,,,J,1,,1,1,3,1,0,0.0,0,,0,0,,1998-04-14,0.035
98LA01761,98,S6673,10,12,83,S7013,10,2.0,42,43,,,1,0,n,C,0414,104,8,3,3,11.1,1,1,S9597,10,12,43,,0,,,,,HAIRY,,,,J,1,,1,1,2,1,1,1.0,80,1,58,182,1,1998-04-14,0.03
98LA01762,98,S6673,10,12,83,S7013,10,2.0,42,43,,,1,0,n,C,0414,104,8,3,3,10.5,1,1,S9598,10,12,43,,0,,,,,HAIRY,,,,J,2,,0,0,0,1,1,1.0,65,1,39,182,1,1998-04-14,0.03
98LA01763,98,S6931,10,13,33,S7124,10,2.0,43,43,,,1,0,n,F,0414,104,8,3,2,10.6,1,1,S9615,10,13,43,,0,,,,,,,,GXE,J,1,,1,1,2,1,1,1.0,78,1,57,183,2,1998-04-14,0.058
98LA01764,98,S6931,10,13,33,S7124,10,2.0,43,43,,,1,0,n,F,0414,104,8,3,2,9.8,1,1,S9616,10,13,43,,0,,,,,,,,GXE,J,2,,0,0,0,1,1,1.0,69,1,51,183,2,1998-04-14,0.058
98LA01765,98,S6965,10,11,13,S6877,10,2.0,07,07,,,1,0,n,R,0414,104,5,3,2,11.5,1,1,S9620,10,11,07,,0,,,,,PINK,,,,Y,1,,1,1,1,1,1,1.0,88,1,67,182,1,1998-04-14,0.038
98LA01766,98,S6924,10,12,83,S7013,10,2.0,42,43,,,1,0,y,C,0414,104,8,3,3,9.2,1,3,S9606,10,12,43,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,82,1,57,183,2,1998-04-14,0.023
98LA01767,98,S6924,10,12,83,S7013,10,2.0,42,43,,,1,0,y,C,0414,104,8,3,2,10.3,1,1,S9605,10,12,43,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,74,1,55,183,2,1998-04-14,0.023
98LA01768,98,S2001,10,11,12,S6691,10,7.0,07,07,,,1,0,n,R,0414,104,8,4,1,13.6,1,1,S9614,10,11,07,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,95,1,70,182,1,1998-04-14,0.012
98LA01769,98,S2001,10,11,12,S6691,10,7.0,07,07,,,1,0,n,R,0414,104,8,4,2,12.0,1,1,S9613,10,11,07,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,84,1,56,182,1,1998-04-14,0.012
98LA01770,98,S2459,10,12,83,S7013,10,6.0,07,43,,,1,0,y,C,0414,104,8,4,1,11.3,1,1,S9600,10,12,07,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,89,1,61,183,2,1998-04-14,0.028
98LA01771,98,S2459,10,12,83,S7013,10,6.0,07,43,,,1,0,y,C,0414,104,8,4,1,13.3,1,1,S9599,10,12,07,,0,,,,SUCK1SIDE,,,,,J,1,,1,1,2,1,1,1.0,89,1,62,183,2,1998-04-14,0.028
98LA01772,98,S2544,10,10,22,S7003,10,6.0,41,07,,,1,0,y,M,0414,104,8,4,3,11.9,1,1,S9633,10,10,42,,0,,,,,ENTR,,,,Y,1,,1,1,2,1,1,1.0,84,1,68,182,1,1998-04-14,0.029
98LA01773,98,S2544,10,10,22,S7003,10,6.0,41,07,,,1,0,y,M,0414,104,8,4,2,11.9,1,1,S9634,10,10,42,,0,,,,,ENTR,,,,Y,2,,0,0,0,1,1,1.0,88,1,62,182,1,1998-04-14,0.029
98LA01774,98,S8056,10,13,e.1,S7044,10,1.0,42,43,,,5,0,y,F,0414,104,5,2,3,11.4,1,1,S9617,10,18,43,,0,,,,,HAIRY,,,GXE,J,1,,1,1,1,1,1,1.0,95,1,70,183,2,1998-04-14,0.025
98LA01775,98,S7341,10,10,24,S7208,10,2.0,07,07,,,1,0,n,M,0413,103,8,3,2,10.4,1,1,S9588,10,10,07,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,90,1,63,182,1,1998-04-13,0.029
98LA01776,98,S7341,10,10,24,S7208,10,2.0,07,07,,,1,0,n,M,0413,103,8,3,2,10.9,1,1,S9589,10,10,07,,0,,,,,4TEATS,,,,J,2,,0,0,0,1,1,1.0,56,1,42,182,1,1998-04-13,0.029
98LA01777,98,S7513,10,12,90,S6692,10,2.0,43,07,,,1,0,y,C,0414,104,8,3,2,10.7,1,1,S9635,10,12,07,,0,,,,,4TEATS,,,,Y,1,,1,1,2,1,1,1.0,94,1,69,182,1,1998-04-14,0.025
98LA01778,98,S7513,10,12,90,S6692,10,2.0,43,07,,,1,0,y,C,0414,104,8,3,2,9.7,1,1,S9636,10,12,07,,0,,,,,4TEATS,,,,Y,2,,0,0,0,1,1,1.0,42,1,32,182,1,1998-04-14,0.025
98LA01779,98,S7828,10,10,e.2,S7125,10,1.0,07,43,,,5,0,y,M,0414,104,8,1,3,7.3,1,7,S9619,10,18,07,3,105,93,,8,,"GOITER,7JAW",,,,J,2,,0,0,0,1,0,0.0,0,,0,0,,1998-04-14,0.036
98LA01780,98,S7828,10,10,e.2,S7125,10,1.0,07,43,,,5,0,y,M,0414,104,8,1,2,6.9,1,1,S9618,10,18,07,6,106,19,,,,"GOITER,HAIRY",,,,J,1,,1,1,2,1,0,0.0,0,,0,0,,1998-04-14,0.036
98LA01781,98,T1989,44,48,42T,00064,00,7.0,02,02,,,A,I,n,I,0414,104,8,3,2,9.1,1,1,T6570,44,ID,02,,0,,,,"X,BIG SW.BAG",4TEATS,,,McR,Y,1,,1,1,2,1,1,1.0,87,1,61,182,1,1998-04-14,0.0
98LA01782,98,T1989,44,48,42T,00064,00,7.0,02,02,,,A,I,n,I,0414,104,8,3,2,9.7,1,1,T6571,44,ID,02,,0,,,,,4TEATS,,,McR,Y,2,,0,0,0,1,1,1.0,81,1,63,182,1,1998-04-14,0.0
98LA01783,98,T3859,44,42,832,T5444,44,5.0,02,02,,,2,2,n,C,0414,104,5,3,2,11.0,1,1,T6576,44,42,02,,0,,,,,4TEATS,,,,Y,1,,1,1,1,1,1,1.0,95,1,69,182,1,1998-04-14,0.074
98LA01784,98,T3876,44,41,411,T5252,44,5.0,02,02,,,2,2,n,M,0414,104,5,3,2,13.3,1,1,T6566,44,41,02,,0,,A5218,+,,HAIRY,,,,J,1,,1,1,1,1,1,1.5,88,1,66,183,2,1998-04-14,0.051
98LA01785,98,T3928,44,42,842,T5168,44,5.0,02,02,,,2,2,n,C,0414,104,5,3,1,12.6,1,1,T6569,44,42,02,,0,,,,,,,,,Y,1,,1,1,1,1,1,1.0,90,1,72,182,1,1998-04-14,0.075
98LA01786,98,T4693,44,41,411,T5252,44,3.0,02,02,,,2,2,n,M,0413,103,8,4,3,10.7,9,1,T6563,44,41,02,,0,,,,,BLACK WETHER,,,,J,2,,0,0,0,1,1,1.0,85,1,56,182,1,1998-04-13,0.076
98LA01787,98,T4693,44,41,411,T5252,44,3.0,02,02,,,2,2,n,M,0413,103,8,4,2,10.2,1,1,T6562,44,41,02,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,69,1,52,182,1,1998-04-13,0.076
98LA01788,98,T4676,44,42,852,T5790,44,3.0,02,02,,,2,2,n,C,0414,104,8,1,2,10.0,1,1,T6582,44,42,02,3,105,93,,8,,GAUNT,,,,Y,2,,0,0,0,1,0,0.0,0,,0,0,,1998-04-14,0.091
98LA01789,98,T4676,44,42,852,T5790,44,3.0,02,02,,,2,2,n,C,0414,104,8,1,2,8.9,1,1,T6581,44,42,02,,0,,K8626,-,"X,HARDBAG",,,,,Y,1,,1,1,2,1,1,0.5,80,0,58,182,1,1998-04-14,0.091
98LA01790,98,T4872,44,42,902,T5255,44,3.0,02,02,,,2,2,n,C,0414,104,8,3,1,10.2,1,1,T6574,44,42,02,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,65,1,54,182,1,1998-04-14,0.057
98LA01791,98,T4872,44,42,902,T5255,44,3.0,02,02,,,2,2,n,C,0414,104,8,3,1,9.2,1,1,T6575,44,42,02,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,73,1,52,182,1,1998-04-14,0.057
98LA01792,98,T4751,44,42,842,T5168,44,3.0,02,02,,,2,2,n,C,0414,104,8,3,1,10.9,1,1,T6573,44,42,02,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,74,1,51,182,1,1998-04-14,0.058
98LA01793,98,T4751,44,42,842,T5168,44,3.0,02,02,,,2,2,n,C,0414,104,8,3,2,9.3,1,1,T6572,44,42,02,,0,,,,,,,,,Y,1,,1,1,2,1,1,1.0,72,1,50,182,1,1998-04-14,0.058
98LA01794,98,T5627,44,ID,42T,00064,00,2.0,02,02,,,A,I,n,I,0414,104,8,2,1,11.5,1,1,T6577,44,ID,02,,0,,,,CAKED,,,,McR,Y,1,,1,1,2,1,1,1.0,86,1,61,182,1,1998-04-14,0.0
98LA01795,98,T5627,44,ID,42T,00064,00,2.0,02,02,,,A,I,n,I,0414,104,8,2,1,10.3,1,1,T6578,44,ID,02,,0,,,,,,,,McR,Y,2,,0,0,0,1,1,1.0,74,1,49,182,1,1998-04-14,0.0
98LA01796,98,T5277,44,42,832,T5444,44,2.0,02,02,,,2,2,n,C,0414,104,8,2,1,9.8,1,1,T6568,44,42,02,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,73,1,52,183,2,1998-04-14,0.074
98LA01797,98,T5277,44,42,832,T5444,44,2.0,02,02,,,2,2,n,C,0414,104,8,2,2,8.5,1,1,T6567,44,42,02,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,58,1,40,183,2,1998-04-14,0.074
98LA01798,98,T2071,44,48,41T,04052,00,7.0,02,02,,,A,I,n,I,0414,104,8,4,1,9.5,1,1,T6580,44,ID,02,,0,,,,,4TEATS,,,McR,Y,2,,0,0,0,1,1,1.0,72,1,53,182,1,1998-04-14,0.0
98LA01799,98,T2071,44,48,41T,04052,00,7.0,02,02,,,A,I,n,I,0414,104,8,4,2,10.2,1,1,T6579,44,ID,02,,0,,,,,4TEATS,,,McR,Y,1,,1,1,2,1,1,1.0,78,1,56,182,1,1998-04-14,0.0
98LA01800,98,T2775,44,42,812,T5337,44,6.0,02,02,,,2,2,n,C,0414,104,8,3,1,10.8,1,1,T6565,44,42,02,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,73,1,49,183,2,1998-04-14,0.057
98LA01801,98,T2775,44,42,812,T5337,44,6.0,02,02,,,2,2,n,C,0414,104,8,3,3,10.9,1,1,T6564,44,42,02,,0,,,,,ENTR,,,,J,1,,1,1,2,1,1,1.0,68,1,52,183,2,1998-04-14,0.057
98LA01802,98,Z3591,81,97,971,Z3246,81,2.0,97,97,,,1,0,n,.,0413,103,8,5,1,8.4,6,5,Z4830,81,97,97,,0,,,,,"WEAK,GOITER",,,,J,1,,1,1,2,1,1,1.0,92,,0,0,B,1998-04-13,0.068
98LA01803,98,Z3591,81,97,971,Z3246,81,2.0,97,97,,,1,0,n,.,0413,103,8,5,1,9.5,6,3,Z4831,81,97,97,6,223,01,,,,"WEAK,GOITER",,,,J,2,,0,0,0,1,0,0.0,0,,0,0,B,1998-04-13,0.068
98LA01804,98,Z4254,81,ch,AI,00000,97,1.0,31,97,,,5,2,n,h,0414,104,5,1,2,6.8,5,1,Z4842,81,00,81,,0,,,,,WEAK,,,,J,1,2,1,1,1,1,1,1.0,79,,0,0,4,1998-04-14,0.0
98LA01805,98,Z4226,81,ch,AI,00000,97,1.0,00,97,,,5,2,n,h,0414,104,5,1,1,7.4,5,1,Z4841,81,00,00,,0,,,,,,,,,J,1,2,1,1,1,1,1,1.0,76,,0,0,4,1998-04-14,0.0
98LA01806,98,Z4298,81,ch,AI,00000,97,1.0,00,97,,,5,2,n,h,0414,104,8,2,1,6.5,5,3,Z4840,81,00,00,6,106,54,,8,,FX.RF.LEG,,,,J,2,2,0,0,0,1,0,0.0,0,,0,0,,1998-04-14,0.0
98LA01807,98,Z4298,81,ch,AI,00000,97,1.0,00,97,,,5,2,n,h,0414,104,8,2,2,9.4,5,3,Z4839,81,00,00,,0,,,,,,,,,J,1,2,1,1,2,1,1,1.0,82,,0,0,4,1998-04-14,0.0
98LA01808,98,A1082,04,81,02,A3480,04,4.0,30,30,,,2,0,n,M,0415,105,9,4,1,10.0,1,1,A5244,04,81,30,,0,,A3952,-,,,,,GXE,B,3,,0,0,0,1,1,0.5,79,0,54,183,2,1998-04-15,0.093
98LA01809,98,A1082,04,81,02,A3480,04,4.0,30,30,,,2,0,n,M,0415,105,9,4,2,10.9,1,1,A5242,04,81,30,,0,,,,,,,,GXE,B,1,,1,1,3,1,1,1.0,81,1,58,183,2,1998-04-15,0.093
98LA01810,98,A1082,04,81,02,A3480,04,4.0,30,30,,,2,0,n,M,0415,105,9,4,2,9.5,1,1,A5243,04,81,30,,0,,,,,,,,GXE,B,2,,0,0,0,1,1,1.0,76,1,57,183,2,1998-04-15,0.093
98LA01811,98,A1311,04,ch,AI,00000,97,4.0,31,97,,,A,2,n,h,0414,104,8,4,1,12.2,5,1,Z4857,81,00,81,,0,,,,,,,,,J,1,2,1,1,2,1,1,1.0,97,,0,0,4,1998-04-14,0.0
98LA01812,98,A1311,04,ch,AI,00000,97,4.0,31,97,,,A,2,n,h,0414,104,8,4,2,10.6,5,1,Z4858,81,00,81,,0,,,,,,,,,J,2,2,0,0,0,1,1,1.0,83,,0,0,4,1998-04-14,0.0
98LA01813,98,A0704,04,81,04,A3129,04,4.0,30,30,,,2,0,n,M,0415,105,8,3,1,12.0,1,1,A5245,04,81,30,,0,,,,,,,,GXE,B,1,,1,1,2,1,1,1.0,107,1,73,183,2,1998-04-15,0.058
98LA01814,98,A0704,04,81,04,A3129,04,4.0,30,30,,,2,0,n,M,0415,105,8,3,1,12.5,1,1,A5246,04,81,30,,0,,,,,,,,GXE,B,2,,0,0,0,1,1,1.0,100,1,70,183,2,1998-04-15,0.058
98LA01815,98,A3952,04,73,741,A3760,04,1.5,30,30,,,2,6,y,M,0415,105,5,3,2,10.3,1,1,A5239,04,73,30,,0,,A5244,+,,HAIRY,,,,B,1,,1,1,1,1,1,1.5,72,1,53,183,2,1998-04-15,0.046
98LA01816,98,A3729,04,73,742,A3777,04,1.5,30,30,,,2,6,y,M,0415,105,8,2,3,7.7,1,1,A5247,04,73,30,,0,,,,,HAIRY,,,,B,1,,1,1,2,1,1,1.0,76,1,53,183,2,1998-04-15,0.032
98LA01817,98,A3729,04,73,742,A3777,04,1.5,30,30,,,2,6,y,M,0415,105,8,2,2,8.3,1,1,A5248,04,73,30,,0,,,,,,,,,B,2,,0,0,0,1,1,1.0,74,1,54,183,2,1998-04-15,0.032
98LA01818,98,A4180,04,00,e.-,00000,63,1.0,71,06,,,5,0,y,F,0414,104,8,2,1,6.8,1,3,A5236,04,00,76,6,106,44,,,,"GOITER,WEAK",,,,Y,2,,0,0,0,1,0,0.0,0,,0,0,,1998-04-14,0.0
98LA01819,98,A4180,04,00,e.-,00000,63,1.0,71,06,,,5,0,y,F,0414,104,8,2,3,11.0,1,1,A5235,04,00,76,,0,,,,,GOITER,,,,Y,1,,1,1,2,1,1,1.0,92,1,67,182,1,1998-04-14,0.0
98LA01820,98,A2049,04,81,03,A3467,04,3.0,30,30,,,2,0,n,M,0415,105,8,4,1,12.1,1,1,A5241,04,81,30,,0,,,,,,,,GXE,B,2,,0,0,0,1,1,1.0,118,1,80,183,2,1998-04-15,0.11
98LA01821,98,A2049,04,81,03,A3467,04,3.0,30,30,,,2,0,n,M,0415,105,8,4,2,10.3,1,1,A5240,04,81,30,,0,,,,,,,,GXE,B,1,,1,1,2,1,1,1.0,81,1,53,183,2,1998-04-15,0.11
98LA01822,98,A2511,04,ch,AI,00000,97,3.0,00,97,,,A,2,n,h,0414,104,8,3,1,13.6,5,1,Z4851,81,00,00,,0,,,,,,,,,Y,1,2,1,1,2,1,1,1.0,111,,0,0,4,1998-04-14,0.0
98LA01823,98,A2511,04,ch,AI,00000,97,3.0,00,97,,,A,2,n,h,0414,104,8,3,2,14.5,5,1,Z4852,81,00,00,,0,,,,,,,,,Y,2,2,0,0,0,1,1,1.0,83,,0,0,U,1998-04-14,0.0
98LA01824,98,A2270,04,ch,AI,00000,97,3.0,31,97,,,A,2,n,h,0414,104,8,3,2,11.7,5,1,Z4856,81,00,81,,0,,,,,,,,,J,2,2,0,0,0,1,1,1.0,73,,0,0,U,1998-04-14,0.0
98LA01825,98,A2270,04,ch,AI,00000,97,3.0,31,97,,,A,2,n,h,0414,104,8,3,2,13.6,5,1,Z4855,81,00,81,,0,,,,,,,,,J,1,2,1,1,2,1,1,1.0,45,,0,0,H,1998-04-14,0.0
98LA01826,98,K6271,63,62,02,K8624,63,6.0,06,06,,,1,0,n,C,0415,105,8,3,1,15.5,1,1,K0464,64,62,06,,0,,,,,,,,GXE,B,1,,1,1,2,1,1,1.0,122,1,89,183,2,1998-04-15,0.035
98LA01827,98,K6271,63,62,02,K8624,63,6.0,06,06,,,1,0,n,C,0415,105,8,3,2,13.1,1,1,K0465,64,62,06,,0,,,,,,,,GXE,B,2,,0,0,0,1,1,1.0,88,1,63,183,2,1998-04-15,0.035
98LA01828,98,K6722,63,61,04,K8723,63,5.0,06,06,,,1,0,y,R,0414,104,5,1,3,6.1,1,1,K0461,64,61,06,6,130,23,,,"X,THIN,CLA",RAT,,,GXE,J,1,,1,1,1,1,0,0.0,0,,0,0,,1998-04-14,0.039
98LA01829,98,K8198,63,62,06,K9001,63,3.0,06,06,,,1,0,n,C,0414,104,5,3,2,13.6,1,1,K0458,64,62,06,,0,,,,,,,,GXE,Y,1,,1,1,1,1,1,1.0,107,1,77,182,1,1998-04-14,0.036
98LA01830,98,K9194,63,00,51,K8596,63,2.0,05,05,C?,CC,1,0,n,H,0414,104,5,3,2,13.9,1,1,K0460,64,00,05,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,98,1,71,182,1,1998-04-14,0.018
98LA01831,98,K9290,63,68,e.7,K8958,63,1.0,06,06,,,5,0,y,M,0414,104,5,3,1,12.5,1,1,K0459,64,68,06,,0,,,,,,,,GXE,Y,1,,1,1,1,1,1,1.0,109,1,74,182,1,1998-04-14,0.047
98LA01832,98,K7673,63,62,01,K8901,63,4.0,06,06,,,1,0,n,C,0414,104,8,3,2,12.4,1,1,K0463,64,62,06,6,106,46,,,,4TEATS,,,GXE,J,2,,0,0,0,1,0,0.0,0,,0,0,,1998-04-14,0.037
98LA01833,98,K7673,63,62,01,K8901,63,4.0,06,06,,,1,0,n,C,0414,104,8,3,2,12.4,1,1,K0462,64,62,06,,0,,,,,4TEATS,,,GXE,J,1,,1,1,2,1,1,1.0,109,1,78,182,1,1998-04-14,0.037
98LA01834,98,L6862,03,81,03,A3467,04,7.0,30,30,,,2,0,n,M,0414,104,8,4,1,12.9,1,1,A5238,04,81,30,,0,,,,,NICE,,,GXE,J,2,,0,0,0,1,1,1.0,89,1,72,183,2,1998-04-14,0.073
98LA01835,98,L6862,03,81,03,A3467,04,7.0,30,30,,,2,0,n,M,0414,104,8,4,2,12.5,1,1,A5237,04,81,30,,0,,,,NICE,NICE,,,GXE,J,1,,1,1,2,1,1,1.0,82,1,60,183,2,1998-04-14,0.073
98LA01836,98,S4842,10,11,11,S7282,10,4.0,07,07,,,1,0,n,R,0414,104,9,1,1,10.9,1,1,S9651,10,11,07,3,106,93,,8,,,,,,J,2,,0,0,0,1,0,0.0,0,,0,0,,1998-04-14,0.049
98LA01837,98,S4842,10,11,11,S7282,10,4.0,07,07,,,1,0,n,R,0414,104,9,1,1,9.9,1,1,S9650,10,11,07,3,110,93,,8,"SICK,LAME,DRY",,,,,J,1,,1,1,3,1,0,0.0,0,,0,0,,1998-04-14,0.049
98LA01838,98,S4842,10,11,11,S7282,10,4.0,07,07,,,1,0,n,R,0414,104,9,1,2,9.5,1,1,S9652,10,11,07,,0,,S7366,-,,,,,,J,3,,0,0,0,1,1,0.5,65,0,47,183,2,1998-04-14,0.049
98LA01839,98,S4868,10,13,33,S7124,10,4.0,07,43,,,1,0,y,F,0414,104,8,3,3,12.7,1,1,S9643,10,13,07,,0,,,,,,,,GXE,Y,2,,0,0,0,1,1,1.0,83,1,59,182,1,1998-04-14,0.021
98LA01840,98,S4868,10,13,33,S7124,10,4.0,07,43,,,1,0,y,F,0414,104,8,3,2,11.0,1,1,S9642,10,13,07,,0,,,,,,,,GXE,Y,1,,1,1,2,1,1,1.0,70,1,49,182,1,1998-04-14,0.021
98LA01841,98,S4742,10,13,31,S7472,10,4.0,07,42,,,1,0,n,F,0414,104,8,4,2,11.1,1,1,S9647,10,13,43,,0,,,,,,,,GXE,Y,2,,0,0,0,1,1,1.0,72,1,53,182,1,1998-04-14,0.022
98LA01842,98,S4742,10,13,31,S7472,10,4.0,07,42,,,1,0,n,F,0414,104,8,4,2,10.8,1,1,S9646,10,13,43,,0,,,,"X,SW.BAG",,,,GXE,Y,1,,1,1,2,1,1,1.0,82,1,59,182,1,1998-04-14,0.022
98LA01843,98,S5164,10,10,22,S7003,10,4.0,42,07,,,1,0,n,M,0414,104,8,3,1,12.5,1,1,S9639,10,10,43,,0,,,,,,,,,Y,2,,0,0,0,1,1,1.0,92,1,67,182,1,1998-04-14,0.033
98LA01844,98,S5164,10,10,22,S7003,10,4.0,42,07,,,1,0,n,M,0414,104,8,3,2,10.9,1,1,S9638,10,10,43,,0,,,,,HAIRY,,,,Y,1,,1,1,2,1,1,1.0,81,1,58,182,1,1998-04-14,0.033
98LA01845,98,S5323,10,ch,AI,00000,97,4.0,07,97,,,A,2,n,h,0414,104,5,5,2,13.8,5,1,Z4854,81,00,10,,0,,,,,,,,,J,1,2,1,1,1,1,1,1.0,97,,0,0,4,1998-04-14,0.0
98LA01846,98,S6153,10,12,82,S6751,10,3.0,42,43,,,1,0,n,C,0414,104,5,3,2,10.8,1,1,S9648,10,12,43,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,90,1,68,182,1,1998-04-14,0.007
98LA01847,98,S6031,10,10,22,S7003,10,3.0,07,07,,,1,0,n,M,0415,105,9,3,1,9.7,1,1,S9655,10,10,07,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,55,1,48,183,2,1998-04-15,0.074
