UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,STMD,STMS,DNA_D,DNA_S,BGRP,RGRP,CUT,TRT,DATE,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,ABEWE,ABLMB,LOT,SHED,CDNO,TIME,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,JUNEDO,INBRL
00LA01734,00,Z4384,81,00,.0.,K0000,63,3.0,80,06,,,2,0,y,B,0411,102,5,2,2,11.7,5,1,Z6371,81,00,86,,0,,,,,,,,B0.,Y,1,0945,,1,1,1,1,1,1.0,107,1,84,181,1,2000-04-11,Y,0.0
00LA01735,00,Z4483,81,00,.0.,K0000,63,3.0,80,06,,,2,0,y,B,0410,101,8,4,3,13.9,5,1,Z6363,81,00,86,,0,,,,,,,,B0.,J,2,1955,,0,0,0,1,1,1.0,111,1,79,181,1,2000-04-10,Y,0.0
00LA01736,00,Z4483,81,00,.0.,K0000,63,3.0,80,06,,,2,0,y,B,0410,101,8,4,2,11.5,5,1,Z6362,81,00,86,,0,,,,,,,,B0.,J,1,1955,,1,1,2,1,1,1.0,92,1,65,181,1,2000-04-10,Y,0.0
00LA01737,00,Z4485,81,00,.0.,K0000,63,3.0,80,06,,,2,0,y,B,0411,102,8,1,3,11.6,4,1,Z6370,81,00,86,3,103,93,,8,,GAUNT,,,B0.,Y,2,0800,,0,0,0,1,0,0.0,0,,0,0,,2000-04-11,,0.0
00LA01738,00,Z4485,81,00,.0.,K0000,63,3.0,80,06,,,2,0,y,B,0411,102,8,1,2,8.5,4,1,Z6369,81,00,86,3,104,93,,8,X HARD BAG,,,,B0.,Y,1,0800,,1,1,2,1,0,0.0,0,,0,0,,2000-04-11,,0.0
00LA01739,00,Z4541,81,00,.0.,K0000,63,3.0,81,06,,,2,0,y,B,0411,102,8,4,3,15.4,5,1,Z6364,81,00,86,,0,,,,,,,,B0.,J,1,0325,,1,1,2,1,1,1.0,105,1,78,181,1,2000-04-11,Y,0.0
00LA01740,00,Z4541,81,00,.0.,K0000,63,3.0,81,06,,,2,0,y,B,0411,102,8,4,2,10.0,5,1,Z6365,81,00,86,,0,,,,,,,,B0.,J,2,0325,,0,0,0,1,1,1.0,67,1,61,181,1,2000-04-11,Y,0.0
00LA01741,00,Z4940,81,97,971,Z3677,81,2.0,97,97,,,1,0,n,.,0410,101,8,4,2,10.7,6,1,Z6360,81,97,97,,0,,,,,,,,.,J,1,1625,,1,1,2,1,1,1.0,103,,0,0,B,2000-04-10,Y,0.104
00LA01742,00,Z4940,81,97,971,Z3677,81,2.0,97,97,,,1,0,n,.,0410,101,8,4,2,13.3,6,1,Z6361,81,97,97,2,159,92,,,,ENTR,,,.,J,2,1625,,0,0,0,1,1,1.0,103,,0,0,B,2000-04-10,Y,0.104
00LA01743,00,Z4752,81,97,971,Z3677,81,2.0,97,97,,,1,0,n,.,0411,102,9,4,1,10.3,6,1,Z6367,81,97,97,,0,,,,,,,,.,Y,2,0730,,0,0,0,1,1,1.0,96,,0,0,B,2000-04-11,Y,0.085
00LA01744,00,Z4752,81,97,971,Z3677,81,2.0,97,97,,,1,0,n,.,0411,102,9,4,1,10.9,6,1,Z6366,81,97,97,,0,,,,,,,,.,Y,1,0730,,1,1,3,1,1,1.0,101,,0,0,B,2000-04-11,Y,0.085
00LA01745,00,Z4752,81,97,971,Z3677,81,2.0,97,97,,,1,0,n,.,0411,102,9,4,2,12.3,6,1,Z6368,81,97,97,,0,,K7673,-,,,,,.,Y,3,0730,,0,0,0,1,1,0.5,91,0,58,181,1,2000-04-11,Y,0.085
00LA01746,00, 8028,00,00,45-,A5346,04,2.0,92,30,,,2,1,y,.,0411,102,5,3,3,12.3,8,1,Z6383,81,00,00,,0,,,,,PINTO,,,BLK,J,1,2200,,1,1,1,1,1,1.0,113,1,80,181,1,2000-04-11,Y,0.0
00LA01747,00,A1011,04,73,41-,A4328,04,6.0,30,30,,,2,7,y,.,0412,103,9,3,3,10.0,1,1,A7279,04,88,30,,0,,,,,,,,GXE,Y,3,1130,,0,0,0,1,1,1.0,87,1,62,181,1,2000-04-12,Y,0.037
00LA01748,00,A1011,04,73,41-,A4328,04,6.0,30,30,,,2,7,y,.,0412,103,9,3,3,8.4,1,1,A7277,04,88,30,3,104,93,,8,,,,,GXE,Y,1,1130,,1,1,3,1,0,0.0,0,,0,0,,2000-04-12,,0.037
00LA01749,00,A1011,04,73,41-,A4328,04,6.0,30,30,,,2,7,y,.,0412,103,9,3,2,9.8,1,1,A7278,04,88,30,,0,,,,,,,,GXE,Y,2,1130,,0,0,0,1,1,1.0,86,1,65,181,1,2000-04-12,Y,0.037
00LA01750,00,A1026,04,82,29,A5546,04,6.0,30,30,,,2,0,n,C,0411,102,8,3,1,11.2,1,1,A7227,04,82,30,,0,,,,,,,,.,Y,2,1800,,0,0,0,1,1,1.0,84,1,63,181,1,2000-04-11,Y,0.05
00LA01751,00,A1026,04,82,29,A5546,04,6.0,30,30,,,2,0,n,C,0411,102,8,3,1,9.3,1,1,A7226,04,82,30,,0,,,,,,,,.,Y,1,1800,,1,1,2,1,1,1.0,85,1,62,181,1,2000-04-11,Y,0.05
00LA01752,00,A1503,04,82,25,A5229,04,6.0,30,30,,,2,0,y,C,0411,102,9,3,3,10.3,1,1,A7231,04,82,30,,0,,,,,,,,.,B,1,1955,,1,1,3,1,1,1.0,91,1,67,181,1,2000-04-11,Y,0.079
00LA01753,00,A1503,04,82,25,A5229,04,6.0,30,30,,,2,0,y,C,0411,102,9,3,3,9.5,1,1,A7232,04,82,30,,0,,,,,,,,.,B,2,1955,,0,0,0,1,1,1.0,89,1,65,181,1,2000-04-11,Y,0.079
00LA01754,00,A1503,04,82,25,A5229,04,6.0,30,30,,,2,0,y,C,0411,102,9,3,2,8.5,1,1,A7233,04,82,30,3,103,93,,8,,HAIRY,,,.,B,3,1955,,0,0,0,1,0,0.0,0,,0,0,,2000-04-11,,0.079
00LA01755,00,A1918,04,81,01,A5198,04,5.0,30,30,,,2,0,n,M,0411,102,8,4,1,12.1,1,1,A7218,04,81,30,,0,,,,,,,,.,Y,2,1345,,0,0,0,1,1,1.0,77,1,58,181,1,2000-04-11,Y,0.092
00LA01756,00,A1918,04,81,01,A5198,04,5.0,30,30,,,2,0,n,M,0411,102,8,4,2,11.3,1,1,A7217,04,81,30,,0,,,,,,,,.,Y,1,1345,,1,1,2,1,1,1.0,91,1,63,181,1,2000-04-11,Y,0.092
00LA01757,00,A3161,04,82,30,A5528,04,4.0,30,30,,,2,0,y,C,0412,103,9,3,2,5.0,1,1,A7261,04,82,30,6,103,67,,,,"DEAD,WEAK",,,.,Y,1,0930,,1,1,3,1,0,0.0,0,,0,0,,2000-04-12,,0.079
00LA01758,00,A3161,04,82,30,A5528,04,4.0,30,30,,,2,0,y,C,0412,103,9,3,2,8.7,1,1,A7263,04,82,30,,0,,,,,HAIRY,,,.,Y,3,0930,,0,0,0,1,1,1.0,69,1,48,181,1,2000-04-12,Y,0.079
00LA01759,00,A3161,04,82,30,A5528,04,4.0,30,30,,,2,0,y,C,0412,103,9,3,2,7.3,1,1,A7262,04,82,30,,0,,,,,,,,.,Y,2,0930,,0,0,0,1,1,1.0,82,1,54,181,1,2000-04-12,Y,0.079
00LA01760,00,A3002,04,81,01,A5198,04,4.0,30,30,,,2,0,n,M,0412,103,9,3,1,10.3,1,1,A7253,04,81,30,,0,,,,,,,,.,J,3,0230,,0,0,0,1,1,1.0,88,1,62,181,1,2000-04-12,Y,0.111
00LA01761,00,A3002,04,81,01,A5198,04,4.0,30,30,,,2,0,n,M,0412,103,9,3,3,9.5,1,1,A7251,04,81,30,3,104,93,,8,,,,,.,J,1,0230,,1,1,3,1,0,0.0,0,,0,0,,2000-04-12,,0.111
00LA01762,00,A3002,04,81,01,A5198,04,4.0,30,30,,,2,0,n,M,0412,103,9,3,2,10.2,1,1,A7252,04,81,30,,0,,,,,,,,.,J,2,0230,,0,0,0,1,1,1.0,82,1,60,181,1,2000-04-12,Y,0.111
00LA01763,00,A3343,04,81,04,A5472,04,4.0,30,30,,,2,0,y,M,0412,103,9,3,3,10.5,1,1,A7281,04,81,30,,0,,,,,,,,.,Y,2,1130,,0,0,0,1,1,1.0,86,1,66,181,1,2000-04-12,Y,0.09
00LA01764,00,A3343,04,81,04,A5472,04,4.0,30,30,,,2,0,y,M,0412,103,9,3,3,8.7,1,1,A7282,04,81,30,,0,,,,,PINK,,,.,Y,3,1130,,0,0,0,1,1,1.0,73,1,56,181,1,2000-04-12,Y,0.09
00LA01765,00,A3343,04,81,04,A5472,04,4.0,30,30,,,2,0,y,M,0412,103,9,3,2,8.2,1,1,A7280,04,81,30,3,104,93,,8,,HAIRY,,,.,Y,1,1130,,1,1,3,1,0,0.0,0,,0,0,,2000-04-12,,0.09
00LA01766,00,A3231,04,ch,tai,00000,97,4.0,30,97,,,A,2,y,.,0412,103,5,3,3,12.8,5,1,Z6391,81,00,80,,0,,,,,,,,TAI,Y,1,0815,2,1,1,1,1,1,1.0,99,1,70,181,1,2000-04-12,Y,0.0
00LA01767,00,A3297,04,81,02,A5515,04,4.0,30,30,,,2,0,n,M,0411,102,5,3,3,12.5,1,1,A7235,04,81,30,,0,,,,,,,,.,J,1,1930,,1,1,1,1,1,1.0,90,1,75,181,1,2000-04-11,Y,0.073
00LA01768,00,A4118,04,00,.0.,K0000,63,3.0,71,06,,,2,0,y,F,0411,102,8,4,1,13.0,1,1,A7220,04,00,76,,0,,,,,,,,F0.,Y,2,1520,,0,0,0,1,1,1.0,88,1,64,181,1,2000-04-11,Y,0.0
00LA01769,00,A4118,04,00,.0.,K0000,63,3.0,71,06,,,2,0,y,F,0411,102,8,4,2,11.8,1,1,A7219,04,00,76,,0,,,,,,,,F0.,Y,1,1520,,1,1,2,1,1,1.0,102,1,74,181,1,2000-04-11,Y,0.0
00LA01770,00,A4096,04,82,25,A5229,04,3.0,30,30,,,2,0,n,C,0412,103,8,3,1,9.7,1,1,A7264,04,82,30,,0,,,,,PINK,,,.,Y,1,0930,,1,1,2,1,1,1.0,93,1,64,181,1,2000-04-12,Y,0.066
00LA01771,00,A4096,04,82,25,A5229,04,3.0,30,30,,,2,0,n,C,0412,103,8,3,2,7.7,1,3,A7265,04,82,30,,0,,,,,,,,.,Y,2,0930,,0,0,0,1,1,1.0,62,1,42,181,1,2000-04-12,Y,0.066
00LA01772,00,A4391,04,82,.0.,K0000,63,3.0,30,06,,,2,0,y,P,0411,102,8,3,2,10.1,1,1,A7240,04,00,33,7,221,97,,,,BLK.DOT SPINE,,,P0.,J,1,1810,,1,1,2,1,1,1.0,77,1,57,181,1,2000-04-11,Y,0.0
00LA01773,00,A4391,04,82,.0.,K0000,63,3.0,30,06,,,2,0,y,P,0411,102,8,3,2,9.3,1,1,A7241,04,00,33,,0,,,,,,,,P0.,J,2,1810,,0,0,0,1,1,1.0,73,1,53,181,1,2000-04-11,Y,0.0
00LA01774,00,A4430,04,81,02,A5515,04,3.0,30,30,,,2,0,n,M,0411,102,9,3,1,8.5,1,1,A7228,04,81,30,,0,,K8127,-,,,,,.,B,1,1930,,1,1,3,1,1,0.5,65,0,43,181,1,2000-04-11,Y,0.085
00LA01775,00,A4430,04,81,02,A5515,04,3.0,30,30,,,2,0,n,M,0411,102,9,3,1,7.3,1,1,A7229,04,81,30,,0,,,,,,,,.,B,2,1930,,0,0,0,1,1,1.0,79,1,57,181,1,2000-04-11,Y,0.085
00LA01776,00,A4430,04,81,02,A5515,04,3.0,30,30,,,2,0,n,M,0411,102,9,3,2,7.3,1,1,A7230,04,81,30,,0,,,,,,,,.,B,3,1930,,0,0,0,1,1,1.0,73,1,55,181,1,2000-04-11,Y,0.085
00LA01777,00,A4686,04,82,21,A5530,04,3.0,30,30,,,2,0,y,C,0412,103,8,3,1,11.5,1,1,A7284,04,82,30,,0,,,,,NICE,,,.,Y,2,1300,,0,0,0,1,1,1.0,100,1,72,181,1,2000-04-12,Y,0.057
00LA01778,00,A4686,04,82,21,A5530,04,3.0,30,30,,,2,0,y,C,0412,103,8,3,3,10.0,1,1,A7283,04,82,30,,0,,,,,,,,.,Y,1,1300,,1,1,2,1,1,1.0,88,1,63,181,1,2000-04-12,Y,0.057
00LA01779,00,A4253,04,82,29,A5546,04,3.0,30,30,,,2,0,y,C,0411,102,8,3,2,10.2,1,1,A7236,04,82,30,,0,,,,,,,,.,J,1,2300,,1,1,2,1,1,1.0,75,1,59,181,1,2000-04-11,Y,0.09
00LA01780,00,A4253,04,82,29,A5546,04,3.0,30,30,,,2,0,y,C,0411,102,8,3,2,12.4,1,1,A7237,04,82,30,,0,,,,,,,,.,J,2,2300,,0,0,0,1,1,1.0,88,1,65,181,1,2000-04-11,Y,0.09
00LA01781,00,A4258,04,00,.0.,K0000,63,3.0,71,06,,,2,0,y,F,0412,103,8,5,3,11.9,1,1,A7271,04,00,76,,0,,,,SW.BAG,,,,F0.,Y,1,1000,,1,1,2,1,1,1.0,88,1,55,181,1,2000-04-12,Y,0.0
00LA01782,00,A4258,04,00,.0.,K0000,63,3.0,71,06,,,2,0,y,F,0412,103,8,5,2,10.1,1,1,A7272,04,00,76,,0,,,,,,,,F0.,Y,2,1000,,0,0,0,1,1,1.0,86,1,63,181,1,2000-04-12,Y,0.0
00LA01783,00,A4925,04,73,43-,A4898,04,2.5,30,30,,,2,7,n,.,0411,102,8,3,3,10.0,1,1,A7224,04,88,30,,0,,,,,HAIRY,,,GXE,Y,2,1535,,0,0,0,1,1,1.0,76,1,57,181,1,2000-04-11,Y,0.05
00LA01784,00,A4925,04,73,43-,A4898,04,2.5,30,30,,,2,7,n,.,0411,102,8,3,3,12.7,1,1,A7223,04,88,30,,0,,,,,HAIRY,,,GXE,Y,1,1535,,1,1,2,1,1,1.0,88,1,71,181,1,2000-04-11,Y,0.05
00LA01785,00,A4715,04,73,41-,A4328,04,2.5,30,30,,,2,7,n,.,0411,102,9,3,1,11.6,1,1,A7242,04,88,30,,0,,,,,,,,GXE,J,1,2320,,1,1,3,1,1,1.0,91,1,65,181,1,2000-04-11,Y,0.04
00LA01786,00,A4715,04,73,41-,A4328,04,2.5,30,30,,,2,7,n,.,0411,102,9,3,1,8.4,1,1,A7243,04,88,30,,0,,,,,,,,GXE,J,2,2320,,0,0,0,1,1,1.0,87,1,64,181,1,2000-04-11,Y,0.04
00LA01787,00,A4715,04,73,41-,A4328,04,2.5,30,30,,,2,7,n,.,0411,102,9,3,3,10.3,1,1,A7244,04,88,30,3,103,93,,8,,HAIRY,,,GXE,J,3,2320,,0,0,0,1,0,0.0,0,,0,0,,2000-04-11,,0.04
00LA01788,00,A5026,04,82,22,A5569,04,2.0,30,30,,,2,0,n,C,0411,102,8,3,2,11.4,1,1,A7221,04,82,30,,0,,,,,,,,.,Y,1,1520,,1,1,2,1,1,1.0,84,1,59,181,1,2000-04-11,Y,0.066
00LA01789,00,A5026,04,82,22,A5569,04,2.0,30,30,,,2,0,n,C,0411,102,8,3,2,12.0,1,1,A7222,04,82,30,,0,,,,,,,,.,Y,2,1520,,0,0,0,1,1,1.0,80,1,61,181,1,2000-04-11,Y,0.066
00LA01790,00,A5083,04,82,26,A5202,04,2.0,30,30,,,2,0,y,C,0412,103,5,3,2,10.5,1,1,A7254,04,82,30,,0,,,,,,,,.,J,1,0615,,1,1,1,1,1,1.0,97,1,72,181,1,2000-04-12,Y,0.062
00LA01791,00,A5374,04,81,04,A5472,04,2.0,30,30,,,2,0,n,M,0412,103,8,3,1,9.6,1,1,A7269,04,81,30,,0,,,,,,,,.,Y,1,1000,,1,1,2,1,1,1.0,57,1,45,181,1,2000-04-12,Y,0.075
00LA01792,00,A5374,04,81,04,A5472,04,2.0,30,30,,,2,0,n,M,0412,103,8,3,2,9.7,1,1,A7270,04,81,30,,0,,,,,,,,.,Y,2,1000,,0,0,0,1,1,1.0,68,1,48,181,1,2000-04-12,Y,0.075
00LA01793,00,A5645,04,82,30,A5528,04,2.0,30,30,,,2,0,n,C,0412,103,9,3,3,7.4,1,1,A7260,04,82,30,3,104,93,,8,,HAIRY,,,.,B,3,0700,,0,0,0,1,0,0.0,0,,0,0,,2000-04-12,,0.069
00LA01794,00,A5645,04,82,30,A5528,04,2.0,30,30,,,2,0,n,C,0412,103,9,3,2,7.5,1,1,A7259,04,82,30,,0,,,,,,,,.,B,2,0700,,0,0,0,1,1,1.0,74,1,63,182,2,2000-04-12,Y,0.069
00LA01795,00,A5645,04,82,30,A5528,04,2.0,30,30,,,2,0,n,C,0412,103,9,3,2,7.7,1,1,A7258,04,82,30,,0,,,,,,,,.,B,1,0700,,1,1,3,1,1,1.0,66,1,51,182,2,2000-04-12,Y,0.069
00LA01796,00,A5243,04,81,01,A5198,04,2.0,30,30,,,2,0,y,M,0412,103,9,3,3,5.5,1,1,A7275,04,81,30,3,104,93,,8,,,,,.,Y,3,1100,,0,0,0,1,0,0.0,0,,0,0,,2000-04-12,,0.089
00LA01797,00,A5243,04,81,01,A5198,04,2.0,30,30,,,2,0,y,M,0412,103,9,3,3,8.1,1,1,A7273,04,81,30,,0,,,,,,,,.,Y,1,1100,,1,1,3,1,1,1.0,81,1,57,181,1,2000-04-12,Y,0.089
00LA01798,00,A5243,04,81,01,A5198,04,2.0,30,30,,,2,0,y,M,0412,103,9,3,3,8.1,1,1,A7274,04,81,30,,0,,,,,,,,.,Y,2,1100,,0,0,0,1,1,1.0,73,1,48,181,1,2000-04-12,Y,0.089
00LA01799,00,A6138,04,82,e.8,A5789,04,1.0,30,30,,,4,0,y,.,0412,103,5,2,3,10.4,1,1,A7276,04,88,30,,0,,,,,,,,.,Y,1,1130,,1,1,1,1,1,1.0,83,1,62,181,1,2000-04-12,Y,0.039
00LA01800,00,A6318,04,81,e.8,A5789,04,1.0,30,30,,,4,0,y,.,0411,102,5,1,3,8.1,1,1,A7234,04,88,30,3,106,93,,8,TIGHT TEATS,RUNT,,,.,B,1,1855,,1,1,1,1,0,0.0,0,,0,0,,2000-04-11,,0.037
00LA01801,00,A6363,04,81,e.7,A5514,04,1.0,30,30,,,4,0,y,.,0411,102,5,2,2,6.7,1,1,A7225,04,88,30,6,214,10,,,,,,,.,Y,1,1620,,1,1,1,1,1,1.0,47,1,29,181,1,2000-04-11,Y,0.097
00LA01802,00,A6454,04,82,e.9,A5129,04,1.0,30,30,,,4,0,y,.,0412,103,5,2,2,10.8,1,1,A7266,04,88,30,,0,,,,,4TEATS,,,.,Y,1,0930,,1,1,1,1,1,1.0,94,1,69,181,1,2000-04-12,Y,0.069
00LA01803,00,A6211,04,82,e.7,A5514,04,1.0,30,30,,,4,0,y,.,0412,103,5,2,3,8.7,1,1,A7255,04,88,30,,0,,,,,,,,.,B,1,0755,,1,1,1,1,1,1.0,84,1,60,181,1,2000-04-12,Y,0.065
00LA01804,00,A2138,04,82,26,A5202,04,5.0,30,30,,,2,0,y,C,0412,103,8,1,3,8.2,1,1,A7256,04,82,30,3,104,93,,8,X BAG,,,,.,B,1,0700,,1,1,2,1,0,0.0,0,,0,0,,2000-04-12,,0.1
00LA01805,00,A2138,04,82,26,A5202,04,5.0,30,30,,,2,0,y,C,0412,103,8,1,2,7.8,1,1,A7257,04,82,30,,0,,,,,HAIRY,,,.,B,2,0700,,0,0,0,1,1,1.0,53,1,40,182,2,2000-04-12,Y,0.1
00LA01806,00,A2017,04,81,02,A5515,04,5.0,30,30,,,2,0,y,M,0412,103,3,3,2,3.5,1,1,,,81,30,1,103,44,,,,BLOB,,,.,J,4,0410,,0,0,0,0,0,0.0,0,,0,0,,2000-04-12,,0.089
00LA01807,00,A2017,04,81,02,A5515,04,5.0,30,30,,,2,0,y,M,0412,103,3,3,2,3.5,1,1,,,81,30,1,103,44,,,,BLOB,,,.,J,5,0410,,0,0,0,0,0,0.0,0,,0,0,,2000-04-12,,0.089
00LA01808,00,A2017,04,81,02,A5515,04,5.0,30,30,,,2,0,y,M,0412,103,3,3,2,3.8,1,1,A7249,04,81,30,3,104,93,,8,,RAT,,,.,J,3,0410,,0,0,0,1,0,0.0,0,,0,0,,2000-04-12,,0.089
00LA01809,00,A2017,04,81,02,A5515,04,5.0,30,30,,,2,0,y,M,0412,103,3,3,2,3.8,1,1,A7247,04,81,30,,0,,,,QUINTS y2000,"RAT, PNEU",,71,.,J,1,0410,,1,1,5,1,1,1.0,63,1,44,182,2,2000-04-12,Y,0.089
00LA01810,00,A2017,04,81,02,A5515,04,5.0,30,30,,,2,0,y,M,0412,103,3,3,2,4.4,1,3,A7248,04,81,30,,0,,,,,"RAT, PNEU",,71,.,J,2,0410,,0,0,0,1,1,1.0,61,1,45,182,2,2000-04-12,Y,0.089
00LA01811,00,A2908,04,81,03,A5232,04,4.0,30,30,,,2,0,n,M,0411,102,8,3,1,11.3,1,1,A7239,04,81,30,,0,,,,,,,,.,J,2,1950,,0,0,0,1,1,1.0,98,1,66,181,1,2000-04-11,Y,0.07
00LA01812,00,A2908,04,81,03,A5232,04,4.0,30,30,,,2,0,n,M,0411,102,8,3,1,9.3,1,1,A7238,04,81,30,,0,,,,,,,,.,J,1,1950,,1,1,2,1,1,1.0,85,1,62,181,1,2000-04-11,Y,0.07
00LA01813,00,K0316,64,62,01-,J0093,00,2.0,06,06,,,1,7,n,.,0411,102,9,3,1,11.3,1,1,K1374,64,68,06,,0,,,,,,,,GXE,Y,2,1620,,0,0,0,1,1,1.0,96,1,62,181,1,2000-04-11,Y,0.0
00LA01814,00,K0316,64,62,01-,J0093,00,2.0,06,06,,,1,7,n,.,0411,102,9,3,3,10.3,1,1,K1373,64,68,06,3,103,93,,8,,,,,GXE,Y,1,1620,,1,1,3,1,0,0.0,0,,0,0,,2000-04-11,,0.0
00LA01815,00,K0316,64,62,01-,J0093,00,2.0,06,06,,,1,7,n,.,0411,102,9,3,2,12.1,1,1,K1375,64,68,06,,0,,,,,,,,GXE,Y,3,1620,,0,0,0,1,1,1.0,91,1,62,181,1,2000-04-11,Y,0.0
00LA01816,00,K0431,64,60,01-,J0093,00,2.0,06,06,,,1,7,n,.,0412,103,9,3,1,11.0,1,1,K1385,64,68,06,,0,,,,,,,,GXE,B,1,0200,,1,1,3,1,1,1.0,79,1,60,182,2,2000-04-12,Y,0.0
00LA01817,00,K0431,64,60,01-,J0093,00,2.0,06,06,,,1,7,n,.,0412,103,9,3,3,7.9,1,1,K1387,64,68,06,3,104,93,,8,,,,,GXE,B,3,0200,,0,0,0,1,0,0.0,0,,0,0,,2000-04-12,,0.0
00LA01818,00,K0431,64,60,01-,J0093,00,2.0,06,06,,,1,7,n,.,0412,103,9,3,2,8.0,1,1,K1386,64,68,06,,0,,,,,,,,GXE,B,2,0200,,0,0,0,1,1,1.0,80,1,50,182,2,2000-04-12,Y,0.0
00LA01819,00,K0448,64,00,51,K9286,63,2.0,05,05,CC,CC,1,0,n,H,0411,102,8,3,1,11.5,1,1,K1371,64,00,05,,0,,,,,,,,.,Y,1,1345,,1,1,2,1,1,1.0,98,1,69,181,1,2000-04-11,Y,0.044
00LA01820,00,K0448,64,00,51,K9286,63,2.0,05,05,CC,CC,1,0,n,H,0411,102,8,3,2,9.6,1,1,K1372,64,00,05,,0,,,,,,,,.,Y,2,1345,,0,0,0,1,1,1.0,62,1,47,181,1,2000-04-11,Y,0.044
00LA01821,00,K0713,64,68,e11,K9992,63,1.0,06,05,NN,CC,4,7,y,H,0411,102,5,3,3,14.0,1,1,K1376,64,00,05,,0,,,,,,,,GXE,Y,1,1620,,1,1,1,1,1,1.0,97,1,70,181,1,2000-04-11,Y,0.03
00LA01822,00,K6843,63,00,51,K9286,63,7.0,05,05,CN,CC,1,0,n,H,0411,102,8,4,1,11.0,1,1,K1381,64,00,05,,0,,,,,,,,.,B,2,2040,,0,0,0,1,1,1.0,83,1,58,181,1,2000-04-11,Y,0.019
00LA01823,00,K6843,63,00,51,K9286,63,7.0,05,05,CN,CC,1,0,n,H,0411,102,8,4,2,10.5,1,1,K1380,64,00,05,,0,,,,"SCOURS,AGE",,,,.,B,1,2040,,1,1,2,1,1,1.0,87,1,66,181,1,2000-04-11,Y,0.019
00LA01824,00,K6788,63,00,52,K9738,63,7.0,05,05,CN,CC,1,0,n,H,0411,102,8,3,1,11.1,1,1,K1378,64,00,05,,0,,,,,,,,.,B,2,1850,,0,0,0,1,1,1.0,82,1,63,181,1,2000-04-11,Y,0.004
00LA01825,00,K6788,63,00,52,K9738,63,7.0,05,05,CN,CC,1,0,n,H,0411,102,8,3,2,8.2,1,1,K1377,64,00,05,,0,,,,,"PNEU,DEAD?",,71,.,B,1,1850,,1,1,2,1,1,1.0,76,1,54,181,1,2000-04-11,Y,0.004
00LA01826,00,K8127,63,60,04-,K9884,63,5.0,06,06,,,1,7,y,.,0411,102,5,4,2,9.5,1,1,K1379,64,68,06,7,182,97,A7228,+,LTS,GAUNT,,,GXE,B,1,2130,,1,1,1,1,0,0.5,0,,0,0,,2000-04-11,,0.052
00LA01827,00,K8800,63,00,52,K9738,63,4.0,05,05,CN,CC,1,0,n,H,0411,102,5,3,2,14.0,1,1,K1382,64,00,05,,0,,,,,4TEATS,,,.,J,1,2245,,1,1,1,1,1,1.0,117,1,87,181,1,2000-04-11,Y,0.008
00LA01828,00,K8808,63,61,02-,J0131,00,4.0,06,06,,,1,7,n,.,0412,103,8,3,1,12.3,1,1,K1384,64,68,06,,0,,,,,,,,GXE,J,2,0315,,0,0,0,1,1,1.0,111,1,79,181,1,2000-04-12,Y,0.0
00LA01829,00,K8808,63,61,02-,J0131,00,4.0,06,06,,,1,7,n,.,0412,103,8,3,2,10.8,1,1,K1383,64,68,06,3,109,93,,8,,CR.BACK LEG,,,GXE,J,1,0315,,1,1,2,1,0,0.0,0,,0,0,,2000-04-12,,0.0
00LA01830,00,K8896,63,00,51,K9286,63,4.0,05,05,CN,CC,1,0,n,H,0412,103,8,3,1,10.5,1,1,K1392,64,00,05,,0,,,,,CR.FR.ANKLE L,,,.,Y,1,1045,,1,1,2,1,1,1.0,78,1,54,181,1,2000-04-12,Y,0.033
00LA01831,00,K8896,63,00,51,K9286,63,4.0,05,05,CN,CC,1,0,n,H,0412,103,8,3,1,13.6,1,1,K1393,64,00,05,,0,,,,,,,,.,Y,2,1045,,0,0,0,1,1,1.0,91,1,72,181,1,2000-04-12,Y,0.033
00LA01832,00,K9141,63,00,51,K9286,63,4.0,05,05,NN,CC,1,0,y,H,0412,103,8,3,3,14.4,1,1,K1394,64,00,05,,0,,,,,,,,.,Y,1,1100,,1,1,2,1,1,1.0,90,1,68,181,1,2000-04-12,Y,0.044
00LA01833,00,K9141,63,00,51,K9286,63,4.0,05,05,NN,CC,1,0,y,H,0412,103,8,3,3,12.4,1,1,K1395,64,00,05,,0,,,,,,,,.,Y,2,1100,,0,0,0,1,1,1.0,90,1,66,181,1,2000-04-12,Y,0.044
00LA01834,00,K9342,63,68,05-,K0116,64,3.0,06,06,,,1,7,y,.,0412,103,8,4,2,11.5,1,1,K1391,64,68,06,,0,,,,,,,,GXE,Y,2,0930,,0,0,0,1,1,1.0,65,1,55,181,1,2000-04-12,Y,0.047
00LA01835,00,K9342,63,68,05-,K0116,64,3.0,06,06,,,1,7,y,.,0412,103,8,4,2,12.4,1,1,K1390,64,68,06,,0,,,,,HAIRY,,,GXE,Y,1,0930,,1,1,2,1,1,1.0,82,1,62,181,1,2000-04-12,Y,0.047
