UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,BGRP,RGRP,CUT,TRT,DATE,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,ABEWE,ABLMB,LOT,SHED,CDNO,TIME,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,INBRL
03LA00111,03,A5442,04,81,-2-,T8203,44,5.0,5,30,02,1,0,y,X,0331,90,8,5,2,10.3,1,1,Z8628,81,00,32,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,92,1,71.5,177,1,2003-03-31,0.001
03LA00112,03,A5442,04,81,-2-,T8203,44,5.0,5,30,02,1,0,y,X,0331,90,8,5,2,9.0,1,1,Z8629,81,00,32,,,,,,,,,,.,J,2,....,,,,0,1,1,1.0,73,1,58.5,177,1,2003-03-31,0.001
03LA00113,03,A5632,04,81,52N,Z0000,81,5.0,5,30,97,1,0,y,N,0401,91,9,3,3,10.7,5,1,Z8652,81,00,80,,,,,,"THIN,CULLY",,,,.,J,1,....,,1,1,3,1,1,1.0,88,1,83.0,191,3,2003-04-01,0.0
03LA00114,03,A5632,04,81,52N,Z0000,81,5.0,5,30,97,1,0,y,N,0401,91,9,3,2,8.8,5,1,Z8654,81,00,80,,,,A9026,-,,,,,.,J,3,....,,,,0,1,1,0.5,95,1,74.0,177,1,2003-04-01,0.0
03LA00115,03,A5632,04,81,52N,Z0000,81,5.0,5,30,97,1,0,y,N,0401,91,9,3,2,9.3,5,1,Z8653,81,00,80,3,93,93,,8,,,,,.,J,2,....,,,,0,1,0,0.0,0,0,0.0,0,3,2003-04-01,0.0
03LA00116,03,A8310,04,84,52N,Z0000,81,2.0,2,30,97,1,0,y,N,0401,91,9,4,3,9.2,5,1,Z8660,81,00,80,,,,,,,,,,.,J,1,....,,1,1,3,1,1,1.0,86,1,81.0,191,3,2003-04-01,0.0
03LA00117,03,A8310,04,84,52N,Z0000,81,2.0,2,30,97,1,0,y,N,0401,91,9,4,3,7.7,5,1,Z8662,81,00,80,,,,A9885,-,,,,,.,J,3,....,,,,0,1,1,0.5,95,1,75.5,177,1,2003-04-01,0.0
03LA00118,03,A8310,04,84,52N,Z0000,81,2.0,2,30,97,1,0,y,N,0401,91,9,4,2,10.1,5,1,Z8661,81,00,80,,,,,,,,,,.,J,2,....,,,,0,1,1,1.0,96,1,89.5,191,3,2003-04-01,0.0
03LA00119,03,A8481,04,81,-1-,A7977,04,2.0,2,30,30,1,0,y,X,0331,90,5,4,3,8.6,1,1,Z8644,81,00,30,,,,,,,,,,.,J,1,....,,1,1,1,1,1,1.0,96,1,76.0,177,1,2003-03-31,0.09
03LA00120,03,A8868,04,82,-2-,T0000,44,2.0,2,30,02,1,0,y,X,0331,90,8,4,3,10.6,1,1,Z8641,81,00,32,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,75,1,61.5,177,1,2003-03-31,0.0
03LA00121,03,A8868,04,82,-2-,T0000,44,2.0,2,30,02,1,0,y,X,0331,90,8,4,2,10.0,1,1,Z8642,81,00,32,,,,,,,,,,.,J,2,....,,,,0,1,1,1.0,83,1,64.0,177,1,2003-03-31,0.0
03LA00122,03,A8828,04,82,-3-,A7659,04,2.0,2,30,30,1,0,y,X,0331,90,8,4,3,8.0,1,1,Z8638,81,00,30,,,,,,,,,,.,J,2,....,,,,0,1,1,1.0,72,1,59.0,177,1,2003-03-31,0.078
03LA00123,03,A8828,04,82,-3-,A8075,04,2.0,2,30,30,1,0,y,X,0331,90,8,4,2,8.1,1,1,Z8637,81,00,30,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,78,1,63.0,177,1,2003-03-31,0.064
03LA00124,03,A9885,04,81,e12,A8820,04,1.0,1,30,30,4,0,n,M,0401,91,4,3,2,4.5,1,1,,,88,30,1,91,44,,,,,,,.,J,2,....,,,,0,0,0,0.0,0,0,0.0,0,*,2003-04-01,0.059
03LA00125,03,A9885,04,81,e12,A8820,04,1.0,1,30,30,4,0,n,M,0401,91,4,3,2,7.6,1,1,,,88,30,1,91,44,Z8662,+,,,,,.,J,1,....,,1,1,2,0,0,0.5,0,0,0.0,0,*,2003-04-01,0.059
03LA00126,03,A9964,04,83,e12,A8820,04,1.0,1,30,30,4,0,n,M,0401,91,8,2,3,6.2,1,1,H0410,05,88,30,3,93,93,,8,,,,,.,J,2,....,,,,0,1,0,0.0,0,0,0.0,0,1,2003-04-01,0.047
03LA00127,03,A9964,04,83,e12,A8820,04,1.0,1,30,30,4,0,n,M,0401,91,8,2,2,6.7,1,1,H0409,05,88,30,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,64,1,51.5,177,1,2003-04-01,0.047
03LA00128,03,A9969,04,84,e12,A8820,04,1.0,1,30,30,4,0,n,M,0331,90,5,2,2,7.9,1,1,H0408,05,88,30,,,,,,,,,,.,J,1,....,,1,1,1,1,1,1.0,72,1,57.5,177,1,2003-03-31,0.057
03LA00129,03,K1447,64,68,-3-,A7659,04,3.0,3,06,30,1,7,y,X,0331,90,5,5,3,13.1,1,1,Z8643,81,00,33,,,,,,LTS,"PNEU.,OK",,,.,J,1,....,,1,1,1,1,1,1.0,95,1,79.5,177,1,2003-03-31,0.0
03LA00130,03,K1294,64,68,-3-,A7198,04,3.0,3,06,30,1,7,y,X,0401,91,5,5,3,15.0,1,1,Z8665,81,00,33,6,164,01,,,,NICE,,,.,J,1,....,,1,1,1,1,0,0.0,0,0,0.0,0,1,2003-04-01,0.0
03LA00131,03,K8721,63,62,-3-,A0000,04,7.0,7,06,30,1,7,y,X,0401,91,8,5,3,11.3,1,1,Z8651,81,00,33,,,,,,,,,,.,J,2,....,,,,0,1,1,1.0,77,1,61.0,177,1,2003-04-01,0.0
03LA00132,03,K8721,63,62,-3-,A7198,04,7.0,7,06,30,1,7,y,X,0401,91,8,5,2,10.4,1,1,Z8650,81,00,33,,,,,,"LTS,LOWBAG",,,,.,J,1,....,,1,1,2,1,1,1.0,80,1,64.0,177,1,2003-04-01,0.0
03LA00133,03,P0231,05,84,e13,A8879,04,1.0,1,30,30,4,0,n,M,0401,91,8,4,1,10.8,1,1,H0411,05,88,30,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,80,1,62.5,177,1,2003-04-01,0.046
03LA00134,03,P0231,05,84,e13,A8879,04,1.0,1,30,30,4,0,n,M,0401,91,8,4,2,7.6,1,1,H0412,05,88,30,,,,,,,,,,.,J,2,....,,,,0,1,1,1.0,64,1,49.5,177,1,2003-04-01,0.046
03LA00135,03,R1086,11,10,-3-,A8075,04,3.0,3,07,30,1,0,y,X,0331,90,8,4,3,13.6,1,1,Z8631,81,00,31,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,103,1,82.5,177,1,2003-03-31,0.0
03LA00136,03,R1086,11,10,-3-,A8075,04,3.0,3,07,30,1,0,y,X,0331,90,8,4,2,11.1,1,1,Z8632,81,00,31,6,153,04,,,,,,,.,J,2,....,,,,0,1,0,0.0,0,0,0.0,0,1,2003-03-31,0.0
03LA00137,03,R1521,11,11,-2-,T7305,44,3.0,3,07,02,1,0,y,X,0401,91,8,4,3,9.4,1,1,Z8658,81,00,01,3,93,93,,8,DEAD 4/2/03,,,,.,J,1,....,,1,1,2,1,0,0.0,0,0,0.0,0,*,2003-04-01,0.0
03LA00138,03,R1521,11,11,-2-,T7305,44,3.0,3,07,02,1,0,y,X,0401,91,8,4,2,9.7,1,1,Z8659,81,00,01,3,93,93,,8,,,,,.,J,2,....,,,,0,1,0,0.0,0,0,0.0,0,*,2003-04-01,0.0
03LA00139,03,R1285,11,12,-1-,T0000,44,3.0,3,07,02,1,0,y,X,0331,90,8,3,3,7.9,1,1,Z8639,81,00,01,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,77,1,58.0,177,1,2003-03-31,0.0
03LA00140,03,R1285,11,12,-1-,T0000,44,3.0,3,07,02,1,0,y,X,0331,90,8,3,2,5.0,1,1,Z8640,81,00,01,,,,,,,,,,.,J,2,....,,,,0,1,1,1.0,56,1,44.0,177,1,2003-03-31,0.0
03LA00141,03,R0179,11,10,-3-,A0000,04,4.0,4,07,30,1,0,y,X,0331,90,9,0,,0.0,,,,,00,31,1,90,44,,,"DEAD,RUPTURE",,,,.,J,1,....,,1,1,3,0,0,0.0,0,0,0.0,0,*,2003-03-31,0.0
03LA00142,03,R0179,11,10,-3-,A0000,04,4.0,4,07,30,1,0,y,X,0331,90,9,0,,0.0,,,,,00,31,1,90,44,,,,,,,.,J,2,....,,,,0,0,0,0.0,0,0,0.0,0,*,2003-03-31,0.0
03LA00143,03,R0179,11,10,-3-,A0000,04,4.0,4,07,30,1,0,y,X,0331,90,9,0,,0.0,,,,,00,31,1,90,44,,,,,,,.,J,3,....,,,,0,0,0,0.0,0,0,0.0,0,*,2003-03-31,0.0
03LA00144,03,R2166,11,13,-2-,T7305,44,2.0,2,43,02,1,0,y,X,0331,90,8,3,2,8.5,1,1,Z8634,81,00,01,,,,,,,,,,.,J,2,....,,,,0,1,1,1.0,73,1,55.5,177,1,2003-03-31,0.0
03LA00145,03,R2166,11,13,-2-,T7305,44,2.0,2,43,02,1,0,y,X,0331,90,8,3,2,7.4,1,1,Z8633,81,00,01,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,72,1,58.0,177,1,2003-03-31,0.0
03LA00146,03,R2776,11,10,-3-,A7659,04,2.0,2,07,30,1,0,y,X,0401,91,8,4,3,12.0,1,1,Z8666,81,00,31,,,,,,ASSISTED,,,,.,J,1,....,,1,1,2,1,1,1.0,74,1,61.5,177,1,2003-04-01,0.001
03LA00147,03,R2776,11,10,-3-,A7659,04,2.0,2,07,30,1,0,y,X,0401,91,8,4,2,9.4,1,1,Z8667,81,00,31,6,166,04,,,,,,,.,J,2,....,,,,0,1,0,0.0,0,0,0.0,0,1,2003-04-01,0.001
03LA00148,03,T6556,44,41,-2-,T7305,44,5.0,5,02,02,1,2,y,X,0401,91,9,5,3,11.4,1,1,Z8647,81,00,02,,,,,,,,,,.,J,1,....,,1,1,3,1,1,1.0,88,1,72.5,177,1,2003-04-01,0.075
03LA00149,03,T6556,44,41,-2-,T7305,44,5.0,5,02,02,1,2,y,X,0401,91,9,5,3,10.3,1,1,Z8648,81,00,02,,,,,,,,,,.,J,2,....,,,,0,1,1,1.0,88,1,69.0,177,1,2003-04-01,0.075
03LA00150,03,T6556,44,41,-2-,T7305,44,5.0,5,02,02,1,2,y,X,0401,91,9,5,2,10.0,1,1,Z8649,81,00,02,,,,,,,ENTR,,,.,J,3,....,,,,0,1,1,1.0,76,1,57.5,177,1,2003-04-01,0.075
03LA00151,03,T7698,44,ID,41T,09221,00,3.0,3,02,02,1,I,n,I,0331,90,2,0,,0.0,,,,,ID,02,0,90,27,,,"DEAD,OPP",,,,.,J,1,....,,1,1,2,0,0,0.0,0,0,0.0,0,*,2003-03-31,0.0
03LA00152,03,T7698,44,ID,41T,09221,00,3.0,3,02,02,1,I,n,I,0331,90,2,0,,0.0,,,,,ID,02,0,90,27,,,,,,,.,J,2,....,,,,0,0,0,0.0,0,0,0.0,0,*,2003-03-31,0.0
03LA00153,03,Z7141,81,97,972,Z6098,81,2.0,2,97,97,1,0,n,.,0401,91,8,5,1,11.5,6,1,Z8663,81,97,97,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,87,1,0.0,0,B,2003-04-01,0.092
03LA00154,03,Z7141,81,97,972,Z6098,81,2.0,2,97,97,1,0,n,.,0401,91,8,5,2,11.3,6,1,Z8664,81,97,97,,,,,,,NICE,,,.,J,2,....,,,,0,1,1,1.0,97,1,0.0,0,B,2003-04-01,0.092
03LA00155,03,Z7893,81,97,973,Z7153,81,1.0,1,97,97,4,0,n,.,0401,91,5,2,1,10.1,6,1,Z8655,81,97,97,,,,,,,,,,.,J,1,....,,1,1,1,1,1,1.0,102,1,0.0,0,B,2003-04-01,0.082
03LA00156,03, 8793,00,68,-2-,T7305,44,5.0,5,06,02,1,7,y,X,0401,91,8,4,3,13.0,1,1,Z8670,81,00,03,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,97,1,72.0,177,1,2003-04-01,0.0
03LA00157,03, 8793,00,68,-2-,T7305,44,5.0,5,06,02,1,7,y,X,0401,91,8,4,3,14.8,1,1,Z8671,81,00,03,,,,,,,EMASCULATED!,,,.,J,2,....,,,,0,1,1,1.0,87,1,70.0,177,1,2003-04-01,0.0
03LA00158,03,01470,00,18,-2-,T7305,44,3.0,3,07,02,1,2,y,X,0401,91,8,4,3,10.2,1,1,Z8687,81,00,01,,,,,,,,,,.,J,2,....,,,,0,1,1,1.0,77,1,59.0,177,1,2003-04-01,0.0
03LA00159,03,01470,00,18,-2-,T7305,44,3.0,3,07,02,1,2,y,X,0401,91,8,4,2,9.9,1,1,Z8686,81,00,01,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,70,1,54.5,177,1,2003-04-01,0.0
03LA00160,03,01291,00,18,-3-,A7198,04,3.0,3,07,30,1,2,y,X,0401,91,5,4,2,12.3,1,1,Z8684,81,00,31,,,,,,,,,,.,J,1,....,,1,1,1,1,1,1.0,89,1,84.0,177,1,2003-04-01,0.0
03LA00161,03,00670,00,68,-1-,T7925,44,3.0,3,06,02,1,7,y,X,0401,91,5,3,2,12.2,1,1,Z8685,81,00,03,,,,,,,,,,.,J,1,....,,1,1,1,1,1,1.0,100,1,83.0,177,1,2003-04-01,0.0
03LA00162,03,00993,00,88,-2-,A7460,04,3.0,3,30,30,1,0,y,X,0402,92,8,1,3,5.5,1,1,Z8721,81,00,30,3,93,93,,8,,POOR,,,.,J,2,....,,,,0,1,0,0.0,0,0,0.0,0,1,2003-04-02,0.046
03LA00163,03,00993,00,88,-2-,T8203,44,3.0,3,30,02,1,0,y,X,0402,92,8,1,3,8.8,1,1,Z8720,81,00,32,,,,,,THIN,,,,.,J,1,....,,1,1,2,1,1,1.0,77,1,62.0,177,1,2003-04-02,0.001
03LA00164,03,90102,09,88,-3-,A7659,04,4.0,4,30,30,1,0,y,X,0402,92,7,3,3,10.6,1,1,Z8716,81,00,30,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,93,1,81.0,177,1,2003-04-02,0.065
03LA00165,03,90102,09,88,-3-,A7659,04,4.0,4,30,30,1,0,y,X,0402,92,7,3,3,5.5,1,1,Z8717,81,00,30,1,92,44,,,,,,,.,J,2,....,,,,0,0,0,0.0,0,0,0.0,0,*,2003-04-02,0.065
03LA00166,03,90046,09,88,-1-,T8164,44,4.0,4,30,02,1,0,y,X,0401,91,9,4,3,8.3,1,1,Z8676,81,00,32,,,,,,,,,,.,J,3,....,,,,0,1,1,1.0,64,1,55.5,177,1,2003-04-01,0.0
03LA00167,03,90046,09,88,-1-,T8164,44,4.0,4,30,02,1,0,y,X,0401,91,9,4,3,8.2,1,1,Z8675,81,00,32,3,93,93,,8,,,,,.,J,2,....,,,,0,1,0,0.0,0,0,0.0,0,1,2003-04-01,0.0
03LA00168,03,90046,09,88,-1-,T8164,44,4.0,4,30,02,1,0,y,X,0401,91,9,4,2,7.9,1,1,Z8674,81,00,32,,,,,,,,,,.,J,1,....,,1,1,3,1,1,1.0,68,1,49.0,177,1,2003-04-01,0.0
03LA00169,03,A3729,04,73,51N,K0000,64,6.5,6,30,06,1,0,y,N,0402,92,5,4,2,9.3,1,1,Z8695,81,00,33,,0,,,,"FLT,MSG 6/2",,,,.,J,1,....,,1,1,1,1,1,1.0,76,1,60.0,191,3,2003-04-02,0.0
03LA00170,03,A4700,04,73,-3-,A0000,04,5.5,5,30,30,1,0,y,X,0402,92,9,3,3,8.3,1,1,Z8712,81,00,30,,,,,,,,,,.,J,2,....,,,,0,1,1,1.0,75,1,59.5,177,1,2003-04-02,0.0
03LA00171,03,A4700,04,73,-3-,A0000,04,5.5,5,30,30,1,0,y,X,0402,92,9,3,3,9.1,1,1,Z8713,81,00,30,,,,,,,,,,.,J,3,....,,,,0,1,1,1.0,74,1,55.0,177,1,2003-04-02,0.0
03LA00172,03,A4700,04,73,-3-,A0000,04,5.5,5,30,30,1,0,y,X,0402,92,9,3,2,8.7,1,1,Z8711,81,00,30,,,,,,,,,,.,J,1,....,,1,1,3,1,1,1.0,72,1,54.5,177,1,2003-04-02,0.0
03LA00173,03,A6285,04,81,-2-,T8203,44,4.0,4,30,02,1,0,y,X,0402,92,9,4,3,9.7,1,1,Z8697,81,00,32,,,,,,,,,,.,J,2,....,,,,0,1,1,1.0,82,1,63.5,177,1,2003-04-02,0.001
03LA00174,03,A6285,04,81,-2-,A7460,04,4.0,4,30,30,1,0,y,X,0402,92,9,4,2,10.6,1,1,Z8696,81,00,30,,,,,,,,,,.,J,1,....,,1,1,3,1,1,1.0,88,1,69.0,177,1,2003-04-02,0.051
03LA00175,03,A6285,04,81,-2-,T7305,44,4.0,4,30,02,1,0,y,X,0402,92,9,4,2,8.7,1,1,Z8698,81,00,32,,,,K1151,-,,,,,.,J,3,....,,,,0,1,1,0.5,86,1,66.0,177,1,2003-04-02,0.001
03LA00176,03,A8223,04,83,-1-,T8164,44,2.0,2,30,02,1,0,y,X,0402,92,9,3,3,6.0,1,1,Z8707,81,00,32,3,93,93,,8,,HAIRY,,,.,J,3,....,,,,0,1,0,0.0,0,0,0.0,0,1,2003-04-02,0.0
03LA00177,03,A8223,04,83,-1-,T8164,44,2.0,2,30,02,1,0,y,X,0402,92,9,3,3,8.0,1,1,Z8706,81,00,32,,,,,,,HAIRY,,,.,J,2,....,,,,0,1,1,1.0,73,1,56.5,177,1,2003-04-02,0.0
03LA00178,03,A8223,04,83,-1-,T8164,44,2.0,2,30,02,1,0,y,X,0402,92,9,3,2,7.4,1,1,Z8705,81,00,32,,,,,,,,,,.,J,1,....,,1,1,3,1,1,1.0,65,1,54.0,177,1,2003-04-02,0.0
03LA00179,03,A9435,04,84,e10,A8579,04,1.0,1,30,30,4,0,n,M,0402,92,8,1,3,7.2,1,1,H0416,05,88,30,3,93,93,,8,,,,,.,J,2,....,,,,0,1,0,0.0,0,0,0.0,0,1,2003-04-02,0.045
03LA00180,03,A9435,04,84,e10,A8579,04,1.0,1,30,30,4,0,n,M,0402,92,8,1,2,7.9,1,1,H0415,05,88,30,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,77,1,59.5,177,1,2003-04-02,0.045
03LA00181,03,A9981,04,84,e13,A8879,04,1.0,1,30,30,4,0,n,M,0402,92,8,2,3,7.3,1,1,H0413,05,88,30,6,133,19,,,UTE.PROLAPSE,"B1, PNEU.",,,.,J,1,....,,1,1,2,1,0,0.0,0,0,0.0,0,1,2003-04-02,0.045
03LA00182,03,A9981,04,84,e13,A8879,04,1.0,1,30,30,4,0,n,M,0402,92,8,2,2,7.0,1,1,H0414,05,88,30,,,,K0213,-,DYSTOCIA,,,,.,J,2,....,,,,0,1,1,0.5,79,1,60.0,177,1,2003-04-02,0.045
03LA00183,03,A7313,04,88,33P,A8584,04,3.0,3,30,30,2,0,n,M,0326,85,2,0,,0.0,,,,,88,30,0,85,27,,,,,,,.,J,1,....,,1,1,2,0,0,0.0,0,0,0.0,0,*,2003-03-26,0.044
03LA00184,03,A7313,04,88,33P,A8584,04,3.0,3,30,30,2,0,n,M,0326,85,2,0,,0.0,,,,,88,30,0,85,27,,,,,,,.,J,2,....,,,,0,0,0,0.0,0,0,0.0,0,*,2003-03-26,0.044
03LA00185,03,A7455,04,82,33P,A8584,04,3.0,3,30,30,2,0,n,M,0326,85,2,0,,0.0,,,,,88,30,0,85,27,,,,,,,.,J,1,....,,1,1,2,0,0,0.0,0,0,0.0,0,*,2003-03-26,0.059
03LA00186,03,A7455,04,82,33P,A8584,04,3.0,3,30,30,2,0,n,M,0326,85,2,0,,0.0,,,,,88,30,0,85,27,,,,,,,.,J,2,....,,,,0,0,0,0.0,0,0,0.0,0,*,2003-03-26,0.059
03LA00187,03,A7469,04,82,-3-,A7198,04,3.0,3,30,30,1,0,y,X,0401,91,7,3,2,6.0,1,1,,,00,30,1,91,44,,,,,,,.,J,2,....,,,,0,0,0,0.0,0,0,0.0,0,*,2003-04-01,0.06
03LA00188,03,A7469,04,82,-3-,A7198,04,3.0,3,30,30,1,0,y,X,0401,91,7,3,2,8.3,1,1,Z8688,81,00,30,,,,,,,COLD,,,.,J,1,....,,1,1,2,1,1,1.0,70,1,59.5,177,1,2003-04-01,0.06
03LA00189,03,A7259,04,82,33P,A8584,04,3.0,3,30,30,2,0,n,M,0401,91,2,2,1,5.8,1,1,,,88,30,0,91,27,,,,,,,.,J,2,....,,,,0,0,0,0.0,0,0,0.0,0,*,2003-04-01,0.065
03LA00190,03,A7259,04,82,33P,A8584,04,3.0,3,30,30,2,0,n,M,0401,91,2,2,1,6.2,1,1,,,88,30,0,91,27,Z8681,+,,,,,.,J,1,....,,1,1,2,0,0,0.5,0,0,0.0,0,*,2003-04-01,0.065
03LA00191,03,K1148,64,68,-1-,T0000,44,3.0,3,06,02,1,7,y,X,0402,92,2,1,2,4.0,1,1,,,00,03,0,92,27,,,,,,,.,J,1,....,,1,1,2,0,0,0.0,0,0,0.0,0,*,2003-04-02,0.0
03LA00192,03,K1148,64,68,-1-,T0000,44,3.0,3,06,02,1,7,y,X,0402,92,2,1,2,6.0,1,1,,,00,03,0,92,27,,,,,,,.,J,2,....,,,,0,0,0,0.0,0,0,0.0,0,*,2003-04-02,0.0
03LA00193,03,K1151,64,68,-5-,T0000,44,3.0,3,06,02,2,7,y,X,0402,92,4,3,1,6.2,1,1,Z8700,81,00,03,1,92,44,,,,,,,.,J,2,....,,,,0,0,0,0.0,0,0,0.0,0,*,2003-04-02,0.0
03LA00194,03,K1151,64,68,-5-,T0000,44,3.0,3,06,02,2,7,y,X,0402,92,4,3,2,6.0,1,1,Z8699,81,00,03,1,92,44,Z8698,+,R.P.,,,,.,J,1,....,,1,1,2,0,0,0.5,0,0,0.0,0,*,2003-04-02,0.0
03LA00195,03,K0213,64,62,02K,K1673,64,5.0,5,06,06,2,7,n,G,0402,92,4,3,1,8.2,1,1,,,68,06,1,92,44,,,,,,,.,J,2,....,,,,0,0,0,0.0,0,0,0.0,0,*,2003-04-02,0.033
03LA00196,03,K0213,64,62,02K,K1673,64,5.0,5,06,06,2,7,n,G,0402,92,4,3,2,8.2,1,1,,,68,06,1,92,44,H0414,+,THIN,,,,.,J,1,....,,1,1,2,0,0,0.5,0,0,0.0,0,*,2003-04-02,0.033
03LA00197,03,K0249,64,60,-1-,T0000,44,5.0,5,06,02,1,7,y,X,0401,91,4,0,,0.0,,,,,00,03,1,91,44,,,RUPTURE,,,,.,J,1,....,,1,1,2,0,0,0.0,0,0,0.0,0,*,2003-04-01,0.0
03LA00198,03,K0249,64,60,-1-,T0000,44,5.0,5,06,02,1,7,y,X,0401,91,4,0,,0.0,,,,,00,03,1,91,44,,,,,,,.,J,2,....,,,,0,0,0,0.0,0,0,0.0,0,*,2003-04-01,0.0
03LA00199,03,K2112,64,68,e.7,K1553,64,1.0,1,06,06,4,7,n,G,0401,91,5,3,1,13.5,1,1,K2759,64,68,06,,,,,,,,,,.,J,1,....,,1,1,1,1,1,1.0,101,1,74.5,177,1,2003-04-01,0.029
03LA00200,03,K2068,64,68,e.6,K2024,64,1.0,1,06,06,4,7,n,G,0401,91,8,2,1,9.9,1,1,K2757,64,68,06,6,94,19,Z8830,+,,,,,.,J,1,....,,1,1,2,1,0,0.5,0,0,0.0,0,1,2003-04-01,0.038
03LA00201,03,K2068,64,68,e.6,K2024,64,1.0,1,06,06,4,7,n,G,0401,91,8,2,2,4.7,1,1,K2758,64,68,06,6,92,67,,8,,WEAK,,,.,J,2,....,,,,0,1,0,0.0,0,0,0.0,0,1,2003-04-01,0.038
03LA00202,03,K2340,64,68,e.5,K1689,64,1.0,1,06,06,4,7,n,G,0402,92,5,3,2,13.4,1,1,K2760,64,68,06,,,,,,,,,,.,J,1,....,,1,1,1,1,1,1.0,108,1,85.0,177,1,2003-04-02,0.068
03LA00203,03,K2297,64,00,e.7,K1553,64,1.0,1,05,06,4,0,y,G,0401,91,5,3,3,14.0,1,1,K2756,64,00,00,,,,,,,"FX.RIBS,L",,,.,J,1,....,,1,1,1,1,1,1.0,101,1,77.5,177,1,2003-04-01,0.012
03LA00204,03,R1225,11,13,-2-,T0000,44,3.0,3,43,02,1,0,y,X,0402,92,8,4,3,8.7,1,1,Z8710,81,00,01,,,,,,,,,,.,J,2,....,,,,0,1,1,1.0,61,1,47.0,177,1,2003-04-02,0.0
03LA00205,03,R1225,11,13,-2-,T7305,44,3.0,3,43,02,1,0,y,X,0402,92,8,4,2,10.9,1,1,Z8709,81,00,01,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,83,1,66.0,177,1,2003-04-02,0.0
03LA00206,03,R1728,11,11,-2-,T7305,44,3.0,3,07,02,1,0,y,X,0401,91,8,3,3,12.1,1,1,Z8692,81,00,01,,,,,,,,,,.,J,2,....,,,,0,1,1,1.0,77,1,63.5,177,1,2003-04-01,0.0
03LA00207,03,R1728,11,11,-2-,T7305,44,3.0,3,07,02,1,0,y,X,0401,91,8,3,3,9.2,1,1,Z8691,81,00,01,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,76,1,57.0,177,1,2003-04-01,0.0
03LA00208,03,R1789,11,13,-3-,A7659,04,3.0,3,43,30,1,0,y,X,0402,92,8,4,2,8.6,1,1,Z8702,81,00,31,,,,,,,,,,.,J,2,....,,,,0,1,1,1.0,60,1,45.5,177,1,2003-04-02,0.001
03LA00209,03,R1789,11,13,-3-,A8075,04,3.0,3,43,30,1,0,y,X,0402,92,8,4,2,9.2,1,1,Z8701,81,00,31,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,71,1,56.5,177,1,2003-04-02,0.0
03LA00210,03,R0141,11,13,-3-,A0000,04,4.0,4,07,30,1,0,y,X,0402,92,8,4,3,11.1,1,1,Z8714,81,00,31,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,73,1,63.5,177,1,2003-04-02,0.0
03LA00211,03,R0141,11,13,-3-,A0000,04,4.0,4,07,30,1,0,y,X,0402,92,8,4,2,10.9,1,1,Z8715,81,00,31,,,,,,,ENTR,,,.,J,2,....,,,,0,1,1,1.0,78,1,63.5,177,1,2003-04-02,0.0
03LA00212,03,R0537,11,12,-1-,A7977,04,4.0,4,43,30,1,0,y,X,0401,91,8,4,3,12.8,1,1,Z8693,81,00,31,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,87,1,73.0,177,1,2003-04-01,0.001
03LA00213,03,R0537,11,12,-1-,A7977,04,4.0,4,43,30,1,0,y,X,0401,91,8,4,2,9.4,1,1,Z8694,81,00,31,,,,,,,,,,.,J,2,....,,,,0,1,1,1.0,82,1,63.0,177,1,2003-04-01,0.001
03LA00214,03,R2220,11,12,-2-,T7305,44,2.0,2,07,02,1,0,y,X,0402,92,8,3,2,8.0,1,1,Z8703,81,00,01,7,177,97,,,,,,,.,J,1,....,,1,1,2,1,0,0.0,0,0,0.0,0,1,2003-04-02,0.0
03LA00215,03,R2220,11,12,-2-,T7305,44,2.0,2,07,02,1,0,y,X,0402,92,8,3,2,8.7,1,1,Z8704,81,00,01,,,,,,,,,,.,J,2,....,,,,0,1,1,1.0,79,1,61.0,177,1,2003-04-02,0.0
03LA00216,03,R2284,11,12,-1-,A7977,04,2.0,2,07,30,1,0,y,X,0401,91,8,3,3,10.4,1,1,Z8677,81,00,31,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,57,1,39.6,177,1,2003-04-01,0.001
