UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,STMD,STMS,DNA_D,DNA_S,BGRP,RGRP,CUT,TRT,DATE,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,ABEWE,ABLMB,LOT,SHED,CDNO,TIME,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,INBRL
99LA00125,99,K0471,64,00,e10,K9738,63,1.0,05,05,CC,CC,5,0,n,H,0331,90,8,3,1,9.5,1,1,K0624,64,00,05,,0,,,,,,,,,J,1,1540,,1,1,2,1,1,1.0,70,1,54,181,1,1999-03-31,0.021
99LA00126,99,K0471,64,00,e10,K9738,63,1.0,05,05,CC,CC,5,0,n,H,0331,90,8,3,2,7.4,1,1,K0625,64,00,05,,0,,,,,,,,,J,2,1540,,0,0,0,1,1,1.0,75,1,63,181,1,1999-03-31,0.021
99LA00127,99,K0288,64,00,e10,K9738,63,1.0,05,05,CC,CC,5,0,n,H,0331,90,5,2,3,6.5,1,1,K0616,64,00,05,,0,,,,,,,,,J,1,0715,,1,1,1,1,1,1.0,73,1,60,181,1,1999-03-31,0.018
99LA00128,99,K6172,63,60,05-,K9464,63,7.0,06,06,,,1,7,n,.,0331,90,8,3,1,11.4,1,1,K0627,64,68,06,,0,,,,,4TEATS,,,GXE,J,2,1745,,0,0,0,1,1,1.0,78,1,73,181,1,1999-03-31,0.03
99LA00129,99,K6172,63,60,05-,K9464,63,7.0,06,06,,,1,7,n,.,0331,90,8,3,1,11.7,1,1,K0626,64,68,06,,0,,,,,4TEATS,,,GXE,J,1,1745,,1,1,2,1,1,1.0,94,1,80,181,1,1999-03-31,0.03
99LA00130,99,K6843,63,00,53,K9643,63,6.0,05,05,CN,CC,1,0,n,H,0401,91,5,3,1,10.7,1,1,K0636,64,00,05,,0,,,,,,,,,J,1,0630,,1,1,1,1,1,1.0,100,1,83,181,1,1999-04-01,0.048
99LA00131,99,K6718,63,62,01-,J0093,00,6.0,06,06,,,1,7,n,.,0331,90,8,2,2,11.2,1,1,K0618,64,68,06,,0,,,,,4TEATS,,,GXE,J,2,0740,,0,0,0,1,1,1.0,65,1,55,181,1,1999-03-31,0.0
99LA00132,99,K6718,63,62,01-,J0093,00,6.0,06,06,,,1,7,n,.,0331,90,8,2,2,13.3,1,1,K0617,64,68,06,,0,,,,,,,,GXE,J,1,0740,,1,1,2,1,1,1.0,82,1,63,181,1,1999-03-31,0.0
99LA00133,99,K8989,63,00,52,K9286,63,3.0,05,05,CN,CC,1,0,n,H,0401,91,8,3,2,10.0,1,1,K0631,64,00,05,,0,,,,,BRITCHY,,,,J,2,0130,,0,0,0,1,1,1.0,76,1,64,181,1,1999-04-01,0.018
99LA00134,99,K8989,63,00,52,K9286,63,3.0,05,05,CN,CC,1,0,n,H,0401,91,8,3,2,10.0,1,1,K0630,64,00,05,,0,,,,,,,,,J,1,0130,,1,1,2,1,1,1.0,76,1,61,181,1,1999-04-01,0.018
99LA00135,99,K8790,63,00,52,K9286,63,3.0,05,05,CN,CC,1,0,n,H,0401,91,5,4,2,10.6,1,1,K0629,64,00,05,,0,,,,VLTS,,,,,J,1,2445,,1,1,1,1,1,1.0,83,1,68,181,1,1999-04-01,0.015
99LA00136,99,K9002,63,00,51,K8762,63,3.0,05,05,CN,CC,1,0,n,H,0331,90,5,3,2,13.3,1,1,K0623,64,00,05,,0,,,,,,,,,J,1,1325,,1,1,1,1,1,1.0,95,1,83,181,1,1999-03-31,0.019
99LA00137,99,K9026,63,60,03-,K9689,63,3.0,06,06,,,1,7,n,,0331,90,2,0,,0.0,,,,,68,06,0,0,27,,,"X,THIN,CLA,OP",,,,GXE,J,1,0700,,1,1,2,0,0,0.0,0,,0,0,,1999-03-31,0.0
99LA00138,99,K9026,63,60,03-,K9689,63,3.0,06,06,,,1,7,n,,0331,90,2,0,,0.0,,,,,68,06,0,0,27,,,,,,,GXE,J,2,0700,,0,0,0,0,0,0.0,0,,0,0,,1999-03-31,0.0
99LA00139,99,K9279,63,00,51,K8762,63,2.0,05,05,CC,CC,1,0,n,H,0401,91,8,4,1,12.2,1,1,K0633,64,00,05,6,104,87,,,,,,,,J,2,0410,,0,0,0,1,0,0.0,0,,0,0,,1999-04-01,0.066
99LA00140,99,K9279,63,00,51,K8762,63,2.0,05,05,CC,CC,1,0,n,H,0401,91,8,4,2,10.8,1,1,K0632,64,00,05,,0,,,,,,,,,J,1,0410,,1,1,2,1,1,1.0,80,1,72,181,1,1999-04-01,0.066
99LA00141,99,K9860,63,68,01-,J0093,00,2.0,06,06,,,1,7,n,.,0331,90,5,3,1,12.4,1,1,K0622,64,68,06,,0,,,,,,,,GXE,J,1,1250,,1,1,1,1,1,1.0,101,1,81,181,1,1999-03-31,0.0
99LA00142,99,K9879,63,00,54,K9992,63,2.0,05,05,CN,CC,1,0,n,H,0330,89,8,3,1,11.5,1,1,K0614,64,00,05,,0,,,,,,,,,J,1,2400,,1,1,2,1,1,1.0,65,1,52,181,1,1999-03-30,0.068
99LA00143,99,K9879,63,00,54,K9992,63,2.0,05,05,CN,CC,1,0,n,H,0330,89,8,3,2,11.6,1,1,K0615,64,00,05,,0,,,,,4TEATS,,,,J,2,2400,,0,0,0,1,1,1.0,80,1,73,181,1,1999-03-30,0.068
99LA00144,99,K7945,63,62,06-,K9884,63,4.0,06,06,,,1,7,n,.,0330,89,5,4,2,10.8,1,2,K0611,64,68,06,,0,,,,,,,,GXE,J,1,1345,,1,1,1,1,1,1.0,91,1,78,181,1,1999-03-30,0.038
99LA00145,99,K7984,63,61,04-,K9660,63,4.0,06,06,,,1,7,n,.,0330,89,8,4,2,11.2,1,1,K0612,64,68,06,,0,,,,DYSTOCIA'99,,,,GXE,J,1,1530,,1,1,2,1,1,1.0,79,1,68,181,1,1999-03-30,0.043
99LA00146,99,K7984,63,61,04-,K9660,63,4.0,06,06,,,1,7,n,.,0330,89,8,4,2,10.7,1,5,K0613,64,68,06,,0,,,,,,,,GXE,J,2,1530,,0,0,0,1,1,1.0,92,1,70,181,1,1999-03-30,0.043
99LA00147,99,K7702,63,00,52,K9286,63,5.0,05,05,CN,CC,1,0,n,H,0331,90,5,3,2,12.8,1,1,K0628,64,00,05,,0,,,,,,,,,J,1,1915,,1,1,1,1,1,1.0,95,1,81,181,1,1999-03-31,0.073
99LA00148,99,K7787,63,62,01-,J0093,00,4.0,06,06,,,1,7,n,.,0331,90,8,3,2,13.2,1,1,K0619,64,68,06,,0,,,,,,,,GXE,J,1,0950,,1,1,2,1,1,1.0,83,1,67,181,1,1999-03-31,0.0
99LA00149,99,K7787,63,62,01-,J0093,00,4.0,06,06,,,1,7,n,.,0331,90,8,3,2,12.8,1,1,K0620,64,68,06,,0,,,,,"ENTR*2, X",,,GXE,J,2,0950,,0,0,0,1,1,1.0,97,1,82,181,1,1999-03-31,0.0
99LA00150,99,S3176,10,12,87,S8268,10,7.0,07,43,,,1,0,n,C,0401,91,8,3,1,10.9,1,1,R0039,11,12,07,,0,,,,,,,,,J,1,0230,,1,1,2,1,1,1.0,77,1,66,181,1,1999-04-01,0.015
99LA00151,99,S3176,10,12,87,S8268,10,7.0,07,43,,,1,0,n,C,0401,91,8,3,2,8.4,1,1,R0040,11,12,07,,0,,,,,,,,,J,2,0230,,0,0,0,1,1,1.0,74,1,60,181,1,1999-04-01,0.015
99LA00152,99,S3598,10,13,33,S8098,10,6.0,43,43,,,1,0,n,F,0331,90,8,4,2,10.2,1,1,R0030,11,13,43,,0,,,,,,,,GXE,J,1,1655,,1,1,2,1,1,1.0,67,1,54,181,1,1999-03-31,0.01
99LA00153,99,S3598,10,13,33,S8098,10,6.0,43,43,,,1,0,n,F,0331,90,8,4,2,9.4,1,1,R0031,11,13,43,,0,,,,,,,,GXE,J,2,1655,,0,0,0,1,1,1.0,65,1,54,181,1,1999-03-31,0.01
99LA00154,99,S3871,10,00,52,K9286,63,6.0,08,05,CN,CC,1,0,n,H,0401,91,8,2,2,9.7,1,1,K0634,64,00,05,,0,,,,THIN,,,,,J,1,0600,,1,1,2,1,1,1.0,76,1,57,181,1,1999-04-01,0.0
99LA00155,99,S3871,10,00,52,K9286,63,6.0,08,05,CN,CC,1,0,n,H,0401,91,8,2,2,7.5,1,1,K0635,64,00,05,,0,,,,,,,,,J,2,0600,,0,0,0,1,1,1.0,57,1,46,181,1,1999-04-01,0.0
99LA00156,99,S3757,10,00,54,K9992,63,6.0,08,05,CN,CC,1,0,n,H,0331,90,5,4,1,16.5,1,1,K0621,64,00,05,,0,,,,,NICE,,,,J,1,1230,,1,1,1,1,1,1.0,127,1,106,181,1,1999-03-31,0.017
99LA00157,99,S4640,10,12,82,S7777,10,5.0,43,07,,,1,0,y,C,0331,90,8,5,1,11.9,1,1,R0027,11,12,07,,0,,,,,,,,,J,2,1410,,0,0,0,1,1,1.0,82,1,66,181,1,1999-03-31,0.06
99LA00158,99,S4640,10,12,82,S7777,10,5.0,43,07,,,1,0,y,C,0331,90,8,5,1,12.3,1,1,R0026,11,12,07,,0,,,,,NICE,,,,J,1,1410,,1,1,2,1,1,1.0,81,1,66,181,1,1999-03-31,0.06
99LA00159,99,S5131,10,11,13,S7808,10,5.0,07,07,,,1,0,y,R,0401,91,8,2,3,8.6,1,1,R0035,11,11,07,,0,,,,,,,,,J,2,2420,,0,0,0,1,1,1.0,67,1,62,181,1,1999-04-01,0.068
99LA00160,99,S5131,10,11,13,S7808,10,5.0,07,07,,,1,0,y,R,0401,91,8,2,2,10.3,1,1,R0034,11,11,07,,0,,,,"SW.BAG,FIBER?",4TEATS,,,,J,1,2420,,1,1,2,1,1,1.0,75,1,71,181,1,1999-04-01,0.068
99LA00161,99,S5328,10,ch,56,K9302,63,5.0,31,05,NN,CN,1,2,y,H,0331,90,9,4,3,11.2,1,1,Z5398,81,00,00,,0,,,,ABS.NECK,,,,,J,1,2112,,1,1,3,1,1,1.0,85,1,73,181,1,1999-03-31,0.006
99LA00162,99,S5328,10,ch,56,K9302,63,5.0,31,05,NN,CN,1,2,y,H,0331,90,9,4,3,9.4,1,1,Z5399,81,00,00,,0,,,,,,,,,J,2,2112,,0,0,0,1,1,1.0,76,1,66,181,1,1999-03-31,0.006
99LA00163,99,S5328,10,ch,56,K9302,63,5.0,31,05,NN,CN,1,2,y,H,0331,90,9,4,2,8.3,1,1,Z5400,81,00,00,7,221,97,A5239,-,,,,,,J,3,2112,,0,0,0,1,1,0.5,82,0,70,181,1,1999-03-31,0.006
99LA00164,99,S5532,10,11,11,S8224,10,4.0,07,07,,,1,0,n,R,0331,90,8,2,3,10.0,1,1,R0033,11,11,07,,0,,S8187,-,,,,,,J,2,1950,,0,0,0,1,1,0.5,86,0,70,181,1,1999-03-31,0.068
99LA00165,99,S5532,10,11,11,S8224,10,4.0,07,07,,,1,0,n,R,0331,90,8,2,1,10.7,1,1,R0032,11,11,07,,0,,,,,,,,,J,1,1950,,1,1,2,1,1,1.0,83,1,71,181,1,1999-03-31,0.068
99LA00166,99,S5655,10,13,33,S8098,10,4.0,07,43,,,1,0,n,F,0401,91,8,3,1,11.8,1,1,R0041,11,13,07,6,103,19,,,,,,,GXE,J,1,0545,,1,1,2,1,0,0.0,0,,0,0,,1999-04-01,0.06
99LA00167,99,S5655,10,13,33,S8098,10,4.0,07,43,,,1,0,n,F,0401,91,8,3,2,11.0,1,1,R0042,11,13,07,,0,,,,,ENTR,,,GXE,J,2,0545,,0,0,0,1,1,1.0,89,1,74,181,1,1999-04-01,0.06
99LA00168,99,S5254,10,12,84,S7847,10,5.0,42,07,,,1,0,n,C,0331,90,5,4,1,14.0,1,1,R0010,11,12,43,,0,,,,,,,,,J,1,0600,,1,1,1,1,1,1.0,101,1,95,181,1,1999-03-31,0.042
99LA00169,99,S5953,10,12,88,S8622,10,4.0,07,43,,,1,0,n,C,0331,90,4,1,1,7.0,1,1,,,12,07,1,0,44,,,"X,CULL",BLOB,,,,J,1,1610,,1,1,2,0,0,0.0,0,,0,0,,1999-03-31,0.0
99LA00170,99,S5953,10,12,88,S8622,10,4.0,07,43,,,1,0,n,C,0331,90,4,1,1,7.0,1,1,,,12,07,1,0,44,,,,BLOB,,,,J,2,1610,,0,0,0,0,0,0.0,0,,0,0,,1999-03-31,0.0
99LA00171,99,S6301,10,12,89,S8575,10,4.0,07,43,,,1,0,n,C,0330,89,8,3,1,11.6,1,1,S9994,10,12,07,,0,,,,,,,,,J,2,0730,,0,0,0,1,1,1.0,102,1,91,181,1,1999-03-30,0.014
99LA00172,99,S6301,10,12,89,S8575,10,4.0,07,43,,,1,0,n,C,0330,89,8,3,1,11.9,1,1,S9993,10,12,07,6,130,10,,,,,,,,J,1,0730,,1,1,2,1,0,0.0,0,,0,0,,1999-03-30,0.014
99LA00173,99,S6815,10,13,33,S8098,10,3.0,43,43,,,1,0,n,F,0401,91,8,3,1,12.0,1,1,R0047,11,13,43,,0,,,,,,,,GXE,J,1,0800,,1,1,2,1,1,1.0,99,1,84,181,1,1999-04-01,0.018
99LA00174,99,S6815,10,13,33,S8098,10,3.0,43,43,,,1,0,n,F,0401,91,8,3,2,9.7,1,1,R0048,11,13,43,6,101,01,,,,,,,GXE,J,2,0800,,0,0,0,1,0,0.0,0,,0,0,,1999-04-01,0.018
99LA00175,99,S6951,10,11,14,S8442,10,3.0,07,07,,,1,0,n,R,0401,91,8,3,1,13.4,1,1,R0038,11,11,07,6,96,19,,,,,,,,J,2,0140,,0,0,0,1,0,0.0,0,,0,0,,1999-04-01,0.043
99LA00176,99,S6951,10,11,14,S8442,10,3.0,07,07,,,1,0,n,R,0401,91,8,3,2,10.3,1,1,R0037,11,11,07,,0,,,,,4TEATS,,,,J,1,0140,,1,1,2,1,1,1.0,88,1,73,181,1,1999-04-01,0.043
99LA00177,99,S6921,10,10,23,S8043,10,3.0,43,43,,,1,0,n,M,0401,91,5,3,2,12.3,1,1,R0050,11,10,43,,0,,,,,4TEATS,,,,J,1,0950,,1,1,1,1,1,1.0,83,1,70,181,1,1999-04-01,0.028
99LA00178,99,S2934,10,11,12,S7874,10,7.0,07,07,,,1,0,n,R,0331,90,8,4,1,12.2,1,1,R0012,11,11,07,,0,,,,,,,,,J,2,0725,,0,0,0,1,1,1.0,86,1,68,181,1,1999-03-31,0.051
99LA00179,99,S2934,10,11,12,S7874,10,7.0,07,07,,,1,0,n,R,0331,90,8,4,2,11.3,1,1,R0011,11,11,07,,0,,,,,,,,,J,1,0725,,1,1,2,1,1,1.0,72,1,57,181,1,1999-03-31,0.051
99LA00180,99,S8194,10,11,13,S7808,10,2.0,07,07,,,1,0,n,R,0331,90,8,3,1,10.1,1,1,R0028,11,11,07,,0,,,,THIN 4/99,,,,,J,1,1540,,1,1,2,1,1,1.0,68,1,50,181,1,1999-03-31,0.066
99LA00181,99,S8194,10,11,13,S7808,10,2.0,07,07,,,1,0,n,R,0331,90,8,3,1,12.8,1,1,R0029,11,11,07,,0,,,,,,,,,J,2,1540,,0,0,0,1,1,1.0,85,1,72,181,1,1999-03-31,0.066
99LA00182,99,S8331,10,11,11,S8224,10,2.0,07,07,,,1,0,n,R,0331,90,8,3,2,8.9,1,1,R0008,11,11,07,,0,,,,,,,,,J,1,0520,,1,1,2,1,1,1.0,65,1,58,181,1,1999-03-31,0.09
99LA00183,99,S8331,10,11,11,S8224,10,2.0,07,07,,,1,0,n,R,0331,90,8,3,2,8.9,1,1,R0009,11,11,07,,0,,,,,,,,,J,2,0520,,0,0,0,1,1,1.0,66,1,55,181,1,1999-03-31,0.09
99LA00184,99,S8438,10,10,22,S8152,10,2.0,43,07,,,1,0,n,M,0401,91,8,4,1,13.2,1,1,R0044,11,10,07,,0,,,,,,,,,J,1,0800,,1,1,2,1,1,1.0,89,1,69,181,1,1999-04-01,0.032
99LA00185,99,S8438,10,10,22,S8152,10,2.0,43,07,,,1,0,n,M,0401,91,8,4,2,10.2,1,1,R0045,11,10,07,,0,,,,,,,,,J,2,0800,,0,0,0,1,1,1.0,76,1,69,181,1,1999-04-01,0.032
99LA00186,99,S8443,10,11,11,S8224,10,2.0,07,07,,,1,0,n,R,0401,91,5,2,1,11.2,1,1,R0036,11,11,07,,0,,,,,,,,,J,1,0110,,1,1,1,1,1,1.0,93,1,78,181,1,1999-04-01,0.086
99LA00187,99,S8615,10,11,12,S7874,10,2.0,07,07,,,1,0,n,R,0331,90,5,4,2,13.5,1,1,R0005,11,11,07,,0,,,,,,,,,J,1,0400,,1,1,1,1,1,1.0,89,1,76,181,1,1999-03-31,0.056
99LA00188,99,S8206,10,12,89,S8575,10,2.0,07,43,,,1,0,n,C,0331,90,8,3,1,12.7,1,1,R0019,11,12,07,,0,,,,,,,,,J,1,0840,,1,1,2,1,1,1.0,80,1,65,181,1,1999-03-31,0.019
99LA00189,99,S8206,10,12,89,S8575,10,2.0,07,43,,,1,0,n,C,0331,90,8,3,3,7.6,1,1,R0020,11,12,07,,0,,,,,HAIRY,,,,J,2,0840,,0,0,0,1,1,1.0,66,1,56,181,1,1999-03-31,0.019
99LA00190,99,S8264,10,10,22,S8152,10,2.0,07,07,,,1,0,y,M,0331,90,8,3,3,6.5,1,1,R0024,11,10,07,7,180,97,,,,,,,,J,2,1230,,0,0,0,1,0,0.0,0,,0,0,1,1999-03-31,0.029
99LA00191,99,S8264,10,10,22,S8152,10,2.0,07,07,,,1,0,y,M,0331,90,8,3,2,8.9,1,1,R0023,11,10,07,,0,,,,,4TEATS,,,,J,1,1230,,1,1,2,1,1,1.0,72,1,65,181,1,1999-03-31,0.029
99LA00192,99,S8222,10,13,31,S7842,10,2.0,43,43,,,1,0,n,F,0401,91,5,2,1,11.7,1,1,R0046,11,13,43,,0,,,,,PNEUMOTHORAX,,71,GXE,J,1,0800,,1,1,1,1,1,1.0,90,1,79,181,1,1999-04-01,0.037
99LA00193,99,S9203,10,13,e.0,S8872,10,1.0,07,43,,,5,0,y,F,0331,90,1,1,2,7.5,1,1,,,18,07,1,0,44,,,"X,UT.PROLAPSE",,,,GXE,J,1,0200,,1,1,1,0,0,0.0,0,,0,0,,1999-03-31,0.0
99LA00194,99,S7151,10,10,23,S8043,10,3.0,07,43,,,1,0,n,M,0331,90,8,4,1,9.4,1,1,R0007,11,10,07,6,90,46,,,,LAID ON,,,,J,2,0410,,0,0,0,1,0,0.0,0,,0,0,,1999-03-31,0.028
99LA00195,99,S7151,10,10,23,S8043,10,3.0,07,43,,,1,0,n,M,0331,90,8,4,2,9.1,1,2,R0006,11,10,07,,0,,,,SUCK1SIDE,,,,,J,1,0410,,1,1,2,1,1,1.0,73,1,63,181,1,1999-03-31,0.028
99LA00196,99,S7304,10,10,23,S8043,10,3.0,07,43,,,1,0,n,M,0401,91,9,3,1,9.0,1,1,R0053,11,10,07,,0,,,,,,,,,J,1,1040,,1,1,3,1,1,1.0,85,1,70,181,1,1999-04-01,0.027
99LA00197,99,S7304,10,10,23,S8043,10,3.0,07,43,,,1,0,n,M,0401,91,9,3,2,6.2,1,1,R0055,11,10,07,3,91,93,,8,,,,,,J,3,1040,,0,0,0,1,0,0.0,0,,0,0,,1999-04-01,0.027
99LA00198,99,S7304,10,10,23,S8043,10,3.0,07,43,,,1,0,n,M,0401,91,9,3,2,7.2,1,1,R0054,11,10,07,,0,,,,,,,,,J,2,1040,,0,0,0,1,1,1.0,73,1,60,181,1,1999-04-01,0.027
99LA00199,99,S7330,10,12,80,S8046,10,3.0,43,43,,,1,0,n,C,0401,91,8,2,2,9.1,1,1,R0051,11,12,43,,0,,,,,4TEATS,,,,J,1,0950,,1,1,2,1,1,1.0,73,1,65,181,1,1999-04-01,0.02
99LA00200,99,S7330,10,12,80,S8046,10,3.0,43,43,,,1,0,n,C,0401,91,8,2,2,9.3,1,1,R0052,11,12,43,3,93,93,,8,,4TEATS,,,,J,2,0950,,0,0,0,1,0,0.0,0,,0,0,,1999-04-01,0.02
99LA00201,99,S7382,10,11,14,S8442,10,3.0,07,07,,,1,0,n,R,0401,91,5,3,2,13.7,1,1,R0043,11,11,07,,0,,,,,HAIRY,,,,J,1,0545,,1,1,1,1,1,1.0,90,1,76,181,1,1999-04-01,0.037
99LA00202,99,S7513,10,12,84,S7847,10,3.0,43,07,,,1,0,y,C,0330,89,8,4,2,10.6,1,1,S9999,10,12,07,,0,,,,,HYPERHOCKS,,,,J,1,1710,,1,1,2,1,1,1.0,99,1,88,181,1,1999-03-30,0.027
99LA00203,99,S7513,10,12,84,S7847,10,3.0,43,07,,,1,0,y,C,0330,89,8,4,2,10.9,1,1,R0001,11,12,07,6,99,23,,,,,,,,J,2,1710,,0,0,0,1,0,0.0,0,,0,0,,1999-03-30,0.027
99LA00204,99,S7518,10,13,33,S8098,10,3.0,07,43,,,1,0,n,F,0330,89,8,4,1,11.2,1,1,S9995,10,13,07,,0,,,,LT @LEFT,,,,GXE,J,1,1115,,1,1,2,1,1,1.0,86,1,78,181,1,1999-03-30,0.025
99LA00205,99,S7518,10,13,33,S8098,10,3.0,07,43,,,1,0,n,F,0330,89,8,4,2,8.7,1,1,S9996,10,13,07,,0,,,,,,,,GXE,J,2,1115,,0,0,0,1,1,1.0,67,1,57,181,1,1999-03-30,0.025
99LA00206,99,S7559,10,11,13,S7808,10,3.0,07,07,,,1,0,n,R,0331,90,5,4,2,12.8,1,1,R0017,11,11,07,,0,,,,,,,,,J,1,0810,,1,1,1,1,1,1.0,95,1,82,181,1,1999-03-31,0.05
99LA00207,99,S7232,10,12,84,S7847,10,3.0,42,07,,,1,0,n,C,0330,89,9,3,1,10.4,1,1,R0004,11,12,43,,0,,,,,,,,,J,3,2005,,0,0,0,1,1,1.0,85,1,74,181,1,1999-03-30,0.028
99LA00208,99,S7232,10,12,84,S7847,10,3.0,42,07,,,1,0,n,C,0330,89,9,3,1,8.8,1,1,R0003,11,12,43,,0,,,,,,,,,J,2,2005,,0,0,0,1,1,1.0,77,1,62,181,1,1999-03-30,0.028
99LA00209,99,S7232,10,12,84,S7847,10,3.0,42,07,,,1,0,n,C,0330,89,9,3,3,7.4,1,1,R0002,11,12,43,,0,,T5575,-,,,,,,J,1,2005,,1,1,3,1,1,0.5,78,0,71,181,1,1999-03-30,0.028
99LA00210,99,S7262,10,11,12,S7874,10,3.0,07,07,,,1,0,n,R,0330,89,8,4,2,10.4,1,1,S9998,10,11,07,,0,,,,,,,,,J,2,1210,,0,0,0,1,1,1.0,83,1,68,181,1,1999-03-30,0.055
99LA00211,99,S7262,10,11,12,S7874,10,3.0,07,07,,,1,0,n,R,0330,89,8,4,2,10.8,1,1,S9997,10,11,07,,0,,,,,,,,,J,1,1210,,1,1,2,1,1,1.0,81,1,70,181,1,1999-03-30,0.055
99LA00212,99,S7891,10,11,12,S7874,10,2.0,07,07,,,1,0,n,R,0401,91,5,4,2,14.0,1,1,R0049,11,11,07,6,108,87,,,,,,,,J,1,0900,,1,1,1,1,0,0.0,0,,0,0,,1999-04-01,0.078
99LA00213,99,S7873,10,13,33,S8098,10,2.0,43,43,,,1,0,n,F,0331,90,5,3,2,12.1,1,1,R0025,11,13,43,,0,,,,,WRINKLES,,,GXE,J,1,1250,,1,1,1,1,1,1.0,83,1,72,181,1,1999-03-31,0.055
99LA00214,99,S7940,10,10,23,S8043,10,2.0,07,43,,,1,0,n,M,0331,90,8,4,1,9.5,1,1,R0016,11,10,07,,0,,,,,,,,,J,2,0800,,0,0,0,1,1,1.0,74,1,63,181,1,1999-03-31,0.029
99LA00215,99,S7940,10,10,23,S8043,10,2.0,07,43,,,1,0,n,M,0331,90,8,4,2,11.2,1,1,R0015,11,10,07,,0,,,,,,,,,J,1,0800,,1,1,2,1,1,1.0,73,1,72,181,1,1999-03-31,0.029
99LA00216,99,S7947,10,12,88,S8622,10,2.0,43,43,,,1,0,y,C,0331,90,5,3,2,11.2,1,1,R0018,11,12,43,,0,,,,,4TEATS,,,,J,1,0830,,1,1,1,1,1,1.0,81,1,72,181,1,1999-03-31,0.061
99LA00217,99,S7742,10,10,22,S8152,10,2.0,07,07,,,1,0,n,M,0331,90,8,3,1,11.8,1,1,R0014,11,10,07,7,180,97,,,,,,,,J,2,0725,,0,0,0,1,0,0.0,0,,0,0,1,1999-03-31,0.06
99LA00218,99,S7742,10,10,22,S8152,10,2.0,07,07,,,1,0,n,M,0331,90,8,3,1,12.6,1,1,R0013,11,10,07,,0,,,,,4TEATS,,,,J,1,0725,,1,1,2,1,1,1.0,94,1,78,181,1,1999-03-31,0.06
99LA00219,99,S7787,10,11,13,S7808,10,2.0,07,07,,,1,0,y,R,0331,90,8,2,3,11.4,1,1,R0021,11,11,07,,0,,,,,HAIRY,,,,J,1,0910,,1,1,2,1,1,1.0,81,1,68,181,1,1999-03-31,0.042
99LA00220,99,S7787,10,11,13,S7808,10,2.0,07,07,,,1,0,y,R,0331,90,8,2,2,9.3,1,1,R0022,11,11,07,,0,,,,,HAIRY,,,,J,2,0910,,0,0,0,1,1,1.0,69,1,59,181,1,1999-03-31,0.042
99LA00221,99,T3372,44,48,43T,00064,00,7.0,02,02,,,1,I,n,I,0401,91,8,2,1,12.0,1,1,T7022,44,ID,02,,0,,,,,4TEATS,,,,J,2,0400,,0,0,0,1,1,1.0,96,1,78,181,1,1999-04-01,0.0
99LA00222,99,T3372,44,48,43T,00064,00,7.0,02,02,,,1,I,n,I,0401,91,8,2,1,9.1,1,1,T7021,44,ID,02,,0,,,,FIBERBAG,CR.FR.FOOT-1,,,,J,1,0400,,1,1,2,1,1,1.0,78,1,69,181,1,1999-04-01,0.0
99LA00223,99,T4861,44,ch,-0-,T0000,44,4.0,32,02,,,1,2,n,h,0331,90,8,3,1,12.0,1,1,Z5385,81,ch,32,6,206,04,,,,,,,,J,2,0500,,0,0,0,1,1,1.0,83,1,71,181,1,1999-03-31,0.0
99LA00224,99,T4861,44,ch,-0-,T0000,44,4.0,32,02,,,1,2,n,h,0331,90,8,3,2,8.9,1,1,Z5384,81,ch,32,3,93,93,,8,,"BLIND,CNS?",,,,J,1,0500,,1,1,2,1,0,0.0,0,,0,0,,1999-03-31,0.0
99LA00225,99,T5575,44,ID,41T,T6440,44,3.0,02,02,,,1,I,n,I,0331,90,5,2,2,9.7,1,1,T7020,44,ID,02,6,90,29,R0002,+,,H2OBELLY,,,,J,1,1445,,1,1,1,1,0,0.5,0,,0,0,,1999-03-31,0.004
99LA00226,99,T6220,44,ID,43T,00064,00,2.0,02,02,,,1,I,n,I,0401,91,8,3,1,11.9,1,1,T7024,44,ID,02,7,180,97,,,,,,,,J,2,0715,,0,0,0,1,0,0.0,0,,0,0,1,1999-04-01,0.0
99LA00227,99,T6220,44,ID,43T,00064,00,2.0,02,02,,,1,I,n,I,0401,91,8,3,1,12.4,1,1,T7023,44,ID,02,,0,,,,,,,,,J,1,0715,,1,1,2,1,1,1.0,96,1,77,181,1,1999-04-01,0.0
99LA00228,99,T6287,44,ID,42T,04052,00,2.0,02,02,,,1,I,n,I,0330,89,8,3,1,9.0,1,1,T7018,44,ID,02,,0,,,,DYSTOCIA'99,,,,,J,1,1210,,1,1,2,1,1,1.0,71,1,52,181,1,1999-03-30,0.0
99LA00229,99,T6287,44,ID,42T,04052,00,2.0,02,02,,,1,I,n,I,0330,89,8,3,2,8.1,1,1,T7019,44,ID,02,,0,,,,,ENTR,,,,J,2,1210,,0,0,0,1,1,1.0,75,1,61,181,1,1999-03-30,0.0
99LA00230,99,Z1599,81,97,971,Z3677,81,7.0,97,97,,,1,0,n,.,0331,90,8,5,2,13.0,6,1,Z5389,81,97,97,,0,,,,,,,,,J,2,0800,,0,0,0,1,1,1.0,93,,0,0,B,1999-03-31,0.059
