UID,YR,SEX,LAMB,LB1,LINE,PEN,DAM,DBRD,DB,INBL,DB1,ADAM,ABEWE,CLR,STM,SPEC,JAW,DAYBN,TB,TRT,DAYDIS,MILK,ABNE,DEAD,INBD,FONO,FOBR,FOPU,X1,DB2,LBRD,SIRE,SB1,SBRD,WNWT,LNDAM,TM,TBRQ,X2,BRWT,ABNL,DISP,X3,ABLMB,CDNO,Y1,Y2,Y3,Y4,Y5,DATEBN
58LA02806,58,1,3129,4,16,162,0352,41,4,15,4,2,,1,02,,1,121,8,,145,3,,,24,,,,,1,41,9109,4,40,,16,1,,,8.2,,6,,,1,1,1,2,1,0,1958-05-01
58LA02807,58,2,3130,4,16,162,0352,41,4,15,4,2,,1,02,,1,121,8,,0,3,,,24,,,,,1,41,9109,4,40,70,16,1,3,,8.4,,,,,2,1,1,2,1,10,1958-05-01
58LA02808,58,2,2415,4,67,332,0359,41,4,,4,2,,1,02,,1,101,5,,0,3,,,,,,,,1,41,8875,4,40,78,66,5,1,,10.0,,,,,1,1,1,1,1,10,1958-04-11
58LA02809,58,2,2465,4,82,028,0360,41,4,,4,2,,1,02,,2,106,5,,107,4,,,17,5192,11,+,,1,41,9974,4,40,,10,7,,,7.0,,6,,,1,1,1,1,1,0,1958-04-16
58LA02810,58,1,2587,4,67,252,0363,41,4,,4,2,,1,02,,1,110,5,,0,4,,,,,,,,1,41,0965,4,41,78,66,5,2,,11.2,6,,,87,1,1,1,1,1,10,1958-04-20
58LA02811,58,,,,66,302,0367,41,4,,4,2,,,02,,,109,-,,0,,,,,,,,2,1,41,1093,4,41,,65,5,2,,0.0,,,,,1,1,0,0,0,0,1958-04-19
58LA02812,58,,,,03,032,0371,41,4,28,4,2,,,02,,,104,0,,0,0,,,10,,,,1,1,41,1157,4,41,,03,1,1,,0.0,,0,,,1,1,1,1,0,0,1958-04-14
58LA02813,58,2,2455,4,66,262,0374,41,4,,4,2,,1,02,,1,105,5,,0,3,,,,,,,1,1,41,9109,4,40,67,65,5,,,8.8,,,,,1,1,1,1,1,10,1958-04-15
58LA02814,58,,,,67,222,0376,41,4,,4,2,,,02,1,,121,-,,0,,,,,,,,,1,41,0822,4,41,,66,5,,,0.0,,,,,1,1,0,0,0,0,1958-05-01
58LA02815,58,2,1046,8,00,222,0376,41,4,,4,2,,1,50,2,1,144,5,,0,4,,,,,,,,1,68,0000,,98,64,66,0,,,12.0,,,,,1,1,1,1,1,10,1958-05-24
58LA02816,58,1,2348,4,67,262,0383,41,4,,4,2,,1,02,,1,95,5,,0,5,,,,,,,,1,41,9109,4,40,91,66,5,1,,10.4,,,,,1,1,1,1,1,10,1958-04-05
58LA02817,58,2,2406,4,66,272,0384,41,4,,4,2,,1,02,,1,100,5,,0,3,,,,,,,5,1,41,7843,4,40,83,65,5,,,9.8,,,,,1,1,1,1,1,10,1958-04-10
58LA02818,58,2,3340,4,66,057,0387,41,4,,4,2,,1,02,,1,127,5,,0,4,,,,,,,,1,41,0520,4,41,61,65,9,,,8.0,,,,,1,1,1,1,1,10,1958-05-07
58LA02819,58,2,2305,4,66,322,0388,41,4,,4,2,,1,02,,1,92,5,,0,4,,,,,,,4,1,41,9612,4,40,73,65,5,,,10.6,,,2,,1,1,1,1,1,10,1958-04-02
58LA02820,58,2,3320,4,01,012,0392,41,4,34,4,2,,1,02,,1,126,5,2,0,2,0,,39,,,,3,1,41,9864,4,40,51,01,1,3,,7.8,,,,,1,1,1,1,1,10,1958-05-06
58LA02821,58,2,2657,4,70,722,0397,41,4,,4,2,,1,02,,1,111,5,5,0,4,1,,,,,,,1,41,1219,4,41,86,73,2,2,,12.0,,,,,1,1,1,1,1,10,1958-04-21
58LA02822,58,,,,66,372,0400,41,4,,4,2,,,02,,,63,-,,0,,,,,,,,,1,41,1221,4,41,,65,5,,,0.0,,,,,1,1,0,0,0,0,1958-03-04
58LA02823,58,1,2645,4,17,172,0402,41,4,18,4,2,,1,02,,1,111,5,5,0,3,2,,06,,,,,1,41,8875,4,40,82,17,1,2,,7.0,,,,,1,1,1,1,1,10,1958-04-21
58LA02824,58,2,2601,4,10,101,0403,41,4,17,4,2,,1,02,,2,110,5,,0,4,,,18,,,,,1,41,8808,4,40,79,10,1,2,,11.0,,,,,1,1,1,1,1,10,1958-04-20
58LA02825,58,1,2476,4,13,132,0404,41,4,11,4,2,,1,02,,1,106,5,6,0,4,1,,15,,,,3,1,41,9426,4,40,83,13,1,,,11.0,,,,,1,1,1,1,1,10,1958-04-16
58LA02826,58,1,2514,4,13,132,0405,41,4,11,4,2,,1,02,,1,108,5,7,0,4,1,,15,,,,,1,41,9426,4,40,,13,1,2,,11.2,,6,,,1,1,1,1,1,0,1958-04-18
58LA02827,58,,,,07,072,0407,41,4,28,4,2,,,02,,,130,0,,0,1,,,16,,,,1,1,41,0436,4,41,,07,1,1,,0.0,,0,,,1,1,1,1,0,0,1958-05-10
58LA02828,58,,,,17,172,0408,41,4,14,4,2,,,02,,,92,0,6,0,0,2,,16,,,,,1,41,8875,4,40,,17,1,,,0.0,,0,,,1,1,1,1,0,0,1958-04-02
58LA02829,58,1,2865,4,01,012,0418,41,4,30,4,2,,2,02,,1,115,5,3,0,2,1,,25,,,,,1,41,9864,4,40,76,01,1,3,,9.6,,,,,1,1,1,1,1,10,1958-04-25
58LA02830,58,1,2800,4,70,712,0419,41,4,,4,2,,1,02,,1,114,5,5,0,5,2,,,,,,,1,41,1162,4,41,84,70,2,3,,14.4,,,,,1,1,1,1,1,10,1958-04-24
58LA02831,58,1,2728,4,04,041,0420,41,4,34,4,2,,1,02,,1,113,5,,0,3,,,26,,,,,1,41,9539,4,40,70,04,1,2,,10.0,,,,,1,1,1,1,1,10,1958-04-23
58LA02832,58,,,,16,162,0421,41,4,12,4,2,,,02,,,117,0,,0,0,,,14,,,,,1,41,9109,4,40,,16,1,,,0.0,,0,,,1,1,1,1,0,0,1958-04-27
58LA02833,58,2,2846,4,70,732,0425,41,4,,4,2,,1,02,,1,115,5,4,0,4,1,,,,,,,1,41,9993,4,40,73,70,2,2,,10.2,,,,,1,1,1,1,1,10,1958-04-25
58LA02834,58,,,,11,112,0426,41,4,38,4,2,,,02,,,92,0,,0,0,,,14,,,,3,1,41,8734,4,40,,11,1,,,0.0,,0,,,1,1,1,1,0,0,1958-04-02
58LA02835,58,2,2973,4,07,071,0431,41,4,35,4,2,,1,02,,1,118,5,,0,4,,,23,,,,,1,41,0707,4,41,68,07,1,3,,8.0,,,,,1,1,1,1,1,10,1958-04-28
58LA02836,58,,,,70,732,0433,41,4,,4,2,,,02,,,92,0,5,0,0,1,,,,,,1,1,41,9993,4,40,,70,2,,,0.0,,0,,,1,1,1,1,0,0,1958-04-02
58LA02837,58,1,2994,4,70,722,0445,41,4,,4,2,,1,02,,2,118,5,6,0,3,1,,,,,,3,1,41,1219,4,41,78,73,2,3,,11.4,,,,,1,1,1,1,1,10,1958-04-28
58LA02838,58,2,2482,4,02,021,0448,41,4,43,4,2,,1,02,,1,106,5,,0,3,,,24,,,,,1,41,8445,4,40,48,02,1,2,,5.8,,,,,1,1,1,1,1,10,1958-04-16
58LA02839,58,1,2918,4,10,102,0452,41,4,11,4,2,,1,02,,1,117,5,,0,4,,,05,,,,,1,41,7617,4,40,90,10,1,3,,11.0,,,,,1,1,1,1,1,10,1958-04-27
58LA02840,58,1,3329,4,01,012,0453,41,4,36,4,2,,1,02,,1,127,5,4,0,2,1,,31,,,,5,1,41,9864,4,40,66,01,1,,,9.4,,,,,1,1,1,1,1,10,1958-05-07
58LA02841,58,1,2901,4,10,101,0457,41,4,21,4,2,,1,02,,1,116,5,,0,5,,,17,,,,5,1,41,8808,4,40,97,10,1,,,11.6,,,,,1,1,1,1,1,10,1958-04-26
58LA02842,58,1,2597,4,70,732,0463,41,4,,4,2,,1,02,,1,110,5,6,0,5,1,,,,,,,1,41,9993,4,40,97,73,2,2,,12.8,,,,,1,1,1,1,1,10,1958-04-20
58LA02843,58,1,3178,4,70,722,0464,41,4,,4,2,,1,02,,1,122,5,7,0,4,1,,,,,,,1,41,1219,4,41,72,73,2,3,,11.2,,,,,1,1,1,1,1,10,1958-05-02
58LA02844,58,1,3186,4,03,032,0466,41,4,29,4,2,,1,02,,2,122,5,,0,3,,,16,,,,,1,41,1157,4,41,83,03,1,3,,9.0,,,,,1,1,1,1,1,10,1958-05-02
58LA02845,58,1,2977,4,11,111,0467,41,4,19,4,2,,1,02,,1,118,8,,0,2,,,14,2057,48,-,,1,41,8555,4,40,84,11,1,3,,7.4,,,,,1,1,1,2,1,10,1958-04-28
58LA02846,58,2,2978,4,11,111,0467,41,4,19,4,2,,1,02,,2,118,8,,0,2,,,14,,,,,1,41,8555,4,40,75,11,1,3,,7.4,,,,,2,1,1,2,1,10,1958-04-28
58LA02847,58,,,,09,092,0469,41,4,31,4,2,,,02,,,164,-,8,0,,2,,09,,,,,1,41,8609,4,40,,09,1,,,0.0,,,,,1,1,0,0,0,0,1958-06-12
58LA02848,58,2,3274,4,09,092,0470,41,4,31,4,2,,2,02,,1,124,5,1,0,5,0,,09,,,,,1,41,8609,4,40,70,09,1,3,,10.0,,,,,1,1,1,1,1,10,1958-05-04
58LA02849,58,1,2768,4,10,101,0475,41,4,13,4,2,,1,02,,1,114,5,,0,2,,,10,,,,,1,41,8808,4,40,,10,1,2,,8.4,,6,,,1,1,1,1,1,0,1958-04-24
58LA02850,58,2,2831,4,08,081,0476,41,4,20,4,2,,3,02,,1,115,5,,0,4,,,19,,,,,1,41,9534,4,40,71,08,1,3,,10.4,,,,,1,1,1,1,1,10,1958-04-25
58LA02851,58,1,3115,4,08,082,0477,41,4,26,4,2,,1,02,,1,121,5,,0,4,,,19,,,,5,1,41,8401,4,40,69,08,1,,,11.4,,,,,1,1,1,1,1,10,1958-05-01
58LA02852,58,1,2745,4,01,012,0479,41,4,35,4,2,,1,02,,1,113,5,5,230,4,1,,32,,,,,1,41,9864,4,40,,01,1,2,,9.0,,7,,,1,1,1,1,1,0,1958-04-23
58LA02853,58,2,2995,4,09,092,0481,41,4,28,4,2,,1,02,,2,118,5,2,119,3,0,,04,2983,41,+,,1,41,8609,4,40,,09,1,,,10.2,,6,,,1,1,1,1,1,0,1958-04-28
58LA02854,58,,,,11,112,0484,41,4,51,4,2,,,02,,,64,-,,0,,,,39,,,,5,1,41,8734,4,40,,11,1,,,0.0,,,,,1,1,0,0,0,0,1958-03-05
58LA02855,58,2,3107,4,70,722,0485,41,4,,4,2,,1,02,,1,121,5,8,0,3,1,,,,,,,1,41,1219,4,41,78,70,2,3,,10.8,,,,,1,1,1,1,1,10,1958-05-01
58LA02856,58,2,2749,4,02,022,0490,41,4,30,4,2,,2,02,,1,113,5,,0,4,,,34,,,,1,1,41,9974,4,40,62,02,1,,,9.0,,,,,1,1,1,1,1,10,1958-04-23
58LA02857,58,,,,17,172,0491,41,4,15,4,2,,,02,,,92,0,7,0,0,2,,04,,,,,1,41,8875,4,40,,17,1,,,0.0,,0,,,1,1,1,1,0,0,1958-04-02
58LA02858,58,1,2683,4,17,172,0493,41,4,12,4,2,,1,02,,1,112,5,8,230,5,2,,02,,,,,1,41,8875,4,40,,17,1,2,,8.6,,7,,,1,1,1,1,1,0,1958-04-22
58LA02859,58,1,2923,4,17,172,0497,41,4,18,4,2,,1,02,,1,117,5,1,0,3,0,,03,,,,,1,41,8875,4,40,77,17,1,3,,7.4,,,,,1,1,1,1,1,10,1958-04-27
58LA02860,58,2,3223,4,13,132,0499,41,4,13,4,2,,1,02,,1,123,5,8,145,3,1,,19,,,,,1,41,9426,4,40,,13,1,,,10.0,,6,,,1,1,1,1,1,0,1958-05-03
58LA02861,58,,,,13,132,0503,41,4,12,4,2,,,02,,,99,0,1,0,0,0,,31,,,,1,1,41,9426,4,40,,13,1,,,0.0,,0,,,1,1,1,1,0,0,1958-04-09
58LA02862,58,1,2591,4,08,081,0510,41,4,21,4,2,,1,02,,1,110,5,,0,1,,,22,,,,1,1,41,9534,4,40,65,08,1,,,10.2,,,,,1,1,1,1,1,10,1958-04-20
58LA02863,58,2,2807,4,82,088,0518,41,4,,4,2,,1,02,,1,114,5,,0,4,,,11,,,,,1,41,8401,4,40,77,15,7,2,,8.2,,,,,1,1,1,1,1,10,1958-04-24
58LA02864,58,2,3059,4,03,032,0526,41,4,29,4,2,,1,02,,1,120,5,,0,4,,,13,,,,,1,41,1157,4,41,82,03,1,3,,10.0,,,,,1,1,1,1,1,10,1958-04-30
58LA02865,58,1,3384,4,17,172,0533,41,4,14,4,2,,1,02,,2,140,5,2,0,2,0,,20,,,,,1,41,8875,4,40,49,17,1,,,10.0,,,,,1,1,1,1,1,10,1958-05-20
58LA02866,58,2,3056,4,01,012,0548,41,4,31,4,2,,1,02,,1,120,5,6,0,3,1,,31,,,,,1,41,9864,4,40,68,01,1,3,,7.2,,,,,1,1,1,1,1,10,1958-04-30
58LA02867,58,1,2769,4,13,132,0557,41,4,12,4,2,,1,02,,1,114,5,2,0,2,0,,06,,,,,1,41,9426,4,40,93,13,1,2,,11.2,,,,,1,1,1,1,1,10,1958-04-24
58LA02868,58,2,2551,4,01,012,0560,41,4,31,4,2,,1,02,,1,109,5,7,0,3,1,,25,,,,,1,41,9864,4,40,72,01,1,2,,8.6,,,,,1,1,1,1,1,10,1958-04-19
58LA02869,58,2,2922,4,14,142,0561,41,4,18,4,2,,1,02,,1,117,5,6,145,3,1,,18,,,,,1,41,9517,4,40,,14,1,,,9.8,,6,,,1,1,1,1,1,0,1958-04-27
58LA02870,58,2,2622,4,82,028,0565,41,4,,4,2,,1,02,,1,110,5,,0,4,,,19,,,,,1,41,9974,4,40,69,12,7,2,,9.2,,,,,1,1,1,1,1,10,1958-04-20
58LA02871,58,1,2654,4,09,092,0576,41,4,28,4,2,02,1,02,,2,111,5,3,0,3,2,,05,,,,,1,41,8609,4,40,79,09,1,2,,10.2,,,,,1,1,1,1,1,10,1958-04-21
58LA02872,58,1,3381,4,17,172,0583,41,4,13,4,2,,1,02,,1,139,5,3,230,4,2,,15,,,,,1,41,8875,4,40,,17,1,,,9.0,,7,,,1,1,1,1,1,0,1958-05-19
58LA02873,58,2,2550,4,82,048,0590,41,4,,4,2,,1,02,,1,109,5,,0,4,,,11,,,,,1,41,1132,4,41,70,15,7,2,,11.4,,,,,1,1,1,1,1,10,1958-04-19
58LA02874,58,2,3022,4,16,162,0592,41,4,17,4,2,,1,02,,1,119,5,,0,4,,,21,,,,,1,41,9109,4,40,63,16,1,3,,8.0,,,,,1,1,1,1,1,10,1958-04-29
58LA02875,58,1,2972,4,70,722,0594,41,4,,4,2,,1,02,,1,118,5,1,0,3,0,,,,,,,1,41,1219,4,41,78,70,2,3,,9.6,,,,,1,1,1,1,1,10,1958-04-28
58LA02876,58,,,,03,032,0600,41,4,29,4,2,,,02,,,93,0,,0,0,,,14,,,,5,1,41,1157,4,41,,03,1,,,0.0,,0,,,1,1,1,1,0,0,1958-04-03
58LA02877,58,,,,82,028,0603,41,4,,4,2,,,02,,,92,0,,0,0,,,22,,,,,1,41,9974,4,40,,15,7,,,0.0,,0,,,1,1,1,1,0,0,1958-04-02
58LA02878,58,,,,18,182,0606,41,4,09,4,2,,,02,,,64,-,5,0,,2,,06,,,,,1,41,9741,4,40,,18,1,,,0.0,,,,,1,1,0,0,0,0,1958-03-05
58LA02879,58,2,2708,4,10,102,0608,41,4,11,4,2,,1,02,,2,112,5,,0,4,,,05,,,,,1,41,7617,4,40,79,10,1,2,,10.6,,,,,1,1,1,1,1,10,1958-04-22
58LA02880,58,1,2974,4,70,732,0611,41,4,,4,2,,1,02,,1,118,5,7,0,4,1,,,,,,,1,41,9993,4,40,91,70,2,3,,13.0,,,,,1,1,1,1,1,10,1958-04-28
58LA02881,58,,,,10,101,0614,41,4,10,4,2,,,02,,,99,0,,0,0,,,02,,,,1,1,41,8808,4,40,,10,1,,,0.0,,0,,,1,1,1,1,0,0,1958-04-09
58LA02882,58,2,2620,4,70,712,0625,41,4,,4,2,,1,02,,1,110,5,6,0,4,2,,,,,,,1,41,1162,4,41,61,70,2,2,,7.6,-,,,60,1,1,1,1,1,10,1958-04-20
58LA02883,58,1,2792,4,02,021,0631,41,4,47,4,2,,1,02,,1,114,5,,0,4,,,33,,,,5,1,41,8445,4,40,45,02,1,,,8.0,,,,,1,1,1,1,1,10,1958-04-24
58LA02884,58,2,2970,4,82,089,0633,41,4,,4,2,,1,02,,1,118,5,,0,3,,,11,,,,,1,41,9534,4,40,77,15,7,3,,9.6,,,,,1,1,1,1,1,10,1958-04-28
58LA02885,58,2,3343,4,06,062,0637,41,4,21,4,2,,1,02,,1,128,8,,0,4,,,25,,,,5,1,41,0039,4,41,43,06,1,5,,8.6,,,,,1,1,1,2,1,10,1958-05-08
58LA02886,58,2,3344,4,06,062,0637,41,4,21,4,2,,1,02,,1,128,8,,0,4,,,25,0994,61,-,,1,41,0039,4,41,65,06,1,,,9.4,,,,,2,1,1,2,1,10,1958-05-08
58LA02887,58,1,3321,4,18,182,0639,41,4,08,4,2,,1,02,,1,126,5,6,0,3,2,,19,,,,,1,41,9741,4,40,82,18,1,3,,12.6,,,,,1,1,1,1,1,10,1958-05-06
58LA02888,58,,,,16,162,0642,41,4,15,4,2,,,02,,,121,-,,0,,,,13,,,,,1,41,9109,4,40,,16,1,,,0.0,,,,,1,1,0,0,0,0,1958-05-01
58LA02889,58,1,3374,4,15,151,0644,41,4,23,4,2,,1,02,,1,134,5,,0,4,,,12,,,,,1,41,1053,4,41,57,15,1,,,8.8,,,,,1,1,1,1,1,10,1958-05-14
58LA02890,58,2,3105,4,15,152,0648,41,4,33,4,2,,1,02,,1,121,5,,0,2,,,11,,,,,1,41,9013,4,40,68,15,1,3,,8.8,,,,04,1,1,1,1,1,10,1958-05-01
58LA02891,58,2,2483,4,70,732,0649,41,4,,4,2,,1,02,,1,107,8,8,0,3,1,,,,,,,1,41,9993,4,40,77,73,2,2,,7.8,,,,,1,1,1,2,1,10,1958-04-17
58LA02892,58,2,2484,4,70,732,0649,41,4,,4,2,,3,02,,1,107,8,8,0,3,1,,,,,,,1,41,9993,4,40,61,73,2,1,,6.6,,,,,2,1,1,2,1,10,1958-04-17
58LA02893,58,2,,,82,089,0656,41,4,,4,2,,,02,,,112,0,,0,1,,,13,5218,11,+,,1,41,9534,4,40,,12,7,,,0.0,-,0,,72,1,1,1,1,0,0,1958-04-22
58LA02894,58,2,3218,4,70,722,0659,41,4,,4,2,,1,02,,1,123,5,2,0,5,0,,,,,,,1,41,1219,4,41,79,70,2,3,,11.6,,,,,1,1,1,1,1,10,1958-05-03
58LA02895,58,1,,,70,732,0660,41,4,,4,2,,1,02,,,106,0,1,0,2,0,,,4476,14,+,5,1,41,9993,4,40,,70,2,5,,0.0,,0,,,1,1,1,1,0,0,1958-04-16
58LA02896,58,2,2492,4,70,732,0662,41,4,,4,2,,4,02,,1,107,8,2,0,4,0,,,,,,,1,41,9993,4,40,71,70,2,2,,10.2,,,,,1,1,1,2,1,10,1958-04-17
58LA02897,58,1,2493,4,70,732,0662,41,4,,4,2,,3,02,,1,107,8,2,0,4,0,,,,,,,1,41,9993,4,40,69,70,2,2,,9.6,,,,,2,1,1,2,1,10,1958-04-17
58LA02898,58,2,2789,4,09,092,0668,41,4,31,4,2,,1,02,,1,114,5,4,0,4,2,,10,,,,3,1,41,8609,4,40,81,09,1,,,10.6,,,,,1,1,1,1,1,10,1958-04-24
58LA02899,58,,,,82,079,0672,41,4,,4,2,,,02,,,121,0,,0,0,,,13,,,,,1,41,0707,4,41,,12,7,,,0.0,,0,,,1,1,1,1,0,0,1958-05-01
58LA02900,58,2,3063,4,12,122,0673,41,4,24,4,2,,1,02,,1,120,5,,0,4,,,13,,,,5,1,41,0569,4,41,64,12,1,,,10.8,,,,,1,1,1,1,1,10,1958-04-30
58LA02901,58,1,3312,4,09,092,0680,41,4,28,4,2,,1,02,,1,126,8,5,130,3,2,,05,,,,,1,41,8609,4,40,,09,1,,,7.8,,6,,,1,1,1,2,1,0,1958-05-06
58LA02902,58,2,3313,4,09,092,0680,41,4,28,4,2,,1,02,,1,126,8,5,182,3,2,,05,,,,,1,41,8609,4,40,,09,1,,,8.2,,6,,,2,1,1,2,1,0,1958-05-06
58LA02903,58,1,2612,4,18,182,0684,41,4,14,4,2,,1,02,,1,110,8,7,0,4,2,,09,,,,1,1,41,9741,4,40,95,18,1,,,9.6,,,,,1,1,1,2,1,10,1958-04-20
58LA02904,58,1,2613,4,18,182,0684,41,4,14,4,2,,1,02,,1,110,8,7,112,4,2,,09,,,,,1,41,9741,4,40,,18,1,,,6.0,,6,,,2,1,1,2,1,0,1958-04-20
58LA02905,58,2,2666,4,08,082,0687,41,4,46,4,2,,1,02,,1,112,5,,0,2,,,27,,,,,1,41,8401,4,40,45,08,1,2,,3.8,,,,,1,1,1,1,1,10,1958-04-22
58LA02906,58,1,2538,4,15,151,0688,41,4,23,4,2,,1,02,,1,108,5,,0,4,,,12,,,,1,1,41,1053,4,41,53,15,1,,,11.0,,,,,1,1,1,1,1,10,1958-04-18
58LA02907,58,2,2744,4,02,022,0690,41,4,29,4,2,,1,02,,1,113,5,,0,4,,,21,,,,,1,41,9974,4,40,78,02,1,2,,9.0,,,,,1,1,1,1,1,10,1958-04-23
58LA02908,58,2,,,70,722,0692,41,4,,4,2,,1,02,,,100,0,3,0,2,1,,,4329,14,+,,1,41,1219,4,41,,70,2,,,0.0,,0,,,1,1,1,1,0,0,1958-04-10
58LA02909,58,2,3248,4,70,732,0693,41,4,,4,2,,1,02,,1,123,8,3,0,2,1,,,,,,,1,41,9993,4,40,72,70,2,3,,10.0,,,,,1,1,1,2,1,10,1958-05-03
58LA02910,58,1,3249,4,70,732,0693,41,4,,4,2,,1,02,,1,123,8,3,0,2,1,,,8832,40,-,,1,41,9993,4,40,73,70,2,3,,9.6,,,,,2,1,1,2,1,10,1958-05-03
58LA02911,58,1,2679,4,70,712,0695,41,4,,4,2,,1,02,,1,112,5,7,0,4,2,,,,,,,1,41,1162,4,41,91,73,2,2,,13.0,,,,,1,1,1,1,1,10,1958-04-22
58LA02912,58,1,3341,4,04,042,0697,41,4,38,4,2,,1,02,,1,128,5,,230,3,,,27,,,,1,1,41,1132,4,41,0,04,1,,,8.6,,7,,,1,1,1,1,1,0,1958-05-08
58LA02913,58,2,2539,4,13,132,0699,41,4,14,4,2,,4,02,,1,108,5,3,0,3,1,,09,,,,5,1,41,9426,4,40,78,13,1,,,10.2,,,,,1,1,1,1,1,10,1958-04-18
58LA02914,58,,,,17,172,0702,41,4,16,4,2,,,02,,,130,,4,0,,2,6,07,,,,,1,41,8875,4,40,,17,1,,,0.0,,,,,1,0,0,0,0,0,1958-05-10
58LA02915,58,,,,70,732,0704,41,4,,4,2,,,02,,,111,-,4,0,,1,,,,,,,1,41,9993,4,40,,73,2,,,0.0,,,,,1,1,0,0,0,0,1958-04-21
58LA02916,58,2,3179,4,70,722,0705,41,4,,4,2,,1,02,,2,122,5,4,0,4,1,,,,,,5,1,41,1219,4,41,81,73,2,,,11.4,,,,,1,1,1,1,1,10,1958-05-02
58LA02917,58,2,3370,4,03,032,0711,41,4,29,4,2,,1,02,,1,133,5,,0,3,,,15,,,,3,1,41,1157,4,41,53,03,1,3,,7.0,,,,,1,1,1,1,1,10,1958-05-13
58LA02918,58,2,3246,4,15,152,0715,41,4,29,4,2,,1,02,,1,123,8,,145,3,,,04,,,,,1,41,9013,4,40,,15,1,,,7.4,,6,,,1,1,1,2,1,0,1958-05-03
58LA02919,58,2,3247,4,15,152,0715,41,4,29,4,2,,1,02,,1,123,8,,0,3,,,04,,,,,1,41,9013,4,40,68,15,1,3,,9.8,,,,,2,1,1,2,1,10,1958-05-03
58LA02920,58,1,2899,4,70,722,0718,41,4,,4,2,,1,02,,1,116,5,5,230,4,1,,,,,,,1,41,1219,4,41,,73,2,3,,11.6,,7,,,1,1,1,1,1,0,1958-04-26
58LA02921,58,2,2879,4,17,172,0722,41,4,19,4,2,,1,02,,1,116,5,5,0,4,2,,09,,,,,1,41,8875,4,40,79,17,1,3,,9.2,,,,,1,1,1,1,1,10,1958-04-26
58LA02922,58,,,,06,062,0727,41,4,23,4,2,,,02,,,92,0,,0,0,,,21,,,,3,1,41,0039,4,41,,06,1,,,0.0,,0,,,1,1,1,1,0,0,1958-04-02
58LA02923,58,,,,17,172,0733,41,4,14,4,2,,,02,,,147,-,6,0,,2,,10,,,,,1,41,8875,4,40,,17,1,,,0.0,,,,,1,1,0,0,0,0,1958-05-27
58LA02924,58,,,,08,081,0747,41,4,24,4,2,,,02,,,115,-,,0,,,,19,,,,,1,41,9534,4,40,,08,1,,,0.0,,,,,1,1,0,0,0,0,1958-04-25
58LA02925,58,1,3369,4,16,162,0750,41,4,24,4,2,,1,02,,2,132,5,,230,3,,,13,,,,,1,41,9109,4,40,,16,1,,,11.6,,7,,,1,1,1,1,1,0,1958-05-12
58LA02926,58,,,,04,041,0751,41,4,38,4,2,,,02,,,64,-,,0,,,,40,,,,,1,41,9539,4,40,,04,1,,,0.0,,,,,1,1,0,0,0,0,1958-03-05
58LA02927,58,,,,09,092,0752,41,4,31,4,2,,,02,,,116,0,6,0,1,2,,10,,,,,1,41,8609,4,40,,09,1,,,0.0,,0,,,1,1,1,1,0,0,1958-04-26
58LA02928,58,1,2915,4,16,162,0760,41,4,16,4,2,,1,02,,1,117,5,,0,2,,,19,,,,,1,41,9109,4,40,75,16,1,3,,10.4,,,,,1,1,1,1,1,10,1958-04-27
58LA02929,58,1,2894,4,16,162,0761,41,4,16,4,2,,1,02,,1,116,8,,0,4,,,19,,,,1,1,41,9109,4,40,46,16,1,,,9.0,,,,,1,1,1,2,1,10,1958-04-26
58LA02930,58,2,2895,4,16,162,0761,41,4,16,4,2,,1,02,,1,116,8,,0,4,,,19,,,,,1,41,9109,4,40,58,16,1,3,,7.6,,,,,2,1,1,2,1,10,1958-04-26
58LA02931,58,2,2479,4,70,722,0771,41,4,,4,2,,1,02,,1,106,5,6,0,5,1,,,,,,,1,41,1219,4,41,87,70,2,2,,11.2,,,,,1,1,1,1,1,10,1958-04-16
58LA02932,58,,,,14,142,0778,41,4,18,4,2,,,02,,,64,-,7,0,,1,,17,,,,,1,41,9517,4,40,,14,1,,,0.0,,,,,1,1,0,0,0,0,1958-03-05
58LA02933,58,1,3181,4,18,182,0780,41,4,08,4,2,,1,02,,2,122,5,8,0,3,2,,17,,,,,1,41,9741,4,40,58,18,1,3,,7.8,,,,,1,1,1,1,1,10,1958-05-02
58LA02934,58,,,,18,182,0781,41,4,08,4,2,,,02,,,92,0,1,0,0,0,,17,,,,,1,41,9741,4,40,,18,1,,,0.0,,0,,,1,1,1,1,0,0,1958-04-02
58LA02935,58,2,,,07,072,0784,41,4,32,4,2,,1,02,,1,122,1,,0,3,,,21,3079,41,+,5,1,41,0436,4,41,,07,1,5,,7.8,,1,,,1,1,1,1,0,0,1958-05-02
58LA02936,58,,,,17,172,0787,41,4,16,4,2,,,02,,,92,0,7,0,0,2,,19,,,,,1,41,8875,4,40,,17,1,,,0.0,,0,,,1,1,1,1,0,0,1958-04-02
58LA02937,58,1,3160,4,14,142,0789,41,4,17,4,2,,1,02,,1,122,5,8,0,5,1,,17,,,,,1,41,9517,4,40,89,14,1,3,,14.8,,,,,1,1,1,1,1,10,1958-05-02
58LA02938,58,1,2836,4,10,102,0796,41,4,30,4,2,,1,02,,1,115,5,,0,3,,,08,,,,,1,41,7617,4,40,56,10,1,3,,14.8,,,,,1,1,1,1,1,10,1958-04-25
