UID,YR,SEX,LAMB,LB1,LINE,PEN,DAM,DBRD,DB,INBL,DB1,ADAM,ABEWE,CLR,STM,SPEC,JAW,DAYBN,TB,TRT,DAYDIS,MILK,ABNE,DEAD,INBD,FONO,FOBR,FOPU,X1,DB2,LBRD,SIRE,SB1,SBRD,WNWT,LNDAM,TM,TRT2,X2,BRWT,ABNL,DISP,ABLMB,X3,CDNO,Y1,Y2,Y3,Y4,Y5,DATEBN
59LA03687,59,1,3128,6,70,713,1260,61,6,,6,3,,1,06,,1,112,8,6,0,4,2,,,,,,,1,61,1669,6,61,67,77,2,,,9.6,,,,&,2,1,1,2,1,10,1959-04-22
59LA03688,59,2,3003,6,70,733,1261,61,6,,6,3,,1,06,,1,109,8,8,0,4,1,,,,,,,1,61,1349,6,61,80,70,2,,2,8.2,,,,&,1,1,1,2,1,10,1959-04-19
59LA03689,59,2,3004,6,70,733,1261,61,6,,6,3,,1,06,,1,109,8,8,0,4,1,,,,,,,1,61,1349,6,61,57,70,2,,2,8.0,,,,&,2,1,1,2,1,10,1959-04-19
59LA03690,59,1,2890,6,70,743,1267,61,6,,6,3,,1,06,,2,106,8,4,0,4,1,,,,,,,1,61,1390,6,61,57,70,2,,,8.4,,,,&,1,1,1,2,1,10,1959-04-16
59LA03691,59,2,2891,6,70,743,1267,61,6,,6,3,,1,06,,1,106,8,4,0,4,1,,,,,,,1,61,1390,6,61,63,70,2,,2,8.0,,,,&,2,1,1,2,1,10,1959-04-16
59LA03692,59,2,3456,6,82,048,1277,61,6,,6,3,,1,06,,1,121,8,,0,2,,,21,,,,,1,61,0047,6,61,56,03,7,,3,9.2,,,,&,1,1,1,2,1,10,1959-05-01
59LA03693,59,2,3457,6,82,048,1277,61,6,,6,3,,1,06,,1,121,8,,0,2,,,21,,,,,1,61,0047,6,61,53,03,7,,3,8.0,,,,&,2,1,1,2,1,10,1959-05-01
59LA03694,59,2,3366,6,09,093,1281,61,6,42,6,3,,1,06,,2,118,5,,0,3,,,24,,,,,1,61,9970,6,60,74,09,1,,3,7.2,1,,02,&,1,1,1,1,1,10,1959-04-28
59LA03695,59,,,6,05,050,1282,61,6,21,6,3,,,06,,,153,-,4,0,,2,,21,,,,,1,61,1938,6,61,,05,1,,,0.0,,,,,1,1,0,0,0,0,1959-06-02
59LA03696,59,1,3305,6,82,048,1283,61,6,,6,3,,1,06,,1,116,8,,230,4,,,20,,,,,1,61,0047,6,61,,07,7,,,10.6,,7,,&,1,1,1,2,1,0,1959-04-26
59LA03697,59,1,3306,6,82,048,1283,61,6,,6,3,,1,06,,2,116,8,,134,4,,,20,,,,,1,61,0047,6,61,,07,7,,,8.8,,6,,&,2,1,1,2,1,0,1959-04-26
59LA03698,59,1,3274,6,70,713,1284,61,6,,6,3,,1,06,,1,116,8,7,0,4,2,,,,,,,1,61,1669,6,61,89,70,2,,,9.6,,,,&,1,1,1,2,1,10,1959-04-26
59LA03699,59,2,3275,6,70,713,1284,61,6,,6,3,,1,06,,1,116,8,7,0,4,2,,,,,,,1,61,1669,6,61,79,70,2,,3,7.2,,,,&,2,1,1,2,1,10,1959-04-26
59LA03700,59,2,2918,6,10,100,1288,61,6,26,6,3,,1,06,,1,107,5,,0,4,,,24,,,,,1,61,0811,6,61,63,10,1,,2,12.2,,,,&,1,1,1,1,1,10,1959-04-17
59LA03701,59,2,3072,6,82,049,1293,61,6,,6,3,,1,06,,1,111,8,,0,4,,,24,,,,,1,61,1983,6,61,75,03,7,,2,7.4,,,,&,1,1,1,2,1,10,1959-04-21
59LA03702,59,2,3073,6,82,049,1293,61,6,,6,3,,1,06,,1,111,8,,0,4,,,24,,,,,1,61,1983,6,61,62,03,7,,2,7.0,,,,&,2,1,1,2,1,10,1959-04-21
59LA03703,59,2,3450,6,70,723,1298,61,6,,6,3,,3,06,,1,121,8,2,0,4,0,,,,,,,1,61,1904,6,61,90,70,2,,3,11.0,,,,&,1,1,1,2,1,10,1959-05-01
59LA03704,59,1,3451,6,70,723,1298,61,6,,6,3,,1,06,,1,121,8,2,0,4,0,,,,,,,1,61,1904,6,61,66,70,2,,,12.6,,,,&,2,1,1,2,1,10,1959-05-01
59LA03705,59,,,6,82,048,1299,61,6,,6,3,,,06,,,69,-,,0,,,,23,,,,,1,61,0047,6,61,,02,7,,,0.0,,,,,1,1,0,0,0,0,1959-03-10
59LA03706,59,2,3238,6,70,743,1300,61,6,,6,3,,1,06,,1,115,5,5,0,4,1,,,,,,,1,61,1390,6,61,90,73,2,,3,8.4,,,,&,1,1,1,1,1,10,1959-04-25
59LA03707,59,1,,6,03,033,1303,61,6,27,6,3,,1,06,,1,103,1,,0,3,,,28,3572,41,+,,1,61,0854,6,61,,03,1,,,9.2,,1,,,1,1,1,1,0,0,1959-04-13
59LA03708,59,1,2969,6,70,723,1305,61,6,,6,3,,1,06,,1,108,6,3,0,3,2,,,,,,,1,61,1904,6,61,115,77,2,,,11.6,,,,&,1,1,1,2,1,10,1959-04-18
59LA03709,59,,,6,70,723,1305,61,6,,6,3,,,06,,,108,6,3,0,3,2,,,,,,,1,61,1904,6,61,,77,2,,,0.0,,0,,,2,1,1,2,0,0,1959-04-18
59LA03710,59,1,3311,6,70,733,1306,61,6,,6,3,,1,06,,1,116,5,1,0,4,0,,,,,,,1,61,1349,6,61,112,77,2,,,12.8,,,,&,1,1,1,1,1,10,1959-04-26
59LA03711,59,1,3084,6,09,090,1307,61,6,29,6,3,,1,06,,1,111,8,,0,3,,,30,,,,,1,61,1483,6,61,76,09,1,,,11.0,,,,&,1,1,1,2,1,10,1959-04-21
59LA03712,59,2,3085,6,09,090,1307,61,6,29,6,3,,1,06,,1,111,8,,0,3,,,30,,,,,1,61,1483,6,61,64,09,1,,2,9.4,,,,&,2,1,1,2,1,10,1959-04-21
59LA03713,59,2,3279,6,70,733,1311,61,6,,6,3,,1,06,,1,116,8,2,0,4,0,,,,,,,1,61,1349,6,61,74,75,2,,3,8.0,,,,&,1,1,1,2,1,10,1959-04-26
59LA03714,59,2,3280,6,70,733,1311,61,6,,6,3,,1,06,,1,116,8,2,0,4,0,,,,,,,1,61,1349,6,61,57,75,2,,3,7.2,,,,&,2,1,1,2,1,10,1959-04-26
59LA03715,59,1,,6,05,053,1312,61,6,20,6,3,,1,06,,1,113,1,8,0,3,2,,12,3161,61,+,,1,61,1822,6,61,,05,1,,,10.0,,1,,,1,1,1,1,0,0,1959-04-23
59LA03716,59,,,6,10,103,1314,61,6,30,6,3,,,06,,,127,-,,0,,,,31,,,,,1,61,0966,6,61,,10,1,,,0.0,,,,,1,1,0,0,0,0,1959-05-07
59LA03717,59,,,6,70,743,1322,61,6,,6,3,,,06,,,127,-,6,0,,1,,,,,,,1,61,1390,6,61,,77,2,,,0.0,,,,,1,1,0,0,0,0,1959-05-07
59LA03718,59,1,3460,6,09,093,1324,61,6,30,6,3,,1,06,,1,121,5,,0,3,,,31,,,,,1,61,9970,6,60,81,09,1,,,9.0,,,,&,1,1,1,1,1,10,1959-05-01
59LA03719,59,2,3437,6,03,030,1336,61,6,27,6,3,,1,06,,1,120,5,,0,3,,,32,,,,,1,61,0262,6,61,72,03,1,,3,6.8,,,,&,1,1,1,1,1,10,1959-04-30
59LA03720,59,1,3513,6,05,050,1338,61,6,23,6,3,,1,06,,1,127,5,5,0,4,2,,28,,,,,1,61,1938,6,61,105,05,1,,,12.2,,,,&,1,1,1,1,1,10,1959-05-07
59LA03721,59,1,3122,6,04,043,1341,61,6,26,6,3,,1,06,,1,112,5,,0,3,,,19,,,,,1,61,1983,6,61,88,04,1,,,9.4,,,,&,1,1,1,1,1,10,1959-04-22
59LA03722,59,2,3433,6,84,054,1344,61,6,,6,3,,1,06,,1,120,8,1,0,4,0,,,,,,,1,61,1938,6,61,78,83,7,,3,9.8,,,,&,1,1,1,2,1,10,1959-04-30
59LA03723,59,2,3434,6,84,054,1344,61,6,,6,3,,1,06,,1,120,8,1,0,4,0,,,,,,,1,61,1938,6,61,65,83,7,,3,9.4,,,,&,2,1,1,2,1,10,1959-04-30
59LA03724,59,1,2970,6,05,053,1345,61,6,24,6,3,,1,06,,1,108,5,1,0,4,0,,27,,,,,1,61,1822,6,61,89,05,1,,,9.6,,,,&,1,1,1,1,1,10,1959-04-18
59LA03725,59,1,3162,6,70,713,1356,61,6,,6,3,,1,06,,1,113,5,8,0,5,2,,,,,,,1,61,1669,6,61,105,77,2,,,13.0,,,,&,1,1,1,1,1,10,1959-04-23
59LA03726,59,1,3360,6,70,743,1359,61,6,,6,3,,1,06,,1,118,5,7,0,4,1,,,,,,,1,61,1390,6,61,96,77,2,,,13.4,,,,&,1,1,1,1,1,10,1959-04-28
59LA03727,59,1,3197,6,01,013,1370,61,6,30,6,3,,1,06,,1,114,5,,0,4,,,19,,,,,1,61,1354,6,61,65,01,1,,,11.4,,,,&,1,1,1,1,1,10,1959-04-24
59LA03728,59,,,6,70,733,1373,61,6,,6,3,,,06,,,119,-,3,0,,1,,,,,,,1,61,1349,6,61,,77,2,,,0.0,,,,,1,1,0,0,0,0,1959-04-29
59LA03729,59,1,3131,6,03,033,1378,61,6,27,6,3,,1,06,,1,112,8,,161,3,,,21,,,,,1,61,0854,6,61,,03,1,,,9.8,,6,,&,1,1,1,2,1,0,1959-04-22
59LA03730,59,2,3132,6,03,033,1378,61,6,27,6,3,,1,06,,1,112,8,,0,3,,,21,,,,,1,61,0854,6,61,68,03,1,,2,9.6,,,,&,2,1,1,2,1,10,1959-04-22
59LA03731,59,,,6,05,050,1380,61,6,20,6,3,,,06,,,119,-,6,0,,2,,23,,,,,1,61,1938,6,61,,05,1,,,0.0,,,,,1,1,0,0,0,0,1959-04-29
59LA03732,59,,,6,82,049,1382,61,6,,6,3,,,06,,,127,-,,0,,,,21,,,,,1,61,1983,6,61,,07,7,,,0.0,,,,,1,1,0,0,0,0,1959-05-07
59LA03733,59,2,3244,6,10,100,1392,61,6,23,6,3,,1,06,,1,115,8,,0,5,,,19,,,,,1,61,0811,6,61,70,10,1,,3,8.6,,,,&,1,1,1,2,1,10,1959-04-25
59LA03734,59,2,3245,6,10,100,1392,61,6,23,6,3,,1,06,,1,115,8,,0,5,,,19,,,,,1,61,0811,6,61,79,10,1,,3,11.4,,,,&,2,1,1,2,1,10,1959-04-25
59LA03735,59,2,3024,6,05,053,1395,61,6,20,6,3,,1,06,,1,110,8,2,0,2,0,,13,,,,,1,61,1822,6,61,83,05,1,,2,5.6,,,,&,1,1,1,2,1,10,1959-04-20
59LA03736,59,1,3025,6,05,053,1395,61,6,20,6,3,,1,06,,1,110,8,2,113,2,0,,13,,,,,1,61,1822,6,61,,05,1,,,5.0,,6,,&,2,1,1,2,1,0,1959-04-20
59LA03737,59,2,3520,6,05,050,1397,61,6,20,6,3,,1,06,,1,128,5,7,230,3,2,,20,,,,,1,61,1938,6,61,,05,1,,,7.4,,7,,&,1,1,1,1,1,0,1959-05-08
59LA03738,59,2,3466,6,70,743,1404,61,6,,6,3,,1,06,,1,121,5,8,0,4,1,,,,,,,1,61,1390,6,61,78,75,2,,3,8.8,,,,&,1,1,1,1,1,10,1959-05-01
59LA03739,59,,,6,06,060,1409,61,6,19,6,3,,,06,,,119,-,1,0,,0,,20,,,,,1,61,1752,6,61,,06,1,,,0.0,,,,,1,1,0,0,0,0,1959-04-29
59LA03740,59,2,3210,6,70,723,1412,61,6,,6,3,,1,06,,2,114,8,4,0,4,2,,,,,,,1,61,1904,6,61,71,77,2,,2,11.0,,,,&,1,1,1,2,1,10,1959-04-24
59LA03741,59,1,3211,6,70,723,1412,61,6,,6,3,,1,06,,2,114,8,4,0,4,2,,,,,,,1,61,1904,6,61,72,77,2,,,11.8,,,,&,2,1,1,2,1,10,1959-04-24
59LA03742,59,,,6,07,070,1416,61,6,21,6,3,,,06,,,127,-,,0,,,,20,,,,,1,61,1618,6,61,,07,1,,,0.0,,,,,1,1,0,0,0,0,1959-05-07
59LA03743,59,1,2940,6,07,073,1417,61,6,16,6,3,,1,06,,1,107,5,,0,5,,,20,,,,,1,61,2071,6,61,102,07,1,,,12.4,,,,&,1,1,1,1,1,10,1959-04-17
59LA03744,59,1,2838,6,70,713,1423,61,6,,6,3,,1,06,,1,105,8,1,127,4,0,,,,,,,1,61,1669,6,61,,75,2,,,11.0,,6,,&,1,1,1,2,1,0,1959-04-15
59LA03745,59,2,2839,6,70,713,1423,61,6,,6,3,,1,06,,1,105,8,1,0,4,0,,,,,,,1,61,1669,6,61,82,75,2,,2,8.0,,,,&,2,1,1,2,1,10,1959-04-15
59LA03746,59,,,6,01,010,1424,61,6,33,6,3,,,06,,,127,-,,0,,,,28,,,,,1,61,2382,6,61,,01,1,,,0.0,,,,,1,1,0,0,0,0,1959-05-07
59LA03747,59,1,2815,6,04,040,1426,61,6,24,6,3,,1,06,,1,104,5,,0,4,,,22,,,,,1,61,0047,6,61,80,04,1,,,11.0,,,,&,1,1,1,1,1,10,1959-04-14
59LA03748,59,1,3165,6,70,733,1427,61,6,,6,3,,4,06,,1,113,5,4,0,4,1,,,,,,,1,61,1349,6,61,94,70,2,,,11.2,,,,&,1,1,1,1,1,10,1959-04-23
59LA03749,59,1,3486,6,70,723,1435,61,6,,6,3,,1,06,,1,122,8,5,124,2,2,,,3384,61,+,,1,61,1904,6,61,,75,2,,,9.0,,6,,&,1,1,1,2,1,0,1959-05-02
59LA03750,59,2,3487,6,70,723,1435,61,6,,6,3,,1,06,,1,122,8,5,127,2,2,,,,,,,1,61,1904,6,61,,75,2,,,8.4,,6,,&,2,1,1,2,1,0,1959-05-02
59LA03751,59,2,0064,9,00,030,1438,61,6,,6,3,,5,60,2,1,146,5,,0,4,,,30,,,,,1,90,0000,,98,70,03,0,,,10.0,,,,&,1,1,1,1,1,10,1959-05-26
59LA03752,59,,,6,03,030,1438,61,6,45,6,3,,,06,1,,146,-,,0,,,,30,,,,,1,61,0262,6,61,,03,1,,,0.0,,,,,1,1,0,0,0,0,1959-05-26
59LA03753,59,2,3133,6,70,733,1443,61,6,,6,3,,1,06,,2,112,5,5,0,4,1,,,,,,,1,61,1349,6,61,86,75,2,,2,9.4,,,,&,1,1,1,1,1,10,1959-04-22
59LA03754,59,2,2798,6,10,103,1448,61,6,34,6,3,,1,06,,2,103,8,,0,4,,,25,,,,,1,61,0966,6,61,83,10,1,,2,9.2,1,,02,&,1,1,1,2,1,10,1959-04-13
59LA03755,59,1,2799,6,10,103,1448,61,6,34,6,3,,1,06,,1,103,8,,0,4,,,25,,,,,1,61,0966,6,61,58,10,1,,,8.8,1,,03,&,2,1,1,2,1,10,1959-04-13
59LA03756,59,2,3237,6,01,013,1454,61,6,30,6,3,,1,06,,2,115,5,,161,4,,,20,,,,,1,61,1354,6,61,,01,1,,,11.4,,6,,&,1,1,1,1,1,0,1959-04-25
59LA03757,59,2,2872,6,70,743,1455,61,6,,6,3,,1,06,,1,106,8,1,0,4,0,,,,,,,1,61,1390,6,61,70,70,2,,2,9.6,,,,&,1,1,1,2,1,10,1959-04-16
59LA03758,59,1,2873,6,70,743,1455,61,6,,6,3,,1,06,,1,106,8,1,0,4,0,,,,,,,1,61,1390,6,61,71,70,2,,,10.6,,,,&,2,1,1,2,1,10,1959-04-16
59LA03759,59,1,2996,6,10,100,1458,61,6,21,6,3,,1,06,,1,109,7,,0,5,,,11,,,,,1,61,0811,6,61,89,10,1,,,7.0,,,,&,1,1,1,2,1,10,1959-04-19
59LA03760,59,2,,6,10,100,1458,61,6,21,6,3,,1,06,,1,109,7,,0,5,,,11,,,,,1,61,0811,6,61,,10,1,,,7.6,,1,,,2,1,1,2,0,0,1959-04-19
59LA03761,59,1,3176,6,70,713,1459,61,6,,6,3,,1,06,,2,113,5,2,0,5,0,,,,,,,1,61,1669,6,61,96,77,2,,,11.2,,,,&,1,1,1,1,1,10,1959-04-23
59LA03762,59,2,3152,6,70,723,1464,61,6,,6,3,,1,06,,1,113,8,6,0,4,2,,,,,,,1,61,1904,6,61,64,77,2,,2,8.2,,,,&,1,1,1,2,1,10,1959-04-23
59LA03763,59,2,3153,6,70,723,1464,61,6,,6,3,,1,06,,1,113,8,6,0,4,2,,,,,,,1,61,1904,6,61,69,77,2,,2,9.8,,,,&,2,1,1,2,1,10,1959-04-23
59LA03764,59,1,2844,6,70,713,1470,61,6,,6,3,,1,06,,1,105,8,3,0,4,2,,,,,,,1,61,1669,6,61,87,70,2,,,9.8,,,,&,1,1,1,2,1,10,1959-04-15
59LA03765,59,2,2845,6,70,713,1470,61,6,,6,3,,1,06,,1,105,8,3,0,4,2,,,,,,,1,61,1669,6,61,68,70,2,,2,7.4,,,,&,2,1,1,2,1,10,1959-04-15
59LA03766,59,2,3093,6,70,733,1473,61,6,,6,3,,1,06,,2,111,5,6,116,4,1,,,3078,61,+,,1,61,1349,6,61,,77,2,,,11.6,,6,,&,1,1,1,1,1,0,1959-04-21
59LA03767,59,2,3515,6,05,053,1474,61,6,23,6,3,,1,06,,1,128,5,3,0,3,2,,20,,,,,1,61,1822,6,61,69,05,1,,3,10.0,,,,&,1,1,1,1,1,10,1959-05-08
59LA03768,59,1,3129,6,10,103,1478,61,6,28,6,3,,1,06,,1,112,8,,230,4,,,25,,,,,1,61,0966,6,61,,10,1,,,9.8,,7,,&,1,1,1,2,1,0,1959-04-22
59LA03769,59,1,3130,6,10,103,1478,61,6,28,6,3,,1,06,,2,112,8,,0,4,,,25,,,,,1,61,0966,6,61,89,10,1,,,12.4,,,,&,2,1,1,2,1,10,1959-04-22
59LA03770,59,2,3339,6,70,743,1480,61,6,,6,3,,1,06,,1,117,5,2,0,4,0,,,,,,,1,61,1390,6,61,85,75,2,,3,10.4,,,,&,1,1,1,1,1,10,1959-04-27
59LA03771,59,,,6,09,090,1481,61,6,36,6,3,,,06,,,69,-,,0,,,,24,,,,,1,61,1483,6,61,,09,1,,,0.0,,,,,1,1,0,0,0,0,1959-03-10
59LA03772,59,2,3294,6,86,104,1488,61,6,,6,3,,1,06,,1,116,5,,0,4,,,,,,,,1,61,0811,6,61,91,85,7,,3,12.0,,,,&,1,1,1,1,1,10,1959-04-26
59LA03773,59,,,6,03,033,1499,61,6,28,6,3,,,06,,,115,0,,0,0,,,27,,,,,1,61,0854,6,61,,03,1,,,0.0,,0,,,1,1,1,1,0,0,1959-04-25
59LA03774,59,2,3091,6,03,030,1503,61,6,29,6,3,,1,06,,1,111,5,,0,4,,,27,,,,,1,61,0262,6,61,77,03,1,,2,11.4,,,,&,1,1,1,1,1,10,1959-04-21
59LA03775,59,2,3534,6,70,713,1518,61,6,,6,3,,1,06,,1,136,5,4,0,4,2,,,,,,,1,61,1669,6,61,88,73,2,,3,10.0,,,,&,1,1,1,1,1,10,1959-05-16
59LA03776,59,2,3225,6,82,049,1519,61,6,,6,3,,1,06,,1,115,8,,117,3,,,22,,,,,1,61,1983,6,61,,02,7,,,7.6,,6,,&,1,1,1,2,1,0,1959-04-25
59LA03777,59,2,3226,6,82,049,1519,61,6,,6,3,,1,06,,1,115,8,,0,3,,,22,,,,,1,61,1983,6,61,89,02,7,,3,6.4,,,,&,2,1,1,2,1,10,1959-04-25
59LA03778,59,2,2922,6,08,080,1523,61,6,15,6,3,,1,06,,1,107,5,8,0,4,1,,15,,,,,1,61,1408,6,61,74,08,1,,2,10.2,,,,&,1,1,1,1,1,10,1959-04-17
59LA03779,59,,,6,86,014,1527,61,6,,6,3,,,06,,,119,-,,0,,,,,,,,,1,61,2382,6,61,,85,7,,,0.0,,,,,1,1,0,0,0,0,1959-04-29
59LA03780,59,3,0068,9,00,010,1539,61,6,,6,3,,5,60,2,1,147,5,,0,4,,,19,,,,,1,90,0000,,98,73,01,0,,,12.6,,,,&,1,1,1,1,1,10,1959-05-27
59LA03781,59,,,6,01,010,1539,61,6,23,6,3,,,06,1,,147,-,,0,,,,19,,,,,1,61,1816,6,61,,01,1,,,0.0,,,,,1,1,0,0,0,0,1959-05-27
59LA03782,59,1,3261,6,02,020,1544,61,6,27,6,3,,1,06,,1,115,5,,134,3,,,26,,,,,1,61,0069,6,61,,02,1,,,10.4,,6,,&,1,1,1,1,1,0,1959-04-25
59LA03783,59,1,3013,6,70,713,1552,61,6,,6,2,,1,06,,1,109,8,5,0,3,2,,,,,,,1,61,1669,6,61,85,75,2,,,9.0,,,,&,1,1,1,2,1,10,1959-04-19
59LA03784,59,2,3014,6,70,713,1552,61,6,,6,2,,1,06,,1,109,8,5,0,3,2,,,,,,,1,61,1669,6,61,52,75,2,,2,10.0,1,,02,&,2,1,1,2,1,10,1959-04-19
59LA03785,59,1,3052,6,70,723,1553,61,6,,6,2,,1,06,,2,110,5,7,0,5,2,,,,,,,1,61,1904,6,61,109,75,2,,,15.0,,,,&,1,1,1,1,1,10,1959-04-20
59LA03786,59,1,3137,6,09,093,1556,61,6,44,6,2,,1,06,,1,112,5,,0,4,,,27,,,,,1,61,9970,6,60,68,09,1,,,8.0,,,,&,1,1,1,1,1,10,1959-04-22
59LA03787,59,1,3157,6,70,723,1571,61,6,,6,2,,1,06,,1,113,5,8,0,4,2,,,,,,,1,61,1904,6,61,75,70,2,,,8.8,,,,&,1,1,1,1,1,10,1959-04-23
59LA03788,59,1,,6,70,733,1575,61,6,,6,2,,1,06,,1,106,1,7,0,4,1,,,5080,14,+,,1,61,1349,6,61,,75,2,,,6.8,,1,,,1,1,1,1,0,0,1959-04-16
59LA03789,59,1,3243,6,85,025,1581,61,6,,6,2,,1,06,,1,115,5,,0,5,,,,,,,,1,61,1428,6,61,61,84,7,,,12.0,,,,&,1,1,1,1,1,10,1959-04-25
59LA03790,59,2,,6,01,013,1584,61,6,31,6,2,,,06,,,107,0,,0,0,,,26,,,,,1,61,1354,6,61,,01,1,,,4.0,,0,,,1,1,1,1,0,0,1959-04-17
59LA03791,59,1,3328,6,70,743,1592,61,6,,6,2,,1,06,,1,117,5,3,230,3,1,,,,,,,1,61,1390,6,61,,70,2,,,10.0,,7,,&,1,1,1,1,1,0,1959-04-27
59LA03792,59,2,3111,6,70,713,1598,61,6,,6,2,,1,06,,1,112,8,6,0,4,2,,,,,,,1,61,1669,6,61,72,70,2,,2,7.2,,,,&,1,1,1,2,1,10,1959-04-22
59LA03793,59,2,3112,6,70,713,1598,61,6,,6,2,,1,06,,1,112,8,6,0,4,2,,,,,,,1,61,1669,6,61,54,70,2,,2,6.2,,,04,&,2,1,1,2,1,10,1959-04-22
59LA03794,59,1,2883,6,09,090,1599,61,6,35,6,2,,1,06,,1,106,5,,0,4,,,24,,,,,1,61,1483,6,61,78,09,1,,,8.2,,,,&,1,1,1,1,1,10,1959-04-16
59LA03795,59,1,2777,6,07,070,1606,61,6,27,6,2,,1,06,,1,100,5,,0,2,,,13,,,,,1,61,1618,6,61,69,07,1,,,5.4,,,,&,1,1,1,1,1,10,1959-04-10
59LA03796,59,2,3307,6,09,093,1613,61,6,42,6,2,,1,06,,1,116,8,,0,2,,,24,,,,,1,61,9970,6,60,78,09,1,,3,7.0,,,,&,1,1,1,2,1,10,1959-04-26
59LA03797,59,1,3308,6,09,093,1613,61,6,42,6,2,,1,06,,2,116,8,,120,2,,,24,,,,,1,61,9970,6,60,,09,1,,,6.2,,2,,&,2,1,1,2,1,0,1959-04-26
59LA03798,59,1,,9,00,018,1614,61,6,,6,2,22,5,60,2,1,147,1,,0,4,,,19,2319,48,+,,1,90,0000,,98,,10,0,,,12.0,,1,,,1,1,1,1,0,0,1959-05-27
59LA03799,59,,,6,82,018,1614,61,6,,6,2,22,,06,1,,147,-,,0,,,,19,,,,,1,61,2700,6,61,,10,7,,,0.0,,,,,1,1,0,0,0,0,1959-05-27
59LA03800,59,,,6,01,010,1615,61,6,27,6,2,,,06,,,127,-,,0,,,,20,,,,,1,61,2382,6,61,,01,1,,,0.0,,,,,1,1,0,0,0,0,1959-05-07
59LA03801,59,1,3511,6,04,043,1616,61,6,29,6,2,,1,06,,1,127,5,,0,4,,,19,,,,,1,61,1983,6,61,67,04,1,,,10.4,,,,&,1,1,1,1,1,10,1959-05-07
59LA03802,59,2,3414,6,04,040,1617,61,6,38,6,2,,1,06,,1,119,5,,230,2,,,19,,,,,1,61,0047,6,61,,04,1,,,6.4,,7,,&,1,1,1,1,1,0,1959-04-29
59LA03803,59,2,2865,6,70,713,1621,61,6,,6,2,,1,06,,1,105,5,7,0,4,2,,,,,,,1,61,1669,6,61,81,75,2,,2,10.4,,,,&,1,1,1,1,1,10,1959-04-15
59LA03804,59,,,6,03,033,1622,61,6,46,6,2,,,06,,,127,-,,0,,,,31,,,,,1,61,0854,6,61,,03,1,,,0.0,,,,,1,1,0,0,0,0,1959-05-07
59LA03805,59,2,3030,6,70,723,1625,61,6,,6,2,,1,06,,1,110,5,1,0,4,0,,,,,,,1,61,1904,6,61,90,73,2,,2,12.2,,,,&,1,1,1,1,1,10,1959-04-20
59LA03806,59,1,,6,09,090,1629,61,6,37,6,2,,1,06,,1,106,1,,0,3,,,24,2885,61,+,,1,61,1483,6,61,,09,1,,,9.0,,1,,,1,1,1,1,0,0,1959-04-16
59LA03807,59,1,3420,6,04,043,1637,61,6,31,6,2,,1,06,,1,119,5,,0,4,,,24,,,,,1,61,1983,6,61,75,04,1,,,9.6,,,,&,1,1,1,1,1,10,1959-04-29
59LA03808,59,1,3236,6,70,733,1642,61,6,,6,2,,1,06,,1,115,5,1,230,4,0,,,,,,,1,61,1349,6,61,,73,2,,,11.2,,7,,&,1,1,1,1,1,0,1959-04-25
59LA03809,59,1,3340,6,04,040,1647,61,6,41,6,2,,1,06,,1,117,5,,0,3,,,25,,,,,1,61,0047,6,61,69,04,1,,,10.6,,,,&,1,1,1,1,1,10,1959-04-27
59LA03810,59,,,6,01,013,1649,61,6,28,6,2,,,06,,,69,-,,0,,,,39,,,,,1,61,1354,6,61,,01,1,,,0.0,,,,,1,1,0,0,0,0,1959-03-10
59LA03811,59,2,3530,6,04,043,1654,61,6,29,6,2,,1,06,,1,133,5,,0,4,,,19,,,,,1,61,1983,6,61,53,04,1,,3,8.0,1,,01,&,1,1,1,1,1,10,1959-05-13
59LA03812,59,1,3367,6,86,084,1658,61,6,,6,2,,1,06,,1,118,5,7,124,3,1,,,,,,,1,61,1408,6,61,,85,7,,,7.2,,6,,&,1,1,1,1,1,0,1959-04-28
59LA03813,59,2,3421,6,69,114,1663,61,6,,6,2,,1,06,,2,119,8,,0,3,,,,,,,,1,61,0002,6,96,54,85,4,,3,6.0,,,,&,1,1,1,2,1,10,1959-04-29
59LA03814,59,2,3422,6,69,114,1663,61,6,,6,2,,1,06,,1,119,8,,0,3,,,,,,,,1,61,0002,6,96,53,85,4,,3,7.0,2,,16,&,2,1,1,2,1,10,1959-04-29
59LA03815,59,2,2887,6,85,045,1667,61,6,,6,2,,1,06,,1,106,5,,0,4,,,,,,,,1,61,1983,6,61,86,84,7,,2,11.0,,,,&,1,1,1,1,1,10,1959-04-16
59LA03816,59,2,,6,70,723,1671,61,6,,6,2,,1,06,,1,106,1,2,0,3,0,,,3618,41,+,,1,61,1904,6,61,,70,2,,,9.0,,1,,,1,1,1,1,0,0,1959-04-16
59LA03817,59,2,3351,6,70,733,1676,61,6,,6,2,,1,06,,2,117,5,2,0,4,0,,,,,,,1,61,1349,6,61,72,70,2,,3,8.8,,,,&,1,1,1,1,1,10,1959-04-27
59LA03818,59,1,3321,6,86,025,1677,61,6,,6,2,,1,06,,1,117,8,,161,3,,,,,,,,1,61,1428,6,61,,85,7,,,8.2,,6,,&,1,1,1,2,1,0,1959-04-27
59LA03819,59,2,3322,6,86,025,1677,61,6,,6,2,,1,06,,1,117,8,,0,3,,,,,,,,1,61,1428,6,61,81,85,7,,3,8.4,,,,&,2,1,1,2,1,10,1959-04-27
