PREDICTEDID10,UID,DAYBRN,CLR,LBRD,CDNO,CUT,CUT_NML,DAM,CAUSE,DAYDIS,DISP,INBRL,LAMB,LINE,SEX,SIRE,STM,TB,US,YR
2021061368,21LA01276,82,1,06,2,N,N,H9846,,,,0.048,A1368,,1,A0645,30,9,,21
2021061369,21LA01277,82,1,06,3,N,N,H9846,23,129,6,0.048,A1369,,1,A0645,30,9,,21
2021061370,21LA01278,82,1,06,1,N,N,A0479,,,,0.048,A1370,,2,M0050,30,8,,21
2021061371,21LA01279,82,1,06,2,N,N,A0479,,,,0.048,A1371,,1,M0050,30,8,,21
2021061372,21LA01280,82,1,06,1,N,N,A0244,,,,0.049,A1372,,2,A0645,30,9,,21
2021061373,21LA01281,82,1,06,2,N,N,A0244,,,,0.049,A1373,,2,A0645,30,9,,21
2021061374,21LA01282,82,1,06,3,N,N,A0244,,,,0.049,A1374,,2,A0645,30,9,,21
2021703008,21LA01283,82,5,70,1,N,N,L1939,,,,0.013,L3008,,2,L2335,PC,8,,21
2021703009,21LA01284,82,5,70,2,N,N,L1939,,,,0.013,L3009,,2,L2335,PC,8,,21
2021703010,21LA01285,82,5,70,1,N,N,L2213,,0,,0.015,L3010,,2,L2286,PC,5,,21
2021123333,21LA01286,82,1,12,1,N,N,S1419,,,,0.034,S3333,,2,S1612,7,8,,21
2021123334,21LA01287,82,1,12,2,N,N,S1419,,,,0.034,S3334,,1,S1612,7,8,,21
2021838967,21LA01288,82,6,83,1,N,N,Z5296,,,,0.000,Z8967,,2,Z6841,97,9,,21
2021838968,21LA01289,82,6,83,2,N,N,Z5296,,,,0.000,Z8968,,1,Z6841,97,9,,21
2021838969,21LA01290,82,6,83,3,N,N,Z5296,,,,0.000,Z8969,,1,Z6841,97,9,,21
2021061375,21LA01291,82,1,06,1,N,N,A0240,,,,0.032,A1375,,1,A0397,30,8,,21
2021061376,21LA01292,82,1,06,2,N,N,A0240,,,,0.032,A1376,,1,A0397,30,8,,21
2021061377,21LA01293,82,1,06,1,N,N,M0100,,,,0.040,A1377,,2,A0390,30,8,,21
2021061378,21LA01294,82,1,06,2,N,N,M0100,,,,0.040,A1378,,1,A0390,30,8,,21
2021123337,21LA01295,82,1,12,1,N,N,S2289,,,,0.000,S3337,,2,S2555,7,8,,21
2021123338,21LA01296,82,1,12,2,N,N,S2289,97,192,7,0.000,S3338,,1,S2555,7,8,,21
2021838970,21LA01297,82,5,83,1,Y,Y,M0379,,,,0.000,Z8970,,2,L0000,0,5,US70210379,21
2021123339,21LA01298,82,2,12,1,N,N,S1353,,,,0.018,S3339,,1,S2175,7,8,,21
2021123340,21LA01299,82,1,12,2,N,N,S1353,,,,0.018,S3340,,2,S2175,7,8,,21
2021645420,21LA01300,82,1,64,1,N,N,K5309,,,,0.032,K5420,,2,K5320,6,8,,21
2021645421,21LA01301,82,1,64,2,N,N,K5309,,,,0.032,K5421,,2,K5320,6,8,,21
2021061379,21LA01302,82,1,06,1,N,N,A0404,,,,0.037,A1379,,2,A0397,30,5,,21
2021123341,21LA01303,82,1,12,1,N,N,S1359,,,,0.037,S3341,,2,S2555,7,8,,21
2021123342,21LA01304,82,1,12,2,N,N,S1359,,,,0.037,S3342,,1,S2555,7,8,,21
2021703011,21LA01305,82,5,70,1,N,N,L2099,,,,0.015,L3011,,1,L2341,PC,7,,21
D202120992,21LA01306,82,5,,2,N,N,L2099,44,82,1,,,,2,L2341,,7,,21
2021703012,21LA01307,82,5,70,1,N,N,L1822,,,,0.014,L3012,,1,L2019,PC,9,,21
D202118222,21LA01308,82,5,,2,N,N,L1822,44,82,1,,,,1,L2019,,9,,21
D202118223,21LA01309,82,5,,3,N,N,L1822,44,82,1,,,,2,L2019,,9,,21
2021703013,21LA01310,82,5,70,1,N,N,L2144,,,,0.010,L3013,,1,L2280,PC,8,,21
2021703014,21LA01311,82,5,70,2,N,N,L2144,,,,0.010,L3014,,2,L2280,PC,8,,21
2021457717,21LA01312,82,1,45,1,N,N,T5556,,,,0.000,T7717,,1,T7689,2,8,,21
2021457718,21LA01313,82,2,45,2,N,N,T5556,,,,0.000,T7718,,1,T7689,2,8,,21
2021838971,21LA01314,82,1,83,1,N,N,Z4537,,,,0.000,Z8971,,1,T6983,2,8,,21
2021838972,21LA01315,82,2,83,2,N,N,Z4537,,,,0.000,Z8972,,1,T6983,2,8,,21
2021703015,21LA01316,82,5,70,1,N,N,L2408,,,,0.019,L3015,,3,L2286,PC,5,,21
2021838973,21LA01317,82,1,83,1,N,N,Z5040,,,,0.012,Z8973,,1,T7258,2,8,,21
2021838974,21LA01318,82,1,83,2,N,N,Z5040,,,,0.012,Z8974,,1,T7258,2,8,,21
2021703016,21LA01319,82,5,70,1,N,N,L2087,,,,0.013,L3016,,1,L2280,PC,8,,21
2021703017,21LA01320,82,5,70,2,N,N,L2087,,,,0.013,L3017,,1,L2280,PC,8,,21
2021703018,21LA01321,82,5,70,1,N,N,L2236,66,90,6,0.008,L3018,,2,L2335,PC,8,,21
2021703019,21LA01322,82,5,70,2,N,N,L2236,,,,0.008,L3019,,1,L2335,PC,8,,21
2021061380,21LA01323,82,1,06,1,N,N,A0296,,,,0.036,A1380,,1,A0459,30,8,,21
2021061381,21LA01324,82,1,06,2,N,N,A0296,,,,0.036,A1381,,1,A0459,30,8,,21
2021838975,21LA01325,82,2,83,1,N,N,K5207,,,,0.000,Z8975,,1,Z7471,TC,8,,21
2021838976,21LA01326,82,1,83,2,N,N,K5207,,,,0.000,Z8976,,2,Z7471,TC,8,,21
2021838977,21LA01327,82,6,83,1,N,N,Z6838,,,,0.022,Z8977,A,2,Z6969,97,8,,21
2021838978,21LA01328,82,6,83,2,N,N,Z6838,,,,0.022,Z8978,A,2,Z6969,97,8,,21
2021703020,21LA01329,82,5,70,1,N,N,L2212,,,,0.005,L3020,,2,L2232,PC,8,,21
2021703021,21LA01330,82,5,70,2,N,N,L2212,,,,0.005,L3021,,1,L2232,PC,8,,21
2021703022,21LA01331,82,5,70,1,N,N,L2056,,,,0.014,L3022,,3,L2341,PC,5,,21
2021703023,21LA01332,82,5,70,1,N,N,L2259,,,,0.007,L3023,,2,L2268,PC,8,,21
2021703024,21LA01333,82,5,70,2,N,N,L2259,,,,0.007,L3024,,2,L2268,PC,8,,21
2021123343,21LA01334,82,1,12,1,N,N,S0923,,,,0.026,S3343,,1,S1751,7,8,,21
2021123344,21LA01335,82,1,12,2,N,N,S0923,,,,0.026,S3344,,2,S1751,7,8,,21
2021123345,21LA01336,82,1,12,1,N,N,S1635,42,108,6,0.025,S3345,,1,S1612,43,8,,21
2021123346,21LA01337,82,1,12,2,N,N,S1635,,,,0.025,S3346,,1,S1612,43,8,,21
2021123347,21LA01338,82,1,12,1,N,N,S2206,,,,0.013,S3347,,1,S1612,7,8,,21
2021123348,21LA01339,82,1,12,2,N,N,S2206,,,,0.013,S3348,,1,S1612,7,8,,21
2021123349,21LA01340,82,1,12,1,N,N,S0185,,,,0.038,S3349,,2,S2175,7,8,,21
2021123350,21LA01341,82,1,12,2,N,N,S0185,,,,0.038,S3350,,2,S2175,7,8,,21
2021123351,21LA01342,82,1,12,1,N,N,S2476,,,,0.021,S3351,,1,S1673,43,8,,21
2021123352,21LA01343,82,1,12,2,N,N,S2476,93,83,3,0.021,S3352,,2,S1673,43,8,,21
2021838979,21LA01344,82,6,83,1,N,N,Z2573,,,,0.013,Z8979,,1,Z6433,97,8,,21
2021838980,21LA01345,82,6,83,2,N,N,Z2573,,,,0.013,Z8980,,2,Z6433,97,8,,21
2021457719,21LA01346,82,1,45,1,N,N,T6479,,,,0.018,T7719,,1,T7329,2,8,,21
2021457720,21LA01347,82,1,45,2,N,N,T6479,,,,0.018,T7720,,2,T7329,2,8,,21
2021061382,21LA01348,82,1,06,1,N,N,A0376,,,,0.039,A1382,,2,M0050,30,9,,21
2021061383,21LA01349,82,1,06,2,N,N,A0376,,,,0.039,A1383,,2,M0050,30,9,,21
2021061384,21LA01350,82,1,06,3,N,N,A0376,93,83,3,0.039,A1384,,2,M0050,30,9,,21
2021123353,21LA01351,82,1,12,1,N,N,S2307,,,,0.034,S3353,,2,S2055,7,8,,21
2021123354,21LA01352,82,1,12,2,N,N,S2307,,,,0.034,S3354,,2,S2055,7,8,,21
2021838981,21LA01353,82,5,83,1,Y,Y,Z7568,,,,0.000,Z8981,A,2,L0000,0,5,US70217568,21
2021838982,21LA01354,82,5,83,1,Y,Y,Z7705,,,,0.000,Z8982,,3,L0000,0,5,US70217705,21
2021123355,21LA01355,82,1,12,1,N,N,S2070,,,,0.034,S3355,,1,S2175,7,8,,21
2021123356,21LA01356,82,1,12,2,N,N,S2070,42,134,6,0.034,S3356,,2,S2175,7,8,,21
D202121761,21LA01357,82,1,,1,N,N,L2176,44,82,1,,,,1,L2356,,9,,21
2021703025,21LA01358,82,5,70,2,N,N,L2176,66,85,6,0.009,L3025,,1,L2356,PC,9,,21
2021703026,21LA01359,82,5,70,3,N,N,L2176,54,85,6,0.009,L3026,,1,L2356,PC,9,,21
2021838983,21LA01360,82,1,83,1,N,N,Z5783,,,,0.009,Z8983,,2,T6983,2,8,,21
2021838984,21LA01361,82,1,83,2,N,N,Z5783,,,,0.009,Z8984,,1,T6983,2,8,,21
2021838985,21LA01362,82,5,83,1,Y,Y,Z6867,,,,0.001,Z8985,A,2,Z6945,0,5,,21
2021838986,21LA01363,82,5,83,1,Y,Y,A0741,,,,0.000,Z8986,,3,Z0000,80,8,US83210741,21
2021838987,21LA01364,82,5,83,2,Y,Y,A0741,,0,,0.000,Z8987,,3,Z0000,80,8,US83210741,21
2021123357,21LA01365,82,1,12,1,N,N,S2384,,,,0.010,S3357,,1,S2175,43,5,,21
2021838988,21LA01366,82,6,83,1,N,N,Z5687,,,,0.014,Z8988,A,1,Z6969,97,5,,21
2021123358,21LA01367,82,1,12,1,N,N,S0710,,,,0.029,S3358,,2,S2055,7,9,,21
2021123359,21LA01368,82,1,12,2,N,N,S0710,,,,0.029,S3359,,2,S2055,7,9,,21
2021123360,21LA01369,82,2,12,3,N,N,S0710,,,,0.029,S3360,,1,S2055,7,9,,21
2021123361,21LA01370,82,1,12,1,N,N,S1475,,,,0.019,S3361,,2,S1872,43,5,,21
2021123362,21LA01371,82,1,12,1,N,N,S1073,54,85,6,0.096,S3362,,1,S1748,7,9,,21
2021123363,21LA01372,82,1,12,2,N,N,S1073,1,84,6,0.096,S3363,,1,S1748,7,9,,21
2021123364,21LA01373,82,1,12,3,N,N,S1073,66,86,6,0.096,S3364,,1,S1748,7,9,,21
2021703027,21LA01374,82,5,70,1,N,N,L2049,,,,0.017,L3027,,1,L2095,PC,8,,21
2021703028,21LA01375,82,5,70,2,N,N,L2049,1,92,6,0.017,L3028,,2,L2095,PC,8,,21
2021838989,21LA01376,82,6,83,1,N,N,Z5225,67,92,6,0.019,Z8989,,1,Z6433,97,8,,21
2021838990,21LA01377,82,6,83,2,N,N,Z5225,54,85,6,0.019,Z8990,,2,Z6433,97,8,,21
2021838991,21LA01378,82,1,83,1,N,N,Z7402,,,,0.000,Z8991,,2,T7690,2,5,,21
2021457721,21LA01379,82,1,45,1,N,N,T6863,,,,0.013,T7721,,1,T7280,2,8,,21
2021457722,21LA01380,82,1,45,2,N,N,T6863,,,,0.013,T7722,,1,T7280,2,8,,21
D202178931,21LA01381,82,1,,1,Y,Y,Z7893,44,82,1,,,,2,L0000,,1,US70217893,21
2021123365,21LA01382,82,1,12,1,N,N,S1024,,,,0.037,S3365,,2,S1967,7,8,,21
2021123366,21LA01383,82,1,12,2,N,N,S1024,,,,0.037,S3366,,2,S1967,7,8,,21
2021838992,21LA01384,82,5,83,1,Y,Y,Z7572,,,,0.000,Z8992,A,2,Z0000,97,5,US83217572,21
2021838993,21LA01385,82,5,83,1,Y,Y,S2732,,,,0.000,Z8993,,3,Z0000,10,8,US83212732,21
2021838994,21LA01386,82,5,83,2,Y,Y,S2732,66,88,6,0.000,Z8994,,2,Z0000,10,8,US83212732,21
2021061385,21LA01387,82,1,06,1,N,N,H8927,97,192,7,0.029,A1385,,2,A0013,30,8,,21
2021061386,21LA01388,82,1,06,2,N,N,H8927,,,,0.029,A1386,,1,A0013,30,8,,21
2021838995,21LA01389,82,5,83,1,Y,Y,Z5129,66,95,6,0.000,Z8995,,3,Z6473,0,8,,21
2021838996,21LA01390,82,5,83,2,Y,Y,Z5129,38,102,6,0.000,Z8996,,3,Z6473,0,8,,21
D202117441,21LA01391,82,1,,1,N,N,S1744,44,82,1,,,,1,S1361,,4,,21
D202117442,21LA01392,82,1,,2,N,N,S1744,44,82,1,,,,1,S1361,,4,,21
2021838997,21LA01393,83,5,83,1,N,N,K5132,,,,0.000,Z8997,,2,Z5423,SC,8,,21
2021838998,21LA01394,83,5,83,2,N,N,K5132,,,,0.000,Z8998,,2,Z5423,SC,8,,21
2021703029,21LA01395,82,5,70,1,N,N,L2106,66,101,6,0.008,L3029,,2,L2335,PC,5,,21
2021838999,21LA01396,82,6,83,1,N,N,Z6971,,,,0.014,Z8999,A,1,Z6841,97,5,,21
2021839000,21LA01397,82,6,83,1,Y,Y,Z3333,,,,0.011,Z9000,,3,Z6513,0,8,,21
2021839001,21LA01398,82,6,83,2,Y,Y,Z3333,,,,0.011,Z9001,,3,Z6513,0,8,,21
D202169061,21LA01399,83,4,,1,N,N,T6906,44,83,1,,,,1,T7258,,9,,21
2021457723,21LA01400,83,1,45,2,N,N,T6906,,,,0.016,T7723,,1,T7258,2,9,,21
2021457724,21LA01401,83,1,45,3,N,N,T6906,23,110,6,0.016,T7724,,2,T7258,2,9,,21
2021839002,21LA01402,83,1,83,1,N,N,Z7396,54,89,6,0.000,Z9002,,1,T7329,8,8,,21
2021839003,21LA01403,83,1,83,2,N,N,Z7396,6,97,6,0.000,Z9003,,2,T7329,8,8,,21
2021839004,21LA01404,83,1,83,1,N,N,Z5634,,,,0.009,Z9004,,2,T7329,2,7,,21
D202156342,21LA01405,83,1,,2,N,N,Z5634,44,83,1,,,,2,T7329,,7,,21
2021457725,21LA01406,83,1,45,1,N,N,T6499,,,,0.006,T7725,,3,T7280,2,8,,21
2021457726,21LA01407,83,1,45,2,N,N,T6499,,,,0.006,T7726,,2,T7280,2,8,,21
2021061387,21LA01408,83,1,06,1,N,N,A0535,93,83,3,0.036,A1387,,3,A0390,30,8,,21
2021061388,21LA01409,83,1,06,2,N,N,A0535,,,,0.036,A1388,,1,A0390,30,8,,21
2021123367,21LA01410,83,1,12,1,N,N,S0773,10,125,6,0.034,S3367,,1,S1751,7,9,,21
2021123368,21LA01411,83,1,12,2,N,N,S0773,,,,0.034,S3368,,2,S1751,7,9,,21
2021839005,21LA01412,83,5,83,1,Y,Y,S2874,,,,0.000,Z9005,,2,Z0000,10,8,US83212874,21
2021839006,21LA01413,83,5,83,2,Y,Y,S2874,,,,0.000,Z9006,,3,Z0000,10,8,US83212874,21
2021839007,21LA01414,83,5,83,1,Y,Y,L2497,44,83,6,0.000,Z9007,,1,Z0000,0,5,US83212497,21
2021123369,21LA01415,83,2,12,1,N,N,S1843,93,98,3,0.008,S3369,,2,S2385,7,8,,21
2021123370,21LA01416,83,1,12,2,N,N,S1843,93,98,3,0.008,S3370,,2,S2385,7,8,,21
2021839008,21LA01417,82,1,83,1,N,N,Z7128,,,,0.000,Z9008,,2,T6996,8,5,,21
2021839009,21LA01418,83,1,83,1,N,N,Z3818,,,,0.015,Z9009,,1,T7235,2,9,,21
2021839010,21LA01419,83,1,83,2,N,N,Z3818,,,,0.015,Z9010,,1,T7235,2,9,,21
2021839011,21LA01420,83,1,83,3,N,N,Z3818,66,83,6,0.015,Z9011,,2,T7235,2,9,,21
2021703030,21LA01421,83,5,70,1,N,N,L2419,,,,0.020,L3030,,2,L2341,PC,8,,21
2021703031,21LA01422,83,5,70,2,N,N,L2419,38,109,6,0.020,L3031,,2,L2341,PC,8,,21
2021703032,21LA01423,83,5,70,1,Y,Y,L2490,66,92,6,0.000,L3032,,3,L0000,PC,5,US70212490,21
2021123371,21LA01424,83,1,12,1,N,N,S2339,6,89,6,0.008,S3371,,1,S2179,7,5,,21
2021839012,21LA01425,83,1,83,1,N,N,K5203,66,95,6,0.000,Z9012,,2,Z7471,TC,5,,21
2021839013,21LA01426,83,5,83,1,Y,Y,L2523,,,,0.000,Z9013,,3,Z0000,0,5,US83212523,21
2021839014,21LA01427,83,6,83,1,Y,Y,L2564,93,83,3,0.000,Z9014,,2,Z0000,0,8,US83212564,21
2021839015,21LA01428,83,5,83,2,Y,Y,L2564,,,,0.000,Z9015,,3,Z0000,0,8,US83212564,21
2021123372,21LA01429,83,1,12,1,N,N,S2141,,,,0.011,S3372,,1,S2179,43,8,,21
2021123373,21LA01430,83,1,12,2,N,N,S2141,97,192,7,0.011,S3373,,1,S2179,43,8,,21
2021703033,21LA01431,83,5,70,1,N,N,L2226,,,,0.013,L3033,,1,L2232,PC,8,,21
2021703034,21LA01432,83,5,70,2,N,N,L2226,,,,0.013,L3034,,1,L2232,PC,8,,21
2021061389,21LA01433,83,1,06,1,N,N,H9237,,,,0.034,A1389,,1,A0390,30,9,,21
2021061390,21LA01434,83,1,06,2,N,N,H9237,,,,0.034,A1390,,2,A0390,30,9,,21
2021061391,21LA01435,83,1,06,3,N,N,H9237,,,,0.034,A1391,,1,A0390,30,9,,21
2021520048,21LA01436,83,3,52,1,N,N,Y0010,,,,0.000,Y0048,,1,Y0041,Kt,5,,21
2021703035,21LA01437,83,5,70,1,N,N,L2301,85,111,6,0.007,L3035,,1,L2268,PC,5,,21
2021703036,21LA01438,83,1,70,1,N,N,L2233,,,,0.015,L3036,,2,L2256,PC,5,,21
2021061392,21LA01439,83,1,06,1,N,N,A0545,,,,0.042,A1392,,2,M0050,30,5,,21
2021839016,21LA01440,83,5,83,1,Y,Y,Z7498,,,,0.000,Z9016,A,3,L0000,0,8,US70217498,21
2021839017,21LA01441,83,5,83,2,Y,Y,Z7498,85,112,6,0.000,Z9017,A,3,L0000,0,8,US70217498,21
2021839018,21LA01442,83,5,83,1,Y,Y,Z7474,,,,0.000,Z9018,,3,L0000,0,5,US70217474,21
2021457727,21LA01443,83,1,45,1,N,N,T7437,,,,0.010,T7727,,2,T7280,2,8,,21
2021457728,21LA01444,83,1,45,2,N,N,T7437,,,,0.010,T7728,,3,T7280,2,8,,21
2021061393,21LA01445,83,1,06,1,N,N,A0636,,,,0.040,A1393,,2,A0013,30,8,,21
2021061394,21LA01446,83,1,06,2,N,N,A0636,,,,0.040,A1394,,1,A0013,30,8,,21
2021061395,21LA01447,83,1,06,1,N,N,H9317,,,,0.038,A1395,,1,A0390,30,8,,21
2021061396,21LA01448,83,1,06,2,N,N,H9317,67,85,6,0.038,A1396,,2,A0390,30,8,,21
2021123374,21LA01449,83,1,12,1,N,N,S1129,,,,0.013,S3374,,1,S1361,7,8,,21
2021123375,21LA01450,83,1,12,2,N,N,S1129,,,,0.013,S3375,,2,S1361,7,8,,21
2021839019,21LA01451,83,1,83,1,Y,Y,Z6552,49,129,6,0.000,Z9019,,2,K5269,0,8,,21
2021839020,21LA01452,83,5,83,2,Y,Y,Z6552,,,,0.000,Z9020,,3,K5269,0,8,,21
2021839021,21LA01453,83,1,83,1,Y,Y,M0062,,,,0.000,Z9021,,2,L2211,0,3,,21
2021839022,21LA01454,83,1,83,2,Y,Y,M0062,,,,0.000,Z9022,,2,L2211,0,3,,21
2021839023,21LA01455,83,1,83,3,Y,Y,M0062,,0,,0.000,Z9023,,2,L2211,0,3,,21
2021839024,21LA01456,83,1,83,4,Y,Y,M0062,,,,0.000,Z9024,,2,L2211,0,3,,21
2021839025,21LA01457,83,5,83,1,Y,Y,Z8401,1,84,6,0.000,Z9025,,2,Z0000,0,5,US83218401,21
2021061397,21LA01458,83,1,06,1,N,N,H8933,,,,0.033,A1397,,1,A0390,30,9,,21
2021061398,21LA01459,83,1,06,2,N,N,H8933,,,,0.033,A1398,,2,A0390,30,9,,21
2021061399,21LA01460,83,1,06,3,N,N,H8933,,,,0.033,A1399,,2,A0390,30,9,,21
2021457729,21LA01461,83,1,45,1,N,N,T6469,,,,0.017,T7729,,1,T7235,2,8,,21
2021457730,21LA01462,83,1,45,2,N,N,T6469,66,98,6,0.017,T7730,,1,T7235,2,8,,21
2021457731,21LA01463,83,1,45,1,N,N,T6810,,,,0.013,T7731,,2,T7228,2,8,,21
2021457732,21LA01464,83,1,45,2,N,N,T6810,,,,0.013,T7732,,1,T7228,2,8,,21
2021839026,21LA01465,83,6,83,1,N,N,Z6992,,,,0.012,Z9026,A,2,Z6434,97,8,,21
2021839027,21LA01466,83,6,83,2,N,N,Z6992,,,,0.012,Z9027,A,2,Z6434,97,8,,21
2021123376,21LA01467,83,1,12,1,N,N,S1074,54,85,6,0.032,S3376,,1,S1361,7,8,,21
2021123377,21LA01468,83,1,12,2,N,N,S1074,,,,0.032,S3377,,1,S1361,7,8,,21
2021839028,21LA01469,83,6,83,1,N,N,Z6940,,,,0.012,Z9028,A,2,Z6727,97,5,,21
2021839029,21LA01470,83,5,83,1,Y,Y,M0158,,,,0.008,Z9029,,2,L2276,0,5,,21
D202120521,21LA01471,83,1,,1,N,N,S2052,44,83,1,,,,2,S2179,,7,,21
2021123378,21LA01472,83,1,12,2,N,N,S2052,,,,0.039,S3378,,1,S2179,7,7,,21
2021457733,21LA01473,83,1,45,1,N,N,T7413,,,,0.000,T7733,,2,T7689,2,5,,21
2021061400,21LA01474,83,1,06,1,N,N,H9916,42,84,6,0.046,A1400,,3,A0390,30,9,,21
2021061401,21LA01475,83,1,06,2,N,N,H9916,,,,0.046,A1401,,2,A0390,30,9,,21
2021061402,21LA01476,83,1,06,3,N,N,H9916,,,,0.046,A1402,,1,A0390,30,9,,21
2021123379,21LA01477,83,1,12,1,N,N,S2236,,,,0.037,S3379,,1,S2175,7,5,,21
2021457734,21LA01478,83,1,45,1,N,N,T7316,,,,0.009,T7734,,2,T7280,2,5,,21
2021839030,21LA01479,83,1,83,1,Y,Y,Z8280,,,,0.000,Z9030,,2,L0000,0,5,US70218280,21
2021123380,21LA01480,83,1,12,1,N,N,S1826,19,104,6,0.023,S3380,,1,S1751,7,5,,21
2021839031,21LA01481,83,6,83,1,N,N,Z5655,,,,0.015,Z9031,,1,Z6709,97,8,,21
2021839032,21LA01482,83,6,83,2,N,N,Z5655,,,,0.015,Z9032,,1,Z6709,97,8,,21
2021510610,21LA01483,83,5,51,1,Y,Y,A0962,,,,0.000,M0610,,2,L0000,LP,5,US70210962,21
2021123381,21LA01484,83,1,12,1,N,N,S1431,3,133,6,0.032,S3381,,2,S1748,7,8,,21
2021123382,21LA01485,83,1,12,2,N,N,S1431,,,,0.032,S3382,,2,S1748,7,8,,21
2021839033,21LA01486,83,6,83,1,N,N,Z5175,,,,0.007,Z9033,A,2,Z6727,97,8,,21
2021839034,21LA01487,83,6,83,2,N,N,Z5175,,,,0.007,Z9034,A,1,Z6727,97,8,,21
2021839035,21LA01488,83,1,83,1,Y,Y,S2947,,,,0.000,Z9035,,3,L0000,LR,5,US70212947,21
2021645422,21LA01489,83,1,64,1,N,N,K5307,93,84,3,0.001,K5422,,3,K5320,6,8,,21
2021645423,21LA01490,83,1,64,2,N,N,K5307,,,,0.001,K5423,,2,K5320,6,8,,21
2021839036,21LA01491,83,1,83,1,N,N,K5171,,,,0.000,Z9036,,2,Z7471,TC,8,,21
2021839037,21LA01492,83,1,83,2,N,N,K5171,,,,0.000,Z9037,,1,Z7471,TC,8,,21
2021123383,21LA01493,83,1,12,1,N,N,S1381,1,92,6,0.034,S3383,,1,S1612,7,8,,21
2021123384,21LA01494,83,1,12,2,N,N,S1381,93,84,3,0.034,S3384,,2,S1612,7,8,,21
2021123385,21LA01495,83,1,12,1,N,N,S2231,,,,0.015,S3385,,1,S1967,7,5,,21
2021839038,21LA01496,83,6,83,1,N,N,Z4119,,,,0.000,Z9038,,2,Z6434,97,9,,21
2021839039,21LA01497,83,6,83,2,N,N,Z4119,,,,0.000,Z9039,,1,Z6434,97,9,,21
2021839040,21LA01498,83,6,83,3,N,N,Z4119,,,,0.000,Z9040,,1,Z6434,97,9,,21
2021703037,21LA01499,83,5,70,1,N,N,L1903,,,,0.016,L3037,,1,L2286,PC,8,,21
2021703038,21LA01500,83,1,70,2,N,N,L1903,,,,0.016,L3038,,1,L2286,PC,8,,21
2021123386,21LA01501,83,1,12,1,N,N,S1351,,,,0.017,S3386,,1,S1808,7,8,,21
2021123387,21LA01502,83,1,12,2,N,N,S1351,,,,0.017,S3387,,1,S1808,7,8,,21
2021061403,21LA01503,83,1,06,1,N,N,A0607,,,,0.040,A1403,,1,A0390,30,8,,21
2021061404,21LA01504,83,1,06,2,N,N,A0607,,,,0.040,A1404,,2,A0390,30,8,,21
2021839041,21LA01505,83,5,83,1,Y,Y,M0154,,,,0.002,Z9041,,3,L2211,0,8,,21
2021839042,21LA01506,83,5,83,2,Y,Y,M0154,66,124,6,0.002,Z9042,,3,L2211,0,8,,21
2021123388,21LA01507,83,1,12,1,N,N,S0141,,,,0.034,S3388,,2,S2558,7,8,,21
2021123389,21LA01508,83,1,12,2,N,N,S0141,,,,0.034,S3389,,2,S2558,7,8,,21
2021839043,21LA01509,83,1,83,1,Y,Y,T7561,,,,0.000,Z9043,,2,L0000,LT,8,US70217561,21
2021839044,21LA01510,83,1,83,2,Y,Y,T7561,93,84,3,0.000,Z9044,,2,L0000,LT,8,US70217561,21
D202187091,21LA01511,83,1,,1,N,N,H8709,44,83,1,,,,1,A0397,,7,,21
2021061405,21LA01512,83,1,06,2,N,N,H8709,,,,0.037,A1405,,2,A0397,30,7,,21
2021123390,21LA01513,83,1,12,1,N,N,S1675,,,,0.020,S3390,,2,S2179,7,8,,21
2021123391,21LA01514,83,1,12,2,N,N,S1675,93,84,3,0.020,S3391,,3,S2179,7,8,,21
2021839045,21LA01515,83,6,83,1,Y,Y,Z6393,42,86,6,0.011,Z9045,,3,Z6513,0,8,,21
2021839046,21LA01516,83,6,83,2,Y,Y,Z6393,,,,0.011,Z9046,,2,Z6513,0,8,,21
2021123392,21LA01517,83,1,12,1,N,N,S1570,,,,0.030,S3392,,2,S1673,43,8,,21
2021123393,21LA01518,83,1,12,2,N,N,S1570,,,,0.030,S3393,,1,S1673,43,8,,21
2021839047,21LA01519,83,5,83,1,Y,Y,Z7623,,,,0.000,Z9047,A,3,L0000,0,5,US70217623,21
D202124301,21LA01520,83,1,,1,Y,Y,L2430,44,83,1,,,,2,L0000,,7,US70212430,21
2021703039,21LA01521,83,5,70,2,Y,Y,L2430,,,,0.000,L3039,,3,L0000,PC,7,US70212430,21
2021839048,21LA01522,84,5,83,1,Y,Y,M0350,1,85,6,0.000,Z9048,,3,L2276,0,9,,21
2021839049,21LA01523,84,5,83,2,Y,Y,M0350,,,,0.000,Z9049,,3,L2276,0,9,,21
2021839050,21LA01524,84,5,83,3,Y,Y,M0350,42,85,6,0.000,Z9050,,3,L2276,0,9,,21
2021839051,21LA01525,83,5,83,1,N,N,K5271,6,84,6,0.000,Z9051,A,2,Z6969,SC,5,,21
2021457735,21LA01526,83,1,45,1,N,N,T7266,,,,0.015,T7735,,1,T7228,2,5,,21
2021457736,21LA01527,83,1,45,1,N,N,T6858,,,,0.016,T7736,,1,T7329,2,8,,21
2021457737,21LA01528,83,1,45,2,N,N,T6858,,,,0.016,T7737,,1,T7329,2,8,,21
2021703040,21LA01529,83,5,70,1,N,N,L2275,,,,0.019,L3040,,1,L2356,PC,8,,21
2021703041,21LA01530,83,5,70,2,N,N,L2275,,,,0.019,L3041,,1,L2356,PC,8,,21
2021123394,21LA01531,83,1,12,1,N,N,S1669,,,,0.040,S3394,,1,S1967,7,8,,21
