ID10,UID,DAYBRN,CLR,LBRD,CDNO,CUT_NML,CAUSE,DAYDIS,DISP,INBRL,LINE,SEX,STM,TB,PREFERREDDAM,PREFERREDSIRE,YR
D202003092,20LA00651,78,1,,2,N,44,78,1,,,2,,7,2018060309,US83190309,20
D202050293,20LA00668,78,9,,3,Y,44,78,1,,,1,,9,2017835029,2018835202,20
D202021761,20LA00677,78,1,,1,N,44,78,1,,,2,,9,2018702176,2018702041,20
D202064002,20LA00708,79,6,,2,Y,44,79,1,0.000,,2,,7,2019836400,US70206400,20
D202002232,20LA00717,79,3,,2,Y,44,79,1,0.000,,1,,7,2019510223,US83200223,20
D202032813,20LA00748,79,5,,3,N,44,79,1,,,2,,9,2016833281,US00173281,20
D202024303,20LA00762,79,9,,3,Y,44,79,1,,,1,,9,2014832430,2013058093,20
D202099804,20LA00768,79,1,,4,N,44,79,1,,,1,,3,2018059980,2018060273,20
D202027023,20LA00819,80,6,,3,N,44,80,1,,,2,,9,2015832702,2013831488,20
D202064631,20LA00855,80,2,,1,Y,44,80,1,0.000,,2,,1,2019836463,US83206463,20
D202022673,20LA00895,80,6,,3,N,44,80,1,,,1,97,9,2014832267,2012831184,20
D202057562,20LA00899,80,5,,2,Y,27,80,0,0.000,,1,,6,2018835756,US83195756,20
D202019871,20LA00921,80,5,,1,N,44,80,1,,,1,,9,2017701987,US70181987,20
D202038653,20LA00932,80,5,,3,Y,44,80,1,0.000,,1,,9,2016833865,2013119597,20
D202019891,20LA00943,80,1,,1,Y,44,80,1,0.000,,2,,1,2019121989,US12201989,20
D202012612,20LA00952,81,1,,2,Y,27,81,0,,,2,,6,2017121261,US83181261,20
D202051731,20LA00968,81,,,1,N,44,81,1,,,,,1,2017645173,US70185173,20
D202070671,20LA00995,81,1,,1,N,44,81,1,,,2,,9,2018457067,US64197067,20
D202070672,20LA00996,81,1,,2,N,44,81,1,,,2,,9,2018457067,US64197067,20
D202070673,20LA00997,81,1,,3,N,44,81,1,,,2,,9,2018457067,US64197067,20
D202012232,20LA01004,81,1,,2,N,27,81,0,,,2,,6,2017121223,2017121361,20
D202014642,20LA01017,81,5,,2,N,27,81,0,,,2,,6,2013701464,2011700289,20
D202064982,20LA01059,81,1,,2,N,27,81,0,,,2,,6,2016456498,2014006297,20
D202018931,20LA01078,81,1,,1,N,44,81,1,,,2,,4,2018121893,US12201893,20
D202018932,20LA01079,81,1,,2,N,44,81,1,,,2,,4,2018121893,US12201893,20
D202001871,20LA01129,82,5,,1,Y,27,82,0,0.000,,2,,0,2019510187,2019702276,20
D202026422,20LA01133,82,5,,2,N,44,82,1,,,2,SY,9,2014832642,2014003202,20
D202020382,20LA01173,82,5,,2,Y,44,82,1,0.000,,2,,7,2019122038,US70202038,20
D202096142,20LA01175,82,1,,2,N,44,82,1,,,1,,7,2017059614,2016059384,20
D202094482,20LA01203,82,1,,2,N,44,82,1,,,2,,7,2016059448,2014058507,20
D202016971,20LA01210,82,1,,1,N,44,82,1,,,1,,1,2018121697,US83191697,20
D202073381,20LA01213,82,1,,1,Y,27,82,0,0.000,,2,,0,2019457338,2019457226,20
D202014252,20LA01224,83,1,,2,Y,44,83,1,,,2,,7,2017121425,2015001937,20
D202065391,20LA01261,83,5,,1,Y,44,83,1,0.000,,2,,1,2019836539,2019836695,20
D202029382,20LA01279,83,6,,2,N,44,83,1,,,1,,9,2015832938,2014832574,20
D202062341,20LA01283,83,1,,1,N,44,83,1,,,2,,9,2015456234,2015004103,20
D202067751,20LA01300,83,1,,1,N,44,83,1,,,2,,7,2017456775,US83186775,20
D202004382,20LA01329,83,1,,2,N,44,83,1,,,1,,7,2015120438,2015001126,20
D202023711,20LA01357,84,5,,1,Y,44,84,1,0.000,,1,,4,2019122371,US12202371,20
D202023712,20LA01358,84,5,,2,Y,44,84,1,0.000,,2,,4,2019122371,US12202371,20
D202015701,20LA01428,84,1,,1,N,44,84,1,,,1,,1,2018121570,US83191570,20
D202017062,20LA01458,84,1,,2,N,44,84,1,,,2,,7,2018121706,US83191706,20
D202022531,20LA01514,85,5,,1,N,44,85,1,0.000,,2,,1,2019702253,2019702286,20
D202053283,20LA01546,85,1,,3,N,44,85,1,,,2,,9,2014455328,2013455017,20
D202098464,20LA01611,86,1,,4,N,44,86,1,,,2,,3,2013119846,US83149846,20
D202055171,20LA01616,85,1,,1,Y,44,85,1,,,1,,7,2018835517,2017001931,20
D202014821,20LA01632,86,6,,1,N,44,86,1,,,1,,1,2013831482,2013831788,20
D202097592,20LA01646,86,1,,2,N,27,86,0,,,2,,6,2013119759,US83149759,20
D202065311,20LA01658,86,5,,1,Y,44,86,1,0.000,,1,,1,2019836531,2019836969,20
D202023541,20LA01678,86,5,,1,N,44,86,1,0.000,,1,,1,2019702354,2019702280,20
D202003801,20LA01688,86,2,,1,Y,44,86,1,0.000,,1,,1,2019060380,2018510050,20
D202037493,20LA01708,86,1,,3,N,44,86,1,,,2,,9,2016833749,US83173749,20
D202022731,20LA01711,86,5,,1,Y,44,86,1,0.000,,1,,1,2019122273,2018121878,20
D202066233,20LA01722,86,1,,3,N,44,86,1,,,1,,9,2017456623,US70186623,20
D202063972,20LA01765,87,1,,2,N,44,87,1,,,2,,7,2016456397,US83176397,20
D202019472,20LA01777,87,5,,2,N,44,87,1,,,1,,7,2017701947,US83181947,20
D202018542,20LA01792,87,2,,2,N,44,87,1,,,1,,7,2016701854,2012700762,20
D202058113,20LA01803,87,1,,3,N,44,87,1,,,1,,9,2014455811,2012454411,20
D202096051,20LA01807,87,1,,1,N,44,87,1,,,1,,9,2017059605,2017059641,20
D202096052,20LA01808,87,1,,2,N,44,87,1,,,2,,9,2017059605,2017059641,20
D202096053,20LA01809,87,1,,3,N,44,87,1,,,1,,9,2017059605,2017059641,20
D202057633,20LA01825,87,1,,3,N,44,87,1,,,2,,9,2014455763,2013454854,20
D202019282,20LA01903,88,1,,2,Y,27,88,0,,,1,,6,2018121928,US83191928,20
D202062572,20LA01910,88,1,,2,N,27,88,0,,,1,,6,2015456257,2012454366,20
D202067481,20LA01912,88,5,,1,Y,44,88,1,0.000,,1,,1,2019836748,2019457226,20
D202015643,20LA01954,89,1,,3,Y,44,89,1,,,1,,9,2018121564,2017001931,20
D202004022,20LA01977,89,1,,2,N,27,89,0,,,2,,6,2015120402,2014119999,20
D202017303,20LA01986,89,1,,3,Y,44,89,1,,,1,,9,2018121730,2017001943,20
D202047491,20LA01988,89,5,,1,Y,44,89,1,,,1,,4,2017834749,US00184749,20
D202047492,20LA01989,89,1,,2,Y,44,89,1,,,2,,4,2017834749,US00184749,20
D202097062,20LA01992,89,1,,2,N,27,89,0,,,1,,6,2013119706,US83149706,20
D202002172,20LA02000,89,5,,2,Y,27,89,0,0.000,,2,,6,2019510217,US83200217,20
D202070882,20LA02012,89,5,,2,Y,27,89,0,0.000,,2,,6,2019837088,US83207088,20
D202052931,20LA02053,90,5,,1,N,44,90,1,0.000,,2,,1,2019645293,US64205293,20
D202031533,20LA02115,90,1,,3,Y,27,90,0,,,1,,9,2015833153,2014006301,20
D202019741,20LA02209,91,5,,1,Y,44,91,1,0.000,,1,,1,2019121974,US12201974,20
D202056241,20LA02270,92,1,,1,Y,44,92,1,,,1,,7,2018835624,US64195624,20
D202013653,20LA02276,92,1,,3,N,44,92,1,,,1,,9,2017121365,US70181365,20
D202023451,20LA02277,92,5,,1,Y,44,92,1,0.000,,1,,4,2019702345,2019702341,20
D202023452,20LA02278,92,5,,2,Y,44,92,1,0.000,,2,,4,2019702345,2019702341,20
D202071201,20LA02282,92,1,,1,N,44,92,1,,,2,,7,2018457120,US83197120,20
D202065102,20LA02296,92,1,,2,N,44,92,1,,,1,,9,2016456510,US70176510,20
D202007121,20LA02300,92,1,,1,Y,44,92,1,0.000,,2,,9,2019060712,US83200712,20
D202020661,20LA02326,92,5,,1,Y,27,92,0,0.000,,2,,2,2019122066,2017121361,20
D202020662,20LA02327,92,5,,2,Y,27,92,0,0.000,,1,,2,2019122066,2017121361,20
D202052371,20LA02328,92,5,,1,N,44,92,1,,,2,,1,2018835237,US64195237,20
D202019191,20LA02363,93,1,,1,N,44,93,1,,,1,,4,2018121919,US12201919,20
D202019192,20LA02364,93,1,,2,N,44,93,1,,,1,,4,2018121919,US12201919,20
D202008271,20LA02387,93,1,,1,Y,44,93,1,,,2,,9,2016120827,US83170827,20
D202073601,20LA02391,93,5,,1,Y,44,93,1,0.000,,1,,1,2019837360,US83207360,20
D202096952,20LA02514,95,1,,2,N,44,95,1,,,1,,9,2013119695,2013454776,20
D202048822,20LA02562,96,1,,2,N,44,96,1,,,2,,9,2017834882,2015001941,20
D202048823,20LA02563,96,1,,3,N,44,96,1,,,2,,9,2017834882,2015001941,20
D202005441,20LA02576,96,1,,1,Y,44,96,1,,,1,,9,2015120544,2015004099,20
D202098091,20LA02670,97,1,,1,N,44,97,1,,,2,,9,2013119809,US83149809,20
D202098092,20LA02671,97,1,,2,N,44,97,1,,,2,,9,2013119809,US83149809,20
D202062392,20LA02674,97,1,,2,N,27,97,0,,,,,6,2015456239,2013000739,20
D202065382,20LA02678,97,1,,2,N,27,97,0,,,1,,6,2016456538,US83186538,20
D202016232,20LA02722,98,1,,2,Y,44,98,1,,,1,,7,2018121623,US00191623,20
D202021151,20LA02734,98,5,,1,N,44,98,1,,,1,,1,2018702115,US00192115,20
D202013422,20LA02745,98,1,,2,N,44,98,1,,,2,,7,2017121342,2017121387,20
D202066012,20LA02776,99,1,,2,N,44,99,1,,,1,,7,2017456601,US83186601,20
D202010732,20LA02782,100,1,,2,Y,27,100,0,,,2,,9,2016121073,US83171073,20
D202023222,20LA02796,101,5,,2,Y,27,101,0,0.000,,2,,6,2019122322,US83202322,20
D202025801,20LA02819,103,5,,1,Y,44,103,1,0.000,,2,,1,2019122580,US12202580,20
D202072271,20LA02825,103,5,,1,Y,44,103,1,0.000,,1,,1,2019457227,US45207227,20
D202088601,20LA02826,103,5,,1,Y,44,103,1,0.000,,2,,9,2015058860,2014058715,20
D202064171,20LA02830,103,5,,1,Y,44,103,1,0.000,,1,,1,2019836417,US83206417,20
D202043512,20LA02839,104,5,,2,N,27,104,0,,,1,,6,2017834351,2015832682,20
D202002241,20LA02864,106,1,,1,Y,44,106,1,0.000,,2,,9,2018060224,US00190224,20
D202002242,20LA02865,106,1,,2,Y,44,106,1,0.000,,2,,9,2018060224,US00190224,20
D202084503,20LA02872,106,1,,3,Y,44,106,1,0.000,,2,,9,2013058450,2012057543,20
D202097143,20LA02893,109,2,,3,Y,44,109,1,0.000,,2,,9,2017059714,2016059422,20
D202096363,20LA02902,109,1,,3,Y,44,109,1,0.000,,1,,9,2017059636,2015059130,20
D202095992,20LA02935,111,1,,2,Y,44,111,1,0.000,,2,,7,2017059599,2017059641,20
D202099681,20LA02941,112,1,,1,Y,44,112,1,0.000,,2,,7,2018059968,US64199968,20
D202072951,20LA02972,114,1,,1,Y,27,114,0,0.000,,1,,0,2019457295,2019457329,20
D202093413,20LA02998,116,2,,3,Y,44,116,1,0.000,,2,,9,2016059341,2015004086,20
D202096773,20LA03001,116,1,,3,Y,44,116,1,0.000,,2,,9,2017059677,US70189677,20
D202002681,20LA03049,121,1,,1,Y,44,121,1,0.000,,1,,1,2019510268,US51200268,20
D202084522,20LA03061,124,2,,2,Y,44,124,1,0.000,,1,,9,2013058452,2012057543,20
D202084103,20LA03065,126,1,,3,Y,44,126,1,0.000,,2,,9,2013058410,2012057543,20
D202115221,21LA00001,34,,,1,N,27,34,0,,,,,0,2018121522,2015001944,21
D202123121,21LA00002,57,,,1,N,27,57,0,,,,,0,2019702312,US70212312,21
D202164491,21LA00006,57,,,1,Y,27,57,0,,,,,0,2019836449,US83206449,21
D202121311,21LA00008,59,5,,1,N,27,59,0,,,,,0,2018702131,US70192131,21
D202127061,21LA00009,59,,,1,Y,27,59,0,,,,,2,2020122706,2019121967,21
D202127062,21LA00010,59,,,2,Y,27,59,0,,,,,2,2020122706,2019121967,21
D202112061,21LA00013,62,,,1,N,27,62,0,,,,,0,2017121206,US00181206,21
D202105271,21LA00014,62,,,1,N,27,62,0,,,,,0,2015120527,2013000741,21
D202133401,21LA00015,63,5,,1,N,27,63,0,,,2,,1,2016833340,2014832458,21
D202103851,21LA00016,65,5,,1,Y,27,65,0,,,2,,2,2020510385,US51210385,21
D202103852,21LA00017,65,5,,2,Y,27,65,0,,,2,,2,2020510385,US51210385,21
D202196771,21LA00018,65,1,,1,N,27,65,0,,,1,,9,2017059677,US70189677,21
D202196772,21LA00019,65,1,,2,N,27,65,0,,,1,,9,2017059677,US70189677,21
D202196773,21LA00020,65,1,,3,N,27,65,0,,,1,,9,2017059677,US70189677,21
D202122701,21LA00021,65,1,,1,N,27,65,0,,,1,,2,2019122270,US12212270,21
D202122702,21LA00022,65,1,,2,N,27,65,0,,,1,,2,2019122270,US12212270,21
D202104322,21LA00024,65,1,,2,N,27,65,0,,,1,,9,2019060432,US83200432,21
D202104323,21LA00025,65,1,,3,N,27,65,0,,,2,,9,2019060432,US83200432,21
D202125341,21LA00028,66,2,,1,Y,27,66,0,,,2,,0,2020702534,US70212534,21
D202123841,21LA00029,66,5,,1,N,27,66,0,,,1,,2,2019702384,US83202384,21
D202123842,21LA00030,66,5,,2,N,27,66,0,,,2,,2,2019702384,US83202384,21
D202122701,21LA00038,67,,,1,N,44,67,1,,,1,,1,2019702270,US83202270,21
D202132281,21LA00047,67,6,,1,N,27,67,0,,,2,,2,2016833228,2016833283,21
D202132282,21LA00048,67,6,,2,N,27,67,0,,,2,,2,2016833228,2016833283,21
D202185714,21LA00053,67,1,,4,N,44,67,1,,,1,,3,2014058571,2013058137,21
D202104353,21LA00059,67,,,3,N,27,67,0,,,,,9,2019060435,US70200435,21
D202175321,21LA00063,68,5,,1,Y,44,68,1,,,2,,1,2020837532,US83217532,21
D202146981,21LA00064,68,6,,1,N,44,68,1,,,2,,1,2017834698,2017834277,21
D202119891,21LA00068,68,1,,1,N,27,68,0,,,2,,2,2019121989,US12211989,21
D202119892,21LA00069,68,1,,2,N,27,68,0,,,2,,2,2019121989,US12211989,21
D202172511,21LA00070,68,1,,1,N,27,68,0,,,1,,2,2019837251,US70207251,21
D202172512,21LA00071,68,1,,2,N,27,68,0,,,2,,2,2019837251,US70207251,21
D202128311,21LA00072,68,5,,1,Y,27,68,0,,,2,,0,2020122831,2020123083,21
D202128931,21LA00073,68,1,,1,Y,44,68,1,,,2,,1,2020122893,US12212893,21
D202125151,21LA00074,68,1,,1,Y,27,68,0,,,2,,0,2020702515,2019702208,21
D202175071,21LA00079,68,6,,1,Y,44,68,1,,,1,,1,2020837507,2020837652,21
D202141681,21LA00084,68,5,,1,N,44,68,1,,,2,,1,2017834168,2017834610,21
D202118152,21LA00093,69,5,,2,N,44,69,1,,,2,,7,2016701815,US00171815,21
D202141532,21LA00136,69,5,,2,Y,27,69,0,,,2,0,6,2017834153,US70184153,21
D202122652,21LA00142,70,1,,2,N,44,70,1,,,2,,7,2019122265,US70202265,21
D202175911,21LA00163,70,5,,1,Y,27,70,0,,,2,,0,2020837591,US83217591,21
D202168021,21LA00168,70,5,,1,Y,27,70,0,,,1,,2,2019836802,US70206802,21
D202168022,21LA00169,70,5,,2,Y,27,70,0,,,2,,2,2019836802,US70206802,21
D202117442,21LA00171,70,5,,2,N,44,70,1,,,1,,7,2016701744,US00171744,21
D202183711,21LA00179,61,6,,1,Y,27,61,0,,,1,,2,2020838371,US83218371,21
D202183712,21LA00180,61,6,,2,Y,27,61,0,,,1,,2,2020838371,US83218371,21
D202199741,21LA00191,70,1,,1,N,44,70,1,,,1,,7,2018059974,US70199974,21
D202164281,21LA00206,70,9,,1,Y,1,70,6,,,1,,8,2019836428,US83206428,21
D202104341,21LA00208,70,1,,1,N,44,70,1,,,1,,1,2019060434,US83200434,21
D202172921,21LA00242,71,1,,1,N,44,71,1,,,1,,4,2019457292,US83207292,21
D202172922,21LA00243,71,1,,2,N,44,71,1,,,2,,4,2019457292,US83207292,21
D202100061,21LA00253,71,1,,1,N,44,71,1,,,1,,4,2018060006,US83190006,21
D202100062,21LA00254,71,1,,2,N,44,71,1,,,1,,4,2018060006,US83190006,21
D202186943,21LA00311,72,1,,3,N,44,72,1,,,2,,9,2014058694,2012057543,21
D202183851,21LA00312,72,,,1,Y,44,72,1,,,1,,1,2020838385,US83218385,21
D202191672,21LA00318,72,1,,2,N,44,72,1,,,2,,7,2015059167,2015058894,21
D202162491,21LA00330,72,,,1,Y,44,72,1,,,2,,4,2018836249,US83196249,21
D202162492,21LA00331,72,,,2,Y,44,72,1,,,1,,4,2018836249,US83196249,21
D202106761,21LA00334,72,1,,1,N,44,72,1,,,2,,4,2019060676,US83200676,21
D202106762,21LA00335,72,1,,2,N,44,72,1,,,2,,4,2019060676,US83200676,21
D202168062,21LA00339,72,,,2,Y,44,72,1,,,1,,7,2019836806,US83206806,21
D202102561,21LA00340,72,,,1,N,44,72,1,,,1,,9,2018060256,2018060013,21
D202102563,21LA00342,72,,,3,N,44,72,1,,,2,,9,2018060256,2018060013,21
D202124422,21LA00347,72,,,2,Y,44,72,1,,,1,,7,2020702442,US70212442,21
D202120681,21LA00351,72,1,,1,N,44,72,1,,,2,,1,2019122068,US83202068,21
D202123791,21LA00403,73,1,,1,N,44,73,1,,,1,,7,2019122379,US70202379,21
D202108601,21LA00409,73,,,1,Y,44,73,1,,,2,,7,2020060860,US70210860,21
D202107052,21LA00422,73,1,,2,N,44,73,1,,,1,,9,2019060705,US83200705,21
D202107053,21LA00423,73,1,,3,N,27,73,0,,,2,,9,2019060705,US83200705,21
D202196633,21LA00442,74,,,3,N,44,74,1,,,1,,9,2017059663,2017059866,21
D202176061,21LA00451,74,,,1,Y,27,74,0,,,1,,6,2020837606,US70217606,21
D202131561,21LA00458,74,,,1,Y,27,74,0,,,1,,2,2020123156,2020123136,21
D202131562,21LA00459,74,,,2,Y,27,74,0,,,2,,2,2020123156,2020123136,21
D202100812,21LA00506,75,,,2,Y,27,75,0,,,,,6,2018510081,US00190081,21
D202119153,21LA00509,75,1,,3,N,44,75,1,,,2,,9,2018121915,US70191915,21
D202179972,21LA00515,75,5,,2,Y,44,75,1,,,1,,7,2020837997,US83217997,21
D202100321,21LA00523,75,1,,1,N,27,75,0,,,2,,6,2018060032,2018060273,21
D202101961,21LA00541,75,1,,1,N,44,75,1,,,1,,7,2018060196,US83190196,21
D202103782,21LA00571,75,1,,2,N,44,75,1,,,1,,9,2019060378,2018510050,21
D202103783,21LA00572,75,1,,3,N,44,75,1,,,2,,9,2019060378,2018510050,21
D202155511,21LA00573,76,9,,1,Y,44,76,1,,,1,,9,2018835551,2018835202,21
D202195843,21LA00581,76,1,,3,N,44,76,1,,,1,,3,2017059584,US83189584,21
D202195844,21LA00582,76,1,,4,N,44,76,1,,,1,,3,2017059584,US83189584,21
D202193062,21LA00584,76,1,,2,N,44,76,1,,,2,,9,2016059306,US83189306,21
D202175201,21LA00591,76,1,,1,Y,44,76,1,,,2,,7,2020457520,US70217520,21
D202105063,21LA00606,76,1,,3,N,44,76,1,,,1,,9,2019060506,US70200506,21
D202123741,21LA00627,76,1,,1,N,44,76,1,,,1,,9,2019702374,US70202374,21
D202123742,21LA00628,76,1,,2,N,27,76,0,,,2,,9,2019702374,US70202374,21
D202199236,21LA00719,76,1,,6,N,44,76,1,,,1,,3,2017059923,2017059784,21
D202152112,21LA00736,77,,,2,Y,44,77,1,,,1,,7,2018835211,US83195211,21
D202174191,21LA00757,77,1,,1,N,44,77,1,,,1,,1,2019457419,2020457474,21
D202168903,21LA00763,77,,,3,Y,44,77,1,,,1,,9,2019836890,US70206890,21
D202124341,21LA00772,78,,,1,N,44,78,1,,,1,,1,2019122434,US83202434,21
D202175091,21LA00803,78,5,,1,Y,44,78,1,,,1,,1,2020837509,2019836433,21
D202109502,21LA00816,78,5,,2,Y,44,78,1,,,2,,7,2020060950,US83210950,21
D202122671,21LA00832,78,,,1,N,44,78,1,,,1,,1,2014832267,2012831184,21
D202141283,21LA00874,79,6,,3,N,27,79,0,,,1,,9,2016004128,2014832458,21
D202163601,21LA00887,79,6,,1,N,44,79,1,,,2,,1,2019836360,US83206360,21
D202165253,21LA00941,79,1,,3,N,44,79,1,,,2,,9,2016456525,2016456406,21
D202108661,21LA00947,79,,,1,Y,44,79,1,,,1,,4,2020060866,2020060947,21
D202194483,21LA00971,80,1,,3,N,44,80,1,,,1,,9,2016059448,2014058507,21
D202128641,21LA01018,80,5,,1,N,44,80,1,,,1,,1,2015832864,2013831488,21
D202174731,21LA01062,80,,,1,Y,44,80,1,,,2,,1,2020457473,2019457280,21
D202100212,21LA01094,80,1,,2,N,44,80,1,,,1,,7,2014120021,2013119647,21
D202128371,21LA01107,80,,,1,Y,44,80,1,,,1,,1,2020122837,US70222837,21
D202184051,21LA01138,81,,,1,Y,44,81,1,,,1,,1,2020838405,US83218405,21
D202156391,21LA01139,81,,,1,Y,44,81,1,,,2,,1,2018835639,US00195639,21
D202127491,21LA01161,81,5,,1,Y,44,81,1,,,2,,4,2020122749,2020123096,21
D202127492,21LA01162,81,,,2,Y,27,81,0,,,,,4,2020122749,2020123096,21
D202108662,21LA01188,79,,,2,Y,44,79,1,,,,,4,2020060866,2020060947,21
D202164191,21LA01229,81,,,1,Y,44,81,1,,,1,,4,2019836419,US83206419,21
D202164192,21LA01230,81,,,2,Y,44,81,1,,,2,,4,2019836419,US83206419,21
D202181352,21LA01232,81,,,2,Y,44,81,1,,,2,,7,2020838135,US70218135,21
D202173452,21LA01274,82,,,2,N,44,82,1,,,2,,7,2019457345,2019457235,21
D202120992,21LA01306,82,5,,2,N,44,82,1,,,2,,7,2018702099,US64192099,21
D202118222,21LA01308,82,5,,2,N,44,82,1,,,1,,9,2016701822,US83171822,21
D202118223,21LA01309,82,5,,3,N,44,82,1,,,2,,9,2016701822,US83171822,21
D202121761,21LA01357,82,1,,1,N,44,82,1,,,1,,9,2018702176,2018702041,21
D202178931,21LA01381,82,1,,1,Y,44,82,1,,,2,,1,2020837893,US83217893,21
D202117441,21LA01391,82,1,,1,N,44,82,1,,,1,,4,2018121744,US83191744,21
D202117442,21LA01392,82,1,,2,N,44,82,1,,,1,,4,2018121744,US83191744,21
D202169061,21LA01399,83,4,,1,N,44,83,1,,,1,,9,2018456906,US70196906,21
D202156342,21LA01405,83,1,,2,N,44,83,1,,,2,,7,2018835634,US83195634,21
D202120521,21LA01471,83,1,,1,N,44,83,1,,,2,,7,2019122052,2019122179,21
D202187091,21LA01511,83,1,,1,N,44,83,1,,,1,,7,2014058709,2013058137,21
D202124301,21LA01520,83,1,,1,Y,44,83,1,,,2,,7,2020702430,US70212430,21
D202114951,21LA01533,83,1,,1,N,44,83,1,,,1,,4,2017121495,2016120801,21
D202114952,21LA01534,83,1,,2,N,44,83,1,,,1,,4,2017121495,2016120801,21
D202190551,21LA01542,84,1,,1,N,44,84,1,,,2,,3,2015059055,2013058210,21
D202190552,21LA01543,84,1,,2,N,44,84,1,,,1,,3,2015059055,2013058210,21
D202193221,21LA01548,84,1,,1,N,44,84,1,,,2,,7,2016059322,2014058787,21
D202164661,21LA01561,84,1,,1,N,44,84,1,,,1,,4,2016456466,US83176466,21
D202164662,21LA01562,84,1,,2,N,44,84,1,,,1,,4,2016456466,US83176466,21
D202157471,21LA01570,83,6,,1,N,44,83,1,,,2,,7,2018835747,US70195747,21
D202107733,21LA01636,83,1,,3,N,44,83,1,,,2,,9,2016120773,US00170773,21
D202152701,21LA01645,84,,,1,N,44,84,1,,,2,,7,2019645270,US70205270,21
D202185241,21LA01663,84,1,,1,N,44,84,1,,,2,,9,2014058524,2012057543,21
D202101481,21LA01682,85,1,,1,N,44,85,1,,,2,,4,2014120148,2014000737,21
D202101482,21LA01683,85,1,,2,N,44,85,1,,,1,,4,2014120148,2014000737,21
D202157002,21LA01690,84,6,,2,N,44,84,1,,,2,,7,2018835700,US83195700,21
D202198333,21LA01706,84,1,,3,N,44,84,1,,,1,,9,2017059833,2016059384,21
D202129691,21LA01721,84,,,1,Y,44,84,1,,,2,,1,2020122969,2020122793,21
D202123453,21LA01736,84,5,,3,N,44,84,1,,,1,,9,2019702345,2019702341,21
D202102693,21LA01745,85,1,,3,N,44,85,1,,,2,,9,2014120269,2014120052,21
D202103561,21LA01770,85,1,,1,Y,44,85,1,,,1,,1,2020510356,US51210356,21
D202182411,21LA01780,85,5,,1,Y,44,85,1,,,1,,1,2020838241,US83218241,21
D202116702,21LA01786,85,5,,2,N,44,85,1,,,1,,9,2015701670,2015701676,21
D202110232,21LA01804,85,1,,2,N,44,85,1,,,1,,9,2016121023,US83171023,21
D202110233,21LA01805,85,1,,3,N,27,85,0,,,2,,9,2016121023,US83171023,21
D202102392,21LA01820,85,1,,2,Y,44,85,1,,,1,,7,2019510239,US83200239,21
D202121381,21LA01844,85,5,,1,N,44,85,1,,,1,,7,2018702138,US70192138,21
D202120381,21LA01869,85,1,,1,N,44,85,1,,,2,,9,2019122038,US70202038,21
D202199981,21LA01933,86,1,,1,N,44,86,1,,,2,,9,2014119998,2013000732,21
D202119912,21LA01948,86,5,,2,N,44,86,1,,,1,,9,2017701991,2016701830,21
D202119913,21LA01949,86,5,,3,N,44,86,1,,,1,,9,2017701991,2016701830,21
D202126132,21LA01954,86,1,,2,N,44,86,1,,,2,,7,2019122613,US83202613,21
D202135951,21LA02031,87,6,,1,N,44,87,1,,,1,,1,2016833595,2015832949,21
D202152092,21LA02033,87,5,,2,N,44,87,1,,,1,,7,2018645209,2017005242,21
D202123121,21LA02036,86,1,,1,N,44,86,1,,,2,,1,2019122312,US70202312,21
D202100093,21LA02052,87,1,,3,N,44,87,1,,,1,,9,2014120009,2013000740,21
D202122313,21LA02074,87,5,,3,N,44,87,1,,,2,,9,2019702231,US83202231,21
D202108271,21LA02081,87,1,,1,N,44,87,1,,,2,,7,2016120827,US83170827,21
D202115132,21LA02099,87,1,,2,N,44,87,1,,,2,,7,2018121513,US83191513,21
D202196143,21LA02106,84,1,,3,N,44,84,1,,,,,9,2017059614,2016059384,21
D202166313,21LA02117,87,1,,3,N,44,87,1,,,2,,9,2017456631,2016006883,21
D202120481,21LA02180,88,5,,1,N,44,88,1,,,1,,7,2018702048,US64192048,21
D202184941,21LA02188,88,5,,1,Y,44,88,1,,,1,,1,2020838494,US83218494,21
D202168033,21LA02229,88,1,,3,N,44,88,1,,,2,,3,2017456803,US83186803,21
D202168034,21LA02230,88,1,,4,N,44,88,1,,,2,,3,2017456803,US83186803,21
D202180362,21LA02237,88,5,,2,Y,44,88,1,,,1,,7,2020838036,US70218036,21
D202100261,21LA02238,88,1,,1,N,44,88,1,,,2,,7,2017000026,2016000041,21
D202125482,21LA02243,88,1,,2,N,44,88,1,,,1,,7,2019122548,2019122055,21
D202175122,21LA02264,88,5,,2,Y,44,88,1,,,2,,7,2020457512,US83217512,21
D202175641,21LA02265,88,5,,1,Y,44,88,1,,,1,,4,2020457564,US45217564,21
D202175642,21LA02266,88,5,,2,Y,44,88,1,,,1,,4,2020457564,US45217564,21
D202103731,21LA02273,88,,,1,Y,44,88,1,,,,,1,2020510373,US51210373,21
D202103252,21LA02284,89,5,,2,Y,44,89,1,,,2,,9,2019510325,US83200325,21
D202103253,21LA02285,89,5,,3,Y,44,89,1,,,1,,9,2019510325,US83200325,21
D202102681,21LA02337,89,1,,1,Y,44,89,1,,,2,,4,2019510268,US51210268,21
D202102682,21LA02338,89,1,,2,Y,44,89,1,,,2,,4,2019510268,US51210268,21
D202167641,21LA02361,89,1,,1,N,44,89,1,,,2,,4,2017456764,US00186764,21
D202167642,21LA02362,89,1,,2,N,27,89,0,,,2,,4,2017456764,US00186764,21
