UID,YR,SEX,LAMB,LB1,DATE,BRWT,SIRE,SB1,DAM,DB1,INBL,TB,ADAM,CLR,MILK,JAW,LINE,PEN,CDNO,DISP,DAYDIS,ABNL,ABNE,FONO,FOBR,FOPU,ABLMB,DBRD,X1,DRY,DEAD,X2,LBRD,ABEWE,LNDAM,TM,INBD,SPEC,WNWT,CODE,X3,DAYBN,SBRD,Y1,Y2,Y3,Y4,Y5,DATEBN,YRDAM,YRSIRE,STM,ID10,SIREID10,DAMID10
50LA00103,50,2,3098,1,411,11.0,0107,,1913,1,0,5,5,1,3,2,32,320,1,,0,,,,,,,11,,,,,11,,32,1,26,,78,,,101,91,1,1,1,1,10,1950-04-11,45,47,07,1950113098,1947910107,1945111913
50LA00104,50,2,3224,1,419,10.0,2377,1,1929,1,20,5,4,1,4,1,23,231,1,,0,,,,,,,11,,,,,11,,23,1,27,,71,,,109,11,1,1,1,1,10,1950-04-19,46,47,07,1950113224,1947112377,1946111929
50LA00105,50,2,3256,1,422,12.6,0107,,1935,1,0,5,4,1,3,1,32,320,1,,0,,,,,,,11,,,,,11,,32,1,22,,59,,,112,91,1,1,1,1,10,1950-04-22,46,47,07,1950113256,1947910107,1946111935
50LA00106,50,1,3063,1,407,11.0,0106,,1948,1,0,5,4,1,4,1,24,240,1,,0,,,,,,,11,,,,,11,,24,1,20,,89,,,97,91,1,1,1,1,10,1950-04-07,46,47,07,1950113063,1947910106,1946111948
50LA00107,50,1,3166,1,415,9.2,0106,,1949,1,0,8,4,1,4,2,24,240,1,6,0,,99,,,,,11,,,,,11,10,24,1,20,,0,,,105,91,1,1,2,1,0,1950-04-15,46,47,07,1950113166,1947910106,1946111949
50LA00108,50,1,3167,1,415,12.2,0106,,1949,1,0,8,4,1,4,2,24,240,2,,0,,,,,,,11,,,,,11,,24,1,20,,98,,,105,91,1,1,2,1,10,1950-04-15,46,47,07,1950113167,1947910106,1946111949
50LA00109,50,1,3072,1,408,8.2,2232,1,1972,1,25,6,4,2,4,1,27,270,1,,0,,,,,,,11,,,,,11,,27,1,15,,75,,,98,11,1,1,2,1,10,1950-04-08,46,47,07,1950113072,1947112232,1946111972
50LA00110,50,,,,408,0.0,2232,1,1972,1,25,6,4,,4,,27,270,2,0,0,,,,,,,11,,,,,11,,27,1,15,,0,,,98,11,1,1,2,0,0,1950-04-08,46,47,07,D195019722,1947112232,1946111972
50LA00111,50,1,3153,1,415,10.4,0110,,1979,1,0,5,4,1,3,1,34,340,1,,0,,,,,,,11,,,,,11,,34,1,08,,69,,,105,91,1,1,1,1,10,1950-04-15,46,48,07,1950113153,1948910110,1946111979
50LA00112,50,1,3123,1,413,8.8,2296,1,1982,1,38,5,4,1,4,2,19,190,1,,0,,,,,,,11,,,,,11,,19,1,34,,60,,,103,11,1,1,1,1,10,1950-04-13,46,47,07,1950113123,1947112296,1946111982
50LA00113,50,,,,215,0.0,2740,1,1989,1,22,,4,,,,21,211,1,,0,,,,,,,11,,,6,,11,,21,1,18,,0,,,46,11,0,0,0,0,0,1950-02-15,46,48,07,D195019891,1948112740,1946111989
50LA00114,50,2,3046,1,405,6.0,0110,,1996,1,0,8,4,3,2,1,34,340,1,,0,,,9321,13,-,02,11,,,,,11,,34,1,27,,55,,,95,91,1,1,2,1,10,1950-04-05,46,48,07,1950113046,1948910110,1946111996
50LA00115,50,1,3047,1,405,8.8,0110,,1996,1,0,8,4,1,2,1,34,340,2,,0,1,,,,,02,11,,,,,11,,34,1,27,,95,,,95,91,1,1,2,1,10,1950-04-05,46,48,07,1950113047,1948910110,1946111996
50LA00116,50,2,3101,1,411,8.2,2531,1,1999,1,25,5,4,1,3,2,20,200,1,,0,2,,,,,16,11,,,,,11,,20,1,12,,64,,,101,11,1,1,1,1,10,1950-04-11,46,48,07,1950113101,1948112531,1946111999
50LA00117,50,1,3186,1,417,13.0,2744,1,2003,1,19,5,4,1,4,1,23,230,1,,0,,,,,,,11,,,,,11,,23,1,10,,74,,,107,11,1,1,1,1,10,1950-04-17,46,48,07,1950113186,1948112744,1946112003
50LA00118,50,1,3078,1,409,10.6,0107,,2005,1,0,5,4,1,4,1,32,320,1,,0,,,,,,,11,,,,,11,,32,1,29,,90,,,99,91,1,1,1,1,10,1950-04-09,46,47,07,1950113078,1947910107,1946112005
50LA00119,50,2,3187,1,417,9.4,0110,,2020,1,0,8,4,1,4,1,34,340,1,,0,,,,,,,11,,,,,11,,34,1,26,,70,,,107,91,1,1,2,1,10,1950-04-17,46,48,07,1950113187,1948910110,1946112020
50LA00120,50,1,3188,1,417,12.0,0110,,2020,1,0,8,4,1,4,1,34,340,2,6,0,,,,,,,11,,,,,11,,34,1,26,,0,,,107,91,1,1,2,1,0,1950-04-17,46,48,07,1950113188,1948910110,1946112020
50LA00121,50,1,3194,1,417,12.0,0110,,2021,1,0,5,4,4,4,1,34,340,1,,0,,,,,,,11,,,,,11,,34,1,26,,90,,,107,91,1,1,1,1,10,1950-04-17,46,48,07,1950113194,1948910110,1946112021
50LA00122,50,2,3234,1,420,10.6,2232,1,2036,1,25,5,4,1,2,1,27,270,1,,0,,,,,,,11,,,,,11,,27,1,15,,77,,,110,11,1,1,1,1,10,1950-04-20,46,47,07,1950113234,1947112232,1946112036
50LA00123,50,1,3132,1,413,11.0,2296,1,2037,1,31,5,4,1,4,1,19,190,1,,0,,,,,,,11,,,,,11,,19,1,24,,71,,,103,11,1,1,1,1,10,1950-04-13,46,47,07,1950113132,1947112296,1946112037
50LA00124,50,1,3119,1,413,11.4,2740,1,2055,1,15,5,4,1,4,1,21,211,1,7,230,,,,,,,11,,,,,11,,21,1,15,,0,,,103,11,1,1,1,1,0,1950-04-13,46,48,07,1950113119,1948112740,1946112055
50LA00125,50,1,3077,1,408,12.4,2594,1,2057,1,15,5,4,1,4,1,21,210,1,,0,,,,,,,11,,,,,11,,21,1,16,,90,,,98,11,1,1,1,1,10,1950-04-08,46,48,07,1950113077,1948112594,1946112057
50LA00126,50,1,3115,1,413,9.2,0110,,2060,1,0,8,4,1,2,1,34,340,1,,0,,,,,,,11,,,,,11,,34,1,36,,84,,,103,91,1,1,2,1,10,1950-04-13,46,48,07,1950113115,1948910110,1946112060
50LA00127,50,2,3116,1,413,7.0,0110,,2060,1,0,8,4,3,2,1,34,340,2,2,0,1,,,,,05,11,,,,,11,,34,1,36,,0,,,103,91,1,1,2,1,0,1950-04-13,46,48,07,1950113116,1948910110,1946112060
50LA00128,50,1,3285,1,502,9.0,2377,1,2061,1,19,8,4,1,4,2,23,231,1,,0,,,,,,,11,,,,,11,,23,1,23,,68,,,122,11,1,1,2,1,10,1950-05-02,46,47,07,1950113285,1947112377,1946112061
50LA00129,50,1,3286,1,502,8.2,2377,1,2061,1,19,8,4,1,4,2,23,231,2,,0,2,,,,,16,11,,,,,11,,23,1,23,,53,,,122,11,1,1,2,1,10,1950-05-02,46,47,07,1950113286,1947112377,1946112061
50LA00130,50,,,,525,0.0,0106,,2085,1,0,,4,,,,24,240,1,,0,,,,,,,11,,,7,,11,,24,1,25,,0,,,145,91,0,0,0,0,0,1950-05-25,46,47,07,D195020851,1947910106,1946112085
50LA00131,50,1,3163,1,415,10.6,2531,1,2088,1,20,5,4,1,5,2,20,200,1,,0,,,,,,,11,,,,,11,,20,1,09,,77,,,105,11,1,1,1,1,10,1950-04-15,46,48,07,1950113163,1948112531,1946112088
50LA00132,50,2,3090,1,410,9.0,2531,1,2091,1,23,5,4,1,3,1,20,200,1,,0,2,,,,,16,11,,,,,11,,20,1,17,,60,,,100,11,1,1,1,1,10,1950-04-10,46,48,07,1950113090,1948112531,1946112091
50LA00133,50,1,3151,1,415,9.2,2232,1,2102,1,24,8,4,1,3,1,27,270,1,6,0,,,,,,,11,,,,,11,,27,1,12,,0,,,105,11,1,1,2,1,0,1950-04-15,46,47,07,1950113151,1947112232,1946112102
50LA00134,50,1,3152,1,415,7.8,2232,1,2102,1,24,8,4,1,3,1,27,270,2,,0,,,,,,,11,,,,,11,,27,1,12,,86,,,105,11,1,1,2,1,10,1950-04-15,46,47,07,1950113152,1947112232,1946112102
50LA00135,50,1,3214,1,419,11.2,2296,1,2107,1,15,5,4,1,4,1,19,190,1,,0,,,,,,,11,,,,,11,,19,1,18,,71,,,109,11,1,1,1,1,10,1950-04-19,46,47,07,1950113214,1947112296,1946112107
50LA00136,50,2,3089,1,410,12.2,2744,1,2115,1,20,5,4,1,4,2,23,230,1,,0,2,,,,,16,11,,,,,11,,23,1,13,,79,,,100,11,1,1,1,1,10,1950-04-10,46,48,07,1950113089,1948112744,1946112115
50LA00137,50,2,3149,1,415,10.0,0110,,2127,1,0,8,4,1,3,1,34,340,1,,0,,,,,,,11,,,,,11,,34,1,24,,65,,,105,91,1,1,2,1,10,1950-04-15,46,48,07,1950113149,1948910110,1946112127
50LA00138,50,2,3150,1,415,7.8,0110,,2127,1,0,8,4,1,3,1,34,340,2,,0,,,,,,,11,,,,,11,,34,1,24,,59,,,105,91,1,1,2,1,10,1950-04-15,46,48,07,1950113150,1948910110,1946112127
50LA00139,50,2,3049,1,405,6.8,2531,1,2129,1,25,5,4,1,2,1,20,200,1,6,0,,,6235,17,+,,11,,,,,11,,20,1,13,,0,,,95,11,1,1,1,1,0,1950-04-05,46,48,07,1950113049,1948112531,1946112129
50LA00140,50,2,3270,1,424,9.4,2531,1,2131,1,28,5,4,1,3,1,20,200,1,,0,2,,,,,16,11,,,,,11,,20,1,26,,61,,,114,11,1,1,1,1,10,1950-04-24,46,48,07,1950113270,1948112531,1946112131
50LA00141,50,2,3085,1,410,8.8,2296,1,2135,1,27,8,4,1,2,1,19,190,1,,0,2,,,,,16,11,,,,,11,,19,1,16,,60,,,100,11,1,1,2,1,10,1950-04-10,46,47,07,1950113085,1947112296,1946112135
50LA00142,50,1,3086,1,410,9.2,2296,1,2135,1,27,8,4,1,2,1,19,190,2,,0,,,,,,,11,,,,,11,,19,1,16,,63,,,100,11,1,1,2,1,10,1950-04-10,46,47,07,1950113086,1947112296,1946112135
50LA00143,50,2,3272,1,424,10.0,2296,1,2146,1,15,5,4,1,2,1,19,190,1,7,230,,,,,,,11,,,,,11,,19,1,18,,0,,,114,11,1,1,1,1,0,1950-04-24,46,47,07,1950113272,1947112296,1946112146
50LA00144,50,2,3146,1,414,7.0,2232,1,2153,1,24,8,4,3,4,1,27,270,1,6,0,2,,,,,16,11,,,,,11,,27,1,13,,0,,,104,11,1,1,2,1,0,1950-04-14,46,47,07,1950113146,1947112232,1946112153
50LA00145,50,2,3147,1,414,6.4,2232,1,2153,1,24,8,4,2,4,1,27,270,2,2,0,2,,,,,16,11,,,,,11,,27,1,13,,0,,,104,11,1,1,2,1,0,1950-04-14,46,47,07,1950113147,1947112232,1946112153
50LA00146,50,1,3109,1,412,12.4,0106,,2156,1,0,5,4,1,4,1,24,240,1,,0,,,,,,,11,,,,,11,,24,1,21,,63,,,102,91,1,1,1,1,10,1950-04-12,46,47,07,1950113109,1947910106,1946112156
50LA00147,50,2,3231,1,420,8.6,2232,1,2173,1,27,8,4,1,4,1,27,270,1,,0,0,99,,,,16,11,,,,,11,10,27,1,17,,60,,,110,11,1,1,2,1,10,1950-04-20,46,47,07,1950113231,1947112232,1946112173
50LA00148,50,1,3232,1,420,8.4,2232,1,2173,1,27,8,4,1,4,1,27,270,2,,0,2,,,,,06,11,,,,,11,,27,1,17,,70,,,110,11,1,1,2,1,10,1950-04-20,46,47,07,1950113232,1947112232,1946112173
50LA00149,50,1,3197,1,417,8.2,2377,1,2186,1,21,8,4,1,3,1,23,231,1,6,0,,,,,,,11,,,,,11,,23,1,27,,0,,,107,11,1,1,2,1,0,1950-04-17,46,47,07,1950113197,1947112377,1946112186
50LA00150,50,2,3198,1,417,8.0,2377,1,2186,1,21,8,4,1,3,1,23,231,2,,0,2,,,,,16,11,,,,,11,,23,1,27,,69,,,107,11,1,1,2,1,10,1950-04-17,46,47,07,1950113198,1947112377,1946112186
50LA00151,50,,,,525,0.0,0106,,2190,1,0,,4,,,,24,240,1,,0,,,,,,,11,,,7,,11,,24,1,35,,0,,,145,91,0,0,0,0,0,1950-05-25,46,47,07,D195021901,1947910106,1946112190
50LA00152,50,2,3070,1,408,9.8,2296,1,2202,1,27,5,4,1,3,1,19,190,1,,0,,,,,,,11,,,,,11,,19,1,24,,74,,,98,11,1,1,1,1,10,1950-04-08,46,47,07,1950113070,1947112296,1946112202
50LA00153,50,1,3210,1,418,11.6,0107,,2207,1,0,8,4,1,1,1,32,320,1,,0,,,,,,,11,,,,,11,,32,1,24,,91,,,108,91,1,1,2,1,10,1950-04-18,46,47,07,1950113210,1947910107,1946112207
50LA00154,50,1,3211,1,418,9.4,0107,,2207,1,0,8,4,1,1,1,32,320,2,2,0,,,,,,,11,,,,,11,,32,1,24,,0,,,108,91,1,1,2,1,0,1950-04-18,46,47,07,1950113211,1947910107,1946112207
50LA00155,50,1,3220,1,419,10.4,2296,1,2219,1,15,5,3,1,5,1,19,190,1,,0,,,,,,,11,,,,,11,,19,1,21,,70,,,109,11,1,1,1,1,10,1950-04-19,47,47,07,1950113220,1947112296,1947112219
50LA00156,50,2,3242,1,421,8.0,2232,1,2220,1,32,8,3,1,4,1,27,270,1,,0,,,,,,,11,,,,,11,,27,1,21,,50,,,111,11,1,1,2,1,10,1950-04-21,47,47,07,1950113242,1947112232,1947112220
50LA00157,50,2,3243,1,421,8.0,2232,1,2220,1,32,8,3,2,4,2,27,270,2,,0,,,,,,,11,,,,,11,,27,1,21,,66,,,111,11,1,1,2,1,10,1950-04-21,47,47,07,1950113243,1947112232,1947112220
50LA00158,50,,,,411,0.0,0107,,2228,1,0,,3,,,,32,320,1,,0,,,,,,,11,,-,,,11,,32,1,31,1,0,,,101,91,1,0,0,0,0,1950-04-11,47,47,07,D195022281,1947910107,1947112228
50LA00159,50,1,3097,1,411,14.8,0000,,2228,1,0,5,3,1,4,1,00,320,1,,0,,,,,,,11,,,,,11,,32,0,31,2,95,07,,101,17,1,1,1,1,10,1950-04-11,47,48,07,1950113097,US17482228,1947112228
50LA00160,50,1,3229,1,419,9.0,2296,1,2229,1,14,5,3,1,4,1,19,190,1,,0,,,,,,,11,,,,,11,,19,1,16,,65,,,109,11,1,1,1,1,10,1950-04-19,47,47,07,1950113229,1947112296,1947112229
50LA00161,50,1,3059,1,406,10.8,0110,,2230,1,0,5,3,3,4,1,34,340,1,,0,,,,,,,11,,,,,11,,34,1,30,,84,,,96,91,1,1,1,1,10,1950-04-06,47,48,07,1950113059,1948910110,1947112230
50LA00162,50,1,3133,1,414,13.8,0110,,2237,1,0,5,3,1,4,1,34,340,1,,0,,,,,,,11,,,,,11,,34,1,21,,81,,,104,91,1,1,1,1,10,1950-04-14,47,48,07,1950113133,1948910110,1947112237
50LA00163,50,1,3219,1,419,10.0,2531,1,2238,1,31,5,3,1,4,2,20,200,1,7,230,,99,,,,10,11,,,,,11,10,20,1,22,,0,,,109,11,1,1,1,1,0,1950-04-19,47,48,07,1950113219,1948112531,1947112238
50LA00164,50,2,3051,1,405,10.0,0110,,2241,1,0,5,3,1,3,1,34,340,1,,0,2,,,,,16,11,,,,,11,,34,1,24,,85,,,95,91,1,1,1,1,10,1950-04-05,47,48,07,1950113051,1948910110,1947112241
50LA00165,50,1,3172,1,416,11.2,2296,1,2242,1,14,5,3,1,4,1,19,190,1,,0,,,,,,,11,,,,,11,,19,1,17,,83,,,106,11,1,1,1,1,10,1950-04-16,47,47,07,1950113172,1947112296,1947112242
50LA00166,50,1,3250,1,422,8.4,0106,,2243,1,0,5,3,1,4,1,24,240,1,,0,,,,,,,11,,,,,11,09,24,1,28,,66,,,112,91,1,1,1,1,10,1950-04-22,47,47,07,1950113250,1947910106,1947112243
50LA00167,50,2,3106,1,412,8.8,0110,,2247,1,0,8,3,1,2,1,34,340,1,7,230,2,,,,,16,11,,,,,11,10,34,1,20,,0,,,102,91,1,1,2,1,0,1950-04-12,47,48,07,1950113106,1948910110,1947112247
50LA00168,50,2,3107,1,412,8.0,0110,,2247,1,0,8,3,1,2,1,34,340,2,,0,2,,,,,16,11,,,,,11,,34,1,20,,38,,,102,91,1,1,2,1,10,1950-04-12,47,48,07,1950113107,1948910110,1947112247
50LA00169,50,1,3255,1,422,13.6,0107,,2253,1,0,5,3,1,2,2,32,320,1,,0,,,,,,,11,,,,,11,,32,1,10,,96,,,112,91,1,1,1,1,10,1950-04-22,47,47,07,1950113255,1947910107,1947112253
50LA00170,50,2,3110,1,412,9.6,2232,1,2259,1,32,5,3,1,4,1,27,270,1,,0,,,,,,,11,,,,,11,,27,1,20,,77,,,102,11,1,1,1,1,10,1950-04-12,47,47,07,1950113110,1947112232,1947112259
50LA00171,50,1,3069,1,408,10.4,2740,1,2260,1,30,5,3,1,4,1,21,211,1,,0,,,,,,,11,,,,,11,,21,1,25,,79,,,98,11,1,1,1,1,10,1950-04-08,47,48,07,1950113069,1948112740,1947112260
50LA00172,50,2,3262,1,423,9.8,0107,,2261,1,0,5,3,1,2,1,32,320,1,,0,,,,,,,11,,,,,11,,32,1,26,,70,,,113,91,1,1,1,1,10,1950-04-23,47,47,07,1950113262,1947910107,1947112261
50LA00173,50,,,,527,0.0,0106,,2262,1,0,,3,,,,24,240,1,,0,,,,,,,11,,-,,,17,,24,1,26,1,0,,,147,91,1,0,0,0,0,1950-05-27,47,47,07,D195022621,1947910106,1947112262
50LA00174,50,2,6518,3,527,10.8,0000,,2262,1,,5,3,1,4,1,00,240,1,,0,,,,,,,11,,,,,17,,24,0,26,2,54,07,,147,17,1,1,1,1,10,1950-05-27,47,48,07,1950176518,US17482262,1947112262
50LA00175,50,2,3202,1,418,9.2,2531,1,2267,1,24,5,3,1,4,2,20,200,1,,0,,,,,,,11,,,,,11,,20,1,24,,63,,,108,11,1,1,1,1,10,1950-04-18,47,48,07,1950113202,1948112531,1947112267
50LA00176,50,2,3124,1,413,9.0,0106,,2276,1,0,5,3,1,4,1,24,240,1,,0,,,,,,,11,,,,,11,,24,1,26,,71,,,103,91,1,1,1,1,10,1950-04-13,47,47,07,1950113124,1947910106,1947112276
50LA00177,50,2,3288,1,506,8.2,2377,1,2277,1,25,8,3,1,4,1,23,231,1,,0,,,,,,,11,,,,,11,,23,1,14,,54,,,126,11,1,1,2,1,10,1950-05-06,47,47,07,1950113288,1947112377,1947112277
50LA00178,50,2,3290,1,506,6.6,2377,1,2277,1,25,8,3,1,4,1,23,231,2,6,0,,,,,,,11,,,,,11,,23,1,14,,0,,,126,11,1,1,2,1,0,1950-05-06,47,47,07,1950113290,1947112377,1947112277
50LA00179,50,,,,510,0.0,0107,,2284,1,0,,3,,,,32,320,1,,0,,,,,,,11,,-,,,11,,32,1,22,,0,,,130,91,1,0,0,0,0,1950-05-10,47,47,07,D195022841,1947910107,1947112284
50LA00180,50,1,3057,1,406,10.2,2232,1,2295,1,36,5,3,3,4,1,27,270,1,6,0,,,1054,13,+,,11,,,,,11,,27,1,28,,0,,,96,11,1,1,1,1,0,1950-04-06,47,47,07,1950113057,1947112232,1947112295
50LA00181,50,1,,,406,7.2,0110,,2299,1,0,1,3,1,4,1,34,340,1,1,0,,,0761,13,+,,11,,,,,11,,34,1,23,,0,,,96,91,1,1,1,0,0,1950-04-06,47,48,07,D195022991,1948910110,1947112299
50LA00182,50,2,3178,1,416,6.0,0106,,2306,1,0,5,3,1,4,1,24,240,1,,0,,,,,,,11,,,,,11,,24,1,33,,69,,,106,91,1,1,1,1,10,1950-04-16,47,47,07,1950113178,1947910106,1947112306
50LA00183,50,1,3096,1,411,12.8,0107,,2307,1,0,5,3,1,4,1,32,320,1,,0,,,,,,,11,,,,,11,,32,1,27,,92,,,101,91,1,1,1,1,10,1950-04-11,47,47,07,1950113096,1947910107,1947112307
50LA00184,50,,,,410,0.0,2296,1,2320,1,15,1,3,,3,,19,190,1,1,0,,,0903,13,+,,11,,,,,11,,19,1,18,,0,,,100,11,1,1,1,0,0,1950-04-10,47,47,07,D195023201,1947112296,1947112320
50LA00185,50,2,3043,1,404,8.4,0110,,2332,1,0,8,3,1,4,1,34,340,1,,0,,,,,,,11,,,,,11,,34,1,32,,65,,,94,91,1,1,2,1,10,1950-04-04,47,48,07,1950113043,1948910110,1947112332
50LA00186,50,2,3044,1,404,7.0,0110,,2332,1,0,8,3,1,4,1,34,340,2,,0,2,,,,,16,11,,,,,11,,34,1,32,,63,,,94,91,1,1,2,1,10,1950-04-04,47,48,07,1950113044,1948910110,1947112332
50LA00187,50,,,,510,0.0,2531,1,2337,1,25,,3,,,,20,200,1,,0,,,,,,,11,,-,,,11,,20,1,25,,0,,,130,11,1,0,0,0,0,1950-05-10,47,48,07,D195023371,1948112531,1947112337
50LA00188,50,1,3266,1,423,9.4,0106,,2338,1,0,5,3,2,4,1,24,240,1,,0,,,,,,,11,,,,,11,,24,1,25,,58,,,113,91,1,1,1,1,10,1950-04-23,47,47,07,1950113266,1947910106,1947112338
50LA00189,50,1,6516,3,526,10.0,0000,,2341,1,,5,3,1,4,1,00,200,1,,0,,98,,,,,11,,,,,17,09,20,0,24,2,59,07,,146,17,1,1,1,1,10,1950-05-26,47,48,07,1950176516,US17482341,1947112341
50LA00190,50,,,,526,0.0,2531,1,2341,1,24,,3,,,,20,200,1,,0,,98,,,,,11,,-,,,17,09,20,1,24,1,0,,,146,11,1,0,0,0,0,1950-05-26,47,48,07,D195023411,1948112531,1947112341
50LA00191,50,2,3287,1,505,10.8,2744,1,2342,1,17,5,3,1,2,1,23,230,1,,0,,,,,,,11,,,,,11,,23,1,24,,68,,,125,11,1,1,1,1,10,1950-05-05,47,48,07,1950113287,1948112744,1947112342
50LA00192,50,,,,215,0.0,0106,,2343,1,0,,3,,,,24,240,1,,0,,,,,,,11,,,6,,11,,24,1,27,,0,,,46,91,0,0,0,0,0,1950-02-15,47,47,07,D195023431,1947910106,1947112343
50LA00193,50,2,3126,1,413,11.0,2740,1,2348,1,28,5,3,1,4,1,21,211,1,,0,,,,,,,11,,,,,11,,21,1,18,,59,,,103,11,1,1,1,1,10,1950-04-13,47,48,07,1950113126,1948112740,1947112348
50LA00194,50,2,3165,1,415,10.8,0110,,2365,1,0,5,3,1,4,2,34,340,1,,0,,,,,,,11,,,,,11,,34,1,26,,75,,,105,91,1,1,1,1,10,1950-04-15,47,48,07,1950113165,1948910110,1947112365
50LA00195,50,1,3112,1,412,12.2,2232,1,2369,1,26,5,3,1,5,2,27,270,1,,0,2,,,,,16,11,,,,,11,,27,1,11,,86,,,102,11,1,1,1,1,10,1950-04-12,47,47,07,1950113112,1947112232,1947112369
50LA00196,50,,,,215,0.0,2232,1,2371,1,33,,3,,,,27,270,1,,0,,,,,,,11,,,6,,11,,27,1,21,,0,,,46,11,0,0,0,0,0,1950-02-15,47,47,07,D195023711,1947112232,1947112371
50LA00197,50,2,3173,1,416,10.0,2531,1,2384,1,24,5,3,1,4,1,20,200,1,,0,,98,,,,,11,,,,,11,09,20,1,23,,52,,,106,11,1,1,1,1,10,1950-04-16,47,48,07,1950113173,1948112531,1947112384
50LA00198,50,2,3207,1,418,10.2,0110,,2386,1,0,5,3,1,4,1,34,340,1,6,0,,,,,,,11,,,,,11,,34,1,22,,0,,,108,91,1,1,1,1,0,1950-04-18,47,48,07,1950113207,1948910110,1947112386
50LA00199,50,,,,406,0.0,2744,1,2394,1,15,0,3,,4,,23,230,1,0,0,,,6245,17,+,,11,,,,,11,,23,1,17,,0,,,96,11,1,1,1,0,0,1950-04-06,47,48,07,D195023941,1948112744,1947112394
50LA00200,50,1,3156,1,415,7.4,0106,,2397,1,0,8,3,1,2,1,24,240,1,,0,,,,,,,11,,,,,11,,24,1,27,,74,,,105,91,1,1,2,1,10,1950-04-15,47,47,07,1950113156,1947910106,1947112397
50LA00201,50,1,3157,1,415,8.2,0106,,2397,1,0,8,3,1,2,1,24,240,2,7,230,,,6172,60,-,,11,,,,,11,,24,1,27,,0,,,105,91,1,1,2,1,0,1950-04-15,47,47,07,1950113157,1947910106,1947112397
50LA00202,50,1,3145,1,414,11.6,2594,1,2398,1,24,5,3,1,4,1,21,210,1,,0,,,,,,,11,,,,,11,,21,1,11,,75,,,104,11,1,1,1,1,10,1950-04-14,47,48,07,1950113145,1948112594,1947112398
50LA00203,50,,,,510,0.0,2594,1,2403,1,23,,3,,,,21,210,1,,0,,,,,,,11,,-,,,11,,21,1,09,,0,,,130,11,1,0,0,0,0,1950-05-10,47,48,07,D195024031,1948112594,1947112403
50LA00204,50,1,3233,1,420,12.0,2232,1,2407,1,35,5,3,1,4,2,27,270,1,,0,,,,,,,11,,,,,11,,27,1,26,,81,,,110,11,1,1,1,1,10,1950-04-20,47,47,07,1950113233,1947112232,1947112407
50LA00205,50,1,3241,1,421,10.0,2296,1,2410,1,14,5,3,1,4,1,19,190,1,,0,,,,,,,11,,,,,11,,19,1,12,,76,,,111,11,1,1,1,1,10,1950-04-21,47,47,07,1950113241,1947112296,1947112410
50LA00206,50,,,,331,0.0,2296,1,2415,1,34,0,3,,0,,19,190,1,0,0,,,,,,,11,,,,,11,,19,1,24,,0,,,90,11,1,1,1,0,0,1950-03-31,47,47,07,D195024151,1947112296,1947112415
50LA00207,50,2,3183,1,417,9.4,2740,1,2417,1,27,5,3,1,4,1,21,211,1,,0,,,,,,,11,,,,,11,,21,1,15,,60,,,107,11,1,1,1,1,10,1950-04-17,47,48,07,1950113183,1948112740,1947112417
50LA00208,50,2,3103,1,411,10.2,2531,1,2418,1,24,5,3,1,4,2,20,200,1,,0,,,,,,,11,,,,,11,,20,1,26,,60,,,101,11,1,1,1,1,10,1950-04-11,47,48,07,1950113103,1948112531,1947112418
50LA00209,50,2,3060,1,406,9.4,2296,1,2422,1,32,5,3,1,3,1,19,190,1,,0,,,,,,,11,,,,,11,,19,1,21,,59,,,96,11,1,1,1,1,10,1950-04-06,47,47,07,1950113060,1947112296,1947112422
50LA00210,50,1,3182,1,417,12.0,0107,,2428,1,0,5,3,1,4,1,32,320,1,,0,,,,,,,11,,,,,11,,32,1,17,,83,,,107,91,1,1,1,1,10,1950-04-17,47,47,07,1950113182,1947910107,1947112428
50LA00211,50,2,,,408,0.0,2744,1,2429,1,17,1,3,1,4,1,23,230,1,1,0,,,0800,13,+,,11,,,,,11,,23,1,22,,0,,,98,11,1,1,1,0,0,1950-04-08,47,48,07,D195024291,1948112744,1947112429
50LA00212,50,1,3065,1,407,12.6,0110,,2433,1,0,5,3,1,4,1,34,340,1,,0,,,,,,,11,,,,,11,,34,1,29,,86,,,97,91,1,1,1,1,10,1950-04-07,47,48,07,1950113065,1948910110,1947112433
50LA00213,50,1,3206,1,418,9.6,2594,1,2434,1,27,5,3,1,4,1,21,210,1,,0,,,,,,,11,,,,,11,,21,1,18,,66,,,108,11,1,1,1,1,10,1950-04-18,47,48,07,1950113206,1948112594,1947112434
50LA00214,50,2,3148,1,415,10.0,0106,,2439,1,0,5,3,1,3,1,24,240,1,,0,,,,,,,11,,,,,11,,24,1,31,,73,,,105,91,1,1,1,1,10,1950-04-15,47,47,07,1950113148,1947910106,1947112439
50LA00215,50,1,3265,1,423,9.8,2531,1,2441,1,24,5,3,1,3,1,20,200,1,,0,2,,,,,16,11,,,,,11,,20,1,24,,48,,,113,11,1,1,1,1,10,1950-04-23,47,48,07,1950113265,1948112531,1947112441
50LA00216,50,2,3200,1,418,11.0,2377,1,2446,1,24,5,3,1,2,1,23,231,1,,0,2,,,,,16,11,,,,,11,,23,1,12,,66,,,108,11,1,1,1,1,10,1950-04-18,47,47,07,1950113200,1947112377,1947112446
