CARD_UID,DAMID10,SIREID10,LAMB_IDS,LITTER_SIZE,TB,MILK,PEN,DATEBN,DAYBN,Y1,Y2,Y3,Y4,Y5,YEAR
LC_1950_1948139521,1948139521,1946138165,1950131146,1,5,4,220,1950-04-16,106,1,1,1,1,10,1950
LC_1950_1948139524,1948139524,1948139432,1950131467,1,5,4,491,1950-05-04,124,1,1,1,1,10,1950
LC_1950_1948139530,1948139530,1947138560,1950130857,1,5,4,540,1950-04-09,99,1,1,1,1,10,1950
LC_1950_1948139531,1948139531,1947138560,1950131088,1,5,4,540,1950-04-15,105,1,1,1,1,10,1950
LC_1950_1948139541,1948139541,1946138414,1950131419,1,5,2,251,1950-04-26,116,1,1,1,1,0,1950
LC_1950_1948139549,1948139549,1946138165,1950130926,1,5,4,220,1950-04-11,101,1,1,1,1,0,1950
LC_1950_1948139555,1948139555,1948139819,1950131172,1,5,4,260,1950-04-17,107,1,1,1,1,10,1950
LC_1950_1948139569,1948139569,1949130561,1950130974,1,5,4,401,1950-04-12,102,1,1,1,1,0,1950
LC_1950_1948139570,1948139570,1949130271,1950131390,1,5,1,451,1950-04-23,113,1,1,1,1,10,1950
LC_1950_1948139571,1948139571,1949130271,1950130860,1,5,2,451,1950-04-09,99,1,1,1,1,10,1950
LC_1950_1948139577,1948139577,1948139262,1950131393,1,5,4,360,1950-04-23,113,1,1,1,1,10,1950
LC_1950_1948139578,1948139578,1948139589,1950131262,1,5,3,221,1950-04-19,109,1,1,1,1,10,1950
LC_1950_1948139582,1948139582,1947138889,1950131303,1,5,4,511,1950-04-20,110,1,1,1,1,10,1950
LC_1950_1948139586,1948139586,1948139777,1950131322,1,5,4,530,1950-04-21,111,1,1,1,1,10,1950
LC_1950_1948139587,1948139587,1948139777,1950130850,1,5,3,530,1950-04-09,99,1,1,1,1,10,1950
LC_1950_1948139588,1948139588,1948139589,1950130998,1,5,4,221,1950-04-13,103,1,1,1,1,10,1950
LC_1950_1948139590,1948139590,1948139777,1950131264,1,5,3,530,1950-04-19,109,1,1,1,1,10,1950
LC_1950_1948139596,1948139596,1948139539,1950131100,1,5,4,460,1950-04-15,105,1,1,1,1,10,1950
LC_1950_1948139598,1948139598,1948139693,1950130843,1,5,4,420,1950-04-09,99,1,1,1,1,10,1950
LC_1950_1948139602,1948139602,1948139644,1950131354,1,5,4,400,1950-04-22,112,1,1,1,1,10,1950
LC_1950_1948139604,1948139604,1947139015,1950130764,1,5,4,370,1950-04-06,96,1,1,1,1,10,1950
LC_1950_1948139610,1948139610,1948139693,1950131137,1,5,4,420,1950-04-16,106,1,1,1,1,10,1950
LC_1950_1948139614,1948139614,1948139263,1950130915,1,5,4,250,1950-04-11,101,1,1,1,1,10,1950
LC_1950_1948139617,1948139617,1948139777,1950130859,1,5,3,530,1950-04-09,99,1,1,1,1,10,1950
LC_1950_1948139620,1948139620,1946138116,1950131081,1,5,5,510,1950-04-15,105,1,1,1,1,10,1950
LC_1950_1948139624,1948139624,1948139819,1950131446,1,5,3,260,1950-04-30,120,1,1,1,1,10,1950
LC_1950_1948139635,1948139635,1948139819,1950131293,1,5,4,260,1950-04-20,110,1,1,1,1,10,1950
LC_1950_1948139638,1948139638,US00489638,1950130891,1,5,3,451,1950-04-10,100,1,1,1,1,10,1950
LC_1950_1948139639,1948139639,1947138959,1950130868,1,5,4,501,1950-04-09,99,1,1,1,1,10,1950
LC_1950_1948139641,1948139641,1948139819,1950131151,1,5,5,260,1950-04-16,106,1,1,1,1,10,1950
LC_1950_1948139642,1948139642,1948139819,1950130791,1,5,4,260,1950-04-07,97,1,1,1,1,10,1950
LC_1950_1948139643,1948139643,1948139589,1950130744,1,5,4,221,1950-04-04,94,1,1,1,1,10,1950
LC_1950_1948139646,1948139646,1947910109,1950131043,1,5,4,390,1950-04-14,104,1,1,1,1,10,1950
LC_1950_1948139647,1948139647,1948139360,1950131453,1,5,1,350,1950-05-02,122,1,1,1,1,0,1950
LC_1950_1948139648,1948139648,1948139644,1950130780,1,5,4,400,1950-04-06,96,1,1,1,1,0,1950
LC_1950_1948139651,1948139651,1947139075,1950131413,1,5,1,450,1950-04-26,116,1,1,1,1,10,1950
LC_1950_1948139653,1948139653,1947139015,1950131300,1,5,4,370,1950-04-20,110,1,1,1,1,10,1950
LC_1950_1948139667,1948139667,US00489667,1950130832,1,5,2,280,1950-04-08,98,1,1,1,1,10,1950
LC_1950_1948139668,1948139668,1947175430,1950131185,1,5,4,441,1950-04-17,107,1,1,1,1,10,1950
LC_1950_1948139678,1948139678,1947138560,1950131456,1,5,4,540,1950-05-02,122,1,1,1,1,10,1950
LC_1950_1948139679,1948139679,1948139539,1950130892,1,5,2,460,1950-04-10,100,1,1,1,1,10,1950
LC_1950_1948139681,1948139681,1947139015,1950131452,1,5,4,370,1950-05-01,121,1,1,1,1,0,1950
LC_1950_1948139682,1948139682,1947138889,1950130737,1,5,2,511,1950-04-04,94,1,1,1,1,10,1950
LC_1950_1948139686,1948139686,1947910109,1950130749,1,5,3,390,1950-04-04,94,1,1,1,1,0,1950
LC_1950_1948139691,1948139691,1948139757,1950131115,1,5,4,500,1950-04-16,106,1,1,1,1,10,1950
LC_1950_1948139694,1948139694,1947139015,1950130766,1,5,2,370,1950-04-06,96,1,1,1,1,0,1950
LC_1950_1948139697,1948139697,1948139777,1950131148,1,5,2,530,1950-04-16,106,1,1,1,1,0,1950
LC_1950_1948139703,1948139703,1947138697,1950131368,1,5,4,490,1950-04-22,112,1,1,1,1,10,1950
LC_1950_1948139706,1948139706,1948139539,1950130978,1,5,3,460,1950-04-12,102,1,1,1,1,10,1950
LC_1950_1948139712,1948139712,US00489712,1950130750,1,5,3,350,1950-04-04,94,1,1,1,1,10,1950
LC_1950_1948139713,1948139713,US17489713,1950176492,1,5,4,251,1950-05-08,128,1,1,1,1,0,1950
LC_1950_1948139715,1948139715,US00489715,1950130807,1,5,3,280,1950-04-08,98,1,1,1,1,10,1950
LC_1950_1948139716,1948139716,1947139115,1950131158,1,5,4,280,1950-04-17,107,1,1,1,1,10,1950
LC_1950_1948139717,1948139717,1946138165,1950131218,1,5,2,220,1950-04-18,108,1,1,1,1,10,1950
LC_1950_1948139718,1948139718,1948139589,1950131071,1,5,4,221,1950-04-15,105,1,1,1,1,10,1950
LC_1950_1948139725,1948139725,1947139115,1950131363,1,5,3,280,1950-04-22,112,1,1,1,1,10,1950
LC_1950_1948139728,1948139728,US00489728,1950130845,1,5,1,280,1950-04-09,99,1,1,1,1,10,1950
LC_1950_1948139733,1948139733,1947139015,1950131437,1,5,2,370,1950-04-28,118,1,1,1,1,0,1950
LC_1950_1948139740,1948139740,1948139777,1950130858,1,5,3,530,1950-04-09,99,1,1,1,1,10,1950
LC_1950_1948139750,1948139750,1946138116,1950131178,1,5,3,510,1950-04-17,107,1,1,1,1,10,1950
LC_1950_1948139752,1948139752,1947910109,1950131030,1,5,4,390,1950-04-14,104,1,1,1,1,10,1950
LC_1950_1948139753,1948139753,US17489753,1950176496,1,5,4,390,1950-05-13,133,1,1,1,1,10,1950
LC_1950_1948139762,1948139762,1949130271,1950131343,1,5,3,451,1950-04-22,112,1,1,1,1,0,1950
LC_1950_1948139763,1948139763,1946138414,1950131361,1,5,2,251,1950-04-22,112,1,1,1,1,0,1950
LC_1950_1948139764,1948139764,1946138414,1950131241,1,5,3,251,1950-04-19,109,1,1,1,1,10,1950
LC_1950_1948139774,1948139774,1948139552,1950131272,1,5,3,440,1950-04-20,110,1,1,1,1,10,1950
LC_1950_1948139775,1948139775,1948139552,1950131149,1,5,4,440,1950-04-16,106,1,1,1,1,10,1950
LC_1950_1948139776,1948139776,1948139777,1950131402,1,5,3,530,1950-04-24,114,1,1,1,1,10,1950
LC_1950_1948139784,1948139784,1948139270,1950130943,1,5,4,430,1950-04-12,102,1,1,1,1,10,1950
LC_1950_1948139788,1948139788,1947139115,1950131216,1,5,4,280,1950-04-18,108,1,1,1,1,10,1950
LC_1950_1948139791,1948139791,1948139757,1950131250,1,5,2,500,1950-04-19,109,1,1,1,1,10,1950
LC_1950_1948139797,1948139797,1947138889,1950131294,1,5,3,511,1950-04-20,110,1,1,1,1,10,1950
LC_1950_1948139800,1948139800,1948139263,1950130929,1,5,3,250,1950-04-11,101,1,1,1,1,10,1950
LC_1950_1948139803,1948139803,1948139913,1950131257,1,5,2,470,1950-04-19,109,1,1,1,1,0,1950
LC_1950_1948139810,1948139810,1949130271,1950130741,1,5,4,451,1950-04-04,94,1,1,1,1,10,1950
LC_1950_1948139813,1948139813,1947910109,1950131117,1,5,3,390,1950-04-16,106,1,1,1,1,0,1950
LC_1950_1948139818,1948139818,1948139644,1950131174,1,5,5,400,1950-04-17,107,1,1,1,1,10,1950
LC_1950_1948139826,1948139826,1947139115,1950130813,1,5,4,280,1950-04-08,98,1,1,1,1,0,1950
LC_1950_1948139830,1948139830,1948139263,1950131421,1,5,2,250,1950-04-26,116,1,1,1,1,10,1950
LC_1950_1948139844,1948139844,US17489844,1950176514,1,5,3,511,1950-05-25,145,1,1,1,1,10,1950
LC_1950_1948139856,1948139856,1947138889,1950131386,1,5,4,510,1950-04-23,113,1,1,1,1,0,1950
LC_1950_1948139858,1948139858,1948139777,1950131441,1,5,3,530,1950-04-29,119,1,1,1,1,10,1950
LC_1950_1948139864,1948139864,1948139913,1950131451,1,5,3,470,1950-05-01,121,1,1,1,1,10,1950
LC_1950_1948139865,1948139865,1948139389,1950131438,1,5,4,290,1950-04-29,119,1,1,1,1,10,1950
LC_1950_1948139866,1948139866,1947139015,1950131462,1,5,4,370,1950-05-04,124,1,1,1,1,10,1950
LC_1950_1948139867,1948139867,1947139115,1950131229,1,5,1,280,1950-04-18,108,1,1,1,1,0,1950
LC_1950_1948139869,1948139869,1948139913,1950131299,1,5,2,470,1950-04-20,110,1,1,1,1,0,1950
LC_1950_1948139871,1948139871,1948139360,1950130921,1,5,2,350,1950-04-11,101,1,1,1,1,0,1950
LC_1950_1948139874,1948139874,1948139262,1950131200,1,5,3,360,1950-04-18,108,1,1,1,1,0,1950
LC_1950_1948139880,1948139880,1948139360,1950131168,1,5,2,350,1950-04-17,107,1,1,1,1,10,1950
LC_1950_1948139885,1948139885,1948139360,1950130738,1,5,2,350,1950-04-04,94,1,1,1,1,10,1950
LC_1950_1948139889,1948139889,1948139389,1950131461,1,5,4,290,1950-05-04,124,1,1,1,1,10,1950
LC_1950_1948139895,1948139895,1946138116,1950131415,1,5,3,510,1950-04-26,116,1,1,1,1,10,1950
LC_1950_1948139897,1948139897,1947139115,1950131410|1950131411,2,8,2,280,1950-04-25,115,1,1,2,1,10,1950
LC_1950_1948139902,1948139902,1947138959,1950131160,1,5,4,501,1950-04-17,107,1,1,1,1,10,1950
LC_1950_1948139904,1948139904,1948139360,1950130968,1,5,2,350,1950-04-12,102,1,1,1,1,10,1950
LC_1950_1948139907,1948139907,1946138116,1950131443,1,5,3,510,1950-04-29,119,1,1,1,1,10,1950
LC_1950_1948139909,1948139909,1948139263,1950131392,1,5,3,250,1950-04-23,113,1,1,1,1,10,1950
LC_1950_1948139910,1948139910,1948139589,1950130920,1,5,3,221,1950-04-11,101,1,1,1,1,10,1950
LC_1950_1948139912,1948139912,1947139115,1950130803,1,5,1,280,1950-04-07,97,1,1,1,1,0,1950
LC_1950_1948139916,1948139916,1947175430,1950130950,1,5,4,441,1950-04-12,102,1,1,1,1,10,1950
LC_1950_1948139927,1948139927,1947138697,1950131351,1,5,3,490,1950-04-22,112,1,1,1,1,10,1950
LC_1950_1948139929,1948139929,1948139777,1950131355,1,5,1,530,1950-04-22,112,1,1,1,1,10,1950
LC_1950_1948139930,1948139930,1948139262,1950131325,1,5,4,360,1950-04-21,111,1,1,1,1,10,1950
LC_1950_1948139938,1948139938,1946138414,1950130889,1,5,2,251,1950-04-10,100,1,1,1,1,10,1950
LC_1950_1940171856,1940171856,1949175947,1950176326,1,5,4,710,1950-04-12,102,1,1,1,1,10,1950
LC_1950_1941172776,1941172776,1949175947,1950176254,1,5,2,710,1950-04-07,97,1,1,1,1,0,1950
LC_1950_1942172979,1942172979,1947175534,1950176273,1,5,4,740,1950-04-08,98,1,1,1,1,10,1950
LC_1950_1942173126,1942173126,1949175932,1950176438,1,5,3,730,1950-04-19,109,1,1,1,1,10,1950
LC_1950_1942173130,1942173130,1948139819,1950131380,1,5,2,260,1950-04-23,113,1,1,1,1,0,1950
LC_1950_1942173131,1942173131,1947175534,1950176345|1950176346,2,8,4,740,1950-04-13,103,1,1,2,1,10,1950
LC_1950_1942173194,1942173194,1948175555,1950176375,1,5,4,720,1950-04-15,105,1,1,1,1,10,1950
LC_1950_1942173209,1942173209,1947910107,1950176262|1950176263,2,8,4,760,1950-04-07,97,1,1,2,1,10,1950
LC_1950_1942173222,1942173222,1947175534,1950176442|1950176443,2,8,4,740,1950-04-19,109,1,1,2,1,0,1950
LC_1950_1942173233,1942173233,1948175751,1950176234|1950176235,2,8,4,700,1950-04-05,95,1,1,2,1,10,1950
LC_1950_1942173277,1942173277,1947910109,1950176307,1,5,3,770,1950-04-11,101,1,1,1,1,10,1950
LC_1950_1942173392,1942173392,1949175932,1950176332|1950176333,2,8,4,730,1950-04-12,102,1,1,2,1,10,1950
LC_1950_1942173481,1942173481,1947175534,1950176347,1,5,4,740,1950-04-13,103,1,1,1,1,10,1950
LC_1950_1942173495,1942173495,1948175751,1950176342,1,5,4,700,1950-04-13,103,1,1,1,1,10,1950
LC_1950_1942173532,1942173532,1949175932,1950176278,1,5,2,730,1950-04-08,98,1,1,1,1,10,1950
LC_1950_1942173560,1942173560,1949175947,1950176390,1,5,4,710,1950-04-16,106,1,1,1,1,10,1950
LC_1950_1942173750,1942173750,1948175555,1950176392|1950176393,2,8,3,720,1950-04-16,106,1,1,2,1,10,1950
LC_1950_1943173793,1943173793,1948175555,1950176271|1950176272,2,8,3,720,1950-04-08,98,1,1,2,1,10,1950
LC_1950_1943173801,1943173801,1948112656,1950176356,1,5,3,600,1950-04-14,104,1,1,1,1,10,1950
LC_1950_1943173820,1943173820,1949175932,1950176352|1950176353,2,8,4,730,1950-04-14,104,1,1,2,1,0,1950
LC_1950_1943173837,1943173837,1947175534,1950176446|1950176447,2,8,4,740,1950-04-20,110,1,1,2,1,0,1950
LC_1950_1943173868,1943173868,1947138827,1950176466,1,5,4,620,1950-04-21,111,1,1,1,1,10,1950
LC_1950_1943173898,1943173898,1946138414,1950130855,1,5,4,251,1950-04-09,99,1,1,1,1,0,1950
LC_1950_1943173917,1943173917,1948175751,1950176422|1950176423,2,8,3,700,1950-04-17,107,1,1,2,1,10,1950
LC_1950_1943173948,1943173948,1949175932,1950176486,1,5,4,730,1950-05-01,121,1,1,1,1,10,1950
LC_1950_1943173986,1943173986,1947138827,1950176363|1950176364,2,8,4,620,1950-04-14,104,1,1,2,1,10,1950
LC_1950_1943174003,1943174003,1948139263,1950131182,1,5,4,250,1950-04-17,107,1,1,1,1,10,1950
LC_1950_1943174027,1943174027,1949175947,1950176337,1,5,3,710,1950-04-12,102,1,1,1,1,10,1950
LC_1950_1943174035,1943174035,1947910106,1950176454|1950176455,2,8,2,750,1950-04-20,110,1,1,2,1,0,1950
LC_1950_1943174091,1943174091,1947175534,1950176425|1950176426,2,8,4,740,1950-04-18,108,1,1,2,1,10,1950
LC_1950_1943174128,1943174128,1948175555,1950176479,1,5,3,720,1950-04-20,110,1,1,1,1,10,1950
LC_1950_1943174147,1943174147,1949175947,1950176372|1950176373,2,8,4,710,1950-04-15,105,1,1,2,1,10,1950
LC_1950_1943174192,1943174192,1947175534,1950176247|1950176248,2,8,4,740,1950-04-06,96,1,1,2,1,10,1950
LC_1950_1943174228,1943174228,1949175947,1950176431,1,5,3,710,1950-04-18,108,1,1,1,1,10,1950
LC_1950_1943174314,1943174314,1948112656,1950176257,1,5,3,600,1950-04-07,97,1,1,1,1,10,1950
LC_1950_1943174340,1943174340,1949175932,1950176473,1,5,2,730,1950-04-22,112,1,1,1,1,10,1950
LC_1950_1943174365,1943174365,US17484365,1950176501,1,5,4,740,1950-05-17,137,1,1,1,1,10,1950
LC_1950_1944174437,1944174437,1947138827,1950176267,1,5,4,620,1950-04-07,97,1,1,1,1,10,1950
LC_1950_1944174447,1944174447,1947175534,1950176323|1950176324,2,8,2,740,1950-04-12,102,1,1,2,1,10,1950
LC_1950_1944174456,1944174456,1948112676,1950176405,1,5,4,610,1950-04-16,106,1,1,1,1,10,1950
LC_1950_1944174485,1944174485,1947138827,1950176264|1950176265,2,8,4,620,1950-04-07,97,1,1,2,1,10,1950
LC_1950_1944174519,1944174519,1947175534,1950176458,1,5,4,740,1950-04-21,111,1,1,1,1,10,1950
LC_1950_1944174541,1944174541,1947910109,1950176327|1950176328,2,8,4,770,1950-04-12,102,1,1,2,1,10,1950
LC_1950_1944174698,1944174698,1948175751,1950176361,1,5,4,700,1950-04-14,104,1,1,1,1,10,1950
LC_1950_1944174712,1944174712,1949175947,1950176290,1,5,3,710,1950-04-09,99,1,1,1,1,10,1950
LC_1950_1944174727,1944174727,1948112656,1950176416,1,5,4,600,1950-04-17,107,1,1,1,1,10,1950
LC_1950_1944174755,1944174755,1948175555,1950176336,1,5,4,720,1950-04-12,102,1,1,1,1,10,1950
LC_1950_1945174813,1945174813,1947175534,1950176245|1950176246,2,8,4,740,1950-04-06,96,1,1,2,1,10,1950
LC_1950_1945174826,1945174826,1947175534,1950176480,1,5,3,740,1950-04-24,114,1,1,1,1,10,1950
LC_1950_1945174834,1945174834,1949175932,1950176424,1,5,4,730,1950-04-18,108,1,1,1,1,10,1950
LC_1950_1945174845,1945174845,1949175932,1950176463,1,5,4,730,1950-04-21,111,1,1,1,1,10,1950
LC_1950_1945174865,1945174865,1948910110,1950176489|1950176490,2,8,4,780,1950-05-05,125,1,1,2,1,10,1950
LC_1950_1945174875,1945174875,1948175555,1950176445,1,5,4,720,1950-04-20,110,1,1,1,1,10,1950
LC_1950_1945174913,1945174913,US17484913,1950176526,1,7,3,620,1950-06-02,153,1,1,2,1,10,1950
LC_1950_1945174914,1945174914,1947910106,1950176394|1950176395,2,8,4,750,1950-04-16,106,1,1,2,1,10,1950
LC_1950_1945174917,1945174917,1948175751,1950176309,1,5,4,700,1950-04-11,101,1,1,1,1,10,1950
LC_1950_1945174939,1945174939,1947175534,1950176491,1,5,4,740,1950-05-07,127,1,1,1,1,10,1950
LC_1950_1945174947,1945174947,1948175751,1950176310,1,5,4,700,1950-04-11,101,1,1,1,1,10,1950
LC_1950_1945174958,1945174958,1949175932,1950176433,1,7,4,730,1950-04-19,109,1,1,2,1,0,1950
LC_1950_1945174981,1945174981,1948910110,1950176432,1,5,5,780,1950-04-18,108,1,1,1,1,10,1950
LC_1950_1945175016,1945175016,1947175534,1950176475,1,5,5,740,1950-04-23,113,1,1,1,1,10,1950
LC_1950_1945175021,1945175021,1949175932,1950176322,1,5,5,730,1950-04-11,101,1,1,1,1,10,1950
LC_1950_1945175027,1945175027,1947910107,1950176403,1,5,3,760,1950-04-16,106,1,1,1,1,10,1950
LC_1950_1945175030,1945175030,1949175932,1950176398|1950176399,2,8,2,730,1950-04-16,106,1,1,2,1,0,1950
LC_1950_1945175031,1945175031,1949175947,1950176348,1,5,4,710,1950-04-13,103,1,1,1,1,10,1950
LC_1950_1945175049,1945175049,1947175534,1950176435|1950176436,2,8,3,740,1950-04-19,109,1,1,2,1,0,1950
LC_1950_1945175056,1945175056,1949175947,1950176340,1,5,5,710,1950-04-12,102,1,1,1,1,10,1950
LC_1950_1945175066,1945175066,1949175932,1950176355,1,5,5,730,1950-04-14,104,1,1,1,1,0,1950
LC_1950_1945175071,1945175071,1949175947,1950176481|1950176482,2,8,4,710,1950-04-25,115,1,1,2,1,10,1950
LC_1950_1945175099,1945175099,1948175751,1950176396|1950176397,2,8,2,700,1950-04-16,106,1,1,2,1,10,1950
LC_1950_1945175140,1945175140,1947910107,1950176408|1950176409,2,8,4,760,1950-04-17,107,1,1,2,1,0,1950
LC_1950_1945175184,1945175184,1949175947,1950176452,1,5,5,710,1950-04-20,110,1,1,1,1,10,1950
LC_1950_1945175192,1945175192,1948175555,1950176360,1,5,4,720,1950-04-14,104,1,1,1,1,10,1950
LC_1950_1945175200,1945175200,1947175534,1950176388|1950176389,2,8,4,740,1950-04-16,106,1,1,2,1,10,1950
LC_1950_1945175226,1945175226,1948175751,1950176320,1,5,4,700,1950-04-11,101,1,1,1,1,10,1950
LC_1950_1945175234,1945175234,1949175947,1950176380,1,5,4,710,1950-04-15,105,1,1,1,1,10,1950
LC_1950_1945175240,1945175240,1947175534,1950176368,1,5,4,740,1950-04-15,105,1,1,1,1,10,1950
LC_1950_1945175246,1945175246,1949175932,1950176299,1,5,2,730,1950-04-10,100,1,1,1,1,10,1950
LC_1950_1945175262,1945175262,1948175751,1950176485,1,5,4,700,1950-04-30,120,1,1,1,1,10,1950
LC_1950_1946175312,1946175312,1948175555,1950176351,1,5,4,720,1950-04-13,103,1,1,1,1,10,1950
LC_1950_1946175319,1946175319,1947175534,1950176382|1950176383,2,8,3,740,1950-04-15,105,1,1,2,1,0,1950
LC_1950_1946175327,1946175327,1947175534,1950176319,1,5,4,740,1950-04-11,101,1,1,1,1,10,1950
LC_1950_1946175336,1946175336,1947910109,1950176468|1950176470,2,8,4,770,1950-04-22,112,1,1,2,1,10,1950
LC_1950_1946175337,1946175337,1949175932,1950176358|1950176359,2,8,4,730,1950-04-14,104,1,1,2,1,0,1950
LC_1950_1946175343,1946175343,1948175751,1950176334,1,5,4,700,1950-04-12,102,1,1,1,1,0,1950
LC_1950_1946175346,1946175346,1949175932,1950176477,1,5,2,730,1950-04-23,113,1,1,1,1,10,1950
LC_1950_1946175347,1946175347,1947138827,1950176414|1950176415,2,8,4,620,1950-04-17,107,1,1,2,1,10,1950
LC_1950_1946175348,1946175348,1949175932,1950176377|1950176378,2,8,4,730,1950-04-15,105,1,1,2,1,10,1950
LC_1950_1946175349,1946175349,1947175534,1950176451,1,5,4,740,1950-04-20,110,1,1,1,1,10,1950
LC_1950_1946175350,1946175350,1948175555,1950176381,1,5,4,720,1950-04-15,105,1,1,1,1,10,1950
LC_1950_1946175354,1946175354,1949175947,1950176282,1,5,4,710,1950-04-08,98,1,1,1,1,10,1950
LC_1950_1946175358,1946175358,1948112676,1950176410|1950176411,2,8,4,610,1950-04-17,107,1,1,2,1,0,1950
LC_1950_1946175366,1946175366,1949175947,1950176459,1,5,4,710,1950-04-21,111,1,1,1,1,10,1950
LC_1950_1946175367,1946175367,1949175932,1950176330|1950176331,2,8,4,730,1950-04-12,102,1,1,2,1,0,1950
LC_1950_1946175372,1946175372,1949175947,1950176488,1,5,4,710,1950-05-02,122,1,1,1,1,10,1950
LC_1950_1946175373,1946175373,1948175751,1950176240,1,5,2,700,1950-04-06,96,1,1,1,1,10,1950
LC_1950_1946175384,1946175384,1949175932,1950176237,1,5,3,730,1950-04-05,95,1,1,1,1,10,1950
LC_1950_1946175391,1946175391,1947910106,1950176292,1,5,4,750,1950-04-08,98,1,1,1,1,10,1950
LC_1950_1946175393,1946175393,1948175751,1950176350,1,5,2,700,1950-04-13,103,1,1,1,1,10,1950
LC_1950_1947175398,1947175398,1948175555,1950176242,1,5,2,720,1950-04-06,96,1,1,1,1,10,1950
LC_1950_1947175400,1947175400,1949175947,1950176427,1,5,4,710,1950-04-18,108,1,1,1,1,10,1950
LC_1950_1947175423,1947175423,1948910110,1950176434,1,5,4,780,1950-04-19,109,1,1,1,1,10,1950
LC_1950_1947175428,1947175428,1948112656,1950176317,1,5,4,600,1950-04-11,101,1,1,1,1,10,1950
LC_1950_1947175431,1947175431,1948175555,1950176362,1,5,4,720,1950-04-14,104,1,1,1,1,10,1950
LC_1950_1947175438,1947175438,1949175932,1950176286,1,5,4,730,1950-04-08,98,1,1,1,1,10,1950
LC_1950_1947175441,1947175441,1949175947,1950176325,1,5,4,710,1950-04-12,102,1,1,1,1,10,1950
LC_1950_1947175445,1947175445,1948175555,1950176418,1,5,5,720,1950-04-17,107,1,1,1,1,10,1950
LC_1950_1947175456,1947175456,1948175555,1950176308,1,5,4,720,1950-04-11,101,1,1,1,1,0,1950
LC_1950_1947175457,1947175457,1947138827,1950176313,1,5,3,620,1950-04-11,101,1,1,1,1,10,1950
LC_1950_1947175462,1947175462,1949175932,1950176256,1,5,4,730,1950-04-07,97,1,1,1,1,10,1950
LC_1950_1947175468,1947175468,1947175534,1950176284,1,5,4,740,1950-04-08,98,1,1,1,1,10,1950
LC_1950_1947175477,1947175477,1948175751,1950176429,1,5,4,700,1950-04-18,108,1,1,1,1,10,1950
LC_1950_1947175479,1947175479,1947138827,1950176341,1,5,4,620,1950-04-13,103,1,1,1,1,10,1950
LC_1950_1947175485,1947175485,1947910106,1950176287|1950176288,2,8,4,750,1950-04-08,98,1,1,2,1,10,1950
LC_1950_1947175489,1947175489,1948175751,1950176268,1,5,3,700,1950-04-08,98,1,1,1,1,10,1950
LC_1950_1947175493,1947175493,1947175534,1950176448|1950176449,2,8,4,740,1950-04-20,110,1,1,2,1,10,1950
LC_1950_1947175496,1947175496,1948175751,1950176289,1,8,3,700,1950-04-08,98,1,1,2,1,10,1950
LC_1950_1947175500,1947175500,1948910110,1950176421,1,5,2,780,1950-04-17,107,1,1,1,1,10,1950
LC_1950_1947175501,1947175501,1947138827,1950176274,1,5,4,620,1950-04-08,98,1,1,1,1,10,1950
LC_1950_1947175503,1947175503,1947138827,1950176338,1,5,4,620,1950-04-12,102,1,1,1,1,10,1950
LC_1950_1947175505,1947175505,1948112656,1950176259,1,5,4,600,1950-04-07,97,1,1,1,1,10,1950
LC_1950_1947175508,1947175508,1947910109,1950176329,1,5,4,770,1950-04-12,102,1,1,1,1,10,1950
LC_1950_1947175511,1947175511,1948175555,1950176457,1,5,3,720,1950-04-20,110,1,1,1,1,10,1950
LC_1950_1947175519,1947175519,1947910107,1950176266,1,5,4,760,1950-04-07,97,1,1,1,1,10,1950
LC_1950_1947175521,1947175521,1948175751,1950176318,1,5,4,700,1950-04-11,101,1,1,1,1,10,1950
LC_1950_1947175527,1947175527,1948175555,1950176354,1,5,5,720,1950-04-14,104,1,1,1,1,10,1950
LC_1950_1947175529,1947175529,1948112676,1950176244,1,5,3,610,1950-04-06,96,1,1,1,1,10,1950
LC_1950_1947175535,1947175535,1949175947,1950176305,1,5,4,710,1950-04-10,100,1,1,1,1,10,1950
