UID,ETAG,BRD,YR,SEA,LINE,STM,PEN,TRT,TB,TR,AOD,BAND,DAYBN,WNWT,WNAGE,ADG,SPWT,YRWT,DAYSH,YADG,SL,ADJ_SL,FLGR,FLWT,ADJ_FLWT,FLWT_RATIO,MICRON,SD,CV,DIGR,H,J,F,NOBN,LBWN,SIRE,SBRD,DAM,DBRD,JUWT,JDAY,JADG,AGE,RMK,PD,GENO,M_IDX,F_IDX,BOVIS,LIB,LIBING,FERT,LOT,NAX,LIM,APP,MOT,RFM,ABN,WBC,SEMEN,SELL,ELG,REGNO,LY2,LY3,LY5,YRREC
00RA00515,T7521,44,99,1,41,02,411,M,2,2,4.0,Y,116,83,107,0.651,178,178,69,0.333,2.3,2.7,62,7.2,8.3,0.0,19.8,3.42,17.3,70,1,1,2+,1.69,134.6,T5953,44,T4802,44,210,193,0.379,1.0,RCVR,1,LWW,115,100,-,S3,AA,0.0,411a,Nax,,CR,35,3,,0,S,,0,,4,7,7,2000
00RA00516,T7526,44,99,1,41,02,413,M,2,2,3.0,Y,117,82,106,0.675,135,135,69,0.186,2.5,3.0,60,5.8,6.7,0.0,22.38,4.89,21.9,62,1,1,2-,1.52,119.2,T6016,44,T5679,44,163,193,0.242,1.0,DUD,1,LWW,98,90,-,D3,DUD,0.0,,Nax,,CH,45,3,,0,S,,0,,3,4,4,2000
00RA00517,T7527,44,99,1,41,02,413,M,2,2,3.0,Y,117,86,106,0.694,146,146,69,0.211,2.7,3.2,60,6.8,7.8,0.0,21.3,4.72,22.2,64,2,1,2,1.52,119.2,T6016,44,T5679,44,186,193,0.299,1.0,"RCVR, DUD",1,LWW,104,100,-,D3,DUD,0.0,413a,Nax,,CL,35,3,,0,S,,0,,3,4,4,2000
00RA00518,T7531,44,99,1,42,02,862,C,1,1,6.0,Y,117,97,106,0.794,137,137,69,0.14,2.4,2.9,62,5.0,5.8,0.0,19.72,3.76,19.1,70,1,1,3,1.34,108.6,T6097,44,T4125,44,171,193,0.221,1.0,,1,CTL,89,86,-,D1,B,0.0,862a,Nax,,CR,65,3,,0,E,,0,,5,6,7,2000
00RA00519,T7543,44,99,1,42,02,892,C,2,2,5.0,Y,117,78,106,0.631,137,137,69,0.207,2.0,2.4,62,4.0,4.6,0.0,19.02,3.67,19.3,80,2,1,2,1.44,98.8,T6032,44,T4262,44,159,193,0.242,1.0,not DUD,1,CTL,80,75,-,S1,A,0.0,892,Nax,,CR,45,3,,0,S,,0,,4,6,6,2000
00RA00520,T7556,44,99,1,41,02,412,M,1,1,3.0,Y,118,92,105,0.722,159,159,69,0.235,3.2,3.8,62,6.8,7.9,0.0,19.93,3.76,18.9,70,2,1,4+,1.52,116.6,T6150,44,T5342,44,188,193,0.287,1.0,PNEU,1,LWW,104,108,-,D1,B,0.0,,Nax,,CR,45,3,,0,S,,0,,3,4,4,2000
00RA00521,T7570,44,99,1,42,02,872,C,2,2,3.0,Y,118,82,105,0.67,156,156,69,0.26,2.4,2.9,62,6.4,7.4,0.0,21.25,3.95,18.6,64,1,1,3,1.67,115.5,T6032,44,T5224,44,172,193,0.269,1.0,not DUD,1,CTL,99,95,-,S1,A,0.0,872,Nax,,CR,50,3,,0,S,,0,,3,5,5,2000
00RA00522,T7589,44,99,1,41,02,414,M,1,1,6.0,Y,119,89,104,0.702,155,155,69,0.232,2.9,3.5,62,8.8,10.2,0.0,22.16,3.88,17.5,62,1,1,3,1.74,112.1,T6372,44,T3838,44,184,193,0.284,1.0,,1,LWW,107,117,-,D1,B,0.0,,Nax,,CR,60,3,,5,E,,0,,6,10,8,2000
00RA00523,T7621,44,99,1,42,02,872,C,1,1,6.0,Y,120,85,103,0.658,130,130,69,0.158,2.8,3.4,60,5.8,6.7,0.0,21.74,5.0,23.0,64,1,1,3,1.34,91.2,T6032,44,T3928,44,150,193,0.194,1.0,BIG,1,CTL,83,95,-,S2,AA,0.0,,Nax,,CR,40,3,,0,S,,0,,5,6,6,2000
00RA00524,T7630,44,99,1,41,02,414,M,3,1,3.0,Y,120,102,103,0.879,191,191,69,0.312,2.0,2.4,60,7.4,8.6,0.0,23.2,4.33,18.7,62,3,1,3,1.95,103.5,T6372,44,T5682,44,219,193,0.349,1.0,,1,LWW,97,96,-,D1,B,0.0,,Nax,,CR,60,3,,5,E,,0,,3,7,4,2000
00RA00525,T7634,44,99,1,41,02,414,M,2,2,5.0,Y,121,85,102,0.732,166,166,69,0.284,3.2,3.9,60,8.8,10.3,0.0,23.31,4.66,20.0,62,1,1,3,1.66,112.2,T6372,44,T4604,44,194,193,0.325,1.0,"DUD, D6",1,LWW,110,121,-,D4,DUD,0.0,e.3x,Nax,,CR,50,3,,20,S,,0,,4,8,7,2000
00RA00526,T7639,44,99,1,ID,02,43T,I,1,1,6.0,Y,121,102,102,0.845,200,200,69,0.344,2.8,3.4,62,8.8,10.3,0.0,20.99,3.92,18.6,64,2,1,3+,1.64,121.9,I0064,00,T3739,44,229,193,0.379,1.0,"TB1, not DUD",1,KK,115,118,-,S1,A,36.2,e.2,,,CL,30,3,,5,S,,0,,5,9,9,2000
00RA00527,T7642,44,99,1,42,02,852,C,1,1,3.0,Y,121,74,102,0.593,121,121,69,0.165,2.5,3.0,62,5.4,6.3,0.0,20.78,3.85,18.5,64,1,1,3,1.38,90.7,T6366,44,T5668,44,155,193,0.242,1.0,,1,CTL,82,89,-,D1,B,0.0,,Nax,,CL,35,3,,10,S,,0,,3,3,3,2000
00RA00528,T7643,44,99,1,41,02,414,M,1,1,6.0,Y,121,97,102,0.812,157,157,69,0.211,2.7,3.3,62,6.0,7.0,0.0,20.69,3.98,19.2,64,2,1,3+,1.84,134.5,T6372,44,T3983,44,187,193,0.269,1.0,DUD,1,LWW,109,97,-,D3,DUD,0.0,414a,Nax,,CR,55,3,,0,E,,0,,6,11,11,2000
00RA00529,T7657,44,99,1,42,02,882,C,2,2,3.0,Y,122,78,101,0.662,127,127,69,0.172,2.4,2.9,60,5.2,6.1,0.0,21.0,3.68,17.5,64,1,1,2,1.52,108.1,T6036,44,T5235,44,141,193,0.188,1.0,,1,CTL,89,87,-,D1,B,0.0,882a,Nax,,CH,40,3,,0,S,,0,,3,4,4,2000
00RA00530,T7675,44,99,1,42,02,852,C,1,1,2.0,Y,128,80,95,0.718,138,138,69,0.204,2.6,3.2,60,6.0,7.2,0.0,20.94,3.89,18.6,64,2,1,3,1.37,92.8,T6366,44,T6137,44,166,193,0.257,1.0,not DUD,1,CTL,87,97,-,S1,A,0.0,852,Nax,,CL,50,3,,5,S,,0,,1,1,1,2000
00RA00531,Z3564,81,96,1,97,97,971,.,3,2,6.0,M,85,110,137,0.718,237,191,0,0.279,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,2.01,134.2,Z2908,81,Z1300,81,276,193,0.297,4.0,,1,BF,99,,-,S3,AA,69.2,974,,,CL,50,3,,0,S,,0,,6,13,10,2000
00RA00532,Z3583,81,96,1,97,97,972,.,2,2,6.0,M,88,114,134,0.743,259,206,0,0.317,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,2.01,124.3,Z2857,81,Z2437,81,298,193,0.292,4.0,,1,BF,100,,-,S3,AA,0.0,W1,,,CL,30,3,,0,S,,0,,6,13,9,2000
00RA00533,Z3585,81,96,1,97,97,972,.,1,1,5.0,M,88,141,134,0.916,254,226,0,0.293,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.63,138.8,Z2857,81,Z1324,81,305,193,0.269,4.0,,1,BF,103,,-,S3,AA,0.0,W1,,,CL,50,3,,0,S,,0,,5,8,6,2000
00RA00534,Z3627,81,96,1,97,97,971,.,1,1,5.0,M,92,125,130,0.842,254,179,0,0.186,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.93,126.6,Z2908,81,Z2963,81,284,193,0.232,4.0,,1,BF,91,,-,S3,AA,0.0,W1,,,CR,55,3,,0,E,,0,,5,9,7,2000
00RA00535,Z3637,81,96,1,97,97,972,.,2,2,7.0,M,93,115,129,0.76,262,197,0,0.283,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,2.11,129.1,Z2857,81,Z0850,81,312,193,0.292,4.0,BLEED SAVEmcf,1,BF,100,,-,S3,AA,0.0,W1,,,CR,55,3,,0,E,,0,,6,16,8,2000
00RA00536,Z3643,81,96,1,97,97,971,.,1,1,5.0,M,94,117,128,0.804,243,192,0,0.259,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.71,93.3,Z2908,81,Z2903,81,288,193,0.292,4.0,,1,BF,103,,-,S3,AA,0.0,W1,,,CR,35,3,,0,S,,0,,5,7,5,2000
00RA00537,Z3655,81,96,1,97,97,972,.,2,2,5.0,M,96,116,126,0.808,266,209,0,0.321,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,2.04,131.5,Z2857,81,Z2940,81,306,193,0.289,4.0,AB.SCROTUM,3,BF,102,,,S1,A,0.0,ai,,,,,,,,,,0,,5,10,8,2000
00RA00538,Z3659,81,96,1,97,97,974,.,1,1,2.0,M,97,104,125,0.739,235,186,0,0.283,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,2,,1.74,133.5,Z2902,81,Z3213,81,269,193,0.297,4.0,"X, LIBIDO",1,BF,100,,-,D3,DUD,0.0,X,,,CL,45,3,,0,S,,0,,2,3,2,2000
00RA00539,Z3668,81,96,1,97,97,974,.,1,1,4.0,M,101,115,121,0.843,234,178,0,0.217,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,2,,1.4,91.5,Z2902,81,Z3212,81,272,193,0.235,4.0,,1,BF,92,,-,S4,AAA,0.0,W1,,,CL,35,3,,10,S,,0,,3,4,4,2000
00RA00540,Z3677,81,96,1,97,97,972,.,1,2,6.0,M,107,114,115,0.861,308,226,0,0.386,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,2,,1.21,94.7,Z2857,81,Z2307,81,342,193,0.363,4.0,STUD 972,1,BF,121,,-,S4,AAA,97.2,972,,,CL,35,3,,10,S,,0,,5,5,6,2000
00RA00541,Z3679,81,96,1,97,97,971,.,2,2,6.0,M,108,107,114,0.794,266,212,0,0.362,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.5,150.0,Z2908,81,X9744,80,299,193,0.346,4.0,POOR,3,BF,114,,,S1,A,88.2,972,,,,,,,,,,0,,6,9,8,2000
00RA00542,Z3900,81,97,1,97,97,972,.,2,2,2.0,M,91,115,132,0.798,224,184,0,0.24,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.74,150.1,Z3246,81,Z3281,81,264,193,0.255,3.0,NAXCEL,1,BF,94,,-,S3,AA,0.0,W2,,,CR,45,3,,0,S,,0,,2,3,3,2000
00RA00543,Z3905,81,97,1,97,97,974,.,2,1,2.0,M,92,104,131,0.707,219,175,0,0.247,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,2.14,101.2,Z3228,81,Z3648,81,263,193,0.279,3.0,,1,BF,95,,-,S3,AA,0.0,W2,,,CR,10,2,,0,Q,,0,,2,5,1,2000
00RA00544,Z3919,81,97,1,97,97,971,.,2,2,4.0,M,92,113,131,0.761,257,178,0,0.226,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.78,122.2,Z2345,81,Z3260,81,282,193,0.249,3.0,,1,BF,91,,-,S2,AA,0.0,,,,CL,50,3,,5,S,,0,,4,7,6,2000
00RA00545,Z3923,81,97,1,97,97,971,.,2,1,5.0,M,93,116,130,0.794,231,180,0,0.222,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.74,134.3,Z2345,81,Z1369,81,264,193,0.273,3.0,FIX SCRA.TAG*,1,BF,98,,-,S4,AAA,0.0,W2,,,CL,30,3,,5,S,,0,,5,9,7,2000
00RA00546,Z3931,81,97,1,97,97,971,.,2,2,5.0,M,94,132,129,0.881,236,200,0,0.236,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.63,138.8,Z2345,81,Z1324,81,283,193,0.207,3.0,,1,BF,88,,-,S3,AA,0.0,W2,,,CH,50,2,,0,S,,0,,5,8,6,2000
00RA00547,Z3996,81,97,1,97,97,972,.,3,1,6.0,M,102,109,121,0.804,206,166,0,0.198,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,2.11,139.7,Z3246,81,Z1381,81,233,193,0.228,3.0,,1,BF,89,,-,S3,AA,0.0,W2,,,CR,45,3,,0,S,,0,,6,14,10,2000
00RA00548,Z4000,81,97,1,97,97,971,.,2,2,4.0,M,102,124,121,0.901,249,180,0,0.194,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.77,134.5,Z2345,81,Z2912,81,302,193,0.24,3.0,,1,BF,96,,-,S3,AA,0.0,W2,,,CL,55,3,,0,S,,0,,4,6,5,2000
00RA00549,Z4004,81,97,1,97,97,972,.,2,1,5.0,M,102,128,121,0.941,236,204,0,0.264,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.9,144.3,Z3246,81,Z2300,81,282,193,0.321,3.0,R.THICK CORD,1,BF,116,,-,S2,AA,0.0,,,,CR,45,3,,0,S,,0,,5,9,8,2000
00RA00550,Z4049,81,97,1,97,97,972,.,2,2,5.0,M,105,107,118,0.803,238,184,0,0.267,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.93,91.1,Z3246,81,Z2957,81,274,193,0.306,3.0,"ABS.NECK,ok?",1,BF,105,,-,S3,AA,0.0,W2,,,CR,35,3,,0,S,,0,,5,9,5,2000
00RA00551,Z4183,81,97,1,97,97,972,.,2,2,7.0,M,109,106,114,0.785,208,184,0,0.271,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,2.11,129.1,Z3246,81,Z0850,81,231,193,0.297,3.0,,1,BF,103,,-,S3,AA,0.0,,,,CR,20,2,,0,Q,,0,,6,16,8,2000
00RA00552,Z4725,81,98,1,97,97,971,.,2,2,7.0,M,92,112,127,0.764,211,188,0,0.26,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,2,,1.72,130.4,Z3246,81,Z1599,81,247,193,0.297,2.0,"X, LIBIDO",1,BF,95,,-,S0,B,0.0,X,,,CR,20,2,,0,Q,,0,,7,12,11,2000
00RA00553,Z4732,81,98,1,97,97,972,.,2,2,4.0,M,93,97,126,0.661,228,189,0,0.315,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.78,122.2,Z3228,81,Z3260,81,274,193,0.335,2.0,,1,BF,96,,-,S1,A,0.0,,,,CR,55,3,,0,E,,0,,4,7,6,2000
00RA00554,Z4741,81,98,1,97,97,971,.,1,2,3.0,M,95,98,124,0.692,237,204,0,0.363,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.51,103.1,Z3246,81,Z3604,81,283,193,0.406,2.0,alt for 971,1,BF,110,,-,S2,AA,53.8,973,,,CR,55,3,,0,E,,0,,2,3,4,2000
00RA00555,Z4811,81,98,1,97,97,972,.,1,1,3.0,M,103,105,116,0.79,225,190,0,0.291,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.65,116.2,Z3228,81,Z3661,81,259,193,0.326,2.0,,1,BF,102,,-,S2,AA,0.0,,,,CR,40,3,,0,S,,0,,3,4,4,2000
00RA00556,Z4818,81,98,1,97,97,972,.,3,2,4.0,M,103,90,116,0.672,213,183,0,0.318,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,2.03,121.9,Z3228,81,Z3301,81,258,193,0.335,2.0,,1,BF,97,,-,S3,AA,0.0,,,,CL,30,3,,0,S,,0,,4,9,7,2000
00RA00557,Z5387,81,99,1,97,97,971,.,2,2,2.0,Y,90,124,139,0.801,223,223,0,0.355,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.81,125.7,Z3677,81,Z3999,81,232,193,0.328,1.0,R.ORCHITIS,3,BF,101,,,,,0.0,,,,,,,,,,,0,,2,3,3,2000
00RA00558,Z5407,81,99,1,97,97,971,.,2,1,2.0,Y,91,112,138,0.728,178,178,0,0.237,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.81,102.5,Z3677,81,Z4022,81,225,193,0.343,1.0,"ABS.R.JAW,chk",1,BF,100,,-,S2,AA,0.0,e.0,,,CR,35,3,,0,S,,0,,2,3,2,2000
00RA00559,Z5409,81,99,1,ch,02,-0-,h,1,1,4.0,Y,91,107,130,0.715,152,152,69,0.157,0.0,0.0,62,8.6,9.2,0.0,0.0,0.0,0.0,0,,1,,1.0,86.0,T0000,44,T5002,44,186,193,0.234,1.0,ENTR,1,,,,-,D1,B,0.0,,Nax,,NT,,,,0,,,0,,3,4,4,2000
00RA00560,Z5415,81,99,1,ch,32,-0-,h,2,2,3.0,Y,91,86,130,0.592,160,160,69,0.258,0.0,0.0,58,7.4,7.9,0.0,0.0,0.0,0.0,0,,1,,1.67,107.3,T0000,44,A3231,04,195,193,0.323,1.0,,1,,,,-,S3,AA,0.0,,Nax,,NT,,,,0,,,0,,3,5,4,2000
00RA00561,Z5420,81,99,1,ch,32,-0-,h,2,2,4.0,Y,91,88,130,0.57,152,152,69,0.223,0.0,0.0,60,7.4,7.9,0.0,0.0,0.0,0.0,0,,1,,1.75,139.0,T0000,44,T4977,44,176,193,0.261,1.0,,1,,,,-,S3,AA,0.0,,Nax,,NT,,,,0,,,0,,4,7,7,2000
00RA00562,Z5429,81,99,1,ch,00,-0-,h,2,2,2.0,Y,92,78,129,0.534,112,112,69,0.118,0.0,0.0,60,6.8,7.3,0.0,0.0,0.0,0.0,0,,1,,1.5,103.5,T0000,44,Z4131,81,143,193,0.193,1.0,F5,1,,,,-,D1,B,0.0,,Nax,,NT,,,,0,,,0,,2,3,3,2000
00RA00563,Z5432,81,99,1,ch,00,-0-,h,1,1,2.0,Y,92,94,129,0.629,150,150,69,0.195,0.0,0.0,58,8.6,9.2,0.0,0.0,0.0,0.0,0,,1,,0.5,44.0,T0000,44,Z4187,81,171,193,0.228,1.0,4TEATS,1,,,,-,D1,B,0.0,,Nax,,NT,,,,0,,,0,,1,1,1,2000
00RA00564,Z5434,81,99,1,ch,32,-0-,h,2,1,2.0,Y,92,86,129,0.597,165,165,69,0.275,0.0,0.0,60,8.2,8.8,0.0,0.0,0.0,0.0,0,,1,,2.0,100.8,T0000,44,Z4228,81,184,193,0.291,1.0,DUD,1,,,,-,D3,DUD,0.0,,Nax,,NT,,,,0,,,0,,2,4,3,2000
00RA00565,Z5442,81,99,1,ch,01,-0-,h,2,2,3.0,Y,92,78,129,0.498,166,166,69,0.307,0.0,0.0,58,9.2,9.8,0.0,0.0,0.0,0.0,0,,1,,1.33,110.3,T0000,44,S7576,10,197,193,0.353,1.0,,1,,,,-,S0,B,0.0,,Nax,,NT,,,,0,,,0,,3,4,4,2000
00RA00566,Z5450,81,99,1,ch,32,-0-,h,2,2,5.0,Y,93,93,128,0.656,168,168,69,0.261,0.0,0.0,62,8.6,9.2,0.0,0.0,0.0,0.0,0,,1,,2.0,133.6,T0000,44,A1240,04,197,193,0.309,1.0,,1,,,,-,D1,B,0.0,,Nax,,NT,,,,0,,,0,,4,10,8,2000
00RA00567,Z5451,81,99,1,ch,32,-0-,h,2,2,5.0,Y,93,100,128,0.706,187,187,69,0.303,0.0,0.0,60,8.4,9.0,0.0,0.0,0.0,0.0,0,,1,,2.0,133.6,T0000,44,A1240,04,209,193,0.323,1.0,DUD,1,,,,-,D3,DUD,0.0,,Nax,,NT,,,,0,,,0,,4,10,8,2000
00RA00568,Z5460,81,99,1,ch,00,-0-,h,2,2,4.0,Y,93,84,128,0.575,159,159,69,0.261,0.0,0.0,60,7.0,7.5,0.0,0.0,0.0,0.0,0,,1,,2.0,145.8,T0000,44,A2559,04,188,193,0.309,1.0,,1,,,,-,S1,A,0.0,,Nax,,NT,,,,0,,,0,,4,8,8,2000
00RA00569,Z5467,81,99,1,97,97,972,.,2,1,4.0,Y,93,124,136,0.807,178,178,0,0.194,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.78,122.2,Z3679,81,Z3260,81,201,193,0.234,1.0,H4 < chk,3,BF,85,,,,,0.0,,,,,,,,,,,0,,4,7,6,2000
00RA00570,Z5476,81,99,1,97,97,971,.,2,1,3.0,Y,94,120,135,0.8,197,197,0,0.276,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.8,103.2,Z3677,81,Z3572,81,221,193,0.307,1.0,,1,BF,97,,-,S0,B,0.0,e.0,,,CL,15,2,,0,Q,,0,,3,5,3,2000
00RA00571,Z5485,81,99,1,ch,32,-0-,h,2,2,3.0,Y,95,81,126,0.552,125,125,69,0.153,0.0,0.0,60,6.0,6.5,0.0,0.0,0.0,0.0,0,,1,,1.67,126.7,T0000,44,T5626,44,147,193,0.196,1.0,,1,,,,-,S1,A,0.0,,Nax,,NT,,,,0,,,0,,3,5,5,2000
00RA00572,Z5486,81,99,1,ch,32,-0-,h,1,1,3.0,Y,95,115,128,0.791,180,180,69,0.228,0.0,0.0,60,9.8,10.6,0.0,0.0,0.0,0.0,0,,1,,1.0,62.7,T0000,44,A3089,04,197,193,0.245,1.0,PNEU,1,,,,-,D1,B,0.0,,Nax,,NT,,,,0,,,0,,2,3,2,2000
00RA00573,Z5488,81,99,1,ch,32,-0-,h,2,2,2.0,Y,95,71,126,0.5,146,146,69,0.261,0.0,0.0,62,6.6,7.1,0.0,0.0,0.0,0.0,0,,1,,1.5,119.5,T0000,44,Z4227,81,171,193,0.297,1.0,,1,,,,-,D1,B,0.0,,Nax,,NT,,,,0,,,0,,2,3,4,2000
00RA00574,Z5489,81,99,1,ch,32,-0-,h,2,2,4.0,Y,95,93,126,0.644,157,157,69,0.223,0.0,0.0,58,8.6,9.3,0.0,0.0,0.0,0.0,0,,1,,2.0,147.5,T0000,44,A2366,04,188,193,0.282,1.0,,1,,,,-,S2,AA,0.0,,Nax,,NT,,,,0,,,0,,4,8,7,2000
00RA00575,Z5507,81,99,1,ch,00,-0-,c,2,1,2.0,Y,96,94,125,0.672,155,155,69,0.213,0.0,0.0,62,7.2,7.8,0.0,0.0,0.0,0.0,0,,1,,1.5,93.0,T0000,44,Z4194,81,192,193,0.291,1.0,,1,,,,-,D1,B,0.0,,Nax,,NT,,,,0,,,0,,2,3,2,2000
00RA00576,Z5510,81,99,1,ch,00,-0-,h,1,1,2.0,Y,96,106,127,0.739,177,177,69,0.249,0.0,0.0,58,9.2,9.9,0.0,0.0,0.0,0.0,0,,1,,1.5,131.0,T0000,44,Z3942,81,151,193,0.134,1.0,MSG 7/27/00,7,,,,,,,0.0,,Nax,,,,,,,,,0,,2,3,3,2000
00RA00577,Z5519,81,99,1,ch,32,-0-,h,1,1,3.0,Y,96,86,127,0.583,132,132,69,0.161,0.0,0.0,60,8.0,8.6,0.0,0.0,0.0,0.0,0,,1,,1.33,97.0,T0000,44,A3264,04,158,193,0.215,1.0,H4+,1,,,,-,D1,B,0.0,,Nax,,NT,,,,0,,,0,,3,4,4,2000
00RA00578,Z5522,81,99,1,ch,00,-0-,c,2,2,2.0,Y,96,72,127,0.476,120,120,69,0.168,0.0,0.0,60,5.8,6.3,0.0,0.0,0.0,0.0,0,,1,,1.5,108.0,T0000,44,Z4123,81,151,193,0.236,1.0,,1,,,,-,D1,B,0.0,,Nax,,NT,,,,0,,,0,,2,3,3,2000
00RA00579,Z5530,81,99,1,ch,00,-0-,c,2,2,4.0,Y,96,75,127,0.507,126,126,69,0.179,0.0,0.0,62,5.0,5.4,0.0,0.0,0.0,0.0,0,,1,,1.5,118.0,T0000,44,A2402,04,155,193,0.239,1.0,SM. TSTS,1,,,,-,S2,AA,0.0,,Nax,,NT,,,,0,,,0,,4,6,6,2000
00RA00580,Z5536,81,99,1,ch,00,-0-,h,2,2,2.0,Y,97,74,126,0.517,139,139,69,0.228,0.0,0.0,60,6.0,6.5,0.0,0.0,0.0,0.0,0,,1,,1.0,73.0,T0000,44,Z4224,81,142,193,0.203,1.0,,1,,,,-,D1,B,0.0,,Nax,,NT,,,,0,,,0,,1,2,2,2000
00RA00581,Z5537,81,99,1,ch,00,-0-,h,2,2,2.0,Y,97,78,126,0.537,159,159,69,0.284,0.0,0.0,60,8.6,9.3,0.0,0.0,0.0,0.0,0,,1,,1.0,73.0,T0000,44,Z4224,81,183,193,0.313,1.0,,1,,,,-,D1,B,0.0,,Nax,,NT,,,,0,,,0,,1,2,2,2000
00RA00582,Z5538,81,99,1,ch,01,-0-,h,2,2,5.0,Y,97,86,126,0.593,139,139,69,0.186,0.0,0.0,58,9.4,10.2,0.0,0.0,0.0,0.0,0,,1,,1.4,122.4,T0000,44,S5323,10,165,193,0.236,1.0,,1,,,,-,S3,AA,0.0,,Nax,,NT,,,,0,,,0,,5,7,7,2000
00RA00583,Z5539,81,99,1,ch,01,-0-,h,2,2,5.0,Y,97,89,126,0.61,153,153,69,0.225,0.0,0.0,62,9.0,9.7,0.0,0.0,0.0,0.0,0,,1,,1.4,122.4,T0000,44,S5323,10,178,193,0.266,1.0,,1,,,,-,S1,A,0.0,,Nax,,NT,,,,0,,,0,,5,7,7,2000
00RA00584,Z5554,81,99,1,97,97,972,.,1,1,2.0,Y,98,107,131,0.734,183,183,0,0.272,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,3,,1.64,102.5,Z3679,81,Z3946,81,220,193,0.343,1.0,"GOITER,ENTR",1,BF,100,,-,S2,AA,0.0,e.0,,,CL,60,3,,0,E,,0,,2,2,2,2000
00RA00585,Z5558,81,99,1,ch,00,-0-,c,2,2,4.0,Y,98,99,125,0.713,154,154,69,0.193,0.0,0.0,60,7.8,8.5,0.0,0.0,0.0,0.0,0,,1,,1.0,97.3,T0000,44,A2570,04,169,193,0.209,1.0,,1,,,,-,S3,AA,0.0,,Nax,,NT,,,,0,,,0,,3,4,4,2000
00RA00586,Z5560,81,99,1,97,97,971,.,1,1,2.0,Y,98,108,131,0.735,223,223,0,0.412,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.64,113.7,Z3677,81,Z4015,81,242,193,0.407,1.0,"GOITER,WEAK",1,BF,111,,-,S2,AA,0.0,e.0,,,CL,20,3,,0,Q,,0,,2,2,2,2000
00RA00587,Z5582,81,99,1,ch,02,-0-,h,2,2,4.0,Y,100,76,121,0.531,130,130,69,0.188,0.0,0.0,60,5.4,5.9,0.0,0.0,0.0,0.0,0,,1,,1.5,126.5,T0000,44,T4921,44,154,193,0.231,1.0,,1,,,,-,S3,AA,0.0,,Nax,,NT,,,,0,,,0,,3,6,6,2000
00RA00588,Z5583,81,99,1,ch,02,-0-,h,2,2,4.0,Y,100,79,121,0.552,142,142,69,0.22,0.0,0.0,60,8.0,8.7,0.0,0.0,0.0,0.0,0,,1,,1.5,126.5,T0000,44,T4921,44,172,193,0.276,1.0,,1,,,,-,S3,AA,0.0,,Nax,,NT,,,,0,,,0,,3,6,6,2000
00RA00589,Z5586,81,99,1,ch,32,-0-,h,3,2,3.0,Y,100,75,121,0.56,139,139,69,0.223,0.0,0.0,60,7.0,7.6,0.0,0.0,0.0,0.0,0,,1,,2.33,140.0,T0000,44,A3251,04,164,193,0.264,1.0,,1,,,,-,S0,B,0.0,,Nax,,NT,,,,0,,,0,,3,7,5,2000
