UID,ETAG,BRD,YR,SEA,LINE,STM,PEN,TRT,TB,TR,AOD,BAND,DAYBN,WNWT,WNAGE,ADG,SPWT,YRWT,DAYSH,YADG,SL,ADJ_SL,FLGR,FLWT,ADJ_FLWT,MICRON,SD,CV,DIGR,H,J,F,NOBN,LBWN,SIRE,SBRD,DAM,DBRD,JUWT,JDAY,JADG,AGE,RMK,PD,GENO,M_IDX,F_IDX,BOVIS,LIB,LIBING,FERT,LOT,NAX,LIM,APP,MOT,RFM,ABN,WBC,SEMEN,SELL,ELG,REGNO,LY2,LY3,LY5,YRREC
99RA00394,S9684,10,98,1,13,43,32,F,2,2,3.0,Y,105,77,112,0.579,166,166,72,0.303,3.0,3.4,62,8.4,9.2,20.46,3.98,19.5,70,2,1,4+,1.84,122.6,S6772,10,S7437,10,185,194,0.316,1.0,,1,FW,109,107,-,S2,AA,,,,,,60,3,,0,S,,,,3,5,4,1999
99RA00395,S9693,10,98,1,10,43,24,M,2,2,5.0,Y,105,82,112,0.628,160,160,72,0.265,2.8,3.2,62,7.8,8.6,20.94,3.82,18.2,64,3,1,4-,1.72,114.8,S7208,10,S5163,10,183,194,0.295,1.0,DUD,1,M,97,101,-,D3,DUD,,24a,,DUD,,40,3,,0,S,,,,5,8,7,1999
99RA00396,S9701,10,98,1,12,07,82,C,2,2,7.0,Y,105,79,112,0.614,152,152,72,0.248,3.1,3.5,62,6.4,7.0,22.63,4.77,21.1,62,3,1,2-,2.19,135.3,S6751,10,S1885,10,184,194,0.307,1.0,"4TEATS,H3",1,CTL,106,92,-,S0,B,,85,,,,65,3,,0,E,,,,7,16,12,1999
99RA00397,S9707,10,98,1,11,07,11,R,2,2,3.0,Y,105,87,112,0.672,170,170,72,0.282,2.6,3.0,62,6.0,6.6,21.14,3.75,17.7,64,2,1,3+,1.84,139.4,S7282,10,S7262,10,197,194,0.322,1.0,,2,LBW,105,87,-,S0,B,,195,,,,,,,,,,,_____,3,5,5,1999
99RA00398,S9725,10,98,1,12,43,87,C,2,2,4.0,Y,106,82,111,0.642,134,134,72,0.177,3.1,3.5,60,6.8,7.5,21.21,4.59,21.6,64,4,1,4-,1.73,115.0,S6842,10,S6269,10,155,194,0.213,1.0,H4,3,CTL,89,97,,S2,AA,,,,,,,,,,,,,,3,6,6,1999
99RA00399,S9733,10,98,1,12,07,80,C,2,2,4.0,Y,106,86,111,0.659,151,151,72,0.221,2.6,3.0,62,7.8,8.6,20.92,4.23,20.2,64,5,1,3+,1.73,122.2,S6696,10,S6197,10,191,194,0.307,1.0,H5,1,CTL,98,99,-,S2,AA,,83,,,,50,3,,0,S,,,,4,6,6,1999
99RA00400,S9735,10,98,1,12,43,89,C,2,2,5.0,Y,106,75,111,0.584,141,141,72,0.224,2.7,3.1,60,7.0,7.7,21.58,3.94,18.3,64,2,1,2,1.83,121.4,S6758,10,S5230,10,161,194,0.251,1.0,"?POLYPAY,DUD",3,CTL,96,94,,D4,DUD,,LIB,,DUD,,,,,,,,,,5,9,8,1999
99RA00401,S9736,10,98,1,12,43,89,C,2,2,5.0,Y,106,78,111,0.603,127,127,72,0.167,2.8,3.2,62,7.6,8.4,20.21,4.17,20.6,70,2,1,2,1.83,121.4,S6758,10,S5230,10,168,194,0.263,1.0,,1,CTL,98,100,-,S1,A,,86,,,,70,4,,0,E,,,,5,9,8,1999
99RA00402,S9748,10,98,1,12,43,84,C,2,2,7.0,Y,106,67,113,0.5,133,133,72,0.226,2.6,3.0,62,6.4,7.1,20.12,4.82,24.0,64,3,1,3-,1.73,125.2,S7065,10,S1551,10,154,194,0.256,1.0,H3,1,CTL,98,91,-,S2,AA,,,,,,50,3,,0,S,,,,6,11,11,1999
99RA00403,S9756,10,98,1,12,07,84,C,2,2,5.0,Y,107,77,108,0.601,162,162,72,0.287,3.2,3.7,62,9.0,10.0,22.8,4.16,18.3,62,1,1,3-,1.61,113.5,S7065,10,S4673,10,192,194,0.334,1.0,,1,CTL,103,112,-,S1,A,,90,,,,60,3,,0,S,,,,4,7,7,1999
99RA00404,S9773,10,98,1,13,43,32,F,2,2,3.0,Y,107,73,110,0.577,161,161,72,0.299,2.7,3.1,62,7.6,8.4,19.97,4.04,20.2,70,4,1,3-,1.84,116.8,S6772,10,S6648,10,177,194,0.304,1.0,"H4,DUD",2,FW,103,100,-,D4,DUD,,LIB,,DUD,,,,,,,NO,,_____,3,5,5,1999
99RA00405,S9780,10,98,1,12,07,88,C,1,1,5.0,Y,107,102,110,0.795,185,185,72,0.282,3.1,3.5,62,8.2,9.1,19.08,3.58,18.7,80,3,1,4-,1.61,118.6,S7168,10,S4443,10,211,194,0.319,1.0,"NICE,H3,DUD",2,CTL,101,108,-,D4,DUD,,LIB,,DUD,,,,,,,NO,,_____,5,7,7,1999
99RA00406,S9796,10,98,1,13,43,31,F,2,2,7.0,Y,108,77,107,0.61,141,141,72,0.216,2.7,3.1,62,7.4,8.2,19.76,4.02,20.4,70,2,1,4-,1.82,133.1,S7472,10,S2444,10,163,194,0.25,1.0,,2,FW,101,99,-,S1,A,,212,,,,,,,,,,,_____,7,13,13,1999
99RA00407,S9801,10,98,1,11,07,13,R,2,2,5.0,Y,108,88,107,0.682,183,183,72,0.321,2.8,3.2,60,8.4,9.3,17.97,4.01,22.3,80,2,1,3,2.05,135.0,S6877,10,S4557,10,213,194,0.363,1.0,,1,LBW,108,108,-,S1,A,,13,,L13,,65,3,,0,E,,,,5,11,9,1999
99RA00408,S9832,10,98,1,13,07,33,F,1,1,5.0,Y,109,99,106,0.822,173,173,72,0.25,3.3,3.8,60,10.6,11.8,22.11,4.34,19.6,62,2,1,3,1.72,121.8,S7124,10,S4536,10,199,194,0.291,1.0,DUD,1,FW,105,124,-,D3,DUD,,33a,,DUD,,50,3,,0,S,,,,5,8,7,1999
99RA00409,S9848,10,98,1,10,07,24,M,2,2,4.0,Y,110,70,105,0.556,136,136,72,0.223,2.8,3.2,64,6.4,7.1,18.93,3.77,19.9,80,5,1,5+,1.86,122.6,S7208,10,S5793,10,172,194,0.297,1.0,"UGLY,H5,DUD",3,M,99,94,,D4,DUD,,LIB,,DUD,,,,,,,,,,4,7,7,1999
99RA00410,S9850,10,98,1,10,43,21,M,3,2,7.0,Y,110,76,105,0.633,153,153,72,0.26,3.0,3.5,58,6.2,6.9,21.23,3.95,18.6,64,5,1,3-,1.73,135.7,S7529,10,S3186,10,180,194,0.302,1.0,H5,3,M,103,93,,S0,B,,,,,,,,,,,,,,7,12,12,1999
99RA00411,S9861,10,98,1,11,07,11,R,1,1,3.0,Y,111,98,104,0.788,180,180,72,0.277,2.6,3.0,64,8.8,9.9,21.61,4.43,20.5,64,3,1,4-,1.55,114.7,S7282,10,S6960,10,217,194,0.346,1.0,"H3,4TEATS",2,LBW,105,106,-,S0,B,,196,,,,,,,,,,,_____,3,3,3,1999
99RA00412,S9875,10,98,1,10,43,24,M,2,2,5.0,Y,109,90,106,0.736,165,165,72,0.253,3.0,3.5,62,6.2,6.9,20.42,3.96,19.4,70,1,1,3+,1.83,126.6,S7208,10,S4885,10,191,194,0.294,1.0,DUD,1,M,97,94,-,D3,DUD,,LIB,,DUD,,60,3,,0,S,,,,4,9,8,1999
99RA00413,T5225,44,96,1,42,02,902,C,2,2,7.0,M,100,73,120,0.521,213,160,72,0.298,3.1,3.1,62,12.4,12.4,26.89,4.59,17.1,56,2,1,3+,1.68,108.7,T4432,44,T2680,44,236,194,0.273,3.0,F4-only1/sire,3,CTL,107,109,,S2,AA,100.0,812,,,,,,,,,,,,6,12,11,1999
99RA00414,T5380,44,96,1,42,02,892,C,2,2,7.0,M,104,71,114,0.506,212,154,72,0.282,3.5,3.5,60,11.0,11.0,24.73,4.61,18.7,60,1,1,2-,1.48,105.8,T4518,44,T1948,44,230,194,0.289,3.0,DUD AGE 3 X,2,CTL,107,107,-,D4,DUD,,DUD,,,,,,,,,NO,,_____,6,9,9,1999
99RA00415,T5505,44,96,1,ID,02,415,I,2,2,7.0,M,107,91,113,0.67,260,194,72,0.353,4.1,4.1,60,14.2,14.2,24.24,4.51,18.6,60,1,1,3+,1.32,91.4,I4052,00,T3559,44,281,194,0.327,3.0,ISAAC jr.,1,Isa,108,129,-,S2,AA,76.5,42T,,L00,,65,4,,0,E,,,60355,5,8,7,1999
99RA00416,T5593,44,96,1,42,02,872,C,2,2,6.0,M,110,82,110,0.638,231,169,72,0.298,3.9,3.9,62,13.4,13.4,25.17,4.41,17.5,58,1,1,2,1.45,100.8,T4179,44,T2932,44,236,194,0.287,3.0,,3,CTL,110,123,,S4,AAA,92.3,802,,,,,,,,,,,,5,8,7,1999
99RA00417,T5856,44,97,1,42,02,902,C,1,1,5.0,M,104,82,114,0.616,185,130,72,0.164,2.8,2.8,62,7.8,7.8,23.56,4.48,19.0,60,2,1,2,1.11,74.0,T4696,44,T3923,44,195,194,0.195,2.0,FERT:75 LIB:B,3,CTL,76,86,,S0,B,75.0,822,,Mos,,,,,,,,,,3,3,3,1999
99RA00418,T5931,44,97,1,41,02,411,M,2,2,4.0,M,107,82,112,0.632,201,168,72,0.295,3.3,3.3,60,10.8,10.8,25.29,5.92,23.4,58,1,1,2+,1.69,95.4,T4700,44,T4859,44,222,194,0.288,2.0,ODD HEAD !,3,LBW,109,104,,S2,AA,,,,,,,,,,,,,,4,7,4,1999
99RA00419,T5938,44,97,1,42,02,912,C,3,2,5.0,M,107,68,112,0.529,184,128,72,0.205,3.1,3.1,62,8.6,8.6,25.99,4.45,17.1,58,1,1,2+,1.88,127.4,T4723,44,T4572,44,196,194,0.231,2.0,,3,CTL,108,91,,S1,A,100.0,832,,Uta,,,,,,,,,,4,10,9,1999
99RA00420,T5953,44,97,1,41,02,411,M,2,2,4.0,M,108,78,111,0.585,205,153,72,0.257,3.7,3.7,62,9.2,9.2,24.45,4.68,19.1,60,2,1,2,1.56,114.9,T4700,44,T4816,44,221,194,0.273,2.0,,2,LBW,109,100,-,S2,AA,97.0,190,,,,,,,,,,,_____,4,6,6,1999
99RA00421,T6008,44,97,1,41,02,413,M,1,1,5.0,M,110,98,108,0.768,190,167,72,0.235,3.1,3.1,64,7.6,7.6,20.2,3.84,19.0,70,1,1,3-,1.44,121.1,T4879,44,T4471,44,210,194,0.24,2.0,,3,LBW,96,91,,S2,AA,,,,Uta,,,,,,,,,,4,6,6,1999
99RA00422,T6016,44,97,1,41,02,414,M,2,2,3.0,M,110,93,108,0.761,207,160,72,0.229,3.0,3.0,60,10.2,10.2,25.58,4.53,17.7,58,2,1,2,1.65,127.7,T4917,44,T5016,44,222,194,0.234,2.0,BLIND 8/16/99,2,LBW,114,98,-,S3,AA,78.8,X,,,,,,,,,NO,,_____,3,5,5,1999
99RA00423,T6021,44,97,1,42,02,802,C,1,1,4.0,,110,80,108,0.63,0,109,72,0.099,3.5,3.5,58,8.2,8.2,26.51,4.56,17.2,56,1,1,2,1.44,87.2,T5057,44,T4957,44,0,0,0.133,2.0,DEAD 4/12,6,CTL,79,92,,S2,AA,,,,,,,,,,,,,,3,5,4,1999
99RA00424,T6032,44,97,1,42,02,882,C,1,1,7.0,M,111,83,107,0.66,182,133,72,0.171,2.8,2.8,62,8.2,8.2,26.31,4.52,17.2,58,1,1,2+,1.14,68.2,T4896,44,T2762,44,197,194,0.192,2.0,SMALL TSTS.,3,CTL,77,86,,S1,A,100.0,872,,Mos,,,,,,,,,,4,6,5,1999
99RA00425,T6036,44,97,1,42,02,802,C,1,1,5.0,M,111,84,107,0.66,192,144,72,0.205,3.2,3.2,60,8.4,8.4,24.03,3.84,16.0,60,2,1,2,1.44,98.8,T5057,44,T4262,44,196,194,0.216,2.0,,3,CTL,88,92,,S4,AAA,90.9,882,,Uta,,,,,,,,,,4,6,6,1999
99RA00426,T6051,44,97,1,42,02,902,C,3,2,5.0,X,111,69,107,0.561,162,113,72,0.15,3.1,3.1,60,7.2,7.2,25.07,4.86,19.4,58,2,1,2,1.77,105.8,T4696,44,T4354,44,0,0,0.204,2.0,"X,SIZE",3,CTL,97,84,,S0,B,,,,,,,,,,,,,,5,9,7,1999
99RA00427,T6068,44,97,1,41,02,412,M,2,2,4.0,M,112,78,106,0.633,223,157,72,0.27,3.5,3.5,60,11.2,11.2,25.02,5.07,20.3,58,1,1,3+,1.56,120.9,T4903,44,T4682,44,237,194,0.299,2.0,PIZZLE ROT Rx,2,LBW,117,108,-,S5,AAA,,189,,,,,,,,,,,60356,4,6,6,1999
99RA00428,T6097,44,97,1,42,02,852,C,2,1,3.0,M,113,68,105,0.583,169,109,72,0.14,3.1,3.1,60,7.6,7.6,21.31,3.82,17.9,64,1,1,2-,1.65,60.4,T4818,44,T4731,44,184,194,0.192,2.0,,3,CTL,68,90,,S1,A,100.0,862,,Mos,,,,,,,,,,2,5,1,1999
99RA00429,T6101,44,97,1,42,02,882,C,2,2,6.0,M,113,58,105,0.45,169,108,72,0.171,3.2,3.2,60,9.4,9.4,25.16,4.51,17.9,58,1,1,2-,1.54,102.5,T4896,44,T3883,44,185,194,0.213,2.0,need CTRL 58#,3,CTL,94,96,,S1,A,,,,Uta,,,,,,,,,,6,8,8,1999
99RA00430,T6150,44,97,1,41,02,412,M,2,2,5.0,M,115,77,103,0.636,237,167,72,0.307,4.1,4.1,60,13.4,13.4,27.17,4.89,18.0,56,1,1,3+,1.77,148.9,T4903,44,T4236,44,249,194,0.334,2.0,TopEBV-pen412,3,LBW,136,123,,S1,A,91.2,412,,,,,,,,,,,,5,9,9,1999
99RA00431,T6191,44,97,1,42,02,872,C,1,1,4.0,M,116,84,103,0.668,208,168,72,0.288,3.3,3.3,60,10.0,10.0,24.73,4.64,18.8,60,3,5,3+,1.56,105.7,T5142,44,T4751,44,229,194,0.297,2.0,"H3, J5",2,CTL,104,101,-,S3,AA,91.7,X,,,,,,,,,NO,,_____,4,6,6,1999
99RA00432,T6285,44,97,1,42,02,822,C,1,1,6.0,M,119,91,100,0.79,214,139,72,0.164,4.1,4.1,60,10.0,10.0,28.23,4.81,17.0,54,2,1,2-,1.35,106.5,T5127,44,T3172,44,230,194,0.208,2.0,"LIB:B,MIC:54",3,CTL,104,105,,S0,B,100.0,902,,,,,,,,,,,,5,7,7,1999
99RA00433,T6322,44,97,1,42,02,842,C,1,1,5.0,M,121,71,98,0.596,164,123,72,0.178,3.0,3.0,62,6.4,6.4,20.56,4.33,21.0,70,1,1,2-,1.33,92.6,T4748,44,T4304,44,172,194,0.208,2.0,,3,CTL,79,84,,S2,AA,,,,,,,,,,,,,,4,5,5,1999
99RA00434,T6331,44,97,1,42,02,832,C,2,2,4.0,X,121,58,98,0.488,151,107,72,0.168,3.5,3.5,60,9.6,9.6,25.82,4.87,18.9,58,1,1,3+,1.31,84.8,T5080,44,T4671,44,0,0,0.196,2.0,"X,SIZE",3,CTL,96,99,,S2,AA,,892,,,,,,,,,,,,3,4,4,1999
99RA00435,T6366,44,97,1,42,02,862,C,2,2,7.0,M,123,69,96,0.58,196,136,72,0.229,3.7,3.7,60,12.4,12.4,25.5,5.35,21.0,58,1,1,2,1.57,98.9,T4753,44,T2366,44,198,194,0.234,2.0,SOFT TSTS.,3,CTL,104,116,,S4,AAA,100.0,852,,,,,,,,,,,,5,10,9,1999
99RA00436,T6368,44,97,1,42,02,912,C,3,2,5.0,M,123,63,96,0.567,167,108,72,0.154,3.1,3.1,62,6.4,6.4,21.44,4.47,20.9,64,2,1,2-,1.88,83.0,T4723,44,T4356,44,173,194,0.187,2.0,need CTRL 63#,3,CTL,79,84,,S0,B,,,,,,,,,,,,,,5,10,5,1999
99RA00437,T6372,44,97,1,41,02,414,M,1,2,7.0,M,123,76,96,0.647,225,177,72,0.346,3.3,3.3,60,11.8,11.8,28.83,5.53,19.2,54,1,1,2-,1.49,110.3,T4917,44,T1075,44,255,194,0.356,2.0,"DEAD, DITCH?",2,LBW,113,107,-,S2,AA,100.0,XXX,,,,,,,,,NO,,,7,11,10,1999
99RA00438,T6383,44,97,1,41,02,414,M,2,2,7.0,M,123,85,96,0.734,218,174,72,0.305,3.1,3.1,60,12.4,12.4,28.25,5.46,19.3,54,1,6,3+,1.68,137.2,T4917,44,T3020,44,236,194,0.312,2.0,"JAW OK, DUD",3,LBW,125,108,,D4,DUD,,DUD,,,,,,,,,,,,6,12,12,1999
99RA00439,T6390,44,97,1,42,02,842,C,3,2,7.0,M,124,55,95,0.44,177,116,72,0.209,3.3,3.3,64,8.0,8.0,23.74,4.53,19.1,60,1,1,3+,1.57,100.3,T4748,44,T2323,44,197,194,0.237,2.0,FERT:64 CTL,3,CTL,95,91,,S1,A,63.6,842,,Uta,,,,,,,,,,5,10,9,1999
99RA00440,T6422,44,98,1,ID,02,41T,I,2,2,5.0,Y,84,91,131,0.604,178,178,72,0.294,3.1,3.3,64,7.2,7.4,19.85,3.98,20.0,70,1,1,3+,1.45,112.5,91358,00,T4100,44,200,194,0.317,1.0,"RX L.EYE,DUD",2,McR,101,98,-,MO,MOR,,LIB,,DUD,,,,,,,NO,,_____,4,6,6,1999
99RA00441,T6428,44,98,1,ID,02,42T,I,2,2,3.0,Y,86,92,129,0.619,173,173,72,0.274,3.0,3.2,64,6.6,6.9,18.84,3.76,20.0,80,1,1,3,1.67,124.9,91358,00,T5450,44,195,194,0.299,1.0,DUD?,1,McR,102,95,-,D3,DUD,,L00,,L00,,70,3,,0,E,,,,3,5,5,1999
99RA00442,T6430,44,98,1,ID,02,42T,I,2,2,7.0,Y,87,102,128,0.704,177,177,72,0.253,2.6,2.8,64,8.2,8.6,22.86,4.45,19.5,62,2,1,2+,1.29,99.9,91358,00,T1834,44,181,194,0.23,1.0,"X, TSTS, SICK",3,McR,93,98,,,,,,,,,,,,,,,,,6,9,9,1999
99RA00443,T6431,44,98,1,ID,02,42T,I,2,2,7.0,Y,87,101,128,0.691,224,224,72,0.416,3.1,3.3,62,9.0,9.4,24.12,4.81,19.9,60,2,1,3+,1.29,99.9,91358,00,T1834,44,249,194,0.43,1.0,"DEAD, DITCH",2,McR,103,107,-,S2,AA,88.9,XXX,,,,,,,,,NO,,,6,9,9,1999
99RA00444,T6432,44,98,1,ID,02,41T,I,2,2,7.0,Y,87,97,128,0.648,187,187,72,0.304,2.8,3.0,62,7.4,7.7,20.31,4.24,20.9,70,2,1,3,1.32,91.4,91358,00,T3559,44,208,194,0.323,1.0,DUD,2,McR,89,97,-,MO,MOR,,LIB,,DUD,,,,,,,NO,,_____,5,8,7,1999
99RA00445,T6434,44,98,1,ID,02,42T,I,2,2,2.0,Y,87,95,128,0.641,174,174,72,0.267,3.4,3.7,60,8.0,8.3,21.98,4.1,18.6,64,1,1,3-,1.61,118.2,91358,00,T5362,44,198,194,0.299,1.0,DUD?,1,McR,107,105,-,D3,DUD,,L00,,L00,,55,3,,0,S,,,,2,3,3,1999
99RA00446,T6438,44,98,1,ID,02,42T,I,1,2,3.0,Y,88,88,127,0.58,174,174,72,0.291,3.1,3.3,62,8.4,8.8,20.2,3.88,19.2,70,1,1,3,1.52,120.4,91358,00,T5506,44,189,194,0.294,1.0,DUD,2,McR,101,106,-,D4,DUD,,LIB,,DUD,,,,,,,NO,,_____,3,4,5,1999
99RA00447,T6440,44,98,1,ID,02,41T,I,1,1,6.0,Y,88,133,127,0.919,202,202,72,0.233,3.1,3.3,62,9.4,9.8,21.74,3.8,17.5,64,1,1,3,1.54,109.3,91358,00,T4109,44,228,194,0.276,1.0,"MR.BIG,NICE",1,McR,98,111,-,S5,AAA,95.8,43T,,L-0,,70,3,,0,E,,,,4,8,7,1999
99RA00448,T6444,44,98,1,ID,02,42T,I,1,1,3.0,Y,89,97,126,0.647,172,172,72,0.253,3.0,3.2,62,6.4,6.7,19.24,3.52,18.3,70,1,1,3,1.52,109.1,91358,00,T5586,44,198,194,0.294,1.0,OK,2,McR,92,93,-,S0,B,,175,,,,,,,,,,,60353,3,4,4,1999
99RA00449,T6447,44,98,1,ID,02,41T,I,2,2,6.0,Y,90,92,125,0.637,167,167,72,0.253,3.1,3.4,64,6.2,6.5,20.6,3.11,16.5,64,2,1,3-,1.64,107.5,91358,00,T4105,44,200,194,0.314,1.0,FLWT?,2,McR,94,88,-,S5,AAA,,182,,,,,,,,,,,_____,5,9,8,1999
99RA00450,T6461,44,98,1,ID,02,42T,I,1,1,7.0,Y,93,112,122,0.806,183,183,72,0.24,3.3,3.6,62,6.8,7.2,20.92,4.01,19.2,64,1,1,3+,1.41,102.6,I0064,00,T3553,44,219,194,0.311,1.0,,2,Kra,90,98,-,S2,AA,,180,,,,,,,,,,,_____,6,9,9,1999
99RA00451,T6476,44,98,1,ID,02,42T,I,2,1,7.0,Y,98,103,119,0.772,185,185,72,0.279,2.8,3.1,64,7.0,7.5,21.66,4.2,19.4,64,1,1,2-,1.59,94.0,I0064,00,T3184,44,225,194,0.357,1.0,,2,Kra,76,95,-,S0,B,,178,,,,,,,,,,,_____,7,11,8,1999
99RA00452,T6493,44,98,1,ID,02,42T,I,2,1,6.0,Y,100,105,117,0.792,187,187,72,0.279,3.1,3.5,60,8.4,9.1,21.46,4.49,20.9,64,1,1,3+,1.33,85.0,I0064,00,T3311,44,230,194,0.365,1.0,DUD?,1,Kra,93,109,-,D3,DUD,,L00,,L00,,70,3,,0,E,,,,6,8,6,1999
99RA00453,T6494,44,98,1,ID,02,42T,I,1,1,3.0,Y,100,100,117,0.743,172,172,72,0.245,2.9,3.2,64,6.2,6.6,20.6,3.15,16.9,64,1,1,3+,1.52,97.8,I0064,00,T5441,44,198,194,0.287,1.0,FLWT?,2,Kra,87,87,-,S2,AA,,181,,,,,,,,,,,_____,3,4,3,1999
99RA00454,T6501,44,98,1,ID,02,41T,I,2,2,7.0,Y,101,92,114,0.684,182,182,72,0.304,3.1,3.5,62,6.6,7.2,20.1,3.86,19.2,70,1,1,3+,1.68,116.2,I4052,00,T3192,44,211,194,0.346,1.0,"LAME,RR,10/99",1,Isa,105,98,-,D3,DUD,,L-0,,L-0,,50,3,,20,Q,,,,7,12,10,1999
99RA00455,T6506,44,98,1,ID,02,42T,I,2,2,7.0,Y,101,93,114,0.706,188,188,72,0.321,3.2,3.6,58,8.8,9.6,25.56,5.25,20.5,58,1,1,3-,1.59,120.2,I0064,00,T3045,44,216,194,0.358,1.0,,2,Kra,111,109,-,S2,AA,,173,,,,,,,,,,,60351,6,11,11,1999
99RA00456,T6514,44,98,1,41,02,414,M,3,2,6.0,Y,101,84,114,0.65,151,151,72,0.226,3.2,3.6,58,6.8,7.4,23.28,5.21,22.4,62,1,1,2-,1.85,122.2,T5525,44,T2693,44,187,194,0.299,1.0,COARSE,3,LBW,107,97,,S2,AA,,,,Uta,,,,,,,,,,5,12,10,1999
99RA00457,T6528,44,98,1,41,02,411,M,2,2,3.0,Y,102,82,113,0.605,163,163,72,0.274,3.1,3.5,64,6.4,7.0,21.22,4.31,20.3,64,2,1,2+,1.52,116.6,T5252,44,T5342,44,192,194,0.32,1.0,,2,LBW,105,96,-,S1,A,,187,,,,,,,,,,,_____,3,4,4,1999
99RA00458,T6529,44,98,1,41,02,411,M,2,2,3.0,Y,102,78,113,0.584,188,188,72,0.372,2.9,3.3,60,6.4,7.0,23.0,3.78,16.5,62,1,1,2-,1.52,116.6,T5252,44,T5342,44,202,194,0.36,1.0,,3,LBW,106,92,,D4,DUD,,LIB,,X,,,,,,,,,,3,4,4,1999
99RA00459,T6535,44,98,1,ID,02,41T,I,2,2,6.0,Y,102,92,113,0.688,185,185,72,0.314,2.9,3.3,62,8.6,9.4,22.98,4.53,19.7,62,1,1,3,1.5,124.3,I4052,00,T3395,44,217,194,0.363,1.0,M:115,1,Isa,115,108,-,S0,B,,e.5,,,,45,3,,0,S,,,,6,9,9,1999
99RA00460,T6537,44,98,1,42,02,842,C,2,2,6.0,Y,102,73,113,0.55,137,137,72,0.216,2.7,3.0,58,5.8,6.3,22.21,5.39,24.3,62,2,1,3+,1.74,112.2,T5168,44,T3682,44,161,194,0.256,1.0,,3,CTL,93,86,,S3,AA,,,,Uta,,,,,,,,,,6,10,10,1999
99RA00461,T6540,44,98,1,ID,02,42T,I,3,2,7.0,Y,103,95,112,0.742,193,193,72,0.331,2.9,3.3,64,7.0,7.6,22.99,4.49,19.5,62,1,1,3-,1.32,88.3,I0064,00,T3158,44,218,194,0.358,1.0,DUD,2,Kra,85,96,-,D4,DUD,,LIB,,DUD,,,,,,,NO,,_____,6,8,6,1999
99RA00462,T6542,44,98,1,42,02,812,C,1,1,3.0,Y,103,78,112,0.588,141,141,72,0.213,2.8,3.2,64,7.2,7.9,24.35,5.01,20.6,60,2,1,3-,1.52,84.6,T5337,44,T5614,44,167,194,0.259,1.0,,1,CTL,88,96,-,S2,AA,,84,,,,40,3,,0,S,,,,3,4,3,1999
99RA00463,T6553,44,98,1,41,02,411,M,1,1,3.0,Y,103,106,112,0.817,174,174,72,0.23,2.9,3.3,60,8.0,8.7,23.0,4.17,20.3,62,1,1,3,1.38,104.2,T5252,44,T5666,44,207,194,0.294,1.0,"OUT,CRIPPLE",2,LBW,101,105,-,S5,AAA,,176,,,,,,,,,,,60354,3,3,3,1999
99RA00464,T6569,44,98,1,42,02,842,C,1,1,6.0,Y,104,84,111,0.643,146,146,72,0.209,2.8,3.2,62,6.0,6.6,20.14,3.77,18.7,70,2,1,3+,1.34,91.2,T5168,44,T3928,44,177,194,0.27,1.0,,1,CTL,84,92,-,S1,A,,80,,,,50,3,,0,S,,,,5,6,6,1999
99RA00465,T6585,44,98,1,41,02,412,M,2,2,6.0,Y,104,99,111,0.769,166,166,72,0.226,2.8,3.2,60,8.0,8.8,22.08,4.03,18.2,62,1,1,2,1.64,127.7,T5562,44,T3814,44,197,194,0.285,1.0,,1,LBW,107,104,-,S2,AA,,412,,412,,70,4,,0,E,,,,6,9,9,1999
99RA00466,T6587,44,98,1,41,02,412,M,2,2,4.0,Y,104,97,111,0.772,180,180,72,0.28,3.5,4.0,60,8.0,8.8,23.23,4.41,19.0,62,2,1,3+,1.56,103.0,T5562,44,T4855,44,206,194,0.317,1.0,4TEATS,2,LBW,106,110,-,S1,A,,183,,,,,,,,,,,_____,4,6,5,1999
99RA00467,T6590,44,98,1,41,02,412,M,2,2,3.0,Y,104,85,111,0.647,161,161,72,0.257,3.0,3.4,62,6.8,7.5,23.95,4.95,20.7,60,1,1,2,1.95,142.0,T5562,44,T5411,44,186,194,0.294,1.0,DUD,1,LBW,114,96,-,MO,MOR,,LIB,,DUD,,55,3,,10,S,,,,3,7,6,1999
99RA00468,T6594,44,98,1,41,02,414,M,3,2,7.0,Y,104,83,111,0.649,149,149,72,0.223,3.0,3.4,58,7.0,7.7,24.68,5.34,21.6,60,1,1,3,1.68,137.2,T5525,44,T3020,44,178,194,0.276,1.0,,1,LBW,112,96,-,S0,B,,L-0,,L-0,,65,4,,0,E,,,,6,12,12,1999
99RA00469,T6602,44,98,1,41,02,413,M,2,1,3.0,Y,105,108,112,0.835,189,189,72,0.276,3.2,3.6,64,7.4,8.1,22.57,4.19,18.5,62,2,1,3-,1.81,104.0,T5213,44,T5515,44,226,194,0.345,1.0,NICE,2,LBW,102,102,-,S1,A,,184,,,,,,,,,,,_____,3,6,3,1999
99RA00470,T6636,44,98,1,ID,02,41T,I,1,2,5.0,Y,106,97,109,0.755,178,178,72,0.274,3.7,4.2,60,8.8,9.7,23.47,4.49,19.1,62,1,1,3,1.2,102.0,I4052,00,T3644,44,205,194,0.314,1.0,NOT DUD,1,Isa,104,117,-,S1,A,,L00,,L00,,,,,,,NO,,_____,4,6,7,1999
