UID,ETAG,BRD,YR,SEA,LINE,STM,PEN,TRT,TB,TR,AOD,BAND,DAYBN,WNWT,WNAGE,ADG,SPWT,YRWT,DAYSH,YADG,SL,FLGR,FLWT,YLD,CLFL,MICRON,SD,CV,DIGR,H,J,F,NOBN,LBWN,SIRE,SBRD,EBVLWW_SIR,EBVUNL_SIR,DAM,DBRD,EBVLWW_DAM,EBVUNL_DAM,JUWT,JDAY,JADG,AGE,RMK,PD,GENO,EBVLWW,EBVLWW_UNL,M_IDX,F_IDX,BOVIS,LIB,LIBING,FERT,LOT,APP,MOT,RFM,ABN,WBC,SEMEN,SELL,ELG,REGNO,LY2,LY3,LY5,YRREC
97RA00499,T5444,44,96,1,42,02,912,C,1,1,4.0,Y,106,81,112,0.623,150,150,71,0.235,2.5,62,8.4,,,21.66,4.62,21.3,64,2,1,3,1.46,96.1,T4312,44,1.89,-0.9,T3883,44,4.69,-4.02,175,210,0.263,1.0,,1,CTL,3.29,-2.46,84,93,,S3,AA,0.0,832,C,70,3,5,0,E,,,,4,5,5,1997
97RA00500,T5462,44,96,1,41,02,413,M,1,1,4.0,Y,106,90,112,0.668,160,160,71,0.238,3.1,58,9.4,,,22.92,4.39,19.1,62,1,1,2+,1.71,100.5,T4202,44,20.92,4.47,T3838,44,20.45,3.22,191,210,0.283,1.0,,3,LBW,20.69,3.85,90,103,,S1,A,0.0,,,,,,,,,,,4,7,5,1997
97RA00501,T5468,44,96,1,41,02,413,M,1,1,3.0,Y,106,91,112,0.726,163,163,71,0.245,3.1,62,8.2,,,22.03,3.98,18.1,64,1,1,2,1.39,89.6,T4202,44,20.92,4.47,T4386,44,21.44,12.38,185,210,0.263,1.0,,3,LBW,21.18,8.43,83,97,,D4,DUD,0.0,LIB,,,,,,,,,,2,3,3,1997
97RA00502,T5471,44,96,1,ch,43,-2-,c,2,1,3.0,Y,106,100,116,0.75,164,164,72,0.221,0.0,62,8.6,,,0.0,0.0,0.0,,,1,,1.67,130.0,S1878,10,0.0,0.0,T4396,44,1.43,5.51,194,210,0.266,1.0,BLK HOOVES,3,CH,0.72,2.76,,,,S2,AA,0.0,,,,,,,,,,,3,5,4,1997
97RA00503,T5475,44,96,1,41,02,414,M,2,2,6.0,Y,106,90,112,0.686,184,184,71,0.32,3.5,58,10.0,,,24.73,5.02,20.3,60,1,1,2,1.44,110.0,T4327,44,22.27,7.9,T2110,44,16.97,13.46,205,210,0.322,1.0,4TEATS,1,LBW,19.62,10.68,100,109,,S2,AA,0.0,e.5,C,75,3,5,0,E,,,,5,8,8,1997
97RA00504,T5478,44,96,1,42,02,852,C,2,2,7.0,Y,106,71,112,0.529,158,158,71,0.296,3.0,60,7.8,,,23.19,3.88,16.7,62,2,1,2,1.44,101.7,T4306,44,2.28,-1.13,T0463,44,6.25,-1.83,168,210,0.272,1.0,,1,CTL,4.27,-1.48,95,93,,S5,AAA,0.0,,C,70,3,5,0,E,,,,7,11,10,1997
97RA00505,T5484,44,96,1,42,02,892,C,2,2,4.0,Y,106,67,112,0.509,136,136,71,0.235,3.5,58,10.4,,,23.89,4.93,20.6,60,2,1,2,1.58,110.6,T4518,44,0.1,-0.97,T3859,44,3.39,-3.65,150,210,0.232,1.0,4TEATS,1,CTL,1.75,-2.31,99,112,,S1,A,0.0,882,C,60,3,5,0,E,,,,4,6,6,1997
97RA00506,T5490,44,96,1,ch,43,-2-,c,1,1,7.0,Y,106,101,116,0.742,166,166,72,0.224,0.0,60,10.0,,,0.0,0.0,0.0,,,1,,1.17,102.2,S1878,10,0.0,0.0,T0510,44,20.34,8.79,196,210,0.269,1.0,,1,CH,10.17,4.4,,,,S4,AAA,0.0,LIB,,,,,,,,,,7,8,8,1997
97RA00507,T5501,44,96,1,ch,01,-2-,h,1,2,8.0,Y,107,66,115,0.45,151,151,72,0.293,0.0,60,8.8,,,0.0,0.0,0.0,,,1,,1.25,104.7,S1390,10,0.0,4.23,T9480,43,7.74,6.48,177,210,0.314,1.0,,3,CH,3.87,5.36,,,,D4,DUD,0.0,,,,,,,,,,,7,10,11,1997
97RA00508,T5505,44,96,1,ID,02,415,I,2,2,5.0,Y,107,91,113,0.67,194,194,71,0.353,3.1,60,10.2,,,23.09,4.97,21.5,62,1,1,3,1.5,150.5,I4052,00,0.0,0.0,T3559,44,5.18,5.53,207,210,0.327,1.0,NICE,1,IDA,2.59,2.77,141,108,,S2,AA,0.0,e.4,C,50,3,5,0,S,,,,2,3,4,1997
97RA00509,T5508,44,96,1,42,02,892,C,2,2,5.0,Y,107,70,113,0.526,151,151,72,0.277,2.8,60,8.8,,,22.98,4.75,20.7,62,2,1,3+,1.46,111.1,T4518,44,0.1,-0.97,T3404,44,3.96,-0.26,165,210,0.268,1.0,,3,CTL,2.03,-0.62,95,97,,D4,DUD,0.0,LIB,,,,,,,,,,4,7,8,1997
97RA00510,T5522,44,96,1,ID,02,414,I,1,1,5.0,Y,107,98,113,0.743,176,176,71,0.267,3.0,60,9.4,,,24.12,4.08,18.5,60,1,1,3+,1.0,107.5,T4327,44,22.27,7.9,T3158,44,3.48,2.36,204,210,0.299,1.0,,2,IDA,12.88,5.13,98,103,-,S2,AA,0.0,175,,,,,,E,,R,,2,2,2,1997
97RA00511,T5525,44,96,1,41,02,414,M,3,2,8.0,Y,107,88,113,0.664,182,182,71,0.322,2.9,60,10.2,,,23.94,4.29,17.9,60,1,1,2-,1.88,147.6,T4327,44,22.27,7.9,T9777,43,23.54,8.43,211,210,0.346,1.0,,1,LBW,22.91,8.17,126,105,,S2,AA,0.0,414,M,75,4,5,0,E,,,,8,15,13,1997
97RA00512,T5526,44,96,1,41,02,414,M,3,2,8.0,Y,107,92,113,0.699,179,179,71,0.298,3.3,58,10.8,,,24.19,5.64,23.3,60,2,1,3,1.88,147.6,T4327,44,22.27,7.9,T9777,43,23.54,8.43,209,210,0.33,1.0,BUMBLEFOOT,1,LBW,22.91,8.17,128,112,-,S1,A,0.0,,C,70,3,5,0,E,,,,8,15,13,1997
97RA00513,T5527,44,96,1,41,02,414,M,3,1,8.0,Y,107,77,115,0.591,169,169,71,0.317,3.1,58,8.0,,,22.63,4.26,18.8,62,2,1,3+,1.88,147.6,T4327,44,22.27,7.9,T9777,43,23.54,8.43,185,210,0.306,1.0,"X,EPI R",3,LBW,22.91,8.17,121,96,,,,0.0,,,,,,,,,,,8,15,13,1997
97RA00514,T5538,44,96,1,ID,02,415,I,2,2,5.0,Y,107,88,113,0.659,177,177,71,0.305,3.3,62,10.4,,,22.02,4.04,18.4,64,2,1,3+,2.5,150.0,I4052,00,0.0,0.0,T3608,44,8.79,5.39,195,210,0.301,1.0,,1,IDA,4.4,2.7,134,112,,S1,A,0.0,,C,65,3,5,0,E,,,,2,5,4,1997
97RA00515,T5540,44,96,1,ch,31,j.3,h,1,1,2.0,Y,107,89,115,0.671,151,151,72,0.214,0.0,60,9.0,,,0.0,0.0,0.0,,,1,,1.5,128.0,A1264,04,6.61,4.09,T5028,44,8.98,3.54,174,210,0.241,1.0,,3,CH,7.8,3.82,,,,D4,DUD,0.0,,,,,,,,,,,2,3,3,1997
97RA00516,T5543,44,96,1,41,02,412,M,2,1,7.0,Y,107,102,113,0.81,186,186,71,0.288,3.7,64,9.4,,,20.56,3.57,17.4,70,2,1,2-,1.53,96.6,T4483,44,19.08,7.66,T0543,44,20.48,13.31,215,210,0.318,1.0,BLK SPOT R.??,2,LBW,19.78,10.49,97,112,-,SP,B,0.0,174,,,,,,S,,,,7,12,8,1997
97RA00517,T5545,44,96,1,41,02,414,M,2,2,6.0,Y,108,90,112,0.67,171,171,71,0.277,3.1,60,10.8,,,24.35,5.04,20.7,60,1,1,3,1.44,123.2,T4327,44,22.27,7.9,T2391,44,17.13,11.33,190,210,0.282,1.0,,1,LBW,19.7,9.62,109,110,,D4,DUD,0.0,LIB,C,60,3,5,6,S,,,,6,8,8,1997
97RA00518,T5554,44,96,1,ID,02,411,I,2,2,5.0,Y,108,85,112,0.641,180,180,71,0.325,3.0,62,8.8,,,22.74,4.46,19.6,62,1,1,2+,2.0,166.0,T4264,44,26.85,10.55,T3270,44,9.14,1.71,201,210,0.327,1.0,,2,IDA,18.0,6.13,130,94,-,S0,B,0.0,171,,,,,,E,,R,,2,4,4,1997
97RA00519,T5562,44,96,1,41,02,412,M,2,2,3.0,Y,109,80,111,0.584,170,170,71,0.308,3.1,60,9.4,,,24.13,4.28,17.7,60,1,1,3+,1.68,124.0,T4483,44,19.08,7.66,T4637,44,25.85,13.57,205,210,0.352,1.0,"THIN,AB.JAW",1,LBW,22.47,10.62,107,102,,S3,AA,0.0,412,C,70,3,5,0,E,,,L-0,3,5,5,1997
97RA00520,T5582,44,96,1,42,02,812,C,2,1,5.0,Y,109,92,111,0.719,167,167,71,0.257,2.8,62,7.8,,,21.52,3.94,18.3,64,2,1,3-,1.46,88.7,T4533,44,2.41,0.63,T2731,44,-4.81,-0.65,180,210,0.248,1.0,,1,CTL,-1.2,-0.01,79,93,,S1,A,0.0,,W,60,3,5,0,S,,,,5,7,5,1997
97RA00521,T5583,44,96,1,42,02,802,C,2,2,3.0,Y,109,73,111,0.566,155,155,71,0.281,3.1,60,8.2,,,22.79,4.5,19.8,62,3,1,3,1.68,104.6,T4274,44,5.73,-2.23,T4294,44,-1.32,-7.41,174,210,0.285,1.0,H3,1,CTL,2.21,-4.82,95,97,,S2,AA,0.0,,C,50,3,5,0,E,,,,3,5,5,1997
97RA00522,T5588,44,96,1,ch,31,j.4,c,1,1,1.0,Y,109,84,113,0.665,148,148,72,0.221,0.0,62,7.2,,,0.0,0.0,0.0,,,1,,1.0,89.0,A1297,04,10.18,3.24,T4867,44,5.6,8.24,169,210,0.241,1.0,,3,CH,7.89,5.74,,,,D4,DUD,0.0,,,,,,,,,,,1,1,1,1997
97RA00523,T5593,44,96,1,42,02,872,C,2,2,5.0,Y,110,82,110,0.638,169,169,71,0.298,2.9,62,7.6,,,21.0,4.45,21.2,64,1,1,3+,1.35,101.6,T4179,44,-0.51,-3.0,T2932,44,-1.78,-2.02,184,210,0.287,1.0,,1,CTL,-1.15,-2.51,87,93,,S6,AAA,0.0,912,W,75,3,5,0,E,,,,4,6,6,1997
97RA00524,T5596,44,96,1,ID,02,415,I,2,2,5.5,Y,110,84,110,0.641,167,167,71,0.284,3.1,60,10.4,,,22.3,4.6,20.6,62,1,1,3-,2.0,170.0,I4052,00,0.0,0.0,T1709,44,-4.77,0.08,200,210,0.327,1.0,,2,IDA,-2.39,0.04,138,110,-,S1,A,0.0,167,,,,,,E,,R,60327,1,2,2,1997
97RA00525,T5650,44,96,1,ID,02,415,I,2,2,6.0,Y,111,78,109,0.61,150,150,71,0.247,3.1,64,7.6,,,19.18,3.55,18.5,70,1,1,3+,2.0,167.0,I4052,00,0.0,0.0,T1917,44,11.98,8.08,177,210,0.279,1.0,FLWT 7.6,3,IDA,5.99,4.04,131,97,,D4,DUD,0.0,LIB,,,,,,,,,,2,4,4,1997
97RA00526,T5677,44,96,1,41,02,414,M,1,1,3.0,Y,112,85,108,0.665,151,151,71,0.226,3.1,62,9.6,,,21.25,4.22,19.9,64,2,1,2-,1.53,110.2,T4327,44,22.27,7.9,T4220,44,17.34,6.19,169,210,0.237,1.0,NO L.TAIL EP.,3,LBW,19.81,7.05,95,106,,SP,B,0.0,,,,,,,,,,,3,4,4,1997
97RA00527,T5680,44,96,1,41,02,413,M,1,1,6.0,Y,112,105,108,0.846,170,170,71,0.223,3.1,60,10.0,,,23.64,4.57,19.3,60,1,1,3+,1.14,82.7,T4202,44,20.92,4.47,T1890,44,18.53,11.37,196,210,0.256,1.0,,1,LBW,19.73,7.92,92,106,,S1,A,0.0,,C,70,3,5,8,S,,,,4,5,5,1997
97RA00528,T5690,44,96,1,ch,32,j.7,h,1,1,2.0,Y,113,90,105,0.72,193,193,72,0.35,0.0,62,9.0,,,0.0,0.0,0.0,,,1,,1.5,94.0,T4325,44,6.52,3.96,T4937,44,6.78,2.07,210,210,0.336,1.0,,3,CH,6.65,3.02,,,,S1,A,0.0,,,,,,,,,,,2,3,2,1997
97RA00529,T5691,44,96,1,41,02,411,M,1,1,3.0,Y,113,97,107,0.766,183,183,71,0.295,3.5,58,10.6,,,23.46,4.35,18.5,62,2,1,2-,1.25,85.4,T4264,44,26.85,10.55,T4275,44,17.62,7.86,214,210,0.33,1.0,,1,LBW,22.24,9.21,93,114,,S3,AA,0.0,,M,60,3,5,0,E,,,,2,2,2,1997
97RA00530,T5704,44,96,1,41,02,413,M,1,2,3.0,Y,113,87,107,0.682,154,154,71,0.229,2.8,62,7.6,,,22.5,3.89,17.3,62,1,1,3+,1.25,92.1,T4202,44,20.92,4.47,T4459,44,32.7,13.56,173,210,0.242,1.0,FLWT 7.6,3,LBW,26.81,9.02,98,91,,S2,AA,0.0,,,,,,,,,,,2,2,3,1997
97RA00531,T5707,44,96,1,42,02,832,C,3,2,6.0,Y,113,67,107,0.519,148,148,71,0.277,2.8,60,8.4,,,23.01,4.97,21.6,62,2,1,2,1.74,106.7,T4513,44,2.71,-4.44,T2258,44,9.46,-5.43,159,210,0.259,1.0,,1,CTL,6.09,-4.94,98,95,,S1,A,0.0,872,W,75,3,5,0,E,,,,6,11,9,1997
97RA00532,T5715,44,96,1,41,02,412,M,3,2,5.0,Y,114,78,106,0.65,166,166,71,0.301,3.2,60,10.2,,,24.99,4.92,19.7,58,2,1,3+,1.68,107.7,T4483,44,19.08,7.66,T3262,44,24.1,9.4,182,210,0.293,1.0,,1,LBW,21.59,8.53,112,107,,S2,AA,0.0,,C,70,3,5,0,E,,,L-0,4,9,7,1997
97RA00533,T5716,44,96,1,41,02,412,M,3,2,5.0,Y,114,87,106,0.721,167,167,71,0.274,2.8,60,8.8,,,24.03,4.71,19.6,60,1,1,2,1.68,107.7,T4483,44,19.08,7.66,T3262,44,24.1,9.4,191,210,0.293,1.0,,2,LBW,21.59,8.53,106,96,-,S1,A,0.0,175,,,,,,E,,R,,4,9,7,1997
97RA00534,T5723,44,96,1,41,02,412,M,1,1,5.0,Y,114,92,106,0.725,181,181,71,0.305,2.8,58,9.8,,,25.21,4.2,18.9,58,1,1,2+,1.57,106.4,T4483,44,19.08,7.66,T2603,44,24.67,5.46,215,210,0.346,1.0,,2,LBW,21.88,6.56,99,103,-,S2,AA,0.0,173,,,,,,E,,R,,5,8,7,1997
97RA00535,T5731,44,96,1,ch,31,j.5,h,1,1,2.0,Y,114,72,108,0.548,158,158,72,0.297,0.0,62,7.8,,,0.0,0.0,0.0,,,1,,1.5,120.5,A1444,04,11.41,4.26,T5005,44,5.28,6.73,170,210,0.278,1.0,,3,CH,8.35,5.5,,,,S2,AA,0.0,,,,,,,,,,,2,3,3,1997
97RA00536,T5742,44,96,1,42,02,832,C,2,2,4.0,Y,115,72,105,0.571,141,141,71,0.236,2.4,62,7.6,,,21.47,3.79,17.6,64,1,1,3+,1.46,100.4,T4513,44,2.71,-4.44,T4076,44,-3.45,-3.3,172,210,0.282,1.0,,3,CTL,-0.37,-3.87,83,88,,S1,A,0.0,,,,,,,,,,,3,5,5,1997
97RA00537,T5756,44,96,1,42,02,912,C,1,1,4.0,Y,117,77,103,0.601,146,146,71,0.236,2.7,62,7.8,,,21.55,4.73,21.9,64,1,1,4-,1.46,76.7,T4312,44,1.89,-0.9,T4028,44,-3.08,-5.02,173,210,0.27,1.0,"DEAD,LUPINE",6,CTL,-0.6,-2.96,75,92,,S1,A,0.0,,,,,,,,,,,4,5,3,1997
97RA00538,T5759,44,96,1,42,02,822,C,1,1,4.0,Y,118,62,102,0.505,138,138,71,0.26,2.9,60,7.6,,,23.57,4.69,19.9,60,1,1,3,1.33,63.2,T4393,44,-1.59,0.18,T4045,44,-4.34,-5.24,161,210,0.279,1.0,,3,CTL,-2.97,-2.53,76,91,,S1,A,0.0,,,,,,,,,,,3,4,2,1997
97RA00539,T5782,44,96,1,ch,32,j.9,c,1,1,2.0,Y,122,75,100,0.634,151,151,72,0.262,0.0,60,9.6,,,0.0,0.0,0.0,,,1,,2.0,107.5,T4353,44,8.98,3.54,T4988,44,1.39,3.34,183,210,0.306,1.0,*REBLEED*8/23,3,CH,5.19,3.44,,,,D4,DUD,0.0,,,,,,,,,,,2,4,3,1997
97RA00540,T5790,44,96,1,42,02,822,C,2,2,5.0,Y,122,70,98,0.592,140,140,71,0.24,2.7,60,10.0,,,24.97,5.83,23.3,58,2,1,5+,1.35,104.6,T4393,44,-1.59,0.18,T3172,44,9.05,4.3,165,210,0.268,1.0,F5+,1,CTL,3.73,2.24,96,101,,S1,A,0.0,852,C,75,3,5,0,E,,,,4,6,6,1997
97RA00541,T5794,44,96,1,ch,32,j.8,h,1,1,2.0,Y,123,74,99,0.63,157,157,72,0.286,0.0,60,7.0,,,0.0,0.0,0.0,,,1,,1.5,114.0,T4345,44,4.03,7.7,T4977,44,4.45,2.28,184,210,0.312,1.0,,3,CH,4.24,4.99,,,,D4,DUD,0.0,,,,,,,,,,,2,3,3,1997
97RA00542,T5796,44,96,1,ch,01,j.8,h,1,1,2.0,Y,124,75,98,0.652,129,129,72,0.186,0.0,60,8.2,,,0.0,0.0,0.0,,,1,,1.5,126.5,T4345,44,4.03,7.7,T4950,44,2.58,6.32,151,210,0.215,1.0,,3,CH,3.31,7.01,,,,S4,AAA,0.0,,,,,,,,,,,2,3,3,1997
97RA00543,T5800,44,96,1,ch,31,j.3,h,1,1,2.0,Y,125,67,97,0.584,142,142,72,0.259,0.0,60,9.0,,,0.0,0.0,0.0,,,1,,1.0,82.0,A1264,04,6.61,4.09,T4902,44,7.73,2.95,156,210,0.252,1.0,H4,3,CH,7.17,3.52,,,,D4,DUD,0.0,,,,,,,,,,,2,2,2,1997
97RA00544,T5806,44,96,1,ch,31,j.4,c,1,1,2.0,Y,129,74,93,0.656,141,141,72,0.231,0.0,62,6.0,,,0.0,0.0,0.0,,,1,,1.0,88.5,A1297,04,10.18,3.24,T4979,44,5.54,4.97,160,210,0.244,1.0,,3,CH,7.86,4.11,,,,D3,DUD,0.0,,,,,,,,,,,2,2,2,1997
97RA00545,Z1486,81,92,1,97,97,971,,3,2,0.0,M,97,100,126,0.715,249,166,0,0.234,0.0,0,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0, 0A10,,0.0,0.0,X9624,80,0.0,0.0,272,210,0.305,5.0,ENTR,3,BF,0.0,0.0,115,,,S3,AA,0.0,,,,,,,,,,,0,0,0,1997
97RA00546,Z1583,81,92,1,97,97,972,,2,2,0.0,M,100,104,123,0.725,238,155,0,0.181,0.0,0,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,X6065,80,0.0,0.0,M8610,97,0.0,0.0,258,210,0.287,5.0,,3,BF,0.0,0.0,97,,,S2,AA,0.0,,,,,,,,,,,0,0,0,1997
97RA00547,Z1696,81,92,1,97,97,972,,1,1,0.0,M,103,126,120,0.933,227,148,0,0.078,0.0,0,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0,X6065,80,0.0,0.0,X5938,80,0.0,0.0,247,210,0.19,5.0,,3,BF,0.0,0.0,73,,,S2,AA,0.0,,,,,,,,,,,0,0,0,1997
97RA00548,Z1984,81,92,1,97,97,971,,1,1,0.0,M,114,115,109,0.932,245,168,0,0.188,0.0,0,0.0,,,0.0,0.0,0.0,,,,,0.0,0.0, 0A10,,0.0,0.0,X8183,80,0.0,0.0,261,210,0.302,5.0,,3,BF,0.0,0.0,110,,,S4,AAA,0.0,,,,,,,,,,,0,0,0,1997
97RA00549,Z2310,81,93,1,97,97,971,,1,1,3.0,M,100,106,110,0.859,229,160,0,0.185,0.0,0,0.0,,,0.0,0.0,0.0,,,,,1.0,71.7,X9817,80,0.0,0.0,Z0597,81,0.0,0.0,257,210,0.205,4.0,,3,BF,0.0,0.0,106,,,S3,AA,0.0,,,,,,,,,,,0,0,0,1997
97RA00550,Z2345,81,93,1,97,97,972,,2,1,6.0,M,101,108,109,0.89,242,143,0,0.12,0.0,0,0.0,,,0.0,0.0,0.0,,,,,1.93,165.2,Z0468,81,0.0,0.0,Z0683,81,0.0,0.0,274,210,0.193,4.0,,3,BF,0.0,0.0,85,,,S4,AAA,96.8,,,,,,,,,,,6,12,10,1997
97RA00551,Z2418,81,93,1,97,97,972,,3,2,5.0,M,106,85,104,0.72,236,164,0,0.271,0.0,0,0.0,,,0.0,0.0,0.0,,,,,2.0,123.8,Z0468,81,0.0,0.0,X8254,80,0.0,0.0,264,210,0.294,4.0,ENTR,3,BF,0.0,0.0,127,,,S2,AA,0.0,,,,,,,,,,,0,0,0,1997
97RA00552,Z2708,81,93,1,97,97,973,,1,1,5.0,M,125,74,85,0.732,228,150,0,0.26,0.0,0,0.0,,,0.0,0.0,0.0,,,,,1.63,142.3,X9670,80,0.0,0.0,Z1594,81,0.0,0.0,239,210,0.285,4.0,,3,BF,0.0,0.0,124,,,S4,AAA,0.0,,,,,,,,,,,5,8,7,1997
97RA00553,Z2857,81,94,1,97,97,971,,2,2,5.0,M,87,102,130,0.677,255,179,0,0.266,0.0,0,0.0,,,0.0,0.0,0.0,,,2,,2.18,136.2,09217,SY,0.0,0.0,Z1466,81,0.0,0.0,288,210,0.336,3.0,AB.THROAT8/21,1,BF,0.0,0.0,124,,,S4,AAA,0.0,,C,70,3,5,0,E,,,,5,13,8,1997
97RA00554,Z2858,81,94,1,97,97,971,,2,2,5.0,M,87,100,130,0.661,213,157,0,0.197,0.0,0,0.0,,,0.0,0.0,0.0,,,1,,2.18,136.2,09217,SY,0.0,0.0,Z1466,81,0.0,0.0,247,210,0.26,3.0,,1,BF,0.0,0.0,100,,,S4,AAA,0.0,B-1,M,60,3,5,4,S,,,,5,13,8,1997
97RA00555,Z2860,81,94,1,97,97,972,,2,1,2.0,M,87,126,130,0.888,219,157,0,0.107,0.0,0,0.0,,,0.0,0.0,0.0,,,1,,1.5,78.0,Z0468,81,0.0,0.0,Z1288,81,0.0,0.0,241,210,0.168,3.0,,1,BF,0.0,0.0,81,,,S4,AAA,0.0,,C,60,3,5,0,E,,,,0,0,0,1997
97RA00556,Z2872,81,94,1,97,97,971,,2,2,6.0,M,90,112,127,0.772,241,170,0,0.2,0.0,0,0.0,,,0.0,0.0,0.0,,,1,,1.83,143.3,09217,SY,0.0,0.0,X9752,80,0.0,0.0,257,210,0.263,3.0,HI.EWE RECORD,1,BF,0.0,0.0,106,,,S3,AA,0.0,B-2,W,70,4,5,0,E,,,,6,11,9,1997
97RA00557,Z2891,81,94,1,97,97,972,,2,2,6.0,M,90,114,127,0.797,228,143,0,0.1,0.0,0,0.0,,,0.0,0.0,0.0,,,1,,1.5,136.2,Z0468,81,0.0,0.0,X7919,80,0.0,0.0,253,210,0.195,3.0,,1,BF,0.0,0.0,74,,,S1,A,0.0,,C,65,3,5,0,E,,,,0,0,0,1997
97RA00558,Z2902,81,94,1,97,97,971,,2,2,7.0,M,93,101,124,0.718,229,148,0,0.162,0.0,0,0.0,,,0.0,0.0,0.0,,,1,,2.0,177.6,09217,SY,0.0,0.0,X8284,80,0.0,0.0,259,210,0.292,3.0,HI.EWE RECORD,1,BF,0.0,0.0,91,,,S3,AA,0.0,B-2,C,60,3,5,0,E,,,,7,14,13,1997
97RA00559,Z2908,81,94,1,97,97,972,,2,2,5.0,M,94,111,123,0.798,250,153,0,0.145,0.0,0,0.0,,,0.0,0.0,0.0,,,1,,1.63,138.8,Z0468,81,0.0,0.0,Z1324,81,0.0,0.0,275,210,0.248,3.0,,1,BF,0.0,0.0,89,,,S2,AA,0.0,B-2,C,60,3,5,0,E,,,,5,8,6,1997
97RA00560,Z2921,81,94,1,97,97,971,,3,1,6.0,M,95,120,122,0.884,225,166,0,0.159,0.0,0,0.0,,,0.0,0.0,0.0,,,1,,2.33,117.3,09217,SY,0.0,0.0,X9773,80,0.0,0.0,261,210,0.233,3.0,,1,BF,0.0,0.0,98,,,S4,AAA,0.0,B-2,C,60,3,5,0,E,,,,5,14,7,1997
97RA00561,Z3211,81,95,1,97,97,972,,2,2,6.0,M,87,120,139,0.774,209,163,0,0.148,0.0,0,0.0,,,0.0,0.0,0.0,,,2,,1.93,165.2,Z0468,81,0.0,0.0,Z0683,81,0.0,0.0,234,210,0.212,2.0,PIMPLE L.FACE,1,BF,0.0,0.0,96,,,S4,AAA,0.0,,C,70,3,5,0,E,,,,6,12,10,1997
97RA00562,Z3223,81,95,1,97,97,971,,2,1,5.0,M,88,129,138,0.842,219,140,0,0.038,0.0,0,0.0,,,0.0,0.0,0.0,,,2,,1.96,162.5,09217,SY,0.0,0.0,Z1291,81,0.0,0.0,242,210,0.261,2.0,RCVR 10/96,3,BF,0.0,0.0,58,,,S3,AA,0.0,,,,,,,,,,,5,11,9,1997
97RA00563,Z3228,81,95,1,97,97,973,,2,1,3.0,M,89,113,137,0.75,223,159,0,0.159,0.0,0,0.0,,,0.0,0.0,0.0,,,1,,1.96,156.5,Z2435,81,0.0,0.0,Z2940,81,0.0,0.0,242,210,0.248,2.0,,1,BF,0.0,0.0,98,,,S3,AA,87.5,972,W,70,3,5,0,E,,,,3,6,5,1997
97RA00564,Z3235,81,95,1,97,97,972,,2,2,5.0,M,90,111,136,0.705,217,158,0,0.162,0.0,0,0.0,,,0.0,0.0,0.0,,,1,,1.63,150.1,Z0468,81,0.0,0.0,Z1356,81,0.0,0.0,258,210,0.236,2.0,SL ENTR,1,BF,0.0,0.0,97,,,S2,AA,0.0,B-1,C,70,3,5,0,E,,,,5,8,9,1997
97RA00565,Z3236,81,95,1,97,97,972,,2,2,5.0,M,90,115,136,0.747,225,175,0,0.207,0.0,0,0.0,,,0.0,0.0,0.0,,,1,,1.63,150.1,Z0468,81,0.0,0.0,Z1356,81,0.0,0.0,258,210,0.297,2.0,"X, THIN '98",1,BF,0.0,0.0,116,,,S4,AAA,0.0,B-1,C,75,3,5,0,E,,,,5,8,9,1997
97RA00566,Z3240,81,95,1,97,97,974,,1,1,3.0,M,90,107,136,0.698,190,156,0,0.169,0.0,0,0.0,,,0.0,0.0,0.0,,,1,,1.67,139.2,Z1583,81,0.0,0.0,Z2903,81,0.0,0.0,211,210,0.294,2.0,RCVR 10/96,3,BF,0.0,0.0,99,,,S2,AA,0.0,,,,,,,,,,,3,4,4,1997
97RA00567,Z3245,81,95,1,97,97,971,,2,2,7.0,M,92,98,134,0.631,197,143,0,0.155,0.0,0,0.0,,,0.0,0.0,0.0,,,2,,2.0,177.6,09217,SY,0.0,0.0,X8284,80,0.0,0.0,225,210,0.261,2.0,"X,LIMPER '98",1,BF,0.0,0.0,91,,,S4,AAA,0.0,B-1,M,60,3,5,0,E,,,,7,14,13,1997
97RA00568,Z3246,81,95,1,97,97,971,,2,2,7.0,M,92,111,134,0.751,230,163,0,0.179,0.0,0,0.0,,,0.0,0.0,0.0,,,2,,2.0,177.6,09217,SY,0.0,0.0,X8284,80,0.0,0.0,251,210,0.273,2.0,,1,BF,0.0,0.0,106,,,S2,AA,96.8,971,C,75,3,5,0,E,,,,7,14,13,1997
97RA00569,Z3248,81,95,1,97,97,971,,3,2,6.0,M,92,115,134,0.775,234,178,0,0.217,0.0,0,0.0,,,0.0,0.0,0.0,,,1,,2.33,117.3,09217,SY,0.0,0.0,X9773,80,0.0,0.0,262,210,0.297,2.0,"X,BAD @HQ",X,BF,0.0,0.0,121,,,S4,AAA,0.0,XXX,,,,,,,,,,5,14,7,1997
97RA00570,Z3253,81,95,1,97,97,971,,3,2,5.0,M,92,111,134,0.727,209,163,0,0.179,0.0,0,0.0,,,0.0,0.0,0.0,,,2,,2.18,136.2,09217,SY,0.0,0.0,Z1466,81,0.0,0.0,232,210,0.279,2.0,"X,THIN,RCVR96",3,BF,0.0,0.0,105,,,S2,AA,0.0,,,,,,,,,,,5,13,8,1997
