UID,ETAG,BRD,YR,SEA,LINE,STM,PEN,TRT,TB,TR,AOD,BAND,DAYBN,WNWT,WNAGE,ADG,SPWT,YRWT,DAYSH,YADG,SL,FLGR,FLWT,YLD,CLFL,MICRON,DIGR,H,J,F,NOBN,LBWN,SIRE,SBRD,EBVLWW_SIR,EBVSIR95,DAM,DBRD,EBVLWW_DAM,EBVDAM95,JUWT,JDAY,JADG,AGE,RMK,PD,GENO,EBVLWW,EBVLWW95,M_IDX,F_IDX,WRK,LIB,LIBING,FERT,LOT,APP,MOT,RFM,ABN,WBC,SEMEN,SELL,ELG,REGNO,DEC6,YRREC
95RA00308,S2646,10,92,1,SW,41,AI,F,1,1,6.0,1,97,96,120,0.683,206,144,80,0.168,3.1,60,10.1,61.2,6.2,21.08,64,7,1,3-,1.86,130.6,00030,00,0.0,0.0,S9012,19,29.06,0.0,229,191,0.24,3.0,7 HORN,2,FW,29.06,13.19,110,99,W,S3,AA,,158,,,,,,,YES,N,,,1995
95RA00309,S2677,10,92,1,18,07,R-2,C,2,2,4.0,2,98,73,121,0.523,201,117,80,0.155,3.1,60,14.3,51.9,7.4,25.0,58,1,1,3,1.85,99.0,S9736,19,17.14,22.26,S0890,10,13.69,11.29,220,191,0.233,3.0,,2,CTL,15.42,16.77,92,103,W,SP,B,,135,,,,,,,YES,N,,,1995
95RA00310,S2721,10,92,1,FW,41,AI,F,1,1,6.0,2,99,106,120,0.769,209,140,80,0.12,3.3,64,15.9,62.0,9.9,18.77,80,6,1,3-,1.55,122.4,00085,00,0.0,0.0,S9331,19,25.34,26.41,244,191,0.224,3.0,"UTAH,BAD JAW",2,FW,25.34,11.06,117,131,W,S3,AA,,UTE,,,,,,,NO,N,,,1995
95RA00311,S2749,10,92,1,18,07,R-4,R,2,2,5.0,2,99,76,120,0.55,199,122,80,0.163,2.8,62,11.0,48.2,5.3,21.99,64,2,1,2+,1.69,116.0,S9781,19,-0.35,1.16,S8450,19,20.56,20.49,218,191,0.287,3.0,,2,LBW,10.11,11.52,100,89,W,S2,AA,,129,,,,,,,YES,N,,,1995
95RA00312,S2753,10,92,1,FW,41,AI,C,3,1,4.0,2,99,77,120,0.554,201,112,80,0.124,3.3,64,17.9,47.1,8.4,20.54,70,7,1,3,1.65,97.8,00085,00,0.0,0.0,S8950,19,3.09,2.9,197,191,0.212,3.0,7 HORN,2,CTL,3.09,-1.38,98,118,W,S1,A,,160,,,,,,,YES,N,,,1995
95RA00313,S2793,10,92,1,18,07,R-2,C,3,2,6.0,2,100,78,119,0.587,198,125,80,0.166,2.8,62,10.4,48.3,5.0,25.95,58,2,2,3,1.64,101.9,S9736,19,17.14,22.26,S9237,19,27.48,24.71,231,191,0.257,3.0,,2,CTL,22.31,22.87,96,83,W,S2,AA,,136,,,,,,,YES,N,,,1995
95RA00314,S2848,10,92,1,18,07,R-5,C,2,2,5.0,2,101,87,118,0.628,226,136,80,0.173,2.7,62,11.7,47.3,5.5,24.01,60,1,1,3,1.82,108.6,S0813,10,23.27,19.18,S9837,19,20.85,21.52,240,191,0.299,3.0,NICE,2,CTL,22.06,18.62,97,87,W,S2,AA,,127,,,,,,,YES,N,,,1995
95RA00315,S2949,10,92,1,18,07,R-2,M,2,2,7.0,1,102,75,115,0.55,200,112,80,0.13,3.5,58,17.9,58.3,10.4,26.68,56,3,1,4-,1.5,122.3,S9736,19,17.14,22.26,S7969,19,31.34,31.5,183,191,0.208,3.0,SICK 10cc LA.,3,M,24.24,26.88,111,129,W,S1,A,,,,,,,,,,,,,1995
95RA00316,S2964,10,92,1,18,07,R10,C,2,2,4.0,1,103,65,114,0.491,199,120,80,0.193,3.0,60,8.8,58.8,5.2,24.43,60,1,1,3-,1.76,77.9,S0721,10,11.72,6.33,S0864,10,17.65,14.92,214,191,0.273,3.0,M_IDX,3,CTL,14.69,9.03,79,88,W,S4,AAA,,,,,,,,,,,,,1995
95RA00317,S3142,10,92,1,18,07,r-4,M,1,1,3.0,2,106,77,113,0.582,199,119,80,0.148,3.7,60,15.2,58.1,8.8,28.42,54,1,1,3+,1.89,112.9,S0975,10,10.51,10.36,S1735,10,15.96,20.42,213,191,0.254,3.0,,3,M,13.24,16.69,112,118,W,S3,AA,,,,,,,,,,,,,1995
95RA00318,S3150,10,92,1,18,07,R10,C,2,2,5.0,2,107,89,117,0.672,193,128,80,0.14,2.8,64,9.9,49.7,4.9,21.67,64,1,1,3,1.6,101.8,S0721,10,11.72,6.33,S0138,10,19.19,19.9,224,191,0.252,3.0,DUD'93 NOT!,2,CTL,15.46,13.12,87,86,W,S3,AA,,133,,,,,,,YES,N,,,1995
95RA00319,S3204,10,92,1,18,07,r-3,C,2,1,3.0,1,109,71,108,0.565,212,135,80,0.225,2.8,64,9.4,44.7,4.2,23.46,62,2,1,2-,1.89,104.8,S0949,10,15.17,11.99,S1589,10,13.36,14.26,234,191,0.312,3.0,,2,CTL,14.27,13.73,89,79,W,S2,AA,,136,,,,,,,YES,N,,,1995
95RA00320,S3244,10,92,1,18,07,r-1,C,1,1,3.0,1,111,67,106,0.536,207,124,80,0.2,2.7,64,10.6,44.2,4.7,24.58,60,3,1,3+,1.66,118.7,S0988,10,9.99,9.81,S1770,10,25.22,23.99,228,191,0.288,3.0,,2,CTL,17.6,16.9,100,81,W,S2,AA,,128,,,,,,,YES,N,,,1995
95RA00321,S3286,10,92,1,SW,42,AI,C,3,2,4.0,2,115,74,104,0.629,207,120,80,0.163,3.1,62,12.1,56.8,6.9,25.82,58,3,2,2,1.93,119.2,S0779,10,-4.99,-0.28,S0203,10,27.18,29.12,218,191,0.242,3.0,,2,CTL,11.1,14.42,106,100,W,S2,AA,,155,,,,,,,YES,N,,,1995
95RA00322,S3460,10,93,1,18,07, 21,F,1,1,3.0,1,99,103,116,0.781,209,175,80,0.251,2.8,64,7.5,49.4,3.7,24.81,60,1,1,3,1.64,121.0,S1524,10,18.52,19.56,S1556,10,18.01,18.04,226,191,0.257,2.0,,2,FW,18.27,18.8,99,84,W,S3,AA,,123,,,,,,,YES,N,,,1995
95RA00323,S3530,10,93,1,18,07, 22,M,1,1,3.0,1,102,102,113,0.789,191,153,80,0.178,3.2,60,10.4,54.5,5.7,26.15,58,1,1,2-,1.66,103.1,S0423,10,20.21,17.89,S1458,10,13.17,16.94,207,191,0.211,2.0,,3,M,16.69,17.42,98,107,W,S2,AA,,,,,,,,,,,,,1995
95RA00324,S3547,10,93,1,18,43, 42,M,2,2,3.0,1,103,91,112,0.71,170,143,80,0.181,3.5,60,9.9,52.5,5.2,21.49,64,7,1,3+,1.89,112.9,01958,TX,0.0,0.0,S1735,10,15.96,20.42,186,191,0.219,2.0,7 HORN,2,M,15.96,10.21,104,109,W,S1,A,,145,,,,,,,YES,N,,,1995
95RA00325,S4409,10,94,1,12,42,91,C,2,2,4.0,1,88,90,133,0.607,151,151,79,0.213,3.4,62,6.8,63.9,4.3,20.65,64,2,1,3,1.63,92.2,S3204,10,0.0,13.73,S0436,10,13.56,16.77,175,191,0.254,1.0,,1,CTL,13.56,15.25,96,115,W,D4,DUD,,DUD,C,75,4,95,0,E,,,,DUD,1995
95RA00326,S4421,10,94,1,12,07,87,C,2,2,6.0,1,88,103,133,0.694,154,154,79,0.178,2.3,64,7.9,53.7,4.2,19.67,70,1,1,3-,1.73,134.7,S2848,10,0.0,18.62,S9072,19,26.91,25.72,194,191,0.272,1.0,,2,CTL,26.91,22.17,120,102,W,S0,B,,113,,,,,,,YES,N,,,1995
95RA00327,S4434,10,94,1,12,07,91,C,2,1,4.0,1,89,91,132,0.608,143,143,79,0.182,2.7,60,6.0,56.2,3.4,19.71,70,2,1,3,1.52,105.9,S3204,10,0.0,13.73,S0980,10,12.67,14.77,170,191,0.236,1.0,NOTABUM,1,CTL,12.67,14.25,96,96,W,S3,AA,82.0,90,M,60,3,80,0,S,,,,,1995
95RA00328,S4451,10,94,1,12,07,86,C,2,1,4.0,1,89,89,132,0.599,136,136,79,0.164,2.6,60,6.6,48.1,3.2,21.06,64,1,1,4-,1.74,94.1,S2793,10,0.0,22.87,S0867,10,7.84,9.81,161,191,0.215,1.0,,3,CTL,7.84,16.34,85,91,W,S1,A,,,,,,,,,,,,,1995
95RA00329,S4456,10,94,1,12,42,85,C,2,2,4.0,1,89,83,132,0.545,130,130,79,0.164,3.0,64,7.5,55.4,4.2,17.87,80,7,1,4+,1.74,121.9,S2753,10,0.0,-1.38,S0866,10,17.84,15.69,161,191,0.233,1.0,7 HORN,2,CTL,17.84,7.16,113,112,W,S2,AA,,148,,,,,,,YES,N,,,1995
95RA00330,S4461,10,94,1,12,42,87,C,2,1,4.0,1,89,110,132,0.736,133,133,79,0.08,2.7,64,6.8,63.0,4.3,17.99,80,3,1,3-,1.63,99.8,S2848,10,0.0,18.62,S0590,10,-5.27,-2.9,178,191,0.203,1.0,"SM,SOFT TSTS?",3,CTL,-5.27,7.86,97,110,W,D1,B,,,,,,,,,,,,,1995
95RA00331,S4463,10,94,1,12,43,82,C,2,2,2.0,1,89,79,132,0.52,143,143,79,0.224,2.6,60,6.6,59.5,3.9,22.81,62,7,1,3,1.47,89.4,S2352,10,0.0,5.67,S2371,10,26.75,25.88,172,191,0.278,1.0,7 HORN,2,CTL,26.75,15.78,107,99,W,SP,B,,143,,,,,,,YES,N,,,1995
95RA00332,S4467,10,94,1,12,07,83,C,1,1,2.0,1,90,99,131,0.683,153,153,79,0.189,2.8,60,6.6,70.0,4.6,21.85,64,1,1,5,1.47,90.7,S2552,10,0.0,11.15,S2696,10,10.69,13.49,181,191,0.245,1.0,5 FACE,L,CTL,10.69,12.32,94,111,W,D3,DUD,,DUD,C,75,4,95,0,E,,,,DUD,1995
95RA00333,S4470,10,94,1,13,42,34,F,2,2,4.0,1,90,92,131,0.613,156,156,79,0.224,2.4,64,5.8,55.4,3.2,17.59,80,7,1,3+,1.63,107.4,S2721,10,0.0,11.06,S0812,10,13.47,14.28,183,191,0.272,1.0,7 HORN,2,FW,13.47,12.67,96,93,W,S3,AA,,147,,,,,,,YES,N,,,1995
95RA00334,S4476,10,94,1,12,07,86,C,1,1,2.0,1,90,106,131,0.715,163,163,79,0.199,2.4,62,7.1,54.6,3.9,20.95,64,2,1,3,1.47,94.5,S2793,10,0.0,22.87,S2844,10,9.6,12.04,198,191,0.275,1.0,,1,CTL,9.6,17.46,91,98,W,S3,AA,73.0,86,M,70,4,90,0,E,,,,,1995
95RA00335,S4484,10,94,1,12,42,89,C,2,2,4.0,1,90,86,131,0.582,125,125,79,0.136,3.1,64,7.9,58.8,4.6,21.07,64,2,1,3,1.85,100.6,S3142,10,0.0,16.69,S0641,10,16.12,19.06,154,191,0.203,1.0,DUD -> MARK,L,CTL,16.12,17.88,98,115,W,D4,DUD,,DUD,,,,,,,NO,N,,DUD,1995
95RA00336,S4486,10,94,1,11,07,21,R,1,2,2.0,1,90,87,131,0.569,133,133,79,0.161,2.6,60,6.6,57.3,3.8,20.08,70,5,1,3,1.61,115.6,S2315,10,0.0,17.06,S2794,10,22.37,25.23,172,191,0.254,1.0,5 HORN,1,LBW,22.37,21.15,104,100,W,S3,AA,,,C,55,3,80,0,S,,,,,1995
95RA00337,S4490,10,94,1,12,07,83,C,2,2,4.0,1,90,105,131,0.719,162,162,79,0.199,2.5,60,5.7,57.5,3.3,19.56,70,3,1,3,1.63,96.5,S2552,10,0.0,11.15,S0835,10,18.05,17.76,187,191,0.245,1.0,X IDX,1,CTL,18.05,14.46,89,93,W,S1,A,73.0,83,C,75,4,95,0,E,,,,MKT,1995
95RA00338,S4494,10,94,1,10,07,42,M,3,2,7.0,1,90,101,131,0.685,169,169,79,0.238,2.2,62,5.3,40.8,2.2,19.8,70,2,2,3-,2.05,136.8,S2576,10,0.0,13.24,S7903,19,28.41,28.57,195,191,0.281,1.0,4TEATS,1,M,28.41,20.91,112,75,W,S1,A,91.0,22,C,65,3,75,0,S,,,,,1995
95RA00339,S4502,10,94,1,13,42,34,F,2,1,4.0,1,90,95,131,0.634,125,125,79,0.105,2.5,64,6.6,65.7,4.3,18.62,80,4,1,2,1.76,85.2,S2721,10,0.0,11.06,S0610,10,11.16,11.76,165,191,0.209,1.0,4 HORN,1,FW,11.16,11.41,91,107,W,SP,B,91.0,44,W,60,3,90,0,S,,,,44 ok,1995
95RA00340,S4520,10,94,1,12,42,85,C,2,2,3.0,1,91,73,130,0.483,130,130,79,0.199,2.5,64,5.5,65.1,3.6,18.15,80,2,1,2,1.81,107.4,S2753,10,0.0,-1.38,S1641,10,17.27,16.77,159,191,0.257,1.0,,1,CTL,17.27,7.7,102,98,W,S1,A,100.0,85,C,75,4,95,0,E,,,,,1995
95RA00341,S4547,10,94,1,11,07,21,R,3,2,6.0,1,91,85,130,0.575,143,143,79,0.203,2.2,62,5.1,47.8,2.4,19.32,70,6,3,3-,1.76,115.4,S2315,10,0.0,17.06,S8925,19,26.87,22.95,171,191,0.257,1.0,X HORN IDX,1,LBW,26.87,20.01,99,78,W,S2,AA,,,M,75,4,95,0,E,,,,MKT,1995
95RA00342,S4548,10,94,1,11,07,21,R,3,2,6.0,1,91,78,130,0.513,135,135,79,0.199,2.0,64,4.2,57.5,2.4,17.73,80,3,1,3+,1.76,115.4,S2315,10,0.0,17.06,S8925,19,26.87,22.95,163,191,0.254,1.0,,2,LBW,26.87,20.01,98,77,W,S4,AAA,,116,,,,,,,YES,N,,,1995
95RA00343,S4549,10,94,1,11,07,21,R,3,1,6.0,1,91,80,130,0.533,150,150,79,0.245,1.9,64,5.5,45.8,2.5,19.02,80,7,1,4,1.76,115.4,S2315,10,0.0,17.06,S8925,19,26.87,22.95,178,191,0.293,1.0,7 HORN,1,LBW,26.87,20.01,100,76,W,S3,AA,85.0,32,M,75,4,95,0,E,,,,,1995
95RA00344,S4553,10,94,1,12,07,88,C,2,2,6.0,1,92,82,129,0.55,142,142,80,0.21,2.1,62,6.1,50.9,3.1,19.72,70,2,1,3+,1.46,81.1,S2964,10,0.0,9.03,S9078,19,1.65,-3.07,170,191,0.263,1.0,4TEATS,2,CTL,1.65,2.98,87,85,W,S1,A,,121,,,,,,,YES,N,,,1995
95RA00345,S4565,10,94,1,13,42,31,F,1,1,2.0,1,92,98,129,0.674,131,131,79,0.115,2.4,60,6.6,68.1,4.5,20.85,64,1,1,4,1.47,94.7,S2630,10,0.0,13.31,S2831,10,17.68,15.96,158,191,0.179,1.0,KEEP,3,FW,17.68,14.64,89,106,W,S1,A,,,,,,,,,,,,,1995
95RA00346,S4579,10,94,1,12,07,89,C,2,2,2.0,2,92,82,130,0.544,157,157,80,0.263,2.8,60,7.5,56.7,4.3,23.42,62,1,1,3-,1.76,106.2,S3142,10,0.0,16.69,S3015,10,16.44,15.15,189,191,0.32,1.0,,1,CTL,16.44,15.92,112,106,W,SP,B,100.0,89,M,65,3,90,0,E,,,,89 ok,1995
95RA00347,S4589,10,94,1,13,42,31,F,1,1,3.0,1,92,111,129,0.747,155,155,79,0.154,3.1,60,8.0,64.8,5.2,22.08,62,2,1,3+,1.39,92.0,S2630,10,0.0,13.31,S1738,10,9.68,13.45,178,191,0.2,1.0,,1,FW,9.68,13.38,102,122,W,S3,AA,94.0,45,C,70,4,90,0,E,,,,,1995
95RA00348,S4596,10,94,1,13,42,31,F,2,2,5.0,2,92,83,130,0.567,126,126,79,0.151,2.5,62,6.2,60.6,3.8,19.31,70,1,1,3-,1.82,112.0,S2630,10,0.0,13.31,S0094,10,15.26,12.68,171,191,0.263,1.0,,2,FW,15.26,13.0,106,100,W,S0,B,,146,,,,,,,YES,N,,,1995
95RA00349,S4599,10,94,1,11,07,24,R,2,2,4.0,2,92,92,130,0.62,150,150,80,0.204,2.9,62,6.2,66.8,4.1,19.19,70,2,1,2-,1.76,115.2,S2358,10,0.0,13.56,S0384,10,20.18,16.49,174,191,0.246,1.0,,1,LBW,20.18,15.03,110,108,W,S3,AA,,,W,65,3,90,10,Q,,,,,1995
95RA00350,S4604,10,94,1,12,42,84,C,1,2,4.0,2,93,79,129,0.517,134,134,79,0.193,2.3,64,5.5,64.5,3.5,17.5,80,2,1,5+,1.63,109.8,S3273,10,0.0,14.46,S0512,10,8.47,12.02,162,191,0.249,1.0,X 5+FACE IDX,1,CTL,8.47,13.24,97,95,W,S3,AA,,,W,55,4,85,0,S,,,,MKT,1995
95RA00351,S4606,10,94,1,11,42,21,R,2,2,4.0,2,93,94,129,0.643,146,146,79,0.182,2.8,64,7.1,56.0,4.0,19.07,80,3,1,3,1.52,105.2,S2315,10,0.0,17.06,S0738,10,5.64,7.25,173,191,0.237,1.0,,2,LBW,5.64,12.16,99,106,W,SP,B,,150,,,,,,,YES,N,,,1995
95RA00352,S4611,10,94,1,12,07,80,C,2,1,5.0,2,93,90,129,0.597,142,142,80,0.182,2.9,60,6.6,57.7,3.8,19.89,70,5,1,3-,1.4,80.8,06139,TX,0.0,0.0,S9904,19,1.97,1.07,170,191,0.24,1.0,X 5 HORN IDX,1,CTL,1.97,1.07,86,104,W,S4,AAA,,,C,60,3,80,10,Q,,,,MKT,1995
95RA00353,S4636,10,94,1,10,42,41,M,2,2,4.0,2,94,98,128,0.667,152,152,79,0.189,2.8,62,8.4,58.9,4.9,21.25,64,2,1,3-,1.52,96.2,S3240,10,0.0,5.78,S0597,10,5.6,9.61,185,191,0.26,1.0,,2,M,5.6,7.7,98,115,W,S1,A,,153,,,,,,,YES,N,,,1995
95RA00354,S4666,10,94,1,11,43,24,R,2,2,3.0,2,94,75,128,0.478,136,136,79,0.214,2.7,64,6.6,70.4,4.6,21.95,64,3,1,3,1.89,118.3,S2358,10,0.0,13.56,S1900,10,15.93,15.23,169,191,0.281,1.0,,2,LBW,15.93,14.4,125,110,W,S3,AA,,141,,,,,,,YES,N,,,1995
95RA00355,S4689,10,94,1,10,07,42,M,2,2,4.0,2,95,100,127,0.702,142,142,79,0.147,2.7,64,6.2,64.5,4.0,19.12,80,1,1,2-,1.74,126.0,S2576,10,0.0,13.24,S0794,10,19.84,20.91,176,191,0.228,1.0,,1,M,19.84,17.08,111,105,W,S3,AA,0.0,e.1,C,75,4,90,0,E,,,,DUD,1995
95RA00356,S4716,10,94,1,12,07,80,C,2,2,4.0,2,95,85,127,0.554,136,136,79,0.179,2.4,60,6.4,56.2,3.6,20.22,70,2,1,3,1.74,113.7,06139,TX,0.0,0.0,S0452,10,16.1,17.64,166,191,0.243,1.0,,1,CTL,16.1,17.64,102,95,W,SP,B,100.0,80,W,70,4,90,0,E,,,,80 ok,1995
95RA00357,S4723,10,94,1,11,07,23,R,2,2,4.0,2,95,83,127,0.55,148,148,79,0.228,2.5,64,5.5,56.8,3.1,19.6,70,4,1,3-,1.63,117.1,S2749,10,0.0,11.52,S0626,10,16.35,16.93,167,191,0.251,1.0,DUD > MOR,1,LBW,16.35,14.23,101,90,W,MO,MOR,,DUD,C,70,4,90,0,E,,,,DUD,1995
95RA00358,S4726,10,94,1,10,42,44,M,2,2,4.0,2,95,95,127,0.65,158,158,79,0.221,2.3,60,6.0,60.6,3.6,21.07,64,2,1,3-,1.63,119.5,S2646,10,0.0,13.19,S0347,10,14.17,12.12,198,191,0.308,1.0,NICE,1,M,14.17,12.66,107,93,W,S2,AA,100.0,24,C,60,3,90,0,E,,,,,1995
95RA00359,S4727,10,94,1,10,42,44,M,2,2,4.0,2,95,96,127,0.661,143,143,79,0.165,2.4,60,6.6,54.7,3.6,21.36,64,4,1,3,1.63,119.5,S2646,10,0.0,13.19,S0347,10,14.17,12.12,182,191,0.257,1.0,4 HORN,3,M,14.17,12.66,105,94,W,S1,A,,,,,,,,,,,,,1995
95RA00360,S4746,10,94,1,10,07,43,M,2,2,3.0,2,96,87,126,0.596,142,142,79,0.193,2.4,60,6.0,50.4,3.0,21.02,64,4,1,3+,1.77,109.7,S2408,10,0.0,6.81,S1533,10,25.61,26.09,180,191,0.278,1.0,4 HORN,2,M,25.61,16.45,96,86,W,S0,B,,118,,,,,,,YES,N,,,1995
95RA00361,S4747,10,94,1,10,07,43,M,2,2,3.0,2,96,95,126,0.652,159,159,79,0.225,2.0,62,7.1,45.6,3.2,20.72,64,3,1,3+,1.77,109.7,S2408,10,0.0,6.81,S1533,10,25.61,26.09,191,191,0.287,1.0,X IDX,1,M,25.61,16.45,96,84,W,S1,A,,,C,60,3,90,0,E,,,,MKT,1995
95RA00362,S4755,10,94,1,13,07,33,F,2,1,4.0,2,96,99,126,0.683,138,138,79,0.137,2.4,64,6.9,62.0,4.3,18.92,80,3,1,3-,1.64,86.0,01958,TX,0.0,0.0,S0922,10,19.15,17.21,160,191,0.183,1.0,X MSG 120695,1,FW,19.15,17.21,89,105,W,S1,A,,,C,65,3,90,0,E,,,,MKT,1995
95RA00363,S4761,10,94,1,10,07,41,M,1,1,2.0,2,96,103,126,0.703,153,153,79,0.175,3.1,60,6.9,59.9,4.1,20.25,70,1,2,3-,1.61,105.8,S3240,10,0.0,5.78,S2847,10,23.01,21.83,194,191,0.272,1.0,,1,M,23.01,13.81,104,110,W,SP,B,,,W,60,3,70,0,S,,,,,1995
95RA00364,S4764,10,94,1,11,07,22,R,2,1,2.0,2,96,86,126,0.6,153,153,79,0.235,2.6,64,6.7,52.1,3.5,21.28,64,2,1,4,1.61,108.4,S3102,10,0.0,13.18,S2695,10,25.07,18.35,183,191,0.29,1.0,,1,LBW,25.07,15.77,106,95,W,S4,AAA,91.0,33,C,75,4,90,0,E,,,,,1995
95RA00365,S4774,10,94,1,12,07,91,C,2,2,6.0,2,96,88,126,0.605,145,145,79,0.2,1.9,64,7.1,60.4,4.3,17.79,80,2,1,3-,1.55,90.6,S3204,10,0.0,13.73,S9337,19,19.6,19.74,167,191,0.237,1.0,,2,CTL,19.6,16.74,92,101,W,S1,A,,122,,,,,,,YES,N,,,1995
95RA00366,S4778,10,94,1,13,07,33,F,2,2,2.0,2,96,89,126,0.641,145,145,79,0.196,2.4,62,6.0,63.5,3.8,19.77,70,2,2,4-,1.76,125.9,01958,TX,0.0,0.0,S2829,10,28.77,29.8,178,191,0.266,1.0,,2,FW,28.77,29.8,109,98,W,S2,AA,,112,,,,,,,YES,N,,,1995
95RA00367,S4783,10,94,1,11,07,24,R,2,1,5.0,H,96,104,121,0.748,144,144,79,0.138,2.7,62,9.7,50.6,4.9,22.42,62,2,1,3+,1.5,93.8,S2358,10,0.0,13.56,S9677,19,18.79,16.62,170,191,0.195,1.0,"SM,SOFT TSTS",L,LBW,18.79,15.09,101,113,W,D3,DUD,,DUD,M,75,3,90,0,E,,,,DUD,1995
95RA00368,S4785,10,94,1,12,42,84,C,1,1,2.0,2,96,92,126,0.621,138,138,79,0.161,2.7,60,7.9,57.8,4.6,19.24,70,3,1,3-,1.61,94.9,S3273,10,0.0,14.46,S2748,10,0.34,2.74,160,191,0.204,1.0,,1,CTL,0.34,8.6,101,112,W,S2,AA,82.0,91,C,75,4,90,5,S,,,,,1995
95RA00369,S4794,10,94,1,12,07,81,C,2,2,2.0,1,97,75,124,0.524,136,136,79,0.213,2.4,64,4.5,53.9,2.4,18.58,80,1,1,4,1.61,94.7,S2349,10,0.0,17.01,S3120,10,15.8,14.14,173,191,0.293,1.0,,3,CTL,15.8,15.58,89,81,W,S1,A,,,,,,,,,,,,,1995
95RA00370,S4795,10,94,1,10,07,41,M,1,1,2.0,1,97,105,124,0.756,147,147,79,0.147,2.8,60,9.7,49.0,4.8,24.98,58,1,1,3+,1.33,88.3,S3240,10,0.0,5.78,S2954,10,15.4,13.8,169,191,0.191,1.0,,3,M,15.4,9.79,94,111,W,S1,A,,,,,,,,,,,,,1995
95RA00371,S4806,10,94,1,13,07,33,F,2,2,3.0,1,97,92,124,0.65,151,151,79,0.206,2.4,60,6.2,63.7,3.9,19.97,70,4,1,3-,1.64,121.0,01958,TX,0.0,0.0,S1556,10,18.01,18.04,176,191,0.251,1.0,4 HORN,2,FW,18.01,18.04,109,99,W,SP,B,,114,,,,,,,YES,N,,,1995
95RA00372,S4811,10,94,1,13,07,32,F,2,2,6.0,2,97,84,125,0.582,149,149,79,0.228,2.5,64,8.6,59.6,5.1,20.0,70,2,1,2-,1.64,101.9,S3048,10,0.0,8.79,S9237,19,27.48,24.71,178,191,0.281,1.0,,1,FW,27.48,16.75,114,116,W,S2,AA,97.0,43,C,65,3,90,0,E,,,,,1995
95RA00373,S4815,10,94,1,10,07,41,M,2,1,2.0,2,97,105,125,0.758,146,146,79,0.144,2.8,62,5.7,59.3,3.4,21.44,64,2,3,3,1.61,96.0,S3240,10,0.0,5.78,S2466,10,22.83,23.25,181,191,0.228,1.0,,2,M,22.83,14.52,88,96,W,SP,B,,121,,,,,,,YES,N,,,1995
95RA00374,S4827,10,94,1,13,42,33,F,1,1,2.0,1,97,96,124,0.667,149,149,79,0.185,2.7,64,7.7,54.8,4.2,18.5,80,3,1,4,1.61,81.9,01958,TX,0.0,0.0,S2647,10,2.32,4.98,178,191,0.245,1.0,KEEP,1,FW,2.32,4.98,91,108,W,S3,AA,,,C,75,4,95,0,E,,,,,1995
95RA00375,S4829,10,94,1,11,07,24,R,2,2,6.0,1,97,83,124,0.566,147,147,79,0.224,2.8,60,6.4,57.9,3.7,19.57,70,3,2,3,1.92,138.5,S2358,10,0.0,13.56,S8673,19,31.15,30.75,177,191,0.281,1.0,,1,LBW,31.15,22.16,123,102,W,SP,B,94.0,31,C,75,4,90,0,E,,,,31 ok,1995
95RA00376,S4837,10,94,1,13,42,31,F,1,1,7.0,1,98,96,123,0.655,136,136,79,0.14,2.8,60,9.7,69.3,6.7,20.46,70,2,1,5+,1.32,88.7,S2630,10,0.0,13.31,S8052,19,2.55,2.71,165,191,0.206,1.0,MSG 02/29/96,1,FW,2.55,8.01,106,140,W,S3,AA,89.0,41,M,50,3,70,0,S,,,,,1995
95RA00377,S4838,10,94,1,13,42,34,F,2,2,3.0,1,98,82,123,0.567,142,142,79,0.21,2.3,64,4.6,60.5,2.8,17.45,80,1,1,4+,1.52,95.8,S2721,10,0.0,11.06,S1904,10,8.74,6.51,177,191,0.284,1.0,,2,FW,8.74,8.79,95,86,W,S3,AA,,154,,,,,,,YES,N,,,1995
95RA00378,S4855,10,94,1,12,43,87,C,1,1,2.0,1,98,88,123,0.621,118,118,79,0.105,2.4,64,6.4,56.5,3.6,18.85,80,1,1,3,1.33,82.7,S2848,10,0.0,18.62,S2504,10,8.11,7.26,156,191,0.203,1.0,DUD > SP,1,CTL,8.11,12.94,97,96,W,SP,B,92.0,87,M,65,4,90,5,S,,,,87 ok,1995
95RA00379,S4860,10,94,1,11,07,22,R,2,2,4.0,1,98,84,123,0.575,107,107,79,0.08,2.6,60,5.7,56.5,3.2,21.71,64,1,1,3,1.74,122.1,S3102,10,0.0,13.18,S0870,10,14.08,15.31,152,191,0.203,1.0,,2,LBW,14.08,14.25,105,91,W,S0,B,,115,,,,,,,YES,N,,,1995
95RA00380,S4867,10,94,1,13,42,34,F,2,1,2.0,1,99,91,122,0.654,158,158,79,0.234,2.7,60,6.6,58.5,3.9,19.34,70,2,1,5,1.9,109.0,S2721,10,0.0,11.06,S2395,10,16.25,16.26,185,191,0.281,1.0,5 FACE'95,1,FW,16.25,13.66,103,103,W,S4,AAA,65.0,e.1,C,70,3,80,0,S,,,,,1995
95RA00381,S4869,10,94,1,13,07,33,F,2,2,3.0,1,99,88,122,0.614,143,143,79,0.192,2.7,62,6.2,59.2,3.7,22.65,62,6,1,4,1.81,102.7,01958,TX,0.0,0.0,S1409,10,23.34,22.66,174,191,0.257,1.0,6 HORN,2,FW,23.34,22.66,100,98,W,SP,B,,119,,,,,,,YES,N,,,1995
