UID,ETAG,BRD,YR,SEA,LINE,STM,PEN,TRT,TB,TR,AOD,BAND,DAYBN,WNWT,WNAGE,ADG,SPWT,YRWT,DAYSH,YADG,SL,FLGR,FLWT,YLD,CLFL,MICRON,STD,DIGR,H,J,F,NOBN,LBWN,SIRE,SBRD,EBVLWW_SIR,EBVSIR95,DAM,DBRD,EBVLWW_DAM,EBVDAM95,JUWT,JDAY,JADG,AGE,RMK,PD,GENO,EBVLWW,EBVLWW95,M_IDX,F_IDX,WRK,LIB,LIBING,FERT,LOT,APP,MOT,RFM,ABN,WBC,SEMEN,SELL,ELG,REGNO,LY2,LY3,LY5,YRREC
96RA00297,K7983,63,95,1,61,06,612,R,2,2,3.0,Y,93,93,128,0.636,148,148,74,0.186,3.3,56,9.2,,,27.8,5.9,56,2,1,3+,1.92,101.2,K6766,63,5.49,5.49,K5830,63,10.25,10.25,177,191,0.251,1.0,,2,LBW,7.87,7.87,96,106,,S2,AA,0.0,192,,,,,,,yes,N,,,,0,1996
96RA00298,K7996,63,95,1,61,06,613,R,2,2,4.0,Y,93,116,128,0.82,164,164,74,0.163,3.2,62,8.8,,,21.51,3.57,64,2,1,2,1.68,118.1,K6701,63,13.32,13.32,K5491,63,4.75,4.75,196,191,0.239,1.0,,3,LBW,9.04,9.04,92,108,,S0,B,0.0,,,,,,,,,,,,,0,1996
96RA00299,K7977,63,95,1,61,06,614,R,1,1,4.0,Y,93,126,126,0.889,185,185,74,0.199,3.1,60,9.8,,,25.69,4.61,58,2,1,3+,1.46,100.2,K6951,63,10.73,10.73,K5517,63,3.97,3.97,230,191,0.309,1.0,"NICE,LA200",1,LBW,7.35,7.35,119,109,,S3,AA,0.0,K02,C,70,4,10,0,E,,,,,,0,1996
96RA00300,K7726,63,94,1,00,05,R15,H,1,1,2.0,M,123,68,98,0.567,160,129,74,0.213,2.6,62,7.4,,,28.56,4.71,54,2,1,2+,1.35,88.0,K6989,63,0.0,0.0,K6757,63,0.0,0.0,,,0.239,2.0,@HQ 7/9/96 Cc,1,HMD,0.0,0.0,,,,S3,AA,0.0,,M,60,3,25,0,S,,,,,,0,1996
96RA00301,K7793,63,95,1,60,06,603,M,2,1,2.0,Y,88,110,131,0.761,178,178,74,0.229,3.5,58,9.0,,,25.56,4.96,58,2,1,3+,1.63,109.5,K6832,63,11.04,11.04,K6856,63,4.77,4.77,215,191,0.312,1.0,,1,ADG,7.9,7.9,121,109,,S1,A,0.0,K04,M,50,3,25,0,S,,,,,,0,1996
96RA00302,K7796,63,95,1,62,06, 70,C,2,2,3.0,Y,88,93,131,0.627,148,148,74,0.185,3.6,60,6.4,,,21.93,4.15,64,1,1,2-,1.8,106.1,K6947,63,5.86,5.86,K6067,63,11.39,11.39,175,191,0.243,1.0,PINK?,3,CTL,8.63,8.63,95,96,,S2,AA,0.0,,,,,,,,,,,,,0,1996
96RA00303,S4434,10,94,1,12,07,91,C,2,1,5.0,M,89,91,132,0.608,166,143,74,0.182,3.0,62,10.6,,,22.7,4.55,62,2,1,3+,1.58,113.2,S3204,10,13.73,13.73,S0980,10,14.76,14.76,194,191,0.236,2.0,NOTABUM,3,CTL,14.25,0.0,97,97,,S3,AA,82.0,90,,,,,,,,,,,,0,1996
96RA00304,S4486,10,94,1,11,07,21,R,1,2,3.0,M,90,87,131,0.569,177,133,74,0.161,3.0,62,10.2,,,22.14,4.92,62,6,1,3,1.68,121.8,S2315,10,17.06,17.06,S2794,10,25.23,25.23,205,191,0.254,2.0,SHY,2,LBW,21.15,0.0,102,95,,S3,AA,0.0,145,,,,,,,yes,N,,,,0,1996
96RA00305,S4494,10,94,1,10,07,42,M,3,2,7.0,M,90,101,131,0.685,214,169,74,0.238,2.7,64,11.0,,,23.21,4.18,62,2,2,3-,2.05,136.8,S2576,10,13.24,13.24,S7903,19,28.57,28.57,236,191,0.281,2.0,4TEATS,2,M,20.91,0.0,116,95,,S1,A,91.0,137,,,,,,,yes,N,,,,0,1996
96RA00306,S4476,10,94,1,12,07,86,C,1,1,3.0,M,90,106,131,0.715,206,163,74,0.199,3.1,62,11.6,,,23.96,3.71,60,2,1,3-,1.47,94.5,S2793,10,22.87,22.87,S2844,10,12.04,12.04,229,191,0.275,2.0,,2,CTL,17.46,0.0,94,101,,S3,AA,73.0,140,,,,,,,yes,N,,,,0,1996
96RA00307,S4502,10,94,1,13,42,34,F,2,1,4.0,M,90,95,131,0.634,185,125,74,0.105,3.2,64,10.6,,,21.13,3.64,64,6,1,2,1.76,85.2,S2721,10,11.06,11.06,S0610,10,11.76,11.76,205,191,0.209,2.0,BAD R.HORN,2,FW,11.41,0.0,85,100,,S1,A,91.0,163,,,,,,,yes,N,,,,0,1996
96RA00308,S4549,10,94,1,11,07,21,R,3,1,6.0,M,91,80,130,0.533,191,150,74,0.245,1.9,64,9.6,,,22.49,4.79,62,7,1,3+,1.76,115.4,S2315,10,17.06,17.06,S8925,19,22.95,22.95,210,191,0.293,2.0,"7H,SHORT SL",2,LBW,20.01,0.0,99,82,,S2,AA,85.0,145,,,,,,,yes,N,,,,0,1996
96RA00309,S4520,10,94,1,12,42,85,C,2,2,3.0,M,91,73,130,0.483,183,130,74,0.199,3.5,64,9.8,,,21.28,3.58,64,3,1,2,1.81,107.4,S2753,10,-1.38,-1.38,S1641,10,16.76,16.76,201,191,0.257,2.0,,2,CTL,7.69,0.0,98,99,,S2,AA,100.0,162,,,,,,,yes,N,,,,0,1996
96RA00310,S4589,10,94,1,13,42,31,F,1,1,4.0,M,92,111,129,0.747,178,155,74,0.154,3.5,60,13.2,,,24.9,4.42,60,3,1,3,1.52,98.8,S2630,10,13.31,13.31,S1738,10,13.45,13.45,212,191,0.2,2.0,,2,FW,13.38,0.0,94,111,,S5,AAA,94.0,157,,,,,,,yes,N,,,,0,1996
96RA00311,S4599,10,94,1,11,07,24,R,2,2,4.0,M,92,92,130,0.62,190,150,74,0.204,3.3,64,10.2,,,21.88,3.94,64,2,1,2,1.76,115.2,S2358,10,13.56,13.56,S0384,10,16.49,16.49,205,191,0.246,2.0,,2,LBW,15.03,0.0,102,98,,S2,AA,0.0,142,,,,,,,yes,N,,,,0,1996
96RA00312,S4579,10,94,1,12,07,89,C,2,2,3.0,M,92,82,130,0.544,207,157,74,0.263,3.5,60,13.8,,,26.3,5.08,58,1,1,2,1.93,117.8,S3142,10,16.69,16.69,S3015,10,15.15,15.15,231,191,0.32,2.0,58WOOL,2,CTL,15.92,0.0,108,112,,S1,A,100.0,144,,,,,,,yes,N,,,,0,1996
96RA00313,S4689,10,94,1,10,07,42,M,2,2,5.0,M,95,100,127,0.702,188,142,74,0.147,3.5,58,8.6,,,22.71,3.7,62,1,1,2,1.88,115.8,S2576,10,13.24,13.24,S0794,10,20.91,20.91,220,191,0.228,2.0,DUD 11/95,3,M,17.08,0.0,105,92,,S3,AA,0.0,DUD,,,,,,,,,,,,0,1996
96RA00314,S4811,10,94,1,13,07,32,F,2,2,7.0,M,97,84,125,0.582,184,149,74,0.228,3.1,62,11.0,,,22.45,4.43,62,1,1,2,1.64,101.9,S3048,10,8.79,8.79,S9237,19,24.71,24.71,205,191,0.281,2.0,,2,FW,16.75,0.0,97,99,,S0,B,97.0,143,,,,,,,yes,N,,,,0,1996
96RA00315,S4855,10,94,1,12,43,87,C,1,1,3.0,M,98,88,123,0.621,177,118,74,0.105,3.3,62,10.2,,,22.67,4.25,62,2,1,3+,1.33,82.7,S2848,10,18.62,18.62,S2504,10,7.26,7.26,197,191,0.203,2.0,,2,CTL,12.94,0.0,83,98,,S1,A,92.0,149,,,,,,,yes,N,,,,0,1996
96RA00316,S4867,10,94,1,13,42,34,F,2,1,3.0,M,99,91,122,0.654,208,158,74,0.234,3.5,60,12.0,,,22.56,3.7,62,2,1,5+,1.9,109.0,S2721,10,11.06,11.06,S2395,10,16.26,16.26,229,191,0.281,2.0,5 FACE'95,2,FW,13.66,0.0,104,107,,S4,AAA,64.0,165,,,,,,,yes,N,,,,0,1996
96RA00317,S4829,10,94,1,11,07,24,R,2,2,7.0,M,97,83,124,0.566,207,147,74,0.224,3.3,62,10.2,,,22.75,4.68,62,3,2,2,1.92,138.5,S2358,10,13.56,13.56,S8673,19,30.75,30.75,237,191,0.281,2.0,X BAD R EYE,2,LBW,22.16,0.0,117,97,,S0,B,94.0,X,,,,,,,NO,N,,,,0,1996
96RA00318,S4827,10,94,1,13,42,33,F,1,1,3.0,M,97,96,124,0.667,192,149,74,0.185,3.1,62,12.2,,,21.0,3.79,64,2,1,3-,1.61,81.9,01958,TX,0.0,0.0,S2647,10,4.98,4.98,220,191,0.245,2.0,5+FACE,2,FW,2.49,0.0,87,108,,S3,AA,0.0,165,,,,,,,yes,N,,,,0,1996
96RA00319,S4871,10,94,1,13,43,33,F,1,1,4.0,M,99,101,122,0.72,198,157,74,0.196,3.6,60,12.2,,,22.15,3.92,62,6,1,2-,1.52,99.4,01958,TX,0.0,0.0,S1810,10,9.11,9.11,225,191,0.272,2.0,4 HORN'95,2,FW,4.56,0.0,99,112,,S3,AA,80.0,152,,,,,,,yes,N,,,,0,1996
96RA00320,S4900,10,94,1,12,43,88,C,2,2,4.0,M,100,80,121,0.562,185,137,74,0.199,3.5,62,11.8,,,23.08,3.71,62,2,1,2,1.63,108.3,S2964,10,9.03,9.03,S2089,10,4.17,4.17,209,191,0.248,2.0,JAW SL.UNDER,2,CTL,6.6,0.0,98,106,,S3,AA,91.0,151,,,,,,,yes,N,,,,0,1996
96RA00321,S4908,10,94,1,12,07,83,C,2,2,4.0,M,100,84,121,0.574,188,150,74,0.231,3.2,62,9.8,,,22.51,3.86,62,1,1,3-,1.63,109.3,S2552,10,11.15,11.15,S1637,10,12.19,12.19,215,191,0.263,2.0,,2,CTL,11.67,0.0,98,95,,S4,AAA,0.0,138,,,,,,,yes,N,,,,0,1996
96RA00322,S4968,10,94,1,12,42,90,C,1,1,3.0,M,101,91,120,0.66,202,136,74,0.157,3.5,64,11.2,,,22.13,3.77,62,7,1,3+,1.43,94.3,S2747,10,-0.02,-0.02,S2299,10,8.03,8.03,225,191,0.242,2.0,7H,2,CTL,4.01,0.0,87,105,,S4,AAA,100.0,166,,,,,,,yes,N,,,,0,1996
96RA00323,S4980,10,94,1,10,07,43,M,2,2,3.0,M,102,94,120,0.683,196,152,74,0.204,3.1,64,8.6,,,21.58,3.83,64,2,1,2-,1.81,130.5,S2408,10,6.81,6.81,S2966,10,20.83,20.83,218,191,0.275,2.0,,2,M,13.82,0.0,107,90,,S2,AA,97.0,136,,,,,,,yes,N,,,,0,1996
96RA00324,S4974,10,94,1,11,07,22,R,2,2,3.0,M,101,78,120,0.564,189,145,74,0.234,3.5,58,14.0,,,26.2,5.41,58,2,1,2-,1.81,109.8,S3102,10,13.18,13.18,S2944,10,24.84,24.84,206,191,0.29,2.0,LAME LR 10-11,2,LBW,19.01,0.0,111,112,,S2,AA,65.0,144,,,,,,,yes,N,,,,0,1996
96RA00325,S4716,10,94,1,12,07,80,C,2,2,5.0,M,95,85,127,0.554,190,136,74,0.179,3.2,60,10.4,,,25.21,4.36,58,2,1,3,1.88,117.7,06139,TX,0.0,0.0,S0452,10,17.64,17.64,218,191,0.243,2.0,,2,CTL,8.82,0.0,102,95,,S2,AA,100.0,135,,,,,,,yes,N,,,,0,1996
96RA00326,S4761,10,94,1,10,07,41,M,1,1,3.0,M,96,103,126,0.703,211,153,74,0.175,3.5,60,10.4,,,23.81,4.37,60,1,2,2,1.81,112.0,S3240,10,5.78,5.78,S2847,10,21.83,21.83,236,191,0.272,2.0,"RCVR, CHK RF",2,M,13.81,0.0,99,99,,S0,B,0.0,143,,,,,,,yes,N,,,,0,1996
96RA00327,S4764,10,94,1,11,07,22,R,2,1,3.0,M,96,86,126,0.6,200,153,74,0.235,2.8,62,10.8,,,24.74,4.45,60,2,1,3,1.68,105.4,S3102,10,13.18,13.18,S2695,10,18.35,18.35,223,191,0.29,2.0,,2,LBW,15.77,0.0,100,93,,S2,AA,91.0,141,,,,,,,yes,N,,,,0,1996
96RA00328,S4726,10,94,1,10,42,44,M,2,2,5.0,M,95,95,127,0.65,205,158,74,0.221,2.8,64,10.2,,,24.49,4.04,60,2,1,3,1.68,123.8,S2646,10,13.19,13.19,S0347,10,12.12,12.12,233,191,0.308,2.0,NICE,2,M,12.66,0.0,106,92,,S3,AA,100.0,158,,,,,,,yes,N,,,,0,1996
96RA00329,S4785,10,94,1,12,42,84,C,1,1,3.0,M,96,92,126,0.621,188,138,74,0.161,3.5,62,12.2,,,23.42,3.8,62,2,1,3+,1.68,102.2,S3273,10,14.46,14.46,S2748,10,2.74,2.74,218,191,0.204,2.0,,2,CTL,8.6,0.0,94,107,,S3,AA,82.0,161,,,,,,,yes,N,,,,0,1996
96RA00330,S5115,10,94,1,13,42,31,F,1,1,3.0,M,104,92,118,0.678,180,136,74,0.154,3.3,62,10.6,,,23.05,3.92,62,2,1,3,1.47,97.9,S2630,10,13.31,13.31,S2933,10,21.21,21.21,210,191,0.228,2.0,,2,FW,17.26,0.0,93,99,,S3,AA,0.0,164,,,,,,,yes,N,,,,0,1996
96RA00331,S5118,10,94,1,12,43,82,C,3,2,4.0,M,104,75,118,0.528,183,134,74,0.207,3.5,60,12.4,,,24.99,4.8,60,1,1,3-,1.85,112.8,S2352,10,5.67,5.67,S1329,10,6.85,6.85,208,191,0.278,2.0,4TEATS,2,CTL,6.26,0.0,101,106,,S3,AA,100.0,150,,,,,,,yes,N,,,,0,1996
96RA00332,S5134,10,94,1,12,42,82,C,2,2,5.0,M,105,89,117,0.662,190,138,74,0.172,3.5,60,11.4,,,23.95,5.31,60,7,1,3,1.78,100.6,S2352,10,5.67,5.67,S0466,10,5.79,5.79,208,191,0.234,2.0,7H CK LF FOOT,2,CTL,5.73,0.0,93,104,,S3,AA,0.0,166,,,,,,,yes,N,,,,0,1996
96RA00333,S5145,10,94,1,12,42,81,C,2,2,5.0,M,105,77,117,0.544,187,128,74,0.179,3.1,62,9.6,,,23.46,4.45,62,2,1,3+,1.58,107.2,S2349,10,17.01,17.01,S0456,10,1.05,1.05,208,191,0.257,2.0,,2,CTL,9.03,0.0,97,93,,S3,AA,100.0,164,,,,,,,yes,N,,,,0,1996
96RA00334,S5177,10,94,1,11,07,24,R,2,2,7.0,M,105,96,117,0.703,196,146,74,0.175,2.6,62,11.2,,,24.8,6.62,60,2,1,2+,1.55,124.9,S2358,10,13.56,13.56,S9165,19,27.84,27.84,223,191,0.24,2.0,,2,LBW,20.7,0.0,107,92,,S4,AAA,94.0,139,,,,,,,yes,N,,,,0,1996
96RA00335,S5511,10,95,1,13,43, 41,F,2,2,4.0,Y,86,95,133,0.633,162,162,74,0.226,2.4,64,7.0,,,20.98,4.18,64,2,1,2-,1.96,131.5,S3460,10,18.8,18.8,S1614,10,19.09,19.09,191,191,0.285,1.0,"SHORT SL,SHY",1,FW,18.94,18.94,111,94,,S1,A,0.0,,C,75,4,10,0,E,,,,,,0,1996
96RA00336,S5513,10,95,1,12,07, 88,C,2,2,6.0,Y,86,90,133,0.595,155,155,74,0.219,3.1,60,10.2,,,22.15,3.82,62,3,1,3,1.51,101.0,S3204,10,13.73,13.73,S0121,10,14.2,14.2,184,191,0.279,1.0,,2,CTL,13.97,13.97,105,123,,S5,AAA,0.0,134,,,,,,,yes,N,,,,0,1996
96RA00337,S5516,10,95,1,12,43, 87,C,2,1,3.0,Y,87,87,132,0.568,152,152,74,0.219,3.0,60,7.6,,,23.58,4.45,60,2,1,3,1.68,97.1,S2848,10,18.62,18.62,S2306,10,14.76,14.76,182,191,0.282,1.0,,2,CTL,16.69,16.69,92,102,,S0,B,0.0,147,,,,,,,yes,N,,,,0,1996
96RA00338,S5519,10,95,1,12,07, 90,C,2,1,3.0,Y,87,97,132,0.659,157,157,74,0.202,2.6,62,7.4,,,20.17,3.97,70,2,1,3-,1.93,102.8,S2793,10,22.87,22.87,S2459,10,15.44,15.44,196,191,0.294,1.0,,1,CTL,19.16,19.16,95,100,,S3,AA,0.0,89,C,75,4,10,0,E,,,,,,0,1996
96RA00339,S5546,10,95,1,12,42, 89,C,2,2,5.0,Y,88,83,131,0.557,135,135,74,0.175,3.0,62,6.6,,,21.07,3.98,64,2,1,3,1.68,109.6,S3244,10,16.9,16.9,S0590,10,-2.9,-2.9,156,191,0.217,1.0,,1,CTL,7.0,7.0,93,97,,S4,AAA,0.0,88,C,70,3,25,0,E,,,,,,0,1996
96RA00340,S5554,10,95,1,11,07, 31,R,3,2,7.0,Y,88,95,131,0.641,157,157,74,0.209,3.1,64,6.6,,,18.76,3.21,80,2,1,2+,1.92,138.5,S2315,10,17.06,17.06,S8673,19,30.75,30.75,176,191,0.24,1.0,,1,LBW,23.91,23.91,116,101,,S1,A,0.0,31,M,60,3,25,0,S,,,,,,0,1996
96RA00341,S5561,10,95,1,10,07, 24,M,2,2,5.0,Y,89,93,130,0.624,165,165,74,0.242,3.3,62,8.0,,,19.53,3.66,70,2,1,3-,1.88,115.8,S2585,10,3.1,3.1,S0794,10,20.91,20.91,199,191,0.315,1.0,,1,M,12.01,12.01,117,112,,S0,B,0.0,21,C,65,3,25,0,E,,,,,,0,1996
96RA00342,S5568,10,95,1,11,07, 33,R,2,1,6.0,Y,89,112,130,0.791,176,176,74,0.215,2.6,62,9.0,,,23.4,4.74,62,1,1,2-,1.69,89.2,S2505,10,17.13,17.13,S9583,19,10.0,10.0,202,191,0.267,1.0,,2,LBW,13.56,13.56,88,107,,S0,B,0.0,133,,,,,,,yes,N,,,,0,1996
96RA00343,S5525,10,95,1,13,42, 43,F,2,1,5.0,Y,87,100,132,0.703,144,144,74,0.148,2.8,62,7.0,,,18.53,3.29,80,6,1,3,1.78,102.8,S2500,10,7.71,7.71,S0440,10,9.34,9.34,159,191,0.175,1.0,H6,3,FW,8.53,8.53,90,101,,S2,AA,0.0,,,,,,,,,,,,,0,1996
96RA00344,S5590,10,95,1,10,07, 24,M,2,2,3.0,Y,89,84,130,0.554,159,159,74,0.253,2.8,60,6.6,,,20.15,3.17,70,2,1,3,1.68,115.5,S2585,10,3.1,3.1,S3186,10,11.95,11.95,181,191,0.288,1.0,4TEATS,1,M,7.53,7.53,107,96,,S5,AAA,0.0,e.0,M,70,4,25,0,E,,,,,,0,1996
96RA00345,S5596,10,95,1,13,42, 42,F,2,2,3.0,Y,89,90,130,0.61,162,162,74,0.242,3.5,60,8.0,,,19.89,3.82,70,2,1,3+,1.68,115.1,S2630,10,13.31,13.31,S2370,10,26.68,26.68,193,191,0.306,1.0,,1,FW,20.0,20.0,107,114,,S3,AA,0.0,42,C,60,3,25,0,S,,,,,,0,1996
96RA00346,S5571,10,95,1,11,07, 34,R,2,1,4.0,Y,89,108,130,0.735,165,165,74,0.192,2.7,62,7.2,,,20.57,3.8,70,1,1,3,1.52,95.0,S2567,10,18.26,18.26,S1956,10,15.71,15.71,206,191,0.291,1.0,sub,1,LBW,16.99,16.99,94,99,,S2,AA,0.0,,C,65,3,25,0,E,,,,,,0,1996
96RA00347,S5574,10,95,1,13,43, 43,F,2,2,4.0,Y,89,117,130,0.808,175,175,74,0.195,3.0,62,7.6,,,19.53,3.76,70,1,1,2,1.63,117.5,S2500,10,7.71,7.71,S1481,10,12.5,12.5,201,191,0.249,1.0,ALT FOR PEN45,1,FW,10.1,10.1,103,106,,S2,AA,0.0,45a,C,75,4,10,0,E,,,,,,0,1996
96RA00348,S5640,10,95,1,12,43, 88,C,3,2,4.0,Y,90,82,129,0.581,142,142,74,0.202,2.9,60,6.0,,,19.0,3.75,80,1,1,3+,2.18,94.5,S3204,10,13.73,13.73,S1749,10,9.32,9.32,167,191,0.252,1.0,,1,CTL,11.53,11.53,94,94,,S2,AA,0.0,87,C,75,4,10,0,E,,,,,,0,1996
96RA00349,S5667,10,95,1,12,42, 82,C,2,2,6.0,Y,91,82,128,0.544,152,152,74,0.236,2.9,58,8.0,,,22.15,4.6,62,5,1,3,1.78,122.5,S2545,10,11.76,11.76,S9643,19,19.69,19.69,173,191,0.27,1.0,"LAME RF,FEVER",2,CTL,15.73,15.73,110,105,,S3,AA,0.0,155,,,,,,,yes,N,,,,0,1996
96RA00350,S5622,10,95,1,10,43, 24,M,1,1,3.0,Y,90,98,129,0.672,153,153,74,0.185,3.1,62,8.0,,,20.3,3.58,70,2,1,3+,1.56,91.8,S2585,10,3.1,3.1,S2539,10,11.2,11.2,180,191,0.243,1.0,DUD,2,M,7.15,7.15,97,109,,D4,DUD,0.0,LIB,,,,,,,NO,N,,,,0,1996
96RA00351,S5693,10,95,1,10,07, 23,M,2,2,5.0,Y,91,88,128,0.584,151,151,74,0.212,3.1,62,7.0,,,21.23,3.69,64,2,1,3+,1.68,123.3,S2576,10,13.24,13.24,S0802,10,7.7,7.7,177,191,0.264,1.0,WAS SAVE,2,M,10.47,10.47,106,101,,S0,B,0.0,127,,,,,,,yes,N,,,,0,1996
96RA00352,S5697,10,95,1,12,43, 81,C,1,1,3.0,Y,91,97,128,0.677,164,164,74,0.226,2.8,60,7.8,,,20.51,3.72,70,7,1,3,1.43,94.3,06139,TX,0.0,0.0,S2299,10,8.03,8.03,182,191,0.252,1.0,H7,2,CTL,4.01,4.01,88,104,,S4,AAA,0.0,148,,,,,,,yes,N,,,,0,1996
96RA00353,S5261,10,94,1,10,42,44,M,1,2,5.0,M,107,77,114,0.558,192,134,74,0.199,3.1,60,11.8,,,24.8,4.49,60,1,1,3,1.68,123.4,S2646,10,13.19,13.19,S0679,10,23.39,23.39,210,191,0.281,2.0,"3/4""KNOT RJAW",2,M,18.29,0.0,106,101,,S3,AA,77.0,160,,,,,,,yes,N,,,,0,1996
96RA00354,S5283,10,94,1,10,42,41,M,2,2,5.0,M,108,88,113,0.644,198,145,74,0.199,3.9,60,12.8,,,22.15,4.26,62,1,1,2-,1.68,133.6,S3240,10,5.78,5.78,S0362,10,14.83,14.83,231,191,0.266,2.0,,2,M,10.31,0.0,115,116,,S3,AA,94.0,159,,,,,,,yes,N,,,,0,1996
96RA00355,S5817,10,95,1,11,43, 33,R,2,2,4.0,Y,93,98,128,0.695,140,140,74,0.142,2.8,62,7.4,,,21.1,5.0,64,2,1,3,1.52,112.5,S2505,10,17.13,17.13,S1311,10,13.88,13.88,170,191,0.215,1.0,DUD,2,LBW,15.5,15.5,97,100,,D4,DUD,0.0,LIB,,,,,,,NO,N,,,,0,1996
96RA00356,S5800,10,95,1,10,07, 21,M,2,2,3.0,Y,93,90,128,0.611,152,152,74,0.21,2.9,60,7.0,,,19.05,3.72,80,2,1,2,1.68,114.2,S3547,10,10.21,10.21,S2828,10,15.05,15.05,178,191,0.263,1.0,,1,M,12.63,12.63,99,101,,S5,AAA,0.0,24a,C,55,3,25,0,S,,,,,,0,1996
96RA00357,S5807,10,95,1,10,07, 24,M,2,2,4.0,Y,93,101,128,0.691,167,167,74,0.224,2.4,62,7.2,,,21.0,3.78,64,2,1,4+,1.52,113.3,S2585,10,3.1,3.1,S2068,10,8.29,8.29,197,191,0.287,1.0,,2,M,5.69,5.69,102,95,,S0,B,0.0,131,,,,,,,yes,N,,,,0,1996
96RA00358,S5841,10,95,1,11,07, 31,R,2,2,3.0,Y,94,79,127,0.543,141,141,74,0.21,2.6,62,6.6,,,21.41,3.39,64,4,1,3-,1.68,121.8,S2315,10,17.06,17.06,S2794,10,25.23,25.23,166,191,0.26,1.0,H4,1,LBW,21.14,21.14,102,93,,S3,AA,0.0,,C,75,4,25,0,E,,,,,,0,1996
96RA00359,S5861,10,95,1,12,07, 84,C,2,2,5.0,Y,94,104,127,0.713,175,175,74,0.241,2.7,62,6.6,,,22.27,3.8,62,2,1,3,1.88,120.1,S2349,10,17.01,17.01,S0959,10,19.29,19.29,210,191,0.316,1.0,DUD,2,CTL,18.15,18.15,107,93,,D4,DUD,0.0,LIB,,,,,,,NO,N,,,,0,1996
96RA00360,S5860,10,95,1,12,07, 84,C,2,2,5.0,Y,94,95,127,0.651,164,164,74,0.234,2.5,64,6.4,,,20.29,3.41,70,1,1,3,1.88,120.1,S2349,10,17.01,17.01,S0959,10,19.29,19.29,200,191,0.313,1.0,NICE,1,CTL,18.15,18.15,106,91,,S2,AA,0.0,91,C,60,3,25,0,S,,,,,,0,1996
96RA00361,S5866,10,95,1,13,42, 41,F,2,1,5.0,Y,94,105,127,0.725,163,163,74,0.197,2.9,62,6.8,,,19.25,3.17,70,2,1,4,1.58,98.2,S3460,10,18.8,18.8,S0767,10,5.27,5.27,184,191,0.236,1.0,1TAG,1,FW,12.03,12.03,100,100,,S2,AA,0.0,41,C,70,3,25,0,E,,,,,,0,1996
96RA00362,S5821,10,95,1,12,07, 88,C,2,2,3.0,Y,93,90,128,0.639,149,149,74,0.2,3.1,58,6.4,,,23.13,4.46,62,2,1,3+,1.81,99.0,S3204,10,13.73,13.73,S3168,10,13.11,13.11,176,191,0.257,1.0,,3,CTL,13.42,13.42,97,96,,,,0.0,,,,,,,,,,,,,0,1996
96RA00363,S5820,10,95,1,10,42, 22,M,2,2,5.0,Y,93,94,128,0.638,160,160,74,0.224,2.8,58,8.2,,,22.15,4.09,62,2,1,3,1.58,96.8,S3142,10,16.69,16.69,S0597,10,9.6,9.6,189,191,0.284,1.0,,2,M,13.15,13.15,98,106,,S2,AA,0.0,153,,,,,,,yes,N,,,,0,1996
96RA00364,S5826,10,95,1,13,07, 41,F,1,1,3.0,Y,93,112,128,0.762,178,178,74,0.224,2.0,62,6.4,,,20.87,4.13,64,1,1,4+,1.47,94.5,S3460,10,18.8,18.8,S2438,10,19.99,19.99,200,191,0.263,1.0,SHORT SL,3,FW,19.39,19.39,88,86,,SP,B,0.0,,,,,,,,,,,,,0,1996
96RA00365,S5891,10,95,1,10,07, 22,M,3,2,3.0,Y,94,91,127,0.624,150,150,74,0.2,3.3,60,7.4,,,22.15,4.28,62,2,1,3-,1.93,105.4,S3142,10,16.69,16.69,S2521,10,9.2,9.2,174,191,0.248,1.0,,1,M,12.95,12.95,100,105,,S4,AAA,0.0,23,C,60,3,25,0,S,,,,,,0,1996
96RA00366,S5876,10,95,1,10,43, 23,M,2,2,3.0,Y,94,95,127,0.643,165,165,74,0.237,3.1,60,7.2,,,22.0,3.33,64,3,1,3,1.81,113.4,S2576,10,13.24,13.24,S2536,10,6.8,6.8,194,191,0.296,1.0,,2,M,10.02,10.02,99,104,,S1,A,0.0,146,,,,,,,yes,N,,,,0,1996
96RA00367,S5872,10,95,1,13,43, 43,F,2,2,3.0,Y,94,102,127,0.69,168,168,74,0.224,3.1,60,8.4,,,19.27,3.59,70,2,1,2,1.81,129.8,S2500,10,7.71,7.71,S2493,10,15.21,15.21,208,191,0.316,1.0,/MM &WORKER,1,FW,11.46,11.46,117,113,,D4,DUD,0.0,45,C,55,3,25,0,S,,,,,,0,1996
96RA00368,S5914,10,95,1,10,07, 22,M,2,2,3.0,Y,95,81,126,0.547,136,136,74,0.186,2.8,60,8.0,,,23.79,4.22,60,2,1,3+,1.81,130.5,S3142,10,16.69,16.69,S2966,10,20.83,20.83,160,191,0.236,1.0,"DUD,lbwn 127",1,M,18.76,18.76,113,103,,D4,DUD,0.0,LIB,W,60,3,25,0,S,,,,,,0,1996
96RA00369,S5902,10,95,1,13,07, 44,F,2,1,3.0,Y,95,114,126,0.818,153,153,74,0.132,2.7,62,7.0,,,18.75,3.8,80,7,1,2-,1.56,101.4,01958,TX,0.0,0.0,S2465,10,22.99,22.99,188,191,0.221,1.0,"H7,SEMEN=Q",1,FW,11.49,11.49,87,99,,S1,A,0.0,X,C,50,3,40,0,Q,,,,,,0,1996
