UID,ID,ETAG,BRD,YR,SEA,LINE,STM,PEN,TRT,TB,TR,AOD,BAND,DAYBN,WNWT,WNAGE,ADG,SPWT,YRWT,DAYSH,YADG,SL,ADJ_SL,FLGR,FLWT,ADJ_FLWT,FLRATIO,MICRON,SD,CV,DIGR,H,J,F,NOBN,LBWN,SIRE,SBRD,DAM,DBRD,SAWT,SADAY,JUWT,JDAY,JADG,AGE,RMK,PD,GENO,DNA,M_IDX,F_IDX,BOVIS,LIB,LIBING,LIBBRDG,FERT,LOT,OLD_LOT,NAX,STUDY,STUDY2,STUDY3,ORIENT,RANK,APP,MOT,RFM,ABN,WBC,SEMEN,SELL,ELG,REGNO,LY2,LY3,LY5,YRREC,DISP,DAYDIS,IDZ65,FLPBV,FLBVB,FLBVG,FLBVR
04RA00377,Z9858,Z9858,81,03,1,97,97,972,.,2,2,2.0,Y,105,115,114,0.882,208,208,0,0.311,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,2.06,147.5,Z6098,81,Z7181,81,,,,0,0.0,1.0,NICE,1,Syr,Syr,100,,,.,,,,.,,,Bf,,,YRLG,,,,,,,,,,,2,4,4,04,,,1233,0.0,,,
04RA00378,Z9925,Z9925,81,03,1,97,97,971,.,3,1,6.0,Y,105,117,114,0.936,223,223,0,0.355,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,1,,1.96,105.3,00093,00,Z3918,81,,,,0,0.0,1.0,WEAK,1,DAV,DAV,111,,,.,,STUD,95.0,971,,,Bf,,,YRLG,,,,,,,,,,,5,12,6,04,,,1229,0.0,,,
04RA00379,Z9939,Z9939,81,03,1,97,97,972,.,2,1,3.0,Y,105,108,114,0.839,190,190,0,0.274,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,,2,,1.98,117.1,Z6098,81,Z6931,81,,,,0,0.0,1.0,,1,Syr,Syr,91,,,.,,,,.,,,Bf,,,YRLG,,,,,,,,,,,3,6,3,04,,,1234,0.0,,,
04RA00380,T9683,T9683,44,03,1,ID,02,42T,I,2,2,3.0,5,108,89,117,0.656,150,150,71,0.208,2.7,3.1,62,7.4,8.2,0.0493,21.9,3.5,16.0,64,1,1,3-,1.82,121.3,T7759,44,T7705,44,,,,0,0.0,1.0,"X, EPI, CUT",3,ISA,ISA,91,97,,,,,, X,,,Ida,,,YRLG,,,,,,,,,,,3,5,4,04,93,0524,1374,0.0,,,
04RA00381,R3786,R3786,11,02,1,18,07,25,+,2,2,6.0,M,102,91,122,0.634,244,170,71,0.269,3.1,3.1,62,14.2,14.2,0.0582,22.6,4.3,19.0,62,3,1,2-,2.14,125.2,R0826,11,S8465,10,,,,0,0.0,2.0,,1,.,,106,99,,Sx,A+,STUD,86.0,ealt,18,EXP,Ramb,COHO,,HETRO,,,,,,,,,,,6,14,10,04,,,0,0.0,,,
04RA00382,01117,01117,00,00,1,88,30,L41,.,2,2,6.0,M,145,73,83,0.759,0,132,71,0.211,0.0,0.0,60,8.6,8.6,0.0,0.0,0.0,0.0,0,.,,.,2.3,138.5,A4328,04,A4345,04,,,,0,0.261,4.0,FIX tag 01117,3,LIM,,,,,D4,DUD,,0.0,TEAZ,TEAZ,,HOMO,BHV,,???,,,,,,,,,,,6,15,11,04,93,0325,1247,-1.003,,,
04RA00383,A7198,A7198,04,00,1,88,30,46-,.,2,2,5.5,M,102,86,119,0.65,0,152,71,0.23,0.0,0.0,58,6.0,6.0,0.0,0.0,0.0,0.0,0,.,1,.,1.87,103.3,A5230,04,A3742,04,,,,0,0.232,4.0,"UGLY, -SIZE",3,GXE,,,,,D4,DUD,,0.0,BHV,BHV,,HOMO,BHV,,???,,,,,,,,,,,4,9,6,04,93,0325,1352,-1.282,,,
04RA00384,A7239,A7239,04,00,1,81,30,03,M,2,2,7.0,M,102,97,119,0.72,0,170,71,0.254,0.0,0.0,58,8.2,8.2,0.0,0.0,0.0,0.0,0,.,1,.,2.12,140.1,A5232,04,A2908,04,,,,0,0.298,4.0,,3,LWW,,,,,D3,DUD,,0.0,BHV,BHV,,HOMO,BHV,,???,,,,,,,,,,,7,16,14,04,93,0325,1349,-0.299,,,
04RA00385,A7553,A7553,04,00,1,88,30,45-,.,3,2,4.0,M,108,83,113,0.654,0,162,71,0.275,0.0,0.0,54,10.8,10.8,0.0,0.0,0.0,0.0,0,.,1,.,2.43,140.5,A5346,04,A5089,04,,,,0,0.238,4.0,H2,3,GXE,,,,,S2,AA,,0.0,BHV,BHV,,HETR,BHV,,HETRO,,,,,,,,,,,4,11,8,04,93,0325,1328,0.665,,,
04RA00386,A7640,A7640,04,00,1,82,30,30,C,3,3,6.0,M,109,77,112,0.604,0,162,71,0.296,0.0,0.0,62,9.2,9.2,0.0,0.0,0.0,0.0,0,.,1,.,2.2,151.9,A5528,04,A4267,04,,,,0,0.292,4.0,H3,3,CTL,,,,,D3,DUD,,0.0,BHV,BHV,,HOMO,BHV,,???,,,,,,,,,,,6,14,13,04,93,0325,1293,-1.115,,,
04RA00387,A7659,A7659,04,00,1,82,30,27,C,4,4,7.0,M,110,70,114,0.526,0,143,71,0.257,0.0,0.0,58,6.4,6.4,0.0,0.0,0.0,0.0,0,.,1,.,2.58,152.7,A5341,04,A0761,04,,,,0,0.27,4.0,PINK QUAD pd1,3,CTL,,,,,S3,AA,,0.0,BHV,BHV,,HETR,BHV,,HETRO,,,,,,,,,,,7,20,18,04,93,0325,1291,-1.876,,,
04RA00388,A7852,A7852,04,00,1,81,30,02,M,2,2,5.0,M,113,86,109,0.684,0,170,71,0.294,0.0,0.0,58,8.0,8.0,0.0,0.0,0.0,0.0,0,.,1,.,2.03,116.6,A5515,04,A3318,04,,,,0,0.346,4.0,,3,LWW,,,,,D4w,DUD,,0.0,BHV,BHV,,HETR,BHV,,HETRO,,,,,,,,,,,5,11,8,04,93,0325,1351,-0.613,,,
04RA00389,A7913,A7913,04,00,1,82,30,21,C,4,2,7.0,M,114,81,108,0.673,0,182,71,0.353,0.0,0.0,60,9.6,9.6,0.0,0.0,0.0,0.0,0,.,1,.,2.3,141.2,A5530,04,A3604,04,,,,0,0.343,4.0,,3,CTL,,,,,SP,B-,,0.0,BHV,BHV,,ASEX,BHV,,DUD,,,,,,,,,,,7,18,14,04,93,0325,1269,-1.427,,,
04RA00390,A8248,A8248,04,01,1,81,30,03,M,1,1,4.0,M,98,113,120,0.854,0,196,71,0.286,0.0,0.0,60,9.4,9.4,0.0,0.0,0.0,0.0,0,.,1,.,1.6,97.6,A6934,04,A6306,04,,,,0,0.0,3.0,"TB1,TRT.L.EYE",3,LWW,,,,,?,?,,0.0,BHV,BHV,,Lww,BHV,,???,,,,,,,,,,,3,4,4,04,93,0325,1344,-0.537,,,
04RA00391,A8325,A8325,04,01,1,84,30,56,N,2,2,6.0,M,100,100,120,0.707,0,202,71,0.354,0.0,0.0,62,8.2,8.2,0.0,0.0,0.0,0.0,0,.,1,.,1.8,114.9,A6672,04,A4477,04,,,,0,0.0,3.0,,V,INB,,,,,Sx,A+,STUD,90.0,OSU,OSU,,FOR.,BHV,,FOR.,,,,,,,,,,,5,10,9,04,93,0329,1300,-1.305,,,
04RA00392,A8337,A8337,04,01,1,82,30,29,C,2,2,4.0,M,101,80,119,0.597,0,162,71,0.285,0.0,0.0,60,9.2,9.2,0.0,0.0,0.0,0.0,0,.,1,.,2.23,148.5,A6925,04,A6589,04,,,,0,0.0,3.0,,V,CTL,,,,,D3,DUD,,0.0,OSU,OSU,,HOMO,BHV,,HOMO,,,,,,,,,,,4,9,8,04,93,0329,1258,-0.95,,,
04RA00393,A8379,A8379,04,01,1,83,30,41,W,2,2,5.5,M,101,90,119,0.661,0,177,71,0.302,3.8,3.8,56,9.8,9.8,0.0,27.0,0.0,0.0,56,1,1,2+,2.38,153.9,A6827,04,A4918,04,,,,0,0.0,3.0,"X, BRITCHY",3,FW,,113,101,,S2,AA,STUD,73.0,.,.,,Flwt,.,,HETRO,,,,,,,,,,,5,13,11,04,93,0325,1336,-1.472,,,
04RA00394,A8403,A8403,04,01,1,82,30,27,C,3,2,7.0,M,102,97,118,0.737,0,180,71,0.288,2.4,2.4,62,8.8,8.8,0.0,23.0,0.0,0.0,62,2,1,1-,2.49,145.9,A6220,04,A1503,04,,,,0,0.0,3.0,"RCVR, H2",3,CTL,,104,91,,?,?,,0.0,.,.,,Lww,.,,???,,,,,,,,,,,7,19,14,04,93,0325,1326,-1.103,,,
04RA00395,A8432,A8432,04,01,1,83,30,43,W,3,2,5.0,M,103,88,117,0.676,0,164,71,0.264,0.0,0.0,62,7.0,7.0,0.0,0.0,0.0,0.0,0,.,1,.,2.16,124.3,A6327,04, 8462,00,,,,0,0.0,3.0,,3,FW,,,,,?,?,,0.0,BHV,BHV,,Flwt,BHV,,???,,,,,,,,,,,5,11,8,04,93,0325,1341,-1.829,,,
04RA00396,A8457,A8457,04,01,1,84,30,53,N,2,2,6.5,M,103,89,117,0.655,0,171,71,0.285,0.0,0.0,60,11.2,11.2,0.0,0.0,0.0,0.0,0,.,1,.,1.9,114.5,A6501,04,A2639,04,,,,0,0.0,3.0,NICE,3,INB,,,,,?,?,,0.0,BHV,BHV,,Inbr,BHV,,???,,,,,,,,,,,6,12,9,04,93,0325,1310,0.43,,,
04RA00397,A8479,A8479,04,01,1,82,30,23,C,2,2,7.0,M,104,92,116,0.695,0,188,71,0.333,0.0,0.0,60,7.6,7.6,0.0,0.0,0.0,0.0,0,.,1,.,2.07,124.2,A6863,04,A2165,04,,,,0,0.0,3.0,4TEATS,3,CTL,,,,,?,?,,0.0,BHV,BHV,,Ctrl,BHV,,???,,,,,,,,,,,6,15,14,04,93,0325,1317,-0.523,,,
04RA00398,A8512,A8512,04,01,1,83,30,42,W,2,1,3.0,M,105,102,113,0.799,0,179,71,0.266,0.0,0.0,60,11.6,11.6,0.0,0.0,0.0,0.0,0,.,1,.,1.97,108.6,A6529,04, 8392,00,,,,0,0.0,3.0,,3,FW,,,,,?,?,,0.0,BHV,BHV,,Flwt,BHV,,???,,,,,,,,,,,3,5,3,04,93,0325,1318,-1.101,,,
04RA00399,A8544,A8544,04,01,1,84,30,52,N,3,1,6.5,M,106,101,116,0.766,0,187,71,0.301,3.3,3.3,60,9.0,9.0,0.0,24.0,0.0,0.0,60,2,1,2-,2.2,149.3,A6853,04,A2733,04,,,,0,0.0,3.0,,3,INB,,109,96,,?,?,,0.0,.,.,,Lww,.,,???,,,,,,,,,,,6,15,14,04,93,0325,1296,-0.983,,,
04RA00400,A8563,A8563,04,01,1,83,30,43,W,2,2,6.0,M,106,83,112,0.633,0,154,71,0.245,0.0,0.0,60,8.4,8.4,0.0,0.0,0.0,0.0,0,.,1,.,1.6,108.2,A6327,04,A3300,04,,,,0,0.0,3.0,KEEP! R.TSTS?,3,FW,,,,,?,?,,0.0,OSU,OSU,,Flwt,BHV,,???,,,,,,,,,,,5,9,9,04,93,0325,1304,-1.701,,,
04RA00401,A8582,A8582,04,01,1,82,30,23,C,2,1,4.0,M,107,98,111,0.781,0,177,71,0.272,0.0,0.0,60,9.8,9.8,0.0,0.0,0.0,0.0,0,.,1,.,1.9,109.3,A6863,04,A4581,04,,,,0,0.0,3.0,,V,CTL,,,,,Sx,A+,,0.0,OSU,OSU,,FOR.,BHV,,FOR.,,,,,,,,,,,4,7,5,04,93,0329,1324,-0.338,,,
04RA00402,A8606,A8606,04,01,1,82,30,27,C,2,2,6.0,M,107,80,111,0.623,0,165,71,0.293,0.0,0.0,62,9.4,9.4,0.0,0.0,0.0,0.0,0,.,1,.,2.1,139.8,A6220,04,A4653,04,,,,0,0.0,3.0,64 ?,3,CTL,,,,,?,?,,0.0,OSU,OSU,,Ctrl,BHV,,???,,,,,,,,,,,6,13,11,04,93,0325,1301,-1.536,,,
04RA00403,A8607,A8607,04,01,1,82,30,27,C,2,2,6.0,M,107,82,111,0.652,0,158,71,0.262,0.0,0.0,60,7.8,7.8,0.0,0.0,0.0,0.0,0,.,1,.,2.1,139.8,A6220,04,A4653,04,,,,0,0.0,3.0,,3,CTL,,,,,?,?,,0.0,OSU,OSU,,Ctrl,BHV,,???,,,,,,,,,,,6,13,11,04,93,0325,1253,-1.453,,,
04RA00404,A8641,A8641,04,01,1,82,30,28,C,1,1,7.0,M,108,87,110,0.676,0,153,71,0.228,0.0,0.0,58,11.4,11.4,0.0,0.0,0.0,0.0,0,.,1,.,1.48,96.9,A6198,04,A2919,04,,,,0,0.0,3.0,"LUMP JAW, TB1",3,CTL,,,,,?,?,,0.0,OSU,OSU,,Ctrl,BHV,,???,,,,,,,,,,,6,9,8,04,93,0325,1356,0.379,,,
04RA00405,A8681,A8681,04,01,1,83,30,43,W,3,2,6.0,M,109,72,109,0.573,0,154,71,0.283,0.0,0.0,60,4.4,4.4,0.0,0.0,0.0,0.0,0,.,1,.,2.2,115.7,A6327,04,A4598,04,,,,0,0.0,3.0,"SHORT, -WOOL",3,FW,,,,,?,?,,0.0,BHV,BHV,,Flwt,BHV,,???,,,,,,,,,,,5,14,9,04,93,0325,1282,-3.075,,,
04RA00406,A8715,A8715,04,01,1,83,30,42,W,2,2,6.0,M,111,81,107,0.646,0,153,71,0.248,0.0,0.0,60,8.4,8.4,0.0,0.0,0.0,0.0,0,.,1,.,2.2,93.7,A6529,04,A4129,04,,,,0,0.0,3.0,,3,FW,,,,,?,?,,0.0,OSU,OSU,,Flwt,BHV,,???,,,,,,,,,,,6,14,7,04,93,0325,1281,-1.842,,,
04RA00407,A8736,A8736,04,01,1,82,30,21,C,2,2,6.0,M,111,88,107,0.713,0,159,71,0.245,0.0,0.0,60,8.6,8.6,0.0,0.0,0.0,0.0,0,.,1,.,2.3,133.1,A6599,04,A4481,04,,,,0,0.0,3.0,,V,CTL,,,,,Sx,A+,,0.0,OSU,OSU,,FOR.,BHV,,FOR.,,,,,,,,,,,6,15,11,04,93,0329,1305,-0.939,,,
04RA00408,A8800,A8800,04,01,1,84,30,55,N,2,2,7.0,M,114,92,106,0.747,0,188,71,0.333,0.0,0.0,58,11.0,11.0,0.0,0.0,0.0,0.0,0,.,1,.,1.57,97.4,A6641,04,A3270,04,,,,0,0.0,3.0,SCUR,3,INB,,,,,?,?,,0.0,OSU,OSU,,Inbr,BHV,,???,,,,,,,,,,,6,10,8,04,93,0325,1345,-0.352,,,
04RA00409,A9240,A9240,04,02,1,83,30,42,W,3,2,4.0,M,101,106,123,0.777,0,151,71,0.153,3.3,3.3,60,8.4,8.4,0.0,24.0,0.0,0.0,60,2,1,2-,1.98,105.9,A6529,04,A6414,04,,,,0,0.0,2.0,,3,FW,,76,93,,Sx,A+,,0.0,.,.,EXP,Flwt,EXLA,,HETRO,,,,,,,,,,,3,7,5,04,93,0325,1314,-1.722,,,
04RA00410,A9263,A9263,04,02,1,84,30,55,N,2,2,6.5,M,102,89,122,0.642,0,174,71,0.289,3.0,3.0,60,8.6,8.6,0.0,24.0,0.0,0.0,60,2,1,1-,2.1,161.6,A6641,04,A3854,04,,,,0,0.0,2.0,,3,INB,,112,92,,Sx,A+,,0.0,.,.,EXP,Inbr,EXLA,,BISEX,,,,,,,,,,,6,13,13,04,93,0325,1260,-0.821,,,
04RA00411,A9357,A9357,04,02,1,82,30,23,C,3,2,6.0,M,103,111,121,0.855,0,151,71,0.136,3.1,3.1,58,9.2,9.2,0.0,25.5,0.0,0.0,58,2,1,2+,2.1,139.8,A7506,04,A4653,04,,,,0,0.0,2.0,,3,CTL,,89,95,,Sx,A+,,0.0,.,.,EXP,Ctrl,EXLA,,BISEX,,,,,,,,,,,6,13,11,04,93,0325,1321,-0.984,,,
04RA00412,A9508,A9508,04,02,1,81,30,01,M,3,2,4.0,M,106,102,111,0.826,0,158,71,0.186,3.7,3.7,60,9.4,9.4,0.0,24.0,0.0,0.0,60,3,1,2,2.05,136.0,A7882,04,A5184,04,,,,0,0.0,2.0,H3,3,LWW,,94,101,,Sx,A+,,0.0,.,.,CTL,Lww,EXLA,,HETRO,,,,,,,,,,,4,8,7,04,93,0325,1332,-0.883,,,
04RA00413,A9569,A9569,04,02,1,84,30,54,N,3,2,6.0,M,106,84,111,0.666,0,143,71,0.196,3.8,3.8,56,10.6,10.6,0.0,27.0,0.0,0.0,56,2,1,2,2.3,138.5,A6911,04,A4345,04,,,,0,0.0,2.0,TORN TAG 5/3,3,INB,,98,106,,Sx,A+,,0.0,.,.,CTL,Inbr,EXLA,,HETRO,,,,,,,,,,,6,15,11,04,93,0325,1360,-0.196,,,
04RA00414,A9762,A9762,04,02,1,83,30,41,W,2,2,4.0,M,109,89,110,0.722,0,126,71,0.124,2.9,2.9,60,7.0,7.0,0.0,24.0,0.0,0.0,60,2,1,3+,1.98,143.5,A7760,04,A6338,04,,,,0,0.0,2.0,,3,FW,,86,83,,Sx,A+,,0.0,.,.,EXP,Flwt,EXLA,,BISEX,,,,,,,,,,,4,7,7,04,93,0325,1264,-1.979,,,
04RA00415,A9827,A9827,04,02,1,83,30,41,W,2,2,3.5,M,110,82,109,0.648,0,146,71,0.214,2.8,2.8,58,7.8,7.8,0.0,25.5,0.0,0.0,58,2,1,2-,2.39,151.4,A7760,04,A5935,04,,,,0,0.0,2.0,,3,FW,,99,85,,Sx,A+,,0.0,.,.,EXP,Flwt,EXLA,,BISEX,,,,,,,,,,,3,8,7,04,93,0325,1350,-1.61,,,
04RA00416,A9882,A9882,04,02,1,81,30,01,M,3,2,3.0,M,110,75,109,0.613,0,144,71,0.231,3.2,3.2,60,5.8,5.8,0.0,24.0,0.0,0.0,60,3,1,2,2.44,152.6,A7882,04,A7926,04,,,,0,0.0,2.0,H3,3,LWW,,100,78,,Sx,A+,,0.0,.,.,CTL,Lww,EXLA,,HETRO,,,,,,,,,,,3,8,7,04,93,0325,1322,-1.908,,,
04RA00417,A9943,A9943,04,02,1,82,30,30,C,2,2,5.0,M,111,80,108,0.647,0,135,71,0.184,3.1,3.1,62,7.8,7.8,0.0,23.0,0.0,0.0,62,2,1,2,1.94,134.0,A7738,04,A5078,04,,,,0,0.0,2.0,,3,CTL,,90,90,,Sx,A+,,0.0,.,.,CTL,Ctrl,EXLA,,HETRO,,,,,,,,,,,5,9,9,04,93,0325,1331,-0.841,,,
04RA00418,H0641,H0641,05,03,1,88,30,31P,M,2,2,2.0,Y,110,99,114,0.765,0,0,71,0.0,3.0,3.4,58,7.2,8.1,0.0,25.5,0.0,0.0,58,1,1,2,2.11,146.4,A8315,04,A8531,04,,,,0,0.0,1.0,NICE,6,.,,,,,,,,,.,,,Poly,,,YRLG,,,,,,,,,,,2,4,4,04,06,0419,0,0.569,,,
04RA00419,H0737,H0737,05,03,1,88,30,e10,M,1,1,1.0,Y,126,93,99,0.808,0,0,71,0.0,2.6,3.1,60,6.6,7.8,0.0,24.0,0.0,0.0,60,1,1,1-,2.0,119.0,A8579,04,A9683,04,,,,0,0.0,1.0,"X, CR. LEGS",3,.,,,,,,,,,.,,,Poly,,,YRLG,,,,,,,,,,,1,1,1,04,93,0325,1362,-0.265,,,
04RA00420,I0064,I0064,00,96,1,ID,02,,I,,,0.0,M,0,0,0,0.0,0,0,71,0.0,3.1,3.1,58,8.0,8.0,0.0,0.0,0.0,0.0,0,1,,3,0.0,0.0,,,,,,,,0,0.0,8.0,Krakow Ram,6,KK,KK,,,,S5,AAA,STUD,97.0, X,e4alt,,Ida,.,,HETRO,,,,,,,,,,,,,,04,02,0325,1316,0.0,,,
04RA00421,K1206,K1206,64,00,1,68,06,04-,G,1,1,7.0,M,96,133,126,0.925,0,241,71,0.378,0.0,0.0,58,13.6,13.6,0.0,0.0,0.0,0.0,0,.,1,.,2.01,136.7,K9884,63,K7784,63,,,,0,0.373,4.0,"RCVR<, F2",3,ADG,US,,,,SLI,B-,,0.0,BHV,BHV,,HOMO,BHV,,???,,,,,,,,,,,7,14,11,04,93,0325,1270,0.0,,,
04RA00422,K1468,K1468,64,00,1,68,06,02-,G,1,1,4.0,M,106,104,116,0.763,0,198,71,0.329,0.0,0.0,58,16.2,16.2,0.0,0.0,0.0,0.0,0,.,1,.,1.45,103.6,J0131,00,K0458,64,,,,0,0.343,4.0,JUMPER,V,JAR,JAR,,,,D4,DUD,,0.0,BHV,BHV,,HOMO,BHV,,HOMO,,,,,,,,,,,3,4,4,04,93,0329,1335,0.0,,,
04RA00423,K1596,K1596,64,01,1,68,06,02,G,2,2,4.0,M,87,104,131,0.697,0,241,71,0.472,3.6,3.6,56,16.8,16.8,0.0,28.6,4.8,16.7,54,2,1,3-,1.95,103.3,J0131,00, 8384,00,,,,0,0.0,3.0,,3,JAR,JAR,106,106,,D3,DUD,,0.0,.,.,,Adg,.,,DUD,,,,,,,,,,,4,8,4,04,93,0325,1274,0.0,,,
04RA00424,K1906,K1906,64,01,1,68,06,03,G,1,1,6.0,M,100,99,118,0.722,0,221,71,0.421,3.9,3.9,56,13.8,13.8,0.0,29.5,4.3,14.6,50,3,1,3,1.57,112.6,J0143,00,K7871,63,,,,0,0.0,3.0,"H3,NICE",3,JAR,JAR,99,96,,?,?,,0.0,.,.,,Adg,.,,???,,,,,,,,,,,5,8,7,04,93,0325,1254,0.0,,,
04RA00425,K2007,K2007,64,01,1,68,06,08,G,1,1,7.0,M,105,114,113,0.918,0,237,71,0.424,4.4,4.4,54,18.6,18.6,0.0,31.6,4.4,14.1,48,2,1,2-,1.47,108.5,K0714,64,K7744,63,,,,0,0.0,3.0,"X, ABS. JAW",3,ADG,US,106,114,,D3,DUD,,0.0,.,nd94,,Adg,.,,DUD,,,,,,,,,,,6,8,8,04,93,0325,1354,0.0,,,
04RA00426,K2219,K2219,64,02,1,68,06,08,G,2,2,5.0,M,90,107,127,0.754,0,175,71,0.226,0.0,0.0,58,12.2,12.2,0.0,0.0,0.0,0.0,0,.,1,.,1.58,126.9,K1403,64, 8286,00,,,,0,0.0,2.0,-INDEX,3,ADG,US,,,,S2,AA,,0.0,BHV,BHV,,Adg,.,,BISEX,,,,,,,,,,,4,7,7,04,93,0325,1348,0.0,,,
04RA00427,K2304,K2304,64,02,1,68,06,07,G,1,1,7.0,M,92,128,127,0.888,0,208,71,0.268,0.0,0.0,58,14.0,14.0,0.0,0.0,0.0,0.0,0,.,1,.,1.74,118.8,K1195,64,K8347,63,,,,0,0.0,2.0,"NICE, DUDw",3,ADG,US,,,,D3w,A+,DUD,0.0,BHV,BHV,,Adg,DUDw,,HETRO,,,,,,,,,,,7,11,9,04,93,0325,1256,0.0,,,
04RA00428,K2469,K2469,64,02,1,68,06,09,G,3,2,4.0,M,97,105,120,0.785,0,218,71,0.375,3.6,3.6,56,13.8,13.8,0.0,30.2,4.8,15.9,50,1,1,2,1.95,122.3,K1553,64,90415,09,,,,0,0.0,2.0,F2,3,JAR,JAR,95,94,,S3,AA,,0.0,.,nd94,,Adg,.,,HETRO,,,,,,,,,,,4,8,6,04,93,0325,1315,0.0,,,
04RA00429,K2592,K2592,64,02,1,68,06,02,G,3,2,5.0,M,101,107,118,0.816,0,162,71,0.184,0.0,0.0,60,15.8,15.8,0.0,0.0,0.0,0.0,0,.,1,.,1.8,133.3,K1196,64,K0451,64,,,,0,0.0,2.0,"F5+, -INDEX",3,JAR,JAR,,,,S2,AA,,0.0,BHV,BHV,,Adg,.,,HETRO,,,,,,,,,,,4,9,8,04,93,0325,1327,0.0,,,
04RA00430,K2652,K2652,64,02,1,68,06,08,G,2,2,2.0,M,102,103,122,0.739,0,220,71,0.398,3.4,3.4,60,10.4,10.4,0.0,25.1,3.6,14.2,58,2,1,2-,1.72,122.3,K1403,64,00615,00,,,,0,0.0,2.0,,3,ADG,US,99,85,,S4,AAA,,0.0,.,53alt,,Adg,.,,HETRO,,,,,,,,,,,1,2,2,04,93,0325,1278,0.0,,,
04RA00431,K2732,K2732,64,02,1,68,06,05,G,2,2,4.0,M,109,100,110,0.762,0,212,71,0.375,3.1,3.1,56,11.4,11.4,0.0,28.0,4.5,16.0,54,1,1,3+,1.7,124.5,K0905,64,K0643,64,,,,0,0.0,2.0,"NICE, DUD",3,ADG,US,95,84,,SLI,B,,0.0,.,.,,Adg,.,,DUD,,,,,,,,,,,4,6,5,04,93,0325,1353,0.0,,,
04RA00432,P0105,P0105,05,02,1,81,30,02,M,3,2,7.0,M,113,83,111,0.654,0,140,71,0.194,3.5,3.5,60,10.8,10.8,0.0,24.0,0.0,0.0,60,1,1,3+,1.97,136.1,A7302,04,A2128,04,,,,0,0.0,2.0,-SIZE,3,LWW,,96,108,,Sx,A+,,0.0,.,.,CTL,Lww,EXLA,,BISEX,,,,,,,,,,,7,14,12,04,93,0325,1244,0.077,,,
04RA00433,P0129,P0129,05,02,1,83,30,41,W,2,2,4.0,M,113,92,111,0.728,0,160,71,0.231,3.0,3.0,62,7.4,7.4,0.0,23.0,0.0,0.0,62,2,1,2-,1.85,128.1,A7760,04,A6233,04,,,,0,0.0,2.0,,3,FW,,91,87,,?,?,,0.0,.,.,CTL,Flwt,EXLA,,???,,,,,,,,,,,4,6,6,04,93,0325,1284,-1.522,,,
04RA00434,R1210,R1210,11,00,1,12,43,88,C,2,2,4.0,M,91,83,130,0.554,0,148,71,0.226,0.0,0.0,62,14.0,14.0,0.0,0.0,0.0,0.0,0,.,1,.,1.99,99.4,S9433,10,S8656,10,,,,0,0.259,4.0,MALE MOUNTS,3,CTL,,,,,S0,B-,,0.0,BHV,BHV,,ASEX,BHV,,DUD,,,,,,,,,,,4,8,6,04,93,0325,1273,0.0,,,
04RA00435,R1288,R1288,11,00,1,13,43,32,F,2,2,7.0,M,92,83,129,0.576,0,145,71,0.216,0.0,0.0,62,14.4,14.4,0.0,0.0,0.0,0.0,0,.,1,.,1.44,110.8,S9049,10,S7019,10,,,,0,0.256,4.0,NOTCHed,3,FW,,,,,S3,AA,,0.0,BHV,BHV,,HETR,BHV,,HETRO,,,,,,,,,,,6,9,10,04,93,0325,1275,0.0,,,
04RA00436,R1383,R1383,11,00,1,12,07,83,C,2,2,6.0,M,94,89,127,0.619,0,178,71,0.31,0.0,0.0,62,12.0,12.0,0.0,0.0,0.0,0.0,0,.,1,.,1.74,85.6,S9733,10,S8613,10,,,,0,0.307,4.0,,3,CTL,,,,,D3,DUD,,0.0,BHV,BHV,,HOMO,BHV,,???,,,,,,,,,,,6,10,7,04,93,0325,1251,0.0,,,
04RA00437,R1567,R1567,11,00,1,10,07,23,M,2,2,5.0,M,97,99,125,0.687,0,170,71,0.248,0.0,0.0,62,12.0,12.0,0.0,0.0,0.0,0.0,0,.,1,.,1.62,88.4,S9105,10,S7470,10,,,,0,0.263,4.0,H3,V,IDX,,,,,D4,DUD,,0.0,BHV,BHV,,HOMO,BHV,,HOMO,,,,,,,,,,,5,7,5,04,93,0329,1295,0.0,,,
04RA00438,R1658,R1658,11,00,1,11,07,14,R,2,2,6.0,M,99,88,122,0.619,0,155,71,0.233,0.0,0.0,62,12.4,12.4,0.0,0.0,0.0,0.0,0,.,1,.,1.94,129.0,S9028,10,S8326,10,,,,0,0.262,4.0,"H6, 56s",3,LWW,,,,,SP,B-,,0.0,BHV,BHV,,ASEX,BHV,,DUD,,,,,,,,,,,6,12,11,04,93,0325,1319,0.0,,,
04RA00439,R1726,R1726,11,00,1,13,07,31,F,2,2,6.0,M,100,91,121,0.652,0,173,71,0.286,0.0,0.0,62,13.4,13.4,0.0,0.0,0.0,0.0,0,.,1,.,1.43,97.8,S9526,10,S6650,10,,,,0,0.33,4.0,H6,3,FW,,,,,S1,A,,0.0,BHV,BHV,,HETR,BHV,,HETRO,,,,,,,,,,,4,7,7,04,93,0325,1347,0.0,,,
